Telugu,Hindi
నామమాత్రపు ఖర్చు,नाममात्र लागत
నామమాత్రపు విలువ (= ముఖ విలువ),अंकित मूल्य
నామినేట్,"नामित करना, मनोनीत करना"
నామినేషన్,"नामन, नामांकन"
నామినీ,"नामिती, नामित व्यक्‍ति"
నాన్-ఏజ్,अवयस्कता
నాన్-కాంట్రిబ్యూటరీ,गैर-अंशदायी
అనవసరమైనది,गै़र-ज़रूरी
గెజిటెడ్ కానిది,अराजपत्रित
వడ్డీ లేని బేరింగ్,"ब़्याज रहित, अब़्याजी"
న్యాయ-కాని,न्यायिकेतर
నాన్-మిస్టీరియల్,अलिपिक वर्गीय
చర్చించలేనిది,अ-परक्राम्य
నాన్-ఆఫీషియల్,"गैर-सरकारी, अशासकीय, अनधिकारिक"
"ఎగవేత, చెల్లింపులో వైఫల్యం","ग़ैर-अदायगी, भुगतान न करना"
పేమెంట్ కాని సర్టిఫికేట్,गैर-अदायगी प्रमाणत्र
ప్రాక్టీస్ కాని భత్యం,प्रैक्टिसबंदी भत्‍ता
పునరావృతం కాని వ్యయం,अनावर्तीव़्यय
తిరిగి ఇవ్వబడదు,अप्रतिदेय
నాన్-స్టాట్యూటరీ,असांविधिक
టాక్సబుల్ కాని ఆదాయం,गैर-करयोग्य आय
నాన్-టెక్నికల్ పోస్ట్,गैर-तकनीकी पद
సాంప్రదాయేతర,अपरंपरागत
అశాబ్దిక కమ్యూనికేషన్,अशाब्दिक संप्रेषण
అభ్యంతర ధృవీకరణ పత్రం లేదు,अनापत्‍ति प्रमाणपत्र
"లాభం లేదు, నష్టం లేదు",न लाभ न हानि
ప్రమాణం,प्रतिमानक
సాధారణ,सामान्य
పొగ త్రాగరాదు,धूम्रपान निषेध
గుర్తించదగినది,"महत्वपूर्ण, उल्लेखनीय, विशेष"
వర్తించదు (N.A.),लागू नहीं
అందుబాటులో లేదు (N.A.),अनुपलब़्ध
గమనిక,"टिप्पणी, नोट"
నోటీసు,"सूचना, नोटिस"
గుర్తించదగినది,"उल्लेखनीय, ध्यान देने योग्य"
నోటిఫికేషన్,अधिसूचना
నోటిఫైడ్ ప్రాంతం,अधिसूचित क्षेत्र
గమనించడం మరియు ముసాయిదా,टिप्पण और प्रारूपण
నోషనల్ పే,कल्पित वेतन
బేరానికి వీలులేని,अ-परक्राम्य
చర్చించదగిన పరికరం కాదు,अ-परक्राम्य लिखत
న్యూక్లియస్,"केंद्रक, केंद्र बिंदु"
శూన్య,"बातिल, अकृत"
శూన్య మరియు శూన్యత,बातिल और शून्य
సంఖ్య,संख्या
నంబరింగ్,"संख्यांकन, संख्या डालना"
సంఖ్య,"संख्यांक, अंक"
ప్రమాణస్వీకారం,शपथ
విధేయత ప్రమాణం,निष्‍ठा-शपथ
కార్యాలయ ప్రమాణం,पद-शपथ
విధేయత,आज्ञापालन
సంస్మరణ,निधन-सूचना
వస్తువు,"वस्तु, आपत्‍ति करना"
అభ్యంతరం,आपत्‍ति
లక్ష్యం,"उद्‌‌देश्य, वस्तुनिष्‍ठ, विषयपरक"
వస్తువులు మరియు కారణాలు,उद्देश्य और कारण
విధిగా,बाध्यकर
అశ్లీల,अश्‍लील
అశ్లీల సంజ్ఞ,अश्‍लील हावभाव
పరిశీలకుడు,प्रेक्षक
వాడుకలో లేదు,अप्रचलित
అడ్డంకి,बाधा
స్పష్టంగా,स्पष्‍ट
అప్పుడప్పుడు,"यदाकदा, अनियत"
ఆక్యుపెన్సీ,"दखल, अधिभोग"
యజమాని,"दख़लकार, अधिभोगी"
వృత్తి,"व्यवसाय, धंधा"
ఆక్రమించు,"दख़ल करना, स्थान घेरना"
ఆక్ట్రోయి డ్యూటీ,चुंगी
సెలవు,छुट्टी का दिन
ఆఫ్ డ్యూటీ,"काम के बाद, काम पर न होना, खाली दिन"
ప్రమాదకరం,"आक्रामक, अप्रिय, कटु, बदबूदार"
ఆఫర్,"प्रस्ताव, देना"
నియామకం ఆఫర్,नियुक्‍ति प्रस्ताव
కార్యాలయం,"कार्यालय, दफ़्तर, पद"
లాభం యొక్క కార్యాలయం,लाभ का पद
అధికారిక,"पदधारी, शासकीय, सरकारी, आधिकारिक"
అధికారికత,"अधिकारी वर्ग, अफसरशाही"
అధికారిక విధి,"पदीय कर्तव्य, सरकारी काम"
అధికారిక సభ్యులు,कार्यालयी भाषा
అధికారిక భాష,राजभाषा
అధికారికంగా,"सरकारी तौर पर, आधिकारिक तौर पर"
అధికారిక నివేదిక,"सरकारी प्रतिवेदन, सरकारी रिपोर्ट"
అధికారిక వెర్షన్,"सरकारी कथन, आधिकारिक कथन"
ఆఫీషియేటింగ్,स्थानापन्न
మనలో మనమాట,रिकार्ड से बाहर
సరే (O.K.),"ठीक है, समर्थन करना"
అంబుడ్స్‌మన్,"लोकपाल, ऑम्बड्समैन"
ఖాతా మంజూరులో,लेखागत अनुदान
కోరిక మేరకు,मांगने पर
విధి నిర్వహణలో,"काम पर, ड्यूटी पर"
ఏక పక్షంగా,एकपक्षीय
లైన్‌లో,"लाइन पर, लाइनारूढ़"
ఆన్-స్పెషల్ డ్యూటీ,"विशेष ड्यूटी पर, विशेष कार्य पर"
ఉద్యోగ శిక్షణ లో,कार्यगत प्रशिक्षण
ఓనస్,"भार, दायित्व"
ఓపెన్ డే,"कार्य दिवस, मुक्‍त दिवस"
ఓపెన్ సిస్టమ్,मुक्‍त व्यवस्था
తెరవడం,"उद्‌घाटन, शुभारंभ, अवसर, खाली जगह"
ప్రారంభ నిల్వ,अथ शेष
తెరచు వేళలు,खुले रहने का समय
ఓపెన్ లెర్నింగ్,मुक्‍त अधिगम
ఓపెన్ లెటర్,खुला पत्र
ఓపెన్ యూనివర్శిటీ,मुक्‍त विश्‍वविद्‌यालय
నిర్వహణ ఖర్చు,प्रचालन लागत
ఆపరేటింగ్ సిబ్బంది,"प्रचालन स्टाफ़, प्रचालन अमला"
ఆపరేషన్,"प्रचालन, संक्रिया, शल्यकर्म"
ఆపరేటివ్,"कर्मी, प्रचालक, प्रवर्ती, प्रवर्तनशील"
అభిప్రాయం,"राय, मत"
వ్యతిరేకత,"विरोध, विरोधी दल"
ఎంపిక,विकल्प
నోటి,"मौखिक, ज़बानी"
ఆర్డర్,"आदेश, व्यवस्था, क्रम"
ఆర్డర్ చెక్,आदेश चेक
రిజర్వేషన్ క్రమం,आरक्षण क्रम
నిర్ణయం,अध्यादेश
సంస్థ,"संगठन, आयोजन"
వ్యవశ్థాపక పట్టిక,संगठन चार्ट
నిర్వాహకుడు,"आयोजक, संगठनकर्ता"
ఆధారిత,"अभिविन्यस्त, उन्मुख"
అసలైన,"मूल प्रति, मूल, मौलिक, प्रारंभिक"
అసలు విభాగం,मूल विभाग
ఒరిజినల్ సేల్ డీడ్,"मूल विक्रय विलेख, मूल बैनामा"
అనియంత్రిత యజమాని,दृश्यमानस्वामी
అకస్మాత్తుగా వ్యాపించడం,"अचानक आरंभ, भड़क उठना, विद्रोह"
దుస్తులను భత్యం,परिधान भत्‍ता
అవుట్గోయింగ్ సభ్యుడు,निर्गामी सदस्य
అవుట్గోయింగ్ ఫైల్,जावक फ़ाइल
వ్యయం,परिव्यय
అవుట్లెట్,"निकास, निर्गम, बिक्री केन्द्र"
రూపురేఖలు,रूपरेखा
Lo ట్లుక్,दृष्‍टिकोण
కోర్టు నుండి,न्यायालय-बाह्‌य
కాలాంతరం చెందింది,"गतावधिक, अप्रचलित"
పనిచేయటంలేదు,"खराब, चालू नहीं, अव्यवस्थित"
ముద్రణ నుండి,अप्राप्य
మలుపు తిరిగింది,बिन बारी
మలుపు కేటాయింపు,बिन बारी आबंटन
అవుట్‌పోస్ట్,सीमा चौकी
అవుట్పుట్,"उत्पादन, उत्पाद, निर्गत"
పూర్తిగా కొనుగోలు,एकमुश्त खरीद
Our ట్‌సోర్స్,बाह्‌य स्रोत
అసాధారణ,"बकाया, बाकी, उत्कृष्‍ट"
వయస్సు కంటే ఎక్కువ,"अधिवयस्कता, अधिक आयु वाला"
మొత్తం,"समस्त, समग्र, कुल"
మొత్తం లోటు,समग्र घाटा
ఓవర్ బిల్లింగ్,बढ़ा हुआ बिल बनाना
అధిక ఛార్జ్,अधिप्रभार
మీరిన,"अतिदेय, अतिशोध्य, पुराना, खड़ा"
అతిగా అంచనా,"अधिप्राक्कलन, अत्यनुमान, अधिक आंकना"
ఓవర్ హెడ్ ఛార్జ్,"उपरिप्रभार, ऊपरी खर्च"
అతివ్యాప్తి,अतिव्याप्‍ति
ప్రాధాన్యతను అధిగమించడం,अधिभावी प्राथमिकता
ఓవర్-రూల్,"उलटना, विरूद्‌ध व्यवस्था देना"
పర్యవేక్షణ,चूक
ఓవర్ టైం పే,समयोपरि वेतन
ఓవర్‌వాల్యుయేషన్,अधिमूल्यन
యాజమాన్యం,स्वामित्व
ప్యాకేజీ,"पैकेज, संपुट"
ప్యాకేజీ ఒప్పందం,"पैकेज सौदा, संपुट सौदा"
ప్యాకింగ్ మరియు మార్కింగ్,पैक करना और चिह्‌न लगाना
ప్యాకింగ్ జాబితా,पैकिंग-सूची
ఒప్పందం,समझौता
చెల్లించిన,"प्रदत्‍त, सवेतन, भुगतान किया, चुकता"
చెల్లింపుల మూలధనం,प्रदत्‍त पूंजी
కరపత్రం,"पुस्तिका, पैम्फलेट"
ప్యానెల్,"नामिका, पैनल"
కాగితం,"काग़ज, पत्र, काग़ज़-पत्र, लेख, समाचार पत्र, प्रश्न पत्र"
పారా,पैरा
పారామౌంట్,"परमोच्च, परम"
తల్లిదండ్రులు,"माता-पिता, मूल"
తల్లిదండ్రుల,पैतृक
మాతృ కార్యాలయం,मूल कार्यालय
అత్యద్బుతము,सर्वोत्कृष्‍ट
పారి పాసు,"समान गति से, समरूप"
పారిటీ,"समता, समानता"
పార్లమెంటు,संसद
భాగం,"भाग, अंश, भूमिका, पुर्जा"
పార్ట్ ఫైల్,"खंड फ़ाइल, खंड मिसिल, खंड संचिका"
పాక్షికం,"आंशिक, पक्षपातपूर्ण"
పాల్గొనండి,भाग लेना
ప్రత్యేకించి,"विशेष, खास"
వివరాలు,"ब्योरा, विवरण"
విభజన,"विभाजन, बँटवारा"
భాగస్వామి,"साझेदार, भागीदार"
భాగస్వామ్య దస్తావేజు,भागीदारी विलेख
పార్ట్ చెల్లింపు,आंशिक भुगतान
పార్ట్ టైమ్,अंशकालिक
పార్టీ,"पक्ष, पक्षकार, पार्टी, दल, प्रीति भोज, दावत"
సమాన విలువ,सममूल्य
పాస్,"पास, पारण, पास करना, पार जाना, गुजरना, उत्‍तीर्ण"
పాసేజ్,"मार्ग, गली, गलियारा, अंश, उद्‌धरण, अवतरण, यात्रा, यात्रा व्यय"
పాస్వర్డ్,"संकेत शब्द, पासवर्ड"
పేటెంట్,"एकस्व, पेटेन्ट"
పోషకుడు,"संरक्षक, ग्राहक"
చెల్లించండి,वेतन
చెల్లించే బిల్లు,वेतन बिल
పే సర్టిఫికేట్,वेतन प्रमाणपत्र
పే రోజు,वेतन दिवस
చెల్లింపుదారు,"आदाता, पाने वाला"
చెల్లింపుదారు,"भुगतानकर्ता, अदाकर्ता"
చెల్లింపు,"भुगतान, अदायगी"
చెల్లించండి,चुकता करना
పే ఆర్డర్,अदायगी आदेश
పేరోల్,वेतन पत्रक
పే స్కేల్,वेतनमान
ధనవి,धन संबंधी
శిక్ష,दांडिक कार्रवाई
శిక్షా స్మృతి,दंड-संहिता
శిక్షా వడ్డీ,दंड स्वरूप ब्याज
జరిమానా విధించండి,दंडित करना
పెనాల్టీ,"दंड, अर्थदंड, जुर्माना, शास्ति"
పెండింగ్‌లో ఉంది,"लंबित, अनिर्णीत, रूका हुआ, तक, पर्यंत"
పెన్ డౌన్ సమ్మె,कलम रोको हड़ताल
పెన్షన్,पेन्शन
పెన్షనబుల్,पेन्शनी
పెన్షనర్,पेन्शन भोगी
పెన్షన్ పథకం,पेन्शन योजना
ఏడాదికి,"प्रतिवर्ष, वार्षिक, सालाना"
ప్రతి బేరర్‌కు,वाहक द्‌वारा
తలసరి (= తలకి),प्रति व्यक्‍ति
శాతం,"प्रतिशत, फ़ीसदी"
శాశ్వత,"चिरस्थायी, बारहमासी"
ప్రిఫరెన్షియల్ కొనుగోలు,अधिमानी क्रय
ప్రదర్శించండి,"पालन करना, निष्पादन करना"
పనితీరు,"निष्पादन, पालन"
కాలం,"अवधि, कालावधि"
ఆవర్తన,"पत्र, सामयिकी, पत्रिका, आवधिक, समय-समय पर"
సమీక్షలో ఉన్న కాలం,समीक्षाधीन अवधि
పెర్జరీ,मिथ्या साक्ष्य
ప్రోత్సాహకాలు,अनुलब्धियां
శాశ్వత,स्थायी
ప్రతి మెన్సెం,"प्रतिमास, हर महीने, माहवार"
అనుమతించదగినది,"अनुमत्य, अनुज्ञेय"
అనుమతి,"अनुज्ञा, अनुमति"
అనుమతి,"अनुज्ञा-पत्र, परमिट, अनुज्ञा देना, अनुमति देना"
అనుమతి,"अनुमत, अनुज्ञप्त, अनुमतिप्राप्त"
శాశ్వత,"शाश्‍वत, निरंतर, चिर"
శాశ్వతత్వం,"शाश्‍वतता, शाश्‍वतकाल"
Perquisites (= ప్రోత్సాహకాలు),अनुलब्धियां
వ్యక్తి,वैयक्‍तिक
వ్యక్తిగత ఆస్తులు,वैयक्‍तिक परिसंपत्‍तियां
వ్యక్తిగత బంధం,"मुचलका, स्वीय बंधपत्र"
వ్యక్తిత్వం,व्यक्‍तित्व
Persona non grata,अवांछित व्यक्‍ति
సిబ్బంది,कार्मिक
సిబ్బంది విధానం,कार्मिक नीति
దృష్టికోణం,परिप्रेक्ष्य
పర్సుయేషన్,"समझाना-बुझाना, मनाना, अनुनय"
సంబంధిత,"संगत, प्रासंगिक"
పెరెసల్,"अवलोकन, देखना"
పిటిషన్,याचिका
పిటిషనర్,याचिकादाता
దశ,"प्रावस्था, चरण"
ఛాయాచిత్రం,फ़ोटो
ఫోటోస్టాట్,फ़ोटो-स्टैट
భౌతిక తనిఖీ,प्रत्यक्ष जांच
శారీరక లోపం,शारिरिक दोष
శారీరక విద్య,व्यायाम शिक्षा
శారీరకంగా వికలాంగులు,"अंग-बाधित, विकलांग"
భౌతిక ధృవీకరణ,प्रत्यक्ष सत्यापन
పీస్‌మీల్,खंडशः टुकड़ों में
ముక్క రేటు,"उजरती दर, मात्रानुपाती दर"
యాత్రికుడు,तीर्थयात्री
పైలట్ ప్రోగ్రామ్,"अग्रगामी कार्यक्रम, प्रायोगिक कार्यक्रम"
పిన్,पिन
ప్లేస్‌మెంట్ సేవ,स्थानन सेवा
పుట్టిన స్థలం,जन्म स्थान
పనిచేసే ప్రదేశం,कार्य स्थल
వాది,वादी
ప్రణాళిక,"आयोजना, योजना"
ప్రణాళిక,"आयोजना, योजना, आयोजना बनाना, नियोजन"
మొక్క,"संयंत्र, पादप, पौधा"
ప్లేయర్,"वादक, खिलाड़ी"
అభ్యర్ధన,"तर्क, दलील, अभिवचन, अभिवाक्"
ప్లీడర్,"प्लीडर, अधिवक्‍ता"
ప్రజాభిప్రాయ సేకరణ,जनमत-संग्रह
ప్రతిజ్ఞ,"रेहत रखना, प्रतिज्ञा करना"
హాజరు కావలసిన సభాసమావేశం,पूर्ण अधिवेशन
ప్లీనిపోటెన్షియరీ,पूर्णाधिकारी
పునాది ప్రాంతం,कुर्सी क्षेत्रफल
విధానం,"नीति, पॉलिसी"
రాజకీయ కార్యకలాపాలు,"राजनीतिक क्रियाकलाप, राजनीतिक सक्रियता"
ఎన్నికలో,मतदान
కాలుష్యం,प्रदूषण
రాజకీయ,राजनीतिक/राजनैतिक
పూల్,पूल
పోర్ట్‌ఫోలియో,"विभाग, पोर्टफोलियो"
స్థానం,"स्थिति, स्थान, स्थल"
అనుకూల,"सकारात्मक, निश्‍चित, निश्‍चयात्मक"
పోస్ట్,"पद, डाक, केन्द्र, चौकी"
పోస్ట్ డేటెడ్,उत्‍तर-दिनांकित
ఫాక్టో అనంతర అనుమతి,कार्योत्‍तर मंजूरी
పోస్ట్ గ్రాడ్యుయేట్,स्नातकोत्‍तर
మరణానంతర,"मरणोत्‍तर, मरणोपरांत"
పోస్టింగ్,"तैनाती, इंदराज"
పోస్ట్ మార్టం పరీక్ష,"शव परीक्षा, मरणोत्‍तर परीक्षा"
వాయిదా,"स्थगित करना, मुल्तवी करना"
పోస్ట్‌స్క్,पुनश्‍च
శక్తి,"शक्‍ति, अधिकार, बिजली, विद्‌युत्"
పవర్ ఆఫ్ అటార్నీ,मुख़्तारनामा
ఆచరణీయమైనది,व्यावहारिक
ప్రాక్టీస్,"व्यवसाय, पेशा, पद्‌धति, प्रथा"
ప్రీ-ఆడిట్,"पूर्व-लेखापरीक्षा, पूर्व संपरीक्षा"
ముందు జాగ్రత్త,"पूर्वोपायन, पूर्वावधान, एहतियात"
పూర్వదర్శనం,"पूर्व उदाहरण, नज़ीर"
Precis,सारलेख
ఖచ్చితమైనది,"ठीक-ठीक, यथावत्, यथार्थ"
మూసివేయు,"रोक देना, प्रतिवारित करना"
ముందస్తు భావన,पूर्वसंकल्पना
పూర్వీకుడు,पूर्ववर्ती
ప్రధానమైనది,"प्रधान, प्रबल"
ముందుమాట,प्रस्तावना
ఇష్టపడండి,"अधिमान देना, तरजीह देना"
పక్షపాతం,"प्रतिकूल प्रभाव, पूर्वग्रह, पूर्वाग्रह, प्रतिकूल प्रभाव डालना, पूर्वाग्रह उत्पन्न करना"
ప్రాథమిక,प्रारंभिक
అకాల,समयपूर्व
ప్రాంగణం,"परिसर, अहाता, परिक्षेत्र"
ప్రీమియం,"बीमा-किस्त, प्रीमियम, बढ़ौती"
ప్రీపెయిడ్,पूर्व प्रदत्‍त
ప్రీపెయిడ్ కార్డ్,"पूर्वदत्‍त कार्ड, प्रीपेड कार्ड"
ముందే ప్రణాళిక,पूर्वनियोजित
ప్రిపోన్,पूर्वित करना
ముందే రియోటెడ్ బిల్లు,रसीद सहित बिल
హక్కు,परमाधिकार
సూచించండి,निर्धारित करना
సూచించబడింది,"निर्धारित, विहित"
సూచించిన రూపం,निर्धारित प्रपत्र
ప్రదర్శన,प्रस्तुतीकरण
అధ్యక్షత,"अध्यक्षता करना, पीठासीन होना"
అధ్యక్షుడు,"राष्‍ट्रपति, अध्यक्ष"
నొక్కండి,"मुद्रणालय, प्रेस, समाचारपत्र, अख़बार, प्रेस"
కాపీని నొక్కండి,प्रेस-प्रति
ప్రెస్ గ్యాలరీ,"पत्रकार दीर्घा, पत्रकार गैलरी"
.హించారు,प्रकल्पित
Ump హించిన వేతనం,प्रकल्पित वेतन
Upp హించబడింది,पूर्वकल्पित
సాకు,बहाना
వ్యాప్తి చెందడం,"प्रचलित होना, अभिभावी होना"
నిరోధించండి,"निवारण करना, रोकना"
నివారణ,"निवारण, रोकथाम"
నివారణ,निवारक
ధర హెచ్చుతగ్గులు (= ధర కదలికలు),"क़ीमत उतार-चढ़ाव, क़ीमत घट-बढ़"
ధర,क़ीमत निर्धारण
ప్రిమా ఫేసీ,"प्रथम दृष्‍टया, प्रथम दृष्‍टि में"
ప్రధానంగా,"मुख्यतः, प्राथमिक तौर पर"
ప్రాథమిక,प्राथमिक
ప్రాథమిక రశీదు,मूल आवती
ప్రిన్సిపాల్,"प्राचार्य, प्रधान, मूलधन, मालिक, स्वामी"
ప్రధాన రుణగ్రహీత,मूल ऋणी
ప్రింటర్,"मुद्रक, मुद्रित्र"
ముద్రణ,मुद्रण
ముందు సూచన,पूर्व संकेत
ప్రాధాన్యత గ్రేడింగ్,प्राथमिकता की कोटियां
జైలు,"कारागार, जेल"
ఖైదీ,"क़ैदी, बंदी"
గోప్యత,एकांतता
ప్రైవేట్ మరియు రహస్య,निजी एवं गोपनीय
ప్రత్యేక హక్కు,विशेषाधिकार
ప్రివిలేజ్ కమిటీ,विशेषाधिकार समिति
బహుమతి,"पुरस्कार, इनाम"
సంభావ్యత,संभाव्यता
ప్రోబేట్,प्रोबेट
పరిశీలన,"परिवीक्षा, परख"
ప్రొబేషనరీ,परिवीक्षाधीन
ప్రొబేషనర్,"परिवीक्षाधीन, परखाधीन"
పరిశోధన,छानबीन
విధాన నియమాలు,"क्रियाविधि नियमावली, कार्यविधि नियमावली"
విధానం,"प्रक्रिया, क्रियाविधि, कार्यविधि"
ప్రొసీడింగ్స్,कार्यवाही
ప్రక్రియ,"प्रक्रम, प्रक्रिया, प्रसंस्करण करना, आदेशिका"
ప్రాసెసింగ్,"प्रक्रमण, संसाधन, प्रसंस्करण"
Procession రేగింపు,"जलूस, शोभायात्रा"
ప్రకటించండి,उद्‌‌घोषणा करना
ప్రకటన,उद्‌घोषणा
సేకరణ,"अधिप्राप्ति, वसूली"
ఉత్పత్తి,"उत्पाद, उपज"
ఉత్పత్తి,"उत्पादन, पैदावार, प्रस्तुतीकरण"
వృత్తి,वृत्‍ति
వృత్తిపరమైన సాధన,वृत्‍तिक उपलब्धियां
ప్రావీణ్యత ధృవీకరణ పత్రం,प्रवीणता प्रमाणपत्र
ప్రొఫైల్,विवरणिका
లాభం,लाभ
ప్రోగ్రామ్,"कार्यक्रम, क्रमादेश"
ప్రోగ్రామ్ షెడ్యూల్,कार्यक्रम-अनुसूची
ప్రోగ్రామింగ్,"कार्यक्रमण, क्रमावेशन"
పురోగతి,प्रगति
ప్రగతిశీల,"प्रगतिशील, प्रगामी"
నిషేధించబడింది,निषिद्‌ध
నిషేధిత ప్రాంతం,निषिद्‌ध क्षेत्र
నిషేధం,"निषेध, नशाबंदी, मद्‌यनिषेध"
నిషేధ క్రమం,निषेधाज्ञा
ప్రాజెక్ట్,परियोजना
ప్రొజెక్షన్,"प्रक्षेप, प्रक्षेपण"
ప్రముఖ,प्रमुख
వాగ్దానం,"वचन, वचन देना"
ప్రామిసరీ నోటు,"वचन-पत्र, रूक़्क़ा, प्रोनोट"
ప్రోత్సహించండి,"पदोन्नत करना, प्रोन्नति करना, बढ़ावा देना"
ప్రమోటర్,"प्रवर्तक, संप्रवर्तक"
ప్రచారం,"पदोन्नति, तरक्की, प्रोन्नति, संवर्धन"
ప్రాం,"तुरंत, शीघ्र"
ప్రోమల్గేట్,"प्रख्यापित करना, लागू करना"
ఉచ్చారణ,"सुनाना, निर्णय देना"
ఉచ్చారణ,निर्णय सुनाना
రుజువు,"सबूत, प्रमाण, प्रूफ़"
పంపకం యొక్క రుజువు,प्रेषण का प्रमाण
రుజువు పఠనం,"प्रूफ शोधन, प्रूफ वाचन"
ప్రచారం,प्रचार करना
ప్రచారం,प्रचार
సరైనది,"उचित, समुचित"
ఆస్తి,"संपत्‍ति, साज सामान"
ప్రతిపాదన,"प्रस्ताव, प्रस्थापना"
ప్రతిపాదించండి,"प्रस्ताव करना, प्रस्तावित करना"
ప్రతిపాదన,प्रतिपादित करना
యాజమాన్యం,"सांपत्‍तिक, मालिकाना, एकायत्‍त"
యాజమాన్యం,औचित्य
ప్రో-రాటా,यथानुपात
ప్రో-రాటా కోటా,यथानुपात कोटा
ప్రోరోగ్,"सत्रावसान करना, स्थगित करना"
లాభాలు మరియు నష్టాలు,"पक्ष-विपक्ष, आगा-पीछा"
నిషేధించండి,अभिनिषिद्‌ध करना
ప్రాసిక్యూషన్,अभियोजन
ప్రాస్పెక్టస్,विवरण-पत्रिका
ప్రోటీంపోర్ నియామకం,अल्पकालीन नियुक्‍ति
ప్రోటోకాల్,"नयाचार, प्रोटोकॉल, संदेशाचार"
నిరూపించండి,साबित करना
అందించబడింది,"बशर्ते, परंतु, प्रविहित"
భవిష్య నిధి,भविष्य निधि
నియమం,"प्रावधान, व्यवस्था, उपबंध, शर्त"
తాత్కాలిక,"अनंतिम, अस्थायी"
తాత్కాలిక జాబితా,अनंतिम सूची
ప్రొవిసో,परंतुक
సామీప్యం,"निकटता, सामीप्य"
ప్రాక్సీ,परोक्षी
ప్రజా,"सार्वजनिक, जन, पब्लिक, आम जनता, लोक, सरकारी"
ప్రచురణ,प्रकाशन
పబ్లిక్ డ్యూటీ,सरकारी ड्यूटी
ప్రజా ప్రయోజన వ్యాజ్యం,"जनाहित वाद, लोकहित वाद"
పబ్లిసిటీ,प्रचार
ప్రచురించండి,प्रकाशित करना
ఆలస్యము కానట్టి,"समयनिष्‍ठ, समय का पाबंद"
శిక్ష,"दंड, सज़ा"
కొనుగోలు,"क्रय, ख़रीद, ख़रीदना, क्रय करना"
పూర్తిగా తాత్కాలిక,पूर्णत: अस्थायी
ప్రయోజనం,प्रयोजन
వెంబడించండి,पीछे लगे रहना
ముసుగు,"काम-काज, अनुसरण, खोज"
పరిధి,"क्षेत्र, कार्यक्षेत्र"
ఉంచండి,प्रस्तुत करना
పుట్-అప్ స్లిప్,पेश पर्ची
అర్హత,अर्हता
అర్హత కలిగిన అభ్యర్థి,"अर्हता-प्राप्त उम्मीदवार, योग्य उम्मीदवार"
అర్హత,अर्हता प्राप्त करना
అర్హత పరీక్ష,अर्हक परीक्षा
క్వాలిఫైయింగ్ టెస్ట్,अर्हक परीक्षा
గుణాత్మక పద్ధతులు,गुणात्मक तकनीक
నాణ్యత,"गुण, विशेषता, गुणता, कोटि, प्रकार"
నాణ్యత నియంత్రణ,गुणता नियंत्रण
పరిమాణం,"मात्रा, परिमाण, राशि"
దిగ్బంధం సెలవు,संगरोध छुट्टी
త్రైమాసికంలో,"त्रैमासिक, तिमाही"
క్వాష్,मंसूख करना
పాక్షం,वत्
పాక్షిక-శాశ్వత,स्थायिवत्‍ता
ప్రశ్న,"पृच्छा, प्रश्‍न, प्रश्‍नचिह्‌न"
ప్రశ్న,प्रश्‍न
ప్రశ్నార్థకం,"शंकनीय, शंका योग्य, प्रश्‍न योग्य, सवालिया"
ప్రశ్న గంట,प्रश्‍नकाल
ప్రశ్నాపత్రం,प्रश्‍नावली
నిష్క్రమించండి,"छोड़ना, त्यागना"
కోరం,"कोरम, गणपूर्ति"
కోటా,कोटा
కొటేషన్,"भाव, दर, दर सूची, कोटेशन, उद्‌धरण"
కోట్,"उद्‍धृत करना, दर बताना"
జాతి,"प्रजाति, दौड़, होड़"
జాతి వివక్ష,प्रजाति भेदभाव
రాక్,रेक
దాడి,"छापा, छापा मारना, धावा, धावा बोलना"
రైల్వే,"रेलमार्ग, रेलवे, रेल"
పెంచండి,वेतन बढ़ोतरी
యాదృచ్ఛికంగా,"यादृच्छिक, अनियमित"
యాదృచ్ఛిక నమూనా,यादृच्छिक प्रतिचयन
పరిధి,"परास, परिसर, चांदमारी, रेंज"
ర్యాంక్,"ओहदा, श्रेणी, पंक्‍ति"
శ్రేణీకరించు మరియు దాఖలుచేయు,जनसाधारण
ర్యాంకింగ్,"श्रेणीक्रम, श्रेणीकरण"
రాపిడ్ యాక్షన్ ఫోర్స్,द्रुत कार्रवाई बल (आर.ए.एफ)
అరుదైన,"दुर्लभ, विरल"
దద్దుర్లు,"उतावला, अंधाधुंध"
రేట్ విలువ,करयोग्य मूल्य
రేటు,"दर, रेट, गति, पौरकर"
రేటు ఒప్పందం,"दर संविदा, दर ठेका"
రేటు జాబితా,दर-सूची
ధృవీకరణ,अनुसमर्थन
రేటింగ్,"कोटि निर्धारण, दर निर्धारण, निर्धारण, निर्धार"
నిష్పత్తి,अनुपात
రేషన్,"राशन, रसद, भोजन-सामग्री"
హేతుబద్ధమైన,युक्‍तिसंगत
హేతుబద్ధీకరణ,युक्‍तीकरण
రేషన్ భత్యం,राशन भत्‍ता
ముడి సరుకు,कच्चा माल
ముడి ఉత్పత్తి,कच्चा उत्पाद
స్పందన,प्रतिक्रिया
పఠనం,"वाचन, पठन, पाठ्‌यांक"
రీజస్ట్,पुन:समायोजित करना
రెడీమేడ్ ప్లాన్,बनी-बनाई आयोजना
రెడీ లెక్కింపు,"द्रुत संगणक, रेडी रेकनर"
