Odiya,Malayalam
ଇମ୍ପୁନୋ ଅଭାବ ରୋଗ |,ഇമ്യൂണോ കുറവ് രോഗം
ଇମେନୋ ଇଲେକ୍ଟ୍ରୋଫୋରସ୍ |,ഇമ്യൂണോ ഇലക്ട്രോഫോറെസിസ്
ଇମେନୋ ଫ୍ଲୋରୋସେଣ୍ଟ୍ ଆଣ୍ଟିବଡି ଲେବଲ୍ |,ഇമ്യൂണോ ഫ്ലൂറസെന്റ് ആന്റിബോഡി ലേബലിംഗ്
ଇମ୍ପୁନୋ ଓକେଣ୍ଟ୍ ଆସେ |,ഇമ്മ്യൂണോ സോർബന്റ് അസ്സെ
ଇମୁନୋ ଦମନକାରୀ ଥେରାପି |,ഇമ്മ്യൂണോ അടിച്ചമർത്തൽ തെറാപ്പി
ଇମ୍ପୁନୋ ଦମନକାରୀ |,ഇമ്മ്യൂണോ അടിച്ചമർത്തൽ
ଇମ୍ୟୁନୋଜେନିକ୍ |,ഇമ്മ്യൂണോജെനിക്
ଇମ୍ୟୁନୋଗ୍ଲୋଲମ୍ବୁଲ୍ |,ഇമ്യൂണോഗ്ലോബുലിൻ
ଇମୁନୋଲୋଜି |,ഇമ്മ്യൂണോളജി
ଇମେନୁନୋଡୁଲେଟର |,ഇമ്യൂണോമോഡുലേറ്റർ
ଇମୁନୋଟୋଲେସନ୍ ଥେରାପି |,ഇമ്യൂനോപ്പൊട്ടന്റേഷൻ തെറാപ്പി
ଇମ୍ୟୁନୋସୁପ୍ରେସିଭ୍ drug ଷଧ |,രോഗപ്രതിരോധ മരുന്ന്
ଇମ୍ୟୁଥେରାପି |,ഇമുനുതെറാപ്പി
ଉଦାରିପିନେଟେଟ୍ |,Imaripinnate
ଇମ୍ପେରାଟା |,Impomatat
ଅକ୍ଷୟ,അപഹരമപരമായ
ପ୍ରତିରୋପଣ,ഇംപ്ലാന്റ്
ପ୍ରତିରୋପଣ,ഇംപ്ലാന്റേഷൻ
ଉନ୍ନତ ବିହନ,മെച്ചപ്പെട്ട വിത്ത്
ଉନ୍ନତ ବିବିଧତା |,മെച്ചപ്പെട്ട ഇനം
ସ୍ଥିତିରେ |,അവസ്ഥയിൽ
ଭିଟ୍ରୋରେ |,വിട്രോയിൽ
ଭିଟ୍ରୋ ଫର୍ଟିଲାଇଜେସନ୍ (IVF) ରେ |,വിട്രോ ഫെർട്ടിലൈസേഷനിൽ (IVF)
ଭିଭୋରେ,വിവോയിൽ
ନିଷ୍କ୍ରିୟ |,അലസമായ
ଇନବ୍ରେଡ୍ ଲାଇନ୍ |,ഇൻബ്രെഡ് ലൈൻ
ଅଯଥା,വളർന്നുവരുന്ന
ପ୍ରତ୍ୟାହାରର ଘଟଣା,വീണ്ടും സംയോജനം
ପ୍ରବଳ,ഇഞ്ചന
ଇନସିଷ୍ଟର୍,ചിരി
ଅନ୍ତର୍ଭୂକ୍ତ କୂଳ,ഉൾപ്പെടുത്തൽ ശരീരം
ଅସଙ୍ଗତ ଆଚରଣ |,പൊരുത്തമില്ലാത്ത സ്വഭാവം
ଅସଙ୍ଗତତା,പൊരുത്തക്കേട്
ଅସଙ୍ଗତତା,പൊരുത്തക്കേട്
ଅସମ୍ପୂର୍ଣ୍ଣ ପ୍ରାଧାନ୍ୟ |,അപൂർണ്ണമായ ആധിപത്യം
ଇନକ୍ୟୁବେଟର,ഇൻകുബേറ്റർ
ଅବିବାହିତ,സാമ്വാനായ
ଭୋଗୁସ୍,ആനുകലം
ଚତୁର ଫଳ |,ഇടപഴകുന്ന ഫലം
ଇଣ୍ଡେଣ୍ଟ୍ |,ഇൻഡന്റ് ചെയ്തു
ସ୍ independent ାଧୀନ ପ୍ରକାର,സ്വതന്ത്ര തരം
ସ୍ independent ାଧୀନ ଜିନ୍,സ്വതന്ത്ര ജീര്
ଇଣ୍ଡିଆନ୍ କାଉନସିଲ୍ ଅଫ୍ କୃଷି ଅନୁସନ୍ଧାନ |,ഇന്ത്യൻ കൗൺസിൽ ഓഫ് അഗ്രികൾച്ചറൽ റിസർച്ച്
ଭାରତୀୟ ସଲମାନ |,ഇന്ത്യൻ സാൽമൺ
ସୂଚକ ପ୍ରଜାତିଗୁଡିକ |,ഇൻഡിക്കേറ്റർ സ്പീഷീസ്
Medicine ଷଧର ସ୍ୱଦେଶୀ ସିଷ୍ଟମ୍ |,തദ്ദേശീയ-വൈദ്യശാസ്ത്രം
ଇନ୍ଦିଗୋଫେରା |,ഇൻഡിഗോഫെറ
ଇନଡୋର ପ୍ରଦୂଷଣ |,ഇൻഡോർ മലിനീകരണം
ପ୍ରେରିତ ଆନ୍ଦୋଳନ |,പ്രേരിപ്പിച്ച ചലനം
ପ୍ରେରିତ ମ୍ୟୁଟେସନ୍ |,ഇൻഡ്യൂസ്ഡ് മ്യൂട്ടേഷൻ
ଇନ୍ଦୁସର୍,സൂചിക
ଇନ୍ଦୁସର୍ ଜିନ୍ |,Inducer ജീൻ
ନିରବଚ୍ଛିନ୍ନ ନିୟନ୍ତ୍ରଣ |,നിർണ്ണയിക്കാനാവാത്ത നിയന്ത്രണം
ନିର୍ବିଶନୀୟ ଏନଜାଇମ୍ |,സാഡുബിൾ എൻസൈം
କର୍କଟ ରୋଗର ପରିବର୍ତ୍ତନ,കാൻസർ ഇൻഡക്ഷൻ
ଶିଳ୍ପ ମେଲାନଜିମ୍ |,വ്യാവസായിക മേലാതന്ത്രം
ଶିଳ୍ପ ପ୍ରଦୂଷଣ |,വ്യാവസായിക മലിനീകരണം
ଶିଳ୍ପ ଧୂଆଁ |,വ്യാവസായിക പുക
ଆଚରଣ ମାଇକ୍ରୋସ୍କୋପି |,അന്തർലീനമായ വൈകല്യമുള്ള മൈക്രോസ്കോപ്പി
ଅବିସ୍ମରଣୀୟ ଉତ୍ସଗୁଡିକ |,ഒഴിച്ചുകൂടാനാവാത്ത ഉറവിടങ്ങൾ
ସଂକ୍ରାମକ ରୋଗ,പകർച്ച വ്യാധി
ସଂକ୍ରମଣ,പകത
ସୂଚନାଯୋଗ୍ୟ,അനുമാനം
ନିମ୍ନମାନର ସେର୍ବେଲଲର ପେଡୁନଭେଲ୍ |,ഇൻഫീയർ സെറിബെല്ലാർ പൂങ്കുലത്തണ്ട്
ନିମ୍ନ ମାନସେଣ୍ଟ୍ରିକ୍ ଗ୍ୟାଙ୍ଗଲିଅନ୍ |,ഇൻഫീയർ മെസെൻട്രിക് ഗാംഗ്ലിയൻ
ଅସୀମ,അനന്തമായ
ପ୍ରଦାହ,ജലനം
ପ୍ରଦାହଜନକ ପ୍ରତିବନ୍ଧକ |,കോശജ്വലന തടസ്സം
ପ୍ରଦାହଜନକ ପ୍ରତିକ୍ରିୟା |,കോശജ്വലന പ്രതികരണം
ପ୍ରଦାହଜନକ ପ୍ରତିକ୍ରିୟା |,കോശജ്വലന പ്രതികരണം
ମୁଦ୍ରାସ୍ଫୀତି,വിലക്കയറ്റം
ଅସ୍ତ୍ରଶସ୍ତ୍ର,പൂങ്കുലകൾ
ସ୍ୱାଇନ୍ ଫ୍ଲୁ,പകര്ച്ചപ്പനി
ପ୍ରବାହ,പവാഹം
ଇନଫ୍ରିବଟାଲ୍ ଗ୍ରନ୍ଥି |,ഇൻഫ്രാോർബിറ്റൽ ഗ്രന്ഥി
ଇନଫଣ୍ଡିବୁଲମ୍ |,Upundumul
ଖାଦ୍ୟ ଖାଇବା |,കഴിച്ച ഭക്ഷണം
ସମ୍ବନ୍ଧୀୟତା,കഴിവിനുള്ളത്
In ତୁନିନାଲ୍ କେନାଲ୍ |,ഇംഗ്ലിനൽ കനാൽ
In ତୁଲିନ୍ ହର୍ନିଆ |,ഇംഗ്ലിനൽ ഹെർണിയ
ଉତ୍ତରାଧିକାରୀ,പിന്തുടര്ച്ച
ଉତ୍ତରାଧିକାରୀ ମଲିକୁଲାର୍ ରୋଗ |,പാരമ്പര്യമായി ലഭിച്ച മോളിക്യുലർ രോഗം
ପ୍ରତିରୋଧ,തടയുക
ନିଷ୍କ୍ରିୟ,തടഞ്ഞു
ହରମୋନ୍ ପ୍ରତିରୋପଣ |,ഹോർമോണിനെ തടയുന്നു
ପ୍ରତିବନ୍ଧକ,തടസ്സം
ପ୍ରତିବନ୍ଧକ ପେପ୍ଟାଇଡ୍ |,ഹിതിബിടി പെപ്റ്റൈഡ്
ଆରମ୍ଭ,തുടക്കം
ପ୍ରାରମ୍ଭିକ,ഇനീഷ്യേറ്റര്
ଇଞ୍ଜେକ୍ସନ,കുത്തിവച്ചു
କ୍ଷତ,ഹാനി
ଇନଲେଟ୍,പവേശനമാര്ഗ്ഗം
ଅନ୍ତର୍ନିହିତ ରୋଗୀତା |,സ്വതസിദ്ധമായ പ്രതിരോധശേഷി
ଇନୋରଗାନିକ୍ ବିବର୍ତ୍ତନ |,അജൈക് പരിണാമം
ଇନୋରଗାନିକ୍ ସାମଗ୍ରୀ |,അജൈവ മെറ്റീരിയൽ
ଇନୋସାଇଟୋସ୍ରୋସ୍ରଫୋସେଟ୍ |,Inositoltiphoshoshate
ପୁଷ୍ଟିକର ଇନପୁଟ୍ |,പോഷകങ്ങളുടെ ഇൻപുട്ട്
କୀଟ,പുഴു
କୀଟନାଶକ ଚେତାବନୀ |,പ്രാണികൾ കഴിക്കുന്ന വാർബ്ലർ
କୀଟପତଙ୍ଗ ପୋକ,പ്രാണികളുടെ കീടങ്ങൾ
କୀଟପତଙ୍ଗ ପ୍ରତିରୋଧ |,പ്രാണികളെ പ്രതിരോധം
କୀଟନାଶକା,സീനിസെക്ട
କୀଟନାଶକ ପ୍ରୋଟିନ୍ |,കീടനാശിനി പ്രോട്ടീൻ
କୀଟନାଶକ,കീടനാശിനി
କୀଟନାଶକ,കീടല്യം
କୀଟନାଶକ ଉଦ୍ଭିଦ |,കീടനാശിനി ചെടി
କ୍ରିୟା,നിര്വണി
ସନ୍ନିବେଶ ନିଷ୍କ୍ରିୟତା |,ഇൻഫറൽ നിർബന്ധിത
ପ୍ରେରଣାଦାୟକ କ୍ଷମତା |,പ്രചോദനാത്മകമായ ശേഷി
ପ୍ରେରଣାଦାୟୀ ସଂରକ୍ଷଣ ଭଲ୍ୟୁମ୍ |,പ്രചോദനാത്മക കരുതൽ അളവ്
ପ୍ରାକୃତିକ ବୃଦ୍ଧିର ଇନଷ୍ଟ୍ରିନ୍ସିକ୍ ହାର |,സ്വാഭാവിക വർദ്ധനവിന്റെ ആധിപത്യ നിരക്ക്
ଇନସୁଲେଟ୍ କରନ୍ତୁ |,ബന്ധമില്ലാതാക്കുക
ଇନସୁଲିନ୍ |,ഇന്സുലിന്
ଇଣ୍ଟିଗ୍ରାଲ୍ ପ୍ରୋଟିନ୍ |,ഇന്റഗ്രൽ പ്രോട്ടീൻ
ଏକତ୍ର କର,സമനയിക്കുക
ଏକୀକରଣ,സംയോജനം
ପୂର୍ଣ୍ଣ,സംയുക്തവും
ଆନ୍ତ am ତନ୍ତ୍ର ନେଫାଇଡିୟମ୍ |,സംയുക്തമരുന്ന് നെഫ്രിഡിയം
ପାରସ୍ପରିକ କ୍ରିୟା,ഇടപെടല്
ନକାରାତ୍ମକ ପ୍ରଭାବ ସହିତ ପାରସ୍ପରିକ କ୍ରିୟା |,നെഗറ്റീവ് ഇഫക്റ്റിനുമായുള്ള ഇടപെടൽ
ପାରସ୍ପରିକ ସେପ୍ଟମ୍ |,ഇന്റർട്രീറ്റ് സെപ്തം
ଆନ୍ତରିକତାର ସହିତ,ഇടപെടുന്ന
ନିୟନ୍ତ୍ରିତ ବ୍ୟକ୍ତିଗତ |,വ്യക്തിഗരചലിംഗ് വ്യക്തിഗത
ଆନ୍ତ a,ഇന്റർകാലാരി
ଇଣ୍ଟର୍କାଚ୍ ହୋଇଥିବା ଡିସ୍କ |,ഇന്റർക്യൂലേറ്റഡ് ഡിസ്ക്
ଇଣ୍ଟରସେଲାର୍ ମ୍ୟାଟ୍ରିକ୍ସ |,ഇന്റർസെല്ലുലാർ മാട്രിക്സ്
ଇଣ୍ଟରସେଲୁଲାର୍ ସ୍ପେସ୍ |,ഇന്റർസെല്ലുലാർ സ്പേസ്
ବାଧା,തടസ്സം
ବାଧା,തടസ്സം
ଇଣ୍ଟର-ଚେନ୍ ବଣ୍ଡ |,ഇന്റർ-ചെയിൻ ബോണ്ട്
ଇଣ୍ଟରର୍ଡୋବଲ୍ ବ୍ରିଗେଡ୍ |,ഇന്റർഡ ouലെ ബ്രിഗേഡ്
ଇଣ୍ଟରଫାସ୍କିକୁଲାର କାମ୍ବିୟମ୍ |,ഇന്റർഫാസ്കലർ കാംബുണ്ട്
ଆନ୍ତ ାଦଶବତା ସ୍ଥାନ |,ഇന്റർമെംബ്രൻസ് സ്ഥലം
ଆନ୍ତରିକ,ഇന്റർഫേസ്
ଇଣ୍ଟରଫେଜ୍ କ୍ରୋମୋଜୋମ୍ |,ഇന്റർഫാസ് ക്രോമസോം
ବିପର୍ଟାଲ୍ ସେପ୍ଟମ୍ |,ഇന്റർസെഗെമെന്റൽ സെപ്തം
ଇଣ୍ଟରଫାସ୍କିକୁଲାର କାମ୍ବିୟମ୍ |,ഇന്റർഫാസ്കലർ കാംബുണ്ട്
ରନେଫର୍ କରିବା,ആർഎൻഎയെ തടസ്സപ്പെടുത്തുന്നു
ବାଧା,ഇന്റർഫെറർ
ବାଧା,ഇന്റർഫേതൈറ്റ്
ଇଣ୍ଟରଲୁକିନ୍ |,ഇന്റർലൂക്കിൻ
ହସ୍ତକ୍ଷେପ,ഇന്റർലോക്ക് ചെയ്തു
ମଧ୍ୟବର୍ତ୍ତୀ ଦିନ ଉଦ୍ଭିଦ |,ഇന്റർമീഡിയറ്റ് ഡേ പ്ലാന്റ്
ମଧ୍ୟବର୍ତ୍ତୀ ଚାବି |,ഇന്റർമീഡിയറ്റ് ഫിലമെന്റ്
ମଧ୍ୟବର୍ତ୍ତୀ ଲୋବେ,ഇന്റർമീഡിയറ്റ് ലോബ്
ମଧ୍ୟବର୍ତ୍ତୀ ଯୋଡି |,ഇന്റർമീഡിയറ്റ് ജോഡി
ଆନ୍ତରିକ କାନ,ആന്തരിക ചെവി
ଆଭ୍ୟନ୍ତରୀଣ ପରିବେଶ,ആന്തരിക പരിസ്ഥിതി
ଆଭ୍ୟନ୍ତରୀଣ ଜୁଗଲାର ଶିରା |,ആന്തരിക ജുഗുലാർ സിര
ଆଭ୍ୟନ୍ତରୀଣ ମର୍ଫୋଲୋଜି |,ആന്തരിക മോർഫോളജി
ଆଭ୍ୟନ୍ତରୀଣ ପୁଷ୍ଟିକର ସାଇକେଲ ଚଲାଇବା |,ആന്തരിക പോഷക സൈക്ലിംഗ്
ଆଭ୍ୟନ୍ତରୀଣ ରିମ୍,ആന്തരിക താളം
ଆନ୍ତର୍ଜାତୀୟ କୋଡ୍ |,അന്താരാഷ്ട്ര കോഡ്
ଆନ୍ତର୍ଜାତୀୟ ମାନବ ଜେନୋଜ୍ ପ୍ରୋଜେକ୍ଟ |,അന്താരാഷ്ട്ര മനുഷ്യ ജെനോം പദ്ധതി
ଆଭେଜର |,ഇന്റനോഡ്
ଆନ୍ତ p,ഇന്റർപ്ലാനറ്ററി
ବାଧାପ୍ରାପ୍ତ ଜିନ୍ |,തടസ്സപ്പെടുത്തിയ ജീൻ
ଆନ୍ତରିକ,െക്സ്
ଅନ୍ତର୍ନିହିତ ହାଇବ୍ରିସିଡେସନ୍ |,ഇന്റർബ്ലിസ് ഹൈബ്രിഡിസേഷൻ
ଆନ୍ତ st ରାଜ୍ୟ ସେଲ୍ ହରମୋନ୍ ଉତ୍ସାହିତ କରେ |,ഇന്റർസ്റ്റീഷ്യൽ സെൽ ഉത്തേജിപ്പിക്കുന്ന ഹോർമോൺ
ଆନ୍ତ st ରାଜ୍ୟ କକ୍ଷ,ഇന്റർസ്റ്റീഷ്യൽ സെൽ
ଆନ୍ତ st ରାଜ୍ୟ ବିଲୋପ,ഇന്റർസ്റ്റൈറ്റിയൽ ഇല്ലാതാക്കൽ
ଆନ୍ତ st ରାଜ୍ୟ FLIUD |,ഇന്റർസ്റ്റീഷ്യൽ ഫ്ലിഡ്
ଆନ୍ତରିକ ହାଇବ୍ରିଡିସନ୍ |,ഇടവേളയുടെ ഹൈബ്രിഡിസേഷൻ
ହସ୍ତକ୍ଷେପ କ୍ରମରେ |,ഇടപെടുന്ന ശ്രേണി
ଅନ୍ତନଳୀ କାସିଆ |,കുടൽ കെക്ക
ଅନ୍ତନଳୀ ରସ,കുടൽ ജ്യൂസ്
ଅନ୍ତନଳୀ,കുടല്
ଇଣ୍ଟ୍ରାସେଲୁଲାର୍ ହଜମ |,ഇൻട്രാസെല്ലുലാർ ദഹനം
ଇଣ୍ଟ୍ରାକାଇଟୋଲାପସମିକ୍ ଶୁକ୍ରାଣୁ ଇଞ୍ଜେକ୍ସନ୍ (icsi),ഇൻട്രാഷോപ്ലാസ്മിക് ശുക്ല കുത്തിവയ്പ്പ് (ഐസി)
Intrfasciculical Cambium |,ഇൻട്രാഫാസ്കിക്യുലാർ കാംബുണ്ട്
ଇଣ୍ଟ୍ରାମମଣ୍ଡଲେରା ନେଫ୍ରନ୍ |,ഇൻട്രാമെഡുള്ളറി നെമ്മന്വി
ଇଣ୍ଟ୍ରାସୀଙ୍କ ପ୍ରତିଯୋଗିତା |,അന്തർനാന്തിഖിത മത്സരം
ଇଣ୍ଟ୍ରାସିପେକାଇସିଫିକ୍ ଅସଙ୍ଗତି |,പൊരുത്തക്കേട് പൊരുത്തക്കേട്
ଇଣ୍ଟ୍ରାସିପେକାଇସିଫିକ୍ ଅସଙ୍ଗତି |,പൊരുത്തക്കേട് പൊരുത്തക്കേട്
ଅନ୍ତତାଣଳର ବୃହତ ଜଟିଳ ବ୍ୟବସ୍ଥା |,ഇൻട്രാറ്റിക്റ്റിയലാണെന്ന് ജനനേന്ദ്രിയ JDUCT സിസ്റ്റം
ଇଣ୍ଟ୍ରାଉଟର୍ନ୍ ଇନସିନିଟି (IUI),ഇൻട്രാട്ടറിൻ ബീജസങ്കലനം (iui)
ଇଣ୍ଟ୍ରାଟର୍ାଇନ୍ ଟ୍ରାନ୍ସଫର (IUT),ഇൻട്രാട്ടറിൻ കൈമാറ്റം (iut)
ଅନ୍ତର୍ନିହିତ ପ୍ରୋଟିନ୍ |,ജ്വലിക്കൽ പ്രോട്ടീൻ
ଅନ୍ତର୍ନିହିତ ପ୍ରତିବନ୍ଧକ |,ആന്തരിക തടസ്സം
ଅନ୍ତେବାସୀ,ഗഹധനാശംസകള്
ଇଣ୍ଟ୍ରୋନ୍ |,ആറാം
ଇଣ୍ଟ୍ରୋଜ୍ |,ആമുഖം
ଓଲଟା |,വിപരീതം
ଅନ୍ଭାଇଟି,ഇൻവെർട്ടേസ്
ଓଭରଟେବ୍ରାଟ୍ସ |,അകശേരുക്കൾ
ଅନୁସନ୍ଧାନକାରୀ,അന്വരഗക്കാരൻ
ଜଡିତ,ഇവന്റോക്രെ
ଅନିଚ୍ଛାକୃତ ଏବଂ ଅଣ-ଷ୍ଟ୍ରେଟେଡ୍ ମାଂସପେଶୀ |,സ്വമേധയാ ഉള്ളതും വഞ്ചനയില്ലാത്തതുമായ പേശി
ଅଡାଦିନ,വധുക്ക
Iodotyrontine,അയോഡോത്തിറോൺ
ଆୟନ,യൻകിട
Ion ଚ୍ୟାନେଲ |,അയോൺ ചാനൽ
ଆଇନ୍ ଏକ୍ସଚେଞ୍ଜ୍ କ୍ରୋମାଟୋଗ୍ରାଫି |,അയോൺ എക്സ്ചേഞ്ച് ക്രോമാറ്റോഗ്രാഫി
Ionic bond,അയോണിക് ബോണ്ട്
ଆଇଓନିକ୍ ପାରସ୍ପରିକ କ୍ରିୟା |,അയോണിക് ഇടപെടൽ
Ionocyte |,അയോണോസിടെ
ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ପେଷ୍ଟ ପରିଚାଳନା (ipm),സംയോജിത കീടങ്ങളെ (ഐപിഎം)
Ipoomea,IPomoaea
Iredaceae,ഐറിഡേസി
ଆଇସିଛି,ഐറിസ്
ଲୁହା ଦୁର୍ଗର ଚାଉଳ |,ഇരുമ്പ് ഉറപ്പുള്ള അരി
ଆଇରନ୍ ପୋରିଫିରିନ୍ |,അയൺ പോർഫിറിൻ
ଲୁହା ସ୍କ୍ରାପ୍ |,ഇരുമ്പ് സ്ക്രാപ്പ്
ଅସାଧାରଣ କକ୍ଷ |,വികിരണ സെൽ
ବିକଶିତତା |,വികിരണം
ଅନିୟମିତ |,കമരഹിതമായ
ଅନିୟମିତ ଫୁଲ |,ക്രമരഹിതമായ പുഷ്പം
ଅପୂରଣୀୟ ବିକୃତ |,മാറ്റാനാവാത്ത വണ്ടതി
ଆନ୍ତର୍ଜାତୀୟ ଚଉଡା ଅନୁସନ୍ଧାନ ପ୍ରତିଷ୍ଠାନ |,ഇന്റർനാഷണൽ റൈസ് റിസർച്ച് ഇൻസ്റ്റിറ്റ്യൂട്ട്
ବିରଗୀ,പ്രകോപിതം
ଇସିୟମ୍,ഇഷിയം
ଇସିୟମ୍,ഇഷിയം
ଲେନମ୍ୟାନ୍ଙ୍କ ଆଇଲେଟ୍ |,ലഞ്ജറുകളിലെ ഇസ്ലെറ്റുകൾ
Isoagglutinin,ഐസോഗ്ലട്ടിനിൻ
Isobilatal ପତ୍ର |,ഐസോബിലാറ്ററൽ ഇല
ଆଇସୋଗାମି |,ഇസോഗമി
IsoSgraft,Isograft
ଅଲଗା,ഒറ്റപ്പെട്ടു
ଅଲଗା କ୍ଲୋରୋପ୍ଲାଷ୍ଟ |,ഒറ്റപ്പെട്ട ക്ലോറോപ്ലാസ്റ്റ്
ବିଚ୍ଛିନ୍ନ ଟିସୁ |,ഒറ്റപ്പെട്ട ടിഷ്യു
ବିଚ୍ଛିନ୍ନତା |,ഐസൊലേഷൻ
Isomers ରଦ୍ଦ,Istoress
Isopycncnic ସେଣ୍ଟ୍ରିଫୁଗେସନ୍ |,ഐസോപിക്നിക് സെൻട്രിഫ്യൂഗേഷൻ
ଇସୋନୋଟୋିକ୍ |,ഐസോടോണിക്
ଇସୋଟୋପ୍,ഐസോടോപ്പ്
Isotropico,ഐസോട്രോപിക്
Isotropico,ഐസോട്രോപിക്
Isotropic ବ୍ୟାଣ୍ଡ |,ഐസോട്രോപിക് ബാൻഡ്
Isthmus,Ishmus
ITAI-ITAI ରୋଗ |,ഇറ്റായ്-ഇറ്റായ് രോഗം
Iuds (medic ଷଧ),Iuds (മരുന്ന്)
Iuds (ଅଣ-ମେସିଫିକ୍),Iuds (മെഡിസിൻറെ)
ଜାସିଡ୍ |,ജാസിദ്
ଜୋଟ୍ରୋଫା |,ജട്രോഫ
ଜଣ୍ଡିସ,മഞ്ഞപ്പിത്തം
ଜହ୍ନ,താടിയെല്ല്
ଜହ୍ନହୀନ ମେରୁଦଣ୍ଡ |,തട്ടില്ലാത്ത കശേരുക്കൾ
ଜେଜୁନମ୍ |,ജെജുനം
ଜେଲିଫିସ୍ |,കടല്ച്ചൊറി
Jhum ଚାଷ,Jum കൃഷി
ମିଳିତ ଜଙ୍ଗଲ ପରିଚାଳନା,ജോയിന്റ് ഫോറസ്റ്റ് മാനേജ്മെന്റ്
ESSORSKELLOTOTOTOTON |,ജോയിന്റ് എക്സോസ്കലെട്ടൺ
ଜୁଗୁଲାର୍ ଶିରା |,ജുഗുലാർ സിര
ଜଙ୍କ ଡିନା |,ജങ്ക് ഡിഎൻഎ
ଜୁରାସିକ୍ ଅବଧି,ജുറാസിക് കാലയളവ്
ଜିଟ୍ ଟେକ୍ନୋଲୋଜି |,ജുവൽ സാങ്കേതികവിദ്യ
ଜୁଭେନାଇଲ୍ ହରମୋନ୍ |,ജുവനൈൽ ഹോർമോൺ
ନାବାଳକ ଚେଜ୍ |,ജുവനൈൽ ഘട്ടം
JuxtAGlomerular aparatus |,Juxtaglomerulurururururus
କଲବାସୁ |,കൽബാസു
କଲାଲ,കലെ
କାଲମେଗ,കൽമെഗ്
କାନାମାଇକିନ୍ |,കനാമിസിൻ
Karogamy,കാരിയോബാമി
କାରିଓଟାଇପ୍,കാരിരിയോടൈ
Kararotyping,കാരിയോടൈപ്പിംഗ്
କାଉଆୟା,ക auട്ടിയ
କିଲ,കെൽ
କିଲ,കെൽ
କ୍ୟାରାଭେନ୍ସିଡ୍ ଚର୍ମ ସେଲ୍ |,കെരാറ്റിനിസ് സ്കിൻ സെൽ
କେଟୋଗ୍ଲୁଟାଲ୍ୟୁଟ୍ରିକ୍ ଏସିଡ୍ |,കെറ്റോഗ്ലററിക് ആസിഡ്
କେଟୋନ୍,കെറ്റോൺ
କେଟୋନ୍ ଗ୍ରୁପ୍ |,കെറ്റോൺ ഗ്രൂപ്പ്
କେଟୋଟୋର୍ଜିଆ,കെറ്റോണൂറിയ
ଚାବି,താക്കോല്
କିଷ୍ଟୋନ ପ୍ରଜାତିଗୁଡିକ |,കീസ്റ്റോൺ സ്പീഷീസ്
ଖିରର,ഖൈർ
କାଥାରି |,ഖദാരി
କିଡନୀ ଡାଏଲିସିସ୍ |,വൃക്ക ഡയാലിസിസ്
ଗତିଜ ଶକ୍ତି,ഗതികോർജ്ജം
କିନେଟିନ୍,കൈനെറ്റിൻ
ଗା intore ାଓକୋର,കിടോചോർ
ରାଜା କ୍ରାବ୍ |,കിംഗ് ക്രാബ്
ରାଜ୍ୟ,രാജം
କିଙ୍ଗଫିସର,കിംഗ്ഫിഷർ
କିନୋଭ୍ଲପ୍ମାସ୍,Kinoplasm
ରୋଷେଇ ଘର ବର୍ଜ୍ୟବସ୍ତୁ |,അടുക്കള മാലിന്യങ്ങൾ
Klinfler ର ସିଣ୍ଡ୍ରୋମ |,Kinelerfelter ന്റെ സിൻഡ്രോം
ଆଣ୍ଠୁ,കാല്മുട്ട്
କ୍ରାନଜ୍ ଆନାଟୋମି |,ക്രാൻസ് അനാട്ടമി
କରେବଙ୍କ ଚକ୍ର |,ക്രെബിന്റെ ചക്രം
LABIA MAJORA,ലാബിയ മജോറ
LABIA MICARO |,ലാബിയ മിനോറ
ଲାବିଆଲ୍ ପାଲ୍ |,ലേബൽ പാൽപ്പ്
ଲାବାଇଲ୍,മൗലിപ്പ്
ଲାବିୟମ୍,ഗാബിണ്യം
ଲାବଲାବ୍ |,ലാബ്ബാബ്
ଲାବ୍ରମ୍,ലാബ്രം
ଲାବିରିନ୍ଥ |,ലാബിരിന്ത്
ଲକ୍ଷ,ലാക്കി
ଲାକ୍ ଓପନ୍ |,ലാക് ഓപ്പറേഷൻ
ଲାକ୍ତୀ,ലാസിഫർ
ସ୍ତନ୍ୟପାନ,മുലയൂട്ടൽ
ଶତାବୃତ୍ତ ଆବାସବାଣୀ,മുലയൂട്ടൽ അമെനോറിയ
ଲାକ୍ଟାଟ୍ରୋଫ୍ |,ലക്റ്റട്രോഫ്
ଲାକ୍ଟୋବାକିଲ୍ସ୍ |,ലാക്ടോബാസിലസ്
ଲାକ୍ଟୋଜ୍ ମେଟାବୋଲିଜିଂ ଏନଜାଇଜ୍ |,ലാക്ടോസ് എൻസൈമിനെ മെറ്റബോൾ ചെയ്യുന്നു
ଲାକ୍ଟୋଜ୍,ലാക്ടോസ്
ଲାକକ୍ଟୁକା ସତତା |,ലക്റ്റുക്ക സതീവ
ଲାକୁନା |,ലാകുന
ପ୍ରକୃତିର ସିଡ଼ି |,പ്രകൃതിയുടെ ഗോവണി
ଲେଗିଂ ଷ୍ଟାଣ୍ଡିଂ |,ലഗ്ഗുചെയ്യുന്ന സ്ട്രോണ്ട്
ଲାମେଲା,ലാമെല്ല
ଲାମେଲାଇଡ୍ |,ലാമെല്ലിഡൻസ്
ଲାମିଆସିଆ,ലാമിയേസി
