Malayalam,Odiya
തടസ്സപ്പെടുത്തൽ കവർ,ବାଧା କଭର୍ |
തടസ്സപ്പെടുത്തൽ സിഗ്നൽ,ବାଧା ସଙ୍କେତ
വെക്റ്റർ തടസ്സപ്പെടുത്തുക,ଭେକ୍ଟର ବାଧା
തടസ്സപ്പെടുത്തുക,ବାଧା
കവല,ଛକ
"1.ഇന്റർനെറ്റ്, 2.ഇൻട്രാനെറ്റ്","1. ଇଣ୍ଟରନେଟ୍, 2. ଇଣ୍ଟରନେଟ୍"
മാറ്റമില്ലാത്തത്,ଅକ୍ଷୟ
ഇൻവെന്ററി പ്രധാന ഫയൽ,ଭଣ୍ଡାର ମୁଖ୍ୟ ଫାଇଲ୍ |
വിപരീത മൾട്ടിപ്ലക്‌സർ,ଓଲଟା ମଲ୍ଟିପ୍ଲେକ୍ସର୍ |
വിപരീത സ്കാനിംഗ്,ଓଲଟା ସ୍କାନିଂ |
റിവേഴ്സ് ഫയൽ,ଓଲଟା ଫାଇଲ୍ |
റിവേഴ്സ് ലിസ്റ്റ് ഫയൽ,ଓଲଟା ତାଲିକା ଫାଇଲ୍ |
വിപരീത പേജ് പട്ടിക,ଓଲଟା ପୃଷ୍ଠା ସାରଣୀ |
"1. ഇന്റർചേഞ്ചർ, 2. ചിഹ്നം","1. ଇଣ୍ଟରଚେଞ୍ଜର, 2. ସାଇମ୍ବଲ୍ |"
ടാസ്ക് മാനേജ്മെന്റ്,କାର୍ଯ୍ୟ ପରିଚାଳନା
ആക്ഷൻ ഓറിയന്റഡ് ഭാഷ,କାର୍ଯ୍ୟ ଭିତ୍ତିକ ଭାଷା |
ചുമതല മുൻഗണന,କାର୍ଯ୍ୟ ପ୍ରାଥମିକତା |
ജോലി ഷെഡ്യൂളിംഗ്,କାର୍ଯ୍ୟ ନିର୍ଘଣ୍ଟ
ചുമതല ക്രമപ്പെടുത്തൽ,କାର୍ଯ୍ୟ କ୍ରମ
പ്രവർത്തന സമയം,କାର୍ଯ୍ୟ ସୂଚୀ
ഉൾപ്പെടുത്തൽ,ସନ୍ନିବେଶ
ജോയിന്റ് ഫോട്ടോഗ്രാഫി ഗ്രൂപ്പ് (JPG),ମିଳିତ ଫଟୋଗ୍ରାଫି ଗ୍ରୁପ୍ (JPG)
മാസിക,ପତ୍ରିକା
സന്തോഷം വടി,ଆନନ୍ଦ ବାଡ଼ି
"1. വിലയിരുത്തൽ, 2. തീരുമാനം","1. ମୂଲ୍ୟାଙ୍କନ, 2. ନିଷ୍ପତ୍ତି"
ചാടുക,ଡେଇଁପଡ |
ജമ്പ് നിർദ്ദേശം,ଜମ୍ପ ନିର୍ଦ୍ଦେଶ
ജമ്പർ,ଜମ୍ପର୍ |
"1. സംഗമം, 2. ഉടമ്പടി, 3. സംയുക്തം","1. ମିଳନ, 2. ଚୁକ୍ତି, 3. ମିଳିତ |"
ചവറ്റുകുട്ട,ଚମତ୍କାର
ന്യായീകരണം,ଯଥାର୍ଥତା |
കിലോ ബൈറ്റ്,କିଲୋ ବାଇଟ୍ |
കർണോഫ് മാപ്പ്,କର୍ନୋଫ୍ ମାନଚିତ୍ର
karnoff ചിത്രം,କର୍ଣ୍ଣଫ୍ ଚିତ୍ର |
കെബി (കിലോഗ്രാം ബൈറ്റ്),କେବି (କିଲୋଗ୍ରାମ ବାଇଟ୍)
"1. അഷ്ടി, 2. കേർണലുകൾ, 3. കേണൽ","1. ଆଶ୍ଟି, 2. କର୍ଣ୍ଣଲ, 3. କଲ"
എട്ട് മോഡ്,ଆଠ ମୋଡ୍ |
അക്ലിമൈസേഷൻ,ଏକୀକରଣ
താക്കോൽ,ଚାବି
കീബോർഡ്,କୀବୋର୍ଡ୍
"1.കീ ബൗൺസ്, 2.കീ റിജക്റ്റ്","1. କି ବାଉନ୍ସ, 2. କେ ପ୍ରତ୍ୟାଖ୍ୟାନ କରନ୍ତୁ |"
കീ ക്ലിക്ക്,କି କ୍ଲିକ୍ କରନ୍ତୁ |
കീ കംപ്രഷൻ,କି ସଙ୍କୋଚନ
"1.കീ ഡിസ്ക്, 2.കീ ഡിസ്ക്","1.କି ଡିସ୍କ, 2.କି ଡିସ୍କ"
കീ എൻകോഡിംഗ്,କି ଏନକୋଡିଂ |
പ്രധാന പ്രദേശം,ମୁଖ୍ୟ କ୍ଷେତ୍ର |
"1.കീ ഫയൽ, 2.കീ ഫയൽ","1.କି ଫାଇଲ୍, 2.କି ଫାଇଲ୍ |"
പ്രധാന ഘടന,ମୁଖ୍ୟ ଗଠନ
പ്രധാന മാനേജ്മെന്റ്,କି ପରିଚାଳନା
കീ പാഡ്,କି ପ୍ୟାଡ୍ |
കീ പാഡ്,କି ପ୍ୟାଡ୍ |
പ്രധാന വാക്യം,ମୁଖ୍ୟ ବାକ୍ୟାଂଶ |
കീ പൾസ്,କି ନାଡ
കീ പഞ്ചർ,କି ପଞ୍ଚର୍ |
കീ തരം,କି ପ୍ରକାର
"1.കീ സ്ട്രോക്ക്, 2.കീ സ്ട്രോക്ക്, 3.കീ പ്രഷർ","1. କି ଷ୍ଟ୍ରୋକ୍, 2. କି ଷ୍ଟ୍ରୋକ୍, 3. କି ଚାପ |"
വിലാസ കൈമാറ്റ കീ,ଠିକଣା ସ୍ଥାନାନ୍ତର ଚାବି |
"1. ഡിസ്ക് കീ, 2. ഡിസ്ക് കീ","1. ଡିସ୍କ କି, 2. ଡିସ୍କ କି |"
ഫ്ലോപ്പി കീ,ଫ୍ଲପି କି
ടേപ്പ് കീ,ଟେପ୍ କି
പ്രധാന പദം,ମୁଖ୍ୟ ଶବ୍ଦ
"1.ചവിട്ടുക, 2.തമ്പ്","1. କିକ୍, 2. ଥମ୍ପ୍"
കുടിൽ,ହାଟ
കിലോ ബിറ്റ്,କିଲୋ ବିଟ୍ |
കെട്ട്,ନୋଟ୍
അറിവ് അടിസ്ഥാനമാക്കിയുള്ള വിവര സേവനങ്ങൾ,ଜ୍ଞାନ ଆଧାରିତ ସୂଚନା ସେବା |
വിജ്ഞാന അന്വേഷണം,ଜ୍ଞାନ ଅନୁସନ୍ଧାନ |
വിജ്ഞാന തിരയൽ ഡാറ്റാബേസ്,ଜ୍ଞାନ ସନ୍ଧାନ ଡାଟାବେସ୍ |
വിജ്ഞാന എഞ്ചിനീയറിംഗ്,ଜ୍ଞାନ ଇଞ୍ଜିନିୟରିଂ
വിജ്ഞാന മാനേജ്മെന്റ്,ଜ୍ଞାନ ପରିଚାଳନା
വിജ്ഞാന പ്രവർത്തകൻ,ଜ୍ଞାନ କର୍ମୀ |
ലാൻ അഡാപ്റ്റർ,ଲାନ୍ ଆଡାପ୍ଟର |
"1.ലാൻ സെർവർ, 2.ലാൻ സെർവർ","1.LAN ସର୍ଭର, 2.LAN ସର୍ଭର |"
LAN ജോലിസ്ഥലം,LAN କର୍ମକ୍ଷେତ୍ର |
തിരശ്ചീന ചിത്രം,ଭୂସମାନ୍ତର ଚିତ୍ର |
"1.തിരശ്ചീന ചിത്രം, 2.ലാൻഡ്സ്കേപ്പ്","1. ଭୂସମାନ୍ତର ପ୍ରତିଛବି, 2. ଲ୍ୟାଣ୍ଡସ୍କେପ୍ |"
ഭാഷ,ଭାଷା
ഭാഷാ പരിശീലകൻ,ଭାଷା ଶିକ୍ଷକ
ഭാഷാ പ്രോസസ്സർ,ଭାଷା ସଞ୍ଚାଳକ
"1.ഭാഷാ കൈമാറ്റം, 2.ഭാഷാ വിവർത്തകൻ","1. ଭାଷା ସ୍ଥାନାନ୍ତର, 2. ଭାଷା ଅନୁବାଦକ |"
ലാപ്ടോപ്പ്,ଲାପଟପ୍
സമഗ്ര സംയോജനം (LSI),ବିସ୍ତୃତ ଏକୀକରଣ (LSI)
മാസ് ഇന്റഗ്രേഷൻ (LSI),ମାସ ଏକୀକରଣ (LSI)
ലേസർ,ଲେଜର
ലേസർ പ്രിന്റർ,ଲେଜର ପ୍ରିଣ୍ଟର୍ |
അവസാന ഇൻപുട്ട് ആദ്യ ലക്കം (LIFO),ଶେଷ ଇନପୁଟ୍ ପ୍ରଥମ ଇସୁ (LIFO)
പാളി,ସ୍ତର
"ബ്ലൂപ്രിന്റ്, ലേഔട്ട്","ବ୍ଲୁ ପ୍ରିଣ୍ଟ, ଲେଆଉଟ୍ |"
"1. ഇലകൾ, 2. ഇലകൾ, 3. കത്ത്","1. ପତ୍ର, 2. ପତ୍ର, 3 ଚିଠି"
ഇല നോഡ്,ପତ୍ର ନୋଡ୍ |
ഇലപ്പുള്ളി,ପତ୍ର ଦାଗ |
പാട്ടത്തിന്,ଲିଜ୍
"1.ലീസ് ചാനൽ, 2.ലീസ് സിസ്റ്റം","1. ଚ୍ୟାନେଲ୍, 2. ସିଷ୍ଟମ୍ ମୁକ୍ତ କରନ୍ତୁ |"
"1.ലൈൻ,2.ലീഷ് ലൈൻ","1. ଲାଇନ୍, 2. ଲାଇସ୍ ଲାଇନ୍ |"
ഏറ്റവും കുറഞ്ഞ അർത്ഥവത്തായ ബിറ്റ് ഷെൽ.എസ്ബി),ସର୍ବନିମ୍ନ ଅର୍ଥପୂର୍ଣ୍ଣ ବିଟ୍ shell.sb)
ഏറ്റവും കുറഞ്ഞ സ്കോർ,ସର୍ବନିମ୍ନ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ସ୍କୋର |
"1. ഇൻഹെറിറ്റഡ് സിസ്റ്റം, 2. ഇൻഹെറിറ്റൻസ് സിസ്റ്റം","1. ଉତ୍ତରାଧିକାରୀ ସିଷ୍ଟମ୍, 2. ଉତ୍ତରାଧିକାରୀ ସିଷ୍ଟମ୍ |"
"1. ലെമ, 2. സിദ്ധാന്തം","1. ଲେମା, 2. ତତ୍ତ୍। |"
അക്ഷരങ്ങളുടെ ഗുണനിലവാരം (LQ),ଅକ୍ଷର ଗୁଣ (LQ)
പദാനുപദം,verbatim
നിഘണ്ടുഗ്രാഫി,ଲେକ୍ସିକୋଲୋଜି |
"1.ആർക്കൈവ്,2.ലൈബ്രറി","1. archive, 2. ଲାଇବ୍ରେରୀ |"
"1.ലൈബ്രറി പ്രോഗ്രാം, 2.ആർക്കൈവ് പ്രോഗ്രാമിംഗ്","1. ଲାଇବ୍ରେରୀ ପ୍ରୋଗ୍ରାମ୍, 2. ଆର୍କାଇଭ୍ ପ୍ରୋଗ୍ରାମିଂ |"
ലൈബ്രറി ഡയറക്ടറി,ଲାଇବ୍ରେରୀ ଡିରେକ୍ଟୋରୀ |
"1. ലൈസൻസ് കരാർ, 2. ലൈസൻസ് കരാർ","1. ଲାଇସେନ୍ସ ଚୁକ୍ତି, 2. ଲାଇସେନ୍ସ ଚୁକ୍ତି |"
ലൈറ്റ് എമിറ്റിംഗ് ഡയോഡുകൾ (എൽഇഡി),ହାଲୁକା ନିର୍ଗତ ଡାୟୋଡ୍ (ଏଲଇଡି)
നേരിയ തോക്ക്,ହାଲୁକା ବନ୍ଧୁକ |
നേരിയ പേന,ହାଲୁକା କଲମ |
ലീനിയർ അഡാപ്റ്റർ,ର line ଖ୍ୟ ଆଡାପ୍ଟର |
ലൈൻ എഡിറ്റിംഗ്,ରେଖା ସମ୍ପାଦନା |
"1.ലൈൻ പ്രിന്റർ, 2.ലൈൻ പ്രിന്റർ","1. ଲାଇନ୍ ପ୍ରିଣ୍ଟର୍, 2. ଲାଇନ୍ ପ୍ରିଣ୍ଟର୍ |"
"1.ലീനിയർ, 2.ലീനിയർ","1. ଲାଇନ୍, 2. ଲାଇନ୍"
ഓരോ മിനിറ്റിലും വരികൾ (LPM),ପ୍ରତି ମିନିଟ୍ ରେଖା (LPM)
"1. ലിങ്ക്, ലിങ്ക്, 2. ചെയിൻ ,3. ബോണ്ട്","1. ଲିଙ୍କ୍, ଲିଙ୍କ୍, 2. ଶୃଙ୍ଖଳା, 3 ବନ୍ଧନ"
ചങ്ങലയിട്ട പട്ടിക,ଶୃଙ୍ଖଳିତ ତାଲିକା |
ലിനക്സ്,ଲିନକ୍ସ
"1.ലിക്വിഡ് ക്രിസ്റ്റൽ ഡിസ്പ്ലേ, 2.ലിക്വിഡ് ക്രിസ്റ്റൽ ഡിസ്പ്ലേ (എൽസിഡി)","1. ଲିକ୍ୱିଡ୍ କ୍ରିଷ୍ଟାଲ୍ ଡିସପ୍ଲେ, 2. ଲିକ୍ୱିଡ୍ କ୍ରିଷ୍ଟାଲ୍ ଡିସପ୍ଲେ (LCD)"
ലിസ്റ്റ് പ്രോസസ്സിംഗ്,ତାଲିକା ପ୍ରକ୍ରିୟାକରଣ |
"1.അക്ഷരം, 2.അക്ഷരം","1. ଲେଟର୍, 2. ଲିଟେରାଲ୍ |"
"1. സജീവമായ, 2. ജീവനുള്ള, 3. ഇലക്ട്രിക്കൽ, 4. ചലിക്കുന്ന","1. ସକ୍ରିୟ, 2. ଜୀବନ୍ତ, 3. ବ electrical ଦୁତିକ, 4. ଚଳପ୍ରଚଳ |"
ലൈവ് കെട്ട്,ଜୀବନ୍ତ ଗଣ୍ଠି |
"1.ലോഡ്, 2.ലോഡ്","1. ଲୋଡ୍, 2. ଲୋଡ୍"
"1.ലോഡ് മൊഡ്യൂൾ, 2.ലോഡ് മോഡുലേറ്റർ","1. ଲୋଡ୍ ମଡ୍ୟୁଲ୍, 2. ଲୋଡ୍ ମଡ୍ୟୁଲେଟର |"
"1. പ്രാദേശികം, 2. പ്രാദേശികം","1. ଲୋକାଲ୍, 2. ଲୋକାଲ୍"
പ്രാദേശിക പ്രവേശനം,ସ୍ଥାନୀୟ ପ୍ରବେଶ
ലോക്കൽ ഏരിയ നെറ്റ്‌വർക്ക് (LAN),ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ (LAN)
പ്രാദേശിക വ്യക്തത,ସ୍ଥାନୀୟ ସ୍ୱଚ୍ଛତା |
"1. ലോക്കൽ നെറ്റ്‌വർക്ക്, 2. പ്രാദേശിക കേന്ദ്രം 3. പ്രാദേശിക കൈമാറ്റം","1. ସ୍ଥାନୀୟ ନେଟୱାର୍କ, 2 ସ୍ଥାନୀୟ କେନ୍ଦ୍ର 3 ସ୍ଥାନୀୟ ବିନିମୟ |"
പ്രാദേശിക മെമ്മറി,ସ୍ଥାନୀୟ ସ୍ମୃତି
പ്രാദേശിക മോഡ്,ସ୍ଥାନୀୟ ମୋଡ୍ |
പ്രാദേശിക വേരിയബിൾ,ଲୋକାଲ୍ ଭେରିଏବଲ୍ |
"ലൂപ്പ്, ലോക്ക്","ଲୁପ୍, ଲକ୍ |"
ലൂപ്പ് ഫയൽ,ଲୁପ୍ ଫାଇଲ୍ |
സെഷൻ ആരംഭം,ଅଧିବେଶନ ଆରମ୍ଭ
കാലാവധി അവസാനം,ଅବଧି ଶେଷ
രചിക്കുന്നു,ଲେଖକ
ലോജിക് അനലൈസർ,ତର୍କ ବିଶ୍ଳେଷଣକାରୀ |
ലോജിക് ബോംബ്,ଲଜିକ୍ ବୋମା |
ലോജിക് കാർഡ്,ଲଜିକ୍ କାର୍ଡ |
ലോജിക് ചാർട്ട് (ഫ്ലോചാർട്ട്),ଲଜିକ୍ ଚାର୍ଟ (ଫ୍ଲୋଚାର୍ଟ)
ലോജിക് സർക്യൂട്ട്,ଲଜିକ୍ ସର୍କିଟ୍ |
ലോജിക് ഡിസൈൻ,ତାର୍କିକ ଡିଜାଇନ୍ |
ലോജിക് ഡയഗ്രം,ତାର୍କିକ ଚିତ୍ର
ലോജിക്കൽ ഫ്ലോചാർട്ട്,ଲଜିକାଲ୍ ଫ୍ଲୋଚାର୍ଟ |
ലോജിക് ഫംഗ്ഷൻ,ତାର୍କିକ କାର୍ଯ୍ୟ
ലോജിക് ഗേറ്റ്,ତାର୍କିକ ଫାଟକ
"1. ലോജിക് പ്രോഗ്രാമിംഗ്, 2. ലോജിക് പ്രോഗ്രാമിംഗ്","1. ଲଜିକ୍ ପ୍ରୋଗ୍ରାମିଂ, 2. ଲଜିକ୍ ପ୍ରୋଗ୍ରାମିଂ |"
ലോജിക് സ്ഥാനചലനം,ତର୍କ ବିସ୍ଥାପନ |
യുക്തിയുടെ അവസ്ഥ,ତର୍କ ସ୍ଥିତି |
ലോജിക് സ്വിച്ച്,ଲଜିକ୍ ସୁଇଚ୍ |
ലോജിക് യൂണിറ്റ്,ତର୍କ ଏକକ |
ലോജിക്കൽ,ଯୁକ୍ତିଯୁକ୍ତ
ലോജിക്കൽ സംയോജനം,ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |
ലോജിക്കൽ ഡാറ്റ ഘടന,ତାର୍କିକ ତଥ୍ୟ ଗଠନ
ലോജിക്കൽ ഡയഗ്രം,ତାର୍କିକ ଚିତ୍ର
ലോജിക്കൽ എക്സ്പ്രഷൻ,ଯୁକ୍ତିଯୁକ୍ତ ଅଭିବ୍ୟକ୍ତି |
ലോജിക്കൽ ഫ്ലോചാർട്ട്,ଲଜିକାଲ୍ ଫ୍ଲୋଚାର୍ଟ |
ലോജിക്കൽ IF (ലോജിക്കൽ എങ്കിൽ),ଲଜିକାଲ୍ IF (ଲଜିକାଲ୍ ଯଦି)
യുക്തിസഹമായ പ്രവർത്തനം,ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ
യുക്തിസഹമായ ഓപ്പറേറ്റർ,ଯୁକ୍ତିଯୁକ୍ତ ଅପରେଟର୍ |
യുക്തിസഹമായ കണക്ഷൻ,ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |
ലോജിക്കൽ പ്ലാൻ,ଯୁକ୍ତିଯୁକ୍ତ ଯୋଜନା |
"1. യുക്തിസഹമായ സ്വഭാവം, 2. യുക്തിപരമായ സ്വഭാവം","1. ଯୁକ୍ତିଯୁକ୍ତ ଚରିତ୍ର, 2. ଯୁକ୍ତିଯୁକ୍ତ ଚରିତ୍ର |"
ലോജിക്കൽ പാറ്റേൺ,ଯୁକ୍ତିଯୁକ୍ତ pattern ାଞ୍ଚା |
ലോജിക്കൽ മൂല്യം,ତାର୍କିକ ମୂଲ୍ୟ
ലോജിക്കൽ വേരിയബിൾ,ଲଜିକାଲ୍ ଭେରିଏବଲ୍ |
നേടിയ അവലോകനം,ପୂର୍ବାବଲୋକନ
പ്രിവ്യൂ സെറ്റ്,ପୂର୍ବାବଲୋକନ ସେଟ୍ |
നിരീക്ഷണം,ପର୍ଯ୍ୟବେକ୍ଷଣ
"1.ലൂപ്പ്, 2.ലൂപ്പ്","1.loop, 2.loop"
ലൂപ്പ് നിയന്ത്രണം,ଲୁପ୍ କଣ୍ଟ୍ରୋଲ୍ |
ലൂപ്പ് സമാരംഭം,ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |
ലൂപ്പ് വ്യത്യാസം,ଲୁପ୍ ଭେରିଏସନ |
"1.ലൂപ്പ് നെറ്റ്‌വർക്ക്, 2.ലൂപ്പ് നെറ്റ്‌വർക്ക്","1. ଲପ୍ ନେଟୱାର୍କ, 2. ଲପ୍ ନେଟୱାର୍କ |"
ലൂപ്പ് സമാരംഭം,ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |
ലൂപ്പ്-കാലാവധി,ଲୁପ୍-ଏଣ୍ଡିଙ୍ଗ୍ |
കൌണ്ടർ-ലൂപ്പ് ടെസ്റ്റ്,କାଉଣ୍ଟର-ଲୁପ୍ ପରୀକ୍ଷା |
അയഞ്ഞ കപ്പിൾഡ്,ଖାଲି ଯୋଡି |
നഷ്ടമില്ലാത്ത കംപ്രഷൻ,କ୍ଷତିହୀନ ସଙ୍କୋଚନ |
ഹസ്സെ കംപ്രഷൻ,ହାସ୍ ସଙ୍କୋଚନ |
കുറഞ്ഞ ബൈറ്റ്,କମ୍ ବାଇଟ୍ |
താഴ്ന്ന നിലയിലുള്ള ഭാഷ,ନିମ୍ନ ସ୍ତରର ଭାଷା |
കുറഞ്ഞ പാസ് ഫിൽട്ടർ,ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |
"1. താഴ്ന്ന അവസ്ഥ, 2. താഴെ ബന്ധിപ്പിച്ചിരിക്കുന്നു","1. କମ୍ କଣ୍ଡିସନ୍, 2 ନିମ୍ନରେ ବନ୍ଧା |"
"1.MAC പ്രോട്ടോക്കോൾ, 2.MAC എത്തിക്സ് (മിഡിൽ ആക്സസ് കൺട്രോൾ)","1.MAC ପ୍ରୋଟୋକଲ୍, 2.MAC ନ ics ତିକତା (ମଧ୍ୟମ ପ୍ରବେଶ ନିୟନ୍ତ୍ରଣ)"
"1. യന്ത്രം, 2. യന്ത്രം","1. ମେସିନ୍, 2. ମେସିନ୍ |"
മെഷീൻ വിലാസം,ଯନ୍ତ୍ର ଠିକଣା
"1. മെഷീൻ കോഡ്, 2. മെഷീൻ കോഡ്","1. ମେସିନ୍ କୋଡ୍, 2. ମେସିନ୍ କୋଡ୍ |"
യന്ത്രചക്രം,ମେସିନ୍ ଚକ
യന്ത്രവത്കൃത ഭാഷ,ଯାନ୍ତ୍ରିକ ଭାଷା |
മെക്കാനിക്കൽ സോഫ്റ്റ്വെയർ,ଯାନ୍ତ୍ରିକ ସଫ୍ଟୱେର୍ |
ഉപകരണ പിശക്,ଉପକରଣ ତ୍ରୁଟି
മെഷീൻ നിഷ്ക്രിയ സമയം,ମେସିନ୍ ନିଷ୍କ୍ରିୟ ସମୟ |
യന്ത്രഭാഷ,ମେସିନ୍ ଭାଷା
മാനുവൽ,ମାନୁଆଲ୍ |
യന്ത്രബോധം,ଯନ୍ତ୍ରର ଅର୍ଥ
"1.യന്ത്രഭാഷ, 2.യന്ത്രഭാഷ","1. ମେସିନ୍ ଭାଷା, 2. ମେସିନ୍ ଭାଷା |"
യന്ത്ര പഠനം,ଯନ୍ତ୍ର ଶିକ୍ଷା
യന്ത്ര പ്രവർത്തനം,ମେସିନ୍ ଅପରେସନ୍
യന്ത്രഭാഷ,ମେସିନ୍ ଭାଷା
മെഷീൻ പ്രകടനം,ମେସିନ୍ କାର୍ଯ୍ୟଦକ୍ଷତା
മെഷീൻ സിമുലേഷൻ,ମେସିନ୍ ଅନୁକରଣ
മെഷീൻ ഹൈജാക്കിംഗ് സമയം,ମେସିନ୍ ଅପହରଣ ସମୟ |
യന്ത്ര വിവർത്തനം,ମେସିନ୍ ଅନୁବାଦ
യന്ത്ര വാക്കുകൾ,ମେସିନ୍ ଶବ୍ଦ |
മാക്രോ നിർദ്ദേശം,ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ
മാക്രോ സ്കെയിൽ,ମାକ୍ରୋ ସ୍କେଲ୍ |
മാസ് അസംബ്ലിംഗ് പ്രോഗ്രാം,ଜନ ସମାବେଶ କାର୍ଯ୍ୟକ୍ରମ |
മൊത്തത്തിലുള്ള വിളി,ମୋଟ କଲ୍
"1. മാക്രോ കോഡ്, 2. മാക്രോ കോഡ്","1. ମାକ୍ରୋ କୋଡ୍, 2. ମାକ୍ରୋ କୋଡ୍ |"
മാക്രോ കമാൻഡ്,ମାକ୍ରୋ କମାଣ୍ଡ୍ |
മാക്രോ പ്രഖ്യാപനം,ମାକ୍ରୋ ଘୋଷଣା
മാക്രോ നിർവചനം,ମାକ୍ରୋ ସଂଜ୍ଞା
മാക്രോ ഫ്ലോ ചാർട്ട്,ମାକ୍ରୋ ଫ୍ଲୋ ଚାର୍ଟ |
മാക്രോ ജനറേറ്റർ,ମାକ୍ରୋ ଜେନେରେଟର
മാക്രോ നിർദ്ദേശം,ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ
സ്ഥൂല ഭാഷ,ମୋଟ ଭାଷା
മാക്രോ ലൈബ്രറി,ମାକ୍ରୋ ଲାଇବ୍ରେରୀ |
മാക്രോ പാരാമീറ്റർ,ମାକ୍ରୋ ପାରାମିଟର |
മാക്രോ പ്രോസസ്സിംഗ്,ମାକ୍ରୋ ପ୍ରକ୍ରିୟାକରଣ |
"1.മാക്രോ പ്രോസസർ, 2. മാക്രോപ്രോസസർ","1. ମାକ୍ରୋ ପ୍ରୋସେସର୍, 2 ମାକ୍ରୋପ୍ରୋସେସର୍ |"
മാക്രോ പ്രോഗ്രാമിംഗ്,ମାକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ |
ഗ്രോസ് പ്രോട്ടോടൈപ്പ്,ମୋଟ ପ୍ରୋଟୋଟାଇପ୍ |
"1.മാക്രോ എൻകോഡിംഗ്, 2.മാക്രോ കോഡിംഗ്","1. ମାକ୍ରୋ ଏନକୋଡିଂ, 2. ମାକ୍ରୋ କୋଡିଂ |"
മെഗാബൈറ്റ് (MB),ମେଗାବାଇଟ୍ (MB)
മാന്ത്രിക ചിഹ്നം,ଯାଦୁ ପ୍ରତୀକ |
മാന്ത്രിക സംഖ്യ,ଯାଦୁ ସଂଖ୍ୟା
കാന്തിക ബബിൾ മെമ്മറി,ଚୁମ୍ବକୀୟ ବବୁଲ୍ ସ୍ମୃତି
കാന്തിക കാർഡ്,ଚୁମ୍ବକୀୟ କାର୍ଡ |
"1.കാന്തിക കോശം, 2.കാന്തിക കോശം","1. ଚୁମ୍ବକୀୟ କକ୍ଷ, 2. ଚୁମ୍ବକୀୟ କକ୍ଷ |"
കാന്തിക ചിഹ്നം,ଚୁମ୍ବକୀୟ ପ୍ରତୀକ |
കാന്തിക കോർ സംഭരണം,ଚୁମ୍ବକୀୟ କୋର ସଂରକ୍ଷଣ
"1.കാന്തിക ഡിസ്ക്, 2. കാന്തിക ഡിസ്ക്","1. ଚୁମ୍ବକୀୟ ଡିସ୍କ, ୨। ଚୁମ୍ବକୀୟ ଡିସ୍କ |"
കാന്തിക ഡിസ്ക് വിലാസം,ଚୁମ୍ବକୀୟ ଡିସ୍କ ଠିକଣା
കാന്തിക ഡിസ്ക് മെമ്മറി,ଚୁମ୍ବକୀୟ ଡିସ୍କ ସ୍ମୃତି
കാന്തിക ഡ്രം,ଚୁମ୍ବକୀୟ ଡ୍ରମ୍ |
"1.കാന്തിക എൻകോഡിംഗ്, 2.കാന്തിക കോഡിംഗ്, 3.കാന്തിക കോഡിംഗ്","1. ଚୁମ୍ବକୀୟ ଏନକୋଡିଂ, 2. ଚୁମ୍ବକୀୟ କୋଡିଂ, 3. ଚୁମ୍ବକୀୟ କୋଡିଂ |"
കാന്തിക ടോപ്പ്,ଚୁମ୍ବକୀୟ ଶୀର୍ଷ |
കാന്തിക മഷി,ଚୁମ୍ବକୀୟ ଇଙ୍କି |
മാഗ്നറ്റിക് ഇങ്ക് ക്യാരക്ടർ റെക്കഗ്നിഷൻ (MICR),ଚୁମ୍ବକୀୟ ଇଙ୍କ ଅକ୍ଷର ଚିହ୍ନିବା (MICR)
കാന്തിക മാധ്യമം,ଚୁମ୍ବକୀୟ ମାଧ୍ୟମ |
കാന്തിക വായന,ଚୁମ୍ବକୀୟ ପଠନ |
കാന്തിക റെക്കോർഡിംഗ്,ଚୁମ୍ବକୀୟ ରେକର୍ଡିଂ |
കാന്തിക സംഭരണം,ଚୁମ୍ବକୀୟ ସଂରକ୍ଷଣ
കാന്തിക വര,ଚୁମ୍ବକୀୟ ରେଖା
കാന്തിക ടേപ്പ്,ଚୁମ୍ବକୀୟ ଟେପ୍ |
കാന്തിക ടേപ്പ് കാട്രിഡ്ജ്,ଚୁମ୍ବକୀୟ ଟେପ୍ କାର୍ଟ୍ରିଜ୍ |
കാന്തിക ടേപ്പ് ഡ്രൈവ്,ଚୁମ୍ବକୀୟ ଟେପ୍ ଡ୍ରାଇଭ୍ |
കാന്തിക ടേപ്പ് മുൻഗാമി,ଚୁମ୍ବକୀୟ ଟେପ୍ ପୂର୍ବବର୍ତ୍ତୀ |
മാഗ്നറ്റിക് ടേപ്പ് ലൈബ്രേറിയൻ,ଚୁମ୍ବକୀୟ ଟେପ୍ ଲାଇବ୍ରେରିଆନ୍ |
