Hindi,Punjabi
भाषा,ਭਾਸ਼ਾ
भाषा अनुदेशातंरक,ਭਾਸ਼ਾ ਸਿੱਖਿਅਕ
भाषा प्रक्रमक,ਭਾਸ਼ਾ ਪ੍ਰੋਸੈਸਰ
"1.भाषा अंतरक, 2.भाषा अनुवादक","1.Language Transferr, 2.Language Translator"
लैपटाप,ਲੈਪਟਾਪ
व्यापक एकीकरण (एल.एस.आई.),ਵਿਆਪਕ ਏਕੀਕਰਣ (LSI)
बृहत समाकलन (एल एस आई),ਪੁੰਜ ਏਕੀਕਰਣ (LSI)
लेसर,ਲੇਜ਼ਰ
लेसर मुद्रक,ਲੇਜ਼ਰ ਪ੍ਰਿੰਟਰ
अन्तिम आगम प्रथम निर्गम (लिफो),ਆਖਰੀ ਇਨਪੁਟ ਪਹਿਲਾ ਅੰਕ (LIFO)
परत,ਪਰਤ
"खाका, अभिन्यास","ਖਾਕਾ, ਖਾਕਾ"
"1.पर्ण, 2.पत्ती,3. पत्र","1. ਪੱਤੇ, 2. ਪੱਤੇ, 3. ਪੱਤਰ"
पर्ण आसंधि,ਪੱਤਾ ਨੋਡ
पर्ण स्थल,ਪੱਤਾ ਸਪਾਟ
पट्टा,ਲੀਜ਼
"1.पट्टा चैनल, 2.पट्टा प्रणाल पट्टा","1.ਲੀਜ਼ ਚੈਨਲ, 2.ਲੀਜ਼ ਸਿਸਟਮ"
"1.लाइन,2.पट्टा रेखा","1.ਲਾਈਨ, 2.ਲੀਸ਼ ਲਾਈਨ"
न्यूनत्तम सार्थक बिट शेल.एस.बी),ਘੱਟੋ-ਘੱਟ ਅਰਥਪੂਰਨ ਬਿੱਟ shell.sb)
अल्पतम सार्थक अंक,ਘੱਟੋ-ਘੱਟ ਮਹੱਤਵਪੂਰਨ ਸਕੋਰ
"1.विरासती व्यवस्था,2.विरासती तंत्र","1. ਵਿਰਾਸਤੀ ਪ੍ਰਣਾਲੀ, 2. ਵਿਰਾਸਤੀ ਪ੍ਰਣਾਲੀ"
"1.लेमा, 2.प्रमेयिका","1. ਲੇਮਾ, 2. ਪ੍ਰਮੇਯ"
पत्र गुणवत्ता (एल क्यू),ਅੱਖਰ ਗੁਣਵੱਤਾ (LQ)
शब्दिम,ਸ਼ਬਦਾਵਲੀ
कोश विज्ञान,ਕੋਸ਼ ਵਿਗਿਆਨ
"1.संग्रह,2.लाइब्रेरी","1.ਆਰਕਾਈਵ, 2.ਲਾਇਬ੍ਰੇਰੀ"
"1.लाइब्रेरी प्रोग्राम, 2.संग्रह क्रमादेशन","1.ਲਾਇਬ੍ਰੇਰੀ ਪ੍ਰੋਗਰਾਮ, 2.ਆਰਕਾਈਵ ਪ੍ਰੋਗਰਾਮਿੰਗ"
लाइब्रेरी उपनेमिका,ਲਾਇਬ੍ਰੇਰੀ ਡਾਇਰੈਕਟਰੀ
"1.लाइसेंस अनुबंध, 2.लाइसेंस करारनामा","1. ਲਾਇਸੈਂਸ ਇਕਰਾਰਨਾਮਾ, 2. ਲਾਇਸੈਂਸ ਇਕਰਾਰਨਾਮਾ"
प्रकाश उत्सर्जक डायोड (एल ई डी),ਲਾਈਟ ਐਮੀਟਿੰਗ ਡਾਇਡਸ (LEDs)
प्रकाश गन,ਹਲਕਾ ਬੰਦੂਕ
प्रकाश पेन,ਹਲਕਾ ਕਲਮ
रैखिक अनुकूलक,ਰੇਖਿਕ ਅਡਾਪਟਰ
लाइन संपादन,ਲਾਈਨ ਸੰਪਾਦਨ
"1.लाइन मुद्रक, 2.लाइन प्रिंटर","1.ਲਾਈਨ ਪ੍ਰਿੰਟਰ, 2.ਲਾਈਨ ਪ੍ਰਿੰਟਰ"
"1.रैखिक, 2.रेखीय","1.ਰੇਖਿਕ, 2.ਰੇਖਿਕ"
रेखाएं प्रति मिनट (एल पी एम),ਲਾਈਨਾਂ ਪ੍ਰਤੀ ਮਿੰਟ (LPM)
"1. कड़ई, लिंक, 2. श्रृंखला ,3. बंध","1. ਲਿੰਕ, ਲਿੰਕ, 2. ਚੇਨ, 3. ਬਾਂਡ"
श्रृंखलित सूची,ਜੰਜੀਰੀ ਸੂਚੀ
लिनक्स,ਲੀਨਕਸ
"1.लिक्विड क्रिस्टल डिस्पले, 2.द्रव क्रिस्टल प्रदर्श (एल सी डी)","1.ਤਰਲ ਕ੍ਰਿਸਟਲ ਡਿਸਪਲੇ, 2.ਲਿਕਵਿਡ ਕ੍ਰਿਸਟਲ ਡਿਸਪਲੇ (LCD)"
सूची प्रक्रमण,ਸੂਚੀ ਦੀ ਕਾਰਵਾਈ
"1.आक्षर,2.शाब्दिक","1. ਅੱਖਰ, 2. ਸ਼ਾਬਦਿਕ"
"1.सक्रिय, 2.सजीव, 3.विद्युन्मय, 4.चल","1. ਕਿਰਿਆਸ਼ੀਲ, 2. ਜੀਵਤ, 3. ਬਿਜਲੀ, 4. ਚਲਦਾ"
सजीव आसंधि,ਲਾਈਵ ਗੰਢ
"1.भार, 2.लोड","1. ਲੋਡ, 2. ਲੋਡ"
"1.लोड मॉडयूल, 2.भार प्रतिरुपक","1.ਲੋਡ ਮੋਡਿਊਲ, 2.ਲੋਡ ਮੋਡਿਊਲੇਟਰ"
"1.स्थानीय, 2.स्थानिक","1.ਸਥਾਨਕ, 2.ਸਥਾਨਕ"
स्थानीय अभिगम,ਸਥਾਨਕ ਪਹੁੰਚ
स्थानीय क्षेत्र जालक्रम (लैन),ਲੋਕਲ ਏਰੀਆ ਨੈੱਟਵਰਕ (LAN)
स्थानीय स्पष्टता,ਸਥਾਨਕ ਸਪੱਸ਼ਟਤਾ
"1. स्थानीय जालक्रम ,2. स्थानीय केंद्र,3. स्थानीय विनिमय","1. ਸਥਾਨਕ ਨੈੱਟਵਰਕ, 2. ਸਥਾਨਕ ਕੇਂਦਰ 3. ਸਥਾਨਕ ਮੁਦਰਾ"
स्थानीय स्मृति,ਸਥਾਨਕ ਮੈਮੋਰੀ
स्थानीय विधा,ਸਥਾਨਕ ਮੋਡ
स्थानीय चर,ਸਥਾਨਕ ਵੇਰੀਏਬਲ
"पाश, लॉक","ਲੂਪ, ਲਾਕ"
पाशित संचिका,ਲੂਪ ਫਾਈਲ
सत्रारंभ,ਸੈਸ਼ਨ ਸ਼ੁਰੂ
सत्रांत,ਮਿਆਦ ਦੇ ਅੰਤ
संलेखन,ਲੇਖਕ
तर्क विश्लेषक,ਤਰਕ ਵਿਸ਼ਲੇਸ਼ਕ
तर्क बम,ਤਰਕ ਬੰਬ
तर्क कार्ड,ਤਰਕ ਕਾਰਡ
तर्क संचित्र (प्रवाह संचित्र),ਤਰਕ ਚਾਰਟ (ਫਲੋਚਾਰਟ)
तर्क परिपथ,ਤਰਕ ਸਰਕਟ
तर्क अभिकल्प,ਤਰਕ ਡਿਜ਼ਾਈਨ
तर्क आरेख,ਤਰਕ ਚਿੱਤਰ
तार्किक प्रवाह संचित्र,ਲਾਜ਼ੀਕਲ ਫਲੋਚਾਰਟ
तर्क फलन,ਤਰਕ ਫੰਕਸ਼ਨ
तर्क गेट,ਤਰਕ ਗੇਟ
"1.तर्क प्रोग्रामन, 2.तर्क क्रमादेशन","1. ਤਰਕ ਪ੍ਰੋਗਰਾਮਿੰਗ, 2. ਤਰਕ ਪ੍ਰੋਗਰਾਮਿੰਗ"
तर्क विस्थापन,ਤਰਕ ਵਿਸਥਾਪਨ
तर्क अवस्था,ਤਰਕ ਸਥਿਤੀ
तर्क स्विच,ਤਰਕ ਸਵਿੱਚ
तर्क इकाई,ਤਰਕ ਇਕਾਈ
तार्किक,ਲਾਜ਼ੀਕਲ
तार्किक संयोजन,ਲਾਜ਼ੀਕਲ ਜੋੜ
तार्किक आँकड़आ संरचना,ਲਾਜ਼ੀਕਲ ਡਾਟਾ ਬਣਤਰ
तर्कसंगत आरेख,ਲਾਜ਼ੀਕਲ ਚਿੱਤਰ
तार्किक व्यंजक,ਲਾਜ਼ੀਕਲ ਸਮੀਕਰਨ
तार्किक प्रवाह संचित्र,ਲਾਜ਼ੀਕਲ ਫਲੋਚਾਰਟ
तार्किक आई एफ (तार्किक यदि),ਲਾਜ਼ੀਕਲ IF (ਲਾਜ਼ੀਕਲ ਜੇ)
तर्कसंगत संक्रिया,ਤਰਕਸੰਗਤ ਕਾਰਵਾਈ
तर्कसंगत संकारक,ਤਰਕਸ਼ੀਲ ਆਪਰੇਟਰ
तर्कसंगत संबंधन,ਤਰਕਸ਼ੀਲ ਕੁਨੈਕਸ਼ਨ
तार्किक योजना,ਲਾਜ਼ੀਕਲ ਯੋਜਨਾ
"1.तर्कसंगत संप्रतीक,2.तार्किक संप्रतीक","1. ਤਰਕਸ਼ੀਲ ਅੱਖਰ, 2. ਤਰਕਸ਼ੀਲ ਅੱਖਰ"
तार्किक प्ररुप,ਲਾਜ਼ੀਕਲ ਪੈਟਰਨ
तार्किक मान,ਲਾਜ਼ੀਕਲ ਮੁੱਲ
तार्किक चर,ਲਾਜ਼ੀਕਲ ਵੇਰੀਏਬਲ
हासिल अग्रावलोकन,ਸੰਖੇਪ ਜਾਣਕਾਰੀ ਪ੍ਰਾਪਤ ਕੀਤੀ
अग्रावलोकन समुच्चय,ਝਲਕ ਸੈੱਟ
अवलोकन,ਨਿਰੀਖਣ
"1.लूप, 2.पाश","1.ਲੂਪ, 2.ਲੂਪ"
पाश नियंत्रण,ਲੂਪ ਕੰਟਰੋਲ
पाश प्रारंभन,ਲੂਪ ਸ਼ੁਰੂਆਤ
पाश आपरिवर्तन,ਲੂਪ ਪਰਿਵਰਤਨ
"1.पाश जालक्रम, 2.पाश नेटवर्क","1. ਲੂਪ ਨੈੱਟਵਰਕ, 2. ਲੂਪ ਨੈੱਟਵਰਕ"
पाश प्रारंभन,ਲੂਪ ਸ਼ੁਰੂਆਤ
पाश-अवसान,ਲੂਪ-ਐਂਡ
प्रति-पाश परीक्षण,ਵਿਰੋਧੀ-ਲੂਪ ਟੈਸਟ
शिथिल युग्मित,ਢਿੱਲੀ ਜੋੜੀ
ह्रास रहित संपीडन,ਨੁਕਸਾਨ ਰਹਿਤ ਸੰਕੁਚਨ
हासी संपीडन,ਹੈਸ ਕੰਪਰੈਸ਼ਨ
निम्न बाइट,ਘੱਟ ਬਾਈਟ
निम्न स्तर भाषा,ਹੇਠਲੇ ਪੱਧਰ ਦੀ ਭਾਸ਼ਾ
निम्न पारक फिल्टर,ਘੱਟ ਪਾਸ ਫਿਲਟਰ
"1.निम्न परिबाधित,2. निम्न परिबद्ध","1. ਘੱਟ ਕੰਡੀਸ਼ਨਡ, 2. ਹੇਠਾਂ ਬੰਨ੍ਹਿਆ ਹੋਇਆ ਹੈ"
"1.मैक प्रोटोकॉल, 2.मैक आचार (मध्य अभिगम नियंत्रण)","1.MAC ਪ੍ਰੋਟੋਕੋਲ, 2.MAC ਨੈਤਿਕਤਾ (ਮਿਡਲ ਐਕਸੈਸ ਕੰਟਰੋਲ)"
"1.मशीन, 2.यंत्र","1. ਮਸ਼ੀਨ, 2. ਮਸ਼ੀਨ"
मशीन पता,ਮਸ਼ੀਨ ਦਾ ਪਤਾ
"1.यंत्र कूट, 2.मशीन कोड","1. ਮਸ਼ੀਨ ਕੋਡ, 2. ਮਸ਼ੀਨ ਕੋਡ"
यंत्र चक्र,ਮਸ਼ੀਨ ਦਾ ਚੱਕਰ
यंत्राश्रित भाषा,ਮਸ਼ੀਨੀ ਭਾਸ਼ਾ
यंत्राश्रित सॉफ्टवेयर,ਮਕੈਨੀਕਲ ਸਾਫਟਵੇਅਰ
यंत्र त्रुटि,ਜੰਤਰ ਗਲਤੀ
यंत्र निष्क्रिय काल,ਮਸ਼ੀਨ ਦਾ ਵਿਹਲਾ ਸਮਾਂ
यंत्र निरपेक्ष भाषा,ਮਸ਼ੀਨ ਭਾਸ਼ਾ
यंत्रानुदेश,ਮੈਨੁਅਲ
यंत्र बोध,ਮਸ਼ੀਨ ਦੀ ਭਾਵਨਾ
"1.मशीनी भाषा,2.यंत्र भाषा","1.ਮਸ਼ੀਨ ਭਾਸ਼ਾ, 2.ਮਸ਼ੀਨ ਭਾਸ਼ਾ"
यंत्राधिगम,ਮਸ਼ੀਨ ਸਿਖਲਾਈ
यंत्र संक्रिया,ਮਸ਼ੀਨ ਦੀ ਕਾਰਵਾਈ
यंत्रमूलक भाषा,ਮਸ਼ੀਨ ਭਾਸ਼ਾ
यंत्र निष्पादन,ਮਸ਼ੀਨ ਦੀ ਕਾਰਗੁਜ਼ਾਰੀ
मशीन अनुकार,ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ
यंत्र अपहृत काल,ਮਸ਼ੀਨ ਅਗਵਾ ਕਰਨ ਦਾ ਸਮਾਂ
मशीनी अनुवाद,ਮਸ਼ੀਨ ਅਨੁਵਾਦ
मशीन शब्द,ਮਸ਼ੀਨ ਸ਼ਬਦ
स्थूल अनुदेश,ਮੈਕਰੋ ਹਦਾਇਤ
स्थूल प्राचर,ਮੈਕਰੋ ਸਕੇਲ
स्थूल कोडांतरण प्रोग्राम,ਮਾਸ ਅਸੈਂਬਲਿੰਗ ਪ੍ਰੋਗਰਾਮ
स्थूल आह्वान,ਕੁੱਲ ਕਾਲ
"1.स्थूल कोड, 2.स्थूल कूट","1.ਮੈਕਰੋ ਕੋਡ, 2.ਮੈਕਰੋ ਕੋਡ"
स्थूल समादेश,ਮੈਕਰੋ ਕਮਾਂਡ
स्थूल घोषणा,ਮੈਕਰੋ ਘੋਸ਼ਣਾ
स्थूल परिभाषा,ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ
स्थूल प्रवाह संचित्र,ਮੈਕਰੋ ਫਲੋ ਚਾਰਟ
स्थूल जनित्र,ਮੈਕਰੋ ਜਨਰੇਟਰ
स्थूल अनुदेश,ਮੈਕਰੋ ਹਦਾਇਤ
स्थूल भाषा,ਕੁੱਲ ਭਾਸ਼ਾ
स्थूल लाइब्रेरी,ਮੈਕਰੋ ਲਾਇਬ੍ਰੇਰੀ
स्थूल प्राचल,ਮੈਕਰੋ ਪੈਰਾਮੀਟਰ
स्थूल प्रक्रमण,ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਿੰਗ
"1.स्थूल प्रक्रमक,2. मैक्रोप्रोसेसर","1.ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਰ, 2. ਮੈਕਰੋਪ੍ਰੋਸੈਸਰ"
स्थूल प्रोग्रामन,ਮੈਕਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ
स्थूल आदिप्ररुप,ਕੁੱਲ ਪ੍ਰੋਟੋਟਾਈਪ
"1.स्थूल कूटलेखन, 2.स्थूल कोडन","1.ਮੈਕਰੋ ਏਨਕੋਡਿੰਗ, 2.ਮੈਕਰੋ ਕੋਡਿੰਗ"
मेगाबाइट (एम बी),ਮੈਗਾਬਾਈਟ (MB)
जादुई संप्रतीक,ਜਾਦੂ ਦਾ ਪ੍ਰਤੀਕ
जादुई संख्या,ਮੈਜਿਕ ਨੰਬਰ
चुंबकीय बुदबुद स्मृति,ਚੁੰਬਕੀ ਬੁਲਬੁਲਾ ਮੈਮੋਰੀ
चुंबकीय कार्ड,ਚੁੰਬਕੀ ਕਾਰਡ
"1.चुंबकीय कोष्ठिका, 2.चुंबकीय सेल","1.ਮੈਗਨੈਟਿਕ ਸੈੱਲ, 2.ਮੈਗਨੈਟਿਕ ਸੈੱਲ"
चुंबकीय संप्रतीक,ਚੁੰਬਕੀ ਪ੍ਰਤੀਕ
चुंबकीय कोर भंडारण,ਚੁੰਬਕੀ ਕੋਰ ਸਟੋਰੇਜ਼
"1.चुंबकीय चक्रिका,2. चुंबकीय डिस्क","1.ਮੈਗਨੈਟਿਕ ਡਿਸਕ, 2. ਚੁੰਬਕੀ ਡਿਸਕ"
चुंबकीय डिस्क पता,ਚੁੰਬਕੀ ਡਿਸਕ ਪਤਾ
चुंबकीय चक्रिका स्मृति,ਚੁੰਬਕੀ ਡਿਸਕ ਮੈਮੋਰੀ
चुंबकीय ड्रम,ਚੁੰਬਕੀ ਡਰੱਮ
"1.चुंबकीय कूटलेखन, 2.चुंबकीय कोडीकरण,3.चुंबकीय कोडन","1.ਮੈਗਨੈਟਿਕ ਏਨਕੋਡਿੰਗ, 2.ਮੈਗਨੈਟਿਕ ਕੋਡਿੰਗ, 3.ਮੈਗਨੈਟਿਕ ਕੋਡਿੰਗ"
चुंबकीय शीर्ष,ਚੁੰਬਕੀ ਸਿਖਰ
चुंबकीय स्याही,ਚੁੰਬਕੀ ਸਿਆਹੀ
चुंबकीय स्याही संप्रतीक अभिज्ञान (एम आई सी आर),ਚੁੰਬਕੀ ਸਿਆਹੀ ਅੱਖਰ ਪਛਾਣ (MICR)
चुंबकीय माध्यम,ਚੁੰਬਕੀ ਮਾਧਿਅਮ
चुंबकीय पठन,ਚੁੰਬਕੀ ਰੀਡਿੰਗ
चुंबकीय अभिलेखन,ਚੁੰਬਕੀ ਰਿਕਾਰਡਿੰਗ
चुंबकीय भंडारण,ਚੁੰਬਕੀ ਸਟੋਰੇਜ਼
चुंबकीय पट्टी,ਚੁੰਬਕੀ ਪੱਟੀ
चुंबकीय टेप,ਚੁੰਬਕੀ ਟੇਪ
चुंबकीय टेप कार्टीज,ਚੁੰਬਕੀ ਟੇਪ ਕਾਰਤੂਸ
चुंबकीय टेप ड्राइव,ਚੁੰਬਕੀ ਟੇਪ ਡਰਾਈਵ
चुंबकीय टेप अग्रक,ਚੁੰਬਕੀ ਟੇਪ ਪੂਰਵਗਾਮੀ
चुंबकीय टेप लाइब्रेरियन,ਚੁੰਬਕੀ ਟੇਪ ਲਾਇਬ੍ਰੇਰੀਅਨ
चुंबकीय टेप अभिगमन,ਚੁੰਬਕੀ ਟੇਪ ਪਹੁੰਚ
चुंबकीय टेप इकाई,ਚੁੰਬਕੀ ਟੇਪ ਯੂਨਿਟ
"1.चुंबकीय तनु परत, 2.चुंबकीय तनु फिल्म","1.ਮੈਗਨੈਟਿਕ ਪਤਲੀ ਪਰਤ, 2.ਮੈਗਨੈਟਿਕ ਪਤਲੀ ਫਿਲਮ"
चुंबकीय पथ,ਚੁੰਬਕੀ ਮਾਰਗ
चुंबकीय प्रकाशीय भंडारण,ਚੁੰਬਕੀ ਆਪਟੀਕਲ ਸਟੋਰੇਜ਼
"1.चुंबकालेखी मुद्रक, 2.चुंबक लेखी प्रिंटर","1.ਮੈਗਨੇਟ ਪ੍ਰਿੰਟਰ, 2.ਮੈਗਨੇਟ ਪ੍ਰਿੰਟਰ"
चुंबकीय विरुपण,ਚੁੰਬਕੀ ਵਿਗਾੜ
चुंबकीय विरुपक टिकिया,ਚੁੰਬਕੀ ਤੌਰ &#39;ਤੇ ਖਰਾਬ ਹੋਣ ਵਾਲੀ ਟੈਬਲੇਟ
"1.डाक पेटी, 2.मेल बाक्स","1. ਮੇਲ ਬਾਕਸ, 2. ਮੇਲ ਬਾਕਸ"
मेल विलय,ਮੇਲ ਅਭੇਦ
"1.मुख्य नियंत्रक एकक, 2. मुख्य नियंत्रक इकाई","1. ਚੀਫ਼ ਕੰਟਰੋਲ ਯੂਨਿਟ, 2. ਚੀਫ਼ ਕੰਟਰੋਲ ਯੂਨਿਟ"
मेन फ्रेम,ਮੁੱਖ ਫਰੇਮ
"1.मेन फ्रेम सिस्टम, 2.मेन फ्रेम तंत्र","1. ਮੁੱਖ ਫਰੇਮ ਸਿਸਟਮ, 2. ਮੁੱਖ ਫਰੇਮ ਵਿਧੀ"
"1.मुख्य स्मृति, 2.मुख्य मेमोरी","1. ਮੁੱਖ ਮੈਮੋਰੀ, 2. ਮੁੱਖ ਮੈਮੋਰੀ"
"1.मुख्य प्रोग्राम, 2.मुख्य क्रमादेश","1.ਮੁੱਖ ਪ੍ਰੋਗਰਾਮ, 2.ਮੁੱਖ ਪ੍ਰੋਗਰਾਮ"
मुख्य भंडारण,ਮੁੱਖ ਸਟੋਰੇਜ਼
"1.मेन स्विच, 2.मुख्य स्विच","1. ਮੁੱਖ ਸਵਿੱਚ, 2. ਮੁੱਖ ਸਵਿੱਚ"
"1.अनुरक्षण, 2.रखरखाव","1. ਮੇਨਟੇਨੈਂਸ, 2. ਮੇਨਟੇਨੈਂਸ"
अनुरक्षण पैनल,ਰੱਖ-ਰਖਾਅ ਪੈਨਲ
अनुरक्षण काल,ਰੱਖ-ਰਖਾਅ ਦਾ ਸਮਾਂ
वृहत् चक्र,ਵੱਡਾ ਚੱਕਰ
मुख्य युक्ति,ਕੁੰਜੀ ਜੰਤਰ
मुख्य कुंजी,ਮੁੱਖ ਕੁੰਜੀ
मुख्य अवस्था,ਮੁੱਖ ਪੜਾਅ
मुख्य संरचना,ਮੁੱਖ ਬਣਤਰ
मुख्य कार्य,ਮੁੱਖ ਕੰਮ
बहुसंख्यक अवयव,ਬਹੁਗਿਣਤੀ ਭਾਗ
बहुसंख्यक गेट,ਬਹੁਗਿਣਤੀ ਗੇਟ
बहुसंख्य संक्रिया,ਬਹੁਮਤ ਕਾਰਵਾਈ
प्रतिपूर्ति काल,ਅਦਾਇਗੀ ਦੀ ਮਿਆਦ
कुसंक्रिया रुटीन,ਗਲਤ ਕੰਮ ਕਰਨ ਦੀ ਰੁਟੀਨ
प्रबंधन विकास,ਪ੍ਰਬੰਧਨ ਵਿਕਾਸ
प्रबंधन सूचना तंत्र (एम आई एस),ਪ੍ਰਬੰਧਨ ਸੂਚਨਾ ਪ੍ਰਣਾਲੀ (MIS)
प्रबंध विज्ञान,ਪ੍ਰਬੰਧਨ ਵਿਗਿਆਨ
मैनचेस्टर कूटलेखन,ਮਾਨਚੈਸਟਰ ਇੰਕੋਡਿੰਗ
बहुवलन,ਗੁਣਾ
प्रकलित चर,ਅਨੁਮਾਨਿਤ ਵੇਰੀਏਬਲ
प्रकलित सूचकन,ਅਨੁਮਾਨਿਤ ਸੂਚਕਾਂਕ
मानव यंत्र अनुकार,ਮਨੁੱਖੀ ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ
हस्तचालित पता स्विच,ਦਸਤੀ ਪਤਾ ਸਵਿੱਚ
मैनुअल विश्लेषण,ਦਸਤੀ ਵਿਸ਼ਲੇਸ਼ਣ
मैनुअल आह्वान,ਦਸਤੀ ਕਾਲ
मैनुअल प्रविष्टि,ਦਸਤੀ ਇੰਦਰਾਜ਼
"1.हस्तचालित केंद्र, 2.मैनुअल केंद्र","1.ਮੈਨੁਅਲ ਸੈਂਟਰ, 2.ਮੈਨੁਅਲ ਸੈਂਟਰ"
"1.हस्त निवेश, 2. मैनुअल निवेश","1. ਮੈਨੁਅਲ ਇੰਪੁੱਟ, 2. ਮੈਨੂਅਲ ਇਨਪੁਟ"
हस्त प्रचालन,ਦਸਤੀ ਕਾਰਵਾਈ
अनेकानेक संबंध,ਕਈ-ਤੋਂ-ਕਈ ਰਿਸ਼ਤੇ
बहु-एक-विकोडक,ਮਲਟੀ-ਡੀਕੋਡਰ
प्रतिचित्र विधि,ਨਕਸ਼ਾ ਵਿਧੀ
प्रतिचित्रण,ਮੈਪਿੰਗ
उपांत,ਹਾਸ਼ੀਏ
उपांतीय त्रुटि,ਮਾਮੂਲੀ ਗਲਤੀ
उपांतीय जाँच,ਮਾਮੂਲੀ ਪੁੱਛਗਿੱਛ
उपांतीय परीक्षण,ਮਾਮੂਲੀ ਟੈਸਟ
चिन्ह संसूचन,ਪ੍ਰਤੀਕ ਖੋਜ
चिन्ह पठन,ਸਾਈਨ ਰੀਡਿੰਗ
चिन्ह क्रमवीक्षण,ਪ੍ਰਤੀਕ ਸਕੈਨਿੰਗ
चिन्ह बोध,ਸੰਕੇਤ ਭਾਵਨਾ
चिन्हक,ਮਾਰਕਰ
चिन्हन,ਨਿਸ਼ਾਨਦੇਹੀ
चिन्हक तरंग,ਮਾਰਕਰ ਲਹਿਰ
मार्कोव श्रृंखला,markov ਚੇਨ
मार्कोव स्रोत,markov ਸਰੋਤ
मार्क-अप भाषा,ਮਾਰਕਅੱਪ ਭਾਸ਼ਾ
मेसर,maser
मेसर,maser
"1.मास्क, 2.आच्छद, 3.प्रच्छाद","1. ਮਾਸਕ, 2. ਪਰਦਾ, 3. ਪਰਦਾ"
"1.प्रच्छाद बिट, 2.आच्छद बिट,3. मास्क दविअंक","1. ਕਵਰ ਬਿੱਟ, 2. ਕਵਰ ਬਿੱਟ, 3. ਦੋਹਰੇ ਅੰਕਾਂ ਨੂੰ ਮਾਸਕ ਕਰੋ"
मास्क प्रोग्राम्य युक्ति,ਮਾਸਕ ਪ੍ਰੋਗਰਾਮੇਬਲ ਡਿਵਾਈਸ
आवरण रजिस्टर,ਕਵਰ ਰਜਿਸਟਰ
"1.आवृत रॉम, 2.आवृत आर ओ एम","1. ਕਵਰ ਰੋਮ, 2. ਕਵਰ ਰੋਮ"
आच्छादन,ਕਵਰ
विपुल आँकड़ए,ਵਿਸ਼ਾਲ ਡਾਟਾ
"1.विपुल स्मृति, 2.विपुल मेमोरी","1. ਮਾਸ ਮੈਮੋਰੀ, 2. ਮਾਸ ਮੈਮੋਰੀ"
विपुलत: समांतर,ਵੱਡੇ ਪੱਧਰ &#39;ਤੇ ਸਮਾਨਾਂਤਰ
प्रधान ,ਸਰਦਾਰ
मास्टर कार्ड,ਮਾਸਟਰ ਕਾਰਡ
"1.प्रधान घड़ई, 2.नियंत्रक घड़ई","1.ਹੈੱਡ ਵਾਚ, 2.ਕੰਟਰੋਲਰ ਵਾਚ"
प्रधान कन्सोल,ਮੁੱਖ ਕੰਸੋਲ
प्रधान आँकड़आ,ਪ੍ਰਮੁੱਖ ਡਾਟਾ
प्रधान आरेख,ਮਾਸਟਰ ਚਿੱਤਰ
प्रधान संचिका,ਮਾਸਟਰ ਫਾਈਲ
प्रधान समूह,ਮੁੱਖ ਗਰੁੱਪ
मास्टर कुंजी,ਮਾਸਟਰ ਕੁੰਜੀ
प्रधान लाइब्रेरी टेप,ਮੁੱਖ ਲਾਇਬ੍ਰੇਰੀ ਟੇਪ
प्रधान प्रक्रमक,ਪ੍ਰਮੁੱਖ ਪ੍ਰੋਸੈਸਰ
प्रधान प्रोग्राम,ਫਲੈਗਸ਼ਿਪ ਪ੍ਰੋਗਰਾਮ
प्रधान केंद्र,ਮੁੱਖ ਕੇਂਦਰ
"1.प्रधान टेप, 2.मास्टर टेप","1.ਮਾਸਟਰ ਟੇਪ, 2.ਮਾਸਟਰ ਟੇਪ"
"1.प्रधान अंतक, 2.प्रधान टर्मिनल","1.ਪ੍ਰਿੰਸੀਪਲ ਟਰਮੀਨਲ, 2.ਮੁੱਖ ਟਰਮੀਨਲ"
प्रधान अधीन युक्ति,ਮੁੱਖ ਅਧੀਨ ਜੰਤਰ
प्रधान अधीन तंत्र,ਮੁੱਖ ਅਧੀਨ ਸਿਸਟਮ
"1.मेल, 2.मिलान, 3.मिलना","1. ਮੈਚ, 2. ਮੈਚ, 3. ਮਿਲੋ"
मिलान,ਮੈਚ
गणितीय प्रोग्रामन,ਗਣਿਤ ਪ੍ਰੋਗਰਾਮਿੰਗ
गणितीय अनुकार,ਗਣਿਤਿਕ ਸਿਮੂਲੇਸ਼ਨ
"1.मैट्रिक्स, 2.आव्यूह","1.ਮੈਟ੍ਰਿਕਸ, 2.ਮੈਟ੍ਰਿਕਸ"
"1.मैट्रिक्स प्रिंटर, 2.मैट्रिक्स मुद्रक","1.ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਰ, 2.ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਰ"
मैट्रिक्स स्विच,ਮੈਟਰਿਕਸ ਸਵਿੱਚ
आव्यूह सारणी,ਮੈਟ੍ਰਿਕਸ ਸਾਰਣੀ
