Malayalam,Kannada
സെറ്റ് അറിയിച്ചു,ಸೆಟ್‌ನಿಂದ ತಿಳಿಸಲಾಗಿದೆ
കുടുംബത്തെ അറിയിച്ചു,ಕುಟುಂಬಕ್ಕೆ ಮಾಹಿತಿ ನೀಡಿದರು
സൂചിക,ಸೂಚ್ಯಂಕ
ഉപഗ്രൂപ്പ് സൂചിക,ಉಪಗುಂಪು ಸೂಚ್ಯಂಕ
പോയിന്റർ സെറ്റ്,ಪಾಯಿಂಟರ್ ಸೆಟ್
ചിഹ്നം,ಚಿಹ್ನೆ
എക്സ്പോണൻഷ്യൽ സമവാക്യം,ಘಾತೀಯ ಸಮೀಕರಣ
നിസ്സംഗത വളവുകൾ,ಅಸಡ್ಡೆ ವಕ್ರಾಕೃತಿಗಳು
പരോക്ഷ വ്യത്യാസം,ಪರೋಕ್ಷ ವ್ಯತ್ಯಾಸ
പരോക്ഷ തെളിവ്,ಪರೋಕ್ಷ ಸಾಕ್ಷಿ
പ്രധാനം,ಪ್ರಧಾನ
"വരവ്, ഇൻഡക്ഷൻ, ഇൻഡക്ഷൻ","ಆಗಮನ, ಇಂಡಕ್ಷನ್, ಇಂಡಕ್ಷನ್"
ഇൻഡക്റ്റീവ്,ಅನುಗಮನದ
ഇൻഡക്റ്റീവ് ഇമേജറി,ಅನುಗಮನದ ಕಲ್ಪನೆ
ഇൻഡക്റ്റീവ് നിർവ്വചനം,ಅನುಗಮನದ ವ್ಯಾಖ್ಯಾನ
ഇൻഡക്റ്റീവ് എസ്റ്റിമേറ്റ്,ಅನುಗಮನದ ಅಂದಾಜು
"അസമത്വം, അസമത്വം","ಅಸಮಾನತೆ, ಅಸಮಾನತೆ"
അസമത്വ നിയന്ത്രണം,ಅಸಮಾನತೆಯ ನಿರ್ಬಂಧ
അസമത്വം,ಅಸಮಾನತೆ
ജഡത്വത്തെ,ಜಡತ್ವ
ജഡത്വ ശക്തി,ಜಡತ್ವ ಬಲ
ജഡത്വം,ಜಡತ್ವ
കൃത്യമായ വ്യത്യാസം,ನಿಖರವಾದ ವ್ಯತ್ಯಾಸ
പരിവർത്തന പോയിന്റ്,ಪರಿವರ್ತನೆ ಬಿಂದು
"ഏറ്റവും താഴ്ന്ന, ഏറ്റവും വലിയ താഴ്ന്ന പരിധി","ಕಡಿಮೆ, ಶ್ರೇಷ್ಠವಾದ ಕೆಳಬೌಂಡ್"
"അനന്തമായ, അനന്തമായ","ಅನಂತ, ಅನಂತ"
അനന്തമായ,ಅಪರಿಮಿತ
അനന്തമായ വെക്റ്റർ സ്പേസ്,ಅಪರಿಮಿತ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್
അനന്തമായ ഗെയിം,ಅನಂತ ಆಟ
അനന്തമായ സംഘം,ಅನಂತ ಗುಂಪು
അനന്തമായ അവിഭാജ്യ,ಅನಂತ ಅವಿಭಾಜ್ಯ
അനന്തമായ ജനസംഖ്യ,ಅನಂತ ಜನಸಂಖ್ಯೆ
അനന്തമായ പരമ്പര,ಅನಂತ ಸರಣಿ
അനന്തമായ സെറ്റ്,ಅನಂತ ಸೆಟ್
"അനന്തമായ സൂക്ഷ്മമായ, അനന്തമായ","ಅನಂತ ಸೂಕ್ಷ್ಮ, ಅನಂತ ಸೂಕ್ಷ್ಮ"
മൂലക ഘടകങ്ങൾ,ಧಾತುರೂಪದ ಘಟಕಗಳು
അനന്തമായ ജനസംഖ്യ,ಅನಂತ ಜನಸಂಖ್ಯೆ
"അനന്തത, അനന്തതകൾ","ಅನಂತ, ಅನಂತ"
"അനന്തമായ, അനന്തമായ","ಅನಂತ, ಅನಂತ"
പണപ്പെരുപ്പ ഘടകം,ಹಣದುಬ್ಬರ ಅಂಶ
വേരിയബിൾ ടാൻജെന്റ്,ವೇರಿಯಬಲ್ ಸ್ಪರ್ಶಕ
റിവേഴ്സ് ഫോക്കസ്,ರಿವರ್ಸ್ ಫೋಕಸ್
കോഴ്സ് മാറ്റം,ಸಹಜವಾಗಿ ಬದಲಾವಣೆ
ഫംഗ്ഷന്റെ ഡെറിവേറ്റീവ്,ಕ್ರಿಯೆಯ ವ್ಯುತ್ಪನ್ನ
സിഗ്മ മാട്രിക്സ്,ಸಿಗ್ಮಾ ಮ್ಯಾಟ್ರಿಕ್ಸ್
വിവര ഉറവിടങ്ങൾ,ಮಾಹಿತಿ ಸಂಪನ್ಮೂಲಗಳು
വിവര ശാസ്ത്രം,ಮಾಹಿತಿ ವಿಜ್ಞಾನ
"വ്യത്യസ്തമായ, അനുപാതമില്ലാത്ത","ಅಸಮಾನ, ಅಸಮಾನ"
ഏകതാനമല്ലാത്ത സമവാക്യം,ಏಕರೂಪವಲ್ಲದ ಸಮೀಕರಣ
നോൺ-ട്രോമാറ്റിക് ശരീരം,ಆಘಾತಕಾರಿಯಲ್ಲದ ದೇಹ
"പ്രാരംഭ, പ്രാരംഭ, പ്രാരംഭ","ಆರಂಭಿಕ, ಆರಂಭಿಕ, ಆರಂಭಿಕ"
"പ്രാരംഭ അവസ്ഥ, പ്രാരംഭ നിയന്ത്രണം","ಆರಂಭಿಕ ಸ್ಥಾನ, ಆರಂಭಿಕ ನಿರ್ಬಂಧ"
ആരംഭ വരി,ಆರಂಭಿಕ ಸಾಲು
ആരംഭ പോയിന്റ്,ಆರಂಭಿಕ ಹಂತ
പ്രാരംഭ പരിഹാരം,ಆರಂಭಿಕ ಪರಿಹಾರ
പ്രാരംഭ വേഗത,ಆರಂಭಿಕ ವೇಗ
ഒറ്റ ഭൂപടം,ಒಂದೇ ನಕ್ಷೆ
ഒറ്റ മാപ്പിംഗ്,ಏಕ ಮ್ಯಾಪಿಂಗ್
ഡിഫറൻഷ്യൽ ഗുണനം,ಭೇದಾತ್ಮಕ ಗುಣಾಕಾರ
ഇന്റീരിയർ പോയിന്റ്,ಆಂತರಿಕ ಬಿಂದು
ആന്തരിക ഉൽപ്പന്നം,ಆಂತರಿಕ ಉತ್ಪನ್ನ
"ഇൻപുട്ട് (എൻ.), ഇൻപുട്ട് (വി.)","ಇನ್ಪುಟ್ (ಎನ್.), ಇನ್ಪುಟ್ (ವಿ.)"
ഇൻപുട്ട് ഡാറ്റ,ಇನ್ಪುಟ್ ಡೇಟಾ
നിക്ഷേപ കവാടം,ಹೂಡಿಕೆ ಗೇಟ್ವೇ
നിക്ഷേപ ഔട്ട്പുട്ട് വിശകലനം,ಹೂಡಿಕೆ ಔಟ್ಪುಟ್ ವಿಶ್ಲೇಷಣೆ
ഇൻപുട്ട് ഔട്ട്പുട്ട് നിയന്ത്രണ സംവിധാനം,ಇನ್ಪುಟ್ ಔಟ್ಪುಟ್ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ
ഇൻപുട്ട് ഔട്ട്പുട്ട് സിസ്റ്റം,ಇನ್ಪುಟ್ ಔಟ್ಪುಟ್ ಸಿಸ್ಟಮ್
നിക്ഷേപ അളവ്,ಹೂಡಿಕೆಯ ಪರಿಮಾಣ
"നിക്ഷേപ രജിസ്റ്റർ, നിക്ഷേപ രജിസ്റ്റർ","ಇನ್ವೆಸ್ಟ್ಮೆಂಟ್ ರಿಜಿಸ್ಟರ್, ಇನ್ವೆಸ್ಟ್ಮೆಂಟ್ ರಿಜಿಸ್ಟರ್"
ഇൻപുട്ട് ടെർമിനൽ,ಇನ್ಪುಟ್ ಟರ್ಮಿನಲ್
"അകത്ത്, താഴെ","ಒಳಗೆ, ಕೆಳಗೆ"
നിമിഷം,ಕ್ಷಣ
"തൽക്ഷണം, തൽക്ഷണം","ತತ್ಕ್ಷಣ, ತತ್ಕ್ಷಣ"
തൽക്ഷണ ത്വരണം,ತತ್ಕ್ಷಣದ ವೇಗವರ್ಧನೆ
തൽക്ഷണ ഭ്രമണം,ತ್ವರಿತ ತಿರುಗುವಿಕೆ
തൽക്ഷണ കേന്ദ്രം,ತ್ವರಿತ ಕೇಂದ್ರ
തൽക്ഷണ വേഗത,ತತ್ಕ್ಷಣದ ವೇಗ
തൽക്ഷണ വോളിയം,ತತ್ಕ್ಷಣದ ಪರಿಮಾಣ
"പൂർണ്ണസംഖ്യ, പൂർണ്ണസംഖ്യ","ಪೂರ್ಣ ಸಂಖ್ಯೆ, ಪೂರ್ಣಾಂಕ"
പൂർണ്ണസംഖ്യ ലീനിയർ പ്രോഗ്രാമിംഗ്,ಪೂರ್ಣಾಂಕ ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್
സമഗ്രത,ಸಮಗ್ರತೆ
സംയോജിപ്പിക്കാവുന്ന,ಸಮಗ್ರ
ഇന്റഗ്രബിൾ ഡിഫറൻഷ്യൽ സമവാക്യം,ಇಂಟಿಗ್ರಬಲ್ ಡಿಫರೆನ್ಷಿಯಲ್ ಸಮೀಕರಣ
സംയോജിത സമവാക്യം,ಸಮಗ್ರ ಸಮೀಕರಣ
അവിഭാജ്യ പ്രവർത്തനം,ಅವಿಭಾಜ್ಯ ಕಾರ್ಯ
"അവിഭാജ്യ, പൂർണ്ണസംഖ്യ","ಅವಿಭಾಜ್ಯ, ಪೂರ್ಣಾಂಕ"
ഇന്റഗ്രൽ കാൽക്കുലസ് ഇന്റഗ്രൽ കാൽക്കുലസ്,ಅವಿಭಾಜ್ಯ ಕಲನಶಾಸ್ತ್ರ ಸಮಗ್ರ ಕಲನಶಾಸ್ತ್ರ
അവിഭാജ്യ വക്രം,ಅವಿಭಾಜ್ಯ ಕರ್ವ್
പൂർണ്ണസംഖ്യ ഡൊമെയ്ൻ,ಪೂರ್ಣಾಂಕ ಡೊಮೇನ್
സമഗ്ര സമവാക്യം,ಸಮಗ್ರ ಸಮೀಕರಣ
"പൂർണ്ണസംഖ്യ, പൂർണ്ണസംഖ്യ","ಪೂರ್ಣ ಸಂಖ್ಯೆ, ಪೂರ್ಣಾಂಕ"
ആദ്യ തരം അവിഭാജ്യ,ಮೊದಲ ರೀತಿಯ ಅವಿಭಾಜ್ಯ
സമഗ്രമായ പ്രാതിനിധ്യം,ಸಮಗ್ರ ಪ್ರಾತಿನಿಧ್ಯ
അവിഭാജ്യ ചിഹ്നം,ಅವಿಭಾಜ್ಯ ಚಿಹ್ನೆ
സംയോജിപ്പിക്കുക,ಸಂಯೋಜಿಸಲು
സംയോജിത ആഗിരണം ഗുണകം,ಇಂಟಿಗ್ರೇಟೆಡ್ ಹೀರಿಕೊಳ್ಳುವ ಗುಣಾಂಕ
സംയോജന ഘടകം,ಏಕೀಕರಣ ಅಂಶ
സംയോജനം,ಏಕೀಕರಣ
ഡിഫറൻഷ്യൽ വഴിയുള്ള സംയോജനം,ಡಿಫರೆನ್ಷಿಯಲ್ ಮೂಲಕ ಏಕೀಕರಣ
സെഗ്മെന്റൽ ഇന്റഗ്രേഷൻ,ವಿಭಾಗೀಯ ಏಕೀಕರಣ
യുക്തിസഹീകരണത്തിലൂടെയുള്ള സംയോജനം,ತರ್ಕಬದ್ಧತೆಯಿಂದ ಏಕೀಕರಣ
പകരം വയ്ക്കൽ വഴിയുള്ള സംയോജനം,ಪರ್ಯಾಯದ ಮೂಲಕ ಏಕೀಕರಣ
പുരോഗമന തുല്യത പ്രകാരമുള്ള സംയോജനം,ಪ್ರಗತಿಶೀಲ ಸಮಾನತೆಯಿಂದ ಏಕೀಕರಣ
ശ്രേണിപരമായ ഏകീകരണം,ಕ್ರಮಾನುಗತ ಏಕೀಕರಣ
വെക്റ്റർ സംയോജനം,ವೆಕ್ಟರ್ ಏಕೀಕರಣ
അടച്ച പേജിലെ സംയോജനം,ಮುಚ್ಚಿದ ಪುಟದಲ್ಲಿ ಏಕೀಕರಣ
ഇന്റഗ്രേറ്റർ,ಸಂಯೋಜಕ
അവിഭാജ്യ ഘടകം,ಅವಿಭಾಜ್ಯ ಘಟಕ
ഇന്റഗ്രൽ-ഡിഫറൻഷ്യൽ സമവാക്യം,ಅವಿಭಾಜ್ಯ-ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ
തടസ്സപ്പെടുത്തൽ,"ತಡೆಯು, ಅಡ್ಡಿಸು"
കമ്മ്യൂട്ടേറ്റീവ് ഓപ്പറേഷൻ,ಪರಿವರ್ತಕ ಕಾರ್ಯಾಚರಣೆ
പരസ്പരം മാറ്റാവുന്നത്,ಪರಸ್ಪರ ಬದಲಾಯಿಸಬಹುದಾದ
ഇന്റർക്ലാസ് പരസ്പരബന്ധം,ಅಂತರವರ್ಗದ ಪರಸ್ಪರ ಸಂಬಂಧ
പരസ്പരബന്ധം,ಪರಸ್ಪರ ಸಂಬಂಧ
പരസ്പരബന്ധം ഗുണകം,ಪರಸ್ಪರ ಸಂಬಂಧ ಗುಣಾಂಕ
"പരസ്പരാശ്രിതത്വം, പരസ്പരാശ്രിതത്വം","ಪರಸ್ಪರ ಅವಲಂಬನೆ, ಪರಸ್ಪರ ಅವಲಂಬನೆ"
പരസ്പരാശ്രിതം,ಪರಸ್ಪರ ಅವಲಂಬಿತ
താൽപ്പര്യം,ಆಸಕ್ತಿ
ഇന്റർഫേസ് പേജ്,ಇಂಟರ್ಫೇಸ್ ಪುಟ
ഇന്റർഫേസ് ആംഗിൾ,ಇಂಟರ್ಫೇಸ್ ಕೋನ
സമഗ്രമായ,ಅವಿಭಾಜ್ಯ
സംയോജിപ്പിച്ചത്,ಸಂಯೋಜಿಸಲಾಗಿದೆ
"അകം, അകം, അകം (അദ്ദേഹം.), അകം, അകം, അകം (വി.)","ಒಳ, ಒಳ, ಒಳ (adj.), ಒಳ, ಒಳ, ಒಳ (ವಿ.)"
ആന്തരിക കോൺ,ಆಂತರಿಕ ಕೋನ
ആന്തരിക മേഖല,ಆಂತರಿಕ ವಲಯ
അന്തർ പ്രവിശ്യ,ಅಂತರ-ಪ್ರಾಂತ್ಯ
ആന്തരിക ഘടകങ്ങൾ,ಆಂತರಿಕ ಘಟಕಗಳು
സെറ്റിന്റെ ഇന്റീരിയർ,ಸೆಟ್ನ ಒಳಭಾಗ
അഭിമുഖീകരിക്കുന്ന ഇന്റീരിയർ ആംഗിൾ,ಎದುರಿಸುತ್ತಿರುವ ಆಂತರಿಕ ಕೋನ
അകത്ത്,ಒಳಗೆ
ഇന്റീരിയർ പോയിന്റ്,ಆಂತರಿಕ ಬಿಂದು
"ഇടത്തരം, ദ്വിതീയ, ഇടത്തരം, ഇടത്തരം","ಮಧ್ಯಂತರ, ಮಾಧ್ಯಮಿಕ, ಮಧ್ಯಮ, ಮಧ್ಯಮ"
ഇന്റർമീഡിയറ്റ് പോയിന്റ്,ಮಧ್ಯಂತರ ಬಿಂದು
ഇന്റർമീഡിയറ്റ് മൂല്യ സിദ്ധാന്തം,ಮಧ್ಯಂತರ ಮೌಲ್ಯ ಪ್ರಮೇಯ
ആന്തരിക വിഭജനം,ಆಂತರಿಕ ದ್ವಿಭಾಜಕ
ഇന്റർപോളേഷൻ,ಇಂಟರ್ಪೋಲೇಷನ್
ഉൾപ്പെടുത്തൽ ഫോർമുല,ಅಳವಡಿಕೆ ಸೂತ್ರ
വിഭജിക്കുന്നു,ಛೇದಿಸುತ್ತಿದೆ
വിഭജിക്കുന്ന വക്രം,ಛೇದಿಸುವ ವಕ್ರರೇಖೆ
വിഭജിക്കുന്ന വരികൾ,ಛೇದಿಸುವ ಸಾಲುಗಳು
"കവല, കവല, കവല","ಛೇದಕ, ಛೇದನ, ಛೇದನ"
കവല വളവ്,ಛೇದನ ಕರ್ವ್
വളവുകളുടെ കവല,ವಕ್ರಾಕೃತಿಗಳ ಛೇದಕ
സെറ്റുകളുടെ കവല,ಸೆಟ್ಗಳ ಛೇದಕ
"വിടവ്, വിടവ്","ಅಂತರ, ಅಂತರ"
ഇടവേള കണക്കാക്കൽ,ಮಧ್ಯಂತರ ಅಂದಾಜು
ഇടവേള കണക്കാക്കൽ,ಮಧ್ಯಂತರ ಅಂದಾಜು
ഇടവേള മധ്യ പോയിന്റ്,ಮಧ್ಯಂತರ ಮಧ್ಯ ಬಿಂದು
"ഇൻട്രാ-സെക്ഷണൽ പ്രഭാവം, ഇന്റർ-സെക്ഷണൽ പ്രഭാവം",ಒಳ-ವಿಭಾಗದ ಪರಿಣಾಮ
ഇന്റർക്ലാസ് പരസ്പരബന്ധം,ಅಂತರವರ್ಗದ ಪರಸ್ಪರ ಸಂಬಂಧ
നിശ്ചലത,ನಿಶ್ಚಲತೆ
ഉറപ്പാണ്,ಖಚಿತವಾಗಿ
നിശ്ചിത സംവിധാനം,ಸ್ಥಿರ ವ್ಯವಸ್ಥೆ
മേശ,ಟೇಬಲ್
ടേബിൾ അസൈൻമെന്റ്,ಟೇಬಲ್ ನಿಯೋಜನೆ
പട്ടിക നിയന്ത്രണം,ಟೇಬಲ್ ನಿಯಂತ್ರಣ
പട്ടിക നിയന്ത്രണ മോഡൽ,ಟೇಬಲ್ ನಿಯಂತ್ರಣ ಮಾದರಿ
പട്ടിക നിയന്ത്രണ സംവിധാനം,ಟೇಬಲ್ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ
ടേബിൾ സൈക്കിൾ,ಟೇಬಲ್ ಸೈಕಲ್
ടേബിൾ ഹോൾഡിംഗ് ചെലവ്,ಟೇಬಲ್ ಹಿಡುವಳಿ ವೆಚ್ಚ
ടേബിൾ പോയിന്റ്,ಟೇಬಲ್ ಪಾಯಿಂಟ್
പട്ടിക നയം,ಟೇಬಲ್ ನೀತಿ
മേശ സ്ഥാനം,ಮೇಜಿನ ಸ್ಥಾನ
"വിപരീതം, വിപരീതം, വിപരീതം","ವಿಲೋಮ, ವಿಲೋಮ, ವಿರುದ್ಧ"
വിപരീത പരസ്പരബന്ധം,ವಿಲೋಮ ಪರಸ್ಪರ ಸಂಬಂಧ
വിപരീത പ്രവർത്തനം,ವಿಲೋಮ ಕಾರ್ಯ
ഓരോ നുരയ്ക്കും ഹൈപ്പർബോളിക് ഫംഗ്ഷൻ,ಪ್ರತಿ ಫೋಮ್ಗೆ ಹೈಪರ್ಬೋಲಿಕ್ ಕಾರ್ಯ
വിപരീത അനുപാതം,ವಿಲೋಮ ಅನುಪಾತದಲ್ಲಿರುತ್ತದೆ
വിപരീത ഭൂപടം,ವಿಲೋಮ ನಕ್ಷೆ
പരസ്പര സംഖ്യ,ಪರಸ್ಪರ ಸಂಖ್ಯೆ
വിപരീത മാട്രിക്സ്,ವಿಲೋಮ ಮ್ಯಾಟ್ರಿಕ್ಸ್
വിപരീത ക്രമപ്പെടുത്തൽ,ವಿಲೋಮ ಕ್ರಮಪಲ್ಲಟನೆ
വിപരീത അനുപാതം,ವಿಲೋಮ ಅನುಪಾತ
വിപരീത ത്രികോണമിതി പ്രവർത്തനം,ವಿಲೋಮ ತ್ರಿಕೋನಮಿತಿಯ ಕಾರ್ಯ
വിപരീത സൂത്രവാക്യം,ವಿಲೋಮ ಸೂತ್ರ
ക്രമത്തിന്റെ പകർപ്പ്,ಅನುಕ್ರಮದ ಪ್ರತಿ
വിപരീത മാട്രിക്സ്,ವಿಲೋಮ ಮ್ಯಾಟ್ರಿಕ್ಸ್
വിപരീത പരിവർത്തനം,ವಿಲೋಮ ಪರಿವರ್ತನೆ
യുക്തിരഹിതമായ,ಅಭಾಗಲಬ್ಧ
യുക്തിരഹിതമായ സമവാക്യം,ಅಭಾಗಲಬ್ಧ ಸಮೀಕರಣ
യുക്തിരഹിതമായ ആവിഷ്കാരം,ಅಭಾಗಲಬ್ಧ ಅಭಿವ್ಯಕ್ತಿ
യുക്തിരഹിതമായ സംഖ്യ,ಅಭಾಗಲಬ್ಧ ಸಂಖ್ಯೆ
യുക്തിരഹിതമായ റൂട്ട്,ಅಭಾಗಲಬ್ಧ ಮೂಲ
"മാറ്റാനാകാത്ത, മാറ്റാനാവാത്ത, തുല്യതയില്ലാത്ത","ಬದಲಾಯಿಸಲಾಗದ, ಬದಲಾಯಿಸಲಾಗದ, ಸರಿಪಡಿಸಲಾಗದ"
ഭ്രമണ വെക്റ്റർ,ತಿರುಗುವ ವೆಕ್ಟರ್
ഭ്രമണ വെക്റ്റർ പ്രവർത്തനം,ತಿರುಗುವ ವೆಕ್ಟರ್ ಕಾರ್ಯ
ഭ്രമണ പ്രവേഗം,ತಿರುಗುವಿಕೆಯ ವೇಗ
ഐസോമെട്രിക് (വി.) വലത് രേഖ (വി.),ಸಮಮಾಪನ (ವಿ.) ಬಲ ರೇಖೆ (ವಿ.)
സമന്വയം,ಸಿಂಕ್ರೆಟಿಸಮ್
ഒറ്റപ്പെട്ട നിർബന്ധിത വിചിത്രത,ಪ್ರತ್ಯೇಕವಾದ ಕಡ್ಡಾಯ ವಿಚಿತ್ರತೆ
ഒറ്റപ്പെട്ട പോയിന്റ്,ಪ್ರತ್ಯೇಕ ಬಿಂದು
"ഐസോമെട്രിക്, ട്രൈറ്റസോൾ, ക്യൂബിക്, ഐസോമെട്രിക്","ಸಮಮಾಪನ, ಟ್ರೈಟೆಜೋಲ್, ಘನ, ಸಮಮಾಪನ"
ഐസോസിലിസ് കോൺഫിഗറേഷൻ,ಸಮದ್ವಿಬಾಹು ಸಂರಚನೆ
ആവർത്തന സംയോജനം,ಪುನರಾವರ್ತಿತ ಅವಿಭಾಜ್ಯ
ആവർത്തന ഉൾപ്പെടുത്തൽ,ಪುನರಾವರ್ತಿತ ಅಳವಡಿಕೆ
ആവർത്തനം,ಪುನರಾವರ್ತನೆ
ആവർത്തന സൂത്രവാക്യം,ಪುನರಾವರ್ತನೆಯ ಸೂತ್ರ
ആവർത്തന സംയോജന ഫോർമുല,ಪುನರಾವರ್ತಿತ ಏಕೀಕರಣ ಸೂತ್ರ
ആവർത്തന നടപടിക്രമം,ಪುನರಾವರ್ತಿತ ಕಾರ್ಯವಿಧಾನ
ആവർത്തന രീതി,ಪುನರಾವರ್ತಿತ ವಿಧಾನ
യാക്കോബിയൻ,ಜಾಕೋಬಿಯನ್
ജേക്കബ് സാർനിക്,ಜಾಕೋಬಿ ಸಾರ್ನಿಕ್
ജേക്കബ് മാട്രിക്സ്,ಜಾಕೋಬಿ ಮ್ಯಾಟ್ರಿಕ್ಸ್
സെറ്റുകളുടെ സംയോജനം,ಸೆಟ್ಗಳ ಸಂಯೋಜನೆ
"ജോയിന്റ്, ജോയിന്റ് (എഡി.) ജോയിന്റ് (വി.)",ಜಂಟಿ (ವಿ.) ಜಂಟಿ (ವಿ.)
സംയുക്ത സാന്ദ്രത പ്രവർത്തനം,ಜಂಟಿ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
സംയോജിത ആവൃത്തി പ്രവർത്തനം,ಸಂಯೋಜಿತ ಆವರ್ತನ ಕಾರ್ಯ
സംയുക്ത ആശ്രിത വേരിയബിൾ,ಜಂಟಿ ಅವಲಂಬಿತ ವೇರಿಯಬಲ್
സംയുക്ത സംഭാവ്യത,ಜಂಟಿ ಸಂಭವನೀಯತೆ
ഉൾപ്പെടുത്തൽ,ಅಳವಡಿಕೆ
"പാര, ചാട്ടം, പ്ലൂട്ടി","ಸ್ಪೇಡ್, ಜಂಪ್, ಪ್ಲುಟಿ"
പ്ലൂട്ടി നിർത്തലാക്കൽ,ಪ್ಲುಟಿ ಸ್ಥಗಿತಗೊಳಿಸುವಿಕೆ
"ന്യായം, ന്യായീകരണം","ನ್ಯಾಯ, ಸಮರ್ಥನೆ"
ന്യായീകരിക്കുക,ಸಮರ್ಥಿಸಿಕೊಳ್ಳಿ
carnafe മാപ്പ്,ಕಾರ್ನಾಫ್ ನಕ್ಷೆ
"കേർണലുകൾ, ചാരം","ಕಾಳುಗಳು, ಬೂದಿ"
മാപ്പിംഗ് പോയിന്റ്,ಮ್ಯಾಪಿಂಗ್ ಪಾಯಿಂಟ್
"ശുദ്ധമായ ചലനാത്മകത, ശുദ്ധമായ ചലനാത്മകത","ಶುದ್ಧ ಡೈನಾಮಿಕ್ಸ್, ಶುದ್ಧ ಡೈನಾಮಿಕ್ಸ್"
ഗതികോർജ്ജം,ಚಲನ ಶಕ್ತಿ
"ചലനാത്മകത, ചലനാത്മകത","ಚಲನಶಾಸ್ತ್ರ, ಚಲನಶಾಸ್ತ್ರ"
കോൾമോഗോറോഫ്-സ്മിർനോവ് ടെസ്റ്റ്,ಕೊಲ್ಮೊಗೊರೊಫ್-ಸ್ಮಿರ್ನೋವ್ ಪರೀಕ್ಷೆ
ക്രോണേക്കർ ഡെൽറ്റ,ಕ್ರೋನೆಕರ್ ಡೆಲ್ಟಾ
വെള്ളരിക്ക,ಸೌತೆಕಾಯಿ
ലഗ്രാഞ്ച് ഫംഗ്ഷൻ,ಲಾಗ್ರೇಂಜ್ ಕಾರ್ಯ
ലഗ്രാഞ്ച് മൾട്ടിപ്ലയർ,ಲ್ಯಾಗ್ರೇಂಜ್ ಗುಣಕ
"പലക, പലക","ಹಲಗೆ, ಹಲಗೆ"
ലാപ്ലേസ് രൂപാന്തരം,ಲ್ಯಾಪ್ಲೇಸ್ ರೂಪಾಂತರ
വലിയ സംഖ്യ,ದೊಡ್ಡ ಸಂಖ್ಯೆ
സ്വഭാവം ഉത്ഭവം,ವಿಶಿಷ್ಟ ಮೂಲ
സൈഡ് പേജ്,ಪಕ್ಕದ ಪುಟ
ലാറ്റിൻ ചതുരം,ಲ್ಯಾಟಿನ್ ಚೌಕ
"പൊക്കിൾക്കൊടി, ലാറ്റസ് മലാശയം","ಹೊಕ್ಕುಳಬಳ್ಳಿ, ಲ್ಯಾಟಸ್ ಗುದನಾಳ"
"നിയമങ്ങൾ, തത്വങ്ങൾ","ನಿಯಮಗಳು, ತತ್ವಗಳು"
വേഗത സംയോജന നിയമം,ವೇಗ ಸಂಯೋಜನೆಯ ನಿಯಮ
അനുയോജ്യത നിയമം,ಹೊಂದಾಣಿಕೆ ನಿಯಮ
റിട്ടേൺസ് റൂൾ കുറയുന്നു,ರಿಟರ್ನ್ಸ್ ನಿಯಮವನ್ನು ಕಡಿಮೆಗೊಳಿಸುವುದು
ഗുരുത്വാകർഷണ നിയമം,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ನಿಯಮ
ഗ്രൂപ്പിനുള്ള ഹോമോമോർഫിസം നിയമം,ಗುಂಪಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಂ ನಿಯಮ
വളയങ്ങൾക്കുള്ള ഹോമോമോർഫിസം നിയമം,ಉಂಗುರಗಳಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಮ್ ನಿಯಮ
വർദ്ധിച്ചുവരുന്ന ചെലവ് നിയമം,ಹೆಚ್ಚುತ್ತಿರುವ ವೆಚ್ಚದ ಕಾನೂನು
എക്സ്പോണൻഷ്യേഷൻ നിയമം,ಘಾತೀಯ ನಿಯಮ
ജഡത്വ നിയമം,ಜಡತ್ವ ಕಾನೂನು
വലിയ സംഖ്യകളുടെ നിയമം,ದೊಡ್ಡ ಸಂಖ್ಯೆಗಳ ಕಾನೂನು
പ്രോബബിലിറ്റി റൂൾ,ಸಂಭವನೀಯತೆಯ ನಿಯಮ
"സൈൻ റൂൾ, സൈൻ റൂൾ","ಸೈನ್ ನಿಯಮ, ಸೈನ್ ನಿಯಮ"
ഘാതകങ്ങളുടെ നിയമം,ಘಾತಗಳ ಕಾನೂನು
വേഗത നിയമങ്ങൾ,ವೇಗ ನಿಯಮಗಳು
"പാളി, ലെവൽ","ಪದರ, ಮಟ್ಟ"
ഫോർവേഡ് കോഫിഫിഷ്യന്റ്,ಫಾರ್ವರ್ಡ್ ಗುಣಾಂಕ
ഫ്രണ്ട് ഡയഗണൽ,ಮುಂಭಾಗದ ಕರ್ಣೀಯ
ഫോർവേഡ് സബ്-മാട്രിക്സ്,ಮುಂದಕ್ಕೆ ಉಪ ಮ್ಯಾಟ್ರಿಕ್ಸ್
