Telugu,Tamil
జోక్యం చేసుకునే ఫ్రీక్వెన్సీ,குறுக்கிடும் அதிர்வெண்
రేడియో ఫ్రీక్వెన్సీ సిగ్నల్ జోక్యం చేసుకుంటుంది,ரேடியோ அதிர்வெண் சமிக்ஞையை குறுக்கிடுதல்
ఇంటర్‌ఫ్రేమ్,இடைமுகம்
ఇంటర్‌లీవ్,இடைக்கணிப்பு
ఇంటర్‌లీవ్డ్,இடைக்கணிப்பு
ఇంటర్‌లీవ్డ్ స్ట్రీమ్,ஒன்றோடொன்று ஸ்ட்ரீம்
ఇంటర్‌లీవర్,இன்டர்லீவர்
ఇంటర్‌లీవింగ్,இடைமுகம்
ఇంటర్‌లీవింగ్,இடைமுகம்
ఇంటర్‌లీవింగ్ కాలం,இடைமுக காலம்
ఇంటర్‌లాక్ సర్క్యూట్,இன்டர்லாக் சுற்று
ఇంటర్‌లాక్ స్విచ్,இன்டர்லாக் சுவிட்ச்
ఇంటర్‌లాకింగ్,ஒன்றோடொன்று
ఇంటర్మీడియట్ వైఫల్యం,இடைநிலை தோல்வி
ఇంటర్మీడియట్ ఫ్రీక్వెన్సీ,இடைநிலை அதிர்வெண்
ఇంటర్మీడియట్ ఫ్రీక్వెన్సీ ఓసిలేటర్,இடைநிலை அதிர்வெண் ஆஸிலேட்டர்
అడపాదడపా,இடைப்பட்ட
అడపాదడపా కరెంట్,இடைப்பட்ட மின்னோட்டம்
ఇంటర్‌మోడ్యులేషన్,இடைநிலை
ఇంటర్మోడ్యులేషన్ వక్రీకరణ,இடைநிலை விலகல்
ఇంటర్‌మోడ్యులేషన్ ఉద్గారం,இடைநிலை உமிழ்வு
ఇంటర్‌మోడ్యులేషన్ పరీక్ష,இடைநிலை சோதனை
అంతర్జాలం,இணையதளம்
ఇంటర్నెట్ ప్రసారం,இணைய ஒளிபரப்பு
ఇంటర్నెట్ చాటింగ్,இணைய அரட்டை
ఇంటర్నెట్ ప్రోటోకాల్ స్టాక్,இணைய நெறிமுறை அடுக்கு
ఇంటర్నెట్ రేడియో,இணைய வானொலி
ఇంటర్నెట్ స్ట్రీమింగ్,இணைய ஸ்ட்ரீமிங்
ఇంటర్నెట్ వీడియో,இணைய வீடியோ
ఇంటర్‌పెరాబిలిటీ,இயங்குதன்மை
ఇంటర్‌పోలేషన్,இடைக்கணிப்பு
వ్యాఖ్యాత,மொழிபெயர்ப்பாளர்
అంతరాయం,குறுக்கீடு
అంతరాయం,குறுக்கீடு
అంతరాయం,குறுக்கீடு
విరామం,இடைவெளி
ఇంట్రాకోడింగ్,இன்ட்ராகோடிங்
ఇంట్రాఫ్రేమ్,இன்ட்ராஃப்ரேம்
ఇంట్రానెట్,இன்ட்ராநெட்
ఇంట్రాపికర్,உள்ளார்ந்த
ఇంట్రావేబ్,இன்ட்ராவெப்
అంతర్గత సెమీకండక్టర్,உள்ளார்ந்த குறைக்கடத்தி
విలోమ కరెంట్,தலைகீழ் மின்னோட்டம்
విలోమ ప్రాదేశిక ఆపరేట్,தலைகீழ் இடஞ்சார்ந்த செயல்பாடு
విలోమ,தலைகீழ்
విలోమ ఎల్ యాంటెన్నా,தலைகீழ் எல் ஆண்டெனா
విలోమ V యాంటెన్నా,தலைகீழ் வி ஆண்டெனா
ఇన్వర్టర్,இன்வெர்ட்டர்
సక్రమంగా,ஒழுங்கற்ற
అసంబద్ధమైన మూలకం,பொருத்தமற்ற உறுப்பு
ఐసోలేషన్ నెట్‌వర్క్,தனிமைப்படுத்தும் நெட்வொர்க்
ఐసోలేటర్,தனிமைப்படுத்துபவர்
జామర్,ஜாம்மர்
జామింగ్,நெரிசல்
పరిభాష ఫైల్,வாசகக் கோப்பு
జావా స్క్రిప్ట్,ஜாவா ஸ்கிரிப்ட்
జింగిల్,ஜிங்கிள்
జిట్టర్,நடுக்கம்
జాయినర్,இணைப்பவர்
ఉమ్మడి,கூட்டு
జాయింటెడ్,இணைந்தது
జంపర్,ஜம்பர்
జంక్,குப்பை
చెత్త మెయిల్,குப்பை அஞ்சல்
కెర్నల్,கர்னல்
కీ,விசை
కీబోర్డ్,விசைப்பலகை
KEEER,கீயர்
కీనోట్,முக்கிய குறிப்பு
కిలోసైకిల్,கிலோசைக்கிள்
కిలోవోల్ట్,கிலோவோல்ட்
కిలోవాట్,கிலோவாட்
కైనమాటిక్స్,இயக்கவியல்
మోకాలి పాయింట్ వోల్టేజ్,முழங்கால் புள்ளி மின்னழுத்தம்
నాబ్,குமிழ்
జ్ఞాన స్థావరం,அறிவு சார்ந்த
జ్ఞాన ప్రాతినిధ్యం,அறிவு பிரதிநிதித்துவம்
L నెట్‌వర్క్,எல் நெட்வொர்க்
L సెక్షన్ ఫిల్టర్,எல் பிரிவு வடிகட்டி
లాగ్ మరియు సీసం,பின்னடைவு மற்றும் ஈயம்
లాగింగ్ కరెంట్,பின்தங்கிய மின்னோட்டம்
లాగింగ్ పవర్ ఫ్యాక్టర్,பின்தங்கிய சக்தி காரணி
లామినేటెడ్,லேமினேட்
దీపం,விளக்கு
ల్యాప్‌టాప్,மடிக்கணினி
లేజర్ ఫ్రీక్వెన్సీ,லேசர் அதிர்வெண்
గుప్త లోపం,மறைந்த பிழை
గుప్త వేడి,உள்ளுறை வெப்பம்
అక్షాంశం,அட்சரேகை
పొర,அடுக்கு
లేఅవుట్,தளவமைப்பு
లేఅవుట్ ప్రణాళిక,தளவமைப்பு திட்டம்
సీసం,வழி நடத்து
ప్రముఖ దశ,முன்னணி கட்டம்
లీక్ ప్రూఫ్,கசிவடையாத
లీకేజ్,கசிவு
లీజుకు ఇచ్చిన సర్క్యూట్,குத்தகைக்கு விடப்பட்ட சுற்று
లెన్స్,லென்ஸ்
స్థాయి సూచిక,நிலை காட்டி
కాంతి నియంత్రణ,ஒளி கட்டுப்பாடு
లైట్ పెన్,ஒளி பேனா
మెరుపు అరెస్టర్,மின்னல் கைது
పరిమితి,லிமிட்டர்
పరిమితం చేసే యాంప్లిఫైయర్,பெருக்கியைக் கட்டுப்படுத்துதல்
లైన్ నష్టం,வரி இழப்பு
లైన్ శబ్దం,வரி சத்தம்
దృష్టి రేఖను,பார்வை கோடு
పంక్తి దశ,வரி கட்டம்
లైన్ ట్రాన్స్మిషన్,வரி பரிமாற்றம்
పంక్తి అన్‌లోడ్ చేయబడింది,வரி இறக்கப்பட்டது
లీనియర్ క్వాంటిజర్,நேரியல் அளவு
సరళత,நேரியல்
లైన్-కోక్సియల్,வரி-ஒட்டக
లైన్-ఈక్వలైజర్,வரி-சமநிலை
లైన్-ఫ్రీక్వెన్సీ,வரி-அதிர்வெண்
లైన్-ఇంపెడెన్స్,வரி-மின்மறுப்பு
లైన్-క్వార్టర్ తరంగదైర్ఘ్యం,வரி-காலாண்டு அலைநீளம்
లింక్,இணைப்பு
లింకర్,இணைப்பான்
లిప్-మైక్రోఫోన్,லிப்-மைக்ரோஃபோன்
ప్రత్యక్ష ప్రసారం,நேரடி ஒளிபரப்பு
లైవ్ సర్క్యూట్,நேரடி சுற்று
ప్రత్యక్ష కార్యక్రమం,நேரடி திட்டம்
లోడ్,சுமை
లోడ్ సామర్థ్యం,சுமை திறன்
లోడ్ మోసే సామర్థ్యం,சுமை சுமக்கும் திறன்
లోడ్ లక్షణం,சுமை சிறப்பியல்பு
లోడ్ ఇంపెడెన్స్,சுமை மின்மறுப்பு
లోడ్ చేయబడింది,ஏற்றப்பட்டது
లోడర్,ஏற்றி
లోడ్,ஏற்றுகிறது
కాయిల్ లోడ్ అవుతోంది,ஏற்றுதல் சுருள்
లోడ్-టెస్ట్,சுமை-சோதனை
లోబ్,லோப்
లోబ్ యాంటెన్నా,லோப் ஆண்டெனா
లోకల్ ఏరియా నెట్వర్క్,உள்ளூர் பகுதி நெட்வொர்க்
స్థానిక బ్యాటరీ,உள்ளூர் பேட்டரி
స్థానిక ఓసిలేటర్,உள்ளூர் ஆஸிலேட்டர்
లాగ్,பதிவு
లాగ్ బుక్,பதிவு புத்தகம்
లాగిన్ (లాగిన్ అవ్వండి),உள்நுழைக (உள்நுழைக)
లాగ్ ఆఫ్ (లాగ్ అవుట్),உள்நுழைக (வெளியேறு)
లాగ్ షీట్,பதிவு தாள்
లోగరిథం,மடக்கை
లోగరిథమిక్ యాంప్లిఫైయర్,மடக்கை பெருக்கி
లోగరిథమిక్ నిష్పత్తి,மடக்கை விகிதம்
లోగరిథమిక్ ప్రతిస్పందన,மடக்கை பதில்
లోగరిథమిక్ స్కేల్,மடக்கை அளவு
లాగింగ్,பதிவு
లాజిక్,தர்க்கம்
లాజిక్ గేట్,லாஜிக் கேட்
లాజిక్ ఆపరేషన్,தர்க்க செயல்பாடு
తార్కిక,தருக்க
తార్కిక ఫ్రేమ్,தருக்க சட்டகம்
లోగో ఇన్సర్టర్,லோகோ செருகல்
రేఖాంశం,தீர்க்கரேகை
లూప్,லூப்
లూప్ యాంటెన్నా,லூப் ஆண்டெனா
లూప్ లాభం,லூப் ஆதாயம்
లూప్ పరీక్ష,லூப் சோதனை
వదులుగా పరిచయం,தளர்வான தொடர்பு
వదులుగా కలపడం,தளர்ந்தவிணைப்பு
లాస్‌లెస్ యాంటెన్నా,இழப்பற்ற ஆண்டெனா
లాస్‌లెస్ కంప్రెషన్,இழப்பற்ற சுருக்க
లాస్సీ కంప్రెషన్,இழப்பு சுருக்க
లౌడ్నెస్ (ధ్వని),சத்தம் (ஒலி)
లౌడ్‌స్పీకర్,ஒலிபெருக்கி
తక్కువ పౌన .పున్యం,குறைந்த அதிர்வெண்
తక్కువ స్థాయి భాష,குறைந்த நிலை மொழி
తక్కువ నష్టం ఫీడర్,குறைந்த இழப்பு ஊட்டி
తక్కువ నష్టం సౌకర్యవంతమైన ఏకాక్షక కేబుల్,குறைந்த இழப்பு நெகிழ்வான கோஆக்சியல் கேபிள்
తక్కువ శబ్దం రిసీవర్,குறைந்த இரைச்சல் பெறுநர்
తక్కువ కక్ష్య ఉపగ్రహ,குறைந்த சுற்றுப்பாதை செயற்கைக்கோள்
తక్కువ పాస్ ఫిల్టర్,குறைந்த பாஸ் வடிகட்டி
తక్కువ ప్రతిచర్య ఎర్తింగ్,குறைந்த எதிர்வினை பூமி
తక్కువ నిరోధక మార్గం,குறைந்த எதிர்ப்பு பாதை
లగ్,லக்
ప్రకాశం,ஒளிரும்
ముద్ద,கட்டப்பட்டது
స్థూల బ్లాక్,ரோ தொகுதி
స్థూల నిర్వచనం,மேக்ரோ வரையறை
స్థూల దృష్టి,ரோ பார்வை
మేజిక్ కన్ను,மேஜிக் கண்
అయస్కాంతం,காந்தம்
అయిస్కాంత క్షేత్రం,காந்த புலம்
అయస్కాంత ప్రవాహం,காந்தப் பாய்வு
అయస్కాంత ధ్రువం,காந்த துருவம்
అయస్కాంత తుఫాను,காந்த புயல்
మాగ్నెటిక్ స్విచ్,காந்த சுவிட்ச்
అయస్కాంత టేప్,காந்த நாடா
అయస్కాంతత్వం,காந்தவியல்
మెయిల్ విలీనం,அஞ்சல் ஒன்றிணைப்பு
మెయిలింగ్ జాబితా,அஞ்சல் பட்டியலில்
ప్రధాన క్యారియర్,பிரதான கார்
నిర్వహించండి,பராமரிக்கவும்
నిర్వహణ,பராமரிப்பு
నిర్వహణ బృందం,பராமரிப்பு குழு
మెజారిటీ క్యారియర్,பெரும்பான்மை கேரியர்
కాంటాక్ట్ రిలే చేయండి,தொடர்பு ரிலே செய்யுங்கள்
మేక్-అండ్-బ్రేక్ స్విచ్,மேக்-அண்ட் பிரேக் சுவிட்ச்
మగ-కనెక్టర్,ஆண்-இணைப்பான்
మనిషి శబ్దం చేశాడు,மனிதன் சத்தம் சொன்னான்
నిర్వహణ సమాచార వ్యవస్థ (తప్పు),மேலாண்மை தகவல் அமைப்பு (MIS)
మార్చబడింది,கையாளப்பட்டது
మాన్యువల్ నియంత్రణ,கையேடு கட்டுப்பாடு
మాన్యువల్ పద్ధతి,கையேடு முறை
ముందు జాగ్రత్త యొక్క మాన్యువల్,பாதுகாப்பு முன்னெச்சரிக்கையின் கையேடு
మానవీయంగా పనిచేస్తుంది,கைமுறையாக இயக்கப்படுகிறது
తయారీదారు,உற்பத்தியாளர்
ముసుగు,முகமூடி
మాస్కీ,முகமூடி
మాస్కర్,முகமூடி
మాస్కింగ్,மறைத்தல்
మాస్కింగ్ ప్రవర్తన,மறைக்கும் நடத்தை
ఆడియో యొక్క మాస్కింగ్ ప్రభావం,ஆடியோவின் மறைக்கும் விளைவு
మాస్కింగ్ థ్రెషోల్డ్,மறைக்கும் வாசல்
మాస్కింగ్ టోన్,மறைக்கும் தொனி
మాస్ట్,மாஸ்ட்
మాస్ట్ రేడియేటర్,மாஸ்ட் ரேடியேட்டர்
మాస్టర్ కంట్రోల్,முதன்மை கட்டுப்பாடு
మాస్టర్ ఓసిల్లట్రార్,மாஸ்டர் ஆஸிலேட்ரர்
మ్యాచ్-ఇంపెడెన్స్,போட்டி-மின்மறுப்பு
సరిపోయే నెట్‌వర్క్,பொருந்தும் நெட்வொர்க்
మ్యాచింగ్ స్టబ్,பொருந்தும் ஸ்டப்
మ్యాచింగ్ ట్రాన్స్ఫార్మర్,பொருந்தும் மின்மாற்றி
మెటీరియల్-ప్రోక్వర్,பொருள்-தடை
మాతృక,அணி
గరిష్టీకరణ,அதிகரிப்பு
గరిష్ట డిమాండ్ సూచిక,அதிகபட்ச தேவை காட்டி
గరిష్ట శక్తి సాంద్రత,அதிகபட்ச சக்தி அடர்த்தி
గరిష్ట సున్నితత్వం,அதிகபட்ச உணர்திறன்
గరిష్ట ఉష్ణోగ్రత,அதிகபட்ச வெப்பநிலை
గరిష్టంగా ఉపయోగపడే ఫ్రీక్వెన్సీ,அதிகபட்ச பயன்படுத்தக்கூடிய அதிர்வெண்
గరిష్ట విలువ,அதிகபட்ச மதிப்பு
వైఫల్యానికి సగటు సమయం,தோல்விக்கான சராசரி நேரம்
సగటు విలువ,சராசரி மதிப்பு
కొలిచిన సిగ్నల్,அளவிடப்பட்ட சமிக்ஞை
కొలత,அளவீட்டு
కొలిచే పరికరం,அளக்கும் கருவி
కొలిచే పరికరాలు,அளவிடும் உபகரணங்கள்
కొలత పరికరం,அளவீட்டு கருவி
క్షేత్ర బలం యొక్క కొలత పరికరం,புல வலிமையின் கருவியை அளவிடுதல்
కొలిచే టేప్,அளவை நாடா
విధానం,பொறிமுறைகள்
మీడియా సర్వర్,மீடியா சேவையகம்
మధ్యస్థం,நடுத்தர
మధ్యస్థ పౌన frequency పున్యం,நடுத்தர அதிர்வெண்
మీడియం ఫ్రీక్వెన్సీ వేవ్,நடுத்தர அதிர்வெண் அலை
మీడియం వేవ్ (MW),நடுத்தர அலை (மெகாவாட்)
మెగా-ఓహెచ్,மெகா-ஓம்
మెగర్,மெகர்
మెమరీ,நினைவு
మార్గదర్శకత్వం,வழிகாட்டுதல்
మెనూ పట్టిక,பட்டி பட்டி
మెర్క్యురీ స్విచ్,மெர்குரி சுவிட்ச்
విలీనం,ஒன்றிணைத்தல்
సందేశం,செய்தி
మెటాడేటా,மெட்டாடேட்டா
మెటల్-ఆక్సైడ్ సెమీకండక్టర్ డయోడ్,மெட்டல்-ஆக்சைடு குறைக்கடத்தி டையோடு
మెటల్-షీట్డ్ కేబుల్,உலோக-உறைந்த கேபிள்
మీటర్,மீட்டர்
మీటరింగ్ ప్యానెల్,அளவீட்டு குழு
మైకా,மைக்கா
మైకా-ఇన్సులేషన్,மைக்கா-இன்சுலேஷன்
సూక్ష్మ-,மைக்ரோ-
మైక్రో కాంపోనెంట్,மைக்ரோ கூறு
మైక్రో కంప్యూటర్,மைக்ரோ கணினி
మైక్రో కంట్రోలర్,மைக்ரோ-கண்ட்ரோலர்
మైక్రో-ఎలక్ట్రానిక్స్,மைக்ரோ-எலக்ட்ரானிக்ஸ்
మైక్రోఫోన్,மைக்ரோஃபோன்
మైక్రోఫోనిక్స్,மைக்ரோஃபோனிக்ஸ்
మైక్రోప్రాసెసర్,நுண்செயலி
కీ సూక్ష్మ వోల్ట్,மைக்ரோ-வோல்ட் (எம்.வி)
మైక్రోవేవ్,மைக்ரோவேவ்
మైక్రోవేవ్ యాంటెన్నా,மைக்ரோவேவ் ஆண்டெனா
మైక్రోవేవ్ బీమ్,மைக்ரோவேவ் கற்றை
మిడ్-బ్యాండ్,நடுப்பகுதி
వలస,இடம்பெயர்வு
వలస మార్గం,இடம்பெயர்வு பாதை
సూక్ష్మ,மினியேச்சர்
సూక్ష్మీకరించినది,மினியேட்டரிஸ்
కనిష్ట,குறைந்தபட்சம்
కనీస ఉష్ణోగ్రత,குறைந்தபட்ச வெப்பநிலை
కనిష్టంగా ఉపయోగపడే క్షేత్ర బలం,குறைந்தபட்ச பயன்படுத்தக்கூடிய புல வலிமை
మైనారిటీ క్యారియర్,சிறுபான்மை கேரியர்
తప్పు,தவறான
కలపండి,கலக்கவும்
మిశ్రమ బ్లాంకింగ్,கலப்பு வெற்று
మిశ్రమ సమకాలీకరణ,கலப்பு ஒத்திசைவு
మిక్సర్,கலவை
మిక్సర్ ట్యూబ్,மிக்சர் குழாய்
మిక్సింగ్,கலத்தல்
మిక్సింగ్ సర్క్యూట్,கலப்பு சுற்று
జ్ఞాపకశక్తి,நினைவூட்டல்
జ్ఞాపకశక్తి,நினைவூட்டல்
మొబైల్,கைபேசி
మొబైల్ మల్టీమీడియా అప్లికేషన్,மொபைல் மல்டிமீடியா பயன்பாடு
మొబైల్ టీవీ,மொபைல் டிவி
మోడ్,பயன்முறை
వైఫల్య మోడ్,தோல்வி முறை
ప్రచార మోడ్,பரப்புதல் முறை
మోడల్,மாதிரி
మోడెమ్,மோடம்
ఆధునిక FM ట్రాన్స్మిటర్,நவீன எஃப்எம் டிரான்ஸ்மிட்டர்
ఆధునిక పోకడలు,நவீன போக்குகள்
కాన్ఫిగరేషన్ మోడ్‌లు,உள்ளமைவு முறைகள்
సవరించండి,மாற்றவும்
మాడ్యులేటెడ్ నిరంతర వేవ్,பண்பேற்றப்பட்ட தொடர்ச்சியான அலை
మాడ్యులేటెడ్ సిగ్నల్,பண்பேற்றப்பட்ட சமிக்ஞை
మాడ్యులేటెడ్ వేవ్‌ఫార్మ్,பண்பேற்றப்பட்ட அலைவடிவம்
మాడ్యులేషన్,மாடுலேஷன்
మాడ్యులేషన్ యాంప్లిట్యూడ్,மாடுலேஷன் வீச்சு
మాడ్యులేషన్ సామర్ధ్యం,பண்பேற்றம் திறன்
మాడ్యులేషన్ ఫ్రీక్వెన్సీ,மாடுலேஷன் அதிர்வெண்
మాడ్యులేషన్ సూచిక,மாடுலேஷன் இன்டெக்ஸ்
మాడ్యులేషన్ లీనియారిటీ,மாடுலேஷன் நேர்கோட்டு
మాడ్యులేషన్ మీటర్,மாடுலேஷன் மீட்டர்
మాడ్యులేషన్ మానిటర్,மாடுலேஷன் மானிட்டர்
మాడ్యులేషన్ శాతం,மாடுலேஷன் சதவீதம்
మాడ్యులేటర్,மாடுலேட்டர்
మాడ్యూల్,தொகுதி
తేమ,ஈரப்பதம்
ఊపందుకుంటున్నది,உந்தம்
మానిటర్,கண்காணிக்கவும்
పర్యవేక్షణ,கண்காணிப்பு
పర్యవేక్షణ మరియు విశ్లేషణ పద్ధతులు,கண்காணிப்பு மற்றும் பகுப்பாய்வு நுட்பங்கள்
పర్యవేక్షణ మరియు నియంత్రణ,கண்காணிப்பு மற்றும் கட்டுப்பாடு
పర్యవేక్షణ స్టేషన్,கண்காணிப்பு நிலையம்
మోనోక్రోమ్,ஒரே வண்ணமுடைய
మోనోఫోనిక్ ట్రాన్స్మిషన్,மோனோபோனிக் பரிமாற்றம்
మార్ఫ్,மோர்ப்
మార్ఫింగ్,மார்பிங்
మార్ఫిజం,மோர்பிசம்
మొజాయిక్,மொசைக்
మదర్‌బోర్డు,மதர்போர்டு
చలన పరిహారం,இயக்க இழப்பீடு
చలన అంచనా,இயக்க மதிப்பீடு
మోషన్ వెక్టర్,இயக்க திசையன்
మోషన్ వీడియో,இயக்க வீடியோ
మోటారు,மோட்டார்
మోటారు ఆపరేటర్,மோட்டார் ஆபரேட்டர்
మోటార్ స్టార్టర్,மோட்டார் ஸ்டார்டர்
మౌంట్,மவுண்ட்
మౌస్,சுட்டி
మౌస్ ఇంటర్ఫేస్,சுட்டி இடைமுகம்
ఉద్యమం,இயக்கம்
మల్టీ ఛానల్ పొడిగింపు,பல சேனல் நீட்டிப்பு
మల్టీకాస్టింగ్,மல்டிகாஸ்டிங்
మల్టీచానెల్ సిగ్నల్స్,மல்டிசனல் சிக்னல்கள்
మల్టీడైరెక్షనల్ మైక్రోఫోన్,மல்டிடிரெக்ஷனல் மைக்ரோஃபோன்
బహుభాషా వ్యాఖ్యానం,பன்மொழி வர்ணனை
మల్టీమీడియా,மல்டிமீடியா
మల్టీమీడియా కియోస్క్,மல்டிமீடியா கியோஸ்க்
మల్టీమీటర్,மல்டிமீட்டர்
మల్టీపాత్,மல்டிபாத்
మల్టీపాత్ రిసెప్షన్,மல்டிபாத் வரவேற்பு
మల్టీఫేస్,மல்டிஃபாஸ்
బహుళ,நான்கு
బహుళ యాక్సెస్ సిస్టమ్,பல அணுகல் அமைப்பு
మల్టీప్లెక్స్,மல்டிபிளக்ஸ்
మల్టీప్లెక్సర్,மல்டிபிளெக்சர்
మల్టీప్లెక్సింగ్,மல்டிபிளெக்சிங்
మల్టీస్టేజ్ యాంప్లిఫైయర్,மல்டிஸ்டேஜ் பெருக்கி
మల్టీ టాస్కింగ్,பல்பணி
మల్టీవిబ్రేటర్,மல்டிவிபிரேட்டர்
మ్యూట్,முடக்கு
పరస్పర ప్రవర్తన,பரஸ்பர நடத்தை
పరస్పర ఇంపెడెన్స్,பரஸ்பர மின்மறுப்பு
పరస్పర ఇండక్టెన్స్,பரஸ்பர தூண்டல்
పరస్పర జోక్యం,பரஸ்பர குறுக்கீடு
నానో-టెక్నాలజీ,நானோ-தொழில்நுட்பம்
సన్నని ఊచ,குறுகலான
ఇరుకైన కాస్టికింగ్,குறுகிய
సహజ ముసాయిదా,இயற்கை வரைவு
నావిగేటర్,நேவிகேட்டர்
ప్రతికూల,எதிர்மறை
ప్రతికూల పక్షపాతం,எதிர்மறை சார்பு
ప్రతికూల ఛార్జ్,எதிர்மறை கட்டணம்
వ్యతిరేకమైన ఫీడ్ బ్యాక్,எதிர்மறை கருத்து
ప్రతికూల శిఖరం,எதிர்மறை உச்ச
ప్రతికూల నిరోధకత,எதிர்மறை எதிர்ப்பு
నికర లాభం,நிகர ஆதாயம்
నికర నష్టం,மொத்த இழப்பு
నెటెకెట్,Netiquett
నెట్‌వర్క్,வலைப்பின்னல்
నెట్‌వర్క్ ఎనలైజర్,நெட்வொர்க் அனலைசர்
నెట్‌వర్క్ ఫైల్ సిస్టమ్,பிணைய கோப்பு முறைமை
నెట్‌వర్క్ ప్లానింగ్,பிணைய திட்டமிடல்
నెట్‌వర్క్ ముగింపు,நெட்வொர்க் முடித்தல்
నెట్‌వర్కింగ్,நெட்வொர்க்கிங்
తటస్థ,நடுநிலை
తటస్థీకరణ,நடுநிலைப்படுத்துதல்
న్యూస్ రూమ్ ఆటోమేషన్,செய்தி அறை ஆட்டோமேஷன்
నిబ్బెల్,Nibble
సముచితం,முக்கிய
లోడ్ పరీక్ష లేదు,சுமை சோதனை இல்லை
నోడ్,முனை
శబ్దం,சத்தம்
శబ్దం ఫిగర్,சத்தம் உருவம்
శబ్దం వడపోత,இரைச்சல் வடிகட்டி
శబ్దం అంతస్తు,இரைச்சல் தளம்
శబ్దం గేట్,இரைச்சல் வாயில்
శబ్దం రోగనిరోధక శక్తి,இரைச்சல் நோய் எதிர்ப்பு சக்தி
శబ్దం కిల్లర్,சத்தம் கொலையாளி
శబ్ద స్థాయి,இரைச்சல் நிலை
శబ్దం శక్తి,இரைச்சல் சக்தி
శబ్దం ఆకారపు క్వాంటైజర్,சத்தம் வடிவும் அளவு
శబ్దం మూలం,இரைச்சல் மூல
శబ్దం అణచివేత సర్క్యూట్,சத்தம் அடக்குமுறை சுற்று
శబ్దం అణచివేత,சத்தம் அடக்கி
శబ్దం ఉష్ణోగ్రత,இரைச்சல் வெப்பநிலை
శబ్దం ఉష్ణోగ్రత,இரைச்சல் வெப்பநிலை
శబ్దం త్రిభుజం,சத்தம் முக்கோணம்
శబ్దం వోల్టేజ్,இரைச்சல் மின்னழுத்தம்
శబ్దం లేనిది,சத்தமில்லாத
శబ్దం లేని కోడింగ్,சத்தமில்லாத குறியீட்டு முறை
ధ్వనించే రిసెప్షన్,சத்தமில்லாத வரவேற்பு
నామమాత్రపు ఉపయోగపడే క్షేత్ర బలం,பெயரளவு பயன்படுத்தக்கூடிய புல வலிமை
నాన్-డైరెసిటోనల్ మైక్రోఫోన్,அர்ப்பணிப்பு அல்லாத மைக்ரோஃபோன்
ప్రేరేపించని లోడ్,தூண்டல் அல்லாத சுமை
ప్రేరణ లేని నిరోధకత,தூண்டல் அல்லாத எதிர்ப்பு
సినోసోయిడల్ వేవ్,சினோசாய்டல் அல்லாத அலை
అస్థిర జ్ఞాపకశక్తి,நிலையற்ற நினைவகம்
గేట్ లేదా గేట్,அல்லது வாயில்
సాధారణ వేగం,சாதாரண வேகம்
సాధారణ సరఫరా,சாதாரண வழங்கல்
గీత,உச்சநிலை
నాచ్ ఫిల్టర్,உச்சிகள் வடிகட்டி
సంఖ్యా,எண்
సంఖ్యాపరంగా నియంత్రిత ఓసిలేటర్,எண்ணியல் ரீதியாக கட்டுப்படுத்தப்பட்ட ஆஸிலேட்டர்
గింజ-బోల్ట్,நட்டு-போல்ட்
నైక్విస్ట్-షానన్ సిద్ధాంతం,நிக்விஸ்ட்-ஷானன் தேற்றம்
ఆబ్జెక్ట్ ఓరియంటెడ్,பொருள் சார்ந்த
అష్ట,ஆக்டல்
ఫ్రీక్వెన్సీ యొక్క అష్టపది,அதிர்வெண் ஆக்டேவ்
ఆక్టేట్,ஆக்டெட்
ఆఫ్-లైన్,ஆஃப்-லைன்
ఆఫ్‌సెట్,ஈடுசெய்யும்
ఓం,ஓம்
ఓం మీటర్,ஓம் மீட்டர்
ఆయిల్ సర్క్యూట్ బ్రేకర్,எண்ணெய் சர்க்யூட் பிரேக்கர்
ఆయిల్ ఫిల్టర్,எண்ணெய் வடிகட்டி
చమురు మునిగిపోయింది,எண்ணெய் மூழ்கியது
చమురు స్థాయి గేజ్,எண்ணெய் நிலை பாதை
ఓమ్ని-డైరెక్షనల్ యాంటెన్నా,ஆம்னி-திசை ஆண்டெனா
ఓమ్ని-డైరెక్షనల్ మైక్రోఫోన్,ஆம்னி-திசை மைக்ரோஃபோன்
కోరిక మేరకు,தேவைக்கேற்ப
ఆన్-డిమాండ్ స్ట్రీమింగ్,ஆன்-டிமாண்ட் ஸ்ட்ரீமிங்
ఆన్-లైన్ (ఆన్‌లైన్),ஆன்-லைன் (ஆன்லைன்)
ఆన్‌లైన్ విశ్లేషణాత్మక ప్రాసెసింగ్,ஆன்லைன் பகுப்பாய்வு செயலாக்கம்
ఆఫ్,ஆன்-ஆஃப்
ఆన్-ఆఫ్ కీయింగ్ మాడ్యులేషన్,ஆன்-ஆஃப் கீயிங் பண்பேற்றம்
ఓపెన్ సర్క్యూట్,திறந்த மின்சுற்று
ఓపెన్ సోర్స్,திறந்த மூல
ఓపెన్ సిస్టమ్,திறந்த அமைப்பு
ఆపరేటింగ్ ఫ్రీక్వెన్సీ,இயக்க அதிர்வெண்
ఆపరేటింగ్ సిస్టమ్,இயக்க முறைமை
ఆపరేషన్,செயல்பாடு
ఆపరేటర్,ஆபரேட்டர்
ఆప్టికల్ ఫైబర్,ஆப்டிகல் ஃபைபர்
