Odiya,Malayalam
ପ୍ରତିରୋଧକ,ഇംപാമം
ପ୍ରତିରୋଧ ମେଳ |,ഇംപെഡൻസ് പൊരുത്തപ്പെടുത്തൽ
ଇମ୍ପେଟେନ୍ସ ମେଳକ ସର୍କିଟ୍ |,ഇംപെഡൻസ് പൊരുത്തപ്പെടുന്ന സർക്യൂട്ട്
ପ୍ରତିରୋଧର ମେଳ ଖାଉ ନାହିଁ |,ഇംപെഡൻസ് പൊരുത്തക്കേട്
ଖାଲି ସ୍ଥାନର ପ୍ରତିରୋଧ |,ശൂന്യമായ ഇടത്തിന്റെ തടസ്സങ്ങൾ
ପ୍ରତିରୋଧ ରୂପାନ୍ତର |,ഇംപെഡൻസ് പരിവർത്തനം
ଆମଦାନି କରନ୍ତୁ |,ഇറക്കുമതിച്ചരക്ക്
ଗର୍ଭଧାରଣ,ഇംപ്രെഗ്നൻ
ଭୋଲଟେଜ୍ ଇମ୍ପ୍ରେସ୍ କରନ୍ତୁ |,വളരെയധികം വോൾട്ടേജ്
ପ୍ରେରଣା,പചോദനം
ପ୍ରେରଣା ପ୍ରତିକ୍ରିୟା |,പ്രേരണ പ്രതികരണം
ଅପରିଷ୍କାର ଆଚରଣ |,അശുദ്ധി
ଅପ୍ରାକୃତିକତା ସେମେନିକ୍ୟୁସନ୍ |,അശുദ്ധാക്ഷനി അർദ്ധത
ନିଷ୍କ୍ରିୟ |,അലസമായ
ନିଷ୍କ୍ରିୟ ୱିଣ୍ଡୋ |,നിഷ്ക്രിയ വിൻഡോ
ନିରବଚ୍ଛିନ୍ନ,കേൾക്കാനാകാത്ത
ଅବିସ୍ମରଣୀୟ,താനെടിക്കുന്ന
ଘଟଣା ରୟ,സംഭവം
ଅନ୍ତର୍ଭୂକ୍ତ,ഉൾപ്പെടുത്തൽ
ଆସୁଥିବା ସିଗନାଲ୍ |,ഇൻകമിംഗ് സിഗ്നൽ
ସୂଚକ,സൂചകം
ଅଦୃଶ୍ୟ,തദ്ദേശീയമായ
ଚିତ୍ତାକର୍ଷକ,ഉൾപ്പെടുത്തൽ
ଚିତ୍ତାକର୍ଷକ-ପ୍ରତିକ୍ରିୟା |,ഇൻഡക്റ്റീവ്-റിയാൻസ്
ଭେଦଲାମୁକ୍ତ ସାମଗ୍ରୀ |,ഇല്ലാത്ത മെറ്റീരിയൽ
ଇନ୍ଫୋର ପ୍ୟାଚ୍,ഇൻഫോഴ്സ് പാച്ച്
ସୂଚନା,വിവരം
ସୂଚନା ସ୍ଥାପତ୍ୟ,വിവര വാസ്തുവിദ്യ
ସୂଚନା ବିଟ୍,വിവര സാധ്യത
ସୂଚନା ଅଙ୍କ,വിവര അക്ക
ସୂଚନା କିଓସ୍କ,വിവര കിയോസ്ക്
ସୂଚନା ପ୍ରକ୍ରିୟା,വിവര പ്രക്രിയ
ସୂଚନା ପ୍ରଯୁକ୍ତିବିଦ୍ୟା,വിവരസാങ്കേതികവിദ്യ
Invoattion,ഇൻഫോടെയ്ൻമെന്റ്
ଇନଫ୍ରାଡ୍ ବିକିରଣ |,ഇൻഫ്രാറെഡ് വികിരണം
ଭିତ୍ତିଭୂମି,ഇൻഫ്രാസ്ട്രക്ചർ
କନ୍ସଷ୍ଟ,ഉൾപ്പെടുത്തുക
ଉପାଦାନ,ചേരുവകൾ
ପ୍ରାରମ୍ଭିକରଣ ଶବ୍ଦ (iw),സമാരംഭിക്കൽ പദം (IW)
ଭିତର ସଂକେତ,ആന്തരിക കോഡുകൾ
ଉଦ୍ଭାବନ |,പുതുമ
ଇନପୁଟ୍,നിക്ഷേപതം
ନିବେଶ ରେଖା,ഇൻപുട്ട് ലൈൻ
ନିବେଶ ୟୁନିଟ୍,ഇൻപുട്ട് യൂണിറ്റ്
ଇନପୁଟ୍ ଭୋଲଟେଜ୍ |,ഇൻപുട്ട് വോൾട്ടേജ്
ଇନପୁଟ୍-ଆଉଟପୁଟ୍ |,ഇൻപുട്ട് ഔട്ട്പുട്ട്
ସନ୍ନିବେଶ କରନ୍ତୁ |,കൂട്ടിച്ചേര്ക്കുക
ସନ୍ନିବେଶ କ୍ଷତି |,ഉൾപ്പെടുത്തൽ നഷ്ടം
ସ୍ଥାପନ,പതിഷ്ഠാപനം
ତତକ୍ଷଣାତ୍ ଭୋଲଟେଜ୍ |,തൽക്ഷണ വോൾട്ടേജ്
ନିର୍ଦ୍ଦେଶ,നിര്ദ്ദേശം
ଇନସୁଲେଟିଂ ସାମଗ୍ରୀ |,ഇൻസുലേറ്റിംഗ് മെറ്റീരിയൽ
ଇନସୁଲେସନ୍,വൈദുതിരോധനം
ଇନସଲେସନ୍ ପ୍ରତିରୋଧ |,ഇൻസുലേഷൻ പ്രതിരോധം
ଇନସୁଲେଟର |,സുഖാനുസൃതം
ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ |,സംയോജിത സർക്യൂട്ട്
ନେଟୱାର୍କ ସଂଯୋଗ,നെറ്റ്വർക്ക് സംയോജിപ്പിക്കുന്നു
ଇଣ୍ଟିଗାର୍ଡ,സൂർ
ବୁଦ୍ଧି,ബുദ്ധി
ତୀବ୍ରତା,തീവത
ବକ୍ତବ୍ୟର ତୀବ୍ରତା |,സംഭാഷണത്തിന്റെ തീവ്രത
ଆନ୍ତ Cankellାନ ହସ୍ତକ୍ଷେପ |,ഇന്റർ ചാനൽ ഇടപെടൽ
ହସ୍ତକ୍ଷେପ କରନ୍ତୁ |,പരസ്പരബന്ധം
ପାରସ୍ପରିକ କ୍ରିୟା,ഇടപെടല്
ପାରସ୍ପରିକତା,ഇന്ററക്ട്രേഷൻ
ଇଣ୍ଟରକମ୍ |,ഇന്റര്കോം
ଆନ୍ତ c- ସଂଯୋଗକାରୀତା |,പരസ്പരബന്ധിതമായത്
ଇଣ୍ଟରଫେସ୍,ഇന്റർഫേസ്
ଇଣ୍ଟରଫେସ୍ ସ୍କାନିଂ |,ഇന്റർഫേസ് സ്കാനിംഗ്
ହସ୍ତକ୍ଷେପ,ഇടപെടൽ
ହସ୍ତକ୍ଷେଳ୍ପ ଜୋନ୍ |,ഇടപെടൽ മേഖല
ହସ୍ତକ୍ଷେପ କରୁଥିବା ଚ୍ୟାନେଲ |,ഇന്റർഫെറിംഗ് ചാനൽ
ପରିବେଶ ଫ୍ରିକ୍ୱେନ୍ସି କରିବା |,ഇടപെടുന്ന ആവൃത്തി
ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ସଙ୍କେତ ହସ୍ତକ୍ଷେପ କରିବା |,റേഡിയോ ഫ്രീക്വൻസി സിഗ്നൽ ഇടപെടുക
ଆନ୍ତରିକରାତ୍ରା,ഇന്ററാം
ହସ୍ତକ୍ଷେପ କରନ୍ତୁ |,പരസ്പരബന്ധം
ଅନ୍ତର୍ଭୁକ୍ତ |,ഇന്റർലോയ്ഡ്
ମଧ୍ୟବର୍ତ୍ତୀ stream ରଣା |,ഇന്റർലോവ്ഡ് സ്ട്രീം
ସାଧାରଣତ। |,ഇന്റർലീവ്
ଅନ୍ତର୍ଭୁକ୍ତ,ഭഭിചാരം
ଅନ୍ତର୍ଭୁକ୍ତ,ഭഭിചാരം
ଇଣ୍ଟରଲିଭେଭିଙ୍ଗ୍ ଅବଧି |,ഇന്റർലീവിംഗ് കാലയളവ്
ପୂର୍ବରୁ ସର୍କିଟ୍ |,ഇന്റർലോക്ക് സർക്യൂട്ട്
ଇଣ୍ଟରଲକ୍ ସୁଇଚ୍ |,ഇന്റർലോക്ക് സ്വിച്ച്
ତାଲିମପ୍ରାପ୍ତ,ഇന്റർലോക്കിംഗ്
ମଧ୍ୟବର୍ତ୍ତୀ ବିଫଳତା |,ഇന്റർമീഡിയറ്റ് പരാജയം
ମଧ୍ୟବର୍ତ୍ତୀ ଫ୍ରିକ୍ୱେନ୍ସି,ഇന്റർമീഡിയറ്റ് ആവൃത്തി
ମଧ୍ୟବର୍ତ୍ତୀ ଫ୍ରିକ୍ୱେନ୍ସି ଓସିଲେଟର |,ഇന്റർമീഡിയറ്റ് ഫ്രീക്വൻസി ഓസിലേറ്റർ
ମଧ୍ୟବର୍ତ୍ତୀ,ഇടയ്ക്കിടെ
ମଧ୍ୟସ୍ଥି କରେଣ୍ଟ୍ |,ഇടവിട്ടുള്ള കറന്റ്
ଇଣ୍ଟମୋଡୋଡୁଲେସନ୍,ഇന്റർമോഡലേഷൻ
ଇଣ୍ଟରମୋଡୁଲେସନ୍ ବିକୃତି |,ഇന്റർമോഡുലേഷൻ വക്രീകരണം
ଇଣ୍ଟରମୋଡୁଲେସନ୍ ନିର୍ଗମନ |,ഇന്റർമോഡുലേഷൻ എമിഷൻ
ସାଂଖ୍ୟିକ ଭାବରେ ଅସନ୍ତୁଷ୍ଟ ପରୀକ୍ଷା |,ഇന്റർമോഡുൾട്ടേഷൻ ടെസ്റ്റ്
ଇଣ୍ଟରନେଟ୍,ഇന്റർനെറ്റ്
ଇଣ୍ଟରନେଟ୍ ପ୍ରସାରଣକାରୀ |,ഇന്റർനെറ്റ് പ്രക്ഷേപണം
ଇଣ୍ଟରନେଟ୍ ଚାଟିଂ |,ഇന്റർനെറ്റ് ചാറ്റിംഗ്
ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ ଷ୍ଟାକ |,ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ സ്റ്റാക്ക്
ଇଣ୍ଟରନେଟ୍ ରେଡିଓ |,ഇന്റർനെറ്റ് റേഡിയോ
ଇଣ୍ଟରନେଟ୍ ଷ୍ଟ୍ରିମିଂ |,ഇന്റർനെറ്റ് സ്ട്രീമിംഗ്
ଇଣ୍ଟରନେଟ୍ ଭିଡିଓ |,ഇന്റർനെറ്റ് വീഡിയോ
ପାରସ୍ପରିକ କାର୍ଯ୍ୟଦକ୍ଷତା,ഇന്ററോപ്പറബിളിറ്റി
ଇଣ୍ଟରପୋଲେସନ୍,ഇന്റർപോളേഷൻ
ଅନୁବାଦକ,വാഖാതാവ്
ବାଧା,തടസ്സപ്പെടുത്തുക
ବାଧା,തടസ്സം
ସାଂଘାତିକ,തടസ്സം
ବ୍ୟବଧାନ,ഇടവേള
ଅନୁରୂପ,ഇൻട്രാകോഡിംഗ്
ଇଣ୍ଟ୍ରାଫ୍ରେମ୍ |,ഇൻട്രാഫ്രെയിം
ଇଣ୍ଟ୍ରାନେଟ୍ |,ഗതാഗത
ଚିତ୍ରାଙ୍କ୍ |,ഇൻട്രാപക്റ്റൂർ
ଇଣ୍ଟ୍ରାୱେବ |,ഇൻട്രാവേബ്
ଅନ୍ତର୍ନିହିତ ସେମିକଣ୍ଡକ୍ଟର |,ആന്തരിക അർദ്ധചാലകം
ଇନଭର୍ସ କରେଣ୍ଟ୍ |,വിപരീത വർക്ക്
ଇନଭର୍ସ ସ୍ପାଟିଆଲ୍ କାର୍ଯ୍ୟ |,വിപരീത സ്പേഷ്യൽ പ്രവർത്തിക്കുന്നു
ଓଲଟା,വിപരീതം
ଓଲଟା l ଆଣ୍ଟେନା |,വിപരീത ഞാൻ ആന്റിന
ଓଲଟା ଭି ଆଣ୍ଟେନା |,വിപരീത വി ആന്റിന
ଜିଭର୍,വിഹിതം
ଅନିୟମିତ |,കമരഹിതമായ
ଅପ୍ରାସଙ୍ଗିକର ଉପାଦାନ |,അപ്രസക്തമായ ഘടകം
ବିଚ୍ଛିନ୍ନାଙ୍କନ ନେଟୱର୍କ |,ഐസോലേഷൻ നെറ്റ്വർക്ക്
ଆଇସୋଲେଟର,ഒറ്റപ്പെടുത്തല്
ଜାମର୍,ജമ്മവർ
ଜାମ୍,ജാമിംഗ്
ଜାରଗନ୍ ଫାଇଲ୍ |,ജാർഗോൺ ഫയൽ
ଜାଭା ସ୍କ୍ରିପ୍ଟ,ജാവ സ്ക്രിപ്റ്റ്
ଜିଙ୍ଗଲ୍,ജിംഗിൾ
ଠେକୁଟର୍,ജിറ്റർ
ଯୋନା,കൂട്ടായ്മ
ମିଳିତ,സന്ധി
ମିଳିତ ଧିକ୍,ജോയിന്റ്
ଜମ୍ପର୍,ജമ്പൻ
ଜଙ୍କ୍ |,JUKK
ଜଙ୍କ୍ ମେଲ୍ |,ജങ്ക് മെയിൽ
କର୍ଣ୍ଣଲ |,കേർണൽ
ଚାବି,താക്കോല്
କୀବୋର୍ଡ୍,കീബോര്ഡ്
କୀ,ശ്രേഷ്ഠന്
କି /ଟ୍ |,മുഖ്യ)
କିଲୋସେଲ୍କର |,കിലോകിൾ
କିଲୋଲଟ୍ |,കിലോകോമ്പ്
କିଡୋୋଟାଟ୍ |,കിലോവാട്ട്
ସମ୍ପର୍କୀୟ,കിനെമാറ്റിക്സ്
ଆଣ୍ଠୁ ପଏଣ୍ଟ ଭୋଲଟେଜ୍ |,കാൽമുട്ട് പോയിന്റ് വോൾട്ടേജ്
ଗାଡ଼ି,ഉരുണ്ടപിടി
ଜ୍ଞାନ କୋଷ,നോളജ് ബേസ്
ଜ୍ଞାନ ପ୍ରତିନିଧିତ୍ୱ |,വിജ്ഞാന പ്രാതിനിധ്യം
L ନେଟୱର୍କ,L നെറ്റ്വർക്ക്
L ବିଭାଗ ଫିଲ୍ଟର୍ |,L വിഭാഗ ഫിൽട്ടർ
ଲେଗ୍ ଏବଂ ଲିଡ୍ |,ലജ്ജയും ലീഡും
ଲଗିଂ କରେଣ୍ଟ୍ |,പ്രധാനം
ଶକ୍ତିଯୁକ୍ତ ଫ୍ୟାକ୍ଟର୍ |,പവർ ഫാക്ടർ ലഹരി
ବିଳମ୍ବ,മാരകമായ
ପ୍ରଦୀପ,വിളക്ക്
ଲାପଟପ୍,ലാപ്ടോപ്പ്
ଲେଜର ଫ୍ରିକ୍ୱେନ୍ସି |,ലേസർ ആവൃത്തി
ପରିଶ୍ରମୀ ତ୍ରୁଟି |,ഒളിഞ്ഞിരിക്കുന്ന പിശക്
ଅହଂତ୍ତତା,ഒളിഞ്ഞിരിക്കുന്ന ചൂട്
ଅକ୍ଷାଂଶ,വാപ്തി
ସ୍ତର,അടുക്ക്
ଲେଆଉଟ୍ |,കെട്ടിടത്തിന്റെ പ്ളാന്
ଲେଆଉଟ୍ ଯୋଜନା,ലേ layout ട്ട് പ്ലാൻ
ସୀସା |,ഈയം
ଅଗ୍ରଣୀ ପର୍ଯ୍ୟାୟ |,പ്രമുഖ ഘട്ടം
ଲିକ୍ ପ୍ରମାଣ |,ചോർച്ച തടയുന്ന
ଲିକେଜ୍ |,ചോർച്ച
ଲିଜ୍ ସର୍କିଟ୍ |,പാട്ടത്തിനെടുത്ത സർക്യൂട്ട്
ଲେନ୍ସ,ലെന്സ്
ସ୍ତରୀୟ ସୂଚକ,ലെവൽ സൂചകം
ହାଲୁକା ନିୟନ୍ତ୍ରଣ,നേരിയ നിയന്ത്രണം
ଲାଇଟ୍ କଲମ,നേരിയ പേന
ବଜ୍ରପାତ,മിന്നൽ അരംഭം
ସୀମା,രൂക്ഷമായ
ଏମ୍ପ୍ଲିଫାୟର୍ ସୀମିତ କରିବା |,ആംപ്ലിഫയർ പരിമിതപ്പെടുത്തുന്നു
ରେଖା କ୍ଷତି |,വരി നഷ്ടം
ରେଖା ଶବ୍ଦ,ലൈൻ ശബ്ദം
ଦୃଷ୍ଟିଶକ୍ତ,വീക്ഷണരേഖ
ରେଖା ପର୍ଯ୍ୟାୟ,ലൈൻ ഘട്ടം
ରେଖା ପ୍ରସାରଣ,ലൈൻ ട്രാൻസ്മിഷൻ
ରେଖା ଅନଲୋଡ୍ ହୋଇଛି |,ലൈൻ അൺലോഡുചെയ്തു
ର line ଖିକ ପରିମାଣର |,രേഖീയ ക്വാണ്ടിയർ
ର line ଖ,രേഖീയത
ରେଖା-କୋଇକ୍ସିଆଲ୍ |,ലൈൻ-കോക്സിയൽ
ରେଖା-ସମାନଜୀବୀ |,ലൈൻ-ഇക്സൈസർ
ରେଖା-ଫ୍ରିକ୍ୱେନ୍ସି,ലൈൻ-ആവൃത്തി
ରେଖା-ପ୍ରତିବନ୍ଧକତା |,ലൈൻ-ഇംപെഡൻസ്
ରେଖା-ଚତୁର୍ଥାଂଶ ତରଙ୍ଗଦ eng ର୍ଘ୍ୟ |,ലൈൻ-ക്വാർട്ടർ തരംഗദൈർഘ്യം
ଲିଙ୍କ୍,ബന്ധം
ଲିନର,ലിങ്കറുകാരന്
ଓଠ-ମାଇକ୍ରୋଫୋନ୍ |,ലിപ്-മൈക്രോഫോൺ
ଲାଇଭ୍ ବ୍ରଡକାଷ୍ଟ |,തത്സമയ സംപ്രേക്ഷണം
ଜୀବନ୍ତ ସର୍କିଟ |,തത്സമയ സർക്യൂട്ട്
ଲାଇଭ୍ ପ୍ରୋଗ୍ରାମ୍ |,തത്സമയ പരിപാടി
ଲୋଡ୍,ഭാരം
ଲୋଡ୍ କ୍ଷମତା |,ഭാരം താങ്ങാനുള്ള കഴിവ്
ବହନ କ୍ଷମତା ଭାର ବହନ କରନ୍ତୁ |,ചുമക്കുന്ന ശേഷി ലോഡുചെയ്യുക
ଲୋଡ୍ ବର୍ଣ୍ଣିତ |,സ്വഭാവം ലോഡുചെയ്യുക
ଲୋଡ୍ ଟେପିସନ୍ |,ഇംബത ലോഡുചെയ്യുക
ଲୋଡ୍ ହୋଇଛି,ലോഡുചെയ്തു
ଲୋଡର୍,ലോഡർ
ଲୋଡ୍ କରୁଛି,ലോഡിംഗ്
କୋଇଲା ଲୋଡିଙ୍ଗ୍ |,കോയിൽ ലോഡുചെയ്യുന്നു
ଲୋଡ୍-ଟେଷ୍ଟ୍ |,ലോഡ്-ടെസ്റ്റ്
ଲୋବ,ലോലിറ്റി
ଲବ୍ ଆଣ୍ଟେନା |,ലോബ് ആന്റിന
ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ |,ലോക്കൽ ഏരിയ നെറ്റ്വർക്ക്
ସ୍ଥାନୀୟ ବ୍ୟାଟେରୀ |,പ്രാദേശിക ബാറ്ററി
ସ୍ଥାନୀୟ ଓକିଲର୍ |,പ്രാദേശിക ഓസ്സിലേറ്റർ
ଲଗ୍,മരത്തടി
ଲଗ ବୁକ୍ |,ലോഗ് ബുക്ക്
ଲଗ୍ ଇନ୍ କରନ୍ତୁ (ଲଗ୍ ଅନ୍),ലോഗിൻ ചെയ്യുക (ലോഗിൻ ചെയ്യുക)
ଲଗ୍ ଅଫ୍ କରନ୍ତୁ (ଲଗ୍ ଆଉଟ୍),ലോഗ് ഓഫ് ചെയ്യുക (ലോഗ് out ട്ട് ചെയ്യുക)
ଲଗ୍ ସିଟ୍ |,ലോഗ് ഷീറ്റ്
Logarithm,ലോഗരിതം
ଲୋଗାରିଥମିକ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,ലോഗരിത്മിക് ആംപ്ലിഫയർ
ଲୋଗାରିଥମିକ୍ ଅନୁପାତ,ലോഗരിഥമിക് അനുപാതം
Logarithmic ପ୍ରତିକ୍ରିୟା |,ലോഗരിഥമിക് പ്രതികരണം
ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |,ലോഗരിത്മിക് സ്കെയിൽ
ଲଗିଂ,പവേശിക്കുക
ତର୍କ,തര്ക്കശാസ്തം
ଏକାଧିକ ଗେଟ୍ |,ലോജിക് ഗേറ്റ്
ତର୍କ କାର୍ଯ୍ୟ,ലോജിക് പ്രവർത്തനം
ଯୁକ୍ତିଯୁକ୍ତ,യുക്തിയുക്തമായ
ଲଜିକାଲ୍ ଫ୍ରେମ୍ |,ലോജിക്കൽ ഫ്രെയിം
ଲୋଗୋ ଇନ୍ସର୍ଟerar ର |,ലോഗോ ഉൾപ്പെടുത്തൽ
ଦ୍ରାଘିମା,ദേശാന്തരരേഖ
ଲୁପ୍ |,ലൂപ്പ്
ଲୁପ୍ ଆଣ୍ଟେନା |,ലൂപ്പ് ആന്റിന
ଲୁପ୍ ଲାଭ |,ലൂപ്പ് നേട്ടം
ଲୁପ୍ ପରୀକ୍ଷା |,ലൂപ്പ് ടെസ്റ്റ്
ଖାଲି ଯୋଗାଯୋଗ |,അയഞ്ഞ കോൺടാക്റ്റ്
ଖାଲି କନ୍ସଲିଂ |,അയഞ്ഞ കപ്ലിംഗ്
କ୍ଷତିହୀନ ଆଣ୍ଟେନା |,നഷ്ടമില്ലാത്ത ആന്റിന
କ୍ଷତିହୀନ ସଙ୍କୋଚନ |,നഷ്ടമില്ലാത്ത കംപ്രഷൻ
କ୍ଷତି ହୋଇଥିବା ସଙ୍କୋଚନ |,നഷ്ടം കംപ്രഷൻ
ଉଚ୍ଚ ସ୍ୱର (ଧ୍ୱନି),ഉച്ചത്തിൽ (ശബ്ദം)
ଉଚ୍ଚ ସ୍ୱରରେ,ഉച്ചഭാഷിണി
ନିମ୍ନ ଫ୍ରିକ୍ୱେନ୍ସି |,കുറഞ്ഞ ആവൃത്തി
ନିମ୍ନ ସ୍ତରୀୟ ଭାଷା |,താഴ്ന്ന നിലയിലുള്ള ഭാഷ
କମ୍ କ୍ଷତି ଫିଡର୍ |,കുറഞ്ഞ നഷ്ടപ്പെട്ട തീറ്റ
କମ୍ କ୍ଷତି ନମନୀୟ କୋକ୍ସିଆଲ୍ କେବୁଲ୍ |,കുറഞ്ഞ നഷ്ടം വഴക്കമുള്ള കോക്സിയൽ കേബിൾ
କମ୍ ଶବ୍ଦ ରିସିଭର୍ |,കുറഞ്ഞ ശബ്ദം റിസീവർ
କମ୍ କକ୍ଷପଥଗୁଡ଼ିକ ସାଟେଲାଇଟ୍ |,കുറഞ്ഞ പരിക്രമണ ഉപഗ്രഹം
କମ୍ ପାସ୍ ଫିଲ୍ଟର୍ |,കുറഞ്ഞ പാസ് ഫിൽട്ടർ
କମ୍ ପ୍ରତିକ୍ରିୟାଶୀଳ earting |,കുറഞ്ഞ റിയാൻസ് എർത്ത്
ନିମ୍ନ ପ୍ରତିରୋଧ ପଥ |,കുറഞ്ഞ പ്രതിരോധ പാത
ଲୁଗ୍ |,ലഗ്
ଲୁମିନାନ୍ସ |,ലളിനൻസ്
ଗୁଣ୍ଡ,പിണ്ഡമായി
ମାକ୍ରୋ ବ୍ଲକ୍ |,മാക്രോ ബ്ലോക്ക്
ମାକ୍ରୋ ସଂଜ୍ଞା,മാക്രോ നിർവചനം
ମାକ୍ରୋ ଦର୍ଶନ |,മാക്രോ വിഷൻ
ଯାଦୁ ଆଖି,മാന്ത്രിക കണ്ണ്
ଚୁମ୍ବକ,കാന്തം
ଚୁମ୍ବକୀୟ କ୍ଷେତ୍ର |,കാന്തികക്ഷേത്രം
ଚୁମ୍ବକୀୟ ଫ୍ଲକ୍ସ |,കാന്തിക ഫ്ലക്സ്
ଚୁମ୍ବକୀୟ ପୋଲ |,കാന്തിക പോൾ
ଚୁମ୍ବକୀୟ storm ଡ |,കാന്തിക കൊടുങ്കാറ്റ്
ଚୁମ୍ବକୀୟ ସୁଇଚ୍ |,മാഗ്നറ്റിക് സ്വിച്ച്
ଚୁମ୍ବକୀୟ ଟେପ୍ |,മാഗ്നറ്റിക് ടേപ്പ്
ଚୁମ୍ବକବାଦ,കാന്തികത
ମେଲ୍ ମିଶ୍ରଣ,മെയിൽ ലയനം
ମେଲିଂ ତାଲିକା,അയക്കേണ്ട പട്ടിക
ମୁଖ୍ୟ ବାହକ |,പ്രധാന കാരിയർ
ରକ୍ଷଣାବେକ୍ଷଣ,നിലനിറുത്തുക
ରକ୍ଷଣାବେକ୍ଷଣ,പരിപാലനം
ରକ୍ଷଣାବେକ୍ଷଣ ଦଳ |,പരിപാലന ടീം
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,ഭൂരിപക്ഷം കാരിയർ
ଯୋଗାଯୋଗ ରିଲେ କର |,കോൺടാക്റ്റ് റിലേ നിർമ്മിക്കുക
ମେକ୍-ଏବଂ-ବ୍ରେକ୍ ସୁଇଚ୍ |,നിർമ്മിക്കുക-ബ്രേക്ക് സ്വിച്ച്
ପୁରୁଷ-ସଂଯୋଜକ |,പുരുഷ-കണക്റ്റർ
ମଣିଷ ଶବ୍ଦ କଲା |,മനുഷ്യൻ ശബ്ദമുണ്ടാക്കി
ପରିଚାଳନା ସୂଚନା ସିଷ୍ଟମ୍ (MIS),മാനേജ്മെന്റ് വിവര സിസ്റ്റം (IS)
ମନିପ୍ୟୁଲେଟ୍ |,കൃത്രിമം
ମାନୁଆଲ୍ ନିୟନ୍ତ୍ରଣ |,സ്വമേധയാലുള്ള നിയന്ത്രണം
ମାନୁଆଲ୍ ପଦ୍ଧତି |,സ്വമേധയാലുള്ള രീതി
ସୁରକ୍ଷା ସତର୍କତାର ମାନୁଆଲ୍ |,സുരക്ഷാ മുൻകരുതൽ മാനുവൽ
ମାନୁଆଲୀ ପରିଚାଳିତ |,സ്വമേധയാ പ്രവർത്തിക്കുന്നു
ନିର୍ମାତା,നിര്മ്മാതാവ്
ମାସ୍କ,പൊയ്മുഖം
ମାସ୍କେ,മൂടാണ്
ମାସ୍କର୍,ത്തണക്കാരന്
ମାସ୍କିଂ |,മറക്കുന്നു
ମାସ୍କିଂ ଆଚରଣ |,മാസ്കിംഗ് സ്വഭാവം
ଅଡିଓର ମାସ୍କିଂ ପ୍ରଭାବ |,ഓഡിയോയുടെ മാസ്കിംഗ് പ്രഭാവം
ମାସ୍କିଂ ସୀମା,മാസ്കിംഗ് പരിധി
ମାସ୍କିଂ ସ୍ୱର,മാസ്കിംഗ് ടോൺ
ମାଷ୍ଟ,കപ്പല്പായ്മരം
ମସ୍ତଷ୍ଟ ରେଡିଆର୍ |,മാസ്റ്റ് റേഡിയേറ്റർ
ମାଷ୍ଟର ନିୟନ୍ତ୍ରଣ |,മാസ്റ്റർ നിയന്ത്രണം
ମାଷ୍ଟର ଓସ୍କିଲାଟିଟି |,മാസ്റ്റർ ഓസ്കിൽറർ
ମ୍ୟାଚ୍-ପ୍ରତିବନ୍ଧକ |,മാച്ച്-ഇംപെഡൻസ്
ନେଟୱର୍କ ନେଟୱର୍କ ସହିତ ମେଳ ଖାଉଛି |,പൊരുത്തപ്പെടുന്ന നെറ്റ്വർക്ക്
ଷ୍ଟବ୍ ମେଳ |,പൊരുത്തപ്പെടുന്ന സ്റ്റബ്
ଟ୍ରାନ୍ସଫର୍ମର ସହିତ ମେଳ |,പൊരുത്തപ്പെടുന്ന ട്രാൻസ്ഫോർമർ
ବସ୍ତୁ-କ୍ରୟ,മെറ്റീരിയൽ-സംഭരണം
ମାଟ୍ରିକ୍ସ,മാട്രിക്സ്
ସର୍ବାଧିକକରଣ,പരമാവധി
ସର୍ବାଧିକ ଚାହିଦା ସୂଚକ |,പരമാവധി ഡിമാൻഡ് സൂചകം
ସର୍ବାଧିକ ପାୱାର୍ ଘନତା |,പരമാവധി പവർ ഡെൻസിറ്റി
ସର୍ବାଧିକ ସମ୍ବେଦନଶୀଳତା |,പരമാവധി സംവേദനക്ഷമത
ସର୍ବାଧିକ ତାପମାତ୍ରା,പരമാവധി താപനില
ସର୍ବାଧିକ ଉପଯୋଗୀ ଫ୍ରିକ୍ୱେନ୍ସି |,പരമാവധി ഉപയോഗയോഗ്യമായ ആവൃത്തി
ସର୍ବାଧିକ ମୂଲ୍ୟ,പരമാവധി മൂല്യം
ବିଫଳତାର ଅର୍ଥ ସମୟ |,പരാജയപ്പെടാനുള്ള സമയം
ଅର୍ଥ ମୂଲ୍ୟ,ശരാശരി മൂല്യം
ମାପ ହୋଇଥିବା ସଙ୍କେତ |,അളന്ന സിഗ്നൽ
ମାପ,അളവ്
ଉପକରଣ ମାପିବା |,ഉപകരണം അളക്കുന്നു
