Hindi,Odiya
रैखिक अनंतस्पर्शी,ର line ଖ୍ୟ ଅସ୍ମପଟ୍ଟ |
रैखिक गुणांक,ର line ଖ୍ୟ କୋଏଫିସିଏଣ୍ଟ୍ |
एकघात संचय,ଶକ୍ ଜମା
एकघात प्रतिबंध,ଶକ୍ ପ୍ରତିବନ୍ଧକ |
रैखिक आश्रितता,ର line ଖ୍ୟ ନିର୍ଭରଶୀଳତା |
रैखिक अवकलन समीकरण,ର line ଖ୍ୟ ଡିଫେରିଏଲ୍ ସମୀକରଣ |
" रैखिक विमा , रैखिक माप , रैखिक लंबाई-चौड़ाई","ରେଖା ପରିମାପ, ର Line ଖ୍ୟ ମାପ, ର ar ଖ୍ୟ ଦ Length ର୍ଘ୍ୟ-ପ୍ରସ୍ଥ |"
"रैखिक समीकरण, एकघात समीकरण","ରେଖା ସମୀକରଣ, ଚତୁର୍ଭୁଜ ସମୀକରଣ |"
रैखिक समघात,ର line ଖିକ ସମଲିଙ୍ଗୀତା |
रैखिक भिन्नात्मक रूपांतरण,ର line ଖିକ ଭଗ୍ନାଂଶ ରୂପାନ୍ତର |
रैखिक फलन,ର line ଖ୍ୟ କାର୍ଯ୍ୟ |
रैखिक फलनक,ର line ଖ୍ୟ କାର୍ଯ୍ୟ |
रैखिक समूह,ରେଖା ଗୋଷ୍ଠୀ |
रैखिक स्वतंत्रता,ର line ଖ୍ୟ ସ୍ independence ାଧୀନତା |
रैखिक स्वतंत्र संबंध,ର line ଖ୍ୟ ସ୍ independent ାଧୀନ ସମ୍ପର୍କ |
रैखिक असमिका,ର line ଖ୍ୟ ଅସମାନତା |
रैखिक असमघाती अवकल समीकरण,ର Line ଖିକ ଅଣ-ସମଲିଙ୍ଗୀ ଭିନ୍ନ ଭିନ୍ନ ସମୀକରଣ |
रैखिक समाकल समीकरण,ର line ଖ୍ୟ ଇଣ୍ଟିଗ୍ରାଲ୍ ସମୀକରଣ |
रैखिक अंतर्वेशन,ର line ଖ୍ୟ ଇଣ୍ଟରପୋଲେସନ୍ |
रैखिक न्यूनतम वर्ग समाश्रयण विश्लेषण,ର Line ଖ୍ୟ ସର୍ବନିମ୍ନ ବର୍ଗଗୁଡିକ ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |
" एकघाततः , रैखिकतः","ଏକକ ଭାବରେ, ଧାଡ଼ିରେ |"
रैखिकतः परतंत्र,ଧାଡ଼ିରେ ନିର୍ଭରଶୀଳ |
रैखिकतः स्वतंत्र,ଧାଡ଼ିରେ ସ୍ୱାଧୀନ |
रैखिक प्रतिचित्रण,ର line ଖ୍ୟ ମ୍ୟାପିଙ୍ଗ୍ |
रैखिक क्रम,ର line ଖିକ କ୍ରମ |
रैखिक क्रमीकरण,ର line ଖିକ କ୍ରମିକୀକରଣ |
रैखिक प्रोग्रामन,ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |
रैखिक प्रोग्रामन कलन-विधि,ରେଖା ପ୍ରୋଗ୍ରାମିଂ ଆଲଗୋରିଦମ |
रैखिक प्रोग्रामन समस्या,ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |
रैखिक समाश्रयण,ର line ଖିକ ରିଗ୍ରେସନ୍ |
रैखिक समाश्रयण गुणांक,ର line ଖିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
"रैखिक संबंध, एकघाती संबंध","ର line ଖ୍ୟ ସମ୍ପର୍କ, ସୂକ୍ଷ୍ମ ସମ୍ପର୍କ |"
रैखिक समष्टि,ରେଖା ଜନସଂଖ୍ୟା |
रैखिक उपसमष्टि,ର line ଖ୍ୟ ସବ୍ ସ୍ପେସ୍ |
रैखिक रूपांतरण,ର line ଖିକ ରୂପାନ୍ତର |
रैखिक उपनति,ର line ଖିକ ରିଗ୍ରେସନ୍ |
रैखिक अनभिनत आकल,ର line ଖ୍ୟ ଭିନ୍ନକ୍ଷମ ଆକଳନ |
रैखिक वेग,ର line ଖ୍ୟ ବେଗ |
रेखा समाकल,ରେଖା ଅବିଚ୍ଛେଦ୍ୟ
प्रतिच्छेद-रेखा,ଛକ ରେଖା
समाश्रयण-रेखा,ରେଗ୍ରେସନ୍ ରେଖା |
स्थानगत सदिश,ସ୍ଥାନିକ ଭେକ୍ଟର୍ |
स्थानीय इष्टतम,ସ୍ଥାନୀୟ ସର୍ବୋତ୍କୃଷ୍ଟ |
"बिन्दुपथ, रेखापथ","ଲୋକସ୍, ଲୋକସ୍"
"लॉग, लठठा, संलेख",ଲଗ୍ ଲଗ୍ ଲଗ୍ |
"लघुगणकीय, लॉगेरिथ्मीय","ଲୋଗାରିଥମିକ୍, ଲୋଗାରିଥମିକ୍ |"
लघुगणकीय यथार्थता,ଲୋଗାରିଥମିକ୍ ସଠିକତା |
लॉगेरिथ्मीय परिकलन,ଲୋଗାରିଦମ୍ ଗଣନା |
"लॉगेरिथ्मीय वक्र, लघुगणकीय वक्र","ଲୋଗାରିଥମିକ୍ ବକ୍ର, ଲୋଗାରିଥମିକ୍ ବକ୍ର |"
लघुगणकीय अवकलज,ଲୋଗାରିଥମିକ୍ ଡେରିଭେଟିଭ୍ |
लघुगणकीय अवकलन,ଲୋଗାରିଥମିକ୍ ଭିନ୍ନକ୍ଷମ |
"लॉगेरिथ्मीय फलन, लघुगणकीय फलन","ଲୋଗାରିଥମିକ୍ ଫଙ୍କସନ୍, ଲୋଗାରିଥମିକ୍ ଫଙ୍କସନ୍ |"
"लघुगणकीय माध्य, गुणोत्तर माध्य","ଲୋଗାରିଥମିକ୍ ଅର୍ଥ, ଜ୍ୟାମିତିକ ଅର୍ଥ |"
लघुगणकीय प्रसामान्य बंटन,ଲୋଗାରିଥମିକ୍ ସାଧାରଣ ବଣ୍ଟନ |
लघुगणकीय संबंध,ଲୋଗାରିଥମିକ୍ ସମ୍ପର୍କ |
लघुगणकीय मापक्रम,ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |
"लॉगेरिथ्मीय श्रेणी, लघुगणकीय श्रेणी","ଲୋଗାରିଦମ୍ ସିରିଜ୍, ଲୋଗାରିଥମିକ୍ ସିରିଜ୍ |"
"लॉगेरिथ्मीय सर्पिल, लघुगणकीय सर्पिल","ଲୋଗାରିଥମିକ୍ ସ୍ପିରାଲ୍, ଲୋଗାରିଥମିକ୍ ସ୍ପିରାଲ୍ |"
"लॉगेरिथ्मीय सारणी, लघुगणकीय सारणी","ଲୋଗାରିଦମ୍ ଟେବୁଲ୍, ଲୋଗାରିଥମିକ୍ ଟେବୁଲ୍ |"
"लॉगेरिथ्म, लघुगणक","ଲୋଗାରିଦମ୍, ଲୋଗାରିଦମ୍ |"
तर्क,ତର୍କ
तर्कत: तुल्य,ଯୁକ୍ତିଯୁକ୍ତ ଭାବରେ ସମାନ |
"वृद्धिघात वक्र, पर्ल-रीड वक्र","ଅଭିବୃଦ୍ଧି ବକ୍ର, ମୋତି-ରିଡ୍ ବକ୍ର |"
"लघुगणक प्रसामान्य बंटन, लॉग प्रसामान्य बंटन","ସାଧାରଣ ବଣ୍ଟନ ଲଗ୍ କରନ୍ତୁ, ସାଧାରଣ ବଣ୍ଟନକୁ ଲଗ୍ କରନ୍ତୁ |"
" रेखांश , देशांतर","ଦ୍ରାଘିମା, ଦ୍ରାଘିମା"
" पाश, ल्रूप, फंदा (सं.) पाशन (क्रि.) , प्रस्पंद","ଲୁପ୍, ଲୁପ୍, ନୋଜ (ନା।), ଲୁପ୍ (ver।), ପ୍ରସପଣ୍ଡା |"
" प्रचयन , प्रचायिका, लॉटरी","ନିର୍ବାଚନ ପ୍ରଚାର, ଲଟେରୀ |"
अधोरेखा,ଅଣ୍ଡରଲାଇନ୍ |
निम्न परिबंध,ନିମ୍ନ ବନ୍ଧା |
निम्न रीमान-समाकल,ନିମ୍ନ ରିମାନ୍-ଇଣ୍ଟିଗ୍ରାଲ୍ |
निम्न योगफल,କମ୍ ରାଶି
निम्न त्रिभुजीय आव्यूह,ତ୍ରିକୋଣୀୟ ମ୍ୟାଟ୍ରିକ୍ସ ଅନୁସରଣ କରନ୍ତୁ |
मैक्लारिन प्रसार,mclarin ବିସ୍ତାର |
"माया संख्या , मैजिक संख्या , स्थायित्व संख्या","ମାୟା ସଂଖ୍ୟା, ମ୍ୟାଜିକ୍ ନମ୍ବର, ସ୍ଥିରତା ସଂଖ୍ୟା |"
मैजिक वर्ग,ମ୍ୟାଜିକ୍ ବର୍ଗ
कांतिमान-सीमा,ଉଜ୍ଜ୍ୱଳ ସୀମା |
डाक प्रेषित प्रश्नावली,ମେଲିଂ ପ୍ରଶ୍ନପତ୍ର |
डाक द्वारा सर्वेक्षण,ମେଲ ଦ୍ୱାରା ସର୍ଭେ |
उपरि परिबंध,ଓଭରହେଡ୍ ସୀମା |
दीर्घ चाप,ଲମ୍ବା ଆର୍କ
उपरिबद्‌ध समुच्चय,ବନ୍ଧା ସେଟ୍ |
बहुमान फलन,ବହୁମୁଖୀ କାର୍ଯ୍ୟ
"नक्शा , मानचित्र , प्रतिचित्र","ମାନଚିତ୍ର, ମାନଚିତ୍ର, ମାନଚିତ୍ର"
समुच्चय में प्रतिचित्रित करना,ସେଟ୍ ରେ ମ୍ୟାପିଙ୍ଗ୍ |
समुच्चय का प्रतिचित्रण,ସେଟ୍ ମାନଚିତ୍ର
उपांत प्रायिकता,ସାଂଘାତିକ ସମ୍ଭାବନା |
गणितीय विश्लेषण,ଗାଣିତିକ ବିଶ୍ଳେଷଣ |
गणितीय तर्क,ଗାଣିତିକ ତର୍କ
गणितीय केंद्र,ଗାଣିତିକ କେନ୍ଦ୍ର
गणितीय जटिलता,ଗାଣିତିକ ଜଟିଳତା |
गणितीय अर्थशास्त्र,ଗାଣିତିକ ଅର୍ଥନୀତି
गणितीय प्रत्याशा,ଗାଣିତିକ ଆଶା
गणितीय रूप,ଗାଣିତିକ ରୂପ |
"गणितीय संरूपण, गणितीय संरूप","ଗାଣିତିକ ସୂତ୍ର, ଗାଣିତିକ ଫର୍ମାଟ୍ |"
गणितीय सर्वसमिका,ଗାଣିତିକ ପରିଚୟ
"गणितीय तर्कशास्त्र ,गणितीय तर्क","ଗାଣିତିକ ତର୍କ, ଗାଣିତିକ ତର୍କ |"
गणितीय निदर्श,ଗାଣିତିକ ମଡେଲ୍ |
गणितीय आशय,ଗାଣିତିକ ଉଦ୍ଦେଶ୍ୟ |
मैट्रिक्स विकर्णन,ମ୍ୟାଟ୍ରିକ୍ସ ଡାଇଗୋନାଲାଇଜେସନ୍ |
आव्यूह-व्युत्क्रम,ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |
आव्यूह-व्युत्क्रमण,ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |
आव्यूह पुनरावर्ती विधि,ମ୍ୟାଟ୍ରିକ୍ସ ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |
मैट्रिक्स पद्‌धति,ମ୍ୟାଟ୍ରିକ୍ସ ପଦ୍ଧତି |
आव्यूह गुणन,ମ୍ୟାଟ୍ରିକ୍ସ ଗୁଣନ |
अचरों का आव्यूह,ସ୍ଥିର ମାଟ୍ରିକ୍ସ |
प्रभाविता आव्यूह,ପ୍ରାଧାନ୍ୟ ମ୍ୟାଟ୍ରିକ୍ସ |
आव्यूह संकारक,ମ୍ୟାଟ୍ରିକ୍ସ ଅପରେଟର୍ |
आव्यूह बहुपद,ମ୍ୟାଟ୍ରିକ୍ସ ବହୁଭୂତ |
आव्यूह मुद्रण,ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟିଙ୍ଗ୍ |
आव्यूह-गुणनफल,ମ୍ୟାଟ୍ରିକ୍ସ ଉତ୍ପାଦ |
अधिकतमीकृत,ସର୍ବାଧିକ
"महत्तम, अधिकतम, उच्चतम","ସର୍ବାଧିକ, ସର୍ବାଧିକ, ସର୍ବାଧିକ"
अधिकतम निरपेक्ष मान,ସର୍ବାଧିକ ସଂପୂର୍ଣ୍ଣ ମୂଲ୍ୟ |
महत्तम F-अनुपात,ସର୍ବାଧିକ F- ଅନୁପାତ |
अधिकतम संभाविता,ସର୍ବାଧିକ ସମ୍ଭାବନା |
महाल्पिष्ठ,ମହଲପିସ୍ତା
महाल्पिष्ठ निकष,ଉତ୍ତମ ସିଦ୍ଧାନ୍ତ
फलन का अधिकतम,ଫଙ୍କସନ୍ ର ସର୍ବାଧିକ
मैक्सवेल-बोल्ट्समान सांख्यिकी,ମ୍ୟାକ୍ସୱେଲ-ବୋଲ୍ଟସମ୍ୟାନ୍ ପରିସଂଖ୍ୟାନ |
माध्य विचलन,ଅର୍ଥ ବିଚ୍ୟୁତି |
विचलन वर्ग माध्य,ବିଚ୍ୟୁତି ସ୍କୋୟାର ଅର୍ଥ |
वर्ग माध्य त्रुटि,ବର୍ଗ ଅର୍ଥ ତ୍ରୁଟି |
"माध्यमान, औसत मान","ଅର୍ଥ, ଅର୍ଥ ମୂଲ୍ୟ"
माध्यमान प्रमेय,ଅର୍ଥ ତତ୍ତ୍। |
ककुदता माप,ବବୁଲି ମାପ |
" मध्य, मध्यस्थ , माध्यिका, मीडियन","ମଧ୍ୟମା, ମଧ୍ୟମ, ମଧ୍ୟମା, ମଧ୍ୟମା |"
माध्यिका केंद्र,ମଧ୍ୟମ କେନ୍ଦ୍ର |
मध्यककुदी वक्र,ମଧ୍ୟମ ବକ୍ର
मध्यककुदता,ମେସୋଥେଲିଓମା |
संदेश,ବାର୍ତ୍ତା |
"रीति , विधि","କଷ୍ଟମ୍, ପଦ୍ଧତି"
विलोपन विधि,ବିଲୋପ ପଦ୍ଧତି
प्रतिलोमन-विधि,ଓଲଟା ପଦ୍ଧତି |
पुऩरावृत्ति विधि,ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |
न्यूनतम वर्ग विधि,ସର୍ବନିମ୍ନ ବର୍ଗ
आघूर्ण विधि,ଟର୍କ ପଦ୍ଧତି |
समरूप त्रिभुज विधि,ସମାନ ତ୍ରିରଙ୍ଗା ପଦ୍ଧତି |
प्रवणतम अवरोहण विधि,ope ୁଲା ଅବତରଣ ପଦ୍ଧତି |
संकलन-विधि,ସଂକଳନ ପଦ୍ଧତି |
अनिर्घारित गुणांक विधि,ନିର୍ଦ୍ଦିଷ୍ଟ କୋଏଫିସିଏଣ୍ଟ୍ ପଦ୍ଧତି |
दूरीक समष्टि,ଦୂରତା ଜନସଂଖ୍ୟା |
मीटरी पद्‌धति,ମେଟ୍ରିକ୍ ସିଷ୍ଟମ୍ |
मेट्रिक इकाई,ମେଟ୍ରିକ୍ ୟୁନିଟ୍ |
सूक्ष्म सिद्‌धांत,ମାଇକ୍ରୋ ସିଦ୍ଧାନ୍ତ |
मध्य,ମଧ୍ୟମ
मध्यपद,ମଧ୍ୟମ
मध्य बिंदु,କେନ୍ଦ୍ରୀୟ ବିନ୍ଦୁ |
मध्यबिंदु सूत्र,ମଧ୍ୟମ ବିନ୍ଦୁ ସୂତ୍ର |
अल्पिष्ठ बहुपद,ସର୍ବନିମ୍ନ ବହୁଭୂତ |
अल्पमहिष्ठ सिद्‌धांत,ମିନିମା ସିଦ୍ଧାନ୍ତ |
"न्यूनतम, अल्पतम, निम्नतम","ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ"
निम्निष्ठ बिंदु,ନିମ୍ନ ବିନ୍ଦୁ |
अल्पतम बहुपद,ସର୍ବନିମ୍ନ ବହୁଭାଷୀ |
फलन का न्यूनतम,କାର୍ଯ୍ୟର ସର୍ବନିମ୍ନ
लघु चाप,କ୍ଷୁଦ୍ର ଆର୍କ
लघु अक्षष,କ୍ଷୁଦ୍ର ଅକ୍ଷର
निम्न परिबद्‌ध उपसमुच्चय,ସୀମାବଦ୍ଧ ଉପସେଟ |
"माइनस, ऋण","ମାଇନସ୍, debt ଣ"
ऋण चिह्न,ମାଇନସ୍ ଚିହ୍ନ
मिश्र भिन्न,ମିଶ୍ରିତ ଭଗ୍ନାଂଶ |
सविकल्प युक्ति,ବିକଳ୍ପ ଉପକରଣ
" बहुलक, मोड , विधि, रीति ,प्रणाली, विधा","ମୋଡ୍, ମୋଡ୍, ପଦ୍ଧତି, ପଦ୍ଧତି, ସିଷ୍ଟମ୍, ମୋଡ୍ |"
"मापांक, मोड्यूलस","ମଡ୍ୟୁଲସ୍, ମଡ୍ୟୁଲସ୍"
सम्मिश्र संख्या का मापांक,ଜଟିଳ ସଂଖ୍ୟାର ମଡ୍ୟୁଲସ୍ |
आघूर्ण,ମୁହୂର୍ତ୍ତ
आघूर्णजनक फलन,ଟର୍କ କାର୍ଯ୍ୟ
बल का आघूर्ण,ବଳର ମୁହୂର୍ତ୍ତ
बारंबारता-बंटन का आघूर्ण,ଆବୃତ୍ତି-ବଣ୍ଟନ ମୁହୂର୍ତ୍ତ |
जड़त्व आघूर्ण,ନିଷ୍କ୍ରିୟତାର ମୁହୂର୍ତ୍ତ |
संवेग आघूर्ण,ମୁହୂର୍ତ୍ତ
संवेग,ପ୍ରେରଣା |
एकपद,ଏକ ପୋଷ୍ଟ
एकैक समाकारी,ଏକକ ଏକୀକରଣ
"एकरूपता, एकैक समाकारिता","ଏକତା, ମନୋମୋର୍ଫିଜିମ୍ |"
एकदिष्ट,ମୋନୋକୁଲାର୍ |
एकदिष्ट वर्धमान अनुक्रम,ଏକପାଖିଆ ଆରୋହଣ କ୍ରମ |
एकदिष्टतः,ଖୋଲାଖୋଲି |
एकदिष्टतः वर्धमान जाल,ଏକତରଫା ଭାବରେ କ୍ରେସେଣ୍ଟ୍ ଜାଲ୍ |
एकदिष्टतः वर्धमान अनुक्रम,ଏକମାତ୍ର ବୃଦ୍ଧି କ୍ରମ |
एकदिष्ट फलन,ଅଲଗା କାର୍ଯ୍ୟ
मॉन्टे-कार्लो परिकलन,ମୋଣ୍ଟେ-କାର୍ଲୋ ଗଣନା |
मॉन्टे-कार्लो विधि,ମୋଣ୍ଟେ-କାର୍ଲୋ ପଦ୍ଧତି |
मोरा (खेल),ମୋରା (କ୍ରୀଡା)
मृत्यु आंकड़े,ମୃତ୍ୟୁ ପରିସଂଖ୍ୟାନ
प्रायिकतम,ବହୁତ ସମ୍ଭାବନା
गति,ଗତି
गतिमान माध्य,ଗତିଶୀଳ ଅର୍ଥ |
M-समष्टि,M- ଜନସଂଖ୍ୟା |
समाकल का M-परीक्षण,ଅବିଚ୍ଛେଦ୍ୟର M- ପରୀକ୍ଷା |
बहुगत निर्णय-समस्या,ଏକାଧିକ ନିଷ୍ପତ୍ତି-ସମସ୍ୟା |
बहुविम प्रसामान्य बंटन,ବହୁଭାଷୀ ସାଧାରଣ ବଣ୍ଟନ |
बहुविम यादृच्छिक चर,ପଲିନୋମିଆଲ୍ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |
बहुसूचक परिवहन समस्या,ମଲ୍ଟିପ୍ଲେକ୍ସ ପରିବହନ ସମସ୍ୟା |
बहुपद,ବହୁଭୂତ
बहुपद बंटन,ବହୁଭୂତ ବଣ୍ଟନ |
"गुणित, बहुगुण, बहु, बहुत (वि.), गुणज, अपवर्त्य (सं.)","ଏକାଧିକ, ଏକାଧିକ, ଏକାଧିକ, ଅନେକ (v।), ଏକାଧିକ, ପ୍ରତିକ୍ରିୟାଶୀଳ (n।)"
बहुविकल्पी समस्या,ଏକାଧିକ ପସନ୍ଦ ସମସ୍ୟା |
बहुसंबद्‌धित प्रांत,ସମ୍ମିଳିତ ପ୍ରଦେଶଗୁଡିକ |
बहु सहसंबंध,ଏକାଧିକ ସମ୍ପର୍କ
बहु-बारंबारता सारणी,ଏକାଧିକ ଫ୍ରିକ୍ୱେନ୍ସି ଟେବୁଲ୍ |
बहु समाकल,ଏକାଧିକ ଅବିଚ୍ଛେଦ୍ୟ |
बहु समाकलन,ଏକାଧିକ ଏକୀକରଣ
बहु समाश्रयण,ଏକାଧିକ ରିଗ୍ରେସନ୍ |
बहुसमाश्रयण विश्लेषण,ଏକାଧିକ ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |
बहुसमाश्रयण गुणांक,ଏକାଧିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
बहुसमाश्रयण समीकरण,ଏକାଧିକ ରିଗ୍ରେସନ୍ ସମୀକରଣ |
बहु मूल,ଏକାଧିକ ମୂଳ
गुणन,ଗୁଣନ
(सारणिक का) स्तंभशः गुणन,(ନିର୍ଣ୍ଣୟକାରୀ) ସ୍ତମ୍ଭ ଗୁଣନ |
(सारणिक का) पंक्तिशः गुणन,(ନିର୍ଣ୍ଣୟକାରୀ) ର ar ଖ୍ୟ ଗୁଣନ |
गुणन कारक,ଗୁଣନ କାରକ |
गुणनात्मक फलन,ଗୁଣାତ୍ମକ କାର୍ଯ୍ୟ
गुणनात्मक समूह,ଗୁଣାତ୍ମକ ଗୋଷ୍ଠୀ |
गुणनात्मक प्रतिलोम,ବହୁଗୁଣ ଓଲଟା |
बहुकता,ବହୁବଚନତା |
मूल-बहुकता,ବହୁବଚନତା |
शून्यक की बहुकता,ଶୂନ୍ୟର ଗୁଣ
गुणक,ଗୁଣକ
" गुणा करना , संवर्धन","ଗୁଣ କର, ଗୁଣ କର |"
बहुचर बंटन,ଏକାଧିକ ବଣ୍ଟନ |
बहुचर प्रसामान्य बंटन,ଏକାଧିକ ସାଧାରଣ ବଣ୍ଟନ |
बहुचर समष्टि,ବହୁବିଧ ଜନସଂଖ୍ୟା |
"पारस्परिक, अन्योन्य","ପାରସ୍ପରିକ, ପାରସ୍ପରିକ"
नाब्ला,ନାବଲା |
नैपिरीय,ନାପିରିଆ |
"नैपिरीय लघुगणक, नैपिरीय लॉगेरिथ्म","napier logarithm, napier logarithm |"
"प्राकृतिक लघुगणक,प्राकृतिक लॉगेरिथ्म","ପ୍ରାକୃତିକ ଲୋଗାରିଦମ୍, ପ୍ରାକୃତିକ ଲୋଗାରିଦମ୍ |"
"धन पूर्णसंख्या , धन पूर्णांक","ପଜିଟିଭ୍ ଇଣ୍ଟିଜର୍, ପଜିଟିଭ୍ ଇଣ୍ଟିଜର୍"
समुद्री मील,ନାଟିକାଲ୍ ମାଇଲ୍ |
n-विम,n-vim
n-विम सदिश-समष्टि,n-vim ଭେକ୍ଟର-ସ୍ପେସ୍ |
आवश्यक तथा पर्याप्त प्रतिबंध,ଆବଶ୍ୟକ ଏବଂ ପର୍ଯ୍ୟାପ୍ତ ପ୍ରତିବନ୍ଧକ |
आवश्यक प्रतिबंध,ଆବଶ୍ୟକ ପ୍ରତିବନ୍ଧକ |
निषेध,ନିଷେଧ |
" ऋण, ऋणात्मक , नेगेटिव","ନକାରାତ୍ମକ, ନକାରାତ୍ମକ, ନକାରାତ୍ମକ"
ऋण वक्रता,କ୍ରେଡିଟ୍ ବକ୍ରତା
ऋणात्मक निश्चित समघात,ନକାରାତ୍ମକ ନିର୍ଦ୍ଦିଷ୍ଟ ସମଲିଙ୍ଗୀତା |
ऋणात्मक निश्चित् आव्यूह,ନକାରାତ୍ମକ ସ୍ଥିର ମ୍ୟାଟ୍ରିକ୍ସ |
ऋणात्मक अर्धनिश्चित समघात,ନକାରାତ୍ମକ ଅର୍ଦ୍ଧସାମରିକ ସମଲିଙ୍ଗୀତା |
" प्रतिवेश , सामीप्य","ପଡ଼ୋଶୀ, ନିକଟତର"
" बहुक्रम प्रतिचयन , समावेशी प्रतिचयन","ଏକାଧିକ ନମୁନା ସଂଗ୍ରହ, ଅନ୍ତର୍ଭୂକ୍ତ ନମୁନା ସଂଗ୍ରହ |"
नेट जनन दर,ନିଟ୍ ଜନ୍ମ ହାର
न्यूटनी यांत्रिकी,ନ୍ୟୁଟାନି ମେକାନିକ୍ସ |
न्यूटन का विभाजित अंतर सूत्र,ନ୍ୟୁଟନ୍ ର ବିଭାଜିତ ଭିନ୍ନତା ସୂତ୍ର |
न्यूटन के गति-नियम,ନ୍ୟୁଟନ୍ ଗତିର ନିୟମ |
नेमेन नियतन,ନାମ ଆସାଇନମେଣ୍ଟ
नेमेन-पियर्सन-सिद्‌धांत,ନେମାନ-ପିଆରସନ-ନୀତି |
शून्यंभावी अवयव,ଶୂନ୍ୟ ସମ୍ଭାବ୍ୟ ଉପାଦାନ |
शून्यंभावी आव्यूह,ଶୂନ୍ୟ ସମ୍ଭାବ୍ୟ ମ୍ୟାଟ୍ରିକ୍ସ |
" नोड, आसंधि , पात , निर्नति , निस्पंद","ନୋଡ୍, ନୋଡ୍, ପତ୍ର, ଆଉଟପୁଟ୍, ଫିଲ୍ଟର୍ |"
अन-आबेली ग्रुप,ଏକ-ଆବେଲି ଗୋଷ୍ଠୀ |
सापेक्षष अभिसरण,ଆପେକ୍ଷିକ ସମ୍ମିଶ୍ରଣ |
अबीजीय,ଟ୍ରାନ୍ସେଣ୍ଡେଣ୍ଟାଲ୍ |
अनपभ्रष्ट,ଦୁର୍ନୀତିଗ୍ରସ୍ତ
अनपभ्रष्ट आधारी सुसंगत हल,ଦୁର୍ନୀତିଗ୍ରସ୍ତ ଭିତ୍ତିଭୂମି ସ୍ଥିର ସମାଧାନ |
अघन,aghan
अघन समुच्चय,ଘନ ଏଗ୍ରିଗେଟ୍ |
बिंदुओं का अगणनीय अनंत,ପଏଣ୍ଟଗୁଡିକର ଅସଂଖ୍ୟ ଅସୀମତା |
अगणनीय समुच्चय,ଅଗଣିତ ସେଟ୍ |
अनवकलनीय,ତୁଳନାତ୍ମକ
अरिक्त उपसमुच्चय,ଅଣ-ଉପସେଟ |
अयूक्लिडी ज्यामिति,ଇଉକ୍ଲିଡିଆନ୍ ଜ୍ୟାମିତି |
" असमांगी , असमघात","ଅନୁପଯୁକ୍ତ, ଅନୁପଯୁକ୍ତ"
अप्रतिच्छेदी,ବିଚ୍ଛେଦ ନୁହେଁ |
अरैखिक बीजीय समीकरण,ଅଣ-ର ar ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |
अरैखिक अवकल समीकरण,ଅଣ-ର ar ଖ୍ୟ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
अरैखिक समीकरण,ଅଣ-ର ar ଖିକ ସମୀକରଣ |
अरैखिक प्रोग्रामन,ଅଣ-ର ar ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |
अरैखिक समाश्रयण,ଅଣ-ରେଖା ରିଗ୍ରେସନ୍ |
अरैखिक संबंध,ଅଣ-ର ar ଖିକ ସମ୍ପର୍କ |
"ऋणेतर पूर्णसंख्या , ऋणेतर पूर्णांक",ଅଣ ନେଗେଟିଭ୍ ଇଣ୍ଟିଜର୍ ନନ୍ ନେଗେଟିଭ୍ ଇଣ୍ଟିଜର୍
ऋणेतर चर,ଅଣ ନେଗେଟିଭ୍ ଭେରିଏବଲ୍ |
अप्राचलिक परीक्षण,ଅଣ-ପାରାମେଟ୍ରିକ୍ ପରୀକ୍ଷା |
प्रायिकतेतर दृष्टिकोण,ଅଣ-ସମ୍ଭାବ୍ୟ ଆଭିମୁଖ୍ୟ |
व्युत्क्रमणीय आव्यूह,ଓଲଟା ମ୍ୟାଟ୍ରିକ୍ସ |
असममित आव्यूह,ଅସୀମେଟ୍ରିକ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
अतुच्छ,ଅମୂଳକ
शून्येतर सारणिक,ଶୂନ୍ୟ ନଥିବା ନିର୍ଣ୍ଣୟକାରୀ |
अरिक्त,ଖାଲି
अरिक्त उपसमुच्चय,ଅଣ-ଉପସେଟ |
शून्येतर सारणिक,ଶୂନ୍ୟ ନଥିବା ନିର୍ଣ୍ଣୟକାରୀ |
