Bengali,English
ল্যামবার্টের কোসাইন নিয়ম,Lambert's cosine law
বাতি রিচার্জ,Lamp feedback
স্থানীয় নেটওয়ার্ক ম্যানেজার,LAN manager
কভার এলাকা,Landing zone
আড়াআড়ি মোড,Landscape mode
আড়াআড়ি মনিটর,Landscape monitor
ভাষা সমাবেশ,Language assembly
ভাষা প্রসেসর,Language processor
ভাষা অনুরণন প্রোগ্রামিং,Language translation programme
সাধারণ,LAPB (link access procedurebalancedmodem)laplace equation
ল্যাপ্লেস সমীকরণ,Laplace equation
ল্যাপ্লেস রূপান্তর,Laplace transformation
এলএপিএম,LAPM (link access procedure for modem)
ল্যাপটপ কম্পিউটার,Laptop computer
LARAM,LARAM (line addressable random access memory)
বড় ফ্রেম,Large frame
বড় ব্যাসার্ধ লেবেলিং,Large radius bending
"LSI LSI, বিশাল একীকরণ",Large scale integration
গণ ইন্টিগ্রেশন (LSI),Large scale integration (LSI)
দীর্ঘ সংকেত পরিবর্ধক,Large signal amplifier
larmore পরিশোধক,Larmour precession
লেজার,Laser
লেজার ডায়োড,Laser diode
লেজার ইঞ্জিন,Laser engine
লেজার প্রিন্টার,Laser printer
লেজার স্টোরেজ,Laser storage
লেজার সিল,Laser threshold
শেষ প্রবেশ প্রস্থান,Last in first-out (LIFO)
ল্যাচ,Latch
বন্ধ কুঁচি,Latch up
লেদ শিয়ারিং,Latche cutting
সুপ্ততা,Latency time
পার্শ্ব শিয়ারিং সিস্টেম,Lateral cutting system
পার্শ্বীয় বিস্তার,Lateral diffusion
পাশ্বর্ীয় পিএনপি ট্রানজিস্টর,Lateral PNP transistor
সাইড ট্রানজিস্টর,Lateral transistor
আমি কমিয়ে দিচ্ছি,L-attenuator
চুক্তির নিয়ম,Law of junction
স্তর,Layer
স্তর ইন্টারফেস,Layer interface
আয়নোস্ফিয়ারিক স্তর,Layer ionospheric
স্তর,Layering
রূপরেখা,Layout
টেমপ্লেট টেমপ্লেট,Layout prototype board
আবেদন মূল্যায়ন,Lazy evaluation
এলসি,LC
LCALL নির্দেশাবলী,LCALL instruction
ld,LD
"নেতৃত্ব, নেতৃত্ব",Lead
অগ্রাধিকার ক্ষতিপূরণ রিচার্জ পরিবর্ধক,Lead compensated feedback amplifier
সামনের কোর,Leading edge
জারা এনালগ সুইচিং,Leakage analog switch
ক্ষয় প্রবাহ,Leakage flux
ক্ষয় মোড,Leaky mode
প্যাডক বাঁশি পরিবর্ধক,Leap frog amplifier
প্যাডক প্লুটি পরীক্ষা,Leap frog test
শেখার বক্ররেখা,Learning curve
লিজড লাইন মডেম,Leased line modem
লিজের সময়,Leased time
অন্তত অর্থপূর্ণ খেলা,Least significant bit
Leclanche শুষ্ক কোষ,Le-clanche dry cell
হালকা নির্গত ডায়োড,LED
LED নির্দেশক,LED indicator
ঘড়ির কাঁটার বিপরীত মেরুকরণ,Left handed polarisation
বাম ন্যায্যতা,Left justification
কিংবদন্তি,Legend
ল্যাঞ্জের আইন,Lenz's law
লিও প্রিন্টার,LEO printer
চিঠির গুণমান,Letter quality
স্তর সক্রিয় বিনিয়োগ,Level activated input
লেভেল কোডিং,Level encoding
স্তর স্থানান্তরকারী,Level shifter
স্তর স্থানান্তর,Level translator
স্তরবিন্যাস,Leveling
স্তরের সংবেদনশীল অন্তরায়ম,Level-sensitive interupt
আক্ষরিক শাহান,Lexico graphic sort
অভিধান,Lexicon
লিডেন জার,Leyden jar
দোভাষী সংগ্রহ,Library compiler
ক্যারিয়ার বয়স,Lift time of carriers
আলো,Light
হালকা বক্ররেখা,Light curve
হালকা নির্গত ডায়োড (এলইডি),Light emitting diode
হালকা লাভ,Light gain
ফটোমিটার,Light meter
হালকা লেখনী,Light pen
আলোক নল,Light pipe
সীমাবদ্ধ,Limiter
প্রান্তিক বিকিরণ,Limiting radiation
লিন্ডেম্যান ইলেক্ট্রোমিটার,Lindemann electrometer
লাইন কোড,Line codes
লাইন সীমাবদ্ধতা,Line conditioning
লাইন ড্রাইভার,Line driven
লাইন হ্যান্ডলার,Line handler
লাইন ইন্টারফেস,Line interface
লাইন আউটপুট ট্রান্সফরমার,Line output transformer
লাইন বর্ণালী,Line spectra
লাইন সিঙ্ক SMPS,Line synchronized SMPS
লাইন তরঙ্গ ফর্ম,Line wave form
রৈখিক পরিবর্ধক,Linear amplifier
লিনিয়ার অ্যারে,Linear arrays
রৈখিক পারস্পরিক সম্পর্ক সহগ,Linear correlation coefficient
রৈখিক বিকৃতি,Linear distortion
রৈখিক ঢাল সংযোগ,Linear graded junction
রৈখিক হস্তক্ষেপ,Linear interpolation
লিনিয়ার মডুলেশন পদ্ধতি,Linear modulation method
লিনিয়ার আর্ট ফিল্টার,Linear phase filter
রৈখিক মেরুকরণ,Linear polarisation
রৈখিক এলাকা,Linear region
রৈখিক নিয়ামক,Linear regulator
রৈখিক গতি,Linear speed
রৈখিক সুইচিং,Linear switching
রৈখিক প্রশস্ততা modulated সিস্টেম,Linearity AM system
"লিঙ্ক স্তর, চেইন স্তর",Link layer
সিরিয়াল প্রোগ্রাম,Linker program
সংযোগকারী লিমিটার,Linking limiter
ঠোঁটের মাইক্রোফোন,Lip microphone
লিসাজু চিত্র,Lissajous figure
লিসাজাস পদ্ধতি,Lissjous method
শ্রোতা,Listener
দর্শকদের ক্লান্তি,Listener fatigue
হেডফোন শোনা,Listening headphone
লিথিয়াম প্রাথমিক ব্যাটারি,Lithium primary battery
লিথোগ্রাফি,Lithography
রক প্রিন্টিং,Lithography
সরাসরি সংগীত,Live music
লয়েড ফিশার ম্যাগনেটিক স্কোয়ার,Liyod-Fisher magnetic square
ভার,Load
লোড ফ্যাক্টর,Load factor
লোড প্রতিবন্ধকতা,Load impedance
লিফট লাইন,Load line
ভার,Loading
লোব বায়বীয়,Lobe aerial
স্থানিক নেটওয়ার্ক (LAN),Local area network (LAN)
স্থানীয় বাস,Local bus
স্থানীয় বাস ভিডিও সিস্টেম,Local bus video system
স্থানীয় ট্রান্সমিশন বাস,Local expansion bus
স্থানীয় আলাপ,Local talk
অ্যাসাইনমেন্ট পরিবর্ধক,Lock in amplifier
অভিভাবক,Lock up
সীমাবদ্ধতা লুপ,Locked loop
অধিবেশন শুরু,Log on
লগারিদমিক ফ্রিকোয়েন্সি অ্যান্টেনা,Log periodic antenna
প্রচার লেখা,Logging
যুক্তি বিশ্লেষক,Logic analyser
লজিক সেল অ্যারে,Logic cell array
লজিক সার্কিট,Logic circuit
যুক্তি এন্ট্রি,Logic entry
যুক্তি মোট,Logic family
লজিক ক্যালকুলাস,Logic function
লজিক গেট,Logic gate
যুক্তি বিশ্লেষণ,Logical analysis
জনগণ,Logo
লগারিদমিক পরিবর্ধক,Logarithmic amplifier
লগারিদমিক পরিবর্ধক,Logarithmic amplifier
লগারিদমিক আবহাওয়া,Logarithmic decrement
লগারিদমিক স্কেল,Logarithmic scales
উপবৃত্তাকার জোড়া,Long tailed pair
বড় শব্দ,Long word
"লাউডস্পিকার, পরিবর্ধক ডিভাইস",Loudspeaker
কম ফ্রিকোয়েন্সি ক্ষতিপূরণ,Low frequency compensation
কম ফ্রিকোয়েন্সি শব্দ,Low frequency noise
কম ফ্রিকোয়েন্সি খাঁজ ফিল্টার,Low frequency notch filter
কম ফ্রিকোয়েন্সি সংক্রমণ,Low frequency propagation
কম ফ্রিকোয়েন্সি ট্রান্সফরমার,Low frequencytransformer
নিম্ন স্তরের এনালগ সংকেত,Low level analog signal
নিচু শব্দ,Low noise
কম শব্দ তারের,Low noise cable
কম পাস ফিল্টার,Low pass filter
কম পাস ফিল্টার,Low pass filter
কম শক্তি আরসি সার্কিট,Low pass RC circuit
নিম্ন থ্রেশহোল্ড যুক্তি,Low threshold logic
কম ভোল্টেজ পাওয়ার উৎস,Low voltage power supply
কম প্লেব্যাক ফ্রিকোয়েন্সি,Lower side frequency
কম প্লেব্যাক ফ্রিকোয়েন্সি,Lower side frequency
এলপি স্লট,LP groove
এলপি রেকর্ড,LP record
LS ভোল্টেজ অফসেট সুরক্ষা,LS voltage offset protection
অন্তত অর্থপূর্ণ খেলা,LSB
অন্তত উল্লেখযোগ্য স্কোর,LSD
বিশাল একীকরণ,LSI
কম সম্ভাবনা,LT (low tension)
তাকান,Lug
লুমেন,Lumen
লুমেন ঘন্টা,Lumen hour
উজ্জ্বলতা,Luminance
আলোকসজ্জা চিহ্ন,Luminance signal
শিখা প্রবাহ,Luminous flux
লুমার-ব্রোধন ফটোমিটার,Lummer-Brodhun photometer
স্থানীয় উপাদান মডেল,Lumped components mode
লিনিয়ার ভোল্টেজ ডিফারেনশিয়াল ট্রান্সফরমার,LVDT
মেশিন চক্র,Machine cycle
মেশিন ভাষা,Machine language
ম্যাকিটোশ কম্পিউটার,Macintosh computer
ম্যাজিক চা,Magic tee
চুম্বক,Magnet
চৌম্বক পরিবর্ধক,Magnetic amplifier
চৌম্বকীয় বুদ্বুদ মেমরি,Magnetic bubble memory (MBM)
চৌম্বক কোর,Magnetic core
চৌম্বক যুগল,Magnetic coupling
চৌম্বকীয় ডেটা স্টোরেজ,Magnetic data storage
চৌম্বকীয় বিচ্যুতি,Magnetic deflection
চৌম্বকীয় ডিস্ক,Magnetic disk
চৌম্বক ক্ষেত্র,Magnetic field
চৌম্বক প্রবাহ,Magnetic flux
চৌম্বকীয় ফোকাস,Magnetic focusing
চুম্বক সংশ্লেষণ,Magnetic hysteresis
চৌম্বক বল লাইন,Magnetic lines of force
চৌম্বক সংগ্রাহক,Magnetic pick up
চৌম্বক মেরুতা,Magnetic polarity
চৌম্বক মেরুতা,Magnetic polarity
চৌম্বকীয় স্যাচুরেশন,Magnetic saturation
চৌম্বক রক্ষা,Magnetic shielding
চৌম্বক বিক্ষিপ্ততা,Magnetic storm
চৌম্বকীয় টেপ,Magnetic tape
ম্যাগনেটোমিটার,Magnetometer
চৌম্বক চালিকা শক্তি (mmf),Magneto motive force (mmf)
ম্যাগনেট্রন,Magnetron
বিবর্ধন,Magnification
আয়তন,Magnitude
মাত্রার তুলনাকারী,Magnitude comparator
পরিমাণ ফাংশন,Magnitude function
বড় কম্পিউটার,Main frame computer
প্রধান লাইন স্ট্রীম,Main line current
সংখ্যাগরিষ্ঠ বাহক,Majority carrier
সংখ্যাগরিষ্ঠ বাহক বর্তমান,Majority carrier current
"পাম্প সমন্বয়কারী, রিকম্বিন্যান্ট",Male connector
ম্যান (মেট্রোপলিটন এরিয়া নেটওয়ার্ক),MAN (metropolitan area network)
ম্যানচেস্টার কোডিং,Manchester coding
মানুষের আওয়াজ,Man-made noise
ম্যান্টিসা,Mantissa
ম্যাপিং,Mapping
মার্কোনি অ্যান্টেনা,Marconi antenna
সাইন/সময় অনুপাত,Mark/Space ratio
আবরণ,Mask
মাস্ক প্রোগ্রাম করা রম,Mask programmed ROM
ভাল কাজ বাধা,Maskable interrupt
কভার রম,Masked ROM
"আয়তন, ভর",Mass
মাস্টার ঘড়ি,Master clock
মাস্টার অসিলেটর,Master oscillator
মিলে যাওয়া ফিল্টার,Matched filter
মিলে যাওয়া লোড,Matched load
ম্যাচিং,Matching
ম্যাট্রিক্স সমীকরণ,Matrix equation
হেড অ্যান্টেনা টিভি,MATV (master antenna T.V.)
সর্বোচ্চ এগিয়ে,Maximum forward current
সর্বোচ্চ লাভ,Maximumgain
সর্বোচ্চ শক্তি স্থানান্তর উপপাদ্য,Maximum power transfer theorem
সর্বোচ্চ স্কোর,Maximum rating
সর্বোচ্চ বিপরীত ভোল্টেজ,Maximum reverse voltage
সর্বাধিক ব্যবহারযোগ্য ফ্রিকোয়েন্সি (MUF),Maximum usable frequency (MUF)
সর্বোচ্চ,Maxterm
ম্যাক্সওয়েল সমীকরণ,Maxwell's equation
মাইক্রো চ্যানেল গঠন,MCA (micro channel architecture)
M-প্রাপ্ত ফিল্টার,M-derived filter
গড় মুক্ত পথ,Mean free path
গড় মূল্য,Mean value
বর্গক্ষেত্রের গড় মান,Mean-square value
পরিমাপক যন্ত্রপাতি,Measuring instrument
যান্ত্রিক ফিল্টার,Mechanical filter
মেডিকেল ইলেকট্রনিক্স,Medical Electronics
মেগা ওহম,Mega Ohm
মেগাবাইট,Megabyte
মেগার,Megger
স্মারক,Memory
মেমরি অ্যাক্সেস সময়,Memory access time
মেমরি অ্যারে,Memory array
মেমরি বাফার রেজিস্টার,Memory buffer register
মেমরি সেল,Memory cell
মেমরি সেল &#39;ঘোড়দৌড়&#39; মঞ্চ,Memory cell race around condition
মেমরি চিপ,Memory chip
মাইক্রো সার্কিট,Memory circuit
মেমরি চক্র,Memory cycle
মেমরি চক্র,Memory cycle time
মেমরি মানচিত্র,Memory map
মেমরি ম্যাপ করা ইনপুট/আউটপুট,Memory mapped I/o
স্মৃতি পড়া,MEMR (memory read)
স্মৃতি লেখা,MEMW (memory writer)
"মেনু, ক্যাটালগ",Menu
অক্ষীয় সমতল,Meridian plane
নেট,Mesh
জাল বিশ্লেষণ,Mesh analysis
জাল প্রবাহ,Mash current
জাল সমীকরণ,Mesh equation
ধাতু,Metal
ধাতু বক্স,Metal can (box)
ধাতব ফিল্ম প্রতিরোধক,Metal film resistor
ধাতবকরণ,Metallization
মিটার,Meter
এমএফটিডি (একাধিক টোন ডায়ালিং),MFTD (multifrequency tone dialing)
মো,Mho
MIC (মাইক্রোওয়েভ ইন্টিগ্রেটেড সার্কিট),MIC (microwave integrated circuit)
মাইকা ক্যাপাসিটর,Mica capacitor
MICR,MICR (magnetic ink character recognition)
সূক্ষ্ম চিহ্ন,Micro bending
মাইক্রোকম্পিউটার,Microcomputer
মাইক্রো কন্ট্রোলার,Microcontroller
মাইক্রো ইলেকট্রনিক্স,Microelectronics
মাইক্রোফ্যারাড,Microfarad
মাইক্রোফিশ,Microfiche
মাইক্রো নির্দেশ,Micro-instruction
মাইক্রোস্কোপিক অপারেটিং সিস্টেম,Microkernel based operating system
সূক্ষ্ম যুক্তি,Micro logic
মাইক্রন,Micron (10-6)
মাইক্রোফোন,Microphone
মাইক্রোটোনিক প্রভাব,Microphonic effect
"মাইক্রোপ্রসেসর, মাইক্রোপ্রসেসর",Microprocessor
মাইক্রোপ্রসেসর কোড,Microprocessor code
মাইক্রো প্রোগ্রাম,Micro program
"মাইক্রো প্রোগ্রামিং, মাইক্রো প্রোগ্রামিং",Microprogramming
মাইক্রো সেকেন্ড,Microsecond
মাইক্রো স্ট্রিপ অ্যান্টেনা,Micro strip antenna
মাইক্রো স্ট্রিপ ট্রান্সমিশন লাইন,Micro strip transmission line
"মাইক্রোওয়েভ, মাইক্রোওয়েভ",Microwave
মাইক্রোওয়েভ পরিবর্ধক,Microwave amplifier
মাইক্রোওয়েভ অ্যান্টেনা,Microwave antenna
মাইক্রো ওয়েভ লিঙ্ক,Microwave link
মাইক্রোওয়েভ ট্রান্সমিশন উইন্ডো,Microwave propagation window
মাইক্রোওয়েভ টিউব,Microwave tube
মধ্য ব্যান্ড পরিসীমা,Mid band range
MIDI (ইন্সট্রুমেন্টাল ডিজিটাল ইন্টারফেস),MIDI (musical instrument digital interface)
মিলার প্রভাব ক্যাপাসিট্যান্স,Miller effect capacitance
মিলার ইন্টিগ্রেটর,Miller integrator
মিলার কল বেস,Miller time base
মিলার উপপাদ্য,Miller's theorem
মিলিমিটার,Milliammeter
মিলি অ্যাম্পিয়ার,Milliampere
মিলি হেনরি,Millihenry
মিলম্যানের উপপাদ্য,Milliman's theorem
সংক্ষিপ্তকরণ,Miniaturization
সংখ্যালঘু বাহক,Minority carrier
সংখ্যালঘু বাহক প্রবাহ,Minority carrier current
মিনটার্ম,Minterm
বিয়োগ,Minuend
এম.পি.এস.,MIPS (million instruction per second)
মিসলাইনমেন্ট,Misalignment
বিমোচন,Mistuning
মিক্সার,Mixer
এমএমইউ (মেমরি ম্যানেজমেন্ট ইউনিট),MMU (memory management unit)
স্মৃতিসংক্রান্ত,Mnemonics
চলমান ইলেকট্রন,Mobile electron
গতিশীলতা,Mobility
মডেলের বিচ্যুতি,Modal dispersion
মোড,Mode
মডেল,Model
মডেম,Modem
অপরিবর্তিত ফ্রিকোয়েন্সি মডুলেশন কোডিং,Modified frequency modulation encoding)
মডুলার নকশা,Modular design
modulated,Modulated
মড্যুলেশন,Modulation
মডুলেশন গভীরতা,Modulation depth
মড্যুলেশন সূচক,Modulation index
মড্যুলেশন শতাংশ,Modulation percentage
মডিউল,Module
মডুলাস n গুণক,Modulo-N counter
ক্যালকুলেটর মডুলাস,Modulus of counter
অণু,Molecule
আবেগ,Momentum
মনিটর,Monitor
একরঙা,Monochrome
একরঙা প্রদর্শন,Monochrome display
মনোলিথিক (IC),Monolithic IC
একক পালস,Monopulse
একীভূত মাল্টিভাইব্রেটর,Monostable multivibrator
অভিন্নতা,Monotoxicity
মুরের সূত্র,Moor's law
মোর্স কোড,Morse code
mosfet,MOSFET
অর্থপূর্ণ চরিত্র,Most significant character
মাদার বোর্ড,Motherboard
মোটর,Motor
মোটর কর্ম,Motor action
অভিযুক্তি,Mount
মাউস,Mouse
চলমান কুন্ডলি লাউডস্পিকার,Moving coil loudspeaker
চলমান মিটার,Moving coil meter
সামপেগ,MPEG (motion picture experts group)
এমপিইউ,MPU (microprocessor unit)
MSD (সর্বোচ্চ নম্বর),MSD (most significant digit)
এমএস উইন্ডোজ,MS-windows
M.T.B.F. (পার্থক্য ব্যর্থতার মধ্যমা),MTBF (mean time between failures)
মাল্টিকলাম ক্লিস্ট্রন,Multicavity klystron
পলিমার সংযোগকারী,Multiconductor connector
মাল্টিমিডিয়া,Multimedia
মাল্টিমিটার,Multimeter
একাধিক ইমিটার ট্রানজিস্টর,Multiple emitter transistor
মাল্টিট্রেসিং,Multiple trace
যোগ্যতা,Multiplicand
গুণক,Multiplier
বহু সম্পদ,Multiprocessing
মাল্টিপ্রোগ্রামিং,Multiprogramming
একাধিক পরিসীমা,Multirange
বহুপদী পরিবর্ধক,Multistage amplifier
multifunction,Multitasking
নিঃশব্দ,Mute
পারস্পরিক বৈশিষ্ট্য,Mutual characteristics
পারস্পরিক পরিবাহিতা,Mutual conductance
পারস্পরিক সংযোগ,Mutual coupling
পারস্পরিক প্রেরণা,Mutual inductance
পারস্পরিকতা,Mutual reactance
মাইলার পিসি। বপন,Mylar-PC board
এন-ব্যাপার,N material
NAMPS,NAMPS (narrow band analog mobile phone services)
নন্দ-নন্দ সার্কিট,NAND-NAND circuit
"ন্যানো সেকেন্ড (- থেকে, )",Nano-second (10-9 sec)
নেপিয়ারের আইন,Napier's rule
সংকীর্ণ ব্যান্ড,Narrow band
সংকীর্ণ ব্যান্ড শব্দ,Narrow band noise
সংকীর্ণ ব্যান্ড পার্ক গোলমাল,Narrow band pass filter
স্থানীয় দোভাষী,Native-compiler
প্রাকৃতিক গণনা,Natural count
প্রাকৃতিক ফ্রিকোয়েন্সি,Natural frequency
প্রাকৃতিক লগারিদম,Natural logarithm
কাছাকাছি কল,Near call
কম্পনের কাছাকাছি,Near jump
"নিডেল বেগ, ইনভেন্টরি বেগ",Needle velocity
নিষেধাজ্ঞা,Negation
নিষেধাজ্ঞা বিজ্ঞপ্তি,Negation indicator
নিষেধাজ্ঞার প্রতীক,Negation symbol
নেতিবাচক গেট,Negative gate
নেতিবাচক শেষ গেট,Negative AND gate
নেতিবাচক বন্ধন,Negative clamper
নেতিবাচক শিয়ারিং,Negative clipper
নেতিবাচক মূল,Negative edge
নেতিবাচক ইমিটার ট্রেলিং,Negative emitter follower
নেতিবাচক পুনর্বিনিয়োগ,Negative feedback
নেতিবাচক পুনর্বিনিয়োগ পরিবর্ধক,Negative feedback amplifier
নেতিবাচক যুক্তি,Negative logic
ঋণাত্মক বা গেট,Negative OR gate
নেতিবাচক মেরুতা,Negative polarity
নেতিবাচক প্রতিরোধ,Negative resistance
নেতিবাচক প্রতিরোধের অঞ্চল,Negative resistance region
নেতিবাচক সরবরাহ,Negative supply
নেতিবাচক তাপমাত্রা,Negative temperature
নেতিবাচক তাপমাত্রা সহগ,Negative temperature coefficient
নেতিবাচক সংক্রমণ,Negative transmission
নেতিবাচক গাছ,Negative tree
নেতিবাচক টানেল ডায়োড,Negative tunnel diode
নেতিবাচক মিথ্যা,Negative-false
নেতিবাচক সত্য,Negative-true
নগণ্য,Negligible
নেম্যাটিক তরল স্ফটিক,Nematic liquid crystal
নেতিবাচক মোড,Nemative mode
নিয়ন বাতি,Neon lamp
ন্যাপার,Neper
নেস্টেড শাখা,Nested branching
নেস্টেড কাজের চিহ্ন,Nested task flag
বাসা বাঁধা,Nesting
পরম অপবিত্রতা ঘনত্ব,Net impurity concentration
নেট তালিকা,Net list
"নেটওয়ার্ক, নেটওয়ার্ক",Network
নেটওয়ার্ক ড্রাইভ,Network drive
নেটওয়ার্ক অপারেটর,Network driver
নেটওয়ার্ক মডেল,Network model
নেটওয়ার্ক অপারেটিং সিস্টেম,Network operating system
নেটওয়ার্ক সার্ভার,Network server
নেটওয়ার্ক গঠন,Network structure
নেটওয়ার্ক তত্ত্ব,Network theory
নেটওয়ার্ক টপোলজি,Network topology
মুডি,Neutral
নিরপেক্ষ লাইন,Neutral line
বিষণ্ণ অঞ্চল,Neutral region
নিরপেক্ষকরণ সার্কিট,Neutralising circuit
নিরপেক্ষকরণ,Neutralization
নিউট্রন,Neutron
নেক্সট জেনারেশন সিপিইউ,New generation CP
নতুন লাইন চরিত্র,New line character
নিউজিল্যান্ড ভাইরাস,New-Zealand virus
পরবর্তী ধাপে,Next state
পরবর্তী পর্যায়ের সমীকরণ,Next state equation
পরবর্তী পর্যায়ে টেবিল,Next state table
কুঁচকানো,Nibble
নিবল মেমরি চিপ,Nibble memory chip
নিবল মাল্টিপ্লেক্সার,Nibble multiplexer
নিকোলাস চার্ট,Nicholas chart
রাতের প্রভাব,Night effect
নয়টি পথ টেপ,Nine track tape
নাইন এর পরিপূরক,Nine's complement
en moss,NMOS
এন মস বিপরীত,NMOS inverter
ব্যাপক প্রক্রিয়ায়,NMOS process
মস গঠন,NMOS structure
মস ট্রানজিস্টর,NMOS transistor
শূন্য লোড বর্তমান,No load current
crimped তারের,No twist cable
নডুলার,Nodal
"নোড, নোড",Node
নোডের অবক্ষয়,Node minimization
গোলমাল,Noise
শব্দ তুষারপাত,Noise avalanche
নয়েজ ব্যান্ড এক্সটেনশন,Noise band-width
আওয়াজ ফেটে,Noise burst
গোলমাল বাতিল মাইক্রোফোন,Noise cancelling microphone
শব্দ গুণক,Noise factor
নয়েজ রিইনভেস্টমেন্ট এমপ্লিফায়ার,Noise feedback amplifier
রাবঙ্ক,Noise figure
আওয়াজ প্রভাবিত হয় না,Noise immunity
কোলাহলপূর্ণ আবেগ,Noise impulse
শব্দ সীমাবদ্ধকারী,Noise limiter
গোলমাল মার্জিন,Noise margin
শব্দ পরিমাপ,Noise measurement
গোলমাল বিভাগ,Noise partition
শব্দ পরিমাপ,Noise quantization
"শব্দ হ্রাস, শব্দ হ্রাস",Noise reduction
শব্দ প্রতিরোধের,Noise resistance
গোলমাল উপস্থাপনা,Noise shaping
শব্দ স্পাইক,Noise spike
শব্দ তাপমাত্রা,Noise temperature
ফ্লপি ডিস্ক ড্রাইভ,Noisy floppy disk drive
নামমাত্র প্রতিবন্ধকতা,Nominal impedance
ফোকাল মান,Nominal value
অ-রৈখিক বিকৃতি,Nonlinear distortion
অপরিবর্তনীয়,Non radiating
অনুরণিত,Non resonance
অনুরণিত অ্যান্টেনা,Non resonant antenna
অপরিশোধিত কর্মক্ষম পরিবর্ধক,Non-compensated Op-amp
অ-পরিপূরক,Non-complementary
অস্তরক,Non-conductor
সংযুক্ত তথ্য কাঠামো,Non-contiguous data structure
আক্রমণাত্মক রান,Non-critical race
ডাইভারশন মোড,Non-degenerate mode
অবিনশ্বর পড়া,Non-destructive readont
নিষ্ক্রিয় পার্টিশন বার্তা,Non-DOS partition message
অস্পষ্ট বিবৃতি,Non-executable statement
দুর্বল কাজ,Non-ideal performance
assanghat mutrak,Non-impact printer
নন ইনডাকশন রাশিফল,Non-inductive winding
নন-রিটার্ন পরিবর্ধক,Non-inverting amplifier
বিপরীত মানে পরিবর্ধক,Non-inverting averaging amplifier
বিপরীত বাফার,Non-inverting buffer
বিপরীত তুলনাকারী,Non-invertingcomparator
বিপরীত কনফিগারেশন,Non-inverting configuration
বিপরীত কম্পাইলার পরিবর্ধক,Non-inverting summing amplifier
বিপরীত ভোল্টেজ,Non-inverting voltage
নন-লিনিয়ার,Non-linear
নন-লিনিয়ার ক্যাপাসিটর,Nonlinear capacitance
অ-লিনিয়ার সার্কিট বিশ্লেষণ,Non-linear circuit analysis
নন-লিনিয়ার উপাদান,Nonlinear component
নন-লিনিয়ার লোড লাইন,Non-linear load line
নন-লিনিয়ার মড্যুলেশন,Non-linear modulation
অ-রৈখিক প্রতিরোধের,Non-linear resistance
নন-লিনিয়ার সিস্টেম,Non-linear system
অ-রৈখিকতা,Non-linearity
নন-লিনিয়ারিটি ত্রুটি,Non-linearity error
স্বাভাবিক ফ্রিকোয়েন্সি,Normalized frequency
অ পুনরাবৃত্ত,Non-periodic
প্রতিক্রিয়াহীন ভাষা,Non-procedural language
পুনরাবৃত্তিমূলক সিস্টেম,Non-recursive system
সিস্টেমহীন ডিস্ক,Non-system disk
সিরিয়াল কোড,Non-systematic code
অ-পৃষ্ঠ,Non-trivial
অ-উদ্বায়ী স্টোরেজ,Non-volatile storage
নর,NOR
knorr ফাংশন,NOR function
না গেট,NOR gate
নর ল্যাচ,NOR latch
নর অপারেশন,NOR operation
স্বাভাবিক ঘনত্ব ফাংশন,Normal density function
ফ্লটার আওয়াজ,Normal process
স্বাভাবিক নমুনা,Normal sampling
স্বাভাবিক অনুপ্রবেশ,Normalized admittance
সাধারণত বন্ধ mosfet,Normally off MOSFET
না-না নেটওয়ার্ক,NOR-NOR network
নর্টন মডেল,Norton model
উত্তর চৌম্বক মেরু,North magnetic pole
নর্টন প্রা.,Norton a.c.
নর্টন পরিবর্ধক,Norton amplifier
নর্টন সার্কিট,Norton circuit
নর্টন ডি.ডি.,Norton d.c.
নর্টন সমতুল্য সার্কিট,Norton equivalent circuit
নর্টন বিপরীত এবং বিপরীত,Norton inverting and non-inverting
নর্টন অপারেশনাল পরিবর্ধক,Norton Op-amp
নর্টন ইউটিলিটি,Norton utility
না,NOT
ফাংশন না,NOT function
গেট না,NOT gate
অপারেশন না,NOT operation
স্বরলিপি পদ্ধতি,Notation
খাঁজ অ্যান্টেনা,Notch antenna
খাঁজ ফিল্টার,Notch filter
এনপিএন ট্রানজিস্টর,NPN transistor
এনটিএসসি ইন্টারফেস,NTSC interface
n- ধরনের অমেধ্য,N-type impurity
n-টাইপ ব্যাপার,N-type material
নিউক্লিয়াস,Nucleus
শূন্য,Null
খালি বৃত্ত,Null cycle
শূন্য অফসেট ভোল্টেজ,Null offset voltage
শূন্যতা সূচক,Null pointer
সংখ্যা ভিত্তি,Number base
সংখ্যা ভিত্তিক রূপান্তর,Number base conversion
পয়েন্ট ক্ষতি,Number damage
নম্বর লুপ কী,Number lock key
সংখ্যা সিস্টেম,Number system
সংখ্যাসূচক সহ-প্রসেসর,Numeric coprocessor
সাংখ্যিক কীপ্যাড,Numeric keypad
সংখ্যাসূচক অ্যাপারচার,Numerical aperture
সংখ্যাগত দূরত্ব,Numerical distance
nuvicon,Nuwvicon
nyquist,Nyquist
nyquist ব্যান্ড এক্সটেনশন,Nyquist bandwidth
nyquist মানদণ্ড,Nyquist criterian
nyquist ব্যবধান,Nyquist interval
nyquist পালস,Nyquist pulse
nyquist হার,Nyquist rate
nyquist স্থায়িত্ব মানদণ্ড,Nyquist stability criterion
nyquist উপপাদ্য,Nyquist theorem
উদ্দেশ্য মডিউল,Object module
উদ্দেশ্যমূলক প্রোগ্রাম,Object program
