Punjabi,Bengali
ਤਰਕ ਵਿਸਥਾਪਨ,যুক্তি স্থানচ্যুতি
ਤਰਕ ਸਥਿਤੀ,যুক্তি অবস্থা
ਤਰਕ ਸਵਿੱਚ,লজিক সুইচ
ਤਰਕ ਇਕਾਈ,লজিক ইউনিট
ਲਾਜ਼ੀਕਲ,যৌক্তিক
ਲਾਜ਼ੀਕਲ ਜੋੜ,যৌক্তিক সংযোগ
ਲਾਜ਼ੀਕਲ ਡਾਟਾ ਬਣਤਰ,যৌক্তিক তথ্য কাঠামো
ਲਾਜ਼ੀਕਲ ਚਿੱਤਰ,লজিক্যাল ডায়াগ্রাম
ਲਾਜ਼ੀਕਲ ਸਮੀਕਰਨ,যৌক্তিক অভিব্যক্তি
ਲਾਜ਼ੀਕਲ ਫਲੋਚਾਰਟ,লজিক্যাল ফ্লোচার্ট
ਲਾਜ਼ੀਕਲ IF (ਲਾਜ਼ੀਕਲ ਜੇ),লজিক্যাল IF (যৌক্তিক যদি)
ਤਰਕਸੰਗਤ ਕਾਰਵਾਈ,যুক্তিসঙ্গত অপারেশন
ਤਰਕਸ਼ੀਲ ਆਪਰੇਟਰ,যুক্তিবাদী অপারেটর
ਤਰਕਸ਼ੀਲ ਕੁਨੈਕਸ਼ਨ,যুক্তিসঙ্গত সংযোগ
ਲਾਜ਼ੀਕਲ ਯੋਜਨਾ,যৌক্তিক পরিকল্পনা
"1. ਤਰਕਸ਼ੀਲ ਅੱਖਰ, 2. ਤਰਕਸ਼ੀਲ ਅੱਖਰ","1. যুক্তিবাদী চরিত্র, 2. যৌক্তিক চরিত্র"
ਲਾਜ਼ੀਕਲ ਪੈਟਰਨ,যৌক্তিক প্যাটার্ন
ਲਾਜ਼ੀਕਲ ਮੁੱਲ,যৌক্তিক মান
ਲਾਜ਼ੀਕਲ ਵੇਰੀਏਬਲ,যৌক্তিক পরিবর্তনশীল
ਸੰਖੇਪ ਜਾਣਕਾਰੀ ਪ੍ਰਾਪਤ ਕੀਤੀ,অর্জিত ওভারভিউ
ਝਲਕ ਸੈੱਟ,পূর্বরূপ সেট
ਨਿਰੀਖਣ,পর্যবেক্ষণ
"1.ਲੂਪ, 2.ਲੂਪ","1.লুপ, 2.লুপ"
ਲੂਪ ਕੰਟਰੋਲ,লুপ নিয়ন্ত্রণ
ਲੂਪ ਸ਼ੁਰੂਆਤ,লুপ ইনিশিয়ালাইজেশন
ਲੂਪ ਪਰਿਵਰਤਨ,লুপ বৈচিত্র
"1. ਲੂਪ ਨੈੱਟਵਰਕ, 2. ਲੂਪ ਨੈੱਟਵਰਕ","1.লুপ নেটওয়ার্ক, 2.লুপ নেটওয়ার্ক"
ਲੂਪ ਸ਼ੁਰੂਆਤ,লুপ ইনিশিয়ালাইজেশন
ਲੂਪ-ਐਂਡ,লুপ-এন্ডিং
ਵਿਰੋਧੀ-ਲੂਪ ਟੈਸਟ,পাল্টা লুপ পরীক্ষা
ਢਿੱਲੀ ਜੋੜੀ,ঢিলেঢালাভাবে মিলিত
ਨੁਕਸਾਨ ਰਹਿਤ ਸੰਕੁਚਨ,ক্ষতিহীন কম্প্রেশন
ਹੈਸ ਕੰਪਰੈਸ਼ਨ,হ্যাসে কম্প্রেশন
ਘੱਟ ਬਾਈਟ,কম বাইট
ਹੇਠਲੇ ਪੱਧਰ ਦੀ ਭਾਸ਼ਾ,নিম্ন স্তরের ভাষা
ਘੱਟ ਪਾਸ ਫਿਲਟਰ,কম পাস ফিল্টার
"1. ਘੱਟ ਕੰਡੀਸ਼ਨਡ, 2. ਹੇਠਾਂ ਬੰਨ੍ਹਿਆ ਹੋਇਆ ਹੈ","1.নিম্ন শর্তযুক্ত, 2. নীচে আবদ্ধ"
"1.MAC ਪ੍ਰੋਟੋਕੋਲ, 2.MAC ਨੈਤਿਕਤਾ (ਮਿਡਲ ਐਕਸੈਸ ਕੰਟਰੋਲ)","1.MAC প্রোটোকল, 2.MAC নীতিশাস্ত্র (মিডল অ্যাক্সেস কন্ট্রোল)"
"1. ਮਸ਼ੀਨ, 2. ਮਸ਼ੀਨ","1. মেশিন, 2. মেশিন"
ਮਸ਼ੀਨ ਦਾ ਪਤਾ,মেশিন ঠিকানা
"1. ਮਸ਼ੀਨ ਕੋਡ, 2. ਮਸ਼ੀਨ ਕੋਡ","1. মেশিন কোড, 2. মেশিন কোড"
ਮਸ਼ੀਨ ਦਾ ਚੱਕਰ,মেশিন চাকা
ਮਸ਼ੀਨੀ ਭਾਸ਼ਾ,যান্ত্রিক ভাষা
ਮਕੈਨੀਕਲ ਸਾਫਟਵੇਅਰ,যান্ত্রিক সফ্টওয়্যার
ਜੰਤਰ ਗਲਤੀ,ডিভাইস ত্রুটি
ਮਸ਼ੀਨ ਦਾ ਵਿਹਲਾ ਸਮਾਂ,মেশিন অলস সময়
ਮਸ਼ੀਨ ਭਾਸ਼ਾ,মেশিন ভাষা
ਮੈਨੁਅਲ,ম্যানুয়াল
ਮਸ਼ੀਨ ਦੀ ਭਾਵਨਾ,মেশিন সেন্স
"1.ਮਸ਼ੀਨ ਭਾਸ਼ਾ, 2.ਮਸ਼ੀਨ ਭਾਸ਼ਾ","1.মেশিন ল্যাঙ্গুয়েজ, 2.মেশিন ল্যাঙ্গুয়েজ"
ਮਸ਼ੀਨ ਸਿਖਲਾਈ,মেশিন লার্নিং
ਮਸ਼ੀਨ ਦੀ ਕਾਰਵਾਈ,মেশিন অপারেশন
ਮਸ਼ੀਨ ਭਾਸ਼ਾ,মেশিন ভাষা
ਮਸ਼ੀਨ ਦੀ ਕਾਰਗੁਜ਼ਾਰੀ,মেশিন কর্মক্ষমতা
ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ,মেশিন সিমুলেশন
ਮਸ਼ੀਨ ਅਗਵਾ ਕਰਨ ਦਾ ਸਮਾਂ,মেশিন হাইজ্যাকিং সময়
ਮਸ਼ੀਨ ਅਨੁਵਾਦ,যন্ত্রানুবাদ
ਮਸ਼ੀਨ ਸ਼ਬਦ,মেশিন শব্দ
ਮੈਕਰੋ ਹਦਾਇਤ,ম্যাক্রো নির্দেশ
ਮੈਕਰੋ ਸਕੇਲ,ম্যাক্রো স্কেল
ਮਾਸ ਅਸੈਂਬਲਿੰਗ ਪ੍ਰੋਗਰਾਮ,গণ সমাবেশ কর্মসূচি
ਕੁੱਲ ਕਾਲ,স্থূল কল
"1.ਮੈਕਰੋ ਕੋਡ, 2.ਮੈਕਰੋ ਕੋਡ","1.ম্যাক্রো কোড, 2.ম্যাক্রো কোড"
ਮੈਕਰੋ ਕਮਾਂਡ,ম্যাক্রো কমান্ড
ਮੈਕਰੋ ਘੋਸ਼ਣਾ,ম্যাক্রো ঘোষণা
ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ,ম্যাক্রো সংজ্ঞা
ਮੈਕਰੋ ਫਲੋ ਚਾਰਟ,ম্যাক্রো ফ্লো চার্ট
ਮੈਕਰੋ ਜਨਰੇਟਰ,ম্যাক্রো জেনারেটর
ਮੈਕਰੋ ਹਦਾਇਤ,ম্যাক্রো নির্দেশ
ਕੁੱਲ ਭਾਸ਼ਾ,স্থূল ভাষা
ਮੈਕਰੋ ਲਾਇਬ੍ਰੇਰੀ,ম্যাক্রো লাইব্রেরি
ਮੈਕਰੋ ਪੈਰਾਮੀਟਰ,ম্যাক্রো প্যারামিটার
ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਿੰਗ,ম্যাক্রো প্রক্রিয়াকরণ
"1.ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਰ, 2. ਮੈਕਰੋਪ੍ਰੋਸੈਸਰ","1.ম্যাক্রো প্রসেসর, 2. ম্যাক্রোপ্রসেসর"
ਮੈਕਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ,ম্যাক্রো প্রোগ্রামিং
ਕੁੱਲ ਪ੍ਰੋਟੋਟਾਈਪ,স্থূল প্রোটোটাইপ
"1.ਮੈਕਰੋ ਏਨਕੋਡਿੰਗ, 2.ਮੈਕਰੋ ਕੋਡਿੰਗ","1.ম্যাক্রো এনকোডিং, 2.ম্যাক্রো কোডিং"
ਮੈਗਾਬਾਈਟ (MB),মেগাবাইট (MB)
ਜਾਦੂ ਦਾ ਪ੍ਰਤੀਕ,জাদু প্রতীক
ਮੈਜਿਕ ਨੰਬਰ,জাদু সংখ্যা
ਚੁੰਬਕੀ ਬੁਲਬੁਲਾ ਮੈਮੋਰੀ,চৌম্বকীয় বুদ্বুদ মেমরি
ਚੁੰਬਕੀ ਕਾਰਡ,চৌম্বক কার্ড
"1.ਮੈਗਨੈਟਿਕ ਸੈੱਲ, 2.ਮੈਗਨੈਟਿਕ ਸੈੱਲ","1.ম্যাগনেটিক সেল, 2.ম্যাগনেটিক সেল"
ਚੁੰਬਕੀ ਪ੍ਰਤੀਕ,চৌম্বকীয় প্রতীক
ਚੁੰਬਕੀ ਕੋਰ ਸਟੋਰੇਜ਼,চৌম্বকীয় কোর স্টোরেজ
"1.ਮੈਗਨੈਟਿਕ ਡਿਸਕ, 2. ਚੁੰਬਕੀ ਡਿਸਕ","1. ম্যাগনেটিক ডিস্ক, 2. চৌম্বকীয় ডিস্ক"
ਚੁੰਬਕੀ ਡਿਸਕ ਪਤਾ,চৌম্বকীয় ডিস্ক ঠিকানা
ਚੁੰਬਕੀ ਡਿਸਕ ਮੈਮੋਰੀ,চৌম্বকীয় ডিস্ক মেমরি
ਚੁੰਬਕੀ ਡਰੱਮ,চৌম্বক ড্রাম
"1.ਮੈਗਨੈਟਿਕ ਏਨਕੋਡਿੰਗ, 2.ਮੈਗਨੈਟਿਕ ਕੋਡਿੰਗ, 3.ਮੈਗਨੈਟਿਕ ਕੋਡਿੰਗ","1. ম্যাগনেটিক এনকোডিং, 2. ম্যাগনেটিক কোডিং, 3. ম্যাগনেটিক কোডিং"
ਚੁੰਬਕੀ ਸਿਖਰ,চৌম্বক শীর্ষ
ਚੁੰਬਕੀ ਸਿਆਹੀ,চৌম্বক কালি
ਚੁੰਬਕੀ ਸਿਆਹੀ ਅੱਖਰ ਪਛਾਣ (MICR),ম্যাগনেটিক ইঙ্ক ক্যারেক্টার রিকগনিশন (MICR)
ਚੁੰਬਕੀ ਮਾਧਿਅਮ,চৌম্বক মাধ্যম
ਚੁੰਬਕੀ ਰੀਡਿੰਗ,চৌম্বকীয় পড়া
ਚੁੰਬਕੀ ਰਿਕਾਰਡਿੰਗ,চৌম্বকীয় রেকর্ডিং
ਚੁੰਬਕੀ ਸਟੋਰੇਜ਼,চৌম্বকীয় স্টোরেজ
ਚੁੰਬਕੀ ਪੱਟੀ,তরিৎ - চৌম্বকীয় ফিতা
ਚੁੰਬਕੀ ਟੇਪ,চৌম্বকীয় টেপ
ਚੁੰਬਕੀ ਟੇਪ ਕਾਰਤੂਸ,চৌম্বক টেপ কার্তুজ
ਚੁੰਬਕੀ ਟੇਪ ਡਰਾਈਵ,চৌম্বকীয় টেপ ড্রাইভ
ਚੁੰਬਕੀ ਟੇਪ ਪੂਰਵਗਾਮੀ,চৌম্বক টেপ অগ্রদূত
ਚੁੰਬਕੀ ਟੇਪ ਲਾਇਬ੍ਰੇਰੀਅਨ,চৌম্বক টেপ গ্রন্থাগারিক
ਚੁੰਬਕੀ ਟੇਪ ਪਹੁੰਚ,চৌম্বকীয় টেপ অ্যাক্সেস
ਚੁੰਬਕੀ ਟੇਪ ਯੂਨਿਟ,চৌম্বকীয় টেপ ইউনিট
"1.ਮੈਗਨੈਟਿਕ ਪਤਲੀ ਪਰਤ, 2.ਮੈਗਨੈਟਿਕ ਪਤਲੀ ਫਿਲਮ","1.চৌম্বকীয় পাতলা স্তর, 2.চৌম্বকীয় পাতলা ফিল্ম"
ਚੁੰਬਕੀ ਮਾਰਗ,চৌম্বক পথ
ਚੁੰਬਕੀ ਆਪਟੀਕਲ ਸਟੋਰੇਜ਼,চৌম্বক অপটিক্যাল স্টোরেজ
"1.ਮੈਗਨੇਟ ਪ੍ਰਿੰਟਰ, 2.ਮੈਗਨੇਟ ਪ੍ਰਿੰਟਰ","1. চুম্বক প্রিন্টার, 2. চুম্বক প্রিন্টার"
ਚੁੰਬਕੀ ਵਿਗਾੜ,চৌম্বকীয় বিকৃতি
ਚੁੰਬਕੀ ਤੌਰ &#39;ਤੇ ਖਰਾਬ ਹੋਣ ਵਾਲੀ ਟੈਬਲੇਟ,চৌম্বকীয়ভাবে বিকৃত ট্যাবলেট
"1. ਮੇਲ ਬਾਕਸ, 2. ਮੇਲ ਬਾਕਸ","1. মেইল বক্স, 2. মেইল বক্স"
ਮੇਲ ਅਭੇਦ,মেইল মার্জ
"1. ਚੀਫ਼ ਕੰਟਰੋਲ ਯੂਨਿਟ, 2. ਚੀਫ਼ ਕੰਟਰੋਲ ਯੂਨਿਟ","1. প্রধান নিয়ন্ত্রণ ইউনিট, 2. প্রধান নিয়ন্ত্রণ ইউনিট"
ਮੁੱਖ ਫਰੇਮ,প্রধান ফ্রেম
"1. ਮੁੱਖ ਫਰੇਮ ਸਿਸਟਮ, 2. ਮੁੱਖ ਫਰੇਮ ਵਿਧੀ","1. মেইন ফ্রেম সিস্টেম, 2. মেইন ফ্রেম মেকানিজম"
"1. ਮੁੱਖ ਮੈਮੋਰੀ, 2. ਮੁੱਖ ਮੈਮੋਰੀ","1. প্রধান মেমরি, 2. প্রধান মেমরি"
"1.ਮੁੱਖ ਪ੍ਰੋਗਰਾਮ, 2.ਮੁੱਖ ਪ੍ਰੋਗਰਾਮ","1. প্রধান প্রোগ্রাম, 2. প্রধান প্রোগ্রাম"
ਮੁੱਖ ਸਟੋਰੇਜ਼,প্রধান স্টোরেজ
"1. ਮੁੱਖ ਸਵਿੱਚ, 2. ਮੁੱਖ ਸਵਿੱਚ","1. প্রধান সুইচ, 2. প্রধান সুইচ"
"1. ਮੇਨਟੇਨੈਂਸ, 2. ਮੇਨਟੇਨੈਂਸ","1. রক্ষণাবেক্ষণ, 2. রক্ষণাবেক্ষণ"
ਰੱਖ-ਰਖਾਅ ਪੈਨਲ,রক্ষণাবেক্ষণ প্যানেল
ਰੱਖ-ਰਖਾਅ ਦਾ ਸਮਾਂ,রক্ষণাবেক্ষণ সময়
ਵੱਡਾ ਚੱਕਰ,বড় বৃত্ত
ਕੁੰਜੀ ਜੰਤਰ,কী ডিভাইস
ਮੁੱਖ ਕੁੰਜੀ,প্রধান কী
ਮੁੱਖ ਪੜਾਅ,মূলমঞ্চ
ਮੁੱਖ ਬਣਤਰ,প্রধান কাঠামো
ਮੁੱਖ ਕੰਮ,প্রধান কাজ
ਬਹੁਗਿਣਤੀ ਭਾਗ,সংখ্যাগরিষ্ঠ উপাদান
ਬਹੁਗਿਣਤੀ ਗੇਟ,সংখ্যাগরিষ্ঠ গেট
ਬਹੁਮਤ ਕਾਰਵਾਈ,সংখ্যাগরিষ্ঠ অপারেশন
ਅਦਾਇਗੀ ਦੀ ਮਿਆਦ,প্রতিদান সময়কাল
ਗਲਤ ਕੰਮ ਕਰਨ ਦੀ ਰੁਟੀਨ,ভুল অপারেশন রুটিন
ਪ੍ਰਬੰਧਨ ਵਿਕਾਸ,ব্যবস্থাপনা উন্নয়ন
ਪ੍ਰਬੰਧਨ ਸੂਚਨਾ ਪ੍ਰਣਾਲੀ (MIS),ম্যানেজমেন্ট ইনফরমেশন সিস্টেম (MIS)
ਪ੍ਰਬੰਧਨ ਵਿਗਿਆਨ,ব্যবস্থাপনা বিজ্ঞান
ਮਾਨਚੈਸਟਰ ਇੰਕੋਡਿੰਗ,ম্যানচেস্টার এনকোডিং
ਗੁਣਾ,গুণ
ਅਨੁਮਾਨਿਤ ਵੇਰੀਏਬਲ,আনুমানিক পরিবর্তনশীল
ਅਨੁਮਾਨਿਤ ਸੂਚਕਾਂਕ,অনুমানমূলক সূচক
ਮਨੁੱਖੀ ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ,মানুষের মেশিন সিমুলেশন
ਦਸਤੀ ਪਤਾ ਸਵਿੱਚ,ম্যানুয়াল ঠিকানা সুইচ
ਦਸਤੀ ਵਿਸ਼ਲੇਸ਼ਣ,ম্যানুয়াল বিশ্লেষণ
ਦਸਤੀ ਕਾਲ,ম্যানুয়াল কল
ਦਸਤੀ ਇੰਦਰਾਜ਼,ম্যানুয়াল এন্ট্রি
"1.ਮੈਨੁਅਲ ਸੈਂਟਰ, 2.ਮੈਨੁਅਲ ਸੈਂਟਰ","1.ম্যানুয়াল সেন্টার, 2.ম্যানুয়াল সেন্টার"
"1. ਮੈਨੁਅਲ ਇੰਪੁੱਟ, 2. ਮੈਨੂਅਲ ਇਨਪੁਟ","1. ম্যানুয়াল ইনপুট, 2. ম্যানুয়াল ইনপুট"
ਦਸਤੀ ਕਾਰਵਾਈ,সংক্ষিপ্ত কাজ
ਕਈ-ਤੋਂ-ਕਈ ਰਿਸ਼ਤੇ,বহু থেকে বহু সম্পর্ক
ਮਲਟੀ-ਡੀਕੋਡਰ,মাল্টি-ডিকোডার
ਨਕਸ਼ਾ ਵਿਧੀ,মানচিত্র পদ্ধতি
ਮੈਪਿੰਗ,ম্যাপিং
ਹਾਸ਼ੀਏ,মার্জিন
ਮਾਮੂਲੀ ਗਲਤੀ,প্রান্তিক ত্রুটি
ਮਾਮੂਲੀ ਪੁੱਛਗਿੱਛ,প্রান্তিক তদন্ত
ਮਾਮੂਲੀ ਟੈਸਟ,প্রান্তিক পরীক্ষা
ਪ੍ਰਤੀਕ ਖੋਜ,প্রতীক সনাক্তকরণ
ਸਾਈਨ ਰੀਡਿੰਗ,সাইন রিডিং
ਪ੍ਰਤੀਕ ਸਕੈਨਿੰਗ,প্রতীক স্ক্যানিং
ਸੰਕੇਤ ਭਾਵਨਾ,সাইন সেন্স
ਮਾਰਕਰ,চিহ্নিতকারী
ਨਿਸ਼ਾਨਦੇਹੀ,চিহ্নিত করা
ਮਾਰਕਰ ਲਹਿਰ,মার্কার তরঙ্গ
markov ਚੇਨ,মার্কভ চেইন
markov ਸਰੋਤ,মার্কভ উৎস
ਮਾਰਕਅੱਪ ਭਾਸ਼ਾ,মার্কআপ ভাষা
maser,maser
maser,maser
"1. ਮਾਸਕ, 2. ਪਰਦਾ, 3. ਪਰਦਾ","1. মুখোশ, 2. পর্দা, 3. পর্দা"
"1. ਕਵਰ ਬਿੱਟ, 2. ਕਵਰ ਬਿੱਟ, 3. ਦੋਹਰੇ ਅੰਕਾਂ ਨੂੰ ਮਾਸਕ ਕਰੋ","1. কভার বিট, 2. কভার বিট, 3. মাস্ক ডবল ডিজিট"
ਮਾਸਕ ਪ੍ਰੋਗਰਾਮੇਬਲ ਡਿਵਾਈਸ,মাস্ক প্রোগ্রামেবল ডিভাইস
ਕਵਰ ਰਜਿਸਟਰ,কভার রেজিস্টার
"1. ਕਵਰ ਰੋਮ, 2. ਕਵਰ ਰੋਮ","1. কভার রম, 2. কভার রম"
ਕਵਰ,আবরণ
ਵਿਸ਼ਾਲ ਡਾਟਾ,বিশাল পরিসংখ্যান
"1. ਮਾਸ ਮੈਮੋਰੀ, 2. ਮਾਸ ਮੈਮੋਰੀ","1. ভর মেমরি, 2. ভর মেমরি"
ਵੱਡੇ ਪੱਧਰ &#39;ਤੇ ਸਮਾਨਾਂਤਰ,ব্যাপকভাবে সমান্তরাল
ਸਰਦਾਰ,প্রধান
ਮਾਸਟਰ ਕਾਰਡ,মাস্টার কার্ড
"1.ਹੈੱਡ ਵਾਚ, 2.ਕੰਟਰੋਲਰ ਵਾਚ","1.মাথা ঘড়ি, 2.কন্ট্রোলার ঘড়ি"
ਮੁੱਖ ਕੰਸੋਲ,প্রধান কনসোল
ਪ੍ਰਮੁੱਖ ਡਾਟਾ,প্রধান তথ্য
ਮਾਸਟਰ ਚਿੱਤਰ,মাস্টার ডায়াগ্রাম
ਮਾਸਟਰ ਫਾਈਲ,প্রধান নথি
ਮੁੱਖ ਗਰੁੱਪ,প্রধান গ্রুপ
ਮਾਸਟਰ ਕੁੰਜੀ,প্রধান চাবি
ਮੁੱਖ ਲਾਇਬ੍ਰੇਰੀ ਟੇਪ,প্রধান লাইব্রেরি টেপ
ਪ੍ਰਮੁੱਖ ਪ੍ਰੋਸੈਸਰ,প্রাইম প্রসেসর
ਫਲੈਗਸ਼ਿਪ ਪ੍ਰੋਗਰਾਮ,ফ্ল্যাগশিপ প্রোগ্রাম
ਮੁੱਖ ਕੇਂਦਰ,প্রধান কেন্দ্র
"1.ਮਾਸਟਰ ਟੇਪ, 2.ਮਾਸਟਰ ਟੇਪ","1.মাস্টার টেপ, 2.মাস্টার টেপ"
"1.ਪ੍ਰਿੰਸੀਪਲ ਟਰਮੀਨਲ, 2.ਮੁੱਖ ਟਰਮੀਨਲ","1.প্রিন্সিপাল টার্মিনাল, 2.প্রধান টার্মিনাল"
ਮੁੱਖ ਅਧੀਨ ਜੰਤਰ,প্রধান অধস্তন ডিভাইস
ਮੁੱਖ ਅਧੀਨ ਸਿਸਟਮ,প্রধান অধস্তন ব্যবস্থা
"1. ਮੈਚ, 2. ਮੈਚ, 3. ਮਿਲੋ","1. মিল, 2. মিল, 3. দেখা"
ਮੈਚ,ম্যাচ
ਗਣਿਤ ਪ੍ਰੋਗਰਾਮਿੰਗ,গাণিতিক প্রোগ্রামিং
ਗਣਿਤਿਕ ਸਿਮੂਲੇਸ਼ਨ,গাণিতিক সিমুলেশন
"1.ਮੈਟ੍ਰਿਕਸ, 2.ਮੈਟ੍ਰਿਕਸ","1.ম্যাট্রিক্স, 2.ম্যাট্রিক্স"
"1.ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਰ, 2.ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਰ","1.ম্যাট্রিক্স প্রিন্টার, 2.ম্যাট্রিক্স প্রিন্টার"
ਮੈਟਰਿਕਸ ਸਵਿੱਚ,ম্যাট্রিক্স সুইচ
ਮੈਟ੍ਰਿਕਸ ਸਾਰਣੀ,ম্যাট্রিক্স টেবিল
ਮੈਕਸੀ ਕੰਪਿਊਟਰ,ম্যাক্সি কম্পিউটার
ਮੈਕਸੀ ਕੰਪਿਊਟਰ,ম্যাক্সি কম্পিউটার
ਸਿਖਰ ਤੱਤ,শীর্ষ উপাদান
ਯੋਗਾਪੈਡ,যোগপ্যাড
ਮੈਕਸਵੈਲ ਡੈਮਨ,ম্যাক্সওয়েল ড্যামন
"1. ਮਤਲਬ, 2. ਮਤਲਬ","1.মান, 2.অর্থ"
ਮਤਲਬ ਰਿਕਵਰੀ ਸਮਾਂ,মানে পুনরুদ্ধারের সময়
ਅਸਫਲਤਾ ਦਾ ਮਤਲਬ ਸਮਾਂ,ব্যর্থতা মানে সময়
ਅਸਫਲਤਾ ਮੱਧ ਸਮਾਂ (mt b f),ব্যর্থতার মধ্যবর্তী সময় (mt b f)
ਅਸਫਲਤਾ ਦਾ ਸਮਾਂ,ব্যর্থতার সময় মানে
ਮੁਰੰਮਤ ਦਾ ਮਤਲਬ ਸਮਾਂ,মেরামতের গড় সময়
ਸੁਧਾਰ ਮੱਧ ਸਮਾਂ (MTTR),সংশোধন গড় সময় (MTTR)
ਮੱਧਮ ਸਕੇਲ ਏਕੀਕਰਣ (MSI),মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI)
ਮੱਧਮ ਏਕੀਕਰਣ (MSI),মিডিয়াম ইন্টিগ্রেশন (MSI)
ਮਤਲਬ ਮਿਆਦ ਸਟੋਰੇਜ਼ ਜੰਤਰ,মানে টার্ম স্টোরেজ ডিভাইস
ਮੈਗਾ ਬਿਟਸ ਪ੍ਰਤੀ ਸਕਿੰਟ (Mbps),প্রতি সেকেন্ডে মেগা বিটস (Mbps)
ਕੰਪੋਨੈਂਟ ਆਬਜੈਕਟ,উপাদান বস্তু
ਕੰਪੋਨੈਂਟ ਰਿਕਾਰਡ,উপাদান রেকর্ড
"1.ਮੈਮੋਰੀ, 2.ਮੈਮੋਰੀ","1.স্মৃতি, 2.স্মৃতি"
"1.ਮੈਮੋਰੀ ਐਰੇ, 2.ਮੈਮੋਰੀ ਐਰੇ","1.মেমরি অ্যারে, 2.মেমরি অ্যারে"
"1.ਮੈਮਰੀ ਫੰਡ, 2.ਮੈਮਰੀ ਬੈਂਕ","1. মেমরি ফান্ড, 2. মেমরি ব্যাংক"
"1. ਮੈਮੋਰੀ ਬਫਰ ਰਜਿਸਟਰ, 2. ਮੈਮੋਰੀ ਬਫਰ ਰਜਿਸਟਰ","1.মেমরি বাফার রেজিস্টার, 2.মেমরি বাফার রেজিস্টার"
"1.ਮੈਮੋਰੀ ਬੱਸ, 2. ਮੈਮੋਰੀ ਬੱਸ","1.মেমরি বাস, 2. মেমরি বাস"
ਮੈਮੋਰੀ ਕਾਰਡ,মেমরি কার্ড
ਮੈਮੋਰੀ ਸੈੱਲ,মেমরি সেল
ਯਾਦਦਾਸ਼ਤ ਦਾ ਨੁਕਸਾਨ,স্মৃতিশক্তি হ্রাস
"1. ਮੈਮੋਰੀ ਕੋਰ, 2. ਮੈਮੋਰੀ ਕੋਰ","1.মেমরি কোর, 2.মেমরি কোর"
ਮੈਮੋਰੀ ਚੱਕਰ,মেমরি চক্র
"1. ਮੈਮੋਰੀ ਡਾਟਾ ਰਜਿਸਟਰ, 2. ਮੈਮੋਰੀ ਡਾਟਾ ਰਜਿਸਟਰ","1.মেমরি ডেটা রেজিস্টার, 2.মেমরি ডেটা রেজিস্টার"
"1.ਮੈਮੋਰੀ ਡੰਪ,2.ਮੈਮੋਰੀ ਡੰਪ","1.মেমরি ডাম্প, 2.মেমরি ডাম্প"
"1.ਮੈਮੋਰੀ ਐਕਸਚੇਂਜ, 2.ਮੈਮੋਰੀ ਐਕਸਚੇਂਜ","1.মেমরি এক্সচেঞ্জ, 2.মেমরি এক্সচেঞ্জ"
"1.ਮੈਮੋਰੀ ਲੜੀ, 2.ਮੈਮੋਰੀ ਲੜੀ","1.মেমরি অনুক্রম, 2.মেমরি অনুক্রম"
ਮੈਮੋਰੀ ਹਦਾਇਤ,মেমরি নির্দেশনা
"1.ਮੈਮੋਰੀ ਪ੍ਰਬੰਧਨ, 2.ਮੈਮੋਰੀ ਪ੍ਰਬੰਧਨ","1.মেমরি ম্যানেজমেন্ট, 2.মেমরি ম্যানেজমেন্ট"
"1.ਮੈਮੋਰੀ ਨਕਸ਼ਾ, 2.ਮੈਮੋਰੀ ਨਕਸ਼ਾ","1.মেমরি ম্যাপ, 2.মেমরি ম্যাপ"
"1. ਮੈਮੋਰੀ ਮੈਪਡ ਆਉਟਪੁੱਟ, 2. ਇਨਪੁਟ, 3. ਮੈਮੋਰੀ ਮੈਪਡ I/O","1. মেমরি ম্যাপ করা আউটপুট, 2. ইনপুট, 3. মেমরি ম্যাপ করা I/O"
"1.ਮੈਮੋਰੀ ਮਾਡਲ, 2.ਮੈਮੋਰੀ ਮਾਡਲ, 3.ਮੈਮੋਰੀ ਮਾਡਲ","1.মেমরি মডেল, 2.মেমরি মডেল, 3.মেমরি মডেল"
"1.ਮੈਮੋਰੀ ਮੋਡੀਊਲ, 2.ਮੈਮੋਰੀ ਮੋਡੀਊਲ","1.মেমরি মডিউল, 2.মেমরি মডিউল"
"1. ਮੈਮੋਰੀ ਇੰਡੈਕਸ ਰਜਿਸਟਰ, 2. ਮੈਮੋਰੀ ਇੰਡੈਕਸ ਰਜਿਸਟਰ","1.মেমরি ইনডেক্স রেজিস্টার, 2.মেমরি ইনডেক্স রেজিস্টার"
ਯਾਦ ਸ਼ਕਤੀ,স্মৃতি শক্তি
ਮੈਮੋਰੀ ਸੁਰੱਖਿਆ,মেমরি সুরক্ষা
