Kannada,Odiya
ಗರಿಷ್ಠ ಸಂಪೂರ್ಣ ಮೌಲ್ಯ,ସର୍ବାଧିକ ସଂପୂର୍ଣ୍ଣ ମୂଲ୍ୟ |
ಗರಿಷ್ಠ ಎಫ್-ಅನುಪಾತ,ସର୍ବାଧିକ F- ଅନୁପାତ |
ಗರಿಷ್ಠ ಸಾಮರ್ಥ್ಯ,ସର୍ବାଧିକ ସମ୍ଭାବନା |
ಮಹಲ್ಪಿಷ್ಠ,ମହଲପିସ୍ତା
ದೊಡ್ಡ ತೀರ್ಮಾನ,ଉତ୍ତମ ସିଦ୍ଧାନ୍ତ
ಕಾರ್ಯದ ಗರಿಷ್ಠ,ଫଙ୍କସନ୍ ର ସର୍ବାଧିକ
ಮ್ಯಾಕ್ಸ್‌ವೆಲ್-ಬೋಲ್ಟ್ಸ್‌ಮನ್ ಅಂಕಿಅಂಶಗಳು,ମ୍ୟାକ୍ସୱେଲ-ବୋଲ୍ଟସମ୍ୟାନ୍ ପରିସଂଖ୍ୟାନ |
ವಿಚಲನ ಎಂದರ್ಥ,ଅର୍ଥ ବିଚ୍ୟୁତି |
ವಿಚಲನ ಸ್ಕ್ವೇರ್ ಮೀನ್,ବିଚ୍ୟୁତି ସ୍କୋୟାର ଅର୍ଥ |
ಚದರ ಅರ್ಥ ದೋಷ,ବର୍ଗ ଅର୍ଥ ତ୍ରୁଟି |
"ಸರಾಸರಿ, ಸರಾಸರಿ ಮೌಲ್ಯ","ଅର୍ଥ, ଅର୍ଥ ମୂଲ୍ୟ"
ಅರ್ಥ ಪ್ರಮೇಯ,ଅର୍ଥ ତତ୍ତ୍। |
ಬಬ್ಲಿ ಮಾಪನ,ବବୁଲି ମାପ |
"ಮಧ್ಯಮ, ಮಧ್ಯಮ, ಮಧ್ಯಮ, ಮಧ್ಯಮ","ମଧ୍ୟମା, ମଧ୍ୟମ, ମଧ୍ୟମା, ମଧ୍ୟମା |"
ಮಧ್ಯಮ ಕೇಂದ್ರ,ମଧ୍ୟମ କେନ୍ଦ୍ର |
ಮಧ್ಯದ ವಕ್ರರೇಖೆ,ମଧ୍ୟମ ବକ୍ର
ಮೆಸೊಥೆಲಿಯೊಮಾ,ମେସୋଥେଲିଓମା |
ಸಂದೇಶ,ବାର୍ତ୍ତା |
"ಪದ್ಧತಿ, ವಿಧಾನ","କଷ୍ଟମ୍, ପଦ୍ଧତି"
ಅಳಿಸುವಿಕೆ ವಿಧಾನ,ବିଲୋପ ପଦ୍ଧତି
ವಿಲೋಮ ವಿಧಾನ,ଓଲଟା ପଦ୍ଧତି |
ಪುನರಾವರ್ತನೆಯ ವಿಧಾನ,ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |
ಕನಿಷ್ಠ ಚೌಕ,ସର୍ବନିମ୍ନ ବର୍ଗ
ಟಾರ್ಕ್ ವಿಧಾನ,ଟର୍କ ପଦ୍ଧତି |
ಇದೇ ರೀತಿಯ ತ್ರಿಕೋನ ವಿಧಾನ,ସମାନ ତ୍ରିରଙ୍ଗା ପଦ୍ଧତି |
ಇಳಿಜಾರು ಮೂಲದ ವಿಧಾನ,ope ୁଲା ଅବତରଣ ପଦ୍ଧତି |
ಸಂಕಲನ ವಿಧಾನ,ସଂକଳନ ପଦ୍ଧତି |
ನಿರ್ಧರಿಸದ ಗುಣಾಂಕ ವಿಧಾನ,ନିର୍ଦ୍ଦିଷ୍ଟ କୋଏଫିସିଏଣ୍ଟ୍ ପଦ୍ଧତି |
ದೂರದ ಜನಸಂಖ್ಯೆ,ଦୂରତା ଜନସଂଖ୍ୟା |
ಮೆಟ್ರಿಕ್ ಪದ್ಧತಿ,ମେଟ୍ରିକ୍ ସିଷ୍ଟମ୍ |
ಮೆಟ್ರಿಕ್ ಘಟಕ,ମେଟ୍ରିକ୍ ୟୁନିଟ୍ |
ಸೂಕ್ಷ್ಮ ಸಿದ್ಧಾಂತ,ମାଇକ୍ରୋ ସିଦ୍ଧାନ୍ତ |
ಮಧ್ಯಮ,ମଧ୍ୟମ
ಮಧ್ಯಮ,ମଧ୍ୟମ
ಕೇಂದ್ರ ಬಿಂದು,କେନ୍ଦ୍ରୀୟ ବିନ୍ଦୁ |
ಮಧ್ಯಬಿಂದು ಸೂತ್ರ,ମଧ୍ୟମ ବିନ୍ଦୁ ସୂତ୍ର |
ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ,ସର୍ବନିମ୍ନ ବହୁଭୂତ |
ಕನಿಷ್ಠ ಸಿದ್ಧಾಂತ,ମିନିମା ସିଦ୍ଧାନ୍ତ |
"ಕನಿಷ್ಠ, ಕಡಿಮೆ, ಕಡಿಮೆ","ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ"
ಕಡಿಮೆ ಬಿಂದು,ନିମ୍ନ ବିନ୍ଦୁ |
ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ,ସର୍ବନିମ୍ନ ବହୁଭାଷୀ |
ಕಾರ್ಯದ ಕನಿಷ್ಠ,କାର୍ଯ୍ୟର ସର୍ବନିମ୍ନ
ಸಣ್ಣ ಚಾಪ,କ୍ଷୁଦ୍ର ଆର୍କ
ಸಣ್ಣ ಪತ್ರ,କ୍ଷୁଦ୍ର ଅକ୍ଷର
ಸೀಮಿತ ಉಪವಿಭಾಗ,ସୀମାବଦ୍ଧ ଉପସେଟ |
"ಮೈನಸ್, ಸಾಲ","ମାଇନସ୍, debt ଣ"
ಮೈನಸ್ ಚಿಹ್ನೆ,ମାଇନସ୍ ଚିହ୍ନ
ಮಿಶ್ರ ಭಾಗ,ମିଶ୍ରିତ ଭଗ୍ନାଂଶ |
ಪರ್ಯಾಯ ಸಾಧನ,ବିକଳ୍ପ ଉପକରଣ
"ಮೋಡ್, ಮೋಡ್, ವಿಧಾನ, ವಿಧಾನ, ವ್ಯವಸ್ಥೆ, ಮೋಡ್","ମୋଡ୍, ମୋଡ୍, ପଦ୍ଧତି, ପଦ୍ଧତି, ସିଷ୍ଟମ୍, ମୋଡ୍ |"
"ಮಾಡ್ಯುಲಸ್, ಮಾಡ್ಯುಲಸ್","ମଡ୍ୟୁଲସ୍, ମଡ୍ୟୁଲସ୍"
ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆಯ ಮಾಡ್ಯುಲಸ್,ଜଟିଳ ସଂଖ୍ୟାର ମଡ୍ୟୁଲସ୍ |
ಕ್ಷಣ,ମୁହୂର୍ତ୍ତ
ಟಾರ್ಕ್ ಕಾರ್ಯ,ଟର୍କ କାର୍ଯ୍ୟ
ಬಲದ ಕ್ಷಣ,ବଳର ମୁହୂର୍ତ୍ତ
ಆವರ್ತನ-ವಿತರಣೆ ಕ್ಷಣ,ଆବୃତ୍ତି-ବଣ୍ଟନ ମୁହୂର୍ତ୍ତ |
ಜಡತ್ವದ ಕ್ಷಣ,ନିଷ୍କ୍ରିୟତାର ମୁହୂର୍ତ୍ତ |
ಆವೇಗದ ಕ್ಷಣ,ମୁହୂର୍ତ୍ତ
ಪ್ರಚೋದನೆ,ପ୍ରେରଣା |
ಒಂದು ಪೋಸ್ಟ್,ଏକ ପୋଷ୍ଟ
ಏಕ ಏಕೀಕರಣ,ଏକକ ଏକୀକରଣ
"ಏಕರೂಪತೆ, ಏಕರೂಪತೆ","ଏକତା, ମନୋମୋର୍ଫିଜିମ୍ |"
ಏಕರೂಪದ,ମୋନୋକୁଲାର୍ |
ಏಕ ದಿಕ್ಕಿನ ಆರೋಹಣ ಅನುಕ್ರಮ,ଏକପାଖିଆ ଆରୋହଣ କ୍ରମ |
ನೇರವಾಗಿ,ଖୋଲାଖୋଲି |
ಏಕಮುಖವಾಗಿ ಅರ್ಧಚಂದ್ರಾಕಾರದ ಜಾಲರಿ,ଏକତରଫା ଭାବରେ କ୍ରେସେଣ୍ଟ୍ ଜାଲ୍ |
ಏಕರೂಪವಾಗಿ ಹೆಚ್ಚುತ್ತಿರುವ ಅನುಕ್ರಮ,ଏକମାତ୍ର ବୃଦ୍ଧି କ୍ରମ |
ಏಕರೂಪದ ಕಾರ್ಯ,ଅଲଗା କାର୍ଯ୍ୟ
ಮಾಂಟೆ-ಕಾರ್ಲೊ ಲೆಕ್ಕಾಚಾರ,ମୋଣ୍ଟେ-କାର୍ଲୋ ଗଣନା |
ಮಾಂಟೆ-ಕಾರ್ಲೊ ವಿಧಾನ,ମୋଣ୍ଟେ-କାର୍ଲୋ ପଦ୍ଧତି |
ಮೋರಾ (ಕ್ರೀಡೆ),ମୋରା (କ୍ରୀଡା)
ಸಾವಿನ ಅಂಕಿಅಂಶಗಳು,ମୃତ୍ୟୁ ପରିସଂଖ୍ୟାନ
ಹೆಚ್ಚಾಗಿ,ବହୁତ ସମ୍ଭାବନା
ಚಲನೆ,ଗତି
ಚಲಿಸುವ ಸರಾಸರಿ,ଗତିଶୀଳ ଅର୍ଥ |
ಎಂ-ಜನಸಂಖ್ಯೆ,M- ଜନସଂଖ୍ୟା |
ಸಮಗ್ರತೆಯ ಎಂ-ಪರೀಕ್ಷೆ,ଅବିଚ୍ଛେଦ୍ୟର M- ପରୀକ୍ଷା |
ಬಹು ನಿರ್ಧಾರ-ಸಮಸ್ಯೆ,ଏକାଧିକ ନିଷ୍ପତ୍ତି-ସମସ୍ୟା |
ಬಹುಪದೀಯ ಸಾಮಾನ್ಯ ವಿತರಣೆ,ବହୁଭାଷୀ ସାଧାରଣ ବଣ୍ଟନ |
ಬಹುಪದೀಯ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್,ପଲିନୋମିଆଲ୍ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |
ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್ ಸಾರಿಗೆ ಸಮಸ್ಯೆ,ମଲ୍ଟିପ୍ଲେକ୍ସ ପରିବହନ ସମସ୍ୟା |
ಬಹುಪದೀಯ,ବହୁଭୂତ
ಬಹುಪದೀಯ ವಿತರಣೆ,ବହୁଭୂତ ବଣ୍ଟନ |
"ಬಹು, ಬಹು, ಬಹು, ಅನೇಕ (v.), ಬಹು, ವಕ್ರೀಕಾರಕ (n.)","ଏକାଧିକ, ଏକାଧିକ, ଏକାଧିକ, ଅନେକ (v।), ଏକାଧିକ, ପ୍ରତିକ୍ରିୟାଶୀଳ (n।)"
ಬಹು ಆಯ್ಕೆಯ ಸಮಸ್ಯೆ,ଏକାଧିକ ପସନ୍ଦ ସମସ୍ୟା |
ಒಕ್ಕೂಟದ ಪ್ರಾಂತ್ಯಗಳು,ସମ୍ମିଳିତ ପ୍ରଦେଶଗୁଡିକ |
ಬಹು ಪರಸ್ಪರ ಸಂಬಂಧ,ଏକାଧିକ ସମ୍ପର୍କ
ಬಹು ಆವರ್ತನ ಕೋಷ್ಟಕ,ଏକାଧିକ ଫ୍ରିକ୍ୱେନ୍ସି ଟେବୁଲ୍ |
ಬಹು ಅವಿಭಾಜ್ಯ,ଏକାଧିକ ଅବିଚ୍ଛେଦ୍ୟ |
ಬಹು ಏಕೀಕರಣ,ଏକାଧିକ ଏକୀକରଣ
ಬಹು ಹಿಂಜರಿತ,ଏକାଧିକ ରିଗ୍ରେସନ୍ |
ಬಹು ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ,ଏକାଧିକ ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |
ಬಹು ಹಿಂಜರಿತ ಗುಣಾಂಕ,ଏକାଧିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
ಬಹು ಹಿಂಜರಿತ ಸಮೀಕರಣ,ଏକାଧିକ ରିଗ୍ରେସନ୍ ସମୀକରଣ |
ಬಹು ಮೂಲ,ଏକାଧିକ ମୂଳ
ಗುಣಾಕಾರ,ଗୁଣନ
(ನಿರ್ಣಾಯಕ) ಸ್ತಂಭಾಕಾರದ ಗುಣಾಕಾರ,(ନିର୍ଣ୍ଣୟକାରୀ) ସ୍ତମ୍ଭ ଗୁଣନ |
(ನಿರ್ಣಾಯಕ) ರೇಖೀಯ ಗುಣಾಕಾರ,(ନିର୍ଣ୍ଣୟକାରୀ) ର ar ଖ୍ୟ ଗୁଣନ |
ಗುಣಾಕಾರ ಅಂಶ,ଗୁଣନ କାରକ |
ಗುಣಾಕಾರ ಕ್ರಿಯೆ,ଗୁଣାତ୍ମକ କାର୍ଯ୍ୟ
ಗುಣಾತ್ಮಕ ಗುಂಪು,ଗୁଣାତ୍ମକ ଗୋଷ୍ଠୀ |
ಗುಣಾಕಾರ ವಿಲೋಮ,ବହୁଗୁଣ ଓଲଟା |
ಬಹುತ್ವ,ବହୁବଚନତା |
ಬಹುತ್ವ,ବହୁବଚନତା |
ಸೊನ್ನೆಗಳ ಬಹುಸಂಖ್ಯೆ,ଶୂନ୍ୟର ଗୁଣ
ಗುಣಕ,ଗୁଣକ
"ಗುಣಿಸಿ, ಗುಣಿಸಿ","ଗୁଣ କର, ଗୁଣ କର |"
ಬಹು ವಿತರಣೆ,ଏକାଧିକ ବଣ୍ଟନ |
ಮಲ್ಟಿವೇರಿಯೇಟ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ,ଏକାଧିକ ସାଧାରଣ ବଣ୍ଟନ |
ಬಹುವಿಧದ ಜನಸಂಖ್ಯೆ,ବହୁବିଧ ଜନସଂଖ୍ୟା |
"ಪರಸ್ಪರ, ಪರಸ್ಪರ","ପାରସ୍ପରିକ, ପାରସ୍ପରିକ"
ನಬ್ಲಾ,ନାବଲା |
ನಾಪಿರಿಯಾ,ନାପିରିଆ |
"ನೇಪಿಯರ್ ಲಾಗರಿಥಮ್, ನೇಪಿಯರ್ ಲಾಗರಿಥಮ್","napier logarithm, napier logarithm |"
"ನೈಸರ್ಗಿಕ ಲಾಗರಿಥಮ್, ನೈಸರ್ಗಿಕ ಲಾಗರಿಥಮ್","ପ୍ରାକୃତିକ ଲୋଗାରିଦମ୍, ପ୍ରାକୃତିକ ଲୋଗାରିଦମ୍ |"
"ಧನಾತ್ಮಕ ಪೂರ್ಣಾಂಕ, ಧನಾತ್ಮಕ ಪೂರ್ಣಾಂಕ","ପଜିଟିଭ୍ ଇଣ୍ଟିଜର୍, ପଜିଟିଭ୍ ଇଣ୍ଟିଜର୍"
ನಾಟಿಕಲ್ ಮೈಲಿ,ନାଟିକାଲ୍ ମାଇଲ୍ |
n-vim,n-vim
n-vim ವೆಕ್ಟರ್-ಸ್ಪೇಸ್,n-vim ଭେକ୍ଟର-ସ୍ପେସ୍ |
ಅಗತ್ಯ ಮತ್ತು ಸಾಕಷ್ಟು ನಿರ್ಬಂಧಗಳು,ଆବଶ୍ୟକ ଏବଂ ପର୍ଯ୍ୟାପ୍ତ ପ୍ରତିବନ୍ଧକ |
ಅಗತ್ಯ ನಿರ್ಬಂಧಗಳು,ଆବଶ୍ୟକ ପ୍ରତିବନ୍ଧକ |
ನಿಷೇಧ,ନିଷେଧ |
"ಋಣಾತ್ಮಕ, ಋಣಾತ್ಮಕ, ಋಣಾತ್ಮಕ","ନକାରାତ୍ମକ, ନକାରାତ୍ମକ, ନକାରାତ୍ମକ"
ಕ್ರೆಡಿಟ್ ವಕ್ರತೆ,କ୍ରେଡିଟ୍ ବକ୍ରତା
ಋಣಾತ್ಮಕ ನಿರ್ದಿಷ್ಟ ಏಕರೂಪತೆ,ନକାରାତ୍ମକ ନିର୍ଦ୍ଦିଷ୍ଟ ସମଲିଙ୍ଗୀତା |
ಋಣಾತ್ಮಕ ಸ್ಥಿರ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ନକାରାତ୍ମକ ସ୍ଥିର ମ୍ୟାଟ୍ରିକ୍ସ |
ಋಣಾತ್ಮಕ ಅರೆನಿರ್ದಿಷ್ಟ ಏಕರೂಪತೆ,ନକାରାତ୍ମକ ଅର୍ଦ୍ଧସାମରିକ ସମଲିଙ୍ଗୀତା |
"ನೆರೆಹೊರೆ, ಸಾಮೀಪ್ಯ","ପଡ଼ୋଶୀ, ନିକଟତର"
"ಬಹು ಮಾದರಿ, ಅಂತರ್ಗತ ಮಾದರಿ","ଏକାଧିକ ନମୁନା ସଂଗ୍ରହ, ଅନ୍ତର୍ଭୂକ୍ତ ନମୁନା ସଂଗ୍ରହ |"
ನಿವ್ವಳ ಜನನ ದರ,ନିଟ୍ ଜନ୍ମ ହାର
ನ್ಯೂಟಾನಿ ಮೆಕ್ಯಾನಿಕ್ಸ್,ନ୍ୟୁଟାନି ମେକାନିକ୍ସ |
ನ್ಯೂಟನ್ರ ಡಿವೈಡೆಡ್ ಡಿಫರೆನ್ಸ್ ಫಾರ್ಮುಲಾ,ନ୍ୟୁଟନ୍ ର ବିଭାଜିତ ଭିନ୍ନତା ସୂତ୍ର |
ನ್ಯೂಟನ್ರ ಚಲನೆಯ ನಿಯಮಗಳು,ନ୍ୟୁଟନ୍ ଗତିର ନିୟମ |
ಹೆಸರು ನಿಯೋಜನೆ,ନାମ ଆସାଇନମେଣ୍ଟ
ನೀಮನ್-ಪಿಯರ್ಸನ್-ತತ್ವ,ନେମାନ-ପିଆରସନ-ନୀତି |
ಶೂನ್ಯ ಸಂಭಾವ್ಯ ಅಂಶ,ଶୂନ୍ୟ ସମ୍ଭାବ୍ୟ ଉପାଦାନ |
ಶೂನ್ಯ ಸಂಭಾವ್ಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ଶୂନ୍ୟ ସମ୍ଭାବ୍ୟ ମ୍ୟାଟ୍ରିକ୍ସ |
"ನೋಡ್, ನೋಡ್, ಎಲೆ, ನಿಬ್, ಫಿಲ್ಟರ್","ନୋଡ୍, ନୋଡ୍, ପତ୍ର, ଆଉଟପୁଟ୍, ଫିଲ୍ଟର୍ |"
ಆನ್-ಅಬೆಲಿ ಗುಂಪು,ଏକ-ଆବେଲି ଗୋଷ୍ଠୀ |
ಸಾಪೇಕ್ಷತಾ ಒಮ್ಮುಖ,ଆପେକ୍ଷିକ ସମ୍ମିଶ୍ରଣ |
ಅತೀಂದ್ರಿಯ,ଟ୍ରାନ୍ସେଣ୍ଡେଣ୍ଟାଲ୍ |
ಭ್ರಷ್ಟವಲ್ಲದ,ଦୁର୍ନୀତିଗ୍ରସ୍ତ
ಭ್ರಷ್ಟವಲ್ಲದ ಮೂಲ ಸುಸಂಬದ್ಧ ಪರಿಹಾರ,ଦୁର୍ନୀତିଗ୍ରସ୍ତ ଭିତ୍ତିଭୂମି ସ୍ଥିର ସମାଧାନ |
ಅಘನ್,aghan
ದಟ್ಟವಾದ ಸಮುಚ್ಚಯ,ଘନ ଏଗ୍ରିଗେଟ୍ |
ಅಂಕಗಳ ಲೆಕ್ಕವಿಲ್ಲದ ಅನಂತತೆ,ପଏଣ୍ଟଗୁଡିକର ଅସଂଖ୍ୟ ଅସୀମତା |
ಲೆಕ್ಕಿಸಲಾಗದ ಸೆಟ್,ଅଗଣିତ ସେଟ୍ |
ಸರಿಸಾಟಿಯಿಲ್ಲದ,ତୁଳନାତ୍ମକ
ಉಪವಿಭಾಗವಲ್ಲದ,ଅଣ-ଉପସେଟ |
ಯೂಕ್ಲಿಡಿಯನ್ ಜ್ಯಾಮಿತಿ,ଇଉକ୍ଲିଡିଆନ୍ ଜ୍ୟାମିତି |
"ಅಸಮಾನ, ಅಸಮಾನ","ଅନୁପଯୁକ୍ତ, ଅନୁପଯୁକ୍ତ"
ಛೇದಿಸದ,ବିଚ୍ଛେଦ ନୁହେଁ |
ರೇಖಾತ್ಮಕವಲ್ಲದ ಬೀಜಗಣಿತದ ಸಮೀಕರಣಗಳು,ଅଣ-ର ar ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |
ರೇಖಾತ್ಮಕವಲ್ಲದ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,ଅଣ-ର ar ଖ୍ୟ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
ರೇಖಾತ್ಮಕವಲ್ಲದ ಸಮೀಕರಣ,ଅଣ-ର ar ଖିକ ସମୀକରଣ |
ರೇಖಾತ್ಮಕವಲ್ಲದ ಪ್ರೋಗ್ರಾಮಿಂಗ್,ଅଣ-ର ar ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |
ರೇಖಾತ್ಮಕವಲ್ಲದ ಹಿಂಜರಿಕೆ,ଅଣ-ରେଖା ରିଗ୍ରେସନ୍ |
ರೇಖಾತ್ಮಕವಲ್ಲದ ಸಂಬಂಧ,ଅଣ-ର ar ଖିକ ସମ୍ପର୍କ |
ಋಣಾತ್ಮಕವಲ್ಲದ ಪೂರ್ಣಾಂಕವಲ್ಲದ ಋಣಾತ್ಮಕ ಪೂರ್ಣಾಂಕವಲ್ಲ,ଅଣ ନେଗେଟିଭ୍ ଇଣ୍ଟିଜର୍ ନନ୍ ନେଗେଟିଭ୍ ଇଣ୍ଟିଜର୍
ಋಣಾತ್ಮಕವಲ್ಲದ ವೇರಿಯಬಲ್,ଅଣ ନେଗେଟିଭ୍ ଭେରିଏବଲ୍ |
ಪ್ಯಾರಾಮೆಟ್ರಿಕ್ ಅಲ್ಲದ ಪರೀಕ್ಷೆ,ଅଣ-ପାରାମେଟ୍ରିକ୍ ପରୀକ୍ଷା |
ಸಂಭವನೀಯವಲ್ಲದ ವಿಧಾನ,ଅଣ-ସମ୍ଭାବ୍ୟ ଆଭିମୁଖ୍ୟ |
ವಿಲೋಮ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ଓଲଟା ମ୍ୟାଟ୍ରିକ୍ସ |
ಅಸಮಪಾರ್ಶ್ವದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ଅସୀମେଟ୍ରିକ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
ಅತ್ಯಲ್ಪ,ଅମୂଳକ
ಶೂನ್ಯವಲ್ಲದ ನಿರ್ಣಾಯಕ,ଶୂନ୍ୟ ନଥିବା ନିର୍ଣ୍ଣୟକାରୀ |
ಖಾಲಿ,ଖାଲି
ಉಪವಿಭಾಗವಲ್ಲದ,ଅଣ-ଉପସେଟ |
ಶೂನ್ಯವಲ್ಲದ ನಿರ್ಣಾಯಕ,ଶୂନ୍ୟ ନଥିବା ନିର୍ଣ୍ଣୟକାରୀ |
ಅಥವಾ ಪೂರಕ ದ್ವಾರಗಳು,କିମ୍ବା ସଂପୃକ୍ତ ଫାଟକ |
"ಸಾಮಾನ್ಯ, ನೈಸರ್ಗಿಕ, ಪ್ರಮಾಣಿತ, ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ","ସାଧାରଣ, ପ୍ରାକୃତିକ, ମାନକ, ସାଧାରଣ, ସାଧାରଣ, ସାଧାରଣ, ସାଧାରଣ |"
ಸಾಮಾನ್ಯ ವೇಗವರ್ಧನೆ,ସାଧାରଣ ତ୍ୱରଣ |
ಸಾಮಾನ್ಯ ಕೋನ,ସାଧାରଣ କୋଣ
ಸಾಮಾನ್ಯ ಕರ್ವ್,ସାଧାରଣ ବକ୍ର
ಸಾಮಾನ್ಯ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ,ସାଧାରଣ ଘନତା କାର୍ଯ୍ୟ
ಸಾಮಾನ್ಯ ವಿತರಣೆ,ସାଧାରଣ ବଣ୍ଟନ |
ಸಾಮಾನ್ಯ ವಿತರಣಾ ಕಾರ್ಯ,ସାଧାରଣ ବଣ୍ଟନ କାର୍ଯ୍ୟ
ಮ್ಯಾಟ್ರಿಕ್ಸ್ನ ಸಾಮಾನ್ಯ ರೂಪ,ମାଟ୍ରିକ୍ସର ସାଧାରଣ ରୂପ |
ಸಾಮಾನ್ಯ ಆವರ್ತನ,ସାଧାରଣ ଫ୍ରିକ୍ୱେନ୍ସି |
ಸಾಮಾನ್ಯಗೊಳಿಸಿದ ಕರ್ವ್,ସାଧାରଣ ବକ୍ର
ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಫ್ಲೋಟಿಂಗ್ ಪಾಯಿಂಟ್ ಸಂಖ್ಯೆ,ସ୍ flo ାଭାବିକ ଭାସମାନ ବିନ୍ଦୁ ସଂଖ୍ୟା |
ಸಾಮಾನ್ಯೀಕರಣಕಾರಕ,ନର୍ମାଲାଇଜର୍
ಸಾಮಾನ್ಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ସାଧାରଣ ମ୍ୟାଟ୍ରିକ୍ସ |
ಸಾಮಾನ್ಯ ಸಂಭವನೀಯತೆಯ ರೇಖೆ,ସାଧାରଣ ସମ୍ଭାବ୍ୟତା ବକ୍ର
ಸಾಮಾನ್ಯ ಸಂಭವನೀಯತೆಯ ವಿತರಣೆ,ସାଧାରଣ ସମ୍ଭାବନା ବଣ୍ଟନ |
"ಸಾಮಾನ್ಯ ಉಪಗುಂಪು, ನಿರ್ದಿಷ್ಟ ಉಪಗುಂಪು","ସାଧାରଣ ସବ୍ ଗ୍ରୁପ୍, ନିର୍ଦ୍ଦିଷ୍ଟ ସବ୍ ଗ୍ରୁପ୍ |"
ಪ್ರಮಾಣೀಕೃತ ರೇಖೀಯ ಜಾಗ,ମାନକ ର line ଖ୍ୟ ସ୍ଥାନ |
ವೆಕ್ಟರ್ ಮಾನದಂಡ,ଭେକ୍ଟର ମାନକ
"ಗೇಟ್ ಅಲ್ಲ, ಗೇಟ್ ಅಲ್ಲ","ଗେଟ୍ ନୁହେଁ, ଗେଟ୍ ନୁହେଁ |"
ರಾತ್ರಿಯ ದಟ್ಟವಾದ ಸಮುಚ್ಚಯ,ରାତିର ଘନ ଏଗ୍ରିଗେଟ୍ |
ಶೂನ್ಯ ಕಲ್ಪನೆ,ଶୂନ୍ୟ ଅନୁମାନ
ಶೂನ್ಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ଶୂନ୍ୟ ମ୍ୟାଟ୍ରିକ୍ସ
ಖಾಲಿ ಸೆಟ್,ଖାଲି ସେଟ୍ |
ಶೂನ್ಯ ವೆಕ್ಟರ್,ଶୂନ୍ୟ ଭେକ୍ଟର |
ಸಂಖ್ಯೆ,ସଂଖ୍ୟା
ಸಂಖ್ಯೆಯ ಅಕ್ಷ,ସଂଖ୍ୟା ଅକ୍ଷ
ಸಂಖ್ಯಾ ವ್ಯವಸ್ಥೆ,ସଂଖ୍ୟା ସିଷ୍ଟମ୍ |
"ಸಂಖ್ಯಾವಾಚಕ (ಸಂಖ್ಯೆ), ಸಂಖ್ಯಾತ್ಮಕ (ವಿ.)","ସାଂଖ୍ୟିକ (ନା), ସାଂଖ୍ୟିକ (V.)"
"ಸಂಖ್ಯೆಗೆ, ಸಂಖ್ಯೆಗೆ","ସଂଖ୍ୟାକୁ, ସଂଖ୍ୟାକୁ"
ಭಾಗ,ଭାଗ
ಸಂಖ್ಯಾತ್ಮಕ ಗುಣಾಂಕ,ସାଂଖ୍ୟିକ ଗୁଣବତ୍ତା
ಸಂಖ್ಯಾತ್ಮಕ ಲೆಕ್ಕಾಚಾರ,ସାଂଖ୍ୟିକ ଗଣନା
ಸಂಖ್ಯಾತ್ಮಕ ವ್ಯತ್ಯಾಸ,ସାଂଖ୍ୟିକ ଭିନ୍ନତା |
ಸಂಖ್ಯಾತ್ಮಕ ವಿಧಾನ,ସାଂଖ୍ୟିକ ପଦ୍ଧତି |
"ಎನ್-ವೆಕ್ಟರ್, ಎನ್-ವೆಕ್ಟರ್","n- ଭେକ୍ଟର୍, n- ଭେକ୍ଟର୍ |"
n-ವೆಕ್ಟರ್ ಸ್ಪೇಸ್,n- ଭେକ୍ଟର୍ ସ୍ପେସ୍ |
"ವಸ್ತು, ದೇಹ, ವಸ್ತು","ବସ୍ତୁ, ଶରୀର, ବସ୍ତୁ"
