English,Kannada
Level-one variable,ಮಟ್ಟದ ಮಟ್ಟ
Level order,ಮಟ್ಟಸಾಧ್ಯತೆ
Level overload,ಮಟ್ಟದ ಮಿತಿಮೀರಿದ ಹೊರೆ
Level source  Language,ಮಟ್ಟಸ  ಭಾಷೆ
Level states  Register,ಸಮಾಧಿಯ  ನೋಂದಣಿ
Lexeme,ಪದಕ
Lexicon,ನಿಘಂಟು
Librarian,ಗ್ರಂಥಪಾಲಕ
Librarian program,ಗ್ರಂಥಪಾಲಕ ಕಾರ್ಯಕ್ರಮ
Library,ಗ್ರಂಥಾಲಯ
Library directory,ಗ್ರಂಥಾಲಯ ನಿರ್ದೇಶಕ
Library facility,ಗ್ರಂಥಾಲಯ ಸೌಲಭ್ಯ
Library file editor,ಗ್ರಂಥಾಲಯ ಫೈಲ್ ಸಂಪಾದಕ
Library program,ಗ್ರಂಥಾಲಯ ಕಾರ್ಯಕ್ರಮ
Library routine,ಗ್ರಂಥಾಲಯದ ದಿನಚರಿ
Library subroutine,ಗ್ರಂಥಾಲಯದ ಸಬ್‌ರುಟೀನ್
Library tape,ಗ್ರಂಥಾಲಯದ ಟೇಪ್
Library track,ಗ್ರಂಥಾಲಯದ ಟ್ರ್ಯಾಕ್
Licensed  Documentation,ಪರವಾನಗಿ ಪಡೆದ  ದಸ್ತಾವತಿ
Licensed   Publication,ಪರವಾನಗಿ ಪಡೆದ  ಪ್ರಕಟಣೆ
Light button,ಹಗುರ ಬಟನ್
Light conduit,ಹಗುರವಾದ ಮಾರ್ಗ
Light-emitting  Diode,ಲಘು-ಹೊರಸೂಸುವ  ಡಯೀಡೆ
Light-emitting  Diode display,ಲಘು-ಹೊರಸೂಸುವ  ಡಯೋಡ್ ಪ್ರದರ್ಶನ
Light guide,ಲಘು ಮಾರ್ಗದರ್ಶಿ
Light gun,ಲಘು ಕೋರೆ
Light pen,ತಿಳಿ ಪೆನ್ನು
Light pen attention,ಲೈಟ್ ಪೆನ್ ಗಮನ
Light pen detection,ಲಘು ಪೆನ್ ಪತ್ತೆ
Light pen hit,ಲಘು ಪೆನ್ ಹಿಟ್
Light pen strike,ಲೈಟ್ ಪೆನ್ ಸ್ಟ್ರೈಕ್
Light pen tracking,ಲೈಟ್ ಪೆನ್ ಟ್ರ್ಯಾಕಿಂಗ್
Light stability,ಲಘು ಸ್ಥಿರತೆ
Limit check,ಮಿತಿಮೀರಿದ ಪರಿಶೀಲನೆ
Limited distance  Adapter,ನಿವ್ವಳ  ಅಳವಡಗಾರ
Limiter,ಮಿತಿಗೊಳಿಸು
Limiter circuit,ಮಿತಿ ಸರ್ಕ್ಯೂಟ್
Line,ರೇಖೆ
Line adapter,ಸಾಲಿನ ಅಡಾಪ್ಟರ್
Line adapter unit,ಸಾಲಿನ ಅಡಾಪ್ಟರ್ ಘಟಕ
Linear bounded  Automata,ರೇಖೀಯ ಗಡಿ  ಆಟೊಮಾಟಾ
Linear combiner,ರೇಖಾ ಸಂಯೋಜಕ
Linear distortion,ರೇಖಾ ಅಸ್ಪಷ್ಟತೆ
Linear integrated  Circuit,ರೇಖೀಯ ಸಂಯೋಜಿತ  ಸುತ್ತಾಟ
Linearity,ರೇಖಾತ್ವ
Linear language,ರೇಖೀಯ ಭಾಷೆ
Linear list,ರೇಖೀಯ ಪಟ್ಟಿ
Linear optimization,ರೇಖೀಯ ಆಪ್ಟಿಮೈಸೇಶನ್
Linear  Programming,ರೇಖೆಯ  ಪ್ರೋಗ್ರಾಮಿಂಗ್
Linear regulator,ರೇಖೀಯ ನಿಯಂತ್ರಕ
Linear  Representation,ರೇಖೆಯ  ನಿರೂಪಣೆ
Linear search,ರೇಖಾ ಹುಡುಕಾಟ
Linear selection,ರೇಖೀಯ ಆಯ್ಕೆ
Linear unit,ರೇಖೀಯ ಘಟಕ
Line-at-a-time  Printer (= line  Printer),ಸಮಯಕ್ಕೆ ತಕ್ಕಂತೆ  ಮುದ್ರಕ (= ಸಾಲು  ಮುದ್ರಕ)
Line character,ಸಾಲು ಪಾತ್ರ
Line code,ಸಾಲು ಸಂಹಿತೆ
Line concentration,ರೇಖೆಯ ಏಕಾಗ್ರತೆ
Line control,ಸಾಲು ನಿಯಂತ್ರಣ
Line control block,ಸಾಲು ನಿಯಂತ್ರಣ ಬ್ಲಾಕ್
Line control  Discipline (= line  Protocol),ಸಾಲು ನಿಯಂತ್ರಣ  ಶಿಸ್ತು (= ಸಾಲು  ಶಿಷ್ಟಾಚಾರ)
Line counter,ಸಾಲದ ಕೌಂಟರ್ ಮತ್ತು ಸಾಲದ ಕೌಂಟರ್ -ಕೌಂಟರ್ ಸ್ಥಾನ
Line data set,ಲೈನ್ ಡೇಟಾ ಸೆಟ್
Line delete symbol,ಸಾಲಿನ ಅಳತೆ ಚಿಹ್ನೆ
Line deletion  Character,ಸಾಲು ಅಳಿಸುವಿಕೆ  ಪಾತ್ರ
Line discipline  (= Line protocol),ಸಾಲು ಶಿಸ್ತು  (= ಲೈನ್ ಪ್ರೋಟೋಕಾಲ್)
Line drawing  Display,ರೇಖನ ರೇಖೆ  ಪ್ರದರ್ಶನ
Line driver,ರೇಖಾ ಚಾಲಕ
Line editing,ಸಾಲು ಸಂಪಾದನೆ
Line-end  Adjustment,ಸಾಲು ಅಂತ್ಯ  ಹೊಂದಾಣಿಕೆ
Line-end control  Key,ಸಾಲು-ಅಂತ್ಯದ ನಿಯಂತ್ರಣ  ಕೀಲಿ
Line-ending zone,ಸಾಲಿನ ಅಂತ್ಯದ ವಲಯ
Line-end zone,ರೇಖಾ ತುದಿ
Line equipment,ಸಾಲು ಸಲಕರಣೆ
Line feed,ಸಾಲು ಆಹಾರ
Line feed character,ಲೈನ್ ಫೀಡ್ ಅಕ್ಷರ
Line filter balance,ಲೈನ್ ಫಿಲ್ಟರ್ ಬ್ಯಾಲೆನ್ಸ್
Line finder,ಸಾಲು ಶೋಧಕ
Line generator,ಸಾಲಿನ ಉತ್ಪಾದಕ
Line group,ಸಾಲು ಗುಂಪು
Line hit,ಹಿಟ್
Line impedance,ರೇಖೆಯ ಪ್ರತಿರೋಧ
Line index,ಸಾಲು ಸೂಚಕ
Line interface base,ಲೈನ್ ಇಂಟರ್ಫೇಸ್ ಬೇಸ್
Line key,ಸಾಲು ಕೀಲ
Line level,ಸಾಲು ಮಟ್ಟ
Line link pulsing,ಲೈನ್ ಲಿಂಕ್ ಪಲ್ಸಿಂಗ್
Line load,ರೇಖೆಯ ಹೊರೆ
Line loop,ಸಾಲು ಲೂಪ
Line loop  Resistance,ಸಾಲು ಲೂಪ  ಪ್ರತಿರೋಧ
Line  Misregistration,ರೇಖೆ  ತಪ್ಪುಗ್ರಹಿಕೆ
"Line mode ,Switching","ಸಾಲಿನ ಮೋಡ್, ಸ್ವಿಚಿಂಗ್"
Line noise,ರೇಖೆಯ ಶಬ್ದ
Line number,ಸಾಲಿನ ಸಂಖ್ಯೆ
Line number  Editing,ಸಾಲಿನ ಸಂಖ್ಯೆ  ಸಂಪಾದನೆ
Line printer,ಸಾಲು ಮುದ್ರಕ
Line printing,ಸಾಲು ಮುದ್ರಣ
Line protocol,ಸಾಲು ಪ್ರೋಟೋಕಾಲ್
Line relay,ಸಾಲು ರಿಲೇ
Line response  Mode,ಸಾಲಿನ ಪ್ರತಿಕ್ರಿಯೆ  ಕ್ರಮ
Line skew,ಸಾಲು ಓರೆ
Line speed,ರೇಖೆಯ ವೇಗ
Lines-per-inch,ಪ್ರತಿ ಇಂಚಿಗೆ ಸಾಲುಗಳು
Line status,ಸಾಲಿನ ಸ್ಥಾನ
Line stretcher,ರೇಖೆಯ ಹಿಗ್ಗಿಸುವ ಯಂತ್ರ
Line surge,ರೇಖೆಯ ಉಲ್ಬಣ
Line switching,ಸಾಲು ಸ್ವಿಚಿಂಗ್
Line traffic,ರೇಖೆಯ ದಟ್ಟಣೆ
Link,ಮರ
Linkage,ಸಂಬಂಧ
Linkage editor,ಸಂಪರ್ಕ ಸಂಪಾದಕ
Linkage section,ಸಂಪರ್ಕ ವಿಭಾಗ
Link-attached,ಲಗತ್ತಿಸಲಾದ
Link-attached  Station,ಲಗತ್ತಿಸಲಾದ  ನಿಲ್ದಾಣ
Link-attached  Terminal,ಲಗತ್ತಿಸಲಾದ  ಅಂತಿಮ
Link bit,ಬಿಟ್
Link-by-link  Signaling,ಲಿಂಕ್ ಬೈ  ಸಂಕೇತಗೊಳಿಸುವುದು
Link connection,ಸಂಪರ್ಕ ಸಂಪರ್ಕ
Link control,ನಿಯಂತ್ರಣ
Link control  Procedure,ನಿಯಂತ್ರಣ  ವಿಧಾನ
Link edit,ಲಿಂಕ್ ಸಂಪಾದಿಸು
Linked sequential  File,ಲಿಂಕ್ಡ್ ಅನುಕ್ರಮ  ಕಲೆ
Linked subroutine,ಲಿಂಕ್ಡ್ ಸಬ್‌ರುಟೈನ್
Linker,ಕೊಂಡಿ
Link group,ಸುಗಂಧ ದಳ
Linking loader,ಲೋಡರ್ ಲಿಂಕ್ ಮಾಡಲಾಗುತ್ತಿದೆ
Linking loader  Executive,ಲೋಡರ್ ಲಿಂಕ್ ಮಾಡಲಾಗುತ್ತಿದೆ  ಉಪಯೋಗಕ
Link protocol,ಲಿಂಕ್ ಪ್ರೋಟೋಕಾಲ್
LISP (list  Processing),ಲಿಸ್ಪ್ (ಪಟ್ಟಿ  ಪ್ರಕ್ರಿಯೆ))
List-directed  Transmission,ಪಟ್ಟಣ ನಿರ್ದೇಶನದ  ರೋಗ ಪ್ರಸಾರ
Listening mode,ಆಲಿಸುವ ವಿಧಾನ
List handling  Statement,ಪಟ್ಟಿ ನಿರ್ವಹಣೆ  ಹೇಳಿಕೆ
Listing,ಪಟ್ಟಿ
List processing,ಪಟ್ಟಿ ಸಂಸ್ಕರಣೆ
List processing language,ಪಟ್ಟಿ ಸಂಸ್ಕರಣಾ ಭಾಷೆ
List processing  Program,ಪಟ್ಟಿ ಸಂಸ್ಕರಣೆ  ಕಾರ್ಯಕ್ರಮ
List structure,ಪಟ್ಟಿ ರಚನೆ
Literal,ಅಕ್ಷರಶಃ
Literal operand,ಅಕ್ಷರಶಃ ಕಾರ್ಯಾಚರಣೆಯ
Literal pool,ಅಕ್ಷರಶಃ ಕೊಳ
Literal search,ಅಕ್ಷರಶಃ ಹುಡುಕಾಟ
Literature search,ಸಾಹಿತ್ಯ ಹುಡುಕಾಟ
Live keyboard,ಕೀಬೋರ್ಡ್ ಲೈವ್
Load,ಹೊರೆ
Load balancing,ಹೊರೆ ಸಮತೋಲನೆ
Load card,ಚೀಟಿ
Load coil,ಸುರುಳಿ
Loaded line,ಲೋಡ್ ಮಾಡಿದ ರೇಖೆ
Loaded origin,ಲೋಡ್ ಮಾಡಿದ ಮೂಲ
Loader,ತುಂಬುವವನು
Loader program (= Loader),ಲೋಡರ್ ಕಾರ್ಯಕ್ರಮ (= ಲೋಡರ್)
Loader type,ಲೋಡರ್ ಪ್ರಕಾರ
Load facility,ಲೋಡ್ ಸೌಲಭ್ಯ
Load image,ಚಿತ್ರ
Loading,ಲೋಡ್ ಮಾಡುವುದು
Loading coil,ಸುರುಳಿಯನ್ನು ಲೋಡ್ ಮಾಡಲಾಗುತ್ತಿದೆ
Loading error,ಲೋಡ್ ಮಾಡಲಾಗುತ್ತಿರುವ ದೋಷ
Loading procedure,ಲೋಡ್ ಮಾಡುವ ವಿಧಾನ
Loading routine,ದಿನಚರಿಯನ್ನು ಲೋಡ್ ಮಾಡಲಾಗುತ್ತಿದೆ
Load leveling,ಲೋಡ್ ಲೆವೆಲಿಂಗ್
Load map,ನಕ್ಷೆ
Load mode,ಹೊರೆ
Load module,ಮಾಡ್ಯೂಲ್
Load module  Library,ಮಾಡ್ಯೂಲ್  ಗ್ರಂಥಾಲಯ
Load-on-call,ಹೊರೆ
Load point,ಹೊರೆ
Load program  (=Loader),ಲೋಡ್ ಕಾರ್ಯಕ್ರಮ  (= ಲೋಡರ್)
Load sharing,ಹಂಚಿಕೆ
Lobe,ಹಾಲೆ
Local,ಸ್ಥಳೀಯ
Local access,ಸ್ಥಳೀಯ ಪ್ರವೇಶ
Local area network,ಸ್ಥಳೀಯ ಪ್ರದೇಶ ಜಾಲ
Local battery,ಸ್ಥಳೀಯ ಬ್ಯಾಟರಿ
Local central office,ಸ್ಥಳೀಯ ಕೇಂದ್ರ ಕಚೇರಿ
Local channel,ಸ್ಥಳೀಯ ಚಾನಲ್
Local code,ಸ್ಥಳೀಯ ಸಂಹಿತೆ
Local exchange,ಸ್ಥಳೀಯ ವಿನಿಮಯ
Local format  Storage,ಸ್ಥಳೀಯ ಸ್ವರೂಪ  ಸಂಗ್ರಹಣೆ
Local forms control,ಸ್ಥಳೀಯ ರೂಪಗಳ ನಿಯಂತ್ರಣ
Local line,ಸ್ಥಳೀಯ ಮಾರ್ಗ
Local lock,ಸ್ಥಳೀಯ ಬೀಗ
Local loop,ಸ್ಥಳೀಯ ಲೂಪ್
Locally attached,ಸ್ಥಳೀಯವಾಗಿ ಲಗತ್ತಿಸಲಾಗಿದೆ
Locally-attached  Station,ಸ್ಥಳೀಯವಾಗಿ ಲಗತ್ತಿಸಲಾಗಿದೆ  ನಿಲ್ದಾಣ
Local mode,ಸ್ಥಳೀಯ ವಿಧಾನ
Local order wire,ಸ್ಥಳೀಯ ಆದೇಶ ತಂತಿ
Local oscillator,ಸ್ಥಳೀಯ ಆಂದೋಲನಕಾರ
Local service area,ಸ್ಥಳೀಯ ಸೇವಾ ಪ್ರದೇಶ
Local side,ಸ್ಥಳೀಯ ಭಾಗ
Local station,ಸ್ಥಳೀಯ ನಿಲ್ದಾಣ
Local switching  Facility,ಸ್ಥಳೀಯ ಸ್ವಿಚಿಂಗ್  ಸೌಲಭ್ಯ
Local variable,ಸ್ಥಳೀಯ ವೇರಿಯಬಲ್
Local variable  Symbol,ಸ್ಥಳೀಯ ವೇರಿಯಬಲ್  ಚಿಹ್ನೆ
Locate,ಆಡು
Locate mode,ಮೋಡ್ ಅನ್ನು ಪತ್ತೆ ಮಾಡಿ
Location,ಸ್ಥಳ
Location counter  (= Location  Register),ಸ್ಥಳ ಕೌಂಟರ್  (= ಸ್ಥಳ  ನೋಂದಣಿ)
Location life,ಸ್ಥಳ ಜೀವನ
Locator device,ಲೊಕೇಟರ್ ಸಾಧನ
Locator  Qualification,ಲೊಕೇಟರ್  ಅರ್ಹತೆ
Locator variable,ಲೊಕೇಟರ್ ವೇರಿಯಬಲ್
Lock,ಬ ೦ ದೆ
Locked name,ಲಾಕ್ ಮಾಡಿದ ಹೆಸರು
Locked page,ಲಾಕ್ ಮಾಡಿದ ಪುಟ
Locked record,ಲಾಕ್ ಮಾಡಿದ ದಾಖಲೆ
Locking,ಲಾಕಿಂಗ್
Lock out,ಲಾಕ್
Lockout module,ಬೀಗಮುದ್ರೆ ಮಾಡ್ಯೂಲ್
Lock-up table,ಲಾಕ್ ಅಪ್ ಮೇಜಿನ
Log,ಬ ೦ ದಿಸು
Logger,ಕಸಕ
Logging,ಕಪ್ಪೆ
Logical access level,ತಾರ್ಕಿಕ ಪ್ರವೇಶ ಮಟ್ಟ
Logical ADD,ತಾರ್ಕಿಕ ಆಡ್
Logical analysis,ತಾರ್ಕಿಕ ವಿಶ್ಲೇಷಣೆ
Logical chart  (= Flow chart),ತಾರ್ಕಿಕ ಚಾರ್ಟ್  (= ಫ್ಲೋ ಚಾರ್ಟ್)
Logical child  Segment,ತಾರ್ಕಿಕ ಮಗು  ಭಾಗ
Logical comparison,ತಾರ್ಕಿಕ ಹೋಲಿಕೆ
Logical conjunction,ತಾರ್ಕಿಕ ಸಂಯೋಗ
Logical constant,ತಾರ್ಕಿಕ ಸ್ಥಿರ
Logical data  Structure,ತಾರ್ಕಿಕ ದತ್ತ  ರಚನೆ
Logical decision,ತಾರ್ಕಿಕ ನಿರ್ಧಾರ
Logical design,ತಾರ್ಕಿಕ ವಿನ್ಯಾಸ
Logical device  Address,ತಾರ್ಕಿಕ ಸಾಧನ  ಭಾಷಣ
Logical diagram,ತಾರ್ಕಿಕ ರೇಖೆ
Logical difference,ತಾರ್ಕಿಕ ವ್ಯತ್ಯಾಸ
Logical disjunction,ತಾರ್ಕಿಕ ವಿಘಟನೆ
Logical element,ತಾರ್ಕಿಕ ಅಂಶ
Logical expression,ತಾರ್ಕಿಕ ಅಭಿವ್ಯಕ್ತಿ
Logical file,ತಾರ್ಕಿಕ ಕೊಡೆ
Logical flow chart  ( Flow chart),ತಾರ್ಕಿಕ ಹರಿವಿನ ಚಾರ್ಟ್  (ಫ್ಲೋ ಚಾರ್ಟ್)
Logical group  Instruction,ತಾರ್ಕಿಕ ಗುಂಪು  ಸೂಚನಾ
Logical IF,ಒಂದು ವೇಳೆ ತಾರ್ಕಿಕ
Logical instruction,ತಾರ್ಕಿಕ ಸೂಚನೆ
Logical level,ತಾರ್ಕಿಕ ಮಟ್ಟ
Logical line group,ತಾರ್ಕಿಕ ಸಾಲಿನ ಗುಂಪು
Logical multiply,ತಾರ್ಕಿಕ ಗುಣ
Logical number,ತಾರ್ಕಿಕ ಸಂಖ್ಯೆ
Logical operation,ತಾರ್ಕಿಕ ಕಾರ್ಯಾಚರಣೆ
Logical operator,ತಾರ್ಕಿಕ ನಿರ್ವಾಹಕ
Logical page  Identifier,ತಾರ್ಕಿಕ ಪುಟ  ಗುರುತಿಸಿಕೊಳ್ಳುವಿಕೆ
Logical page  Number,ತಾರ್ಕಿಕ ಪುಟ  ಸಂಖ್ಯೆ
Logical parent  Segment,ತಾರ್ಕಿಕ ಪೋಷಕ  ಭಾಗ
Logical primary,ತಾರ್ಕಿಕ ಪ್ರಾಥಮಿಕ
Logical product,ತಾರ್ಕಿಕ ಉತ್ಪನ್ನ
Logical record,ತಾರ್ಕಿಕ ದಾಖಲೆ
Logical record  Block,ತಾರ್ಕಿಕ ದಾಖಲೆ  ನಿರ್ಬಂಧ
Logical relation,ತಾರ್ಕಿಕ ಸಂಬಂಧ
Logical shift,ತಾರ್ಕಿಕ ಶಿಖರ
Logical structure,ತಾರ್ಕಿಕ ರಚನೆ
Logical sum,ತಾರ್ಕಿಕ ಮೊತ್ತ
Logical switch,ತಾರ್ಕಿಕ ಸ್ವಿಚ್
Logical symbol,ತಾರ್ಕಿಕ ಚಿಹ್ನೆ
Logical term,ತಾರ್ಕಿಕ ಪದ
Logical timer,ತಾರ್ಕಿಕ ಟೈಮರ್
Logical tracing,ತಾರ್ಕಿಕ ಪತ್ತೆಹಚ್ಚುವಿಕೆ
Logical track,ತಾರ್ಕಿಕ ಟ್ರ್ಯಾಕ್
Logical unit,ತಾರ್ಕಿಕ ಘಟಕ
Logical variable,ತಾರ್ಕಿಕ ವೇರಿಯಬಲ್
Logical volume,ತಾರ್ಕಿಕ ಪ್ರಮಾಣ
Logical analyzer,ತಾರ್ಕಿಕ ವಿಶ್ಲೇಷಕ
Logic card,ತರ್ಕಪಟ್ಟೆ
Logic chart (= flow   Chart),ತರ್ಕ ಚಾರ್ಟ್ (= ಹರಿವು  ಚಾರ್ಟ್)
Logic decoder,ತರ್ಕ ಡಿಕೋಡರ್
Logic design,ತರ್ಕ ವಿನ್ಯಾಸ
Logic device,ತರ್ಕ ಸಾಧನ
Logic diagram,ತರ್ಕ ರೇಖಾಚಿತ್ರ
Logic element,ತರ್ಕ ಅಂಶ
Logic expression,ತರ್ಕ ಅಭಿವ್ಯಕ್ತಿ
Logic family,ತರ್ಕ ಕುಟುಂಬ
Logic flow chart  (= Flow chart),ತರ್ಕ ಹರಿವಿನ ಚಾರ್ಟ್  (= ಫ್ಲೋ ಚಾರ್ಟ್)
Logic function,ತರ್ಕ ಕಾರ್ಯ
Logic instruction,ತರ್ಕ ಸೂಚನೆ
Logic light,ತರ್ಕ ಬೆಳಕು
Logic operation,ತರ್ಕ ಕಾರ್ಯಾಚರಣೆ
Logic probe,ತರ್ಕ ತನಿಖೆ
Logic product,ತರ್ಕ ಉತ್ಪನ್ನ
Logic shift,ತರ್ಕ ಬದಲಾವಣ
Logic short fault,ತರ್ಕ ಸಣ್ಣ ದೋಷ
Logic signal,ತರ್ಕ ಸಂಕೇತ
Logic state,ತರ್ಕ ಸ್ಥಿತಿ
Logic symbol,ತರ್ಕ ಚಿಹ್ನೆ
Logic unit,ತರ್ಕ ಘಟಕ
Log in (= log on),ಲಾಗ್ ಇನ್ ಮಾಡಿ (= ಲಾಗ್ ಆನ್ ಮಾಡಿ)
Log off (= log out),ಲಾಗ್ ಆಫ್ ಮಾಡಿ (= ಲಾಗ್ out ಟ್)
Log on,ಲಾಗ್ ಆನ್
Log out,ಲಾಗ್ ಔಟ್
Log periodic  Antenna,ಲಾಗ್ ಆವರ್ತಕ  ಆನಂತಾ
Longitudinal  Balance,ಉದ್ದವಾಗಿ  ಸಮತೋಲನ
Longitudinal check,ರೇಖಾಂಶದ ಪರಿಶೀಲನೆ
Longitudinal circuit,ಉದ್ದದ ಸರ್ಕ್ಯೂಟ್
Longitudinal   Induction noise,ಉದ್ದವಾಗಿ  ಪ್ರಚೋದನೆ
Longitudinal-mode  Delay line,ಉದ್ದದ ಮೋಡ್  ವಿಳಂಬ ರೇಖೆ
Longitudinal parity  Check,ಉದ್ದನೆಯ ಸಮಾನತೆ  ಪರಿಶೀಲನೆ
Longitudinal  Redundancy  Check,ಉದ್ದವಾಗಿ  ಪುನರುಕ್ತಿ  ಪರಿಶೀಲನೆ
Longitudinal  Transmission  Check,ಉದ್ದವಾಗಿ  ರೋಗ ಪ್ರಸಾರ  ಪರಿಶೀಲನೆ
Look ahead,ಮುಂದೆ ನೋಡು
Look ahead carry,ಮುಂದೆ ಕ್ಯಾರಿ ನೋಡಿ
Look ahead unit,ಮುಂದೆ ಯುನಿಟ್ ನೋಡಿ
Look up,ಮೇಲೆ ನೋಡು
Look-up-table,ನೋಟ ಟೇಬಲ್
Loop,ಕುಣಿಕೆ
Loop-back test,ಲೂಪ್-ಬ್ಯಾಕ್ ಪರೀಕ್ಷೆ
Loop body,ಕುರಿಮರ
Loop box,ಲೂಪ್ ಬಾಕ್ಸ್
Loop check,ಲೂಪ್ ಚೆಕ್
Loop completion,ಲೂಪ್ ಪೂರ್ಣಗೊಳಿಸುವಿಕೆ
Loop computing,ಲೂಪ್ ಕಂಪ್ಯೂಟಿಂಗ್
Loop control,ಲೂಪ್ ನಿಯಂತ್ರಣ
Loop control  Statement,ಲೂಪ್ ನಿಯಂತ್ರಣ  ಹೇಳಿಕೆ
Loop-control  Variable,ಕುಣಿಕೆ-ನಿಯಂತ್ರಕ  ವೇರಿಯಬಲ್
Loop counter,ಲೇಪಕ ಕೌಂಟರ್
Loop feedback  Signal,ಲೂಪ್ ಪ್ರತಿಕ್ರಿಯೆ  ಸಂಕೇತ
Looping,ಲೇಪನ
Looping execution,ಲೂಪಿಂಗ್ ಮರಣದಂಡನೆ
Loop initialization,ಲೂಪ್ ಪ್ರಾರಂಭ
Loop input signal,ಲೂಪ್ ಇನ್ಪುಟ್ ಸಿಗ್ನಲ್
Loop jack  Switchboard,ಲೂಪ್‌ ಜ್ಯಾಕ್  ಸ್ವಿಟ್ ಕಾಯ್ದೆ
Loop modification,ಲೂಪ್ ಮಾರ್ಪಾಡು
Loop network,ಲೂಪ್ ನೆಟ್ವರ್ಕ್
Loop resistance,ಲೂಪ್ ಪ್ರತಿರೋಧ
Loop reverse  Battery,ಲೂಪ್ ರಿವರ್ಸ್  ಬ್ಯಾಟರಿ
Loop self checking,ಸ್ವಯಂ ಪರಿಶೀಲನೆ ಲೂಪ್ ಮಾಡಿ
Loop signalling,ಲೂಪ್ ಸಿಗ್ನಲಿಂಗ್
Loop start,ಲೂಪ್ ಪ್ರಾರಂಭ
Loop termination,ಲೂಪ್ ಮುಕ್ತಾಯ
Loop testing,ಲೂಪ್ ಪರೀಕ್ಷೆ
Loop transfer  Function,ಲೂಪ್ ವರ್ಗಾವಣೆ  ಕಾರ್ಯ
Loop transmission,ಲೂಪ್ ಪ್ರಸರಣ
Loop transmission frame,ಲೂಪ್ ಪ್ರಸರಣ ಚೌಕಟ್ಟು
Loop update,ಲೂಪ್ ನವೀಕರಣ
Loosely coupled,ಸಡಿಲವಾಗಿ ಜೋಡಿಸಲಾಗಿದೆ
Loss,ನಷ್ಟ
Loss of significance,ಮಹತ್ವದ ನಷ್ಟ
Loudness loss,ಜೋರಾಗಿ ನಷ್ಟ
Low activity data  Processing,ಕಡಿಮೆ ಚಟುವಟಿಕೆ ಡೇಟಾ  ಸಂಸ್ಕರಣೆ
Low byte,ಕಡಿಮೆ ಉಪನಾಯ
Low-end MPU,ಕೆಳಮಟ್ಟದ ಎಂಪಿಯು
Lower bound,"ಕೆಳಗಿನ ಸರಹದ್ದು, ಎಲ್ಲೆ"
Lower curtate,ಕೆಳ ಪರಂಪರೆ
Low-level language,ಕೆಳಮಟ್ಟದ ಭಾಷೆ
Low-noise  Amplifier,ತಗ್ಗು-ಶಬ್ದ  ಉಲ್ಬಣಕ
Low order,ಕಡಿಮೆ ಕ್ರಮ
Low order digit,ಕಡಿಮೆ ಕ್ರಮದ ಅಂಕೆಗಳು
Low-order position,ಕಡಿಮೆ ಕ್ರಮಾಂಕದ ಸ್ಥಾನ
Low pass filter,ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್
Low-performance  Equipment,ಕಡಿಮೆ ಕಾರ್ಯಕ್ಷಮತೆ  ಉಪಕರಣ
Low speed,ಕಡಿಮೆ ವೇಗ
Low speed storage,ಕಡಿಮೆ ವೇಗ ಸಂಗ್ರಹಣೆ
Low tape,ಕೆಳ ಟೇಪ್
Lukasiewicz  Notation,ಲುಕಾಸಿವಿಕ್  ನಿದರ್ಶನ
Lumped loading,ಉಂಡೆ ಲೋಡ್
Machine address,ಯಂತ್ರ ವಿಳಾಸ
Machine available  Time,ಯಂತ್ರ ಲಭ್ಯ  ಕಾಲ
Machine check,ಯಂತ್ರ ಪರಿಶೀಲನೆ
Machine check  Handler,ಯಂತ್ರ ಪರಿಶೀಲನೆ  ದರ್ವಿತ
Machine check  Indicator,ಯಂತ್ರ ಪರಿಶೀಲನೆ  ಸೂಚನೆ
Machine check  Interruption,ಯಂತ್ರ ಪರಿಶೀಲನೆ  ಅಡಚಣೆ
Machine code,ಯಂತ್ರ ಸಂಕೇತ
Machine cognition,ಯಂತ್ರ ಅರಿವು
Machine cycle,ಯಂತ್ರ ಚಕ್ರ
Machine  Dependent,ಯಂತ್ರ  ಅವಲಂಬಿತ
Machine  Dependent  Language,ಯಂತ್ರ  ಅವಲಂಬಿತ  ಭಾಷೆ
Machine   Dependent  Software,ಯಂತ್ರ  ಅವಲಂಬಿತ  ಸಾಫ್ಟ್ವೇರ್
Machine equation,ಯಂತ್ರ ಸಮೀಕರಣ
Machine  Equivalence,ಯಂತ್ರ  ಸಮಾನತೆ
Machine error,ಯಂತ್ರ ದೋಷ
Machine idle time,ಯಂತ್ರ ಐಡಲ್ ಸಮಯ
Machine  Independent,ಯಂತ್ರ  ಸ್ವತಂತ್ರ
Machine  Independent  Language,ಯಂತ್ರ  ಸ್ವತಂತ್ರ  ಭಾಷೆ
Machine  Independent  Software,ಯಂತ್ರ  ಸ್ವತಂತ್ರ  ಸಾಫ್ಟ್ವೇರ್
Machine  Independent  Solution,ಯಂತ್ರ  ಸ್ವತಂತ್ರ  ಪರಿಹಾರ
Machine  Instruction,ಯಂತ್ರ  ಸೂಚನಾ
Machine   Instruction code,ಯಂತ್ರ  ಸೂಚನಾ ಸಂಕೇತ
Machine  Instruction  Statement,ಯಂತ್ರ  ಸೂಚನಾ  ಹೇಳಿಕೆ
Machine  Intelligence,ಯಂತ್ರ  ಬುದ್ಧಿಶಕ್ತಿ
