Gujarati,Kannada
ડાબો સમૂહ,ಎಡ ಸೆಟ್
ઘડિયાળની વિરુદ્ધ દિશામાં,ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
કાઉન્ટરક્લોકવાઇઝ સ્ક્રૂ,ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ ತಿರುಪು
ડાબું ઊલટું,ಎಡ ವಿಲೋಮ
ડાબું ગુણાકાર,ಎಡ ಗುಣಾಕಾರ
લીબનીઝ સૂત્ર,ಲೈಬ್ನಿಜ್ ಸೂತ್ರ
લંબાઈ,ಉದ್ದ
તુંગાક્કુડી,ತುಂಗಕ್ಕುಡಿ
ત્રાંસી વળાંક,ಟ್ರಾಗಸ್ ಕರ್ವ್
લંગફિશ,ಶ್ವಾಸಕೋಶದ ಮೀನು
સ્તર વળાંક,ಮಟ್ಟದ ಕರ್ವ್
આત્મવિશ્વાસનું સ્તર,ಆತ್ಮವಿಶ್ವಾಸದ ಮಟ್ಟ
મહત્વનું સ્તર,ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ
કાલક્રમિક રીતે,ಕಾಲಾನುಕ್ರಮವಾಗಿ
શબ્દકોશ ક્રમ,ನಿಘಂಟು ಆದೇಶ
સંભાવના કાર્ય,ಸಂಭವನೀಯತೆ ಕಾರ್ಯ
સંભાવના ગુણોત્તર પરીક્ષણ,ಸಂಭವನೀಯತೆ ಅನುಪಾತ ಪರೀಕ್ಷೆ
"મર્યાદા, સીમાંત","ಮಿತಿ, ಕನಿಷ್ಠ"
"સીમાંત, આત્યંતિક","ಕನಿಷ್ಠ, ವಿಪರೀತ"
સીમાંત મૂલ્ય,ಕನಿಷ್ಠ ಮೌಲ್ಯ
સીમાંત વેગ,ಕನಿಷ್ಠ ವೇಗ
સરેરાશ શ્રેણી,ಸರಾಸರಿ ಶ್ರೇಣಿ
એકીકરણની મર્યાદા,ಏಕೀಕರಣದ ಮಿತಿ
ક્રમ મર્યાદા,ಅನುಕ್ರಮ ಮಿತಿ
"ક્લસ્ટર બિંદુ, મર્યાદા બિંદુ","ಕ್ಲಸ್ಟರ್ ಪಾಯಿಂಟ್, ಮಿತಿ ಬಿಂದು"
સીમાંત વેગ,ಕನಿಷ್ಠ ವೇಗ
"રેખા, રેખા, લંબગોળ","ರೇಖೆ, ರೇಖೆ, ದೀರ್ಘವೃತ್ತ"
"રેખીય, રેખીય, રેખીય","ರೇಖೀಯ, ರೇಖೀಯ, ರೇಖೀಯ"
રેખીય બિજવલ્લી,ರೇಖೀಯ ಬಿಜವಲ್ಲಿ
રેખીય બીજગણિત સમીકરણ,ರೇಖೀಯ ಬೀಜಗಣಿತದ ಸಮೀಕರಣ
રેખીય અંદાજ,ರೇಖೀಯ ಅಂದಾಜು
રેખીય એસિમ્પ્ટોટ,ರೇಖೀಯ ಲಕ್ಷಣ
રેખીય ગુણાંક,ರೇಖೀಯ ಗುಣಾಂಕ
આંચકો સંચય,ಆಘಾತ ಶೇಖರಣೆ
આઘાત પ્રતિબંધ,ಆಘಾತ ನಿರ್ಬಂಧ
રેખીય અવલંબન,ರೇಖೀಯ ಅವಲಂಬನೆ
રેખીય વિભેદક સમીકરણ,ರೇಖೀಯ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ
"લીનિયર ડાયમેન્શન, લીનિયર મેઝરમેન્ટ, લીનિયર લેન્થ-પહોળાઈ","ರೇಖೀಯ ಆಯಾಮ, ಲೀನಿಯರ್ ಮಾಪನ, ರೇಖೀಯ ಉದ್ದ-ಅಗಲ"
"રેખીય સમીકરણ, ચતુર્ભુજ સમીકરણ","ರೇಖೀಯ ಸಮೀಕರಣ, ಕ್ವಾಡ್ರಾಟಿಕ್ ಸಮೀಕರಣ"
રેખીય એકરૂપતા,ರೇಖೀಯ ಏಕರೂಪತೆ
રેખીય અપૂર્ણાંક રૂપાંતર,ರೇಖೀಯ ಭಾಗಶಃ ಪರಿವರ್ತನೆ
રેખીય કાર્ય,ರೇಖೀಯ ಕಾರ್ಯ
રેખીય કાર્ય,ರೇಖೀಯ ಕಾರ್ಯ
રેખીય જૂથ,ರೇಖೀಯ ಗುಂಪು
રેખીય સ્વતંત્રતા,ರೇಖೀಯ ಸ್ವಾತಂತ್ರ್ಯ
રેખીય સ્વતંત્ર સંબંધ,ರೇಖೀಯ ಸ್ವತಂತ್ರ ಸಂಬಂಧ
રેખીય અસમાનતા,ರೇಖೀಯ ಅಸಮಾನತೆ
રેખીય બિન-સમાન વિભેદક સમીકરણ,ಲೀನಿಯರ್ ಅಲ್ಲದ ಏಕರೂಪದ ಡಿಫರೆನ್ಷಿಯಲ್ ಸಮೀಕರಣ
રેખીય અભિન્ન સમીકરણ,ರೇಖೀಯ ಸಮಗ್ರ ಸಮೀಕರಣ
રેખીય પ્રક્ષેપ,ರೇಖೀಯ ಪ್ರಕ್ಷೇಪಣ
લીનિયર લીસ્ટ સ્ક્વેર રીગ્રેસન એનાલિસિસ,ಲೀನಿಯರ್ ಲೀಸ್ಟ್ ಸ್ಕ್ವೇರ್ಸ್ ರಿಗ್ರೆಶನ್ ಅನಾಲಿಸಿಸ್
"એકવચનમાં, રેખીય રીતે","ಏಕವಚನದಲ್ಲಿ, ರೇಖೀಯವಾಗಿ"
રેખીય રીતે નિર્ભર,ರೇಖಾತ್ಮಕವಾಗಿ ಅವಲಂಬಿತವಾಗಿದೆ
રેખીય રીતે સ્વતંત્ર,ರೇಖೀಯವಾಗಿ ಸ್ವತಂತ್ರ
રેખીય મેપિંગ,ರೇಖೀಯ ಮ್ಯಾಪಿಂಗ್
રેખીય ક્રમ,ರೇಖೀಯ ಕ್ರಮ
રેખીય ક્રમાંકન,ರೇಖೀಯ ಧಾರಾವಾಹಿ
રેખીય પ્રોગ્રામિંગ,ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್
લીનિયર પ્રોગ્રામિંગ અલ્ગોરિધમ,ಲೀನಿಯರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಅಲ್ಗಾರಿದಮ್
રેખીય પ્રોગ્રામિંગ સમસ્યા,ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಸಮಸ್ಯೆ
રેખીય રીગ્રેસન,ರೇಖಾತ್ಮಕ ಹಿಂಜರಿತ
રેખીય રીગ્રેસન ગુણાંક,ರೇಖೀಯ ಹಿಂಜರಿತ ಗುಣಾಂಕ
"રેખીય સંબંધ, ઘાતાંકીય સંબંધ","ರೇಖೀಯ ಸಂಬಂಧ, ಘಾತೀಯ ಸಂಬಂಧ"
રેખીય વસ્તી,ರೇಖೀಯ ಜನಸಂಖ್ಯೆ
રેખીય સબસ્પેસ,ರೇಖೀಯ ಉಪಸ್ಥಳ
રેખીય પરિવર્તન,ರೇಖೀಯ ರೂಪಾಂತರ
રેખીય રીગ્રેસન,ರೇಖಾತ್ಮಕ ಹಿಂಜರಿತ
રેખીય વિભેદક અંદાજ,ರೇಖೀಯ ಭೇದಾತ್ಮಕ ಅಂದಾಜು
રેખીય વેગ,ರೇಖೀಯ ವೇಗ
રેખા અભિન્ન,ಸಾಲಿನ ಅವಿಭಾಜ್ಯ
આંતરછેદની રેખા,ಛೇದನದ ಸಾಲು
રીગ્રેસનની રેખા,ಹಿಂಜರಿತದ ಸಾಲು
અવકાશી વેક્ટર,ಪ್ರಾದೇಶಿಕ ವೆಕ್ಟರ್
સ્થાનિક શ્રેષ્ઠ,ಸ್ಥಳೀಯ ಆಪ್ಟಿಮಮ್
"લોકસ, લોકસ","ಲೋಕಸ್, ಲೋಕಸ್"
લોગ લોગ લોગ,ಲಾಗ್ ಲಾಗ್ ಲಾಗ್
"લઘુગણક, લઘુગણક","ಲಾಗರಿಥಮಿಕ್, ಲಾಗರಿಥಮಿಕ್"
લઘુગણક ચોકસાઈ,ಲಾಗರಿಥಮಿಕ್ ನಿಖರತೆ
લઘુગણક ગણતરી,ಲಾಗರಿಥಮ್ ಲೆಕ್ಕಾಚಾರ
"લઘુગણક વળાંક, લઘુગણક વળાંક","ಲಾಗರಿಥಮಿಕ್ ಕರ್ವ್, ಲಾಗರಿಥಮಿಕ್ ಕರ್ವ್"
લઘુગણક વ્યુત્પન્ન,ಲಾಗರಿಥಮಿಕ್ ಉತ್ಪನ್ನ
લઘુગણક વિભેદક,ಲಾಗರಿಥಮಿಕ್ ಡಿಫರೆನ್ಷಿಯಲ್
"લઘુગણક કાર્ય, લઘુગણક કાર્ય","ಲಾಗರಿಥಮಿಕ್ ಫಂಕ್ಷನ್, ಲಾಗರಿಥಮಿಕ್ ಫಂಕ್ಷನ್"
"લઘુગણક સરેરાશ, ભૌમિતિક સરેરાશ","ಲಾಗರಿಥಮಿಕ್ ಸರಾಸರಿ, ಜ್ಯಾಮಿತೀಯ ಸರಾಸರಿ"
લઘુગણક સામાન્ય વિતરણ,ಲಾಗರಿಥಮಿಕ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ
લઘુગણક સંબંધ,ಲಾಗರಿಥಮಿಕ್ ಸಂಬಂಧ
લઘુગણક સ્કેલ,ಲಾಗರಿಥಮಿಕ್ ಸ್ಕೇಲ್
"લઘુગણક શ્રેણી, લઘુગણક શ્રેણી","ಲಾಗರಿಥಮ್ ಸರಣಿ, ಲಾಗರಿಥಮಿಕ್ ಸರಣಿ"
"લઘુગણક સર્પાકાર, લઘુગણક સર્પાકાર","ಲಾಗರಿಥಮಿಕ್ ಸುರುಳಿ, ಲಾಗರಿಥಮಿಕ್ ಸುರುಳಿ"
"લઘુગણક કોષ્ટક, લઘુગણક કોષ્ટક","ಲಾಗರಿಥಮ್ ಟೇಬಲ್, ಲಾಗರಿಥಮಿಕ್ ಟೇಬಲ್"
"લઘુગણક, લઘુગણક","ಲಾಗರಿಥಮ್, ಲಾಗರಿಥಮ್"
તર્કશાસ્ત્ર,ತರ್ಕಶಾಸ್ತ್ರ
તાર્કિક રીતે સમકક્ષ,ತಾರ್ಕಿಕವಾಗಿ ಸಮಾನ
"ગ્રોથ કર્વ, પર્લ-રીડ કર્વ","ಗ್ರೋತ್ ಕರ್ವ್, ಪರ್ಲ್-ರೀಡ್ ಕರ್ವ್"
"સામાન્ય વિતરણ લોગ કરો, સામાન્ય વિતરણ લોગ કરો","ಲಾಗ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ, ಲಾಗ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ"
"રેખાંશ, રેખાંશ","ರೇಖಾಂಶ, ರೇಖಾಂಶ"
"loop, loop, noose (no.), loop (ver.), praspanda","ಕುಣಿಕೆ, ಕುಣಿಕೆ, ಕುಣಿಕೆ (ಸಂ.), ಲೂಪ್ (ವರ್.), ಪ್ರಸ್ಪಂದ"
"ચૂંટણી પ્રચાર, લોટરી","ಚುನಾವಣಾ ಪ್ರಚಾರ, ಲಾಟರಿ"
રેખાંકિત,ಅಂಡರ್ಲೈನ್
ના જેટલું કે તેનાથી ઓછું,"ಕೆಳಗಿನ ಸರಹದ್ದು, ಎಲ್ಲೆ"
લો રીમેન-ઇન્ટિગ્રલ,ಲೋ ರೀಮನ್-ಇಂಟೆಗ್ರಲ್
ઓછી રકમ,ಕಡಿಮೆ ಮೊತ್ತ
ત્રિકોણાકાર મેટ્રિક્સને અનુસરે છે,ಕೆಳಗಿನ ತ್ರಿಕೋನ ಮ್ಯಾಟ್ರಿಕ್ಸ್
mclarin ફેલાય છે,ಮೆಕ್ಲಾರಿನ್ ಹರಡುವಿಕೆ
"માયા નંબર, મેજિક નંબર, ટકાઉપણું નંબર","ಮಾಯಾ ಸಂಖ್ಯೆ, ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ, ಬಾಳಿಕೆ ಸಂಖ್ಯೆ"
જાદુઈ ચોરસ,ಮಾಯಾ ಚೌಕ
તેજસ્વી મર્યાદા,ವಿಕಿರಣ ಮಿತಿ
મેઇલિંગ પ્રશ્નાવલી,ಮೇಲಿಂಗ್ ಪ್ರಶ್ನಾವಳಿ
મેઇલ દ્વારા સર્વેક્ષણ,ಮೇಲ್ ಮೂಲಕ ಸಮೀಕ್ಷೆ
ઓવરહેડ મર્યાદા,ಓವರ್ಹೆಡ್ ಮಿತಿ
લાંબી ચાપ,ಉದ್ದವಾದ ಚಾಪ
બંધાયેલ સમૂહ,ಬೌಂಡ್ ಸೆಟ್
બહુમૂલ્ય કાર્ય,ಬಹುಮೌಲ್ಯದ ಕಾರ್ಯ
"નકશો, નકશો, નકશો","ನಕ್ಷೆ, ನಕ್ಷೆ, ನಕ್ಷೆ"
સેટમાં મેપિંગ,ಸೆಟ್‌ಗಳಾಗಿ ಮ್ಯಾಪಿಂಗ್
સેટનું મેપિંગ,ಸೆಟ್ಗಳ ಮ್ಯಾಪಿಂಗ್
સીમાંત સંભાવના,ಕನಿಷ್ಠ ಸಂಭವನೀಯತೆ
ગાણિતિક વિશ્લેષણ,ಗಣಿತದ ವಿಶ್ಲೇಷಣೆ
અંકગણિત તર્ક,ಅಂಕಗಣಿತದ ತರ್ಕ
ગાણિતિક કેન્દ્ર,ಗಣಿತ ಕೇಂದ್ರ
ગાણિતિક જટિલતા,ಗಣಿತದ ಸಂಕೀರ್ಣತೆ
ગાણિતિક અર્થશાસ્ત્ર,ಗಣಿತದ ಅರ್ಥಶಾಸ್ತ್ರ
ગાણિતિક અપેક્ષા,ಗಣಿತದ ನಿರೀಕ್ಷೆ
ગાણિતિક સ્વરૂપ,ಗಣಿತದ ರೂಪ
"મેથેમેટિકલ ફોર્મેટ, મેથેમેટિકલ ફોર્મેટ","ಗಣಿತದ ಸ್ವರೂಪ, ಗಣಿತದ ಸ್ವರೂಪ"
ગાણિતિક ઓળખ,ಗಣಿತದ ಗುರುತುಗಳು
"ગાણિતિક તર્ક, ગાણિતિક તર્ક","ಗಣಿತದ ತರ್ಕ, ಗಣಿತದ ತರ್ಕ"
ગાણિતિક મોડેલ,ಗಣಿತದ ಮಾದರಿ
ગાણિતિક ઉદ્દેશ,ಗಣಿತದ ಉದ್ದೇಶ
મેટ્રિક્સ કર્ણકરણ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಕರ್ಣೀಕರಣ
મેટ્રિક્સ વ્યસ્ત,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ
મેટ્રિક્સ વ્યુત્ક્રમ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ
મેટ્રિક્સ પુનરાવર્તિત પદ્ધતિ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ರಿಕರ್ಸಿವ್ ವಿಧಾನ
મેટ્રિક્સ પદ્ધતિ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಧಾನ
મેટ્રિક્સ ગુણાકાર,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಗುಣಾಕಾರ
સ્થિરાંકોનું મેટ્રિક્સ,ಸ್ಥಿರಾಂಕಗಳ ಮ್ಯಾಟ್ರಿಕ್ಸ್
પ્રભાવશાળી મેટ્રિક્સ,ಪ್ರಬಲ ಮ್ಯಾಟ್ರಿಕ್ಸ್
મેટ્રિક્સ ઓપરેટર,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಆಪರೇಟರ್
મેટ્રિક્સ બહુપદી,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಬಹುಪದೋಕ್ತಿ
મેટ્રિક્સ પ્રિન્ટીંગ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಮುದ್ರಣ
મેટ્રિક્સ ઉત્પાદન,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಉತ್ಪನ್ನ
મહત્તમ,ಗರಿಷ್ಠಗೊಳಿಸಲಾಗಿದೆ
"મહત્તમ, મહત્તમ, સર્વોચ્ચ","ಗರಿಷ್ಠ, ಗರಿಷ್ಠ, ಗರಿಷ್ಠ"
મહત્તમ નિરપેક્ષ મૂલ્ય,ಗರಿಷ್ಠ ಸಂಪೂರ್ಣ ಮೌಲ್ಯ
મહત્તમ F- ગુણોત્તર,ಗರಿಷ್ಠ ಎಫ್-ಅನುಪಾತ
મહત્તમ સંભવિત,ಗರಿಷ್ಠ ಸಾಮರ್ಥ್ಯ
મહાલપિસ્તા,ಮಹಲ್ಪಿಷ್ಠ
મહાન નિષ્કર્ષ,ದೊಡ್ಡ ತೀರ್ಮಾನ
કાર્યની મહત્તમ,ಕಾರ್ಯದ ಗರಿಷ್ಠ
મેક્સવેલ-બોલ્ટ્સમેન સ્ટેટિસ્ટિક્સ,ಮ್ಯಾಕ್ಸ್‌ವೆಲ್-ಬೋಲ್ಟ್ಸ್‌ಮನ್ ಅಂಕಿಅಂಶಗಳು
સરેરાશ વિચલન,ವಿಚಲನ ಎಂದರ್ಥ
વિચલન સ્ક્વેર મીન,ವಿಚಲನ ಸ್ಕ್ವೇರ್ ಮೀನ್
ચોરસ સરેરાશ ભૂલ,ಚದರ ಅರ್ಥ ದೋಷ
"સરેરાશ, સરેરાશ મૂલ્ય","ಸರಾಸರಿ, ಸರಾಸರಿ ಮೌಲ್ಯ"
સરેરાશ પ્રમેય,ಅರ್ಥ ಪ್ರಮೇಯ
બબલી માપન,ಬಬ್ಲಿ ಮಾಪನ
"મધ્ય, મધ્ય, મધ્ય, મધ્ય","ಮಧ್ಯಮ, ಮಧ್ಯಮ, ಮಧ್ಯಮ, ಮಧ್ಯಮ"
મધ્ય કેન્દ્ર,ಮಧ್ಯಮ ಕೇಂದ್ರ
મધ્ય વળાંક,ಮಧ್ಯದ ವಕ್ರರೇಖೆ
મેસોથેલિયોમા,ಮೆಸೊಥೆಲಿಯೊಮಾ
સંદેશ,ಸಂದೇಶ
"કસ્ટમ, પદ્ધતિ","ಪದ್ಧತಿ, ವಿಧಾನ"
કાઢી નાખવાની પદ્ધતિ,ಅಳಿಸುವಿಕೆ ವಿಧಾನ
વ્યુત્ક્રમ પદ્ધતિ,ವಿಲೋಮ ವಿಧಾನ
પુનરાવર્તન પદ્ધતિ,ಪುನರಾವರ್ತನೆಯ ವಿಧಾನ
ઓછામાં ઓછો ચોરસ,ಕನಿಷ್ಠ ಚೌಕ
ટોર્ક પદ્ધતિ,ಟಾರ್ಕ್ ವಿಧಾನ
સમાન ત્રિકોણ પદ્ધતિ,ಇದೇ ರೀತಿಯ ತ್ರಿಕೋನ ವಿಧಾನ
ઢાળ ઉતરવાની પદ્ધતિ,ಇಳಿಜಾರು ಮೂಲದ ವಿಧಾನ
સંકલન પદ્ધતિ,ಸಂಕಲನ ವಿಧಾನ
અનિર્ધારિત ગુણાંક પદ્ધતિ,ನಿರ್ಧರಿಸದ ಗುಣಾಂಕ ವಿಧಾನ
અંતર વસ્તી,ದೂರದ ಜನಸಂಖ್ಯೆ
મેટ્રિક સિસ્ટમ,ಮೆಟ್ರಿಕ್ ಪದ್ಧತಿ
મેટ્રિક એકમ,ಮೆಟ್ರಿಕ್ ಘಟಕ
સૂક્ષ્મ સિદ્ધાંત,ಸೂಕ್ಷ್ಮ ಸಿದ್ಧಾಂತ
મધ્ય,ಮಧ್ಯಮ
મધ્ય,ಮಧ್ಯಮ
કેન્દ્રીય બિંદુ,ಕೇಂದ್ರ ಬಿಂದು
મધ્યબિંદુ સૂત્ર,ಮಧ್ಯಬಿಂದು ಸೂತ್ರ
ન્યૂનતમ બહુપદી,ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ
લઘુત્તમ સિદ્ધાંત,ಕನಿಷ್ಠ ಸಿದ್ಧಾಂತ
"ન્યૂનતમ, સૌથી નીચો, સૌથી નીચો","ಕನಿಷ್ಠ, ಕಡಿಮೆ, ಕಡಿಮೆ"
નીચા બિંદુ,ಕಡಿಮೆ ಬಿಂದು
ઓછામાં ઓછા બહુપદી,ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ
કાર્યનું ન્યૂનતમ,ಕಾರ್ಯದ ಕನಿಷ್ಠ
ટૂંકા ચાપ,ಸಣ್ಣ ಚಾಪ
ટૂંકો પત્ર,ಸಣ್ಣ ಪತ್ರ
બાઉન્ડેડ સબસેટ,ಸೀಮಿತ ಉಪವಿಭಾಗ
"માઈનસ, દેવું","ಮೈನಸ್, ಸಾಲ"
બાદબાકીનું ચિહ્ન,ಮೈನಸ್ ಚಿಹ್ನೆ
મિશ્ર અપૂર્ણાંક,ಮಿಶ್ರ ಭಾಗ
વૈકલ્પિક ઉપકરણ,ಪರ್ಯಾಯ ಸಾಧನ
"મોડ, મોડ, પદ્ધતિ, પદ્ધતિ, સિસ્ટમ, મોડ","ಮೋಡ್, ಮೋಡ್, ವಿಧಾನ, ವಿಧಾನ, ವ್ಯವಸ್ಥೆ, ಮೋಡ್"
"મોડ્યુલસ, મોડ્યુલસ","ಮಾಡ್ಯುಲಸ್, ಮಾಡ್ಯುಲಸ್"
જટિલ સંખ્યાનું મોડ્યુલસ,ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆಯ ಮಾಡ್ಯುಲಸ್
ક્ષણ,ಕ್ಷಣ
ટોર્ક કાર્ય,ಟಾರ್ಕ್ ಕಾರ್ಯ
બળની ક્ષણ,ಬಲದ ಕ್ಷಣ
આવર્તન-વિતરણ ક્ષણ,ಆವರ್ತನ-ವಿತರಣೆ ಕ್ಷಣ
જડત્વની ક્ષણ,ಜಡತ್ವದ ಕ್ಷಣ
મોમેન્ટમ ક્ષણ,ಆವೇಗದ ಕ್ಷಣ
આવેગ,ಪ್ರಚೋದನೆ
એક પોસ્ટ,ಒಂದು ಪೋಸ್ಟ್
એકલ સંકલન,ಏಕ ಏಕೀಕರಣ
"એકરૂપતા, મોનોમોર્ફિઝમ","ಏಕರೂಪತೆ, ಏಕರೂಪತೆ"
મોનોક્યુલર,ಏಕರೂಪದ
દિશાહીન ચડતો ક્રમ,ಏಕ ದಿಕ್ಕಿನ ಆರೋಹಣ ಅನುಕ್ರಮ
સંપૂર્ણ,ನೇರವಾಗಿ
દિશાહીન રીતે અર્ધચંદ્રાકાર મેશ,ಏಕಮುಖವಾಗಿ ಅರ್ಧಚಂದ್ರಾಕಾರದ ಜಾಲರಿ
મોનોટિકલી વધતો ક્રમ,ಏಕರೂಪವಾಗಿ ಹೆಚ್ಚುತ್ತಿರುವ ಅನುಕ್ರಮ
અવિભાજ્ય કાર્ય,ಏಕರೂಪದ ಕಾರ್ಯ
મોન્ટે-કાર્લો ગણતરી,ಮಾಂಟೆ-ಕಾರ್ಲೊ ಲೆಕ್ಕಾಚಾರ
મોન્ટે-કાર્લો પદ્ધતિ,ಮಾಂಟೆ-ಕಾರ್ಲೊ ವಿಧಾನ
મોરા (રમત),ಮೋರಾ (ಕ್ರೀಡೆ)
મૃત્યુના આંકડા,ಸಾವಿನ ಅಂಕಿಅಂಶಗಳು
મોટે ભાગે,ಹೆಚ್ಚಾಗಿ
ગતિ,ಚಲನೆ
મૂવિંગ મીન,ಚಲಿಸುವ ಸರಾಸರಿ
M-વસ્તી,ಎಂ-ಜನಸಂಖ್ಯೆ
એમ-ટેસ્ટ ઓફ ઇન્ટિગ્રલ,ಸಮಗ್ರತೆಯ ಎಂ-ಪರೀಕ್ಷೆ
બહુવિધ નિર્ણય-સમસ્યા,ಬಹು ನಿರ್ಧಾರ-ಸಮಸ್ಯೆ
બહુપદી સામાન્ય વિતરણ,ಬಹುಪದೀಯ ಸಾಮಾನ್ಯ ವಿತರಣೆ
બહુપદી રેન્ડમ ચલ,ಬಹುಪದೀಯ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್
મલ્ટિપ્લેક્સ પરિવહન સમસ્યા,ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್ ಸಾರಿಗೆ ಸಮಸ್ಯೆ
બહુપદી,ಬಹುಪದೀಯ
બહુપદી વિતરણ,ಬಹುಪದೀಯ ವಿತರಣೆ
"બહુવિધ, બહુવિધ, બહુવિધ, ઘણા (વિ.), બહુવિધ, પ્રત્યાવર્તન (એન.)","ಬಹು, ಬಹು, ಬಹು, ಅನೇಕ (v.), ಬಹು, ವಕ್ರೀಕಾರಕ (n.)"
બહુવિધ પસંદગીની સમસ્યા,ಬಹು ಆಯ್ಕೆಯ ಸಮಸ್ಯೆ
સંઘીય પ્રાંતો,ಒಕ್ಕೂಟದ ಪ್ರಾಂತ್ಯಗಳು
બહુવિધ સહસંબંધ,ಬಹು ಪರಸ್ಪರ ಸಂಬಂಧ
બહુવિધ આવર્તન કોષ્ટક,ಬಹು ಆವರ್ತನ ಕೋಷ್ಟಕ
બહુવિધ અભિન્ન,ಬಹು ಅವಿಭಾಜ್ಯ
બહુવિધ એકીકરણ,ಬಹು ಏಕೀಕರಣ
બહુવિધ રીગ્રેસન,ಬಹು ಹಿಂಜರಿತ
બહુવિધ રીગ્રેસન વિશ્લેષણ,ಬಹು ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ
બહુવિધ રીગ્રેશન ગુણાંક,ಬಹು ಹಿಂಜರಿತ ಗುಣಾಂಕ
બહુવિધ રીગ્રેસન સમીકરણ,ಬಹು ಹಿಂಜರಿತ ಸಮೀಕರಣ
બહુમૂળ,ಬಹು ಮೂಲ
ગુણાકાર,ಗುಣಾಕಾರ
(નિર્ધારકનું) સ્તંભાકાર ગુણાકાર,(ನಿರ್ಣಾಯಕ) ಸ್ತಂಭಾಕಾರದ ಗುಣಾಕಾರ
(નિર્ધારકનું) રેખીય ગુણાકાર,(ನಿರ್ಣಾಯಕ) ರೇಖೀಯ ಗುಣಾಕಾರ
ગુણાકાર પરિબળ,ಗುಣಾಕಾರ ಅಂಶ
ગુણાકાર કાર્ય,ಗುಣಾಕಾರ ಕ್ರಿಯೆ
ગુણાત્મક જૂથ,ಗುಣಾತ್ಮಕ ಗುಂಪು
ગુણાકાર વ્યસ્ત,ಗುಣಾಕಾರ ವಿಲೋಮ
બહુમતી,ಬಹುತ್ವ
બહુમતી,ಬಹುತ್ವ
શૂન્યની ગુણાકાર,ಸೊನ್ನೆಗಳ ಬಹುಸಂಖ್ಯೆ
ગુણક,ಗುಣಕ
"ગુણાકાર, ગુણાકાર","ಗುಣಿಸಿ, ಗುಣಿಸಿ"
બહુવિધ વિતરણ,ಬಹು ವಿತರಣೆ
બહુવિધ સામાન્ય વિતરણ,ಮಲ್ಟಿವೇರಿಯೇಟ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ
બહુવિધ વસ્તી,ಬಹುವಿಧದ ಜನಸಂಖ್ಯೆ
"પરસ્પર, પરસ્પર","ಪರಸ್ಪರ, ಪರಸ್ಪರ"
નાબલા,ನಬ್ಲಾ
નાપીરીયા,ನಾಪಿರಿಯಾ
"નેપિયર લઘુગણક, નેપિયર લઘુગણક","ನೇಪಿಯರ್ ಲಾಗರಿಥಮ್, ನೇಪಿಯರ್ ಲಾಗರಿಥಮ್"
"કુદરતી લઘુગણક, કુદરતી લઘુગણક","ನೈಸರ್ಗಿಕ ಲಾಗರಿಥಮ್, ನೈಸರ್ಗಿಕ ಲಾಗರಿಥಮ್"
"ધન પૂર્ણાંક, ધન પૂર્ણાંક","ಧನಾತ್ಮಕ ಪೂರ್ಣಾಂಕ, ಧನಾತ್ಮಕ ಪೂರ್ಣಾಂಕ"
નોટિકલ માઇલ,ನಾಟಿಕಲ್ ಮೈಲಿ
n-vim,n-vim
n-vim વેક્ટર-સ્પેસ,n-vim ವೆಕ್ಟರ್-ಸ್ಪೇಸ್
જરૂરી અને પર્યાપ્ત પ્રતિબંધો,ಅಗತ್ಯ ಮತ್ತು ಸಾಕಷ್ಟು ನಿರ್ಬಂಧಗಳು
જરૂરી પ્રતિબંધો,ಅಗತ್ಯ ನಿರ್ಬಂಧಗಳು
પ્રતિબંધ,ನಿಷೇಧ
