Bengali,Kannada
"1.ইন্টারনেট ম্যানুয়াল, 2.ইন্টারনেট প্রোটোকল","1.ಇಂಟರ್ನೆಟ್ ಮ್ಯಾನುಯಲ್, 2.ಇಂಟರ್ನೆಟ್ ಪ್ರೋಟೋಕಾಲ್"
ইন্টারনেট ব্রডকাস্ট ডায়ালগ (IRC),ಇಂಟರ್ನೆಟ್ ಬ್ರಾಡ್ಕಾಸ್ಟ್ ಡೈಲಾಗ್ (IRC)
ইন্টারনেট সেবা প্রদানকারী,ಇಂಟರ್ನೆಟ್ ಸೇವೆಯನ್ನು ಒದಗಿಸುವವರು
ইন্টারনেট পরিষেবা তালিকা,ಇಂಟರ್ನೆಟ್ ಸೇವೆ ಪಟ್ಟಿ
ইন্টারনেট সমাজ,ಇಂಟರ್ನೆಟ್ ಸಮಾಜ
"1. ইন্টারনেট ডিভাইস, 2. ডিভাইস","1. ಇಂಟರ್ನೆಟ್ ಸಾಧನ, 2. ಸಾಧನ"
ইন্টারনেট অপারেশন,ಇಂಟರ್ನೆಟ್ ಕಾರ್ಯಾಚರಣೆ
ইন্টারনেট অপারেশন,ಇಂಟರ್ನೆಟ್ ಕಾರ್ಯಾಚರಣೆ
ইন্টারপোলেশন,ಇಂಟರ್ಪೋಲೇಷನ್
ব্যাখ্যা,ವ್ಯಾಖ್ಯಾನ
"1. দোভাষী, 2. বৈষম্যকারী, 3. স্মৃতির স্থানান্তরকারী","1. ಇಂಟರ್ಪ್ರಿಟರ್, 2. ತಾರತಮ್ಯಕಾರ, 3. ಜ್ಞಾಪಕ ವರ್ಗಾವಣೆ"
আন্তঃপ্রক্রিয়া যোগাযোগ,ಇಂಟರ್ಪ್ರೊಸೆಸ್ ಸಂವಹನ
অন্তরায়ক,ಅಂತರಾಯಕ್
বাধা হ্যান্ডলার,ಅಡ್ಡಿ ಹ್ಯಾಂಡ್ಲರ್
বাধা কভার,ಅಡ್ಡಿ ಕವರ್
বাধা সংকেত,ಅಡ್ಡಿ ಸಂಕೇತ
বাধা ভেক্টর,ಅಡ್ಡಿಪಡಿಸು ವೆಕ್ಟರ್
বাধা,ಅಡ್ಡಿಪಡಿಸಿ
ছেদ,ಛೇದಕ
"1.ইন্টারনেট, 2.ইন্টারনেট","1.ಅಂತರ್ಜಾಲ, 2.ಅಂತರ್ಜಾಲ"
অপরিবর্তনীয়,ಬದಲಾಗದ
ইনভেন্টরি প্রধান ফাইল,ದಾಸ್ತಾನು ಮುಖ್ಯ ಫೈಲ್
বিপরীত মাল্টিপ্লেক্সার,ವಿಲೋಮ ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್
বিপরীত স্ক্যানিং,ವಿಲೋಮ ಸ್ಕ್ಯಾನಿಂಗ್
বিপরীত ফাইল,ರಿವರ್ಸ್ ಫೈಲ್
বিপরীত তালিকা ফাইল,ರಿವರ್ಸ್ ಪಟ್ಟಿ ಫೈಲ್
বিপরীত পাতা টেবিল,ವಿಲೋಮ ಪುಟ ಕೋಷ್ಟಕ
"1. বিনিময়কারী, 2. প্রতীক","1. ವಿನಿಮಯಕಾರಕ, 2. ಚಿಹ್ನೆ"
ইন্টারনেট অপারেশন,ಇಂಟರ್ನೆಟ್ ಕಾರ್ಯಾಚರಣೆ
ইন্টারপোলেশন,ಇಂಟರ್ಪೋಲೇಷನ್
ব্যাখ্যা,ವ್ಯಾಖ್ಯಾನ
"1. দোভাষী, 2. বৈষম্যকারী, 3. স্মৃতির স্থানান্তরকারী","1. ಇಂಟರ್ಪ್ರಿಟರ್, 2. ತಾರತಮ್ಯಕಾರ, 3. ಜ್ಞಾಪಕ ವರ್ಗಾವಣೆ"
আন্তঃপ্রক্রিয়া যোগাযোগ,ಇಂಟರ್ಪ್ರೊಸೆಸ್ ಸಂವಹನ
অন্তরায়ক,ಅಂತರಾಯಕ್
বাধা হ্যান্ডলার,ಅಡ್ಡಿ ಹ್ಯಾಂಡ್ಲರ್
বাধা কভার,ಅಡ್ಡಿ ಕವರ್
বাধা সংকেত,ಅಡ್ಡಿ ಸಂಕೇತ
বাধা ভেক্টর,ಅಡ್ಡಿಪಡಿಸು ವೆಕ್ಟರ್
বাধা,ಅಡ್ಡಿಪಡಿಸಿ
ছেদ,ಛೇದಕ
"1.ইন্টারনেট, 2.ইন্টারনেট","1.ಅಂತರ್ಜಾಲ, 2.ಅಂತರ್ಜಾಲ"
অপরিবর্তনীয়,ಬದಲಾಗದ
ইনভেন্টরি প্রধান ফাইল,ದಾಸ್ತಾನು ಮುಖ್ಯ ಫೈಲ್
বিপরীত মাল্টিপ্লেক্সার,ವಿಲೋಮ ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್
বিপরীত স্ক্যানিং,ವಿಲೋಮ ಸ್ಕ್ಯಾನಿಂಗ್
বিপরীত ফাইল,ರಿವರ್ಸ್ ಫೈಲ್
বিপরীত তালিকা ফাইল,ರಿವರ್ಸ್ ಪಟ್ಟಿ ಫೈಲ್
বিপরীত পাতা টেবিল,ವಿಲೋಮ ಪುಟ ಕೋಷ್ಟಕ
"1. বিনিময়কারী, 2. প্রতীক","1. ವಿನಿಮಯಕಾರಕ, 2. ಚಿಹ್ನೆ"
কার্য ব্যবস্থাপনা,ಕಾರ್ಯ ನಿರ್ವಹಣೆ
কর্মমুখী ভাষা,ಕ್ರಿಯೆ ಆಧಾರಿತ ಭಾಷೆ
কাজের অগ্রাধিকার,ಕಾರ್ಯ ಆದ್ಯತೆ
কাজের সময়সূচী,ಕೆಲಸದ ವೇಳಾಪಟ್ಟಿ
টাস্ক সিকোয়েন্সিং,ಕಾರ್ಯ ಅನುಕ್ರಮ
কাজের সময়সূচী,ಕೆಲಸದ ವೇಳಾಪಟ್ಟಿ
সন্নিবেশ,ಅಳವಡಿಕೆ
জয়েন্ট ফটোগ্রাফি গ্রুপ (JPG),ಜಂಟಿ ಛಾಯಾಗ್ರಹಣ ಗುಂಪು (JPG)
পত্রিকা,ಪತ್ರಿಕೆ
আনন্দ লাঠি,ಸಂತೋಷ ಕೋಲು
"1.মূল্যায়ন, 2.সিদ্ধান্ত","1.ಮೌಲ್ಯಮಾಪನ, 2.ನಿರ್ಧಾರ"
লাফ,ನೆಗೆಯುವುದನ್ನು
লাফের নির্দেশ,ಜಂಪ್ ಸೂಚನೆ
জাম্পার,ಜಿಗಿತಗಾರ
"1. সঙ্গম, 2. সন্ধি, 3. যৌথ","1. ಸಂಗಮ, 2. ಸಂಧಿ, 3. ಜಂಟಿ"
আবর্জনা,ಕಸದ
ন্যায্যতা,ಸಮರ್ಥನೆ
কিলো বাইট,ಕಿಲೋ ಬೈಟ್
কার্নফ মানচিত্র,ಕಾರ್ನಾಫ್ ನಕ್ಷೆ
কার্নফ ছবি,ಕಾರ್ನಾಫ್ ಚಿತ್ರ
KB (কিলোগ্রাম বাইট),ಕೆಬಿ (ಕಿಲೋಗ್ರಾಂ ಬೈಟ್)
"1. অষ্টী, 2. কার্নেল, 3. কর্নেল","1. ಅಷ್ಟಿ, 2. ಕರ್ನಲ್‌ಗಳು, 3. ಕಲಂ"
আট মোড,ಎಂಟು ಮೋಡ್
acclimatization,ಒಗ್ಗಿಕೊಳ್ಳುವಿಕೆ
চাবি,ಕೀ
কীবোর্ড,ಕೀಬೋರ್ಡ್
"1.কী বাউন্স, 2.কী প্রত্যাখ্যান","1.ಕೀ ಬೌನ್ಸ್, 2.ಕೀ ರಿಜೆಕ್ಟ್"
কী ক্লিক করুন,ಕೀ ಕ್ಲಿಕ್
কী কম্প্রেশন,ಕೀ ಸಂಕೋಚನ
"1.কী ডিস্ক, 2.কী ডিস্ক","1.ಕೀ ಡಿಸ್ಕ್, 2.ಕೀ ಡಿಸ್ಕ್"
কী এনকোডিং,ಕೀ ಎನ್ಕೋಡಿಂಗ್
প্রধান এলাকা,ಮುಖ್ಯ ಪ್ರದೇಶ
"1.কী ফাইল, 2.কী ফাইল","1.ಕೀ ಫೈಲ್, 2.ಕೀ ಫೈಲ್"
প্রধান কাঠামো,ಮುಖ್ಯ ರಚನೆ
প্রকৃত ব্যবস্থাপনা,ಪ್ರಮುಖ ನಿರ್ವಹಣೆ
কী প্যাড,ಕೀ ಪ್ಯಾಡ್
কী প্যাড,ಕೀ ಪ್ಯಾಡ್
মূল বাক্যাংশ,ಪ್ರಮುಖ ನುಡಿಗಟ್ಟು
কী পালস,ಪ್ರಮುಖ ನಾಡಿ
কী খোঁচা,ಕೀ ಪಂಚರ್
কী সাজানোর,ಪ್ರಮುಖ ರೀತಿಯ
"1.কী স্ট্রোক, 2.কী স্ট্রোক, 3.কী চাপ","1.ಕೀ ಸ್ಟ್ರೋಕ್, 2.ಕೀ ಸ್ಟ್ರೋಕ್, 3.ಕೀ ಒತ್ತಡ"
ঠিকানা স্থানান্তর কী,ವಿಳಾಸ ವರ್ಗಾವಣೆ ಕೀ
"1. ডিস্ক কী, 2. ডিস্ক কী","1. ಡಿಸ್ಕ್ ಕೀ, 2. ಡಿಸ್ಕ್ ಕೀ"
ফ্লপি কী,ಫ್ಲಾಪಿ ಕೀ
টেপ কী,ಟೇಪ್ ಕೀ
নির্দেশক শব্দ,ಪ್ರಮುಖ ಪದ
"1. লাথি, 2. থাম্প","1.ಕಿಕ್, 2.ತಂಪ್"
কুটির,ಗುಡಿಸಲು
কিলো বিট,ಕಿಲೋ ಬಿಟ್
গিঁট,ಗಂಟು
জ্ঞান ভিত্তিক তথ্য সেবা,ಜ್ಞಾನ ಆಧಾರಿತ ಮಾಹಿತಿ ಸೇವೆಗಳು
জ্ঞান অনুসন্ধান,ಜ್ಞಾನದ ಅನ್ವೇಷಣೆ
জ্ঞান অনুসন্ধান ডাটাবেস,ಜ್ಞಾನ ಹುಡುಕಾಟ ಡೇಟಾಬೇಸ್
জ্ঞান প্রকৌশল,ಜ್ಞಾನ ಎಂಜಿನಿಯರಿಂಗ್
জ্ঞান ব্যবস্থাপনা,ಜ್ಞಾನ ನಿರ್ವಹಣಾ
জ্ঞান কর্মী,ಜ್ಞಾನ ಕಾರ್ಯಕರ್ತ
ল্যান অ্যাডাপ্টার,ಲ್ಯಾನ್ ಅಡಾಪ್ಟರ್
"1.LAN সার্ভার, 2.LAN সার্ভার","1.LAN ಸರ್ವರ್, 2.LAN ಸರ್ವರ್"
LAN কর্মক্ষেত্র,LAN ಕಾರ್ಯಸ್ಥಳ
অনুভূমিক ছবি,ಸಮತಲ ಚಿತ್ರ
"1.অনুভূমিক ছবি, 2.ল্যান্ডস্কেপ","1. ಅಡ್ಡ ಚಿತ್ರ, 2. ಭೂದೃಶ್ಯ"
ভাষা,ಭಾಷೆ
ভাষা প্রশিক্ষক,ಭಾಷಾ ಬೋಧಕ
ভাষা প্রসেসর,ಭಾಷಾ ಸಂಸ್ಕಾರಕ
"1.Language Transferr, 2.Language Translator","1. ಭಾಷಾ ವರ್ಗಾವಣೆ, 2. ಭಾಷಾ ಅನುವಾದಕ"
ল্যাপটপ,ಲ್ಯಾಪ್ಟಾಪ್
ব্যাপক ইন্টিগ্রেশন (LSI),ಸಮಗ್ರ ಏಕೀಕರಣ (LSI)
গণ ইন্টিগ্রেশন (LSI),ಸಾಮೂಹಿಕ ಏಕೀಕರಣ (LSI)
লেজার,ಲೇಸರ್
লেজার প্রিন্টার,ಲೇಸರ್ ಮುದ್ರಕ
লাস্ট ইনপুট ফার্স্ট ইস্যু (LIFO),ಕೊನೆಯ ಇನ್‌ಪುಟ್ ಮೊದಲ ಸಂಚಿಕೆ (LIFO)
স্তর,ಪದರ
"ব্লুপ্রিন্ট, বিন্যাস","ನೀಲನಕ್ಷೆ, ವಿನ್ಯಾಸ"
"1. পাতা, 2. পাতা, 3. চিঠি","1. ಎಲೆಗಳು, 2. ಎಲೆಗಳು, 3. ಪತ್ರ"
পাতার নোড,ಎಲೆ ನೋಡ್
পাতার দাগ,ಎಲೆ ಚುಕ್ಕೆ
ইজারা,ಗುತ್ತಿಗೆ
"1.লিজ চ্যানেল, 2.লিজ সিস্টেম","1.ಲೀಸ್ ಚಾನಲ್, 2.ಲೀಸ್ ಸಿಸ್ಟಮ್"
"1. লাইন, 2. লেশ লাইন","1.ಲೈನ್, 2.ಲೀಶ್ ಲೈನ್"
ন্যূনতম অর্থপূর্ণ বিট shell.sb),ಕನಿಷ್ಠ ಅರ್ಥಪೂರ್ಣ ಬಿಟ್ ಶೆಲ್.ಎಸ್ಬಿ)
অন্তত উল্লেখযোগ্য স্কোর,ಕನಿಷ್ಠ ಗಮನಾರ್ಹ ಸ್ಕೋರ್
"1. ইনহেরিটেড সিস্টেম, 2. ইনহেরিটেন্স সিস্টেম","1. ಆನುವಂಶಿಕ ವ್ಯವಸ್ಥೆ, 2. ಆನುವಂಶಿಕ ವ್ಯವಸ್ಥೆ"
"1. লেমা, 2. উপপাদ্য","1. ಲೆಮಾ, 2. ಪ್ರಮೇಯ"
চিঠির গুণমান (LQ),ಅಕ್ಷರದ ಗುಣಮಟ್ಟ (LQ)
শব্দার্থে,ಮೌಖಿಕವಾಗಿ
অভিধান,ನಿಘಂಟುಶಾಸ್ತ್ರ
"1.আর্কাইভ,2.লাইব্রেরি","1.ಆರ್ಕೈವ್, 2.ಲೈಬ್ರರಿ"
"1.লাইব্রেরি প্রোগ্রাম, 2.আর্কাইভ প্রোগ্রামিং","1.ಲೈಬ್ರರಿ ಪ್ರೋಗ್ರಾಂ, 2.ಆರ್ಕೈವ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್"
লাইব্রেরি ডিরেক্টরি,ಗ್ರಂಥಾಲಯ ಡೈರೆಕ್ಟರಿ
"1. লাইসেন্স চুক্তি, 2. লাইসেন্স চুক্তি","1. ಪರವಾನಗಿ ಒಪ್ಪಂದ, 2. ಪರವಾನಗಿ ಒಪ್ಪಂದ"
হালকা নির্গত ডায়োড (এলইডি),ಲೈಟ್ ಎಮಿಟಿಂಗ್ ಡಯೋಡ್‌ಗಳು (ಎಲ್‌ಇಡಿ)
হালকা বন্দুক,ಲಘು ಗನ್
হালকা কলম,ಬೆಳಕಿನ ಪೆನ್
রৈখিক অ্যাডাপ্টার,ರೇಖೀಯ ಅಡಾಪ್ಟರ್
লাইন সম্পাদনা,ಸಾಲು ಸಂಪಾದನೆ
"1.লাইন প্রিন্টার, 2.লাইন প্রিন্টার","1.ಲೈನ್ ಪ್ರಿಂಟರ್, 2.ಲೈನ್ ಪ್ರಿಂಟರ್"
"1.রৈখিক, 2.রৈখিক","1.ರೇಖೀಯ, 2.ರೇಖೀಯ"
লাইন প্রতি মিনিট (LPM),ಪ್ರತಿ ನಿಮಿಷಕ್ಕೆ ಸಾಲುಗಳು (LPM)
"1. লিঙ্ক, লিঙ্ক, 2. চেইন, 3. বন্ধন","1. ಲಿಂಕ್, ಲಿಂಕ್, 2. ಚೈನ್, 3. ಕರಾರುಪತ್ರ"
শৃঙ্খলিত তালিকা,ಚೈನ್ಡ್ ಪಟ್ಟಿ
লিনাক্স,ಲಿನಕ್ಸ್
"1.লিকুইড ক্রিস্টাল ডিসপ্লে, 2.লিকুইড ক্রিস্টাল ডিসপ্লে (LCD)","1.ಲಿಕ್ವಿಡ್ ಕ್ರಿಸ್ಟಲ್ ಡಿಸ್ಪ್ಲೇ, 2.ಲಿಕ್ವಿಡ್ ಕ್ರಿಸ್ಟಲ್ ಡಿಸ್ಪ್ಲೇ (LCD)"
তালিকা প্রক্রিয়াকরণ,ಪಟ್ಟಿ ಪ್ರಕ್ರಿಯೆ
"1.অক্ষর, 2.আক্ষরিক","1.ಅಕ್ಷರ, 2.ಅಕ್ಷರ"
"1. সক্রিয়, 2. জীবন্ত, 3. বৈদ্যুতিক, 4. চলন্ত","1. ಸಕ್ರಿಯ, 2. ದೇಶ, 3. ವಿದ್ಯುತ್, 4. ಚಲಿಸುವ"
লাইভ গিঁট,ಲೈವ್ ಗಂಟು
"1.লোড, 2.লোড","1.ಲೋಡ್, 2.ಲೋಡ್"
"1.লোড মডিউল, 2.লোড মডিউল","1.ಲೋಡ್ ಮಾಡ್ಯೂಲ್, 2.ಲೋಡ್ ಮಾಡ್ಯುಲೇಟರ್"
"1.স্থানীয়, 2.স্থানীয়","1.ಸ್ಥಳೀಯ, 2.ಸ್ಥಳೀಯ"
স্থানীয় অ্যাক্সেস,ಸ್ಥಳೀಯ ಪ್ರವೇಶ
লোকাল এরিয়া নেটওয়ার্ক (LAN),ಲೋಕಲ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್ (LAN)
স্থানীয় স্বচ্ছতা,ಸ್ಥಳೀಯ ಸ್ಪಷ್ಟತೆ
"1. স্থানীয় নেটওয়ার্ক, 2. স্থানীয় কেন্দ্র 3. স্থানীয় বিনিময়","1. ಸ್ಥಳೀಯ ನೆಟ್‌ವರ್ಕ್, 2. ಸ್ಥಳೀಯ ಕೇಂದ್ರ 3. ಸ್ಥಳೀಯ ವಿನಿಮಯ"
স্থানীয় স্মৃতি,ಸ್ಥಳೀಯ ಸ್ಮರಣೆ
স্থানীয় মোড,ಸ್ಥಳೀಯ ಮೋಡ್
স্থানীয় পরিবর্তনশীল,ಸ್ಥಳೀಯ ವೇರಿಯಬಲ್
"লুপ, লক","ಲೂಪ್, ಲಾಕ್"
লুপ ফাইল,ಲೂಪ್ ಫೈಲ್
অধিবেশন শুরু,ಅಧಿವೇಶನ ಆರಂಭ
মেয়াদ শেষ,ಅವಧಿಯ ಅಂತ್ಯ
রচনা,ಲೇಖಕರು
যুক্তি বিশ্লেষক,ತರ್ಕ ವಿಶ್ಲೇಷಕ
যুক্তি বোমা,ತರ್ಕ ಬಾಂಬ್
লজিক কার্ড,ಲಾಜಿಕ್ ಕಾರ್ಡ್
লজিক চার্ট (ফ্লোচার্ট),ಲಾಜಿಕ್ ಚಾರ್ಟ್ (ಫ್ಲೋಚಾರ್ಟ್)
লজিক সার্কিট,ಲಾಜಿಕ್ ಸರ್ಕ್ಯೂಟ್
লজিক ডিজাইন,ತರ್ಕ ವಿನ್ಯಾಸ
লজিক ডায়াগ্রাম,ತರ್ಕ ರೇಖಾಚಿತ್ರ
লজিক্যাল ফ্লোচার্ট,ತಾರ್ಕಿಕ ಫ್ಲೋಚಾರ್ಟ್
লজিক ফাংশন,ತರ್ಕ ಕಾರ್ಯ
লজিক গেট,ಲಾಜಿಕ್ ಗೇಟ್
"1. লজিক প্রোগ্রামিং, 2. লজিক প্রোগ্রামিং","1. ಲಾಜಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್, 2. ಲಾಜಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್"
যুক্তি স্থানচ্যুতি,ತರ್ಕ ಸ್ಥಳಾಂತರ
যুক্তি অবস্থা,ತರ್ಕ ಸ್ಥಿತಿ
লজিক সুইচ,ತರ್ಕ ಸ್ವಿಚ್
লজিক ইউনিট,ತರ್ಕ ಘಟಕ
যৌক্তিক,ತಾರ್ಕಿಕ
যৌক্তিক সংযোগ,ತಾರ್ಕಿಕ ಸಂಯೋಗ
যৌক্তিক তথ্য কাঠামো,ತಾರ್ಕಿಕ ಡೇಟಾ ರಚನೆ
লজিক্যাল ডায়াগ্রাম,ತಾರ್ಕಿಕ ರೇಖಾಚಿತ್ರ
যৌক্তিক অভিব্যক্তি,ತಾರ್ಕಿಕ ಅಭಿವ್ಯಕ್ತಿ
লজিক্যাল ফ্লোচার্ট,ತಾರ್ಕಿಕ ಫ್ಲೋಚಾರ್ಟ್
লজিক্যাল IF (যৌক্তিক যদি),ತಾರ್ಕಿಕ IF (ತಾರ್ಕಿಕ ವೇಳೆ)
যুক্তিসঙ্গত অপারেশন,ತರ್ಕಬದ್ಧ ಕಾರ್ಯಾಚರಣೆ
যুক্তিবাদী অপারেটর,ತರ್ಕಬದ್ಧ ಆಪರೇಟರ್
যুক্তিসঙ্গত সংযোগ,ತರ್ಕಬದ್ಧ ಸಂಪರ್ಕ
যৌক্তিক পরিকল্পনা,ತಾರ್ಕಿಕ ಯೋಜನೆ
"1. যুক্তিবাদী চরিত্র, 2. যৌক্তিক চরিত্র","1. ತರ್ಕಬದ್ಧ ಪಾತ್ರ, 2. ತಾರ್ಕಿಕ ಪಾತ್ರ"
যৌক্তিক প্যাটার্ন,ತಾರ್ಕಿಕ ಮಾದರಿ
যৌক্তিক মান,ತಾರ್ಕಿಕ ಮೌಲ್ಯ
যৌক্তিক পরিবর্তনশীল,ತಾರ್ಕಿಕ ವೇರಿಯಬಲ್
অর্জিত ওভারভিউ,ಸಾಧಿಸಿದ ಅವಲೋಕನ
পূর্বরূপ সেট,ಪೂರ್ವವೀಕ್ಷಣೆ ಸೆಟ್
পর্যবেক্ষণ,ವೀಕ್ಷಣೆ
"1.লুপ, 2.লুপ","1.ಲೂಪ್, 2.ಲೂಪ್"
লুপ নিয়ন্ত্রণ,ಲೂಪ್ ನಿಯಂತ್ರಣ
লুপ ইনিশিয়ালাইজেশন,ಲೂಪ್ ಆರಂಭಿಸುವಿಕೆ
লুপ বৈচিত্র,ಲೂಪ್ ಬದಲಾವಣೆ
"1.লুপ নেটওয়ার্ক, 2.লুপ নেটওয়ার্ক","1.ಲೂಪ್ ನೆಟ್ವರ್ಕ್, 2.ಲೂಪ್ ನೆಟ್ವರ್ಕ್"
লুপ ইনিশিয়ালাইজেশন,ಲೂಪ್ ಆರಂಭಿಸುವಿಕೆ
লুপ-এন্ডিং,ಲೂಪ್-ಎಂಡಿಂಗ್
পাল্টা লুপ পরীক্ষা,ಕೌಂಟರ್-ಲೂಪ್ ಪರೀಕ್ಷೆ
ঢিলেঢালাভাবে মিলিত,ಸಡಿಲವಾಗಿ ಜೋಡಿಸಲಾಗಿದೆ
ক্ষতিহীন কম্প্রেশন,ನಷ್ಟವಿಲ್ಲದ ಸಂಕೋಚನ
হ্যাসে কম্প্রেশন,ಹ್ಯಾಸ್ಸೆ ಕಂಪ್ರೆಷನ್
কম বাইট,ಕಡಿಮೆ ಬೈಟ್
নিম্ন স্তরের ভাষা,ಕಡಿಮೆ ಮಟ್ಟದ ಭಾಷೆ
কম পাস ফিল্টার,ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್
"1.নিম্ন শর্তযুক্ত, 2. নীচে আবদ্ধ","1.ಕಡಿಮೆ ಸ್ಥಿತಿ, 2. ಕೆಳಗೆ ಬಂಧಿಸಲಾಗಿದೆ"
"1.MAC প্রোটোকল, 2.MAC নীতিশাস্ত্র (মিডল অ্যাক্সেস কন্ট্রোল)","1.MAC ಪ್ರೋಟೋಕಾಲ್, 2.MAC ಎಥಿಕ್ಸ್ (ಮಧ್ಯಮ ಪ್ರವೇಶ ನಿಯಂತ್ರಣ)"
"1. মেশিন, 2. মেশিন","1. ಯಂತ್ರ, 2. ಯಂತ್ರ"
মেশিন ঠিকানা,ಯಂತ್ರದ ವಿಳಾಸ
"1. মেশিন কোড, 2. মেশিন কোড","1. ಮೆಷಿನ್ ಕೋಡ್, 2. ಮೆಷಿನ್ ಕೋಡ್"
মেশিন চাকা,ಯಂತ್ರ ಚಕ್ರ
যান্ত্রিক ভাষা,ಯಾಂತ್ರಿಕೃತ ಭಾಷೆ
যান্ত্রিক সফ্টওয়্যার,ಯಾಂತ್ರಿಕ ತಂತ್ರಾಂಶ
ডিভাইস ত্রুটি,ಸಾಧನ ದೋಷ
মেশিন অলস সময়,ಯಂತ್ರ ನಿಷ್ಕ್ರಿಯ ಸಮಯ
মেশিন ভাষা,ಯಂತ್ರ ಭಾಷೆ
ম্যানুয়াল,ಕೈಪಿಡಿ
মেশিন সেন্স,ಯಂತ್ರ ಅರ್ಥ
"1.মেশিন ল্যাঙ্গুয়েজ, 2.মেশিন ল্যাঙ্গুয়েজ","1.ಯಂತ್ರ ಭಾಷೆ, 2.ಯಂತ್ರ ಭಾಷೆ"
মেশিন লার্নিং,ಯಂತ್ರ ಕಲಿಕೆ
মেশিন অপারেশন,ಯಂತ್ರ ಕಾರ್ಯಾಚರಣೆ
মেশিন ভাষা,ಯಂತ್ರ ಭಾಷೆ
মেশিন কর্মক্ষমতা,ಯಂತ್ರ ಕಾರ್ಯಕ್ಷಮತೆ
মেশিন সিমুলেশন,ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್
মেশিন হাইজ্যাকিং সময়,ಯಂತ್ರ ಅಪಹರಣ ಸಮಯ
যন্ত্রানুবাদ,ಯಂತ್ರ ಅನುವಾದ
মেশিন শব্দ,ಯಂತ್ರ ಪದಗಳು
ম্যাক্রো নির্দেশ,ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ
ম্যাক্রো স্কেল,ಮ್ಯಾಕ್ರೋ ಸ್ಕೇಲ್
গণ সমাবেশ কর্মসূচি,ಸಾಮೂಹಿಕ ಜೋಡಣೆ ಕಾರ್ಯಕ್ರಮ
স্থূল কল,ಒಟ್ಟು ಕರೆ
"1.ম্যাক্রো কোড, 2.ম্যাক্রো কোড","1.ಮ್ಯಾಕ್ರೋ ಕೋಡ್, 2.ಮ್ಯಾಕ್ರೋ ಕೋಡ್"
ম্যাক্রো কমান্ড,ಮ್ಯಾಕ್ರೋ ಆಜ್ಞೆ
ম্যাক্রো ঘোষণা,ಮ್ಯಾಕ್ರೋ ಘೋಷಣೆ
ম্যাক্রো সংজ্ঞা,ಮ್ಯಾಕ್ರೋ ವ್ಯಾಖ್ಯಾನ
ম্যাক্রো ফ্লো চার্ট,ಮ್ಯಾಕ್ರೋ ಫ್ಲೋ ಚಾರ್ಟ್
ম্যাক্রো জেনারেটর,ಮ್ಯಾಕ್ರೋ ಜನರೇಟರ್
ম্যাক্রো নির্দেশ,ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ
স্থূল ভাষা,ಸ್ಥೂಲ ಭಾಷೆ
ম্যাক্রো লাইব্রেরি,ಮ್ಯಾಕ್ರೋ ಲೈಬ್ರರಿ
ম্যাক্রো প্যারামিটার,ಮ್ಯಾಕ್ರೋ ಪ್ಯಾರಾಮೀಟರ್
ম্যাক্রো প্রক্রিয়াকরণ,ಮ್ಯಾಕ್ರೋ ಸಂಸ್ಕರಣೆ
"1.ম্যাক্রো প্রসেসর, 2. ম্যাক্রোপ্রসেসর","1.ಮ್ಯಾಕ್ರೋ ಪ್ರೊಸೆಸರ್, 2. ಮ್ಯಾಕ್ರೋಪ್ರೊಸೆಸರ್"
ম্যাক্রো প্রোগ্রামিং,ಮ್ಯಾಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್
স্থূল প্রোটোটাইপ,ಒಟ್ಟು ಮೂಲಮಾದರಿ
"1.ম্যাক্রো এনকোডিং, 2.ম্যাক্রো কোডিং","1.ಮ್ಯಾಕ್ರೋ ಎನ್ಕೋಡಿಂಗ್, 2.ಮ್ಯಾಕ್ರೋ ಕೋಡಿಂಗ್"
মেগাবাইট (MB),ಮೆಗಾಬೈಟ್ (MB)
জাদু প্রতীক,ಮ್ಯಾಜಿಕ್ ಚಿಹ್ನೆ
জাদু সংখ্যা,ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ
চৌম্বকীয় বুদ্বুদ মেমরি,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಬಬಲ್ ಮೆಮೊರಿ
চৌম্বক কার্ড,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕಾರ್ಡ್
"1.ম্যাগনেটিক সেল, 2.ম্যাগনেটিক সেল","1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸೆಲ್, 2.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸೆಲ್"
চৌম্বকীয় প্রতীক,ಕಾಂತೀಯ ಚಿಹ್ನೆ
চৌম্বকীয় কোর স্টোরেজ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋರ್ ಸಂಗ್ರಹಣೆ
