Malayalam,Kannada
കിലോപാർസെക്ക്,ಕಿಲೋಪಾರ್ಸೆಕ್
കിലോടൺ ബോംബ്,ಕಿಲೋಟನ್ ಬಾಂಬ್
ചലനാത്മകം,ಚಲನಶಾಸ್ತ್ರ
തികച്ചും ചലനാത്മകം,ಸಂಪೂರ್ಣವಾಗಿ ಕ್ರಿಯಾತ್ಮಕವಾಗಿ
"ചലനാത്മകം, ചലനാത്മകം","ಚಲನಶೀಲ, ಕ್ರಿಯಾತ್ಮಕ"
ചലനാത്മകമായി,ಕ್ರಿಯಾತ್ಮಕವಾಗಿ
ഒടിവ്,ಮುರಿತ
ക്ലൈസ്ട്രോൺ,ಕ್ಲೈಸ್ಟ್ರಾನ್
മൂർച്ചയുള്ള അറ്റം,ಚೂಪಾದ ಅಂಚು
ക്രസ്കൽ അതിർത്തി,ಕ್ರುಸ್ಕಲ್ ಗಡಿ
തെർമോജനിക്,ಥರ್ಮೋಜೆನಿಕ್
ലേബൽ,ಲೇಬಲ್
"അടയാളപ്പെടുത്തിയ, ആലേഖനം ചെയ്ത, ലേബൽ ചെയ്ത","ಗುರುತಿಸಲಾಗಿದೆ, ಕೆತ್ತಲಾಗಿದೆ, ಲೇಬಲ್ ಮಾಡಲಾಗಿದೆ"
ലബോറട്ടറി,ಪ್ರಯೋಗಾಲಯ
ഗോവണി,ಏಣಿ
എതിർ ഘടികാരദിശയിൽ,ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
"എതിർ ഘടികാരദിശയിൽ, ഇടത് ധ്രുവത","ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ, ಎಡ ಧ್ರುವೀಕರಣ ರೋಟರ್"
പിറകോട്ടും മുന്നോട്ടും,ಹಿಂದಕ್ಕೆ ಮತ್ತು ಮುಂದಕ್ಕೆ
ലഗ്രാഞ്ച് പ്രക്ഷേപണം,ಲಾಗ್ರೇಂಜ್ ಪ್ರಸಾರ
ലഗ്രാൻജിയനിസം,ಲಗ್ರಾಂಜಿಯನಿಸಂ
കുഞ്ഞാടിന്റെ സൃഷ്ടി,ಕುರಿಮರಿ ಸೃಷ್ಟಿ
"പലക, പലക","ಹಲಗೆ, ಹಲಗೆ"
ഡോർസൽ പ്ലേറ്റ്,ಡಾರ್ಸಲ್ ಪ್ಲೇಟ್
"ഉപരിതല ഒഴുക്ക്, ലെവൽ ഫ്ലോ","ಮೇಲ್ಮೈ ಹರಿವು, ಮಟ್ಟದ ಹರಿವು"
"പ്ലേറ്റിംഗ്, പാനൽ, ലെവൽ, ലെയർ ബോണ്ട്","ಲೋಹಲೇಪ, ಫಲಕ, ಮಟ್ಟ, ಪದರದ ಬಂಧ"
വർഗ്ഗീകരണം,ಶ್ರೇಣೀಕರಣ
ലാമിന,ಲ್ಯಾಮಿನಾ
"വിളക്ക്, വിളക്ക്","ದೀಪ, ದೀಪ"
"കാജൽ, ദീപ് കാജൽ","ಕಾಜಲ್, ದೀಪ್ ಕಾಜಲ್"
ലാൻഡേ-ഇന്റർവെൽ നിയമം,ಲ್ಯಾಂಡೆ-ಮಧ್ಯಂತರ ನಿಯಮ
ലാൻഡ് വിഭജന ഘടകം,ಲ್ಯಾಂಡೆ ವಿಭಜಿಸುವ ಅಂಶ
ലാൻഡിംഗ്,ಲ್ಯಾಂಡಿಂಗ್
"മൈക്രോ അബ്രേഷൻ, ലാമിനേഷൻ, ധരിക്കുക","ಸೂಕ್ಷ್ಮ ಸವೆತ, ಲ್ಯಾಮಿನೇಶನ್, ಉಡುಗೆ"
ലാർമോർ ആവൃത്തി,ಲಾರ್ಮೋರ್ ಆವರ್ತನ
ലാർമോർ പ്രീസെഷൻ,ಲಾರ್ಮೋರ್ ಪೂರ್ವಭಾವಿ
ലേസർ,ಲೇಸರ್
ലേസറൈസേഷൻ,ಲೇಸರೀಕರಣ
രഹസ്യം,ರಹಸ್ಯ
"ലാറ്ററൽ, ലാറ്ററൽ, ലാറ്ററൽ","ಲ್ಯಾಟರಲ್, ಲ್ಯಾಟರಲ್, ಲ್ಯಾಟರಲ್"
"അക്ഷാംശം, അക്ഷാംശം","ಅಕ್ಷಾಂಶ, ಅಕ್ಷಾಂಶ"
"ലാറ്റിസ്, ലാറ്റിസ്","ಜಾಲರಿ, ಜಾಲರಿ"
ലോ ക്ലാസ്,ಲಾವ್ ವರ್ಗ
വിക്ഷേപണം,ಉಡಾವಣೆ
വിക്ഷേപണം,ಉಡಾವಣೆ
ലോഞ്ച് പ്ലാറ്റ്ഫോം,ಉಡಾವಣಾ ವೇದಿಕೆ
ബഹുജന അനുപാത നിയമം,ಸಾಮೂಹಿಕ ಅನುಪಾತ ಕಾನೂನು
ഒന്നിലധികം അനുപാത നിയമം,ಬಹು ಅನುಪಾತದ ನಿಯಮ
"പാളി, ലെവൽ","ಪದರ, ಮಟ್ಟ"
എൽ-ബാൻഡ്,ಎಲ್-ಬ್ಯಾಂಡ್
"ലീഡ്, ലീഡ്, ലീഡ്, ലീഡ്, ലീഡ്","ಮುನ್ನಡೆ, ಮುನ್ನಡೆ, ಮುನ್ನಡೆ, ಮುನ್ನಡೆ, ಮುನ್ನಡೆ"
മുന്നോട്ട്,ಮುಂದೆ
"ലൈം, ലീക്കിംഗ് (Cr.), റൈസൺ ലൈൻ, ച്യവൻ","ಲೈಮ್, ಲೀಕಿಂಗ್ (Cr.), ರೈಸನ್ ಲೈನ್, ಚ್ಯವನ್"
"ച്യൂയിംഗ്, നാശം, ചോർച്ച","ಚೂಯಿಂಗ್, ತುಕ್ಕು, ಸೋರಿಕೆ"
"മിനിമം, മിനിമം, മിനിമം","ಕನಿಷ್ಠ, ಕನಿಷ್ಠ, ಕನಿಷ್ಠ"
ഏറ്റവും കുറഞ്ഞ എണ്ണം,ಕನಿಷ್ಠ ಎಣಿಕೆ
ലാച്ച് വയർ,ತಾಳ ತಂತಿ
ലെഡക് പ്രഭാവം,ಲೆಡಕ್ ಪರಿಣಾಮ
സാധുവായ ഓം,ಮಾನ್ಯ ಓಮ್
- ഇലക്ട്രോൺ,- ಎಲೆಕ್ಟ್ರಾನ್
നീളം നിയന്ത്രണം,ಉದ್ದದ ನಿರ್ಬಂಧ
നീട്ടൽ,ಉದ್ದನೆ
ലെന്സ്,ಮಸೂರ
ലെൻസ് നിയമം,ಲೆನ್ಜ್ ಕಾನೂನು
പരന്ന തുരങ്കം,ಸಮತಟ್ಟಾದ ಸುರಂಗ
തിരശ്ചീന ഫ്ലൈറ്റ്,ಸಮತಲ ವಿಮಾನ
"നിരപ്പാക്കൽ, നിരപ്പാക്കൽ","ಲೆವೆಲಿಂಗ್, ಲೆವೆಲಿಂಗ್"
"തിരശ്ചീന സ്ക്രൂ, ലെവലിംഗ് സ്ക്രൂ","ಅಡ್ಡ ಸ್ಕ್ರೂ, ಲೆವೆಲಿಂಗ್ ಸ್ಕ್ರೂ"
അത്മവിശ്വാസത്തിന്റെ അളവ്,ಆತ್ಮವಿಶ್ವಾಸದ ಮಟ್ಟ
പ്രാധാന്യം ലെവൽ,ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ
"തിരശ്ചീന പേജ്, ഫ്ലാറ്റ് പേജ്, ഇക്വിപോട്ടൻഷ്യൽ പേജ്","ಸಮತಲ ಪುಟ, ಫ್ಲಾಟ್ ಪೇಜ್, ಈಕ್ವಿಪೊಟೆನ್ಷಿಯಲ್ ಪೇಜ್"
"ലിവർ, ലിവർ","ಲಿವರ್, ಲಿವರ್"
വെർച്വൽ ആന്ദോളനം,ವರ್ಚುವಲ್ ಆಂದೋಲನ
"ലിഡാർ, ലേസർ ഇൻഫ്രാറെഡ് റഡാർ","ಲಿಡಾರ್, ಲೇಸರ್ ಇನ್ಫ್ರಾರೆಡ್ ರಾಡಾರ್"
"ജീവിതം, പ്രായം","ಜೀವನ, ವಯಸ್ಸು"
"ഉയർത്തുക, ഉയർത്തുക","ಎತ್ತು, ಎತ್ತು"
വീണ്ടെടുക്കൽ നിമിഷം,ವಿಮೋಚನೆಯ ಕ್ಷಣ
"ചെറുത്, വെളിച്ചം, മങ്ങിയത്, ചെറുത്, ചെറുത്, 6 വെളിച്ചം","ಸಣ್ಣ, ಬೆಳಕು, ಮಂದ, ಚಿಕ್ಕ, ಚಿಕ್ಕ, 6 ಬೆಳಕು"
"മിതശീതോഷ്ണ., പ്രകാശം","ಸಮಶೀತೋಷ್ಣ., ಬೆಳಗು"
മിന്നൽ,ಮಿಂಚು
പ്രകാശവർഷം പ്രകാശവർഷം,ಬೆಳಕಿನ ವರ್ಷ ಬೆಳಕಿನ ವರ್ಷ
"ഏകതാനമായ, ഏകതാനമായ, ഏകതാനമായ","ಏಕರೂಪದ, ಏಕರೂಪದ, ಏಕರೂಪದ"
"പരിധി, നാമമാത്ര","ಮಿತಿ, ಕನಿಷ್ಠ"
"പരിധി, പരിധി, അതിരുകടന്ന","ಮಿತಿ, ಮಿತಿ, ವಿಪರೀತ"
നിലവിലെ പരിധി,ಪ್ರಸ್ತುತ ಮಿತಿ
"രേഖ, രേഖ, ദീർഘവൃത്താകൃതി","ರೇಖೆ, ರೇಖೆ, ದೀರ್ಘವೃತ್ತ"
"രേഖീയ, രേഖീയ, രേഖീയ","ರೇಖೀಯ, ರೇಖೀಯ, ರೇಖೀಯ"
രേഖീയവൽക്കരണം,ರೇಖೀಯೀಕರಣ
"ഏകതാനത, രേഖീയത","ಏಕತಾನತೆ, ರೇಖೀಯತೆ"
"ഒറ്റയ്ക്ക്, രേഖീയമായി","ಏಕವಾಗಿ, ರೇಖೀಯವಾಗಿ"
ലൈൻ സാധ്യത,ಸಾಲಿನ ಸಂಭಾವ್ಯ
രേഖീയ അപൂർണ്ണത,ರೇಖೀಯ ಅಪೂರ್ಣತೆ
സ്ട്രോക്ക് ലൈൻ,ಸ್ಟ್ರೋಕ್ ಲೈನ್
രേഖീയ സ്പെക്ട്രം,ರೇಖೀಯ ವರ್ಣಪಟಲ
ലൈൻ വോൾട്ടേജ്,ಲೈನ್ ವೋಲ್ಟೇಜ್
"ബോണ്ട്, ചരട്, ചങ്ങല, ഗ്രന്ഥി, ലിങ്ക്","ಬಂಧ, ದಾರ, ಸರಪಳಿ, ಗ್ರಂಥಿ, ಕೊಂಡಿ"
ദ്രവീകരണം,ದ್ರವೀಕರಣ
ദ്രവീകരിച്ചത്,ದ್ರವೀಕೃತ
ദ്രവീകരിച്ചത്,ದ್ರವೀಕೃತ
ദ്രാവകം,ದ್ರವ
ദ്രാവക റിസർവോയർ,ದ್ರವ ಜಲಾಶಯ
ലിക്വിഡ് ക്രിസ്റ്റൽ,ದ್ರವ ಸ್ಫಟಿಕ
ദ്രവ്യത,ದ್ರವತೆ
ദ്രാവക ചാലക റോക്കറ്റ്,ದ್ರವ ಚಾಲಿತ ರಾಕೆಟ್
ലിസാജു കണക്കുകൾ,ಲಿಸಾಜು ಅಂಕಿಅಂಶಗಳು
"പട്ടിക, പട്ടിക","ಪಟ್ಟಿ, ಪಟ್ಟಿ"
"ലിസ്റ്റിംഗ്, ലിസ്റ്റിംഗ്","ಪಟ್ಟಿ, ಪಟ್ಟಿ"
ലിറ്റർ,ಕಸ
തത്സമയ പ്രോഗ്രാം,ನೇರ ಕಾರ್ಯಕ್ರಮ
വൈദ്യുത വയർ,ವಿದ್ಯುತ್ ತಂತಿ
"ലോഡ്, ലോഡ്, ലോഡ്, ലോഡ്, ലോഡ്","ಲೋಡ್, ಲೋಡ್, ಲೋಡ್, ಲೋಡ್, ಲೋಡ್"
കാന്തം കല്ല്,ಮ್ಯಾಗ್ನೆಟ್ ಕಲ್ಲು
"പ്രാദേശിക, പ്രാദേശിക","ಸ್ಥಳೀಯ, ಸ್ಥಳೀಯ"
പ്രാദേശിക മാക്സ്വെല്ലി,ಸ್ಥಳೀಯ ಗರಿಷ್ಠ
"സ്ഥാനം, സ്ഥാനം, സ്ഥാനം, സ്ഥാനം, സ്ഥാനം","ಸ್ಥಳ, ಸ್ಥಳ, ಸ್ಥಳ, ಸ್ಥಳ, ಸ್ಥಳ"
ബന്ധിത തെറ്റ്,ಬೌಂಡ್ ತಪ್ಪು
"തലാഖ്, ചരക്ക്","ತಲಾಖ್, ರವಾನೆ"
"ലോക്കസ്, ലോക്കസ്","ಲೋಕಸ್, ಲೋಕಸ್"
കാന്തം കല്ല്,ಮ್ಯಾಗ್ನೆಟ್ ಕಲ್ಲು
ലോഗരിഥമിക്,ಲಾಗರಿಥಮಿಕ್
യുക്തി,ತರ್ಕಶಾಸ್ತ್ರ
ന്യായമായ,ಸಮಂಜಸವಾದ
"ലോജിസ്റ്റിക്സ്, ഓപ്പറേഷൻ സയൻസ്","ಲಾಜಿಸ್ಟಿಕ್ಸ್, ಆಪರೇಷನ್ ಸೈನ್ಸ್"
ലണ്ടൻ വണ്ടർവാൾസ് ആകർഷണങ്ങൾ,ಲಂಡನ್ ವಾಂಡರ್ವಾಲ್ಸ್ ಆಕರ್ಷಣೆಗಳು
റിമോട്ട് ട്രാൻസ്മിഷൻ,ರಿಮೋಟ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್
"രേഖാംശം, രേഖാംശം","ರೇಖಾಂಶ, ರೇಖಾಂಶ"
രവിനെക്കിന്റെ രേഖാംശം,ರವಿನೆಚ್ ರೇಖಾಂಶ
"രേഖാംശ, രേഖാംശ",ಉದ್ದುದ್ದವಾದ
നീണ്ട സ്വരാക്ഷരങ്ങൾ,ದೀರ್ಘ ಸ್ವರ
"ലൂപ്പ്, ലൂപ്പ്, ലൂപ്പ് (എഡി.), ലൂപ്പ് (വി.), പ്രസന്ദ്","ಲೂಪ್, ಲೂಪ್, ಲೂಪ್ (ಸಂ.), ಲೂಪ್ (ವಿ.), ಪ್ರಸಂಡ್"
അയഞ്ഞ ബന്ധനം,ಸಡಿಲವಾಗಿ ಬಂಧಿಸಲಾಗಿದೆ
"വിരളമായി പായ്ക്ക്, പാക്ക്","ವಿರಳವಾಗಿ ಪ್ಯಾಕ್ ಮಾಡಲಾಗಿದೆ, ಪ್ಯಾಕ್ ಮಾಡಲಾಗಿದೆ"
ലോറന്റിന്റെ ഫിറ്റ്സ്ജെറാൾഡ് സങ്കോചം,ಲಾರೆಂಟ್‌ನ ಫಿಟ್ಜ್‌ಗೆರಾಲ್ಡ್ ಸಂಕೋಚನ
നഷ്ട രഹിത ലൈൻ,ನಷ್ಟ ಮುಕ್ತ ಲೈನ್
ദ്രവിച്ച വൈദ്യുത,ಕೊಳೆತ ಡೈಎಲೆಕ್ಟ್ರಿಕ್
ശക്തി,ಶಕ್ತಿ
"താഴ്ന്ന മർദ്ദം, വിഷാദം","ಕಡಿಮೆ ಒತ್ತಡದ ಪ್ರದೇಶ, ಖಿನ್ನತೆ"
"നിന്ദ, താഴ്ന്ന","ತಿರಸ್ಕಾರ, ಕಡಿಮೆ"
"ഏറ്റവും ചെറിയ, ഏറ്റവും ചെറിയ","ಕಡಿಮೆ, ಚಿಕ್ಕದು"
താഴ്ന്ന വാക്വം,ಕೆಳಮಟ್ಟದ ನಿರ್ವಾತ
തിളക്കം,ಪ್ರಕಾಶಮಾನತೆ
സന്ദീപ്തി,ಸಂದೀಪ್ತಿ
പ്രസരിപ്പുള്ള,ವಿಕಿರಣ
ജ്വാല.,ಜ್ವಾಲೆ.
"ദീപ്, പ്രദീപി, ജ്യോതി-","ದೀಪ್, ಪ್ರದೀಪಿ, ಜ್ಯೋತಿ-"
ചാന്ദ്ര ദിനം,ಚಂದ್ರನ ದಿನ
ചന്ദ്രഗ്രഹണം,ಚಂದ್ರ ಗ್ರಹಣ
ചന്ദ്രൻ ഉപഗ്രഹം,ಚಂದ್ರನ ಉಪಗ್ರಹ
ചന്ദ്രന്റെ ഘട്ട മാറ്റം,ಚಂದ್ರನ ಹಂತದ ಬದಲಾವಣೆ
ലക്സ്,ಲಕ್ಸ್
ലൈമാൻ സീരീസ്,ಲೈಮನ್ ಸರಣಿ
മൊത്തത്തിലുള്ള,ಒಟ್ಟು
മൊത്തത്തിലുള്ള,ಒಟ್ಟು
"മാന്ത്രിക വിളക്ക്, ചിത്ര വിളക്ക്","ಮ್ಯಾಜಿಕ್ ಲ್ಯಾಂಟರ್ನ್, ಪಿಕ್ಟೋರಿಯಲ್ ಲ್ಯಾಂಟರ್ನ್"
"മായ നമ്പർ, മാജിക് നമ്പർ, പെർമനൻസ് നമ്പർ","ಮಾಯಾ ಸಂಖ್ಯೆ, ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ, ಶಾಶ್ವತ ಸಂಖ್ಯೆ"
കാന്തികമായി,ಕಾಂತೀಯವಾಗಿ
കാന്തിക,ಕಾಂತೀಯ
കാന്തിക പ്രതിരോധം,ಕಾಂತೀಯ ಪ್ರತಿರೋಧಕ
കാന്തികമാക്കൽ,ಕಾಂತೀಯಗೊಳಿಸುವಿಕೆ
കാന്തികവൽക്കരണം,ಕಾಂತೀಕರಣ
കാന്തികത,ಕಾಂತೀಯತೆ
കാന്തം താപ പ്രഭാവം,ಮ್ಯಾಗ್ನೆಟ್ ಉಷ್ಣ ಪರಿಣಾಮ
കാന്തം ഹൈഡ്രോഡൈനാമിക്സ്,ಮ್ಯಾಗ್ನೆಟ್ ಹೈಡ್ರೊಡೈನಾಮಿಕ್ಸ್
കാന്തം ഹൈഡ്രോസ്റ്റാറ്റിക്സ്,ಮ್ಯಾಗ್ನೆಟ್ ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್ಸ್
മാഗ്നെറ്റോമീറ്റർ,ಮ್ಯಾಗ್ನೆಟೋಮೀಟರ್
മാഗ്നെറ്റൺ,ಮ್ಯಾಗ್ನೆಟನ್
കാന്തം വൃത്തം,ಮ್ಯಾಗ್ನೆಟ್ ವೃತ್ತ
സ്റ്റാറ്റിക് കാന്തികത,ಸ್ಥಿರ ಕಾಂತೀಯತೆ
മാഗ്നെട്രോൺ റക്റ്റിഫയർ,ಮ್ಯಾಗ್ನೆಟ್ರಾನ್ ರಿಕ್ಟಿಫೈಯರ್
വലുതാക്കിയ ചിത്രം,ವರ್ಧಿತ ಚಿತ್ರ
മാഗ്നിഫയർ,ವರ್ಧಕ
"വലുതാക്കുക, വലുതാക്കുക","ಹಿಗ್ಗಿಸಿ, ಹಿಗ್ಗಿಸಿ"
"മാഗ്നിഫയർ, മാഗ്നിഫിക്കേഷൻ-","ವರ್ಧಕ, ವರ್ಧನೆ-"
മാഗ്നിഫൈയിംഗ് ലെൻസ്,ವರ್ಧಕ ಮಸೂರ
"മാഗ്നിറ്റ്യൂഡ്, മാഗ്നിറ്റ്യൂഡ്","ಪ್ರಮಾಣ, ಪ್ರಮಾಣ"
മാഗ്നൺ,ಮ್ಯಾಗ್ನಾನ್
പ്രധാന ബാൻഡ്,ಮುಖ್ಯ ಬ್ಯಾಂಡ್
"പ്രധാന റോഡ്, മെയിൻ ലൈൻ","ಮುಖ್ಯ ರಸ್ತೆ, ಮುಖ್ಯ ಮಾರ್ಗ"
"പ്രധാന വയർ, പ്രധാന ടാപ്പ്","ಮುಖ್ಯ ತಂತಿ, ಮುಖ್ಯ ಟ್ಯಾಪ್"
"പരിപാലനം, പോഷണം, പരിപാലനം","ನಿರ್ವಹಣೆ, ಪೋಷಣೆ, ನಿರ್ವಹಣೆ"
മയോറാന സത്തിൽ,ಮಯೋರಾನಾ ಸಾರ
പ്രധാന അക്ഷം,ಪ್ರಮುಖ ಅಕ್ಷ
പ്രധാന ന്യൂനത,ಮುಖ್ಯ ನ್ಯೂನತೆ
ബഹുസ്വരമായ,ಬಹುಸಂಖ್ಯೆಯ
മാസ്റ്റർ ടോൺ,ಮಾಸ್ಟರ್ ಟೋನ್
ബന്ധപ്പെടുകയും തകർക്കുകയും ചെയ്യുക,ಸಂಪರ್ಕಿಸಿ ಮತ್ತು ಮುರಿಯಿರಿ
വഴക്കം,ಮೃದುತ್ವ
കഴിവുകൾ,ಕೌಶಲ್ಯಗಳು
മാനുവൽ കൃത്രിമത്വം,ಹಸ್ತಚಾಲಿತ ಕುಶಲತೆ
ഓപ്പറേറ്റർ,ಆಪರೇಟರ್
മനുഷ്യരുള്ള ബലൂൺ,ಮಾನವಸಹಿತ ಬಲೂನ್
"മാനുമീറ്റർ, മാനുമീറ്റർ","ಮಾನೋಮೀಟರ್, ಮಾನೋಮೀಟರ್"
ബഹുമുഖം,ಬಹುಮುಖಿ
മനുഷ്യൻ മനുഷ്യൻ വർഷങ്ങൾ,ಮನುಷ್ಯ ಮನುಷ್ಯ ವರ್ಷಗಳು
"നാമമാത്രമായ, നാമമാത്രമായ, നാമമാത്രമായ","ಕನಿಷ್ಠ, ಕನಿಷ್ಠ, ಕನಿಷ್ಠ"
മാർജിനൽ എൻട്രോപ്പി,ಕನಿಷ್ಠ ಎಂಟ್ರೊಪಿ
സുരക്ഷിതമായ പരിസരം,ಸುರಕ್ಷಿತ ಆವರಣ
നാവികൻ ഡ്സുചക്,ನಾವಿಕ ಡಿಸುಚಾಕ್
"അടയാളങ്ങൾ, അടയാളങ്ങൾ, അടയാളങ്ങൾ","ಗುರುತುಗಳು, ಗುರುತುಗಳು, ಅಂಕಗಳು"
മാർക്കർ,ಮಾರ್ಕರ್
മേസർ,ಮೇಸರ್
"മുഖംമൂടി, മുഖംമൂടി, മൂടുപടം","ಮುಖವಾಡ, ಮುಖವಾಡ, ಕವರ್"
മൂടിവയ്ക്കുക,ಮುಚ್ಚಿಡುತ್ತಾರೆ
"പിണ്ഡം, പിണ്ഡം, ബൾക്ക്","ಸಮೂಹ, ಸಮೂಹ, ಬೃಹತ್"
ബഹുജന സമൃദ്ധി,ಸಾಮೂಹಿಕ ಸಮೃದ್ಧಿ
ബഹുജന അനുപാത പ്രതികരണം,ದ್ರವ್ಯರಾಶಿ ಅನುಪಾತ ಪ್ರತಿಕ್ರಿಯೆ
"ബഹുജന ഏകാഗ്രത, ബഹുജന ഏകാഗ്രത, ബഹുജന ഏകാഗ്രത, ബഹുജന സമൃദ്ധി","ಸಾಮೂಹಿಕ ಏಕಾಗ್ರತೆ, ಸಾಮೂಹಿಕ ಏಕಾಗ್ರತೆ, ಸಾಮೂಹಿಕ ಏಕಾಗ್ರತೆ, ಸಾಮೂಹಿಕ ಸಮೃದ್ಧಿ"
ബഹുജന നഷ്ടം,ಸಾಮೂಹಿಕ ನಷ್ಟ
മാസ്റ്റർ ന്യൂക്ലിയസ്,ಮಾಸ್ಟರ್ ನ್ಯೂಕ್ಲಿಯಸ್
ബഹുജന വേഗത,ಸಾಮೂಹಿಕ ವೇಗ
ബഹുജന പ്രതിരോധം,ಸಾಮೂಹಿಕ ಪ್ರತಿರೋಧ
"മാസ്റ്റർ പ്ലേറ്റ്, മാസ്റ്റർ പ്ലേറ്റ്","ಮಾಸ್ಟರ್ ಪ್ಲೇಟ್, ಮಾಸ್ಟರ್ ಪ್ಲೇಟ್"
പൊരുത്തം,ಹೊಂದಾಣಿಕೆ
പൊരുത്തപ്പെട്ടു,ಹೊಂದಿಕೆಯಾಯಿತು
പൊരുത്തപ്പെടുന്നു,ಹೊಂದಾಣಿಕೆಗೆ
"മാട്രിക്സ്, മാട്രിക്സ്, മാട്രിക്സ്, മാട്രിക്സ്","ಮ್ಯಾಟ್ರಿಕ್ಸ್, ಮ್ಯಾಟ್ರಿಕ್ಸ್, ಮ್ಯಾಟ್ರಿಕ್ಸ್, ಮ್ಯಾಟ್ರಿಕ್ಸ್"
"ദ്രവ്യം, പദാർത്ഥം","ವಸ್ತು, ವಸ್ತು"
പരമാവധി,ಗರಿಷ್ಠ
"ഏറ്റവും ഉയർന്ന, ഉയർന്ന, ഉയർന്ന, ഉയർന്ന, ഉയർന്ന","ಅತ್ಯುನ್ನತ, ಅತ್ಯುನ್ನತ, ಅತ್ಯುನ್ನತ, ಅತ್ಯುನ್ನತ, ಅತ್ಯುನ್ನತ"
അനുവദനീയമായ പരമാവധി,ಗರಿಷ್ಠ ಅನುಮತಿಸಲಾಗಿದೆ
മാക്സ്വെൽ-വോൾട്ട്സ്മാൻ വിതരണ നിയമം,ಮ್ಯಾಕ್ಸ್‌ವೆಲ್-ವೋಲ್ಟ್ಸ್‌ಮನ್ ವಿತರಣಾ ಕಾನೂನು
പരമാവധി വിതരണം,ಗರಿಷ್ಠ ವಿತರಣೆ
"മക്ലിയോഡ് ഗേജ്, മക്ലിയോഡ് ഗേജ്","ಮ್ಯಾಕ್ಲಿಯೋಡ್ ಗೇಜ್, ಮ್ಯಾಕ್ಲಿಯೋಡ್ ಗೇಜ್"
അർത്ഥമാക്കുന്നത്,ಅರ್ಥ
"സ്വതന്ത്ര പാത എന്നർത്ഥം, സ്വതന്ത്ര പാത എന്നാണ് അർത്ഥമാക്കുന്നത്","ಮುಕ್ತ ಮಾರ್ಗ ಎಂದರ್ಥ, ಮುಕ್ತ ಮಾರ್ಗ ಎಂದರ್ಥ"
ശരാശരി പ്രായം ശരാശരി പ്രായം,ಸರಾಸರಿ ವಯಸ್ಸು ಸರಾಸರಿ ವಯಸ್ಸು
ജീവിതകാലം അർത്ഥമാക്കുന്നത്,ಅರ್ಥ ಜೀವನ
കിടക്ക അളക്കുക,ಅಳತೆ ಹಾಸಿಗೆ
"അളക്കുക, അളക്കുക, അളക്കുക","ಅಳತೆ, ಅಳತೆ, ಅಳತೆ"
"ബലം, മെക്കാനിക്കൽ","ಬಲ, ಯಾಂತ್ರಿಕ"
മെക്കാനിക്കൽ നേട്ടം,ಯಾಂತ್ರಿಕ ಪ್ರಯೋಜನ
"ശക്തി ശാസ്ത്രം, മെക്കാനിക്സ്, മെക്കാനിക്സ്","ಬಲ ವಿಜ್ಞಾನ, ಯಂತ್ರಶಾಸ್ತ್ರ, ಯಂತ್ರಶಾಸ್ತ್ರ"
യന്ത്രവൽക്കരണം,ಯಾಂತ್ರೀಕರಣ
"മെക്കാനിസം, മെക്കാനിക്സ്","ಯಾಂತ್ರಿಕತೆ, ಯಂತ್ರಶಾಸ್ತ್ರ"
"ഇടത്തരം, ഇടത്തരം, ഇടത്തരം, ഇടത്തരം","ಮಧ್ಯಮ, ಮಧ್ಯಮ, ಮಧ್ಯಮ, ಮಧ್ಯಮ"
"സ്ഥൂലം, ഗുരു, മഹാ, വ്യക്തം, നിയുത് (ദശലക്ഷം)","ಸ್ಥೂಲ, ಗುರು, ಮಹಾ, ಸ್ಪಷ್ಟ, ನಿಯುತ್ (ದಶಲಕ್ಷ)"
മെഗാക്യൂറി,ಮೆಗಾಕ್ಯೂರಿ
മാഗോം,ಮಾಗೊಮ್
മൗസ്നർ പ്രഭാവം,ಮೌಸ್ನರ್ ಪರಿಣಾಮ
എം-ഇലക്ട്രോൺ,ಎಂ-ಎಲೆಕ್ಟ್ರಾನ್
"സ്വരം, താളം","ನಾದ, ಲಯ"
"ഉരുകുക (adj.), ഉരുകുക, ഉരുകുക (ver.)","ಕರಗಲು (adj.), ಕರಗಲು, ಕರಗಲು (ver.)"
"ഉരുകുക, ഉരുകുക","ಕರಗಿಸಿ, ಕರಗಿಸಿ"
ദ്രവണാങ്കം,ಕರಗುವ ಬಿಂದು
"മെമ്മറി, മെമ്മറി സിസ്റ്റം","ಮೆಮೊರಿ, ಮೆಮೊರಿ ವ್ಯವಸ್ಥೆ"
"meniscus, meniscus","ಚಂದ್ರಾಕೃತಿ, ಚಂದ್ರಾಕೃತಿ"
"പരിയ, മ്യൂറിയൽ","ಪರಿಯಾ, ಮ್ಯೂರಿಯಲ್"
"മെർക്കുറി ബാരോമീറ്റർ, മെർക്കുറി ബാരോമീറ്റർ","ಪಾದರಸ-ಬಾರೋಮೀಟರ್, ಪಾದರಸ-ಬಾರೋಮೀಟರ್"
