Assamese,Malayalam
mclarin বিয়পি পৰে,മക്ലാരിൻ സ്പ്രെഡ്
"মায়া নম্বৰ, মেজিক নম্বৰ, টেকসইতা নম্বৰ","മായ നമ്പർ, മാജിക് നമ്പർ, ഡ്യൂറബിലിറ്റി നമ്പർ"
যাদু বৰ্গক্ষেত্ৰ,മാന്ത്രിക ചതുരം
ৰেডিয়েন্ট সীমা,റേഡിയന്റ് പരിധി
মেইলিং প্ৰশ্নাৱলী,മെയിലിംഗ് ചോദ്യാവലി
ডাকযোগে জৰীপ কৰা,മെയിൽ വഴിയുള്ള സർവേ
ওভাৰহেড সীমা,ഓവർഹെഡ് പരിധി
দীঘল চাপ,നീണ്ട ആർക്ക്
বাউণ্ড ছেট,ബന്ധിത സെറ്റ്
বহুমূলীয়া ফলন,മൾട്ടിവാല്യൂഡ് ഫംഗ്ഷൻ
"মানচিত্ৰ, মানচিত্ৰ, মানচিত্ৰ","ഭൂപടം, ഭൂപടം, ഭൂപടം"
গোটত মেপিং কৰা,സെറ്റുകളിലേക്ക് മാപ്പിംഗ്
গোটসমূহৰ মেপিং,സെറ്റുകളുടെ മാപ്പിംഗ്
প্ৰান্তীয় সম্ভাৱনা,നാമമാത്ര സംഭാവ്യത
গাণিতিক বিশ্লেষণ,ഗണിത വിശകലനം
গাণিতিক যুক্তি,ഗണിത യുക്തി
গাণিতিক কেন্দ্ৰ,ഗണിതശാസ്ത്ര കേന്ദ്രം
গাণিতিক জটিলতা,ഗണിതശാസ്ത്ര സങ്കീർണ്ണത
গাণিতিক অৰ্থনীতি,ഗണിതശാസ്ത്ര സാമ്പത്തികശാസ്ത്രം
গাণিতিক প্ৰত্যাশা,ഗണിതശാസ്ത്ര പ്രതീക്ഷ
গাণিতিক ৰূপ,ഗണിത രൂപം
"গাণিতিক বিন্যাস, গাণিতিক বিন্যাস","ഗണിത ഫോർമാറ്റ്, ഗണിത ഫോർമാറ്റ്"
গাণিতিক পৰিচয়সমূহ,ഗണിത ഐഡന്റിറ്റികൾ
"গাণিতিক যুক্তি, গাণিতিক যুক্তি","ഗണിതശാസ്ത്ര യുക്തി, ഗണിതശാസ്ത്ര യുക്തി"
গাণিতিক আৰ্হি,ഗണിത മാതൃക
গাণিতিক উদ্দেশ্য,ഗണിതപരമായ ഉദ്ദേശം
মেট্ৰিক্স তিৰ্যকীকৰণ,മാട്രിക്സ് ഡയഗണലൈസേഷൻ
মেট্ৰিক্স বিপৰীত,മാട്രിക്സ് വിപരീതം
মেট্ৰিক্স ওলোটা,മാട്രിക്സ് വിപരീതം
মেট্ৰিক্স পুনৰাবৃত্তিমূলক পদ্ধতি,മാട്രിക്സ് ആവർത്തന രീതി
মেট্ৰিক্স পদ্ধতি,മാട്രിക്സ് രീതി
মেট্ৰিক্স গুণন,മാട്രിക്സ് ഗുണനം
ধ্ৰুৱকসমূহৰ মেট্ৰিক্স,സ്ഥിരാങ്കങ്ങളുടെ മാട്രിക്സ്
প্ৰধান মেট্ৰিক্স,പ്രബലമായ മാട്രിക്സ്
মেট্ৰিক্স অপাৰেটৰ,മാട്രിക്സ് ഓപ്പറേറ്റർ
মেট্ৰিক্স বহুপদ,മാട്രിക്സ് ബഹുപദം
মেট্ৰিক্স প্ৰিন্টিং,മാട്രിക്സ് പ്രിന്റിംഗ്
মেট্ৰিক্স উৎপাদন,മാട്രിക്സ് ഉൽപ്പന്നം
সৰ্বাধিক কৰা হৈছে,പരമാവധി
"সৰ্বোচ্চ, সৰ্বোচ্চ, সৰ্বোচ্চ","പരമാവധി, പരമാവധി, ഉയർന്നത്"
সৰ্বোচ্চ নিৰপেক্ষ মান,പരമാവധി കേവല മൂല്യം
সৰ্বোচ্চ F-অনুপাত,പരമാവധി എഫ്-അനുപാതം
সৰ্বোচ্চ সম্ভাৱনা,പരമാവധി സാധ്യത
মহলপিষ্ঠা,മഹൽപിഷ്ഠ
মহান সিদ্ধান্ত,മഹത്തായ നിഗമനം
ফাংচনৰ সৰ্বোচ্চ,പ്രവർത്തനത്തിന്റെ പരമാവധി
মেক্সৱেল-বল্টছমেন পৰিসংখ্যা,മാക്സ്വെൽ-ബോൾട്ട്സ്മാൻ സ്ഥിതിവിവരക്കണക്കുകൾ
গড় বিচ্যুতি,അർത്ഥം വ്യതിയാനം
বিচ্যুতি বৰ্গ গড়,ഡീവിയേഷൻ സ്ക്വയർ ശരാശരി
বৰ্গ গড় ভুল,ചതുരം അർത്ഥം പിശക്
"গড়, গড় মূল্য","അർത്ഥം, ശരാശരി മൂല്യം"
গড় উপপাদ্য,അർത്ഥം സിദ്ധാന്തം
বুদবুদযুক্ত জোখ,ബബ്ലി അളവ്
"মধ্যম, মধ্যম, মধ্যম, মধ্যম","ഇടത്തരം, ഇടത്തരം, ഇടത്തരം, ഇടത്തരം"
মধ্যম কেন্দ্ৰ,മീഡിയൻ സെന്റർ
মধ্যম বক্ৰ,മീഡിയൻ കർവ്
মেছ&#39;থেলিঅ&#39;মা,മെസോതെലിയോമ
বাৰ্তা,സന്ദേശം
"কাষ্টম, পদ্ধতি","ആചാരം, രീതി"
ডিলিচন পদ্ধতি,ഇല്ലാതാക്കൽ രീതി
ওলোটা পদ্ধতি,വിപരീത രീതി
পুনৰাবৃত্তি পদ্ধতি,ആവർത്തന രീതി
নূন্যতম বৰ্গক্ষেত্ৰ,ഏറ്റവും കുറഞ്ഞ ചതുരം
টৰ্ক পদ্ধতি,ടോർക്ക് രീതി
একেধৰণৰ ত্ৰিভুজ পদ্ধতি,സമാനമായ ത്രികോണ രീതി
ঢাল অৱনমিত পদ্ধতি,ചരിവ് ഇറക്കം രീതി
সংকলন পদ্ধতি,സമാഹാര രീതി
অনিৰ্দিষ্ট সহগ পদ্ধতি,നിർണ്ണയിക്കാത്ത ഗുണക രീതി
দূৰত্বৰ জনসংখ্যা,ദൂരം ജനസംഖ്യ
মেট্ৰিক ব্যৱস্থা,മെട്രിക് സിസ്റ്റം
মেট্ৰিক একক,മെട്രിക് യൂണിറ്റ്
মাইক্ৰ’ তত্ত্ব,സൂക്ഷ്മ സിദ്ധാന്തം
মাজ,മധ്യഭാഗം
মধ্যমীয়া,ഇടത്തരം
কেন্দ্ৰীয় বিন্দু,കേന്ദ്ര പോയിന്റ്
মধ্যবিন্দুৰ সূত্ৰ,മിഡ്‌പോയിന്റ് ഫോർമുല
নূন্যতম বহুপদ,കുറഞ്ഞ ബഹുപദം
ন্যূনতম তত্ত্ব,മിനിമ സിദ്ധാന്തം
"নূন্যতম, সৰ্বনিম্ন, সৰ্বনিম্ন","ഏറ്റവും കുറഞ്ഞ, ഏറ്റവും താഴ്ന്ന, ഏറ്റവും താഴ്ന്ന"
নিম্ন বিন্দু,താഴ്ന്ന പോയിന്റ്
নূন্যতম বহুপদ,ഏറ്റവും കുറഞ്ഞത് ബഹുപദം
কাৰ্য্যৰ নূন্যতম,പ്രവർത്തനത്തിന്റെ ഏറ്റവും കുറഞ്ഞത്
চুটি চাপ,ചെറിയ ആർക്ക്
চুটি চিঠি,ചെറിയ കത്ത്
সীমাবদ্ধ উপগোট,പരിമിതമായ ഉപവിഭാഗം
"বিয়োগ, ঋণ","മൈനസ്, കടം"
বিয়োগ চিহ্ন,മൈനസ് ചിഹ്നം
মিশ্ৰিত ভগ্নাংশ,മിക്സഡ് ഫ്രാക്ഷൻ
বিকল্প যন্ত্ৰ,ഇതര ഉപകരണം
"ধৰণ, ধৰণ, পদ্ধতি, পদ্ধতি, ব্যৱস্থাপ্ৰণালী, ধৰণ","മോഡ്, മോഡ്, രീതി, രീതി, സിസ്റ്റം, മോഡ്"
"মডুলাছ, মডুলাছ","മോഡുലസ്, മോഡുലസ്"
জটিল সংখ্যাৰ মডুলাছ,സങ്കീർണ്ണ സംഖ്യയുടെ മോഡുലസ്
মুহূৰ্ত,നിമിഷം
টৰ্ক ফাংচন,ടോർക്ക് ഫംഗ്ഷൻ
বলৰ মুহূৰ্ত,ശക്തിയുടെ നിമിഷം
কম্পাঙ্ক-বিতৰণ ক্ষমতা,ആവൃത്തി-വിതരണ നിമിഷം
জড়তাৰ মুহূৰ্ত,ജഡത്വത്തിന്റെ നിമിഷം
গতিশীলতা মুহূৰ্ত,ആവേഗത്തിന്റെ നിമിഷം
ইম্পলছ,പ്രേരണ
এটা পোষ্ট,ഒരു പോസ്റ്റ്
একক সংহতি,ഒറ്റ ഏകീകരണം
"সমতা, একৰূপতা","ഏകതാനത, ഏകരൂപം"
এককক্ষী,ഏകപക്ഷീയമായ
একদিশীয় আৰোহী ক্ৰম,ഏകദിശയിലുള്ള ആരോഹണ ക്രമം
আউটৰাইট,തികച്ചും
একদিশে অৰ্ধচন্দ্ৰ জাল,ഏകദിശയിൽ ചന്ദ്രക്കല
এককভাৱে বৃদ্ধি কৰা ক্ৰম,ഏകതാനമായി വർദ്ധിക്കുന്ന ക്രമം
একচলকীয় ফলন,ഏകീകൃത പ്രവർത്തനം
মন্টে-কাৰ্লো গণনা,മോണ്ടി-കാർലോ കണക്കുകൂട്ടൽ
মণ্টে-কাৰ্লো পদ্ধতি,മോണ്ടെ-കാർലോ രീതി
মোৰা (ক্রীড়া),മോറ (കായികം)
মৃত্যুৰ পৰিসংখ্যা,മരണ സ്ഥിതിവിവരക്കണക്കുകൾ
যতদূৰসম্ভৱ,മിക്കവാറും
গতি,ചലനം
চলন্ত গড়,ചലിക്കുന്ന ശരാശരി
এম-জনসংখ্যা,എം-ജനസംഖ്യ
অখণ্ডৰ M-পৰীক্ষা,ഇന്റഗ്രലിന്റെ എം-ടെസ്റ്റ്
একাধিক সিদ্ধান্ত-সমস্যা,ഒന്നിലധികം തീരുമാന-പ്രശ്നം
বহুপদ স্বাভাৱিক বিতৰণ,ബഹുപദ സാധാരണ വിതരണം
বহুপদ যাদৃচ্ছিক চলক,പോളിനോമിയൽ റാൻഡം വേരിയബിൾ
মাল্টিপ্লেক্স পৰিবহণৰ সমস্যা,മൾട്ടിപ്ലക്സ് ഗതാഗത പ്രശ്നം
বহুপদ,ബഹുപദം
বহুপদ বিতৰণ,ബഹുപദ വിതരണം
"বহু, বহু, বহু, বহু (v.), বহু, বিবৰ্তন (n.)","മൾട്ടിപ്പിൾ, മൾട്ടിപ്പിൾ, മൾട്ടിപ്പിൾ, പല (വി.), മൾട്ടിപ്പിൾ, റിഫ്രാക്റ്റീവ് (എൻ.)"
বহু পছন্দৰ সমস্যা,മൾട്ടിപ്പിൾ ചോയ്സ് പ്രശ്നം
কনফেডাৰেট প্ৰদেশসমূহ,കോൺഫെഡറേറ്റ് പ്രവിശ്യകൾ
একাধিক সম্পৰ্ক,ഒന്നിലധികം പരസ്പരബന്ധം
একাধিক কম্পাঙ্ক টেবুল,ഒന്നിലധികം ആവൃത്തി പട്ടിക
একাধিক অখণ্ড,ഒന്നിലധികം ഇന്റഗ്രൽ
একাধিক সংহতি,ഒന്നിലധികം സംയോജനം
বহুবিধ ৰিগ্ৰেছন,ഒന്നിലധികം റിഗ്രഷൻ
বহুবিধ ৰিগ্ৰেছন বিশ্লেষণ,ഒന്നിലധികം റിഗ്രഷൻ വിശകലനം
বহুবিধ ৰিগ্ৰেছন সহগ,മൾട്ടിപ്പിൾ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്
বহুবিধ ৰিগ্ৰেছন সমীকৰণ,ഒന്നിലധികം റിഗ്രഷൻ സമവാക്യം
বহু মূল,മൾട്ടി റൂട്ട്
গুণন,ഗുണനം
(নিৰ্ধাৰণকাৰীৰ) স্তম্ভৰ গুণন,(നിർണ്ണയത്തിന്റെ) നിരയുടെ ഗുണനം
(নিৰ্ধাৰণকাৰীৰ) ৰৈখিক গুণন,(നിർണ്ണയത്തിന്റെ) രേഖീയ ഗുണനം
গুণন গুণক,ഗുണന ഘടകം
গুণনীয়ক ফলন,ഗുണിത പ്രവർത്തനം
গুণগত গোট,ഗുണപരമായ ഗ്രൂപ്പ്
বহুগুণী বিপৰীতমুখী,ഗുണന വിപരീതം
বহুত্ব,ബഹുസ്വരത
বহুত্ব,ബഹുസ്വരത
শূন্যৰ বহুগুণতা,പൂജ്യങ്ങളുടെ ഗുണിതം
বহুগুণক,ഗുണനം
"গুণ কৰা, গুণ কৰা","ഗുണിക്കുക, ഗുണിക്കുക"
একাধিক বিতৰণ,ഒന്നിലധികം വിതരണം
বহুচলকীয় স্বাভাৱিক বিতৰণ,ഒന്നിലധികം സാധാരണ വിതരണം
বহুবিকল্পিত জনসংখ্যা,ബഹുവിധ ജനസംഖ്യ
"পাৰস্পৰিক, পাৰস্পৰিক","പരസ്പര, പരസ്പര"
নবলা,നബ്ല
নাপিৰীয়া,നാപിരിയ
"নেপিয়াৰ লগাৰিদম, নেপিয়াৰ লগাৰিদম","നേപ്പിയർ ലോഗരിതം, നേപ്പിയർ ലോഗരിതം"
"প্ৰাকৃতিক লগাৰিদম, প্ৰাকৃতিক লগাৰিদম","സ്വാഭാവിക ലോഗരിതം, സ്വാഭാവിക ലോഗരിതം"
"ধনাত্মক পূৰ্ণসংখ্যা, ধনাত্মক পূৰ্ণসংখ্যা","പോസിറ്റീവ് പൂർണ്ണസംഖ്യ, പോസിറ്റീവ് പൂർണ്ണസംഖ്യ"
নটিকেল মাইল,നോട്ടിക്കൽ മൈൽ
ন-ভিম,n-vim
n-vim ভেক্টৰ-স্পেচ,n-vim വെക്റ്റർ-സ്പെയ്സ്
প্ৰয়োজনীয় আৰু পৰ্যাপ্ত নিষেধাজ্ঞা,ആവശ്യമായതും മതിയായതുമായ നിയന്ത്രണങ്ങൾ
প্ৰয়োজনীয় নিষেধাজ্ঞা,ആവശ്യമായ നിയന്ത്രണങ്ങൾ
নিষেধাজ্ঞা,നിരോധനം
"ঋণাত্মক, ঋণাত্মক, ঋণাত্মক","നെഗറ്റീവ്, നെഗറ്റീവ്, നെഗറ്റീവ്"
ক্ৰেডিট বক্ৰতা,ക്രെഡിറ്റ് വക്രത
ঋণাত্মক নিৰ্দিষ্ট একাকাৰীতা,നെഗറ്റീവ് നിശ്ചിത ഏകതാനത
ঋণাত্মক স্থিৰ মেট্ৰিক্স,നെഗറ്റീവ് ഫിക്സഡ് മാട്രിക്സ്
ঋণাত্মক অৰ্ধনিৰ্দিষ্ট সমতা,നെഗറ്റീവ് അർദ്ധനിശ്ചിത ഏകത
"চুবুৰী, সান্নিধ্য","അയൽപക്കം, സാമീപ്യം"
"একাধিক নমুনা সংগ্ৰহ, অন্তৰ্ভুক্ত নমুনা সংগ্ৰহ","ഒന്നിലധികം സാമ്പിളിംഗ്, ഇൻക്ലൂസീവ് സാംപ്ലിംഗ്"
নেট জন্মৰ হাৰ,മൊത്തം ജനന നിരക്ക്
নিউটানি মেকানিক্স,ന്യൂട്ടനി മെക്കാനിക്സ്
নিউটনৰ বিভক্ত পাৰ্থক্য সূত্ৰ,ന്യൂട്ടന്റെ ഡിവിഡഡ് ഡിഫറൻസ് ഫോർമുല
নিউটনৰ গতিৰ নিয়ম,ന്യൂട്ടന്റെ ചലന നിയമങ്ങൾ
নাম নিযুক্তি,പേര് അസൈൻമെന്റ്
নেইমান-পিয়ৰচন-প্ৰিন্সিপল,നെയ്മാൻ-പിയേഴ്സൺ-തത്ത്വം
শূন্য বিভৱ মৌল,പൂജ്യം സാധ്യതയുള്ള ഘടകം
শূন্য বিভৱ মেট্ৰিক্স,പൂജ്യം സാധ്യതയുള്ള മാട്രിക്സ്
"ন&#39;ড, ন&#39;ড, পাত, নিব, ফিল্টাৰ","നോഡ്, നോഡ്, ഇല, നിബ്, ഫിൽട്ടർ"
আন-আবেলি গ্ৰুপ,അൻ-അബെലി ഗ്രൂപ്പ്
আপেক্ষিকতাবাদী অভিসৰণ,ആപേക്ഷികമായ ഒത്തുചേരൽ
অতিক্ৰমণীয়,അതീന്ദ്രിയമായ
অক্ষুণ্ণ,അഴിമതിയില്ലാത്ത
অক্ষুণ্ণ ভিত্তি সামঞ্জস্যপূৰ্ণ সমাধান,അഴിമതിയില്ലാത്ത അടിസ്ഥാന സ്ഥിരമായ പരിഹാരം
আঘন,അഗാൻ
ঘন সমষ্টি,സാന്ദ്രമായ മൊത്തം
বিন্দুৰ অগণন অসীমতা,പോയിന്റുകളുടെ എണ്ണമറ്റ അനന്തത
অগণ্য ছেট,എണ്ണമറ്റ സെറ്റ്
অতুলনীয়,സമാനതകളില്ലാത്ത
অ-উপগোট,നോൺ-സബ്സെറ്റ്
ইউক্লিডিয়ান জ্যামিতি,യൂക്ലിഡിയൻ ജ്യാമിതി
"অসমতাপূৰ্ণ, অসমতাপূৰ্ণ","ആനുപാതികമല്ലാത്ത, ആനുപാതികമല്ലാത്ത"
অ-ছেদক,വിഭജിക്കുന്നതല്ല
অৰৈখিক বীজগণিতীয় সমীকৰণ,നോൺ-ലീനിയർ ബീജഗണിത സമവാക്യങ്ങൾ
অৰৈখিক অৱভেদ্য সমীকৰণ,നോൺ-ലീനിയർ ഡിഫറൻഷ്യൽ സമവാക്യം
অৰৈখিক সমীকৰণ,നോൺ-ലീനിയർ സമവാക്യം
অৰৈখিক প্ৰগ্ৰেমিং,നോൺ-ലീനിയർ പ്രോഗ്രാമിംഗ്
অৰৈখিক ৰিগ্ৰেছন,നോൺ-ലീനിയർ റിഗ്രഷൻ
অৰৈখিক সম্পৰ্ক,നോൺ-ലീനിയർ ബന്ധം
অঋণাত্মক পূৰ্ণসংখ্যা নন ঋণাত্মক পূৰ্ণসংখ্যা,നോൺ നെഗറ്റീവ് പൂർണ്ണസംഖ്യ അല്ലാത്ത പൂർണ്ണസംഖ്യ
অঋণাত্মক চলক,നോൺ നെഗറ്റീവ് വേരിയബിൾ
নন-পেৰামেট্ৰিক পৰীক্ষা,നോൺ-പാരാമെട്രിക് ടെസ്റ്റ്
অ-সম্ভাৱ্যতাবাদী পদ্ধতি,സാധ്യതയില്ലാത്ത സമീപനം
বিপৰীত মেট্ৰিক্স,വിപരീത മാട്രിക്സ്
অসমতাপূৰ্ণ মেট্ৰিক্স,അസമമായ മാട്രിക്സ്
গুৰুত্বহীন,നിസ്സാരമായ
অ-শূন্য নিৰ্ণায়ক,നോൺ-സീറോ ഡിറ്റർമിനന്റ്
খালী,ശൂന്യം
অ-উপগোট,നോൺ-സബ്സെറ്റ്
অ-শূন্য নিৰ্ণায়ক,നോൺ-സീറോ ഡിറ്റർമിനന്റ്
বা পৰিপূৰক গেট,അല്ലെങ്കിൽ കോംപ്ലിമെന്ററി ഗേറ്റുകൾ
"স্বাভাৱিক, স্বাভাৱিক, মানক, স্বাভাৱিক, স্বাভাৱিক, স্বাভাৱিক, স্বাভাৱিক","സാധാരണ, സ്വാഭാവിക, സാധാരണ, സാധാരണ, സാധാരണ, സാധാരണ, സാധാരണ"
স্বাভাৱিক ত্বৰণ,സാധാരണ ത്വരണം
স্বাভাৱিক কোণ,സാധാരണ കോൺ
স্বাভাৱিক বক্ৰ,സാധാരണ വക്രം
স্বাভাৱিক ঘনত্বৰ কাৰ্য্য,സാധാരണ സാന്ദ്രത പ്രവർത്തനം
স্বাভাৱিক বিতৰণ,സാധാരണ വിതരണം
স্বাভাৱিক বিতৰণ ফলন,സാധാരണ വിതരണ പ്രവർത്തനം
মেট্ৰিক্সৰ স্বাভাৱিক ৰূপ,മാട്രിക്സിന്റെ സാധാരണ രൂപം
স্বাভাৱিক কম্পাঙ্ক,സാധാരണ ആവൃത്തി
স্বাভাৱিক বক্ৰ,നോർമലൈസ്ഡ് കർവ്
স্বাভাৱিককৃত ভাসমান বিন্দু সংখ্যা,നോർമലൈസ്ഡ് ഫ്ലോട്ടിംഗ് പോയിന്റ് നമ്പർ
নৰ্মেলাইজাৰ,നോർമലൈസർ
স্বাভাৱিক মেট্ৰিক্স,സാധാരണ മാട്രിക്സ്
সাধাৰণ সম্ভাৱনা বক্ৰ,സാധാരണ പ്രോബബിലിറ്റി കർവ്
স্বাভাৱিক সম্ভাৱনা বিতৰণ,സാധാരണ സംഭാവ്യത വിതരണം
"সাধাৰণ উপগোট, নিৰ্দিষ্ট উপগোট","സാധാരണ ഉപഗ്രൂപ്പ്, പ്രത്യേക ഉപഗ്രൂപ്പ്"
প্ৰামাণিককৃত ৰৈখিক স্থান,സ്റ്റാൻഡേർഡ് ലീനിയർ സ്പേസ്
ভেক্টৰ মানদণ্ড,വെക്റ്റർ സ്റ്റാൻഡേർഡ്
"GATE নহয়, GATE নহয়","ഗേറ്റ് അല്ല, ഗേറ്റ് അല്ല"
নিশাৰ ঘন সমষ্টি,രാത്രികാല ഇടതൂർന്ന കൂട്ടം
শূন্য অনুমান,ശൂന്യമായ സിദ്ധാന്തം
শূন্য মেট্ৰিক্স,പൂജ്യം മാട്രിക്സ്
খালী ছেট,ശൂന്യമായ സെറ്റ്
শূন্য ভেক্টৰ,പൂജ്യം വെക്റ്റർ
সংখ্যা,നമ്പർ
সংখ্যা অক্ষ,നമ്പർ അക്ഷം
সংখ্যা ব্যৱস্থা,നമ്പർ സിസ്റ്റം
"সংখ্যাগত (নং), সংখ্যাগত (V.)","സംഖ്യാപരമായ (വി.), സംഖ്യാപരമായ (വി.)"
"সংখ্যা কৰা, সংখ্যা কৰা","നമ്പറിലേക്ക്, നമ്പറിലേക്ക്"
অংশ,ഭാഗം
সংখ্যাগত সহগ,സംഖ്യാ ഗുണകം
সংখ্যাগত গণনা,സംഖ്യാ കണക്കുകൂട്ടൽ
সংখ্যাগত পাৰ্থক্য,സംഖ്യാ വ്യത്യാസം
সংখ্যাগত পদ্ধতি,സംഖ്യാ രീതി
"n-ভেক্টৰ, n-ভেক্টৰ","n-വെക്റ്റർ, n-വെക്റ്റർ"
n-ভেক্টৰ স্থান,n-വെക്റ്റർ സ്പേസ്
"বস্তু, শৰীৰ, বস্তু","വസ്തു, ശരീരം, വസ്തു"
বস্তুনিষ্ঠ কাৰ্য্য,വസ്തുനിഷ്ഠമായ പ്രവർത്തനം
"তিৰ্যক, তিৰ্যক","ചരിഞ്ഞ, ചരിഞ്ഞ"
তিৰ্যক asymptote,ചരിഞ്ഞ ലക്ഷണം
তিৰ্যক অক্ষ,ചരിഞ്ഞ അക്ഷം
"ক্ৰছ ছেকচন, ক্ৰছ ছেকচন","ക്രോസ് സെക്ഷൻ, ക്രോസ് സെക്ഷൻ"
পৰ্যবেক্ষণ,നിരീക്ഷണം
পৰ্যবেক্ষণ কৰা কম্পাঙ্ক,നിരീക്ഷിച്ച ആവൃത്തി
অস্পষ্ট কোণ,മങ്ങിയ ആംഗിൾ
অষ্টভুজ,അഷ്ടഭുജം
অষ্টভুজ,അഷ്ടഭുജം
অক্টল ব্যৱস্থা,ഒക്ടൽ സിസ്റ്റം
অক্টেন্ট,ഒക്ടന്റ്
অস্বাভাৱিক,വിചിത്രമായ
অসমতাপূৰ্ণ বক্ৰ,അസമമായ വക്രം
অদ্ভুত সংখ্যা,ഒറ്റ സംഖ്യ
অদ্ভুত ক্ৰমবিন্যাস,വിചിത്രമായ ക്രമമാറ്റം
অদ্ভুত বহুপদ,വിചിത്രമായ ബഹുപദം
"ogive, পাইলন","ഓഗിവ്, പൈലോൺ"
একাকী সংগঠন,ഏകാന്ത കൂട്ടായ്മ
এক-এটা কাৰ্য্য,ഒന്ന്-ഒരു പ്രവർത്തനം
একক মানচিত্ৰ,ഒറ്റ ഭൂപടം
একমুখী শ্ৰেণীবিভাজন,വൺ-വേ വർഗ്ഗീകരണം
ওভাৰলেপ মানচিত্ৰ,ഓവർലാപ്പ് മാപ്പ്
"খোলা, খোলা (v.)","തുറന്ന, തുറന്ന (വി.)"
মুকলি গোলক,തുറന്ന ഗോളം
মুকলি ব্যৱধান,തുറന്ന ഇടവേള
মুকলি অৰ্ধৰেখা,തുറന്ന സെമിലൈൻ
খোলা ছেট,തുറന്ന സെറ്റ്
অপাৰেটিং,പ്രവർത്തിക്കുന്നു
অপাৰেচন বিজ্ঞান,ഓപ്പറേഷൻ സയൻസ്
অপাৰেচন বিজ্ঞান,ഓപ്പറേഷൻ സയൻസ്
"অপাৰেটৰ, অপাৰেটৰ, অপাৰেটৰ","ഓപ്പറേറ്റർ, ഓപ്പറേറ്റർ, ഓപ്പറേറ്റർ"
বিপৰীত কোণ,എതിർകോണ്
বিপৰীত পৰিঘটনা,വിപരീത സംഭവം
অনুকূল ভিত্তি সামঞ্জস্যপূৰ্ণ সমাধান,ഒപ്റ്റിമൽ അടിസ്ഥാന സ്ഥിരതയുള്ള പരിഹാരം
অনুকূল অৱস্থা,ഒപ്റ്റിമൽ അവസ്ഥ
অনুকূল আউটপুট আকাৰ,ഒപ്റ്റിമൽ ഔട്ട്പുട്ട് വലിപ്പം
অনুকূল মূল্য,ഒപ്റ്റിമൽ മൂല്യം
"অনুকূল, অনুকূল","ഒപ്റ്റിമൽ, ഒപ്റ്റിമൽ"
শ্ৰেণী,ക്ലാസ്
"ক্ৰম, ক্ৰম, শক্তি, মূলক, গোট সংখ্যা","ഓർഡർ, ഓർഡർ, പവർ, റാഡിക്സ്, ഗ്രൂപ്പ് നമ്പർ"
অৰ্ডাৰ দিয়া জোৰা,ഓർഡർ ചെയ്ത ജോഡി
"সজাই থোৱা ছেট, সজাই থোৱা ছেট","അടുക്കിയ സെറ്റ്, അടുക്കിയ സെറ്റ്"
"সজাই পৰাই তোলা, সজাই পৰাই তোলা","അടുക്കുന്നു, അടുക്കുന്നു"
"নিৰ্ণায়কৰ ক্ৰম, নিৰ্ণায়কৰ ক্ৰম","ഡിറ്റർമിനന്റ് ഓർഡർ, ഡിറ്റർമിനന്റ് ഓർഡർ"
গ্ৰুপ গ্ৰেড,ഗ്രൂപ്പ് ഗ്രേഡ്
মেট্ৰিক্সৰ ক্ৰম,മാട്രിക്സ് ക്രമം
মৌলৰ গোট,മൂലകങ്ങളുടെ ഗ്രൂപ്പ്
অৱভেদ্য সমীকৰণৰ ক্ৰম,ഡിഫറൻഷ്യൽ സമവാക്യത്തിന്റെ ക്രമം
অপাৰেচন ক্ৰম,പ്രവർത്തന ക്രമം
শূন্য ক্ৰম,പൂജ്യം ക്രമം
সাধাৰণ সংখ্যা,ക്രമ നമ്പർ
সৰল অৱভেদ্য সমীকৰণ,ലളിതമായ ഡിഫറൻഷ്യൽ സമവാക്യം
শ্ৰেণী,ഗ്രേഡ്
অভিযোজন ক্ষমতা,പൊരുത്തപ്പെടുത്തൽ
অভিবিন্যাস,ഓറിയന്റേഷൻ
পৃষ্ঠা অভিমুখীতা,പേജ് ഓറിയന്റേഷൻ
"উৎপত্তি, উৎপত্তি, উৎপত্তি","ഉത്ഭവം, ഉത്ഭവം, ഉത്ഭവം"
উৎপত্তিৰ বিন্দু,ഉത്ഭവസ്ഥാനം
মেৰ পোৱালিৰ কেন্দ্ৰ,കുഞ്ഞാട് കേന്ദ്രം
"উলম্ব কৌণিক, লম্ব","ലംബമായ കോണീയ, ലംബമായ"
অৰ্থগনেল অক্ষ,ഓർത്തോഗണൽ അക്ഷം
লেম্বিক পৰিয়াল,ലാംബിക് കുടുംബം
"লুম্বিক গ্ৰুপ, লুম্বিক গ্ৰুপ","ലുംബിക് ഗ്രൂപ്പ്, ലംബിക് ഗ്രൂപ്പ്"
অৰ্থগনেলিটি অৱস্থা,orthogonality അവസ്ഥ
সংগঠন,സമാഹരണം
অৰ্থগনেল মেট্ৰিক্স,ഓർത്തോഗണൽ മാട്രിക്സ്
"অৰ্থনৰ্মেল, স্বাভাৱিক অৰ্থনৰ্মেল","orthonormal, സാധാരണ orthonormal"
সাধাৰণ উলম্ব ভিত্তি,സാധാരണ ലംബമായ അടിത്തറ
দোলন,ആന്ദോളനം
কাৰ্য্যৰ দোলন,പ്രവർത്തനത്തിന്റെ ആന്ദോളനം
দোলনীয় কাৰ্য্য,ആന്ദോളന പ്രവർത്തനം
