Marathi,Tamil
भूचुंबकीय प्रभाव,புவி காந்த விளைவு
भूचुंबकीय विषुववृत्त,புவி காந்த பூமத்திய ரேகை
भूचुंबकीय क्षेत्र,புவி காந்த புலம்
भूचुंबकीय अक्षांश,புவி காந்த அட்சரேகை
भूचुंबकीय रेखांश,புவி காந்த தீர்க்கரேகை
भूचुंबकीय मेरिडियन,புவி காந்த நடுக்கோடு
भूचुंबकीय ध्रुव,புவி காந்த துருவம்
भूचुंबकीय पूर्वेक्षण,புவி காந்த எதிர்பார்ப்பு
भूचुंबकीय उलट,புவி காந்த தலைகீழ்
भूचुंबकीय दीर्घकालीन भिन्नता,புவி காந்த நீண்ட கால மாறுபாடு
भूचुंबकीय वादळ,புவி காந்த புயல்
भूचुंबकीय वेळ,புவி காந்த நேரம்
भूचुंबकीय भिन्नता,புவி காந்த மாறுபாடு
भूचुंबकत्व,புவி காந்தவியல்
भौमितिक क्षीणन,வடிவியல் குறைப்பு
भौमितिक विकृती,வடிவியல் விலகல்
भौमितिक आयसोमर,வடிவியல் ஐசோமர்
भौमितिक वस्तू,வடிவியல் பொருள்
भौमितिक प्रक्षेपण,வடிவியல் கணிப்பு
भौमितिक ध्वनीशास्त्र,வடிவியல் ஒலியியல்
भौमितिक क्षमता,வடிவியல் கொள்ளளவு
"भौमितिक गुणांक, भौमितिक घटक","வடிவியல் குணகம், வடிவியல் காரணி"
खगोलीय क्षितीज,வான அடிவானம்
भौमितिक घटना,வடிவியல் நிகழ்வு
भौमितिक ऑप्टिक्स,வடிவியல் ஒளியியல்
भौमितिक मार्ग,வடிவியல் பாதை
भौमितिक खोली ध्वनीशास्त्र,வடிவியல் அறை ஒலியியல்
भौमितिक साधर्म्य,வடிவியல் ஒப்புமை
"भूमिती, भूमिती","வடிவியல், வடிவியல்"
जियान,ஜியான்
"जिओफोन, भूफोन","ஜியோபோன், பூபோன்"
भूभौतिक,புவி இயற்பியல்
भूभौतिक पूर्वेक्षण,புவி இயற்பியல் ஆய்வு
भूभौतिक सर्वेक्षण,புவி இயற்பியல் ஆய்வு
भूभौतिक साधने,புவி இயற்பியல் கருவிகள்
भूभौतिकशास्त्रज्ञ,புவி இயற்பியலாளர்
जिओफिजिक्स,புவி இயற்பியல்
पृथ्वीची संभाव्य उंची,பூமியின் சாத்தியமான உயரம்
जिओडेटिक पृष्ठभाग,புவிசார் மேற்பரப்பு
पृथ्वी संभाव्य एकक,பூமியின் சாத்தியமான அலகு
भूमंडल,புவிக்கோளம்
भूवैज्ञानिक,புவியியல்
समकालिक उपग्रह,ஒத்திசைவான செயற்கைக்கோள்
जिओडिफ्लेक्टर,ஜியோடிஃப்ளெக்டர்
जिओडेटिक अंदाजे,புவிசார் தோராயம்
जिओडेटिक कॅप्चर,புவிசார் பிடிப்பு
जिओडेसिक प्रवाह,புவிசார் மின்னோட்டம்
जिओडेटिक समीकरण,புவிசார் சமன்பாடு
भूगर्भीय संतुलन,புவியியல் சமநிலை
जिओडेसिक प्रवाह,புவிசார் ஓட்டம்
भूऔष्णिक,புவிவெப்ப
भू-तापीय ग्रेडियंट,புவிவெப்ப சாய்வு
जिओथर्मोमीटर,புவிவெப்பமானி
जिओथर्मोमेट्री,புவிவெப்பவியல்
जर्मन आर युनिट,ஜெர்மன் R அலகு
जर्मेनियम,ஜெர்மானியம்
हलणारे दृश्य,நகரும் காட்சி
मिळवणारा,பெறுபவர்
विगासक,விகாசக்
विगासक,விகாசக்
विगासॅक आयन पंप,விகாசாக் அயன் பம்ப்
"गॅटर प्लेक, गॅस्ट्रिक प्लेक","கேட்டர் பிளேக், கேஸ்ட்ரிக் பிளேக்"
"gateran, गॅस ग्रहण","கேடரன், வாயு கிரகணம்"
Gav (गीगा इलेक्ट्रॉन व्होल्ट),Gav (கிகா எலக்ட்ரான் வோல்ட்)
क्षीण क्रिस्टल,மெலிந்த படிகம்
ट्राम लाइन,டிராம் பாதை
फसवणूक मोड,மோசடி முறை
फसवणूक कण,மோசடி துகள்கள்
फसवणूक,ஏமாற்று
फसवणूक मूर्ती,மோசடி சிலை
इच्छित प्रतिमा,விரும்பிய படம்
गायक-देबाई पद्धत,gyak-debai முறை
गायक तापमान स्केल,கயாக் வெப்பநிலை அளவுகோல்
गिब्स,கிப்ஸ்
अर्धा चंद्र,அரை நிலவு
गिब्स शोषण समीकरण,கிப்ஸ் உறிஞ்சுதல் சமன்பாடு
गिब्स शोषण इसोथर्म,கிப்ஸ் உறிஞ்சுதல் சமவெப்பம்
गिब्स लवचिकता,கிப்ஸ் நெகிழ்ச்சி
गिब्स फंक्शन,கிப்ஸ் செயல்பாடு
गिब्स हेल्महोल्ट्ज समीकरण,கிப்ஸ் ஹெல்ம்ஹோல்ட்ஸ் சமன்பாடு
गिब्स फेज कायदा,கிப்ஸ் கட்ட சட்டம்
गिब्स पॉइंटिंग समीकरण,கிப்ஸ் பாயிண்டிங் சமன்பாடு
गिब्स रेशो,கிப்ஸ் விகிதம்
गिब्स कायदा,கிப்ஸ் சட்டம்
गिब्स-डुहेम समीकरण,கிப்ஸ்-டுஹெய்ம் சமன்பாடு
गिगा,கிகா
गिगा सायकल,ஜிகா சுழற்சி
गिगा इलेक्ट्रॉन व्होल्ट,கிகா எலக்ட்ரான் வோல்ட்
गिगाहर्ट्झ,ஜிகாஹெர்ட்ஸ்
गिगावॅट,ஜிகாவாட்
हिग्ज बोसॉन,ஹிக்ஸ் போஸான்
गिगोम,ஜிகோம்
गिल्बर्ट,கில்பர்ட்
जिलेट,ஜில்லட்
"गिल, क्लोम, गिल अर्पट","கில், க்ளோம், கில் அர்பட்"
"gimbal, अंगठ्या","கிம்பல், மோதிரங்கள்"
"द्विभाज्य मर्यादा, जिम्बल मर्यादा","இருவேறு கட்டுப்பாடு, கிம்பல் கட்டுப்பாடு"
gimbal चढाई,கிம்பல் ஏற்றம்
जिम्बल मोटर,கிம்பல் மோட்டார்
नौटंकी,வித்தை
काउंट-प्रेस्टन झोन,கவுண்ட்-பிரஸ்டன் மண்டலம்
Ginzburg Landau Superconductivity Theory,Ginzburg Landau சூப்பர் கண்டக்டிவிட்டி கோட்பாடு
गिन्झबर्ग लँडौ सिद्धांत,Ginzburg Landau கோட்பாடு
जॉर्जी प्रणाली,ஜார்ஜி அமைப்பு
गर्डलर नैसर्गिक वायू शुद्धीकरण प्रक्रिया,கர்ட்லர் இயற்கை எரிவாயு சுத்திகரிப்பு செயல்முறை
सभोवतालचे गियर,சுற்று கியர்
ग्लॅडस्टोन डेल नियम,கிளாட்ஸ்டோன் டேல் விதிகள்
मागे कोन,பின் கோணம்
उलट छेदनबिंदू,தலைகீழ் வெட்டும்
"तीक्ष्णता, तेज","கூர்மை, பிரகாசம்"
ग्लास कॅलरीमीटर,கண்ணாடி கலோரிமீட்டர்
काचेचे इलेक्ट्रोड,கண்ணாடி மின்முனை
काचेचे विखंडन डिटेक्टर,கண்ணாடி துண்டு கண்டறிதல்
ग्लास लेसर,கண்ணாடி லேசர்
ग्लास सील,கண்ணாடி முத்திரை
काचेचे स्विच,கண்ணாடி சுவிட்ச்
काचेचे संक्रमण,கண்ணாடி மாற்றம்
ग्लास ट्यूब बॅरोमीटर,கண்ணாடி குழாய் காற்றழுத்தமானி
सच्छिद्र नसलेले चलन,நுண்துளை இல்லாத நாணயம்
काचेचे संक्रमण,கண்ணாடி மாற்றம்
"शरणागती, आत्मसमर्पण","சரணாகதி, சரணாகதி"
रांगणे दिशा,ஊர்ந்து செல்லும் திசை
स्लाइडिंग लाइन,நெகிழ் வரி
रांगणे गती,ஊர்ந்து செல்லும் வேகம்
आत्मसमर्पण,சரணடைதல்
सरकणारा मार्ग,நெகிழ் பாதை
रांगणे मार्ग कोन,ஊர்ந்து செல்லும் பாதை கோணம்
प्रसार मार्ग सुविधा,பரவல் பாதை வசதி
रांगणे मार्ग सूचक,க்ரீப் பாதை காட்டி
रांगणे मार्ग लँडिंग पद्धत,க்ரீப் பாதை இறங்கும் முறை
स्लिप पथ केंद्र,ஸ்லிப் பாதை மையம்
रांगणे मार्ग ट्रान्समीटर,க்ரீப் பாதை டிரான்ஸ்மிட்டர்
सरकणारे विमान,நெகிழ் விமானம்
रांगणे प्रमाण,க்ரீப் விகிதம்
साप प्रतिबिंब,பாம்பு பிரதிபலிப்பு
रांगणे कोन,ஊர்ந்து செல்லும் கோணம்
रांगणे मार्गक्रमण,ஊர்ந்து செல்லும் பாதை
साप हस्तांतरण,பாம்பு பரிமாற்றம்
रांगणारा वाहक,க்ரீப் கேரியர்
ग्लायडर,கிளைடர்
"विस्परन (सं.), विस्परपी (वि.)","விஸ்பரன் (பதி.), விஸ்பர்பி (வி.)"
रांगणे कोन,ஊர்ந்து செல்லும் கோணம்
झगमगाट उड्डाण,ஒளிரும் விமானம்
सरकता मजला,நெகிழ் தளம்
"प्रसफुरान (सं.), प्रसफुरन (वि.)","பிரஸ்ஃபுரான் (பதி.), பிரஸ்ஃபர்னன் (வி.)"
चमक,பளபளப்பு
समर्पित,அர்ப்பணிக்கப்பட்ட
रेक्सेटिव्ह दोष,பின்னடைவு தவறு
"चकाकी, शैलमाळवा","கிளிட்டர், ஷைல்மால்வா"
सार्वत्रिक हायपरबोला,உலகளாவிய ஹைபர்போலா
फायरबॉल,தீப்பந்தம்
गोलाकार तारा क्लस्टर,கோள நட்சத்திரக் கூட்டம்
"globule, pundhani, globule","உருண்டை, பூந்தானி, உருண்டை"
ग्लोब,பூகோளம்
रंगश्री (ब्रोकन स्पेक्टर),ரங்கஸ்ரீ (உடைந்த ஸ்பெக்டர்)
तुळई भोक,கற்றை துளை
"तेज, तेज, तेज","பிரகாசம், பிரகாசம், பிரகாசம்"
रेडिओमीटर,ரேடியோமீட்டர்
चमकदार,பளபளப்பான
"हातमोजा बॉक्स, हातमोजा बॉक्स","கையுறை பெட்டி, கையுறை பெட்டி"
तेज,புத்திசாலித்தனம்
तेजस्वी विसर्जन,பிரகாசம் மூழ்குதல்
ब्रिलियंस विसर्जन व्होल्टेज रेग्युलेटर,ப்ரில்லியன்ஸ் அமிர்ஷன் வோல்டேஜ் ரெகுலேட்டர்
तप्त झाल्यावर प्रकाशमान होणारा दिवा,ஒளிரும் விளக்கு
स्पॅनल प्लग,ஸ்பாங்கிள் பிளக்
चमकदार क्षमता,ஒளிரும் திறன்
स्प्लेंडर हीट स्विच,சிறப்பு வெப்ப சுவிட்ச்
ग्लुग,பசை
ग्लुऑन (कण),குளுவான் (துகள்)
हरभरा,கிராம்
"GM Mathematics, Geiger Muller Mathematics","GM கணிதம், கீகர் முல்லர் கணிதம்"
"जमीन, भूत","நிலம், பேய்"
स्मृती प्रक्षेपण,நினைவூட்டல் முன்கணிப்பு
गाय (युनिट),மாடு (அலகு)
goydel जग,goydel உலகம்
पृथ्वीची क्षमता,பூமி திறன்
भूभौतिक स्थिरांक,புவி இயற்பியல் மாறிலி
गोल सेल,கோள செல்
"सोने, सोने","தங்கம், தங்கம்"
गोल्ड पेपर इलेक्ट्रोस्कोप,தங்க காகித எலக்ட்ரோஸ்கோப்
सोनेरी खूण,தங்க முத்திரை
सोन्याचे तापमान,தங்க வெப்பநிலை
सोनेरी त्रिकोण,கோல்ட்ஹேபர் முக்கோணம்
Goldschmidt नियम,கோல்ட்ஸ்மிட் விதி
गोल्डस्टोन बोसॉन,தங்கக்கல் போஸான்
"vane-prongometer, goniometer","vane-prongometer, goniometer"
पँटोमोमीटर,பான்டோமோமீட்டர்
चांगला कंडक्टर,நல்ல நடத்துனர்
सुक्रिस्टल,சுகிரிஸ்டல்
परिपूर्ण भौमितिक कॉन्फिगरेशन,சரியான வடிவியல் கட்டமைப்பு
सर्वोत्तम प्रतिबिंब,சிறந்த பிரதிபலிப்பு
उत्कृष्ट दृश्यमानता,சிறந்த தெரிவுநிலை
जोडप्याकडे जा,கோட்டோ ஜோடி
गती नियंत्रित करा,கட்டுப்பாட்டு வேகம்
नियामक,சீராக்கி
नियंत्रण पोस्ट,கட்டுப்பாட்டு இடுகை
पृथ्वी संभाव्य एकक,பூமியின் சாத்தியமான அலகு
"धान्य, स्थूल, गुरुत्वाकर्षण, श्रेणी","தானியம், மொத்த, ஈர்ப்பு, தரம்"
"श्रेणी, श्रेणी, श्रेणी, क्रम (सं.) श्रेणी","தரம், தரம், தரம், ஒழுங்கு (எண்) தரம்"
"उतार, प्रतवारी, प्रतवारी, संतुलित","சாய்வான, தரப்படுத்தப்பட்ட, தரப்படுத்தப்பட்ட, சமநிலையான"
सीरियल बेस ट्रान्झिस्टर,தொடர் அடிப்படை டிரான்சிஸ்டர்
अनुक्रमांक फिल्टर,தொடர் வடிகட்டி
उतार इन्सुलेशन,சாய்ந்த காப்பு
सीरियल जंक्शन ट्रान्झिस्टर,தொடர் சந்திப்பு டிரான்சிஸ்டர்
"उतार, ग्रेडियंट","சாய்வு, சாய்வு"
ग्रेडियंट कपलिंग,சாய்வு இணைப்பு
"ग्रेडियंट हायड्रोफोन, ग्रेडियंट हायड्रोफोन","சாய்வு ஹைட்ரோஃபோன், சாய்வு ஹைட்ரோஃபோன்"
ग्रेडियंट मायक्रोफोन,சாய்வு ஒலிவாங்கி
ओळ उतार,வரி சாய்வு
वेग ग्रेडियंट,வேகம் சாய்வு
उतार वेग,சாய்வு வேகம்
वारा निरीक्षण,கண்காணிப்பு காற்று
"ग्रेडिओमीटर, ग्रेडिओमीटर","கிரேடியோமீட்டர், கிரேடியோமீட்டர்"
कॅलिब्रेटेड,அளவீடு செய்யப்பட்டது
grits संख्या,கிரிட்ஸ் எண்
ग्रॅहम प्रसार कायदा,கிரஹாம் பரவல் சட்டம்
ग्रॅहम पेंडुलम,கிரஹாம் ஊசல்
"धान्य, धान्य, धान्य, धान्य, रेणू, धान्य, कासे, लाकूड","தானியம், தானியம், தானியம், தானியம், ரேணு, தானியம், மடி, மரம்"
"दाना मर्यादा, रेणू मर्यादा","தான வரம்பு, ரேணு எல்லை"
"ग्रॅन्युलॅरिटी, ग्रॅन्युलॅरिटी","சிறுமணி, சிறுமணி"
दाणेदार,சிறுமணி
ग्रॅन्युल कोर,சிறுமணி கோர்
"हरभरा, हरभरा","கிராம், கிராம்"
ग्रॅम अणू,கிராம் அணு
ग्राम अणु प्रवृत्ती,கிராம அணு போக்குகள்
ग्रॅम कॅलरीज,கிராம் கலோரிகள்
ग्रॅम सेंटीमीटर,கிராம் சென்டிமீட்டர்
ग्राम समतुल्य,கிராம் சமமான
ग्राम बल,கிராம படை
ग्राम आण्विक खंड,கிராம் மூலக்கூறு அளவு
ग्राम रेणू,கிராம் மூலக்கூறு
ग्रॅम वजन,கிராம் எடை
गाव लाल,கிராமம் சிவப்பு
गाव रुंटगेन,ரண்ட்ஜென் கிராமம்
ग्रामोफोन,கிராமபோன்
मोठे प्रमाणिक सरासरी,பெரிய நியமன சராசரி
मोठे प्रमाणिक वितरण कार्य,பெரிய நியமன விநியோக செயல்பாடு
मोठा प्रमाणिक संच,பெரிய நியமன தொகுப்பு
दाणेदार,குருணையாக்கம்
"आलेख, आलेख, आलेख","வரைபடம், வரைபடம், வரைபடம்"
"आलेख कागद, चौरस कागद, आलेख कागद","வரைபடத் தாள், சதுரக் காகிதம், வரைபடத் தாள்"
ग्राफिक,வரைகலை
ग्राफिकल गणना,வரைகலை கணக்கீடு
ग्राफिकल नियंत्रण,வரைகலை கட்டுப்பாடு
"ग्राफिकल व्यंजन, ग्राफिकल अभिव्यक्ती","வரைகலை மெய், வரைகலை வெளிப்பாடு"
"ग्राफिक, आलेख","வரைகலை, வரைபடம்"
ग्राफिकल गणना,வரைகலை கணக்கீடு
ग्राफिकल समाविष्ट करणे,வரைகலை செருகல்
ग्राफिकल प्लेसमेंट,வரைகலை வேலை வாய்ப்பு
"ग्राफिक मापन, ग्राफिक मापन","கிராஃபிக் அளவீடு, கிராஃபிக் அளவீடு"
ग्राफिकल चिन्ह,வரைகலை அடையாளம்
ग्राफिकल प्रतिनिधित्व,வரைகலை பிரதிநிதித்துவம்
ग्राफिक्स रेकॉर्डर,கிராபிக்ஸ் ரெக்கார்டர்
"ग्राफिकल प्रतिनिधित्व, ग्राफिकल प्रतिनिधित्व","வரைகலை பிரதிநிதித்துவம், வரைகலை பிரதிநிதித்துவம்"
आलेख चिन्ह,வரைபட சின்னம்
ग्रासआउट फ्लक्समीटर,புல்வெளி ஃப்ளக்ஸ்மீட்டர்
"आलेख, धागा, ग्रेटिक्युल","வரைபடம், நூல், நன்றி"
graticule ओळ,நன்றி வரி
ग्रेटिक्युल स्केल,நன்றி அளவு
Graticule पडदा,கிராட்டிகுல் திரைச்சீலை
"जाळी, दळणे, संकुचित करणे (क्रि, )","அரைத்தல், அரைத்தல், சுருக்குதல் (கிரி, )"
"grating interval, grating constant","grating இடைவெளி, grating மாறிலி"
ग्रेटिंग वेव्ह कनवर्टर,கிராட்டிங் அலை மாற்றி
जाळीचे अंतर,கிராட்டிங் இடைவெளி
जाळी परावर्तक,தட்டு பிரதிபலிப்பான்
जाळीचे अंतर,கிராட்டிங் இடைவெளி
जाळीचे स्पेक्ट्रोस्कोप,கிராட்டிங் ஸ்பெக்ட்ரோஸ்கோப்
शेगडी स्पेक्ट्रोमेट्री,கிராட்டிங் ஸ்பெக்ட்ரோமெட்ரி
"गुरुत्वाकर्षण विज्ञान, गुरुत्वाकर्षण","புவியீர்ப்பு அறிவியல், புவியீர்ப்பு"
गुरुत्वाकर्षण मापक,ஈர்ப்பு அளவுகோல்
गुरुत्वाकर्षण पद्धत,கிராவிமெட்ரிக் முறை
गुरुत्वाकर्षण,புவியீர்ப்பு
आण्विक दबाव,மூலக்கூறு அழுத்தம்
गुरुत्व वर्तुळ,ஈர்ப்பு வட்டம்
"गुरुत्वाकर्षण, गुरुत्वाकर्षण","ஈர்ப்பு, ஈர்ப்பு"
गुरुत्वाकर्षणामुळे प्रवेग,புவியீர்ப்பு காரணமாக முடுக்கம்
"गुरुत्वाकर्षण, गुरुत्वाकर्षण आकर्षण","ஈர்ப்பு, ஈர்ப்பு ஈர்ப்பு"
गुरुत्वाकर्षण क्लस्टरिंग,ஈர்ப்பு கிளஸ்டரிங்
गुरुत्वाकर्षण घसरण,ஈர்ப்பு வீழ்ச்சி
गुरुत्वाकर्षण स्थिरांक,ஈர்ப்பு மாறிலி
गुरुत्वाकर्षण संवहन,ஈர்ப்பு வெப்பச்சலனம்
गुरुत्वाकर्षण वक्रता,ஈர்ப்பு வளைவு
गुरुत्वाकर्षण विक्षेपण,ஈர்ப்பு விலகல்
गुरुत्वाकर्षण ठराव,ஈர்ப்பு தீர்மானம்
गुरुत्वाकर्षण ऊर्जा,ஈர்ப்பு ஆற்றல்
"गुरुत्वीय समतोल, गुरुत्वीय समतोल","ஈர்ப்பு சமநிலை, ஈர்ப்பு சமநிலை"
गुरुत्वीय समतुल्य समतल,ஈர்ப்பு சமநிலை விமானம்
गुरुत्वाकर्षण क्षेत्र सिद्धांत,ஈர்ப்பு புலம் கோட்பாடு
गुरुत्वाकर्षण सपाट,ஈர்ப்புத் தட்டை
गुरुत्वाकर्षण प्रवाह,ஈர்ப்புப் பாய்வு
गुरुत्वाकर्षण प्रवाह,ஈர்ப்புப் பாய்வு
"गुरुत्वाकर्षण प्रवाह घनता, गुरुत्वाकर्षण प्रवाह घनता","ஈர்ப்பு ஃப்ளக்ஸ் அடர்த்தி, ஈர்ப்பு ஃப்ளக்ஸ் அடர்த்தி"
गुरुत्वाकर्षण शक्ती,புவியீர்ப்பு விசை
गुरुत्वाकर्षण Xeon,ஈர்ப்பு ஜியோன்
गुरुत्वाकर्षण आवेग,ஈர்ப்பு தூண்டுதல்
गुरुत्वाकर्षण अस्थिरता,ஈர்ப்பு உறுதியற்ற தன்மை
गुरुत्वीय वस्तुमान,ஈர்ப்பு நிறை
गुरुत्वीय पदार्थ,ஈர்ப்பு பொருள்
गुरुत्वाकर्षणाचे मापन,புவியீர்ப்பு அளவீடு
गुरुत्वाकर्षण क्षमता,ஈர்ப்பு திறன்
गुरुत्वाकर्षण संभाव्य ऊर्जा,ஈர்ப்பு திறன் ஆற்றல்
गुरुत्वाकर्षण दाब,ஈர்ப்பு அழுத்தம்
गुरुत्वाकर्षण खेचणे,ஈர்ப்பு விசை
गुरुत्वाकर्षण विकिरण,ஈர்ப்பு கதிர்வீச்சு
गुरुत्वाकर्षण त्रिज्या,ஈர்ப்பு ஆரம்
गुरुत्वाकर्षण किरण,ஈர்ப்பு கதிர்
गुरुत्वाकर्षण शक्ती विस्थापन,ஈர்ப்பு விசை இடப்பெயர்ச்சி
गुरुत्वाकर्षण प्रतिकर्षण,ஈர்ப்பு விலக்கம்
गुरुत्वीय विस्थापन,ஈர்ப்பு இடப்பெயர்ச்சி
गुरुत्वाकर्षण क्षेत्र,ஈர்ப்பு கோளம்
एककांची गुरुत्वाकर्षण प्रणाली,அலகுகளின் ஈர்ப்பு அமைப்பு
गुरुत्वीय चल,ஈர்ப்பு மாறி
गुरुत्वाकर्षण लहरी,ஈர்ப்பு அலை
गुरुत्वाकर्षण ठराव,ஈர்ப்பு தீர்மானம்
गुरुत्वाकर्षण दाब,ஈர்ப்பு அழுத்தம்
गुरुत्वाकर्षण हस्तांतरण,ஈர்ப்பு பரிமாற்றம்
गुरुत्वाकर्षण,ஈர்ப்பு சக்தி
डेन्सिमीटर,அடர்த்திமானி
गुरुत्वाकर्षण,புவியீர்ப்பு
गुरुत्वाकर्षण विसंगती,புவியீர்ப்பு ஒழுங்கின்மை
गुरुत्वाकर्षण बॉल,ஈர்ப்பு பந்து
घनरूप सेल,அமுக்கப்பட்ட செல்
गुरुत्व कुंडली संप्रेषण,புவியீர்ப்பு ஜாதக தொடர்பு
गुरुत्वाकर्षण पतन रचना,ஈர்ப்பு வீழ்ச்சி அமைப்பு
गुरुत्वाकर्षण प्रवाह,ஈர்ப்புப் பாய்வு
गुरुत्वाकर्षण प्रवाह पद्धत,ஈர்ப்பு ஓட்ட முறை
क्षेत्र-गुरुत्वाकर्षण,மண்டலம்-ஈர்ப்பு
गुरुत्वाकर्षण मापक,ஈர்ப்பு அளவுகோல்
गुरुत्वीय लोलक,ஈர்ப்பு ஊசல்
गुरुत्वाकर्षण क्षमता,ஈர்ப்பு திறன்
गुरुत्व प्राप्तकर्ता,ஈர்ப்பு ரிசீவர்
गुरुत्वाकर्षण प्रतिक्षेप,ஈர்ப்பு அனிச்சை
गुरुत्वाकर्षण ग्रेडियंट,ஈர்ப்பு சாய்வு
"गुरुत्वाकर्षण स्टेशन, गुरुत्वाकर्षण चंद्र","ஈர்ப்பு நிலையம், ஈர்ப்பு நிலவு"
गुरुत्वाकर्षण सर्वेक्षण,புவியீர்ப்பு ஆய்வு
गुरुत्वीय वेक्टर,ஈர்ப்பு திசையன்
गुरुत्व लहरी गुरुत्वाकर्षण लहरी,ஈர்ப்பு அலை ஈர்ப்பு அலை
गुरुत्वाकर्षण क्षेत्र,ஈர்ப்பு புலம்
राखाडी,சாம்பல்
"राखाडी पदार्थ, राखाडी पदार्थ","சாம்பல் பொருள், சாம்பல் பொருள்"
राखाडी कोटर,சாம்பல் பூச்சு
राखाडी कोड,சாம்பல் குறியீடு
वर्णमाला फिल्टर,அகரவரிசை வடிகட்டி
अंधुक दृष्टी,மங்களான பார்வை
"राखाडी स्केल, राखाडी स्केल","சாம்பல் அளவு, சாம்பல் அளவு"
राखाडी कृष्ण,சாம்பல் கிருஷ்ணா
राखाडी पांढरा,சாம்பல் வெள்ளை
मागचा कोन,பின் கோணம்
किरकोळ प्रभाव,சிறிய தாக்கம்
मागची घटना,மீண்டும் சம்பவம்
मागचा किरण,பின் கதிர்
लुब्रिकेटेड पॉइंट फोटोमीटर,உயவூட்டப்பட்ட புள்ளி போட்டோமீட்டர்
मॅक्रो वर्ष,மேக்ரோ ஆண்டு
जास्तीत जास्त वाढ,அதிகபட்ச நீளம்
"हिरवा, हिरवा","பச்சை, பச்சை"
हिरवी चमक,பச்சை பளபளப்பு
ग्रीन प्रोजेक्टर,பச்சை ப்ரொஜெக்டர்
हिरवा लेसर,பச்சை லேசர்
हिरवे मूत्र,பச்சை சிறுநீர்
हिरवे कार्य,பச்சை செயல்பாடு
हिरवे प्रमेय,பச்சை தேற்றம்
Grinch मीन वेळ,கிரின்ச் சராசரி நேரம்
Grinch मेरिडियन,கிரின்ச் மெரிடியன்
ग्रेगरी दुर्बिणी,கிரிகோரி தொலைநோக்கிகள்
ग्रॅनिंगर चार्ट,கிரானிங்கர் விளக்கப்படம்
ग्रेंज बीम,கிரேஞ்ச் கற்றை
ग्रेंज ट्यूब,கிரேஞ்ச் குழாய்
"जाळी, ग्रिड","கண்ணி, கட்டம்"
ग्रिड एनोड चालकता,கட்டம் நேர்மின் கடத்துத்திறன்
"ग्रिड बॅटरी, बायस सेल","கிரிட் பேட்டரி, பயாஸ் செல்"
"ग्रिड बायस, ग्रिड बायस","கட்டம் சார்பு, கட்டம் சார்பு"
ग्रिड बायस व्होल्टेज,கட்டம் சார்பு மின்னழுத்தம்
ग्रिड अवरोधित करणे,கட்டம் தடுப்பு
ग्रिड ब्लॉकिंग कॅपेसिटर,கட்டம் தடுக்கும் மின்தேக்கி
ग्रिड कॅप,கட்டம் தொப்பி
ग्रिड आधारित,கட்டம் சார்ந்தது
ग्रिड कॅथोड कॅपेसिटर,கட்டம் கேத்தோடு மின்தேக்கி
ग्रिड वैशिष्ट्य,கட்டம் பண்பு
ग्रिड सर्किट,கட்ட சுற்று
ग्रिड बंधनकारक,கட்டம் பிணைப்பு
ग्रिड क्लिप,கட்டம் கிளிப்
ग्रिड कॅपेसिटर,கட்டம் மின்தேக்கி
ग्रिड चालकता,கட்டம் கடத்துத்திறன்
ग्रिड कनेक्टर रिंग,கட்டம் இணைப்பான் வளையம்
ग्रिड नियंत्रण,கட்டம் கட்டுப்பாடு
ग्रिड निर्देशांक,கட்டம் ஒருங்கிணைப்புகள்
ग्रिड प्रवाह,கட்டம் ஸ்ட்ரீம்
ग्रिड चालू आवाज,கட்டம் தற்போதைய சத்தம்
ग्रिड डेटा,கட்டம் தரவு
ग्रिड प्रेशर गेज,கட்ட அழுத்தம் அளவீடு
ग्रिड क्षय,கட்டம் சிதைவு
ग्रिड अंतर,கட்ட தூரம்
ग्रिड वहन वैशिष्ट्ये,கட்டம் கடத்தும் பண்புகள்
ग्रिड ड्रायव्हर पॉवर,கட்டம் இயக்கி சக்தி
ग्रिड उत्सर्जन,கட்டம் உமிழ்வுகள்
तेजस्वी ग्रिड नोजल,கதிரியக்க கட்டம் முனைகள்
ग्रिड हम,கட்டம் ஹம்
"ग्रिड इरोशन, ग्रिड अल्कली","கட்டம் அரிப்பு, கட்டம் காரம்"
ग्रिड इरोशन सुधारणा,கட்டம் அரிப்பு திருத்தம்
ग्रिड पत्र,கட்டம் கடிதம்
ग्रिड शिवण,கட்டம் மடிப்பு
ग्रिड असाइनमेंट,கட்டம் ஒதுக்கீடு
ग्रिड मॅट्रिक्स,கட்ட அணி
ग्रिड मॉड्यूलेटेड - स्क्वेअर अॅम्प्लीफायर,கிரிட் மாடுலேட்டட் - சதுர பெருக்கி
ग्रिड मॉड्यूलेशन,கட்டம் பண்பேற்றம்
ग्रिड आवाज प्रतिकार,கட்டம் இரைச்சல் எதிர்ப்பு
ग्रिड कुंडलिनी मध्यांतर,கட்டம் குண்டலினி இடைவெளி
ग्रिड संभाव्य कनवर्टर,கட்டம் சாத்தியமான மாற்றி
ग्रिड डेमोमीटर,கட்டம் உருப்பெருக்கி
ग्रिड परतावा,கட்டம் திரும்ப
ग्रिड स्पेक्ट्रोमीटर,கட்டம் ஸ்பெக்ட்ரோமீட்டர்
ग्रिड विस्तार,கட்டம் விரிவாக்கம்
