Tamil,Hindi
நிலை மாற்றி,स्तर विस्थापक
நிலை பரிமாற்றம்,स्तर स्थानांतरण
அடுக்குப்படுத்தல்,स्तरीकरण
நிலை உணர்திறன் அந்தரயம்,स्तर संवेदी अंतारायम
உண்மையில் ஷஹான்,शाब्दिक शाहन
அகராதி,शब्दकोश
லைடன் ஜாடி,लीडेन जार
மொழிபெயர்ப்பாளர் சேகரிப்பு,अनुभाषक संग्रह
கேரியர் வயது,वाहक आयु-काल
ஒளி,प्रकाश
ஒளி வளைவு,आलोक वक्र
ஒளி உமிழும் டையோடு (LED),प्रकाश उत्सर्जक डायोड (एल.ई.डी)
ஒளி ஆதாயம்,प्रकाश लब्धि
போட்டோமீட்டர்,प्रदीप्तिमापी
ஒளி எழுத்தாணி,प्रकाश लेखनी
ஒளி குழாய்,प्रकाश नली
வரம்பு,सीमक
விளிம்பு கதிர்வீச்சு,सीमांत विकिरण
லிண்டெமன் எலக்ட்ரோமீட்டர்,लिंडेमान इलेक्ट्रोमापी
வரி குறியீடு,रेखा कोड
வரி கட்டுப்பாடு,रेखा प्रतिबंधन
வரி இயக்கி,रेखा चालक
வரி கையாளுபவர்,रेखा हैंडलर
வரி இடைமுகம்,रेखा अंतरापृष्ठ
வரி வெளியீடு மின்மாற்றி,रेखा निर्गम ट्रांसफॉर्मर
வரி நிறமாலை,रेखा वर्णक्रम
வரி ஒத்திசைவு SMPS,रेखा तुल्यकलित एस.एम.पी.एस.
வரி அலை வடிவம்,रेखा तरंग रूप
நேரியல் பெருக்கி,रैखिक प्रवर्धक
நேரியல் வரிசை,रैखिक व्यूह
நேரியல் தொடர்பு குணகம்,रैखिक सहसंबंध गुणांक
நேரியல் சிதைவு,रैखिक विरूपण
நேரியல் சரிவு சந்திப்பு,रेखीय प्रवणीत जंक्शन
நேரியல் தலையீடு,रैखिक अंतवेंशन
நேரியல் மாடுலேஷன் முறை,रैखिक मॉडुलन विधि
நேரியல் கலை வடிகட்டி,रैखिक कला फिल्टर
நேரியல் துருவமுனைப்பு,रैखिक ध्रुवण
நேரியல் பகுதி,रैखिक क्षेत्र
நேரியல் கட்டுப்படுத்தி,रैखिक नियंत्रक
நேரியல் இயக்கம்,रैखिक गति
நேரியல் மாறுதல்,रैखिक स्विचन
நேரியல் அலைவீச்சு பண்பேற்றப்பட்ட அமைப்பு,रेखीय आयाम माडुलित निकाय
"இணைப்பு அடுக்கு, சங்கிலி அடுக்கு","लिंक परत, श्रृंखला परत"
தொடர் நிரல்,श्रृंखलक क्रमादेश
இணைக்கும் வரம்பு,संयोजक सीमक
உதடு ஒலிவாங்கி,ओष्ठ माइक्रोफोन
லிசாஜு உருவம்,लिसाजू आकृति
லிசாஜஸ் முறை,लिसाजू विधि
பார்வையாளர்கள்,श्रोता
பார்வையாளர்களின் சோர்வு,श्रोता श्रांति
ஹெட்ஃபோன் கேட்கிறது,श्रवण शीर्षफोन
லித்தியம் முதன்மை பேட்டரி,लिथियम प्राथमिक बैटरी
லித்தோகிராபி,लिथोमुद्रण
பாறை அச்சிடுதல்,शिला मुद्रण
நேரடி இசை,जीवंत संगीत
லாயிட் ஃபிஷர் காந்த சதுக்கம்,लायड फिशर चुंबकीय वर्ग
ஏற்றவும்,लोड
சுமை காரணி,भार गुणक
சுமை மின்தடை,लोड प्रतिबाधा
லிஃப்ட் வரி,उद्भार रेखा
சுமை,भारण
மடல் வான்வழி,लोब एरियल
ஸ்பேஷியல் நெட்வொர்க் (LAN),स्थानिक जालक्रम (LAN)
உள்ளூர் பேருந்து,स्थानीय बस
உள்ளூர் பஸ் வீடியோ அமைப்பு,स्थानीय बस वीडियो तंत्र
உள்ளூர் பரிமாற்ற பேருந்து,स्थानीय प्रसार बस
உள்ளூர் பேச்சு,स्थानीय वार्ता
ஒதுக்கீட்டு பெருக்கி,अभिबंधन प्रवर्धक
பாதுகாவலர்,अभिबंधक
கட்டுப்பாட்டு வளையம்,अभिबंध पाश
அமர்வு ஆரம்பம்,सत्रारंभ
மடக்கை அதிர்வெண் ஆண்டெனா,लघुगुणकीय आवर्त्ती ऐन्टेना
விளம்பர எழுத்து,प्रचा लेखन
தர்க்க பகுப்பாய்வி,तर्क विश्लेषक
தர்க்க செல் வரிசை,तर्क सेल व्यूह
தர்க்க சுற்று,तर्क परिपथ
வாத நுழைவு,तर्क प्रविष्टि
வாதம் மொத்தம்,तर्क कुल
தர்க்கக் கணக்கீடு,तर्क कलन
தர்க்க வாயில்,तर्क गेट
தர்க்க பகுப்பாய்வு,तर्क विश्लेषण
மக்கள்,लोगो
மடக்கை பெருக்கி,लघुगुणकीय अभिवर्धक
மடக்கை பெருக்கி,लघुगणक प्रवर्धक
மடக்கை வானிலை,लघुगणकीय अपक्षय
மடக்கை அளவுகோல்,लघुगणकीय पैमाना
நீள்வட்ட ஜோடி,दीर्घपुच्छ युग्म
பெரிய வார்த்தை,बड़ा शब्द
"ஒலிபெருக்கி, பெருக்கி சாதனம்","लाउडस्पीकर, ध्वनि विस्तारक युक्ति"
குறைந்த அதிர்வெண் இழப்பீடு,निम्न आवृत्ति प्रतिकारण
குறைந்த அதிர்வெண் சத்தம்,निम्न आवृत्ति रव
குறைந்த அதிர்வெண் பள்ளம் வடிகட்டி,निम्न आवृत्ति खाँच फिल्टर
குறைந்த அதிர்வெண் பரிமாற்றம்,निम्न आवृत्ति संचरण
குறைந்த அதிர்வெண் மின்மாற்றி,निम्न आवृत्ति ट्रांसफॉर्मर
"குறைந்த நிலை, அனலாக் சிக்னல்","निम्न स्तर, अनुरूप संकेत"
குறைந்த இரைச்சல்,निम्न रव
குறைந்த இரைச்சல் கேபிள்,निम्न रव केबल
குறைந்த பாஸ் வடிகட்டி,निम्न पारक फिल्टर
குறைந்த பாஸ் வடிகட்டி,निम्न पारक फिल्टर
குறைந்த சக்தி RC சுற்று,निम्न पारक RC परिपथ
குறைந்த வரம்பு தர்க்கம்,निम्न देहली तर्क
குறைந்த மின்னழுத்த சக்தி ஆதாரம்,निम्न वोल्टता शक्ति स्रोत
குறைந்த பின்னணி அதிர்வெண்,निम्न पार्श्व आवृत्ति
குறைந்த பின்னணி அதிர்வெண்,निम्न पार्श्व आवृत्ति
எல்பி ஸ்லாட்,LP खाँचा
எல்பி பதிவு,LP रिकार्ड
எல்எஸ் மின்னழுத்த ஆஃப்செட் பாதுகாப்பு,LS वोल्टता ऑफसेट रक्षण
குறைந்த அர்த்தமுள்ள விளையாட்டு,अल्पतम सार्थक द्वयंक
குறைந்த குறிப்பிடத்தக்க மதிப்பெண்,अल्पतम सार्थक अंक
பாரிய ஒருங்கிணைப்பு,विशाल एकीकरण
குறைந்த திறன்,निम्न विभव
பார்,लग
லுமன்,ल्यूमेन
lumen மணி நேரம்,ल्यूमेन घंटा
ஒளிர்வு,ज्योतिर्मयता
வெளிச்சம் அடையாளம்,ज्योतिर्मयता संकेत
சுடர் ஓட்டம்,ज्योति फ्लक्स
லுமர்-பிரோதன் போட்டோமீட்டர்,ल्यूमर-ब्रोधन फोटोमीटर
உள்ளூர்மயமாக்கப்பட்ட கூறு மாதிரி,स्थानीकृत घटक मॉडल
லீனியர் வோல்டேஜ் டிஃபெரன்ஷியல் டிரான்ஸ்ஃபார்மர்,रेखीय वोल्टता विभेद ट्रांसफॉर्मर
இயந்திர சுழற்சி,मशीन कालचक्र
இயந்திர மொழி,मशीन भाषा
macitosh கணினி,मैकितोश कंप्यूटर
மந்திர தேநீர்,मैजिक टी
காந்தம்,चुंबक
காந்த பெருக்கி,चुंबकीय प्रवर्धक
காந்த குமிழி நினைவகம்,चुंबकीय बुदबुद स्मृति
காந்த கோர்,चुंबकीय क्रोड
காந்த இணைப்பு,चुंबकीय युग्मन
காந்த தரவு சேமிப்பு,चुंबकीय आँकड़ा भंडारण
காந்த விலகல்,चुंबकीय विक्षेप
காந்த வட்டு,चुंबकीय डिस्क
காந்த புலம்,चुंबकीय क्षेत्र
காந்தப் பாய்வு,चुंबकीय फ्लक्स
காந்த கவனம்,चुंबकीय फोकसन
காந்தத்தொகுப்பு,चुंबकीय शैथिल्य
காந்த விசைக் கோடு,चुंबकीय बल रेखा
காந்த சேகரிப்பான்,चुंबकीय उद्ग्राही
காந்த துருவமுனைப்பு,चुंबकीय ध्रुवता
காந்த துருவமுனைப்பு,चुंबकीय ध्रुवता
காந்த செறிவு,चुंबकीय संतृप्ति
காந்த கவசம்,चुंबकीय परिरक्षण
காந்த அலைச்சல்,चुंबकीय प्रक्षोभ
காந்த நாடா,चुंबकीय टेप
காந்தமானி,मैगनेटोमीटर
காந்த உந்து சக்தி (mmf),चुंबकीय प्रेरक बल (mmf)
மேக்னட்ரான்,मैग्नेट्रॉन
உருப்பெருக்கம்,आवर्धन
தொகுதி,परिमाण
அளவு ஒப்பீட்டாளர்,परिमाण तुलनित्र
அளவு செயல்பாடு,परिमाण फलन
பெரிய கணினி,वृहत् अभिकलित्र
முக்கிய வரி ஸ்ட்ரீம்,मुख्य लाइन धारा
பெரும்பான்மை கேரியர்,बहुसंख्यक वाहक
பெரும்பான்மை கேரியர் மின்னோட்டம்,बहुसंख्यक वाहक धारा
"பம்ப் ஒருங்கிணைப்பாளர், மறுசீரமைப்பு","पुम संयोजक, पुंसंयोजक"
MAN (மெட்ரோபாலிட்டன் ஏரியா நெட்வொர்க்),मैन (महानगरीय क्षेत्र नेटवर्क)
மான்செஸ்டர் குறியீட்டு முறை,मैनचेस्टर कोडन
மனித சத்தம்,मानव-जनित रव
மாண்டிசா,अपूर्णांश
விவரணையாக்கம்,प्रतिचित्रण
மார்கோனி ஆண்டெனா,मारकोनी ऐंटेना
அடையாளம் / நேர விகிதம்,चिन्ह/दिक्काल अनुपात
கவர்,आवरण
முகமூடி திட்டமிடப்பட்ட rom,मास्क प्रोग्रामित रॉम
நல்ல வேலை இடையூறு,अच्छादनशील अंतरायन
கவர் ரோம்,आच्छद रोम
"தொகுதி, நிறை","मात्रा, द्रव्यमान"
முதன்மை கடிகாரம்,मास्टर घड़ी
முதன்மை ஆஸிலேட்டர்,मास्टर दोलित्र
பொருந்திய வடிகட்டி,सुमेलित फिल्टर
பொருந்திய சுமை,सुमेलित लोड
பொருந்துகிறது,सुमेलन
அணி சமன்பாடு,मैट्रिक्स समीकरण
ஹெட் ஆண்டெனா டி.வி,प्रधान ऐन्टेना टी.वी.
அதிகபட்ச முன்னோக்கி,अधिकतम अग्रधारा
அதிகபட்ச ஆதாயம்,अधिकतम लब्धि
அதிகபட்ச சக்தி பரிமாற்ற தேற்றம்,अधिकतम शक्ति अंतरण प्रमेय
அதிகபட்ச மதிப்பெண்,अधिकतम अनुमतांक
அதிகபட்ச தலைகீழ் மின்னழுத்தம்,अधिकतम व्युत्क्रम वोल्टता
அதிகபட்ச பயன்படுத்தக்கூடிய அதிர்வெண் (MUF),अधिकतम उपयोज्य आवृति (MUF)
அதிகபட்சம்,मैक्सटर्म
மேக்ஸ்வெல் சமன்பாடு,मैक्सवेल समीकरण
மைக்ரோ சேனல் அமைப்பு,सूक्ष्म चैनल संरचना
எம்-பெறப்பட்ட வடிகட்டி,एम-व्युत्पन्न फिल्टर
இலவச பாதை என்று பொருள்,माध्य मुक्त पथ
சராசரி மதிப்பு,औसत मान
சதுர சராசரி மதிப்பு,वर्गमाध्य मूल्य
அளவீட்டு கருவி,मापक यंत्र
இயந்திர வடிகட்டி,यांत्रिक फिल्टर
மருத்துவ மின்னணுவியல்,चिकित्सा इलेक्ट्रॉनिकी
மெகா ஓம்,मेगा ओम
மெகாபைட்,मेगाबाइट
மெகர்,मेगर
நினைவேந்தல்,स्मृति
நினைவக அணுகல் நேரம்,स्मृति अभिगम काल
நினைவக வரிசை,स्मृति सरणी
நினைவக இடையக பதிவு,स्मृति बफर पंजी
நினைவக செல்,स्मृति कोशिका
நினைவக செல் &#39;ரேஸ் சுற்றி&#39; நிலை,स्मृति कोशिका 'रेस अराउंड' अवस्था
நினைவக சிப்,स्मृति चिप
மைக்ரோ சர்க்யூட்,सूक्ष्म परिपथ
நினைவக சுழற்சி,स्मृति चक्र
நினைவக சுழற்சி,स्मृति चक्रकाल
நினைவக வரைபடம்,स्मृति प्रतिचित्र
நினைவக வரைபட உள்ளீடு/வெளியீடு,स्मृति प्रतिचित्रित निवेश/निर्गम
நினைவக வாசிப்பு,स्मृति पठन
நினைவக எழுத்து,स्मृति लेखन
"பட்டி, பட்டியல்","मेन्यू, प्रसूचि"
அச்சு விமானம்,अक्षीय तल
நிகர,जाल
கண்ணி பகுப்பாய்வு,जाल विश्लेषण
கண்ணி நீரோடை,जाल धारा
கண்ணி சமன்பாடு,जाल समीकरण
உலோகம்,धातु
உலோக பெட்டி,धातु-बॉक्स
உலோக பட மின்தடை,धातु फिल्म प्रतिरोधक
உலோகமயமாக்கல்,धात्विकीकरण
மீட்டர்,मीटर
MFTD (பல தொனி டயல்),एम.एफ.टी.डी. (बहुआवर्ती स्वर डायलिंग)
மோ,मो
MIC (நுண்ணலை ஒருங்கிணைந்த சுற்று),एम.आई.सी. (माइक्रोवेव एकीकृत परिपथ)
மைக்கா மின்தேக்கி,अभ्रक संधारित्र
MICR,एम.आई.सी.आर.
நுட்பமான அடையாளங்கள்,सूक्ष्म बंकन
நுண்கணினி,माइक्रो कंप्यूटर
மைக்ரோ கட்டுப்படுத்தி,सूक्ष्म नियंत्रक
மைக்ரோ எலக்ட்ரானிக்ஸ்,सूक्ष्म इलेक्ट्रॉनिकी
மைக்ரோஃபாரட்,माइक्रोफैराड
நுண்மீன்,माइक्रोफिश
மைக்ரோ அறிவுறுத்தல்,सूक्ष्म अनुदेश
நுண்ணிய இயக்க முறைமை,सूक्ष्माष्टि आधारित प्रचालन निकाय
நுட்பமான பகுத்தறிவு,सूक्ष्म तर्क
மைக்ரான்,माइक्रोन
ஒலிவாங்கி,माइक्रोफोन
மைக்ரோடோனிக் விளைவு,सूक्ष्मकर्णी प्रभाव
"நுண்செயலி, நுண்செயலி","माइक्रोप्रोसेसर, सूक्ष्म संसाधित्र"
நுண்செயலி குறியீடு,सूक्ष्म संसाधित्र कोड
மைக்ரோ நிரல்,माइक्रो प्रोग्राम
"நுண் நிரலாக்கம், நுண் நிரலாக்கம்","सूक्ष्म क्रमादेशन, सूक्ष्म प्रोग्रामन"
மைக்ரோ வினாடி,माइक्रो सेकंड
மைக்ரோ ஸ்ட்ரிப் ஆண்டெனா,सूक्ष्म पट्टी ऐंटेना
மைக்ரோ ஸ்ட்ரிப் டிரான்ஸ்மிஷன் லைன்,सूक्ष्म पट्टी संचरण लाइन
"நுண்ணலை, நுண்ணலை","सूक्ष्म तरंग, माइक्रोवेव"
நுண்ணலை பெருக்கி,सूक्ष्म तरंग प्रवर्धक
மைக்ரோவேவ் ஆண்டெனா,सूक्ष्म तरंग ऐंटेना
மைக்ரோ அலை இணைப்பு,सूक्ष्म तरंग कड़ी
மைக்ரோவேவ் டிரான்ஸ்மிஷன் சாளரம்,सूक्ष्म तरंग संचरण विंडो
நுண்ணலை குழாய்,सूक्ष्म तरंग नली
இடைப்பட்ட இசைக்குழு வரம்பு,मध्य बैंड परास
MIDI (கருவி டிஜிட்டல் இடைமுகம்),एम.आई.डी.आई. (वाद्य यंत्र अंकीय अंतराफलक)
மில்லர் விளைவு கொள்ளளவு,मिलर प्रभाव धारिता
மில்லர் ஒருங்கிணைப்பாளர்,मिलर समाकलित्र
மில்லர் அழைப்பு அடிப்படை,मिलर काल आधार
மில்லர் தேற்றம்,मिलर प्रमेय
மில்லிமீட்டர்,मिलीआमीटर
மில்லி ஆம்பியர்,मिली ऐम्पीयर
மில்லி ஹென்றி,मिली हेनरी
மில்மேன் தேற்றம்,मिलमैन प्रमेय
சுருக்குதல்,लघुकरण
சிறுபான்மை கேரியர்,अल्पसंख्यक वाहक
சிறுபான்மை கேரியர் ஸ்ட்ரீம்,अल्पसंख्यक वाहक धारा
Minterm,मिनटर्म
கழித்தல்,व्यवकल्य
எம்.பி.எஸ்.,मि.प.स.
தவறான சீரமைப்பு,अपसंरेखण
நீக்குதல்,अपस्वरण
கலவை,मिश्रक
MMU (நினைவக மேலாண்மை அலகு),एम.एम.यू. (स्मृति प्रबंधन इकाई)
நினைவாற்றல்,स्मरक
நகரும் எலக்ட்ரான்கள்,गतिशील इलेक्ट्रॉन
இயக்கம்,गतिशीलता
மாதிரி விலகல்,मोडीय विक्षेपण
முறை,विधा
மாதிரி,निदर्श
மோடம்,मोडेम
மாறாத அதிர்வெண் மாடுலேஷன் கோடிங்,अपरिवर्तित आवृत्ति मॉडुलन कोडन
மட்டு வடிவமைப்பு,मॉडुलीय अभिकल्प
பண்பேற்றப்பட்டது,मॉडुलित
பண்பேற்றம்,मॉडुलन
பண்பேற்றம் ஆழம்,मॉडुलन गहराई
பண்பேற்றம் குறியீடு,मॉडुलन सूचकांक
பண்பேற்றம் சதவீதம்,मॉडुलन प्रतिशत
தொகுதி,मॉड्यूल
மாடுலஸ் n பெருக்கி,मापांक एन गुणक
கால்குலேட்டர் மாடுலஸ்,गणक मापांक
மூலக்கூறு,अणु
உந்துவிசை,संवेग
கண்காணிக்கவும்,मॉनिटर
ஒரே வண்ணமுடைய,एकवर्णी
ஒரே வண்ணமுடைய காட்சி,एकवर्णी प्रदर्श
ஒற்றைக்கல் (IC),एकाश्मीय (आई.सी.)
ஒற்றை துடிப்பு,एकल स्पंद
மோனோஸ்டேஷனரி மல்டிவைப்ரேட்டர்,एकस्थितिक बहुकंपित्र
சீரான தன்மை,एकरूपता
மூரின் சட்டம்,मूर-नियम
மோர்ஸ் குறியீடு,मोर्स कोड
mosfet,मॉसफेट
மிகவும் அர்த்தமுள்ள பாத்திரம்,सार्थकतम संप्रतीक
தாய் பலகை,मदर बोर्ड
மோட்டார்,मोटर
மோட்டார் நடவடிக்கை,मोटर क्रिया
குற்றச்சாட்டு,आरोपण
சுட்டி,माउस
நகரக்கூடிய குண்ட்லி ஒலிபெருக்கி,चल कुंडली लाउडस्पीकर
இயங்கும் மீட்டர்,चलकुंली मीटर
சம்பெக்,समपेग
MPU,एम.पी.यू.
எம்.எஸ்.டி (அதிக மதிப்பெண்),एम.एस.डी. (सार्थकतम अंक)
MS விண்டோஸ்,एम.एस.विंडोज
எம்.டி.பி.எஃப். (வேறுபாடு தோல்வி இடைநிலை),एम.टी.बी.एफ. (अंतर विफलता माध्यकाल)
பல நெடுவரிசை கிளைஸ்ட்ரான்,बहुकोटर क्लाइस्ट्रॉन
பாலிமர் இணைப்பு,बहुचालक संबंधक
மல்டிமீடியா,मल्टीमीडिया
மல்டிமீட்டர்,बहुमापक
பல உமிழ்ப்பான் டிரான்சிஸ்டர்,बहुउत्सर्जक ट्रांजिस्टर
மல்டிட்ரேசிங்,बहुअनुरेख
தகுதி,गुण्य
பெருக்கி,गुणक
பல வளங்கள்,बहु संसाधन
பல நிரலாக்கம்,बहु-क्रमादेशन
பல வரம்பு,बहुपरास
பல்லுறுப்புக்கோவை பெருக்கி,बहुपद प्रवर्धक
பல செயல்பாடு,बहुक्रियन
முடக்கு,मूक
பரஸ்பர பண்புகள்,अन्योन्य अभिलक्षण
பரஸ்பர கடத்துத்திறன்,अन्योन्य चालकत्व
பரஸ்பர இணைப்பு,अन्योन्य युग्मन
பரஸ்பர உந்துதல்,अन्योन्य प्रेरकत्व
பரஸ்பரம்,अन्योन्य प्रतिघात
மைலார் பிசி. விதைக்க,माइलर पी.सी. बोई
N-மேட்டர்,N-द्रव्य
NAMPS,एन.ए.एम.पी.एस.
nand-nand சுற்று,नैंड-नैंड परिपथ
"நானோ வினாடி (- to, )","नैनो सेंकड (- से, )"
நேப்பியர் சட்டம்,नेपियर नियम
குறுகிய இசைக்குழு,संकीर्ण बैंड
குறுகிய இசைக்குழு சத்தம்,संकीर्ण बैंड रव
குறுகிய பேண்ட் பார்க் சத்தம்,संकीर्ण बैंड पारक रव
சொந்த மொழிபெயர்ப்பாளர்,मूल अनुभाषक
இயற்கை கணக்கீடு,प्राकृतिक गणन
இயற்கை அதிர்வெண்,प्राकृतिक आवृत्ति
இயற்கை மடக்கை,प्राकृतिक लघुगणक
அருகில் அழைப்பு,निकटकॉल
நடுக்கம் அருகில்,निकट झंप
"ஊசி வேகம், சரக்கு வேகம்","नीडल वेग, सूची वेग"
தடை,निषेध
தடை அறிவிப்பு,निषेध सूचन
தடை சின்னம்,निषेध प्रतीक
எதிர்மறை வாயில்,ऋणात्मक गेट
எதிர்மறை இறுதி வாயில்,ऋणात्मक एंड गेट
எதிர்மறை பிணைப்பு,ऋणात्मक बंधन
எதிர்மறை வெட்டுதல்,ऋणात्मक कर्त्तन
எதிர்மறை கோர்,ऋणात्मक कोर
எதிர்மறை உமிழ்ப்பான் பின்தொடர்தல்,ऋणात्मक उत्सर्जक अनुगामी
எதிர்மறை மறு முதலீடு,ऋणात्मक पुनर्निवेश
எதிர்மறை மறு முதலீட்டு பெருக்கி,ऋणात्मक पुनर्निवेश प्रवर्धक
எதிர்மறை வாதம்,ऋणात्मक तर्क
எதிர்மறை அல்லது வாயில்,ऋणात्मक ऑर गेट
எதிர்மறை துருவமுனைப்பு,ऋणात्मक ध्रुवता
எதிர்மறை எதிர்ப்பு,ऋणात्मक प्रतिरोध
எதிர்மறை எதிர்ப்பு மண்டலம்,ऋणात्मक प्रतिरोध क्षेत्र
எதிர்மறை வழங்கல்,ऋणात्मक प्रदाय
எதிர்மறை வெப்பநிலை,ऋणात्मक ताप
எதிர்மறை வெப்பநிலை குணகம்,ऋणात्मक ताप गुणांक
எதிர்மறை பரிமாற்றம்,ऋणात्मक संचरण
எதிர்மறை மரம்,ऋणात्मक ट्री
எதிர்மறை டன்னல் டையோடு,ऋणात्मक टनल डायोड
எதிர்மறை தவறான,ऋणात्मक मिथ्या
எதிர்மறை உண்மை,ऋणात्मक सत्य
புறக்கணிக்கத்தக்கது,उपेक्षणीय
நெமாடிக் திரவ படிகம்,नेमेटिक द्रव क्रिस्टल
எதிர்மறை முறை,निमेटिव विधा
நியான் விளக்கு,न्योन लैंप
நாப்பர்,नेपर
உள்ளமை கிளை,नीड़ित शाखन
உள்ளமை வேலை அடையாளம்,नीड़ित कार्य पताका
கூடு கட்டுதல்,नीड़न
முழுமையான தூய்மையற்ற செறிவு,पूर्ण अपद्रव्य सांद्रता
நிகர பட்டியல்,नेट सूची
"பிணையம், பிணையம்","जाल, नेटवर्क"
பிணைய இயக்கி,नेटवर्क ड्राइव
நெட்வொர்க் ஆபரேட்டர்,नेटवर्क परिचालक
பிணைய மாதிரி,नेटवर्क मॉडल
பிணைய இயக்க முறைமை,नेटवर्क प्रचालन तंत्र
பிணைய சேவையகம்,नेटवर्क परिसेवक
பிணைய அமைப்பு,नेटवर्क संरचना
பிணைய கோட்பாடு,नेटवर्क सिद्धांत
பிணைய நிலப்பரப்பு,नेटवर्क सांस्थितिकी
மனநிலை,उदासीन
நடுநிலை கோடு,उदासीन रेखा
தாழ்வு மண்டலம்,उदासीन क्षेत्र
நடுநிலைப்படுத்தல் சுற்று,निष्प्रभावन परिपथ
நடுநிலைப்படுத்தல்,निष्प्रभावन
நியூட்ரான்,न्यूट्रॉन
அடுத்த தலைமுறை CPU,अगली पीढ़ी सी.पी.यू.
புதிய வரி எழுத்து,नई पंक्ति संप्रतीक
நியூசிலாந்து வைரஸ்,न्यूजीलैंड वायरस
அடுத்த நிலை,अगली अवस्था
அடுத்த கட்ட சமன்பாடு,अगली अवस्था समीकरण
அடுத்த கட்ட அட்டவணை,अगली अवस्था सारणी
மெல்ல மெல்ல,निबल
nibble memory chip,निबल स्मृति चिप
nibble மல்டிபிளெக்சர்,निबल बहुसंकेतक
நிக்கோலஸ் விளக்கப்படம்,निकोलस चार्ट
இரவு விளைவு,रात्रि प्रभाव
ஒன்பது பாதை நாடா,नौ पथ टेप
ஒன்பது நிரப்பு,नौ-पूरक
en பாசி,एन मॉस
en பாசி தலைகீழ்,एन मॉस प्रतिलोमी
ஒரு வெகுஜன செயல்முறை,एन मॉस प्रक्रम
en பாசி அமைப்பு,एन मॉस संरचना
en பாசி டிரான்சிஸ்டர்,एन मॉस ट्रांजिस्टर
பூஜ்ஜிய சுமை மின்னோட்டம்,शून्य लोड धारा
crimped கேபிள்,ऐंठन रहित केबल
முடிச்சு,नोडीय
"முனை, முனை","नोड, आसंधि"
முனை சிதைவு,नोड निम्निकरण
சத்தம்,रव
சத்தம் பனிச்சரிவு,रव अवधाव
இரைச்சல் இசைக்குழு நீட்டிப்பு,रव बैंड विस्तार
சத்தம் வெடித்தது,रव प्रस्फोट
ஒலியை நீக்கும் மைக்ரோஃபோன்,रव निरस्त माइक्रोफोन
சத்தம் பெருக்கி,रव गुणक
இரைச்சல் மறு முதலீட்டு பெருக்கி,रव पुनर्निवेश प्रवर्धक
ravank,रवांक
சத்தம் பாதிக்கப்படவில்லை,रव अप्रभावित
சத்தமான உந்துவிசை,रव आवेग
சத்தம் கட்டுப்படுத்தி,रव सीमक
சத்தம் விளிம்பு,रव उपांत
சத்தம் அளவீடு,रव मापन
சத்தம் பிரிவு,रव विभाजन
இரைச்சல் அளவீடு,रव क्वांटमीकरण
"சத்தம் குறைப்பு, சத்தம் குறைப்பு","रव न्यूनीकरण, रव न्यूनन"
சத்தம் எதிர்ப்பு,रव प्रतिरोध
சத்தம் பிரதிநிதித்துவம்,रव रूपण
சத்தம் ஸ்பைக்,रव स्पाइक
இரைச்சல் வெப்பநிலை,रव ताप
நெகிழ் வட்டு இயக்கி,"रवक फ्लॉपी, डिस्क ड्राइव"
பெயரளவு மின்மறுப்பு,नामीय प्रतिबाधा
குவிய மதிப்பு,नाभीय मूल्य
நேரியல் அல்லாத விலகல்,अरैखिक विरूपण
மாறாத,अविकरणी
எதிரொலிக்காத,अनुनादहीन/अननुनादी
எதிரொலிக்காத ஆண்டெனா,अननुनादी ऐंटेना
ஈடுசெய்யப்படாத செயல்பாட்டு பெருக்கி,अक्षतिपूरित संक्रियात्मक प्रवर्धक
நிரப்பு அல்லாத,असंपूरक
மின்கடத்தா,अचालक
இணைக்கப்பட்ட தரவு அமைப்பு,असंलग्न आँकड़ा संरचना
ஆக்ரோஷமான ஓட்டம்,आक्रांतिक धाव
திசைதிருப்பல் முறை,प्रव्यपजनन विधा
அழியாத வாசிப்பு,अविनाशी पठन
dosless பகிர்வு செய்தி,डॉस रहित विभाजन संदेश
துல்லியமற்ற அறிக்கை,अनिष्याद्य कथन
மோசமான செயல்திறன்,अनादर्श निष्पादन
அஸங்கத் முத்ராக்,असंघट्ट मुट्रक
தூண்டல் இல்லாத ஜாதகம்,प्रेरणहीन कुंडली
திரும்பப் பெறாத பெருக்கி,अप्रतीपन प्रवर्धक
தலைகீழ் சராசரி பெருக்கி,अप्रतिलोम माध्य प्रवर्धक
தலைகீழ் தாங்கல்,अप्रतिलोम बफर
தலைகீழ் ஒப்பீட்டாளர்கள்,अप्रतिलोम तुलनक
தலைகீழ் கட்டமைப்பு,अप्रतिलोम विन्यास
தலைகீழ் கம்பைலர் பெருக்கி,अप्रतिलोम संकलक प्रवर्धक
தலைகீழ் மின்னழுத்தம்,अप्रतिलोमी वोल्टता
நேரியல் அல்லாத,अरैखिक
நேரியல் அல்லாத மின்தேக்கி,अरैखिक संधारित्र
நேரியல் அல்லாத சுற்று பகுப்பாய்வு,अरैखिक परिपथ विश्लेषण
நேரியல் அல்லாத கூறு,अरैखिक घटक
நேரியல் அல்லாத சுமை வரி,अरैखिक लोड लाइन
நேரியல் அல்லாத பண்பேற்றம்,अरैखिक मॉडुलन
நேரியல் அல்லாத எதிர்ப்பு,अरैखिक प्रतिरोध
நேரியல் அல்லாத அமைப்பு,अरैखिक प्रणाली
நேரியல் அல்லாத,अरैखिकता
