Punjabi,Marathi
"ਇੰਟਰਐਕਟਿਵ ਵਿਸ਼ਲੇਸ਼ਣ, ਗੁਣਵੱਤਾ","परस्पर विश्लेषण, गुणवत्ता"
ਸੰਚਾਰ,संवाद
ਹਾਰਟੀ ਅਨੁਮਾਨ,harty अंदाजे
ਹਾਰਟਲੇ ਸਰਕਟ,हार्टले सर्किट
ਹਾਈਡ੍ਰੋਜਨ ਬੰਬ,हायड्रोजन बॉम्ब
"ਸਿਰਲੇਖ, ਸਿਰਲੇਖ",मथळा
"ਸਿੱਧਾ ਪ੍ਰਭਾਵ, ਸਿਰ-ਉੱਤੇ ਟੱਕਰ","थेट आघात, समोरासमोर टक्कर"
ਗਰਮੀ,उष्णता
ਹੀਟਿੰਗ,गरम करणे
ਗਰਮੀ ਦੀ ਲਹਿਰ,उष्णतेची लाट
ਆਕਾਸ਼ੀ ਸਰੀਰ (ਗਰਮੀ ਦੀ ਲਹਿਰ),खगोलीय शरीर (उष्णतेची लाट)
ਵੱਡੇ ਨਿਊਕਲੀਅਸ,मोठे केंद्रक
ਲੰਬੀ ਜੋੜੀ,लांब जोडणी
"ਉਚਾਈ, ਉਚਾਈ, ਉਚਾਈ","उंची, उंची, उंची"
ਉਚਾਈ ਪ੍ਰਭਾਵ,उंची प्रभाव
ਹੇਟਲਰ-ਲੰਡਨ ਵਿਵਾਦ,हेटलर-लंडन वाद
ਕੁੰਡਲਨੀ,कुंडलिनी
ਸੂਰਜੀ ਕੇਂਦਰਿਤ,सूर्यकेंद्री
ਹੈਲਮਹੋਲਟਸ ਮੁਕਤ ਊਰਜਾ,हेल्महोल्ट मुक्त ऊर्जा
ਹੈਨਰੀ,हेन्री
ਛਾਪਿਆ,छापलेले
ਹਰਟਜ਼-ਲਹਿਰ,हर्ट्झ-वेव्ह
ਹੱਜ,हज
ਅਜੀਬ ਊਰਜਾ ਇਲੈਕਟ੍ਰੋਨ,विषम ऊर्जा इलेक्ट्रॉन
ਵਿਭਿੰਨ ਅੰਕੜੇ,विषम आकृती
ਵਿਭਿੰਨ,विषम
"heteronuclear, heteronuclear","heteronuclear, heteronuclear"
heisler ਮਿਸ਼ਰਤ,heisler मिश्र धातु
ਹੈਕਸ ਧੁਰਾ,हेक्स अक्ष
"ਹੈਕਸਾਗੋਨਲ ਕ੍ਰਿਸਟਲ, ਚਤੁਰਭੁਜ ਕ੍ਰਿਸਟਲ","षटकोनी क्रिस्टल, चतुर्भुज क्रिस्टल"
ਛੋਟਾ ਕੈਮਰਾ,छोटा कॅमेरा
"ਥਰਮਾਮੀਟਰੀ, ਹਾਈਪਰਥਰਮਾਮੀਟਰੀ","थर्मोमेट्री, हायपरथर्मोमेट्री"
"ਉੱਚ ਵੋਲਟੇਜ, ਉੱਚ ਵੋਲਟੇਜ","उच्च व्होल्टेज, उच्च व्होल्टेज"
"ਮੋਰੀ, ਮੋਰੀ, ਮੋਰੀ","भोक, भोक, भोक"
ਹੋਲੋਗ੍ਰਾਮ,होलोग्राम
ਹੋਲੋਗ੍ਰਾਫੀ,होलोग्राफी
"ਸਮਰੂਪਤਾ, ਸਮਰੂਪਤਾ","एकजिनसीपणा, एकजिनसीपणा"
"ਸਮਰੂਪ, ਸਮਰੂਪ, ਸਮਰੂਪ, ਸਮਰੂਪ, ਸਮਰੂਪ","एकसंध, एकसंध, एकसंध, एकसंध, एकसंध, एकसंध"
ਹੁੱਕ ਦਾ ਕਾਨੂੰਨ,हुकचा कायदा
ਹਰੀਜੱਟਲ,क्षैतिज
"ਹਾਰਸ ਪਾਵਰ, ਹਾਰਸ ਪਾਵਰ","अश्वशक्ती, अश्वशक्ती"
ਪਰਾਹੁਣਚਾਰੀ,आदरातिथ्य
ਗਰਮ ਬੈਂਡ,गरम बँड
ਸੁਪਰ ਊਰਜਾ ਕੈਰੀਅਰ,सुपर ऊर्जा वाहक
ਉੱਚ ਊਰਜਾ ਇਲੈਕਟ੍ਰੋਨ,उच्च ऊर्जा इलेक्ट्रॉन
ਰੰਗ ਸ਼ੇਡ,रंग सावली
"ਹਮ, ਅਸੀਂ","हम, आम्ही"
"ਉਚਾਰਨ, ਨਮੀ","आर्टिफिकेशन, ओलावणे"
humidor,आर्द्रता
"ਨਮੀ, ਨਮੀ","आर्द्रता, आर्द्रता"
huygens ਕਾਨੂੰਨ,huygens कायदा
ਹਾਈਬ੍ਰਿਡ,संकरित
ਹਾਈਬ੍ਰਿਡੀਕਰਨ,संकरीकरण
ਹਾਈਡ੍ਰੌਲਿਕ,हायड्रॉलिक
"hydrodynamic, hydrodynamic","hydrodynamic, hydrodynamic"
"hydrodynamics, hydrodynamics, hydrodynamics","hydrodynamics, hydrodynamics, hydrodynamics"
ਹਾਈਡਰੋਜਨ ਪਦਾਰਥ,हायड्रोजन पदार्थ
ਹਾਈਡ੍ਰੋਲੋਜੀ,जलविज्ञान
ਜਲ ਬੋਰਡ,पाणी मंडळ
ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ,हायड्रोस्टॅटिक
"hydrostatics, hydrostatics","हायड्रोस्टॅटिक्स, हायड्रोस्टॅटिक्स"
"ਹਾਈਗਰੋਮੀਟਰ, ਹਾਈਗਰੋਮੀਟਰ","हायग्रोमीटर, हायग्रोमीटर"
ਹਾਈਗ੍ਰੋਮੈਟਰੀ,हायग्रोमेट्री
ਹਾਈਗ੍ਰੋਮੀਟਰ,हायग्रोमीटर
ਹਾਈਗ੍ਰੋਸਕੋਪਿਕ,हायग्रोस्कोपिक
ਹਾਈਪਰਬੌਲਿਕ,हायपरबोलिक
ਉੱਚ ਚਾਰਜ ਹਾਈਪਰ ਚਾਰਜ,उच्च चार्ज हायपर चार्ज
ਘੱਟੋ-ਘੱਟ,सूक्ष्म
ਲੰਬੀ ਨਜ਼ਰ,लांब दृष्टी
hyperrani - ਨਿਊਕਲੀਅਸ,hyperrani - केंद्रक
hyperon,हायपरॉन
ਸੁਪਰਸੋਨਿਕ,सुपरसोनिक
ਸੁਪਰ ਅਸਮਾਨ,सुपर आकाश
ਪਰਿਕਲਪਨਾ,गृहीतक
"ਕਲਪਨਾਤਮਕ, ਕਲਪਨਾਤਮਕ","काल्पनिक, काल्पनिक"
ਉਬਾਲਣ ਬਿੰਦੂ,उत्कलनांक
ਨੀਂਦ,तंद्री
ਬਰਫ਼,बर्फ
ਬਰਫ਼ ਦਾ ਕ੍ਰਿਸਟਲ,बर्फ-क्रिस्टल
ਆਦਰਸ਼,आदर्श
ਆਦਰਸ਼ਕ,आदर्श केले
"ਸਮਾਨ, ਸਮਾਨ, ਅਟੁੱਟ","एकसारखे, एकसारखे, अविभाज्य"
"ਪਛਾਣ, ਪਛਾਣ, ਪਛਾਣ, ਪਛਾਣ","ओळख, ओळख, ओळख, ओळख"
"ਪਛਾਣ ਬੀਕਨ, ਪਛਾਣ ਬੀਕਨ","आयडेंटिफिकेशन बीकन, आयडेंटिफिकेशन बीकन"
"ਸਮਾਨ, ਸਮਾਨ, ਸਰਵ ਵਿਆਪਕ, ਵਿਅਕਤੀਗਤਤਾ","एकसारखे, एकसारखे, सर्वव्यापी, व्यक्तिमत्व"
ਕੰਮ ਰਹਿਤ,कामहीन
"ਅਕਿਰਿਆਸ਼ੀਲ ਸਮਾਂ, ਪ੍ਰੋਗਰਾਮ ਪ੍ਰੀਖਿਆ ਦਾ ਸਮਾਂ","निष्क्रिय वेळ, कार्यक्रम परीक्षा वेळ"
ਜਗਾਉਣ ਲਈ,प्रज्वलित करणे
igniter,प्रज्वलित करणारा
ਇਗਨੀਸ਼ਨ,प्रज्वलन
ਹਦਾਇਤ ਦੀ ਅਣਦੇਖੀ,सूचना दुर्लक्ष
ਰੋਸ਼ਨੀ ਘਣਤਾ,प्रदीपन घनता
ਰੋਸ਼ਨੀ ਕਰਨ ਵਾਲਾ,प्रकाशक
ਰੋਸ਼ਨੀ ਕਰਨ ਵਾਲਾ,प्रकाशक
ਰੋਸ਼ਨੀ ਗੇਜ,प्रदीपन मापक
ਰੋਸ਼ਨੀ ਕਰਨ ਵਾਲਾ,प्रकाशक
ਪ੍ਰਤੀਬਿੰਬ,प्रतिबिंब
"ਕਲਪਿਤ, ਕਾਲਪਨਿਕ, ਕਲਪਨਾਤਮਕ","काल्पनिक, काल्पनिक, काल्पनिक"
ਡੁੱਬੀ ਵਸਤੂ,बुडलेली वस्तू
ਡੁੱਬਣਾ,विसर्जन
ਰੁਕਾਵਟ ਪ੍ਰਵੇਸ਼,प्रतिबाधा प्रवेश
"ਪ੍ਰਭਾਵ, ਪ੍ਰਭਾਵ, ਪ੍ਰਭਾਵ, ਟੱਕਰ, ਰੀਬਾਉਂਡ","प्रभाव, प्रभाव, प्रभाव, टक्कर, प्रतिक्षेप"
ਪ੍ਰਭਾਵ ਪ੍ਰਭਾਵ,प्रभाव प्रभाव
ਰੁਕਾਵਟ,प्रतिबाधा
ਹੈਰਾਨ ਕਰਨ ਵਾਲਾ,धक्कादायक
ਲਾਗੂ ਦਬਾਅ,दबाव लागू
"impregnated, embedded","impregnated, embedded"
ਭਾਵਨਾ,आवेग
ਅਸ਼ੁੱਧ,अशुद्ध
ਬਾਹਰੀ ਚਾਲਕਤਾ (ਬਾਹਰੀ ਚਾਲਕਤਾ),बाह्य चालकता (बाह्य चालकता)
ਸੁਣਨਯੋਗਤਾ,ऐकण्यायोग्यता
ਸੁਣਨਯੋਗ ਨਹੀਂ,ऐकू न येणारा
incandescence,तप्त झाल्यावर प्रकाशमान होणारा
ਚਮਕਦਾਰ,तप्त झाल्यावर प्रकाशमान होणारा
rapsodic,रॅपसोडिक
ਆਗਾਮੀ,आगामी
ਸੰਕੁਚਿਤਤਾ,संकुचितता
ਵਧੀ ਹੋਈ ਓਸਿਲੇਸ਼ਨ,वाढीव दोलन
ਵਧਿਆ ਚੁੰਬਕਤਾ,वाढलेले चुंबकत्व
ਮੁਫਤ ਵੰਡ,मोफत वितरण
"ਅਨੰਤ, ਅਨਿਸ਼ਚਿਤ, ਅਨਿਸ਼ਚਿਤ, 4 ਅਨਿਸ਼ਚਿਤ","अनंत, अनिश्चित, अनिश्चित, 4 अनिश्चित"
"ਘਾਤਕ, ਸੰਕੇਤਕ, 3 ਸੂਚਕਾਂਕ","घातक, सूचक, 3 निर्देशांक"
"ਅਸਿੱਧੇ, ਅਸਿੱਧੇ","अप्रत्यक्ष, अप्रत्यक्ष"
ਪ੍ਰੇਰਿਤ,प्रेरणा दिली
"ਆਗਮਨ, ਪ੍ਰੇਰਣਾ, ਸ਼ਾਮਲ ਕਰਨਾ","आगमन, प्रेरण, प्रेरण"
ਪ੍ਰੇਰਣਾਦਾਇਕ,प्रेरणादायी
ਪ੍ਰੇਰਕ,प्रेरक
inertial,जडत्व
ਅਮੁੱਕ ਸਰੋਤ,अक्षय स्रोत
"ਬੇਅੰਤ, ਬੇਅੰਤ","अनंत, अनंत"
"ਅਨੰਤਤਾ, ਬੇਅੰਤ","अनंत, अनंत"
"ਬੇਅੰਤ, ਬੇਅੰਤ","अनंत, अनंत"
ਜਲਣਸ਼ੀਲਤਾ,ज्वलनशीलता
ਜਲਣਸ਼ੀਲ,ज्वलनशील
ਪ੍ਰਵਾਹ,आवक
ਪ੍ਰਵਾਹ,आवक
ਜਾਣਕਾਰੀ,माहिती
ਬਹੁਤ ਘੱਟ ਬਾਰੰਬਾਰਤਾ,खूप कमी वारंवारता
ਇਨਫਰਾਰੈੱਡ,इन्फ्रारेड
ਸੁਣਨਯੋਗ ਨਹੀਂ,ऐकू न येणारा
ਆਵਾ ਸ਼ਰਵਿਕੀ,अवा श्राविकी
ਅਸੰਗਤਤਾ,विसंगतता
ਵੱਖਰਾ,असमान
ਸ਼ੁਰੂਆਤੀ,आरंभिक
ਟੀਕਾ,इंजेक्शन
ਦਾਖਲ ਕਰੋ,प्रविष्ट करा
"ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ","आतील, आतील, आतील, आतील"
"ਇਨਪੁਟ (ਐਨ.), ਇਨਪੁਟ (ਵੀ.)","इनपुट (n.), इनपुट (v.)"
ਗੁੰਡਾਗਰਦੀ,उद्धट
ਲਾਈਵਸ਼ਨ,लिव्हेशन
"ਮਾਮੂਲੀ, ਮਾਮੂਲੀ","क्षुल्लक, नगण्य"
ਨਿਗਰਾਨੀ,पर्यवेक्षण
"ਇੰਸਟਾਲੇਸ਼ਨ, ਇੰਸਟਾਲੇਸ਼ਨ, ਇੰਸਟਾਲੇਸ਼ਨ","स्थापना, स्थापना, स्थापना"
ਪਲ,क्षण
ਹਿਦਾਇਤ,सूचना
ਮਸ਼ੀਨ,मशीन
ਮਕੈਨੀਕਲ,यांत्रिक
"ਮਸ਼ੀਨੀਕਰਨ, ਅਸੈਂਬਲੀ","यांत्रिकीकरण, असेंब्ली"
"ਇਨਸੂਲੇਟਿੰਗ, ਇਨਸੂਲੇਟਿੰਗ","इन्सुलेट, इन्सुलेट"
ਇੰਸੂਲੇਟਿੰਗ,इन्सुलेट
"ਇੰਸੂਲੇਟਿੰਗ, ਇਨਸੂਲੇਟਿੰਗ, ਇਨਸੂਲੇਟਿੰਗ","insulating, insulating, insulating"
"1 ਪੂਰੀ ਸੰਖਿਆ, ਪੂਰਨ ਅੰਕ","1 संपूर्ण संख्या, पूर्णांक"
ਅਖੰਡਤਾ,अखंडता
"ਪੂਰਨ ਅੰਕ, ਪੂਰਨ ਅੰਕ","अविभाज्य, पूर्णांक"
ਏਕੀਕਰਣ,एकीकरण
"ਤੀਬਰ, ਗੁੱਸੇ ਵਾਲਾ","तीव्र, चिडलेला"
ਤੀਬਰਤਾ,तीव्रता
"ਖਿੱਚ, ਪ੍ਰਵੇਗ","कर्षण, प्रवेग"
"ਤੀਬਰਤਾ, ਤੀਬਰਤਾ, ਤੀਬਰਤਾ","तीव्रता, तीव्रता, तीव्रता"
ਤੀਬਰ,तीव्र
ਗੱਲਬਾਤ ਕਰਨੀ,परस्परसंवाद
ਅੰਤਰ-ਪਰਮਾਣੂ,आंतरपरमाणू
"ਵਟਾਂਦਰਾ, ਲੈਣ-ਦੇਣ","देवाणघेवाण, व्यवहार"
"ਅੰਤਰ-ਨਿਰਭਰਤਾ, ਅੰਤਰ-ਨਿਰਭਰਤਾ","परस्परावलंबन, परस्परावलंबन"
ਪਰਸਪਰ ਨਿਰਭਰ,परस्परावलंबी
ਆਪਸੀ ਫੈਲਾਅ,परस्पर प्रसार
ਇੰਟਰਫੇਸ ਸਫ਼ਾ,इंटरफेस पृष्ठ
ਕਰਾਸ ਭਰਨ,क्रॉस फिल
ਇੰਟਰਫੇਸ ਕੋਣ,इंटरफेस कोन
"ਦਖਲਅੰਦਾਜ਼ੀ, ਦਖਲਅੰਦਾਜ਼ੀ, ਰੁਕਾਵਟ","हस्तक्षेप, हस्तक्षेप, अडथळा"
ਅੰਤਰ-ਗੈਲੈਕਟਿਕ,अंतरगॅलेक्टिक
"ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ (ਵੀ.), ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ (ਵੀ.)","आतील, आतील, आतील (v.), आतील, आतील, आतील (v.)"
"synapse, synapse","synapse, synapse"
"ਵਿਚਕਾਰਲਾ, ਸੈਕੰਡਰੀ, ਮੱਧ, ਮੱਧ","मध्यवर्ती, दुय्यम, मध्य, मध्य"
intermetallic,intermetallic
"ਰੁਕ-ਰੁਕ ਕੇ, ਰੁਕ-ਰੁਕ ਕੇ","मधूनमधून, मधूनमधून"
ਅੰਤਰ-ਆਣੂ,intermolecular
ਅੰਦਰੂਨੀ,अंतर्गत
ਅੰਤਰਰਾਸ਼ਟਰੀ,आंतरराष्ट्रीय
ਇੰਟਰਸਟੀਸ਼ੀਅਲ,इंटरस्टिशियल
ਅੰਤਰਗ੍ਰਹਿ,आंतरग्रहीय
ਇੰਟਰਪੋਲੇਸ਼ਨ,इंटरपोलेशन
ਸਾਰਥਕਤਾ,अर्थपूर्णता
"ਚੋਣਕਾਰ, ਦੁਭਾਸ਼ੀਏ","निर्वाचक, दुभाषी"
ਰੁਕਾਵਟ,व्यत्यय आणणारा
ਨੂੰ ਕੱਟਣਾ,छेदन करणारा
"ਇੰਟਰਸੈਕਸ਼ਨ, ਇੰਟਰਸੈਕਸ਼ਨ, ਇੰਟਰਸੈਕਸ਼ਨ","छेदनबिंदू, छेदनबिंदू, छेदनबिंदू"
ਅੰਤਰਾਲ,मध्यांतर
ਇੰਟਰਸਟਲਰ,इंटरस्टेलर
ਇੰਟਰਸਟੀਸ਼ੀਅਲ,इंटरस्टिशियल
"ਪਾੜਾ, ਪਾੜਾ","अंतर, अंतर"
ਬੰਦ ਕਰੋ,बंद
ਅੰਤ ਵਿੱਚ,शेवटी
ਅੰਤਰ-ਪਰਮਾਣੂ,आंतरपरमाणू
"ਨਾਜ਼ (ਵਾਰਸ), ਅੰਤਰ (ਅੰਦਰੂਨੀ)","नाझ (वारसा), अंतर (अंतर्गत)"
ਯਕੀਨਨ,खात्रीने
"ਕਾਢ, ਕਾਢ","शोध, शोध"
"ਉਲਟ, ਉਲਟ, ਉਲਟ","व्यस्त, उलट, विरुद्ध"
"ਉਲਟਾ, ਉਲਟਾ","उलटा, उलटा"
ਦੀ ਨੁਮਾਇੰਦਗੀ ਕਰਨ ਲਈ,प्रतिनिधित्व करणे
"ਉਲਟ, ਉਲਟ","व्यस्त, व्यस्त"
ਅੰਨ੍ਹਾ,आंधळा
turbid ਤਰਲ,गढूळ द्रव
ਅਦਿੱਖਤਾ,अदृश्यता
ਅਦਿੱਖ,अदृश्य
ਆਇਨ,आयन
ionic,आयनिक
ionizable,ionizable
"ionize ਕਰਨ ਲਈ, ionize ਕਰਨ ਲਈ","आयनीकरण करणे, आयनीकरण करणे"
"ionosphere, ionosphere","ionosphere, ionosphere"
ionosphere,ionosphere
ਆਇਰਿਸ,बुबुळ
irradiated,विकिरणित
ਕਿਰਨ,विकिरण
ਤਰਕਹੀਣ,तर्कहीन
"ਅਟੱਲ, ਅਟੱਲ, ਅਟੱਲ","भरून न येणारे, भरून न येणारे, भरून न येणारे"
ਅਨਿਯਮਿਤ,अनियमित
ਨਾ ਬਦਲਣਯੋਗ,अपरिवर्तनीय
ਘੁੰਮਣਾ,फिरत आहे
"isotropic, isotropic ਵਕਰ","isotropic, isotropic वक्र"
ਸਾਪੰਤ੍ਰੋਪਿਕ ਤੌਰ ਤੇ,Sapantropically
"ਮੈਂ ਸੰਕੇਤ ਕਰਦਾ ਹਾਂ, ਮੈਂ ਸੰਕੇਤ ਕਰਦਾ ਹਾਂ","मी सिग्नल करतो, मी सिग्नल करतो"
"ਆਈਸੋਬਾਰ, ਆਈਸੋਟੋਪ","isobars, isotopes"
"isobaric, ਸੰਤੁਲਿਤ, ਸੰਤੁਲਿਤ","isobaric, संतुलित, संतुलित"
"ਆਈਸੋਮੈਟ੍ਰਿਕ ਲਾਈਨ, ਆਈਸੋਟੋਨਿਕ ਲਾਈਨ","समस्थानिक रेखा, समस्थानिक रेखा"
iso-ionic,iso-ionic
ਸਮਰੂਪ,एकसंध
ਸਮਕਾਲੀ ਲਾਈਨ,सिंक ओळ
ਸਮਕਾਲੀ ਗਤੀ,समकालिक गती
isometric,सममितीय
ਸਮਾਨਤਾ ਵਾਲਾ,इक्विपटेन्शिअल
ਸਮਾਨ-ਊਰਜਾ,सम-उत्साही
"ਸਮਭੁਜ (v.), ਆਈਸੋਸੀਲਸ ਲਾਈਨ (ਐਡੀ.)","समभुज (v.), समद्विभुज रेषा (सं.)"
"ਵੱਖ ਕਰਨਾ, (adj.), ਵੱਖ ਕਰਨਾ, ਵੱਖ ਕਰਨਾ (ver.)","वेगळे करणे, (अ‍ॅड.), वेगळे करणे"
"ਅਲੱਗ, ਅਲੱਗ, ਸਿੰਗਲ","अलिप्त, अलिप्त, एकल"
"ਵਿਛੋੜਾ, ਵਿਛੋੜਾ, ਵਿਛੋੜਾ","वेगळे करणे, वेगळे करणे, वेगळे करणे"
ਆਈਸੋਮਰ,isomer
ਆਈਸੋਮਰ,isomer
isomerism,आयसोमेरिझम
"isometric, ਤਿਕੋਣ, ਘਣ, isometric","isometric, tritezole, cubic, isometric"
isomorphism,समरूपता
isomorphic,समरूपी
isotherm,isotherm
isotherm,isotherm
ਆਈਸੋਟੋਪ,समस्थानिक
ਆਈਸੋਟੋਪ,समस्थानिक
ਆਈਸੋਟ੍ਰੋਪਿਕ,समस्थानिक
ਸਰਕੂਲਰ ਲਾਈਨ,वर्तुळाकार रेषा
isomorphism,समरूपता
ਦੁਹਰਾਓ,पुनरावृत्ती
ਅੰਦਰੂਨੀ ਸੈਮੀਕੰਡਕਟਰ,आंतरिक अर्धसंवाहक
ਜੈਮ ਇੰਟਰਫੇਰੋਮੀਟਰ,जॅम इंटरफेरोमीटर
"ਝਟਕਾ, ਮੁੜ","धक्का, प्रतिक्षेप"
"ਜੈੱਟ, ਸਿਰ","जेट, डोके"
ਜੈੱਟ-ਰਾਕੇਟ ਪ੍ਰੋਪਲਸ਼ਨ,जेट-रॉकेट प्रणोदन
ਜੇ-ਜੇ ਜੋੜੀ,जे-जे जोडणी
ਜੋਲੀ ਝੁਕਿਆ,आनंदी वाकलेला
ਜੂਲ - ਗਰਮੀ,जूल-उष्णता
ਜੂਲਮੀਟਰ,ज्युलमीटर
ਜੂਲ-ਥਾਮਸਨ ਪ੍ਰਭਾਵ,जूल-थॉमसन प्रभाव
ਜੂਲ,जूल
"ਕੁੱਦੀ, ਛਾਲ, ਬੰਸਰੀ","कुदळ, उडी, बासरी"
ਸੰਧੀ,करार
ਸੰਗਮ ਦੀ ਜਗ੍ਹਾ,संगमाचे ठिकाण
ਸਹੀ ਅੱਖਰ,योग्य अक्षर
"ਕੇਸਾਨਿਧਿ, ਨੇੜਤਾ","kesanidhi, निकटता"
"ਕੈਲੀਡੋਸਕੋਪ, ਕੈਲੀਡੋਸਕੋਪ","कॅलिडोस्कोप, कॅलिडोस्कोप"
"ਕਪਾ ਮੇਸਨ, ਕੇ-ਮੇਸਨ","कप्पा मेसन्स, के-मेसन्स"
ਕੈਥੋਡ,कॅथोड
ਘਨਾਯਾਨ,घानायन
ਕੇ-ਬੈਂਡ,के-बँड
ਕੇ-ਕੈਪਚਰ,के-कॅप्चर
k-ਰਿਸੈਪਟਰ,k-रिसेप्टर
ਕੈਲਵਿਨ ਅਨੁਮਾਨ,केल्विन अंदाजे
ਸਮਰੂਪਤਾ ਦੀ ਇਕਾਈ,एकजिनसीपणाचे एकक
ਕੇਰ ਸੈੱਲ,केर सेल
"ਕੁੰਜੀ, ਪਰਦਾ, ਕੁੰਜੀ","किल्ली, पडदा, किल्ली"
"ਕੁੰਜੀ ਬੋਰਡ, ਪਰਦਾ ਪੱਟੀ","की बोर्ड, पडदा बार"
ਸ਼ੁਰੂਆਤੀ ਸਵਰ,सुरुवातीचा स्वर
ਕੁੰਜੀ ਨਬਜ਼,की नाडी
ਮੁੱਖ ਸ਼ਬਦ,मुख्य संज्ञा
ਪ੍ਰੋਜੈਕਸ਼ਨ,प्रक्षेपण
ਵਿਰੋਧ,प्रतिकार
ਕਿਲੋ,किलो
ਕਿਲੋਜੂਲ,किलोज्युल
kiloparsec,किलोपारसेक
ਕਿਲੋਟਨ ਬੰਬ,किलोटन बॉम्ब
ਕਿਨੇਮੈਟਿਕ,किनेमॅटिक
ਪੂਰੀ ਤਰ੍ਹਾਂ ਗਤੀਸ਼ੀਲ,पूर्णपणे गतिमान
"ਗਤੀਸ਼ੀਲ, ਗਤੀਸ਼ੀਲ","गतीशील, गतिमान"
ਗਤੀਸ਼ੀਲ ਤੌਰ &#39;ਤੇ,गतिमानपणे
ਫ੍ਰੈਕਚਰ,फ्रॅक्चर
klystron,klystron
ਤਿੱਖਾ ਕਿਨਾਰਾ,तीक्ष्ण धार
kruskal ਸਰਹੱਦ,kruskal सीमा
ਥਰਮੋਜਨਿਕ,थर्मोजेनिक
ਲੇਬਲ,लेबल
"ਮਾਰਕ ਕੀਤਾ, ਲਿਖਿਆ, ਲੇਬਲ ਕੀਤਾ","चिन्हांकित, कोरलेले, लेबल केलेले"
ਪ੍ਰਯੋਗਸ਼ਾਲਾ,प्रयोगशाळा
ਪੌੜੀ,शिडी
ਘੜੀ ਦੇ ਉਲਟ,घड्याळाच्या उलट दिशेने
"ਘੜੀ ਦੀ ਉਲਟ ਦਿਸ਼ਾ ਵਿੱਚ, ਖੱਬੀ ਧਰੁਵੀਤਾ","घड्याळाच्या उलट दिशेने, डावी ध्रुवीयता"
ਅੱਗੇ ਅਤੇ ਪਿੱਛੇ,पुढे आणि मागे
Lagrange ਪ੍ਰਸਾਰਣ,Lagrange प्रसारण
ਲਾਗਰਗਿਆਨਵਾਦ,Lagrangianism
ਲੇਲੇ ਦੀ ਰਚਨਾ,कोकरू निर्मिती
"ਤਖ਼ਤੀ, ਬੋਰਡ",फळी बोर्ड
ਡੋਰਸਲ ਪਲੇਟ,पृष्ठीय प्लेट
"ਸਤਹ ਦਾ ਵਹਾਅ, ਪੱਧਰ ਦਾ ਵਹਾਅ","पृष्ठभाग प्रवाह, पातळी प्रवाह"
"ਪਲੇਟਿੰਗ, ਪੈਨਲ, ਪੱਧਰ, ਲੇਅਰ ਬਾਂਡ","प्लेटिंग, पॅनेल, लेव्हल, लेयर बाँड"
ਪੱਧਰੀਕਰਨ,स्तरीकरण
ਲਾਮਿਨਾ,लॅमिना
"ਦੀਵਾ, ਦੀਵਾ","दिवा, दिवा"
"ਕਾਜਲ, ਦੀਪ ਕਾਜਲ","काजल, दीप काजल"
ਲੈਂਡ-ਅੰਤਰਾਲ ਨਿਯਮ,lande-interval नियम
ਲੈਂਡੇ ਸਪਲਿਟਿੰਗ ਫੈਕਟਰ,लांडे विभाजन घटक
ਲੈਂਡਿੰਗ,लँडिंग
"ਮਾਈਕਰੋ ਅਬਰਸ਼ਨ, ਲੈਮੀਨੇਸ਼ਨ, ਵੀਅਰ","सूक्ष्म घर्षण, लॅमिनेशन, पोशाख"
larmore ਬਾਰੰਬਾਰਤਾ,larmore वारंवारता
larmore precession,larmore precession
ਲੇਜ਼ਰ,लेसर
laserization,लेझरायझेशन
ਗੁਪਤ,गुप्त
"ਪਾਸੇ, ਪਾਸੇ, ਪਾਸੇ ਦਾ","पार्श्व, बाजूकडील, बाजूकडील"
"ਵਿਥਕਾਰ, ਵਿਥਕਾਰ","अक्षांश, अक्षांश"
"ਜਾਲੀ, ਜਾਲੀ","जाळी, जाळी"
laue ਕਲਾਸ,laue वर्ग
ਲਾਂਚ ਕਰੋ,प्रक्षेपण
ਲਾਂਚ ਕਰੋ,प्रक्षेपण
ਲਾਂਚ ਪਲੇਟਫਾਰਮ,लाँच प्लॅटफॉर्म
ਪੁੰਜ ਅਨੁਪਾਤ ਕਾਨੂੰਨ,वस्तुमान गुणोत्तर कायदा
ਮਲਟੀਪਲ ਅਨੁਪਾਤ ਨਿਯਮ,एकाधिक गुणोत्तर नियम
"ਪਰਤ, ਪੱਧਰ","स्तर, स्तर"
ਐਲ-ਬੈਂਡ,एल-बँड
"ਲੀਡ, ਲੀਡ, ਲੀਡ, ਲੀਡ, ਲੀਡ","आघाडी, आघाडी, आघाडी, आघाडी, आघाडी"
ਅੱਗੇ,पुढे
"ਚੂਨਾ, ਲੀਕ (ਸੀ.ਆਰ.), ਰਿਜ਼ਨ ਲਾਈਨ, ਚਯਵਨ","चुना, गळती (Cr.), Risen Line, च्यवन"
"ਚਬਾਉਣਾ, ਖੋਰ, ਲੀਕ ਕਰਨਾ","चघळणे, गंजणे, गळणे"
