Malayalam,Odiya
നുഴഞ്ഞുകയറ്റം,ଅନୁପ୍ରବେଶ
നുഴഞ്ഞുകയറ്റക്കാരൻ,ଅନୁପ୍ରବେଶକାରୀ |
വിവരദാതാവ്,ସୂଚନାଯୋଗ୍ୟ
വിവരദാതാവ്,ସୂଚନାଯୋଗ୍ୟ
വിവരദാതാവ്,ସୂଚନାଦାତା
വിവരദാതാവ്,ସୂଚନାଦାତା
പ്രവേശനം,ଅନୁପ୍ରବେଶ
പ്രവേശനം,ଅନୁପ୍ରବେଶ
പ്രവേശനം,ଅନୁପ୍ରବେଶ
താമസസ്ഥലം,ବାସସ୍ଥାନ
നിവാസി,ନିବାସୀ
അനന്തരാവകാശം,ଉତ୍ତରାଧିକାରୀ |
അനന്തരാവകാശം,ଉତ୍ତରାଧିକାରୀ |
അനന്തരാവകാശം,ଉତ୍ତରାଧିକାରୀ |
ലിഖിതം,ଲେଖା
ചിഹ്നം,ଇନସିନିୟା |
പ്രവേശന ഉപകരണം,ଯୋଗଦାନର ଯନ୍ତ୍ର
സർക്കാരിന്റെ ഉപകരണം,ସରକାରଙ୍କ ଉପକରଣ
കലാപം (കലാപം),ବିଦ୍ରୋହ (ବିଦ୍ରୋହ)
വിമതൻ,ବିଦ୍ରୋହୀ
കലാപം,ବିଦ୍ରୋହ
കലാപം,ବିଦ୍ରୋହ
സംയോജനം,ଏକୀକରଣ
രേഖകളുടെ സമഗ്രത,ରେକର୍ଡଗୁଡ଼ିକର ଅଖଣ୍ଡତା |
സംസ്ഥാനങ്ങളുടെ സമഗ്രത,ରାଜ୍ୟଗୁଡ଼ିକର ଅଖଣ୍ଡତା |
ബുദ്ധിജീവി (ഇന്റലിജന്റ്സിയ),ଇଣ୍ଟେଲିଜେଣ୍ଟିଆ (ଇଣ୍ଟେଲିଜେଣ୍ଟିଆ)
മദ്ധ്യസ്ഥത,ମଧ୍ୟସ୍ଥି |
മദ്ധ്യസ്ഥൻ,ମଧ୍ୟସ୍ଥି |
ഇടനിലക്കാരൻ,ମଧ୍ୟସ୍ଥି |
അന്തർദേശീയത,ଆନ୍ତର୍ଜାତୀୟତା
അന്തർദേശീയത,ଆନ୍ତର୍ଜାତୀୟତା
അന്താരാഷ്ട്രവാദി,ଆନ୍ତର୍ଜାତୀୟବାଦୀ |
ആഭ്യന്തര യുദ്ധം,ଇଣ୍ଟର୍ନେସିନ୍ ଯୁଦ୍ଧ |
ഇന്റേണി,ଇଣ୍ଟରନେଟ୍
ഇന്റേണി,ଇଣ୍ଟରନେଟ୍
ഇന്റേണി ക്യാമ്പ്,ଇଣ୍ଟର୍ନି କ୍ୟାମ୍ପ
അന്തേവാസി,ଇଣ୍ଟର୍ନେଟ୍
അന്തേവാസി,ଇଣ୍ଟର୍ନେଟ୍
അന്തേവാസി,ଇଣ୍ଟର୍ନେଟ୍
ഇന്റർന്യൂൺസിയോ,ଇଣ୍ଟର୍ନିସିଓ |
വ്യാഖ്യാതാവ്,ଅନୁବାଦକ
വ്യാഖ്യാതാവ്,ଅନୁବାଦକ
വ്യാഖ്യാതാവ്,ଅନୁବାଦକ
ഇടപെടൽ,ହସ୍ତକ୍ଷେପ
ഇന്റസ്റ്റസി,ଆନ୍ତରିକତା
ഇൻറസ്റ്റേറ്റ്,ଅନ୍ତନଳୀ
കുതന്ത്രം,ଷଡଯନ୍ତ୍ର
നുഴഞ്ഞുകയറ്റക്കാരൻ,ଅନୁପ୍ରବେଶକାରୀ
നുഴഞ്ഞുകയറ്റക്കാരൻ,ଅନୁପ୍ରବେଶକାରୀ
നുഴഞ്ഞുകയറ്റം,ଅନୁପ୍ରବେଶ
അധിനിവേശം,ଆକ୍ରମଣ
അധിനിവേശം,ଆକ୍ରମଣ
നിക്ഷേപിക്കുക,ବିନିଯୋଗ କରନ୍ତୁ |
നിക്ഷേപിക്കുക,ବିନିଯୋଗ କରନ୍ତୁ |
നിക്ഷേപിക്കുക,ବିନିଯୋଗ କରନ୍ତୁ |
നിക്ഷേപിക്കുക,ବିନିଯୋଗ କରନ୍ତୁ |
നിക്ഷേപം,ବିନିଯୋଗ
നിക്ഷേപം,ବିନିଯୋଗ
നിക്ഷേപം,ବିନିଯୋଗ
നിക്ഷേപ ചടങ്ങ്,ବିନିଯୋଗ ସମାରୋହ
ദേശീയതയോടെ നിക്ഷേപിക്കുക,ଜାତୀୟତା ସହିତ ବିନିଯୋଗ କରନ୍ତୁ |
അജയ്യമായ അർമാഡ,ଅବିସ୍ମରଣୀୟ ଆର୍ମଡା |
ലംഘനം (സംസ്ഥാനത്തിന്റെ),ଅହିଂସା (ରାଜ୍ୟ)
ലംഘിക്കുന്ന അവസ്ഥ,ଅବ୍ୟବସ୍ଥା |
അഭേദ്യമായ കോട്ട,ଅବିସ୍ମରଣୀୟ ଦୁର୍ଗ |
ഇരുമ്പ് യുഗം,ଲ Iron ହ ଯୁଗ |
ഇരുമ്പു മറ,ଲୁହା ପରଦା |
ഇരുമ്പ് കാവൽ,ଲୁହା ଗାର୍ଡ |
ഇരുമ്പ് റേഷൻ,ଲୁହା ରାସନ |
ഇരുമ്പ് വശങ്ങൾ,ଲୁହା ପାର୍ଶ୍ୱ |
ഇരുമ്പ് ടിപ്പുള്ള അമ്പ്,ଲୁହା ଟାଇପ୍ ତୀର |
ഇസ്ത്മിയൻ ഗെയിമുകൾ,ଇଷ୍ଟମିଆନ୍ ଖେଳଗୁଡିକ |
ജാനിസറി,ଜାନିସାରୀ |
കാവൽക്കാരൻ,ଜାନିଟର୍ |
കാവൽക്കാരൻ,ଜାନିଟର୍ |
ജാവലിൻ,ଜାଭେଲିନ୍ |
ജിം ക്രോ നിയമങ്ങൾ,ଜିମ୍ କ୍ରୋ ନିୟମ |
ജിങ്കോ,ଜିଙ୍ଗୋ |
ജിങ്കോ,ଜିଙ୍ଗୋ |
ജിങ്കോ,ଜିଙ୍ଗୋ |
ജിങ്കോയിസം,ଜିଙ୍ଗୋଜିମ୍ |
സംയുക്ത പ്രവർത്തനം,ମିଳିତ କାର୍ଯ୍ୟ
സംയുക്ത നിയന്ത്രണം,ମିଳିତ ନିୟନ୍ତ୍ରଣ |
ജോയിന്റ് ഒക്യുപെൻസി,ମିଳିତ ବୃତ୍ତି
ജൂറി,ଖଣ୍ଡପୀଠ
വെറും വ്യവഹാരം,କେବଳ କାରଣ |
സൂക്ഷിക്കുക,ରଖନ୍ତୁ |
ആർക്കൈവ്സ് സൂക്ഷിപ്പുകാരൻ,ଅଭିଲେଖାଗାରର ରକ୍ଷକ |
കെറ്റിൽ-ഡ്രം,କେଟଲ୍-ଡ୍ରମ୍ |
പ്രധാന വാക്ക്,ମୁଖ୍ୟ ଶବ୍ଦ |
രാജാവ്,ରାଜା
രാജ്യം,ରାଜ୍ୟ
കിംഗ്ലെറ്റ്,କିଙ୍ଗଲେଟ୍ |
കിംഗ് മേക്കർ,ରାଜା ନିର୍ମାତା |
രാജത്വം,କିଙ୍ଗସିପ୍ |
രാജത്വം,କିଙ୍ଗସିପ୍ |
അടുക്കള കാബിനറ്റ്,ରୋଷେଇ ଘର କ୍ୟାବିନେଟ୍ |
നൈറ്റ്,ନାଇଟ୍ |
രാജത്വം,କିଙ୍ଗହୁଡ୍ |
കിംഗ്സ് ഹോസ്പിറ്റലർമാർ,କିଙ୍ଗହଟସ୍ ହସ୍ପିଟାଲ୍ |
നൈറ്റ്സ് ഓഫ് സെന്റ് ജോൺ,ସେଣ୍ଟ ଜନ୍ ର ନାଇଟ୍ସ |
നൈറ്റ് ടെംപ്ലർ,ନାଇଟ୍ ଟେମ୍ପଲର୍ |
കു ക്ലക്സ് ക്ലാൻ (കെകെകെ),କୁ କ୍ଲକ୍ସ କ୍ଲାନ୍ (KKK)
കുമിൻതാങ്,କୁମିଣ୍ଟାଙ୍ଗ |
അല്മായ,ଲାଇଟି
ലാൻസ്,ଲାନ୍ସ |
ലാൻസർ,ଲାନ୍ସର୍
പിന്നീട് ഗുപ്തർ,ପରେ ଗୁପ୍ତା |
നിയമാനുസൃത അവകാശി,ଆଇନଗତ ଉତ୍ତରାଧିକାରୀ |
നിയമലംഘനം (=അസ്വാസ്ഥ്യം),ଅନ less ତିକତା (= ବିଶୃଙ୍ଖଳା)
നിയമലംഘനം (=അസ്വാസ്ഥ്യം),ଅନ less ତିକତା (= ବିଶୃଙ୍ଖଳା)
നിയമപ്രഭുക്കൾ,ଆଇନ ପ୍ରଭୁ
ഭക്തി നിയമം,ଧର୍ମର ନିୟମ
ലീഗ് ഓഫ് നേഷൻസ്,ଲିଗ୍ ଅଫ୍ ନେସନ୍ସ
പാരമ്പര്യം (=വസ്വിയ്യത്ത്),ଉତ୍ତରାଧିକାରୀ (= ଉତ୍ତରାଧିକାରୀ)
പാരമ്പര്യം (=വസ്വിയ്യത്ത്),ଉତ୍ତରାଧିକାରୀ (= ଉତ୍ତରାଧିକାରୀ)
നിയമപരമായ അവകാശി,ଆଇନଗତ ଉତ୍ତରାଧିକାରୀ |
നിയമാനുസൃതം,ଲିଗେଟ୍ |
നിയമാനുസൃതം,ଲିଗେଟ୍ |
നിയമാനുസൃതം,ଲିଗେଟ୍ |
ഇതിഹാസം,କିମ୍ବଦନ୍ତୀ
ഇതിഹാസം,କିମ୍ବଦନ୍ତୀ
ലെജിയൻ,ଲେଜିଅନ୍ |
ലെജിയൻ,ଲେଜିଅନ୍ |
ലീജിയൻ ഓഫ് ഓണർ,ଲେଜିଅନ୍ ଅଫ୍ ସମ୍ମାନ
ലെസ് മഹിമ (=ലെസെ മഹിമ),Lese ମହିମା (= lese majeste)
കുറഞ്ഞ സംസ്ഥാനങ്ങൾ,ଛୋଟ ରାଜ୍ୟଗୁଡିକ |
വിശ്വാസപത്രങ്ങൾ,ବିଶ୍ cred ାସ ପତ୍ର
ലീജ്-പ്രഭു,ଲିଜ୍-ପ୍ରଭୁ
ലീജ് മനുഷ്യൻ,ଲିଜ୍ ମ୍ୟାନ୍ |
ലീജ് മനുഷ്യൻ,ଲିଜ୍ ମ୍ୟାନ୍ |
ജീവപര്യന്തം തടവ്,ଆଜୀବନ କାରାଦଣ୍ଡ |
വംശാവലി,ବଂଶ
ചെറിയ ഇംഗ്ലണ്ടുകാരൻ,ଛୋଟ ଇଂଲଣ୍ଡ
ചെറിയ വാഹനം (=കുറവ് വാഹനം),ଛୋଟ ଯାନ (= କମ୍ ଯାନ)
തീരദേശ സംസ്ഥാനം,ଉପକୂଳବର୍ତ୍ତୀ ରାଜ୍ୟ |
ആരാധനക്രമങ്ങൾ,ଲିଟୁର୍ଗିଜ୍ |
ആരാധനാക്രമം,ଲିଟୁର୍ଜି
പ്രാദേശിക വിധേയത്വം,ସ୍ଥାନୀୟ ଅନୁଗତତା |
തദ്ദേശ സ്വയംഭരണം,ସ୍ଥାନୀୟ ସ୍ୱୟଂ ସରକାର |
നീണ്ട പാർലമെന്റ്,ଦୀର୍ଘ ସଂସଦ |
താഴ്ന്ന രാജ്യങ്ങൾ,ନିମ୍ନ ଦେଶଗୁଡିକ |
വിശ്വസ്തൻ,ବିଶ୍ୱସ୍ତ
സത്യസന്ധത,ନିଷ୍ଠା
മച്ചിയവെല്ലിയൻ നയം,ମାଚିଆଭେଲିଆନ୍ ନୀତି |
മാഗ്ന കാർട്ട,ମାଗନା କାର୍ଟା |
മാഗ്നം കൺസിലിയം,ମ୍ୟାଗ୍ନୁମ୍ କନ୍ସିଲିୟମ୍ |
മലം നിരോധനം,ମାଲମ୍ ନିଷେଧ |
മന്ദമസ്,ମାଣ୍ଡାମସ୍ |
ജനവിധി,ଆଦେଶ
"മാൻഡേറ്റ്, ക്ലാസ് &#39;എ&#39;","ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ଏ&#39;"
"മാൻഡേറ്റ്, ക്ലാസ് &#39;ബി&#39;","ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ବି&#39;"
"മാൻഡേറ്റ്, ക്ലാസ് &#39;സി&#39;","ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ସି&#39;"
മാൻഡേറ്റ് സിസ്റ്റം,ମାଣ୍ଡେଟ୍ ସିଷ୍ଟମ୍ |
നിർബന്ധിത സംസ്ഥാനം,ବାଧ୍ୟତାମୂଳକ ରାଜ୍ୟ |
മാങ്കണൽ,ମାଙ୍ଗୋନେଲ୍ |
മാനിഫെസ്റ്റോ,ମନିଫେଷ୍ଟୋ |
കുതന്ത്രങ്ങൾ,ମନିଭର୍ସ |
മാൻ-ഓഫ്-വാർ,ମ୍ୟାନ୍ ଅଫ୍ ଯୁଦ୍ଧ |
മനോർ,ମନୋର |
മനോർ,ମନୋର |
മനുഷ്യശക്തി,ମାନବ ଶକ୍ତି |
മനുഷ്യശക്തി,ମାନବ ଶକ୍ତି |
മനുമിഷൻ,ମାନୁମିସନ୍ |
മനുമിത്,ମନୁମିଟ୍ |
കൈയെഴുത്തുപ്രതി,ପାଣ୍ଡୁଲିପି
കൈയെഴുത്തുപ്രതി,ପାଣ୍ଡୁଲିପି
കൈയെഴുത്തുപ്രതി,ପାଣ୍ଡୁଲିପି
കൊള്ളക്കാരൻ,ମାରୁଦ
മാരിടൈം ബെൽറ്റ്,ସାମୁଦ୍ରିକ ବେଲ୍ଟ |
സമുദ്ര നാഗരികത,ସାମୁଦ୍ରିକ ସଭ୍ୟତା |
സമുദ്ര പതാക,ସାମୁଦ୍ରିକ ପତାକା |
സമുദ്ര ശക്തികൾ,ସାମୁଦ୍ରିକ ଶକ୍ତି
സമുദ്ര പരമാധികാരം,ସାମୁଦ୍ରିକ ସାର୍ବଭ .ମତ୍ୱ |
സമുദ്ര യുദ്ധം,ସାମୁଦ୍ରିକ ଯୁଦ୍ଧ |
മാർക്വിസ്,ମାର୍କିସ୍ |
മാർക്വിസേറ്റ്,ମାର୍କିସେଟ୍ |
പട്ടാള നിയമം,ସାମରିକ ନିୟମ |
ആയോധന മത്സരങ്ങൾ,ସାମରିକ ଦ aces ଡ଼ |
രക്തസാക്ഷി,ଶହୀଦ |
കൂട്ടക്കൊല,ହତ୍ୟାକାଣ୍ଡ |
കുതന്ത്രത്തിന്റെ മാസ്സ്,ମନିଭର୍ ର ମାସ |
മാസ്റ്റർ-അറ്റ്-ആംസ്,ମାଷ୍ଟର-ଆଟ୍-ବାହୁ
ആചാര്യൻ,ସମାରୋହର ଗୁରୁ
ഗൃഹനാഥൻ,ଘରର ଗୁରୁ
മാസ്റ്റർ ഓഫ് ദി ഹോഴ്സ്,ଘୋଡା ଗୁରୁ
റോളുകളുടെ മാസ്റ്റർ,ରୋଲ୍ସର ମାଷ୍ଟର |
പൊരുത്തം,ମ୍ୟାଚ୍
പൊരുത്തം,ମ୍ୟାଚ୍
മാച്ച്ലോക്ക്,ମ୍ୟାଚ୍ ଲକ୍
വിവാഹബന്ധം,ମାଟ୍ରିମୋନିଆଲ୍ ମିଳିତତା |
മെഡിറ്ററേനിയൻ ശക്തികൾ,ଭୂମଧ୍ୟସାଗରୀୟ ଶକ୍ତି |
മെൻഷെവിക്,ମେନସେଭିକ୍ |
കൂലിപ്പടയാളി സൈന്യം,ଦୟାଳୁ ସେନା |
കൂലിപ്പണിക്കാരൻ,ଦୟାଳୁ ସ soldier ନିକ |
വ്യാപാരി,ବ୍ୟବସାୟୀ
മധ്യ കാലഘട്ടം,ମଧ୍ୟ ଯୁଗ
മിഡിൽ ഈസ്റ്റ്,ମଧ୍ୟ ପୂର୍ବ
മധ്യഭാഗം,ମଧ୍ୟମ ପାସ୍ |
മധ്യ പാത,ମଧ୍ୟମ ପଥ
മിഡിൽ വേ (=മിഡിൽ കോഴ്സ്),ମଧ୍ୟମ ମାର୍ଗ (= ମଧ୍ୟମ ପାଠ୍ୟକ୍ରମ)
കുടിയേറ്റക്കാരൻ,ପ୍ରବାସୀ
മൈഗ്രേഷൻ,ସ୍ଥାନାନ୍ତରଣ
മൈഗ്രേഷൻ,ସ୍ଥାନାନ୍ତରଣ
മൈഗ്രേഷൻ,ସ୍ଥାନାନ୍ତରଣ
മിലിട്ടറിസം,ମିଲିଟାରିଜିମ୍ |
മിലിട്ടറിസം,ମିଲିଟାରିଜିମ୍ |
മിലിട്ടറിസം,ମିଲିଟାରିଜିମ୍ |
മിലിട്ടറിസം,ମିଲିଟାରିଜିମ୍ |
മിലിട്ടറിസ്റ്റ്,ମିଲିଟାରିଷ୍ଟ
മിലിട്ടറിസ്റ്റ്,ମିଲିଟାରିଷ୍ଟ
സൈനികവൽക്കരണം,ସାମରିକକରଣ
സൈനികവൽക്കരണം,ସାମରିକକରଣ
സൈനികവൽക്കരണം,ସାମରିକକରଣ
സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ),ସାମରିକ କ tact ଶଳ (= କ tact ଶଳ)
സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ),ସାମରିକ କ tact ଶଳ (= କ tact ଶଳ)
സൈനിക തന്ത്രങ്ങൾ (=തന്ത്രങ്ങൾ),ସାମରିକ କ ics ଶଳ (= କ act ଶଳ)
മിലിഷ്യ,ମିଲିସିଆ
മിലിഷ്യ,ମିଲିସିଆ
തെറ്റായ ഭരണം,ବିଭ୍ରାନ୍ତ |
ലിങ്ക് വിട്ടുപോയിരിക്കുന്നു,ନିଖୋଜ ଲିଙ୍କ୍ |
ദൗത്യം,ମିଶନ୍ |
ദൗത്യം,ମିଶନ୍ |
ദൗത്യം,ମିଶନ୍ |
മിക്സഡ് റേസ്,ମିଶ୍ରିତ ଜାତି |
ആധുനിക ചരിത്രം,ଆଧୁନିକ ଇତିହାସ
മോഡസ് വിവണ്ടി,ମୋଡସ୍ ବିବେଣ୍ଡି |
മൊണാക്കിസം,ମୋନାଚିଜିମ୍ |
മൊണാർക്ക്,ରାଜତନ୍ତ୍ର |
മൊണാർക്ക്,ରାଜତନ୍ତ୍ର |
രാജവാഴ്ച,ରାଜତନ୍ତ୍ର |
രാജവാഴ്ച,ରାଜତନ୍ତ୍ର |
മൊണാർക്കിസ്റ്റ്,ରାଜତନ୍ତ୍ର
രാജവാഴ്ച,ରାଜତନ୍ତ୍ର
ആശ്രമം,ମଠ
ആശ്രമം,ମଠ
ആശ്രമം,ମଠ
സന്യാസം,ମୋନାଷ୍ଟିକ୍
സന്യാസം,ମୋନାଷ୍ଟିକ୍
സന്യാസി,ମାଙ୍କଡ
മാതൃരാജ്യം,ମାତୃ ଦେଶ |
മാതൃഭൂമി,ମାତୃଭୂମି
പാർലമെന്റുകളുടെ മാതാവ്,ସଂସଦର ମାତା
മുക്കരക്കാർ,ମାକ୍ରାକର୍ସ |
അമ്മാ,ମମି
മ്യൂസിയം,ସଂଗ୍ରହାଳୟ
മസ്കറ്റ്,ମସ୍କେଟ୍ |
മസ്കറ്റിയർ,ମୁସ୍କିଟର୍ |
മസ്കട്രി,ମୁସ୍କେଟ୍ରି |
മസ്കട്രി,ମୁସ୍କେଟ୍ରି |
മസ്റ്റർ മാസ്റ്റർ,ମାଷ୍ଟର ମାଷ୍ଟର |
മസ്റ്റർ-റോൾ,ମାଷ୍ଟର-ରୋଲ୍ |
മസ്റ്റർ-റോൾ,ମାଷ୍ଟର-ରୋଲ୍ |
കലാപം,ବିଦ୍ରୋହ
കലാപ നിയമം,ବିଦ୍ରୋହ ଆଇନ
നിഗൂഢ കപ്പൽ,ରହସ୍ୟ ଜାହାଜ
ആഖ്യാനം,କାହାଣୀ
രാഷ്ട്രം,ଜାତି
സ്വദേശി,ଦେଶୀ
തദ്ദേശീയ സംസ്ഥാനം,ଦେଶୀ ରାଜ୍ୟ |
പ്രകൃതിവാദം,ପ୍ରାକୃତିକତା |
സ്വാഭാവിക അവകാശങ്ങൾ,ପ୍ରାକୃତିକ ଅଧିକାର |
നാസി,ନାଜି
നാസി വിപ്ലവം,ନାଜି ବିପ୍ଳବ |
നാസിസം,ନାଜିଜିମ୍
കിഴക്കിനടുത്ത്,ପୂର୍ବ ପୂର୍ବ
നീഗ്രോ,ନେଗ୍ରୋ |
നീഗ്രോഫിൽ,ନେଗ୍ରୋଫିଲ୍ |
നീഗ്രോഫിലിസം,ନେଗ୍ରୋଫିଲିଜିମ୍ |
നീഗ്രോഫോബിയ,ନେଗ୍ରୋଫୋବିୟା |
നിഷ്പക്ഷ,ନିରପେକ୍ଷ |
നിഷ്പക്ഷ രാജ്യം,ନିରପେକ୍ଷ ଦେଶ |
പുതിയ കരാർ,ନୂତନ ଡିଲ୍ |
പുതിയ ലോകം,ନୂଆ ଦୁନିଆ
കുലീനത,ସମ୍ଭ୍ରାନ୍ତ
നോബിൾ,ନୋବଲ୍ |
നോബിൾ,ନୋବଲ୍ |
നാടോടി,ନାମମାତ୍ର
നാടോടിക്കൂട്ടം,ନାମମାତ୍ର ହୋର୍ଡ |
നാടോടിസം,ନାମକରଣ
ആക്രമണരഹിത ഉടമ്പടി,ଅଣ-ଆକ୍ରୋଶ ଚୁକ୍ତି |
ആക്രമണരഹിത ഉടമ്പടി,ଅହିଂସା ଚୁକ୍ତି |
യുദ്ധം ചെയ്യാത്ത അവസ്ഥ,ଯୁଦ୍ଧବିହୀନ ରାଜ୍ୟ |
നിസ്സഹകരണം,ଅସହଯୋଗ |
നിസ്സഹകരണ പ്രസ്ഥാനം,ଅଣ-ସହଯୋଗ ଆନ୍ଦୋଳନ |
ഒബ്ബർ,ବିପରୀତ |
ഒബ്ബർ,ବିପରୀତ |
ഒക്ലോക്രസി (=മൊബോക്രസി),Ochlocracy (= mobocracy)
ഒക്ലോക്രാറ്റ്,Ochlocrat
ഔദ്യോഗിക രേഖ,ଅଫିସିଆଲ୍ ଡକ୍ୟୁମେଣ୍ଟ୍ |
പഴയ ലോകം,ପୁରୁଣା ଦୁନିଆ |
ഒലിഗാർക്കി,ଅଲିଗାର୍କି |
ആക്രമണം,ଆକ୍ରମଣ
തുറന്ന ചർച്ചകൾ,ଖୋଲା ବୁ ation ାମଣା |
തുറന്ന ചോദ്യം,ଖୋଲା ପ୍ରଶ୍ନ |
റെക്കോർഡുകൾ തുറക്കുക,ରେକର୍ଡଗୁଡିକ ଖୋଲନ୍ତୁ |
ഓറിയന്റ്,ଓରିଏଣ୍ଟ
ഓറിയന്റലിസം,ଓରିଏଣ୍ଟାଲାଇଜିମ୍
ഓറിയന്റലിസം,ଓରିଏଣ୍ଟାଲାଇଜିମ୍
ഓറിയന്റലിസ്റ്റ്,ଓରିଏଣ୍ଟାଲିଷ୍ଟ
ഉത്ഭവം,ଉତ୍ପତ୍ତି
ഉത്ഭവം,ଉତ୍ପତ୍ତି
അക്ഷരവിന്യാസം,ଅର୍ଥୋଗ୍ରାଫି |
ശത്രുതയുടെ പൊട്ടിത്തെറി,ଶତ୍ରୁତାର ବିସ୍ଫୋରଣ |
ഔട്ട്-പോസ്റ്റ്,ପୋଷ୍ଟ
ഓവർ-ലോർഡ്,ଓଭର-ପ୍ରଭୁ
ഓവർ-റൈഡ്,ଅତ୍ୟଧିକ ରଥଯାତ୍ରା |
ഓവർ-റൈഡ്,ଅତ୍ୟଧିକ ରଥଯାତ୍ରା |
പേഗൻ,ପାଗନ୍
പേഗൻ,ପାଗନ୍
പാഗനിസം,ପୂଜାପାଠ
പാഗനിസം,ପୂଜାପାଠ
പഗോഡ,ପାଗୋଡା |
പഗോഡ,ପାଗୋଡା |
പഗോഡ,ପାଗୋଡା |
കൊട്ടാരം കുതന്ത്രങ്ങൾ,ପ୍ୟାଲେସ୍ ଷଡଯନ୍ତ୍ର |
പാലറ്റിനേറ്റ്,ପାଲାଟିନେଟ୍ |
താളിയോല,ଖଜୁରୀ ପତ୍ର |
പാം ഞായറാഴ്ച,ଖଜୁରୀ ରବିବାର |
പനേജിറിസ്റ്റ്,ପାନେଗିରିଷ୍ଟ |
പരിഭ്രാന്തി,ଆତଙ୍କିତ |
പരിഭ്രാന്തി,ଆତଙ୍କିତ |
പരിഭ്രാന്തി പരത്തുന്നയാൾ,ଆତଙ୍କିତ
പാപ്പാസി,ପାପାସି |
പാപ്പാസി,ପାପାସି |
പാപ്പാസി,ପାପାସି |
പാപ്പാസി,ପାପାସି |
പേപ്പൽ കാള,ପପାଲ୍ ଷଣ୍। |
പാപ്പാലിസം,ପପାଲିଜିମ୍ |
പാപ്പാലിസം,ପପାଲିଜିମ୍ |
പാപ്പാലിസ്റ്റ്,ପାପାଲିଷ୍ଟ |
പേപ്പൽ സംസ്ഥാനം,ପପାଲ୍ ରାଜ୍ୟ |
പാപ്പിസം (=പാപ്പിസ്ട്രി),ପପିଜିମ୍ (= ପେପିଷ୍ଟ୍ରି)
പാപ്പിസ്റ്റ്,ପପିଷ୍ଟ
പാപ്പിറസ്,ପେପିରୁସ୍ |
ഉപമ,ଦୃଷ୍ଟାନ୍ତ
പരമപ്രധാനം,ପାରାମାଉଣ୍ଟ୍ |
പരമാധികാരം (=പരമാധികാരം),ପାରାମାଉଣ୍ଟସି (= ପ୍ରାଥମିକ ଶକ୍ତି)
പരമപ്രധാനിയായ സ്ത്രീ,ପାରାମାଉଣ୍ଟ୍ ଲେଡି |
പരമനാഥൻ,ପାରାମାଉଣ୍ଟ ପ୍ରଭୁ
കടലാസ്,ଚିତ୍ରକଳା |
കടലാസ്,ଚିତ୍ରକଳା |
കടലാസ്,ଚିତ୍ରକଳା |
ക്ഷമിക്കുക,କ୍ଷମା
പാർലികൾ,ପାର୍ଲେସ୍
പാർലികൾ,ପାର୍ଲେସ୍
പാർലമെന്റ് (=പാർലമെന്റ്),ସଂସଦ (= ପାର୍ଲାମେଣ୍ଟ)
പാർലമെന്റ്,ସଂସଦ
പാർലമെന്റ്,ସଂସଦ
പാർലമെന്റ്,ସଂସଦ
പാർലമെന്റ് നിയമം,ସଂସଦ ଅଧିନିୟମ |
പാർലമെന്റേറിയൻ,ସଂସଦୀୟ
പാർലമെന്റേറിയൻ,ସଂସଦୀୟ
പാർലമെന്ററി ഏജന്റ്,ସଂସଦୀୟ ଏଜେଣ୍ଟ |
പാർനെലിസം,ପାର୍ନେଲିଜିମ୍ |
പരോൾ,ପାରୋଲ୍
പരോൾ,ପାରୋଲ୍
പാരിസൈഡ്,ପାରିକାଇଡ୍ |
പാരിസൈഡ്,ପାରିକାଇଡ୍ |
പക്ഷപാതപരമായ,ଦଳୀୟ
പക്ഷപാതപരമായ,ଦଳୀୟ
പക്ഷപാതപരമായ,ଦଳୀୟ
കടന്നുപോകുക,ପାସ୍ କରନ୍ତୁ |
പാസ് വേഡ് (=വാച്ച് വേഡ്),ପାସ୍ ଶବ୍ଦ (= ଦେଖନ୍ତୁ ଶବ୍ଦ)
പാത്രിയർക്കീസ്,ପିତୃପୁରୁଷ
പാത്രിയർക്കീസ്,ପିତୃପୁରୁଷ
പട്രീഷ്യൻ,ପାଟ୍ରିସିଆନ୍ |
പിതൃസ്വത്ത്,ପ rim ତୃକ ସମ୍ପତ୍ତି |
പാക്സ് ബ്രിട്ടാനിക്ക,ପ୍ୟାକ୍ସ ବ୍ରିଟାନିକା |
പാക്സ് റൊമാന,ପ୍ୟାକ୍ସ ରୋମାନା |
വംശാവലി,ବଂଶ
വംശാവലി,ବଂଶ
പെഡിഗ്രിഡ് വ്യക്തി,ବଂଶଧର ବ୍ୟକ୍ତି |
സമപ്രായക്കാരൻ,ସହକର୍ମୀ
സമപ്രായക്കാരൻ,ସହକର୍ମୀ
പീരേജ്,ପାଇରେଜ୍
പീരേജ്,ପାଇରେଜ୍
പീരേജ്,ପାଇରେଜ୍
അയർലണ്ടിലെ സമപ്രായക്കാർ,ଆୟରଲ୍ୟାଣ୍ଡର ସାଥୀଗଣ |
