Kannada,Bengali
ವಿಳಾಸ ವರ್ಗಾವಣೆ ಕೀ,ঠিকানা স্থানান্তর কী
"1. ಡಿಸ್ಕ್ ಕೀ, 2. ಡಿಸ್ಕ್ ಕೀ","1. ডিস্ক কী, 2. ডিস্ক কী"
ಫ್ಲಾಪಿ ಕೀ,ফ্লপি কী
ಟೇಪ್ ಕೀ,টেপ কী
ಪ್ರಮುಖ ಪದ,নির্দেশক শব্দ
"1.ಕಿಕ್, 2.ತಂಪ್","1. লাথি, 2. থাম্প"
ಗುಡಿಸಲು,কুটির
ಕಿಲೋ ಬಿಟ್,কিলো বিট
ಗಂಟು,গিঁট
ಜ್ಞಾನ ಆಧಾರಿತ ಮಾಹಿತಿ ಸೇವೆಗಳು,জ্ঞান ভিত্তিক তথ্য সেবা
ಜ್ಞಾನದ ಅನ್ವೇಷಣೆ,জ্ঞান অনুসন্ধান
ಜ್ಞಾನ ಹುಡುಕಾಟ ಡೇಟಾಬೇಸ್,জ্ঞান অনুসন্ধান ডাটাবেস
ಜ್ಞಾನ ಎಂಜಿನಿಯರಿಂಗ್,জ্ঞান প্রকৌশল
ಜ್ಞಾನ ನಿರ್ವಹಣಾ,জ্ঞান ব্যবস্থাপনা
ಜ್ಞಾನ ಕಾರ್ಯಕರ್ತ,জ্ঞান কর্মী
ಲ್ಯಾನ್ ಅಡಾಪ್ಟರ್,ল্যান অ্যাডাপ্টার
"1.LAN ಸರ್ವರ್, 2.LAN ಸರ್ವರ್","1.LAN সার্ভার, 2.LAN সার্ভার"
LAN ಕಾರ್ಯಸ್ಥಳ,LAN কর্মক্ষেত্র
ಸಮತಲ ಚಿತ್ರ,অনুভূমিক ছবি
"1. ಅಡ್ಡ ಚಿತ್ರ, 2. ಭೂದೃಶ್ಯ","1.অনুভূমিক ছবি, 2.ল্যান্ডস্কেপ"
ಭಾಷೆ,ভাষা
ಭಾಷಾ ಬೋಧಕ,ভাষা প্রশিক্ষক
ಭಾಷಾ ಸಂಸ್ಕಾರಕ,ভাষা প্রসেসর
"1. ಭಾಷಾ ವರ್ಗಾವಣೆ, 2. ಭಾಷಾ ಅನುವಾದಕ","1.Language Transferr, 2.Language Translator"
ಲ್ಯಾಪ್ಟಾಪ್,ল্যাপটপ
ಸಮಗ್ರ ಏಕೀಕರಣ (LSI),ব্যাপক ইন্টিগ্রেশন (LSI)
ಸಾಮೂಹಿಕ ಏಕೀಕರಣ (LSI),গণ ইন্টিগ্রেশন (LSI)
ಲೇಸರ್,লেজার
ಲೇಸರ್ ಮುದ್ರಕ,লেজার প্রিন্টার
ಕೊನೆಯ ಇನ್‌ಪುಟ್ ಮೊದಲ ಸಂಚಿಕೆ (LIFO),লাস্ট ইনপুট ফার্স্ট ইস্যু (LIFO)
ಪದರ,স্তর
"ನೀಲನಕ್ಷೆ, ವಿನ್ಯಾಸ","ব্লুপ্রিন্ট, বিন্যাস"
"1. ಎಲೆಗಳು, 2. ಎಲೆಗಳು, 3. ಪತ್ರ","1. পাতা, 2. পাতা, 3. চিঠি"
ಎಲೆ ನೋಡ್,পাতার নোড
ಎಲೆ ಚುಕ್ಕೆ,পাতার দাগ
ಗುತ್ತಿಗೆ,ইজারা
"1.ಲೀಸ್ ಚಾನಲ್, 2.ಲೀಸ್ ಸಿಸ್ಟಮ್","1.লিজ চ্যানেল, 2.লিজ সিস্টেম"
"1.ಲೈನ್, 2.ಲೀಶ್ ಲೈನ್","1. লাইন, 2. লেশ লাইন"
ಕನಿಷ್ಠ ಅರ್ಥಪೂರ್ಣ ಬಿಟ್ ಶೆಲ್.ಎಸ್ಬಿ),ন্যূনতম অর্থপূর্ণ বিট shell.sb)
ಕನಿಷ್ಠ ಗಮನಾರ್ಹ ಸ್ಕೋರ್,অন্তত উল্লেখযোগ্য স্কোর
"1. ಆನುವಂಶಿಕ ವ್ಯವಸ್ಥೆ, 2. ಆನುವಂಶಿಕ ವ್ಯವಸ್ಥೆ","1. ইনহেরিটেড সিস্টেম, 2. ইনহেরিটেন্স সিস্টেম"
"1. ಲೆಮಾ, 2. ಪ್ರಮೇಯ","1. লেমা, 2. উপপাদ্য"
ಅಕ್ಷರದ ಗುಣಮಟ್ಟ (LQ),চিঠির গুণমান (LQ)
ಮೌಖಿಕವಾಗಿ,শব্দার্থে
ನಿಘಂಟುಶಾಸ್ತ್ರ,অভিধান
"1.ಆರ್ಕೈವ್, 2.ಲೈಬ್ರರಿ","1.আর্কাইভ, 2.লাইব্রেরি"
"1.ಲೈಬ್ರರಿ ಪ್ರೋಗ್ರಾಂ, 2.ಆರ್ಕೈವ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್","1.লাইব্রেরি প্রোগ্রাম, 2.আর্কাইভ প্রোগ্রামিং"
ಗ್ರಂಥಾಲಯ ಡೈರೆಕ್ಟರಿ,লাইব্রেরি ডিরেক্টরি
"1. ಪರವಾನಗಿ ಒಪ್ಪಂದ, 2. ಪರವಾನಗಿ ಒಪ್ಪಂದ","1. লাইসেন্স চুক্তি, 2. লাইসেন্স চুক্তি"
ಲೈಟ್ ಎಮಿಟಿಂಗ್ ಡಯೋಡ್‌ಗಳು (ಎಲ್‌ಇಡಿ),হালকা নির্গত ডায়োড (এলইডি)
ಲಘು ಗನ್,হালকা বন্দুক
ಬೆಳಕಿನ ಪೆನ್,হালকা কলম
ರೇಖೀಯ ಅಡಾಪ್ಟರ್,রৈখিক অ্যাডাপ্টার
ಸಾಲು ಸಂಪಾದನೆ,লাইন সম্পাদনা
"1.ಲೈನ್ ಪ್ರಿಂಟರ್, 2.ಲೈನ್ ಪ್ರಿಂಟರ್","1.লাইন প্রিন্টার, 2.লাইন প্রিন্টার"
"1.ರೇಖೀಯ, 2.ರೇಖೀಯ","1.রৈখিক, 2.রৈখিক"
ಪ್ರತಿ ನಿಮಿಷಕ್ಕೆ ಸಾಲುಗಳು (LPM),লাইন প্রতি মিনিট (LPM)
"1. ಲಿಂಕ್, ಲಿಂಕ್, 2. ಚೈನ್, 3. ಕರಾರುಪತ್ರ","1. লিঙ্ক, লিঙ্ক, 2. চেইন, 3. বন্ধন"
ಚೈನ್ಡ್ ಪಟ್ಟಿ,শৃঙ্খলিত তালিকা
ಲಿನಕ್ಸ್,লিনাক্স
"1.ಲಿಕ್ವಿಡ್ ಕ್ರಿಸ್ಟಲ್ ಡಿಸ್ಪ್ಲೇ, 2.ಲಿಕ್ವಿಡ್ ಕ್ರಿಸ್ಟಲ್ ಡಿಸ್ಪ್ಲೇ (LCD)","1.লিকুইড ক্রিস্টাল ডিসপ্লে, 2.লিকুইড ক্রিস্টাল ডিসপ্লে (LCD)"
ಪಟ್ಟಿ ಪ್ರಕ್ರಿಯೆ,তালিকা প্রক্রিয়াকরণ
"1.ಅಕ್ಷರ, 2.ಅಕ್ಷರ","1.অক্ষর, 2.আক্ষরিক"
"1. ಸಕ್ರಿಯ, 2. ದೇಶ, 3. ವಿದ್ಯುತ್, 4. ಚಲಿಸುವ","1. সক্রিয়, 2. জীবন্ত, 3. বৈদ্যুতিক, 4. চলন্ত"
ಲೈವ್ ಗಂಟು,লাইভ গিঁট
"1.ಲೋಡ್, 2.ಲೋಡ್","1.লোড, 2.লোড"
"1.ಲೋಡ್ ಮಾಡ್ಯೂಲ್, 2.ಲೋಡ್ ಮಾಡ್ಯುಲೇಟರ್","1.লোড মডিউল, 2.লোড মডিউল"
"1.ಸ್ಥಳೀಯ, 2.ಸ್ಥಳೀಯ","1.স্থানীয়, 2.স্থানীয়"
ಸ್ಥಳೀಯ ಪ್ರವೇಶ,স্থানীয় অ্যাক্সেস
ಲೋಕಲ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್ (LAN),লোকাল এরিয়া নেটওয়ার্ক (LAN)
ಸ್ಥಳೀಯ ಸ್ಪಷ್ಟತೆ,স্থানীয় স্বচ্ছতা
"1. ಸ್ಥಳೀಯ ನೆಟ್‌ವರ್ಕ್, 2. ಸ್ಥಳೀಯ ಕೇಂದ್ರ 3. ಸ್ಥಳೀಯ ವಿನಿಮಯ","1. স্থানীয় নেটওয়ার্ক, 2. স্থানীয় কেন্দ্র 3. স্থানীয় বিনিময়"
ಸ್ಥಳೀಯ ಸ್ಮರಣೆ,স্থানীয় স্মৃতি
ಸ್ಥಳೀಯ ಮೋಡ್,স্থানীয় মোড
ಸ್ಥಳೀಯ ವೇರಿಯಬಲ್,স্থানীয় পরিবর্তনশীল
"ಲೂಪ್, ಲಾಕ್","লুপ, লক"
ಲೂಪ್ ಫೈಲ್,লুপ ফাইল
ಅಧಿವೇಶನ ಆರಂಭ,অধিবেশন শুরু
ಅವಧಿಯ ಅಂತ್ಯ,মেয়াদ শেষ
ಲೇಖಕರು,রচনা
ತರ್ಕ ವಿಶ್ಲೇಷಕ,যুক্তি বিশ্লেষক
ತರ್ಕ ಬಾಂಬ್,যুক্তি বোমা
ಲಾಜಿಕ್ ಕಾರ್ಡ್,লজিক কার্ড
ಲಾಜಿಕ್ ಚಾರ್ಟ್ (ಫ್ಲೋಚಾರ್ಟ್),লজিক চার্ট (ফ্লোচার্ট)
ಲಾಜಿಕ್ ಸರ್ಕ್ಯೂಟ್,লজিক সার্কিট
ತರ್ಕ ವಿನ್ಯಾಸ,লজিক ডিজাইন
ತರ್ಕ ರೇಖಾಚಿತ್ರ,লজিক ডায়াগ্রাম
ತಾರ್ಕಿಕ ಫ್ಲೋಚಾರ್ಟ್,লজিক্যাল ফ্লোচার্ট
ತರ್ಕ ಕಾರ್ಯ,লজিক ফাংশন
ಲಾಜಿಕ್ ಗೇಟ್,লজিক গেট
"1. ಲಾಜಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್, 2. ಲಾಜಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್","1. লজিক প্রোগ্রামিং, 2. লজিক প্রোগ্রামিং"
ತರ್ಕ ಸ್ಥಳಾಂತರ,যুক্তি স্থানচ্যুতি
ತರ್ಕ ಸ್ಥಿತಿ,যুক্তি অবস্থা
ತರ್ಕ ಸ್ವಿಚ್,লজিক সুইচ
ತರ್ಕ ಘಟಕ,লজিক ইউনিট
ತಾರ್ಕಿಕ,যৌক্তিক
ತಾರ್ಕಿಕ ಸಂಯೋಗ,যৌক্তিক সংযোগ
ತಾರ್ಕಿಕ ಡೇಟಾ ರಚನೆ,যৌক্তিক তথ্য কাঠামো
ತಾರ್ಕಿಕ ರೇಖಾಚಿತ್ರ,লজিক্যাল ডায়াগ্রাম
ತಾರ್ಕಿಕ ಅಭಿವ್ಯಕ್ತಿ,যৌক্তিক অভিব্যক্তি
ತಾರ್ಕಿಕ ಫ್ಲೋಚಾರ್ಟ್,লজিক্যাল ফ্লোচার্ট
ತಾರ್ಕಿಕ IF (ತಾರ್ಕಿಕ ವೇಳೆ),লজিক্যাল IF (যৌক্তিক যদি)
ತರ್ಕಬದ್ಧ ಕಾರ್ಯಾಚರಣೆ,যুক্তিসঙ্গত অপারেশন
ತರ್ಕಬದ್ಧ ಆಪರೇಟರ್,যুক্তিবাদী অপারেটর
ತರ್ಕಬದ್ಧ ಸಂಪರ್ಕ,যুক্তিসঙ্গত সংযোগ
ತಾರ್ಕಿಕ ಯೋಜನೆ,যৌক্তিক পরিকল্পনা
"1. ತರ್ಕಬದ್ಧ ಪಾತ್ರ, 2. ತಾರ್ಕಿಕ ಪಾತ್ರ","1. যুক্তিবাদী চরিত্র, 2. যৌক্তিক চরিত্র"
ತಾರ್ಕಿಕ ಮಾದರಿ,যৌক্তিক প্যাটার্ন
ತಾರ್ಕಿಕ ಮೌಲ್ಯ,যৌক্তিক মান
ತಾರ್ಕಿಕ ವೇರಿಯಬಲ್,যৌক্তিক পরিবর্তনশীল
ಸಾಧಿಸಿದ ಅವಲೋಕನ,অর্জিত ওভারভিউ
ಪೂರ್ವವೀಕ್ಷಣೆ ಸೆಟ್,পূর্বরূপ সেট
ವೀಕ್ಷಣೆ,পর্যবেক্ষণ
"1.ಲೂಪ್, 2.ಲೂಪ್","1.লুপ, 2.লুপ"
ಲೂಪ್ ನಿಯಂತ್ರಣ,লুপ নিয়ন্ত্রণ
ಲೂಪ್ ಆರಂಭಿಸುವಿಕೆ,লুপ ইনিশিয়ালাইজেশন
ಲೂಪ್ ಬದಲಾವಣೆ,লুপ বৈচিত্র
"1.ಲೂಪ್ ನೆಟ್ವರ್ಕ್, 2.ಲೂಪ್ ನೆಟ್ವರ್ಕ್","1.লুপ নেটওয়ার্ক, 2.লুপ নেটওয়ার্ক"
ಲೂಪ್ ಆರಂಭಿಸುವಿಕೆ,লুপ ইনিশিয়ালাইজেশন
ಲೂಪ್-ಎಂಡಿಂಗ್,লুপ-এন্ডিং
ಕೌಂಟರ್-ಲೂಪ್ ಪರೀಕ್ಷೆ,পাল্টা লুপ পরীক্ষা
ಸಡಿಲವಾಗಿ ಜೋಡಿಸಲಾಗಿದೆ,ঢিলেঢালাভাবে মিলিত
ನಷ್ಟವಿಲ್ಲದ ಸಂಕೋಚನ,ক্ষতিহীন কম্প্রেশন
ಹ್ಯಾಸ್ಸೆ ಕಂಪ್ರೆಷನ್,হ্যাসে কম্প্রেশন
ಕಡಿಮೆ ಬೈಟ್,কম বাইট
ಕಡಿಮೆ ಮಟ್ಟದ ಭಾಷೆ,নিম্ন স্তরের ভাষা
ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್,কম পাস ফিল্টার
"1.ಕಡಿಮೆ ಸ್ಥಿತಿ, 2. ಕೆಳಗೆ ಬಂಧಿಸಲಾಗಿದೆ","1.নিম্ন শর্তযুক্ত, 2. নীচে আবদ্ধ"
"1.MAC ಪ್ರೋಟೋಕಾಲ್, 2.MAC ಎಥಿಕ್ಸ್ (ಮಧ್ಯಮ ಪ್ರವೇಶ ನಿಯಂತ್ರಣ)","1.MAC প্রোটোকল, 2.MAC নীতিশাস্ত্র (মিডল অ্যাক্সেস কন্ট্রোল)"
"1. ಯಂತ್ರ, 2. ಯಂತ್ರ","1. মেশিন, 2. মেশিন"
ಯಂತ್ರದ ವಿಳಾಸ,মেশিন ঠিকানা
"1. ಮೆಷಿನ್ ಕೋಡ್, 2. ಮೆಷಿನ್ ಕೋಡ್","1. মেশিন কোড, 2. মেশিন কোড"
ಯಂತ್ರ ಚಕ್ರ,মেশিন চাকা
ಯಾಂತ್ರಿಕೃತ ಭಾಷೆ,যান্ত্রিক ভাষা
ಯಾಂತ್ರಿಕ ತಂತ್ರಾಂಶ,যান্ত্রিক সফ্টওয়্যার
ಸಾಧನ ದೋಷ,ডিভাইস ত্রুটি
ಯಂತ್ರ ನಿಷ್ಕ್ರಿಯ ಸಮಯ,মেশিন অলস সময়
ಯಂತ್ರ ಭಾಷೆ,মেশিন ভাষা
ಕೈಪಿಡಿ,ম্যানুয়াল
ಯಂತ್ರ ಅರ್ಥ,মেশিন সেন্স
"1.ಯಂತ್ರ ಭಾಷೆ, 2.ಯಂತ್ರ ಭಾಷೆ","1.মেশিন ল্যাঙ্গুয়েজ, 2.মেশিন ল্যাঙ্গুয়েজ"
ಯಂತ್ರ ಕಲಿಕೆ,মেশিন লার্নিং
ಯಂತ್ರ ಕಾರ್ಯಾಚರಣೆ,মেশিন অপারেশন
ಯಂತ್ರ ಭಾಷೆ,মেশিন ভাষা
ಯಂತ್ರ ಕಾರ್ಯಕ್ಷಮತೆ,মেশিন কর্মক্ষমতা
ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್,মেশিন সিমুলেশন
ಯಂತ್ರ ಅಪಹರಣ ಸಮಯ,মেশিন হাইজ্যাকিং সময়
ಯಂತ್ರ ಅನುವಾದ,যন্ত্রানুবাদ
ಯಂತ್ರ ಪದಗಳು,মেশিন শব্দ
ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ,ম্যাক্রো নির্দেশ
ಮ್ಯಾಕ್ರೋ ಸ್ಕೇಲ್,ম্যাক্রো স্কেল
ಸಾಮೂಹಿಕ ಜೋಡಣೆ ಕಾರ್ಯಕ್ರಮ,গণ সমাবেশ কর্মসূচি
ಒಟ್ಟು ಕರೆ,স্থূল কল
"1.ಮ್ಯಾಕ್ರೋ ಕೋಡ್, 2.ಮ್ಯಾಕ್ರೋ ಕೋಡ್","1.ম্যাক্রো কোড, 2.ম্যাক্রো কোড"
ಮ್ಯಾಕ್ರೋ ಆಜ್ಞೆ,ম্যাক্রো কমান্ড
ಮ್ಯಾಕ್ರೋ ಘೋಷಣೆ,ম্যাক্রো ঘোষণা
ಮ್ಯಾಕ್ರೋ ವ್ಯಾಖ್ಯಾನ,ম্যাক্রো সংজ্ঞা
ಮ್ಯಾಕ್ರೋ ಫ್ಲೋ ಚಾರ್ಟ್,ম্যাক্রো ফ্লো চার্ট
ಮ್ಯಾಕ್ರೋ ಜನರೇಟರ್,ম্যাক্রো জেনারেটর
ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ,ম্যাক্রো নির্দেশ
ಸ್ಥೂಲ ಭಾಷೆ,স্থূল ভাষা
ಮ್ಯಾಕ್ರೋ ಲೈಬ್ರರಿ,ম্যাক্রো লাইব্রেরি
ಮ್ಯಾಕ್ರೋ ಪ್ಯಾರಾಮೀಟರ್,ম্যাক্রো প্যারামিটার
ಮ್ಯಾಕ್ರೋ ಸಂಸ್ಕರಣೆ,ম্যাক্রো প্রক্রিয়াকরণ
"1.ಮ್ಯಾಕ್ರೋ ಪ್ರೊಸೆಸರ್, 2. ಮ್ಯಾಕ್ರೋಪ್ರೊಸೆಸರ್","1.ম্যাক্রো প্রসেসর, 2. ম্যাক্রোপ্রসেসর"
ಮ್ಯಾಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್,ম্যাক্রো প্রোগ্রামিং
ಒಟ್ಟು ಮೂಲಮಾದರಿ,স্থূল প্রোটোটাইপ
"1.ಮ್ಯಾಕ್ರೋ ಎನ್ಕೋಡಿಂಗ್, 2.ಮ್ಯಾಕ್ರೋ ಕೋಡಿಂಗ್","1.ম্যাক্রো এনকোডিং, 2.ম্যাক্রো কোডিং"
ಮೆಗಾಬೈಟ್ (MB),মেগাবাইট (MB)
ಮ್ಯಾಜಿಕ್ ಚಿಹ್ನೆ,জাদু প্রতীক
ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ,জাদু সংখ্যা
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಬಬಲ್ ಮೆಮೊರಿ,চৌম্বকীয় বুদ্বুদ মেমরি
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕಾರ್ಡ್,চৌম্বক কার্ড
"1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸೆಲ್, 2.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸೆಲ್","1.ম্যাগনেটিক সেল, 2.ম্যাগনেটিক সেল"
ಕಾಂತೀಯ ಚಿಹ್ನೆ,চৌম্বকীয় প্রতীক
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋರ್ ಸಂಗ್ರಹಣೆ,চৌম্বকীয় কোর স্টোরেজ
"1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್, 2. ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್","1. ম্যাগনেটিক ডিস্ক, 2. চৌম্বকীয় ডিস্ক"
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ವಿಳಾಸ,চৌম্বকীয় ডিস্ক ঠিকানা
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ಮೆಮೊರಿ,চৌম্বকীয় ডিস্ক মেমরি
ಕಾಂತೀಯ ಡ್ರಮ್,চৌম্বক ড্রাম
"1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಎನ್ಕೋಡಿಂಗ್, 2.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋಡಿಂಗ್, 3.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋಡಿಂಗ್","1. ম্যাগনেটিক এনকোডিং, 2. ম্যাগনেটিক কোডিং, 3. ম্যাগনেটিক কোডিং"
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟಾಪ್,চৌম্বক শীর্ষ
ಕಾಂತೀಯ ಶಾಯಿ,চৌম্বক কালি
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಇಂಕ್ ಕ್ಯಾರೆಕ್ಟರ್ ರೆಕಗ್ನಿಷನ್ (MICR),ম্যাগনেটিক ইঙ্ক ক্যারেক্টার রিকগনিশন (MICR)
ಕಾಂತೀಯ ಮಾಧ್ಯಮ,চৌম্বক মাধ্যম
ಕಾಂತೀಯ ಓದುವಿಕೆ,চৌম্বকীয় পড়া
ಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಕಾರ್ಡಿಂಗ್,চৌম্বকীয় রেকর্ডিং
ಕಾಂತೀಯ ಸಂಗ್ರಹ,চৌম্বকীয় স্টোরেজ
ಕಾಂತೀಯ ಪಟ್ಟಿ,তরিৎ - চৌম্বকীয় ফিতা
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್,চৌম্বকীয় টেপ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಕಾರ್ಟ್ರಿಡ್ಜ್,চৌম্বক টেপ কার্তুজ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಡ್ರೈವ್,চৌম্বকীয় টেপ ড্রাইভ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಪೂರ್ವಗಾಮಿ,চৌম্বক টেপ অগ্রদূত
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಲೈಬ್ರರಿಯನ್,চৌম্বক টেপ গ্রন্থাগারিক
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಪ್ರವೇಶ,চৌম্বকীয় টেপ অ্যাক্সেস
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಘಟಕ,চৌম্বকীয় টেপ ইউনিট
"1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಥಿನ್ ಲೇಯರ್, 2.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಥಿನ್ ಫಿಲ್ಮ್","1.চৌম্বকীয় পাতলা স্তর, 2.চৌম্বকীয় পাতলা ফিল্ম"
ಕಾಂತೀಯ ಮಾರ್ಗ,চৌম্বক পথ
ಕಾಂತೀಯ ಆಪ್ಟಿಕಲ್ ಸಂಗ್ರಹಣೆ,চৌম্বক অপটিক্যাল স্টোরেজ
"1.ಮ್ಯಾಗ್ನೆಟ್ ಪ್ರಿಂಟರ್, 2.ಮ್ಯಾಗ್ನೆಟ್ ಪ್ರಿಂಟರ್","1. চুম্বক প্রিন্টার, 2. চুম্বক প্রিন্টার"
ಕಾಂತೀಯ ಅಸ್ಪಷ್ಟತೆ,চৌম্বকীয় বিকৃতি
ಕಾಂತೀಯವಾಗಿ ವಿರೂಪಗೊಳಿಸಬಹುದಾದ ಟ್ಯಾಬ್ಲೆಟ್,চৌম্বকীয়ভাবে বিকৃত ট্যাবলেট
"1. ಮೇಲ್ ಬಾಕ್ಸ್, 2. ಮೇಲ್ ಬಾಕ್ಸ್","1. মেইল বক্স, 2. মেইল বক্স"
ಮೇಲ್ ವಿಲೀನ,মেইল মার্জ
"1. ಮುಖ್ಯ ನಿಯಂತ್ರಣ ಘಟಕ, 2. ಮುಖ್ಯ ನಿಯಂತ್ರಣ ಘಟಕ","1. প্রধান নিয়ন্ত্রণ ইউনিট, 2. প্রধান নিয়ন্ত্রণ ইউনিট"
ಮುಖ್ಯ ಚೌಕಟ್ಟು,প্রধান ফ্রেম
"1.ಮುಖ್ಯ ಚೌಕಟ್ಟಿನ ವ್ಯವಸ್ಥೆ, 2.ಮುಖ್ಯ ಚೌಕಟ್ಟಿನ ಯಾಂತ್ರಿಕ ವ್ಯವಸ್ಥೆ","1. মেইন ফ্রেম সিস্টেম, 2. মেইন ফ্রেম মেকানিজম"
"1.ಮುಖ್ಯ ಸ್ಮರಣೆ, 2.ಮುಖ್ಯ ಸ್ಮರಣೆ","1. প্রধান মেমরি, 2. প্রধান মেমরি"
"1.ಮುಖ್ಯ ಕಾರ್ಯಕ್ರಮ, 2.ಮುಖ್ಯ ಕಾರ್ಯಕ್ರಮ","1. প্রধান প্রোগ্রাম, 2. প্রধান প্রোগ্রাম"
ಮುಖ್ಯ ಸಂಗ್ರಹಣೆ,প্রধান স্টোরেজ
"1.ಮುಖ್ಯ ಸ್ವಿಚ್, 2.ಮುಖ್ಯ ಸ್ವಿಚ್","1. প্রধান সুইচ, 2. প্রধান সুইচ"
"1.ನಿರ್ವಹಣೆ, 2.ನಿರ್ವಹಣೆ","1. রক্ষণাবেক্ষণ, 2. রক্ষণাবেক্ষণ"
ನಿರ್ವಹಣೆ ಫಲಕ,রক্ষণাবেক্ষণ প্যানেল
ನಿರ್ವಹಣೆ ಸಮಯ,রক্ষণাবেক্ষণ সময়
ದೊಡ್ಡ ವೃತ್ತ,বড় বৃত্ত
ಪ್ರಮುಖ ಸಾಧನ,কী ডিভাইস
ಮುಖ್ಯ ಕೀ,প্রধান কী
ಮುಖ್ಯ ಹಂತ,মূলমঞ্চ
ಮುಖ್ಯ ರಚನೆ,প্রধান কাঠামো
ಮುಖ್ಯ ಕೆಲಸ,প্রধান কাজ
ಬಹುಪಾಲು ಘಟಕ,সংখ্যাগরিষ্ঠ উপাদান
ಬಹುಪಾಲು ಗೇಟ್,সংখ্যাগরিষ্ঠ গেট
ಬಹುಪಾಲು ಕಾರ್ಯಾಚರಣೆ,সংখ্যাগরিষ্ঠ অপারেশন
ಮರುಪಾವತಿ ಅವಧಿ,প্রতিদান সময়কাল
ತಪ್ಪಾದ ಕಾರ್ಯಾಚರಣೆಯ ದಿನಚರಿ,ভুল অপারেশন রুটিন
ನಿರ್ವಹಣೆ ಅಭಿವೃದ್ಧಿ,ব্যবস্থাপনা উন্নয়ন
ನಿರ್ವಹಣಾ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ (MIS),ম্যানেজমেন্ট ইনফরমেশন সিস্টেম (MIS)
ನಿರ್ವಹಣಾ ವಿಜ್ಞಾನ,ব্যবস্থাপনা বিজ্ঞান
ಮ್ಯಾಂಚೆಸ್ಟರ್ ಎನ್ಕೋಡಿಂಗ್,ম্যানচেস্টার এনকোডিং
ಗುಣಾಕಾರ,গুণ
ಅಂದಾಜು ವೇರಿಯಬಲ್,আনুমানিক পরিবর্তনশীল
ಊಹೆಯ ಸೂಚ್ಯಂಕ,অনুমানমূলক সূচক
ಮಾನವ ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್,মানুষের মেশিন সিমুলেশন
ಹಸ್ತಚಾಲಿತ ವಿಳಾಸ ಸ್ವಿಚ್,ম্যানুয়াল ঠিকানা সুইচ
ಹಸ್ತಚಾಲಿತ ವಿಶ್ಲೇಷಣೆ,ম্যানুয়াল বিশ্লেষণ
ಹಸ್ತಚಾಲಿತ ಕರೆ,ম্যানুয়াল কল
ಹಸ್ತಚಾಲಿತ ಪ್ರವೇಶ,ম্যানুয়াল এন্ট্রি
"1.ಹಸ್ತಚಾಲಿತ ಕೇಂದ್ರ, 2.ಹಸ್ತಚಾಲಿತ ಕೇಂದ್ರ","1.ম্যানুয়াল সেন্টার, 2.ম্যানুয়াল সেন্টার"
"1. ಹಸ್ತಚಾಲಿತ ಇನ್ಪುಟ್, 2. ಹಸ್ತಚಾಲಿತ ಇನ್ಪುಟ್","1. ম্যানুয়াল ইনপুট, 2. ম্যানুয়াল ইনপুট"
ಹಸ್ತಚಾಲಿತ ಕಾರ್ಯಾಚರಣೆ,সংক্ষিপ্ত কাজ
