Tamil,Bengali
தலையணி,হেডবোর্ড
"நேரடி தாக்கம், முன் மோதல்","সরাসরি প্রভাব, সামনে সংঘর্ষ"
"நுழைவு, தலைப்பு, தலைப்பு","এন্ট্রি, হেডার, হেডার"
"தலைப்பு, தலைப்பு, சந்திப்பு, எதிர்கொள்ளும், எதிர்கொள்ளும் திசை","শিরোনাম, শিরোনাম, জংশন, মুখোমুখি, অভিমুখ দিক"
முகம் திசை காட்டி,মুখ দিক নির্দেশক
முகம் திசை குறிப்பான்,মুখ দিক নির্দেশক
அகர்தீப்,আগরদীপ
முன்னோக்கி ஆண்டெனா,ফরোয়ার্ড অ্যান্টেনা
சுகாதார இயற்பியல்,স্বাস্থ্য পদার্থবিদ্যা
கேள்விச்சாதனம்,শুনতে সাহায্য
காது கேளாமை,শ্রবণ ক্ষমতার হ্রাস
வெப்பம்,তাপ
வெப்பத்தை உறிஞ்சும்,তাপ শোষক
வெப்ப சமநிலை,তাপ ভারসাম্য
வெப்ப பட்ஜெட்,তাপ বাজেট
வெப்ப திறன்,তাপ ধারনক্ষমতা
வெப்ப கடத்தல் சமன்பாடு,তাপ সঞ্চালন সমীকরণ
வெப்ப கடத்து திசையன்,তাপ সঞ্চালন ভেক্টর
வெப்ப கடத்தி,তাপ পরিবাহিতা
வெப்ப கடத்து திரவம்,তাপ পরিবাহী তরল
"உள்ளார்ந்த வெப்பம், முழுமையான வெப்பம்","অন্তর্নিহিত তাপ, পরম তাপ"
வெப்ப சலனம்,তাপ পরিচলন
வெப்ப சுழற்சி,তাপ চক্র
உச்சநிலை,চরম
வெப்ப தாக்கம்,হিটস্ট্রোক
வெப்ப ஆற்றல்,তাপ শক্তি
வெப்ப இயந்திரம்,তাপ ইঞ্জিন
வெப்ப சமன்பாடு,তাপ সমীকরণ
வெப்ப பூமத்திய ரேகை,তাপীয় বিষুবরেখা
வெப்ப பரிமாற்றி,তাপ পরিবর্তনকারী
வெப்ப வடிகட்டி,তাপ ফিল্টার
"வெப்ப ஓட்டம், வெப்ப கடத்தல்","তাপ প্রবাহ, তাপ সঞ্চালন"
வெப்ப கடத்தல் சமன்பாடு,তাপ সঞ্চালন সমীকরণ
வெப்ப ஓட்டம்,তাপ প্রবাহ
வெப்ப இயக்கவியல்,তাপগতিবিদ্যা
வெப்ப இயக்கவியல் திசையன்,থার্মোডাইনামিক ভেক্টর
வெப்ப செயல்பாடு,তাপ ফাংশন
வெப்ப காப்பு,তাপ নিরোধক
வெப்ப பரிமாற்றி,তাপ পরিবর্তনকারী
வெப்ப இழப்பு,আমার স্নাতকের
வெப்பக்காப்பு,তাপ নিরোধক
அரிப்பு வெப்பம்,ক্ষয়ের তাপ
செயல்படுத்தும் வெப்பம்,সক্রিয়করণ তাপ
கலக்கும் வெப்பம்,তাপ মেশানো
உறிஞ்சுதல் வெப்பம்,শোষণ তাপ
சட்டசபை வெப்பம்,সমাবেশের তাপ
கூட்டு வெப்பம்,সংমিশ্রণ তাপ
எரிப்பு வெப்பம்,জ্বলন তাপ
சுருக்க வெப்பம்,কম্প্রেশন তাপ
ஒடுக்க வெப்பம்,ঘনীভবনের তাপ
குளிர்ச்சி வெப்பம்,শীতল তাপ
படிகமயமாக்கல் வெப்பம்,স্ফটিককরণ তাপ
சிதைவு வெப்பம்,পচনের তাপ
நீர்த்த வெப்பம்,পাতলা তাপ
வெப்பச் சிதறல்,তাপ অপচয়
உமிழ்வு வெப்பம்,নির্গমন তাপ
ஆவியாதல் வெப்பம்,বাষ্পীভবনের উত্তাপ
சாத்தியமான வெப்பம்,সম্ভাব্য তাপ
இணைவு வெப்பம்,ফিউশনের তাপ
நீரேற்றம் வெப்பம்,হাইড্রেশন তাপ
அயனியாக்கம் வெப்பம்,আয়নকরণ তাপ
பிணைப்பு வெப்பம்,বাঁধাই তাপ
திரவமாக்கல் வெப்பம்,তরলীকরণের তাপ
கலக்கும் வெப்பம்,তাপ মেশানো
எதிர்வினை வெப்பம்,প্রতিক্রিয়া তাপ
சுருக்க வெப்பம்,কম্প্রেশন তাপ
தீர்வு வெப்பம்,সমাধানের তাপ
பதங்கமாதல் வெப்பம்,পরমানন্দ তাপ
மாற்றத்தின் வெப்பம்,রূপান্তরের তাপ
ஆவியாதல் வெப்பம்,বাষ্পীভবনের উত্তাপ
கிளேடன் வெப்பம்,ক্লেডেন তাপ
வெப்பமாக,তাপগতভাবে
வெப்ப பம்ப்,তাপ পাম্প
வெப்ப அளவு,তাপ ভলিউম
வெப்ப கதிர்வீச்சு,তাপ বিকিরণ
வெப்ப கதிர்,তাপ রশ্মি
வெப்ப பிரதிபலிப்பு வடிகட்டி,তাপ প্রতিফলিত ফিল্টার
வெப்ப பிரதிபலிப்பு வண்ணப்பூச்சு,তাপ প্রতিফলিত পেইন্ট
வெப்ப ஒழுங்குமுறை,তাপ নিয়ন্ত্রণ
வெப்ப எதிர்ப்பு,তাপরোধী
வெப்ப பரிமாற்றம்,তাপ স্থানান্তর
வெப்ப செயல்பாடு,তাপ অপারেশন
வெப்ப தேடும் ஏவுகணை,তাপ খুঁজতে ক্ষেপণাস্ত্র
வெப்ப பாதுகாப்பு,তাপ সংরক্ষণকারী
வெப்ப பக்கவாதம்,তাপ স্ট্রোক
வெப்ப அணுகல்,তাপ অ্যাক্সেস
வெப்ப அணுகல் அமைப்பு,তাপ অ্যাক্সেস সিস্টেম
வெப்ப தேற்றம்,তাপ উপপাদ্য
வெப்ப பரிமாற்றம்,তাপ স্থানান্তর
வெப்ப பரிமாற்றம்,তাপ স্থানান্তর
வெப்ப பரிமாற்ற குணகம்,তাপ স্থানান্তর সহগ
"வெப்ப பரிமாற்றம், வெப்ப ஓட்டம்","তাপ স্থানান্তর, তাপ প্রবাহ"
வெப்ப பரிமாற்றம்,তাপ স্থানান্তর
வெப்ப சிகிச்சை,তাপ চিকিত্সা
வெப்ப சிகிச்சை,তাপ চিকিত্সা
வெப்ப அலை,তাপ তরঙ্গ
"ஹீட்டர், ஹீட்டர்","হিটার, হিটার"
மறைமுக வெப்ப கேத்தோடு,পরোক্ষ হিটিং ক্যাথোড
வெப்பமூட்டும்,গরম করার
வெப்பமூட்டும் உபகரணங்கள்,গরম করার সরঞ্জাম
வெப்ப வளைவு,গরম করার বক্ররেখা
வெப்ப சேதம்,তাপ ক্ষতি
"வெப்பமூட்டும் மேலங்கி, வெப்பமூட்டும் மேலங்கி","হিটিং ম্যান্টেল, হিটিং ম্যান্টেল"
சித்ரம் தட்டவும்,চিত্রম আলতো চাপুন
வெப்ப ஆலை,গরম করার উদ্ভিদ
ஹீட்டர் தட்டு,হিটার প্লেট
வெப்ப நேரம்,গরম করার সময়
தெர்மோஸ்டாட்,তাপস্থাপক
"தெர்மோ எலக்ட்ரானிக் அறுவடை, தெர்மோடைனமிக்ஸ் அறுவடை","থার্মোইলেক্ট্রনিক হারভেস্টিং, থার্মোডাইনামিক্স হার্ভেস্টিং"
வானுலக,স্বর্গীয় শরীরের
பெரிய கரு,বৃহত্তর নিউক্লিয়াস
கனரக நிலை,হেভিসাইড স্তর
ஹெவிசைட்-லோரெண்டஸ் அமைப்பு,হেভিসাইড-লরেন্টাস সিস্টেম
நீண்ட இணைப்பு,দীর্ঘ যুগল
அதீத ஈடுபாடு,অতিভোগ
கனமான ஹைட்ரஜன்,ভারী হাইড্রোজেন
"மாற்று அயன் நேரியல் முடுக்கி, கனமான அயனி முடுக்கி","অল্টারনেটিং আয়ন রৈখিক ত্বরক, ভারী আয়ন ত্বরক"
தீவிர அயனியாக்கம்,নিবিড় ionization
கனமான ஐசோடோப்புகள்,ভারী আইসোটোপ
கனமான திரவ குமிழி அறை,ভারী তরল বুদবুদ চেম্বার
ஹெவி மேசன் (கே-மேசன்),ভারী মেসন (কে-মেসান)
கனமான கரு,ভারী নিউক্লিয়াস
கனமான துகள்கள்,ভারী কণা
வலுவான கவர்,শক্তিশালী আবরণ
கடுமையான மழைப்பொழிவு,ভারী বর্ষণ
கனமான நீர்,ভারী জল
பாரி நீர் உலை,বারি জল চুল্লি
ஹெவி அயன் லீனியர் முடுக்கி ஹெவி அயன் முடுக்கி,ভারী আয়ন রৈখিক ত্বরণক ভারী আয়ন ত্বরক
ஹெக்டேர்,হেক্টর
"ஹெக்டோ, நூறு","hecto, শত"
"ஹெக்டோகிராம், சென்டாகிராம்","হেক্টোগ্রাম, সেন্টাগ্রাম"
ஹெக்டோலிட்டர்,হেক্টোলিটার
ஹெக்டோமீட்டர்,হেক্টোমিটার
ஹெட்ரான்,হেড্রান
ஹெஃப்னர் மெழுகுவர்த்தி,হেফনার মোমবাতি
"உயரம், உயரம், உயரம்","উচ্চতা, উচ্চতা, উচ্চতা"
உயர விளைவு,উচ্চতা প্রভাব
"உயர ரேடார், உயரத்தை அளவிடும் ரேடார்","উচ্চতা রাডার, উচ্চতা পরিমাপ রাডার"
துங்கட்,তুঙ্গদ
ஹிலிகேஷைன்,হিলিগ্যাশাইন
ஹைசன்பெர்க் அல்ஜீப்ரா,হাইজেনবার্গ বীজগণিত
ஹைசன்பெர்க்கின் இயக்கச் சமன்பாடு,হাইজেনবার্গের গতির সমীকরণ
ஹைசன்பெர்க் பரிமாற்ற இணைப்பு,হাইজেনবার্গ এক্সচেঞ্জ কাপলিং
ஹைசன்பெர்க் பரிமாற்றப் படை,হাইজেনবার্গ এক্সচেঞ্জ ফোর্স
ஹைசன்பெர்க் படை,হাইজেনবার্গ বাহিনী
ஹைசன்பெர்க் படம்,হাইজেনবার্গ ছবি
ஹைசன்பெர்க் பிரதிநிதித்துவம்,হাইজেনবার্গের প্রতিনিধিত্ব
ஹைசன்பெர்க்கின் ஃபெரோ காந்தவியல் கோட்பாடு,হাইজেনবার্গের ফেরোম্যাগনেটিজম তত্ত্ব
ஹைசன்பெர்க் நிச்சயமற்ற கொள்கை,হাইজেনবার্গ অনিশ্চয়তার নীতি
ஹைசன்பெர்க் உறவு,হাইজেনবার্গ সম্পর্ক
ஹைசன்பெர்க் கொள்கை,হাইজেনবার্গের নীতি
"ஹிஸ்சிங் மாடுலேஷன், மாறாத தற்போதைய மாடுலேஷன்","হিসিং মডুলেশন, ইনভেরিয়েন্ট কারেন্ট মডুলেশন"
ஹெய்ட்லர் லண்டன் கோவலன்சி தியரி,হেইটলার লন্ডন কোভালেন্সি তত্ত্ব
ஹீட்லர்-லண்டன் தகராறு,হিটলার-লন্ডন বিবাদ
குண்டலினி கோணம்,কুন্ডলিনী কোণ
குண்டலினி ஆண்டெனா,কুন্ডলিনী অ্যান্টেনা
குண்டலினி கவனம்,কুন্ডলিনী ফোকাস
குண்டலினி பாதை,কুন্ডলিনী পথ
குண்டலினி பொட்டென்டோமீட்டர்,কুন্ডলিনী পটেনশিওমিটার
குண்டலினி ஸ்கேனிங்,কুন্ডলিনী স্ক্যানিং
சுருள் பிரிவு,কুণ্ডলীকৃত বিভাগ
குண்டலினி வசந்தம்,কুন্ডলিনী বসন্ত
சூரியமைய,সূর্যকেন্দ্রিক
"குண்டலினி-வடிவம், நத்தை வடிவ, சுழல்","কুন্ডলিনী-রূপ, শামুক-আকৃতির, সর্পিল"
சுழல்,spiracle
ஹெலிகான்,হেলিকন
ஹெலிகோட்ரேமா,হেলিকোট্রেমা
குண்டலினி மார்கி,কুন্ডলিনী মার্গী
சூரிய மைய ஒருங்கிணைப்புகள்,সূর্যকেন্দ্রিক স্থানাঙ্ক
ஹீலியம் 3 மேசர்,হিলিয়াম 3 মেসার
ஹெலி காந்தம்,হেলি চুম্বক
ஹெலி காந்தம்,হেলি চুম্বকত্ব
சூரிய அச்சு கண்ணாடி,সৌর মুদ্রণ গ্লাস
சூரிய மைய தூரம்,সূর্যকেন্দ্রিক দূরত্ব
சூரிய மைய அமைப்பு,সূর্যকেন্দ্রিক সিস্টেম
சூரிய மைய அட்சரேகை,সূর্যকেন্দ্রিক অক্ষাংশ
சூரிய மைய நேரியல் உந்தம்,সূর্যকেন্দ্রিক রৈখিক ভরবেগ
சூரிய மைய தீர்க்கரேகை,সূর্যকেন্দ্রিক দ্রাঘিমাংশ
சூரிய மைய சுற்றுப்பாதை,সূর্যকেন্দ্রিক কক্ষপথ
சூரிய மைய இடமாறு,সূর্যকেন্দ্রিক প্যারালাক্স
சூரிய மைய வேகம்,সূর্যকেন্দ্রিক বেগ
"சூரிய வரைபடம், சூரிய வரைபடம்","হেলিওগ্রাফ, সোলারগ্রাফ"
சூரியன் சித்திரம்,সূর্যের ছবি
சூரிய அட்சரேகை,সৌর অক্ষাংশ
சூரிய தீர்க்கரேகை,সৌর দ্রাঘিমাংশ
"ஹீலியோமீட்டர், ஹீலியோமீட்டர்","হেলিওমিটার, হেলিওমিটার"
"சூரிய தொலைநோக்கி, சூரிய தொலைநோக்கி","সূর্য টেলিস্কোপ, সৌর টেলিস্কোপ"
"சூரிய-நிலைப்படுத்தி, ஹீலியோஸ்டாட்","সান-স্ট্যাবিলাইজার, হেলিওস্ট্যাট"
கதிர்வளி,হিলিয়াম
ஹீலியம் அடுக்கு,হিলিয়াম স্তর
ஹீலியம் திரவமாக்கல்,হিলিয়াম তরলতা
ஹீலியம் காந்தமானி,হিলিয়াম ম্যাগনেটোমিটার
ஹீலியம்-நியான் லேசர்,হিলিয়াম-নিয়ন লেজার
ஹீலியம் ஸ்பெக்ட்ரோமீட்டர்,হিলিয়াম স্পেকট্রোমিটার
ஹீலியம் நட்சத்திரம்,হিলিয়াম তারকা
ஹீலியம்-காட்மியம் லேசர்,হিলিয়াম-ক্যাডমিয়াম লেজার
"குண்டலினி, ஹெலிக்ஸ்","কুন্ডলিনী, হেলিক্স"
நரக வெடிகுண்டு,নারকীয় বোমা
சுருள் தன்மை,coiledness
ஹெல்மேன்-பில்மேன் தேற்றம்,হেলম্যান-ফিলম্যান উপপাদ্য
ஹெல்ம்ஹோல்ட்ஸ் ஜாதகம்,helmholts রাশিফল
ஹெல்ம்ஹோல்ட்ஸ் இரட்டை அடுக்கு,helmholts ডবল স্তর
ஹெல்ம்ஹோல்ட்ஸ் ஓட்டம்,হেল্মহোল্টজ প্রবাহ
ஹெல்ம்ஹோல்ட்ஸ் இலவச ஆற்றல்,হেলহোল্টস মুক্ত শক্তি
ஹெல்ம்ஹோல்ட்ஸ் செயல்பாடு,Helmholtz ফাংশন
ஹெல்ம்ஹோல்ட்ஸ் உறுதியற்ற தன்மை,হেলমহোল্টজ অস্থিরতা
ஹெல்ம்ஹோல்ட்ஸ் கெட்டலர் ஃபார்முலா,Helmholtz Kettler সূত্র
ஹெல்ம்ஹோல்ட்டின் கிர்ஹாஃப் சமன்பாடு,হেলমহোল্টের কিরহফ সমীকরণ
ஹெல்ம்ஹோல்ட்ஸ் திறன்,Helmholtz সম্ভাব্য
ஹெல்ம்ஹோல்ட்ஸ் ரெசனேட்டர்,হেল্মহোল্টজ রেজোনেটর
ஹெல்ம்ஹோல்ட்ஸ் அலை,হেলমহোল্টজ তরঙ্গ
ஹெல்ம்ஹோல்ட்டின் தேற்றம்,হেলমহোল্টের উপপাদ্য
அரைக்கோளமானது,অর্ধগোলাকার
அரைக்கோள சமச்சீர்,গোলার্ধের প্রতিসাম্য
"அரை சமச்சீர், அரை முக சமச்சீர்","সেমি সিমেট্রি, হাফ ফেসিয়াল সিমেট্রি"
அரை பலகை,অর্ধ ফলক
அரைக்கோளமானது,অর্ধগোলাকার
அரைக்கோள படிகம்,গোলার্ধীয় স্ফটিক
அரை ப்ரிஸம்,আধা-প্রিজম
அரைக்கோள மெழுகுவர்த்தி சக்தி,গোলার্ধের মোমবাতি শক্তি
அரைக்கோள சூரிய கதிர்வீச்சு,গোলার্ধের সৌর বিকিরণ
அரை சுவடு,আধা-ট্রেস
ஹென்டர்சன் சமன்பாடு,হেন্ডারসন সমীকরণ
ஹென்றி,হেনরি
ஹென்றியின் சட்டம்,হেনরির আইন
"செப்டோட், ஹெப்டோட்","septode, heptode"
மரபணு இயக்கவியல்,জেনেটিক মেকানিক্স
ஹெர்மன் மௌகின் சின்னம்,হারম্যান মউগিন প্রতীক
அச்சிடப்பட்டது,মুদ্রিত
துறவி பாலிப்,সন্ন্যাসী পলিপ
துறவி வேறுபட்ட சமன்பாடு,সন্ন্যাসী ডিফারেনশিয়াল সমীকরণ
ஹெர்மிட்டின் மேட்ரிக்ஸ் இணைப்பு,হারমিটের ম্যাট্রিক্স কনজুগেট
ஹெர்மிட் கான்ஜுகேட் ஆபரேட்டர்,সন্ন্যাসী কনজুগেট অপারেটর
ஹெர்மீடிக் போர்,হারমেটিক যুদ্ধ
துறவி உள் காரணியாக்கம்,সন্ন্যাসী অভ্যন্তরীণ ফ্যাক্টরাইজেশন
ஹெர்மீடிக் அணி,হারমেটিক ম্যাট্রিক্স
துறவி ஆபரேட்டர்,সন্ন্যাসী অপারেটর
ஹெர்மிட் ஸ்கேலர் தயாரிப்பு,সন্ন্যাসী স্কেলার পণ্য
துறவு மக்கள்,আশ্রম জনসংখ্যা
"Harpolhod, Tal-Lunthj (வளைவு)","হারপোলহড, তাল-লুন্থজ (বক্ররেখা)"
"ஹார்போல்ஹோட் கோன், ஃப்ளோர் லுதாஞ்ச் கோன்","হারপোলহড শঙ্কু, ফ্লোর লুথাঞ্জ শঙ্কু"
ஹெர்ஷல்வட் வென்டூரி ஹோஸ்,হারশেলভাত ভেনটুরি হোস
ஹெர்ஷல்-குயின்கே குழாய்,herschel-quinke tubule
ஹெர்ஷல் கேஸ்கிரேன் தொலைநோக்கிகள்,হার্শেল ক্যাসেগ্রেন টেলিস্কোপ
ஹார்ட்ஸ் ஆட்சி,হার্টস শাসন
இதயங்கள்,হৃদয়
ஹார்டஸ் ஆண்டெனா,হার্টাস অ্যান্টেনা
hirtus இரட்டை,hirtus দ্বৈত
காயப்படுத்தும் விளைவு,আঘাতের প্রভাব
இதய திசையன்,হার্টস ভেক্টর
இதய அலை,হৃদয়-তরঙ্গ
hirtsey இருமுனையம்,hirtsey ডাইপোল
இதயத்தின் ஊசலாட்டம்,হৃদয়ের দোলক
ஹார்ட்ஸ்பிரங் ரூசல் வரைபடம்,হার্টস্প্রং রাসেল চিত্র
ஹெஸ் விதி,হেস নিয়ম
பல நிற ஒளி அளவீடு,মাল্টিক্রোমেটিক ফটোমেট্রি
ஹெட்டோரோ பிணைப்பு,hetero বন্ড
ஹீட்டோரோடைன்,heterodyne
heterodyne துடிப்பு அமைப்பு,heterodyne বীট সিস্টেম
ஹெட்டோரோடைன் குறுக்கீடு,heterodyne হস্তক্ষেপ
heterodyne மாடுலேட்டர்,heterodyne মডুলেটর
ஹீட்டோரோடைன் ஆஸிலேட்டர்,হেটেরোডাইন অসিলেটর
heterodyne பெறுபவர்,heterodyne রিসিভার
heterodyne வரவேற்பு,heterodyne অভ্যর্থনা
"heterodyne spectroscopy, heterodyne spectroscopy","heterodyne স্পেকট্রোস্কোপি, heterodyne স্পেকট্রোস্কোপি"
ஹெடரோடின் சி.டி (ஹெட்டரோடைன் குறுக்கீடு),হেটেরোডাইন সিটি (হেটেরোডিন হস্তক্ষেপ)
ஒற்றைப்படை ஆற்றல் எலக்ட்ரான்கள்,বিজোড় শক্তি ইলেকট্রন
பன்முக ஆற்றல் ஆதாரம்,ভিন্ন ভিন্ন শক্তির উৎস
"பன்முகத்தன்மை, பன்முகத்தன்மை, பன்முகத்தன்மை","ভিন্নধর্মী, ভিন্নধর্মী, ভিন্নধর্মী"
பன்முக புள்ளிவிவரங்கள்,ভিন্নধর্মী পরিসংখ্যান
பன்முக சமநிலை,ভিন্নধর্মী ভারসাম্য
பன்முகத் திரவம்,ভিন্নধর্মী তরল
பலவகையான பின்னல்,ভিন্নধর্মী জালি
நேர் கோடு,সোজা লাইন
பன்முக உற்பத்தி,ভিন্নধর্মী উৎপাদন
பன்முக ஊடகம்,ভিন্নধর্মী মাধ্যম
பன்முக கதிர்வீச்சு,ভিন্নধর্মী বিকিরণ
பன்முக அணு உலை,ভিন্নধর্মী চুল্লি
பன்முகத்தன்மை குறைபாடு,ভিন্নধর্মী বিকৃতি
சிக்கலான அயனிகள்,জটিল আয়ন
தன்னிச்சையான தன்மை,স্বেচ্ছাচারিতা
"ஹெட்டோரோநியூக்ளியர், ஹெட்டோரோநியூக்ளியர்","heteronuclear, heteronuclear"
heteronuclear diatomic மூலக்கூறு,হেটেরোনিউক্লিয়ার ডায়াটমিক অণু
ஹீட்டோரோநியூக்ளியர் மூலக்கூறு,হেটেরোনিউক্লিয়ার অণু
ஹீட்டோரோபோலார் பிணைப்பு,heteropolar বন্ড
பன்முகத்தன்மை கொண்ட,ভিন্নধর্মী
பன்முகத்தன்மை கொண்ட,ভিন্নধর্মী
ஹோலிங்கர் சமன்பாடு,হলিঙ্গার সমীকরণ
சுய தேடல் வழக்கம்,স্ব অনুসন্ধান রুটিন
ஹெய்ஸ்லர் அலாய்,heisler খাদ
ஹெக்ஸ் அச்சு,হেক্স অক্ষ
ஹெக்ஸாடெசிமல் குறியீட்டு முறை,হেক্সাডেসিমেল নোটেশন সিস্টেম
ஹெக்ஸாடெசிமல் முறை,হেক্সাডেসিমেল পদ্ধতি
அறுகோண சிறிய அமைப்பு,ষড়ভুজ কমপ্যাক্ট গঠন
"அறுகோண படிகம், நாற்கர படிகம்","ষড়ভুজ স্ফটিক, চতুর্ভুজ স্ফটিক"
"அறுகோண லட்டு, அறுகோண லட்டு","ষড়ভুজ জালি, ষড়ভুজ জালি"
அறுகோண கண்ணி,ষড়ভুজ জাল
அறுகோண சமூகம்,ষড়ভুজ সম্প্রদায়
எண்முகம்,অষ্টহেড্রাল
ஹெக்ஸாட்,হেক্সোড
அறுகோணம்,ষড়ভুজ
ஹாஃப்னியம்,হাফনিয়াম
உயர் ஃப்ளக்ஸ் ஐசோடோபிக் ரியாக்டர்,উচ্চ ফ্লাক্স আইসোটোপিক চুল্লি
குறைந்தபட்ச அமைப்பு,সংক্ষিপ্ত কাঠামো
"உயர் புல சூப்பர் கண்டக்டர், வகை 2 சூப்பர் கண்டக்டர்","হাই ফিল্ড সুপারকন্ডাক্টর, টাইপ 2 সুপারকন্ডাক্টর"
"ஹெக்டோகிராம், சென்டாகிராம்","হেক্টোগ্রাম, সেন্টাগ্রাম"
பாதரசம்,বুধ
"அதிவெப்பமானி, வெப்பமானி","হাইপারথার্মোমেট্রি, থার্মোমেট্রি"
"ஹோமோமெட்ரிக், ஐசோமெட்ரிக்","হোমোমেট্রিক, আইসোমেট্রিক"
ஹிக்ஸ் பொறிமுறை,হিগস মেকানিজম
அதிக ஆற்றல் சிதறல்,উচ্চ শক্তি বিচ্ছুরণ
அதீத நம்பிக்கை எதிர் நடவடிக்கைகள்,অতিরিক্ত আত্মবিশ্বাস প্রতিকার
அதிக உயரத்தில் சமையல்,উচ্চ উচ্চতায় রান্না করা
அதிக கேட்கக்கூடிய அதிர்வெண்,উচ্চ শ্রবণযোগ্য ফ্রিকোয়েন্সি
உயர் அதிர்வெண் பெருக்கம்,উচ্চ ফ্রিকোয়েন্সি পরিবর্ধন
உயர் உறைபனி வெப்பநிலை,উচ্চ হিমাঙ্ক তাপমাত্রা
உயர் தொடுதல்,উচ্চ মানের
உயர் மாறுபாடு பிரதிபலிப்பு,উচ্চ বৈসাদৃশ্য প্রতিফলন
உயர் தெளிவு தொலைக்காட்சி,উচ্চ স্বচ্ছতার টেলিভিশন
"உயர் விகிதம், அதிக விகிதம்","উচ্চ হার, উচ্চ হার"
உயர் ஆற்றல் வானியற்பியல்,উচ্চ শক্তি জ্যোতির্পদার্থবিদ্যা
உயர் ஆற்றல் எலக்ட்ரான் மாறுபாடு,উচ্চ শক্তি ইলেকট্রন বিবর্তন
உயர் ஆற்றல் வளர்சிதை மாற்றம்,উচ্চ শক্তি বিপাক
உயர் ஆற்றல் துகள்கள்,উচ্চ শক্তি কণা
உயர் ஆற்றல் இயற்பியல்,উচ্চ শক্তি পদার্থবিদ্যা
உயர் ஆற்றல் கதிர்வீச்சு,উচ্চ শক্তি বিকিরণ
உயர் எபிடெர்மல் நியூட்ரான் வரம்பு,উচ্চ এপিথার্মাল নিউট্রন পরিসীমা
உயர் ஃப்ளக்ஸ் உலை,উচ্চ প্রবাহ চুল্লি
உயர் அதிர்வெண்,উচ্চ তরঙ্গ
உயர் அதிர்வெண் சார்பு,উচ্চ ফ্রিকোয়েন্সি পক্ষপাত
உயர் அதிர்வெண் பெருக்கம்,উচ্চ ফ্রিকোয়েন্সি পরিবর্ধন
உயர் அதிர்வெண் மின்னோட்டம்,উচ্চ ফ্রিকোয়েন্সি বর্তমান
உயர் அதிர்வெண் உலர்த்தி,উচ্চ ফ্রিকোয়েন্সি ড্রায়ার
அதிக அதிர்வெண் வெப்பமாக்கல்,উচ্চ ফ্রিকোয়েন্সি গরম করা
உயர் அதிர்வெண் தூண்டல் உலை,উচ্চ ফ্রিকোয়েন্সি আনয়ন চুল্লি
உயர் அதிர்வெண் அலைவு,উচ্চ ফ্রিকোয়েন্সি দোলন
உயர் அதிர்வெண் மீளுருவாக்கம்,উচ্চ ফ্রিকোয়েন্সি পুনর্জন্ম
உயர் அதிர்வெண் எதிர்ப்பு,উচ্চ ফ্রিকোয়েন্সি প্রতিরোধের
உயர் அதிர்வெண் பதில்,উচ্চ ফ্রিকোয়েন্সি প্রতিক্রিয়া
உயர் விண்மீன் அட்சரேகை,উচ্চ গ্যালাকটিক অক্ষাংশ
உயர் மாறுபட்ட குழாய்,উচ্চ কনট্রাস্ট টিউব
உயர் மின்மறுப்பு வோல்ட்மீட்டர்,উচ্চ প্রতিবন্ধক ভোল্টমিটার
உயர் நேர்த்தியான தீர்மானம்,উচ্চ সূক্ষ্ম রেজোলিউশন
உயர் ஜெட் அமைப்பு,উচ্চ জেট সিস্টেম
உயர் நிலை பண்பேற்றம்,উচ্চ স্তরের মড্যুলেশন
புத்திசாலித்தனமான பிரகாசம்,উজ্জ্বল আভা
உயர் அதிர்வெண்-பார்-வடிப்பான்,উচ্চ-ফ্রিকোয়েন্সি-পার-ফিল্টার
வேகமான கணினி,দ্রুত কম্পিউটার
உயர் சக்தி புலம்,উচ্চ শক্তি ক্ষেত্র
பூதக்கண்ணாடி,বিবর্ধক কাচ
மிகை வடிவியல் கருவி,হাইপারজিওমেট্রিক যন্ত্র
உயர் அழுத்த பகுதி,উচ্চ চাপ এলাকা
உயர் அழுத்த இரசாயனங்கள்,উচ্চ চাপ রাসায়নিক
உயர் அழுத்த மேக அறை,উচ্চ চাপ মেঘ চেম্বার
உயர் அழுத்த பாதரச நீராவி விளக்கு,উচ্চ চাপ পারদ বাষ্প বাতি
உயர் அழுத்த இயற்பியல்,উচ্চ চাপ পদার্থবিদ্যা
உயர் அழுத்த அமைப்பு,উচ্চ চাপ সিস্টেম
உயர் கே,উচ্চ q
உயர் Q ரெசனேட்டர்,উচ্চ Q অনুরণনকারী
உயர் படபடப்பு விகிதம்,উচ্চ ফ্লটার অনুপাত
உயர் பிரதிபலிப்பு படம்,উচ্চ প্রতিফলিত ফিল্ম
உயர் எதிர்ப்பு வோல்ட்மீட்டர்,উচ্চ প্রতিরোধের ভোল্টমিটার
உயர் தீர்மானம்,উচ্চ রেজল্যুশন
உயர் தெளிவுத்திறன் ஸ்பெக்ட்ரோஸ்கோபி,উচ্চ রেজোলিউশন স্পেকট্রোস্কোপি
வேகமான கால்குலேட்டர்,দ্রুত ক্যালকুলেটর
சிறிய கேமரா,ছোট ক্যামেরা
"வேகமான தொழில்நுட்பம், விரைவான தொழில்நுட்பம்","দ্রুত প্রযুক্তি, দ্রুত প্রযুক্তি"
உயர் வேக அலைக்காட்டி,উচ্চ বেগ অসিলোস্কোপ
உயர் வேக ஸ்கேனர்,উচ্চ বেগ স্ক্যানার
