Bengali,Gujarati
সূচক ক্রম  ফাইল,અનુક્રમણિકા  ફાઈલ
সূচক ক্রম  পদ্ধতি,અનુક્રમણિકા  પદ્ધતિ
সূচক স্লট,સૂચિ -ઘુસી
সূচক শব্দ,સૂચિ મુદત
সূচক শব্দ,સૂચિ શબ્દ
সূচক,સૂચક
পরোক্ষ অ্যাক্সেস,પરોક્ષ પ્રવેશ
পরোক্ষ ঠিকানা,પરોક્ષ સરનામું
পরোক্ষ ঠিকানা,પરોક્ષ સંબોધન
পরোক্ষ নির্দেশনা,પરોક્ષ સૂચના
স্বতন্ত্র লাইন  পরিষেবা,વ્યક્તિગત રેખા  સેવા
অনুমান ইঞ্জিন,અનુમાન એન્જિન
নিকৃষ্ট (= সাবস্ক্রিপ্ট),ઉષ્ણતા (= સબસ્ક્રિપ્ટ)
অসীম প্যাড পদ্ধতি,અનંત પેડ પદ્ધતિ
ইনফিক্স স্বরলিপি,ઈન્ફિક્સ સંકેત
ইনফিক্স অপারেশন,આરણમૂલક કામગીરી
তথ্য,માહિતી
তথ্য,જાણ
তথ্য-  বহনকারী চ্যানেল,માહિતી  ધારક
তথ্য বিট,માહિતી
তথ্য  চ্যানেল,જાણ  માર્ગ
তথ্য  বিষয়বস্তু,જાણ  સંતુષ્ટ
তথ্য  বিষয়বস্তু বাইনারি  ইউনিট,જાણ  દ્વિસંગી  એકમ
তথ্য  বিষয়বস্তু দশমিক  ইউনিট,જાણ  દશાંશ  એકમ
তথ্য  বিষয়বস্তু প্রাকৃতিক  ইউনিট,જાણ  પ્રાકૃતિક  એકમ
তথ্য ব্যয়,માહિતી ખર્ચ
তথ্য  প্রতিক্রিয়া সিস্টেম,જાણ  પ્રતિસાદ પદ્ધતિ
তথ্য প্রবাহ  বিশ্লেষণ,માહિતી પ્રવાહ  વિશ્લેષણ
তথ্য  ফাংশন,જાણ  કાર્ય
তথ্য  ইন্টারচেঞ্জ,જાણ  વિનિમય
তথ্য  পরিমাপ করা,જાણ  માપ
তথ্য  প্রক্রিয়াজাতকরণ,જાણ  પ્રક્રિયા
তথ্য হার,માહિતી દર
তথ্য  পুনরুদ্ধার,જાણ  પુનઃપ્રાપ્તિ
তথ্য  পদ্ধতি পুনরুদ্ধার করা,જાણ  પુનર્મ્રશેક પદ્ધતિ
তথ্য  বিভাজক,જાણ  વિભાજક
তথ্য সিঙ্ক,સુશોભિત માહિતી
তথ্য  সূত্র,જાણ  મૂળ
তথ্য  প্রযুক্তি,જાણ  પ્રાતળતા
তথ্য তত্ত্ব,માહિતી સિદ્ધાંત
তথ্য  স্থানান্তর মডিউল,જાણ  તબદીલી મોડ્યુલ
তথ্য শব্দ,માહિતી શબ્દ
সহজাত  স্বচ্ছতা,અંતર્ગત  પારદર્શકતા
উত্তরাধিকার সূত্রে ত্রুটি,વારસામાં મળેલ ભૂલ
ইনপুট বাধা,ઇનપુટ ઇનપુટ
বাধা রাষ্ট্র,અટકાવેલું રાજ્ય
বাধা সংকেত,અવરોધ
নাড়ি বাধা,પલ્સ અટકાવે છે
ইন-হাউস লাইন,ઘરની લાઇન
ইন-হাউস সিস্টেম,ઘરની પદ્ધતિ
প্রাথমিক ঠিকানা,પ્રારંભિક સરનામું
প্রাথমিক অবস্থা  মোড,પ્રારંભિક શરત  પદ્ધતિ
প্রাথমিক নির্দেশ,પ્રારંભિક સૂચના
আরম্ভ,પ્રારંભિક
আরম্ভ করুন,પ્રારંભ કરવો
ইনিশিয়ালাইজার রুটিন,પ્રારંભિક નિત્યક્રમ
প্রাথমিক আদেশ,પ્રારંભિક હુકમ
প্রাথমিক পদ্ধতি,પ્રારંભિક કાર્યપદ્ધતિ
প্রাথমিক প্রোগ্রাম  ভার,પ્રારંભિક કાર્યક્રમ  બોજો
প্রাথমিক প্রোগ্রাম  লোডার,પ્રારંભિક કાર્યક્રમ  લોહિયો
সূচনা পদ্ধতি,આરંભ કરનાર કાર્યપદ્ધતિ
সূচনা টাস্ক,પહેલ કરનાર
সূচনা/টার্ম-  নেটর,આરંભ કરનાર/ટર્મિ-  નેટર
ইনকিং,શાખા
ইঙ্কজেট প্রিন্টার,શાહી જેટ પ્રિન્ટર
কালি ইউনিফর্মিটি,શાહી એકરૂપતા
ইন-লাইন কোড,ન્યા-યોજના
ইন-লাইন পদ্ধতি,ન inં
ইন-লাইন প্রসেসিং,ના -રેખા પ્રક્રિયા
ইন-লাইন পুনরুদ্ধার,Recoveryબ પુન recoveryપ્રાપ્તિ
ইন-লাইন সাবরুটিন,અવયવો
অভ্যন্তরীণ কোড,આંતરિક સંકેત
অভ্যন্তরীণ  ম্যাক্রোইনস্ট্রাকশন,આંતરિક  સંસ્કાર
অক্ষম সময়,અપૂર્ણ સમય
ইন-প্ল্যান্ট সিস্টেম  (= ইনহাউস  পদ্ধতি),વાવેતર પદ્ધતિ  (= ઇનહાઉસ  સિસ્ટમ)
ইনপুট অঞ্চল,ઇનપુટ વિસ્તાર
ইনপুট ব্লক,ઇનપુટ અવરોધ
ইনপুট ব্লকিং ফ্যাক্টর,ઇનપુટ અવરોધ પરિબળ
ইনপুট বাফার  নিবন্ধন,ઇનપુટ બફર  નોંધણી કરવી
ইনপুট চ্যানেল,ઇનપુટ માટા
তথ্য অন্তর্ভুক্তী  বৈধতা,ઇનપાર ડેટા  માન્યતા આપવી તે
ইনপুট ক্ষেত্র,ઇનપુટ ક્ષેત્ર
ইনপুট নির্দেশ  কোড,ઇનપુટ સૂચના  સંહિતા
ইনপুট কাজের স্ট্রিম,ઇનપુટ જોબ સ્ટ્રીમ
ইনপুট সীমাবদ্ধ  কার্যক্রম,ઇનપુટ લિમિટેડ  કાર્યક્રમ
ইনপুট লোডিং,ઇનપુટ લોડ કરવા
ইনপুট আউটপুট বোর্ড,ઇનપુટ આઉટપુટ બોર્ડ
ইনপুট আউটপুট  বাফার,ઇનપુટ આઉટપુટ  બફર
ইনপুট আউটপুট  নিয়ামক,ઇનપુટ આઉટપુટ  નિયંત્રક
ইনপুট আউটপুট  নিয়ন্ত্রণ ব্যবস্থা,ઇનપુટ આઉટપુટ  નિયંત્રણ પદ્ધતિ
ইনপুট আউটপুট চক্র,ઇનપુટ આઉટપુટ ચક્ર
ইনপুট আউটপুট  যন্ত্র,ઇનપુટ આઉટપુટ  સાધન
ইনপুট আউটপুট  বাধা,ઇનપુટ આઉટપુટ  અટકાયત
ইনপুট-আউটপুট (আই/ও),ઇનપુટ-આઉટપુટ (I/O)
ইনপুট আউটপুট  গ্রন্থাগার,ઇનપુટ આઉટપુટ  પુસ્તકાલય
ইনপুট আউটপুট  সীমিত অপারেশন,ઇનપુટ આઉટપુટ  મર્યાદિત કામગીરી
ইনপুট আউটপুট  প্রসেসর,ઇનપુટ આઉટપુટ  પ્રોસેસર
ইনপুট আউটপুট  রেফারেন্সিং,ઇનપુટ આઉટપુટ  સંદર્ભ
ইনপুট আউটপুট  নিবন্ধন,ઇનપુટ આઉટપુટ  નોંધણી કરવી
ইনপুট আউটপুট  রুটিন,ઇનપુટ આઉટપુટ  રોજિંદા
ইনপুট আউটপুট  অধ্যায়,ઇનપુટ આઉટપુટ  વિભાગ
ইনপুট আউটপুট  বিবৃতি,ઇનપુટ આઉટપુટ  નિવેદન
ইনপুট আউটপুট  স্যুইচিং,ઇનપુટ આઉટપુટ  ફેરબદલ
ইনপুট আউটপুট ইউনিট,ઇનપુટ આઉટપુટ એકમ
ইনপুট প্রক্রিয়া,ઇનપુટ પ્રક્રિયા
ইনপুট প্রোগ্রাম,ઇનપુટ કાર્યક્રમ
ইনপুট রিডার,ઇનપુટ વાચક
ইনপুট রেফারেন্স,ઇનપુટ સંદર્ભ
ইনপুট রুটিন,ઇનપુટ નિત્યક્રમ
ইনপুট বিভাগ,ઇનપુટ અનુભાગ
ইনপুট রাজ্য,ઇનપુટ રાજ્ય
ইনপুট স্টেশন,ઇનપુટ સ્ટેશન
ইনপুট স্টোরেজ,ઇનપુટ સંગ્રહ
ইনপুট স্ট্রিম,ઇનપુટ સ્ટ્રીમ
ইনপুট অনুবাদক,ઇનપુટ અનુવાદક
ইনপুট ইউনিট,ઇનપુટ એકમ
ইনপুট বৈধতা,ઇનપુટ માન્યતા
তদন্ত এবং  লেনদেন  প্রক্রিয়াজাতকরণ,તપાસ  સોદા  પ્રક્રિયા
তদন্ত চরিত্র,તપાસનું પાત્ર
তদন্ত প্রদর্শন  টার্মিনাল,તપાસ  અંતિમ
অনুসন্ধান/উত্তর,પૂછપરછ/જવાબ
অনুসন্ধান/প্রতিক্রিয়া  অপারেশন,તપાસ/પ્રતિસાદ  સંચાલન
তদন্ত স্টেশন,તપાસ કેન્દ્ર
তদন্ত লেনদেন,તપાસ
তদন্ত ইউনিট,તપાસ એકમ
শিলালিপি,લખવું
.োকান,દાખલ કરવું
সন্নিবেশ ছবি  চরিত্র,નિવેશ ચિત્ર  પાત્ર
সন্নিবেশ বাছাই,સંક્ષિપ્ત રૂપ
ভিতরে উদ্ভিদ,અંદરનો છોડ
স্পুল এলাকায়,સ્પૂલ વિસ્તારમાં
ইনস্টলেশন চার্জ,સ્થાપન -ખર્ચ
ইনস্টলেশন প্রসেসিং নিয়ন্ত্রণ,સ્થાપન પ્રક્રિયા નિયંત્રણ
ইনস্টলেশন টেপ  সংখ্যা,સ્થાપન ટેપ  નંબર
ইনস্টলেশন সময়,સ્થાપન સમય
স্ট্রিম পদ্ধতি,શાસ્ત્રીય કાર્યપદ્ધતિ
নির্দেশ,સૂચના
নির্দেশের ঠিকানা,સૂચના સરનામું
নির্দেশের ঠিকানা  নিবন্ধন,સૂચના સરનામું  નોંધણી કરવી
নির্দেশের ঠিকানা  থামুন,સૂચના સરનામું  બંધ
নির্দেশিকা অঞ্চল,પ્રશિક્ષણ ક્ષેત્ર
নির্দেশ কোড,સૂચના સંહિતા
নির্দেশ  ধ্রুবক,સૂચના  સતત
নির্দেশ নিয়ন্ত্রণ  ইউনিট,સૂચના નિયંત્રણ  એકમ
নির্দেশনা কাউন্টার,સૂચના કાઉન્ટર
নির্দেশিকা ডেক নির্দেশিকা ডিকোডার,સૂચના તૂતક
নির্দেশ ফর্ম্যাট,સૂચનાપત્રક
নির্দেশনা মিশ্রণ,પ્રશિક્ષણ
নির্দেশ  সংশোধক,સૂચના  ફેરફાર કરનાર
নির্দেশ প্যাক,સૂચના પેક
নির্দেশিকা নিবন্ধ,સૂચના રજિસ્ટર
নির্দেশ  পুস্তক,સૂચના  ભંડાર
নির্দেশনাবলী,સૂચના સમૂહ
নির্দেশ  বিবৃতি,સૂચના  નિવેદન
নির্দেশিকা সঞ্চয়,સૂચના સંગ્રહ
নির্দেশ শব্দ,પ્રશિક્ષક શબ્દ
পূর্ণসংখ্যা ধ্রুবক,પૂર્ણતા
পূর্ণসংখ্যা  প্রোগ্রামিং,પૂર્ણ થનાર  કાર્યક્રમ
পূর্ণসংখ্যার পরিবর্তনশীল,પૂર્ણાંક ચલ
অবিচ্ছেদ্য সীমানা,અભિન્ન સીમા
ইন্টিগ্রেটেড অ্যাডাপ্টার,એકીકૃત એડેપ્ટર
সমন্বিত  সংযুক্তি,સંકલિત  જોડાણ
সমন্বিত  যোগাযোগ  অ্যাডাপ্টার,સંકલિત  વાતચીત  અનુકૂલન
সংহত ডেটা  বেস,સંકલિત આધારસામક  પાયો
সংহত ডেটা  প্রক্রিয়াজাতকরণ,સંકલિત આધારસામક  પ્રક્રિયા
সংহত ডিজিটাল  অন্তর্জাল,સંકલિત ડિજિટલ  નેટવર્ક
ইন্টিগ্রেটেড ডিস্ক,એકીકૃત ડિસ્ક
সমন্বিত  এমুলেটর,સંકલિત  -નેપ -સમાયોજિત કરવું
সংহত ফাইল  অ্যাডাপ্টার,એકીકૃત ફાઈલ  અનુકૂલન
ইন্টিগ্রেটেড মডেম,સંકલિત મોડેમ
সমন্বিত  সফটওয়্যার,સંકલિત  સ software
সংহত শব্দ  প্রক্রিয়াজাতকরণ,સંકલિત શબ્દ  પ્રક્રિયા
সংহত শব্দ  প্রক্রিয়াজাতকরণ  সরঞ্জাম,સંકલિત શબ્દ  પ્રક્રિયા  સામાન
সংহত মোটর,એકીકૃત મોટર
বুদ্ধিমান  নিয়ামক,બુદ્ધિશાળી  નિયંત્રક
বুদ্ধিমান কপিয়ার,બુદ્ધિશાળી
বুদ্ধিমান  টার্মিনাল,બુદ્ધિશાળી  અંતિમ
বোধগম্য ক্রস  আলাপ,બુદ્ધિગમ્ય ક્રોસ  વાતચીત
মিথষ্ক্রিয়া,ક્રિયાપ્રતિક્રિયા
ইন্টারেক্টিভ  গ্রাফিক্স,ક્રમાંકિત  ગ્રાજક
ইন্টারেক্টিভ  কীবোর্ড প্রিন্টার,ક્રમાંકિત  પાટિયું
ইন্টারেক্টিভ রুটিন,ક્રિયાપ્રતિક્રિય
ইন্টারেক্টিভ সিস্টেম,ક્રિયાપ્રતિક્રિયા પદ્ધતિ
ইন্টারব্লক গ্যাপ,કળશ
বাধা  টার্মিনাল,વિઘટિત  અંતિમ
বাধা ট্রাঙ্ক,અટકાયત થડ
ইন্টারসেপ্ট অপারেটর,વિક્ષેપ
বাধা পরিষেবা,વિક્ષેપ
আন্তঃসংযোগ ব্যবস্থা,આંતર -પદ્ધતિ પદ્ધતિ
ইন্টারকম পরিষেবা,આંતરકોમ સેવા
আন্তঃসংযোগ  ইউনিট,સંબંધ  એકમ
ইন্টারসাইকেল,આંતરડા
ইন্টারএক্সচেঞ্জ  চ্যানেল,ઉપદ્રવ  માર્ગ
ইন্টারফেস,પ્રસારણ
ইন্টারফেস  প্রসেসর,પ્રસારણ  પ્રોસેસર
ইন্টারফেস রুটিন,પ્રજનન
ইন্টারফেস  স্পেসিফিকেশন,પ્રસારણ  વિશિષ્ટતા
ইন্টারফিক্স,વિધિ
অভ্যন্তর লেবেল,આંતરિક લેબલ
আন্তঃল্যাং,આંતરવંચન
ইন্টারলিভ,ઇન્ટરલેવ
ইন্টারলিভেড অ্যারে,ઇન્ટરલીવ્ડ એરે
ইন্টারলিভড  সাবস্ক্রিপ্ট,અંતરે  આવરણ
ইন্টারলিভিং,સાંધા
অন্তরায়,ગાળો
মধ্যবর্তী  বাফার,મધ્યમ  બફર
মধ্যবর্তী  বিতরণ  ফ্রেম,મધ્યમ  વિતરણને લગતું  ક્રમાંક
মধ্যবর্তী  সরঞ্জাম,મધ્યમ  સામાન
মধ্যবর্তী নোড,મધ્યવર્તી નોડ
মধ্যবর্তী পাস  (শ্রেণীবিভাজন),મધ્યવર્તી પાસ  (સ ing ર્ટિંગ)
মধ্যবর্তী মোট,મધ્યવર્તી કુલ
মধ্যবর্তী বিলম্ব,મધ્યવર્તી વિલંબ
মাঝে মাঝে ত্রুটি,તૂટક તૂટક ભૂલ
ইন্টারমিক্স টেপ,અંતરાલ ટેપ
অভ্যন্তরীণ ব্লক,આંતરિક અવરોધ
অভ্যন্তরীণ ফর্ম্যাট,આંતરિક ફોર્મેટ
অভ্যন্তরীণ  খণ্ডন,આંતરિક  વિભાજન
অভ্যন্তরীণ বাধা,આંતરિક વિક્ષેપ
অভ্যন্তরীণ লেবেল,આંતરિક લેબલ
অভ্যন্তরীণ মেমরি,આંતરિક યાદગાર
অভ্যন্তরীণ মডেল,આંતરિક મોડેલ
অভ্যন্তরীণ নাম,આંતરિક નામ
অভ্যন্তরীণ পদ্ধতি,આંતરિક કાર્યપદ્ધતિ
অভ্যন্তরীণ পাঠক,આંતરિક વાચક
অভ্যন্তরীণ স্কিমা,આંતરિક સ્કીમા
অভ্যন্তরীণ বাছাই,આંતરિક પ્રકાર
অভ্যন্তরীণ সংরক্ষণ ব্যবস্থা,આંતરિક સંગ્રહ
অভ্যন্তরীণ পাঠ্য,આંતરિક લખાણ
অভ্যন্তরীণ টাইমার,આંતરિક સમયર
অভ্যন্তরীণ লেখক,આંતરિક લેખક
আন্তর্জাতিক  বীজগণিত  ভাষা,આંતરરાષ્ટ્રીય  બીજગણિત  ભાષા
আন্তর্জাতিক  দিকের দূরত্ব  ডায়ালিং,આંતરરાષ્ટ્રીય  દિશા  ક dialંગ
আন্তর্জাতিক  জন্য সংস্থা  মানীকরণ  (আইএসও),આંતરરાષ્ટ્રીય  વ્યવસ્થા  માનકીકરણ  (આઇએસઓ)
আন্তর্জাতিক  রেকর্ড ক্যারিয়ার,આંતરરાષ્ટ્રીય  રેકોર્ડ કેરિયર
ইন্টারফিস ট্রাঙ্ক,આંતર- થડ
ইন্টারপজিশনিং,વિખવાદ
ইন্টারপজিশন ট্রাঙ্ক,અંતરાલ થડ
দোভাষী,દુભાષિયા
দোভাষী কোড,દુભાષિયા સંહિતા
ব্যাখ্যামূলক কোড,અર્થઘટન
ব্যাখ্যামূলক  মৃত্যুদন্ড কার্যকর,અર્થઘટન  અમલ
ব্যাখ্যামূলক  কার্যক্রম,અર્થઘટન  કાર્યક્રમ
ব্যাখ্যামূলক  রুটিন,અર્થઘટન  રોજિંદા
ব্যাখ্যামূলক ট্রেস  কার্যক্রম,અર્થઘટન ટ્રેસ  કાર્યક્રમ
ইন্টাররেকর্ড গ্যাপ,હસ્તક્ષેપ ગેપ
আন্তঃব্যাং,ઇન્ટ્રોબેંગ
জিজ্ঞাসাবাদ,પ્રશંસાત્મક
জিজ্ঞাসাবাদ,પૂછપરછ
জিজ্ঞাসাবাদক,પૂછપરછ કરનાર
ইন্টাররপুট অনুরোধ  সংকেত,આંતરિક વિનંતી  સંકેત
বাধা চালক,વિક્ષેપ
বাধা হ্যান্ডলার,અવરોધવું
বাধা  রুটিন,વિક્ષેપજનક  રોજિંદા
বাধা পদ্ধতি,વિક્ષેપજનક પદ્ધતિ
বাধা  অন্তর্জাল,અટકાયત  નેટવર્ક
বাধা বিলম্ব,વિલંબમાં વિક્ષેપ પાડવો
বাধা লিঙ্কেজ,અવરોધવું
বাধা মুখোশ,વિક્ષેપિત માસ્ક
বাধা অগ্রাধিকার,અવરોધવું
বাধা স্ট্যাকিং,વિક્ષેપ
বাধা ফাঁদ,અવરોધવું
বাধা ট্রিগার  সংকেত,અવરોધવું  સંકેત
বাধা ভেক্টর,અવરોધવું
ইন্টারসেটেলাইট লিঙ্ক,આંતરસાત્લાઇટ લિંક
ইন্টারস্টেজ  ঘুষি মারছে,અંતરીક  મુક્કો મારવો તે
আন্তঃসাম্বল  হস্তক্ষেপ,આંતરપ્રિમિબોલ  હસ્તક્ષેપ
ব্যবধান পরিষেবা  মান,અંતરાલ સેવા  મૂલ્ય
ব্যবধান টাইমার,અંતરાલનો સમય
আন্তঃসংযোগ,પરસ્પર કાર્ય
অন্তরঙ্গ,ઘનિષ્ઠ
অন্তঃসত্ত্বা টোল,અંતર્ગત ટોલ
অনুপ্রবেশ টোন,અંકુશ
অকার্যকর চরিত্র,અમાન્ય
অবৈধ একচেটিয়া  রেফারেন্স,અમાન્ય  સંદર્ભ
ভুল চাবি  শর্ত,અમાન્ય કી  શરત
ইনভেন্টরি মাস্টার  ফাইল,સૂચિ માસ્ટર  ફાઈલ
উল্টো,Vertંધું કરવું
উল্টানো ফাইল,Vertલૂશ ફાઇલ
বৈদ্যুতিন সংকেতের মেরু বদল,Inલટું
আমন্ত্রণ তালিকা,આમંત્રણ સૂચિ
অনুরোধ,વૃત્તિ
আহ্বান,આગ્રહક
আহ্বান পদ্ধতি,ઉપદ્રવની કાર્યપદ્ધતિ
অনুরোধ ব্লক,આગળ ધપતી અવરોધ
আয়নারেট সিগন্যাল,કર્તવ્ય -સંકેત
অপ্রয়োজনীয়  ত্রুটি,વસૂલાતપાત્ર  ભૂલ
অপ্রাসঙ্গিকতা,અસંગતિ
অপরিবর্তনীয়  চৌম্বকীয় প্রক্রিয়া,ફેરવી ન શકાય એવું  ચુંબકીય પ્રક્રિયા
বিচ্ছিন্ন অবস্থান,અલગ સ્થાન
আইএসও আকার,આઇએસઓ કદ
আইএসও স্ট্যান্ডার্ড,આઇ.એસ.ઓ. માનક
আইটেম অগ্রিম,બાબત
আইটেম গণনা,વસ્તુની ગણતરી
আইটেমের আকার,વસ્તુનું કદ
পুনরাবৃত্তি,ભારપૂર્વક કહેવું
পুনরাবৃত্তি,પુનરાગમન
পুনরাবৃত্তি ফ্যাক্টর,પુનરાવર્તન પરિબળ
পুনরাবৃত্তি রুটিন,પુનરાવર્તન
পুনরাবৃত্ত ডু-গ্রুপ,અનુરામી-જૂથ
পুনরাবৃত্ত অপারেশন,પુનરાવર્તિત કામગીરી
আইভারশন স্বরলিপি,આંચકી
জিটার,ગફલત
জব ব্যাচ,નોકરીની બેચ
কাজের ক্লাস,રોજગાર વર્ગ
চাকরি নিয়ন্ত্রণ,કાર્ય -નિયંત્રણ
চাকরি নিয়ন্ত্রণ  ভাষা,કાર્ય -નિયંત્રણ  ભાષા
চাকরি নিয়ন্ত্রণ  বিবৃতি,કાર્ય -નિયંત્રણ  નિવેદન
কাজের সংজ্ঞা,રોજગાર વ્યાખ્યા
চাকরি-প্রবাহ নিয়ন্ত্রণ,નોકરીમાં પ્રવાહ નિયંત્રણ
জব ইনপুট ডিভাইস,જોબ ઇનપુટ ઉપકરણ
জব ইনপুট ফাইল,કામ ઇનપુટ ફાઇલ
কাজের ইনপুট স্ট্রিম,રોજગાર ઇનપુટ પ્રવાહ
জব লাইব্রেরি,નોકરીનું પુસ્તકાલય
চাকরি ব্যবস্থাপনা,રોજગાર વ્યવસ્થા
কাজের নাম,નોકરીનું નામ
চাকরিমুখী  ভাষা,નોકરીમાં લક્ષી  ભાષા
চাকরিমুখী  টার্মিনাল,નોકરીમાં લક્ષી  અંતિમ
কাজের আউটপুট ডিভাইস,કાર્યપદ્ધતિ
কাজের আউটপুট ফাইল,કાર્યપદ્ધતિ ફાઇલ
কাজের আউটপুট স্ট্রিম,કાર્યપદ્ધતિ
জব প্যাক অঞ্চল,જોબ પેક ક્ષેત્ર
কাজের অগ্রাধিকার,કાર્ય -અગ્રતા
কাজের প্রক্রিয়াজাতকরণ,કાર્ય -પ્રક્રિયા
জব প্রোগ্রাম মোড,જોબ પ્રોગ્રામ મોડ
চাকরি-পুনরুদ্ধার  ফাইল নিয়ন্ত্রণ করুন,વ્યવસાય-પાકી  નિયંત્રણ ફાઈલ
চাকরি বিভাজক পৃষ্ঠা,જોબ વિભાજક પૃષ્ઠ
কাজের বিবৃতি,કાર્ય -પત્રક
কাজের পদক্ষেপ,કાર્ય -પગલું
কাজের পদক্ষেপ দীক্ষা,કાર્ય -પગલું દીક્ષા
কাজের পদক্ষেপ পুনঃসূচনা,જોબ સ્ટેપ ફરીથી પ્રારંભ
জব স্টিক,નોકરીની લાકડી
কাজের স্ট্রিম,વ્યવસાય પ્રવાહ
কাজ সমর্থন টাস্ক,કાર્ય -સમર્થન કાર્ય
জগল,ધક્કો મારવો
যোগ দিন,જોડવું
যৌথ অ্যাক্সেস ব্যয়,સંયુક્ત પ્રવેશ -ખર્ચ
যৌথ তথ্য সামগ্রী,સંયુક્ત માહિતી સામગ્રી
জোসেফসন জংশন,જોસેફસન જંકશન
জার্নাল,રોજમેળ
জার্নালিং,લાતરિયો
জার্নাল রিপোর্ট,રોજમેળ અહેવાલ
জার্নাল টেপ,નમેલી ટેપ
জাম্বো গ্রুপ,જમઈ જૂથ
জাম্পার,ગડબડી
জাম্পার নির্বাচনযোগ্য,જમ્પર પસંદ કરવા યોગ્ય
জাম্প নির্দেশ,વધતી સૂચના
Junktor,એક જ્કર
জাঙ্ক,કચરો
ন্যায্যতা,ઉચિતતા
ন্যায়সঙ্গত পরিসীমা,ઉચિત શ્રેણી
ন্যায়সঙ্গত মার্জিন,વાજબી ગાળો
কর্নহো মানচিত্র,કરણી નકશો
কাতাকনা,કટાકના
কার্নিং,ઉશ્કેરણી
কীবোর্ড,પાટિયું
কীবোর্ড  কম্পিউটার,પાટિયું  કોમ્પ્યુટર
কীবোর্ড এন্ট্রি,પાટિયું નોંધ
কীবোর্ড তদন্ত,પાટિયું તપાસ
কীবোর্ড লকআউট,પાટિયું
কীবোর্ড  ছিদ্রকারী,પાટિયું  છિદ્રક
কীবোর্ড পাঞ্চ,કીબોર્ડ પંચ
কীবোর্ড  পাঠান এবং গ্রহন করা,પાટિયું  મોકલો/પ્રાપ્ત કરો
কী ক্লিক করুন,મુખ્ય ક્લિક
কী-ক্লিক ফিল্টার,કી-ક્લિક ફિલ્ટર
কী চালিত,મહત્ત્વનું
চাবি প্রত্যক্ষ  অ্যাক্সেস,ચાહક  પ્રવેશ
কী-এনক্রিপ্টিং কী,કી-એન્ક્રિપ્ટિંગ કી
কী এন্ট্রি,મુખ્ય નોંધ
কী ভাঁজ =  হ্যাশিং,કી ફોલ્ડિંગ =  હસવું
চেইং চিপ,ચાવી
কীিং তরঙ্গ,ઉત્સવ
কী মাদুর,સાદડી
কী প্যাড,મુખ્ય પ padડ
মূল পর্ব,મુખ્ય તબક્કો
কী পালস,મુખ્ય નાડી
কী-পালসিং সিগন্যাল,ધૂમ્રપાનનો સંકેત
কী পাঞ্চ,મુખ્ય પંચ
কী বাছাই,મુખ્ય વર્ગીકરણ
কী স্ট্রোক,મુખ્ય સ્ટ્રોક
কী স্ট্রোক  প্রতিপাদন,કીકથ  ખરાઈ
কী টেপ,કી ટેપ
কী টেলিফোন সেট,મુખ્ય ટેલિફોન સેટ
কী টেলিফোন  পদ্ধতি,મુખ્ય ટેલિફોન  પદ્ધતિ
কী-টু-ডিস্ক,ચાવી
ফ্লপি কী,ફ્લોપીની ચાવી
টেপের কী,ટેપ
মূল রূপান্তর,ચાવીરૂપ પરિવર્તન
মূল শব্দ প্রসঙ্গ,મુખ્ય શબ્દ સંદર્ભ
কী-শব্দ  প্যারামিটার,શબ્દ  પરિમાણ
কিলোবাউড,કિલોબ aud ડ
কিলোবাইট,કિલોબાઇટ
কিলোমেগা,કિલોમગા
কিপস (কিলোইনস্ট্রাকশনস-পার্সেকেন্ড),કીપ્સ (કિલોઇંસ્ટ્રક્શન-પેરસેકન્ડ)
ধ্রুবক লেবেল,લેબલ
সাধারণ লেবেল,લેબલ ધરાવતું
লেবেলিং,લેબલિંગ
লেবেল তালিকা,લેબલ યાદી
লেবেল রেকর্ড,લેબલ રેકોર્ડ
লেবেল পরিবর্তনশীল,ચલ ચલ
লেসড কার্ড,શેકવામાં આવેલું કાર્ડ
ল্যান্ড-লাইন সুবিধা,જમીન-લાઇન સુવિધા
ভাষা (সিওবিএল),ભાષા (કોબોલ)
ভাষা  রূপান্তরকারী,ભાષા  એકત્રીકરણ કરનાર
ভাষা  দোভাষী,ભાષા  દુભાષિયા
ভাষা  প্রসেসর,ભાષા  પ્રોસેસર
ভাষা  বিবৃতি,ભાષા  નિવેદન
ভাষা উপসেট,ભાષા -ઉપસ્કરણ
ভাষা  অনুবাদ  বৈশিষ্ট্য,ભાષા  ભાષાંતર  લક્ષણ
ভাষা  অনুবাদক,ભાષા  ભાષાંતર કરનાર
বড় স্কেল  মিশ্রণ,મોટા પાયે  એકીકરણ
লেজার  যোগাযোগ,વાટાઘાટ કરનાર  વાતચીત
লেজার ইমালসন  স্টোরেজ,લેસર પ્રવાહી દૂતો  સંગ્રહ
লেজার জেট প্রিন্টার,લેસર જેટ પ્રિન્ટર
ল্যাচ,ખડતલ
ল্যাচিং,ઉશ્કેરાટ
বিলম্ব (সময়),લેટન્સી (સમય)
পার্শ্বীয় অপ্রয়োজনীয়তা  পরীক্ষা করুন,પાર્શ્વ  તપાસ
পার্শ্বীয় বিপরীত,પાર્શ્વ
নেতা,નેતા
নেতা রেকর্ড,અગત્ય
শীর্ষস্থানীয় নিয়ন্ত্রণ,અગ્રણી નિયંત્રણ
শীর্ষস্থানীয় সিদ্ধান্ত,અગ્રણી નિર્ણય
অগ্রণী শেষ,મુખ્ય અંત
