Hindi,Punjabi
अत्यणु अवयव,ਤੱਤ ਤੱਤ
अनंत समष्टि,ਬੇਅੰਤ ਆਬਾਦੀ
"अनंत, अनंतियाँ","ਅਨੰਤਤਾ, ਅਨੰਤਤਾਵਾਂ"
"अनंत, अनंती","ਬੇਅੰਤ, ਬੇਅੰਤ"
स्फीति गुणक,ਮਹਿੰਗਾਈ ਕਾਰਕ
नतिपरिवर्ती स्पर्शरेखा,ਵੇਰੀਏਬਲ ਟੈਂਜੈਂਟ
नतिपरिवर्ती फोकसन,ਉਲਟਾ ਫੋਕਸ
नति परिवर्तन,ਕੋਰਸ ਦੀ ਤਬਦੀਲੀ
फलन का निम्नक,ਫੰਕਸ਼ਨ ਦਾ ਡੈਰੀਵੇਟਿਵ
अवगम आव्यूह,ਸਿਗਮਾ ਮੈਟ੍ਰਿਕਸ
सूचना संसाधन,ਸੂਚਨਾ ਸਰੋਤ
सूचना विज्ञान,ਜਾਣਕਾਰੀ ਵਿਗਿਆਨ
" असमांगी , असमघाती","ਵੱਖਰਾ, ਅਸਪਸ਼ਟ"
असमघाती समीकरण,ਗੈਰ-ਸਰੂਪ ਸਮੀਕਰਨ
असमघात निकाय,ਗੈਰ-ਦੁਖਦਾਈ ਸਰੀਰ
"आदि, आरंभिक, प्रारंभिक","ਸ਼ੁਰੂਆਤੀ, ਸ਼ੁਰੂਆਤੀ, ਸ਼ੁਰੂਆਤੀ"
"प्रारंभिक स्थिति, प्रारंभिक प्रतिबंध","ਸ਼ੁਰੂਆਤੀ ਸਥਿਤੀ, ਸ਼ੁਰੂਆਤੀ ਪਾਬੰਦੀ"
प्रारंभिक रेखा,ਸ਼ੁਰੂਆਤੀ ਲਾਈਨ
प्रारंभिक बिंदु,ਸ਼ੁਰੂਆਤੀ ਬਿੰਦੂ
प्रारंभिक हल,ਸ਼ੁਰੂਆਤੀ ਹੱਲ
प्रारंभिक वेग,ਸ਼ੁਰੂਆਤੀ ਗਤੀ
एकैकी प्रतिचित्र,ਸਿੰਗਲ ਨਕਸ਼ਾ
एकैकी प्रतिचित्रण,ਸਿੰਗਲ ਮੈਪਿੰਗ
आंतर गुणन,ਅੰਤਰ ਗੁਣਾ
आंतरिक बिंदु,ਅੰਦਰੂਨੀ ਬਿੰਦੂ
आंतर गुणनफल्,ਅੰਦਰੂਨੀ ਉਤਪਾਦ
"निवेश (सं.), निविष्ट (वि.)","ਇਨਪੁਟ (ਐਨ.), ਇਨਪੁਟ (ਵੀ.)"
निविष्ट आंकड़े,ਇਨਪੁਟ ਡਾਟਾ
निवेश द्वार,ਨਿਵੇਸ਼ ਗੇਟਵੇ
निवेश निर्गत विश्लेषण,ਨਿਵੇਸ਼ ਆਉਟਪੁੱਟ ਵਿਸ਼ਲੇਸ਼ਣ
निवेश निर्गत नियंत्रण पद्धति,ਇੰਪੁੱਟ ਆਉਟਪੁੱਟ ਕੰਟਰੋਲ ਸਿਸਟਮ
निवेश निर्गत प्रणाली,ਇੰਪੁੱਟ ਆਉਟਪੁੱਟ ਸਿਸਟਮ
निवेश मात्रा,ਨਿਵੇਸ਼ ਦੀ ਮਾਤਰਾ
"निवेश रजिस्टर, निवेश पंजिका","ਨਿਵੇਸ਼ ਰਜਿਸਟਰ, ਨਿਵੇਸ਼ ਰਜਿਸਟਰ"
निवेशी टर्मिनल,ਇੰਪੁੱਟ ਟਰਮੀਨਲ
"अंतर्दृत, अंतर्गतवृत","ਅੰਦਰ, ਹੇਠਾਂ"
क्षण,ਪਲ
"तात्क्षणिक, तात्कालिक","ਤਤਕਾਲ, ਤਤਕਾਲ"
तात्क्षणिक त्वरण,ਤਤਕਾਲ ਪ੍ਰਵੇਗ
तात्क्षणिक घुर्णनाक्ष,ਤੁਰੰਤ ਰੋਟੇਸ਼ਨ
तात्क्षणिक केंद्र,ਤੁਰੰਤ ਕੇਂਦਰ
तात्क्षणिक वेग,ਤਤਕਾਲ ਗਤੀ
तात्क्षणिक आयतन,ਤੁਰੰਤ ਵਾਲੀਅਮ
"पूर्ण संख्या, पूर्णांक","ਪੂਰੀ ਸੰਖਿਆ, ਪੂਰਨ ਅੰਕ"
पूर्णांक रैखिक प्रोग्रामन,ਪੂਰਨ ਅੰਕ ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
समाकलनीयता,ਅਖੰਡਤਾ
समाकलनीय,ਏਕੀਕ੍ਰਿਤ
समाकलनीय अवकल समीकरण,ਏਕੀਕ੍ਰਿਤ ਵਿਭਿੰਨ ਸਮੀਕਰਨ
समाकलनीय समीकरण,ਏਕੀਕ੍ਰਿਤ ਸਮੀਕਰਨ
समाकलनीय फलन,ਅਟੁੱਟ ਫੰਕਸ਼ਨ
" समाकल , पूर्णांकीय","ਪੂਰਨ ਅੰਕ, ਪੂਰਨ ਅੰਕ"
"समाकलन-गणित, इंटीग्रल कैलकुलस",ਇੰਟੈਗਰਲ ਕੈਲਕੂਲਸ ਇੰਟੀਗ੍ਰੇਲ ਕੈਲਕੂਲਸ
समाकल वक्र,ਅਟੁੱਟ ਵਕਰ
पूर्णींकीय प्रांत,ਪੂਰਨ ਅੰਕ ਡੋਮੇਨ
समाकल समीकरण,ਅਟੁੱਟ ਸਮੀਕਰਨ
"पूर्ण संख्या, पूर्णांक","ਪੂਰੀ ਸੰਖਿਆ, ਪੂਰਨ ਅੰਕ"
प्रथम प्रकार का समाकल,ਪਹਿਲੀ ਕਿਸਮ ਦਾ ਅਟੁੱਟ
समाकल निरूपण,ਅਟੁੱਟ ਪ੍ਰਤੀਨਿਧਤਾ
समाकल चिह्न,ਅਟੁੱਟ ਚਿੰਨ੍ਹ
समाकलन करना,ਏਕੀਕ੍ਰਿਤ
समाकलित अवशोषण गुणांक,ਏਕੀਕ੍ਰਿਤ ਸਮਾਈ ਗੁਣਾਂਕ
समाकलन गुणक,ਏਕੀਕਰਣ ਕਾਰਕ
समाकलन,ਏਕੀਕਰਣ
अवकलन दूवारा समाकलन,ਅੰਤਰ ਦੁਆਰਾ ਏਕੀਕਰਣ
खंडशः समाकलन,ਖੰਡ ਏਕੀਕਰਣ
परिमेयकरण दूवारा समाकलन,ਤਰਕਸ਼ੀਲਤਾ ਦੁਆਰਾ ਏਕੀਕਰਣ
प्रतिस्थापन दूवारा समाकलन,ਬਦਲ ਦੁਆਰਾ ਏਕੀਕਰਣ
उत्तरोत्तर समानयन दूवारा समाकलन,ਪ੍ਰਗਤੀਸ਼ੀਲ ਸਮਾਨਤਾ ਦੁਆਰਾ ਏਕੀਕਰਣ
श्रेणीबद्ध समाकलन,ਲੜੀਵਾਰ ਏਕੀਕਰਣ
सदिश का समाकलन,ਵੈਕਟਰ ਏਕੀਕਰਣ
संवृत पृष्ठ पर समाकलन,ਬੰਦ ਪੰਨੇ &#39;ਤੇ ਏਕੀਕਰਣ
समाकलक,ਏਕੀਕਰਣ
समाकलक घटक,ਅਟੁੱਟ ਅੰਗ
समाकल-अवकल समीकरण,ਅਟੁੱਟ-ਅੰਤਰਕ ਸਮੀਕਰਨ
" अंतः खंड , अपरोधन","ਰੁਕਾਵਟ, ਰੁਕਾਵਟ"
विनिमेय संक्रिया,ਬਦਲਣਯੋਗ ਕਾਰਵਾਈ
"विनिमेय, व्यतिहार",ਪਰਿਵਰਤਨਯੋਗ
अंतर्वर्ग सहसंबंध,ਅੰਤਰ-ਵਰਗ ਸਬੰਧ
परस्पर सहसंबंध,ਇਕ ਦੂਸਰੇ ਨਾਲ ਸੰਬੰਧ
परस्पर सहसंबंध गुणांक,ਸਬੰਧ ਗੁਣਾਂਕ
"परस्पर निर्भरता, अन्योन्याश्रय","ਅੰਤਰ-ਨਿਰਭਰਤਾ, ਅੰਤਰ-ਨਿਰਭਰਤਾ"
अन्योन्याश्रित,ਪਰਸਪਰ ਨਿਰਭਰ
ब्याज,ਦਿਲਚਸਪੀ
"अंतरपृष्ठ, पार्थक्य पृष्ठ",ਇੰਟਰਫੇਸ ਸਫ਼ਾ
अंतरफलक कोण,ਇੰਟਰਫੇਸ ਕੋਣ
समाकल्य,ਅਟੁੱਟ
समाकलित,ਏਕੀਕ੍ਰਿਤ
"अभ्यंतर, अंतरंग, अंतः (सं.), अंतर्गूढ़, आंतरिक,अंतःस्थ (वि.)","ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ (adj.), ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ (v.)"
अंतः कोण,ਅੰਦਰੂਨੀ ਕੋਣ
अंतः क्षेत्र,ਅੰਦਰੂਨੀ ਜ਼ੋਨ
अंतः प्रांत,ਅੰਤਰ-ਸੂਬਾ
आंतरिक अवयव,ਅੰਦਰੂਨੀ ਹਿੱਸੇ
समुच्चय का अभ्यंतर,ਸੈੱਟ ਦਾ ਅੰਦਰੂਨੀ ਹਿੱਸਾ
अभिमुख अंतः कोण,ਅੰਦਰੂਨੀ ਕੋਣ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ
अंतर्गह,ਅੰਦਰ
आंतरिक बिंदु,ਅੰਦਰੂਨੀ ਬਿੰਦੂ
"मध्यवर्ती, माध्यमिक, मध्य, मध्यक","ਵਿਚਕਾਰਲਾ, ਸੈਕੰਡਰੀ, ਮੱਧ, ਮੱਧ"
मध्यवर्ती बिंदु,ਵਿਚਕਾਰਲਾ ਬਿੰਦੂ
मध्यवर्ती मान प्रमेय,ਵਿਚਕਾਰਲੇ ਮੁੱਲ ਦਾ ਸਿਧਾਂਤ
आंतरिक द्‌विभाजक,ਅੰਦਰੂਨੀ ਬਾਈਸੈਕਟਰ
अंतर्वेशन,ਇੰਟਰਪੋਲੇਸ਼ਨ
अंतर्वेशन-सूत्र,ਸੰਮਿਲਨ ਫਾਰਮੂਲਾ
प्रतिच्छेदी,ਨੂੰ ਕੱਟਣਾ
प्रतिच्छेदी वक्र,ਇੰਟਰਸੈਕਟਿੰਗ ਕਰਵ
प्रतिच्छेदी रेखाएँ,ਇੰਟਰਸੈਕਟਿੰਗ ਲਾਈਨਾਂ
" प्रतिच्छेदन, प्रतिच्छेद , सर्वनिष्ठ","ਇੰਟਰਸੈਕਸ਼ਨ, ਇੰਟਰਸੈਕਸ਼ਨ, ਇੰਟਰਸੈਕਸ਼ਨ"
प्रतिच्छेद वक्र,ਇੰਟਰਸੈਕਸ਼ਨ ਕਰਵ
वक्रों का प्रतिच्छेद,ਕਰਵ ਦਾ ਇੰਟਰਸੈਕਸ਼ਨ
समुच्चयों का सर्वनिष्ठ,ਸੈੱਟ ਦੇ ਇੰਟਰਸੈਕਸ਼ਨ
"अंतराल, अंतर","ਪਾੜਾ, ਪਾੜਾ"
अंतराल आकल,ਅੰਤਰਾਲ ਦਾ ਅਨੁਮਾਨ
अंतराल आकलन,ਅੰਤਰਾਲ ਦਾ ਅਨੁਮਾਨ
अंतराल मध्य बिंदु,ਅੰਤਰਾਲ ਮੱਧ ਬਿੰਦੂ
"खंडांतर्गत प्रभाव, अंतः खंड प्रभाव","ਅੰਤਰ-ਵਿਭਾਗੀ ਪ੍ਰਭਾਵ, ਅੰਤਰ-ਵਿਭਾਗੀ ਪ੍ਰਭਾਵ"
अंतरावर्ग सहसंबंध,ਅੰਤਰ-ਵਰਗ ਸਬੰਧ
निश्चरता,ਚੁੱਪ
निश्चर,ਯਕੀਨਨ
निश्चर तंत्र,ਸਥਿਰ ਸਿਸਟਮ
तालिका,ਮੇਜ਼
तालिका नियतन,ਟੇਬਲ ਅਸਾਈਨਮੈਂਟ
तालिका नियंत्रण,ਟੇਬਲ ਕੰਟਰੋਲ
तालिका नियंत्रण निदर्श,ਟੇਬਲ ਕੰਟਰੋਲ ਮਾਡਲ
तालिका नियंत्रण प्रणाली,ਟੇਬਲ ਕੰਟਰੋਲ ਸਿਸਟਮ
तालिका चक्र,ਟੇਬਲ ਚੱਕਰ
तालिका धारण लागत,ਟੇਬਲ ਰੱਖਣ ਦੀ ਲਾਗਤ
तालिका बिंदु,ਸਾਰਣੀ ਬਿੰਦੂ
तालिका नीति,ਸਾਰਣੀ ਨੀਤੀ
तालिका  स्थिति,ਟੇਬਲ ਸਥਿਤੀ
"प्रतित्रोम, व्युत्क्रम, विपरीत","ਉਲਟ, ਉਲਟ, ਉਲਟ"
प्रतिलोम सहसंबंध,ਉਲਟ ਸਬੰਧ
प्रतिलोम फलन,ਉਲਟ ਫੰਕਸ਼ਨ
प्रति लोम अतिपरवलयिक फलन,ਹਾਈਪਰਬੋਲਿਕ ਫੰਕਸ਼ਨ ਪ੍ਰਤੀ ਫੋਮ
व्युत्क्रमानुपाती,ਉਲਟ ਅਨੁਪਾਤਕ
व्युत्क्रम प्रतिचित्र ण,ਉਲਟ ਨਕਸ਼ਾ
व्युत्क्रम संख्या,ਪਰਸਪਰ ਸੰਖਿਆ
व्युत्क्रम आव्यूह,ਉਲਟ ਮੈਟ੍ਰਿਕਸ
प्रतिलोम क्रमचय,ਉਲਟ ਕ੍ਰਮਵਾਰ
व्युत्क्रमानुपात,ਉਲਟ ਅਨੁਪਾਤ
प्रतिलोम त्रिकोणमितीय फलन,ਉਲਟ ਤਿਕੋਣਮਿਤੀ ਫੰਕਸ਼ਨ
प्रतिलोमन-सूत्र,ਉਲਟ ਫਾਰਮੂਲਾ
क्रम का प्रति लोमन,ਕ੍ਰਮ ਦੀ ਕਾਪੀ
व्युत्क्रमणीय आव्यूह,ਉਲਟ ਮੈਟ੍ਰਿਕਸ
व्युत्क्रमणीय रूपांतरण,ਉਲਟ ਪਰਿਵਰਤਨ
अपरिमेय,ਤਰਕਹੀਣ
अपरिमेय समीकरण,ਤਰਕਹੀਣ ਸਮੀਕਰਨ
अपरिमेय व्यंजक,ਤਰਕਹੀਣ ਸਮੀਕਰਨ
अपरिमेय संख्या,ਅਸਪਸ਼ਟ ਸੰਖਿਆ
अपरिमेय मूल,ਤਰਕਹੀਣ ਜੜ੍ਹ
" अखंडनीय , अलघुकरणीय , असमानेय","ਅਟੱਲ, ਅਟੱਲ, ਅਟੱਲ"
अघूर्णी सदिश,ਰੋਟੇਸ਼ਨਲ ਵੈਕਟਰ
अघूर्णी सदिश फलन,ਰੋਟੇਸ਼ਨਲ ਵੈਕਟਰ ਫੰਕਸ਼ਨ
अघूर्णी वेग,ਰੋਟੇਸ਼ਨਲ ਵੇਗ
तुल्यकोणी (वि.) समदिक्पा ती रेखा (सं),isometric (v.) ਸੱਜੀ ਲਾਈਨ (v.)
समककुदता,ਸਮਕਾਲੀਤਾ
वियुक्त अनिवार्य विचित्रता,ਅਲੱਗ ਜ਼ਰੂਰੀ ਅਜੀਬਤਾ
वियुक्त बिंदु,ਅਲੱਗ ਬਿੰਦੂ
"समदूरीक, त्रिसमलंबाक्ष, घनीय, आइसोमेट्रिक","isometric, tritezole, ਘਣ, isometric"
समद्विबाहु विन्यास,ਆਈਸੋਸੀਲਸ ਸੰਰਚਨਾ
पुनरावृत्त समाकल,ਦੁਹਰਾਉਣ ਵਾਲਾ ਅਟੁੱਟ
पुनरावृत्त अंतर्वेशन,ਦੁਹਰਾਓ ਸੰਮਿਲਨ
पुनरावृत्ति,ਦੁਹਰਾਓ
पुनरावृत्ति सूत्र,ਦੁਹਰਾਓ ਫਾਰਮੂਲਾ
पुनरावर्ती समाकलन सूत्र,ਆਵਰਤੀ ਏਕੀਕਰਣ ਫਾਰਮੂਲਾ
पुनरावर्ती क्रि याविधि,ਆਵਰਤੀ ਪ੍ਰਕਿਰਿਆ
पुनरावर्ती विधि,ਆਵਰਤੀ ਢੰਗ
जैकोबियन,ਜੈਕੋਬੀਅਨ
जैकोबी सारणिक,ਜੈਕੋਬੀ ਸਰਨਿਕ
जैकोबी आव्यूह,ਜੈਕੋਬੀ ਮੈਟ੍ਰਿਕਸ
समुच्चयों का सम्मिलन,ਸੈੱਟ ਦਾ ਸੁਮੇਲ
"जोड़, संधि (सं.) संयुक्त(वि.)",ਸੰਯੁਕਤ (v.) ਸੰਯੁਕਤ (v.)
संयुक्त घनत्व फलन,ਸੰਯੁਕਤ ਘਣਤਾ ਫੰਕਸ਼ਨ
संयुक्त बारंबारता फलन,ਸੰਯੁਕਤ ਬਾਰੰਬਾਰਤਾ ਫੰਕਸ਼ਨ
संयुक्ततः आश्रित चर,ਸੰਯੁਕਤ ਨਿਰਭਰ ਵੇਰੀਏਬਲ
संयुक्त प्रायिकता,ਸੰਯੁਕਤ ਸੰਭਾਵਨਾ
सम्मिलन,ਸੰਮਿਲਨ
"कुदान, जंप, प्लुति","ਕੁੱਦੀ, ਛਾਲ, ਪਲੂਟੀ"
प्लुति असांतत्य,ਪਲੂਟੀ ਬੰਦ
"न्यायसंगति, औचित्य","ਨਿਆਂ, ਨਿਆਂ"
औचित्य बताना,ਜਾਇਜ਼ ਠਹਿਰਾਓ
कारनाफ मानचित्र,carnafe ਨਕਸ਼ਾ
"गुठली, अष्टि","ਕਰਨਲ, ਸੁਆਹ"
प्रतिचित्रण की अष्टि,ਮੈਪਿੰਗ ਬਿੰਦੂ
"शुदूधगति विज्ञान, शुदूध गतिकी","ਸ਼ੁੱਧ ਗਤੀਸ਼ੀਲਤਾ, ਸ਼ੁੱਧ ਗਤੀਸ਼ੀਲਤਾ"
गतिज ऊर्जा,ਗਤੀਆਤਮਿਕ ਊਰਜਾ
"बलगति विज्ञान, बलगतिकी","ਗਤੀ ਵਿਗਿਆਨ, ਗਤੀ ਵਿਗਿਆਨ"
कोल्मोगोरोफ-स्मिरनोव परीक्षण,ਕੋਲਮੋਗੋਰੋਫ-ਸਮਰਨੋਵ ਟੈਸਟ
क्रोनेकर डेल्टा,ਕ੍ਰੋਨੇਕਰ ਡੈਲਟਾ
ककुदता,ਖੀਰਾ
लग्रांज फलन,Lagrange ਫੰਕਸ਼ਨ
लग्रांज गुणक,Lagrange ਗੁਣਕ
"स्तरिका, पटल","ਤਖ਼ਤੀ, ਬੋਰਡ"
लाप्लास रूपांतर,ਲੈਪਲੇਸ ਟ੍ਰਾਂਸਫਾਰਮ
बृहत संख्या,ਵੱਡੀ ਗਿਣਤੀ
अभिलक्षणिक मूल,ਵਿਸ਼ੇਸ਼ਤਾ ਮੂਲ
पार्श्व पृष्ठ,ਪਾਸੇ ਦਾ ਸਫ਼ਾ
लैटिन वर्ग,ਲਾਤੀਨੀ ਵਰਗ
"नाभिलंब, लैटस रैक्टम","ਨਾਭੀਨਾਲ, ਲੈਟਸ ਗੁਦਾ"
"नियम, सिद्धांत","ਨਿਯਮ, ਅਸੂਲ"
वेग संयोजन नियम,ਵੇਗ ਸੁਮੇਲ ਨਿਯਮ
संकलनीयता नियम,ਅਨੁਕੂਲਤਾ ਨਿਯਮ
ह्नासमान प्रतिफल नियम,ਘੱਟ ਰਿਹਾ ਰਿਟਰਨ ਨਿਯਮ
गुरुत्वाकर्षण नियम,ਗੰਭੀਰਤਾ ਦਾ ਨਿਯਮ
समूह के लिए समाकारिता नियम,ਸਮੂਹ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਨਿਯਮ
वलयों के लिए समाकारिता नियम,ਰਿੰਗਾਂ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਨਿਯਮ
बढ़ती लागत का नियम,ਵਧਦੀ ਲਾਗਤ ਦਾ ਕਾਨੂੰਨ
घातांक नियम,ਵਿਆਖਿਆ ਨਿਯਮ
जड़त्व नियम,ਜੜਤਾ ਕਾਨੂੰਨ
बृहत्‌ संख्याओं का नियम,ਵੱਡੀ ਗਿਣਤੀ ਦਾ ਕਾਨੂੰਨ
प्रायिकता-नियम,ਸੰਭਾਵਨਾ ਨਿਯਮ
"ज्या नियम, साइन नियम","ਸਾਈਨ ਨਿਯਮ, ਸਾਈਨ ਨਿਯਮ"
घातांको के नियम,ਘਾਤਕਾਂ ਦਾ ਕਾਨੂੰਨ
गति नियम,ਗਤੀ ਦੇ ਨਿਯਮ
"परत, स्तर","ਪਰਤ, ਪੱਧਰ"
अग्रग गुणांक,ਅੱਗੇ ਗੁਣਾਕ
अग्रग विकर्ण,ਸਾਹਮਣੇ ਵਿਕਰਣ
अग्रग उप-आव्यूह,ਫਾਰਵਰਡ ਸਬ-ਮੈਟ੍ਰਿਕਸ
अग्रग पद,ਸਾਹਮਣੇ ਪੋਸਟ
"न्यूनतम, अल्पतम, लघुतम","ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ"
लघुतम समापवर्त्य (LCM),ਸਭ ਤੋਂ ਘੱਟ ਆਮ (LCM)
न्यूनतम अवयव,ਘੱਟੋ-ਘੱਟ ਭਾਗ
न्यूनतम वर्ग,ਸਭ ਤੋਂ ਹੇਠਲੀ ਸ਼੍ਰੇਣੀ
न्यूनतम उपरि परिबंध,ਘੱਟੋ-ਘੱਟ ਓਵਰਹੈੱਡ ਸੀਮਾ
वाम सहसमुच्चय,ਖੱਬੇ ਸੈੱਟ
वामावर्त,ਘੜੀ ਦੇ ਉਲਟ
वामावर्ती पेच,ਘੜੀ ਦੇ ਉਲਟ ਪੇਚ
वाम प्रतिलोम,ਖੱਬੇ ਉਲਟ
वाम गुणन,ਖੱਬਾ ਗੁਣਾ
लाइबनिटस सूत्र,ਲੀਬਨੀਜ਼ ਫਾਰਮੂਲਾ
लंबाई,ਲੰਬਾਈ
तुंगककुदी,ਤੁੰਗਕੁੜੀ
तुंगककुदी वक्र,tragus ਕਰਵ
तुंगककुदता,ਲੰਗਫਿਸ਼
स्तर वक्र,ਪੱਧਰ ਕਰਵ
विश्वास्यता स्तर,ਵਿਸ਼ਵਾਸ ਦਾ ਪੱਧਰ
सार्थकता का स्तर,ਮਹੱਤਤਾ ਦੇ ਪੱਧਰ
कोशक्रमानुसार,ਕਾਲਕ੍ਰਮ ਅਨੁਸਾਰ
कोश क्रम,ਡਿਕਸ਼ਨਰੀ ਆਰਡਰ
संभाविता फलन,ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ
संभाविता अनुपात परिक्षण,ਸੰਭਾਵਨਾ ਅਨੁਪਾਤ ਟੈਸਟ
" सीमा , सीमांत","ਸੀਮਾ, ਸੀਮਾ"
"सीमांत, चरम","ਸੀਮਾਂਤ, ਅਤਿਅੰਤ"
सीमांत मान,ਸੀਮਾਂਤ ਮੁੱਲ
सीमांत वेग,ਸੀਮਾਂਤ ਗਤੀ
माध्य में सीमा,ਮਤਲਬ ਵਿੱਚ ਸੀਮਾ
समाकलन की सीमा,ਏਕੀਕਰਣ ਦੀ ਸੀਮਾ
अनुक्रम सीमा,ਕ੍ਰਮ ਸੀਮਾ
"गुच्छ बिंदु, सीमा बिंदु","ਕਲੱਸਟਰ ਪੁਆਇੰਟ, ਸੀਮਾ ਬਿੰਦੂ"
सीमांत वेग,ਸੀਮਾਂਤ ਗਤੀ
" रेखा , लाइन , दीर्घतंतु","ਰੇਖਾ, ਰੇਖਾ, ਅੰਡਾਕਾਰ"
"रेखीय, रैखिक, रेखाकार","ਰੇਖਿਕ, ਰੇਖਿਕ, ਰੇਖਿਕ"
रैखिक बीजावल्ली,ਰੇਖਿਕ ਬਿਜਵੱਲੀ
रैखिक बीजीय समीकरण,ਰੇਖਿਕ ਬੀਜਗਣਿਤ ਸਮੀਕਰਨ
रैखिक सन्निकटन,ਰੇਖਿਕ ਅਨੁਮਾਨ
रैखिक अनंतस्पर्शी,ਰੇਖਿਕ ਲੱਛਣ
रैखिक गुणांक,ਰੇਖਿਕ ਗੁਣਾਂਕ
एकघात संचय,ਸਦਮਾ ਇਕੱਠਾ
एकघात प्रतिबंध,ਸਦਮਾ ਪਾਬੰਦੀ
रैखिक आश्रितता,ਰੇਖਿਕ ਨਿਰਭਰਤਾ
रैखिक अवकलन समीकरण,ਰੇਖਿਕ ਅੰਤਰ ਸਮੀਕਰਨ
" रैखिक विमा , रैखिक माप , रैखिक लंबाई-चौड़ाई","ਰੇਖਿਕ ਮਾਪ, ਰੇਖਿਕ ਮਾਪ, ਰੇਖਿਕ ਲੰਬਾਈ-ਚੌੜਾਈ"
"रैखिक समीकरण, एकघात समीकरण","ਰੇਖਿਕ ਸਮੀਕਰਨ, ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ"
रैखिक समघात,ਰੇਖਿਕ ਸਮਰੂਪਤਾ
रैखिक भिन्नात्मक रूपांतरण,ਲੀਨੀਅਰ ਫਰੈਕਸ਼ਨਲ ਰੂਪਾਂਤਰਨ
रैखिक फलन,ਰੇਖਿਕ ਫੰਕਸ਼ਨ
रैखिक फलनक,ਰੇਖਿਕ ਫੰਕਸ਼ਨ
रैखिक समूह,ਰੇਖਿਕ ਸਮੂਹ
रैखिक स्वतंत्रता,ਰੇਖਿਕ ਸੁਤੰਤਰਤਾ
रैखिक स्वतंत्र संबंध,ਰੇਖਿਕ ਸੁਤੰਤਰ ਸਬੰਧ
रैखिक असमिका,ਰੇਖਿਕ ਅਸਮਾਨਤਾ
रैखिक असमघाती अवकल समीकरण,ਰੇਖਿਕ ਗੈਰ-ਸਰੂਪ ਵਿਭਿੰਨ ਸਮੀਕਰਨ
रैखिक समाकल समीकरण,ਰੇਖਿਕ ਅਟੁੱਟ ਸਮੀਕਰਨ
रैखिक अंतर्वेशन,ਰੇਖਿਕ ਇੰਟਰਪੋਲੇਸ਼ਨ
रैखिक न्यूनतम वर्ग समाश्रयण विश्लेषण,ਲੀਨੀਅਰ ਸਭ ਤੋਂ ਘੱਟ ਵਰਗ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
" एकघाततः , रैखिकतः","ਇਕਵਚਨ, ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ"
रैखिकतः परतंत्र,ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਨਿਰਭਰ
रैखिकतः स्वतंत्र,ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਸੁਤੰਤਰ
रैखिक प्रतिचित्रण,ਰੇਖਿਕ ਮੈਪਿੰਗ
रैखिक क्रम,ਰੇਖਿਕ ਕ੍ਰਮ
रैखिक क्रमीकरण,ਰੇਖਿਕ ਸੀਰੀਅਲਾਈਜ਼ੇਸ਼ਨ
रैखिक प्रोग्रामन,ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
रैखिक प्रोग्रामन कलन-विधि,ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਐਲਗੋਰਿਦਮ
रैखिक प्रोग्रामन समस्या,ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਮੱਸਿਆ
रैखिक समाश्रयण,ਰੇਖਿਕ ਰਿਗਰੈਸ਼ਨ
रैखिक समाश्रयण गुणांक,ਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ
"रैखिक संबंध, एकघाती संबंध","ਰੇਖਿਕ ਸਬੰਧ, ਘਾਤਕ ਸਬੰਧ"
रैखिक समष्टि,ਰੇਖਿਕ ਆਬਾਦੀ
रैखिक उपसमष्टि,ਰੇਖਿਕ ਉਪਸਪੇਸ
रैखिक रूपांतरण,ਰੇਖਿਕ ਪਰਿਵਰਤਨ
रैखिक उपनति,ਰੇਖਿਕ ਰਿਗਰੈਸ਼ਨ
रैखिक अनभिनत आकल,ਰੇਖਿਕ ਅੰਤਰ ਅਨੁਮਾਨ
रैखिक वेग,ਰੇਖਿਕ ਵੇਗ
रेखा समाकल,ਲਾਈਨ ਅਟੁੱਟ
प्रतिच्छेद-रेखा,ਇੰਟਰਸੈਕਸ਼ਨ ਦੀ ਲਾਈਨ
समाश्रयण-रेखा,ਰਿਗਰੈਸ਼ਨ ਦੀ ਲਾਈਨ
