Punjabi,Gujarati
ਅਲੱਗ ਬਿੰਦੂ,અલગ બિંદુ
"isometric, tritezole, ਘਣ, isometric","isometric, tritezole, cubic, isometric"
ਆਈਸੋਸੀਲਸ ਸੰਰਚਨਾ,સમદ્વિબાજુ રૂપરેખાંકન
ਦੁਹਰਾਉਣ ਵਾਲਾ ਅਟੁੱਟ,પુનરાવર્તિત અભિન્ન
ਦੁਹਰਾਓ ਸੰਮਿਲਨ,પુનરાવર્તિત નિવેશ
ਦੁਹਰਾਓ,પુનરાવર્તન
ਦੁਹਰਾਓ ਫਾਰਮੂਲਾ,પુનરાવર્તન સૂત્ર
ਆਵਰਤੀ ਏਕੀਕਰਣ ਫਾਰਮੂਲਾ,પુનરાવર્તિત એકીકરણ સૂત્ર
ਆਵਰਤੀ ਪ੍ਰਕਿਰਿਆ,પુનરાવર્તિત પ્રક્રિયા
ਆਵਰਤੀ ਢੰਗ,પુનરાવર્તિત પદ્ધતિ
ਜੈਕੋਬੀਅਨ,જેકોબિયન
ਜੈਕੋਬੀ ਸਰਨਿਕ,જેકોબી સાર્નિક
ਜੈਕੋਬੀ ਮੈਟ੍ਰਿਕਸ,જેકોબી મેટ્રિક્સ
ਸੈੱਟ ਦਾ ਸੁਮੇਲ,સમૂહોનું સંયોજન
ਸੰਯੁਕਤ (v.) ਸੰਯੁਕਤ (v.),સંયુક્ત (v.) સંયુક્ત (v.)
ਸੰਯੁਕਤ ਘਣਤਾ ਫੰਕਸ਼ਨ,સંયુક્ત ઘનતા કાર્ય
ਸੰਯੁਕਤ ਬਾਰੰਬਾਰਤਾ ਫੰਕਸ਼ਨ,સંયુક્ત આવર્તન કાર્ય
ਸੰਯੁਕਤ ਨਿਰਭਰ ਵੇਰੀਏਬਲ,સંયુક્ત આશ્રિત ચલ
ਸੰਯੁਕਤ ਸੰਭਾਵਨਾ,સંયુક્ત સંભાવના
ਸੰਮਿਲਨ,ઉમેરવુ
"ਕੁੱਦੀ, ਛਾਲ, ਪਲੂਟੀ","કોદાળી, કૂદકો, પ્લુટી"
ਪਲੂਟੀ ਬੰਦ,પ્લુટી વિરામ
"ਨਿਆਂ, ਨਿਆਂ","ન્યાયીપણું, વાજબીપણું"
ਜਾਇਜ਼ ਠਹਿਰਾਓ,વાજબી ઠેરવવું
carnafe ਨਕਸ਼ਾ,carnafe નકશો
"ਕਰਨਲ, ਸੁਆਹ","કર્નલો, રાખ"
ਮੈਪਿੰਗ ਬਿੰਦੂ,મેપિંગ બિંદુ
"ਸ਼ੁੱਧ ਗਤੀਸ਼ੀਲਤਾ, ਸ਼ੁੱਧ ਗਤੀਸ਼ੀਲਤਾ","પાયરોડાયનેમિક્સ, પ્યુરિન ડાયનેમિક્સ"
ਗਤੀਆਤਮਿਕ ਊਰਜਾ,ગતિ ઊર્જા
"ਗਤੀ ਵਿਗਿਆਨ, ਗਤੀ ਵਿਗਿਆਨ","ગતિશાસ્ત્ર, ગતિશાસ્ત્ર"
ਕੋਲਮੋਗੋਰੋਫ-ਸਮਰਨੋਵ ਟੈਸਟ,કોલમોગોરોફ-સ્મિર્નોવ ટેસ્ટ
ਕ੍ਰੋਨੇਕਰ ਡੈਲਟਾ,ક્રોનેકર ડેલ્ટા
ਖੀਰਾ,કાકડી
Lagrange ਫੰਕਸ਼ਨ,Lagrange કાર્ય
Lagrange ਗੁਣਕ,લેગ્રેન્જ ગુણક
"ਤਖ਼ਤੀ, ਬੋਰਡ","પાટિયું, બોર્ડ"
ਲੈਪਲੇਸ ਟ੍ਰਾਂਸਫਾਰਮ,લેપ્લેસ ટ્રાન્સફોર્મ
ਵੱਡੀ ਗਿਣਤੀ,મોટી સંખ્યા
ਵਿਸ਼ੇਸ਼ਤਾ ਮੂਲ,લાક્ષણિક મૂળ
ਪਾਸੇ ਦਾ ਸਫ਼ਾ,બાજુનું પૃષ્ઠ
ਲਾਤੀਨੀ ਵਰਗ,લેટિન ચોરસ
"ਨਾਭੀਨਾਲ, ਲੈਟਸ ਗੁਦਾ","નાભિની દોરી, લેટસ ગુદામાર્ગ"
"ਨਿਯਮ, ਅਸੂਲ","નિયમો, સિદ્ધાંતો"
ਵੇਗ ਸੁਮੇਲ ਨਿਯਮ,વેગ સંયોજન નિયમ
ਅਨੁਕੂਲਤਾ ਨਿਯਮ,સુસંગતતા નિયમ
ਘੱਟ ਰਿਹਾ ਰਿਟਰਨ ਨਿਯਮ,ઘટતા વળતરનો નિયમ
ਗੰਭੀਰਤਾ ਦਾ ਨਿਯਮ,ગુરુત્વાકર્ષણનો નિયમ
ਸਮੂਹ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਨਿਯਮ,જૂથ માટે હોમોમોર્ફિઝમનો નિયમ
ਰਿੰਗਾਂ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਨਿਯਮ,રિંગ્સ માટે હોમોમોર્ફિઝમનો નિયમ
ਵਧਦੀ ਲਾਗਤ ਦਾ ਕਾਨੂੰਨ,વધતી કિંમતનો કાયદો
ਵਿਆਖਿਆ ਨਿਯਮ,ઘાતીકરણ નિયમ
ਜੜਤਾ ਕਾਨੂੰਨ,જડતા કાયદો
ਵੱਡੀ ਗਿਣਤੀ ਦਾ ਕਾਨੂੰਨ,મોટી સંખ્યામાં કાયદો
ਸੰਭਾਵਨਾ ਨਿਯਮ,સંભાવના નિયમ
"ਸਾਈਨ ਨਿਯਮ, ਸਾਈਨ ਨਿਯਮ","સાઈન નિયમ, સાઈન નિયમ"
ਘਾਤਕਾਂ ਦਾ ਕਾਨੂੰਨ,ઘાતાંકનો કાયદો
ਗਤੀ ਦੇ ਨਿਯਮ,ઝડપ નિયમો
"ਪਰਤ, ਪੱਧਰ","સ્તર, સ્તર"
ਅੱਗੇ ਗੁਣਾਕ,આગળ ગુણાંક
ਸਾਹਮਣੇ ਵਿਕਰਣ,આગળનો કર્ણ
ਫਾਰਵਰਡ ਸਬ-ਮੈਟ੍ਰਿਕਸ,ફોરવર્ડ સબ-મેટ્રિક્સ
ਸਾਹਮਣੇ ਪੋਸਟ,ફ્રન્ટ પોસ્ટ
"ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ","ન્યૂનતમ, ન્યૂનતમ, ન્યૂનતમ"
ਸਭ ਤੋਂ ਘੱਟ ਆਮ (LCM),લેસ્ટ કોમન કોમન (LCM)
ਘੱਟੋ-ਘੱਟ ਭਾਗ,ન્યૂનતમ ઘટકો
ਸਭ ਤੋਂ ਹੇਠਲੀ ਸ਼੍ਰੇਣੀ,સૌથી નીચો વર્ગ
ਘੱਟੋ-ਘੱਟ ਓਵਰਹੈੱਡ ਸੀਮਾ,ન્યૂનતમ ઓવરહેડ મર્યાદા
ਖੱਬੇ ਸੈੱਟ,ડાબો સમૂહ
ਘੜੀ ਦੇ ਉਲਟ,ઘડિયાળની વિરુદ્ધ દિશામાં
ਘੜੀ ਦੇ ਉਲਟ ਪੇਚ,કાઉન્ટરક્લોકવાઇઝ સ્ક્રૂ
ਖੱਬੇ ਉਲਟ,ડાબું ઊલટું
ਖੱਬਾ ਗੁਣਾ,ડાબું ગુણાકાર
ਲੀਬਨੀਜ਼ ਫਾਰਮੂਲਾ,લીબનીઝ સૂત્ર
ਲੰਬਾਈ,લંબાઈ
ਤੁੰਗਕੁੜੀ,તુંગાક્કુડી
tragus ਕਰਵ,ત્રાંસી વળાંક
ਲੰਗਫਿਸ਼,લંગફિશ
ਪੱਧਰ ਕਰਵ,સ્તર વળાંક
ਵਿਸ਼ਵਾਸ ਦਾ ਪੱਧਰ,આત્મવિશ્વાસનું સ્તર
ਮਹੱਤਤਾ ਦੇ ਪੱਧਰ,મહત્વનું સ્તર
ਕਾਲਕ੍ਰਮ ਅਨੁਸਾਰ,કાલક્રમિક રીતે
ਡਿਕਸ਼ਨਰੀ ਆਰਡਰ,શબ્દકોશ ક્રમ
ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ,સંભાવના કાર્ય
ਸੰਭਾਵਨਾ ਅਨੁਪਾਤ ਟੈਸਟ,સંભાવના ગુણોત્તર પરીક્ષણ
"ਸੀਮਾ, ਸੀਮਾ","મર્યાદા, સીમાંત"
"ਸੀਮਾਂਤ, ਅਤਿਅੰਤ","સીમાંત, આત્યંતિક"
ਸੀਮਾਂਤ ਮੁੱਲ,સીમાંત મૂલ્ય
ਸੀਮਾਂਤ ਗਤੀ,સીમાંત વેગ
ਮਤਲਬ ਵਿੱਚ ਸੀਮਾ,સરેરાશ શ્રેણી
ਏਕੀਕਰਣ ਦੀ ਸੀਮਾ,એકીકરણની મર્યાદા
ਕ੍ਰਮ ਸੀਮਾ,ક્રમ મર્યાદા
"ਕਲੱਸਟਰ ਪੁਆਇੰਟ, ਸੀਮਾ ਬਿੰਦੂ","ક્લસ્ટર બિંદુ, મર્યાદા બિંદુ"
ਸੀਮਾਂਤ ਗਤੀ,સીમાંત વેગ
"ਰੇਖਾ, ਰੇਖਾ, ਅੰਡਾਕਾਰ","રેખા, રેખા, લંબગોળ"
"ਰੇਖਿਕ, ਰੇਖਿਕ, ਰੇਖਿਕ","રેખીય, રેખીય, રેખીય"
ਰੇਖਿਕ ਬਿਜਵੱਲੀ,રેખીય બિજવલ્લી
ਰੇਖਿਕ ਬੀਜਗਣਿਤ ਸਮੀਕਰਨ,રેખીય બીજગણિત સમીકરણ
ਰੇਖਿਕ ਅਨੁਮਾਨ,રેખીય અંદાજ
ਰੇਖਿਕ ਲੱਛਣ,રેખીય એસિમ્પ્ટોટ
ਰੇਖਿਕ ਗੁਣਾਂਕ,રેખીય ગુણાંક
ਸਦਮਾ ਇਕੱਠਾ,આંચકો સંચય
ਸਦਮਾ ਪਾਬੰਦੀ,આઘાત પ્રતિબંધ
ਰੇਖਿਕ ਨਿਰਭਰਤਾ,રેખીય અવલંબન
ਰੇਖਿਕ ਅੰਤਰ ਸਮੀਕਰਨ,રેખીય વિભેદક સમીકરણ
"ਰੇਖਿਕ ਮਾਪ, ਰੇਖਿਕ ਮਾਪ, ਰੇਖਿਕ ਲੰਬਾਈ-ਚੌੜਾਈ","લીનિયર ડાયમેન્શન, લીનિયર મેઝરમેન્ટ, લીનિયર લેન્થ-પહોળાઈ"
"ਰੇਖਿਕ ਸਮੀਕਰਨ, ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ","રેખીય સમીકરણ, ચતુર્ભુજ સમીકરણ"
ਰੇਖਿਕ ਸਮਰੂਪਤਾ,રેખીય એકરૂપતા
ਲੀਨੀਅਰ ਫਰੈਕਸ਼ਨਲ ਰੂਪਾਂਤਰਨ,રેખીય અપૂર્ણાંક રૂપાંતર
ਰੇਖਿਕ ਫੰਕਸ਼ਨ,રેખીય કાર્ય
ਰੇਖਿਕ ਫੰਕਸ਼ਨ,રેખીય કાર્ય
ਰੇਖਿਕ ਸਮੂਹ,રેખીય જૂથ
ਰੇਖਿਕ ਸੁਤੰਤਰਤਾ,રેખીય સ્વતંત્રતા
ਰੇਖਿਕ ਸੁਤੰਤਰ ਸਬੰਧ,રેખીય સ્વતંત્ર સંબંધ
ਰੇਖਿਕ ਅਸਮਾਨਤਾ,રેખીય અસમાનતા
ਰੇਖਿਕ ਗੈਰ-ਸਰੂਪ ਵਿਭਿੰਨ ਸਮੀਕਰਨ,રેખીય બિન-સમાન વિભેદક સમીકરણ
ਰੇਖਿਕ ਅਟੁੱਟ ਸਮੀਕਰਨ,રેખીય અભિન્ન સમીકરણ
ਰੇਖਿਕ ਇੰਟਰਪੋਲੇਸ਼ਨ,રેખીય પ્રક્ષેપ
ਲੀਨੀਅਰ ਸਭ ਤੋਂ ਘੱਟ ਵਰਗ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,લીનિયર લીસ્ટ સ્ક્વેર રીગ્રેસન એનાલિસિસ
"ਇਕਵਚਨ, ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ","એકવચનમાં, રેખીય રીતે"
ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਨਿਰਭਰ,રેખીય રીતે નિર્ભર
ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਸੁਤੰਤਰ,રેખીય રીતે સ્વતંત્ર
ਰੇਖਿਕ ਮੈਪਿੰਗ,રેખીય મેપિંગ
ਰੇਖਿਕ ਕ੍ਰਮ,રેખીય ક્રમ
ਰੇਖਿਕ ਸੀਰੀਅਲਾਈਜ਼ੇਸ਼ਨ,રેખીય ક્રમાંકન
ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,રેખીય પ્રોગ્રામિંગ
ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਐਲਗੋਰਿਦਮ,લીનિયર પ્રોગ્રામિંગ અલ્ગોરિધમ
ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਮੱਸਿਆ,રેખીય પ્રોગ્રામિંગ સમસ્યા
ਰੇਖਿਕ ਰਿਗਰੈਸ਼ਨ,રેખીય રીગ્રેસન
ਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ,રેખીય રીગ્રેસન ગુણાંક
"ਰੇਖਿਕ ਸਬੰਧ, ਘਾਤਕ ਸਬੰਧ","રેખીય સંબંધ, ઘાતાંકીય સંબંધ"
ਰੇਖਿਕ ਆਬਾਦੀ,રેખીય વસ્તી
ਰੇਖਿਕ ਉਪਸਪੇਸ,રેખીય સબસ્પેસ
ਰੇਖਿਕ ਪਰਿਵਰਤਨ,રેખીય પરિવર્તન
ਰੇਖਿਕ ਰਿਗਰੈਸ਼ਨ,રેખીય રીગ્રેસન
ਰੇਖਿਕ ਅੰਤਰ ਅਨੁਮਾਨ,રેખીય વિભેદક અંદાજ
ਰੇਖਿਕ ਵੇਗ,રેખીય વેગ
ਲਾਈਨ ਅਟੁੱਟ,રેખા અભિન્ન
ਇੰਟਰਸੈਕਸ਼ਨ ਦੀ ਲਾਈਨ,આંતરછેદની રેખા
ਰਿਗਰੈਸ਼ਨ ਦੀ ਲਾਈਨ,રીગ્રેસનની રેખા
ਸਥਾਨਿਕ ਵੈਕਟਰ,અવકાશી વેક્ટર
ਸਥਾਨਕ ਸਰਵੋਤਮ,સ્થાનિક શ્રેષ્ઠ
"ਟਿਕਾਣਾ, ਟਿਕਾਣਾ","લોકસ, લોકસ"
ਲਾਗ ਲਾਗ ਲਾਗ,લોગ લોગ લોગ
"ਲਘੂਗਣਕ, ਲਘੂਗਣਕ","લઘુગણક, લઘુગણક"
ਲਘੂਗਣਕ ਸ਼ੁੱਧਤਾ,લઘુગણક ચોકસાઈ
ਲਘੂਗਣਕ ਗਣਨਾ,લઘુગણક ગણતરી
"ਲਘੂਗਣਕ ਕਰਵ, ਲਘੂਗਣਕ ਵਕਰ","લઘુગણક વળાંક, લઘુગણક વળાંક"
ਲਘੂਗਣਕ ਡੈਰੀਵੇਟਿਵ,લઘુગણક વ્યુત્પન્ન
ਲਘੂਗਣਕ ਅੰਤਰ,લઘુગણક વિભેદક
"ਲਘੂਗਣਕ ਫੰਕਸ਼ਨ, ਲਘੂਗਣਕ ਫੰਕਸ਼ਨ","લઘુગણક કાર્ય, લઘુગણક કાર્ય"
"ਲਘੂਗਣਕ ਮੱਧਮਾਨ, ਜਿਓਮੈਟ੍ਰਿਕ ਮੱਧਮਾਨ","લઘુગણક સરેરાશ, ભૌમિતિક સરેરાશ"
ਲਘੂਗਣਕ ਆਮ ਵੰਡ,લઘુગણક સામાન્ય વિતરણ
ਲਘੂਗਣਕ ਸਬੰਧ,લઘુગણક સંબંધ
ਲਘੂਗਣਕ ਸਕੇਲ,લઘુગણક સ્કેલ
"ਲਘੂਗਣਕ ਲੜੀ, ਲਘੂਗਣਕ ਲੜੀ","લઘુગણક શ્રેણી, લઘુગણક શ્રેણી"
"ਲਘੂਗਣਕ ਸਪਿਰਲ, ਲਘੂਗਣਕ ਸਪਿਰਲ","લઘુગણક સર્પાકાર, લઘુગણક સર્પાકાર"
"ਲਘੂਗਣਕ ਸਾਰਣੀ, ਲਘੂਗਣਕ ਸਾਰਣੀ","લઘુગણક કોષ્ટક, લઘુગણક કોષ્ટક"
"ਲਘੂਗਣਕ, ਲਘੂਗਣਕ","લઘુગણક, લઘુગણક"
ਤਰਕ,તર્કશાસ્ત્ર
ਤਰਕਪੂਰਣ ਬਰਾਬਰ,તાર્કિક રીતે સમકક્ષ
"ਵਿਕਾਸ ਵਕਰ, ਮੋਤੀ-ਰੀਡ ਕਰਵ","ગ્રોથ કર્વ, પર્લ-રીડ કર્વ"
"ਲੌਗ ਸਧਾਰਣ ਵੰਡ, ਆਮ ਵੰਡ ਨੂੰ ਲੌਗ ਕਰੋ","સામાન્ય વિતરણ લોગ કરો, સામાન્ય વિતરણ લોગ કરો"
"ਲੰਬਕਾਰ, ਲੰਬਕਾਰ","રેખાંશ, રેખાંશ"
"ਲੂਪ, ਲੂਪ, ਨੂਜ਼ (ਸੰ.), ਲੂਪ (ਵਰ.), ਪ੍ਰਸਪੰਦਾ","loop, loop, noose (no.), loop (ver.), praspanda"
"ਚੋਣ ਮੁਹਿੰਮ, ਲਾਟਰੀ","ચૂંટણી પ્રચાર, લોટરી"
ਰੇਖਾਂਕਿਤ,રેખાંકિત
ਹੇਠਲੀ ਸੀਮਾ,ના જેટલું કે તેનાથી ઓછું
ਲੋਅ ਰੀਮੈਨ-ਇੰਟੈਗਰਲ,લો રીમેન-ઇન્ટિગ્રલ
ਘੱਟ ਰਕਮ,ઓછી રકમ
ਹੇਠ ਦਿੱਤੇ ਤਿਕੋਣੀ ਮੈਟ੍ਰਿਕਸ,ત્રિકોણાકાર મેટ્રિક્સને અનુસરે છે
mclarin ਫੈਲ,mclarin ફેલાય છે
"ਮਾਇਆ ਨੰਬਰ, ਮੈਜਿਕ ਨੰਬਰ, ਟਿਕਾਊਤਾ ਨੰਬਰ","માયા નંબર, મેજિક નંબર, ટકાઉપણું નંબર"
ਜਾਦੂ ਵਰਗ,જાદુઈ ચોરસ
ਚਮਕਦਾਰ ਸੀਮਾ,તેજસ્વી મર્યાદા
ਮੇਲਿੰਗ ਪ੍ਰਸ਼ਨਾਵਲੀ,મેઇલિંગ પ્રશ્નાવલી
ਡਾਕ ਦੁਆਰਾ ਸਰਵੇਖਣ,મેઇલ દ્વારા સર્વેક્ષણ
ਓਵਰਹੈੱਡ ਸੀਮਾ,ઓવરહેડ મર્યાદા
ਲੰਬੀ ਚਾਪ,લાંબી ચાપ
ਬੰਨ੍ਹਿਆ ਸੈੱਟ,બંધાયેલ સમૂહ
ਬਹੁਮੁੱਲ ਫੰਕਸ਼ਨ,બહુમૂલ્ય કાર્ય
"ਨਕਸ਼ਾ, ਨਕਸ਼ਾ, ਨਕਸ਼ਾ","નકશો, નકશો, નકશો"
ਸੈੱਟ ਵਿੱਚ ਮੈਪਿੰਗ,સેટમાં મેપિંગ
ਸੈੱਟ ਦੀ ਮੈਪਿੰਗ,સેટનું મેપિંગ
ਮਾਮੂਲੀ ਸੰਭਾਵਨਾ,સીમાંત સંભાવના
ਗਣਿਤਿਕ ਵਿਸ਼ਲੇਸ਼ਣ,ગાણિતિક વિશ્લેષણ
ਗਣਿਤ ਦਾ ਤਰਕ,અંકગણિત તર્ક
ਗਣਿਤ ਕੇਂਦਰ,ગાણિતિક કેન્દ્ર
ਗਣਿਤਿਕ ਗੁੰਝਲਤਾ,ગાણિતિક જટિલતા
ਗਣਿਤਿਕ ਅਰਥ ਸ਼ਾਸਤਰ,ગાણિતિક અર્થશાસ્ત્ર
ਗਣਿਤਿਕ ਉਮੀਦ,ગાણિતિક અપેક્ષા
ਗਣਿਤਿਕ ਰੂਪ,ગાણિતિક સ્વરૂપ
"ਗਣਿਤਕ ਫਾਰਮੈਟ, ਗਣਿਤ ਦਾ ਫਾਰਮੈਟ","મેથેમેટિકલ ફોર્મેટ, મેથેમેટિકલ ફોર્મેટ"
ਗਣਿਤਿਕ ਪਛਾਣ,ગાણિતિક ઓળખ
"ਗਣਿਤਿਕ ਤਰਕ, ਗਣਿਤਿਕ ਤਰਕ","ગાણિતિક તર્ક, ગાણિતિક તર્ક"
ਗਣਿਤ ਦਾ ਮਾਡਲ,ગાણિતિક મોડેલ
ਗਣਿਤ ਦਾ ਇਰਾਦਾ,ગાણિતિક ઉદ્દેશ
ਮੈਟ੍ਰਿਕਸ ਵਿਕਰਣੀਕਰਨ,મેટ્રિક્સ કર્ણકરણ
ਮੈਟ੍ਰਿਕਸ ਉਲਟ,મેટ્રિક્સ વ્યસ્ત
ਮੈਟ੍ਰਿਕਸ ਉਲਟਾ,મેટ્રિક્સ વ્યુત્ક્રમ
ਮੈਟ੍ਰਿਕਸ ਰੀਕਰਸਿਵ ਵਿਧੀ,મેટ્રિક્સ પુનરાવર્તિત પદ્ધતિ
ਮੈਟ੍ਰਿਕਸ ਵਿਧੀ,મેટ્રિક્સ પદ્ધતિ
ਮੈਟ੍ਰਿਕਸ ਗੁਣਾ,મેટ્રિક્સ ગુણાકાર
ਸਥਿਰਾਂਕ ਦਾ ਮੈਟ੍ਰਿਕਸ,સ્થિરાંકોનું મેટ્રિક્સ
ਪ੍ਰਭਾਵੀ ਮੈਟਰਿਕਸ,પ્રભાવશાળી મેટ્રિક્સ
ਮੈਟ੍ਰਿਕਸ ਆਪਰੇਟਰ,મેટ્રિક્સ ઓપરેટર
ਮੈਟਰਿਕਸ ਬਹੁਪਦ,મેટ્રિક્સ બહુપદી
ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਿੰਗ,મેટ્રિક્સ પ્રિન્ટીંગ
ਮੈਟ੍ਰਿਕਸ ਉਤਪਾਦ,મેટ્રિક્સ ઉત્પાદન
ਵੱਧ ਤੋਂ ਵੱਧ,મહત્તમ
"ਵੱਧ ਤੋਂ ਵੱਧ, ਵੱਧ ਤੋਂ ਵੱਧ, ਸਭ ਤੋਂ ਵੱਧ","મહત્તમ, મહત્તમ, સર્વોચ્ચ"
ਅਧਿਕਤਮ ਸੰਪੂਰਨ ਮੁੱਲ,મહત્તમ નિરપેક્ષ મૂલ્ય
ਅਧਿਕਤਮ F- ਅਨੁਪਾਤ,મહત્તમ F- ગુણોત્તર
ਵੱਧ ਤੋਂ ਵੱਧ ਸੰਭਾਵਨਾ,મહત્તમ સંભવિત
mahalpistha,મહાલપિસ્તા
ਮਹਾਨ ਸਿੱਟਾ,મહાન નિષ્કર્ષ
ਫੰਕਸ਼ਨ ਦਾ ਅਧਿਕਤਮ,કાર્યની મહત્તમ
ਮੈਕਸਵੈੱਲ-ਬੋਲਟਸਮੈਨ ਸਟੈਟਿਸਟਿਕਸ,મેક્સવેલ-બોલ્ટ્સમેન સ્ટેટિસ્ટિક્સ
ਮਤਲਬ ਭਟਕਣਾ,સરેરાશ વિચલન
ਡਿਵੀਏਸ਼ਨ ਵਰਗ ਦਾ ਮਤਲਬ,વિચલન સ્ક્વેર મીન
ਵਰਗ ਮਤਲਬ ਗਲਤੀ,ચોરસ સરેરાશ ભૂલ
"ਮਤਲਬ, ਮਤਲਬ ਮੁੱਲ","સરેરાશ, સરેરાશ મૂલ્ય"
ਮਤਲਬ ਪ੍ਰਮੇਯ,સરેરાશ પ્રમેય
ਬੁਲਬੁਲਾ ਮਾਪ,બબલી માપન
"ਮੱਧ, ਮੱਧ, ਮੱਧ, ਮੱਧ","મધ્ય, મધ્ય, મધ્ય, મધ્ય"
ਮੱਧ ਕੇਂਦਰ,મધ્ય કેન્દ્ર
ਮੱਧ ਵਕਰ,મધ્ય વળાંક
mesothelioma,મેસોથેલિયોમા
ਸੁਨੇਹਾ,સંદેશ
"ਕਸਟਮ, ਵਿਧੀ","કસ્ટમ, પદ્ધતિ"
ਮਿਟਾਉਣ ਦੀ ਵਿਧੀ,કાઢી નાખવાની પદ્ધતિ
ਉਲਟ ਢੰਗ,વ્યુત્ક્રમ પદ્ધતિ
ਦੁਹਰਾਓ ਵਿਧੀ,પુનરાવર્તન પદ્ધતિ
ਘੱਟੋ-ਘੱਟ ਵਰਗ,ઓછામાં ઓછો ચોરસ
ਟਾਰਕ ਢੰਗ,ટોર્ક પદ્ધતિ
ਸਮਾਨ ਤਿਕੋਣ ਵਿਧੀ,સમાન ત્રિકોણ પદ્ધતિ
ਢਲਾਨ ਉਤਰਨ ਢੰਗ,ઢાળ ઉતરવાની પદ્ધતિ
ਸੰਕਲਨ ਵਿਧੀ,સંકલન પદ્ધતિ
ਅਨਿਸ਼ਚਿਤ ਗੁਣਾਂਕ ਵਿਧੀ,અનિર્ધારિત ગુણાંક પદ્ધતિ
ਦੂਰੀ ਆਬਾਦੀ,અંતર વસ્તી
ਮੀਟਰਿਕ ਸਿਸਟਮ,મેટ્રિક સિસ્ટમ
ਮੀਟ੍ਰਿਕ ਯੂਨਿਟ,મેટ્રિક એકમ
ਮਾਈਕਰੋ ਥਿਊਰੀ,સૂક્ષ્મ સિદ્ધાંત
ਮਿਡਲ,મધ્ય
ਮੱਧ,મધ્ય
ਕੇਂਦਰੀ ਬਿੰਦੂ,કેન્દ્રીય બિંદુ
ਮੱਧ ਬਿੰਦੂ ਫਾਰਮੂਲਾ,મધ્યબિંદુ સૂત્ર
ਨਿਊਨਤਮ ਬਹੁਪਦ,ન્યૂનતમ બહુપદી
ਘੱਟੋ-ਘੱਟ ਥਿਊਰੀ,લઘુત્તમ સિદ્ધાંત
"ਨਿਊਨਤਮ, ਸਭ ਤੋਂ ਘੱਟ, ਸਭ ਤੋਂ ਘੱਟ","ન્યૂનતમ, સૌથી નીચો, સૌથી નીચો"
ਘੱਟ ਬਿੰਦੂ,નીચા બિંદુ
ਘੱਟੋ-ਘੱਟ ਬਹੁਪਦ,ઓછામાં ઓછા બહુપદી
ਫੰਕਸ਼ਨ ਦਾ ਘੱਟੋ-ਘੱਟ,કાર્યનું ન્યૂનતમ
ਛੋਟਾ ਚਾਪ,ટૂંકા ચાપ
ਛੋਟਾ ਅੱਖਰ,ટૂંકો પત્ર
ਸੀਮਾਬੱਧ ਸਬਸੈੱਟ,બાઉન્ડેડ સબસેટ
"ਘਟਾਓ, ਕਰਜ਼ਾ","માઈનસ, દેવું"
ਘਟਾਓ ਦਾ ਚਿੰਨ੍ਹ,બાદબાકીનું ચિહ્ન
ਮਿਸ਼ਰਤ ਭਾਗ,મિશ્ર અપૂર્ણાંક
ਵਿਕਲਪਕ ਜੰਤਰ,વૈકલ્પિક ઉપકરણ
"ਮੋਡ, ਮੋਡ, ਵਿਧੀ, ਢੰਗ, ਸਿਸਟਮ, ਮੋਡ","મોડ, મોડ, પદ્ધતિ, પદ્ધતિ, સિસ્ટમ, મોડ"
"ਮਾਡਿਊਲਸ, ਮਾਡਿਊਲਸ","મોડ્યુલસ, મોડ્યુલસ"
ਕੰਪਲੈਕਸ ਨੰਬਰ ਦਾ ਮਾਡਿਊਲਸ,જટિલ સંખ્યાનું મોડ્યુલસ
ਪਲ,ક્ષણ
ਟਾਰਕ ਫੰਕਸ਼ਨ,ટોર્ક કાર્ય
ਤਾਕਤ ਦਾ ਪਲ,બળની ક્ષણ
ਬਾਰੰਬਾਰਤਾ-ਵੰਡ ਪਲ,આવર્તન-વિતરણ ક્ષણ
ਜੜਤਾ ਦਾ ਪਲ,જડત્વની ક્ષણ
ਮੋਮੈਂਟਮ ਪਲ,મોમેન્ટમ ક્ષણ
ਭਾਵਨਾ,આવેગ
ਇੱਕ ਪੋਸਟ,એક પોસ્ટ
ਸਿੰਗਲ ਏਕੀਕਰਣ,એકલ સંકલન
"ਸਮਰੂਪਤਾ, ਮੋਨੋਮੋਰਫਿਜ਼ਮ","એકરૂપતા, મોનોમોર્ફિઝમ"
