Odiya,Tamil
ମୋଡିଫାୟର୍ ବିଟ୍,மாற்றியமைக்கும் பிட்
ମୋଡିଫାୟର୍ ରେଜିଷ୍ଟର |,மாற்றியமைக்கும் பதிவு
ନିର୍ଦ୍ଦେଶକୁ ପରିବର୍ତ୍ତନ କରନ୍ତୁ |,அறிவுறுத்தலை மாற்றவும்
ଟିକେଟ୍ ପରିବର୍ତ୍ତନ କରନ୍ତୁ |,டிக்கெட்டை மாற்றவும்
ମୋଡୁଲା,மாடுலா
ମଡ୍ୟୁଲାର୍ |  ଗାଣିତିକ,மட்டு  எண்கணித
ମଡ୍ୟୁଲାର୍ କାଉଣ୍ଟର |,மட்டு கவுண்டர்
Modelulerity |,மட்டுப்படுத்தல்
ମଡ୍ୟୁଲାର୍ |  ପ୍ରୋଗ୍ରାମିଂ,மட்டு  நிரலாக்க
ମନଲୋପର  Demoduster,மாடுலேட்டர்  டெமடுலேட்டர்
ମୋଡଲେସନ୍ ହାର,மாடுலேஷன் வீதம்
ମଡ୍ୟୁଲ୍ |  ନିର୍ଦ୍ଦିଷ୍ଟକରଣ,தொகுதி  விவரக்குறிப்பு
ମୋନାଡିକ୍ |,மொனாடிக்
ମୋନଡିକ୍ ବୁଲିଅନ୍ |  ଅପରେଟର୍,மோனாடிக் பூலியன்  ஆபரேட்டர்
ମୋନାଡିକ୍ ଅପରେସନ୍ |,மொனாடிக் செயல்பாடு
ମୋନାଡିକ୍ ଅପରେଟର |,மோனாடிக் ஆபரேட்டர்
ମନିଟରିଂ  ପ୍ରୋଗ୍ରାମ୍,கண்காணிப்பு  திட்டங்கள்
ମନିଟରିଂ  ପ୍ରୋଗ୍ରାମ୍,கண்காணிப்பு  திட்டம்
ମନିଟର ପ୍ରିଣ୍ଟର୍ |,அச்சுப்பொறியைக் கண்காணிக்கவும்
ମନିଟର ପ୍ରୋଗ୍ରାମ,நிரல் நிரல்
ମନିଟର ୟୁନିଟ୍ |,கண்காணிப்பு அலகு
ମୋନେଟର କନସୋଲ୍ |,மானிட்டர் கன்சோல்
Monolitic |  ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ |,ஒற்றைக்கல்  ஒருங்கிணைந்த மின்சுற்று
Monolithic ଷ୍ଟୋରେଜ୍ |,ஒற்றைக்கல் சேமிப்பு
Monolitic |  ଟେକ୍ନୋଲୋଜି,ஒற்றைக்கல்  தொழில்நுட்பம்
ଗତିଶୀଳ |,மோனோஸ்டபிள்
ଗତିଶୀଳ |  ମଲ୍ଟିଭାଟିଟର,மோனோஸ்டபிள்  மல்டிவைப்ரேட்டர்
ଏକକେବଲ୍ ଟ୍ରିଗର |  ସର୍କିଟ,மோனோஸ்டபிள் தூண்டுதல்  சுற்று
ମୋର୍ଫେମ୍ |,மார்பிம்
ମର୍ଫିଜିମ୍,மோர்பிசம்
ଅଧିକାଂଶ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ବିଟ୍ |,மிக முக்கியமான பிட்
ଅଧିକାଂଶ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ |  ବର୍ଣ୍ଣ,மிகவும் இன்றியமையாதது  எழுத்து
ମା,தாய் வாரியம்
ମାତା ରେଜିଷ୍ଟର |,தாய் பதிவு
ମାଉଣ୍ଟ,மவுண்ட்
ଆର୍ଟ ଆଟ୍ରିବ୍ୟୁଟ୍ |,மவுண்ட் பண்புக்கூறு
ଘୁଞ୍ଚାନ୍ତୁ |,நகர்வு
ଗତି ଫାଇଲ |,இயக்கம் கோப்பு
ହାରାହାରି ଗତିଶୀଳ |  ପଦ୍ଧତି,சராசரியாக நகர்கிறது  முறை
ମଲ୍ଟିଆକେସ୍ ସିଷ୍ଟମ୍ |,மல்டியாக்ஸ் அமைப்பு
ମଲ୍ଟିପାରଡ୍  ଆହ୍,மல்டியாட்ரெஸ்  அழைப்பு
ମଲ୍ଟିପାରଡ୍  କଲିଂ ସୁବିଧା,மல்டியாட்ரெஸ்  அழைப்பு வசதி
ମଲ୍ଟିପାରଡ୍  ନିର୍ଦ୍ଦେଶ,மல்டியாட்ரெஸ்  வழிமுறைகள்
ବହୁମୂଦିତ |,மல்டியாஸ்பெக்ட்
ମଲ୍ଟିବସ୍,மல்டிபஸ்
ମଲ୍ଟିଚିପ୍,மல்டிசிப்
ବହୁଘର ମାସ  ଆରେ,பல பரிமாண  வரிசை
ବହୁଘର ମାସ  ଭାଷା,பல பரிமாண  மொழி
ବହୁମୁଖୀ |  ନେଟୱର୍କ,மல்டிடோமைன்  வலைப்பின்னல்
ବହୁରାଷ୍ଟ୍ରୀୟ ରେଖା |,மல்டிட்ராப் வரி
ମଲ୍ଟି  ଡିପୋଲ୍ ଆଣ୍ଟେନା |,பன்முகத்தன்மை  இருமுனை ஆண்டெனா
ମଲ୍ଟିଫ୍ଟରସିସିସିରେ |  ପଲସିଂ,பன்முக அதிர்வெண்  துடிப்பு
ମଲ୍ଟିଫ୍ଟରସିସିସିରେ |  ପୁଲବ୍ଲଟନ୍ ସେଟ୍ |,பன்முக அதிர்வெண்  புஷ்பட்டன் செட்
ମଲ୍ଟିଫ୍ଟରସିସିସିରେ |  ପ୍ରାପ୍ତକର୍ତ୍ତା |,பன்முக அதிர்வெண்  பெறுநர்
ମଲ୍ଟିଫ୍ଟରସିସିସିରେ |  ସଙ୍କେତ,பன்முக அதிர்வெண்  சிக்னல்
ମଲ୍ଟିଫ୍ଟରସିସିସିରେ |  ଟର୍ମିନାଲ୍,பன்முக அதிர்வெண்  முனையத்தில்
ମଲ୍ଟିଫଙ୍କସନ  ସିଷ୍ଟମ୍,மல்டிஃபங்க்ஷன்  அமைப்பு
ମଲ୍ଟିଜୋବ ଅପରେସନ୍ |,மல்டிஜோப் செயல்பாடு
ବାଲ୍ୟଲାାୟର୍ ଡିଭାଇସ୍ |,மல்டிலேயர் சாதனம்
ମଲ୍ଟିଓପେଭେଲ୍ ଠିକଣା,பல நிலை முகவரி
ମଲ୍ଟିଙ୍ଗଭଭେଲ୍ ମେମୋରୀ,பல நிலை நினைவகம்
ମଲ୍ଟିଓପେଭେଲ୍ ସୁରକ୍ଷା,பல நிலை பாதுகாப்பு
ମଲ୍ଟିଓପେଭେଲ୍  ସବ୍ରୋଟାଇନ୍ |,பல நிலை  சப்ரூட்டீன்
ବହୁମୁଖୀ,மல்டிலிங்க்
ମଲ୍ଟିମିଡ଼ିଆ ମେଲ୍,மல்டிமீடியா அஞ்சல்
ମଲ୍ଟିମୋଡ୍ |  କାଉଣ୍ଟର,மல்டிமோட்  கவுண்டர்
ବହୁଗୁଣ ସର୍ଟ |,மல்டிபாஸ் வகை
ଏକାଧିକ ଆକ୍ସେସ୍ |,பல அணுகல்
ଏକାଧିକ ଠିକଣା  ନିର୍ଦ୍ଦେଶ,பல முகவரி  வழிமுறைகள்
ଏକାଧିକ  ଆସାଇନମେଣ୍ଟ,நான்கு  ஒதுக்கீடு
ଏକାଧିକ ଶୃଙ୍ଖଳା,பல சங்கிலி
ଏକାଧିକ ସଂଯୋଜକ |,பல இணைப்பு
ଏକାଧିକ  ଘୋଷଣା,நான்கு  அறிவிப்பு
ଏକାଧିକ ଡୋମେନ୍ |  ନେଟୱର୍କ,பல டொமைன்  வலைப்பின்னல்
ଏକାଧିକ ଚାକିରି  ପ୍ରକ୍ରିୟାକରଣ,பல வேலை  செயலாக்கம்
ଏକାଧିକ ଲମ୍ବ |  କାର୍ଯ୍ୟ କରୁଛି,பல நீளம்  வேலை
ଏକାଧିକ ଅପରେସନ୍ |,பல செயல்பாடு
ଏକାଧିକ ପଏଣ୍ଟ ଲାଇନ୍ |,பல புள்ளி வரி
ଏକାଧିକ ସଠିକତା |,பல துல்லியம்
ଏକାଧିକ  ପ୍ରୋଗ୍ରାମିଂ,நான்கு  நிரலாக்க
ଏକାଧିକ ପିଞ୍ଚିଂ |,பல குத்துதல்
ଏକାଧିକ  ରିଗ୍ରେସନ୍ ମଡେଲ୍ |,நான்கு  பின்னடைவு மாதிரி
ଏକାଧିକ ରାଉଟିଙ୍ଗ୍ |,பல ரூட்டிங்
ଏକାଧିକ ଟାସ୍କ |  ପରିଚାଳନା,பல பணி  மேலாண்மை
ଏକାଧିକ ଉପଯୋଗୀତା |,பல பயன்பாடு
ଏକାଧିକ ମୂଲ୍ୟବାନ |  ତର୍କ,பல மதிப்பு  தர்க்கம்
ଏକାଧିକ ତଥ୍ୟ |  ଟର୍ମିନାଲ୍,மல்டிபிளக்ஸ் தரவு  முனையத்தில்
ମଲ୍ଟିପ୍ଲେଡ୍ ବସ୍ |,மல்டிபிளெக்ஸ் பஸ்
ସ୍ୱଦଗତ  ଅପରେସନ୍,மல்டிபிளெக்ஸ்  செயல்பாடு
ସ୍ୱଦଶିଳ,மல்டிபிளெக்சர்
ସ୍ୱଦଶିଳ  ଅନୁକରଣ,மல்டிபிளெக்சர்  உருவகப்படுத்துதல்
ସ୍ୱାର୍ଥକ,மல்டிபிளெக்சிங்
ଏକାଧିକ ଲିଙ୍କ୍ |,மல்டிபிளக்ஸ் இணைப்பு
ଏକାଧିକ ମୋଡ୍ |,மல்டிபிளக்ஸ் பயன்முறை
ସ୍ୱତନ୍ତ୍ର-  ଅପରେସନ୍,மல்டிபிளக்ஸ்  செயல்பாடு
ବହୁମୁଖୀ ସ୍ଥାନଗୁଡିକ,பெருக்கி காரணி
ବହୁମୂଲ୍ୟ ବିଷୟବୋଧ  ପଞ୍ଜିକରଣ କର |,பெருக்கி அளவு  பதிவு
ପଞ୍ଚକୁ ଗୁଣନ କରିବା |  (= ଗଣନା  ପଞ୍ଚ),பஞ்சை பெருக்கவும்  (= கணக்கிடுதல்  பஞ்ச்)
ମଲ୍ଟିପଏଣ୍ଟ ସର୍କିଟ |,மல்டிபாயிண்ட் சுற்று
ବହୁମୁଖୀ ଲିଙ୍କ୍ |,மல்டிபாயிண்ட் இணைப்பு
ବହୁମୁଖୀ  ନେଟୱର୍କ,மல்டிபாயிண்ட்  வலைப்பின்னல்
ବହୁମୂଲଟି,பன்முகத்தன்மை
ବହୁମନ,மல்டிபிராசசிங்
ବହୁମନ  ସିଷ୍ଟମ୍,மல்டிபிராசசிங்  அமைப்பு
ବ୍ଯ୍ଲୀପ,மல்டிபிராசசர்
ବ୍ଯ୍ଲୀପ ଅନ୍ତର୍ଭୁକ୍ତ,மல்டிபிராசசர் இடைமுகம்
ମଲ୍ଟ୍ରୋଗ୍ରୋଗମିଂ,மல்டிபிரோகிராமிங்
ମଲ୍ଟ୍ରୋଗ୍ରୋଗମିଂ  ସ୍ମୃତି ରକ୍ଷା,மல்டிபிரோகிராமிங்  நினைவக பாதுகாப்பு
ମଲ୍ଟ୍ରୋଗ୍ରୋଗମିଂ  ସିଷ୍ଟମ୍,மல்டிபிரோகிராமிங்  அமைப்பு
ମଲ୍ଟିରେଏଲ୍ ସର୍ଟିଂ,மல்டிரீல் வரிசையாக்கம்
ମଲ୍ଟିଦ୍ ଫାଇଲ୍,கோப்பு
ମଲ୍ଟିଚେଡ୍  ବ୍ୟକ୍ତିଗତ ରେଖା,மல்டிசெட்யூல்  தனிப்பட்ட வரி
ମଲଶ୍ତର,பன்முகத்தன்மை
ମଲ୍ଟିଟିଟାସ୍କ୍ |  ଅପରେସନ୍,பல்பணி  செயல்பாடு
ମଲ୍ଟିରୁଟିଂ,மல்டித்ரெடிங்
ବହୁମୁଖୀ  ସଞ୍ଚାଳକ,மல்டியூனிட்  செயலி
ମଲ୍ଟିପାରୀ ସିଷ୍ଟମ,மல்டியூசர் அமைப்பு
ବହୁଭଳି ଲାଇବିକ୍ |,பன்முகத்தன்மை கொண்ட தர்க்கம்
ମଲ୍ଟିଭାଟିଟର,மல்டிவைப்ரேட்டர்
ମଲ୍ଟିୱେ ସନ୍ଧାନ |  ଗଛ,மல்டிவே தேடல்  மரம்
ମ୍ୟୁଚୁଆଲ୍ ବହିଷ୍କାର,பரஸ்பர விலக்கு
ପାରସ୍ପରିକ  ସୂଚନା,பரஸ்பர  தகவல்
ମ୍ୟୁଚୁଆଲ୍ ଯୋଡି |  ପତ୍ର,பரஸ்பர ஜோடி  கொள்ளளவு
ନନ୍ଦୀଶ,Nand
ନନ୍ଦା ଉପାଦାନ |,NAND உறுப்பு
ନନ୍ଦନ କାର୍ଯ୍ୟ,NAND செயல்பாடு
ନନ୍ଦୀ ଅପରେସନ୍ |,NAND செயல்பாடு
ନାନୋ ପ୍ରୋସେସର୍ |,நானோ செயலி
ନାନୋପ୍ରୋଗ୍ରାମ୍ |  ଷ୍ଟୋର୍ କରନ୍ତୁ |,நானோப்ரோகிராம்  கடை
ସଂକୀର୍ଣ୍ଣ ବ୍ୟାଣ୍ଡ |,குறுகிய இசைக்குழு
ଜାତୀୟ ବର୍ଣ୍ଣ,தேசிய தன்மை
ଜାତୀୟ  ଆବଶ୍ୟକତା,தேசிய  தேவை
ଦେଶୀ ସଂଲଗ୍ନ,சொந்த இணைப்பு
ଦେଶୀ କୋଡ୍,சொந்த குறியீடு
ଦେଶୀ କମ୍ପାଇଲର୍ |,சொந்த கம்பைலர்
ପ୍ରାକୃତିକ ବାଇନାରୀ |,இயற்கை பைனரி
ପ୍ରାକୃତିକ କାର୍ଯ୍ୟ  ଜେନେରେଟର,இயற்கை செயல்பாடு  ஜெனரேட்டர்
ପ୍ରାକୃତିକ ଭାଷା |,இயற்கை மொழி
ପ୍ରାକୃତିକ ଭାଷା |  ସିଷ୍ଟମ୍,இயற்கை மொழி  அமைப்பு
ଛୁଞ୍ଚି,ஊசி
ଆଗେଇ ନିଅ,மறுப்பு
ନକାରାତ୍ମକ ପ୍ରବେଶ,எதிர்மறை நுழைவு
ନକାରାତ୍ମକ ମତାମତ |,எதிர்மறை கருத்து
ନକାରାତ୍ମକ ତର୍କ |,எதிர்மறை தர்க்கம்
ନକାରାତ୍ମକ ପ୍ରକୃତ ତର୍କ |,எதிர்மறை உண்மையான தர்க்கம்
ନକାରାତ୍ମକ,எதிர்மறை
ନା କିମ୍ବା  ଅପରେସନ୍ (କିମ୍ବା  ଅପରେସନ୍),அதுவுமில்லாமல் இதுவுமில்லாமல்  செயல்பாடு (அல்லது-  செயல்பாடு)
Newer,நோபர்
ନେଷ୍ଟେଡ୍ କମାଣ୍ଡ୍ |  ତାଲିକା |,உள்ளமைக்கப்பட்ட கட்டளை  பட்டியல்
ନେଷ୍ଟେଡ୍ ମାକ୍ରୋ |,உள்ளமைக்கப்பட்ட மேக்ரோக்கள்
ବସା ସ୍ତର,கூடு நிலை
ବସା ଦୋକାନ,கூடு கடை
ନିଟ୍ ଗଠନ |,நிகர அமைப்பு
ନେଟୱର୍କ ପ୍ରବେଶ  ନିୟନ୍ତ୍ରଣ,பிணைய அணுகல்  கட்டுப்பாடு
ନେଟୱର୍କ ପ୍ରବେଶ  ଯନ୍ତ୍ର,பிணைய அணுகல்  இயந்திரம்
ନେଟୱର୍କ ପ୍ରବେଶ  ମୂଲ୍ୟ,பிணைய அணுகல்  விலை
ନେଟୱର୍କ ଆନାଲଗ୍ |,நெட்வொர்க் அனலாக்
ନେଟୱାର୍କ ଆନାଲିଜର୍,நெட்வொர்க் அனலைசர்
ନେଟୱର୍କ  ପ୍ରୟୋଗ,வலைப்பின்னல்  விண்ணப்பம்
ନେଟୱର୍କ  ସ୍ଥାପତ୍ୟ,வலைப்பின்னல்  கட்டிடக்கலை
ନେଟୱର୍କ  ସଚେତନତା,வலைப்பின்னல்  விழிப்புணர்வு
ନେଟୱର୍କ  ଉପାଦାନ,வலைப்பின்னல்  கூறு
ନେଟୱର୍କ  ଯାତାୟାତ,வலைப்பின்னல்  நெரிசல்
ନେଟୱାର୍କ ସ୍ଥିର |,பிணைய மாறிலி
ନେଟୱର୍କ ନିୟନ୍ତ୍ରଣ  ମୋଡ୍,பிணைய கட்டுப்பாடு  பயன்முறை
ନେଟୱର୍କ ନିୟନ୍ତ୍ରଣ  ପର୍ଯ୍ୟାୟ,பிணைய கட்டுப்பாடு  கட்டம்
ନେଟୱର୍କ ନିୟନ୍ତ୍ରଣ  ପ୍ରୋଗ୍ରାମ୍  ପି generation ଼ି,பிணைய கட்டுப்பாடு  திட்டம்  தலைமுறை
ନେଟୱର୍କ ନିୟନ୍ତ୍ରଣ  ସଙ୍କେତକାରୀ ୟୁନିଟ୍ |,பிணைய கட்டுப்பாடு  சிக்னலிங் அலகு
ନେଟୱର୍କ ଡାଟାବେସ୍ |  ସିଷ୍ଟମ୍,நெட்வொர்க் தரவுத்தளம்  அமைப்பு
ନେଟୱର୍କ ଫ୍ରଣ୍ଟ୍ ଶେଷ,நெட்வொர்க் முன் இறுதியில்
ନେଟୱର୍କ  ଏକୀକରଣ,வலைப்பின்னல்  ஒருங்கிணைப்பு
ନେଟୱର୍କ ଅଖଣ୍ଡତା,பிணைய ஒருமைப்பாடு
ନେଟୱର୍କ  ଅନ୍ତରାପୃଷ୍ଠଗୁଡିକ,வலைப்பின்னல்  ஒன்றோடொன்று
ନେଟୱର୍କ ଅନ୍ତରାପକାରୀ  ଯନ୍ତ୍ର,பிணைய இடைமுகம்  இயந்திரம்
ନେଟୱର୍କ ସ୍ତର,பிணைய அடுக்கு
ନେଟୱର୍କ ଭାର  ବିଶ୍ଳେଷଣ |,பிணைய சுமை  பகுப்பாய்வு
ନେଟୱର୍କ ନୋଡ୍,பிணைய முனை
ନେଟୱର୍କ ଅପରେଟର୍ |,நெட்வொர்க் ஆபரேட்டர்
ନେଟୱର୍କ ଶକ୍ତି,பிணைய பாதை
ନେଟୱର୍କ ପୋର୍ଟ |,நெட்வொர்க் போர்ட்
ନେଟୱର୍କ ଥିଓରୀ,நெட்வொர்க் கோட்பாடு
ନେଟୱର୍କ ସମୟ,நெட்வொர்க் நேரம்
ନେଟୱର୍କ ଉପ-ବତି |,நெட்வொர்க் டாப்லோஜி
ନେଟୱର୍କ ଭର୍ଚୁଆଲପାରନ୍ତି ନେଟୱର୍କ ଭର୍ଚୁଆଲ୍ |  ଟର୍ମିନାଲ୍,நெட்வொர்க் மெய்நிகர்  முனையத்தில்
ନିରପେକ୍ଷ ଭୂମି |,நடுநிலை தரை
ନିରପେକ୍ଷ ରିଲେ |,நடுநிலை ரிலே
ନିରପେକ୍ଷ |  ସଂକ୍ରମଣ,நடுநிலை  பரவும் முறை
ନୂତନ ଇନପୁଟ୍ କ୍ୟୁ |,புதிய உள்ளீட்டு வரிசை
ନୂତନ ରେଖା ବର୍ଣ୍ଣ |,புதிய வரி எழுத்து
ନୂତନ ପ୍ୟାକେ |,புதிய பேக்
ନୂତନ ସିଙ୍କ୍ |,புதிய ஒத்திசைவு
ନକ୍ସସ୍ |,நெக்ஸஸ்
ନିବଲ୍,Nibble
ନିକେଲ୍ ବିଳମ୍ବ ରେଖା |,நிக்கல் தாமத வரி
ନିଲ୍ ପଏଣ୍ଟର୍ |,இல்லை சுட்டிக்காட்டி
ନଅର ସଂପନ୍ନ |,ஒன்பது நிரப்பு
ନବେ ସ୍ତମ୍ଭ |  କାର୍ଡ,தொண்ணூறு நெடுவரிசை  அட்டை
ନିପ,Nip
ନୋ-କନସୋଲ୍ |  ସର୍ତ୍ତ,கூட்டங்கள் இல்லை  நிலை
ଶବ୍ଦ  ବ istic ଶିଷ୍ଟ୍ୟ,சத்தம்  பண்பு
ଶବ୍ଦ କାରକ,இரைச்சல் காரணி
ଶବ୍ଦ ଘାତକ |,சத்தம் கொலையாளி
ଶବ୍ଦ ଲଭେଲ |,சத்தம் லாவல்
ଶବ୍ଦହୀନ କୋଡିଂ |,சத்தமில்லாத குறியீட்டு முறை
ଶବ୍ଦ ମାର୍ଜିନ,சத்தம் விளிம்பு
ଶବ୍ଦ କ୍ରମ |,இரைச்சல் வரிசை
ଶବ୍ଦ ଉତ୍ସ,இரைச்சல் மூல
ଶବ୍ଦ ତାପମାତ୍ରା |,இரைச்சல் வெப்பநிலை
କୋଳାହଳପୂର୍ଣ୍ଣ ମୋଡ୍ |,சத்தமில்லாத பயன்முறை
ଅଣ-ଗାଣିତିକ |  SHIFT (= ଯୁକ୍ତିଯୁକ୍ତ) |  ଶିଫ୍ଟ),எண்கணிதமற்ற  மாற்றம் (= தருக்க  மாற்றம்)
ଅଣ ବୀଜାରୀ ତର୍କ |,பைனரி அல்லாத தர்க்கம்
ଅଣ-କୋଡେଡ୍ |  ଗ୍ରାଫିକ୍ସ |,குறியிடப்படாதது  கிராபிக்ஸ்
ଅଣ-ସମନ୍ୱିତ |  ବଣ୍ଡଲ୍,ஒத்திசைவற்ற  மூட்டை
ଅଣ-ସମନ୍ୱିତ |  ମୋଡ୍ୟୁଲେସନ୍  ସିଷ୍ଟମ୍,ஒத்திசைவற்ற  மாடுலேஷன்  அமைப்பு
ଅଣ-କମ୍ପାକ୍ଟ |,சுருக்கம் அல்ல
ଅଣ-ସଂଯୋଗ ନାହିଁ |,ஒருங்கிணைக்கப்படாதது
ଅଣ-ସଂଯୁକ୍ତ |  ସଂରକ୍ଷଣ,இணைக்கப்படாதது  சேமிப்பு
ଅନୁକୂଳ |  ବସ୍ତୁ,தொடர்ச்சியாக இல்லை  உருப்படி
ଅଣ ଡାଟା ସେଟ୍ |  ଘନିଷ୍ଠନ୍,தரவு அல்லாத தொகுப்பு  கடிகாரம்
ବିନାଶକାରୀ  କର୍ସର୍,அழிவில்லாதது  கர்சர்
ବିନାଶକାରୀ  ପ Read ଼ନ୍ତୁ,அழிவில்லாதது  படி
ବିନାଶକାରୀ  ଅପରେସନ୍ ପ read ଼ନ୍ତୁ |,அழிவில்லாதது  செயல்பாட்டைப் படியுங்கள்
ଅଣ ବିନାଶକାରୀ |  ପଠନ-ଆଉଟ୍ |,அழிக்காத  படிக்க
ଅଣ-ନିର୍ଣ୍ଣୟ,நிர்ணயிக்காதது
ଅଣ-ନିର୍ଣ୍ଣୟକାରୀ |  ସ୍ୱୟଂଚାଳିତଟି,நிர்ணயிக்காத  தன்னியக்க
ଅଣ ଡାଏଲ୍ ଟ୍ରଙ୍କ୍ |,அல்லாத டயல் டிரங்க்
ଅଣ-ବିଚ୍ଛିନ୍ନସନ,பரவாதது
ଅଣ ସମାନତା |,அல்லாத சமநிலை
ଅଣ ସମାନତା |  ଫାଟକ,அல்லாத சமநிலை  வாயில்
ଅଣ ସମାନତା |  ଅପରେସନ୍,அல்லாத சமநிலை  செயல்பாடு
ଅଣ-ସମାନତା |  ଉପାଦାନ,சமமற்ற தன்மை  உறுப்பு
ଅଣ-ଇରେଗଲ୍ |  ମଧ୍ୟମ,அழிக்கப்படாதது  நடுத்தர
ଅଣ-ଇରେଗଲ୍ |  ପ୍ରୋଗ୍ରାମେବଲ୍  ଉପକରଣ,அழிக்கப்படாதது  நிரல்படுத்தக்கூடிய  சாதனம்
ଅଣ-ଇରେଗଲ୍ |  ସଂରକ୍ଷଣ,அழிக்கப்படாதது  சேமிப்பு
ଅଣ-ପଳିପତି ଚାବି |,மதிப்பிடாத விசை
ଅଣ-ଏକଜେକ୍ୟୁଟେବଲ୍  ଷ୍ଟେଟମେଣ୍ଟ,செயல்படுத்த முடியாத  அறிக்கை
ଅଣ-ହାଇରଚିକାଲ୍ କ୍ଲଷ୍ଟର ବିଶ୍ଳେଷଣ |,படிநிலை அல்லாத கிளஸ்டர் பகுப்பாய்வு
ଅଣ-ପ୍ରଭାବ ପ୍ରିଣ୍ଟର୍ |,தாக்கமற்ற அச்சுப்பொறி
ଅଣ-ଇଣ୍ଟରାକ୍ଟିଭ୍ |,ஊடாடாத
ଅଣ-ର ar ଖ୍ୟ |  ବିକୃତି,நேரியல் அல்லாத  சிதைவு
ଅଣ-ର ar ଖ୍ୟ |  ଅପ୍ଟିମାଇଜେସନ୍,நேரியல் அல்லாத  தேர்வுமுறை
ଅଣ-ର ar ଖ୍ୟ |  ପ୍ରୋଗ୍ରାମିଂ,நேரியல் அல்லாத  நிரலாக்க
ଅଣ-ର ar ଖ୍ୟ |  ରିଗ୍ରେସନ୍ ମଡେଲ୍ |,நேரியல் அல்லாத  பின்னடைவு மாதிரி
ଅଣ-ଲୋଡ୍ ହେବ |  ବର୍ଣ୍ଣ ସେଟ୍ |,ஏற்ற முடியாத  எழுத்து தொகுப்பு
ଅଣ-ଲୋଡ୍ ରେଖା |,ஏற்றப்படாத வரி
ଅଣ-ଲକିଂ |,பூட்டப்படாதது
ଅଣ-ମ୍ୟାପିଂ |  ମୋଡ୍,மேப்பிங் அல்ல  பயன்முறை
ଅଣ-ସ୍ମୃତି  ସନ୍ଦର୍ଭ  ନିର୍ଦ୍ଦେଶ,நினைவகம் அல்ல  குறிப்பு  வழிமுறைகள்
ଅଣ-ନକାରାତ୍ମକ  ସଂଖ୍ୟା,எதிர்மறை அல்லாத  எண்
ଅଣ-ଅପରେସନ୍ |  ନିର୍ଦ୍ଦେଶ,செயல்படாதது  வழிமுறைகள்
ଅଣ-ପ୍ରେପରଣ |  ଆବଣ୍ଟନ,சார்பற்ற  ஒதுக்கீடு
ଅଣ-ପ୍ରଣାଳୀ |  ଭାଷା,செயல்முறை அல்லாத  மொழி
ଅଣ-ପ୍ରଣାଳୀ  Oriensted  ଭାଷା,செயல்முறை அல்லாதது  நோக்குநிலை  மொழி
ଅଣ-ଉତ୍ପାଦନକାରୀ |  ମତଦାନ,உற்பத்தி செய்யப்படாதது  கருத்து கணிப்பு
ଅଣ-ଉତ୍ପାଦନକାରୀ |  କାର୍ଯ୍ୟ,உற்பத்தி செய்யப்படாதது  பணி
ଅଣ-ପ୍ରୋଗ୍ରାମ ହୋଇନଥିବା |  ଯୋଡ,திட்டமிடப்படாத  நிறுத்த
ଅଣ-ରିଅଲ୍ ଟାଇମ୍ |  ପ୍ରକ୍ରିୟାକରଣ,உண்மையான நேரம் அல்லாத நேரம்  செயலாக்கம்
ଅଣ-ପୁନରୁଦ୍ଧାରଯୋଗ୍ୟ |  ତ୍ରୁଟି,மீட்டெடுக்க முடியாதது  பிழை
ଅଣ-ପ୍ରତିଫଳିତ ଇଙ୍କି |,பிரதிபலிக்காத மை
ଅଣ-ବାସିନ୍ଦା |  ଅବସ୍ଥାନ,தங்குமிடம் இல்லாத  நிலை
ଅଣ-ପୁନ us ବ୍ୟବହାର ଯୋଗ୍ୟ |,மீண்டும் பயன்படுத்த முடியாதது
ଅଣ-ଏକକାଳୀନ ପ୍ରସାରଣ |,ஒரே மாதிரியான பரிமாற்றம்
ଅଣ-ସଂରକ୍ଷଣ ଉପକରଣ |,சேமிப்பு அல்லாத சாதனம்
ଅଣ-ସୁଇଚ୍ ଲାଇନ୍ |,மாறாத வரி
ଅଣ-ସୁଇଚ୍ ଅଣ-ସୁଇଚ୍  ସଂଯୋଗ,மாறாதது  இணைப்பு
ଅଣ ଟର୍ମିନାଲ୍ ନୋଡ୍ |,முனையமற்ற முனை
ଅଣ-ସ୍ୱଚ୍ଛ |  ମୋଡ୍,வெளிப்படையானது அல்ல  பயன்முறை
ଅଣ-ଅସ୍ଥିର |  ସ୍ମୃତି,நிலையற்ற  நினைவு
ଅଣ-ଅସ୍ଥିର RAM |,நிலையற்ற ரேம்
ଅଣ-ଅସ୍ଥିର ଷ୍ଟୋରେଜ୍ |,நிலையற்ற சேமிப்பு
ଅଣ-ଓଜନିଆ କୋଡ୍ |,எடை இல்லாத குறியீடு
ନ--ଅପ୍,இல்லை-ஒப்
କମ-ଅପରେସନ୍ |,செயல்படவில்லை
Nop ନିର୍ଦ୍ଦେଶନାମା |,NOP அறிவுறுத்தல்
କିମ୍ବା,அல்லது
କିମ୍ବା ଉପାଦାନ |,அல்லது உறுப்பு
କିମ୍ବା ଫଙ୍କସନ୍,அல்லது செயல்பாடும் இல்லை
କିମ୍ବା ଫାଟକ,அல்லது வாயில்
