Gujarati,Tamil
જાણકાર પરિવાર,தகவல் குடும்பத்தினர்
અનુક્રમણિકા,குறியீட்டு
પેટાજૂથ ઇન્ડેક્સ,துணைக்குழு குறியீடு
નિર્દેશક સમૂહ,சுட்டிக்காட்டி தொகுப்பு
પ્રતીક,சின்னம்
ઘાતાંકીય સમીકરણ,அதிவேக சமன்பாடு
ઉદાસીનતા વણાંકો,அலட்சியம் வளைவுகள்
પરોક્ષ તફાવત,மறைமுக வேறுபாடு
પરોક્ષ પુરાવા,மறைமுக ஆதாரம்
પ્રાઇમ,முதன்மை
"આગમન, ઇન્ડક્શન, ઇન્ડક્શન","வருகை, தூண்டல், தூண்டல்"
પ્રેરક,தூண்டல்
પ્રેરક છબી,தூண்டல் படம்
પ્રેરક વ્યાખ્યા,தூண்டல் வரையறை
પ્રેરક અંદાજ,தூண்டல் மதிப்பீடு
"અસમાનતા, અસમાનતા","சமத்துவமின்மை, சமத்துவமின்மை"
અસમાનતા પ્રતિબંધ,சமத்துவமின்மை கட்டுப்பாடு
અસમાનતા,சமத்துவமின்மை
જડતા,செயலற்ற தன்மை
જડતા બળ,செயலற்ற சக்தி
જડતા,செயலற்ற
અચોક્કસ તફાવત,துல்லியமற்ற வேறுபாடு
રૂપાંતર બિંદુ,மாற்று புள்ளி
"સૌથી નીચું, સૌથી મોટું નીચું બાઉન્ડ","குறைந்த, பெரிய கீழ் எல்லை"
"અનંત, અનંત","எல்லையற்ற, எல்லையற்ற"
અનંત,எல்லையற்ற
અનંત વેક્ટર જગ્યા,எல்லையற்ற திசையன் இடம்
અનંત રમત,எல்லையற்ற விளையாட்டு
અનંત જૂથ,எல்லையற்ற குழு
અનંત અભિન્ન,எல்லையற்ற ஒருங்கிணைந்த
અનંત વસ્તી,எல்லையற்ற மக்கள் தொகை
અનંત શ્રેણી,எல்லையற்ற தொடர்
અનંત સમૂહ,எல்லையற்ற தொகுப்பு
"અનંત સૂક્ષ્મ, અનંત","எல்லையற்ற நுட்பமான, எல்லையற்ற"
મૂળભૂત ઘટકો,அடிப்படை கூறுகள்
અનંત વસ્તી,எல்லையற்ற மக்கள் தொகை
"અનંત, અનંત","முடிவிலி, முடிவிலி"
"અનંત, અનંત","எல்லையற்ற, எல்லையற்ற"
ફુગાવો પરિબળ,பணவீக்க காரணி
ચલ સ્પર્શક,மாறி தொடுகோடு
રિવર્સ ફોકસ,தலைகீழ் கவனம்
અલબત્ત ફેરફાર,நிச்சயமாக மாற்றம்
કાર્યનું વ્યુત્પન્ન,செயல்பாட்டின் வழித்தோன்றல்
સિગ્મા મેટ્રિક્સ,சிக்மா மேட்ரிக்ஸ்
માહિતી સંસાધનો,தகவல் வளங்கள்
માહિતી વિજ્ઞાન,தகவல் அறிவியல்
"અસમાન, અપ્રમાણસર","வேறுபட்ட, விகிதாசாரமற்ற"
બિન-સમાન સમીકરણ,ஒரே மாதிரியான சமன்பாடு அல்ல
બિન-આઘાતજનક શરીર,அல்லாத அதிர்ச்சி உடல்
"પ્રારંભિક, પ્રારંભિક, પ્રારંભિક","ஆரம்ப, ஆரம்ப, ஆரம்ப"
"પ્રારંભિક સ્થિતિ, પ્રારંભિક પ્રતિબંધ","தொடக்க நிலை, ஆரம்ப கட்டுப்பாடு"
પ્રારંભિક રેખા,தொடக்க வரி
પ્રારંભિક બિંદુ,ஆரம்ப புள்ளி
પ્રારંભિક ઉકેલ,ஆரம்ப தீர்வு
પ્રારંભિક વેગ,ஆரம்ப வேகம்
એક નકશો,ஒற்றை வரைபடம்
સિંગલ મેપિંગ,ஒற்றை மேப்பிங்
વિભેદક ગુણાકાર,வேறுபட்ட பெருக்கல்
આંતરિક બિંદુ,உள்துறை புள்ளி
આંતરિક ઉત્પાદન,உள் தயாரிப்பு
"ઇનપુટ (n.), ઇનપુટ (v.)","உள்ளீடு (n.), உள்ளீடு (v.)"
ઇનપુટ ડેટા,உள்ளீடு தரவு
રોકાણ ગેટવે,முதலீட்டு நுழைவாயில்
રોકાણ આઉટપુટ વિશ્લેષણ,முதலீட்டு வெளியீடு பகுப்பாய்வு
ઇનપુટ આઉટપુટ કંટ્રોલ સિસ્ટમ,உள்ளீடு வெளியீடு கட்டுப்பாட்டு அமைப்பு
ઇનપુટ આઉટપુટ સિસ્ટમ,உள்ளீடு வெளியீடு அமைப்பு
રોકાણ વોલ્યુમ,முதலீட்டு அளவு
"ઇન્વેસ્ટમેન્ટ રજિસ્ટર, ઇન્વેસ્ટમેન્ટ રજિસ્ટર","முதலீட்டுப் பதிவு, முதலீட்டுப் பதிவு"
ઇનપુટ ટર્મિનલ,உள்ளீட்டு முனையம்
"અંદર, નીચે","உள்ளே, கீழ்"
ક્ષણ,கணம்
"ત્વરિત, ત્વરિત","உடனடி, உடனடி"
ત્વરિત પ્રવેગક,உடனடி முடுக்கம்
ત્વરિત પરિભ્રમણ,உடனடி சுழற்சி
તાત્કાલિક કેન્દ્ર,உடனடி மையம்
ત્વરિત વેગ,உடனடி வேகம்
ત્વરિત વોલ્યુમ,உடனடி தொகுதி
"સંપૂર્ણ સંખ્યા, પૂર્ણાંક","முழு எண், முழு எண்"
પૂર્ણાંક રેખીય પ્રોગ્રામિંગ,முழு எண் நேரியல் நிரலாக்கம்
અખંડિતતા,ஒருங்கிணைப்பு
એકીકૃત,ஒருங்கிணைந்த
એકીકૃત વિભેદક સમીકરણ,ஒருங்கிணைந்த வேறுபாடு சமன்பாடு
અવિભાજ્ય સમીકરણ,ஒருங்கிணைந்த சமன்பாடு
અભિન્ન કાર્ય,ஒருங்கிணைந்த செயல்பாடு
"અભિન્ન, પૂર્ણાંક","ஒருங்கிணைந்த, முழு எண்"
ઇન્ટિગ્રલ કેલ્ક્યુલસ ઇન્ટિગ્રલ કેલ્ક્યુલસ,ஒருங்கிணைந்த கால்குலஸ் ஒருங்கிணைந்த கால்குலஸ்
અભિન્ન વળાંક,ஒருங்கிணைந்த வளைவு
પૂર્ણાંક ડોમેન,முழு எண் டொமைன்
અભિન્ન સમીકરણ,ஒருங்கிணைந்த சமன்பாடு
"સંપૂર્ણ સંખ્યા, પૂર્ણાંક","முழு எண், முழு எண்"
પ્રથમ પ્રકારનો અભિન્ન,முதல் வகையான ஒருங்கிணைந்த
અભિન્ન પ્રતિનિધિત્વ,ஒருங்கிணைந்த பிரதிநிதித்துவம்
અભિન્ન ચિહ્ન,ஒருங்கிணைந்த அடையாளம்
એકીકૃત,ஒருங்கிணைக்க
સંકલિત શોષણ ગુણાંક,ஒருங்கிணைந்த உறிஞ்சுதல் குணகம்
એકીકરણ પરિબળ,ஒருங்கிணைப்பு காரணி
એકીકરણ,ஒருங்கிணைப்பு
વિભેદક દ્વારા એકીકરણ,வேறுபாடு மூலம் ஒருங்கிணைப்பு
સેગમેન્ટલ એકીકરણ,பிரிவு ஒருங்கிணைப்பு
તર્કસંગતીકરણ દ્વારા એકીકરણ,பகுத்தறிவு மூலம் ஒருங்கிணைப்பு
અવેજી દ્વારા એકીકરણ,மாற்று மூலம் ஒருங்கிணைப்பு
પ્રગતિશીલ સમાનતા દ્વારા એકીકરણ,முற்போக்கு சமநிலை மூலம் ஒருங்கிணைப்பு
વંશવેલો એકીકરણ,படிநிலை ஒருங்கிணைப்பு
વેક્ટર એકીકરણ,திசையன் ஒருங்கிணைப்பு
બંધ પૃષ્ઠ પર એકીકરણ,மூடிய பக்கத்தில் ஒருங்கிணைப்பு
ઇન્ટિગ્રેટર,ஒருங்கிணைப்பாளர்
અભિન્ન ઘટક,ஒருங்கிணைந்த கூறு
અભિન્ન-વિભેદક સમીકરણ,ஒருங்கிணைந்த-வேறுபட்ட சமன்பாடு
"અવરોધ, અવરોધ",இடைமறிப்பு
વિનિમયાત્મક કામગીરી,பரிமாற்ற செயல்பாடு
વિનિમયક્ષમ,மாற்றத்தக்கது
આંતરવર્ગીય સહસંબંધ,வகுப்புகளுக்கு இடையேயான தொடர்பு
પરસ્પર સંબંધ,பரஸ்பர உறவு
સહસંબંધ ગુણાંક,தொடர்பு குணகம்
"પરસ્પર નિર્ભરતા, પરસ્પર નિર્ભરતા","ஒன்றுக்கொன்று சார்ந்திருத்தல், ஒன்றுக்கொன்று சார்ந்திருத்தல்"
પરસ્પર નિર્ભર,ஒன்றையொன்று சார்ந்தது
વ્યાજ,ஆர்வம்
ઈન્ટરફેસ પાનું,இடைமுகப் பக்கம்
ઇન્ટરફેસ કોણ,இடைமுக கோணம்
અભિન્ન,ஒருங்கிணைந்த
સંકલિત,ஒருங்கிணைக்கப்பட்டது
"આંતરિક, આંતરિક, આંતરિક (વિ.), આંતરિક, આંતરિક, આંતરિક (વિ.)","உள், உள், உள் (adj.), உள், உள், உள் (v.)"
આંતરિક કોણ,உள் கோணம்
આંતરિક ઝોન,உள்துறை மண்டலம்
આંતર-પ્રાંત,மாகாணங்களுக்கு இடையேயான
આંતરિક ઘટકો,உள் கூறுகள்
સેટનો આંતરિક ભાગ,தொகுப்பின் உட்புறம்
આંતરિક કોણનો સામનો કરવો,எதிர்கொள்ளும் உள் கோணம்
અંદર,உள்ளே
આંતરિક બિંદુ,உள்துறை புள்ளி
"મધ્યવર્તી, ગૌણ, મધ્યમ, મધ્યક","இடைநிலை, இரண்டாம் நிலை, நடுத்தர, இடைநிலை"
મધ્યવર્તી બિંદુ,இடைநிலை புள்ளி
મધ્યવર્તી મૂલ્ય પ્રમેય,இடைநிலை மதிப்பு தேற்றம்
આંતરિક દ્વિભાજક,உள் இருவகை
ઇન્ટરપોલેશન,இடைச்செருகல்
નિવેશ સૂત્ર,செருகும் சூத்திரம்
આંતરછેદ,வெட்டும்
છેદતો વળાંક,வெட்டும் வளைவு
છેદતી રેખાઓ,வெட்டும் கோடுகள்
"આંતરછેદ, આંતરછેદ, આંતરછેદ","குறுக்குவெட்டு, குறுக்குவெட்டு, குறுக்குவெட்டு"
આંતરછેદ વળાંક,வெட்டும் வளைவு
વણાંકોનું આંતરછેદ,வளைவுகளின் குறுக்குவெட்டு
સમૂહોનું આંતરછેદ,தொகுப்புகளின் குறுக்குவெட்டு
"ગેપ, ગેપ","இடைவெளி, இடைவெளி"
અંતરાલ અંદાજ,இடைவெளி மதிப்பீடு
અંતરાલ અંદાજ,இடைவெளி மதிப்பீடு
અંતરાલ મધ્ય બિંદુ,இடைவெளி நடுப் புள்ளி
"આંતર-વિભાગીય અસર, આંતર-વિભાગીય અસર",உள்-பிரிவு விளைவு
આંતરવર્ગીય સહસંબંધ,வகுப்புகளுக்கு இடையேயான தொடர்பு
શાંતિ,அமைதி
ચોક્કસ,நிச்சயம்
સ્થિર સિસ્ટમ,நிலையான அமைப்பு
ટેબલ,மேசை
ટેબલ સોંપણી,அட்டவணை ஒதுக்கீடு
ટેબલ નિયંત્રણ,அட்டவணை கட்டுப்பாடு
ટેબલ નિયંત્રણ મોડેલ,அட்டவணை கட்டுப்பாட்டு மாதிரி
ટેબલ નિયંત્રણ સિસ્ટમ,அட்டவணை கட்டுப்பாட்டு அமைப்பு
ટેબલ ચક્ર,அட்டவணை சுழற்சி
ટેબલ હોલ્ડિંગ ખર્ચ,அட்டவணை வைத்திருக்கும் செலவு
ટેબલ પોઈન્ટ,அட்டவணை புள்ளி
ટેબલ નીતિ,அட்டவணை கொள்கை
ટેબલ સ્થિતિ,அட்டவணை நிலை
"વ્યસ્ત, વિપરીત, વિરુદ્ધ","தலைகீழ், தலைகீழ், எதிர்"
વ્યસ્ત સહસંબંધ,தலைகீழ் தொடர்பு
વ્યસ્ત કાર્ય,தலைகீழ் செயல்பாடு
ફોમ દીઠ હાઇપરબોલિક કાર્ય,ஒரு நுரைக்கு ஹைபர்போலிக் செயல்பாடு
વ્યસ્ત પ્રમાણમાં,நேர்மாறான விகிதாசார
વ્યસ્ત નકશો,தலைகீழ் வரைபடம்
પારસ્પરિક સંખ્યા,பரஸ்பர எண்
વ્યસ્ત મેટ્રિક્સ,தலைகீழ் அணி
વ્યસ્ત ક્રમચય,தலைகீழ் வரிசைமாற்றம்
વ્યસ્ત ગુણોત્તર,தலைகீழ் விகிதம்
વ્યસ્ત ત્રિકોણમિતિ કાર્ય,தலைகீழ் முக்கோணவியல் செயல்பாடு
વ્યસ્ત સૂત્ર,தலைகீழ் சூத்திரம்
ક્રમની નકલ,வரிசையின் நகல்
વ્યસ્ત મેટ્રિક્સ,தலைகீழ் அணி
વ્યસ્ત રૂપાંતર,தலைகீழ் மாற்றம்
અતાર્કિક,பகுத்தறிவற்ற
અતાર્કિક સમીકરણ,பகுத்தறிவற்ற சமன்பாடு
અતાર્કિક અભિવ્યક્તિ,பகுத்தறிவற்ற வெளிப்பாடு
અતાર્કિક સંખ્યા,பகுத்தறிவற்ற எண்
અતાર્કિક મૂળ,பகுத்தறிவற்ற வேர்
"અફર, અફર, અફર","மாற்ற முடியாத, குறைக்க முடியாத, சமமற்ற"
રોટેશનલ વેક્ટર,சுழற்சி திசையன்
રોટેશનલ વેક્ટર કાર્ય,சுழற்சி திசையன் செயல்பாடு
રોટેશનલ વેગ,சுழற்சி வேகம்
આઇસોમેટ્રિક (v.) જમણી રેખા (v.),ஐசோமெட்ரிக் (வி.) வலது கோடு (வி.)
સુમેળ,ஒத்திசைவு
અલગ હિતાવહ વિચિત્રતા,தனிமைப்படுத்தப்பட்ட கட்டாய விந்தை
અલગ બિંદુ,தனிமைப்படுத்தப்பட்ட புள்ளி
"isometric, tritezole, cubic, isometric","ஐசோமெட்ரிக், ட்ரைடெசோல், க்யூபிக், ஐசோமெட்ரிக்"
સમદ્વિબાજુ રૂપરેખાંકન,ஐசோசெல்ஸ் கட்டமைப்பு
પુનરાવર્તિત અભિન્ન,மறுமுறை ஒருங்கிணைந்த
પુનરાવર્તિત નિવેશ,மீண்டும் மீண்டும் செருகுதல்
પુનરાવર્તન,மீண்டும் மீண்டும்
પુનરાવર્તન સૂત્ર,மீண்டும் மீண்டும் சூத்திரம்
પુનરાવર્તિત એકીકરણ સૂત્ર,சுழல்நிலை ஒருங்கிணைப்பு சூத்திரம்
પુનરાવર્તિત પ્રક્રિયા,சுழல் செயல்முறை
પુનરાવર્તિત પદ્ધતિ,சுழல்நிலை முறை
જેકોબિયન,யாக்கோபியன்
જેકોબી સાર્નિક,ஜேக்கபி சார்னிக்
જેકોબી મેટ્રિક્સ,ஜேக்கபி அணி
સમૂહોનું સંયોજન,தொகுப்புகளின் கலவை
સંયુક્ત (v.) સંયુક્ત (v.),கூட்டு (வி.) கூட்டு (வி.)
સંયુક્ત ઘનતા કાર્ય,கூட்டு அடர்த்தி செயல்பாடு
સંયુક્ત આવર્તન કાર્ય,ஒருங்கிணைந்த அதிர்வெண் செயல்பாடு
સંયુક્ત આશ્રિત ચલ,கூட்டு சார்ந்த மாறி
સંયુક્ત સંભાવના,கூட்டு நிகழ்தகவு
ઉમેરવુ,செருகல்
"કોદાળી, કૂદકો, પ્લુટી","மண்வெட்டி, ஜம்ப், புளுட்டி"
પ્લુટી વિરામ,புளூட்டி இடைநிறுத்தம்
"ન્યાયીપણું, વાજબીપણું","நியாயம், நியாயம்"
વાજબી ઠેરવવું,நியாயப்படுத்த
carnafe નકશો,கார்னாஃப் வரைபடம்
"કર્નલો, રાખ","கர்னல்கள், சாம்பல்"
મેપિંગ બિંદુ,மேப்பிங் புள்ளி
"પાયરોડાયનેમિક્સ, પ્યુરિન ડાયનેમિક્સ","தூய இயக்கவியல், தூய இயக்கவியல்"
ગતિ ઊર્જા,இயக்க ஆற்றல்
"ગતિશાસ્ત્ર, ગતિશાસ્ત્ર","இயக்கவியல், இயக்கவியல்"
કોલમોગોરોફ-સ્મિર્નોવ ટેસ્ટ,கோல்மோகோரோஃப்-ஸ்மிர்னோவ் சோதனை
ક્રોનેકર ડેલ્ટા,குரோனெக்கர் டெல்டா
કાકડી,வெள்ளரிக்காய்
Lagrange કાર્ય,லாக்ரேஞ்ச் செயல்பாடு
લેગ્રેન્જ ગુણક,லக்ரேஞ்ச் பெருக்கி
"પાટિયું, બોર્ડ","பலகை, பலகை"
લેપ્લેસ ટ્રાન્સફોર્મ,லாப்லேஸ் உருமாற்றம்
મોટી સંખ્યા,பெரிய எண்
લાક્ષણિક મૂળ,பண்பு தோற்றம்
બાજુનું પૃષ્ઠ,பக்க பக்கம்
લેટિન ચોરસ,லத்தீன் சதுரம்
"નાભિની દોરી, લેટસ ગુદામાર્ગ","தொப்புள் கொடி, லேடஸ் மலக்குடல்"
"નિયમો, સિદ્ધાંતો","விதிகள், கொள்கைகள்"
વેગ સંયોજન નિયમ,வேக சேர்க்கை விதி
સુસંગતતા નિયમ,பொருந்தக்கூடிய விதி
ઘટતા વળતરનો નિયમ,வருமானத்தை குறைக்கும் விதி
ગુરુત્વાકર્ષણનો નિયમ,ஈர்ப்பு விதி
જૂથ માટે હોમોમોર્ફિઝમનો નિયમ,குழுவிற்கான ஹோமோமார்பிசம் விதி
રિંગ્સ માટે હોમોમોર્ફિઝમનો નિયમ,மோதிரங்களுக்கான ஹோமோமார்பிசம் விதி
વધતી કિંમતનો કાયદો,விலை உயர்வு சட்டம்
ઘાતીકરણ નિયમ,விரிவாக்க விதி
જડતા કાયદો,செயலற்ற சட்டம்
મોટી સંખ્યામાં કાયદો,பெரிய எண்களின் சட்டம்
સંભાવના નિયમ,நிகழ்தகவு விதி
"સાઈન નિયમ, સાઈન નિયમ","சைன் விதி, சைன் விதி"
ઘાતાંકનો કાયદો,அடுக்குகளின் சட்டம்
ઝડપ નિયમો,வேக விதிகள்
"સ્તર, સ્તર","அடுக்கு, நிலை"
આગળ ગુણાંક,முன்னோக்கி குணகம்
આગળનો કર્ણ,முன் மூலைவிட்டம்
ફોરવર્ડ સબ-મેટ્રિક્સ,முன்னோக்கி துணை அணி
ફ્રન્ટ પોસ્ટ,முன் இடுகை
"ન્યૂનતમ, ન્યૂનતમ, ન્યૂનતમ","குறைந்தபட்சம், குறைந்தபட்சம், குறைந்தபட்சம்"
લેસ્ટ કોમન કોમન (LCM),குறைந்த பொதுவான பொதுவான (LCM)
ન્યૂનતમ ઘટકો,குறைந்தபட்ச கூறுகள்
સૌથી નીચો વર્ગ,குறைந்த வகுப்பு
ન્યૂનતમ ઓવરહેડ મર્યાદા,குறைந்தபட்ச மேல்நிலை வரம்பு
ડાબો સમૂહ,இடது தொகுப்பு
ઘડિયાળની વિરુદ્ધ દિશામાં,எதிரெதிர் திசையில்
કાઉન્ટરક્લોકવાઇઝ સ્ક્રૂ,எதிரெதிர் திசையில் திருகு
ડાબું ઊલટું,இடது தலைகீழ்
ડાબું ગુણાકાર,இடது பெருக்கல்
લીબનીઝ સૂત્ર,லீப்னிஸ் சூத்திரம்
લંબાઈ,நீளம்
તુંગાક્કુડી,துங்கக்குடி
ત્રાંસી વળાંક,tragus வளைவு
લંગફિશ,நுரையீரல் மீன்
સ્તર વળાંક,நிலை வளைவு
આત્મવિશ્વાસનું સ્તર,தன்னம்பிக்கை அளவு
મહત્વનું સ્તર,முக்கியத்துவம் நிலை
કાલક્રમિક રીતે,காலவரிசைப்படி
શબ્દકોશ ક્રમ,அகராதி ஒழுங்கு
સંભાવના કાર્ય,நிகழ்தகவு செயல்பாடு
સંભાવના ગુણોત્તર પરીક્ષણ,நிகழ்தகவு விகித சோதனை
"મર્યાદા, સીમાંત","வரம்பு, விளிம்பு"
"સીમાંત, આત્યંતિક","விளிம்பு, தீவிர"
સીમાંત મૂલ્ય,விளிம்பு மதிப்பு
સીમાંત વેગ,விளிம்பு வேகம்
સરેરાશ શ્રેણી,சராசரி வரம்பு
એકીકરણની મર્યાદા,ஒருங்கிணைப்பு வரம்பு
ક્રમ મર્યાદા,வரிசை வரம்பு
"ક્લસ્ટર બિંદુ, મર્યાદા બિંદુ","கொத்து புள்ளி, வரம்பு புள்ளி"
સીમાંત વેગ,விளிம்பு வேகம்
"રેખા, રેખા, લંબગોળ","கோடு, கோடு, நீள்வட்டம்"
"રેખીય, રેખીય, રેખીય","நேரியல், நேரியல், நேரியல்"
રેખીય બિજવલ્લી,நேரியல் பிஜவல்லி
રેખીય બીજગણિત સમીકરણ,நேரியல் இயற்கணித சமன்பாடு
રેખીય અંદાજ,நேரியல் தோராயம்
રેખીય એસિમ્પ્ટોટ,நேரியல் அறிகுறி
રેખીય ગુણાંક,நேரியல் குணகம்
આંચકો સંચય,அதிர்ச்சி குவிப்பு
આઘાત પ્રતિબંધ,அதிர்ச்சி கட்டுப்பாடு
રેખીય અવલંબન,நேரியல் சார்பு
રેખીય વિભેદક સમીકરણ,நேரியல் வேறுபாடு சமன்பாடு
"લીનિયર ડાયમેન્શન, લીનિયર મેઝરમેન્ટ, લીનિયર લેન્થ-પહોળાઈ","நேரியல் பரிமாணம், நேரியல் அளவீடு, நேரியல் நீளம்-அகலம்"
"રેખીય સમીકરણ, ચતુર્ભુજ સમીકરણ","நேரியல் சமன்பாடு, இருபடிச் சமன்பாடு"
રેખીય એકરૂપતા,நேரியல் ஒருமைப்பாடு
રેખીય અપૂર્ણાંક રૂપાંતર,நேரியல் பகுதி மாற்றம்
રેખીય કાર્ય,நேரியல் செயல்பாடு
રેખીય કાર્ય,நேரியல் செயல்பாடு
રેખીય જૂથ,நேரியல் குழு
રેખીય સ્વતંત્રતા,நேரியல் சுதந்திரம்
રેખીય સ્વતંત્ર સંબંધ,நேரியல் சுயாதீன உறவு
રેખીય અસમાનતા,நேரியல் சமத்துவமின்மை
રેખીય બિન-સમાન વિભેદક સમીકરણ,நேரியல் அல்லாத ஒரே மாதிரியான வேறுபாடு சமன்பாடு
રેખીય અભિન્ન સમીકરણ,நேரியல் ஒருங்கிணைந்த சமன்பாடு
રેખીય પ્રક્ષેપ,நேரியல் இடைச்செருகல்
લીનિયર લીસ્ટ સ્ક્વેર રીગ્રેસન એનાલિસિસ,நேரியல் குறைந்த சதுரங்கள் பின்னடைவு பகுப்பாய்வு
"એકવચનમાં, રેખીય રીતે","ஒருமையில், நேர்கோட்டில்"
રેખીય રીતે નિર્ભર,நேரியல் சார்ந்தது
રેખીય રીતે સ્વતંત્ર,நேரியல் சார்பற்ற
રેખીય મેપિંગ,நேரியல் மேப்பிங்
રેખીય ક્રમ,நேரியல் வரிசை
રેખીય ક્રમાંકન,நேரியல் வரிசையாக்கம்
રેખીય પ્રોગ્રામિંગ,நேரியல் நிரலாக்க
લીનિયર પ્રોગ્રામિંગ અલ્ગોરિધમ,நேரியல் நிரலாக்க அல்காரிதம்
રેખીય પ્રોગ્રામિંગ સમસ્યા,நேரியல் நிரலாக்க சிக்கல்
રેખીય રીગ્રેસન,நேரியல் பின்னடைவு
રેખીય રીગ્રેસન ગુણાંક,நேரியல் பின்னடைவு குணகம்
"રેખીય સંબંધ, ઘાતાંકીય સંબંધ","நேரியல் உறவு, அதிவேக உறவு"
રેખીય વસ્તી,நேரியல் மக்கள் தொகை
રેખીય સબસ્પેસ,நேரியல் துணைவெளி
રેખીય પરિવર્તન,நேரியல் மாற்றம்
રેખીય રીગ્રેસન,நேரியல் பின்னடைவு
રેખીય વિભેદક અંદાજ,நேரியல் வேறுபாடு மதிப்பீடு
રેખીય વેગ,நேரியல் வேகம்
રેખા અભિન્ન,ஒருங்கிணைந்த வரி
આંતરછેદની રેખા,வெட்டும் கோடு
રીગ્રેસનની રેખા,பின்னடைவு வரி
અવકાશી વેક્ટર,இடஞ்சார்ந்த திசையன்
સ્થાનિક શ્રેષ્ઠ,உள்ளூர் உகந்தது
"લોકસ, લોકસ","இடம், இடம்"
લોગ લોગ લોગ,பதிவு பதிவு பதிவு
"લઘુગણક, લઘુગણક","மடக்கை, மடக்கை"
લઘુગણક ચોકસાઈ,மடக்கை துல்லியம்
લઘુગણક ગણતરી,மடக்கை கணக்கீடு
"લઘુગણક વળાંક, લઘુગણક વળાંક","மடக்கை வளைவு, மடக்கை வளைவு"
લઘુગણક વ્યુત્પન્ન,மடக்கை வழித்தோன்றல்
લઘુગણક વિભેદક,மடக்கை வேறுபாடு
"લઘુગણક કાર્ય, લઘુગણક કાર્ય","மடக்கைச் செயல்பாடு, மடக்கைச் செயல்பாடு"
"લઘુગણક સરેરાશ, ભૌમિતિક સરેરાશ","மடக்கை சராசரி, வடிவியல் சராசரி"
લઘુગણક સામાન્ય વિતરણ,மடக்கை இயல்பான பரவல்
લઘુગણક સંબંધ,மடக்கை உறவு
લઘુગણક સ્કેલ,மடக்கை அளவுகோல்
"લઘુગણક શ્રેણી, લઘુગણક શ્રેણી","மடக்கைத் தொடர், மடக்கைத் தொடர்"
"લઘુગણક સર્પાકાર, લઘુગણક સર્પાકાર","மடக்கைச் சுழல், மடக்கைச் சுழல்"
"લઘુગણક કોષ્ટક, લઘુગણક કોષ્ટક","மடக்கை அட்டவணை, மடக்கை அட்டவணை"
"લઘુગણક, લઘુગણક","மடக்கை, மடக்கை"
તર્કશાસ્ત્ર,தர்க்கம்
તાર્કિક રીતે સમકક્ષ,தர்க்கரீதியாக சமமானது
"ગ્રોથ કર્વ, પર્લ-રીડ કર્વ","வளர்ச்சி வளைவு, முத்து-நாணல் வளைவு"
"સામાન્ય વિતરણ લોગ કરો, સામાન્ય વિતરણ લોગ કરો","பதிவு சாதாரண விநியோகம், பதிவு சாதாரண விநியோகம்"
"રેખાંશ, રેખાંશ","தீர்க்கரேகை, தீர்க்கரேகை"
"loop, loop, noose (no.), loop (ver.), praspanda","கண்ணி, கண்ணி, கயிறு (எண்.), கண்ணி (ver.), பிரஸ்பந்த"
"ચૂંટણી પ્રચાર, લોટરી","தேர்தல் பிரச்சாரம், லாட்டரி"
રેખાંકિત,அடிக்கோடு
ના જેટલું કે તેનાથી ઓછું,குறைந்த எல்லை
લો રીમેન-ઇન્ટિગ્રલ,லோ ரீமான்-இன்டெக்ரல்
ઓછી રકમ,குறைந்த தொகை
ત્રિકોણાકાર મેટ્રિક્સને અનુસરે છે,பின்வரும் முக்கோண அணி
mclarin ફેલાય છે,மெக்லாரின் பரவுகிறது
"માયા નંબર, મેજિક નંબર, ટકાઉપણું નંબર","மாயா எண், மந்திர எண், ஆயுள் எண்"
જાદુઈ ચોરસ,மந்திர சதுரம்
તેજસ્વી મર્યાદા,கதிரியக்க வரம்பு
મેઇલિંગ પ્રશ્નાવલી,அஞ்சல் வினாத்தாள்
મેઇલ દ્વારા સર્વેક્ષણ,அஞ்சல் மூலம் ஆய்வு
ઓવરહેડ મર્યાદા,மேல்நிலை வரம்பு
લાંબી ચાપ,நீண்ட வில்
બંધાયેલ સમૂહ,கட்டுப்பட்ட தொகுப்பு
બહુમૂલ્ય કાર્ય,பலமதிப்பு செயல்பாடு
"નકશો, નકશો, નકશો","வரைபடம், வரைபடம், வரைபடம்"
સેટમાં મેપિંગ,தொகுப்புகளாக மேப்பிங்
સેટનું મેપિંગ,தொகுப்புகளின் மேப்பிங்
સીમાંત સંભાવના,விளிம்பு நிகழ்தகவு
ગાણિતિક વિશ્લેષણ,கணித பகுப்பாய்வு
અંકગણિત તર્ક,எண்கணித தர்க்கம்
ગાણિતિક કેન્દ્ર,கணித மையம்
ગાણિતિક જટિલતા,கணித சிக்கலானது
ગાણિતિક અર્થશાસ્ત્ર,கணித பொருளாதாரம்
ગાણિતિક અપેક્ષા,கணித எதிர்பார்ப்பு
ગાણિતિક સ્વરૂપ,கணித வடிவம்
"મેથેમેટિકલ ફોર્મેટ, મેથેમેટિકલ ફોર્મેટ","கணித உருவாக்கம், கணித வடிவம்"
ગાણિતિક ઓળખ,கணித அடையாளங்கள்
"ગાણિતિક તર્ક, ગાણિતિક તર્ક","கணித தர்க்கம், கணித தர்க்கம்"
ગાણિતિક મોડેલ,கணித மாதிரி
ગાણિતિક ઉદ્દેશ,கணித நோக்கம்
