Marathi,Punjabi
प्रेरणा,ਭਾਵਨਾ
आवेग प्रतिसाद,ਪ੍ਰੇਰਣਾ ਜਵਾਬ
अशुद्धता चालकता,ਅਪਵਿੱਤਰਤਾ ਚਾਲਕ
अशुद्धता सेमीकंडक्शन,ਅਪਵਿੱਤਰ ਅਰਧਕੁੰਨ
निष्क्रिय,ਅਕਿਰਿਆਸ਼ੀਲ
निष्क्रिय विंडो,ਨਾ-ਸਰਗਰਮ ਵਿੰਡੋ
ऐकण्यायोग्य नाही,ਅਯੋਗ
हल्ल,ਇਨਕੈਂਡੀਸੈਂਸ
घटना किरण,ਘਟਨਾ ਰੇ
समावेश,ਸ਼ਾਮਲ ਕਰਨ ਲਈ
इनकमिंग सिग्नल,ਆਉਣ ਵਾਲੇ ਸੰਕੇਤ
सूचक,ਸੰਕੇਤਕ
देशी,ਸਵਦੇਸ਼ੀ
प्रेरणा,ਸ਼ਾਮਲ
प्रेरक-प्रतिक्रिया,ਇੰਸੀਐਕਟਿਵ-ਇੰਟਰਐਕਟਿਵ
ज्वलनशील सामग्री,ਜਲਣਸ਼ੀਲ ਸਮੱਗਰੀ
इन्फॉर पॅच,ਇਨਫੋਰ ਪੈਚ
माहिती,ਜਾਣਕਾਰੀ
माहिती आर्किटेक्चर,ਜਾਣਕਾਰੀ architect ਾਂਚਾ
माहिती बिट,ਜਾਣਕਾਰੀ
माहिती अंक,ਜਾਣਕਾਰੀ ਅੰਕ
माहिती कियोस्क,ਜਾਣਕਾਰੀ ਕਿਓਸਕ
माहिती प्रक्रिया,ਜਾਣਕਾਰੀ ਪ੍ਰਕਿਰਿਆ
माहिती तंत्रज्ञान,ਸੂਚਨਾ ਤਕਨੀਕ
इन्फोटेनमेंट,ਇਨਫੋਟੇਨਮੈਂਟ
इन्फ्रारेड रेडिएशन,ਇਨਫਰਾਰੈੱਡ ਰੇਡੀਏਸ਼ਨ
पायाभूत सुविधा,ਬੁਨਿਆਦੀ .ਾਂਚਾ
अंतर्ग्रहण,ਗ੍ਰਹਿਣ
साहित्य,ਸਮੱਗਰੀ
आरंभिक शब्द (आयडब्ल्यू),ਸ਼ੁਰੂਆਤੀ ਸ਼ਬਦ (ਆਈਡਬਲਯੂ)
अंतर्गत कोड,ਅੰਦਰੂਨੀ ਕੋਡ
नवीनता,ਨਵੀਨਤਾ
इनपुट,ਇੰਪੁੱਟ
इनपुट लाइन,ਇਨਪੁਟ ਲਾਈਨ
इनपुट युनिट,ਇਨਪੁਟ ਯੂਨਿਟ
इनपुट व्होल्टेज,ਇੰਪੁੱਟ ਵੋਲਟੇਜ
इनपुट-आउटपुट,ਇਨਪੁਟ-ਆਉਟਪੁਟ
घाला,ਸੰਮਿਲਿਤ ਕਰੋ
अंतर्भूत तोटा,ਸੰਮਿਲਨ ਦਾ ਨੁਕਸਾਨ
स्थापना,ਇੰਸਟਾਲੇਸ਼ਨ
त्वरित व्होल्टेज,ਤਤਕਾਲ ਵੋਲਟੇਜ
सूचना,ਹਦਾਇਤ
इन्सुलेट सामग्री,ਇਨਸੂਲੇਟਿੰਗ ਸਮੱਗਰੀ
इन्सुलेशन,ਇਨਸੂਲੇਸ਼ਨ
इन्सुलेशन प्रतिकार,ਇਨਸੂਲੇਸ਼ਨ ਟੱਪਣ
इन्सुलेटर,ਇਨਸੂਲੇਟਰ
एकात्मिक सर्किट,ਇੰਟੀਗਰੇਟਡ ਸਰਕਟ
समाकलित नेटवर्क,ਨੈੱਟਵਰਕ ਨੂੰ ਏਕੀਕ੍ਰਿਤ ਕਰਨਾ
इंटिग्रेटर,ਇੰਟੀਗਰੇਟਰ
बुद्धिमत्ता,ਬੁੱਧੀਮਾਨ
तीव्रता,ਤੀਬਰਤਾ
बोलण्याची तीव्रता,ਬੋਲਣ ਦੀ ਤੀਬਰਤਾ
इंटर चॅनेल हस्तक्षेप,ਅੰਤਰ ਚੈਨਲ ਦਖਲ
इंटरलीव्ह,ਇੰਟਰਲੇਵ
परस्परसंवाद,ਗੱਲਬਾਤ ਕਰਨੀ
परस्परसंवादीता,ਗੱਲਬਾਤ
इंटरकॉम,ਇੰਟਰਕਾੱਮ
इंटरकनेक्टिव्हिटी,ਇੰਟਰਸੀਕੇਸ਼ਨਵਿਟੀ
इंटरफेस,ਇੰਟਰਫੇਸ
इंटरफेस स्कॅनिंग,ਇੰਟਰਫੇਸ ਸਕੈਨਿੰਗ
हस्तक्षेप,ਦਖ਼ਲਅੰਦਾਜ਼ੀ
हस्तक्षेप झोन,ਦਖਲ ਦਾ ਜ਼ੋਨ
हस्तक्षेप चॅनेल,ਦਖਲ ਦੇਣ ਵਾਲੇ ਚੈਨਲ
हस्तक्षेप वारंवारता,ਦਖਲਅੰਦਾਜ਼ੀ ਬਾਰੰਬਾਰਤਾ
हस्तक्षेप रेडिओ फ्रिक्वेन्सी सिग्नल,ਦਖਲਅੰਦਾਜ਼ੀ ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਸੰਕੇਤ
इंटरफ्रेम,ਅੰਤਰਫ੍ਰੇਮ
इंटरलीव्ह,ਇੰਟਰਲੇਵ
इंटरलीव्ह,ਇੰਟਰਲੇਡ
अंतर्देशीय प्रवाह,ਇੰਟਰਲੀਏਡ ਸਟ੍ਰੀਮ
इंटरलीव्हर,ਇੰਟਰਲੇਵਰ
इंटरलीव्हिंग,ਇੰਟਰਲੇਵਿੰਗ
इंटरलीव्हिंग,ਇੰਟਰਲੇਵਿੰਗ
इंटरलीव्हिंग कालावधी,ਇੰਟਰਲੇਵਿੰਗ ਪੀਰੀਅਡ
इंटरलॉक सर्किट,ਇੰਟਰਕੈਕ ਸਰਕਟ
इंटरलॉक स्विच,ਇੰਟਰਲੌਕ ਸਵਿਚ
इंटरलॉकिंग,ਇੰਟਰਲੋਕਿੰਗ
दरम्यानचे अपयश,ਵਿਚਕਾਰਲੀ ਅਸਫਲਤਾ
दरम्यानचे वारंवारता,ਵਿਚਕਾਰਲੀ ਬਾਰੰਬਾਰਤਾ
इंटरमीडिएट फ्रिक्वेन्सी ऑसीलेटर,ਵਿਚਕਾਰਲੀ ਬਾਰੰਬਾਰਤਾ
अधूनमधून,ਰੁਕ-ਰੁਕ ਕੇ
अधूनमधून चालू,ਰੁਕ-ਰੁਕ ਕੇ ਮੌਜੂਦਾ
इंटरमोड्युलेशन,ਇੰਟਰਮੋਡੀਜੂਲੇਸ਼ਨ
इंटरमोड्युलेशन विकृती,ਇੰਟਰਮੋਜ਼ਨ ਵਿਗਾੜ
इंटरमोड्युलेशन उत्सर्जन,ਇੰਟਰਮੋਜ਼ਨ ਦੇ ਨਿਕਾਸ
इंटरमोड्युलेशन चाचणी,ਇੰਟਰਮੋਜ਼ਨ ਟੈਸਟ
इंटरनेट,ਇੰਟਰਨੈੱਟ
इंटरनेट प्रसारण,ਇੰਟਰਨੈੱਟ ਪ੍ਰਸਾਰਣ
इंटरनेट चॅटिंग,ਇੰਟਰਨੈੱਟ ਚੈਟਿੰਗ
इंटरनेट प्रोटोकॉल स्टॅक,ਇੰਟਰਨੈਟ ਪ੍ਰੋਟੋਕੋਲ ਸਟੈਕ
इंटरनेट रेडिओ,ਇੰਟਰਨੈੱਟ ਰੇਡੀਓ
इंटरनेट प्रवाह,ਇੰਟਰਨੈੱਟ ਸਟ੍ਰੀਮਿੰਗ
इंटरनेट व्हिडिओ,ਇੰਟਰਨੈੱਟ ਵੀਡੀਓ
इंटरऑपरेबिलिटी,ਅੰਤਰ-ਕਾਰਜਸ਼ੀਲਤਾ
इंटरपोलेशन,ਇੰਟਰਪੋਲੇਸ਼ਨ
दुभाषे,ਦੁਭਾਸ਼ੀਏ
व्यत्यय,ਵਿਘਨ
व्यत्यय,ਰੁਕਾਵਟ
व्यत्यय आणणारा,ਵਿਘਨ
मध्यांतर,ਅੰਤਰਾਲ
इंट्राकोडिंग,ਇੰਟਰਕੋਡਿੰਗ
इंट्राफ्रेम,ਇੰਟਰਾਫ੍ਰੇਮ
इंट्रानेट,ਇੰਟਰਨੇਟ
इंट्रॅपिक्चर,ਇਨਟਰੇਪੈਕਸ਼ਨਚਰ
इंट्रावेब,ਇੰਟਰਾਵੈਬ
आंतरिक सेमीकंडक्टर,ਅੰਦਰੂਨੀ ਸੈਮੀਕੰਡਕਟਰ
व्यस्त करंट,ਉਲਟਾ ਮੌਜੂਦਾ
व्यस्त स्थानिक ऑपरेट,ਉਲਟਾ ਸਥਾਨ ਦਾ ਕੰਮ
उलटा,ਉਲਟਾ
इनव्हर्टेड एल ten न्टीना,ਉਲਟਾ ਐਲ ਐਂਟੀਨਾ
इनव्हर्टेड व्ही अँटेना,ਉਲਟਾ v ਅਨਟਨਨਾ
इनव्हर्टर,ਇਨਵਰਟਰ
अनियमित,ਅਨਿਯਮਿਤ
असंबद्ध घटक,ਅਸਪਸ਼ਟ ਤੱਤ
अलगाव नेटवर्क,ਇਕੱਲਤਾ ਨੈਟਵਰਕ
पृथक,ISolator
जैमर,ਜੈਮਰ
जामिंग,ਜਾਮ
जर्गॉन फाइल,ਜਾਰਗਨ ਫਾਈਲ
जावा स्क्रिप्ट,ਜਾਵਾ ਸਕ੍ਰਿਪਟ
जिंगल,ਜਿੰਗਲ
जिटर,Jitter
जॉइनर,ਸ਼ਾਮਲ ਕਰਨ ਵਾਲੇ
संयुक्त,ਜੁਆਇੰਟ
जोडलेले,ਸ਼ਾਮਲ
जम्पर,ਜੰਪਰ
कंन,ਕਬਾੜ
निरुपयोगी पत्र,ਬੇਕਾਰ ਚਿਠੀ
कर्नल,ਕਰਨਲ
की,ਕੁੰਜੀ
कीबोर्ड,ਕੀਬੋਰਡ
कीर,ਕੀਰ
कीनोट,ਕੀਨੋਟ
किलोसायकल,ਕਿਲ੍ਹੇ ਚੱਕਰ
किलोवॉल्ट,ਕਿਲ੍ਹੇ
किलोवॅट,ਕਿਲੋਟ
किनेमॅटिक्स,ਕਿਨਮੈਟਿਕਸ
गुडघा पॉईंट व्होल्टेज,ਗੋਡੇ ਬਿੰਦੂ ਵੋਲਟੇਜ
नॉब,ਗੋਬ
पायाभूत माहिती,ਗਿਆਨ ਅਧਾਰ
ज्ञान प्रतिनिधित्व,ਗਿਆਨ ਦੀ ਨੁਮਾਇੰਦਗੀ
एल नेटवर्क,L ਨੈੱਟਵਰਕ
एल विभाग फिल्टर,L ਸੈਕਸ਼ਨ ਫਿਲਟਰ
अंतर आणि आघाडी,Lag ਅਤੇ ਅਗਵਾਈ
चालू आहे,Lagging ਮੌਜੂਦਾ
उर्जा घटक मागे पडत आहे,ਪਛੜਨਾ ਪਾਵਰ ਫੈਕਟਰ
लॅमिनेटेड,ਲਮੀਨੇਟਡ
दिवा,ਦੀਵੇ
लॅपटॉप,ਲੈਪਟਾਪ
लेसर वारंवारता,ਲੇਜ਼ਰ ਬਾਰੰਬਾਰਤਾ
सुप्त त्रुटी,ਅਸ਼ੁੱਧ ਗਲਤੀ
सुप्त उष्णता,ਨਿਰੰਤਰ ਗਰਮੀ
अक्षांश,ਵਿਥਕਾਰ
थर,ਪਰਤ
लेआउट,ਖਾਕਾ
लेआउट योजना,ਲੇਆਉਟ ਯੋਜਨਾ
आघाडी,ਲੀਡ
अग्रगण्य टप्पा,ਪ੍ਰਮੁੱਖ ਪੜਾਅ
गळती पुरावा,ਲੀਕ ਸਬੂਤ
गळती,ਲੀਕ
लीज्ड सर्किट,ਲੀਜ਼ਡ ਸਰਕਟ
लेन्स,ਲੈਂਸ
स्तर निर्देशक,ਪੱਧਰ ਸੂਚਕ
प्रकाश नियंत्रण,ਲਾਈਟ ਕੰਟਰੋਲ
हलकी पेन,ਲਾਈਟ ਕਲਮ
लाइटनिंग एरेस्टर,ਬਿਜਲੀ ਦੀ ਪ੍ਰੇਸ਼ਾਨ
लिमिटर,ਸੀਮਾ
एम्पलीफायर मर्यादित करणे,ਐਂਪਲੀਫਾਇਰ ਨੂੰ ਸੀਮਿਤ ਕਰਨਾ
ओळ तोटा,ਲਾਈਨ ਦਾ ਨੁਕਸਾਨ
लाइन आवाज,ਲਾਈਨ ਸ਼ੋਰ
दृष्टीक्षेप,ਨਜ਼ਰ ਦੀ ਲਾਈਨ
लाइन फेज,ਲਾਈਨ ਪੜਾਅ
लाइन ट्रान्समिशन,ਲਾਈਨ ਸੰਚਾਰ
लाइन अनलोड केलेली,ਲਾਈਨ ਅਨਲੋਡ
रेखीय क्वांटिझर,ਲੀਨੀਅਰੁਮਾਰੀ
रेषात्मकता,ਰੇਖਾ
लाइन-कॉक्सियल,ਲਾਈਨ-ਕੋਐਕਸਿਆਲ
लाइन-इक्वलिझर,ਲਾਈਨ-ਬਰਾਬਰੀ
लाइन-फ्रिक्वेन्सी,ਲਾਈਨ-ਬਾਰੰਬਾਰਤਾ
लाइन-इम्पेडन्स,ਲਾਈਨ-ਪ੍ਰੇਸ਼ਾਨ
लाइन-क्वार्टर तरंगलांबी,ਲਾਈਨ-ਕੁਆਰਟਰ ਵੇਵੈਲਥ
दुवा,ਲਿੰਕ
लिंकर,ਲਿੰਕ
लिप-मायक्रोफोन,ਲਿਪ-ਮਾਈਕ੍ਰੋਫੋਨ
थेट प्रसारण,ਲਾਈਵ ਪ੍ਰਸਾਰਣ
थेट सर्किट,ਲਾਈਵ ਸਰਕਟ
थेट कार्यक्रम,ਲਾਈਵ ਪ੍ਰੋਗਰਾਮ
लोड,ਲੋਡ
भार क्षमता,ਲੋਡ ਸਮਰੱਥਾ
भार वाहून नेण्याची क्षमता,ਲਿਜਾਣ ਦੀ ਸਮਰੱਥਾ ਲੋਡ ਕਰੋ
लोड वैशिष्ट्य,ਲੋਡ ਗੁਣ
लोड प्रतिबाधा,ਲੋਡ ਰੁਕਾਵਟ
भारित,ਲੋਡ ਹੋ ਗਿਆ
लोडर,ਲੋਡਰ
लोड करीत आहे,ਲੋਡ ਹੋ ਰਿਹਾ ਹੈ
लोडिंग कॉइल,ਕੋਡ ਲੋਡ ਕਰਨਾ
लोड-चाचणी,ਲੋਡ-ਟੈਸਟ
लोब,ਲੋਬ
लोब अँटेना,ਲੋਬੇ ਐਂਟੀਨਾ
स्थानिक नेटवर्क,ਸਥਾਨਕ ਏਰੀਆ ਨੈਟਵਰਕ
स्थानिक बॅटरी,ਸਥਾਨਕ ਬੈਟਰੀ
स्थानिक ऑसीलेटर,ਸਥਾਨਕ c ਸਿਲੇਟਰ
लॉग,ਲਾਗ
लॉग बुक,ਲੌਗ ਬੁੱਕ
लॉग इन (लॉग ऑन),ਲੌਗ ਇਨ ਕਰੋ (ਲੌਗ ਇਨ ਕਰੋ)
लॉग ऑफ (लॉग आउट),ਲੌਗ ਬੰਦ (ਲਾਗ ਆਉਟ)
लॉग पत्रक,ਲਾਗ ਸ਼ੀਟ
लॉगरिदम,ਲੋਗਰੀਥਮ
लॉगरिथमिक एम्पलीफायर,ਲੋਗਰੀਥਿਕਮਿਕ ਐਂਪਲੀਫਾਇਰ
लॉगरिथमिक गुणोत्तर,ਲੋਗਰੀਥਿਮਿਕ ਅਨੁਪਾਤ
लॉगरिथमिक प्रतिसाद,ਲੋਗਰੀਥਿਮਿਕ ਜਵਾਬ
लॉगरिथमिक स्केल,ਲੋਗਰੀਥਿਮਿਕ ਸਕੇਲ
लॉगिंग,ਲਾਗਿੰਗ
तर्कशास्त्र,ਤਰਕ
लॉजिक गेट,ਤਰਕ ਗੇਟ
तर्कशास्त्र ऑपरेशन,ਤਰਕ ਕਾਰਜ
तार्किक,ਲਾਜ਼ੀਕਲ
तार्किक फ्रेम,ਲਾਜ਼ੀਕਲ ਫਰੇਮ
लोगो घालणारा,ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੇ
रेखांश,ਲੰਬਕਾਰ
लूप,ਲੂਪ
लूप अँटेना,ਲੂਪ ਐਂਟੀਨਾ
लूप गेन,ਲੂਪ ਲਾਭ
लूप चाचणी,ਲੂਪ ਟੈਸਟ
सैल संपर्क,Oose ਿੱਲਾ ਸੰਪਰਕ
सैल कपलिंग,Loose ਿੱਲੇ ਕਪਲਿੰਗ
लॉसलेस अँटेना,ਘਾਟੇ ਐਂਟੀਨਾ
लॉसलेस कॉम्प्रेशन,ਘਾਟਾ
लॉसि कॉम्प्रेशन,ਘਾਟੀ
मोठा आवाज (आवाज),ਉੱਚਾ (ਆਵਾਜ਼)
लाऊडस्पीकर,ਲਾ loud ਥਸਪੀਕਰ
कमी वारंवारता,ਘੱਟ ਬਾਰੰਬਾਰਤਾ
निम्न स्तरीय भाषा,ਘੱਟ ਪੱਧਰ ਦੀ ਭਾਸ਼ਾ
कमी तोटा फीडर,ਘੱਟ ਘਾਟੇ ਫੀਡਰ
कमी तोटा लवचिक कोएक्सियल केबल,ਘੱਟ ਨੁਕਸਾਨ ਲਚਕਦਾਰ ਕੋਕਸਿਅਲ ਕੇਬਲ
कमी आवाज रिसीव्हर,ਘੱਟ ਸ਼ੋਰ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ
कमी फिरणारी उपग्रह,ਘੱਟ ਬਕਾਇਆ ਸੈਟੇਲਾਈਟ
लो पास फिल्टर,ਘੱਟ ਪਾਸ ਫਿਲਟਰ
कमी प्रतिक्रिया मिळवणे,ਘੱਟ ਪ੍ਰਤੀਕ੍ਰਿਆ
कमी प्रतिकार मार्ग,ਘੱਟ ਵਿਰੋਧ ਰਸਤਾ
Lug,ਲੱਗ
ल्युमिनेन्स,ਪ੍ਰਕਾਸ਼
गठ्ठा,ਬੁਲਾਇਆ ਗਿਆ
मॅक्रो ब्लॉक,ਮੈਕਰੋ ਬਲਾਕ
मॅक्रो व्याख्या,ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ
मॅक्रो व्हिजन,ਮੈਕਰੋ ਵਿਜ਼ਨ
जादू डोळा,ਜਾਦੂ ਦੀ ਅੱਖ
चुंबक,ਚੁੰਬਕ
चुंबकीय क्षेत्र,ਚੁੰਬਕੀ ਖੇਤਰ
चुंबकीय प्रवाह,ਚੁੰਬਕੀ ਪ੍ਰਵਾਹ
चुंबकीय खांब,ਚੁੰਬਕੀ ਖੰਭੇ
चुंबकीय वादळ,ਚੁੰਬਕੀ ਤੂਫਾਨ
चुंबकीय स्विच,ਚੁੰਬਕੀ ਸਵਿਚ
चुंबकीय टेप,ਚੁੰਬਕੀ ਟੇਪ
चुंबकत्व,ਚੁੰਬਕੀ
मेल विलीनीकरण,ਮੇਲ ਮਰਜ
पत्रव्यवहाराची यादी,ਮੇਲਿੰਗ ਲਿਸਟ
मुख्य वाहक,ਮੁੱਖ ਕੈਰੀਅਰ
देखभाल,ਕਾਇਮ ਰੱਖੋ
देखभाल,ਰੱਖ ਰਖਾਵ
देखभाल कार्यसंघ,ਰੱਖ-ਰਖਾਅ ਟੀਮ
बहुसंख्य वाहक,ਬਹੁਗਿਣਤੀ ਕੈਰੀਅਰ
संपर्क रिले बनवा,ਸੰਪਰਕ ਰੀਲੇਅ ਬਣਾਓ
मेक-अँड ब्रेक स्विच,ਮੇਕ-ਐਂਡ-ਬਰੇਕ ਸਵਿੱਚ
नर-कनेक्टर,ਮਰਦ-ਕੁਨੈਕਟਰ
माणसाने आवाज केला,ਆਦਮੀ ਨੇ ਰੌਲਾ ਪਾਇਆ
व्यवस्थापन माहिती प्रणाली (एमआयएस),ਪ੍ਰਬੰਧਨ ਜਾਣਕਾਰੀ ਪ੍ਰਣਾਲੀ (ਮਿਸ)
हाताळले,ਹੇਰਾਫੇਰੀ
मॅन्युअल नियंत्रण,ਮੈਨੁਅਲ ਕੰਟਰੋਲ
व्यक्तिचलित पद्धत,ਮੈਨੁਅਲ ਵਿਧੀ
सुरक्षिततेची खबरदारी,ਸੁਰੱਖਿਆ ਸਾਵਧਾਨੀ ਦਾ ਦਸਤਾਵੇਜ਼
व्यक्तिचलितपणे ऑपरेट केले,ਹੱਥੀਂ ਚਲਾਏ ਗਏ
निर्माता,ਨਿਰਮਾਤਾ
मुखवटा,ਮਾਸਕ
मस्की,ਮਾਸਕੀ
मास्कर,ਮਾਸਕਰ
मास्किंग,ਮਾਸਕਿੰਗ
मास्किंग वर्तन,ਮਾਸਕਿੰਗ ਵਰਤਾਓ
ऑडिओचा मास्किंग प्रभाव,ਆਡੀਓ ਦਾ ਮਾਸਕਿੰਗ ਪ੍ਰਭਾਵ
मास्किंग थ्रेशोल्ड,ਮਾਸਕਿੰਗ ਥ੍ਰੈਸ਼ੋਲਡ
मास्किंग टोन,ਮਾਸਕਿੰਗ ਟੋਨ
मास्ट,ਮਸਤ
मास्ट रेडिएटर,ਮਸਤ ਰੇਡੀਏਟਰ
मास्टर कंट्रोल,ਮਾਸਟਰ ਕੰਟਰੋਲ
मास्टर ऑसिलॅटरर,ਮਾਸਟਰ ਓਸਕਿਲਟਰ
सामना-प्रतिबिंब,ਮੈਚ-ਪ੍ਰੇਸ਼ਾਨ
मॅचिंग नेटवर्क,ਮੈਚਿੰਗ ਨੈਟਵਰਕ
मॅचिंग स्टब,ਮੈਚਿੰਗ ਸਟੱਬ
मॅचिंग ट्रान्सफॉर्मर,ਮੈਚਿੰਗ ਟਰਾਂਸਫਾਰਮਰ
साहित्य-प्रक्रिया,ਪਦਾਰਥਕ-ਖਰੀਦ
मॅट्रिक्स,ਮੈਟਰਿਕਸ
जास्तीत जास्त,ਵੱਧ ਤੋਂ ਵੱਧ
जास्तीत जास्त मागणी निर्देशक,ਵੱਧ ਤੋਂ ਵੱਧ ਮੰਗ ਸੰਕੇਤਕ
जास्तीत जास्त उर्जा घनता,ਵੱਧ ਤੋਂ ਵੱਧ ਬਿਜਲੀ ਦੀ ਘਣਤਾ
जास्तीत जास्त संवेदनशीलता,ਵੱਧ ਤੋਂ ਵੱਧ ਸੰਵੇਦਨਸ਼ੀਲਤਾ
जास्तीत जास्त तापमान,ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ
जास्तीत जास्त वापरण्यायोग्य वारंवारता,ਵੱਧ ਤੋਂ ਵੱਧ ਵਰਤੋਂ ਯੋਗ ਬਾਰੰਬਾਰਤਾ
कमाल मूल्य,ਵੱਧ ਤੋਂ ਵੱਧ ਮੁੱਲ
अयशस्वी होण्याचा अर्थ,ਫੇਲ੍ਹ ਹੋਣ ਦਾ ਸਮਾਂ
म्हणजे मूल्य,ਮਤਲਬ ਮੁੱਲ
मोजलेले सिग्नल,ਮਾਪਿਆ ਸੰਕੇਤ
मोजमाप,ਮਾਪ
डिव्हाइस मोजत आहे,ਮਾਪਣ ਵਾਲਾ ਉਪਕਰਣ
मोजण्याचे उपकरणे,ਮਾਪਣ ਵਾਲੇ ਉਪਕਰਣ
मोजण्याचे साधन,ਮਾਪਣ ਵਾਲੇ ਸਾਧਨ
फील्ड सामर्थ्याचे मोजमाप,ਫੀਲਡ ਦੀ ਤਾਕਤ ਦੇ ਸਾਧਨ ਨੂੰ ਮਾਪਣਾ
मोजपट्टी,ਮਾਪਣ ਟੇਪ
यंत्रणा,ਵਿਧੀ
मीडिया सर्व्हर,ਮੀਡੀਆ ਸਰਵਰ
मध्यम,ਮਾਧਿਅਮ
मध्यम वारंवारता,ਦਰਮਿਆਨੀ ਬਾਰੰਬਾਰਤਾ
मध्यम वारंवारता लाट,ਦਰਮਿਆਨੀ ਬਾਰੰਬਾਰਤਾ ਲਹਿਰ
मध्यम लाट (मेगावॅट),ਦਰਮਿਆਨੀ ਵੇਵ (MW)
मेगा-ओहम,ਮੈਗਾ-ਓਮ
मेगर,ਮੇਜਰ
मेमरी,ਯਾਦਦਾਸ਼ਤ
मार्गदर्शक,ਸਲਾਹ ਦੇਣਾ
मेनू बार,ਮੇਨੂ ਬਾਰ
बुध स्विच,ਮਰਕਰੀ ਸਵਿਚ
विलीनीकरण,ਮਰਜਣਾ
संदेश,ਸੁਨੇਹਾ
मेटाडेटा,ਮੈਟਾਡੇਟਾ
मेटल-ऑक्साईड सेमीकंडक्टर डायोड,ਧਾਤ-ਆਕਸਾਈਡ ਸੈਮੀਕੰਡਕਟਰ ਡਿਓਡ
मेटल-शीथ केबल,ਮੈਟਲ-ਸ਼ੀਟਡ ਕੇਬਲ
मीटर,ਮੀਟਰ
मीटरिंग पॅनेल,ਮੀਟਰਿੰਗ ਪੈਨਲ
मीका,ਮੀਕਾ
मीका-इन्सुलेशन,ਮੀਕਾ-ਇਨਸੂਲੇਸ਼ਨ
सूक्ष्म-,ਮਾਈਕਰੋ-
सूक्ष्म घटक,ਮਾਈਕਰੋ ਕੰਪੋਨੈਂਟ
सूक्ष्म संगणक,ਮਾਈਕਰੋ ਕੰਪਿ computer ਟਰ
मायक्रो-कंट्रोलर,ਮਾਈਕਰੋ-ਕੰਟਰੋਲਰ
मायक्रो-इलेक्ट्रॉनिक्स,ਮਾਈਕਰੋ-ਇਲੈਕਟ੍ਰਾਨਿਕਸ
मायक्रोफोन,ਮਾਈਕ੍ਰੋਫੋਨ
मायक्रोफोनिक्स,ਮਾਈਕ੍ਰੋਫੋਨਿਕਸ
मायक्रोप्रोसेसर,ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ
मायक्रो-व्होल्ट (एमव्ही),ਮਾਈਕਰੋ-ਵੋਲਟ (ਐਮਵੀ)
मायक्रोवेव्ह,ਮਾਈਕ੍ਰੋਵੇਵ
मायक्रोवेव्ह अँटेना,ਮਾਈਕ੍ਰੋਵੇਵ ਇਰਾਟਨਾ
मायक्रोवेव्ह बीम,ਮਾਈਕ੍ਰੋਵੇਵ ਸ਼ਤੀਰ
मिड-बँड,ਮਿਡ-ਬੈਂਡ
स्थलांतर,ਮਾਈਗ੍ਰੇਸ਼ਨ
स्थलांतर मार्ग,ਮਾਈਗ੍ਰੇਸ਼ਨ ਮਾਰਗ
सूक्ष्म,ਛੋਟਾ
लघुलेखित,ਛੋਟਾ
किमान,ਘੱਟੋ ਘੱਟ
किमान तापमान,ਘੱਟੋ ਘੱਟ ਤਾਪਮਾਨ
किमान वापरण्यायोग्य फील्ड सामर्थ्य,ਘੱਟੋ ਘੱਟ ਵਰਤੋਂ ਯੋਗ ਖੇਤਰ ਦੀ ਤਾਕਤ
अल्पसंख्याक वाहक,ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ
गैरसमज,ਗਲਤ
मिसळा,ਰਲਾਉ
मिश्रित ब्लँकिंग,ਮਿਕਸਡ ਖਾਲੀ
मिश्रित समक्रमण,ਮਿਸ਼ਰਤ ਸਿੰਕ
मिक्सर,ਮਿਕਸਰ
मिक्सर ट्यूब,ਮਿਕਸਰ ਟਿ .ਬ
मिसळणे,ਮਿਲਾਉਣਾ
मिक्सिंग सर्किट,ਮਿਕਸਿੰਗ ਸਰਕਟ
मेमोनिक,Menonic
मेमोनोनिक्स,ਮਨੀਮੋਨਿਕਸ
मोबाईल,ਮੋਬਾਈਲ
मोबाइल मल्टीमीडिया अनुप्रयोग,ਮੋਬਾਈਲ ਮਲਟੀਮੀਡੀਆ ਐਪਲੀਕੇਸ਼ਨ
मोबाइल टीव्ही,ਮੋਬਾਈਲ ਟੀਵੀ
मोड,ਮੋਡ
अपयशाची पद्धत,ਅਸਫਲਤਾ ਦਾ .ੰਗ
प्रसार मोड,ਪ੍ਰਸਾਰ ਦਾ .ੰਗ
मॉडेल,ਮਾਡਲ
मॉडेम,ਮਾਡਮ
आधुनिक एफएम ट्रान्समीटर,ਆਧੁਨਿਕ ਐਫਐਮ ਟ੍ਰਾਂਸਮੀਟਰ
आधुनिक ट्रेंड,ਆਧੁਨਿਕ ਰੁਝਾਨ
कॉन्फिगरेशनचे मोड,ਸੰਰਚਨਾ ਦੇ .ੰਗਾਂ
सुधारित करा,ਸੋਧ
