Hindi,Punjabi
"अंतःस्थता, बीच-बचाव",ਵਿਚੋਲਗੀ
अंतःस्थ,ਅੰਤਰਜਾਮੀ
मध्यस्थ,ਵਿਚੋਲਾ
अंतर्राष्ट्रीयता,ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦ
"2. अंतर्राष्ट्रीयतावाद, अंतर्राष्ट्रवाद",ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦ
"अंतर्राष्ट्रीयतावादी, अंतर्राष्ट्रवादी",ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦੀ
अन्यान्यध्वंसी युद्ध,ਇੰਟਰਸੀਨ ਯੁੱਧ
नज़रबंद व्यक्ति,ਇੰਟਰਨੀ
2. स्थानबद्ध व्यक्ति,ਇੰਟਰਨੀ
युद्धबंदी शिविर,ਇੰਟਰਨੀ ਕੈਂਪ
नज़रबंदी,ਨਜ਼ਰਬੰਦੀ
2. स्थानबद्धता,ਨਜ਼ਰਬੰਦੀ
3. नज़रबंदी का दंड,ਨਜ਼ਰਬੰਦੀ
अंतरनंसियों,ਇੰਟਰਨਨਸੀਓ
दुभाषिया,ਦੁਭਾਸ਼ੀਏ
2. भाषान्तरकार,ਦੁਭਾਸ਼ੀਏ
3. व्याख्याकार,ਦੁਭਾਸ਼ੀਏ
"अंतः क्षेप, हस्तक्षेप",ਦਖਲ
निर्वसीयता,ਅੰਤਰਜਾਮੀ
"निर्वसीयती, इच्छा-पत्र रहित",ਇੰਟੇਸਟੇਟ
"साजिश, षड़यंत्र",ਸਾਜ਼ਸ਼
"बल-प्रवेष्टा, बल पूर्वक प्रवेश करने या घुस आने वाला",ਘੁਸਪੈਠੀਏ
2. अतिक्रमी,ਘੁਸਪੈਠੀਏ
बल-प्रवेश,ਘੁਸਪੈਠ
आक्रमण,ਹਮਲਾ
2. चढ़ाई,ਹਮਲਾ
घेर लेना,ਨਿਵੇਸ਼ ਕਰੋ
2. खिलअत देना,ਨਿਵੇਸ਼ ਕਰੋ
3. मान प्रदान करना,ਨਿਵੇਸ਼ ਕਰੋ
4. पद प्रदान करना,ਨਿਵੇਸ਼ ਕਰੋ
खिलअत देना,ਨਿਵੇਸ਼
2. पद-स्थापन,ਨਿਵੇਸ਼
3. मान-प्रदान,ਨਿਵੇਸ਼
मान-प्रदान समारोह,ਨਿਵੇਸ਼ ਸਮਾਰੋਹ
राष्ट्रीयता प्रदान करना,ਕੌਮੀਅਤ ਦੇ ਨਾਲ ਨਿਵੇਸ਼ ਕਰੋ
अजेय आर्मेडा,ਅਜਿੱਤ ਆਰਮਾਡਾ
राज्य की अनुल्लंघनीयता,ਅਸਹਿਣਸ਼ੀਲਤਾ (ਰਾਜ ਦੀ)
अभेद्य राज्य,ਉਲੰਘਣਾ ਰਾਜ
अभेद्य दुर्ग,ਅਭੁੱਲ ਕਿਲ੍ਹਾ
लौह युग,ਲੋਹੇ ਦੀ ਉਮਰ
"लौह पट, लोहे का पर्दा, दुर्भेद्य आवरण",ਲੋਹੇ ਦਾ ਪਰਦਾ
"आयरन गार्ड, लौहरक्षक दल",ਆਇਰਨ ਗਾਰਡ
"आपाती राशन, आपाती रसद",ਲੋਹੇ ਦੇ ਰਾਸ਼ਨ
आयरन साइड्स,ਲੋਹੇ ਦੇ ਪਾਸੇ
लोहाग्रयुक्त बाण,ਲੋਹੇ ਵਾਲਾ ਤੀਰ
इस्थिमियायी खेल,ਇਸਥਮੀਅਨ ਗੇਮਾਂ
"जांनिसार, तुर्की पैदल सैनिक",ਜੈਨੀਸਰੀ
द्वारपाल,ਦਰਬਾਨ
2. फर्राश,ਦਰਬਾਨ
"बरछी, बरछा",ਜੈਵਲਿਨ
"जिम क्रो लॉ, जिम क्रो क़ानून",ਜਿਮ ਕਰੋ ਕਾਨੂੰਨ
उद्धत राष्ट्रवादी,ਜਿੰਗੋ
2. जिंगो,ਜਿੰਗੋ
"3. युयुत्सु, युद्धप्रिय",ਜਿੰਗੋ
युयुत्सुवाद,ਜਿੰਗੋਇਜ਼ਮ
संयुक्त कार्यवाही,ਸਾਂਝੀ ਕਾਰਵਾਈ
संयुक्त नियंत्रण,ਸੰਯੁਕਤ ਕੰਟਰੋਲ
"संयुक्त संधारण, संयुक्त दख़ल",ਸੰਯੁਕਤ ਕਬਜ਼ਾ
जूरी,ਜਿਊਰੀ
न्यायोचित उद्देश्य,ਹੁਣੇ ਹੀ ਕਾਰਨ
अंतः कोट,ਰੱਖੋ
पुरालेखपाल,ਪੁਰਾਲੇਖ ਦੇ ਰੱਖਿਅਕ
"नगाड़ा, नक्कारा",ਕੇਤਲੀ-ਡਰੰਮ
संकेत शब्द,ਮੁੱਖ ਸ਼ਬਦ
राजा,ਰਾਜਾ
"राज्य, राजा",ਰਾਜ
क्षुद्र राज,ਕਿੰਗਲੇਟ
"भूपकर्त्ता, राजविधाता",ਕਿੰਗ ਮੇਕਰ
राजपद,ਬਾਦਸ਼ਾਹਤ
2. राजतंत्र,ਬਾਦਸ਼ਾਹਤ
गुप्त सलाहकार,ਰਸੋਈ ਦੀ ਕੈਬਨਿਟ
नाइट,ਨਾਈਟ
नाइट पद,ਬਾਦਸ਼ਾਹਤ
नाइट्स हॉसपिटेलर्स,ਕਿੰਗਹਟਸ ਹਸਪਤਾਲ ਵਾਲੇ
नाइट्स ऑफ सेन्ट जॉन,ਸੇਂਟ ਜੌਨ ਦੇ ਨਾਈਟਸ
नाइट टेम्पलर,ਨਾਈਟ ਟੈਂਪਲਰ
कू क्लक्स क्लान,Ku Klux Klan (KKK)
"कोमिंतांग, कूमिंतांग",ਕੁਮਿੰਟੰਗ
"सामान्य धर्मोपासक वर्ग, उपासक वर्ग",ਲੋਕਾਈ
"भाला, कुंत",ਲਾਂਸ
"भालाधारी, भालासवार, कुंतधारी",ਲੈਂਸਰ
उत्तर गुप्तवंश,ਬਾਅਦ ਵਿਚ ਗੁਪਤਾ
वैधा उत्तराधिकारी,ਕਾਨੂੰਨੀ ਵਾਰਸ
अव्यवस्था,ਕੁਧਰਮ (=ਵਿਕਾਰ)
2. अराजकता,ਕੁਧਰਮ (=ਵਿਕਾਰ)
लॉ लॉर्डस,ਕਾਨੂੰਨ ਦੇ ਮਾਲਕ
(अशोक द्वार प्रवर्तित) धर्म,ਪਵਿੱਤਰਤਾ ਦਾ ਕਾਨੂੰਨ
राष्ट्र संघ,ਰਾਸ਼ਟਰ ਦੀ ਲੀਗ
() रिक्थ,ਵਿਰਾਸਤ (= ਵਸੀਅਤ)
(2) वसीयत संपदा,ਵਿਰਾਸਤ (= ਵਸੀਅਤ)
"वैध उत्तराधिकारी, कानूनी वारिस",ਕਾਨੂੰਨੀ ਵਾਰਸ
पोपदूत,ਕਾਨੂੰਨੀ
2. लीगेट,ਕਾਨੂੰਨੀ
"3. प्रणिधि, मितार्थ दूत",ਕਾਨੂੰਨੀ
आख्यान,ਦੰਤਕਥਾ
2. लेख,ਦੰਤਕਥਾ
लीजन,ਫੌਜ
2. सैन्य दल,ਫੌਜ
लीजन ऑफ ऑनर,ਲੀਜਨ ਆਫ਼ ਆਨਰ
राजद्रोह,Lese majesty (= Lese majeste)
लघु राज्य,ਘੱਟ ਰਾਜ
प्रत्यय-पत्र,ਭਰੋਸੇ ਦੇ ਪੱਤਰ
सीमांत स्वामी,ਲੀਗ-ਪ੍ਰਭੂ
() सेवाबद्ध सामंत,ਲੀਗ ਆਦਮੀ
"(2) परिचर, खिदमतगार",ਲੀਗ ਆਦਮੀ
आजीवन कारावास,ਉਮਰ ਕੈਦ
वंश परम्परा,ਵੰਸ਼
लिटिल इंग्लैंडर,ਲਿਟਲ ਇੰਗਲੈਂਡਰ
हीनयान,ਛੋਟਾ ਵਾਹਨ (= ਘੱਟ ਵਾਹਨ)
समुद्र तटवर्त्ती राज्य,ਲਿਟੋਰਲ ਰਾਜ
प्रार्थना-विधि,ਲੀਟੁਰਜੀ
प्रार्थना विधि,ਲਿਟੁਰਜੀ
स्थानीय निष्ठा,ਸਥਾਨਕ ਵਫ਼ਾਦਾਰੀ
"स्थानीय स्वशासन, स्थानीय स्वायत्त शासन",ਸਥਾਨਕ-ਸਵੈ ਸਰਕਾਰ
लौंग पार्लियामैंट,ਲੰਬੀ ਸੰਸਦ
"लो कंट्रीज़, निम्नतल देश",ਨੀਵੇਂ ਦੇਸ਼
निष्ठावान,ਵਫ਼ਾਦਾਰ
निष्ठा,ਵਫ਼ਾਦਾਰੀ
मैकियाविली नीति,ਮੈਕਿਆਵੇਲੀਅਨ ਨੀਤੀ
मेग्ना कार्टा,ਮੈਗਨਾ ਕਾਰਟਾ
"मैगनम कान्सिलियम, उच्च परिषद्",ਮੈਗਨਮ ਕਨਸਿਲੀਅਮ
राज्यवर्जित कृत्य,ਮਲਮ ਮਨਾਹੀ
परमाधिदेश,ਮੰਦਾਮਸ
अधिदेश,ਆਦੇਸ਼
अधिदेश वर्ग 'क',"ਹੁਕਮ, ਕਲਾਸ &#39;ਏ&#39;"
अधिदेश वर्ग 'ख',"ਹੁਕਮ, ਕਲਾਸ &#39;ਬੀ&#39;"
अधिदेश वर्ग 'ग',"ਹੁਕਮ, ਕਲਾਸ &#39;ਸੀ&#39;"
अधिदेश पद्धति,ਆਦੇਸ਼ ਪ੍ਰਣਾਲੀ
अधिदेश प्राप्त राज्य,ਲਾਜ਼ਮੀ ਰਾਜ
"मेंगोनेल, प्रक्षेपास्त्र",ਮੰਗੋਨਲ
घोषणा-पत्र,ਮੈਨੀਫੈਸਟੋ
"सैन्यव्यूहन, स्थिति परिवर्तन-कौशल",ਚਾਲਾਂ
"युद्धपोत, जंगी जहाज",ਜੰਗ ਦਾ ਮਨੁੱਖ
"मेनर, सामंत-भूमि",ਮਨੋਰ
2. सामंत गढ़ी,ਮਨੋਰ
"जनशक्ति, जन बल",ਮਨੁੱਖ-ਸ਼ਕਤੀ
2. श्रमिक शक्ति,ਮਨੁੱਖ-ਸ਼ਕਤੀ
दासत्वमुक्ति,ਮੈਨੂਮਿਸ਼ਨ
दासत्व से मुक्ति,ਮਨੁਮਿਤ
हस्तलेख ग्रथ,ਹੱਥ-ਲਿਖਤ
2. पांडुलिपि,ਹੱਥ-ਲਿਖਤ
3. हस्तलिखित ग्रंथ,ਹੱਥ-ਲਿਖਤ
लुटेरा,ਲੁਟੇਰਾ
"समुद्र तटवर्ती प्रदेश, समुद्र तटवर्ती क्षेत्र",ਸਮੁੰਦਰੀ ਪੱਟੀ
"समुद्री सभ्यता, समुद्री तटवर्ती सभ्यता",ਸਮੁੰਦਰੀ ਸਭਿਅਤਾ
"समुद्री ध्वज, समुद्री पताका",ਸਮੁੰਦਰੀ ਝੰਡਾ
समुद्री शक्तियाँ,ਸਮੁੰਦਰੀ ਸ਼ਕਤੀਆਂ
समुद्री प्रभुसत्ता,ਸਮੁੰਦਰੀ ਪ੍ਰਭੂਸੱਤਾ
समुद्री युद्ध,ਸਮੁੰਦਰੀ ਯੁੱਧ
मार्क्विस,ਮਾਰਕੁਇਸ
मार्क्विस का पद,ਮਾਰਕਿਸੇਟ
"मार्शल लॉ, फौजी शासन",ਮਾਰਸ਼ਲ ਲਾਅ
लड़ाकू जातियाँ,ਮਾਰਸ਼ਲ ਦੌੜ
शहीद,ਸ਼ਹੀਦ
"हत्याकांड, जनसंहार",ਕਤਲੇਆਮ
सैन्य पुंज,ਚਾਲ ਦਾ ਪੁੰਜ
मास्टर एट आर्म्स,ਮਾਸਟਰ-ਐਟ-ਆਰਮਸ
"मास्टर आफ सेरीमोनीज, समारोह-अधीक्षक, समारोह प्रबन्धक",ਰਸਮਾਂ ਦਾ ਮਾਲਕ
राजभवन प्रबन्धक,ਘਰ ਦਾ ਮਾਲਕ
मास्टर ऑफ हॉर्स,ਘੋੜੇ ਦਾ ਮਾਸਟਰ
मास्टर ऑफ द रोल्स,ਰੋਲਸ ਦੇ ਮਾਸਟਰ
"तोड़ा, टोटा",ਮੈਚ
2. पलीता,ਮੈਚ
तोड़ेदार बंदूक,ਮੈਚਲਾਕ
"वैवाहिक संबंध, विवाह द्वारा मैत्री",ਵਿਆਹੁਤਾ ਗਠਜੋੜ
"भूमध्य सागरीय शक्तियाँ, भूमध्य सागरीय राष्ट्र",ਮੈਡੀਟੇਰੀਅਨ ਸ਼ਕਤੀਆਂ
"मेन्शेविक, नरम दलीय रूसी साम्यवादी",ਮੇਨਸ਼ੇਵਿਕ
भृतक सेना,ਭਾੜੇ ਦੀ ਫੌਜ
"भृतक सैनिक, भाड़े का सिपाही",ਕਿਰਾਏਦਾਰ ਸਿਪਾਹੀ
व्यापारी जहाज़,ਵਪਾਰੀ
"मध्य युग, मध्य काल",ਵਿਚਕਾਰਲਾ ਯੁੱਗ
"पश्चिमी एशिया, (यूरोपीय दृष्टि से) मध्य पूर्व",ਮਧਿਅਪੂਰਵ
मध्य समुद्री मार्ग,ਮੱਧ ਬੀਤਣ
मध्यम मार्ग,ਮੱਧ ਮਾਰਗ
"मध्य मार्ग, बीच का रास्ता",ਮੱਧ ਰਸਤਾ (= ਮੱਧ ਕੋਰਸ)
प्रवासी,ਪਰਵਾਸੀ
प्रवास,ਪਰਵਾਸ
2. स्थानांतर गमन,ਪਰਵਾਸ
3. देशांतर गमन,ਪਰਵਾਸ
सैन्यवाद,ਮਿਲਟਰੀਵਾਦ
2. फ़ौजी शासन व्यवस्था,ਮਿਲਟਰੀਵਾਦ
3. सैन्य युद्धवाद,ਮਿਲਟਰੀਵਾਦ
4. युद्ध प्रियता,ਮਿਲਟਰੀਵਾਦ
सैन्यवादी,ਫੌਜੀ
2. युद्धवादी,ਫੌਜੀ
सैन्यीकरण,ਫੌਜੀਕਰਨ
2. सैनिकीकरण,ਫੌਜੀਕਰਨ
3. फ़ौजी शासन,ਫੌਜੀਕਰਨ
समरतंत्री,ਫੌਜੀ ਰਣਨੀਤਕ (= ਰਣਨੀਤਕ)
2. व्यूह कुशन,ਫੌਜੀ ਰਣਨੀਤਕ (= ਰਣਨੀਤਕ)
"समरतंत्र, समर विद्या, युद्ध विद्या",ਫੌਜੀ ਰਣਨੀਤੀ (= ਰਣਨੀਤੀ)
"नागरिक सेना, सिंहबंदी",ਮਿਲੀਸ਼ੀਆ
2. मिलिशिया,ਮਿਲੀਸ਼ੀਆ
कुशासन,ਕੁਸ਼ਾਸਨ
लुप्त कड़ी,ਗੁੰਮ ਲਿੰਕ
"दूतमंडल, मिशन",ਮਿਸ਼ਨ
2. सेवादल गठित मंडल,ਮਿਸ਼ਨ
3. दौत्यकर्म,ਮਿਸ਼ਨ
मिश्र प्रजाति,ਮਿਸ਼ਰਤ ਦੌੜ
आधुनिक इतिहास,ਆਧੁਨਿਕ ਇਤਿਹਾਸ
"अस्थायी व्यवस्था, आरज़ी समझौता, कार्यनिर्वाहक व्यवस्था",ਵਿਧੀ ਵਿਵੇਂਡੀ
मठवास,ਮੋਨਾਚਿਜ਼ਮ
एकराष्ट्र,ਮੋਨਾਰਕ
2. राजा,ਮੋਨਾਰਕ
राजतंत्रवाद,ਰਾਜਸ਼ਾਹੀਵਾਦ
2. राजतंत्र से सिद्धान्त,ਰਾਜਸ਼ਾਹੀਵਾਦ
राजतंत्रवादी,ਰਾਜਸ਼ਾਹੀ
"राजतंत्र, एकराट्तंत्र",ਰਾਜਸ਼ਾਹੀ
मठ,ਮੱਠ
2. बिहार,ਮੱਠ
3. संधाराम,ਮੱਠ
मठजीवन,ਮੱਠਵਾਦ
2. मठतंत्र,ਮੱਠਵਾਦ
भिक्षु,ਭਿਕਸ਼ੂ
"मूल देश, मातृदेश",ਮਾਤਾ ਦੇਸ਼
मातृभूमि,ਮਾਤ ਭੂਮੀ
संसद जननी,ਸੰਸਦਾਂ ਦੀ ਮਾਂ
"मकरेकर, कीचड़ उछालने वाला",ਮੁਕਰਕਰਸ
"ममी, चिरशव",ਮੰਮੀ
"संग्रहालय, अजायबघर",ਅਜਾਇਬ ਘਰ
"तुपक, लंबी बंदूक, तुफंग",ਮਸਕਟ
"बंदकूची, बरकंदाज़",ਮਸਕਟੀਅਰ
बरकंदाज़ों का दस्ता,ਮਸਕੈਟਰੀ
2. बरकंदाज़ी,ਮਸਕੈਟਰੀ
सैनिक उपस्थिति अधिकारी,ਮਾਸਟਰ ਮਾਸਟਰ
सैनिक नामावली,ਮਸਟਰ-ਰੋਲ
2. उपस्थिति नामावली,ਮਸਟਰ-ਰੋਲ
"सैनिक विद्रोह, सैन्य विद्रोह ग़दर, फ़ौजी बग़ावत",ਬਗਾਵਤ
"विद्रोह विधि, म्यूटिनी एक्ट",ਬਗਾਵਤ ਐਕਟ
रहस्यपूर्ण जहाज,ਰਹੱਸਮਈ ਜਹਾਜ਼
वर्णन,ਬਿਰਤਾਂਤ
राष्ट्र,ਕੌਮ
"दैशवासी, देशीय व्यक्ति",ਮੂਲ
रजवाड़ा,ਮੂਲ ਰਾਜ
प्रकृतिवाद,ਕੁਦਰਤਵਾਦ
"नैसर्गिक अधिकार, प्राकृतिक अधिकार",ਕੁਦਰਤੀ ਅਧਿਕਾਰ
"नात्सी, नाज़ी",ਨਾਜ਼ੀ
"नात्सी क्रांति, नाज़ी क्रांति",ਨਾਜ਼ੀ ਇਨਕਲਾਬ
"नाज़ीवाद, नात्सीवाद",ਨਾਜ਼ੀਵਾਦ
निकट पूर्व,ਪੂਰਬ ਦੇ ਨੇੜੇ
नीग्रो,ਨੀਗਰੋ
नीग्रो समर्थक,ਨੇਗਰੋਫਿਲ
नीग्रो प्रेम,ਨੇਗਰੋਫਿਲਿਜ਼ਮ
नीग्रो भय,ਨੇਗਰੋਫੋਬੀਆ
तटस्थ,ਨਿਰਪੱਖ
तटस्थ देश,ਨਿਰਪੱਖ ਦੇਸ਼
"न्यूडील, नई नीति, नई व्यवस्था",ਨਵੀਂ ਡੀਲ
नूतन विश्व,ਨਵੀਂ ਦੁਨੀਆਂ
"अभिजात वर्ग, अमीर वर्ग",ਕੁਲੀਨਤਾ
"अभिजात, अमीर",ਨੇਕ
2. मोहर,ਨੇਕ
"खानाबदोश, यायावर",ਨਾਮਵਰ
यायावर दल,ਖਾਨਾਬਦੋਸ਼ ਭੀੜ
खानाबदोशी जिंदगी,ਖਾਨਾਬਦੋਸ਼
"अनाक्रमण अनुबंध, अनाक्रमण समझौता",ਗੈਰ-ਹਮਲਾਵਰ ਸਮਝੌਤਾ
अनाक्रमण संधि,ਗੈਰ-ਹਮਲਾਵਰ ਸੰਧੀ
अयोधी राष्ट्र,ਗੈਰ ਜੁਝਾਰੂ ਰਾਜ
असहयोग,ਅਸਹਿਯੋਗ
असहयोग आंदोलन,ਅਸਹਿਯੋਗ ਅੰਦੋਲਨ
(सिक्के का) मुख्य भाग,ਉਲਟ
2. परिपूरक भाग,ਉਲਟ
भीड़शाही,ਲੋਕਤੰਤਰ (=ਲੋਕਸ਼ਾਹੀ)
"भीड़तंत्र का समर्थक, भीड़तंत्र का प्रतिपादक",ਓਕਲੋਕ੍ਰੇਟ
"सरकारी दस्ताबेज़, सरकारी प्रलेख",ਅਧਿਕਾਰਤ ਦਸਤਾਵੇਜ਼
पुरानी दुनिया,ਪੁਰਾਣੀ ਦੁਨੀਆਂ
"गुटतंत्र, स्वल्पतंत्र",ਕੁਲੀਨਤਾ
"धातक आक्रमण, जबरदस्त मारकाट",ਹਮਲਾ
प्रकट संधिवार्त्ता,ਖੁੱਲ੍ਹੀ ਗੱਲਬਾਤ
"मुक्त प्रश्न, खुला प्रश्न, विवादास्पद प्रश्न",ਖੁੱਲ੍ਹਾ ਸਵਾਲ
अप्रतिबद्ध अभिलेख,ਰਿਕਾਰਡ ਖੋਲ੍ਹੋ
प्राच्य,ਪੂਰਬੀ
प्राच्यवाद,ਪੂਰਬੀਵਾਦ
2. पूर्व देशीयता,ਪੂਰਬੀਵਾਦ
प्राच्यविद्,ਪੂਰਬੀ
उद्भव,ਮੂਲ
"2. उद्गम, उत्पत्ति",ਮੂਲ
शुद्ध लेखन,ਆਰਥੋਗ੍ਰਾਫੀ
"सहसा युद्धारंभ, युद्ध का सहसा आरंभ, युद्ध का सहसा छिड़ जाना।",ਦੁਸ਼ਮਣੀ ਦਾ ਪ੍ਰਕੋਪ
"सीमा चौकी, चौकी",ਆਊਟ-ਪੋਸਟ
अधिपति,ਅਪਰ-ਪ੍ਰਭੂ
"चढ़ आना, कुचलना",ਓਵਰ-ਰਾਈਡ
2. प्रत्यादेश करना,ਓਵਰ-ਰਾਈਡ
"देवपूजक, पैगन",ਮੂਰਤੀ
पैगन,ਮੂਰਤੀ
"देवपूजन, मूर्तिपूजा",ਮੂਰਤੀਵਾਦ
2. देवपूजावाद,ਮੂਰਤੀਵਾਦ
स्तूप,ਪਗੋਡਾ
2. बौद्ध मंदिर,ਪਗੋਡਾ
3. पैगोडा,ਪਗੋਡਾ
राजप्रासाद षड़यंत्र,ਮਹਿਲ ਸਾਜ਼ਿਸ਼ਾਂ
जागीर,ਪੈਲੇਟਿਨੇਟ
"ताल, ताड़-पत्र",ਤਾੜ-ਪੱਤੀ
खजूरी रविवार,ਪਾਮ ਐਤਵਾਰ
"प्रशस्तिकार, विरुदकार",ਪੈਨੇਗਰਿਸਟ
आतंक,ਘਬਰਾਹਟ
2. तहलका,ਘਬਰਾਹਟ
आतंककारक,ਘਬਰਾਉਣ ਵਾਲਾ
पोपतंत्र,ਪੋਪਸੀ
2. पोप पद,ਪੋਪਸੀ
3. पोप अवधि,ਪੋਪਸੀ
"4. पोप-परंपरा, पोपीय उत्तराधिकार",ਪੋਪਸੀ
पोप का आदेश-पत्र,ਪਾਪਲ ਬਲਦ
पोपवाद,ਪੋਪਵਾਦ
2. पोपतंत्रीय व्यवस्था,ਪੋਪਵਾਦ
पोपवादी,ਪੋਪਵਾਦੀ
पोप-राज्य,ਪੋਪ ਰਾਜ
पोपवाद,ਪੈਪਿਜ਼ਮ (=ਪੈਪਿਸਟ੍ਰੀ)
पोपवादी,ਪਾਪੀ
पेपाइरस,ਪਪਾਇਰਸ
दृष्टांत कथा,ਦ੍ਰਿਸ਼ਟਾਂਤ
परमोच्च,ਸਰਬੋਤਮ
परमोच्च शक्ति,ਸਰਵਉੱਚਤਾ (=ਸਰਵ ਸ਼ਕਤੀ)
सम्राज्ञी,ਸਰਬੋਤਮ ਇਸਤਰੀ
सम्राट्,ਪਰਮ-ਪ੍ਰਭੂ
चर्मपत्र,ਪਰਚਮ
"2. पार्चमेंट, चर्मपत्र पांडुलिपि",ਪਰਚਮ
3. पत्र,ਪਰਚਮ
क्षमा,ਮਾਫ਼ ਕਰਨਾ
"संधिवार्ता, सुलह की बातचीत",ਪਾਰਲੇ
2. विमर्श,ਪਾਰਲੇ
"पार्लियामेंट, पार्लेमैन",ਸੰਸਦ (=ਸੰਸਦ)
पार्लियामेंट,ਸੰਸਦ
2. संसद,ਸੰਸਦ
3. पार्लियामेंट,ਸੰਸਦ
पार्लियामेंट अधिनियम,ਸੰਸਦ ਐਕਟ
"सांसदिक, संसदविज्ञ",ਸੰਸਦ ਮੈਂਬਰ
"2. संसदीय पद्धति का समर्थक, पार्लियामेंट समर्थक",ਸੰਸਦ ਮੈਂਬਰ
संसदीय प्रतिनिधि,ਸੰਸਦੀ ਏਜੰਟ
पारनेलवाद,ਪਾਰਨੇਲਿਜ਼ਮ
पैरोल,ਪੈਰੋਲ
2. संबंध मुक्ति,ਪੈਰੋਲ
पितृहंता,ਪੈਰੀਸਾਈਡ
2. गुरुजनंहंता,ਪੈਰੀਸਾਈਡ
"पक्षपाती, पक्षधर",ਪੱਖਪਾਤੀ
2. लड़ाका,ਪੱਖਪਾਤੀ
3. गुरिल्ला,ਪੱਖਪਾਤੀ
"दर्रा, गिरी-द्वार",ਪਾਸ
संकेत शब्द,ਪਾਸ ਸ਼ਬਦ (= ਵਾਚ ਸ਼ਬਦ)
कुल-पिता,ਪਤਿਤ
"(बहुवचन में) जैकब के वंशज; डब्राहीम, इशाक, जैकब और उनके पूर्वज।",ਪਤਿਤ
कुलीन,ਪੈਟਰੀਸ਼ੀਅਨ
पैतृकी,ਪਤਿਤ
पैक्स ब्रिटेनिका ब्रिटिश साम्राज्य द्वारा शांति-स्थापना,ਪੈਕਸ ਬ੍ਰਿਟੈਨਿਕਾ
"पक्स रोमाना, रोमन साम्राज्य द्वारा स्थापित शांति",ਪੈਕਸ ਰੋਮਾਣਾ
वंशानुक्रम,ਵੰਸ਼
2. वंश-वृक्ष,ਵੰਸ਼
"कुलीन व्यक्ति, उच्च कुलोत्पन्न व्यक्ति",ਵੰਸ਼ ਪ੍ਰਾਪਤ ਵਿਅਕਤੀ
पियर,ਪੀਰ
2. समपदस्थ,ਪੀਰ
पियर पद,ਪੀਰੇਜ
2. पियर वर्ग,ਪੀਰੇਜ
3. पियरेज,ਪੀਰੇਜ
आयरलैंड के पियर,ਆਇਰਲੈਂਡ ਦੇ ਹਾਣੀ
स्कॉटलैंड के पियर,ਸਕਾਟਲੈਂਡ ਦੇ ਹਾਣੀ
प्रायद्वीपीय अभियान,ਪ੍ਰਾਇਦੀਪ ਦੀ ਮੁਹਿੰਮ
प्रायद्वीपीय युद्ध,ਪ੍ਰਾਇਦੀਪ ਯੁੱਧ
पताका,ਪੈਨੈਂਟ
"लोक माँग पत्र, पीपुल्स चार्टर",ਲੋਕ ਚਾਰਟਰ (=ਰਾਸ਼ਟਰੀ ਚਾਰਟਰ)
जन मोर्चा,ਲੋਕਾਂ ਦਾ ਮੋਰਚਾ (= ਪ੍ਰਸਿੱਧ ਫਰੰਟ)
विश्वासघात,ਧੋਖਾਧੜੀ
अवधि,ਮਿਆਦ
2. काल,ਮਿਆਦ
परिधि,ਪਰੀਫੇਰੀ
"इस्तमरारी बंदोबस्त, स्थायी बंदोबस्त",ਸਥਾਈ ਬੰਦੋਬਸਤ
स्थायी जागीर,ਸਦੀਵੀ ਜਾਗੀਰ
सैन्य व्यूह,ਫਾਲੈਂਕਸ
2. फैलेक्स,ਫਲੈਂਕਸ
"फेरो, फ़राऊन, फेरोन",ਫਰੌਨ
चित्राक्षर,ਪਿਕਟੋਗ੍ਰਾਮ
चित्रलेख,ਪਿਕਟੋਗ੍ਰਾਫ
2. चित्रमय ग्राफ,ਪਿਕਟੋਗ੍ਰਾਫ
तीर्थ यात्री,ਤੀਰਥ
पिलग्रिम फादर्स,ਸ਼ਰਧਾਲੂ ਪਿਤਾ
लूट,ਲੁੱਟ
2. लूट का माल,ਲੁੱਟ
स्तंभ,ਥੰਮ੍ਹ
अशोक के स्तंभ लेख,ਥੰਮ੍ਹ ਦੇ ਹੁਕਮ (ਅਸ਼ੋਕ ਦੇ)
स्तंभ लेख,ਥੰਮ੍ਹ ਦੇ ਹੁਕਮ (ਅਸ਼ੋਕ ਦੇ)
2. लघु स्तंभ लेख,ਥੰਮ੍ਹ ਦੇ ਹੁਕਮ (ਅਸ਼ੋਕ ਦੇ)
"जलदस्यु, समुद्री डाकू, समुद्र दस्यु",ਸਮੁੰਦਰੀ ਡਾਕੂ
2. दस्युपोत,ਸਮੁੰਦਰੀ ਡਾਕੂ
घमासान युद्ध,ਖੜੀ ਲੜਾਈ
षड़यंत्र,ਪਲਾਟ
नगर,ਪੋਲਿਸ
2. नगर राज्य,ਪੋਲਿਸ
पुर-शासक,ਰਾਜਨੀਤਿਕ
"राजनीतिक एजेंट, राजनीतिक अभिकर्त्ता",ਸਿਆਸੀ ਏਜੰਟ
राजनीतिक शरण,ਸਿਆਸੀ ਸ਼ਰਨ
राजनीतिक राज्य प्रतिनिधि,ਰਾਜਨੀਤਿਕ ਨਿਵਾਸੀ
राजनैतिक आतंकवाद,ਸਿਆਸੀ ਅੱਤਵਾਦ
व्यक्ति कर,ਪੋਲ ਟੈਕਸ
