Hindi,Odiya
तर्कसंगत संक्रिया,ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ
तर्कसंगत संकारक,ଯୁକ୍ତିଯୁକ୍ତ ଅପରେଟର୍ |
तर्कसंगत संबंधन,ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |
तार्किक योजना,ଯୁକ୍ତିଯୁକ୍ତ ଯୋଜନା |
"1.तर्कसंगत संप्रतीक,2.तार्किक संप्रतीक","1. ଯୁକ୍ତିଯୁକ୍ତ ଚରିତ୍ର, 2. ଯୁକ୍ତିଯୁକ୍ତ ଚରିତ୍ର |"
तार्किक प्ररुप,ଯୁକ୍ତିଯୁକ୍ତ pattern ାଞ୍ଚା |
तार्किक मान,ତାର୍କିକ ମୂଲ୍ୟ
तार्किक चर,ଲଜିକାଲ୍ ଭେରିଏବଲ୍ |
हासिल अग्रावलोकन,ପୂର୍ବାବଲୋକନ
अग्रावलोकन समुच्चय,ପୂର୍ବାବଲୋକନ ସେଟ୍ |
अवलोकन,ପର୍ଯ୍ୟବେକ୍ଷଣ
"1.लूप, 2.पाश","1.loop, 2.loop"
पाश नियंत्रण,ଲୁପ୍ କଣ୍ଟ୍ରୋଲ୍ |
पाश प्रारंभन,ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |
पाश आपरिवर्तन,ଲୁପ୍ ଭେରିଏସନ |
"1.पाश जालक्रम, 2.पाश नेटवर्क","1. ଲପ୍ ନେଟୱାର୍କ, 2. ଲପ୍ ନେଟୱାର୍କ |"
पाश प्रारंभन,ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |
पाश-अवसान,ଲୁପ୍-ଏଣ୍ଡିଙ୍ଗ୍ |
प्रति-पाश परीक्षण,କାଉଣ୍ଟର-ଲୁପ୍ ପରୀକ୍ଷା |
शिथिल युग्मित,ଖାଲି ଯୋଡି |
ह्रास रहित संपीडन,କ୍ଷତିହୀନ ସଙ୍କୋଚନ |
हासी संपीडन,ହାସ୍ ସଙ୍କୋଚନ |
निम्न बाइट,କମ୍ ବାଇଟ୍ |
निम्न स्तर भाषा,ନିମ୍ନ ସ୍ତରର ଭାଷା |
निम्न पारक फिल्टर,ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |
"1.निम्न परिबाधित,2. निम्न परिबद्ध","1. କମ୍ କଣ୍ଡିସନ୍, 2 ନିମ୍ନରେ ବନ୍ଧା |"
"1.मैक प्रोटोकॉल, 2.मैक आचार (मध्य अभिगम नियंत्रण)","1.MAC ପ୍ରୋଟୋକଲ୍, 2.MAC ନ ics ତିକତା (ମଧ୍ୟମ ପ୍ରବେଶ ନିୟନ୍ତ୍ରଣ)"
"1.मशीन, 2.यंत्र","1. ମେସିନ୍, 2. ମେସିନ୍ |"
मशीन पता,ଯନ୍ତ୍ର ଠିକଣା
"1.यंत्र कूट, 2.मशीन कोड","1. ମେସିନ୍ କୋଡ୍, 2. ମେସିନ୍ କୋଡ୍ |"
यंत्र चक्र,ମେସିନ୍ ଚକ
यंत्राश्रित भाषा,ଯାନ୍ତ୍ରିକ ଭାଷା |
यंत्राश्रित सॉफ्टवेयर,ଯାନ୍ତ୍ରିକ ସଫ୍ଟୱେର୍ |
यंत्र त्रुटि,ଉପକରଣ ତ୍ରୁଟି
यंत्र निष्क्रिय काल,ମେସିନ୍ ନିଷ୍କ୍ରିୟ ସମୟ |
यंत्र निरपेक्ष भाषा,ମେସିନ୍ ଭାଷା
यंत्रानुदेश,ମାନୁଆଲ୍ |
यंत्र बोध,ଯନ୍ତ୍ରର ଅର୍ଥ
"1.मशीनी भाषा,2.यंत्र भाषा","1. ମେସିନ୍ ଭାଷା, 2. ମେସିନ୍ ଭାଷା |"
यंत्राधिगम,ଯନ୍ତ୍ର ଶିକ୍ଷା
यंत्र संक्रिया,ମେସିନ୍ ଅପରେସନ୍
यंत्रमूलक भाषा,ମେସିନ୍ ଭାଷା
यंत्र निष्पादन,ମେସିନ୍ କାର୍ଯ୍ୟଦକ୍ଷତା
मशीन अनुकार,ମେସିନ୍ ଅନୁକରଣ
यंत्र अपहृत काल,ମେସିନ୍ ଅପହରଣ ସମୟ |
मशीनी अनुवाद,ମେସିନ୍ ଅନୁବାଦ
मशीन शब्द,ମେସିନ୍ ଶବ୍ଦ |
स्थूल अनुदेश,ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ
स्थूल प्राचर,ମାକ୍ରୋ ସ୍କେଲ୍ |
स्थूल कोडांतरण प्रोग्राम,ଜନ ସମାବେଶ କାର୍ଯ୍ୟକ୍ରମ |
स्थूल आह्वान,ମୋଟ କଲ୍
"1.स्थूल कोड, 2.स्थूल कूट","1. ମାକ୍ରୋ କୋଡ୍, 2. ମାକ୍ରୋ କୋଡ୍ |"
स्थूल समादेश,ମାକ୍ରୋ କମାଣ୍ଡ୍ |
स्थूल घोषणा,ମାକ୍ରୋ ଘୋଷଣା
स्थूल परिभाषा,ମାକ୍ରୋ ସଂଜ୍ଞା
स्थूल प्रवाह संचित्र,ମାକ୍ରୋ ଫ୍ଲୋ ଚାର୍ଟ |
स्थूल जनित्र,ମାକ୍ରୋ ଜେନେରେଟର
स्थूल अनुदेश,ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ
स्थूल भाषा,ମୋଟ ଭାଷା
स्थूल लाइब्रेरी,ମାକ୍ରୋ ଲାଇବ୍ରେରୀ |
स्थूल प्राचल,ମାକ୍ରୋ ପାରାମିଟର |
स्थूल प्रक्रमण,ମାକ୍ରୋ ପ୍ରକ୍ରିୟାକରଣ |
"1.स्थूल प्रक्रमक,2. मैक्रोप्रोसेसर","1. ମାକ୍ରୋ ପ୍ରୋସେସର୍, 2 ମାକ୍ରୋପ୍ରୋସେସର୍ |"
स्थूल प्रोग्रामन,ମାକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ |
स्थूल आदिप्ररुप,ମୋଟ ପ୍ରୋଟୋଟାଇପ୍ |
"1.स्थूल कूटलेखन, 2.स्थूल कोडन","1. ମାକ୍ରୋ ଏନକୋଡିଂ, 2. ମାକ୍ରୋ କୋଡିଂ |"
मेगाबाइट (एम बी),ମେଗାବାଇଟ୍ (MB)
जादुई संप्रतीक,ଯାଦୁ ପ୍ରତୀକ |
जादुई संख्या,ଯାଦୁ ସଂଖ୍ୟା
चुंबकीय बुदबुद स्मृति,ଚୁମ୍ବକୀୟ ବବୁଲ୍ ସ୍ମୃତି
चुंबकीय कार्ड,ଚୁମ୍ବକୀୟ କାର୍ଡ |
"1.चुंबकीय कोष्ठिका, 2.चुंबकीय सेल","1. ଚୁମ୍ବକୀୟ କକ୍ଷ, 2. ଚୁମ୍ବକୀୟ କକ୍ଷ |"
चुंबकीय संप्रतीक,ଚୁମ୍ବକୀୟ ପ୍ରତୀକ |
चुंबकीय कोर भंडारण,ଚୁମ୍ବକୀୟ କୋର ସଂରକ୍ଷଣ
"1.चुंबकीय चक्रिका,2. चुंबकीय डिस्क","1. ଚୁମ୍ବକୀୟ ଡିସ୍କ, ୨। ଚୁମ୍ବକୀୟ ଡିସ୍କ |"
चुंबकीय डिस्क पता,ଚୁମ୍ବକୀୟ ଡିସ୍କ ଠିକଣା
चुंबकीय चक्रिका स्मृति,ଚୁମ୍ବକୀୟ ଡିସ୍କ ସ୍ମୃତି
चुंबकीय ड्रम,ଚୁମ୍ବକୀୟ ଡ୍ରମ୍ |
"1.चुंबकीय कूटलेखन, 2.चुंबकीय कोडीकरण,3.चुंबकीय कोडन","1. ଚୁମ୍ବକୀୟ ଏନକୋଡିଂ, 2. ଚୁମ୍ବକୀୟ କୋଡିଂ, 3. ଚୁମ୍ବକୀୟ କୋଡିଂ |"
चुंबकीय शीर्ष,ଚୁମ୍ବକୀୟ ଶୀର୍ଷ |
चुंबकीय स्याही,ଚୁମ୍ବକୀୟ ଇଙ୍କି |
चुंबकीय स्याही संप्रतीक अभिज्ञान (एम आई सी आर),ଚୁମ୍ବକୀୟ ଇଙ୍କ ଅକ୍ଷର ଚିହ୍ନିବା (MICR)
चुंबकीय माध्यम,ଚୁମ୍ବକୀୟ ମାଧ୍ୟମ |
चुंबकीय पठन,ଚୁମ୍ବକୀୟ ପଠନ |
चुंबकीय अभिलेखन,ଚୁମ୍ବକୀୟ ରେକର୍ଡିଂ |
चुंबकीय भंडारण,ଚୁମ୍ବକୀୟ ସଂରକ୍ଷଣ
चुंबकीय पट्टी,ଚୁମ୍ବକୀୟ ରେଖା
चुंबकीय टेप,ଚୁମ୍ବକୀୟ ଟେପ୍ |
चुंबकीय टेप कार्टीज,ଚୁମ୍ବକୀୟ ଟେପ୍ କାର୍ଟ୍ରିଜ୍ |
चुंबकीय टेप ड्राइव,ଚୁମ୍ବକୀୟ ଟେପ୍ ଡ୍ରାଇଭ୍ |
चुंबकीय टेप अग्रक,ଚୁମ୍ବକୀୟ ଟେପ୍ ପୂର୍ବବର୍ତ୍ତୀ |
चुंबकीय टेप लाइब्रेरियन,ଚୁମ୍ବକୀୟ ଟେପ୍ ଲାଇବ୍ରେରିଆନ୍ |
चुंबकीय टेप अभिगमन,ଚୁମ୍ବକୀୟ ଟେପ୍ ପ୍ରବେଶ |
चुंबकीय टेप इकाई,ଚୁମ୍ବକୀୟ ଟେପ୍ ୟୁନିଟ୍ |
"1.चुंबकीय तनु परत, 2.चुंबकीय तनु फिल्म","1. ଚୁମ୍ବକୀୟ ପତଳା ସ୍ତର, 2. ଚୁମ୍ବକୀୟ ପତଳା ଚଳଚ୍ଚିତ୍ର |"
चुंबकीय पथ,ଚୁମ୍ବକୀୟ ପଥ
चुंबकीय प्रकाशीय भंडारण,ଚୁମ୍ବକୀୟ ଅପ୍ଟିକାଲ୍ ଷ୍ଟୋରେଜ୍ |
"1.चुंबकालेखी मुद्रक, 2.चुंबक लेखी प्रिंटर","1. ମ୍ୟାଗ୍ନେଟ୍ ପ୍ରିଣ୍ଟର୍, 2. ମ୍ୟାଗ୍ନେଟ୍ ପ୍ରିଣ୍ଟର୍ |"
चुंबकीय विरुपण,ଚୁମ୍ବକୀୟ ବିକୃତି |
चुंबकीय विरुपक टिकिया,ଚୁମ୍ବକୀୟ ଭାବରେ ବିକୃତ ଟ୍ୟାବଲେଟ୍ |
"1.डाक पेटी, 2.मेल बाक्स","1. ମେଲ୍ ବାକ୍ସ, 2. ମେଲ୍ ବାକ୍ସ |"
मेल विलय,ମେଲ୍ ମିଶ୍ରଣ |
"1.मुख्य नियंत्रक एकक, 2. मुख्य नियंत्रक इकाई","1. ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍, 2. ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍ |"
मेन फ्रेम,ମୁଖ୍ୟ ଫ୍ରେମ୍ |
"1.मेन फ्रेम सिस्टम, 2.मेन फ्रेम तंत्र","1. ମେନ୍ ଫ୍ରେମ୍ ସିଷ୍ଟମ୍, 2. ମେନ୍ ଫ୍ରେମ୍ ମେକାନିଜିମ୍ |"
"1.मुख्य स्मृति, 2.मुख्य मेमोरी","1. ମେମୋରୀ, 2. ମେମୋରୀ"
"1.मुख्य प्रोग्राम, 2.मुख्य क्रमादेश","1. ମେନ୍ ପ୍ରୋଗ୍ରାମ୍, 2. ମେନ୍ ପ୍ରୋଗ୍ରାମ୍ |"
मुख्य भंडारण,ମୁଖ୍ୟ ଭଣ୍ଡାର |
"1.मेन स्विच, 2.मुख्य स्विच","1. ମେନ୍ ସୁଇଚ୍, 2. ମେନ୍ ସୁଇଚ୍ |"
"1.अनुरक्षण, 2.रखरखाव","1. ରକ୍ଷଣାବେକ୍ଷଣ, 2. ପରିଚାଳନା"
अनुरक्षण पैनल,ରକ୍ଷଣାବେକ୍ଷଣ ପ୍ୟାନେଲ୍ |
अनुरक्षण काल,ରକ୍ଷଣାବେକ୍ଷଣ ସମୟ
वृहत् चक्र,ବଡ ବୃତ୍ତ |
मुख्य युक्ति,କି ଉପକରଣ
मुख्य कुंजी,ମୁଖ୍ୟ ଚାବି |
मुख्य अवस्था,ମୁଖ୍ୟ ପର୍ଯ୍ୟାୟ |
मुख्य संरचना,ମୁଖ୍ୟ ଗଠନ
मुख्य कार्य,ମୁଖ୍ୟ କାର୍ଯ୍ୟ
बहुसंख्यक अवयव,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
बहुसंख्यक गेट,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
बहुसंख्य संक्रिया,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
प्रतिपूर्ति काल,ପରିଶୋଧ ଅବଧି
कुसंक्रिया रुटीन,ଭୁଲ୍ ରୁଟିନ୍ |
प्रबंधन विकास,ପରିଚାଳନା ବିକାଶ
प्रबंधन सूचना तंत्र (एम आई एस),ପରିଚାଳନା ସୂଚନା ବ୍ୟବସ୍ଥା (MIS)
प्रबंध विज्ञान,ପରିଚାଳନା ବିଜ୍ଞାନ |
मैनचेस्टर कूटलेखन,ମଞ୍ଚେଷ୍ଟର ଏନକୋଡିଂ |
बहुवलन,ଗୁଣନ
प्रकलित चर,ଆନୁମାନିକ ଭେରିଏବଲ୍ |
प्रकलित सूचकन,ଅହଂକାରୀ ସୂଚକାଙ୍କ |
मानव यंत्र अनुकार,ମାନବ ଯନ୍ତ୍ରର ଅନୁକରଣ |
हस्तचालित पता स्विच,ମାନୁଆଲ୍ ଠିକଣା ସୁଇଚ୍ |
मैनुअल विश्लेषण,ମାନୁଆଲ ବିଶ୍ଳେଷଣ |
मैनुअल आह्वान,ମାନୁଆଲ୍ କଲ୍ |
मैनुअल प्रविष्टि,ମାନୁଆଲ ପ୍ରବେଶ
"1.हस्तचालित केंद्र, 2.मैनुअल केंद्र","1. ମାନୁଆଲ କେନ୍ଦ୍ର, 2. ମାନୁଆଲ କେନ୍ଦ୍ର |"
"1.हस्त निवेश, 2. मैनुअल निवेश","1. ମାନୁଆଲ୍ ଇନପୁଟ୍, 2. ମାନୁଆଲ୍ ଇନପୁଟ୍ |"
हस्त प्रचालन,ମାନୁଆଲ୍ ଅପରେସନ୍ |
अनेकानेक संबंध,ଅନେକ-ରୁ-ଅନେକ ସମ୍ପର୍କ |
बहु-एक-विकोडक,ମଲ୍ଟି-ଡିକୋଡର୍ |
प्रतिचित्र विधि,ମାନଚିତ୍ର ପଦ୍ଧତି
प्रतिचित्रण,ମ୍ୟାପିଂ
उपांत,ମାର୍ଜିନ୍
उपांतीय त्रुटि,ମାର୍ଜିନାଲ ତ୍ରୁଟି |
उपांतीय जाँच,ମାର୍ଜିନାଲ ଅନୁସନ୍ଧାନ |
उपांतीय परीक्षण,ମାର୍ଜିନାଲ ପରୀକ୍ଷା
चिन्ह संसूचन,ପ୍ରତୀକ ଚିହ୍ନଟ
चिन्ह पठन,ସାଇନ୍ ପ reading ିବା |
चिन्ह क्रमवीक्षण,ପ୍ରତୀକ ସ୍କାନିଂ |
चिन्ह बोध,ଚିହ୍ନ ଚିହ୍ନ
चिन्हक,ମାର୍କର
चिन्हन,ମାର୍କିଂ
चिन्हक तरंग,ମାର୍କର ତରଙ୍ଗ |
मार्कोव श्रृंखला,ମାର୍କୋଭ୍ ଶୃଙ୍ଖଳା |
मार्कोव स्रोत,ମାର୍କୋଭ ଉତ୍ସ |
मार्क-अप भाषा,ମାର୍କଅପ୍ ଭାଷା |
मेसर,maser
मेसर,maser
"1.मास्क, 2.आच्छद, 3.प्रच्छाद","1.ମାସ୍କ, 2.ଭିଲ୍, 3.ଭିଲ୍"
"1.प्रच्छाद बिट, 2.आच्छद बिट,3. मास्क दविअंक","1. କଭର୍ ବିଟ୍, 2. କଭର୍ ବିଟ୍, 3 ମାସ୍କ ଦୁଇ ଅଙ୍କ |"
मास्क प्रोग्राम्य युक्ति,ମାସ୍କ ପ୍ରୋଗ୍ରାମେବଲ୍ ଡିଭାଇସ୍ |
आवरण रजिस्टर,କଭର୍ ରେଜିଷ୍ଟର |
"1.आवृत रॉम, 2.आवृत आर ओ एम","1. କଭର୍ ROM, 2. କଭର୍ ROM |"
आच्छादन,ଆବରଣ |
विपुल आँकड़ए,ବୃହତ ତଥ୍ୟ
"1.विपुल स्मृति, 2.विपुल मेमोरी","1. ମେସ୍ ମେମୋରୀ, 2. ମେସ୍ ମେମୋରୀ |"
विपुलत: समांतर,ବହୁଳ ଭାବରେ ସମାନ୍ତରାଳ |
प्रधान ,ମୁଖିଆ
मास्टर कार्ड,ମାଷ୍ଟର କାର୍ଡ |
"1.प्रधान घड़ई, 2.नियंत्रक घड़ई","1. ହେଡ୍ ୱାଚ୍, 2. କଣ୍ଟ୍ରୋଲର୍ ୱାଚ୍ |"
प्रधान कन्सोल,ମୁଖ୍ୟ କୋନସୋଲ
प्रधान आँकड़आ,ମୂଖ୍ୟ ତଥ୍ୟ |
प्रधान आरेख,ମୂଖ୍ୟ ଚିତ୍ର
प्रधान संचिका,ମାଷ୍ଟର ଫାଇଲ୍ |
प्रधान समूह,ମୁଖ୍ୟ ଗୋଷ୍ଠୀ
मास्टर कुंजी,ମାଷ୍ଟର କି
प्रधान लाइब्रेरी टेप,ମୁଖ୍ୟ ଲାଇବ୍ରେରୀ ଟେପ୍ |
प्रधान प्रक्रमक,ପ୍ରାଇମ୍ ପ୍ରୋସେସର୍ |
प्रधान प्रोग्राम,ଫ୍ଲାଗସିପ୍ ପ୍ରୋଗ୍ରାମ୍ |
प्रधान केंद्र,ମୁଖ୍ୟ କେନ୍ଦ୍ର
"1.प्रधान टेप, 2.मास्टर टेप","1. ମାଷ୍ଟର ଟେପ୍, 2. ମାଷ୍ଟର ଟେପ୍ |"
"1.प्रधान अंतक, 2.प्रधान टर्मिनल","1. ପ୍ରିନ୍ସିପାଲ୍ ଟର୍ମିନାଲ୍, 2. ମୁଖ୍ୟ ଟର୍ମିନାଲ୍ |"
प्रधान अधीन युक्ति,ମୁଖ୍ୟ ଅଧିନସ୍ଥ ଉପକରଣ |
प्रधान अधीन तंत्र,ମୂଖ୍ୟ ଅଧିନସ୍ଥ ସିଷ୍ଟମ୍ |
"1.मेल, 2.मिलान, 3.मिलना","1. ମ୍ୟାଚ୍, 2. ମ୍ୟାଚ୍, 3. ସାକ୍ଷାତ |"
मिलान,ମ୍ୟାଚ୍
गणितीय प्रोग्रामन,ଗାଣିତିକ ପ୍ରୋଗ୍ରାମିଂ
गणितीय अनुकार,ଗାଣିତିକ ଅନୁକରଣ
"1.मैट्रिक्स, 2.आव्यूह","1. ମ୍ୟାଟ୍ରିକ୍ସ, 2. ମ୍ୟାଟ୍ରିକ୍ସ"
"1.मैट्रिक्स प्रिंटर, 2.मैट्रिक्स मुद्रक","1. ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍, 2. ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |"
मैट्रिक्स स्विच,ମ୍ୟାଟ୍ରିକ୍ସ ସୁଇଚ୍ |
आव्यूह सारणी,ମ୍ୟାଟ୍ରିକ୍ସ ଟେବୁଲ୍ |
मैक्सी कंप्यूटर,ମ୍ୟାକ୍ସି କମ୍ପ୍ୟୁଟର |
मैक्सी कंप्यूटर,ମ୍ୟାକ୍ସି କମ୍ପ୍ୟୁଟର |
उच्चिष्ट अवयव,ଶିଖର ଉପାଦାନ |
योगपद,ଯୋଗପ୍ୟାଡ୍
मैक्सवेल डैमन,ମ୍ୟାକ୍ସୱେଲ ଡେମନ୍ |
"1.मध्यमान, 2.माध्य","1. ମ୍ୟାନ୍, 2. ମ୍ୟାନ୍"
माध्य सुधार काल,ଅର୍ଥ ପୁନରୁଦ୍ଧାର ସମୟ |
अंतर्विफलता माध्य काल,ବିଫଳତାର ଅର୍ଥ ହେଉଛି ସମୟ |
विफलता मध्य माध्यकाल (एम टी बी एफ),ବିଫଳତା ମଧ୍ୟମ ସମୟ (m t b f)
विफलता का माध्य काल,ବିଫଳତାର ସମୟ |
मरम्मत माध्य काल,ମରାମତି ଅର୍ଥ ସମୟ |
सुधार माध्यकाल (एम टी टी आर),ସଂଶୋଧନ ଅର୍ଥ ସମୟ (MTTR)
मध्यम स्केल एकीकरण (एम एस आई),ମଧ୍ୟମ ମାପ ଏକୀକରଣ (MSI)
मध्यम समाकलन (एम एस आई),ମଧ୍ୟମ ଏକୀକରଣ (MSI)
माध्य पद भंडारण युक्ति,ଅର୍ଥ ସଂରକ୍ଷଣ ଉପକରଣ |
मेगा बिट प्रति सेकंड (एम बी पी एस),ପ୍ରତି ସେକେଣ୍ଡରେ ମେଗା ବିଟ୍ (Mbps)
अवयव वस्तु,ଉପାଦାନ ବସ୍ତୁ
अवयव अभिलेख,ଉପାଦାନ ରେକର୍ଡ |
"1.स्मृति, 2.मेमोरी","1. ସ୍ମୃତି, 2. ସ୍ମୃତି"
"1.स्मृति सरणी, 2.मेमोरी व्यूह","1. ମେମୋରୀ ଆରେ, 2. ମେମୋରୀ ଆରେ |"
"1.स्मृति कोष, 2.मेमोरी बैंक","1. ମେମୋରୀ ପାଣ୍ଠି, 2. ମେମୋରୀ ବ୍ୟାଙ୍କ |"
"1.स्मृति बफर पंजी, 2.मेमोरी बफर पंजी","1. ମେମୋରୀ ବଫର୍ ରେଜିଷ୍ଟର, 2. ମେମୋରୀ ବଫର୍ ରେଜିଷ୍ଟର |"
"1.स्मृति बस,2. मेमोरी बस","1. ସ୍ମୃତି ବସ୍, ୨ ମେମୋରୀ ବସ୍"
स्मृति कार्ड,ମେମୋରୀ କାର୍ଡ
स्मृति कोष्ठिका,ମେମୋରୀ ସେଲ୍
स्मृति संहनन,ସ୍ମୃତି ଶକ୍ତି ହ୍ରାସ
"1.स्मृति कोर, 2.मेमोरी कोर","1. ମେମୋରୀ କୋର୍, 2. ମେମୋରୀ କୋର୍ |"
स्मृति चक्र,ସ୍ମୃତି ଚକ୍ର
"1.मेमोरी आँकड़आ पंजी, 2.स्मृति आंकड़आ पंजी","1. ମେମୋରୀ ଡାଟା ରେଜିଷ୍ଟର, 2. ମେମୋରୀ ଡାଟା ରେଜିଷ୍ଟର |"
"1.स्मृति निपात ,2.मेमोरी डंप","1. ସ୍ମୃତି ଡମ୍ପ, 2. ସ୍ମୃତି ଡମ୍ପ |"
"1.स्मृति विनिमय, 2.मेमोरी विनिमय","1. ମେମୋରୀ ଏକ୍ସଚେଞ୍ଜ, 2. ମେମୋରୀ ଏକ୍ସଚେଞ୍ଜ |"
"1.स्मृति पदानुक्रम, 2.मेमोरी पदानुक्रम","1. ମେମୋରୀ ହାଇରାର୍କି, 2. ମେମୋରୀ ହାଇରାର୍କି |"
स्मृति अनुदेश,ସ୍ମୃତି ନିର୍ଦ୍ଦେଶ
"1.स्मृति प्रबंधन, 2.मेमोरी प्रबंधन","1. ସ୍ମୃତି ପରିଚାଳନା, 2. ସ୍ମୃତି ପରିଚାଳନା"
"1.स्मृति प्रतिचित्र, 2.मेमोरी प्रतिचित्र","1. ସ୍ମୃତି ମାନଚିତ୍ର, 2. ସ୍ମୃତି ମାନଚିତ୍ର"
"1.स्मृति प्रतिचित्रित निर्गम, 2.निवेश, 3.मेमोरी प्रतिचित्रित आई/ओ","1. ମେମୋରୀ ମ୍ୟାପ୍ ହୋଇଥିବା ଆଉଟପୁଟ୍, 2. ଇନପୁଟ୍, 3. ମେମୋରୀ ମ୍ୟାପ୍ I / O |"
"1.स्मृति मॉडल, 2.स्मृति निदर्श, 3.मेमोरी मॉडल","1. ସ୍ମୃତି ମଡେଲ୍, 2. ସ୍ମୃତି ମଡେଲ୍, 3. ସ୍ମୃତି ମଡେଲ୍ |"
"1.स्मृति माड्यूल, 2.मेमोरी माड्यूल","1. ମେମୋରୀ ମଡ୍ୟୁଲ୍, 2. ମେମୋରୀ ମଡ୍ୟୁଲ୍ |"
"1.स्मृति सूचक पंजी, 2.मेमोरी सूचक पंजी","1. ମେମୋରୀ ଇଣ୍ଡେକ୍ସ ରେଜିଷ୍ଟର, 2. ମେମୋରୀ ଇଣ୍ଡେକ୍ସ ରେଜିଷ୍ଟର |"
स्मृति शक्ति,ସ୍ମୃତି ଶକ୍ତି
स्मृति संरक्षण,ସ୍ମୃତି ସୁରକ୍ଷା
"1.स्मृति संदर्भ अनुदेश, 2.मेमोरी संदर्भ अनुदेश","1. ମେମୋରୀ ରେଫରେନ୍ସ ନିର୍ଦ୍ଦେଶ, 2. ମେମୋରୀ ରେଫରେନ୍ସ ନିର୍ଦ୍ଦେଶ |"
"1.स्मृति-वासी प्रोग्राम, 2.मेमोरी वासी क्रमादेश","1. ମେମୋରୀ ପ୍ରୋଗ୍ରାମ୍, 2. ମେମୋରୀ ପ୍ରୋଗ୍ରାମ୍ |"
"1.स्मृति इकाई, 2.मेमोरी इकाई","1. ସ୍ମୃତି ୟୁନିଟ୍, 2. ସ୍ମୃତି ୟୁନିଟ୍ |"
मेनू,ମେନୁ
मेनू बार,ମେନୁ ବାର୍ |
मेनू चालित,ମେନୁ ଚାଳିତ |
मेनू चयन,ମେନୁ ଚୟନ
मेन-चालित प्रोग्राम,ମୁଖ୍ୟ ଚାଳିତ ପ୍ରୋଗ୍ରାମ୍ |
"1.अंतरनिहित, 2.विलय","1. ଅନ୍ତର୍ନିହିତ, 2. ମିଶ୍ରିତ |"
विलय विनिमय छंटाई,ମିଶ୍ରଣ ବିନିମୟ ସର୍ଟିଂ
"1.छंटाई संविलय ,2. प्रसूची वरण","1. ମିଶ୍ରଣ ସର୍ଟ କରିବା, 2 କାଟାଲଗ୍ ଚୟନ |"
"1.विलय, 2.संविलय","1. ମିଶ୍ରଣ, 2. ମିଶ୍ରଣ"
जालाक्षि जालक्रम,ଲାଟାଇସ୍ ନେଟୱାର୍କ |
संदेशन,ମେସେଜିଂ
संदेश,ବାର୍ତ୍ତା |
संदेश अभिप्रमाणन,ବାର୍ତ୍ତା ପ୍ରାମାଣିକିକରଣ |
संदेश कोष्ठ,ବାର୍ତ୍ତା କକ୍ଷ
संदेश परिपथ,ବାର୍ତ୍ତା ସର୍କିଟ |
संदेश आरूप,ବାର୍ତ୍ତା ଫର୍ମାଟ୍ |
संदेश प्रवेशिका,ବାର୍ତ୍ତା ହେଡର୍ |
संदेश विधा,ବାର୍ତ୍ତା ମୋଡ୍
संदेश प्रेषण,ମେସେଜିଂ
"1.संदेश क्रमवरण, 2.संदेश क्रमचयन","1. ମେସେଜ୍ ସର୍ଟିଂ, 2. ମେସେଜ୍ ସର୍ଟିଂ |"
संदेश पंक्ति,ବାର୍ତ୍ତା ରେଖା |
संदेश स्विच,ମେସେଜ୍ ସୁଇଚ୍ |
संदेश पाठ,ବାର୍ତ୍ତା ପାଠ
संदेश अंतरण अभिकर्मक,ବାର୍ତ୍ତା ସ୍ଥାନାନ୍ତର ଏଜେଣ୍ଟ |
अधि कोडांतरक,ସୁପର ଆସେମ୍ବଲର୍ |
मेटावर्ग,ମେଟାକ୍ଲାସ୍ |
"1.अधि संकलन, 2.अधि अनुभाषण","1. ଅଧିକ ସଂକଳନ, 2. ଅଧିକ ବ୍ୟାଖ୍ୟା"
"1.अधि अनुभाषक, 2.अधि संकलक","1. ଅଧିକ ଅନୁବାଦକ, 2. ଅଧିକ ସଙ୍କଳନକାରୀ |"
अधिभाषा,ଉପଭାଷା
"1.मेटा जालक्रम, 2.मेटा नेटवर्क","1. ମେଟା ନେଟୱାର୍କ, 2. ମେଟା ନେଟୱାର୍କ |"
