Gujarati,Marathi
ચુંબકીય વાંચન,चुंबकीय वाचन
ચુંબકીય રેકોર્ડિંગ,चुंबकीय रेकॉर्डिंग
ચુંબકીય સંગ્રહ,चुंबकीय संचयन
ચુંબકીય પટ્ટી,चुंबकीय पट्टी
ચુંબકીય ટેપ,चुंबकीय टेप
ચુંબકીય ટેપ કારતૂસ,चुंबकीय टेप काडतूस
ચુંબકીય ટેપ ડ્રાઇવ,चुंबकीय टेप ड्राइव्ह
ચુંબકીય ટેપ પુરોગામી,चुंबकीय टेप अग्रदूत
ચુંબકીય ટેપ ગ્રંથપાલ,चुंबकीय टेप ग्रंथपाल
ચુંબકીય ટેપ ઍક્સેસ,चुंबकीय टेप प्रवेश
ચુંબકીય ટેપ એકમ,चुंबकीय टेप युनिट
"1.મેગ્નેટિક થિન લેયર, 2.મેગ્નેટિક થિન ફિલ્મ","1.चुंबकीय पातळ थर, 2.चुंबकीय पातळ फिल्म"
ચુંબકીય માર્ગ,चुंबकीय मार्ग
ચુંબકીય ઓપ્ટિકલ સંગ્રહ,चुंबकीय ऑप्टिकल स्टोरेज
"1.મેગ્નેટ પ્રિન્ટર, 2.મેગ્નેટ પ્રિન્ટર","1.चुंबक प्रिंटर, 2.मॅग्नेट प्रिंटर"
ચુંબકીય વિકૃતિ,चुंबकीय विकृती
ચુંબકીય રીતે વિકૃત ટેબ્લેટ,चुंबकीय विकृत टॅबलेट
"1. મેઈલ બોક્સ, 2. મેઈલ બોક્સ","1. मेल बॉक्स, 2. मेल बॉक्स"
મેલ મર્જ,मेल विलीनीकरण
"1. મુખ્ય નિયંત્રણ એકમ, 2. મુખ્ય નિયંત્રણ એકમ","1. मुख्य नियंत्रण एकक, 2. मुख्य नियंत्रण एकक"
મુખ્ય ફ્રેમ,मुख्य चौकट
"1.મુખ્ય ફ્રેમ સિસ્ટમ, 2.મુખ્ય ફ્રેમ મિકેનિઝમ","1.मुख्य फ्रेम प्रणाली, 2.मुख्य फ्रेम यंत्रणा"
"1. મુખ્ય મેમરી, 2. મુખ્ય મેમરી","1.मुख्य मेमरी, 2.मुख्य मेमरी"
"1.મુખ્ય કાર્યક્રમ, 2.મુખ્ય કાર્યક્રમ","1.मुख्य कार्यक्रम, 2.मुख्य कार्यक्रम"
મુખ્ય સંગ્રહ,मुख्य स्टोरेज
"1.મુખ્ય સ્વિચ, 2.મુખ્ય સ્વિચ","1.मुख्य स्विच, 2.मुख्य स्विच"
"1. જાળવણી, 2. જાળવણી","1. देखभाल, 2. देखभाल"
જાળવણી પેનલ,देखभाल पॅनेल
જાળવણી સમય,देखभाल वेळ
મોટું વર્તુળ,मोठे वर्तुळ
કી ઉપકરણ,की डिव्हाइस
મુખ્ય ચાવી,मुख्य की
મુખ્ય સ્ટેજ,प्रमुख मंच
મુખ્ય માળખું,मुख्य रचना
મુખ્ય કાર્ય,मुख्य काम
બહુમતી ઘટક,बहुसंख्य घटक
બહુમતી દરવાજો,बहुसंख्य गेट
બહુમતી કામગીરી,बहुसंख्य ऑपरेशन
વળતર સમયગાળો,परतफेड कालावधी
ખોટી કામગીરી નિયમિત,चुकीचे ऑपरेशन नित्यक्रम
સંચાલન વિકાસ,व्यवस्थापन विकास
મેનેજમેન્ટ ઇન્ફોર્મેશન સિસ્ટમ (MIS),व्यवस्थापन माहिती प्रणाली (MIS)
મેનેજમેન્ટ વિજ્ઞાન,व्यवस्थापन विज्ञान
માન્ચેસ્ટર એન્કોડિંગ,मँचेस्टर एन्कोडिंग
ગુણાકાર,गुणाकार
અંદાજિત ચલ,अंदाजे चल
અનુમાનિત અનુક્રમણિકા,अनुमानित निर्देशांक
માનવ મશીન સિમ્યુલેશન,मानवी मशीन सिम्युलेशन
મેન્યુઅલ એડ્રેસ સ્વીચ,मॅन्युअल पत्ता स्विच
મેન્યુઅલ વિશ્લેષણ,मॅन्युअल विश्लेषण
મેન્યુઅલ કૉલ,मॅन्युअल कॉल
મેન્યુઅલ એન્ટ્રી,मॅन्युअल एंट्री
"1.મેન્યુઅલ સેન્ટર, 2.મેન્યુઅલ સેન્ટર","1.मॅन्युअल सेंटर, 2.मॅन्युअल सेंटर"
"1. મેન્યુઅલ ઇનપુટ, 2. મેન્યુઅલ ઇનપુટ","1. मॅन्युअल इनपुट, 2. मॅन्युअल इनपुट"
મેન્યુઅલ કામગીરી,मॅन्युअल ऑपरेशन
ઘણા થી ઘણા સંબંધ,अनेक ते अनेक संबंध
મલ્ટી ડીકોડર,मल्टी-डिकोडर
નકશા પદ્ધતિ,नकाशा पद्धत
મેપિંગ,मॅपिंग
માર્જિન,समास
સીમાંત ભૂલ,किरकोळ त्रुटी
સીમાંત પૂછપરછ,किरकोळ चौकशी
સીમાંત કસોટી,किरकोळ चाचणी
પ્રતીક શોધ,चिन्ह ओळख
સાઇન રીડિંગ,साइन वाचन
પ્રતીક સ્કેનિંગ,चिन्ह स्कॅनिंग
સાઇન સેન્સ,चिन्ह अर्थ
માર્કર,मार्कर
માર્કિંગ,चिन्हांकित करणे
માર્કર તરંગ,मार्कर लाट
માર્કોવ સાંકળ,मार्कोव्ह साखळी
માર્કોવ સ્ત્રોત,मार्कोव्ह स्त्रोत
માર્કઅપ ભાષા,मार्कअप भाषा
મેસર,maser
મેસર,maser
"1.માસ્ક, 2. પડદો, 3. પડદો","1. मुखवटा, 2. बुरखा, 3. बुरखा"
"1. કવર બીટ, 2. કવર બીટ, 3. માસ્ક ડબલ અંકો","1. कव्हर बिट, 2. कव्हर बिट, 3. मास्क दुहेरी अंक"
માસ્ક પ્રોગ્રામેબલ ઉપકરણ,मास्क प्रोग्राम करण्यायोग्य डिव्हाइस
કવર રજીસ્ટર,कव्हर रजिस्टर
"1. કવર રોમ, 2. કવર રોમ","1. कव्हर रॉम, 2. कव्हर रॉम"
આવરણ,कव्हर
વિશાળ આંકડા,प्रचंड डेटा
"1.માસ મેમરી, 2.માસ મેમરી","1.मास मेमरी, 2.मास मेमरी"
મોટા પાયે સમાંતર,मोठ्या प्रमाणात समांतर
સરદાર,सरदार
માસ્ટર કાર્ડ,मास्टर कार्ड
"1.હેડ વોચ, 2.કંટ્રોલ વોચ","1.हेड घड्याळ, 2.नियंत्रित घड्याळ"
મુખ્ય કન્સોલ,मुख्य कन्सोल
પ્રાઇમ ડેટા,प्राइम डेटा
મુખ્ય રેખાકૃતિ,मुख्य आकृती
માસ્ટર ફાઇલ,मास्टर फाइल
મુખ્ય જૂથ,प्रमुख गट
મુખ્ય કી,गुरुकिल्ली
મુખ્ય પુસ્તકાલય ટેપ,मुख्य लायब्ररी टेप्स
પ્રાઇમ પ્રોસેસર,प्राइम प्रोसेसर
મુખ્ય કાર્યક્રમ,प्रमुख कार्यक्रम
મુખ્ય કેન્દ્ર,मुख्य केंद्र
"1.માસ્ટર ટેપ, 2.માસ્ટર ટેપ","1.मास्टर टेप, 2.मास्टर टेप"
"1.પ્રિન્સિપલ ટર્મિનલ, 2.મુખ્ય ટર્મિનલ","1.प्रिन्सिपल टर्मिनल, 2.मुख्य टर्मिनल"
મુખ્ય ગૌણ ઉપકરણ,मुख्य अधीनस्थ उपकरण
મુખ્ય ગૌણ સિસ્ટમ,मुख्य अधीनस्थ प्रणाली
"1. મેચ, 2. મેચ, 3. મળો","1. जुळणी, 2. जुळणी, 3. भेट"
મેળ,जुळणे
ગાણિતિક પ્રોગ્રામિંગ,गणितीय प्रोग्रामिंग
ગાણિતિક સિમ્યુલેશન,गणितीय अनुकरण
"1.મેટ્રિક્સ, 2.મેટ્રિક્સ","1.मॅट्रिक्स, 2.मॅट्रिक्स"
"1.મેટ્રિક્સ પ્રિન્ટર, 2.મેટ્રિક્સ પ્રિન્ટર","1.मॅट्रिक्स प्रिंटर, 2.मॅट्रिक्स प्रिंटर"
મેટ્રિક્સ સ્વીચ,मॅट्रिक्स स्विच
મેટ્રિક્સ ટેબલ,मॅट्रिक्स सारणी
મેક્સી કમ્પ્યુટર,मॅक्सी संगणक
મેક્સી કમ્પ્યુટર,मॅक्सी संगणक
ટોચનું તત્વ,शिखर घटक
યોગપદ,योगपॅड
મેક્સવેલ ડેમન,मॅक्सवेल डेमन
"1.મીન, 2.મીન","1.मीन, 2.मीन"
અર્થ પુનઃપ્રાપ્તિ સમય,म्हणजे पुनर्प्राप्ती वेळ
નિષ્ફળતાનો અર્થ સમય,अपयश म्हणजे वेळ
નિષ્ફળતાનો મધ્ય સમય (m t b f),अयशस्वी सरासरी वेळ (m t b f)
નિષ્ફળતાનો સમય,म्हणजे अपयशाची वेळ
સમારકામ સરેરાશ સમય,दुरुस्ती सरासरी वेळ
કરેક્શન મીન ટાઇમ (MTTR),सुधारणा सरासरी वेळ (MTTR)
મધ્યમ સ્કેલ એકીકરણ (MSI),मीडियम स्केल इंटिग्रेशन (MSI)
મધ્યમ એકીકરણ (MSI),मध्यम एकत्रीकरण (MSI)
અર્થ શબ્દ સંગ્રહ ઉપકરણ,मीन टर्म स्टोरेज डिव्हाइस
મેગા બિટ્સ પ્રતિ સેકન્ડ (Mbps),मेगा बिट प्रति सेकंद (Mbps)
ઘટક પદાર્થ,घटक ऑब्जेक्ट
ઘટક રેકોર્ડ,घटक रेकॉर्ड
"1.મેમરી, 2.મેમરી","1.मेमरी, 2.मेमरी"
"1.મેમરી એરે, 2.મેમરી એરે","1.मेमरी अॅरे, 2.मेमरी अॅरे"
"1.મેમરી ફંડ, 2.મેમરી બેંક","1. मेमरी फंड, 2. मेमरी बँक"
"1.મેમરી બફર રજિસ્ટર, 2.મેમરી બફર રજિસ્ટર","1.मेमरी बफर रजिस्टर, 2.मेमरी बफर रजिस्टर"
"1.મેમરી બસ, 2. મેમરી બસ","1.मेमरी बस, 2. मेमरी बस"
મેમરી કાર્ડ,मेमरी कार्ड
મેમરી સેલ,मेमरी सेल
સ્મરણ શકિત નુકશાન,स्मृती भ्रंश
"1.મેમરી કોર, 2.મેમરી કોર","1.मेमरी कोर, 2.मेमरी कोर"
મેમરી ચક્ર,स्मृती चक्र
"1.મેમરી ડેટા રજીસ્ટર, 2.મેમરી ડેટા રજીસ્ટર","1.मेमरी डेटा रजिस्टर, 2.मेमरी डेटा रजिस्टर"
"1.મેમરી ડમ્પ,2.મેમરી ડમ્પ","1.मेमरी डंप, 2.मेमरी डंप"
"1.મેમરી એક્સચેન્જ, 2.મેમરી એક્સચેન્જ","1.मेमरी एक्सचेंज, 2.मेमरी एक्सचेंज"
"1.મેમરી હાયરાર્કી, 2.મેમરી વંશવેલો","1.मेमरी पदानुक्रम, 2.मेमरी पदानुक्रम"
મેમરી સૂચના,मेमरी सूचना
"1.મેમરી મેનેજમેન્ટ, 2.મેમરી મેનેજમેન્ટ","1.मेमरी व्यवस्थापन, 2.मेमरी व्यवस्थापन"
"1.મેમરી મેપ, 2.મેમરી મેપ","1.मेमरी नकाशा, 2.मेमरी नकाशा"
"1. મેમરી મેપ કરેલ આઉટપુટ, 2. ઇનપુટ, 3. મેમરી મેપ કરેલ I/O","1. मेमरी मॅप केलेले आउटपुट, 2. इनपुट, 3. मेमरी मॅप केलेले I/O"
"1.મેમરી મોડલ, 2.મેમરી મોડલ, 3.મેમરી મોડલ","1.मेमरी मॉडेल, 2.मेमरी मॉडेल, 3.मेमरी मॉडेल"
"1.મેમરી મોડ્યુલ, 2.મેમરી મોડ્યુલ","1.मेमरी मॉड्यूल, 2.मेमरी मॉड्यूल"
"1.મેમરી ઇન્ડેક્સ રજિસ્ટર, 2.મેમરી ઇન્ડેક્સ રજિસ્ટર","1.मेमरी इंडेक्स रजिस्टर, 2.मेमरी इंडेक्स रजिस्टर"
મેમરી પાવર,स्मृती शक्ती
મેમરી રક્ષણ,मेमरी संरक्षण
"1.મેમરી સંદર્ભ સૂચના, 2.મેમરી સંદર્ભ સૂચના","1.मेमरी संदर्भ सूचना, 2.मेमरी संदर्भ सूचना"
"1.મેમરી પ્રોગ્રામ, 2.મેમરી પ્રોગ્રામ","1.मेमरी प्रोग्राम, 2.मेमरी प्रोग्राम"
"1.મેમરી યુનિટ, 2.મેમરી યુનિટ","1.मेमरी युनिट, 2.मेमरी युनिट"
મેનુ,मेनू
મેનુ બાર,मेनू बार
મેનુ સંચાલિત,मेनू चालवलेला
મેનુ પસંદગી,मेनू निवड
મુખ્ય સંચાલિત કાર્યક્રમ,मुख्य-चालित कार्यक्रम
"1.સહજ, 2.મર્જ્ડ","1.निहित, 2.विलीन"
મર્જર એક્સચેન્જ સૉર્ટિંગ,विलीनीकरण एक्सचेंज क्रमवारी
"1. સૉર્ટિંગ મર્જર, 2. કેટલોગ પસંદગી","1. वर्गीकरण विलीनीकरण, 2. कॅटलॉग निवड"
"1. મર્જર, 2. મર્જર","1. विलीनीकरण, 2. विलीनीकरण"
જાળી નેટવર્ક,जाळीचे जाळे
મેસેજિંગ,संदेशवहन
સંદેશ,संदेश
સંદેશ પ્રમાણીકરણ,संदेश प्रमाणीकरण
સંદેશ સેલ,संदेश सेल
સંદેશ સર્કિટ,संदेश सर्किट
સંદેશ ફોર્મેટ,संदेश स्वरूप
સંદેશ પોર્ટ,संदेश शीर्षलेख
સંદેશ મોડ,संदेश मोड
મેસેજિંગ,संदेशवहन
"1.સંદેશ સૉર્ટિંગ, 2.મેસેજ સૉર્ટિંગ","1.संदेश वर्गीकरण, 2.संदेश वर्गीकरण"
સંદેશ લાઇન,संदेश ओळ
સંદેશ સ્વીચ,संदेश स्विच
સંદેશ ટેક્સ્ટ,संदेश मजकूर
સંદેશ ટ્રાન્સફર એજન્ટ,संदेश हस्तांतरण एजंट
સુપર એસેમ્બલર,सुपर असेंबलर
મેટાક્લાસ,मेटाक्लास
"1. વધુ સંકલન, 2. વધુ અર્થઘટન","1. अधिक संकलन, 2. अधिक व्याख्या"
"1. વધુ દુભાષિયા, 2. વધુ કમ્પાઇલર્સ","1. अधिक दुभाषी, 2. अधिक संकलक"
બોલી,बोली
"1.મેટા નેટવર્ક, 2.મેટા નેટવર્ક","1.मेटा नेटवर्क, 2.मेटा नेटवर्क"
સરમુખત્યારશાહી,हुकूमशाही
પ્રક્રિયા,प्रक्रिया
મેટ્રોપોલિટન એરિયા નેટવર્ક (MAN),मेट्रोपॉलिटन एरिया नेटवर्क (MAN)
સૂક્ષ્મ,सूक्ष्म
"1.માઈક્રોકોડ,2.માઈક્રોકોડ","1.मायक्रोकोड, 2.मायक्रोकोड"
માઇક્રો કોમ્પ્યુટર,मायक्रो कॉम्प्युटर
માઇક્રો કંટ્રોલર,सूक्ष्म नियंत्रक
સૂક્ષ્મ ચક્ર,सूक्ष्म सायकल
માઇક્રોઇલેક્ટ્રોનિક મિકેનિકલ મિકેનિઝમ્સ (MEMS),मायक्रोइलेक्ट्रॉनिक मेकॅनिकल मेकॅनिझम (MEMS)
માઇક્રો ઇલેક્ટ્રોનિક્સ,सूक्ष्म इलेक्ट्रॉनिक्स
માઇક્રો મિનિએચરાઇઝેશન,सूक्ष्म सूक्ष्मीकरण
માઇક્રો ઓર્ડર,सूक्ष्म ऑर्डर
"1.માઇક્રો, 2.મેઇનફ્રેમ લિંક","1.मायक्रो, 2.मेनफ्रेम लिंक"
માઇક્રો ચિપ,मायक्रो चिप
માઇક્રો કોબોલ,सूक्ष्म कोबोल
માઇક્રો કોડ,सूक्ष्म कोड
"1.માઈક્રોફાઈલ, 2.માઈક્રોફિશ, 3.માઈક્રોફાઈલ","1.मायक्रोफाइल, 2.मायक्रोफिश, 3.मायक्रोफाइल"
માઇક્રો ફ્લોપી,मायक्रो फ्लॉपी
માઇક્રોફોર્મ વાંચન ઉપકરણ,मायक्रोफॉर्म वाचन यंत्र
માઇક્રો ફ્રેમ,सूक्ष्म फ्रेम
માઇક્રોગ્રાફિક્સ,मायक्रोग्राफिक्स
માઇક્રોફોન,मायक्रोफोन
માઇક્રોફોટોગ્રાફ,मायक्रोफोटोग्राफ
"1.માઈક્રોપ્રોસેસિંગ યુનિટ, 2.માઈક્રોપ્રોસેસિંગ યુનિટ","1.मायक्रोप्रोसेसिंग युनिट, 2.मायक्रोप्रोसेसिंग युनिट"
માઇક્રોપ્રોસેસર,मायक्रोप्रोसेसर
માઇક્રોપ્રોસેસર ચિપ,मायक्रोप्रोसेसर चिप
માઇક્રોપ્રોસેસર દુભાષિયા,मायक्रोप्रोसेसर दुभाषी
માઇક્રો પ્રોસેસર યુનિટ (MPU),मायक्रो प्रोसेसर युनिट (MPU)
"1. માઇક્રોપ્રોગ્રામ, 2. માઇક્રો પ્રોગ્રામ","1. मायक्रोप्रोग्राम, 2. मायक्रो प्रोग्राम"
સૂક્ષ્મ ક્રમ,सूक्ष्म क्रम
માઈક્રોસોફ્ટ,मायक्रोसॉफ्ट
માઇક્રોસોફ્ટ વિન્ડોઝ,मायक्रोसॉफ्ट विंडोज
સૂક્ષ્મ તરંગ,सूक्ष्म लहर
માઇક્રો વેવ લિંક,मायक्रो वेव्ह लिंक
માઇક્રોવેવ ટ્રાન્સમિશન,मायक्रोवेव्ह ट्रान्समिशन
મધ્યમ સંચાલન,मध्यम व्यवस्थापन
"1.મિડલવેર, 2. મધ્યમ વેર","1.मिडलवेअर, 2. मधली भांडी"
મીડી કોમ્પ્યુટર,मिडी संगणक
કેન્દ્રીય બિંદુ,मध्यवर्ती बिंदू
મધ્યક,मध्यक
સ્થળાંતર માર્ગ,स्थलांतर मार्ग
મિલિયન સૂચનાઓ પ્રતિ સેકન્ડ (MIPS),प्रति सेकंद दशलक्ष सूचना (MIPS)
મીની કોમ્પ્યુટર,मिनी संगणक
નાની ડિસ્કેટ,लहान डिस्केट
"1.નાનો કોલોન, 2.લિટલ એસ્ટ","1.लहान कोलन, 2.लिटल ऍश"
ન્યૂનતમ ઉત્પાદન,किमान उत्पादन
છૂટાછવાયા વૃક્ષ,विरळ झाड
"1.મિનિમેક્સ અલ્ગોરિધમ, 2.એલ્ગોરિધમ","1.मिनिमॅक्स अल्गोरिदम, 2.अल्गोरिदम"
લઘુચિત્રીકરણ પ્રક્રિયા,सूक्ष्मीकरण प्रक्रिया
સૌથી ઓછી કિંમતનું વિસ્તરણ વૃક્ષ,सर्वात कमी किमतीचे विस्तार झाड
"1.ઓછી લેટન્સી એન્કોડિંગ, 2.ઓછી લેટન્સી કોડિંગ","1.कमी लेटन्सी एन्कोडिंग, 2.कमी लेटन्सी कोडिंग"
ટૂંકા ઉપકરણ,लहान साधन
"1. ગુણાકાર, 2. ગુણાકાર, 3. ગુણાકાર પદ","1. गुणाकार, 2. गुणाकार, 3. गुणाकार पद"
ક્રેડીટ કાર્ડ,क्रेडीट कार्ड
ક્રેડીટ કાર્ડ,क्रेडीट कार्ड
ક્રેડિટ વિસ્તાર,क्रेडिट क्षेत्र
પ્રતિબિંબિત ડિસ્ક,मिरर केलेली डिस्क
"1. મિરર સ્પોટ, 2. ફોટોકોપી, 3. મિરર કોપી","1. मिरर स्पॉट, 2. फोटोकॉपी, 3. मिरर कॉपी"
મિશ્ર રેડિક્સ નોટેશન,मिश्र मूलांक नोटेशन
મિક્સર,मिक्सर
નેમોનિક,स्मृतीविषयक
નેમોનિક સરનામું,मेमोनिक पत्ता
યાદગાર,संस्मरणीय
"1.મોબાઇલ, 2.મૂવેબલ","1.मोबाइल, 2.जंगम"
"1. મોબાઈલ કોમ્પ્યુટીંગ, 2. મોબાઈલ કોમ્પ્યુટીંગ","1. मोबाईल संगणन, 2. मोबाईल संगणन"
"1.મોડેલ, 2.મોડલ","1.मॉडेल, 2.मॉडेल"
મોડલેસ એડિટર,मोडलेस संपादक
"1. મોડેલિંગ, 2. મોડેલિંગ","1. मॉडेलिंग, 2. मॉडेलिंग"
મોડેમ,मोडेम
"1.સરળ સરેરાશ, 2.સામાન્ય, 3.સરળ","1.साधारण, 2.सामान्य, 3.सामान्य"
વિમંડન,विमानमंडन
મધ્યસ્થી,नियंत्रक
સંશોધિત સૂચના,सुधारित सूचना
સુધારક,सुधारक
મોડિફાયર બીટ,सुधारक बिट
ફેરફાર,सुधारणा
મોડ્યુલર,मॉड्यूलर
"1.અખંડિતતા, 2.મોડ્યુલારિટી","1. मॉड्यूलरिटी, 2. मॉड्यूलरिटी"
મોડ્યુલેશન,मॉड्यूलेशन
મોડ્યુલ,मॉड्यूल
મોડ્યુલર માળખું,मॉड्यूलर रचना
મોનીટર,मॉनिटर
"1.મોનિટર પ્રોગ્રામ, 2.મોનિટર પ્રોગ્રામ","1.मॉनिटर प्रोग्राम, 2.मॉनिटर प्रोग्राम"
મોનોક્રોમેટિક ડિસ્પ્લે,मोनोक्रोमॅटिक डिस्प्ले
મોનોલિથિક ઇન્ટિગ્રેટેડ સર્કિટ,मोनोलिथिक इंटिग्रेटेड सर्किट
મોનોલિથિક ટેકનોલોજી,मोनोलिथिक तंत्रज्ञान
સિંગલ સ્પેસ ફોન્ટ,सिंगल स्पेस फॉन्ट
એક સ્થાનીય,एक स्थितीय
એકવિધતા,नीरसपणा
"1. આકાર, 2. સ્વરૂપ","1. आकार, 2. फॉर्म"
ફોર્મ,फॉर्म
આકાર,आकार
"1. ગીરો, 2. ગીરો, ગીરો","1. गहाण, 2. गहाण, गहाण"
MOSFET (MOSFET),MOSFET (MOSFET)
"1. સૌથી વધુ બે અંકો, 2. સૌથી વધુ બીટ","1. सर्वोच्च दोन अंक, 2. सर्वोच्च बिट"
મધર બોર્ડ,मदर बोर्ड
માતા રજીસ્ટર,आई नोंदणी
મૂવીઝ,चित्रपट
ફિલ્મ એક્સપર્ટ ગ્રુપ (MPEG),चित्रपट तज्ञ गट (MPEG)
માઉન્ટ,माउंट
"1.ઉંદર, 2.ઉંદર","1.माऊस, 2.माऊस"
"1.જંગમ, 2.વિસ્થાપન","1.जंगम, 2.विस्थापन"
ફરતા પ્રતીક,हलणारे चिन्ह
MS-DOS,एमएस-डॉस
એમએસ-વિન્ડોઝ,एमएस-विंडोज
બહુવિધ અભિગમ,एकाधिक अभिमुखता
મલ્ટી પ્રોસેસર,मल्टी प्रोसेसर
"1.મલ્ટિપ્રોગ્રામિંગ, 2.મલ્ટિપ્રોગ્રામિંગ","1.मल्टीप्रोग्रामिंग, 2.मल्टीप्रोग्रामिंग"
મલ્ટીટાસ્કીંગ,मल्टीटास्किंग
બાહુબસ,बाहुबस
પ્રસારણ,प्रसारण
પોલીમોર્ફિક સરનામું,बहुरूपी पत्ता
પ્રસારણ,प्रसारण
મલ્ટીચીપ,मल्टीचिप
મલ્ટિક્સ,multix
મલ્ટીટાસ્કીંગ કામગીરી,मल्टीटास्किंग ऑपरेशन
"1.મલ્ટિલેવલ મેમરી, 2. બહુસ્તરીય મેમરી","1.मल्टीलेव्हल मेमरी, 2. बहुस्तरीय मेमरी"
"1.મલ્ટીમીડિયા ટેકનોલોજી, 2.મલ્ટીમીડિયા ટેકનોલોજી","1.मल्टीमीडिया तंत्रज्ञान, 2.मल्टीमीडिया तंत्रज्ञान"
બહુવિધતા,बहुविधता
બહુવિધ,अनेक
"1.ચોકસાઇ, 2.મલ્ટી જામીન","1.प्रिसिजन, 2.मल्टी खात्री"
બહુવિધ રીગ્રેસન,एकाधिक प्रतिगमन
"1.મલ્ટીપ્લેક્સ, 2.મલ્ટીપ્લેક્સ","1.मल्टीप्लेक्स, 2.मल्टीप्लेक्स"
મલ્ટિપ્લેક્સ મોડ,मल्टिप्लेक्स मोड
મલ્ટિપ્લેક્સર,मल्टिप्लेक्सर
"1. મલ્ટિપ્લેક્સિંગ, 2. મલ્ટિપ્લેક્સિંગ","1. मल्टिप्लेक्सिंग, 2. मल्टीप्लेक्सिंग"
મલ્ટિપોઇન્ટ નેટવર્ક,मल्टीपॉइंट नेटवर्क
બહુવિધ પ્રક્રિયા,एकाधिक प्रक्रिया
મલ્ટિપ્રોસેસર સિસ્ટમ,मल्टीप्रोसेसर प्रणाली
બહુહેતુક ઈન્ટરનેટ મેઈલ એક્સ્ટેંશન (MIME),बहुउद्देशीय इंटरनेट मेल विस्तार (MIME)
પ્લેસમેન્ટ,प्लेसमेंट
બહુકેન્દ્ર,मल्टीसेंटर
મલ્ટિથ્રેડીંગ,मल्टीथ्रेडिंग
બહુપદી તર્ક,बहुपदी तर्क
બહુવિધ વિશ્લેષણ,बहुविविध विश्लेषण
મલ્ટિવાઇબ્રેટર,मल्टीव्हायब्रेटर
"1.પરસ્પર બાકાત, 2.પરસ્પર બાકાત","1.परस्पर बहिष्कार, 2.परस्पर बहिष्कार"
પરસ્પર માહિતી,परस्पर माहिती
"1. શિખાઉ, 2. સાહજિક વપરાશકર્તા","1. नवशिक्या, 2. अंतर्ज्ञानी वापरकर्ता"
"1.નામ સર્વર, 2.નામ સર્વર","1.नाव सर्व्हर, 2.नाव सर्व्हर"
નંદ ઓપરેશન,नंद ऑपरेशन
નેનો,नॅनो
"સાંકડી બેન્ડ, સાંકડી બેન્ડ","अरुंद पट्टा, अरुंद पट्टा"
રાષ્ટ્રીય માહિતી ઇન્ફ્રાસ્ટ્રક્ચર,राष्ट्रीय माहिती पायाभूत सुविधा
નેશનલ ઇન્ફોર્મેશન સ્ટાન્ડર્ડ ઓર્ગેનાઇઝેશન (અને NISO),राष्ट्रीय माहिती मानक संघटना (आणि NISO)
કુદરતી કોડ,नैसर्गिक कोड
"1.પ્રાકૃત દુભાષિયા, 2.પ્રાકૃત પ્રોગ્રામર, 3.પ્રાકૃત શાળા","1.प्राकृत दुभाषी, 2.प्राकृत प्रोग्रामर, 3.प्राकृत शाळा"
પ્રાકૃત સોફ્ટવેર,प्राकृत सॉफ्टवेअर
કુદરતી કમ્પાઇલર,नैसर्गिक कंपाइलर
કુદરતી ભાષા પ્રક્રિયા,नैसर्गिक भाषा प्रक्रिया
કુદરતી ભાષા ક્વેરી,नैसर्गिक भाषा प्रश्न
"1.કુદરતી સંખ્યા, 2.વત્તા પૂર્ણાંક","1.नैसर्गिक संख्या, 2.प्लस पूर्णांक"
ઓપરેશન,ऑपरेशन
દિગ્દર્શક,दिग्दर्शक
વ્યસ્ત તર્ક,व्यस्त तर्क
"1. જરૂરી લૂપ, 2. લૂપ દાખલ કરો","1.आवश्यक लूप, 2.एंटर लूप"
"1. નેસ્ટેડ મેક્રો, 2. નેસ્ટેડ મેક્રો","1. नेस्टेड मॅक्रो, 2. नेस्टेड मॅक्रो"
"ચોખ્ખી, ચોખ્ખી","नेट, नेट"
"1. નેટ સરનામું, 2. ચોખ્ખું સરનામું","1.नेट पत्ता, 2.नेट पत्ता"
"1.નેટ સિટિઝન, 2.નેટ સિટિઝન","1.नेट सिटिझन, 2.नेट सिटिझन"
નેટસ્કેપ નેવિગેટર,नेटस्केप नेव्हिगेटर
નેટવર્ક ઍક્સેસ નિયંત્રણ,नेटवर्क प्रवेश नियंत्रण
"1.નેટવર્ક આર્કિટેક્ચર, 2.નેટવર્ક સ્ટ્રક્ચર","1.नेटवर्क आर्किटेक्चर, 2.नेटवर्क स्ट्रक्चर"
નેટવર્ક ફાઇલ સિસ્ટમ (NFS),नेटवर्क फाइल सिस्टम (NFS)
"1.નેટવર્ક અખંડિતતા, 2.નેટવર્ક અખંડિતતા","1.नेटवर्क इंटिग्रिटी, 2.नेटवर्क इंटिग्रिटी"
નેટવર્ક ઇન્ટરકનેક્શન,नेटवर्क इंटरकनेक्शन
નેટવર્ક સ્તર,नेटवर्क स्तर
નેટવર્ક મેનેજમેન્ટ,नेटवर्क व्यवस्थापन
નેટવર્ક ટોપોલોજી,नेटवर्क टोपोलॉजी
નેટવર્ક સ્પેક ટર્મિનલ,नेटवर्क विशिष्ट टर्मिनल
તટસ્થ રિલે,तटस्थ रिले
તટસ્થ ટ્રાન્સમિશન,तटस्थ प्रसारण
નવી રેખા પાત્ર,नवीन ओळ वर्ण
