Tamil,English
கட்டம் உந்துதல் சக்தி,Grid driving power
கட்டம் உமிழ்வு,Grid emission
கட்டம் பண்பேற்றப்பட்ட வகுப்பு சி பெருக்கி,Grid modulated class C amplifier
கிரில்,Grill
அரைக்கும்,Grinding
பள்ளம்,Groove
தரையில் கடத்துத்திறன்,Ground conductivity
தரை திரும்ப சுற்று,Ground return circuit
தரையில் தடி (பூமி தடி),Ground rod (earth rod)
தரை சிதறல் பரப்புதல்,Ground scatter propagation
நிலப்பரப்பு பிரிவு,Ground segment
நில அலை,Ground wave
நில அலை பரப்புதல்,Ground wave propagation
நில அலை சமிக்ஞை,Ground wave signal
நிலத்தடி,Grounded
குழு தாமதம்,Group delay
நெட்வொர்க் மற்றும் கவரேஜின் வளர்ச்சி,Growth of network & coverage
காவலர் இசைக்குழு,Guard band
பாதுகாப்பு இடைவெளி,Guard interval
கன் டையோடு,Gunn diode
பையன்,Guy
கை கம்பி,Guy wire
பையன் வான்வழி மாஸ்ட் (கை ஆண்டெனா மாஸ்ட்),Guyed aerial mast (guyed antenna mast)
ஊடுருவு,Hack
ஹேக்கர்,Hacker
அரை சேர்க்கை,Half adder
அரை டூப்ளக்ஸ்,Half duplex
அரை சக்தி அலைவரிசை,Half power bandwidth
அரை அலை இருமுனை,Half wave dipole
அரை அலை திருத்தம்,Half wave rectification
ஹால்ஃபோன்,Halftone
தூரம்,Hamming distance
கடின வட்டு செயலிழப்பு,Hard disc crash
வன் வட்டு அடிப்படையிலான ஆடியோ விநியோக அமைப்பு,Hard disk based audio delivery system
வன் வட்டு அடிப்படையிலான பதிவு,Hard disk based recording
வன்பொருள்,Hardware
வன்பொருள் முகவரி,Hardware address
ஹார்மோனிக்,Harmonic
இணக்கமான விலகல்,Harmonic distortion
ஹார்மோனிக் உமிழ்வு,Harmonic emission
ஹார்மோனிக் வடிகட்டி அலகு,Harmonic filter unit
ஹார்மோனிக் ஜெனரேட்டர்,Harmonic generator
ஹார்மோனிக் அடக்கி,Harmonic suppressor
ஹார்மோனிக்ஸ்,Harmonics
ஆபத்து,Hazard
தலை தொலைபேசி,Head phone
தலை அறை,Head room
Headend,Headend
தலைப்பு,Header
கேட்கும் வழிமுறை,Hearing mechanism
வெப்ப உறிஞ்சி,Heat absorber
வெப்ப சமநிலை,Heat balance
வெப்ப தடை,Heat barrier
வெப்ப நடத்துனர்,Heat conductor
வெப்ப மூழ்கி,Heat sink
ஹெர்ட்ஸ் (ஹெர்ட்ஸ்),Hertz (Hz)
ஹீட்டோரோடைன்,Heterodyne
ஹீட்டோரோடைன் ரிசீவர்,Heterodyne receiver
ஹீட்டோரோடைன் விசில் (ஹீட்டோரோடைன் குறுக்கீடு),Heterodyne whistle (heterodyne interference)
ஹூரிஸ்டிக்,Heuristic
ஹெக்ஸாடெசிமல்,Hexadecimal
படிநிலை பண்பேற்றம்,Hierarchical modulation
ஹை-ஃபை (உயர் நம்பகத்தன்மை),Hi-Fi (high fidelity)
உயர் ஊக்க,High boost
அதிக அதிர்வெண்,High frequency
அதிக அதிர்வெண் ஊசலாட்டம்,High frequency oscillation
அதிக அதிர்வெண் பதில்,High frequency response
உயர் மட்ட நிரல் மொழி,High level programme language
உயர் பாஸ் வடிகட்டி,High pass filter
உயர் சக்தி டிரான்ஸ்மிட்டர்,High power transmitter
உயர் தரமான வரவேற்பு,High quality reception
அதிவேக இணைப்பு,High speed connectivity
அதிவேக தரவு அமைப்பு,High speed data system
ஹிஸ்டோகிராம்,Histogram
முகப்பு பக்கம்,Home page
கொக்கி,Hook
ஹூக் அப் கம்பி,Hook up wire
கிடைமட்ட இருட்டடிப்பு காலம்,Horizontal blackout period
கிடைமட்ட வெற்று,Horizontal blanking
கிடைமட்ட வரையறை (கிடைமட்ட தீர்மானம்),Horizontal definition (horizontal resolution)
கிடைமட்ட விலகல் ஊசலாட்டம்,Horizontal deflection oscillation
படுக்கைவாட்டு கொடு,Horizontal line
கிடைமட்ட பிரிவு,Horizontal section
கிடைமட்ட ஸ்வீப் சுற்று,Horizontal sweep circuit
கொம்பு ஒலிபெருக்கி,Horn loudspeaker
தொகுப்பாளர்,Host
பகிரலை,Hot spot
வீடு வைத்திருத்தல்,House keeping
மையம்,Hub
சாயல்,Hue
ஹஃப்மேன் குறியீட்டு முறை,Huffman coding
ஹம்,Hum
மனித ஆடியோ கருத்து,Human audio perception
மனித ஆடியோ அமைப்பு,Human audio system
மனித செவிப்புலன் வழிமுறை,Human hearing mechanism
மனித வீடியோ கருத்து,Human video perception
ஈரப்பதம்,Humidity
கலப்பின,Hybrid
கலப்பின சுற்று,Hybrid circuit
கலப்பின இன்டர் கிரேட்டட் சுற்று,Hybrid intergrated circuit
ஹைட்ரோமீட்டர்,Hydrometer
ஹைப்பர்,Hyper
ஹைப்பர் மீடியா,Hyper media
ஹைப்பர் உரை,Hyper text
ஹைப்பர்லிங்க்,Hyperlink
ஐகான்,Icon
அடையாளம் காணல்,Identification
அடையாளங்காட்டி,Identifier
எரித்தல்,Ignite
பற்றவைப்பு,Ignition
ஒளிரும்,Illuminance
வெளிச்சம்,Illumination
படம்,Image
பட ஆண்டெனா,Image antenna
பட பிடிப்பு,Image capture
பட ஐகானோஸ்கோப்,Image iconoscope
பட வரைபடம்,Image map
பட ஆர்த்திகான்,Image orthicon
பட செயலாக்கம்,Image processing
பட செட்டர்,Image setter
கற்பனை,Imaginary
மின்மறுப்பு,Impedance
மின்மறுப்பு பொருத்தம்,Impedance matching
மின்மறுப்பு பொருந்தும் சுற்று,Impedance matching circuit
மின்மறுப்பு பொருந்தவில்லை,Impedance mismatch
இலவச இடத்தின் மின்மறுப்பு,Impedance of free space
மின்மறுப்பு மாற்றம்,Impedance transformation
இறக்குமதி,Import
செறிவூட்டப்பட்டது,Impregnated
மின்னழுத்தத்தை ஈர்க்கவும்,Impress voltage
தூண்டுதல்,Impulse
உந்துதல் பதில்,Impulse response
தூய்மையற்ற கடத்துத்திறன்,Impurity conductivity
தூய்மையற்ற குறைக்கடத்தி,Impurity semiconduction
செயலற்றது,Inactive
செயலற்ற சாளரம்,Inactive window
செவிக்கு புலப்படாமல்,Inaudible
ஒளிரும் தன்மை,Incandescence
சம்பவ ரே,Incident ray
சேர்த்தல்,Inclusion
உள்வரும் சமிக்ஞை,Incoming signal
காட்டி,Indicator
உள்நாட்டு,Indigenous
தூண்டல்,Inductance
தூண்டல்-எதிர்வினை,Inductive-reactance
அழற்சி பொருள்,Inflammable material
தகவல் இணைப்பு,Infor patch
தகவல்,Information
தகவல் கட்டமைப்பு,Information architecture
தகவல் பிட்,Information bit
தகவல் இலக்க,Information digit
தகவல் கியோஸ்க்,Information kiosk
தகவல் செயல்முறை,Information process
தகவல் தொழில்நுட்பம்,Information technology
இன்போடெயின்மென்ட்,Infotainment
அகச்சிவப்பு கதிர்வீச்சு,Infrared radiation
உள்கட்டமைப்பு,Infrastructure
உட்கொள்ளுங்கள்,Ingest
பொருட்கள்,Ingredients
துவக்க சொல் (IW),Initialization word (IW)
உள் குறியீடுகள்,Inner codes
புதுமை,Innovation
உள்ளீடு,Input
உள்ளீட்டு வரி,Input line
உள்ளீட்டு அலகு,Input unit
உள்ளீடு மின்னழுத்தம்,Input voltage
உள்ளீடு வெளியீடு,Input-output
செருகவும்,Insert
உள்ளிடலில் இழப்பு,Insertion loss
நிறுவல்,Installation
உடனடி மின்னழுத்தம்,Instantaneous voltage
வழிமுறைகள்,Instruction
இன்சுலேடிங் பொருள்,Insulating material
காப்பு,Insulation
காப்பு எதிர்ப்பு,Insulation resistance
இன்சுலேட்டர்,Insulator
ஒருங்கிணைந்த மின்சுற்று,Integrated circuit
பிணையத்தை ஒருங்கிணைத்தல்,Integrating network
ஒருங்கிணைப்பாளர்,Integrator
நுண்ணறிவு,Intelligence
தீவிரம்,Intensity
பேச்சின் தீவிரம்,Intensity of speech
இடை சேனல் குறுக்கீடு,Inter channel interference
இடைக்கணிப்பு,Interleave
தொடர்பு,Interaction
ஊடாடும் தன்மை,Interactivity
இண்டர்காம்,Intercom
ஒன்றோடொன்று,Interconnectivity
இடைமுகம்,Interface
இடைமுக ஸ்கேனிங்,Interface scanning
குறுக்கீடு,Interference
குறுக்கீடு மண்டலம்,Interference zone
குறுக்கிடும் சேனல்,Interfering channel
குறுக்கிடும் அதிர்வெண்,Interfering frequency
ரேடியோ அதிர்வெண் சமிக்ஞையை குறுக்கிடுதல்,Interfering radio frequency signal
இடைமுகம்,Interframe
இடைக்கணிப்பு,Interleave
இடைக்கணிப்பு,Interleaved
ஒன்றோடொன்று ஸ்ட்ரீம்,Interleaved stream
இன்டர்லீவர்,Interleaver
இடைமுகம்,Interleaving
இடைமுகம்,Interleaving
இடைமுக காலம்,Interleaving period
இன்டர்லாக் சுற்று,Interlock circuit
இன்டர்லாக் சுவிட்ச்,Interlock switch
ஒன்றோடொன்று,Interlocking
இடைநிலை தோல்வி,Intermediate failure
இடைநிலை அதிர்வெண்,Intermediate frequency
இடைநிலை அதிர்வெண் ஆஸிலேட்டர்,Intermediate frequency oscillator
இடைப்பட்ட,Intermittent
இடைப்பட்ட மின்னோட்டம்,Intermittent current
இடைநிலை,Intermodulation
இடைநிலை விலகல்,Intermodulation distortion
இடைநிலை உமிழ்வு,Intermodulation emission
இடைநிலை சோதனை,Intermodulation test
இணையதளம்,Internet
இணைய ஒளிபரப்பு,Internet broadcasting
இணைய அரட்டை,Internet chatting
இணைய நெறிமுறை அடுக்கு,Internet protocol stack
இணைய வானொலி,Internet radio
இணைய ஸ்ட்ரீமிங்,Internet streaming
இணைய வீடியோ,Internet video
இயங்குதன்மை,Interoperability
இடைக்கணிப்பு,Interpolation
மொழிபெயர்ப்பாளர்,Interpreter
குறுக்கீடு,Interrupt
குறுக்கீடு,Interruption
குறுக்கீடு,Interruptor
இடைவெளி,Interval
இன்ட்ராகோடிங்,Intracoding
இன்ட்ராஃப்ரேம்,Intraframe
இன்ட்ராநெட்,Intranet
உள்ளார்ந்த,Intrapicture
இன்ட்ராவெப்,Intraweb
உள்ளார்ந்த குறைக்கடத்தி,Intrinsic semiconductor
தலைகீழ் மின்னோட்டம்,Inverse current
தலைகீழ் இடஞ்சார்ந்த செயல்பாடு,Inverse spatial operate
தலைகீழ்,Inverted
தலைகீழ் எல் ஆண்டெனா,Inverted L antenna
தலைகீழ் வி ஆண்டெனா,Inverted V antenna
இன்வெர்ட்டர்,Inverter
ஒழுங்கற்ற,Irregular
பொருத்தமற்ற உறுப்பு,Irrelevant element
தனிமைப்படுத்தும் நெட்வொர்க்,Isolation network
தனிமைப்படுத்துபவர்,Isolator
ஜாம்மர்,Jammer
நெரிசல்,Jamming
வாசகக் கோப்பு,Jargon file
ஜாவா ஸ்கிரிப்ட்,Java script
ஜிங்கிள்,Jingle
நடுக்கம்,Jitter
இணைப்பவர்,Joiner
கூட்டு,Joint
இணைந்தது,Jointed
ஜம்பர்,Jumper
குப்பை,Junk
குப்பை அஞ்சல்,Junk mail
கர்னல்,Kernel
விசை,Key
விசைப்பலகை,Keyboard
கீயர்,Keyer
முக்கிய குறிப்பு,Keynote
கிலோசைக்கிள்,Kilocycle
கிலோவோல்ட்,Kilovolt
கிலோவாட்,Kilowatt
இயக்கவியல்,Kinematics
முழங்கால் புள்ளி மின்னழுத்தம்,Knee point voltage
குமிழ்,Knob
அறிவு சார்ந்த,Knowledge base
அறிவு பிரதிநிதித்துவம்,Knowledge representation
எல் நெட்வொர்க்,L network
எல் பிரிவு வடிகட்டி,L section filter
பின்னடைவு மற்றும் ஈயம்,Lag and lead
பின்தங்கிய மின்னோட்டம்,Lagging current
பின்தங்கிய சக்தி காரணி,Lagging power factor
லேமினேட்,Laminated
விளக்கு,Lamp
மடிக்கணினி,Laptop
லேசர் அதிர்வெண்,Laser frequency
மறைந்த பிழை,Latent error
உள்ளுறை வெப்பம்,Latent heat
அட்சரேகை,Latitude
அடுக்கு,Layer
தளவமைப்பு,Layout
தளவமைப்பு திட்டம்,Layout plan
வழி நடத்து,Lead
முன்னணி கட்டம்,Leading phase
கசிவடையாத,Leak proof
கசிவு,Leakage
குத்தகைக்கு விடப்பட்ட சுற்று,Leased circuit
லென்ஸ்,Lens
நிலை காட்டி,Level indicator
ஒளி கட்டுப்பாடு,Light control
ஒளி பேனா,Light pen
மின்னல் கைது,Lightning arrester
லிமிட்டர்,Limiter
பெருக்கியைக் கட்டுப்படுத்துதல்,Limiting amplifier
வரி இழப்பு,Line loss
வரி சத்தம்,Line noise
பார்வை கோடு,Line of sight
வரி கட்டம்,Line phase
வரி பரிமாற்றம்,Line transmission
வரி இறக்கப்பட்டது,Line unloaded
நேரியல் அளவு,Linear quantiser
நேரியல்,Linearity
வரி-ஒட்டக,Line-coaxial
வரி-சமநிலை,Line-equaliser
வரி-அதிர்வெண்,Line-frequency
வரி-மின்மறுப்பு,Line-impedance
வரி-காலாண்டு அலைநீளம்,Line-quarter wavelength
இணைப்பு,Link
இணைப்பான்,Linker
லிப்-மைக்ரோஃபோன்,Lip-microphone
நேரடி ஒளிபரப்பு,Live broadcast
நேரடி சுற்று,Live circuit
நேரடி திட்டம்,Live programme
சுமை,Load
சுமை திறன்,Load capacity
சுமை சுமக்கும் திறன்,Load carrying capacity
சுமை சிறப்பியல்பு,Load characteristic
சுமை மின்மறுப்பு,Load impedance
ஏற்றப்பட்டது,Loaded
ஏற்றி,Loader
ஏற்றுகிறது,Loading
ஏற்றுதல் சுருள்,Loading coil
சுமை-சோதனை,Load-test
லோப்,Lobe
லோப் ஆண்டெனா,Lobe antenna
உள்ளூர் பகுதி நெட்வொர்க்,Local area network
உள்ளூர் பேட்டரி,Local battery
உள்ளூர் ஆஸிலேட்டர்,Local oscillator
பதிவு,Log
பதிவு புத்தகம்,Log book
உள்நுழைக (உள்நுழைக),Log in (log on)
உள்நுழைக (வெளியேறு),Log off (log out)
பதிவு தாள்,Log sheet
மடக்கை,Logarithm
மடக்கை பெருக்கி,Logarithmic amplifier
மடக்கை விகிதம்,Logarithmic ratio
மடக்கை பதில்,Logarithmic response
மடக்கை அளவு,Logarithmic scale
பதிவு,Logging
தர்க்கம்,Logic
லாஜிக் கேட்,Logic gate
தர்க்க செயல்பாடு,Logic operation
தருக்க,Logical
தருக்க சட்டகம்,Logical frame
லோகோ செருகல்,Logo inserter
தீர்க்கரேகை,Longitude
லூப்,Loop
லூப் ஆண்டெனா,Loop antenna
லூப் ஆதாயம்,Loop gain
லூப் சோதனை,Loop test
தளர்வான தொடர்பு,Loose contact
தளர்ந்தவிணைப்பு,Loose coupling
இழப்பற்ற ஆண்டெனா,Lossless antenna
இழப்பற்ற சுருக்க,Lossless compression
இழப்பு சுருக்க,Lossy compression
சத்தம் (ஒலி),Loudness (sound)
ஒலிபெருக்கி,Loudspeaker
குறைந்த அதிர்வெண்,Low frequency
குறைந்த நிலை மொழி,Low level language
குறைந்த இழப்பு ஊட்டி,Low loss feeder
குறைந்த இழப்பு நெகிழ்வான கோஆக்சியல் கேபிள்,Low loss flexible coaxial cable
குறைந்த இரைச்சல் பெறுநர்,Low noise receiver
குறைந்த சுற்றுப்பாதை செயற்கைக்கோள்,Low orbitting satellite
குறைந்த பாஸ் வடிகட்டி,Low pass filter
குறைந்த எதிர்வினை பூமி,Low reactance earthing
குறைந்த எதிர்ப்பு பாதை,Low resistance path
லக்,Lug
ஒளிரும்,Luminance
கட்டப்பட்டது,Lumped
ரோ தொகுதி,Macro block
மேக்ரோ வரையறை,Macro definition
ரோ பார்வை,Macro vision
மேஜிக் கண்,Magic eye
காந்தம்,Magnet
காந்த புலம்,Magnetic field
காந்தப் பாய்வு,Magnetic flux
காந்த துருவம்,Magnetic pole
காந்த புயல்,Magnetic storm
காந்த சுவிட்ச்,Magnetic switch
காந்த நாடா,Magnetic tape
காந்தவியல்,Magnetism
அஞ்சல் ஒன்றிணைப்பு,Mail merge
அஞ்சல் பட்டியலில்,Mailing list
பிரதான கார்,Main carrier
பராமரிக்கவும்,Maintain
பராமரிப்பு,Maintenance
பராமரிப்பு குழு,Maintenance team
பெரும்பான்மை கேரியர்,Majority carrier
தொடர்பு ரிலே செய்யுங்கள்,Make contact relay
மேக்-அண்ட் பிரேக் சுவிட்ச்,Make-and-break switch
ஆண்-இணைப்பான்,Male-connector
மனிதன் சத்தம் சொன்னான்,Man made noise
மேலாண்மை தகவல் அமைப்பு (MIS),Management information system (MIS)
கையாளப்பட்டது,Manipulated
கையேடு கட்டுப்பாடு,Manual control
கையேடு முறை,Manual method
பாதுகாப்பு முன்னெச்சரிக்கையின் கையேடு,Manual of safety precaution
கைமுறையாக இயக்கப்படுகிறது,Manually operated
உற்பத்தியாளர்,Manufacturer
முகமூடி,Mask
முகமூடி,Maskee
முகமூடி,Masker
மறைத்தல்,Masking
மறைக்கும் நடத்தை,Masking behaviour
ஆடியோவின் மறைக்கும் விளைவு,Masking effect of audio
மறைக்கும் வாசல்,Masking threshold
மறைக்கும் தொனி,Masking tone
மாஸ்ட்,Mast
மாஸ்ட் ரேடியேட்டர்,Mast radiator
முதன்மை கட்டுப்பாடு,Master control
மாஸ்டர் ஆஸிலேட்ரர்,Master oscillatror
போட்டி-மின்மறுப்பு,Match-impedance
பொருந்தும் நெட்வொர்க்,Matching network
பொருந்தும் ஸ்டப்,Matching stub
பொருந்தும் மின்மாற்றி,Matching transformer
பொருள்-தடை,Material-procurement
அணி,Matrix
அதிகரிப்பு,Maximization
அதிகபட்ச தேவை காட்டி,Maximum demand indicator
அதிகபட்ச சக்தி அடர்த்தி,Maximum power density
அதிகபட்ச உணர்திறன்,Maximum sensitivity
அதிகபட்ச வெப்பநிலை,Maximum temperature
அதிகபட்ச பயன்படுத்தக்கூடிய அதிர்வெண்,Maximum usable frequency
அதிகபட்ச மதிப்பு,Maximum value
தோல்விக்கான சராசரி நேரம்,Mean time to failure
சராசரி மதிப்பு,Mean value
அளவிடப்பட்ட சமிக்ஞை,Measured signal
அளவீட்டு,Measurement
அளக்கும் கருவி,Measuring device
அளவிடும் உபகரணங்கள்,Measuring equipment
அளவீட்டு கருவி,Measuring instrument
புல வலிமையின் கருவியை அளவிடுதல்,Measuring instrument of field strength
அளவை நாடா,Measuring tape
பொறிமுறைகள்,Mechanism
மீடியா சேவையகம்,Media server
நடுத்தர,Medium
நடுத்தர அதிர்வெண்,Medium frequency
நடுத்தர அதிர்வெண் அலை,Medium frequency wave
நடுத்தர அலை (மெகாவாட்),Medium wave (MW)
மெகா-ஓம்,Mega-ohm
மெகர்,Megger
நினைவு,Memory
வழிகாட்டுதல்,Mentoring
பட்டி பட்டி,Menu bar
மெர்குரி சுவிட்ச்,Mercury switch
ஒன்றிணைத்தல்,Merging
செய்தி,Message
மெட்டாடேட்டா,Metadata
மெட்டல்-ஆக்சைடு குறைக்கடத்தி டையோடு,Metal-oxide semiconductor diode
உலோக-உறைந்த கேபிள்,Metal-sheathed cable
மீட்டர்,Meter
அளவீட்டு குழு,Metering panel
மைக்கா,Mica
மைக்கா-இன்சுலேஷன்,Mica-insulation
மைக்ரோ-,Micro-
மைக்ரோ கூறு,Micro component
மைக்ரோ கணினி,Micro computer
மைக்ரோ-கண்ட்ரோலர்,Micro-controller
மைக்ரோ-எலக்ட்ரானிக்ஸ்,Micro-electronics
மைக்ரோஃபோன்,Microphone
மைக்ரோஃபோனிக்ஸ்,Microphonics
நுண்செயலி,Microprocessor
மைக்ரோ-வோல்ட் (எம்.வி),Micro-volt (mV)
மைக்ரோவேவ்,Microwave
மைக்ரோவேவ் ஆண்டெனா,Microwave antenna
மைக்ரோவேவ் கற்றை,Microwave beam
நடுப்பகுதி,Mid-band
இடம்பெயர்வு,Migration
இடம்பெயர்வு பாதை,Migration path
மினியேச்சர்,Miniature
மினியேட்டரிஸ்,Miniaturized
குறைந்தபட்சம்,Minimum
குறைந்தபட்ச வெப்பநிலை,Minimum temperature
குறைந்தபட்ச பயன்படுத்தக்கூடிய புல வலிமை,Minimum usable field strength
சிறுபான்மை கேரியர்,Minority carrier
தவறான,Miscue
கலக்கவும்,Mix
கலப்பு வெற்று,Mixed blanking
கலப்பு ஒத்திசைவு,Mixed sync
கலவை,Mixer
மிக்சர் குழாய்,Mixer tube
கலத்தல்,Mixing
கலப்பு சுற்று,Mixing circuit
நினைவூட்டல்,Mnemonic
நினைவூட்டல்,Mnemonics
கைபேசி,Mobile
மொபைல் மல்டிமீடியா பயன்பாடு,Mobile multimedia application
மொபைல் டிவி,Mobile TV
பயன்முறை,Mode
தோல்வி முறை,Mode of failure
பரப்புதல் முறை,Mode of propagation
மாதிரி,Model
மோடம்,Modem
நவீன எஃப்எம் டிரான்ஸ்மிட்டர்,Modern FM transmitter
நவீன போக்குகள்,Modern trends
உள்ளமைவு முறைகள்,Modes of configuration
மாற்றவும்,Modify
பண்பேற்றப்பட்ட தொடர்ச்சியான அலை,Modulated continuous wave
பண்பேற்றப்பட்ட சமிக்ஞை,Modulated signal
பண்பேற்றப்பட்ட அலைவடிவம்,Modulated waveform
மாடுலேஷன்,Modulation
மாடுலேஷன் வீச்சு,Modulation amplitude
பண்பேற்றம் திறன்,Modulation capability
மாடுலேஷன் அதிர்வெண்,Modulation frequency
மாடுலேஷன் இன்டெக்ஸ்,Modulation index
மாடுலேஷன் நேர்கோட்டு,Modulation linearity
மாடுலேஷன் மீட்டர்,Modulation meter
மாடுலேஷன் மானிட்டர்,Modulation monitor
மாடுலேஷன் சதவீதம்,Modulation percentage
மாடுலேட்டர்,Modulator
தொகுதி,Module
ஈரப்பதம்,Moisture
உந்தம்,Momentum
கண்காணிக்கவும்,Monitor
கண்காணிப்பு,Monitoring
கண்காணிப்பு மற்றும் பகுப்பாய்வு நுட்பங்கள்,Monitoring and analysis techniques
கண்காணிப்பு மற்றும் கட்டுப்பாடு,Monitoring and control
கண்காணிப்பு நிலையம்,Monitoring station
ஒரே வண்ணமுடைய,Monochrome
மோனோபோனிக் பரிமாற்றம்,Monophonic transmission
மோர்ப்,Morph
மார்பிங்,Morphing
மோர்பிசம்,Morphism
மொசைக்,Mosaic
மதர்போர்டு,Motherboard
இயக்க இழப்பீடு,Motion compensation
இயக்க மதிப்பீடு,Motion estimation
இயக்க திசையன்,Motion vector
இயக்க வீடியோ,Motion video
மோட்டார்,Motor
மோட்டார் ஆபரேட்டர்,Motor operator
மோட்டார் ஸ்டார்டர்,Motor starter
மவுண்ட்,Mount
சுட்டி,Mouse
சுட்டி இடைமுகம்,Mouse interface
இயக்கம்,Movement
பல சேனல் நீட்டிப்பு,Multi channel extension
மல்டிகாஸ்டிங்,Multicasting
மல்டிசனல் சிக்னல்கள்,Multichannel signals
மல்டிடிரெக்ஷனல் மைக்ரோஃபோன்,Multidirectional microphone
பன்மொழி வர்ணனை,Multilingual commentary
மல்டிமீடியா,Multimedia
மல்டிமீடியா கியோஸ்க்,Multimedia kiosk
மல்டிமீட்டர்,Multimeter
மல்டிபாத்,Multipath
மல்டிபாத் வரவேற்பு,Multipath reception
மல்டிஃபாஸ்,Multiphase
நான்கு,Multiple
பல அணுகல் அமைப்பு,Multiple access system
மல்டிபிளக்ஸ்,Multiplex
மல்டிபிளெக்சர்,Multiplexer
மல்டிபிளெக்சிங்,Multiplexing
மல்டிஸ்டேஜ் பெருக்கி,Multistage amplifier
பல்பணி,Multitasking
மல்டிவிபிரேட்டர்,Multivibrator
முடக்கு,Mute
பரஸ்பர நடத்தை,Mutual conductance
பரஸ்பர மின்மறுப்பு,Mutual impedance
பரஸ்பர தூண்டல்,Mutual inductance
பரஸ்பர குறுக்கீடு,Mutual interference
நானோ-தொழில்நுட்பம்,Nano-technology
குறுகலான,Narrowband
குறுகிய,Narrowcasting
இயற்கை வரைவு,Natural draft
நேவிகேட்டர்,Navigator
எதிர்மறை,Negative
எதிர்மறை சார்பு,Negative bias
எதிர்மறை கட்டணம்,Negative charge
எதிர்மறை கருத்து,Negative feedback
எதிர்மறை உச்ச,Negative peak
எதிர்மறை எதிர்ப்பு,Negative resistance
நிகர ஆதாயம்,Net gain
மொத்த இழப்பு,Net loss
Netiquett,Netiquette
வலைப்பின்னல்,Network
நெட்வொர்க் அனலைசர்,Network analyzer
பிணைய கோப்பு முறைமை,Network file system
பிணைய திட்டமிடல்,Network planning
நெட்வொர்க் முடித்தல்,Network termination
நெட்வொர்க்கிங்,Networking
நடுநிலை,Neutral
நடுநிலைப்படுத்துதல்,Neutralising
செய்தி அறை ஆட்டோமேஷன்,News room automation
Nibble,Nibble
முக்கிய,Niche
சுமை சோதனை இல்லை,No load test
முனை,Node
சத்தம்,Noise
சத்தம் உருவம்,Noise figure
இரைச்சல் வடிகட்டி,Noise filter
இரைச்சல் தளம்,Noise floor
இரைச்சல் வாயில்,Noise gate
இரைச்சல் நோய் எதிர்ப்பு சக்தி,Noise immunity
சத்தம் கொலையாளி,Noise killer
இரைச்சல் நிலை,Noise level
இரைச்சல் சக்தி,Noise power
சத்தம் வடிவும் அளவு,Noise shaping quantizer
இரைச்சல் மூல,Noise source
சத்தம் அடக்குமுறை சுற்று,Noise suppression circuit
சத்தம் அடக்கி,Noise suppressor
இரைச்சல் வெப்பநிலை,Noise temperature
இரைச்சல் வெப்பநிலை,Noise temperature
சத்தம் முக்கோணம்,Noise triangle
இரைச்சல் மின்னழுத்தம்,Noise voltage
சத்தமில்லாத,Noiseless
சத்தமில்லாத குறியீட்டு முறை,Noiseless coding
சத்தமில்லாத வரவேற்பு,Noisy reception
பெயரளவு பயன்படுத்தக்கூடிய புல வலிமை,Nominal usable field strength
அர்ப்பணிப்பு அல்லாத மைக்ரோஃபோன்,Non-direcitonal microphone
தூண்டல் அல்லாத சுமை,Non-inductive load
தூண்டல் அல்லாத எதிர்ப்பு,Non-inductive resistance
சினோசாய்டல் அல்லாத அலை,Non-sinosoidal wave
நிலையற்ற நினைவகம்,Non-volatile memory
அல்லது வாயில்,NOR gate
சாதாரண வேகம்,Normal speed
சாதாரண வழங்கல்,Normal supply
உச்சநிலை,Notch
உச்சிகள் வடிகட்டி,Notch filter
எண்,Numerical
எண்ணியல் ரீதியாக கட்டுப்படுத்தப்பட்ட ஆஸிலேட்டர்,Numerically controlled oscillator
நட்டு-போல்ட்,Nut-bolt
நிக்விஸ்ட்-ஷானன் தேற்றம்,Nyquist-Shannon theorem
பொருள் சார்ந்த,Object-oriented
ஆக்டல்,Octal
அதிர்வெண் ஆக்டேவ்,Octave of frequency
ஆக்டெட்,Octet
ஆஃப்-லைன்,Off-line
ஈடுசெய்யும்,Offset
ஓம்,Ohm
ஓம் மீட்டர்,Ohm meter
எண்ணெய் சர்க்யூட் பிரேக்கர்,Oil circuit breaker
எண்ணெய் வடிகட்டி,Oil filter
எண்ணெய் மூழ்கியது,Oil immersed
எண்ணெய் நிலை பாதை,Oil level gauge
ஆம்னி-திசை ஆண்டெனா,Omni-directional antenna
ஆம்னி-திசை மைக்ரோஃபோன்,Omni-directional microphone
தேவைக்கேற்ப,On demand
ஆன்-டிமாண்ட் ஸ்ட்ரீமிங்,On-demand streaming
ஆன்-லைன் (ஆன்லைன்),On-line (online)
ஆன்லைன் பகுப்பாய்வு செயலாக்கம்,Online analytical processing
ஆன்-ஆஃப்,On-off
ஆன்-ஆஃப் கீயிங் பண்பேற்றம்,On-off keying modulation
திறந்த மின்சுற்று,Open circuit
திறந்த மூல,Open source
திறந்த அமைப்பு,Open system
இயக்க அதிர்வெண்,Operating frequency
இயக்க முறைமை,Operating system
செயல்பாடு,Operation
ஆபரேட்டர்,Operator
ஆப்டிகல் ஃபைபர்,Optical fibre
ஒளியியல் அதிர்வெண்,Optical frequency
ஆப்டிகல் குறைப்பு,Optical reduction
ஒளியியல் தீர்மானம்,Optical resolution
ஆப்டிகல் டிராக்,Optical track
