Malayalam,Punjabi
മരവിപ്പിക്കുന്ന ചൂട്,ਠੰਢ ਦੀ ਗਰਮੀ
സന്തുലിതാവസ്ഥയുടെ സ്ഥിരത,ਸੰਤੁਲਨ ਦੀ ਸਥਿਰਤਾ
"വാഹന മൂല്യം, ചരക്ക്","ਵਾਹਨ ਮੁੱਲ, ਭਾੜਾ"
ലോഡ് ട്രാഫിക്,ਲੋਡ ਆਵਾਜਾਈ
ഫ്രെങ്കൽ വൈകല്യം,frenkel ਨੁਕਸ
ഫ്രെങ്കൽ ഡിസോർഡർ,frenkel ਵਿਕਾਰ
ഫ്രെങ്കൽ-സമവാക്യം,frenkel-ਸਮੀਕਰਨ
ഫ്രിയോൺ,freon
"ആവൃത്തി, ആവൃത്തി","ਬਾਰੰਬਾਰਤਾ, ਬਾਰੰਬਾਰਤਾ"
ഫ്രീക്വൻസി ഡിസ്പ്ലേസ്മെന്റ് ചാപല്യം,ਬਾਰੰਬਾਰਤਾ ਵਿਸਥਾਪਨ ਚੁਸਤੀ
ഫ്രീക്വൻസി ക്രമീകരണം,ਬਾਰੰਬਾਰਤਾ ਸੈਟਿੰਗ
ഫ്രീക്വൻസി ബാൻഡ്,ਬਾਰੰਬਾਰਤਾ ਬੈਂਡ
ഫ്രീക്വൻസി പാലം,ਬਾਰੰਬਾਰਤਾ ਪੁਲ
ഫ്രീക്വൻസി കൺവെർട്ടർ,ਬਾਰੰਬਾਰਤਾ ਕਨਵਰਟਰ
ഫ്രീക്വൻസി മോഡുലേഷൻ,ਬਾਰੰਬਾਰਤਾ ਮੋਡਿਊਲੇਸ਼ਨ
ആവൃത്തി നിയന്ത്രണം,ਬਾਰੰਬਾਰਤਾ ਪਾਬੰਦੀ
ഫ്രീക്വൻസി സ്ഥിരാങ്കം,ਬਾਰੰਬਾਰਤਾ ਸਥਿਰ
"ഫ്രീക്വൻസി കർവ്, ഫ്രീക്വൻസി കർവ്","ਬਾਰੰਬਾਰਤਾ ਕਰਵ, ਬਾਰੰਬਾਰਤਾ ਵਕਰ"
ആവൃത്തി അവസാനം,ਬਾਰੰਬਾਰਤਾ ਅੰਤ
ആവൃത്തി വ്യത്യാസം,ਬਾਰੰਬਾਰਤਾ ਅੰਤਰ
ആവൃത്തി വ്യതിയാനം,ਬਾਰੰਬਾਰਤਾ ਭਟਕਣਾ
ഫ്രീക്വൻസി റെസലൂഷൻ,ਬਾਰੰਬਾਰਤਾ ਰੈਜ਼ੋਲੂਸ਼ਨ
ആവൃത്തി വക്രീകരണം,ਬਾਰੰਬਾਰਤਾ ਵਿਗਾੜ
ആവൃത്തി വിതരണം,ਬਾਰੰਬਾਰਤਾ ਵੰਡ
ആവൃത്തി വ്യത്യാസം,ਬਾਰੰਬਾਰਤਾ ਪਰਿਵਰਤਨ
ഫ്രീക്വൻസി സെപ്പറേറ്റർ,ਬਾਰੰਬਾਰਤਾ ਵੱਖ ਕਰਨ ਵਾਲਾ
ഫ്രീക്വൻസി ഡിവിഷൻ മൾട്ടിപ്ലക്സിംഗ്,ਬਾਰੰਬਾਰਤਾ ਡਿਵੀਜ਼ਨ ਮਲਟੀਪਲੈਕਸਿੰਗ
ആവൃത്തി ഇരട്ടി,ਬਾਰੰਬਾਰਤਾ ਡਬਲਰ
ഫ്രീക്വൻസി ഡിഫ്യൂഷൻ,ਬਾਰੰਬਾਰਤਾ ਫੈਲਾਅ
ആവൃത്തി സമവാക്യം,ਬਾਰੰਬਾਰਤਾ ਸਮੀਕਰਨ
ഫ്രീക്വൻസി മൾട്ടിപ്ലയർ,ਬਾਰੰਬਾਰਤਾ ਗੁਣਕ
"ഫ്രീക്വൻസി ഫ്ലട്ടർ, ഫ്രീക്വൻസി ഫ്ലട്ടർ","ਫ੍ਰੀਕੁਐਂਸੀ ਫਲਟਰ, ਬਾਰੰਬਾਰਤਾ ਫਲਟਰ"
ഫ്രീക്വൻസി സ്വിച്ചിംഗ്,ਬਾਰੰਬਾਰਤਾ ਸਵਿਚਿੰਗ
ഫ്രീക്വൻസി ഗ്രേഡിയന്റ്,ਬਾਰੰਬਾਰਤਾ ਗਰੇਡੀਐਂਟ
ഫ്രീക്വൻസി ക്ലാസ്,ਬਾਰੰਬਾਰਤਾ ਕਲਾਸ
പൊതിഞ്ഞ എൻഡോതെലിയം,ਲਿਫਾਫੇ ਵਾਲਾ ਐਂਡੋਥੈਲਿਅਮ
ഫ്രീക്വൻസി ജമ്പ്,ਬਾਰੰਬਾਰਤਾ ਛਾਲ
ഫ്രീക്വൻസി ലോക്കസ്,ਬਾਰੰਬਾਰਤਾ ਟਿਕਾਣਾ
ഫ്രീക്വൻസി ഗേജ്,ਬਾਰੰਬਾਰਤਾ ਗੇਜ
ഫ്രീക്വൻസി മോഡുലേറ്റഡ് ലേസർ,ਬਾਰੰਬਾਰਤਾ ਮੋਡੀਊਲੇਟ ਲੇਜ਼ਰ
ഫ്രീക്വൻസി-മോഡുലേഷൻ,ਬਾਰੰਬਾਰਤਾ-ਮੌਡੂਲੇਸ਼ਨ
ഇതര ആവൃത്തി ബാൻഡ്,ਵਿਕਲਪਕ ਬਾਰੰਬਾਰਤਾ ਬੈਂਡ
ആവൃത്തി ശോഷണം,ਬਾਰੰਬਾਰਤਾ ਘਟਣਾ
ആവൃത്തി പ്രതികരണം,ਬਾਰੰਬਾਰਤਾ ਜਵਾਬ
ഫ്രീക്വൻസി സെൻസിറ്റീവ് ലോഡ്,ਬਾਰੰਬਾਰਤਾ ਸੰਵੇਦਨਸ਼ੀਲ ਲੋਡ
"ഫ്രീക്വൻസി ജനറേഷൻ, ഫ്രീക്വൻസി ഡിസ്പ്ലേസ്മെന്റ്","ਬਾਰੰਬਾਰਤਾ ਪੈਦਾ ਕਰਨਾ, ਬਾਰੰਬਾਰਤਾ ਵਿਸਥਾਪਨ"
ഫ്രീക്വൻസി ഡിസ്പ്ലേസ്മെന്റ് കീയിംഗ്,ਬਾਰੰਬਾਰਤਾ ਵਿਸਥਾਪਨ ਕੀਇੰਗ
ഫ്രീക്വൻസി സർപ്പം,ਬਾਰੰਬਾਰਤਾ ਸੱਪ
ഫ്രീക്വൻസി സ്പെക്ട്രം,ਬਾਰੰਬਾਰਤਾ ਸਪੈਕਟ੍ਰਮ
ഫ്രീക്വൻസി വിഭജനം,ਬਾਰੰਬਾਰਤਾ ਵੰਡਣਾ
ഫ്രീക്വൻസി സ്റ്റാൻഡേർഡ്,ਬਾਰੰਬਾਰਤਾ ਮਿਆਰੀ
ഫ്രീക്വൻസി സ്വിംഗ്,ਬਾਰੰਬਾਰਤਾ ਸਵਿੰਗ
ഫ്രീക്വൻസി സിന്തസിസ്,ਬਾਰੰਬਾਰਤਾ ਸੰਸਲੇਸ਼ਣ
ഫ്രീക്വൻസി ടെസ്റ്റ്,ਬਾਰੰਬਾਰਤਾ ਟੈਸਟ
ഫ്രീക്വൻസി ബെയറിംഗ്,ਬਾਰੰਬਾਰਤਾ ਬੇਅਰਿੰਗ
ആവൃത്തി കൈമാറ്റം,ਬਾਰੰਬਾਰਤਾ ਟ੍ਰਾਂਸਫਰ
ഫ്രീക്വൻസി ട്രിപ്പിൾ,ਬਾਰੰਬਾਰਤਾ ਟ੍ਰਿਪਲਰ
"ഫ്രീക്വൻസി ടൈപ്പ് ടെലിമീറ്റർ, ഫ്രീക്വൻസി ടൈപ്പ് ടെലിമീറ്റർ","ਬਾਰੰਬਾਰਤਾ ਕਿਸਮ ਟੈਲੀਮੀਟਰ, ਬਾਰੰਬਾਰਤਾ ਕਿਸਮ ਟੈਲੀਮੀਟਰ"
ഫ്രീക്വൻസി ട്രാൻസിഷൻ കർവ്,ਬਾਰੰਬਾਰਤਾ ਤਬਦੀਲੀ ਕਰਵ
"ആവൃത്തി അത്, തടസ്സം","ਬਾਰੰਬਾਰਤਾ ਉਹ, ਵਿਘਨ"
ഫ്രീക്വൻസി മോഡുലേറ്റഡ് സൈക്ലോട്രോൺ,ਬਾਰੰਬਾਰਤਾ ਮਾਡਿਊਲੇਟਡ ਸਾਈਕਲੋਟ੍ਰੋਨ
ഫ്രീക്വൻസി മൾട്ടിപ്ലയർ ക്ലൈസ്ട്രോൺ,ਬਾਰੰਬਾਰਤਾ ਗੁਣਕ klystron
ട്രാൻസ്മിഷൻ റേഷ്യോ യൂണിറ്റ് ഫ്രീക്വൻസി,ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਅਨੁਪਾਤ ਯੂਨਿਟ ਬਾਰੰਬਾਰਤਾ
നവജാത അയോൺ,ਨਵਜੰਮੇ ਆਇਨ
ഫ്രെസ്നെൽ,fresnel
ഫ്രെനൽ-ബൈപ്രിസം,frenal-biprism
ഫ്രെസ്നെൽ ഗുണകം,fresnel ਗੁਣਾਕ
ഫ്രെസ്നെൽ ഡിഫ്രാക്ഷൻ,fresnel ਵਿਭਿੰਨਤਾ
ഫ്രെനൽ ദീർഘവൃത്താകൃതി,frenal ellipsoid
ഫ്രെനൽ കണ്ണാടി,frenal ਸ਼ੀਸ਼ਾ
ഫ്രെനൽ പ്രിസം,frenal ਪ੍ਰਿਜ਼ਮ
ഫ്രെനൽ മേഖല,frenal ਖੇਤਰ
ഫ്രെസ്നെൽ വേവ് പേജ്,ਫਰੈਸਨਲ ਵੇਵ-ਪੰਨਾ
ഫ്രെനൽ സോൺ,frenal ਜ਼ੋਨ
ഫ്രെസ്നെൽ സമവാക്യം,fresnel ਸਮੀਕਰਨ
ഫ്രെസ്നെൽ ഫോർമുല,fresnel ਫਾਰਮੂਲਾ
ഫ്രെനൽ വ്യവഹാരം,ਫ੍ਰੈਨਲ ਮੁਕੱਦਮਾ
"ഘർഷണം ക്ഷതം, തൽക്ഷണം","ਰਗੜ ਨੁਕਸਾਨ, ਤੁਰੰਤ"
വൈരുദ്ധ്യ പാചകക്കുറിപ്പുകൾ,ਅਪਵਾਦ ਪਕਵਾਨ
കിതക്കുന്ന ശബ്ദം,squeaking ਆਵਾਜ਼
ഘർഷണം,ਰਗੜ
ഘർഷണ ശക്തി ജോഡി,ਰਗੜ ਬਲ ਜੋੜਾ
ഘർഷണം damping,ਰਗੜਨਾ
ഘർഷണ ട്രാക്ഷൻ,ਘ੍ਰਿਣਾਤਮਕ ਟ੍ਰੈਕਸ਼ਨ
ഘർഷണ ഗുണകം,ਰਗੜ ਗੁਣਾਂਕ
ഘർഷണ നഷ്ടം,ਰਗੜ ਦਾ ਨੁਕਸਾਨ
സംഘർഷം,ਸੰਘਰਸ਼
ഘർഷണം ടോർക്ക്,ਰਗੜ ਟੋਅਰਕ
ഘർഷണ പ്രവേഗം,ਘ੍ਰਿਣਾਤਮਕ ਗਤੀ
ഉരച്ചിലുകൾ,ਘ੍ਰਿਣਾਯੋਗ ਸੜਨ
ഘർഷണം വലിച്ചിടൽ,ਰਗੜ ਟ੍ਰੈਕਸ਼ਨ
ഘർഷണ ട്രാക്ഷൻ ഘടകം,ਫਰੈਕਸ਼ਨਲ ਟ੍ਰੈਕਸ਼ਨ ਫੈਕਟਰ
ഉരച്ചിലിന്റെ പ്രഭാവം,ਘਬਰਾਹਟ ਪ੍ਰਭਾਵ
ഘർഷണ വൈദ്യുതി,ਘ੍ਰਿਣਾਯੋਗ ਬਿਜਲੀ
ഘർഷണ ശക്തി,ਘ੍ਰਿਣਾਤਮਕ ਬਲ
ഉരച്ചിലിന്റെ പിടി,ਘ੍ਰਿਣਾਯੋਗ ਪਕੜ
ഘർഷണ ചൂട്,ਰਗੜਦੀ ਗਰਮੀ
ഉരച്ചിലിന്റെ പ്രതിരോധം,ਘਬਰਾਹਟ ਪ੍ਰਤੀਰੋਧ
ഘർഷണമില്ലാത്ത പുള്ളി,ਰਗੜ ਰਹਿਤ ਪੁਲੀ
"വര, തൊങ്ങൽ, തൊങ്ങൽ","ਧਾਰੀ, ਫਰਿੰਜ, ਫਰਿੰਜ"
അതിർത്തി പ്രദേശം,ਸਰਹੱਦੀ ਖੇਤਰ
നാമമാത്ര പ്രഭാവം,ਮਾਮੂਲੀ ਪ੍ਰਭਾਵ
വേട്ടയാടൽ ഹഹു,predation hahu
നാമമാത്ര കാന്തികക്ഷേത്രം,ਸੀਮਤ ਚੁੰਬਕੀ ਖੇਤਰ
ഫ്രിഞ്ച് പാറ്റേൺ,ਫਰਿੰਜ ਪੈਟਰਨ
തൊങ്ങൽ സൃഷ്ടി,ਫਰਿੰਜ ਰਚਨਾ
നാമമാത്ര മൂല്യം,ਸੀਮਾਂਤ ਮੁੱਲ
സോൺ വിപുലീകരണം,ਜ਼ੋਨ ਐਕਸਟੈਂਸ਼ਨ
എഡ്ജ് ഫ്ലക്സ്,ਕਿਨਾਰੇ ਦਾ ਵਹਾਅ
"ഫ്രീക്വൻസി ഇന്റർചേഞ്ച് റിപ്പീറ്റർ, ഫ്രീക്വൻസി ഇന്റർചേഞ്ച് റിപ്പീറ്റർ","ਫ੍ਰੀਕੁਐਂਸੀ ਇੰਟਰਚੇਂਜ ਰੀਪੀਟਰ, ਬਾਰੰਬਾਰਤਾ ਇੰਟਰਚੇਂਜ ਰੀਪੀਟਰ"
ഫ്രോലിഷ് തത്വം,ਭੜਕਾਊ ਅਸੂਲ
മുൻവശത്തെ പൈൻകോയിഡ്,ਅਗਲਾ pinecoid
മുൻകൂർ പ്രൊജക്ഷൻ,ਪੇਸ਼ਗੀ ਪ੍ਰੋਜੈਕਸ਼ਨ
അഡ്വാൻസർ,ਤਰੱਕੀ ਕਰਨ ਵਾਲਾ
ഫ്രണ്ട്-ടു-ബാക്ക് അനുപാതം,ਅੱਗੇ ਤੋਂ ਪਿੱਛੇ ਅਨੁਪਾਤ
കണ്ടീഷൻഡ് സന്തുലിതാവസ്ഥ,ਕੰਡੀਸ਼ਨਡ ਸੰਤੁਲਨ
ബന്ധിത ഫ്ലക്സ്,ਬੰਨ੍ਹਿਆ ਵਹਾਅ
ബന്ധിത പ്രദേശം,ਬੰਨ੍ਹ ਖੇਤਰ
ബൗണ്ടഡ് ഫോഴ്സ് ലൈൻ,ਸੀਮਾਬੱਧ ਫੋਰਸ ਲਾਈਨ
"ഫ്രീക്വൻസി സിന്തസിസ്, ഫ്രീക്വൻസി ഹിസ്റ്റെറിസിസ്","ਬਾਰੰਬਾਰਤਾ ਸੰਸਲੇਸ਼ਣ, ਬਾਰੰਬਾਰਤਾ ਹਿਸਟਰੇਸਿਸ"
ഫ്രീക്വൻസി മൾട്ടിപ്ലക്സിംഗ്,ਬਾਰੰਬਾਰਤਾ ਮਲਟੀਪਲੈਕਸਿੰਗ
പ്രതികരണ പൾസ്,ਜਵਾਬ ਨਬਜ਼
അടി-മൂല്യം,ft-ਮੁੱਲ
ഇന്ധനം,ਬਾਲਣ
ഇന്ധന പാക്കേജ്,ਬਾਲਣ ਪੈਕੇਜ
ഇന്ധന ചക്രം,ਬਾਲਣ ਚੱਕਰ
ഇന്ധന കവർ,ਬਾਲਣ ਕਵਰ
ഇന്ധന ഘടകം,ਬਾਲਣ ਤੱਤ
ഇന്ധന പെല്ലറ്റ്,ਬਾਲਣ ਗੋਲੀ
ഇന്ധന അനുപാതം,ਬਾਲਣ ਅਨੁਪਾਤ
ഇന്ധന പുനഃസംസ്കരണം,ਬਾਲਣ ਰੀਪ੍ਰੋਸੈਸਿੰਗ
"ഇന്ധന വടി, ഇന്ധന ബാർ","ਬਾਲਣ ਡੰਡੇ, ਬਾਲਣ ਪੱਟੀ"
ഇന്ധന കണിക,ਬਾਲਣ ਕਣ
ഇന്ധന സാങ്കേതികവിദ്യ,ਬਾਲਣ ਤਕਨਾਲੋਜੀ
ഇന്ധന മൂല്യം,ਬਾਲਣ ਮੁੱਲ
ഇന്ധന ജ്വലന കാര്യക്ഷമത,ਬਾਲਣ ਬਲਨ ਕੁਸ਼ਲਤਾ
"പിന്തുണ, പിന്തുണ","ਸਮਰਥਨ, ਸਮਰਥਨ"
മുഴുവൻ ലോഡ്,ਪੂਰਾ ਲੋਡ
പൂർണ്ണമായും വികിരണം,ਪੂਰੀ ਤਰ੍ਹਾਂ ਕਿਰਨਿਤ
മുഴുവൻ വിഭാഗം ഫിൽട്ടർ,ਪੂਰਾ ਭਾਗ ਫਿਲਟਰ
പൂർണ്ണ ആർക്ക് സ്പെക്ട്രം,ਪੂਰਾ ਚਾਪ ਸਪੈਕਟ੍ਰਮ
പൂർണ്ണ ദ്വിദിശ സർക്യൂട്ട്,ਪੂਰੀ ਦੁਵੱਲੀ ਸਰਕਟ
ഫുല്ലർ-കിനിയോൺ പമ്പ്,ਫੁੱਲਰ-ਕੀਨੀਅਨ ਪੰਪ
"പ്രവർത്തനങ്ങൾ, പ്രവർത്തനങ്ങൾ, സവിശേഷതകൾ (ഗ്രൂപ്പുകൾ)","ਕਾਰਜ, ਕਾਰਜ, ਗੁਣ (ਸਮੂਹ)"
ഫംഗ്ഷൻ നമ്പർ,ਫੰਕਸ਼ਨ ਨੰਬਰ
ഫംഗ്ഷൻ ജനറേറ്റർ,ਫੰਕਸ਼ਨ ਜਨਰੇਟਰ
പ്രവർത്തന ഘടകം,ਫੰਕਸ਼ਨ ਫੈਕਟਰ
ഫംഗ്ഷൻ സ്വിച്ച്,ਫੰਕਸ਼ਨ ਸਵਿੱਚ
"പ്രവർത്തനം, പ്രവർത്തനം, സ്വഭാവം","ਫੰਕਸ਼ਨ, ਫੰਕਸ਼ਨ, ਗੁਣ"
ഫങ്ഷണൽ സ്വിച്ചിംഗ് സർക്യൂട്ട്,ਫੰਕਸ਼ਨਲ ਸਵਿਚਿੰਗ ਸਰਕਟ
"യഥാർത്ഥ, യഥാർത്ഥ","ਅਸਲੀ, ਅਸਲੀ"
യഥാർത്ഥ ബാൻഡ്,ਅਸਲੀ ਬੈਂਡ
യഥാർത്ഥ ക്യൂബ്,ਅਸਲੀ ਘਣ
യഥാർത്ഥ ഡൈമൻഷണാലിറ്റി ബന്ധം,ਮੂਲ ਅਯਾਮ ਸਬੰਧ
യഥാർത്ഥ സമവാക്യം,ਅਸਲੀ ਸਮੀਕਰਨ
അടിസ്ഥാന പ്രബോധന സംവിധാനം,ਬੁਨਿਆਦੀ ਸਿੱਖਿਆ ਸਿਸਟਮ
അടിസ്ഥാന ആവൃത്തി,ਬੁਨਿਆਦੀ ਬਾਰੰਬਾਰਤਾ
"അടിസ്ഥാന ഇടപെടൽ, അടിസ്ഥാന ഇടപെടൽ","ਬੁਨਿਆਦੀ ਪਰਸਪਰ ਪ੍ਰਭਾਵ, ਬੁਨਿਆਦੀ ਪਰਸਪਰ ਪ੍ਰਭਾਵ"
യഥാർത്ഥ ഇടവേള,ਅਸਲੀ ਅੰਤਰਾਲ
റൂട്ട് ലാറ്റിസ്,ਰੂਟ ਜਾਲੀ
അടിസ്ഥാന നിയമങ്ങൾ,ਬੁਨਿਆਦੀ ਨਿਯਮ
റൂട്ട് മെറിഡിയൻ,ਰੂਟ ਮੈਰੀਡੀਅਨ
"അടിസ്ഥാന മോഡ്, പ്രധാന മോഡ്","ਬੁਨਿਆਦੀ ਮੋਡ, ਮੁੱਖ ਮੋਡ"
മൂല സ്വരാക്ഷരം,ਮੂਲ ਸਵਰ
അടിസ്ഥാന പ്രവർത്തനം,ਬੁਨਿਆਦੀ ਕਾਰਵਾਈ
യഥാർത്ഥ ആവർത്തന സൂചിക ജോടി,ਮੂਲ ਆਵਰਤੀ ਸੂਚਕਾਂਕ ਜੋੜਾ
അടിസ്ഥാന കണിക,ਬੁਨਿਆਦੀ ਕਣ
"യഥാർത്ഥ ആവർത്തന സൂചിക, റൂട്ട് കാലയളവ്","ਮੂਲ ਪੀਰੀਅਡਿਕ ਇੰਡੈਕਸ, ਰੂਟ ਪੀਰੀਅਡ"
യഥാർത്ഥ വിമാനം,ਅਸਲੀ ਜਹਾਜ਼
ഉത്ഭവസ്ഥാനം,ਮੂਲ ਬਿੰਦੂ
അടിസ്ഥാന തുക,ਬੁਨਿਆਦੀ ਰਕਮ
അടിസ്ഥാന ഗവേഷണം,ਬੁਨਿਆਦੀ ਖੋਜ
യഥാർത്ഥ സ്കാനിംഗ് ആവൃത്തി,ਅਸਲੀ ਸਕੈਨਿੰਗ ਬਾਰੰਬਾਰਤਾ
യഥാർത്ഥ ക്രമം,ਅਸਲੀ ਕ੍ਰਮ
പ്രധാന ശ്രേണി,ਮੁੱਖ ਸੀਮਾ
മൂല സ്വരാക്ഷരം,ਮੂਲ ਸਵਰ
അടിസ്ഥാന യൂണിറ്റ്,ਬੁਨਿਆਦੀ ਯੂਨਿਟ
യഥാർത്ഥ വെക്റ്റർ,ਅਸਲੀ ਵੈਕਟਰ
യഥാർത്ഥ വേഗത,ਅਸਲੀ ਗਤੀ
യഥാർത്ഥ വൈബ്രേഷൻ,ਅਸਲੀ ਵਾਈਬ੍ਰੇਸ਼ਨ
യഥാർത്ഥ തരംഗദൈർഘ്യം,ਅਸਲੀ ਤਰੰਗ ਲੰਬਾਈ
ഫണൽ പ്രഭാവം,ਫਨਲ ਪ੍ਰਭਾਵ
ഫണൽ ആന്റിന,ਫਨਲ ਐਂਟੀਨਾ
ഗ്യാസ് ബോയിലർ,ਗੈਸ ਬਾਇਲਰ
"ലയിപ്പിക്കുക, ലയിപ്പിക്കുക, ലയിപ്പിക്കുക, ലയിപ്പിക്കുക","ਫਿਊਜ਼ ਕਰਨਾ, ਫਿਊਜ਼ ਕਰਨਾ, ਫਿਊਜ਼ ਕਰਨਾ, ਫਿਊਜ਼ ਕਰਨਾ"
ഫ്യൂസ് മുന്നറിയിപ്പ്,ਫਿਊਜ਼ ਚੇਤਾਵਨੀ
ഫ്യൂസ് ഹോൾഡർ,ਫਿਊਜ਼ ਧਾਰਕ
ഫ്യൂസ് പാനൽ,ਫਿਊਜ਼ ਪੈਨਲ
ഫ്യൂസ് വയർ,ਫਿਊਜ਼ ਤਾਰ
സംയോജിത ഉടമ്പടി,ਫਿਊਜ਼ਡ ਸੰਧੀ
ഫുജി,ਫੂਜੀ
ലയിക്കുന്ന,ਘੁਲਣਸ਼ੀਲ
ലയിക്കുന്ന അലോയ്,ਘੁਲਣਸ਼ੀਲ ਮਿਸ਼ਰਤ
സംയോജന പ്രതിരോധം,ਫਿਊਜ਼ਨ ਪ੍ਰਤੀਰੋਧ
"സംയോജനം, സംയോജനം","fusion, fusion"
ഫ്യൂഷൻ ബോംബ്,ਫਿਊਜ਼ਨ ਬੰਬ
സംയോജന ഊർജ്ജം,ਫਿਊਜ਼ਨ ਊਰਜਾ
ഫ്യൂഷൻ ബോർഡ്,ਫਿਊਜ਼ਨ ਬੋਰਡ
ഫ്യൂഷൻ ഇന്ധനം,ਫਿਊਜ਼ਨ ਬਾਲਣ
ഭാവി ഹ്യൂറിസ്റ്റിക്,ਭਵਿੱਖ ਦਾ ਅਨੁਮਾਨ
ഭാവി നൈപുണ്യ വികസനം,ਭਵਿੱਖ ਦੇ ਹੁਨਰ ਵਿਕਾਸ
സംഭവത്തിന്റെ ഭാവി,ਘਟਨਾ ਦਾ ਭਵਿੱਖ
ഭാവി പിടിച്ചെടുക്കപ്പെട്ട സെറ്റ്,ਭਵਿੱਖ &#39;ਤੇ ਕਬਜ਼ਾ ਕੀਤਾ ਸੈੱਟ
അവ്യക്തമായ മാർജിനൽ മോഡൽ,ਅਸਪਸ਼ਟ ਸੀਮਾਂਤ ਮਾਡਲ
"വെർച്വൽ, തെറ്റ്, കോഡ്","ਵਰਚੁਅਲ, ਗਲਤ, ਕੋਡ"
g ശക്തി,g ਬਲ
"G.M.T., ഗ്രിഞ്ച് ശരാശരി സമയം","G.M.T., ਗ੍ਰਿੰਚ ਮੀਨ ਟਾਈਮ"
g പരാമീറ്റർ,g ਪੈਰਾਮੀਟਰ
ജി തുല്യത,ਜੀ ਸਮਾਨਤਾ
ജി-സ്റ്റാർ,ਜੀ-ਸਟਾਰ
ജി-സ്ട്രിംഗ്,ਜੀ-ਸਤਰ
ജിഗാവാട്ട്,ਗੀਗਾਵਾਟ
ആക്സിലറോമീറ്റർ ലോഡ്,ਐਕਸਲੇਰੋਮੀਟਰ ਲੋਡ
ജി-ഡിസ്പ്ലേ,ਜੀ-ਡਿਸਪਲੇ
g-മൾട്ടിപ്ലയർ,g-ਗੁਣਕ
"ജി-ഫംഗ്ഷൻ, ജി-ഫംഗ്ഷൻ","ਜੀ-ਫੰਕਸ਼ਨ, ਜੀ-ਫੰਕਸ਼ਨ"
"g-അപൂർണത, ജിയോഡെസിക് അപൂർണത","ਜੀ-ਅਪੂਰਣਤਾ, ਜੀਓਡੈਸਿਕ ਅਪੂਰਣਤਾ"
ജി-ലൈൻ,ਜੀ-ਲਾਈਨ
ഗുരുത്വാകർഷണ വസ്ത്രം,ਗੰਭੀਰਤਾ ਪਹਿਰਾਵਾ
തുക ഭരണം,ਜੋੜ ਨਿਯਮ
ആക്സിലറേഷൻ കോഫിഫിഷ്യന്റ്,ਪ੍ਰਵੇਗ ਗੁਣਾਂਕ
ജി-മൂല്യം,ਜੀ-ਮੁੱਲ
ഗ്രൗണ്ട് നിയന്ത്രിത വിമാന പ്രതിരോധം,ਜ਼ਮੀਨੀ ਨਿਯੰਤਰਿਤ ਜਹਾਜ਼ ਪ੍ਰਤੀਰੋਧ
"ലാഭം, ലാഭം","ਲਾਭ, ਲਾਭ"
ആംപ്ലിഫയർ നേടുക,ਐਂਪਲੀਫਾਇਰ ਹਾਸਲ ਕਰੋ
ബാൻഡ് വിപുലീകരണം നേടുക,ਬੈਂਡ ਦਾ ਵਿਸਥਾਰ ਪ੍ਰਾਪਤ ਕਰੋ
ബാൻഡ് വിപുലീകരണ ഘടകങ്ങൾ നേടുക,ਬੈਂਡ ਐਕਸਪੈਂਸ਼ਨ ਕੰਪੋਨੈਂਟਸ ਹਾਸਲ ਕਰੋ
ബാൻഡ് വിപുലീകരണ ഉൽപ്പന്നം നേടുക,ਬੈਂਡ ਵਿਸਤਾਰ ਉਤਪਾਦ ਪ੍ਰਾਪਤ ਕਰੋ
"നിയന്ത്രണം നേടുക, നിയന്ത്രണം നേടുക","ਕੰਟਰੋਲ ਹਾਸਲ ਕਰੋ, ਨਿਯੰਤਰਣ ਪ੍ਰਾਪਤ ਕਰੋ"
ലാഭം ഗുണിതം,ਲਾਭ ਗੁਣਕ
സെൻസിറ്റിവിറ്റി സ്കോർ,ਸੰਵੇਦਨਸ਼ੀਲਤਾ ਸਕੋਰ
പ്രവർത്തനം നേടുക,ਲਾਭ ਫੰਕਸ਼ਨ
ലാഭനഷ്ടം,ਲਾਭ ਦਾ ਨੁਕਸਾਨ
ലാഭ ക്രമീകരണം,ਲਾਭ ਸਮਾਯੋਜਨ
സമയം കൺട്രോളർ നേടുക,ਸਮਾਂ ਕੰਟਰੋਲਰ ਹਾਸਲ ਕਰੋ
"ഗെയിൻ റിഡക്ഷൻ കൺട്രോൾ, ഗെയിൻ മിനിമൈസേഷൻ കൺട്രോളർ","ਗੇਨ ਰਿਡਕਸ਼ਨ ਕੰਟਰੋਲ, ਗੇਨ ਮਿਨੀਮਾਈਜ਼ੇਸ਼ਨ ਕੰਟਰੋਲਰ"
ഭീമാകാരമായ നെബുല,ਵਿਸ਼ਾਲ ਨੇਬੂਲਾ
ഭീമൻ ഗ്രഹം,ਵਿਸ਼ਾਲ ਗ੍ਰਹਿ
ഉയർന്ന പൾസ് ലേസർ,ਉੱਚ ਨਬਜ਼ ਲੇਜ਼ਰ
ഭീമൻ നക്ഷത്രം,ਵਿਸ਼ਾਲ ਤਾਰਾ
ഗേൾ,ਕੁੜੀ
"ഗാലക്സി, ഗാലക്സി, ഗാലക്സി","galactic, galactic, galactic"
ഗാലക്സി ആഗിരണം,galactic ਸਮਾਈ
