Kannada,Bengali
ಉಂಗುರಗಳಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಮ್ ನಿಯಮ,রিং জন্য homomorphism নিয়ম
ಹೆಚ್ಚುತ್ತಿರುವ ವೆಚ್ಚದ ಕಾನೂನು,ক্রমবর্ধমান ব্যয়ের আইন
ಘಾತೀಯ ನಿಯಮ,ব্যাখ্যার নিয়ম
ಜಡತ್ವ ಕಾನೂನು,জড়তা আইন
ದೊಡ್ಡ ಸಂಖ್ಯೆಗಳ ಕಾನೂನು,বড় সংখ্যার আইন
ಸಂಭವನೀಯತೆಯ ನಿಯಮ,সম্ভাবনা নিয়ম
"ಸೈನ್ ನಿಯಮ, ಸೈನ್ ನಿಯಮ","সাইন নিয়ম, সাইন নিয়ম"
ಘಾತಗಳ ಕಾನೂನು,সূচকের আইন
ವೇಗ ನಿಯಮಗಳು,গতির নিয়ম
"ಪದರ, ಮಟ್ಟ","স্তর, স্তর"
ಫಾರ್ವರ್ಡ್ ಗುಣಾಂಕ,ফরোয়ার্ড সহগ
ಮುಂಭಾಗದ ಕರ್ಣೀಯ,সামনের তির্যক
ಮುಂದಕ್ಕೆ ಉಪ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ফরওয়ার্ড সাব-ম্যাট্রিক্স
ಮುಂಭಾಗದ ಪೋಸ್ಟ್,সামনে পোস্ট
"ಕನಿಷ್ಠ, ಕನಿಷ್ಠ, ಕನಿಷ್ಠ","সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন"
ಕಡಿಮೆ ಸಾಮಾನ್ಯ ಸಾಮಾನ್ಯ (LCM),সর্বনিম্ন সাধারণ সাধারণ (এলসিএম)
ಕನಿಷ್ಠ ಘಟಕಗಳು,ন্যূনতম উপাদান
ಅತ್ಯಂತ ಕಡಿಮೆ ವರ್ಗ,সর্বনিম্ন শ্রেণী
ಕನಿಷ್ಠ ಓವರ್ಹೆಡ್ ಮಿತಿ,ন্যূনতম ওভারহেড সীমা
ಎಡ ಸೆಟ್,বাম সেট
ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ,ঘড়ির কাঁটার বিপরীত দিকে
ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ ತಿರುಪು,ঘড়ির কাঁটার বিপরীতে স্ক্রু
ಎಡ ವಿಲೋಮ,বাম বিপরীত
ಎಡ ಗುಣಾಕಾರ,বাম গুণন
ಲೈಬ್ನಿಜ್ ಸೂತ್ರ,লাইবনিজ সূত্র
ಉದ್ದ,দৈর্ঘ্য
ತುಂಗಕ್ಕುಡಿ,তুঙ্গাক্কুদি
ಟ್ರಾಗಸ್ ಕರ್ವ್,tragus বক্ররেখা
ಶ್ವಾಸಕೋಶದ ಮೀನು,lungfish
ಮಟ್ಟದ ಕರ್ವ್,স্তর বক্ররেখা
ಆತ್ಮವಿಶ್ವಾಸದ ಮಟ್ಟ,আত্মবিশ্বাস এর ধাপ
ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ,তাত্পর্যের স্তর
ಕಾಲಾನುಕ್ರಮವಾಗಿ,কালানুক্রমিকভাবে
ನಿಘಂಟು ಆದೇಶ,অভিধান আদেশ
ಸಂಭವನೀಯತೆ ಕಾರ್ಯ,সম্ভাবনা ফাংশন
ಸಂಭವನೀಯತೆ ಅನುಪಾತ ಪರೀಕ್ಷೆ,সম্ভাব্যতা অনুপাত পরীক্ষা
"ಮಿತಿ, ಕನಿಷ್ಠ","সীমা, প্রান্তিক"
"ಕನಿಷ್ಠ, ವಿಪರೀತ","প্রান্তিক, চরম"
ಕನಿಷ್ಠ ಮೌಲ್ಯ,প্রান্তিক মান
ಕನಿಷ್ಠ ವೇಗ,প্রান্তিক বেগ
ಸರಾಸರಿ ಶ್ರೇಣಿ,গড় পরিসীমা
ಏಕೀಕರಣದ ಮಿತಿ,একীকরণের সীমা
ಅನುಕ್ರಮ ಮಿತಿ,ক্রম সীমা
"ಕ್ಲಸ್ಟರ್ ಪಾಯಿಂಟ್, ಮಿತಿ ಬಿಂದು","ক্লাস্টার পয়েন্ট, সীমা বিন্দু"
ಕನಿಷ್ಠ ವೇಗ,প্রান্তিক বেগ
"ರೇಖೆ, ರೇಖೆ, ದೀರ್ಘವೃತ್ತ","রেখা, রেখা, উপবৃত্ত"
"ರೇಖೀಯ, ರೇಖೀಯ, ರೇಖೀಯ","রৈখিক, রৈখিক, রৈখিক"
ರೇಖೀಯ ಬಿಜವಲ್ಲಿ,রৈখিক বিজবল্লী
ರೇಖೀಯ ಬೀಜಗಣಿತದ ಸಮೀಕರಣ,রৈখিক বীজগণিত সমীকরণ
ರೇಖೀಯ ಅಂದಾಜು,রৈখিক অনুমান
ರೇಖೀಯ ಲಕ್ಷಣ,লিনিয়ার অ্যাসিম্পটোট
ರೇಖೀಯ ಗುಣಾಂಕ,রৈখিক সহগ
ಆಘಾತ ಶೇಖರಣೆ,শক জমা
ಆಘಾತ ನಿರ್ಬಂಧ,শক সীমাবদ্ধতা
ರೇಖೀಯ ಅವಲಂಬನೆ,রৈখিক নির্ভরতা
ರೇಖೀಯ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,লিনিয়ার ডিফারেনশিয়াল সমীকরণ
"ರೇಖೀಯ ಆಯಾಮ, ಲೀನಿಯರ್ ಮಾಪನ, ರೇಖೀಯ ಉದ್ದ-ಅಗಲ","রৈখিক মাত্রা, রৈখিক পরিমাপ, রৈখিক দৈর্ঘ্য-প্রস্থ"
"ರೇಖೀಯ ಸಮೀಕರಣ, ಕ್ವಾಡ್ರಾಟಿಕ್ ಸಮೀಕರಣ","রৈখিক সমীকরণ, দ্বিঘাত সমীকরণ"
ರೇಖೀಯ ಏಕರೂಪತೆ,রৈখিক একজাতীয়তা
ರೇಖೀಯ ಭಾಗಶಃ ಪರಿವರ್ತನೆ,রৈখিক ভগ্নাংশ রূপান্তর
ರೇಖೀಯ ಕಾರ್ಯ,লিনিয়ার ফাংশন
ರೇಖೀಯ ಕಾರ್ಯ,লিনিয়ার ফাংশন
ರೇಖೀಯ ಗುಂಪು,লিনিয়ার গ্রুপ
ರೇಖೀಯ ಸ್ವಾತಂತ್ರ್ಯ,রৈখিক স্বাধীনতা
ರೇಖೀಯ ಸ್ವತಂತ್ರ ಸಂಬಂಧ,রৈখিক স্বাধীন সম্পর্ক
ರೇಖೀಯ ಅಸಮಾನತೆ,রৈখিক অসমতা
ಲೀನಿಯರ್ ಅಲ್ಲದ ಏಕರೂಪದ ಡಿಫರೆನ್ಷಿಯಲ್ ಸಮೀಕರಣ,রৈখিক অ-সমজাতীয় ডিফারেনশিয়াল সমীকরণ
ರೇಖೀಯ ಸಮಗ್ರ ಸಮೀಕರಣ,রৈখিক অবিচ্ছেদ্য সমীকরণ
ರೇಖೀಯ ಪ್ರಕ್ಷೇಪಣ,রৈখিক ক্ষেপক
ಲೀನಿಯರ್ ಲೀಸ್ಟ್ ಸ್ಕ್ವೇರ್ಸ್ ರಿಗ್ರೆಶನ್ ಅನಾಲಿಸಿಸ್,লিনিয়ার লেস্ট স্কোয়ার রিগ্রেশন বিশ্লেষণ
"ಏಕವಚನದಲ್ಲಿ, ರೇಖೀಯವಾಗಿ","singularly, linearly"
ರೇಖಾತ್ಮಕವಾಗಿ ಅವಲಂಬಿತವಾಗಿದೆ,রৈখিকভাবে নির্ভরশীল
ರೇಖೀಯವಾಗಿ ಸ್ವತಂತ್ರ,রৈখিকভাবে স্বাধীন
ರೇಖೀಯ ಮ್ಯಾಪಿಂಗ್,লিনিয়ার ম্যাপিং
ರೇಖೀಯ ಕ್ರಮ,লিনিয়ার অর্ডার
ರೇಖೀಯ ಧಾರಾವಾಹಿ,রৈখিক ক্রমিককরণ
ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್,রৈখিক প্রোগ্রামিং
ಲೀನಿಯರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಅಲ್ಗಾರಿದಮ್,লিনিয়ার প্রোগ্রামিং অ্যালগরিদম
ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಸಮಸ್ಯೆ,লিনিয়ার প্রোগ্রামিং সমস্যা
ರೇಖಾತ್ಮಕ ಹಿಂಜರಿತ,লিনিয়ার রিগ্রেশন
ರೇಖೀಯ ಹಿಂಜರಿತ ಗುಣಾಂಕ,রৈখিক রিগ্রেশন সহগ
"ರೇಖೀಯ ಸಂಬಂಧ, ಘಾತೀಯ ಸಂಬಂಧ","রৈখিক সম্পর্ক, সূচকীয় সম্পর্ক"
ರೇಖೀಯ ಜನಸಂಖ್ಯೆ,রৈখিক জনসংখ্যা
ರೇಖೀಯ ಉಪಸ್ಥಳ,লিনিয়ার সাবস্পেস
ರೇಖೀಯ ರೂಪಾಂತರ,রৈখিক রূপান্তর
ರೇಖಾತ್ಮಕ ಹಿಂಜರಿತ,লিনিয়ার রিগ্রেশন
ರೇಖೀಯ ಭೇದಾತ್ಮಕ ಅಂದಾಜು,লিনিয়ার ডিফারেনশিয়াল অনুমান
ರೇಖೀಯ ವೇಗ,রৈখিক বেগ
ಸಾಲಿನ ಅವಿಭಾಜ್ಯ,লাইন অবিচ্ছেদ্য
ಛೇದನದ ಸಾಲು,ছেদ লাইন
ಹಿಂಜರಿತದ ಸಾಲು,রিগ্রেশন লাইন
ಪ್ರಾದೇಶಿಕ ವೆಕ್ಟರ್,স্থানিক ভেক্টর
ಸ್ಥಳೀಯ ಆಪ್ಟಿಮಮ್,স্থানীয় সর্বোত্তম
"ಲೋಕಸ್, ಲೋಕಸ್","locus, locus"
ಲಾಗ್ ಲಾಗ್ ಲಾಗ್,লগ লগ লগ
"ಲಾಗರಿಥಮಿಕ್, ಲಾಗರಿಥಮಿಕ್","লগারিদমিক, লগারিদমিক"
ಲಾಗರಿಥಮಿಕ್ ನಿಖರತೆ,লগারিদমিক নির্ভুলতা
ಲಾಗರಿಥಮ್ ಲೆಕ್ಕಾಚಾರ,লগারিদম গণনা
"ಲಾಗರಿಥಮಿಕ್ ಕರ್ವ್, ಲಾಗರಿಥಮಿಕ್ ಕರ್ವ್","লগারিদমিক বক্ররেখা, লগারিদমিক বক্ররেখা"
ಲಾಗರಿಥಮಿಕ್ ಉತ್ಪನ್ನ,লগারিদমিক ডেরিভেটিভ
ಲಾಗರಿಥಮಿಕ್ ಡಿಫರೆನ್ಷಿಯಲ್,লগারিদমিক ডিফারেনশিয়াল
"ಲಾಗರಿಥಮಿಕ್ ಫಂಕ್ಷನ್, ಲಾಗರಿಥಮಿಕ್ ಫಂಕ್ಷನ್","লগারিদমিক ফাংশন, লগারিদমিক ফাংশন"
"ಲಾಗರಿಥಮಿಕ್ ಸರಾಸರಿ, ಜ್ಯಾಮಿತೀಯ ಸರಾಸರಿ","লগারিদমিক গড়, জ্যামিতিক গড়"
ಲಾಗರಿಥಮಿಕ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ,লগারিদমিক স্বাভাবিক বন্টন
ಲಾಗರಿಥಮಿಕ್ ಸಂಬಂಧ,লগারিদমিক সম্পর্ক
ಲಾಗರಿಥಮಿಕ್ ಸ್ಕೇಲ್,লগারিদমিক স্কেল
"ಲಾಗರಿಥಮ್ ಸರಣಿ, ಲಾಗರಿಥಮಿಕ್ ಸರಣಿ","লগারিদম সিরিজ, লগারিদম সিরিজ"
"ಲಾಗರಿಥಮಿಕ್ ಸುರುಳಿ, ಲಾಗರಿಥಮಿಕ್ ಸುರುಳಿ","লগারিদমিক সর্পিল, লগারিদমিক সর্পিল"
"ಲಾಗರಿಥಮ್ ಟೇಬಲ್, ಲಾಗರಿಥಮಿಕ್ ಟೇಬಲ್","লগারিদম টেবিল, লগারিদম টেবিল"
"ಲಾಗರಿಥಮ್, ಲಾಗರಿಥಮ್","লগারিদম, লগারিদম"
ತರ್ಕಶಾಸ್ತ್ರ,যুক্তিবিদ্যা
ತಾರ್ಕಿಕವಾಗಿ ಸಮಾನ,যৌক্তিকভাবে সমতুল্য
"ಗ್ರೋತ್ ಕರ್ವ್, ಪರ್ಲ್-ರೀಡ್ ಕರ್ವ್","গ্রোথ কার্ভ, পার্ল-রিড কার্ভ"
"ಲಾಗ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ, ಲಾಗ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ","লগ স্বাভাবিক বন্টন, লগ স্বাভাবিক বন্টন"
"ರೇಖಾಂಶ, ರೇಖಾಂಶ","দ্রাঘিমাংশ, দ্রাঘিমাংশ"
"ಕುಣಿಕೆ, ಕುಣಿಕೆ, ಕುಣಿಕೆ (ಸಂ.), ಲೂಪ್ (ವರ್.), ಪ್ರಸ್ಪಂದ","loop, loop, noose (no.), loop (ver.), praspanda"
"ಚುನಾವಣಾ ಪ್ರಚಾರ, ಲಾಟರಿ","নির্বাচনী প্রচারণা, লটারি"
ಅಂಡರ್ಲೈನ್,আন্ডারলাইন
"ಕೆಳಗಿನ ಸರಹದ್ದು, ಎಲ್ಲೆ",নিম্ন সীমা
ಲೋ ರೀಮನ್-ಇಂಟೆಗ್ರಲ್,লো রিম্যান-ইনটিগ্রাল
ಕಡಿಮೆ ಮೊತ್ತ,কম যোগফল
ಕೆಳಗಿನ ತ್ರಿಕೋನ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ত্রিভুজাকার ম্যাট্রিক্স অনুসরণ করে
ಮೆಕ್ಲಾರಿನ್ ಹರಡುವಿಕೆ,ম্যাকলারিন ছড়িয়ে পড়ে
"ಮಾಯಾ ಸಂಖ್ಯೆ, ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ, ಬಾಳಿಕೆ ಸಂಖ್ಯೆ","মায়া নম্বর, ম্যাজিক নম্বর, স্থায়িত্ব নম্বর"
ಮಾಯಾ ಚೌಕ,জাদু বর্গ
ವಿಕಿರಣ ಮಿತಿ,উজ্জ্বল সীমা
ಮೇಲಿಂಗ್ ಪ್ರಶ್ನಾವಳಿ,মেইলিং প্রশ্নাবলী
ಮೇಲ್ ಮೂಲಕ ಸಮೀಕ್ಷೆ,মেইল দ্বারা জরিপ
ಓವರ್ಹೆಡ್ ಮಿತಿ,ওভারহেড সীমা
ಉದ್ದವಾದ ಚಾಪ,দীর্ঘ চাপ
ಬೌಂಡ್ ಸೆಟ್,আবদ্ধ সেট
ಬಹುಮೌಲ್ಯದ ಕಾರ್ಯ,বহুমূল্য ফাংশন
"ನಕ್ಷೆ, ನಕ್ಷೆ, ನಕ್ಷೆ","মানচিত্র, মানচিত্র, মানচিত্র"
ಸೆಟ್‌ಗಳಾಗಿ ಮ್ಯಾಪಿಂಗ್,সেটে ম্যাপিং
ಸೆಟ್ಗಳ ಮ್ಯಾಪಿಂಗ್,সেট ম্যাপিং
ಕನಿಷ್ಠ ಸಂಭವನೀಯತೆ,প্রান্তিক সম্ভাবনা
ಗಣಿತದ ವಿಶ್ಲೇಷಣೆ,গাণিতিক বিশ্লেষণ
ಅಂಕಗಣಿತದ ತರ್ಕ,গাণিতিক যুক্তি
ಗಣಿತ ಕೇಂದ್ರ,গাণিতিক কেন্দ্র
ಗಣಿತದ ಸಂಕೀರ್ಣತೆ,গাণিতিক জটিলতা
ಗಣಿತದ ಅರ್ಥಶಾಸ್ತ್ರ,গাণিতিক অর্থনীতি
ಗಣಿತದ ನಿರೀಕ್ಷೆ,গাণিতিক প্রত্যাশা
ಗಣಿತದ ರೂಪ,গাণিতিক ফর্ম
"ಗಣಿತದ ಸ್ವರೂಪ, ಗಣಿತದ ಸ್ವರೂಪ","গাণিতিক গঠন, গাণিতিক বিন্যাস"
ಗಣಿತದ ಗುರುತುಗಳು,গাণিতিক পরিচয়
"ಗಣಿತದ ತರ್ಕ, ಗಣಿತದ ತರ್ಕ","গাণিতিক যুক্তি, গাণিতিক যুক্তি"
ಗಣಿತದ ಮಾದರಿ,গানিতিক প্রতিমাণ
ಗಣಿತದ ಉದ್ದೇಶ,গাণিতিক অভিপ্রায়
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಕರ್ಣೀಕರಣ,ম্যাট্রিক্স তির্যককরণ
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ,ম্যাট্রিক্স বিপরীত
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ,ম্যাট্রিক্স ইনভার্সন
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ರಿಕರ್ಸಿವ್ ವಿಧಾನ,ম্যাট্রিক্স পুনরাবৃত্ত পদ্ধতি
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಧಾನ,ম্যাট্রিক্স পদ্ধতি
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಗುಣಾಕಾರ,ম্যাট্রিক্স গুণ
ಸ್ಥಿರಾಂಕಗಳ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ধ্রুবকের ম্যাট্রিক্স
ಪ್ರಬಲ ಮ್ಯಾಟ್ರಿಕ್ಸ್,প্রভাবশালী ম্যাট্রিক্স
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಆಪರೇಟರ್,ম্যাট্রিক্স অপারেটর
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಬಹುಪದೋಕ್ತಿ,ম্যাট্রিক্স বহুপদী
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಮುದ್ರಣ,ম্যাট্রিক্স প্রিন্টিং
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಉತ್ಪನ್ನ,ম্যাট্রিক্স পণ্য
ಗರಿಷ್ಠಗೊಳಿಸಲಾಗಿದೆ,সর্বাধিক করা
"ಗರಿಷ್ಠ, ಗರಿಷ್ಠ, ಗರಿಷ್ಠ","সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ"
ಗರಿಷ್ಠ ಸಂಪೂರ್ಣ ಮೌಲ್ಯ,সর্বোচ্চ পরম মান
ಗರಿಷ್ಠ ಎಫ್-ಅನುಪಾತ,সর্বোচ্চ F-অনুপাত
ಗರಿಷ್ಠ ಸಾಮರ್ಥ್ಯ,সর্বোচ্চ সম্ভাবনা
ಮಹಲ್ಪಿಷ್ಠ,মহলপিষ্ট
ದೊಡ್ಡ ತೀರ್ಮಾನ,মহান উপসংহার
ಕಾರ್ಯದ ಗರಿಷ್ಠ,ফাংশনের সর্বোচ্চ
ಮ್ಯಾಕ್ಸ್‌ವೆಲ್-ಬೋಲ್ಟ್ಸ್‌ಮನ್ ಅಂಕಿಅಂಶಗಳು,ম্যাক্সওয়েল-বোল্টসম্যান পরিসংখ্যান
ವಿಚಲನ ಎಂದರ್ಥ,বিচ্যুতি
ವಿಚಲನ ಸ್ಕ್ವೇರ್ ಮೀನ್,বিচ্যুতি স্কয়ার গড়
ಚದರ ಅರ್ಥ ದೋಷ,বর্গক্ষেত্র মানে ত্রুটি
"ಸರಾಸರಿ, ಸರಾಸರಿ ಮೌಲ್ಯ","গড়, গড় মান"
ಅರ್ಥ ಪ್ರಮೇಯ,মানে উপপাদ্য
ಬಬ್ಲಿ ಮಾಪನ,বুদবুদ পরিমাপ
"ಮಧ್ಯಮ, ಮಧ್ಯಮ, ಮಧ್ಯಮ, ಮಧ್ಯಮ","মধ্যমা, মধ্যমা, মধ্যমা, মধ্যমা"
ಮಧ್ಯಮ ಕೇಂದ್ರ,মধ্যম কেন্দ্র
ಮಧ್ಯದ ವಕ್ರರೇಖೆ,মধ্য বক্ররেখা
ಮೆಸೊಥೆಲಿಯೊಮಾ,মেসোথেলিওমা
ಸಂದೇಶ,বার্তা
"ಪದ್ಧತಿ, ವಿಧಾನ","কাস্টম, পদ্ধতি"
ಅಳಿಸುವಿಕೆ ವಿಧಾನ,মুছে ফেলার পদ্ধতি
ವಿಲೋಮ ವಿಧಾನ,বিপরীত পদ্ধতি
ಪುನರಾವರ್ತನೆಯ ವಿಧಾನ,পুনরাবৃত্তি পদ্ধতি
ಕನಿಷ್ಠ ಚೌಕ,অন্তত বর্গ
ಟಾರ್ಕ್ ವಿಧಾನ,টর্ক পদ্ধতি
ಇದೇ ರೀತಿಯ ತ್ರಿಕೋನ ವಿಧಾನ,অনুরূপ ত্রিভুজ পদ্ধতি
ಇಳಿಜಾರು ಮೂಲದ ವಿಧಾನ,ঢাল অবতরণ পদ্ধতি
ಸಂಕಲನ ವಿಧಾನ,সংকলন পদ্ধতি
ನಿರ್ಧರಿಸದ ಗುಣಾಂಕ ವಿಧಾನ,অনির্ধারিত সহগ পদ্ধতি
ದೂರದ ಜನಸಂಖ್ಯೆ,দূরত্ব জনসংখ্যা
ಮೆಟ್ರಿಕ್ ಪದ್ಧತಿ,মেট্রিক সিস্টেম
ಮೆಟ್ರಿಕ್ ಘಟಕ,মেট্রিক ইউনিট
ಸೂಕ್ಷ್ಮ ಸಿದ್ಧಾಂತ,মাইক্রো তত্ত্ব
ಮಧ್ಯಮ,মধ্য
ಮಧ್ಯಮ,মধ্যমা
ಕೇಂದ್ರ ಬಿಂದು,কেন্দ্রীয় বিন্দু
ಮಧ್ಯಬಿಂದು ಸೂತ್ರ,মধ্যবিন্দু সূত্র
ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ,ন্যূনতম বহুপদ
ಕನಿಷ್ಠ ಸಿದ್ಧಾಂತ,মিনিমা তত্ত্ব
"ಕನಿಷ್ಠ, ಕಡಿಮೆ, ಕಡಿಮೆ","সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন"
ಕಡಿಮೆ ಬಿಂದು,নিচু বিন্দু
ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ,অন্তত বহুপদ
ಕಾರ್ಯದ ಕನಿಷ್ಠ,ন্যূনতম ফাংশন
ಸಣ್ಣ ಚಾಪ,সংক্ষিপ্ত চাপ
ಸಣ್ಣ ಪತ್ರ,ছোট চিঠি
ಸೀಮಿತ ಉಪವಿಭಾಗ,আবদ্ধ উপসেট
"ಮೈನಸ್, ಸಾಲ","বিয়োগ, ঋণ"
ಮೈನಸ್ ಚಿಹ್ನೆ,ঋণচিহ্ন
ಮಿಶ್ರ ಭಾಗ,মিশ্র ভগ্নাংশ
ಪರ್ಯಾಯ ಸಾಧನ,বিকল্প ডিভাইস
"ಮೋಡ್, ಮೋಡ್, ವಿಧಾನ, ವಿಧಾನ, ವ್ಯವಸ್ಥೆ, ಮೋಡ್","মোড, মোড, পদ্ধতি, পদ্ধতি, পদ্ধতি, মোড"
"ಮಾಡ್ಯುಲಸ್, ಮಾಡ್ಯುಲಸ್","মডুলাস, মডুলাস"
ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆಯ ಮಾಡ್ಯುಲಸ್,জটিল সংখ্যার মডুলাস
ಕ್ಷಣ,মুহূর্ত
ಟಾರ್ಕ್ ಕಾರ್ಯ,টর্ক ফাংশন
ಬಲದ ಕ್ಷಣ,শক্তির মুহূর্ত
ಆವರ್ತನ-ವಿತರಣೆ ಕ್ಷಣ,ফ্রিকোয়েন্সি-বন্টন মুহূর্ত
ಜಡತ್ವದ ಕ್ಷಣ,নিষ্ক্রিয়তা মুহূর্ত
ಆವೇಗದ ಕ್ಷಣ,গতির মুহূর্ত
ಪ್ರಚೋದನೆ,আবেগ
ಒಂದು ಪೋಸ್ಟ್,একটি পোস্ট
ಏಕ ಏಕೀಕರಣ,একক ইন্টিগ্রেশন
"ಏಕರೂಪತೆ, ಏಕರೂಪತೆ","একজাতীয়তা, মনোমরফিজম"
ಏಕರೂಪದ,একক
ಏಕ ದಿಕ್ಕಿನ ಆರೋಹಣ ಅನುಕ್ರಮ,একমুখী আরোহী ক্রম
ನೇರವಾಗಿ,সরাসরি
ಏಕಮುಖವಾಗಿ ಅರ್ಧಚಂದ್ರಾಕಾರದ ಜಾಲರಿ,unidirectionally অর্ধচন্দ্রাকার জাল
ಏಕರೂಪವಾಗಿ ಹೆಚ್ಚುತ್ತಿರುವ ಅನುಕ್ರಮ,monotically ক্রমবর্ধমান
ಏಕರೂಪದ ಕಾರ್ಯ,univariate ফাংশন
ಮಾಂಟೆ-ಕಾರ್ಲೊ ಲೆಕ್ಕಾಚಾರ,মন্টে-কার্লো গণনা
ಮಾಂಟೆ-ಕಾರ್ಲೊ ವಿಧಾನ,মন্টে-কার্লো পদ্ধতি
ಮೋರಾ (ಕ್ರೀಡೆ),মোরা (খেলাধুলা)
ಸಾವಿನ ಅಂಕಿಅಂಶಗಳು,মৃত্যুর পরিসংখ্যান
ಹೆಚ್ಚಾಗಿ,সম্ভবত
ಚಲನೆ,গতি
ಚಲಿಸುವ ಸರಾಸರಿ,চলন্ত গড়
ಎಂ-ಜನಸಂಖ್ಯೆ,এম-জনসংখ্যা
ಸಮಗ್ರತೆಯ ಎಂ-ಪರೀಕ್ಷೆ,এম-টেস্ট অফ ইন্টিগ্রাল
ಬಹು ನಿರ್ಧಾರ-ಸಮಸ್ಯೆ,একাধিক সিদ্ধান্ত-সমস্যা
ಬಹುಪದೀಯ ಸಾಮಾನ್ಯ ವಿತರಣೆ,বহুপদী স্বাভাবিক বন্টন
ಬಹುಪದೀಯ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್,বহুপদী র্যান্ডম পরিবর্তনশীল
ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್ ಸಾರಿಗೆ ಸಮಸ್ಯೆ,মাল্টিপ্লেক্স পরিবহন সমস্যা
ಬಹುಪದೀಯ,বহুপদ
ಬಹುಪದೀಯ ವಿತರಣೆ,বহুপদী বন্টন
"ಬಹು, ಬಹು, ಬಹು, ಅನೇಕ (v.), ಬಹು, ವಕ್ರೀಕಾರಕ (n.)","একাধিক, একাধিক, একাধিক, বহু (v.), একাধিক, প্রতিসরাঙ্ক (n.)"
ಬಹು ಆಯ್ಕೆಯ ಸಮಸ್ಯೆ,একাধিক পছন্দ সমস্যা
ಒಕ್ಕೂಟದ ಪ್ರಾಂತ್ಯಗಳು,কনফেডারেট প্রদেশগুলি
ಬಹು ಪರಸ್ಪರ ಸಂಬಂಧ,একাধিক পারস্পরিক সম্পর্ক
ಬಹು ಆವರ್ತನ ಕೋಷ್ಟಕ,একাধিক ফ্রিকোয়েন্সি টেবিল
ಬಹು ಅವಿಭಾಜ್ಯ,একাধিক অবিচ্ছেদ্য
ಬಹು ಏಕೀಕರಣ,একাধিক ইন্টিগ্রেশন
ಬಹು ಹಿಂಜರಿತ,একাধিক সংশ্লেষণ
ಬಹು ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ,একাধিক রিগ্রেশন বিশ্লেষণ
ಬಹು ಹಿಂಜರಿತ ಗುಣಾಂಕ,একাধিক রিগ্রেশন সহগ
ಬಹು ಹಿಂಜರಿತ ಸಮೀಕರಣ,একাধিক রিগ্রেশন সমীকরণ
ಬಹು ಮೂಲ,বহুমূল
ಗುಣಾಕಾರ,গুণ
(ನಿರ್ಣಾಯಕ) ಸ್ತಂಭಾಕಾರದ ಗುಣಾಕಾರ,(নির্ধারকের) কলামার গুণ
(ನಿರ್ಣಾಯಕ) ರೇಖೀಯ ಗುಣಾಕಾರ,(নির্ধারকের) রৈখিক গুণ
ಗುಣಾಕಾರ ಅಂಶ,গুণনীয়ক
ಗುಣಾಕಾರ ಕ್ರಿಯೆ,গুণক ফাংশন
ಗುಣಾತ್ಮಕ ಗುಂಪು,গুণগত গ্রুপ
ಗುಣಾಕಾರ ವಿಲೋಮ,গুণক বিপরীত
ಬಹುತ್ವ,বহুত্ব
ಬಹುತ್ವ,বহুত্ব
ಸೊನ್ನೆಗಳ ಬಹುಸಂಖ್ಯೆ,শূন্যের বহুগুণ
ಗುಣಕ,গুণক
"ಗುಣಿಸಿ, ಗುಣಿಸಿ","গুণ করা, গুণ করা"
