Marathi,Malayalam
गैर-मौखिक प्रतिसाद,വാക്കേതര പ്രതികരണം
"विसंगती, ऑफसेट","അപാകത, ഓഫ്സെറ്റ്"
ऑफसेट कोन,ഓഫ്സെറ്റ് ആംഗിൾ
ऑफसेट प्रवाह,ഓഫ്സെറ്റ് സ്ട്രീം
ऑफसेट त्रुटी,ഓഫ്സെറ്റ് പിശക്
ऑफसेट ऑप्टिमायझेशन,ഓഫ്സെറ്റ് ഒപ്റ്റിമൈസേഷൻ
ऑफसेट व्होल्टेज,ഓഫ്സെറ്റ് വോൾട്ടേജ്
ओम,ഓം
ओमिक संपर्क,ഓമിക് കോൺടാക്റ്റ്
ओमिक फील्ड,ഓമിക് ഫീൽഡ്
"ohmmeter, ohmmeter","ohmmeter, ohmmeter"
ओमचा कायदा,ഓമിന്റെ നിയമം
ohms प्रति व्होल्ट,ഓംസ് പെർ വോൾട്ടിന്
तेल सर्किट ब्रेकर,ഓയിൽ സർക്യൂട്ട് ബ്രേക്കർ
सर्व दिशात्मक,സർവ്വദിശ
सर्वव्यापीता,സർവ്വവ്യാപി
OMR (ऑप्टिकल कव्हर वाचन),ഒ.എം.ആർ (ഒപ്റ്റിക്കൽ കവർ റീഡിംഗ്)
"ON resistance, ON resistance","ഓൺ റെസിസ്റ്റൻസ്, ഓൺ റെസിസ്റ്റൻസ്"
राज्यावर,സംസ്ഥാനത്ത്
चिप निहित डीकोडर,ചിപ്പ് ഇംപ്ലിസിറ്റ് ഡീകോഡർ
वन शट स्टॅटिक मल्टीव्हायब्रेटर,ഒരു ഷട്ട് സ്റ്റാറ്റിക് മൾട്ടിവൈബ്രേറ്റർ
एक-पास असेंबलर,ഒറ്റ-പാസ് അസംബ്ലർ
वर्तमान प्रतिकार,നിലവിലെ പ്രതിരോധം
प्रवासी नोंदणी,ഒരു ട്രാവലർ രജിസ്റ്റർ
ऑनलाइन प्रणाली,ഓൺലൈൻ സംവിധാനം
"ऑन-ऑफ कंट्रोलर, ऑन-ऑफ कंट्रोलर","ഓൺ-ഓഫ് കൺട്രോളർ, ഓൺ-ഓഫ് കൺട്രോളർ"
ऑन-ऑफ कीिंग,ഓൺ-ഓഫ് കീയിംഗ്
ऑपरेशनल एम्पलीफायर,പ്രവർത്തന ആംപ്ലിഫയർ
ऑपरेटिंग मीन एम्पलीफायर,പ്രവർത്തന ശരാശരി ആംപ്ലിഫയർ
ऑपरेशनल तुलनाकर्ता,പ്രവർത്തന താരതമ്യം
ऑपरेशनल अॅम्प्लीफायर गुणक,പ്രവർത്തന ആംപ്ലിഫയർ മൾട്ടിപ്ലയർ
ऑपरेशनल सोफोनी अॅम्प्लिफायर,പ്രവർത്തന സോഫോണി ആംപ്ലിഫയർ
खुले कलेक्टर,തുറന്ന കളക്ടർ
खुली गुंतवणूक,തുറന്ന നിക്ഷേപം
ओपन लूप ओपन लूप,ഓപ്പൺ ലൂപ്പ് ഓപ്പൺ ലൂപ്പ്
ओपन वायर लाइन,തുറന്ന വയർ ലൈൻ
ओपन सर्किट पॅरामीटर,ഓപ്പൺ സർക്യൂട്ട് പാരാമീറ്റർ
ओपन सर्किट प्रतिबाधा,ഓപ്പൺ സർക്യൂട്ട് പ്രതിരോധം
ओपन लूप लाभ,തുറന്ന ലൂപ്പ് നേട്ടം
ऑपरेंड,ഓപ്പറാൻറ്
ऑपरेटिंग कोन,പ്രവർത്തന ആംഗിൾ
सक्रियकरण मोड,സജീവമാക്കൽ മോഡ്
ऑपरेटिंग पॉइंट,പ്രവർത്തന പോയിന്റ്
रसद,ലോജിസ്റ്റിക്
ऑपरेटिंग वारंवारता,പ്രവർത്തന ആവൃത്തി
"ऑपरेशन, ऑपरेशन","പ്രവർത്തനം, പ്രവർത്തനം"
ऑपरेशन कोड,പ്രവർത്തന കോഡ്
ऑपरेशनल एम्पलीफायर,പ്രവർത്തന ആംപ്ലിഫയർ
ऑपरेटर,ഓപ്പറേറ്റർ
ऑप्टिकल बीम,ഒപ്റ്റിക്കൽ ബീം
ऑप्टिकल संप्रेषण,ഒപ്റ്റിക്കൽ ആശയവിനിമയം
ऑप्टिकल डिस्क,ഒപ്റ്റിക്കൽ ഡിസ്ക്
ऑप्टिकल कोडेक,ഒപ്റ്റിക്കൽ കോഡെക്
ऑप्टिकल फायबर,ഒപ്റ്റിക്കൽ ഫൈബർ
ऑप्टिकल इंजेक्शन,ഒപ്റ്റിക്കൽ കുത്തിവയ്പ്പ്
"ऑप्टिकल थर्मामीटर, पायरोमीटर","ഒപ്റ്റിക്കൽ തെർമോമീറ്റർ, പൈറോമീറ്റർ"
ऑप्टिकल रेकॉर्डर,ഒപ്റ്റിക്കൽ റെക്കോർഡർ
ऑप्टिकल रेकॉर्डिंग,ഒപ്റ്റിക്കൽ റെക്കോർഡിംഗ്
ऑप्टिकल स्कॅनिंग,ഒപ്റ്റിക്കൽ സ്കാനിംഗ്
ऑप्टिकल चौरस,ഒപ്റ്റിക്കൽ സ്ക്വയർ
ऑप्टिकल स्टोरेज डिव्हाइस,ഒപ്റ്റിക്കൽ സ്റ്റോറേജ് ഉപകരണം
ऑप्टिकल जोडलेले पृथक्करण,ഒപ്റ്റിക്കൽ കപ്പിൾഡ് ഐസൊലേറ്റർ
"इष्टतम पूर्वाग्रह, इष्टतम पूर्वाग्रह","ഒപ്റ്റിമൽ ബയസ്, ഒപ്റ്റിമൽ ബയസ്"
इष्टतम फिल्टर,ഒപ്റ്റിമൽ ഫിൽട്ടർ
इष्टतम प्रणाली,ഒപ്റ്റിമൽ സിസ്റ്റം
इष्टतम काम वारंवारता,ഒപ്റ്റിമൽ പ്രവർത്തന ആവൃത്തി
ऑप्टिकल युग्मक,ഒപ്റ്റിക്കൽ കപ്ലർ
हलके इलेक्ट्रॉनिक्स उपकरण,ലൈറ്റ് ഇലക്ട്രോണിക്സ് ഉപകരണം
ऑप्टिकल इलेक्ट्रॉनिक्स,ഒപ്റ്റിക്കൽ ഇലക്ട്രോണിക്സ്
किंवा गेट,അല്ലെങ്കിൽ ഗേറ്റ്
वर्ग,ക്ലാസ്
फिल्टर क्रम,ഫിൽട്ടർ ക്രമം
समीकरणाचा क्रम,സമവാക്യത്തിന്റെ ക്രമം
साधे तुळई,ലളിതമായ ബീം
आर्थिक,സാമ്പത്തിക
अनुलंब डायनॅमिक,ലംബമായ ചലനാത്മകം
ऑर्थोगोनल कोड,ഓർത്തോഗണൽ കോഡ്
विलंब तत्त्व,ലേറ്റൻസി തത്വം
दोलन द्विध्रुव,ഓസിലേറ്ററി ദ്വിധ്രുവം
ऑसिलेटर,ഓസിലേറ്റർ
ऑसिलेटर,ഓസിലേറ്റർ
"oscillograph, oscillograph","oscillograph, oscillograph"
ऑसिलोस्कोप कॅमेरा,ഓസിലോസ്കോപ്പ് ക്യാമറ
ऑसिलोस्कोप,ഓസിലോസ്കോപ്പ്
बंद बँड सिग्नल,ഓഫ് ബാൻഡ് സിഗ്നൽ
समस्या,ഇഷ്യൂ
आउटपुट प्रवेश,ഔട്ട്പുട്ട് നുഴഞ്ഞുകയറ്റം
आउटपुट बफर,ഔട്ട്പുട്ട് ബഫർ
आउटपुट वैशिष्ट्ये,ഔട്ട്പുട്ട് സവിശേഷതകൾ
आउटपुट चालकता,ഔട്ട്പുട്ട് ചാലകത
आउटपुट डिव्हाइस,ഔട്ട്പുട്ട് ഉപകരണം
आउटपुट ऑफसेट व्होल्टेज,ഔട്ട്പുട്ട് ഓഫ്സെറ്റ് വോൾട്ടേജ്
पॉवर आउटपुट,പവർ ഔട്ട്പുട്ട്
आउटपुट प्रतिकार,ഔട്ട്പുട്ട് പ്രതിരോധം
"बाहेर पडण्याचा टप्पा, बाहेर पडण्याचा टप्पा","എക്സിറ്റ് സ്റ്റേജ്, എക്സിറ്റ് സ്റ്റേജ്"
आउटपुट प्रॉम्प्ट,ഔട്ട്പുട്ട് പ്രോംപ്റ്റ്
आउटपुट ट्रान्सफॉर्मर,ഔട്ട്പുട്ട് ട്രാൻസ്ഫോർമർ
मिश्रण,മിശ്രിതം
अत्यंत जोडलेले,വളരെ കപ്പിൾഡ്
हायपरकपलिंग,ഹൈപ്പർകപ്ലിംഗ്
ओव्हरकरंट रिले,ഓവർകറന്റ് റിലേ
अति नैराश्य,അമിത വിഷാദം
ऑपरेटिंग गुणक,പ്രവർത്തന ഗുണിതം
अतिउत्तेजना,ഹൈപ്പർസ്റ്റിമുലേഷൻ
ओव्हरफ्लो,കവിഞ്ഞൊഴുകുന്നു
ओव्हरलॅप गट,ഓവർലാപ്പ് ഗ്രൂപ്പ്
ओव्हरमॉड्युलेशन,അമിത മോഡുലേഷൻ
शिकण्याचा प्रवेश,പഠന പ്രവേശനം
प्रती सॅम्पलिंग,ഓവർ സാമ്പിൾ
overvoltage subable,ഓവർ വോൾട്ടേജ് സബ്ബിൾ
ओव्हरव्होल्टेज डिटेक्टर,അമിത വോൾട്ടേജ് ഡിറ്റക്ടർ
प्रेरणा,പ്രേരണ
समर्थित अॅम्प्लीफायर,പവർഡ് ആംപ്ലിഫയർ
"overrunning, overoperating","ഓവർറൂണിംഗ്, ഓവർ ഓപ്പറേഷൻ"
ओव्हरलोड,ഓവർലോഡ്
ओव्हरलोड संरक्षण,ഓവർലോഡ് സംരക്ഷണം
ओव्हरलोड पुनर्प्राप्ती वेळ,ഓവർലോഡ് വീണ്ടെടുക്കൽ സമയം
अतिक्रमण,കയ്യേറ്റം
ओव्हरटोन,ഓവർ ടോൺ
ओव्हन ब्रीझ,ഓവൻ ബ്രീസ്
ऑक्सिडेशन,ഓക്സിഡേഷൻ
ऑक्साइड फ्रॅक्चर,ഓക്സൈഡ് ഒടിവ്
ऑक्साईड पृथक्करण,ഓക്സൈഡ് ഡിസോസിയേഷൻ
पी-चॅनल प्राक्तन,പി-ചാനൽ വിധി
पॅकेजिंग,പാക്കേജിംഗ്
आकुंचन घनता,സങ്കോച സാന്ദ്രത
पॅडर,പാഡർ
पॅड कॅपेसिटर,പാഡ് കപ്പാസിറ്റർ
पेडल,ചവിട്ടുപടി
पेडल स्विच,പെഡൽ സ്വിച്ച്
पान,പേജ്
नेव्हिगेशन की,നാവിഗേഷൻ കീ
पिढी की,ഉത്ഭവ കീ
पृष्ठांकन,പേജിനേഷൻ
जोडी,ദമ്പതികൾ
पेपर कॅपेसिटर,പേപ്പർ കപ്പാസിറ്റർ
पॅराबॉलिक परावर्तक,പരാബോളിക് റിഫ്ലക്ടർ
समांतर काउंटर,സമാന്തര കൌണ്ടർ
समांतर डेटा इनपुट,സമാന്തര ഡാറ്റ ഇൻപുട്ട്
समांतर इंटरफेस,സമാന്തര ഇന്റർഫേസ്
समांतर छिद्र,സമാന്തര അപ്പെർച്ചർ
समांतर संसाधन,സമാന്തര വിഭവം
समांतर अनुनाद,സമാന്തര അനുരണനം
समांतर विस्थापन,സമാന്തര സ്ഥാനചലനം
समांतर ट्यून केलेले सर्किट,സമാന്തര ട്യൂൺഡ് സർക്യൂട്ട്
"समांतर-इनपुट, समांतर-आउटपुट","സമാന്തര-ഇൻപുട്ട്, സമാന്തര-ഔട്ട്പുട്ട്"
"समांतर-इनपुट, ग्रेड-आउट","സമാന്തര-ഇൻപുട്ട്, ഗ്രേഡ്-ഔട്ട്"
पॅरामीटर तुल्यकारक,പാരാമീറ്റർ സമനില
पॅराबॉलिक अॅम्प्लीफायर,പരാബോളിക് ആംപ്ലിഫയർ
परजीवी दिशा,പരാദ ദിശ
परजीवी घटक,പരാന്നഭോജി മൂലകം
परजीवी उत्तेजना,പരാദ ഉത്തേജനം
अवांछित दोलन,ആവശ്യമില്ലാത്ത ആന്ദോളനങ്ങൾ
परजीवी परावर्तक,പരാന്നഭോജികളുടെ പ്രതിഫലനം
समता,തുല്യത
समानता खेळ,പാരിറ്റി ഗെയിം
समता परीक्षक,പാരിറ്റി ടെസ്റ്റർ
पॅरिटी कोडक,പാരിറ്റി കൊഡാക്ക്
पॅरिटी जनरेटर,പാരിറ്റി ജനറേറ്റർ
विभागणी,ഡിവിഷൻ
"परक बँड, परक बंदी","പരക് ബാൻഡ്, പരക് ബന്ദി"
अक्रिय rinsing पॅड,നിഷ്ക്രിയ കഴുകൽ പാഡ്
निष्क्रिय सर्किट,നിഷ്ക്രിയ സർക്യൂട്ട്
"निष्क्रिय घटक, निष्क्रिय घटक","നിഷ്ക്രിയ ഘടകങ്ങൾ, നിഷ്ക്രിയ ഘടകങ്ങൾ"
निष्क्रिय पॉवर नेटवर्क,നിഷ്ക്രിയ വൈദ്യുതി നെറ്റ്വർക്ക്
निष्क्रिय फिल्टर,നിഷ്ക്രിയ ഫിൽട്ടർ
निष्क्रिय भार,നിഷ്ക്രിയ ലോഡ്
निष्क्रीय स्खलन,നിഷ്ക്രിയ സ്ഖലനം
"कनेक्टर कॉर्ड, कॉर्ड","കണക്റ്റർ ചരട്, ചരട്"
जीर्ण होणे,ജീർണ്ണത
मॉडेल जनरेटर,മോഡൽ ജനറേറ്റർ
मॉडेल,മാതൃക
मुद्रित सर्किट बोर्ड (पीसीबी),പ്രിന്റഡ് സർക്യൂട്ട് ബോർഡ് (പിസിബി)
p-चॅनेल,പി-ചാനൽ
पीक डिटेक्टर,പീക്ക് ഡിറ്റക്ടർ
शिखर,കൊടുമുടി
शिखर-शिखर परिमाण,പീക്ക്-പീക്ക് അളവ്
शिखर पांढरी पातळी,കൊടുമുടി വെളുത്ത നില
पीक डिटेक्टर,പീക്ക് ഡിറ്റക്ടർ
पीक ट्रेलिंग,പീക്ക് ട്രെയിലിംഗ്
शिखरन कुंडली,ശിഖരൻ കുണ്ഡലി
पीअर मेसेजिंग,പിയർ സന്ദേശമയയ്ക്കൽ
पेडेस्टल उंची,പീഠത്തിന്റെ ഉയരം
पेंटियम,പെന്റിയം
"समस्तर, पीर","സമസ്തർ, പീർ"
टक्केवारी नियमन,ശതമാനം നിയന്ത്രണം
टक्के ऊर्जा,ശതമാനം ഊർജ്ജം
सर्वात जवळचा बिंदू,ഏറ്റവും അടുത്തുള്ള പോയിന്റ്
उलाढाल वेळ,വിറ്റുവരവ് സമയം
नियतकालिक मोजमाप,ആനുകാലിക അളവ്
नियतकालिक लहरी स्वरूप,ആവർത്തന തരംഗ രൂപം
किरकोळ टिपा,നാമമാത്ര നുറുങ്ങുകൾ
कायम चुंबक,സ്ഥിരമായ കാന്തം
पारगम्यता,പ്രവേശനക്ഷമത
डायलेक्ट्रिक निर्देशांक,വൈദ്യുത പോയിന്റ്
व्हॅक्यूम डायलेक्ट्रिक,വാക്വം ഡൈഇലക്ട്രിക്
पॅराप्लेक्स ग्लास,പാരാപ്ലക്സ് ഗ്ലാസ്
व्हिज्युअल निर्बंध,ദൃശ്യ നിയന്ത്രണം
बॅकलाइट स्क्रीन,ബാക്ക്ലൈറ്റ് സ്ക്രീൻ
पी-काच,പി-ഗ്ലാസ്
कला अपारदर्शकता,കല അതാര്യത
कला कोन,ആർട്ട് ആംഗിൾ
कला बदल रेकॉर्डिंग,ആർട്ട് മാറ്റ റെക്കോർഡിംഗ്
कला तुलनाकर्ता,കലാ താരതമ്യക്കാരൻ
कला सुधारक,ആർട്ട് മോഡിഫയർ
फेज वर्तमान,ഘട്ടം നിലവിലെ
कला शोधक,ആർട്ട് ഡിറ്റക്ടർ
फेज विचलन स्थिर,ഘട്ടം വ്യതിയാനം സ്ഥിരാങ്കം
कला विविधीकरण पद्धत,കല വൈവിധ്യവൽക്കരണ രീതി
कला विकृती,കലയുടെ വക്രീകരണം
कला एन्कोडिंग,ആർട്ട് എൻകോഡിംഗ്
कला तुल्यकारक,കല സമനില
व्यस्त सर्किट,വിപരീത സർക്യൂട്ട്
कला भूतकाळ,കല കഴിഞ്ഞത്
कला मार्जिन,ആർട്ട് മാർജിൻ
कला मार्जिन,ആർട്ട് മാർജിൻ
कला मोजमाप,കല അളവ്
कला मॉड्युलेशन,ആർട്ട് മോഡുലേഷൻ
कला लेख,കലാ ലേഖനം
फेज विस्थापन गुणांक,ഘട്ടം സ്ഥാനചലനം ഗുണകം
कला विस्थापन ऑसिलेटर,ആർട്ട് ഡിസ്പ്ലേസ്മെന്റ് ഓസിലേറ്റർ
कला स्प्लिटर,ആർട്ട് സ്പ്ലിറ്റർ
आर्ट लॅमिनेशन सर्किट,ആർട്ട് ലാമിനേഷൻ സർക്യൂട്ട്
ग्राउंड-सर्फेस कपलिंग,ഗ്രൗണ്ട്-ഉപരിതല സംയോജനം
कला-टू-कला जोडणी,ആർട്ട്-ടു-ആർട്ട് കപ്ലിംഗ്
कला वेग,കലയുടെ വേഗത
कला समायोजन,കല ക്രമീകരണം
फेसर,ഫേസർ
फासर आकृती,ഫേസർ ഡയഗ്രം
फोन समन्वयक,ഫോൺ കോർഡിനേറ്റർ
फोनोग्राफ,ഫോണോഗ്രാഫ്
फोनन,ഫോണോൺ
फॉस्फर,ഫോസ്ഫർ
सिंटिलेशन,തെളിച്ചം
प्रकाशित कॅथोड,പ്രകാശിത കാഥോഡ്
फोटो डायोड,ഫോട്ടോ ഡയോഡ്
फोटोडायोड डिटेक्टर,ഫോട്ടോഡയോഡ് ഡിറ്റക്ടർ
प्रकाश उत्सर्जक सेन्सर,ലൈറ്റ് എമിറ്റിംഗ് സെൻസർ
ऑप्टिकल उत्तेजना,ഒപ്റ്റിക്കൽ ഉത്തേജനം
प्रकाश अडथळा,നേരിയ തടസ്സം
फोटो SCR,ഫോട്ടോ SCR
फोटोव्होल्टेइक प्रभाव,ഫോട്ടോവോൾട്ടിക് പ്രഭാവം
फोटोकंडक्टिंग सेल,ഫോട്ടോകണ്ടക്റ്റിംഗ് സെൽ
ऑप्टिकल ड्रायव्हर,ഒപ്റ്റിക്കൽ ഡ്രൈവർ
प्रकाश युग्मक,നേരിയ കപ്ലർ
फोटोडिओड,ഫോട്ടോഡയോഡ്
फोटोड्यू डायोड,ഫോട്ടോഡ്യൂ ഡയോഡ്
फोटोइलेक्ट्रिक प्रभाव,ഫോട്ടോ ഇലക്ട്രിക് പ്രഭാവം
फोटोइलेक्ट्रिक उत्पादने,ഫോട്ടോ ഇലക്ട്രിക് ഉൽപ്പന്നങ്ങൾ
ऑप्टिकल उत्तेजना,ഒപ്റ്റിക്കൽ ഉത്തേജനം
फोटोग्राफिक मुखवटा रचना,ഫോട്ടോഗ്രാഫിക് മാസ്ക് കോമ്പോസിഷൻ
फोटोग्राफिक रेकॉर्ड,ഫോട്ടോഗ്രാഫിക് റെക്കോർഡ്
प्रकाशित आयनीकरण,പ്രസിദ്ധീകരിച്ച അയോണൈസേഷൻ
"फोटोलिथोग्राफी, फोटोलिथोग्राफी","ഫോട്ടോലിത്തോഗ്രാഫി, ഫോട്ടോലിത്തോഗ്രാഫി"
प्रकाश चमक,നേരിയ തിളക്കം
फोटोइलेक्ट्रॉन अॅम्प्लीफायर,ഫോട്ടോ ഇലക്ട്രോൺ ആംപ്ലിഫയർ
फोटॉन,ഫോട്ടോൺ
वास्तविक पत्ता,ഭൗതിക വിലാസം
भौतिक स्थिर सारणी,ശാരീരിക സ്ഥിരമായ പട്ടിക
भौतिक स्मरणशक्ती,ഫിസിക്സ് മെമ്മറി
py attenuator,py-attenuator
पिको फॅराड (-),പിക്കോ ഫാരദ് (-)
"चित्र घटक, चित्र घटक (पिक्सेल)","ചിത്ര ഘടകം, ചിത്ര ഘടകം (പിക്സലുകൾ)"
चित्र माहिती,ചിത്ര വിവരങ്ങൾ
चित्र सिग्नल,ചിത്ര ചിഹ്നം
चित्र ट्यूब,ചിത്ര ട്യൂബ്
खंडित रेखीय मॉडेल,സെഗ്മെന്റഡ് ലീനിയർ മോഡൽ
विभाजन रेखीय अंदाजे,സെഗ്മെന്റേഷൻ രേഖീയ ഏകദേശം
खंडित रेखीय सर्किट,സെഗ്മെന്റഡ് ലീനിയർ സർക്യൂട്ട്
पियर्स क्रिस्टल ऑसिलेटर,പിയേഴ്സ് ക്രിസ്റ്റൽ ഓസിലേറ്റർ
इलेक्ट्रोस्टॅटिक प्रभाव,ഇലക്ട്രോസ്റ്റാറ്റിക് പ്രഭാവം
"समर्थन कार्ड, पिगी बॅक कार्ड","അംഗീകാര കാർഡ്, പിഗ്ഗി ബാക്ക് കാർഡ്"
पायलट वाहक प्रणाली,പൈലറ്റ് കാരിയർ
पिन,പിൻ
पिन कुशन विकृत रूप,പിൻ കുഷ്യൻ രൂപഭേദം
पिन डायोड,പിൻ ഡയോഡ്
पिन भरणे,പിൻ പൂരിപ്പിക്കൽ
पिन-आकृती,പിൻ ഡയഗ്രം
पिन-फोटोडायोड,പിൻ-ഫോട്ടോഡിയോഡ്
आकुंचन व्होल्टेज,ചുരുങ്ങൽ വോൾട്ടേജ്
आकुंचन रोलर,ചുരുങ്ങൽ റോളർ
आकुंचन व्होल्टेज,ചുരുങ്ങൽ വോൾട്ടേജ്
पिंग-पोंग बफर,പിംഗ് പോംഗ് ബഫർ
गुलाबी रंग,പിങ്ക് നിറം
p-naz-n-diode,p-naz-n-diode
कंपनी,കമ്പനി
आवाजाची पिच,ശബ്ദത്തിന്റെ പിച്ച്
पिच गुणक,പിച്ച് മൾട്ടിപ്ലയർ
पिक्सेल,പിക്സൽ
coplanar diode,കോപ്ലനാർ ഡയോഡ്
coplanar तंत्रज्ञान,കോപ്ലനാർ സാങ്കേതികവിദ്യ
प्लॅनर ट्रान्झिस्टर,പ്ലാനർ ട്രാൻസിസ്റ്റർ
विमान परावर्तक अॅरे,പ്ലെയിൻ റിഫ്ലക്ടർ അറേ
समतल त्रिकोण,തലം ത്രികോണം
प्लँक स्थिर आहे,പ്ലാങ്കിന്റെ സ്ഥിരം
लागवड,നടീൽ
प्लाझ्मा,പ്ലാസ്മ
प्लाझ्मा फेड डिपॉझिशन,പ്ലാസ്മ ഫെഡ് നിക്ഷേപം
प्लाझ्मा कल्चर्ड सीव्हीडी,പ്ലാസ്മ കൾച്ചർഡ് സിവിഡി
प्लाझ्मा प्रदर्शन,പ്ലാസ്മ ഡിസ്പ്ലേ
प्लेट मॉड्युलेशन,പ്ലേറ്റ് മോഡുലേഷൻ
ऐकणे तुल्यकारक,ശ്രവണ സമനില
कथानक,തന്ത്രജ്ഞൻ
प्लग बोर्ड,പ്ലഗ് ബോർഡ്
p-मॉस,പി-മോസ്
pn करार,പിഎൻ ഉടമ്പടി
pnpn रचना,pnpn ഘടന
पीएनपी ट्रान्झिस्टर,PNP ട്രാൻസിസ്റ്റർ
फुटलेला आवाज,പൊട്ടിത്തെറി ശബ്ദം
बिंदू संपर्क डायोड,പോയിന്റ് കോൺടാക്റ്റ് ഡയോഡ്
एकल संप्रेषण,ഒറ്റ ആശയവിനിമയം
विष समीकरण,വിഷം സമവാക്യം
टोही,രഹസ്യാന്വേഷണം
ध्रुवीय चार्ज,ധ്രുവ ചാർജ്
ध्रुवीय उपग्रह,ധ്രുവ ഉപഗ്രഹം
ध्रुवीय उपग्रह,ധ്രുവ ഉപഗ്രഹം
ध्रुवीकरण,ധ്രുവീകരണം
ध्रुवीकरण मार्जिन मल्टिप्लेक्सिंग,ധ്രുവീകരണ മാർജിൻ മൾട്ടിപ്ലക്സിംഗ്
ध्रुवीकृत प्लग,ധ്രുവീകരിക്കപ്പെട്ട പ്ലഗ്
ध्रुवीयता,ധ്രുവത
ध्रुवीयता सूचक,ധ്രുവീകരണ സൂചകം
ध्रुवीकरण,ധ്രുവീകരണം
ध्रुवीकरण भिन्नता,ധ്രുവീകരണ വ്യത്യാസം
ध्रुवीकरण,ധ്രുവീകരണം
ध्रुवीकरण नुकसान,ധ്രുവീകരണ നഷ്ടം
ध्रुव-शून्य प्रतिकार,ധ്രുവ-പൂജ്യം പ്രതിരോധ നടപടികൾ
"मतदान संकेत, निवड संकेत","പോളിംഗ് സിഗ്നൽ, സെലക്ഷൻ സിഗ്നൽ"
मल्टीस्टेज ऑसिलेटर,മൾട്ടിസ്റ്റേജ് ഓസിലേറ്റർ
पॉलिसिलिसाइड,പോളിസിലിസൈഡ്
पॉलिसिलिकॉन,പോളിസിലിക്കൺ
पॉलिसिलिकॉन जमा करणे,പോളിസിലിക്കൺ നിക്ഷേപം
पॉलिसिलिकॉन भेसळ करणारे,പോളിസിലിക്കൺ വ്യഭിചാരം
पॉलिसिलिकॉन गेट,പോളിസിലിക്കൺ ഗേറ്റ്
पॉलिसिलिकॉन इनहिबिटर,പോളിസിലിക്കൺ ഇൻഹിബിറ്റർ
पॉलिस्टर कॅपेसिटर,പോളിസ്റ്റർ കപ്പാസിറ്റർ
संख्या उलट करणे,നമ്പർ വിപരീതം
पोर्ट ओळख क्रमांक,പോർട്ട് ഐഡന്റിഫിക്കേഷൻ നമ്പർ
पोर्टेबल कॅमेरा,പോർട്ടബിൾ ക്യാമറ
पोर्टेबल कलर बार जनरेटर,പോർട്ടബിൾ കളർ ബാർ ജനറേറ്റർ
सकारात्मक शेवट,പോസിറ്റീവ് അവസാനം
सकारात्मक पुनर्गुंतवणूक,നല്ല പുനർനിക്ഷേപം
सकारात्मक पुनर्गुंतवणूक अॅम्प्लिफायर,പോസിറ്റീവ് റീഇൻവെസ്റ്റ്മെന്റ് ആംപ്ലിഫയർ
स्थिती सूचक,സ്ഥാനം സൂചകം
सकारात्मक गेट,പോസിറ്റീവ് ഗേറ്റ്
सकारात्मक पातळी निर्देशक,പോസിറ്റീവ് ലെവൽ സൂചകം
सकारात्मक युक्तिवाद,അനുകൂല വാദം
सकारात्मक प्रकाश अडथळा,പോസിറ്റീവ് ലൈറ്റ് തടസ്സം
सकारात्मक नाडी,പോസിറ്റീവ് പൾസ്
सकारात्मक संपृक्तता व्होल्टेज,പോസിറ്റീവ് സാച്ചുറേഷൻ വോൾട്ടേജ്
सकारात्मक-नकारात्मक पॉलीलूप रिचार्ज,പോസിറ്റീവ്-നെഗറ്റീവ് പോളിലൂപ്പ് റീചാർജ്
सकारात्मक पुरवठा,പോസിറ്റീവ് വിതരണം
संभाव्य अडथळा,സാധ്യതയുള്ള തടസ്സം
संभाव्य फरक,സാധ്യതയുള്ള വ്യത്യാസം
संभाव्य विभाजक,സാധ്യതയുള്ള ഡിവൈഡർ
संभाव्य ऊर्जा,സാധ്യതയുള്ള ഊർജ്ജം
संभाव्य ग्रेडियंट,സാധ്യതയുള്ള ഗ്രേഡിയന്റ്
संभाव्य बदल,സാധ്യതയുള്ള മാറ്റം
पोटेंशियोमीटर,പൊട്ടൻഷിയോമീറ്റർ
पॉवर अॅम्प्लीफायर,പവർ ആംപ്ലിഫയർ
पॉवर कंट्रोल सर्किट,വൈദ്യുതി നിയന്ത്രണ സർക്യൂട്ട്
शक्ती निर्धार,ശക്തി നിർണയം
शक्ती कमी होणे,വൈദ്യുതി നഷ്ടം
शक्ती घटक,പവർ ഫാക്ടർ
पॉवर Fet (FET) फील्ड प्रभावित ट्रान्झिस्टर,പവർ ഫെറ്റ് (FET) ഫീൽഡ് ബാധിത ട്രാൻസിസ്റ്റർ
पॉवर सर्किट,പവർ സർക്യൂട്ട്
शक्ती मिळवणे,അധികാര നേട്ടം
शक्ती मोजमाप,ശക്തി അളക്കൽ
उर्जा मापक,വൈദ്യുതി മീറ്റർ
पॉवर सेन्सर,പവർ സെൻസർ
पॉवर सेन्सर चार्जर,പവർ സെൻസർ ചാർജർ
पॉवर अनुक्रम जनरेटर,പവർ സീക്വൻസ് ജനറേറ്റർ
पॉवर सिग्नल,പവർ സിഗ്നൽ
पॉवर स्पेक्ट्रल विश्लेषण,പവർ സ്പെക്ട്രൽ വിശകലനം
पॉवर स्पेक्ट्रल घनता कार्य,പവർ സ്പെക്ട്രൽ ഡെൻസിറ്റി ഫംഗ്ഷൻ
पॉवर स्पेक्ट्रम,പവർ സ്പെക്ട്രം
