Telugu,Kannada
ఆపరేషన్,ಕಾರ್ಯಾಚರಣೆ
ఆపరేటివ్,ಕಾರ್ಯಕಾರಿಯಾದ
అభిప్రాయం,ಅಭಿಪ್ರಾಯ
వ్యతిరేకత,ವಿರೋಧ
ఎంపిక,ಆಯ್ಕೆ
నోటి,ಮೌಖಿಕ
ఆర్డర్,ಆಜ್ಞ
ఆర్డర్ చెక్,ಆದೇಶ ಪರಿಶೀಲನೆ
రిజర్వేషన్ క్రమం,ಮೀಸಲಾತಿ ಆದೇಶ
నిర్ణయం,ಸಲ್ಲಿಕೆ
సంస్థ,ಸಂಸ್ಥೆ
వ్యవశ్థాపక పట్టిక,ಸಂಸ್ಥೆ ಪಟ್ಟಿ
నిర్వాహకుడు,ಸಂಘಟಕ
ఆధారిత,ಆಧಾರಿತ
అసలైన,ಮೂಲದ
అసలు విభాగం,ಮೂಲ ವಿಭಾಗ
ఒరిజినల్ సేల్ డీడ్,ಮೂಲ ಮಾರಾಟ ಪತ್ರ
అనియంత్రిత యజమాని,ಮೇಲ್ನೋಟದ ಮಾಲೀಕರು
అకస్మాత్తుగా వ్యాపించడం,ಸ್ಫೋಟ
దుస్తులను భత్యం,ಸಜ್ಜು ಭತ್ಯೆ
అవుట్గోయింగ్ సభ్యుడు,ಹೊರಹೋಗುವ ಸದಸ್ಯ
అవుట్గోయింగ్ ఫైల్,ಹೊರಹೋಗುವ ಫೈಲ್
వ్యయం,ವಿನಿಯೋಗಿಸು
అవుట్లెట్,ಮಜಲು
రూపురేఖలు,ರೂಪರೇಖೆಯನ್ನು
Lo ట్లుక్,ಮೇಲ್ನೋಟ
కోర్టు నుండి,ನ್ಯಾಯಾಲಯದಿಂದ ಹೊರಗಿದೆ
కాలాంతరం చెందింది,ಹಳೆಯದು
పనిచేయటంలేదు,ಆದೇಶದಿಂದ ಹೊರಗಿದೆ
ముద్రణ నుండి,ಮುದ್ರಣದಿಂದ ಹೊರಗಿದೆ
మలుపు తిరిగింది,ಹೊರಗಡೆ ತಿರುಗಿ
మలుపు కేటాయింపు,ತಿರುವು ಹಂಚಿಕೆಯಿಂದ
అవుట్‌పోస్ట్,ಹೊರಹ ಬಂತುರು
అవుట్పుట్,ಉತ್ಪಾದನೆ
పూర్తిగా కొనుగోలు,ಸಂಪೂರ್ಣ ಖರೀದಿ
Our ట్‌సోర్స్,ಹೊರಗುತ್ತಿಗೆ
అసాధారణ,ಬಾಕಿ ಉಳಿದಿರುವ
వయస్సు కంటే ఎక్కువ,ವಯಸ್ಸಿಗೆ ತಕ್ಕಂತೆ
మొత్తం,ಒಟ್ಟಾರೆ
మొత్తం లోటు,ಒಟ್ಟಾರೆ ಕೊರತೆ
ఓవర్ బిల్లింగ్,ಓವರ್ ಬಿಲ್ಲಿಂಗ್
అధిక ఛార్జ్,ಹೊರನೋಟು
మీరిన,ಅತಿ ಕಡಿಮೆ
అతిగా అంచనా,ಅತಿರೇಕ
ఓవర్ హెడ్ ఛార్జ్,ಓವರ್ಹೆಡ್ ಹೊಣೆಗಾರಿಕೆ
అతివ్యాప్తి,ಅತಿಕ್ರಮಣ
ప్రాధాన్యతను అధిగమించడం,ಆದ್ಯತೆಯನ್ನು ಅತಿಕ್ರಮಿಸುವುದು
ఓవర్-రూల్,ಅತಿಯಾದ ಗುಣ
పర్యవేక్షణ,ಮೇಲ್ವಿಚಾರಣೆ
ఓవర్ టైం పే,ಅಧಿಕಾವಧಿ ವೇತನ
ఓవర్‌వాల్యుయేషన్,ಅತಿ ಮೌಲ್ಯಮಾಪನ
యాజమాన్యం,ಮಾಲಿಕತ್ವ
ప్యాకేజీ,ಚಿರತೆ
ప్యాకేజీ ఒప్పందం,ಎಲ್ಲವನ್ನೊಳಗೊಂಡ ವ್ಯವಹಾರ
ప్యాకింగ్ మరియు మార్కింగ్,ಪ್ಯಾಕಿಂಗ್ ಮತ್ತು ಗುರುತು
ప్యాకింగ్ జాబితా,ಪ್ಯಾಕಿಂಗ್ ಪಟ್ಟಿ
ఒప్పందం,ಒಪ್ಪಂದ
చెల్లించిన,ಪಾವತಿಸಿದ
చెల్లింపుల మూలధనం,ಪಾವತಿಸಿದ ಬಂಡವಾಳ
కరపత్రం,ಕರಪತ್ರ
ప్యానెల్,ಫಲಕ
కాగితం,ಕಾಗದ
పారా,ಹಣ್ಣು
పారామౌంట్,ಪ್ರಮುಖವಾದ
తల్లిదండ్రులు,ಪೋಷಕರು
తల్లిదండ్రుల,ಪೋಷಕ
మాతృ కార్యాలయం,ಪೋಷಕ ಕಚೇರಿ
అత్యద్బుతము,ಸರ್ವಶ್ರೇಷ್ಠ
పారి పాసు,ಪಾರಿ ಪಾಸು
పారిటీ,ಸಮಾನತೆ
పార్లమెంటు,ಸಂಸತ್ತು
భాగం,ಭಾಗ
పార్ట్ ఫైల్,ಭಾಗ ಫೈಲ್
పాక్షికం,ಭಾಗಶಃ
పాల్గొనండి,ಭಾಗವಹಿಸು
ప్రత్యేకించి,ನಿರ್ದಿಷ್ಟ
వివరాలు,Particulars
విభజన,ವಿಭಾಗ
భాగస్వామి,ಪಾಲುದಾರ
భాగస్వామ్య దస్తావేజు,ಪಾಲುದಾರಿಕೆ ಪತ್ರ
పార్ట్ చెల్లింపు,ಭಾಗ ಪಾವತಿ
పార్ట్ టైమ్,ಅರೆಕಾಲಿಕ
పార్టీ,ಪಕ್ಷ
సమాన విలువ,ಸಮಾನ ಮೌಲ್ಯ
పాస్,ಉತ್ತೀರ್ಣ
పాసేజ్,ಅಂಗೀಕಾರ
పాస్వర్డ్,ಗುಪ್ತಪದ
పేటెంట్,ಪೇಟೆ
పోషకుడు,ಪೋಷಕ
చెల్లించండి,ಪಾವತಿ
చెల్లించే బిల్లు,ಬಿಲ್ ವೇತನ
పే సర్టిఫికేట్,ಪಾವತಿಸಿ ಪ್ರಮಾಣಪತ್ರ
పే రోజు,ವೇತನ ದಿನ
చెల్లింపుదారు,ಪಾವತಿಸುವವನು
చెల్లింపుదారు,ಪಾವತಿಸುವವನು
చెల్లింపు,ಪಾವತಿ
చెల్లించండి,ತೀರಿಸು
పే ఆర్డర్,ವೇತನ ಆದೇಶ
పేరోల్,ಪೇ ರೋಲ್
పే స్కేల్,ಪೇ ಸ್ಕೇಲ್
ధనవి,ಗುಪ್ತವಾದ
శిక్ష,ದಂಡ
శిక్షా స్మృతి,ದಂಡ ಸಂಹಿತೆ
శిక్షా వడ్డీ,ದಂಡದ ಬಡ್ಡಿ
జరిమానా విధించండి,ದಂಡಿಸು
పెనాల్టీ,ದಂಡ
పెండింగ్‌లో ఉంది,ಬಾಕಿ ಉಳಿದಿದೆ
పెన్ డౌన్ సమ్మె,ಪೆನ್ ಡೌನ್ ಸ್ಟ್ರೈಕ್
పెన్షన్,ಪಿಂಚಣಿ
పెన్షనబుల్,ಒಡ್ಡಿಕೊಳ್ಳಬಹುದಾದ
పెన్షనర్,ಪಿಶಕ್ತಾರ
పెన్షన్ పథకం,ಪಿಂಚಣಿ ಯೋಜನೆ
ఏడాదికి,ವರ್ಷಕ್ಕೆ
ప్రతి బేరర్‌కు,ಪ್ರತಿ ಧಾರಕ
తలసరి (= తలకి),ತಲಾ (= ಪ್ರತಿ ತಲೆಗೆ)
శాతం,ಶೇಕಡಾ
శాశ్వత,ದೀರ್ಘಕಾಲಿಕದ
ప్రిఫరెన్షియల్ కొనుగోలు,ಆದ್ಯತೆಯ ಖರೀದಿ
ప్రదర్శించండి,ನಿರ್ವಹಿಸು
పనితీరు,ಪ್ರದರ್ಶನ
కాలం,ಅವಧಿ
ఆవర్తన,ನಿಯತಕಾಲಿಕ
సమీక్షలో ఉన్న కాలం,ಪರಿಶೀಲನೆಯ ಅವಧಿ
పెర్జరీ,ಸುಳ್ಳುತನ
ప్రోత్సాహకాలు,ವಿಶ್ವಾಸಾರ್ಹ
శాశ్వత,ಶಾಶ್ವತ
ప్రతి మెన్సెం,ಪ್ರತಿ ಪುರುಷರು
అనుమతించదగినది,ಅನುಮತಿ
అనుమతి,ಅನುಮತಿ
అనుమతి,ಅನುಮತಿ
అనుమతి,ಅನುಮತಿ
శాశ్వత,ಶಾಶ್ವತವಾದ
శాశ్వతత్వం,ಶಾಶ್ವತತೆ
Perquisites (= ప్రోత్సాహకాలు),ಪರ್ಕ್ವಿಸೈಟ್‌ಗಳು (= ಪರ್ಕ್ಸ್)
వ్యక్తి,ವೈಯಕ್ತಿಕ
వ్యక్తిగత ఆస్తులు,ವೈಯಕ್ತಿಕ ಸ್ವತ್ತುಗಳು
వ్యక్తిగత బంధం,ವೈಯಕ್ತಿಕ ಬಂಧ
వ్యక్తిత్వం,ವ್ಯಕ್ತಿತ್ವ
Persona non grata,ವ್ಯಕ್ತಿತ್ವ ನಾನ್ ಗ್ರಾಟಾ
సిబ్బంది,ಸಿಬ್ಬಂದಿ
సిబ్బంది విధానం,ಸಿಬ್ಬಂದಿ ನೀತಿ
దృష్టికోణం,ದೃಷ್ಟಿಕೋನ
పర్సుయేషన్,ಮನವೊಲಿಕೆ
సంబంధిత,ಉಪಾಧ್ಯಕ್ಷ
పెరెసల్,ಪಠಣ
పిటిషన్,ಮನವಿ
పిటిషనర్,ಅರ್ಜಿದಾರ
దశ,ಹಂತ
ఛాయాచిత్రం,.ಾಯಾಚಿತ್ರ
ఫోటోస్టాట్,ಗಾಡಿ
భౌతిక తనిఖీ,ದೈಹಿಕ ಪರಿಶೀಲನೆ
శారీరక లోపం,ದೈಹಿಕ ದೋಷ
శారీరక విద్య,ದೈಹಿಕ ಶಿಕ್ಷಣ
శారీరకంగా వికలాంగులు,ದೈಹಿಕವಾಗಿ ಅಂಗವಿಕಲ
భౌతిక ధృవీకరణ,ದೈಹಿಕ ಪರಿಶೀಲನೆ
పీస్‌మీల్,ತುಂಡು ತುಂಡು
ముక్క రేటు,ತುಂಡು ದರ
యాత్రికుడు,ಯಾತ್ರಿಕ
పైలట్ ప్రోగ్రామ్,ಪ್ರಾಯೋಗಿಕ ಕಾರ್ಯಕ್ರಮ
పిన్,ಗಡಿ
ప్లేస్‌మెంట్ సేవ,ನಿಯೋಗ ಸೇವೆ
పుట్టిన స్థలం,ಹುಟ್ಟಿದ ಸ್ಥಳ
పనిచేసే ప్రదేశం,ಕೆಲಸದ ಸ್ಥಳಕ್ಕೆ
వాది,ವಾದಿ
ప్రణాళిక,ಯೋಜಿಸು
ప్రణాళిక,ಯೋಜನೆ
మొక్క,ಸಸ್ಯ
ప్లేయర్,ಆಟಗಾರ
అభ్యర్ధన,ಮನವಿ
ప్లీడర్,ಮನವಿ
ప్రజాభిప్రాయ సేకరణ,ಜನಾಭಿಪ್ರಾಯ ಸಂಗ್ರಹ
ప్రతిజ్ఞ,
హాజరు కావలసిన సభాసమావేశం,ಸಮಗ್ರ ಅಧಿವೇಶನ
ప్లీనిపోటెన్షియరీ,ಪಟ್ಟು
పునాది ప్రాంతం,ಪ್ಲ್ಯಿಂತ್ ಪ್ರದೇಶ
విధానం,ನೀತಿ
రాజకీయ కార్యకలాపాలు,ರಾಜಕೀಯ ಚಟುವಟಿಕೆ
ఎన్నికలో,ಮತದಾನ
కాలుష్యం,ಮಾಲಿನ್ಯ
రాజకీయ,ರಾಜಕೀಯ
పూల్,ಕೊಳ
పోర్ట్‌ఫోలియో,ಭಾಗ
స్థానం,ಸ್ಥಾನ
అనుకూల,ಧನಾತ್ಮಕ
పోస్ట్,ಚೂರುಚೂರು
పోస్ట్ డేటెడ్,ನಂತರದ
ఫాక్టో అనంతర అనుమతి,ವಾಸ್ತವಿಕ-ನಂತರದ ಅನುಮೋದನೆ
పోస్ట్ గ్రాడ్యుయేట్,ಸ್ನಾತಕೋತ್ತರ
మరణానంతర,ಮರಣೋತ್ತರ
పోస్టింగ్,ಹತೋಟಿ
పోస్ట్ మార్టం పరీక్ష,ಮರಣೋತ್ತರ ಪರೀಕ್ಷೆ
వాయిదా,ಮುಂದೂಡು
పోస్ట్‌స్క్,ಪೋಸ್ಟ್‌ಸ್ಕ್ರಿಪ್ಟ್ (ಪಿ.ಎಸ್.)
శక్తి,ಅಧಿಕಾರ
పవర్ ఆఫ్ అటార్నీ,ವಕೀಲರ ಅಧಿಕಾರ
ఆచరణీయమైనది,ಪ್ರಾಯೋಗಿಕ
ప్రాక్టీస్,ಅಭ್ಯಾಸ
ప్రీ-ఆడిట్,ಪೂರ್ವ-ಪಾಲನೆ
ముందు జాగ్రత్త,ಮುನ್ನೆಚ್ಚರಿಕೆ
పూర్వదర్శనం,ಪೂರ್ವನಿದರ್ಶನವನ್ನು
Precis,ನಿಖರವಾಗಿ
ఖచ్చితమైనది,ನಿಖರವಾದ
మూసివేయు,ಪ್ರತಿಬಂಧಿಸು
ముందస్తు భావన,ಪೂರ್ವ -ಸುಗಂಧ
పూర్వీకుడు,ಪೂರ್ವವರ್ತಿ
ప్రధానమైనది,ಪ್ರಧಾನ
ముందుమాట,ಮುನ್ನುಡಿ
ఇష్టపడండి,ಆದ್ಯತೆ
పక్షపాతం,ಪೂರ್ವಸಿದ್ಧತೆ
ప్రాథమిక,ಪೂರ್ವಭಾವಿ
అకాల,ಅಕಾಲಿಕ
ప్రాంగణం,ಆವರಣ
ప్రీమియం,ಪ್ರಬಲ
ప్రీపెయిడ్,ಪೂರ್ವದ
ప్రీపెయిడ్ కార్డ్,ಪ್ರಥಮದ ಚೀಟಿ
ముందే ప్రణాళిక,ಮೊದಲೇ ಯೋಜಿಸಿದ
ప్రిపోన్,ಹೆಗ್ಗರು
ముందే రియోటెడ్ బిల్లు,ಮೊದಲೇ ಸ್ವೀಕರಿಸಿದ ಮಸೂದೆ
హక్కు,ಅಧಿಕಾರ
సూచించండి,ಸೂಚಿಸು
సూచించబడింది,ನಿಗದಿತ
సూచించిన రూపం,ನಿಗದಿತ ರೂಪ
ప్రదర్శన,ಪ್ರಸ್ತುತತೆ
అధ్యక్షత,ಅಧ್ಯಕ್ಷ
అధ్యక్షుడు,ಅಧ್ಯಕ್ಷ
నొక్కండి,ಒತ್ತಿ
కాపీని నొక్కండి,ನಕಲು ಒತ್ತಿರಿ
ప్రెస్ గ్యాలరీ,ಗ್ಯಾಲರಿ ಒತ್ತಿರಿ
.హించారు,Edಹ್ಮಳಿದ
Ump హించిన వేతనం,Ump ಹೆಯ ವೇತನ
Upp హించబడింది,ಮುಟ್ಟುಗೋಲು ಹಾಕಿಕೊಂಡ
సాకు,ನೆಪ
వ్యాప్తి చెందడం,ಮೇಲುಗೈ
నిరోధించండి,ತಡೆಯಿಸು
నివారణ,ತಡೆಗಟ್ಟುವಿಕೆ
నివారణ,ತಡೆಗಟ್ಟುವ
ధర హెచ్చుతగ్గులు (= ధర కదలికలు),ಬೆಲೆ ಏರಿಳಿತ (= ಬೆಲೆ ಚಲನೆಗಳು)
ధర,ಬೆಲೆ
ప్రిమా ఫేసీ,ಪ್ರಾಥಮಿಕ ಮುಖ
ప్రధానంగా,ಪ್ರಾಥಮಿಕವಾಗಿ
ప్రాథమిక,ಪ್ರಾಥಮಿಕ
ప్రాథమిక రశీదు,ಪ್ರಾಥಮಿಕ ರಶೀದಿ
ప్రిన్సిపాల్,ಪ್ರಧಾನ
ప్రధాన రుణగ్రహీత,ಪ್ರಧಾನ ಸಾಲಗಾರ
ప్రింటర్,ಮುದ್ರಕ
ముద్రణ,ಮುದ್ರಣ
ముందు సూచన,ಹಿಂದಿನ ಸೂಚನೆ
ప్రాధాన్యత గ్రేడింగ్,ಆದ್ಯತೆಯ ಶ್ರೇಣೀಕರಣ
జైలు,ಜೈಲು
ఖైదీ,ಕೈದಿ
గోప్యత,ಗೌಣತೆ
ప్రైవేట్ మరియు రహస్య,ಖಾಸಗಿ ಮತ್ತು ಗೌಪ್ಯ
ప్రత్యేక హక్కు,ಹಕ್ಕು
ప్రివిలేజ్ కమిటీ,ಸವಲತ್ತು ಸಮಿತಿ
బహుమతి,ಬಹುಮಾನ
సంభావ్యత,ಸಂಭವನೀಯತೆ
ప్రోబేట్,ಪರೀಕ್ಷೆಗೆ ಸಂಬಂಧಿಸಿದ
పరిశీలన,ಸಂಚಾರಿ
ప్రొబేషనరీ,ಪರೀಕ್ಷಾ
ప్రొబేషనర్,ಪರೀಕ್ಷಕ
పరిశోధన,ಶೋಧಿಸು
విధాన నియమాలు,ಕಾರ್ಯವಿಧಾನದ ನಿಯಮಗಳು
విధానం,ವಿಧಾನ
ప్రొసీడింగ్స్,ಕಾರ್ಯ
ప్రక్రియ,ಪ್ರಕ್ರಿಯೆ
ప్రాసెసింగ్,ಸಂಸ್ಕರಣೆ
Procession రేగింపు,ಮೆರವಣಿಗೆ
ప్రకటించండి,ಘೋಷಿಸು
ప్రకటన,ಘೋಷಣೆ
సేకరణ,ಸಂಗ್ರಹ
ఉత్పత్తి,ಉತ್ಪನ್ನ
ఉత్పత్తి,ಉತ್ಪಾದನೆ
వృత్తి,ವೃತ್ತಿ
వృత్తిపరమైన సాధన,ವೃತ್ತಿಪರ ಸಾಧನೆ
ప్రావీణ్యత ధృవీకరణ పత్రం,ಪ್ರಾವೀಣ್ಯತೆ ಪ್ರಮಾಣಪತ್ರ
ప్రొఫైల్,ಪ್ರಚಾರ
లాభం,ಲಾಭ
ప్రోగ్రామ్,ಕಾರ್ಯಕ್ರಮ
ప్రోగ్రామ్ షెడ్యూల్,ಕಾರ್ಯಕ್ರಮದ ವೇಳಾಪಟ್ಟಿ
ప్రోగ్రామింగ్,ಪ್ರೋಗ್ರಾಮಿಂಗ್
పురోగతి,ಪ್ರಗತಿ
ప్రగతిశీల,ಪ್ರಗತಿಪರ
నిషేధించబడింది,ನಿಷೇಧಿಸಿದ
నిషేధిత ప్రాంతం,ನಿಷೇಧಿತ ಪ್ರದೇಶ
నిషేధం,ನಿಷೇಧಿಸುವಿಕೆ
నిషేధ క్రమం,ನಿಷೇಧದ ಆದೇಶ
ప్రాజెక్ట్,ಯೋಜನೆ
ప్రొజెక్షన్,ಪ್ರಕ್ಷೇಪಣ
ప్రముఖ,ಮಹತ್ವದ
వాగ్దానం,ವಾಗ್ದಾನ
ప్రామిసరీ నోటు,ಪ್ರಾಮಿಸರಿ ಟಿಪ್ಪಣಿ
ప్రోత్సహించండి,ಉತ್ತೇಜಿಸು
ప్రమోటర్,ಪೂರ್ವಪತಿ
ప్రచారం,ಪ್ರಚಾರ
ప్రాం,ಸೋಗು ಮಾಡು
ప్రోమల్గేట్,ಪ್ರಚಾರ ಮಾಡು
ఉచ్చారణ,ಉಚ್ಚರಿಸು
ఉచ్చారణ,ಘೋಷಣೆ
రుజువు,ಪುಕ್ಕಲ
పంపకం యొక్క రుజువు,ಡೆಸ್ಪ್ಯಾಚ್ನ ಪುರಾವೆ
రుజువు పఠనం,ಪುರಾವೆ ಓದುವಿಕೆ
ప్రచారం,ಹರಡು
ప్రచారం,ಪ್ರಸರಣ
సరైనది,ಸರಿಯಾದ
ఆస్తి,ಆಸ್ತಿ
ప్రతిపాదన,ಪ್ರಸ್ತಾಪ
ప్రతిపాదించండి,ಪ್ರಸ್ತಾಪಿಸು
ప్రతిపాదన,ಪ್ರತಿಪಾದಿಸು
యాజమాన్యం,ಸ್ವಾಮ್ಯದ
యాజమాన్యం,ಸಾವತಿತೆ
ప్రో-రాటా,ರಾಟ
ప్రో-రాటా కోటా,ರಾಟಾ ಕೋಟಾ
ప్రోరోగ్,ಪ್ರಬಲವಾದವ
లాభాలు మరియు నష్టాలు,ಒಳ್ಳೇದು ಮತ್ತು ಕೆಟ್ಟದ್ದು
నిషేధించండి,ನಿಷೇಧಿಸು
ప్రాసిక్యూషన్,ಕಾನೂನು ಕ್ರಮ
ప్రాస్పెక్టస్,ಸ ೦ ಗಡಿ
ప్రోటీంపోర్ నియామకం,ಪ್ರೊಟೆಂಪೋರ್ ನೇಮಕಾತಿ
ప్రోటోకాల్,ಶಿಷ್ಟಾಚಾರ
నిరూపించండి,ಸಾಬೀತು
అందించబడింది,ಒದಗಿಸಿದ
భవిష్య నిధి,ಭವಿಷ್ಯ ನಿಧಿ
నియమం,ಒದಗಿಸು
తాత్కాలిక,ತಾತ್ಕಾಲಿಕ
తాత్కాలిక జాబితా,ತಾತ್ಕಾಲಿಕ ಪಟ್ಟಿ
ప్రొవిసో,ನಿವ್ವಳ
సామీప్యం,ಸಾಮೀಪ್ಯ
ప్రాక్సీ,ಪ್ರಾಕ್ಸಿ
ప్రజా,ಸಾರ್ವಜನಿಕ
ప్రచురణ,ಪ್ರಕಟಣೆ
పబ్లిక్ డ్యూటీ,ಸಾರ್ವಜನಿಕ ಕರ್ತವ್ಯ
ప్రజా ప్రయోజన వ్యాజ్యం,ಸಾರ್ವಜನಿಕ ಹಿತಾಸಕ್ತಿ ದಾವೆ
పబ్లిసిటీ,ಪ್ರಚಾರ
ప్రచురించండి,ಪ್ರಕಟಿಸು
ఆలస్యము కానట్టి,ಸಮಯಕ್ಕೆ ತಕ್ಕಂತೆ ಇರುವ
శిక్ష,ಶಿಕ್ಷೆ
కొనుగోలు,ಖರೀದಿಸು
పూర్తిగా తాత్కాలిక,ಸಂಪೂರ್ಣವಾಗಿ ತಾತ್ಕಾಲಿಕ
ప్రయోజనం,ಉದ್ದೇಶ
వెంబడించండి,ಹಿ ೦ ದಿಸು
ముసుగు,ಬಟರು
పరిధి,ವ್ಯಾಪ್ತಿ
ఉంచండి,ಎಸೆ
పుట్-అప్ స్లిప్,ಪತಂಗ
అర్హత,ಅರ್ಹತೆ
అర్హత కలిగిన అభ్యర్థి,ಅರ್ಹ ಅಭ್ಯರ್ಥಿ
అర్హత,ಅರ್ಹತೆ
అర్హత పరీక్ష,ಅರ್ಹತಾ ಪರೀಕ್ಷೆ
క్వాలిఫైయింగ్ టెస్ట్,ಅರ್ಹತಾ ಪರೀಕ್ಷೆ
గుణాత్మక పద్ధతులు,ಗುಣಾತ್ಮಕ ತಂತ್ರಗಳು
నాణ్యత,ಗುಣಮಟ್ಟ
నాణ్యత నియంత్రణ,ಗುಣಮಟ್ಟ ನಿಯಂತ್ರಣ
పరిమాణం,ಪ್ರಮಾಣ
దిగ్బంధం సెలవు,ಸ್ಥೂಲಕಾಯ ರಜೆ
త్రైమాసికంలో,ತ್ರೈಮಾಸಿಕ
క్వాష్,ರದ್ದುಮಾಡು
పాక్షం,ಕುರಿಮರಿ
పాక్షిక-శాశ్వత,ಲಂಬತೆ
ప్రశ్న,ಪ್ರಶ್ನಿಸು
ప్రశ్న,ಪ್ರಶ್ನೆ
ప్రశ్నార్థకం,ಪ್ರಶ್ನಾರ್ಹ
ప్రశ్న గంట,ಪ್ರಶ್ನೆ ಗಂಟೆ
ప్రశ్నాపత్రం,ಪ್ರಶ್ನಾವಳಿ
నిష్క్రమించండి,ಬಿಟ್ಟು
కోరం,ಕೋರಂ
కోటా,ಕೋಟಲ
కొటేషన్,ಉದ್ಧರಣ
కోట్,ಉಲ್ಲೇಖಿಸು
జాతి,ಓಟ
జాతి వివక్ష,ಜನಾಂಗೀಯ ತಾರತಮ್ಯ
రాక్,Rackರು
దాడి,ದಾಳಿ
రైల్వే,ರೈಲ್ವೆ
పెంచండి,ಸ ೦ ತಗುಡು
యాదృచ్ఛికంగా,ಯಾದೃಚ್ randomಿಕ
యాదృచ్ఛిక నమూనా,ಯಾದೃಚ್ s ಿಕ ಮಾದರಿ
పరిధి,ವ್ಯಾಪ್ತಿ
ర్యాంక్,ದೆವ್ವ
శ్రేణీకరించు మరియు దాఖలుచేయు,ಶ್ರೇಣಿ ಮತ್ತು ಫೈಲ್
ర్యాంకింగ్,ಸ್ಥಾನಮಾನ
రాపిడ్ యాక్షన్ ఫోర్స్,ಕ್ಷಿಪ್ರ ಕ್ರಿಯಾ ಬಲ
అరుదైన,ಅಪರೂಪದ
దద్దుర్లు,ದದ್ದಲು
రేట్ విలువ,ಬಲವಂತವಾಗಿ
రేటు,ದರ
రేటు ఒప్పందం,ದಣಿ
రేటు జాబితా,ದರ ಪಟ್ಟಿ
ధృవీకరణ,ಹಣವಾಯು
రేటింగ్,ರೇಟಿಂಗ್
నిష్పత్తి,ಅನುಪಾತ
రేషన్,ಪಡಿತರ
హేతుబద్ధమైన,ತರ್ಕಬದ್ಧ
హేతుబద్ధీకరణ,ತರ್ಕಬದ್ಧಗೊಳಿಸುವಿಕೆ
రేషన్ భత్యం,ಪಡಿತರ ಭತ್ಯೆ
ముడి సరుకు,ಕಚ್ಚಾ ವಸ್ತು
ముడి ఉత్పత్తి,ಕಚ್ಚಾ ಉತ್ಪನ್ನ
స్పందన,ಪ್ರತಿಕ್ರಿಯೆ
పఠనం,ಓದುವಿಕೆ
రీజస్ట్,ಮರುಕಳಿಸು
రెడీమేడ్ ప్లాన్,ಸಿದ್ಧ-ನಿರ್ಮಿತ ಯೋಜನೆ
రెడీ లెక్కింపు,ಸಿದ್ಧ ಲೆಕ್ಕಪರಿಶೋಧಕ
నిజమైన,ನಿಜವಾದ
నిజమైన సంపాదన,ನಿಜವಾದ ಗಳಿಕೆ
రియల్ ఎస్టేట్,ರಿಯಲ್ ಎಸ್ಟೇಟ್
వాస్తవికత,ವಾಸ್ತವ
సాక్షాత్కారం,ಸಾಕ್ಷಾತ್ಕಾರ
గ్రహించండి,ಅರಿತುಕೊರು
తిరిగి నియామకం,ಪುನರ್ರಚನೆ
తిరిగి స్వాధీనం,ಪುನಃ ಸ್ವಾಧೀನಪಡಿಸಿಕೊಳ್ಳುವುದು
కారణం,ಕಾರಣ
పున ass పరిశీలన,ಮರುಮುದ್ರಣ
రిబేటు,Rebಲ ಸಾಧನೆ
గుర్తుకు తెచ్చుకోండి,ನೆನಪಿರಿಸು
తగ్గుతుంది,ಹಿಮ್ಮೆಟ್ಟಿಸು
రసీదు,ರಶೀದಿ
రసీదు పుస్తకం,ರಶೀದಿ ಪುಸ್ತಕ
రశీదులు మరియు పంపిణీ,ರಶೀದಿಗಳು ಮತ್ತು ವಿತರಣೆಗಳು
స్వీకరించండి,ಸ್ವೀಕರಿಸು
రిసీవర్,ರವಾನೆಗಾರ
ఇటీవలి,ಇತ್ತೀಚಿನ
రిసెప్షన్,ಆರತಕ್ಷತೆ
గ్రహణ,ಗ್ರಹಣ
విరామ కాలము,ಹಿಂಜಸುವುದು
గ్రహీత,ಸಹಭರಿತ
పరస్పరం,ಪರಸ್ಪರ ಸಂಬಂಧ
పరస్పర డిమాండ్,ಪರಸ್ಪರ ಬೇಡಿಕೆ
పరస్పర,ಪ್ರತಿಕೂಲಿಸು
పరస్పరం,ಪರಸ್ಪರತೆ
నిర్లక్ష్యంగా,ಅಜಾಗರೂಕ
కోలు,ಲೆಕ್ಕರಿಸು
లెక్కించదగిన సేవ,ಲೆಕ್ಕಿಸಬಹುದಾದ ಸೇವೆ
పునరుద్ధరణ,ಸುಧಾರಣತೆ
గుర్తింపు,ಗುರುತಿಸುವಿಕೆ
గుర్తించబడింది,ಮಾನ್ಯತೆ ಪಡೆದ
గుర్తుకు తెచ్చుకోండి,ನೆನಪಿಡಿಸು
సిఫార్సు చేయండి,ಶಿಫಾರಸು
సిఫార్సు,ಶಿಫಾರಸು
సిఫార్సు లేఖ,ಶಿಫಾರಸು ಪತ್ರ
సయోధ్య,ಹೊಂದಾಯಿಸು
సయోధ్య,ಸಮರಸೋಹನ
పున ons పరిశీలన,ಪುನಸ್ಸಂಯೋಜನೆ
పునర్నిర్మాణం,ಪುನರ್ನಿರ್ಮಾಣ
పునర్నిర్మాణం,ಪುನರ್ನಿರ್ಮಾಣ
ఫైల్ యొక్క పునర్నిర్మాణం,ಫೈಲ್‌ನ ಪುನರ್ನಿರ್ಮಾಣ
రికార్డ్,ದಾಖಲೆ
రికార్డ్ బుక్,ದಾಖಲೆ ಪುಸ್ತಕ
