Tamil,Hindi
வெளிச்சம் அளவுகோல்,प्रदीप्ति मापी
ஒளிரும்,प्रदीपक
பிரதிபலிப்பு,प्रतिबिम्ब
"கற்பனையானது, கற்பனையானது, கற்பனையானது","कल्पित, काल्पनिक, अधिकल्पित"
நீரில் மூழ்கிய பொருள்,निमज्जित वस्तु
மூழ்குதல்,"निमज्जन, निमीलन"
மின்மறுப்பு ஊடுருவல்,प्रतिबाधा प्रवेश्यता
"தாக்கம், தாக்கம், தாக்கம், மோதல், மீள் எழுச்சி","समाघात, आघट्ट, संघटट, टक्कर, प्रतिघात"
தாக்க விளைவு,संघट्ट प्रभाव
மின்தடை,प्रतिबाधा
அதிர்ச்சியளிக்கிறது,प्रघाती
அழுத்தம் கொடுக்கப்பட்டது,आरोपित दाब
"செறிவூட்டப்பட்ட, உட்பொதிக்கப்பட்ட","संसेचित, अंतर्भरित"
உந்துவிசை,आवेग
தூய்மையற்ற,अशुदध
புற கடத்துத்திறன் (வெளிப்புற கடத்துத்திறன்),अपद्रव्य चालकता (बहिर्ज चालकता)
செவிக்கு புலப்படாமை,अश्रव्यता
செவிக்கு புலப்படாத,अश्रव्य
ஒளிரும்,तापदीप्ति
ஒளிரும்,तापदीप्त
ராப்சோடிக்,"कला-असंबदध, असंबदध"
வரவிருக்கும்,आगमी
அடக்க முடியாத தன்மை,असंपीड्यता
அதிகரிக்கும் அலைவு,वर्धमान दोलन
அதிகரித்த காந்தம்,वर्धित चुंबकशीलता
இலவச விநியோகம்,स्वतंत्र वितरण
"எல்லையற்ற, தீர்மானிக்கப்படாத, தீர்மானிக்கப்படாத, 4நிச்சயமற்ற","अपरिमित, अनिर्धारित, अनिर्धार्य, 4अनिश्चित"
"கொடிய, சுட்டி, 3இண்டெக்ஸ்","घातक, सूचक, 3सूचकांक"
"மறைமுக, மறைமுக","परोक्ष, अप्रत्यक्ष"
உத்வேகம் பெற்றது,प्रेरित
"வருகை, தூண்டல், தூண்டல்","आगमन, प्रेरण, विप्रेरण"
ஊக்கமளிக்கும்,प्रेरणिक
தூண்டுபவர்,"प्रेरक, विप्रेरक"
செயலற்ற,जड़त्वीय
விவரிக்க முடியாத ஆதாரம்,अक्ष्य स्रोत
"எல்லையற்ற, எல்லையற்ற","अनंत, अपरिमित"
"முடிவிலி, எல்லையற்ற","अनंत, अनंतियाँ"
"எல்லையற்ற, எல்லையற்ற","अनंत, अनंती"
எரியக்கூடிய தன்மை,ज्वलनशीलता
எரியக்கூடியது,ज्वलनशील
வரத்து,अंतर्वाह
வரத்து,अंतर्वाह
தகவல்,सूचना
மிக குறைந்த அதிர்வெண்,अतिनिम्न आवृत्ति
அகச்சிவப்பு,अवरक्त
செவிக்கு புலப்படாத,अवश्रव्य
அவ ஷ்ரவிகி,अव श्राविकी
இணக்கமின்மை,असमांगता
வேறுபட்டது,"असमांगी, असमधाती"
ஆரம்ப,प्रारंभिक
ஊசி,अन्त:क्षेपण
நுழைய,प्रवेश
"உள், உள், உள், உள்","आंतर, आंतरिक, आभ्यंतर, भीतरी"
"உள்ளீடு (n.), உள்ளீடு (v.)","निवेश (सं.), निविष्ट (वि.)"
இழிவான,हीनग्राही
வாழ்வு,लिवेशन
"முக்கியமற்ற, முக்கியமற்ற","नगण्य, उपेक्षणीय"
மேற்பார்வை,निरीक्षण
"நிறுவல், நிறுவல், நிறுவல்","संस्थापन, अधिष्ठापन, अधिष्ठान"
கணம்,क्षण
அறிவுறுத்தல்,अनुदेश
இயந்திரம்,यंत्र
இயந்திரவியல்,यंत्रीय
"இயந்திரமயமாக்கல், சட்டசபை","यंत्रीकरण, यंत्रसमुच्चय"
"காப்பு, காப்பு","विद्युतरोधी, ऊष्मारोधी"
காப்பு,"रोधन, रोध (सं.), विद्युतरोधन, ऊष्मा रोधन"
"இன்சுலேடிங், இன்சுலேட்டிங், இன்சுலேடிங்","रोधी, विद्युतरोधी, ऊष्मारोधी"
"1முழு எண், முழு எண்","1पूर्ण संख्या, पूर्णांक"
ஒருங்கிணைப்பு,समाकलनीयता
"ஒருங்கிணைந்த, முழு எண்","समाकल, पूर्णांकीय"
ஒருங்கிணைப்பு,समाकलन
"தீவிர, சீற்றம்","तीव्र, उग्र"
தீவிரப்படுத்துதல்,तीव्रीकरण
"இழுவை, முடுக்கி","प्रकर्षण, तीव्रक"
"தீவிரம், தீவிரம், தீவிரம்","तीव्रता, उग्रता, प्रकर्ष"
தீவிரமான,गहन
தொடர்பு,अन्योन्यक्रिया
அணுக்கரு,अंतरापरमाणुक
"பரிமாற்றம், பரிவர்த்தனை","विनिमय, व्यतिहार"
"ஒன்றுக்கொன்று சார்ந்திருத்தல், ஒன்றுக்கொன்று சார்ந்திருத்தல்","परस्परनिर्भरता, अन्योन्याश्रय"
ஒன்றையொன்று சார்ந்தது,अन्योन्याश्रित
பரஸ்பர பரவல்,अन्योन्य विसरण
இடைமுகப் பக்கம்,"अंतरापृष्ठ, पार्थक्य पृष्ठ"
குறுக்கு நிரப்பு,पार भरण
இடைமுக கோணம்,अंतराफलक कोण
"குறுக்கீடு, குறுக்கீடு, தடை","अंत:क्षेप, व्यतिकरण, बाधा"
விண்மீன்களுக்கு இடையேயான,अंतरामंदाकिनीय
"உள், உள், உள் (வி.), உள், உள், உள் (வி.)","अभ्यंतर, अंतरंग, अंतः (सं.), अंतर्गृढ़, आंतरिक, अंत:स्थ (वि.)"
"ஒத்திசைவு, ஒத்திசைவு","अन्त:बंधन, अंतर्ग्रथन"
"இடைநிலை, இரண்டாம் நிலை, நடுத்தர, இடைநிலை","मध्वर्ती, माध्यमिक, मध्य, मध्यक"
உலோகங்களுக்கிடையேயான,अंतराधातुक
"இடைப்பட்ட, இடைப்பட்ட","सविराम, आंतरायिक"
மூலக்கூறுகளுக்கிடையேயான,अंतरा-अणुक
உள்,आंतरिक
சர்வதேச,अंतर्राष्ट्रीय
இடைநிலை,अंतरातलीय
கிரகங்களுக்கு இடையேயான,अंतराग्रहीय
இடைச்செருகல்,अंतर्वेशन
அர்த்தமுள்ள தன்மை,अर्थबोध्यता
"தேர்வாளர், மொழிபெயர்ப்பாளர்","निर्वाचित्र, इंटरप्रेटर"
குறுக்கீடு செய்பவர்,अंतरायित्र
வெட்டும்,प्रतिच्छेदी
"குறுக்குவெட்டு, குறுக்குவெட்டு, குறுக்குவெட்டு","प्रतिच्छेदन, प्रतिच्छेद, सर्वनिष्ठ"
இடைவெளி,अंतराल
நட்சத்திரங்களுக்கு இடையேயான,अंतरातारकीय
இடைநிலை,"अंतराली, अंतराकाशी"
"இடைவெளி, இடைவெளி","अंतराल, अंतर"
நெருக்கமான,घनिष्ठ
இறுதியில்,अंतः
அணுக்கரு,अंत:परमाणुक
"நாஸ் (பரம்பரை), அந்தர் (உள்)","नैज (इन्हरैट), आंतर (इन्टर्नल)"
நிச்சயம்,निश्चर
"கண்டுபிடிப்பு, கண்டுபிடிப்பு","आविष्कार, ईज़आद"
"தலைகீழ், தலைகீழ், எதிர்","प्रतिलोप, व्युत्क्रम, विपरीत"
"தலைகீழ், தலைகீழ்","प्रतिलोमन, व्युत्क्रमण"
பிரதிநிதித்துவம்,प्रतीप करना
"தலைகீழ், தலைகீழ்","प्रतिलोमित, व्युत्क्रमित"
குருடர்,अश्यान
கொந்தளிப்பான திரவம்,अश्यान तरल
கண்ணுக்கு தெரியாதது,अदृश्यता
கண்ணுக்கு தெரியாத,अदृश्य
அயனி,आयन
அயனி,"आयनिक, आयनी"
அயனியாக்கம் செய்யக்கூடியது,आयननीय
"அயனியாக்கம், அயனியாக்கம்","आयनित करना, आयनित होना"
"அயனோஸ்பியர், அயனோஸ்பியர்","आयन मंडल, आयनोस्फियर"
அயனோஸ்பியர்,आयनमंडली
கருவிழி,आइरिस
கதிர்வீச்சு,किरणित
கதிர்வீச்சு,किरणन
பகுத்தறிவற்ற,अपरिमेय
"ஈடுசெய்ய முடியாத, சீர்படுத்த முடியாத, சீர்செய்ய முடியாத","अखंडनीय, अलघुकरणीय, असमानेय"
ஒழுங்கற்ற,अनियमित
மீள முடியாதது,अनुत्क्रमणीय
சுழலும்,"अघूर्णनी, अघूर्णी"
"ஐசோட்ரோபிக், ஐசோட்ரோபிக் வளைவு","समैन्ट्रॉपिक, समैन्ट्रॉपिक वक्र"
சப்பான்ட்ரோபிகல்,सपैन्ट्रॉपिकतः
"நான் சமிக்ஞை செய்கிறேன், நான் சமிக்ஞை செய்கிறேன்","I सिग्नल, I संकेत"
"ஐசோபார்கள், ஐசோடோப்புகள்","समदाब रेखा, समभारिक परमाणु"
"ஐசோபாரிக், சமச்சீர், சமநிலை","समदाब, समदाबी, समभारित"
"ஐசோமெட்ரிக் கோடு, ஐசோடோப்பு கோடு","समायतनिक रेखा, समस्थूलता रेखा"
ஐசோ-அயனி,सम-आयतनिक
ஒரே மாதிரியான,"समवर्णी, समवर्णक"
ஒத்திசைவு வரி,समकालिक रेखा
ஒத்திசைவான வேகம்,समकालिक गति
ஐசோமெட்ரிக்,समनतिक
சமபலம்,समविभव
சம ஆற்றல்,"सम-ऊर्जित, समोर्ज"
"சமபக்க (வி.), ஐசோசெல்ஸ் கோடு (எட்.)","तुल्यकोणी (वि.), समदिक्पाती रेखा (सं.)"
"பிரிக்க, (adj.), பிரிக்க","वियुक्त, (सं.), विलग करना, वियुक्त करना (क्रि.)"
"தனிமைப்படுத்தப்பட்ட, தனிமைப்படுத்தப்பட்ட, ஒற்றை","वियुक्त, विलगित, एकल"
"பிரித்தல், பிரித்தல், பிரித்தல்","विलगन, पृथक्करण, पार्थक्य"
ஐசோமர்,समावयवी
ஐசோமர்,समावयवन
ஐசோமெரிசம்,समावयवता
"ஐசோமெட்ரிக், முக்கோணம், கன சதுரம், ஐசோமெட்ரிக்","समदूरीक, त्रिसमलंबाक्., घनीय, आइसोमेट्रिक"
ஐசோமார்பிசம்,"तुल्याकारिता, समाकृतिकता"
ஐசோமார்பிக்,समाकृतिक
சமவெப்பம்,समताप रेखा
சமவெப்பம்,समतापी
ஐசோடோப்புகள்,समस्थानिक
ஐசோடோப்புகள்,समस्थानिक
ஐசோட்ரோபிக்,"समानुवर्ती, समदैशिक"
வட்ட கோடு,वृत्तीय रेखा
ஐசோமார்பிசம்,समदैशिकता
மீண்டும் மீண்டும்,पुनरावृत्ति
உள்ளார்ந்த குறைக்கடத்தி,नैज अर्धचालक
ஜாம் இன்டர்ஃபெரோமீட்டர்,जामे का व्यतिकरणमापी
"ஜெர்க், மீள்வலி","झटका, प्रतिक्षेप"
"ஜெட், தலை","जेट, प्रधार"
ஜெட்-ராக்கெட் உந்துவிசை,जेट-राकेट नोदन
ஜே-ஜே இணைப்பு,जे-जे युग्मन
ஜாலி வளைந்த,जॉली तुला
ஜூல்-வெப்பம்,जूल-ऊष्मा
ஜூல்மீட்டர்,जूलमापी
ஜூல்-தாம்சன் விளைவு,जूल-थामसन प्रभाव
ஜூல்,जूल
"மண்வெட்டி, ஜம்ப், புல்லாங்குழல்","कुदान, झंप, प्लुति"
ஒப்பந்தம்,संधि
சங்கமிக்கும் இடம்,संगम स्थान
சரியான எழுத்து,यथोचित स्वरग्राम
"கேசநிதி, அருகாமை","ङ्केसन्निधि, सान्निध्य"
"கலைடாஸ்கோப், கலைடாஸ்கோப்","बहुमूर्तिदर्शी, कैलाइडोस्कोप"
"கப்பா மேசன்ஸ், கே-மேசன்ஸ்","कापा मेसॉन, के-मेसॉन"
கேத்தோடு,कैथोड
கானாயன்,घनायन
கே-பேண்ட்,के-बैंड
கே-பிடிப்பு,के-प्रग्रहण
கே-ரிசெப்டர்,के-प्रग्राही
கெல்வின் தோராயம்,केल्विन सन्निकटन
ஒருமைப்பாட்டின் அலகு,समाकारिता की अष्ठि
ker செல்,केर सेल
"திறவுகோல், திரை, திறவுகோல்","कुंजी, पर्दा, की"
"சாவி பலகை, திரைப் பட்டை","कुंजी पटल, पर्दा पट्टी"
தொடக்க உயிர்,आरम्भक स्वर
முக்கிய துடிப்பு,कुंजी स्पंद
முக்கிய சொல்,मुख्य शब्द
கணிப்பு,प्रक्षेप
எதிர்ப்பு,प्रतिधाव
கிலோ,किलो
கிலோஜூல்,किलोजूल
கிலோபார்செக்,किलोपारसेक
கிலோடன் குண்டு,किलोटन बम
இயக்கவியல்,शुद्धगतिकीय
முற்றிலும் மாறும்,शुद्धगतिकतः
"இயக்கவியல், மாறும்","गतिज, गतिक"
மாறும்,गतिकतः
எலும்பு முறிவு,"विभंग, निकुंच"
கிளிஸ்ட்ரான்,क्लाइस्ट्रॉन
கூர்மையான விளிம்பு,क्षुर धार
குருஸ்கல் எல்லை,क्रुशकल सीमा
தெர்மோஜெனிக்,निम्नतापजनक
முத்திரை,लेबल
"குறிக்கப்பட்ட, பொறிக்கப்பட்ட, பெயரிடப்பட்ட","चिह्नित, अंकित, लेबल लगा हुआ"
ஆய்வகம்,प्रयोगशाला
ஏணி,लेडार
எதிரெதிர் திசையில்,वामावर्तन
"எதிரெதிர் திசையில், இடது துருவமுனைப்பு","वामावर्त, वामध्रुवण घूर्णक"
முன்னும் பின்னுமாக,पश्चता और अग्रता
லாக்ரேஞ்ச் ஒளிபரப்பு,लग्रांज प्रसारण
லக்ராஞ்சியனிசம்,लग्रांजीपन
ஆட்டுக்குட்டி உருவாக்கம்,लैम्ब सृति
"பலகை, பலகை","स्तरिका, पटल"
முதுகுத்தட்டு,पृष्ठीय पटल
"மேற்பரப்பு ஓட்டம், நிலை ஓட்டம்","पटलीय प्रवाह, स्तरीय प्रवाह"
"முலாம், குழு, நிலை, அடுக்கு பிணைப்பு","पटलन, पटल, स्तर, परत बंध"
அடுக்குப்படுத்தல்,"स्तरिकाकर, स्तरिकायन"
லேமினா,"पटल, स्तरिका, स्तरिकायन, पटलन, स्तरण"
"விளக்கு, விளக்கு","दीप, लैम्प"
"காஜல், தீப் காஜல்","काजल, दीप कज्जल"
நில இடைவெளி விதி,लान्डे-अंतराल नियम
நிலத்தை பிரிக்கும் காரணி,लान्डे विपाटन गुणक
தரையிறக்கம்,अवतरण
"மைக்ரோ சிராய்ப்பு, லேமினேஷன், உடைகள்","सूक्ष्म घर्षण, लैपन, लेहन"
லார்மோர் அதிர்வெண்,लारमोर आवृत्ति
larmore precession,लारमोर पुरस्सरण
லேசர்,लेसर
லேசரைசேஷன்,"लेसन, लेसरीकरण"
இரகசியம்,गुप्त
"பக்கவாட்டு, பக்கவாட்டு, பக்கவாட்டு","पार्श्व, पार्श्विक, पार्वीय"
"அட்சரேகை, அட்சரேகை","अक्षांश, लैटीट्यूड"
"லட்டு, லட்டு","जालक, लैटिस"
லாவ் வகுப்பு,लाउए वर्ग
ஏவுதல்,प्रमोचित्र
ஏவுதல்,प्रमोचन
துவக்க மேடை,प्रमोचन मंच
வெகுஜன விகித சட்டம்,द्रव्य अनुपाती क्रिया-नियम
பல விகித விதி,गुणित अनपात-नियम
"அடுக்கு, நிலை","परत, स्तर"
எல்-பேண்ட்,L- बैंड
"முன்னணி, முன்னணி, முன்னணி, முன்னணி, முன்னணி","लेड, सीसा, लेड, अग्रता, अग्र होना"
முன்னோக்கி,अग्रग
"சுண்ணாம்பு, கசிவு (Cr.), ரைசன் லைன், சியவான்","चूना, लीक करना (क्रि.), रिसन रेखा, च्यवन"
"மெல்லுதல், அரிப்பு, கசிவு","च्यवन, क्षरण, लीक"
"குறைந்தபட்சம், குறைந்தபட்சம், குறைந்தபட்சம்","न्यूनतम, अल्पतम, लघुतम"
குறைந்தபட்ச எண்ணிக்கை,अल्पतमांक
தாழ்ப்பாள் கம்பி,लैचर-तार
லெடுக் விளைவு,लेडुक प्रभाव
செல்லுபடியாகும் ஓம்,वैध ओम
-எதிர் மின்னணு,ळ्-इलेक्ट्रॉन
நீளம் கட்டுப்பாடு,दैर्घ्य संकोच
நீளம்,दीर्धीकरण
லென்ஸ்,लेन्स
லென்ஸ் விதி,लेन्ज नियम
தட்டையான சுரங்கப்பாதை,समतल सुरंग
கிடைமட்ட விமானம்,क्षैतिज उड़आन
"சமன்படுத்துதல், சமன்படுத்துதல்","तल-मापन, समतलन"
"கிடைமட்ட திருகு, சமன்படுத்தும் திருகு","क्षैतिजकारी पेंच, समतलन पेंच"
தன்னம்பிக்கை அளவு,विश्वास्यता स्तर
முக்கியத்துவம் நிலை,सार्थकता-स्तर
"கிடைமட்டப் பக்கம், தட்டையான பக்கம், சமநிலைப் பக்கம்","क्षैतिज पृष्ठ, समतल पृष्ठ, समविभव पृष्ठ"
"நெம்புகோல், நெம்புகோல்","उत्तोलक, लीवर"
மெய்நிகர் அலைவு,आभासी दोलन
"லிடார், லேசர் அகச்சிவப்பு ரேடார்","लिडार, लेसर अवरक्त रेडार"
"வாழ்க்கை, வயது","जीव, आयु"
"தூக்கி, தூக்கி","लिफ्ट, उत्थापक"
மீட்பு தருணம்,मोचन क्षण
"குறுகிய, ஒளி, மங்கலான, குறுகிய, குறுகிய, 6 ஒளி","लघु, हल्का, मंद, अल्प, लघुक, 6प्रकाश"
"மிதமான., ஒளிரும்","तापानुशीतन., प्रकाश करना"
மின்னல்,तडित्
ஒளி ஆண்டு ஒளி ஆண்டு,"प्रकाश वर्ष, लाइट ईयर"
"ஒரே மாதிரியான, ஒரே மாதிரியான, ஒரே மாதிரியான","सदृश, सजातीय, समदिश"
"வரம்பு, விளிம்பு","सीमा, सीमान्त"
"எல்லை, எல்லை, தீவிர","सीमक, सीमांत, चरम"
தற்போதைய வரம்பு,कांतिमान सीमा
"கோடு, கோடு, நீள்வட்டம்","रेखा, लाइन, दीर्घतन्तु"
"நேரியல், நேரியல், நேரியல்","रेखीय, रैखिक, रेखाकार"
நேர்கோட்டுப்படுத்தல்,रैखिकीकरण
"ஏகபோகம், நேர்கோட்டுத்தன்மை","एकघातता, रैखिकता"
"தனித்த, நேரியல்","एकघातत:, रैखिकतः"
வரி சாத்தியம்,लाइन विभव-पात
நேரியல் குறைபாடு,रैखिक अपूर्णता
பக்கவாதம் வரி,आघात-रेखा
நேரியல் நிறமாலை,रेखिल स्पेक्ट्रम
வரி மின்னழுத்தம்,लाइन वोल्टता
"பிணைப்பு, சரம், சங்கிலி, சுரப்பி, இணைப்பு","बंध, कड़ई, शृंखला, ग्रंथिका, लिंक"
திரவமாக்கல்,"द्रवण, द्रावण"
திரவமாக்கப்பட்ட,द्रवित
திரவமாக்கப்பட்ட,द्रावित्र
திரவம்,द्रव
திரவ நீர்த்தேக்கம்,"द्रव-मज्जपात्र, द्रव-कुंड, द्रव-अवगाह"
திரவ படிகம்,द्रव क्रिस्टल
திரவத்தன்மை,द्रवता
திரவ இயக்கப்படும் ராக்கெட்,द्रव-नोदित रोकेट
லிசாஜு புள்ளிவிவரங்கள்,लिसाजू की आकृतियाँ
"பட்டியல், பட்டியல்","लिस्ट, सूची"
"பட்டியல், பட்டியல்","सूचीकरण, लिस्टिंग"
குப்பை,लिटर
நேரடி திட்டம்,जीवंत कार्यक्रम
மின்சார கம்பி,विद्युन्मय तार
"சுமை, சுமை, சுமை, சுமை, சுமை","उभारण, बोझ, उद्भार, भार, लोड"
காந்த கல்,चुंबक-पत्थर
"உள்ளூர், உள்ளூர்","स्थानगत, स्थानीयित"
உள்ளூர் அதிகபட்சம்,स्थानीय मैक्सवेली
"இடம், இடம், இடம், இடம், இடம்","स्थान, अवस्थिति, स्थान निर्धारण, स्थिति निर्धारण, अवस्थापन"
கட்டுப்பட்ட தவறு,अभिबद्ध प्रभ्रंश
"தலாக், சரக்கு","तालकन, अभिबंधन"
"இடம், இடம்","बिन्दुपथ, रेखापथ"
காந்த கல்,चुंबक-पत्थर
மடக்கை,लघुगणकीय
தர்க்கம்,तर्क
நியாயமான,तर्कसंगत
"தளவாடங்கள், செயல்பாட்டு அறிவியல்","संभार तंत्र, सप्रचालन विज्ञान"
லண்டன் வாண்டர்வால்ஸ் ஈர்ப்புகள்,लंदन वान्डरवाल्स आकर्षण
தொலை பரிமாற்றம்,सुदुर संचारण
"தீர்க்கரேகை, தீர்க்கரேகை","रेखांश, देशान्तर"
ravinech இன் தீர்க்கரேகை,रविनीच का रेखांश
"நீளமான, நீளமான","देशांतरीय, अनुदैर्घ्य"
நீண்ட உயிரெழுத்து,दीर्घ स्वर
"லூப், லூப், லூப் (எட்.), லூப் (வி.), பிரசாந்த்","पाश, लूप, फंदा (सं.), पाशन (क्रि.), प्रस्पंद"
தளர்வாக பிணைக்கப்பட்டுள்ளது,शिथिल बद्ध
"அரிதாக நிரம்பிய, நிரம்பிய","विरल संकुलित, कुसंकुलित"
லாரன்ட்டின் ஃபிட்ஸ்ஜெரால்ட் சுருக்கம்,लोरेन्ट्स फिट्सजेरल्ड संकुचन
இழப்பு இல்லாத வரி,हास रहित लाइन
சிதைந்த மின்கடத்தா,क्षययुक्त डाइलेक्ट्रिक
வலிமை,प्रबलता
"குறைந்த அழுத்த பகுதி, மன அழுத்தம்","अल्प दाब क्षेत्र, अवदाव"
"அவமதிப்பு, குறைந்த","अवनमन, निम्नन"
"குறைந்த, சிறிய","निम्नतम, लघुतम"
தாழ்வான வெற்றிடம்,हीन निर्वात
ஒளிர்வு,ज्योतिर्मयता
சந்தீப்தி,संदीप्ति
கதிர்வீச்சு,संदीप्तिशील
சுடர்.,ज्योति
"தீப், பிரதீபி, ஜோதி-","दीप्त, प्रदीपी, ज्योति-"
சந்திர நாள்,चांद्र-दिन
சந்திர கிரகணம்,चंद्र-ग्रहण
சந்திரன் செயற்கைக்கோள்,चंद्र उपग्रह
நிலவின் கட்ட மாற்றம்,चंद्रकला परिवर्तन
லக்ஸ்,लक्स
லைமன் தொடர்,लाइमैन श्रेणी
மொத்த,स्थूल
மொத்த,स्थूल
"மேஜிக் லாந்தர், சித்திர விளக்கு","मैजिक लालटेन, चित्रप्रक्षेपी लालटेन"
"மாயா எண், மந்திர எண், நிரந்தர எண்","माया संख्या, मैजिक संख्या, स्थायित्व संख्या"
காந்த ரீதியாக,चुंबकीयतः
காந்தம்,चुंबकीय
காந்த மின்தடை,चुंबकीय संरोधिका
காந்தமாக்கும்,चुंबकनशील
காந்தமாக்கல்,चुंबकन
காந்தவியல்,चुंबकत्व
காந்த வெப்ப விளைவு,चुंबक ऊष्मीय प्रभाव
காந்த ஹைட்ரோடைனமிக்ஸ்,चुंबक द्रवगतिकी
காந்த ஹைட்ரோஸ்டேடிக்ஸ்,चुंबक द्रवस्थैतिकी
காந்தமானி,चुंबकत्वमापी
காந்தம்,मैग्नेटॉन
காந்த வட்டம்,चुंबक मंडल
நிலையான காந்தவியல்,स्थिर चुंबकिकी
மேக்னட்ரான் ரெக்டிஃபையர்,मेग्नेट्रॉन दिष्टकारी
பெரிதாக்கப்பட்ட படம்,आवर्धित प्रतिबिम्ब
உருப்பெருக்கி,आवर्धक
"பெரிதாக்க, பெரிதாக்க","आवर्धन करना, आवर्धित करना"
"உருப்பெருக்கி, உருப்பெருக்கி-","आवर्धक, आवर्धन-"
உருப்பெருக்கி லென்ஸ்,आवर्धक लेन्स
"அளவு, அளவு","परिमाण, कांतिमान"
மேக்னான்,मैगनॉन
முக்கிய இசைக்குழு,मुख्य बैंड
பிரதான சாலை பிரதான பாதை,"प्रमुख मार्ग, मुख्य लाइन"
"பிரதான கம்பி, பிரதான குழாய்","मुख्य तार, मुख्य नल"
"பராமரிப்பு, ஊட்டச்சத்து, பராமரிப்பு","अनुरक्षण, पोषण, संधारण"
மயோரானா சாறு,मायोराना निष्पत्ति
முக்கிய அச்சு,दीर्घ अक्ष
முக்கிய குறைபாடு,मुख्य दोष
பலவகை,बहुसंख्यक
முதன்மை தொனி,गुरु टोन
தொடர்பு மற்றும் முறித்து,संपर्क और विच्छेद
இணக்கத்தன்மை,"आघातवर्ध्यता, आघात वर्धनीयता"
திறன்கள்,कौशल
கைமுறை கையாளுதல்,"हस्त कौशल, हेरफेर"
இயக்குபவர்,परिचालक
மனிதர்கள் கொண்ட பலூன்,मानवयुक्त बैलून
"மனோமீட்டர், மனோமீட்டர்","दाबांतरमापी, मैनोमीटर"
பாலிஹெட்ரான்,बहुपिंडी
மனிதன் மனிதன் ஆண்டுகள்,मानवश्रम वर्ष
"விளிம்பு, விளிம்பு, விளிம்பு","सीमांत, उपांतस्थ, उपांत"
விளிம்பு என்ட்ரோபி,उपांत ऐन्ट्रॉपी
பாதுகாப்பான வளாகம்,निरापद परिसर
மாலுமி Dsuichak,नाविक द्सूइचक
"மதிப்பெண்கள், மதிப்பெண்கள், மதிப்பெண்கள்","अंक, चिह्न, निशान"
குறிப்பான்,चिह्नक
மேசர்,मेसर
"முகமூடி, முகமூடி, கவர்","मास्क, मुखौटा, आवरण, अवगुंठ"
மூடி மறைத்தல்,"गोपन, प्रच्छादन"
"நிறை, நிறை, மொத்த","द्रव्यमान, संहति, स्थूल"
நிறை மிகுதி,द्रव्यमान बाहुल्य
வெகுஜன விகித எதிர்வினை,द्रव्यमान अनुपाती अभिक्रिया
"நிறை செறிவு, நிறை செறிவு, நிறை செறிவு, நிறை மிகுதி","संहति सांद्रण, संहति बाहुल्य, द्रव्यमान सांद्रण, द्रव्यमान बाहुल्य"
வெகுஜன இழப்பு,द्रव्यमान क्षति
முதன்மை கரு,गुरु नाभिक
வெகுஜன வேகம்,संहति गति
வெகுஜன எதிர்ப்பு,द्रव्यमानी प्रतिरोधकता
"முதன்மை தட்டு, முதன்மை தட்டு","प्रधान प्लेट, मास्टर प्लेट"
பொருத்துக,सुमेल
பொருந்தியது,सुमेलित
பொருந்துகிறது,सुमेलन
"மேட்ரிக்ஸ், மேட்ரிக்ஸ், மேட்ரிக்ஸ், மேட்ரிக்ஸ்","आव्यूह, मैट्रिक्स, आधात्री, मैट्रिक्स"
"பொருள், பொருள்","द्रव्य, पदार्थ"
அதிகபட்சம்,उच्चिष्ठ
"உயர்ந்த, உயர்ந்த, உயர்ந்த, உயர்ந்த, உயர்ந்த","महत्तम, अधिकतम, उच्चतम, भूयिष्ठ, उच्चिष्ठ"
அதிகபட்சமாக அனுமதிக்கப்படுகிறது,अधिकतम अनुज्ञेय
மேக்ஸ்வெல்-வோல்ட்ஸ்மேன் விநியோக சட்டம்,मैक्सवेल-वोल्ट्समान बंटन नियम
அதிகபட்ச விநியோகம்,मैक्सवेली वितरण
"மெக்லியோட் கேஜ், மெக்லியோட் கேஜ்","मैकलियोड गेज, मैकलियोड प्रमापी"
அர்த்தம்,माध्य
"இலவச பாதை என்று அர்த்தம், இலவச பாதை என்று அர்த்தம்","औसत मुक्त पथ, माध्य मुक्त पथ"
சராசரி வயது சராசரி வயது,"माध्य आयु, औसत आयु"
சராசரி வாழ்நாள்,माध्य जीवनकाल
அளவிடும் படுக்கை,"माप, संस्तर"
"அளவிட, அளவிட, அளவிட","नाप, माप, मापन"
"விசை, இயந்திர","बलकृत, यांत्रिक"
இயந்திர நன்மை,यांत्रिक लाभ
"படை அறிவியல், இயக்கவியல், இயக்கவியல்","बलविज्ञान, यंत्रविज्ञान, यांत्रिकी"
இயந்திரமயமாக்கல்,यंत्रीकरण
"பொறிமுறை, இயக்கவியல்","क्रियाविधि, यांत्रिकत्व"
"இடைநிலை, இடைநிலை, இடைநிலை, இடைநிலை","मध्य, मध्यस्थ, माध्यिका, मीडियन"
"மொத்த, குரு, மஹா, தெளிவான, நியுட் (தஷலக்ஷா)","स्थूल, गुरु, महा, स्पष्ट, नियुत (दशलक्ष)"
மெகாகுரி,मेगाक्यूरी
மகோம்,मैगोम
மவுஸ்னர் விளைவு,माउस्नर प्रभाव
எம்-எலக்ட்ரான்,M-इलेक्ट्रॉन
"ஒலிப்பு, தாளம்","स्वरानुक्रम, लय"
