Marathi,Tamil
कमी पास फिल्टर,குறைந்த பாஸ் வடிகட்டி
"1.कमी कंडिशन, 2. खाली बांधलेले","1.குறைந்த நிலை, 2. கீழே பிணைக்கப்பட்டுள்ளது"
"1.MAC प्रोटोकॉल, 2.MAC नीतिशास्त्र (मध्यम प्रवेश नियंत्रण)","1.MAC நெறிமுறை, 2.MAC நெறிமுறைகள் (நடுத்தர அணுகல் கட்டுப்பாடு)"
"1. मशीन, 2. मशीन","1. இயந்திரம், 2. இயந்திரம்"
मशीन पत्ता,இயந்திர முகவரி
"1. मशीन कोड, 2. मशीन कोड","1. இயந்திரக் குறியீடு, 2. இயந்திரக் குறியீடு"
मशीन चाक,இயந்திர சக்கரம்
यांत्रिक भाषा,இயந்திரமயமாக்கப்பட்ட மொழி
यांत्रिक सॉफ्टवेअर,இயந்திர மென்பொருள்
डिव्हाइस त्रुटी,சாதன பிழை
मशीन निष्क्रिय वेळ,இயந்திரம் செயலற்ற நேரம்
मशीन भाषा,இயந்திர மொழி
मॅन्युअल,கையேடு
मशीन सेन्स,இயந்திர உணர்வு
"1.मशीन लँग्वेज, 2.मशीन लँग्वेज","1.இயந்திர மொழி, 2.இயந்திர மொழி"
मशीन लर्निंग,இயந்திர வழி கற்றல்
मशीन ऑपरेशन,இயந்திர செயல்பாடு
मशीन भाषा,இயந்திர மொழி
मशीन कामगिरी,இயந்திர செயல்திறன்
मशीन सिम्युलेशन,இயந்திர உருவகப்படுத்துதல்
मशीन अपहरण वेळ,இயந்திர கடத்தல் நேரம்
मशीन भाषांतर,இயந்திர மொழிபெயர்ப்பு
मशीन शब्द,இயந்திர வார்த்தைகள்
मॅक्रो सूचना,மேக்ரோ அறிவுறுத்தல்
मॅक्रो स्केल,மேக்ரோ அளவுகோல்
मास असेंबलिंग कार्यक्रम,வெகுஜன அசெம்பிளிங் திட்டம்
एकूण कॉल,மொத்த அழைப்பு
"1.मॅक्रो कोड, 2.मॅक्रो कोड","1.மேக்ரோ குறியீடு, 2.மேக்ரோ குறியீடு"
मॅक्रो कमांड,மேக்ரோ கட்டளை
मॅक्रो घोषणा,மேக்ரோ பிரகடனம்
मॅक्रो व्याख्या,மேக்ரோ வரையறை
मॅक्रो फ्लो चार्ट,மேக்ரோ ஓட்ட விளக்கப்படம்
मॅक्रो जनरेटर,மேக்ரோ ஜெனரேட்டர்
मॅक्रो सूचना,மேக்ரோ அறிவுறுத்தல்
ढोबळ भाषा,மொத்த மொழி
मॅक्रो लायब्ररी,மேக்ரோ நூலகம்
मॅक्रो पॅरामीटर,மேக்ரோ அளவுரு
मॅक्रो प्रक्रिया,மேக்ரோ செயலாக்கம்
"1.मॅक्रो प्रोसेसर, 2. मॅक्रोप्रोसेसर","1.மேக்ரோ செயலி, 2. மேக்ரோப்ராசசர்"
मॅक्रो प्रोग्रामिंग,மேக்ரோ நிரலாக்க
एकूण प्रोटोटाइप,மொத்த முன்மாதிரி
"1.मॅक्रो एन्कोडिंग, 2.मॅक्रो कोडिंग","1.மேக்ரோ என்கோடிங், 2.மேக்ரோ கோடிங்"
मेगाबाइट (MB),மெகாபைட் (MB)
जादूचे प्रतीक,மந்திர சின்னம்
जादूची संख्या,மந்திர எண்
चुंबकीय बबल मेमरी,காந்த குமிழி நினைவகம்
चुंबकीय कार्ड,காந்த அட்டை
"1.मॅग्नेटिक सेल, 2.चुंबकीय सेल","1.காந்த செல், 2.காந்த செல்"
चुंबकीय चिन्ह,காந்த சின்னம்
चुंबकीय कोर स्टोरेज,காந்த மைய சேமிப்பு
"1.चुंबकीय डिस्क, 2. चुंबकीय डिस्क","1.காந்த வட்டு, 2. காந்த வட்டு"
चुंबकीय डिस्क पत्ता,காந்த வட்டு முகவரி
चुंबकीय डिस्क मेमरी,காந்த வட்டு நினைவகம்
चुंबकीय ड्रम,காந்த டிரம்
"1.मॅग्नेटिक एन्कोडिंग, 2.मॅग्नेटिक कोडिंग, 3.मॅग्नेटिक कोडिंग","1.காந்த குறியாக்கம், 2.காந்தக் குறியீட்டு முறை, 3.காந்தக் குறியீட்டு முறை"
चुंबकीय शीर्ष,காந்த மேல்
चुंबकीय शाई,காந்த மை
मॅग्नेटिक इंक कॅरेक्टर रेकग्निशन (MICR),காந்த மை எழுத்து அங்கீகாரம் (MICR)
चुंबकीय माध्यम,காந்த ஊடகம்
चुंबकीय वाचन,காந்த வாசிப்பு
चुंबकीय रेकॉर्डिंग,காந்த பதிவு
चुंबकीय संचयन,காந்த சேமிப்பு
चुंबकीय पट्टी,காந்தப் பட்டை
चुंबकीय टेप,காந்த நாடா
चुंबकीय टेप काडतूस,காந்த நாடா கெட்டி
चुंबकीय टेप ड्राइव्ह,காந்த நாடா இயக்கி
चुंबकीय टेप अग्रदूत,காந்த நாடா முன்னோடி
चुंबकीय टेप ग्रंथपाल,காந்த நாடா நூலகர்
चुंबकीय टेप प्रवेश,காந்த நாடா அணுகல்
चुंबकीय टेप युनिट,காந்த நாடா அலகு
"1.चुंबकीय पातळ थर, 2.चुंबकीय पातळ फिल्म","1.காந்த மெல்லிய அடுக்கு, 2.காந்த மெல்லிய படலம்"
चुंबकीय मार्ग,காந்த பாதை
चुंबकीय ऑप्टिकल स्टोरेज,காந்த ஒளியியல் சேமிப்பு
"1.चुंबक प्रिंटर, 2.मॅग्नेट प्रिंटर","1.காந்த அச்சுப்பொறி, 2.காந்த அச்சுப்பொறி"
चुंबकीय विकृती,காந்த விலகல்
चुंबकीय विकृत टॅबलेट,காந்தமாக சிதைக்கக்கூடிய மாத்திரை
"1. मेल बॉक्स, 2. मेल बॉक्स","1. அஞ்சல் பெட்டி, 2. அஞ்சல் பெட்டி"
मेल विलीनीकरण,அஞ்சல் இணைப்பு
"1. मुख्य नियंत्रण एकक, 2. मुख्य नियंत्रण एकक","1. தலைமைக் கட்டுப்பாட்டுப் பிரிவு, 2. தலைமைக் கட்டுப்பாட்டுப் பிரிவு"
मुख्य चौकट,முக்கிய சட்டகம்
"1.मुख्य फ्रेम प्रणाली, 2.मुख्य फ्रेम यंत्रणा","1.முதன்மை சட்ட அமைப்பு, 2.முதன்மை சட்ட அமைப்பு"
"1.मुख्य मेमरी, 2.मुख्य मेमरी","1.முதன்மை நினைவகம், 2.முதன்மை நினைவகம்"
"1.मुख्य कार्यक्रम, 2.मुख्य कार्यक्रम","1.முதன்மை திட்டம், 2.முதன்மை திட்டம்"
मुख्य स्टोरेज,முக்கிய சேமிப்பு
"1.मुख्य स्विच, 2.मुख्य स्विच","1.மெயின் ஸ்விட்ச், 2.மெயின் ஸ்விட்ச்"
"1. देखभाल, 2. देखभाल","1.பராமரிப்பு, 2.பராமரிப்பு"
देखभाल पॅनेल,பராமரிப்பு குழு
देखभाल वेळ,பராமரிப்பு நேரம்
मोठे वर्तुळ,பெரிய வட்டம்
की डिव्हाइस,முக்கிய சாதனம்
मुख्य की,முக்கிய விசை
प्रमुख मंच,முக்கியமான கட்டம்
मुख्य रचना,முக்கிய கட்டமைப்பு
मुख्य काम,முக்கிய வேலை
बहुसंख्य घटक,பெரும்பான்மை கூறு
बहुसंख्य गेट,பெரும்பான்மை வாயில்
बहुसंख्य ऑपरेशन,பெரும்பான்மை செயல்பாடு
परतफेड कालावधी,திருப்பிச் செலுத்தும் காலம்
चुकीचे ऑपरेशन नित्यक्रम,தவறான நடைமுறை
व्यवस्थापन विकास,மேலாண்மை வளர்ச்சி
व्यवस्थापन माहिती प्रणाली (MIS),மேலாண்மை தகவல் அமைப்பு (எம்ஐஎஸ்)
व्यवस्थापन विज्ञान,மேலாண்மை அறிவியல்
मँचेस्टर एन्कोडिंग,மான்செஸ்டர் குறியாக்கம்
गुणाकार,பெருக்கல்
अंदाजे चल,மதிப்பிடப்பட்ட மாறி
अनुमानित निर्देशांक,மதிப்பிடப்பட்ட குறியீடு
मानवी मशीन सिम्युलेशन,மனித இயந்திர உருவகப்படுத்துதல்
मॅन्युअल पत्ता स्विच,கையேடு முகவரி சுவிட்ச்
मॅन्युअल विश्लेषण,கையேடு பகுப்பாய்வு
मॅन्युअल कॉल,கைமுறை அழைப்பு
मॅन्युअल एंट्री,கைமுறை நுழைவு
"1.मॅन्युअल सेंटर, 2.मॅन्युअल सेंटर","1. கையேடு மையம், 2. கையேடு மையம்"
"1. मॅन्युअल इनपुट, 2. मॅन्युअल इनपुट","1. கைமுறை உள்ளீடு, 2. கைமுறை உள்ளீடு"
मॅन्युअल ऑपरेशन,கைமுறை செயல்பாடு
अनेक ते अनेक संबंध,பல-பல உறவு
मल्टी-डिकोडर,பல குறிவிலக்கி
नकाशा पद्धत,வரைபட முறை
मॅपिंग,விவரணையாக்கம்
समास,விளிம்பு
किरकोळ त्रुटी,விளிம்பு பிழை
किरकोळ चौकशी,விளிம்பு விசாரணை
किरकोळ चाचणी,விளிம்பு சோதனை
चिन्ह ओळख,சின்னம் கண்டறிதல்
साइन वाचन,கையெழுத்து வாசிப்பு
चिन्ह स्कॅनिंग,சின்னம் ஸ்கேனிங்
चिन्ह अर्थ,அடையாள உணர்வு
मार्कर,குறிப்பான்
चिन्हांकित करणे,குறிக்கும்
मार्कर लाट,மார்க்கர் அலை
मार्कोव्ह साखळी,மார்க்கோவ் சங்கிலி
मार्कोव्ह स्त्रोत,மார்க்கோவ் ஆதாரம்
मार्कअप भाषा,மார்க்அப் மொழி
maser,மேசர்
maser,மேசர்
"1. मुखवटा, 2. बुरखा, 3. बुरखा","1.முகமூடி, 2.முக்காடு, 3.முக்காடு"
"1. कव्हर बिट, 2. कव्हर बिट, 3. मास्क दुहेरी अंक","1. கவர் பிட், 2. கவர் பிட், 3. முகமூடி இரட்டை இலக்கங்கள்"
मास्क प्रोग्राम करण्यायोग्य डिव्हाइस,முகமூடி நிரல்படுத்தக்கூடிய சாதனம்
कव्हर रजिस्टर,கவர் பதிவு
"1. कव्हर रॉम, 2. कव्हर रॉम","1. கவர் ரோம், 2. கவர் ரோம்"
कव्हर,கவர்
प्रचंड डेटा,பெரிய புள்ளிவிவரங்கள்
"1.मास मेमरी, 2.मास मेमरी","1. நிறை நினைவகம், 2. நிறை நினைவகம்"
मोठ्या प्रमाणात समांतर,பெருமளவில் இணையாக
सरदार,தலைவன்
मास्टर कार्ड,முதன்மை அட்டை
"1.हेड घड्याळ, 2.नियंत्रित घड्याळ","1.ஹெட் வாட்ச், 2.கண்ட்ரோல் வாட்ச்"
मुख्य कन्सोल,முக்கிய பணியகம்
प्राइम डेटा,முதன்மை தரவு
मुख्य आकृती,முதன்மை வரைபடம்
मास्टर फाइल,முதன்மை கோப்பு
प्रमुख गट,முதன்மை குழு
गुरुकिल्ली,முதன்மை விசை
मुख्य लायब्ररी टेप्स,முக்கிய நூலக நாடாக்கள்
प्राइम प्रोसेसर,முதன்மை செயலி
प्रमुख कार्यक्रम,முதன்மை திட்டம்
मुख्य केंद्र,முக்கிய மையம்
"1.मास्टर टेप, 2.मास्टर टेप","1.மாஸ்டர் டேப், 2.மாஸ்டர் டேப்"
"1.प्रिन्सिपल टर्मिनल, 2.मुख्य टर्मिनल","1.முதன்மை முனையம், 2.முதன்மை முனையம்"
मुख्य अधीनस्थ उपकरण,முதன்மை துணை சாதனம்
मुख्य अधीनस्थ प्रणाली,முதன்மை துணை அமைப்பு
"1. जुळणी, 2. जुळणी, 3. भेट","1. போட்டி, 2. போட்டி, 3. சந்திப்பு"
जुळणे,பொருத்துக
गणितीय प्रोग्रामिंग,கணித நிரலாக்க
गणितीय अनुकरण,கணித உருவகப்படுத்துதல்
"1.मॅट्रिक्स, 2.मॅट्रिक्स","1.அணி, 2.அணி"
"1.मॅट्रिक्स प्रिंटर, 2.मॅट्रिक्स प्रिंटर","1.மேட்ரிக்ஸ் பிரிண்டர், 2.மேட்ரிக்ஸ் பிரிண்டர்"
मॅट्रिक्स स्विच,அணி சுவிட்ச்
मॅट्रिक्स सारणी,அணி அட்டவணை
मॅक्सी संगणक,அதிகபட்ச கணினி
मॅक्सी संगणक,அதிகபட்ச கணினி
शिखर घटक,உச்ச உறுப்பு
योगपॅड,யோகாபேட்
मॅक्सवेल डेमन,மேக்ஸ்வெல் டாமன்
"1.मीन, 2.मीन","1.அர்த்தம், 2.அர்த்தம்"
म्हणजे पुनर्प्राप्ती वेळ,மீட்பு நேரம் என்று பொருள்
अपयश म्हणजे वेळ,தோல்வி நேரம் என்று அர்த்தம்
अयशस्वी सरासरी वेळ (m t b f),தோல்வி சராசரி நேரம் (m t b f)
म्हणजे अपयशाची वेळ,தோல்விக்கான நேரம் என்று அர்த்தம்
दुरुस्ती सरासरी वेळ,பழுது சராசரி நேரம்
सुधारणा सरासरी वेळ (MTTR),சரிசெய்தல் சராசரி நேரம் (MTTR)
मीडियम स्केल इंटिग्रेशन (MSI),நடுத்தர அளவிலான ஒருங்கிணைப்பு (MSI)
मध्यम एकत्रीकरण (MSI),நடுத்தர ஒருங்கிணைப்பு (MSI)
मीन टर्म स्टोरेज डिव्हाइस,சராசரி சேமிப்பு சாதனம்
मेगा बिट प्रति सेकंद (Mbps),ஒரு நொடிக்கு மெகா பிட் (Mbps)
घटक ऑब्जेक्ट,கூறு பொருள்
घटक रेकॉर्ड,கூறு பதிவு
"1.मेमरी, 2.मेमरी","1.நினைவு, 2.நினைவு"
"1.मेमरी अॅरे, 2.मेमरी अॅरे","1.நினைவக வரிசை, 2.நினைவக வரிசை"
"1. मेमरी फंड, 2. मेमरी बँक","1.மெமரி ஃபண்ட், 2.மெமரி பேங்க்"
"1.मेमरी बफर रजिस्टर, 2.मेमरी बफर रजिस्टर","1.memory buffer Register, 2.memory buffer Register"
"1.मेमरी बस, 2. मेमरी बस","1.மெமரி பஸ், 2. நினைவக பேருந்து"
मेमरी कार्ड,மெமரி கார்டு
मेमरी सेल,நினைவக செல்
स्मृती भ्रंश,நினைவாற்றல் இழப்பு
"1.मेमरी कोर, 2.मेमरी कोर","1.மெமரி கோர், 2.மெமரி கோர்"
स्मृती चक्र,நினைவக சுழற்சி
"1.मेमरी डेटा रजिस्टर, 2.मेमरी डेटा रजिस्टर","1.நினைவக தரவுப் பதிவு, 2.நினைவக தரவுப் பதிவு"
"1.मेमरी डंप,2.मेमरी डंप","1.நினைவக திணிப்பு, 2.நினைவக திணிப்பு"
"1.मेमरी एक्सचेंज, 2.मेमरी एक्सचेंज","1.நினைவகப் பரிமாற்றம், 2.நினைவகப் பரிமாற்றம்"
"1.मेमरी पदानुक्रम, 2.मेमरी पदानुक्रम","1.நினைவகப் படிநிலை, 2.நினைவகப் படிநிலை"
मेमरी सूचना,நினைவக அறிவுறுத்தல்
"1.मेमरी व्यवस्थापन, 2.मेमरी व्यवस्थापन","1.நினைவக மேலாண்மை, 2.நினைவக மேலாண்மை"
"1.मेमरी नकाशा, 2.मेमरी नकाशा","1.நினைவக வரைபடம், 2.நினைவக வரைபடம்"
"1. मेमरी मॅप केलेले आउटपुट, 2. इनपुट, 3. मेमरी मॅप केलेले I/O","1. நினைவக மேப் செய்யப்பட்ட வெளியீடு, 2. உள்ளீடு, 3. நினைவகம் மேப் செய்யப்பட்ட I/O"
"1.मेमरी मॉडेल, 2.मेमरी मॉडेल, 3.मेमरी मॉडेल","1.மெமரி மாடல், 2.மெமரி மாடல், 3.மெமரி மாடல்"
"1.मेमरी मॉड्यूल, 2.मेमरी मॉड्यूल","1.நினைவக தொகுதி, 2.நினைவக தொகுதி"
"1.मेमरी इंडेक्स रजिस्टर, 2.मेमरी इंडेक्स रजिस्टर","1.மெமரி இன்டெக்ஸ் பதிவு, 2.மெமரி இன்டெக்ஸ் பதிவு"
स्मृती शक्ती,ஞாபக சக்தி
मेमरी संरक्षण,நினைவக பாதுகாப்பு
"1.मेमरी संदर्भ सूचना, 2.मेमरी संदर्भ सूचना","1.நினைவக குறிப்பு அறிவுறுத்தல், 2.நினைவக குறிப்பு அறிவுறுத்தல்"
"1.मेमरी प्रोग्राम, 2.मेमरी प्रोग्राम","1.நினைவக திட்டம், 2.நினைவக திட்டம்"
"1.मेमरी युनिट, 2.मेमरी युनिट","1.நினைவக அலகு, 2.நினைவக அலகு"
मेनू,பட்டியல்
मेनू बार,மெனு பார்
मेनू चालवलेला,மெனு இயக்கப்படுகிறது
मेनू निवड,மெனு தேர்வு
मुख्य-चालित कार्यक्रम,முக்கிய உந்துதல் திட்டம்
"1.निहित, 2.विलीन","1. உள்ளார்ந்த, 2. ஒன்றிணைக்கப்பட்ட"
विलीनीकरण एक्सचेंज क्रमवारी,இணைப்பு பரிமாற்ற வரிசையாக்கம்
"1. वर्गीकरण विलीनीकरण, 2. कॅटलॉग निवड","1. வரிசைப்படுத்தல் இணைப்பு, 2. பட்டியல் தேர்வு"
"1. विलीनीकरण, 2. विलीनीकरण","1. இணைத்தல், 2. இணைத்தல்"
जाळीचे जाळे,லட்டு நெட்வொர்க்
संदेशवहन,செய்தி அனுப்புதல்
संदेश,செய்தி
संदेश प्रमाणीकरण,செய்தி அங்கீகாரம்
संदेश सेल,செய்தி செல்
संदेश सर्किट,செய்தி சுற்று
संदेश स्वरूप,செய்தி வடிவம்
संदेश शीर्षलेख,செய்தி தலைப்பு
संदेश मोड,செய்தி முறை
संदेशवहन,செய்தி அனுப்புதல்
"1.संदेश वर्गीकरण, 2.संदेश वर्गीकरण","1.செய்தி வரிசைப்படுத்தல், 2.செய்தி வரிசைப்படுத்துதல்"
संदेश ओळ,செய்தி வரி
संदेश स्विच,செய்தி சுவிட்ச்
संदेश मजकूर,செய்தி உரை
संदेश हस्तांतरण एजंट,செய்தி பரிமாற்ற முகவர்
सुपर असेंबलर,சூப்பர் அசெம்பிளர்
मेटाक्लास,மெட்டாகிளாஸ்
"1. अधिक संकलन, 2. अधिक व्याख्या","1. அதிக தொகுப்பு, 2. அதிக விளக்கம்"
"1. अधिक दुभाषी, 2. अधिक संकलक","1. அதிக மொழிபெயர்ப்பாளர்கள், 2. மேலும் தொகுப்பாளர்கள்"
बोली,பேச்சுவழக்கு
"1.मेटा नेटवर्क, 2.मेटा नेटवर्क","1.மெட்டா நெட்வொர்க், 2.மெட்டா நெட்வொர்க்"
हुकूमशाही,சர்வாதிகாரம்
प्रक्रिया,செயல்முறை
मेट्रोपॉलिटन एरिया नेटवर्क (MAN),பெருநகரப் பகுதி நெட்வொர்க் (MAN)
सूक्ष्म,மைக்ரோ
"1.मायक्रोकोड,2.मायक्रोकोड","1.மைக்ரோகோட், 2.மைக்ரோகோட்"
मायक्रो कॉम्प्युटर,நுண்கணினி
सूक्ष्म नियंत्रक,நுண் கட்டுப்படுத்தி
सूक्ष्म सायकल,நுண் சுழற்சி
मायक्रोइलेक्ट्रॉनिक मेकॅनिकल मेकॅनिझम (MEMS),மைக்ரோ எலக்ட்ரானிக் மெக்கானிக்கல் மெக்கானிசம்ஸ் (MEMS)
सूक्ष्म इलेक्ट्रॉनिक्स,மைக்ரோ எலக்ட்ரானிக்ஸ்
सूक्ष्म सूक्ष्मीकरण,மைக்ரோ மினியேட்டரைசேஷன்
सूक्ष्म ऑर्डर,மைக்ரோ ஆர்டர்
"1.मायक्रो, 2.मेनफ्रेम लिंक","1.மைக்ரோ, 2.மெயின்பிரேம் இணைப்பு"
मायक्रो चिप,மைக்ரோ சிப்
सूक्ष्म कोबोल,மைக்ரோ கோபால்
सूक्ष्म कोड,மைக்ரோ குறியீடு
"1.मायक्रोफाइल, 2.मायक्रोफिश, 3.मायक्रोफाइल","1.மைக்ரோஃபைல், 2.மைக்ரோஃபிஷ், 3.மைக்ரோஃபைல்"
मायक्रो फ्लॉपी,மைக்ரோ நெகிழ்
मायक्रोफॉर्म वाचन यंत्र,மைக்ரோஃபார்ம் வாசிப்பு சாதனம்
सूक्ष्म फ्रेम,நுண் சட்டகம்
मायक्रोग्राफिक्स,மைக்ரோகிராபிக்ஸ்
मायक्रोफोन,ஒலிவாங்கி
मायक्रोफोटोग्राफ,மைக்ரோஃபோட்டோகிராஃப்
"1.मायक्रोप्रोसेसिंग युनिट, 2.मायक्रोप्रोसेसिंग युनिट","1.மைக்ரோ பிராசசிங் யூனிட், 2.மைக்ரோ பிராசசிங் யூனிட்"
मायक्रोप्रोसेसर,நுண்செயலி
मायक्रोप्रोसेसर चिप,நுண்செயலி சிப்
मायक्रोप्रोसेसर दुभाषी,நுண்செயலி மொழிபெயர்ப்பாளர்
मायक्रो प्रोसेसर युनिट (MPU),மைக்ரோ ப்ராசசர் யூனிட் (MPU)
"1. मायक्रोप्रोग्राम, 2. मायक्रो प्रोग्राम","1. மைக்ரோ புரோகிராம், 2. மைக்ரோ புரோகிராம்"
सूक्ष्म क्रम,மைக்ரோ வரிசை
मायक्रोसॉफ्ट,மைக்ரோசாப்ட்
मायक्रोसॉफ्ट विंडोज,மைக்ரோசாப்ட் விண்டோஸ்
सूक्ष्म लहर,மைக்ரோ அலை
मायक्रो वेव्ह लिंक,மைக்ரோ அலை இணைப்பு
मायक्रोवेव्ह ट्रान्समिशन,நுண்ணலை ஒலிபரப்பு
मध्यम व्यवस्थापन,நடுத்தர மேலாண்மை
"1.मिडलवेअर, 2. मधली भांडी","1. மிடில்வேர், 2. நடுத்தர பொருட்கள்"
मिडी संगणक,மிடி கணினி
मध्यवर्ती बिंदू,மைய புள்ளி
मध्यक,சராசரி
स्थलांतर मार्ग,இடம்பெயர்வு பாதை
प्रति सेकंद दशलक्ष सूचना (MIPS),வினாடிக்கு மில்லியன் வழிமுறைகள் (MIPS)
मिनी संगणक,மினி கணினி
लहान डिस्केट,சிறிய வட்டு
"1.लहान कोलन, 2.लिटल ऍश","1.சிறிய பெருங்குடல், 2.சிறிய ஆஷ்ட்"
किमान उत्पादन,குறைந்தபட்ச தயாரிப்பு
विरळ झाड,அரிதான மரம்
"1.मिनिमॅक्स अल्गोरिदम, 2.अल्गोरिदम","1.மினிமேக்ஸ் அல்காரிதம், 2.அல்காரிதம்"
सूक्ष्मीकरण प्रक्रिया,மினியேட்டரைசேஷன் செயல்முறை
सर्वात कमी किमतीचे विस्तार झाड,குறைந்த விலை நீட்டிப்பு மரம்
"1.कमी लेटन्सी एन्कोडिंग, 2.कमी लेटन्सी कोडिंग","1.குறைந்த தாமதக் குறியாக்கம், 2.குறைந்த தாமதக் குறியீட்டு முறை"
लहान साधन,குறுகிய சாதனம்
"1. गुणाकार, 2. गुणाकार, 3. गुणाकार पद","1. பெருக்கல், 2. பெருக்கல், 3. பெருக்கல் கால"
क्रेडीट कार्ड,கடன் அட்டை
क्रेडीट कार्ड,கடன் அட்டை
क्रेडिट क्षेत्र,கடன் பகுதி
मिरर केलेली डिस्क,பிரதிபலித்த வட்டு
"1. मिरर स्पॉट, 2. फोटोकॉपी, 3. मिरर कॉपी","1. கண்ணாடிப் புள்ளி, 2. நகல், 3. கண்ணாடி நகல்"
मिश्र मूलांक नोटेशन,கலப்பு ரேடிக்ஸ் குறியீடு
मिक्सर,கலவை
स्मृतीविषयक,நினைவாற்றல்
मेमोनिक पत्ता,நினைவு முகவரி
संस्मरणीय,மறக்கமுடியாது
"1.मोबाइल, 2.जंगम","1.மொபைல், 2. அசையும்"
"1. मोबाईल संगणन, 2. मोबाईल संगणन","1. மொபைல் கம்ப்யூட்டிங், 2. மொபைல் கம்ப்யூட்டிங்"
"1.मॉडेल, 2.मॉडेल","1.மாதிரி, 2.மாதிரி"
मोडलेस संपादक,முறையற்ற ஆசிரியர்
"1. मॉडेलिंग, 2. मॉडेलिंग","1. மாடலிங், 2. மாடலிங்"
मोडेम,மோடம்
"1.साधारण, 2.सामान्य, 3.सामान्य","1.எளிய சராசரி, 2.இயல்பு, 3.சராசரி"
विमानमंडन,விமந்தன்
नियंत्रक,மதிப்பீட்டாளர்
सुधारित सूचना,மாற்றியமைக்கப்பட்ட அறிவுறுத்தல்
सुधारक,மாற்றியமைப்பவர்
सुधारक बिट,மாற்றி பிட்
सुधारणा,மாற்றம்
मॉड्यूलर,மட்டு
"1. मॉड्यूलरिटी, 2. मॉड्यूलरिटी","1.ஒருமைப்பாடு, 2.மட்டுத்தன்மை"
मॉड्यूलेशन,பண்பேற்றம்
मॉड्यूल,தொகுதி
मॉड्यूलर रचना,மட்டு அமைப்பு
मॉनिटर,கண்காணிக்கவும்
"1.मॉनिटर प्रोग्राम, 2.मॉनिटर प्रोग्राम","1.கண்காணிப்பு திட்டம், 2.கண்காணிப்பு திட்டம்"
मोनोक्रोमॅटिक डिस्प्ले,ஒரே வண்ணமுடைய காட்சி
मोनोलिथिक इंटिग्रेटेड सर्किट,ஒற்றைக்கல் ஒருங்கிணைந்த சுற்று
मोनोलिथिक तंत्रज्ञान,ஒற்றைக்கல் தொழில்நுட்பம்
सिंगल स्पेस फॉन्ट,ஒற்றை இடைவெளி எழுத்துரு
एक स्थितीय,ஒரு நிலை
नीरसपणा,சலிப்பூட்டும்
"1. आकार, 2. फॉर्म","1. வடிவம், 2. வடிவம்"
फॉर्म,வடிவம்
आकार,வடிவம்
"1. गहाण, 2. गहाण, गहाण","1. அடமானம், 2. அடமானம், அடமானம்"
MOSFET (MOSFET),MOSFET (MOSFET)
"1. सर्वोच्च दोन अंक, 2. सर्वोच्च बिट","1. அதிக இரண்டு இலக்கங்கள், 2. அதிக பிட்"
मदर बोर्ड,தாய் பலகை
आई नोंदणी,அம்மா பதிவு
चित्रपट,திரைப்படங்கள்
चित्रपट तज्ञ गट (MPEG),திரைப்பட நிபுணர் குழு (MPEG)
माउंट,ஏற்ற
"1.माऊस, 2.माऊस","1.சுட்டி, 2.சுட்டி"
"1.जंगम, 2.विस्थापन","1.அசையும், 2.இடமாற்றம்"
हलणारे चिन्ह,நகரும் சின்னம்
एमएस-डॉस,MS-DOS
एमएस-विंडोज,MS-Windows
एकाधिक अभिमुखता,பல நோக்குநிலை
मल्टी प्रोसेसर,பல செயலி
"1.मल्टीप्रोग्रामिंग, 2.मल्टीप्रोग्रामिंग","1.மல்டி புரோகிராமிங், 2.மல்டி புரோகிராமிங்"
मल्टीटास्किंग,பல்பணி
बाहुबस,பஹுபஸ்
प्रसारण,ஒளிபரப்பு
बहुरूपी पत्ता,பாலிமார்பிக் முகவரி
प्रसारण,ஒளிபரப்பு
मल्टीचिप,மல்டிசிப்
multix,மல்டிக்ஸ்
मल्टीटास्किंग ऑपरेशन,பல்பணி செயல்பாடு
"1.मल्टीलेव्हल मेमरी, 2. बहुस्तरीय मेमरी","1.பலநிலை நினைவகம், 2. பல நிலை நினைவகம்"
"1.मल्टीमीडिया तंत्रज्ञान, 2.मल्टीमीडिया तंत्रज्ञान","1.மல்டிமீடியா தொழில்நுட்பம், 2.மல்டிமீடியா தொழில்நுட்பம்"
बहुविधता,பன்முகத்தன்மை
अनेक,பல
"1.प्रिसिजन, 2.मल्टी खात्री","1. துல்லியம், 2. பல உத்தரவாதம்"
एकाधिक प्रतिगमन,பல பின்னடைவு
"1.मल्टीप्लेक्स, 2.मल्टीप्लेक्स","1.மல்டிபிளக்ஸ், 2.மல்டிப்ளக்ஸ்"
मल्टिप्लेक्स मोड,மல்டிபிளக்ஸ் முறை
मल्टिप्लेक्सर,மல்டிபிளெக்சர்
"1. मल्टिप्लेक्सिंग, 2. मल्टीप्लेक्सिंग","1. மல்டிபிளெக்சிங், 2. மல்டிபிளெக்சிங்"
मल्टीपॉइंट नेटवर्क,பலமுனை நெட்வொர்க்
एकाधिक प्रक्रिया,பல செயலாக்கம்
मल्टीप्रोसेसर प्रणाली,பல்செயலி அமைப்பு
बहुउद्देशीय इंटरनेट मेल विस्तार (MIME),பல்நோக்கு இணைய அஞ்சல் நீட்டிப்பு (MIME)
प्लेसमेंट,வேலை வாய்ப்பு
मल्टीसेंटर,பல மையம்
मल्टीथ्रेडिंग,மல்டித்ரெடிங்
