Gujarati,Bengali
મોટી ગ્રુવ,মেজর খাঁজ
મુખ્ય હિસ્ટોકોમ્પેટીબિલીટી સંકુલ,প্রধান হিস্টোকম্প্যাটিবিলিটি জটিল
મુખ્ય ઓસ્મોલીટ,মেজর অসমোলাইট
મોટી ટોચ,প্রধান শিখর
નર,পুরুষ
પુરુષ શંકુ,পুরুষ শঙ্কু
પુરુષ ગેમેટોફાઇટ,পুরুষ গেমটোফাইট
પુરુષ જનન છિદ્ર,পুরুষ যৌনাঙ্গে অ্যাপারচার
પુરુષ ઉચ્ચારણ,পুরুষ সর্বক্লিয়াস
દૂષિત પાન,ত্রুটিযুক্ত পাতা
દાદર,Malic অ্যাসিড
જીવલેણ કોષ,ম্যালিগন্যান্ট সেল
જીવલેણ ગાંઠ,ম্যালিগন্যান্ট টিউমার
મ la લાર્ડ,ম্যালার্ড
મેલિયસ,ম্যালিয়াস
માલપિગિયન,মালপিঘিয়ান কর্পসকেল
માલપિગિયન નળીલા,মালপিঘিয়ান টিউবুল
માલટોનું,মাল্টোজ
દુર્વ્યવટો,মালওয়ালেস
સસ્તન પ્રાણી,স্তন্যপায়ী
સસ્તન પ્રાણી,স্তন্যপায়ী
સ્તન્ય પ્રાણી સંબંધ,স্তন্যপায়ী ভ্রূণ
સ્તનપાન,উরজ
ભવ્ય,ম্যামিফর্ম
ફરજિયાત,ম্যান্ডিবল
મેદિબ્યુલર ગ્રંથિ,ম্যান্ডিবুলার গ্রন্থি
મેનીનીસ,ম্যাঙ্গানিজ
મંગિફેરા,ম্যাঙ্গিফেরা ইন্ডিকা
મેંગ્રોવ,ম্যানগ্রোভ
માનવસર્જિત કૃષિ ઇકોસિસ્ટમ,মনুষ্যনির্মিত কৃষি বাস্তুতন্ত্র
માનવસર્જિત અનાજ,মনুষ্যনির্মিত সিরিয়াল
મનાન,মান্নান
આવરણ,ম্যান্টেল
મનુસ,মানুস
મેદાન,ম্যাপেল
માર્ચન્ટિયા,মার্চ্যান্টিয়া
સીમાંત,প্রান্তিক
ગાંજા,মারিজুয়ানা
દરિયાઇ જીવવિજ્ologyાન,সামুদ্রিক জীববিদ্যা
દરિયાઈ પક્ષી,সামুদ্রিক পাখি
દરિયાઇ સમુદાય,সামুদ্রিক সম্প্রদায়
દરિયાઇ અવિવેટ,সামুদ্রিক ইনভার্টেব্রেটস
મેરીનો રેમ,মেরিনো রাম
નિશાનીક,চিহ্নিতকারী
બજારમાં બગાડ,বাজার বর্জ্য
મજ્જા પોલાણ,মজ্জা গহ্বর
માર્શ,মার্শ
મેદાનની તબક્કો,মার্শ-মিডো স্টেজ
વનસ્પતિ વિના માર્શ,গাছপালা ছাড়াই মার্শ
છાવણી,মার্সুপিয়াল তিল
મર્સુપિયલ કિરણોત્સર્ગ,মার্সুপিয়াল রেডিয়েশন
મર્સૂપીય ઉંદર,মার্সুপিয়াল ইঁদুর
મર્સુપ,মার্সুপিয়াম
મોટા પ્રમાણમાં લુપ્ત થવું,ভর বিলুপ্তির
સામૂહિક પ્રવાહ,ভর প্রবাহ
સામૂહિક પ્રવાહની પૂર્વધારણા,ভর প্রবাহ অনুমান
માસ્તક કોષ,মাস্ট সেল
મુખ્ય અગર પ્લેટ,মাস্টার আগর প্লেট
માખણ,মাস্টার প্লেট
પ્રસૂતિ -મૃત્યુ દર,মাতৃ মৃত্যুর হার
સમાગમ,সঙ্গম
માળખું,ম্যাট্রিক্স
પરિપક્વ નોડ્યુલ,পরিপক্ক নোডুল
માંદું રંગ,মাউভ রঙ
મહત્તમ,ম্যাক্সিলা
મહત્તા,ম্যাক্সিলারি প্যাল্প
મહત્તમ વહન ક્ષમતા,সর্বাধিক বহন ক্ষমতা
મેમડિના,মেনড্রিনা
તબીબી વિજ્ scienceાન,চিকিৎসা বিজ্ঞান
ગર્ભાવસ્થાના તબીબી સમાપ્તિ (એમટીપી),গর্ভাবস্থার চিকিত্সা সমাপ্তি (এমটিপি)
તબીબી લખાણ,মেডিকেল ট্রান্সক্রিপশন
તબીબી સહાયિત ડિલિવરી,মেডিক্যালি সহায়তা ডেলিভারি
દવા,ওষুধ
દવા,ওষুধ
દવા,ওষুধ
મેડુલા,মেডুল্লা
મેડુલા,মেডুল্লা ওব্লোঙ্গাটা
તબીબી પિરામિડ,মেডুলারি পিরামিড
મેડ -મેડ્યુલ્ટેડ,মেডুলেটেড
મેડુસા,মেডুসা
મેગા કેરીઓસાઇટ,মেগা ক্যারিয়োসাইট
મેગાપ્લેસ્મિડ,মেগাপ্লাজমিড
મેગાસ્પોરંજિયમ,মেগাস্পোরাঙ্গিয়াম
મેગાસ્પોફિલ,মেগাস্পোরোফিল
મેબોમિઅન ગ્રંથિ,মাইবোমিয়ান গ্রন্থি
મેયોસાઇટ,মিয়োসাইট
મેયોસિસ,মায়োসিস
મિટાજેનેસિસ,মেটাজেনেসিস
મેલાનિક શલભ,মেলানিক মথ
મેલાનોસાઇટ,মেলানোসাইট
મેલાનોસાઇટ ઉત્તેજક હોર્મોન (એમએસએચ),মেলানোসাইট স্টিমুলেটিং হরমোন (এমএসএইচ)
મેલાનોસાઇટ રિલીઝિંગ હોર્મોન (એમએસઆરએચ),মেলানোসাইট উদ্দীপক রিলিজিং হরমোন (এমএসআরএইচ)
મેલાનોમા,মেলানোমা
ભ્રમણ,মেলয়েডোগাইন ছদ্মবেশ
પટલ બંધાયેલ,ঝিল্লি আবদ্ধ
પટલ લિપિડ,ঝিল্লি লিপিড
પટલની અભેદ્યતા,ঝিল্লি ব্যাপ্তিযোগ্যতা
પટલ સંભાવના,ঝিল্লি সম্ভাব্য
પટ્ટાનું ભુલભુલામણી,ঝিল্লি গোলকধাঁধা
ઉન્માદ,ঝিল্লি শীট
મેમરી સેલ,মেমরি সেল
મેન્ડેલનો કાયદો,মেন্ডেলের আইন
મેન્ડેલિયન વિકાર,মেন্ডেলিয়ান ডিসঅর্ডার
મેનિનગ,মেনিঞ্জ
મેનિનીટીસ,মেনিনজাইটিস
માસિક ચક્ર,মাসিক চক্র
માનસિક પ્રિયતા,মানসিক প্রিয়তম
માનસિક મંદ,মানসিক প্রতিবন্ধকতা
પારો ઝેર,বুধের বিষ
ઉદ્ધત,মেরিস্টেম
ઉદ્ધત કોષ,মেরিস্টেমেটিক সেল
ઉદ્ધત ક્ષેત્ર,মেরিস্টেমেটিক অঞ্চল
ઉદ્ધત વૃદ્ધિ,মেরিস্টেম্যাটিক বৃদ্ধি
ઉમદા ગ્રંથિ,মেরোক্রাইন গ্রন্থি
મેરોમિઓસિન,মেরোমায়োসিন
મેરીચિપસ,মেরিচিপাস
કટુતા,মেসার্কিয়াম
મેસેન્સેફાલોન,মেসেন্সফালন
મેસેંચાયમલ પેશી,মেসেনচাইমাল টিস্যু
મેસેન્ટરોન,মেসেনটারন
મેસેટરી,মেসেন্টারি
ગેરવાજબી સ્થિતિ,মেসিক অবস্থা
મેસોકાર્પ,মেসোকার্প
મેસોોડર્મ,মেসোডার্ম
મેસોગ્લોઆ,মেসোগ্লোইয়া
મેસોહેપ્પસ,মেসোহেপাস
મેસોફિલ કોષ,মেসোফিল সেল
મેસોઝમ,মেসোসোম
મેસોથોરેસીક,মেসোথোরাকিক
મેસોથોરેક્સ,মেসোথোরাক্স
મેસોવર,মেসোভারিয়াম
મેસોઝોઇક યુગ,মেসোজাইক যুগ
મેસેંજર આર.એન.એ.,ম্যাসেঞ্জার আরএনএ
ચમેલી પ્રવાહ,বিপাকীয় প্রবাহ
ચયાપચય માર્ગ,বিপাকীয় পথ
ચયાપચય,বিপাকযুক্ত
ચયાપચય,বিপাক
ચયાપચયની કલ્પના કરનાર,বিপাকীয় সংমিশ্রণ
શણગાર,মেটাকারপাল
મુખ્યત્વે,মেটাসেন্ট্রিক
એકલતા,মেটাক্রোমেটিক গ্রানুল
ધાતુની સોય,ধাতব সুই
ધાતુ -ઓક્સાઇડ,ধাতব অক্সাইড
ચિત્તન,মেটামারিজম
રૂપરેખા,রূপান্তর
મિથેનેફ્રીડિયમ,মেটানেফ্রিডিয়াম
આવરણ,মেটাফেজ
ચાળાહિત પ્લેટ,মেটাফেজ প্লেট
ચાળાહિત પ્લેટ,মেটাফ্যাসিক প্লেট
હિસ્સા,রূপক
ચિત્ત,মেটাস্টেসিস
ચિત્ત,মেটাস্টেসিস
મેટટાર્સલ,মেটাটারসাল
મેથેથોરોસીક,মেটাথোরাকিক
મેથેથોરેક્સ,মেটাথোরাক্স
ચતુય,মেটাজোয়ানস
મેટાલેન્સફાલોન,মেটায়েন্সফালন
મેટાસ્ટેસ કરવું,Metastasize
માથેડોન,মেথডোন
મેથેમોગ્લોબિન,মেথেমোগ্লোবিন
મેથેમોગ્લોબિનેમિયા,মেথেমোগ্লোবিনেমিয়া
મિથ્યાભિમાન,মিথেন
મેથેનોબેક્ટેરિયમ,মিথেনোব্যাক্টেরিয়াম
મિથેનોજન,মিথেনোজেন
મિથિલ પારો,মিথাইল পারদ
મેથલેટેડ ટોપી,মেথিলেটেড ক্যাপ
મેથિલિન વાદળી,Methylene নীল
મેથલોફિલસ,মেথাইলোফিলাস
મિથાઈલોટ્રોફસ,মিথাইলোট্রোফাস
સુક્ષ્મસૃષ્ટિ,মাইক্রোনিউট্রিয়েন্ট
સુક્ષ્મસર્જન,অণুজীব
માઇક્રોપ્રોપેગેશન,মাইক্রোপ্রোপ্যাগেশন
માઇક્રોટેકનિક,মাইক্রোটেকনিক
માઇક્રોઆર્કિટેક્ચરલ બગાડ,মাইক্রোআরচিটেকচারাল অবনতি
સૂક્ષ્મજીવાણુ (સુક્ષ્મસજીવો),মাইক্রোব (অণুজীব)
સૂક્ષ્મ ક્લોનીંગ,মাইক্রোবিয়াল ক্লোনিং
સુક્ષ્મજીવાણુ વનસ્પતિ,মাইক্রোবিয়াল ফ্লোরা
સૂક્ષ્મ -વિજ્iologyાન,মাইক্রোবায়োলজি
સૂક્ષ્મબોડી,মাইক্রোবডি
માઇશારિક,মাইক্রোক্লিমেট
સુઘડપ્રાપ્તિ,মাইক্রোরভোলিউশন
સૂક્ષ્મ જીવન,মাইক্রোফিলামেন্ট
સુતરાઉ,মাইক্রোফসিল
સુક્ષ્મસજીવો,মাইক্রোইনজেকশন
સુક્ષ્મસર્જન,অণুজীব
મિથાઈલોટ્રોફસ,মিথাইলোট্রোফাস
સુક્ષ્મસૃષ્ટિ,মাইক্রোনিউট্রিয়েন্ট
સુક્ષ્મસર્જન,অণুজীব
માઇક્રોફેગસને લગતું,মাইক্রোফাগাস
સુતરાઉ,মাইক্রোফজি
માઇક્રોપાયલર અંત,মাইক্রোপিলার শেষ
સુક્ષ્મસજીવો,মাইক্রোপাইল
સુક્ષ્મસજીવો,মাইক্রোপাইল
સુક્ષ્મસજીવો,মাইক্রোপাইল
માઇક્રોસેટેલાઇટ,মাইক্রোসেটেলাইট
માઇક્રોસ્કોપ,মাইক্রোস্কোপ
માઇક્રોસ્કોપી,মাইক্রোস্কোপি
માઇક્રોસ્પેરમેઇ,মাইক্রোস্পারমা
ગોરી,মাইক্রোস্পিয়ার
માઇક્રોસ્પોરંજિયમ,মাইক্রোস্পোরাঙ্গিয়াম
માઇક્રોસ્પોર ટેટ્રાડ,মাইক্রোস্পোর টেট্রাড
માઇક્રોસ્પર્ફિલ,মাইক্রোস্পোরফিল
માઇક્રોસ્પોરમ,মাইক্রোস্পোরাম
માઇક્રોટોમ,মাইক্রোটোম
સૂક્ષ્મ -ત્રિવાર,মাইক্রোটেবল ট্রিপলেট
માઇક્રોટ્યુબ્યુલ ડબલટ,মাইক্রোটিউবুল ডাবল্ট
માઇક્રોવિલી,মাইক্রোভিলি
ભંડાર,মিকচারেশন
મધ્યબ,মিডব্রেন
મધ્ય સેરેબેલર પેડુનકલ,মিডল সেরিবিলার পেডুনকেল
મધ્ય કાન,মধ্যম কান
મધ્યમ લેમેલા,মিডল ল্যামেলা
Gાળ,মিডগুট
મિડવાઇફ દેડકો,মিডওয়াইফ টোড
સ્થળાંતર કરનાર,অভিবাসী
સ્થળાંતર,স্থানান্তর
દૂધ,দুধ চিনি
દૂધ ઉત્પન્ન કરનાર ગ્રંથિ,দুধ উত্পাদনকারী গ্রন্থি
બાજરી,বাজি
લિટર દીઠ મિલીયોસ્મોલ,প্রতি লিটারে মিলিওসমোল
જનનુડી,মিলভাস
નકલ,নকল
નારાજ રોગ,মিনামাতা রোগ
ખનિજ,খনিজ
ખનિજ તત્વ,খনিজ উপাদান
ખનિજ પોષણ,খনিজ পুষ্টি
ખનિજકરણ,খনিজকরণ
ખનિજ કોર્ટીકોઇડ,মিনারেলো কর্টিকয়েড
લઘુચિત્ર ચુંબક,ক্ষুদ্র চৌম্বক
ખાણ -કામગીરી,খনির অপারেশন
લઘુચિત્ર,মিনিসেটেলাইট
મામૂલી ગ્રુવ,মাইনর খাঁজ
વિધ્વમનો,মায়োসিন
માવિક,মিওহিপ্পাস
મિરાબિલિસ,মীরাবিলিস
શમન,প্রশমন
માઇટોકોન્ડ્રિયા,মাইটোকন্ড্রিয়া
મિટોકોન્ડ્રીયલ મેટ્રિક્સ,মাইটোকন্ড্রিয়াল ম্যাট্রিক্স
ખેલ,মাইটোসিস
મિટ્રલ વાલ્વ (બિકસ્યુસિડ વાલ્વ),মিত্রাল ভালভ (বাইকস্পিড ভালভ)
મિશ્ર ગ્રંથિ,মিশ্র গ্রন্থি
મિશ્ર ચેતા,মিশ্র স্নায়ু
ભ્રષ્ટ,মিক্সোট্রফিক
ફરસી,মোবাইল ক্যারিয়ার
ફરતે સાધન,মোবাইল উত্স
ગતિશીલતા,গতিশীলতা
મધ્યમ ઈજા,মাঝারি আঘাত
આધુનિક દવા,আধুনিক ঔষধ
આધુનિક સમાજ,আধুনিক সমাজ
સુસ્થાપનક્ષમતા,পরিবর্তনশীলতা
સુધારેલા ડાયહાઇબર્ડ ગુણોત્તર,পরিবর্তিত ডিহাইবার্ড অনুপাত
સુધારેલું મૂળ,পরিবর্তিত মূল
મોડ્યુ કરવું,মডিউল
કાર્યવાહી -ફેરફાર,কর্মের সংশোধন
મોડ્યુલેટર પદાર્થ,মডুলেটর পদার্থ
ભેજ,আর্দ্রতা
ભેજ,আর্দ্রতা ঘাটতি
દાનાં,মোলার দাঁত
દા mol,মোলার
છાવણી,তিল
છાવણી,তিল
છાવણી,তিল
છછુંદર (મોલ),তিল (মোল)
પરમાણુ જીવવિજ્ologyાન,আণবিক জীববিজ্ঞান
પરમાણુ વિશ્લેષણ,আণবিক জিনগত বিশ্লেষণ
પરમાણુ સ્તર,আণবিক স্তর
પરમાણુ સંદેશવાહક,আণবিক মেসেঞ্জার
પરમાણુ ગતિ,আণবিক গতি
પરમાણુ નાઇટ્રોજન ગેસ,আণবিক নাইট্রোজেন গ্যাস
પરમાણુ સંગઠન,আণবিক সংস্থা
પરમાણુ કાતર,আণবিক কাঁচি
પરમાણુ સર્જિકલ અભિગમ,আণবিক অস্ত্রোপচার পদ্ধতির
પરમાણુ સિવીન,আণবিক সিউন
પરમાણુ,অণু
મશ્કરી,মল্লাস্ক
ખોટો,মল্লাস্কিভাস
કોતરણી,মলিবডেনাম
મોમોર્ડિકા,মোমর্ডিকা
મંવારિયા,মন্ড্রিয়া
મોનન્ડ્રી,মন্ড্রি
મોનાસ્કસ પર્પ્યુરિયસ,মনক্কাস ফিউচারিয়াস
મોહક,মোনেরা
મોહક,মনিলিফর্ম
મોનીટર,মনিটর
મોનીટર,মনিটর
મોનો સ્તર,মনো স্তর
શિરડાકો,মনোডেলফাস
એકાધિકારિક ફોસ્ફેટ,মনোব্যাসিক ফসফেট
એકલવાચક,মনোব্লাস্টিক
એકાધિકાર,একরঙা
એકાધિકાર,একচেটিয়া
એકલવાચક,মনোকিস্ট্রনিক
એકલતા,মনোক্লোনাল অ্যান্টিবডি
એકવિધ,মনোকোকাস
મોનોકોટાયડોન,মনোকোটাইলডন
એકસમાન,মনোকাইস্টিক
મોનોસિસ્ટીસ,মনোকস্টিস
મોનોસાઇટ,মনোকাইট
એકલતાવાળું,মনোইসিয়াস
એકલતા,মনোগ্রাফ
મોનોહાઇબ્રીડ,মনোহাইব্রিড
એકલતા,মনোমার
મોનોમેરિક,মনোমেরিক জি-অ্যাক্টিন
એકલતા,মনোস্যাকারাইড
મોનોસોડિયમ મીઠું,মনোসোডিয়াম লবণ
એકલવાચક,মনসোমিক
એકલવાયા,মনোস্পার্মি
એકવિધ વિકાસ,মনোস্পোরিক বিকাশ
એકસમાન,মনোট্রোপা
મોનોઝિગોટિક સમાન જોડિયા,মনোজাইগোটিক অভিন্ন যমজ
મોન્ટિનિયર્મન -સંધિ,মন্ট্রিল চুক্তি
મૂડનું વિકાર,মেজাজ ব্যাধি
મોરિંગ,সজনে
મોર્ફલેક્સીસ (મોર્ફ્લેક્ટિક),মরফাল্যাক্সিস (মরফ্যাল্যাকটিক)
કોઠાર,মরফিন
ઘુદમાબી,মরফোজেনেসিস
આકારવિષયક અનુકૂલન,রূপচর্চা অভিযোজন
ક morમ્ફોલોજી,রূপচর্চা
મોર્સ કોડ,মোর্স কোড
મૃત્યુદર,মৃত্যুহার
મૃત્યુદર,মৃত্যুহার
મૃત્યુદર,মৃত্যুহার
મોઝેસીવાદ,মোজাইকিজম
મોઝેક દ્રષ્ટિ,মোজাইক ভিশন
શેવાળ,শ্যাওলা
શણગાર,মথ
મધર અક્ષ,মা অক্ষ
શક્તિ,মোটিফ
ગતિવિધિ,গতিশীল ফর্ম
નરલ,গতিশীল বীজ
મોટર ફાઇબર,মোটর ফাইবার
મોટર ન્યુરોન,মোটর স্নায়ু
ઘાટ,ছাঁচ
ગતિવિધિ,আন্দোলন
લોકમોશનની ગતિ,লোকোমোশন আন্দোলন
એમ-તબક્કો પ્રોત્સાહન પરિબળ (એમપીએફ),এম-ফেজ প্রচারকারী ফ্যাক্টর (এমপিএফ)
શ્રીગલ,এমআরআইজিএল
મ્યુકોપેપ્ટાઇડ,মিউকোপপটিড
મ્યુકોપ્રોટીન,মিউকোপ্রোটিন
કલંક,মিউকার
મ્યુકોસા સાથે સંકળાયેલ લિમ્ફોઇડ પેશી,মিউকোসা সম্পর্কিত লিম্ফয়েড টিস্যু
મ્યુકોસા,মিউকোসা ঝিল্লি
મ્યુકોસ ગ્રંથિ,মিউকাস গ্রন্থি
મ્યુકોસ મેમ્બ્રેન (મ્યુકોસા),শ্লেষ্মা ঝিল্লি (মিউকোসা)
ભ્રષ્ટ અવાજ,মফলিং শব্দ
મુલ્લરિયન નકલ,মুলেরিয়ান মিমিক্রি
બહુસાતી જીવ,মাল্টিসেলুলার অর্গানিজম
બહુ -કલર ફ્લોરોસન્સ,মাল্টিকালার ফ্লুরোসেন্স
બહુપતી,মাল্টিকোস্টেট
વિવિધતા,মাল্টিফিশন
મલ્ટિલોડ - 375,মাল্টিলোড - 375
બહુપદી,মাল্টিনুক্লিয়েট
મલ્ટિઓવ્યુલાટા પેરેસ્ટ્રેસ,মাল্টিওভুলাটা টেরিস্ট্রেস
-નો ઉપાય,মাল্টিওভুলেট
બહુ -ગુણોત્તર,মাল্টিপ্যারাসিটিজম
બહુવિધ,বহুগুণ
બહુવિધ,বহুগুণ
બહુવિધ એલીલ,একাধিক অ্যালিল
બહુવિધ એલેલિઝમ,একাধিক অ্যালিলিজম
બહુવિધ વિચ્છેદન,একাধিক বিভাজন
મલ્ટીપલ ઓવ્યુલેશન એમ્બ્રોયો ટ્રાન્સફર તકનીક (MOET),একাধিক ডিম্বস্ফোটন ভ্রূণ স্থানান্তর কৌশল (এমওইটি)
ગુણાકાર,গুণ
ગુણાત્મક વૃદ્ધિ,গুণক বৃদ্ধি
મલ્ટિપોલેર ચેતા કોષ,মাল্টিপোলার নার্ভ সেল
બહુપદી ન્યુરોન,মাল্টিপোলার নিউরন
વિવિધલક્ષી સાધન,বহুমুখী যন্ত্র
ગાલપળ,মাম্পস
મુરૈન,মুরিন
મસ્કા ઘરેલું,মুস্কা ডোমেস্টিকা
મસ્તિડે,মুসসিডে
સ્નાયુ -રેબર,পেশী ফাইবার
સ્નાયુમાં રાહત,পেশী শিথিল
સ્નાયુ પેશી,পেশী কোষ
સ્નાયુબદ્ધ,পেশী
મસ્ક્યુલર ડિસ્ટ્રોફી,পেশীবহুল যথোপযুক্ত পুষ্টির অভাব
મસ્ક્યુલર ડિસ્ટ્રોફી,পেশীবহুল যথোপযুক্ত পুষ্টির অভাব
સ્નાયુબદ્ધ પગ,পেশী পা
સ્નાયુબદ્ધ ગતિ,পেশী আন্দোলন
સ્નાયુબદ્ધ તણાવ,পেশীবহুল উত্তেজনা
સ્નાયુબદ્ધતા,পেশী
સ્નાયુબદ્ધ આત્યંતિક,পেশীবহুল এক্সট্রিমা
સ્નાયુબદ્ધતા,পেশী
મશરિયો,মাশরুম
ગાંઠ,ঝিনুক
પરિવર્તનશીલ,মিউটেজেন
પરિવર્તનીય એલીલ,মিউট্যান্ট অ্যালিল
પરિવર્તન,মিউটেশন
પરિવર્તન સંવર્ધન,মিউটেশন প্রজনন
પરિવર્તન સિદ્ધાંત,মিউটেশন তত্ত্ব
પરસ્પરવાદ,পারস্পরিকতা
પરસ્પર ફાયદાકારક,পারস্পরিক লাভজনক
માયસ્થેનીયા ગ્રેવીસ,মায়াসথেনিয়া গ্রাভিস
મિસિલિયમ,মাইসেলিয়াম
માયકોબેક્ટેર,মাইকোব্যাক্টেরিয়াম
માઇકોબિઓનટ,মাইকোবিয়ন্ট
માયકોઈક એસિડ,মাইকাইক অ্যাসিড
માયકોપ્લાસ્મા,মাইকোপ্লাজমা
મિકોરિઝા,মাইকোররিজা
માયકોર્રીઝલ,মাইকোররিজাল
મૈલેન્સફાલોન,মাইলেন্সফালন
માયેલિન આવરણ,মাইলিন খাপ
મૈઇલિન્ટેડ,মায়ালিনেটেড
મ્યોકાર્ડિયલ ફાઇબર,মায়োকার্ডিয়াল ফাইবার
હૃદય ની નાડીયો જામ,মায়োকার্ডিয়াল ইনফার্কশন
મૈત્રી,মায়োকার্ডিয়াম
માયોપીથેલિયમ,মায়োপিথেলিয়াম
માયોફિબ્રીલ,মায়োফিব্রিল
માયોજેનિક પદ્ધતિ,মায়োজেনিক প্রক্রিয়া
માયોગ્લોબિન,মায়োগ্লোবিন
માયોમેટ્રીયમ,মায়োমেট্রিয়াম
માયોસિન,মায়োসিন
Myristicacee,মাইরিস্টিকাসেই
માયર્મેકોફિલી,Myrmecofily
માયક્સોમિસેટ્સ સભ્ય,মাইক্সোমাইসেটস সদস্য
મેટટારસસ,মেটাটারাস
એન-એસિટિલ ગેલેક્ટોસોમાઇન,এন-এসিটাইল গ্যালাক্টোসামাইন
નાજ,নাজা
તલવાર,ন্যানোগ্রাম
નેપ્થાલિન,নেফথালেন
નેપિફોર્મ મૂળ,ন্যাপিফর্ম রুট
નારાવેલિયા,নারাভেলিয়া
માદક,মাদক
નાકનો કોથળ,অনুনাসিক থল
નાસોફેરિન્ક્સ,নাসোফেরিনেক্স
નેસ્ટિક (નેસ્ટિઝમ),Nstic (nastism)
બેસ્ટિક પ્રકાર,Nstic টাইপ
જન્મતા (જન્મ દર),প্রাকৃতিক (জন্মের হার)
રાષ્ટ્રીય એડ્સ કોન્ટ્રલ ઓર્ગેનાઇઝેશન (એનએસીઓ),জাতীয় এইডস কনট্রাল অর্গানাইজেশন (ন্যাকো)
રાષ્ટ્રીય બગીચો,জাতীয় উদ্যান
રાષ્ટ્રીય બીજ નિગમ (એનએસસી),জাতীয় বীজ কর্পোরেশন (এনএসসি)
મૂળ એન્ટિજેન,নেটিভ অ্যান্টিজেন
મૂળ ખડક,নেটিভ রক
મૂળ જાતિઓ,নেটিভ প্রজাতি
કુદરતી લાગણી,প্রাকৃতিক সখ্যতা
કુદરતી વૃત્તિ,প্রাকৃতিক বার্ধক্য
કુદરતી લુપ્ત થવું,প্রাকৃতিক বিলুপ্তি
કુદરતી વૃદ્ધિ,প্রাকৃতিক বৃদ্ধি
કુદરતી કિલર કોષ,প্রাকৃতিক কিলার সেল
કુદરતી પેસમેકર,প্রাকৃতিক পেসমেকার
કુદરતી જીવાત નિયંત્રણ,প্রাকৃতিক কীটপতঙ্গ নিয়ন্ত্রণ
કુદરતી વિજ્ઞાન,প্রাকৃতিক বিজ্ঞান
પ્રાકૃતિક પસંદગી,প্রাকৃতিক নির্বাচন
કુદરતી વિશ્વ,প্রাকৃতিক বিশ্ব
કુદરતી ક્ષેત્ર,প্রাকৃতিক অঞ্চল
સ્વાભાવિક,প্রকৃতিবিদ
ઉબકું,বমি বমি ভাব
ગરદન,ঘাড়
ગરદન,ঘাড়
નેક્રોસિસ,নেক্রোসিস
અમૃત ચૂસવું,অমৃত চুষছে
અમૃત,অমৃত
ભવ્ય,অমৃত
ભવ્ય,অমৃত
ભ્રમણિકા,নেকচারাস
નકારાત્મક (અવરોધ) ક્રિયાપ્રતિક્રિયા,নেতিবাচক (বাধা) মিথস্ক্রিয়া
નકારાત્મક ફીડ બેક,নেতিবাচক প্রতিক্রিয়া
નકારાત્મક ચાર્જ,নেতিবাচকভাবে অভিযুক্ত
નેમાથેલેમિનટસ,নেমাথালমিন্থেস
નેમાટોડ,নেমাটোড
સ્ત્રાવ,নিওপ্লাজম
સ્ત્રાવ,নিওপ্লাজম
નેપેન્થેસી,নেপেন্থেসি
નેપહર,নেপেনস
નેફ્રીડિયા,নেফ্রিডিয়া
નેફ્રીડિયલ નહેર,নেফ্রাইডিয়াল খাল
નેફ્રિડિઓપોર,নেফ্রিডিওপোর
નેફ્રોન,নেফ্রন
નેફ્રોસ્ટોમ,নেফ্রস্টোম
નેપ્ચ્યુન કપ,নেপচুনের কাপ
ઘરબુદ્ધિ,নেরিয়াম
ચેતા,স্নায়ু কোষ
ચેતા,স্নায়ু প্রবণতা
નર્વસ,নার্ভ রিং
નર્વસ પદ્ધતિ,স্নায়ুতন্ত্র
Nણપુટી,নেসোডার্ম
નેસેરિયા ગોનોરીયા,নেসেরিয়া গনোরিয়া
ચોખ્ખો ખર્ચ,নেট চার্জ
ચોખ્ખી પ્રાથમિક ઉત્પાદકતા,নেট প্রাথমিক উত্পাদনশীলতা
ચોખ્ખી ઉત્પાદન કાર્યક્ષમતા,নেট উত্পাদন দক্ষতা
નેટવર્ક જાતિઓ,নেটওয়ার্ক প্রজাতি
સુકાની પ્લેટ,নিউরাল প্লেট
ન્યુરસ્થેનીયા,নিউরাসথেনিয়া
ન્યુરિલિમા,নিউরিলেমা
ન્યુરો,নিউরো হাইপোফাইসিস
ન્યુરોએંડ્રોક્રાઇન પદ્ધતિ,নিউরোএন্ডোক্রাইন সিস্টেম
ન્યુરોપીથેલિયમ,নিউরোপিথেলিয়াম
ન્યુરોગલિયા,নিউরোগলিয়া সেল
ન્યુરોહિપોફિસીસ,নিউরোহাইপোফাইসিস
ન્યુરોમસ્ક્યુલર કાર્ય,নিউরোমাসকুলার ফাংশন
ન્યુરોન,নিউরন
ન્યુરોફિસિન-પ્રોટીન બોન્ડ,নিউরোফাইসিন-প্রোটিন বন্ড
ન્યુકોરોસ્પોરા,নিউরোস্পোরা
ન્યુકડોર,নিউরোসার্জন
ન્યુરોટિક અસ્વસ્થતા,নিউরোটিক উদ্বেগ
જીવાણુનાશક વ્યક્તિ,নিউরোটিক স্বতন্ত্র
ન્યુરોટ્રાન્સ્ટર,নিউরোট্রান্সমিটার
જ્ neાન,নিউরুলেশন
બિન -વ્યવસાયિકરણ,নিরপেক্ষকরণ
નસ્વસૃષ્ટિ,নিউট্রোফিল
નવી પદ્ધતિઓ,নতুন সিস্টেমেটিক্স
કiacંગન,নিয়াসিন
વિશિષ્ટ વિશેષતા,কুলুঙ্গি বিশেষীকরণ
વિશિષ્ટ,কুলুঙ্গি
