Gujarati,Kannada
કલંક,ಲಂಬ
મ્યુકોસા સાથે સંકળાયેલ લિમ્ફોઇડ પેશી,ಮ್ಯೂಕೋಸಾ ಸಂಬಂಧಿತ ಲಿಂಫಾಯಿಡ್ ಅಂಗಾಂಶ
મ્યુકોસા,ಲೋಳೆಪೊರೆಯ ಪೊರೆಯ
મ્યુકોસ ગ્રંથિ,ಲೋಳೆಯ
મ્યુકોસ મેમ્બ્રેન (મ્યુકોસા),ಲೋಳೆಯ ಪೊರೆಯ (ಲೋಳೆಪೊರೆಯ)
ભ્રષ્ટ અવાજ,ಮಫ್ಲಿಂಗ್ ಶಬ್ದ
મુલ્લરિયન નકલ,ಮುಲ್ಲೇರಿಯನ್ ಮಿಮಿಕ್ರಿ
બહુસાતી જીવ,ಬಹುಕಾಲಕ ಜೀವಿ
બહુ -કલર ફ્લોરોસન્સ,ಬಹುವರ್ಣದ ಪ್ರತಿದೀಪಕ
બહુપતી,ಬಹುಕೋಪಾಪಿಟೇಟ್
વિવિધતા,ಬಹುಕಾಲ
મલ્ટિલોડ - 375,ಮಲ್ಟಿಲೋಡ್ - 375
બહુપદી,ಮಲ್ಟಿನ್ಯೂಕ್ಲೇಟ್
મલ્ટિઓવ્યુલાટા પેરેસ્ટ્રેસ,ಮಲ್ಟಿವ್ಯುಲಾಟಾ ಟೆರೆಸ್ಟ್ರೆಸ್
-નો ઉપાય,ಬಹು -ವ್ಯಾಪ್ತಿಯ
બહુ -ગુણોત્તર,ಬಹುತ್ವ
બહુવિધ,ಬಹುಕಾಲದ
બહુવિધ,ಬಹುಕಾಲದ
બહુવિધ એલીલ,ಬಹು ಆಲೀಲ್
બહુવિધ એલેલિઝમ,ಬಹು ಅಲಲಾತಿ
બહુવિધ વિચ્છેદન,ಬಹು ವಿದಳನ
મલ્ટીપલ ઓવ્યુલેશન એમ્બ્રોયો ટ્રાન્સફર તકનીક (MOET),ಬಹು ಅಂಡೋತ್ಪತ್ತಿ ಭ್ರೂಣ ವರ್ಗಾವಣೆ ತಂತ್ರ (MOET)
ગુણાકાર,ಗುಣಾಕೃತಿ
ગુણાત્મક વૃદ્ધિ,ಗುಣಾಕಾರ ಬೆಳವಣಿಗೆ
મલ્ટિપોલેર ચેતા કોષ,ಮಲ್ಟಿಪೋಲಾರ್ ನರ ಕೋಶ
બહુપદી ન્યુરોન,ಬಹು ಧಂಡ
વિવિધલક્ષી સાધન,ವಿವಿಧೋದ್ದೇಶ ಸಾಧನ
ગાલપળ,ಮರಿಹುಳು
મુરૈન,ಮಣ್ಣಾದ
મસ્કા ઘરેલું,ಮಸ್ಕಾ ಡೊಮೆಸ್ಟಿಕಾ
મસ્તિડે,ಕಸ
સ્નાયુ -રેબર,ಸ್ನಾಯು ನಡು
સ્નાયુમાં રાહત,ಸ್ನಾಯು ವಿಶ್ರಾಂತಿ
સ્નાયુ પેશી,ಸ್ನಾಯು ಅಂಗಾಂಶ
સ્નાયુબદ્ધ,ಸ್ನಾಯು
મસ્ક્યુલર ડિસ્ટ્રોફી,ಸ್ನಾಯುಗಿಡ ಡಿಸ್ಟ್ರೋಫಿ
મસ્ક્યુલર ડિસ્ટ્રોફી,ಸ್ನಾಯುಗಿಡ ಡಿಸ್ಟ್ರೋಫಿ
સ્નાયુબદ્ધ પગ,ಸ್ನಾಯು ಕಾಲು
સ્નાયુબદ્ધ ગતિ,ಸ್ನಾಯುವಿನ ಚಲನೆ
સ્નાયુબદ્ધ તણાવ,ಸ್ನಾಯುಗೂಡಿಕೆ
સ્નાયુબદ્ધતા,ಸ್ನಾಯು
સ્નાયુબદ્ધ આત્યંતિક,ಮಸ್ಕ್ಯುಲಾರಿಸ್ ವಿಪರೀತ
સ્નાયુબદ્ધતા,ಸ್ನಾಯು
મશરિયો,ಅಣಬೆ
ગાંઠ,ಮಸ್ಸೆಲ್
પરિવર્તનશીલ,ರೂಪಾಂತರ
પરિવર્તનીય એલીલ,ರೂಪಾಂತರಿತ ಆಲೀಲ್
પરિવર્તન,ರೂಪಾಂತರ
પરિવર્તન સંવર્ધન,ರೂಪಾಂತರ ಸಂತಾನೋತ್ಪತ್ತಿ
પરિવર્તન સિદ્ધાંત,ರೂಪಾಂತರದ ಸಿದ್ಧಾಂತ
પરસ્પરવાદ,ಪರಸ್ಪರವಾದ
પરસ્પર ફાયદાકારક,ಪರಸ್ಪರ ಲಾಭದಾಯಕ
માયસ્થેનીયા ગ્રેવીસ,ಮೈಸ್ತೇನಿಯಾ ಗ್ರ್ಯಾವಿಸ್
મિસિલિયમ,ಕವಕ
માયકોબેક્ટેર,ಮೈಕೋಬ್ಯಾಕ್ಟರ
માઇકોબિઓનટ,ಮೈಕೋಬಯಂತ್
માયકોઈક એસિડ,ಮೈಕೋಕ್ ಆಮ್ಲ
માયકોપ્લાસ્મા,ಮೈಕೋಪ್ಲಾಸ್ಮಾ
મિકોરિઝા,ಮೈಕೋರೈಜ್
માયકોર્રીઝલ,ಮೈಕೋರೀಜಲ್
મૈલેન્સફાલોન,ಮೈದಾನದ
માયેલિન આવરણ,ಮೈಯಲಿನ್ ಪೊರೆ
મૈઇલિન્ટેડ,ಮೈಯಿಲೀನಾದ
મ્યોકાર્ડિયલ ફાઇબર,ಯೊಕಾರ್ಡಿಯಲ್ ನಾರು
હૃદય ની નાડીયો જામ,ಹೃದಯಾಕೃತಿ ಪ್ರಮಾಣ
મૈત્રી,ಮಯೋಕಾರ್ಡಿಯಂ
માયોપીથેલિયમ,ಒಂದು ಬಗೆಯ ಮಯಾಪಿಥೀಲಿಯಂ
માયોફિબ્રીલ,ಮೈಯಾಫಿಬ್ರಿಲ್
માયોજેનિક પદ્ધતિ,ಮೈನೋಜೆನಿಕ್ ಕಾರ್ಯವಿಧಾನ
માયોગ્લોબિન,ಮದಿಮಿಯ
માયોમેટ્રીયમ,ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ
માયોસિન,ಮಯೋಸಿನ್
Myristicacee,ಮೈರಿಸ್ಟಿಸ್ಟೇಸಿ
માયર્મેકોફિલી,ಮೈರ್ಮೆಕೋಫಲಿ
માયક્સોમિસેટ્સ સભ્ય,ಮೈಕ್ಸೊಮೈಸೆಟ್ಸ್ ಸದಸ್ಯ
મેટટારસસ,ಕಲಬೆರಕೆ
એન-એસિટિલ ગેલેક્ટોસોમાઇન,ಎನ್-ಅಸೆಟೈಲ್ ಗ್ಯಾಲಕ್ಟೋಸಮೈನ್
નાજ,ನಜಾ
તલવાર,ನಲಿಕೆಯ
નેપ્થાલિન,ನಾಫ್ಥಲೀನ್
નેપિફોર્મ મૂળ,ನೇರಳತಾವಾದಿ
નારાવેલિયા,ನಾರಾವೆಲಿಯ
માદક,ಮಾದಕ ವಸ್ತುವಿನ
નાકનો કોથળ,ಮೂಗಿನ ಚೀಲ
નાસોફેરિન્ક્સ,ನಾಸೊಫಾರ್ನೆಕ್ಸ್
નેસ્ટિક (નેસ્ટિઝમ),ನಾಸ್ಟಿಕ್ (ನಾಸ್ಟಿಸಮ್)
બેસ્ટિક પ્રકાર,ನಾಸ್ಟಿಕ್ ಪ್ರಕಾರ
જન્મતા (જન્મ દર),ನ್ಯಾಟಾಲಿಟಿ (ಜನನ ಪ್ರಮಾಣ)
રાષ્ટ્રીય એડ્સ કોન્ટ્રલ ઓર્ગેનાઇઝેશન (એનએસીઓ),ರಾಷ್ಟ್ರೀಯ ಏಡ್ಸ್ ಕಾಂಟ್ರಾಲ್ ಆರ್ಗನೈಸೇಶನ್ (NACO)
રાષ્ટ્રીય બગીચો,ರಾಷ್ಟ್ರೀಯ ಉದ್ಯಾನವನ
રાષ્ટ્રીય બીજ નિગમ (એનએસસી),ರಾಷ್ಟ್ರೀಯ ಬೀಜ ನಿಗಮ (ಎನ್‌ಎಸ್‌ಸಿ)
મૂળ એન્ટિજેન,ಸ್ಥಳೀಯ ಪ್ರತಿಜನಕ
મૂળ ખડક,ಸ್ಥಳೀಯ ರಾಕ್
મૂળ જાતિઓ,ಸ್ಥಳೀಯ ಪ್ರಭೇದಗಳು
કુદરતી લાગણી,ಸ್ವಾಭಾವಿಕ ಸಂಬಂಧ
કુદરતી વૃત્તિ,ಸ್ವಾಭಾವಿಕ ವಯಸ್ಸಾದ
કુદરતી લુપ્ત થવું,ಸ್ವಾಭಾವಿಕ ಅಳಿವಿನ
કુદરતી વૃદ્ધિ,ಸ್ವಾಭಾವಿಕ ಹೆಚ್ಚಳ
કુદરતી કિલર કોષ,ನೈಸರ್ಗಿಕ ಕೊಲೆಗಾರ ಕೋಶ
કુદરતી પેસમેકર,ನೈಸರ್ಗಿಕ ಪೇಸ್‌ಮೇಕರ್
કુદરતી જીવાત નિયંત્રણ,ನೈಸರ್ಗಿಕ ಕೀಟ ನಿಯಂತ್ರಣ
કુદરતી વિજ્ઞાન,ನೈಸರ್ಗಿಕ ವಿಜ್ಞಾನ
પ્રાકૃતિક પસંદગી,ನೈಸರ್ಗಿಕ ಆಯ್ಕೆ
કુદરતી વિશ્વ,ನೈಸರ್ಗಿಕ ಜಗತ್ತು
કુદરતી ક્ષેત્ર,ಸಹಜ ವಲಯ
સ્વાભાવિક,ಸ್ವಾಭಾವಿಕತಾವಾದಿ
ઉબકું,ವಾಕರಿಕೆ
ગરદન,ಕುತ್ತಿಗೆ
ગરદન,ಕುತ್ತಿಗೆ
નેક્રોસિસ,Necrತಕ
અમૃત ચૂસવું,ಮಕರಂದ ಹೀರುವ
અમૃત,ಮಕರಂದೆಯ
ભવ્ય,ಮಧು
ભવ્ય,ಮಧು
ભ્રમણિકા,ಮಧುರ
નકારાત્મક (અવરોધ) ક્રિયાપ્રતિક્રિયા,ನಕಾರಾತ್ಮಕ (ಪ್ರತಿಬಂಧ) ಪರಸ್ಪರ ಕ್ರಿಯೆ
નકારાત્મક ફીડ બેક,ನಕಾರಾತ್ಮಕ ಫೀಡ್ ಬ್ಯಾಕ್
નકારાત્મક ચાર્જ,ನಕಾರಾತ್ಮಕವಾಗಿ ಶುಲ್ಕ ವಿಧಿಸಲಾಗಿದೆ
નેમાથેલેમિનટસ,ಸಣ್ಣ
નેમાટોડ,ನದಿಮೋಡಿ
સ્ત્રાવ,ನವಪ್ಲ ತರತೆ
સ્ત્રાવ,ನವಪ್ಲ ತರತೆ
નેપેન્થેસી,ನೇತ್ರ
નેપહર,ನೇಪಟ್ಟು
નેફ્રીડિયા,ನೇತ್ರೋಡ
નેફ્રીડિયલ નહેર,ನೆಫ್ರಿಡಿಯಲ್ ಕಾಲುವೆ
નેફ્રિડિઓપોર,ನೇತೃತ್ವ
નેફ્રોન,ನೆಹರು
નેફ્રોસ્ટોમ,ಕಂಟಿಮಿಲೀಲಿ
નેપ્ચ્યુન કપ,ನೆಪ್ಚೂನ್ಸ್ ಕಪ್
ઘરબુદ્ધિ,ನಿರಿಯುವರ
ચેતા,ನರ ಕೋಶ
ચેતા,ನರ ಪ್ರಚೋದನೆ
નર્વસ,ನರ ಉಂಗುರ
નર્વસ પદ્ધતિ,ನರಮಂಡಲದ
Nણપુટી,ನಾಚಿಕಲೆ
નેસેરિયા ગોનોરીયા,ನೆಸ್ಸೆರಿಯಾ ಗೊನೊರಿಯಾ
ચોખ્ખો ખર્ચ,ನಿವ್ವಳ
ચોખ્ખી પ્રાથમિક ઉત્પાદકતા,ನಿವ್ವಳ ಪ್ರಾಥಮಿಕ ಉತ್ಪಾದಕತೆ
ચોખ્ખી ઉત્પાદન કાર્યક્ષમતા,ನಿವ್ವಳ ಉತ್ಪಾದನಾ ದಕ್ಷತೆ
નેટવર્ક જાતિઓ,ನೆಟ್ವರ್ಕ್ ಪ್ರಭೇದಗಳು
સુકાની પ્લેટ,ನರ ತಟ್ಟೆ
ન્યુરસ્થેનીયા,ನರಶಕ್ತಿನ
ન્યુરિલિમા,ನರಶಂಡಾ
ન્યુરો,ನರ ಹೈಪೋಫಿಸಿಸ್
ન્યુરોએંડ્રોક્રાઇન પદ્ધતિ,ನರವೈಮತ ವ್ಯವಸ್ಥೆಯ
ન્યુરોપીથેલિયમ,ನರಪತಿ
ન્યુરોગલિયા,ನರಗಳ ಕೋಶ
ન્યુરોહિપોફિસીસ,ನರಹತ್ಯಾಕರ್ಷಣೆ
ન્યુરોમસ્ક્યુલર કાર્ય,ನರಸ್ನೂಣಕ ಕಾರ್ಯ
ન્યુરોન,ನರಕೋಶ
ન્યુરોફિસિન-પ્રોટીન બોન્ડ,ನ್ಯೂರೋಫಿಸಿನ್-ಪ್ರೋಟೀನ್ ಬಂಡಿ
ન્યુકોરોસ્પોરા,ನರರೋಗ
ન્યુકડોર,ನರಶವಸ್ತ್ರ
ન્યુરોટિક અસ્વસ્થતા,ನರರೋಗದ ಆತಂಕ
જીવાણુનાશક વ્યક્તિ,ನರ -ವ್ಯಕ್ತಿ
ન્યુરોટ્રાન્સ્ટર,ನರಪ್ರೇಕ್ಷಕ
જ્ neાન,ನರವ್ಯನ
બિન -વ્યવસાયિકરણ,ತಟಸ್ಥಗೊಳಿಸುವಿಕೆ
નસ્વસૃષ્ટિ,ನ್ಯೂಟ್ರೋಚ್
નવી પદ્ધતિઓ,ಹೊಸ ಸಿಸ್ಟಮ್ಯಾಟಿಕ್ಸ್
કiacંગન,ಕುತ್ತಿಗೆಯ
વિશિષ્ટ વિશેષતા,ಸ್ಥಾಪಿತ
વિશિષ્ટ,ಗೂಡು
નિકોટિનામાઇડ એડિનાઇન,ನಿಕೊಟಿನಮೈಡ್ ಅಡೆನೈನ್
નિકોટ,ನುಗ್ಗು
નિકોટિક એસિડ,ನಿಕೊಟಿನಿಕ್ ಆಮ್ಲ
નિકક્ષર,ಮೆಂಬರೇನ್
નાઇજેલા,ನಾರುಬಟ್ಟೆ
રાત્રિનું ફૂલ,ರಾತ್ರಿ ಹೂವು
નાઇલ પેર્ચ,ನೈಲ್ ಪರ್ಚ
નિસબત,ನಿಸ್ಲ್ ದೇಹ
નિસલનું દાણાદાર,ನಿಸ್ಲ್ನ ಗ್ರ್ಯಾನ್ಯೂಲ್
નાઈટ્રિક ઑકસાઈડ,ನೈಟ್ರಿಕ್ ಆಕ್ಸೈಡ್
નાઇટ્રાઇફિકેશન,ನೈಟ್ರೇಟೀಕರಣ
બેક્ટેરિયમ,ನೈಟ್ರೈಫೈಯಿಂಗ್ ಬ್ಯಾಕ್ಟೀರಿಯಂ
નાઇટ્રોસેલ્યુલોઝ,ನೈಟ್ರೊಸೆಲ್ಯುಲೋಸ್
નાઇટ્રોબેક્ટેક્ટર,ನೈಟ್ರೋಬಾಕ್ಟರ
નાઇટ્રોક c કસ,ನೈಟ್ರೊಕೋಕಸ್
નાઇટ્રોજન જોડાણ,ಸಾರಜನಕ ಸಂಯೋಜನೆ
નાઇટ્રોજન ફિક્સિંગ એક્ટિનોમિસેટ્સ,ಸಾರಜನಕ ಫಿಕ್ಸಿಂಗ್ ಆಕ್ಟಿನೊಮೈಸೆಟ್ಸ್
નાઇટ્રોજન ઘટાડો,ಸಾರಜನಕ ಕಡಿತ
નાટ્રોજેનેસ,ಸಾರಜನಕ
નાઇટ્રોજનયુક્ત કચરો,ಸಾರಜನಕ ತ್ಯಾಜ್ಯ
નાટ્રોસોમોનાસ,ನೈಟ್ರೊಸೊಮೊನಸ್
નોકરડિયા,ಗಂಡುಮಕ್ಕ
નિશાની,ನೊಕ್ಟಿಲುಕಾ
હકાર જનીન,ನೋಡ್ ಜೀನ್
નોડ,ತಪಾಸಣೆ
નોકર,ಗಂಟು
અવાજ,ಶಬ್ದ ತಡೆಗೋಡೆ
અવાજનું પ્રદૂષણ,ಶಬ್ದ ಮಾಲಿನ್ಯ
નામકરણ,ನಾಮಕರಣ
બિન-સામાન્ય સ્તરે,ಅಲೈಲಿಕ್ ಅಲ್ಲದ ಮಟ್ಟ
જલીય તબક્કા,ಜಲೇತರ ಹಂತ
બિન-બાયડિગ્રેડેબલ,ಜೈವಿಕ ವಿಘಟನೀಯ
બિન-શબ્દભંડોળ,ಸ್ವರಮೇಳದ ಮತ್ತು ಸ್ವರಮೇಳ
બિન-સ્પર્ધાત્મક નિષેધ,ಸ್ಪರ್ಧಾತ್ಮಕವಲ್ಲದ ಪ್ರತಿಬಂಧ
સિક્રિકલ ફોટોફોસ્ફોરિલેશન,ಆಕ್ಲಿಕ್ ಅಲ್ಲದ ಫೋಟೊಫಾಸ್ಫೊರಿಲೇಷನ್
બિન-સ્થાપિત ક્ષેત્ર,ಸಿಟೋಪ್ಲಾಸ್ಮಿಕ್ ಅಲ್ಲದ ಪ್ರದೇಶ
બિન-નિવારણ,ಭಂಗಗೊಳಿಸದಿರುವುದು
અપશુકનિયાળ,ತಳಮಳವಿಲ್ಲದ
નોન-એન્ઝાઇમેટિક ગ્લાયકોસિલેશન (ગ્લાયકેશન),ಕಿಣ್ವವಲ್ಲದ ಗ್ಲೈಕೋಸೈಲೇಷನ್ (ಗ್ಲೈಕೇಶನ್)
બિન-જ્વલનશીલ,ಉರಿಯಲಾಗದ
અનિયત છોડ,ಹೂಬಿಡದ ಸಸ್ಯ
બિન-કાર્યકારી,ಕಾರ್ಯಕಾರಿಯಲ್ಲದ
બિન-મળતું,ಹಸಿರುಲ್ಲದ
બિન-ઇતિહાસ-રંગસૂત્ર પ્રોટીન,ಹಿಸ್ಟೋನ್-ಕ್ರೋಮೋಸೋಮಲ್ ಪ್ರೋಟೀನ್
બિન-સંજ્oneાન પ્રોટીન,ಹಿಸ್ಟೋನ್ ಅಲ್ಲದ ಪ್ರೋಟೀನ್
બિન-ઉગાડવાનો છોડ,ಇಣುಕು-ಸಸ್ಯರಹಿತ ಸಸ್ಯ
બિન-સંકેત વિનાનું,ಸುಗಮಗೊಳಿಸದ
મર્યાદિત પ્રકાશ,ಸೀಮಿತಗೊಳಿಸದ ಬೆಳಕು
નવજીવન સાધનો,ಜೀವಮಾನವಲ್ಲದ ಸಂಪನ್ಮೂಲಗಳು
બિન-મેડ્યુલેટેડ,ಕರಗಿಸದ
અવિચારી સ્વરૂપ,ಚಲನೆಯಿಲ್ಲದ ರೂಪ
અવિચારી બીજકણ,ಚಲನೆಯಿಲ್ಲದ ಬೀಜಕ
અનિયંત્રિત,ಮೈಯೆಲಿನಲ್ ಮಾಡದ
બિન-મૂળ પ્રજાતિઓ,ಸ್ಥಳೀಯರಲ್ಲದ ಪ್ರಭೇದಗಳು
બિન-ઓક્સિજેનિક,ಉದ್ದವಲ್ಲದ
બિન-ફોટોસિન્થેટીક ફૂગ,ಫೋಟೊಸಿಂಥೆಟಿಕ್ ಶಿಲೀಂಧ್ರಗಳು
બિન-નિર્ધારિત સ્ત્રોત,ಬಿಂದು ಮೂಲ
બિન-ધ્રુવીય પૂંછડી,ಧ್ರುವೀಯವಲ್ಲದ ಬಾಲ
બિન-આધાર-નિરીક્ષણ,ಪರಿಮಾಣಾತ್ಮಕವಲ್ಲದ ಅವಲೋಕನ
અનુલક્ષ,ರೆಸಿಪ್ರೊಕಲ್ ಅಲ್ಲದ ಸ್ಥಳಾಂತರ
બિન-ઘટાડો ખાંડ,ಕಡಿಮೆಯಾಗದ ಸಕ್ಕರೆ
સમૃદ્ધ આર.એન.એ.,ಜಾಣಿಸದ ಆರ್ಎನ್ಎ
અનિયંત્રિત,ವಿಷಕಾರಿಯಲ್ಲದ
અસામાન્ય,ಘಾತೀಯವಲ್ಲದ
બિન-વર્ટબ્રેટ કોર્ડેટ,ಅಲ್ಲದ ಸ್ವರಮೇಳದ
બિન-લાકડાનું વન ઉત્પાદન,ಮರದ ಅರಣ್ಯ ಉತ್ಪನ್ನ
નોરડ્રેનાલિન,ನೊರೆಡ್ರೆನಾಲಿನ್
નોર્દ્રેનાલિર્જિક,ನಾರ್ಡ್ರಿನಾಲಿನರ್ಜಿನ್
નાકનો ટુકડો,ಮೂಗಿನ ತುಂಡು
ઉન્માદ,ನಾಸ್ಟಾಕ್
નોટચારોડ,ಗಡಿ
પોષણ,ಪೋಷಣೆ
અનૈચ્છિક,ಪೂರ್ವದ
પરમાણુ પરબિડીયું,ಪರಮಾಣು ಹೊದಿಕೆ
અણુ ચુંબકીય પડઘો,ಪರಮಾಣು ಕಾಂತೀಯ ಅನುರಣನ
અણુ પટલ,ಬೈಜಿಕ ಪೊರೆಯು
અણુ પ્લાન્ટ,ಪರಮಾಣು ಘಟಕ
બીજક ચૂકવણી,ನ್ಯೂಕ್ಲಿಯಿಕ್ ಪಾವತಿಸಿದ
કેન્દ્રક,ನ್ಯೂಕ್ಲಿಯಾಯ್ಡ್
બીજક આયોજક,ನ್ಯೂಕ್ಲಿಯೋಲಾರ್ ಸಂಘಟಿಸುವವನು
કેન્દ્રક,ನ್ಯೂಕ್ಲಿಯೊಲಸ್
બીજક,ನ್ಯೂಕ್ಲಿಯೋಪ್ಲಾಸಂ
ન્યુક્લિયોપોલહેડ્રોવાયરસ,ನ್ಯೂಕ್ಲಿಯೊಪಾಲಿಹೆಡ್ರೊವೈರಸ್
બીજક,ನ್ಯೂಕ್ಲಿಯೊಸೈಡ್
બીજક,ನ್ಯೂಕ್ಲಿಯೋಸೋಮ್
બીજક,ನ್ಯೂಕ್ಲಿಯೊಟೈಡ್
બીજક,ನ್ಯೂಕ್ಲಿಯಸ್
Nંચી નળી,ಗಂಡುಬೀರಿ
કા nી નાખવું,ರದ್ದುಗೊಳಿಸಲಾಗುವುದು
અપશુકન,ಬಹಿಷ್ಕಾರದ
નંબેટ (એન્ટિએટર),ನಿಶ್ಚೇಷ್ಟಿತ (ಆಂಟೀಟರ್)
અંગોની નિષ્ક્રિયતા,ಕೈಕಾಲುಗಳ ಮರಗಟ್ಟುವಿಕೆ
આંકડાકીય છિદ્ર (એનએ),ಸಂಖ್ಯಾತ್ಮಕ ದ್ಯುತಿರಂಧ್ರ (ನಾ)
સંખ્યાત્મક વર્ગીકરણ,ಸಂಖ್ಯಾತ್ಮಕ ಜೀವಿವರ್ಗ
લગ્નનો લગ્નનો પેડ,ಸ್ಪೆಕ್ಟರು
અખરોટ,ಅಡಿಕೆ ತಿರುಳಿರುವ
અખરોટ,ಕಾಯಿ
પૌષ્ટિક,ಪೌಷ್ಟಿಕ
પોષક ચક્ર,ಪೌಷ್ಟಿಕ ಸೈಕ್ಲಿಂಗ್
પોષક સ્થિરકરણ,ಪೌಷ್ಟಿಕ ನಿಶ್ಚಲತೆ
પોષક ગરીબ,ಪೌಷ್ಠಿಕಾಂಶ ಬಡ
પોષક દ્રાવણ,ಪೌಷ್ಟಿಕಾಂಶ
પોષણ,ಪೋಷಣೆ
પોષણ ગુણવત્તા,ಪೌಷ್ಠಿಕಾಂಶದ ಗುಣಮಟ್ಟ
પૌષ્ટિક,ಪೌಷ್ಠಿಕಾಂಶದ
પોષક પેશી,ಪೌಷ್ಟಿಕ ಅಂಗಾಂಶ
પોષક મૂલ્ય,ಪೌಷ್ಠಿಕಾಂಶ ಮೌಲ್ಯ
નક્સ વ om મિકા,ನಕ್ಸ್ ವೊಮಿಕ
નિસ્તેજ,ನೈಕ್ಟಾಸ್ಟಿ
યુવતી,ಅಪ್ಸರೆ
નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના રમ પણ દુ માર હતચલા,ಅಪ್ಸರೆ
ઓક,ಓಕ್
બુદ્ધિગમ્ય,ಹಬ್ಬ
ઉદ્દેશ,ಉದ್ದೇಶಪೂರ್ವಕ
ઉદ્દેશ લેન્સ,ವಸ್ತುನಿಷ್ಠ ಮಸೂರ
પરોપજીવી,ಪರಾವಲಂಬಿ
અતિ ત્રાંષ બીમ,ಬೆಳಕಿನ ಓರೆಯಾದ ಕಿರಣ
ફરોગું,ಉದ್ದ
નિરીક્ષણ,ವೀಕ್ಷಣೆ
વેડફેર,ವೀಕ್ಷಣಾಲಯ
અંધકારમય,ಜಟಿಲವಾದ
મનોવિકાર,ಸ್ರಾವಾದ ಕಾಂಡೈಲ್
જાસૂસી,ಆಕ್ಸಿಟಲ್ ಹಾಲೆ
મહાસાગર પ્રાણી,ಸಾಗರ ಪ್ರಾಣಿ
સમુદ્રનો છોડ,ಸಾಗರ ಸಸ್ಯ
મહ્રાન પદ્ધતિ,ಸಾಗರ ವ್ಯವಸ್ಥೆ
સાથોસાગાળ,ಉಸಿರು
અષ્ટ,ಅಷ್ಟಮ
સમલૈંગિક,ನೇತ್ರದ
ઓક્યુલર લેન્સ,ಲೋಕದ ಮಸೂರ
ગંધહીન,ವಾಸನೆಯಿಲ್ಲದ
ઓનોથેરા લામાર્કિઆના,ಓನೊಥೆರಾ ಲಾಮಾರ್ಕಿಯಾನ
ઓસોફેજલ સ્ફિંક્ટર,ಓಸೊಫೇಜಿಲ್ ಸ್ಪಿಂಕ್ಟರ್
ઓસોફેગસ,ಓಟದ
ઓસ્ટ્રસ ચક્ર,ಈಸ್ಟ್ರಸ್ ಚಕ್ರ
Offંચું કરવું,ಸರಿದೂಗಿಸು
સંતાન,ಸಂತತಿ
તેલ ગ્રંથિ,ಎಣ್ಣೆ ಗ್ರಂಥಿ
તેલ નિમ્ન ઉદ્દેશ,ತೈಲ ಮುಳುಗಿಸುವ ಉದ್ದೇಶ
તેલ પ્રસરણ,ತೈಲ ಸೋರಿಕೆ
ઓકાઝાકી ટુકડો,ಒಕಜಾಕಿ ತುಣುಕು
ઘ્રાણેન્દ્ર,ಘ್ರಾಣ ಬಲ್ಬ್
ઘ્રાણેન્દ્રિય,ಘ್ರಾಣ ಕಾರ್ಟೆಕ್ಸ್
ઘ્રાણેન્દ્ર,ಘ್ರಾಣ ಹಾಲೆ
ઘંજુ રીસેપ્ટર,ಘ್ರಾಣ ಗ್ರಾಹಕ
ઓજારો,ಆಲಿಗೋಸೀನ್ ಗಳು
અખાડો,ಆಲಿಗಾಸಾಕರೈಡ್
ઓલિગોસ્કેરાઇડ સાંકળ,ಆಲಿಗೊಸ್ಕರೈಡ್ ಸರಪಳಿ
છલકાતી માટી,ಆಲಿಗೋಟ್ರೋಫಿಕ್ ಮಣ್ಣು
શણગારવું,ತೆಳು
વૈશ્વિક,ನೊಮಾಟೀಡಿಯಂ
સર્વભક્ષી,ಸರ್ವಭಕ್ಷಕ
સર્વભક્ષી,ಸರ್ವಭಕ್ಷಕ
ઉશ્કેરાટ,ಬಾಗುವುದು
કોજેતાપણું,ಲವಂಗು
ઓલ્કોજેનિક રૂપાંતર,ಆಂಟ್ರೋಜೆನಿಕ್ ರೂಪಾಂತರ
એક સિસ્ટ્રોન એક પોલિપેપ્ટાઇડ,ಒಂದು ಸಿಸ್ಟ್ರಾನ್ ಒಂದು ಪಾಲಿಪೆಪ್ಟೈಡ್
એક જનીન એક એન્ઝાઇમ પૂર્વધારણા,ಒಂದು ಜೀನ್ ಒಂದು ಕಿಣ್ವ ಕಲ್ಪನೆ
એક જનીન એક પોલિપેપ્ટાઇડ,ಒಂದು ಜೀನ್ ಒಂದು ಪಾಲಿಪೆಪ್ಟೈಡ್
પેરિઆન્થની એક વમળ,ಪೆರಿಯಾಂತ್‌ನ ಒಂದು ಸುರುಳಿ
ભ્રષ્ટાચાર,ಗೋಜಲು
ઓસાઇટ,ಒಸೈಟ್
