Malayalam,Marathi
"1.മ്യൂച്വൽ കീബോർഡ് പ്രിന്റർ,2.മ്യൂച്വൽ കീബോർഡ് പ്രിന്റർ","1.म्युच्युअल कीबोर्ड प्रिंटर, 2.म्युच्युअल कीबोर्ड प्रिंटर"
സംവേദനാത്മക ആശയവിനിമയ സേവനം,परस्पर संवाद सेवा
"1.ഇന്റർഫേസ്, 2.ഇന്റർഫേസ്","1.इंटरफेस, 2.इंटरफेस"
"1. വ്യാഖ്യാനം, 2. വ്യാഖ്യാനം","1. व्याख्या, 2. व्याख्या"
ഇന്റർമീഡിയറ്റ് ബഫർ,इंटरमीडिएट बफर
ഇന്റീരിയർ വിഭാഗം,अंतर्गत विभाग
ആന്തരിക ആശയവിനിമയങ്ങൾ,अंतर्गत संप्रेषण
ആന്തരിക ഖണ്ഡനം,अंतर्गत खंडन
ആന്തരിക മെമ്മറി,अंतर्गत मेमरी
ആന്തരിക സോർട്ടിംഗ്,अंतर्गत वर्गीकरण
ആന്തരിക ക്ലോക്ക്,अंतर्गत घड्याळ
ഇന്റർനാഷണൽ അസോസിയേഷൻ ഫോർ സ്റ്റാൻഡേർഡൈസേഷൻ (ISO),आंतरराष्ट्रीय मानकीकरण संघटना (ISO)
അന്താരാഷ്ട്ര സാങ്കേതിക പിന്തുണാ സ്ഥാപനം,आंतरराष्ट्रीय तांत्रिक समर्थन संस्था
ഇന്റർനെറ്റ്,इंटरनेट
ഇന്റർനെറ്റ് എഞ്ചിനീയറിംഗ് വർക്കിംഗ് ഗ്രൂപ്പ് (IETF),इंटरनेट इंजिनिअरिंग वर्किंग ग्रुप (IETF)
ഇന്റർനെറ്റ് എക്സ്പ്ലോറർ,इंटरनेट एक्सप्लोरर
ഇന്റർനെറ്റ് പര്യവേക്ഷണം,इंटरनेट एक्सप्लोरेशन
ഇന്റർനെറ്റ് പ്രതിമാസ റിപ്പോർട്ട്,इंटरनेट मासिक अहवाल
ഇന്റർനെറ്റ് പാക്കറ്റ് എക്സ്ചേഞ്ച്,इंटरनेट पॅकेट एक्सचेंज
ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ (IP),इंटरनेट प्रोटोकॉल (IP)
"1.ഇന്റർനെറ്റ് മാനുവൽ, 2.ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ","1.इंटरनेट मॅन्युअल, 2.इंटरनेट प्रोटोकॉल"
ഇന്റർനെറ്റ് ബ്രോഡ്കാസ്റ്റ് ഡയലോഗ് (IRC),इंटरनेट ब्रॉडकास्ट डायलॉग (IRC)
ഇന്റർനെറ്റ് സേവന ദാതാവ്,इंटरनेट सेवा प्रदाता
ഇന്റർനെറ്റ് സേവന പട്ടിക,इंटरनेट सेवा यादी
ഇന്റർനെറ്റ് സൊസൈറ്റി,इंटरनेट सोसायटी
"1. ഇന്റർനെറ്റ് ഉപകരണം, 2. ഉപകരണം","1. इंटरनेट उपकरण, 2. उपकरण"
ഇന്റർനെറ്റ് പ്രവർത്തനം,इंटरनेट ऑपरेशन
ഇന്റർനെറ്റ് പ്രവർത്തനം,इंटरनेट ऑपरेशन
ഇന്റർപോളേഷൻ,इंटरपोलेशन
വ്യാഖ്യാനം,व्याख्या
"1. വ്യാഖ്യാതാവ്, 2. വിവേചനക്കാരൻ, 3. ഓർമ്മപ്പെടുത്തുന്ന കൈമാറ്റക്കാരൻ","1. दुभाषी, 2. भेदभाव, 3. स्मृती हस्तांतरणकर्ता"
ഇന്റർപ്രോസസ് കമ്മ്യൂണിക്കേഷൻ,आंतरप्रक्रिया संप्रेषण
അന്തരായക്,अंतरायक
തടസ്സപ്പെടുത്തുന്ന ഹാൻഡ്ലർ,व्यत्यय हँडलर
തടസ്സപ്പെടുത്തുക കവർ,कव्हर व्यत्यय आणणे
തടസ്സപ്പെടുത്തൽ സിഗ്നൽ,व्यत्यय सिग्नल
വെക്റ്റർ തടസ്സപ്പെടുത്തുക,व्यत्यय वेक्टर
തടസ്സപ്പെടുത്തുക,व्यत्यय
കവല,छेदनबिंदू
"1.ഇന്റർനെറ്റ്, 2.ഇൻട്രാനെറ്റ്","1.इंटरनेट, 2.इंट्रानेट"
മാറ്റമില്ലാത്തത്,अपरिवर्तनीय
ഇൻവെന്ററി പ്രധാന ഫയൽ,इन्व्हेंटरी मुख्य फाइल
വിപരീത മൾട്ടിപ്ലക്സർ,व्यस्त मल्टीप्लेक्सर
വിപരീത സ്കാനിംഗ്,व्यस्त स्कॅनिंग
റിവേഴ്സ് ഫയൽ,उलट फाइल
റിവേഴ്സ് ലിസ്റ്റ് ഫയൽ,उलट यादी फाइल
വിപരീത പേജ് പട്ടിക,उलट पृष्ठ सारणी
"1. ഇന്റർചേഞ്ചർ, 2. ചിഹ്നം","1. इंटरचेंजर, 2. प्रतीक"
ഇന്റർനെറ്റ് പ്രവർത്തനം,इंटरनेट ऑपरेशन
ഇന്റർപോളേഷൻ,इंटरपोलेशन
വ്യാഖ്യാനം,व्याख्या
"1. വ്യാഖ്യാതാവ്, 2. വിവേചനക്കാരൻ, 3. ഓർമ്മപ്പെടുത്തുന്ന കൈമാറ്റക്കാരൻ","1. दुभाषी, 2. भेदभाव, 3. स्मृती हस्तांतरणकर्ता"
ഇന്റർപ്രോസസ് കമ്മ്യൂണിക്കേഷൻ,आंतरप्रक्रिया संप्रेषण
അന്തരായക്,अंतरायक
തടസ്സം കൈകാര്യം ചെയ്യുന്നയാൾ,व्यत्यय हँडलर
തടസ്സപ്പെടുത്തൽ കവർ,कव्हर व्यत्यय आणणे
തടസ്സപ്പെടുത്തൽ സിഗ്നൽ,व्यत्यय सिग्नल
വെക്റ്റർ തടസ്സപ്പെടുത്തുക,व्यत्यय वेक्टर
തടസ്സപ്പെടുത്തുക,व्यत्यय
കവല,छेदनबिंदू
"1.ഇന്റർനെറ്റ്, 2.ഇൻട്രാനെറ്റ്","1.इंटरनेट, 2.इंट्रानेट"
മാറ്റമില്ലാത്തത്,अपरिवर्तनीय
ഇൻവെന്ററി പ്രധാന ഫയൽ,इन्व्हेंटरी मुख्य फाइल
വിപരീത മൾട്ടിപ്ലക്‌സർ,व्यस्त मल्टीप्लेक्सर
വിപരീത സ്കാനിംഗ്,व्यस्त स्कॅनिंग
റിവേഴ്സ് ഫയൽ,उलट फाइल
റിവേഴ്സ് ലിസ്റ്റ് ഫയൽ,उलट यादी फाइल
വിപരീത പേജ് പട്ടിക,उलट पृष्ठ सारणी
"1. ഇന്റർചേഞ്ചർ, 2. ചിഹ്നം","1. इंटरचेंजर, 2. प्रतीक"
ടാസ്ക് മാനേജ്മെന്റ്,कार्य व्यवस्थापन
ആക്ഷൻ ഓറിയന്റഡ് ഭാഷ,क्रियाभिमुख भाषा
ചുമതല മുൻഗണന,कार्य प्राधान्य
ജോലി ഷെഡ്യൂളിംഗ്,नोकरीचे वेळापत्रक
ചുമതല ക്രമപ്പെടുത്തൽ,कार्य अनुक्रम
പ്രവർത്തന സമയം,कामाचे वेळापत्रक
ഉൾപ്പെടുത്തൽ,अंतर्भूत
ജോയിന്റ് ഫോട്ടോഗ്രാഫി ഗ്രൂപ്പ് (JPG),संयुक्त छायाचित्रण गट (JPG)
മാസിക,मासिक
സന്തോഷം വടി,आनंदाची काठी
"1. വിലയിരുത്തൽ, 2. തീരുമാനം","1.आकलन, 2.निर्णय"
ചാടുക,उडी
ജമ്പ് നിർദ്ദേശം,उडी सूचना
ജമ്പർ,जम्पर
"1. സംഗമം, 2. ഉടമ്പടി, 3. സംയുക്തം","1. संगम, 2. तह, 3. संयुक्त"
ചവറ്റുകുട്ട,कचरा
ന്യായീകരണം,औचित्य
കിലോ ബൈറ്റ്,किलो बाइट
കർണോഫ് മാപ്പ്,कार्नॉफ नकाशा
karnoff ചിത്രം,कार्नोफ चित्र
കെബി (കിലോഗ്രാം ബൈറ്റ്),KB (किलोग्राम बाइट)
"1. അഷ്ടി, 2. കേർണലുകൾ, 3. കേണൽ","1. आष्टी, 2. कर्नल, 3. कर्नल"
എട്ട് മോഡ്,आठ मोड
അക്ലിമൈസേഷൻ,अनुकूलता
താക്കോൽ,की
കീബോർഡ്,कीबोर्ड
"1.കീ ബൗൺസ്, 2.കീ റിജക്റ്റ്","1.की बाउन्स, 2.की नाकारणे"
കീ ക്ലിക്ക്,की क्लिक
കീ കംപ്രഷൻ,की कॉम्प्रेशन
"1.കീ ഡിസ്ക്, 2.കീ ഡിസ്ക്","1.की डिस्क, 2.की डिस्क"
കീ എൻകോഡിംഗ്,की एन्कोडिंग
പ്രധാന പ്രദേശം,मुख्य क्षेत्र
"1.കീ ഫയൽ, 2.കീ ഫയൽ","1.की फाइल, 2.की फाइल"
പ്രധാന ഘടന,मुख्य रचना
പ്രധാന മാനേജ്മെന്റ്,मुख्य व्यवस्थापन
കീ പാഡ്,की पॅड
കീ പാഡ്,की पॅड
പ്രധാന വാക്യം,मुख्य वाक्यांश
കീ പൾസ്,की नाडी
കീ പഞ്ചർ,की पंचर
കീ തരം,की क्रमवारी
"1.കീ സ്ട്രോക്ക്, 2.കീ സ്ട്രോക്ക്, 3.കീ പ്രഷർ","1.की स्ट्रोक, 2.की स्ट्रोक, 3.की प्रेशर"
വിലാസ കൈമാറ്റ കീ,पत्ता हस्तांतरण की
"1. ഡിസ്ക് കീ, 2. ഡിസ്ക് കീ","1. डिस्क की, 2. डिस्क की"
ഫ്ലോപ്പി കീ,फ्लॉपी की
ടേപ്പ് കീ,टेप की
പ്രധാന പദം,मुख्य संज्ञा
"1.ചവിട്ടുക, 2.തമ്പ്","1.किक, 2.थांप"
കുടിൽ,झोपडी
കിലോ ബിറ്റ്,किलो बिट
കെട്ട്,गाठ
അറിവ് അടിസ്ഥാനമാക്കിയുള്ള വിവര സേവനങ്ങൾ,ज्ञान आधारित माहिती सेवा
വിജ്ഞാന അന്വേഷണം,ज्ञान शोध
വിജ്ഞാന തിരയൽ ഡാറ്റാബേസ്,ज्ञान शोध डेटाबेस
വിജ്ഞാന എഞ്ചിനീയറിംഗ്,ज्ञान अभियांत्रिकी
വിജ്ഞാന മാനേജ്മെന്റ്,ज्ञान व्यवस्थापन
വിജ്ഞാന പ്രവർത്തകൻ,ज्ञान कार्यकर्ता
ലാൻ അഡാപ്റ്റർ,लॅन अडॅप्टर
"1.ലാൻ സെർവർ, 2.ലാൻ സെർവർ","1.LAN सर्व्हर, 2.LAN सर्व्हर"
LAN ജോലിസ്ഥലം,LAN कामाची जागा
തിരശ്ചീന ചിത്രം,क्षैतिज चित्र
"1.തിരശ്ചീന ചിത്രം, 2.ലാൻഡ്സ്കേപ്പ്","1.क्षैतिज प्रतिमा, 2.लँडस्केप"
ഭാഷ,इंग्रजी
ഭാഷാ പരിശീലകൻ,भाषा प्रशिक्षक
ഭാഷാ പ്രോസസ്സർ,भाषा प्रोसेसर
"1.ഭാഷാ കൈമാറ്റം, 2.ഭാഷാ വിവർത്തകൻ","1.भाषा हस्तांतरणकर्ता, 2.भाषा अनुवादक"
ലാപ്ടോപ്പ്,लॅपटॉप
സമഗ്ര സംയോജനം (LSI),सर्वसमावेशक एकत्रीकरण (LSI)
മാസ് ഇന്റഗ്രേഷൻ (LSI),मास इंटिग्रेशन (LSI)
ലേസർ,लेसर
ലേസർ പ്രിന്റർ,लेसर प्रिंटर
അവസാന ഇൻപുട്ട് ആദ്യ ലക്കം (LIFO),लास्ट इनपुट फर्स्ट इश्यू (LIFO)
പാളി,थर
"ബ്ലൂപ്രിന്റ്, ലേഔട്ട്","खाका, मांडणी"
"1. ഇലകൾ, 2. ഇലകൾ, 3. കത്ത്","1. पाने, 2. पाने, 3. पत्र"
ഇല നോഡ്,लीफ नोड
ഇലപ്പുള്ളി,पानांची जागा
പാട്ടത്തിന്,भाडेपट्टी
"1.ലീസ് ചാനൽ, 2.ലീസ് സിസ്റ്റം","1. लीज चॅनेल, 2. लीज सिस्टम"
"1.ലൈൻ,2.ലീഷ് ലൈൻ","1.लाइन, 2.लीश लाईन"
ഏറ്റവും കുറഞ്ഞ അർത്ഥവത്തായ ബിറ്റ് ഷെൽ.എസ്ബി),किमान अर्थपूर्ण बिट shell.sb)
ഏറ്റവും കുറഞ്ഞ സ്കോർ,किमान लक्षणीय स्कोअर
"1. ഇൻഹെറിറ്റഡ് സിസ്റ്റം, 2. ഇൻഹെറിറ്റൻസ് സിസ്റ്റം","1. इनहेरिटेड सिस्टम, 2. इनहेरिटन्स सिस्टम"
"1. ലെമ, 2. സിദ്ധാന്തം","1. लेमा, 2. प्रमेय"
അക്ഷരങ്ങളുടെ ഗുണനിലവാരം (LQ),अक्षर गुणवत्ता (LQ)
പദാനുപദം,शब्दशः
നിഘണ്ടുഗ്രാഫി,शब्दकोषशास्त्र
"1.ആർക്കൈവ്,2.ലൈബ്രറി","1.संग्रहण, 2.लायब्ररी"
"1.ലൈബ്രറി പ്രോഗ്രാം, 2.ആർക്കൈവ് പ്രോഗ്രാമിംഗ്","1.लायब्ररी प्रोग्राम, 2.अर्काइव्ह प्रोग्रामिंग"
ലൈബ്രറി ഡയറക്ടറി,लायब्ररी निर्देशिका
"1. ലൈസൻസ് കരാർ, 2. ലൈസൻസ് കരാർ","1. परवाना करार, 2. परवाना करार"
ലൈറ്റ് എമിറ്റിംഗ് ഡയോഡുകൾ (എൽഇഡി),प्रकाश उत्सर्जक डायोड्स (एलईडी)
നേരിയ തോക്ക്,हलकी बंदूक
നേരിയ പേന,हलकी पेन
ലീനിയർ അഡാപ്റ്റർ,रेखीय अडॅप्टर
ലൈൻ എഡിറ്റിംഗ്,ओळ संपादन
"1.ലൈൻ പ്രിന്റർ, 2.ലൈൻ പ്രിന്റർ","1.लाइन प्रिंटर, 2.लाइन प्रिंटर"
"1.ലീനിയർ, 2.ലീനിയർ","१.रेखीय, २.रेखीय"
ഓരോ മിനിറ്റിലും വരികൾ (LPM),लाइन्स प्रति मिनिट (LPM)
"1. ലിങ്ക്, ലിങ്ക്, 2. ചെയിൻ ,3. ബോണ്ട്","1. दुवा, दुवा, 2. साखळी, 3. बंध"
ചങ്ങലയിട്ട പട്ടിക,साखळीबद्ध यादी
ലിനക്സ്,लिनक्स
"1.ലിക്വിഡ് ക്രിസ്റ്റൽ ഡിസ്പ്ലേ, 2.ലിക്വിഡ് ക്രിസ്റ്റൽ ഡിസ്പ്ലേ (എൽസിഡി)","1.लिक्विड क्रिस्टल डिस्प्ले, 2.लिक्विड क्रिस्टल डिस्प्ले (LCD)"
ലിസ്റ്റ് പ്രോസസ്സിംഗ്,यादी प्रक्रिया
"1.അക്ഷരം, 2.അക്ഷരം","1.अक्षर, 2.अक्षर"
"1. സജീവമായ, 2. ജീവനുള്ള, 3. ഇലക്ട്രിക്കൽ, 4. ചലിക്കുന്ന","1. सक्रिय, 2. जिवंत, 3. इलेक्ट्रिकल, 4. हालचाल"
ലൈവ് കെട്ട്,थेट गाठ
"1.ലോഡ്, 2.ലോഡ്","1.लोड, 2.लोड"
"1.ലോഡ് മൊഡ്യൂൾ, 2.ലോഡ് മോഡുലേറ്റർ","1.लोड मॉड्यूल, 2.लोड मॉड्युलेटर"
"1. പ്രാദേശികം, 2. പ്രാദേശികം","1.स्थानिक, 2.स्थानिक"
പ്രാദേശിക പ്രവേശനം,स्थानिक प्रवेश
ലോക്കൽ ഏരിയ നെറ്റ്‌വർക്ക് (LAN),लोकल एरिया नेटवर्क (LAN)
പ്രാദേശിക വ്യക്തത,स्थानिक स्पष्टता
"1. ലോക്കൽ നെറ്റ്‌വർക്ക്, 2. പ്രാദേശിക കേന്ദ്രം 3. പ്രാദേശിക കൈമാറ്റം","1. स्थानिक नेटवर्क, 2. स्थानिक केंद्र 3. स्थानिक विनिमय"
പ്രാദേശിക മെമ്മറി,स्थानिक स्मृती
പ്രാദേശിക മോഡ്,स्थानिक मोड
പ്രാദേശിക വേരിയബിൾ,स्थानिक व्हेरिएबल
"ലൂപ്പ്, ലോക്ക്","पळवाट, लॉक"
ലൂപ്പ് ഫയൽ,लूप फाइल
സെഷൻ ആരംഭം,सत्र सुरू
കാലാവധി അവസാനം,मुदत समाप्त
രചിക്കുന്നു,संलेखन
ലോജിക് അനലൈസർ,तर्क विश्लेषक
ലോജിക് ബോംബ്,लॉजिक बॉम्ब
ലോജിക് കാർഡ്,लॉजिक कार्ड
ലോജിക് ചാർട്ട് (ഫ്ലോചാർട്ട്),लॉजिक चार्ट (फ्लोचार्ट)
ലോജിക് സർക്യൂട്ട്,लॉजिक सर्किट
ലോജിക് ഡിസൈൻ,तर्कशास्त्र रचना
ലോജിക് ഡയഗ്രം,तर्कशास्त्र आकृती
ലോജിക്കൽ ഫ്ലോചാർട്ട്,तार्किक फ्लोचार्ट
ലോജിക് ഫംഗ്ഷൻ,तर्कशास्त्र कार्य
ലോജിക് ഗേറ്റ്,लॉजिक गेट
"1. ലോജിക് പ്രോഗ്രാമിംഗ്, 2. ലോജിക് പ്രോഗ്രാമിംഗ്","1. लॉजिक प्रोग्रामिंग, 2. लॉजिक प्रोग्रामिंग"
ലോജിക് സ്ഥാനചലനം,तर्क विस्थापन
യുക്തിയുടെ അവസ്ഥ,तर्क स्थिती
ലോജിക് സ്വിച്ച്,लॉजिक स्विच
ലോജിക് യൂണിറ്റ്,तर्कशास्त्र युनिट
ലോജിക്കൽ,तार्किक
ലോജിക്കൽ സംയോജനം,तार्किक संयोजन
ലോജിക്കൽ ഡാറ്റ ഘടന,तार्किक डेटा संरचना
ലോജിക്കൽ ഡയഗ്രം,तार्किक आकृती
ലോജിക്കൽ എക്സ്പ്രഷൻ,तार्किक अभिव्यक्ती
ലോജിക്കൽ ഫ്ലോചാർട്ട്,तार्किक फ्लोचार्ट
ലോജിക്കൽ IF (ലോജിക്കൽ എങ്കിൽ),लॉजिकल IF (तार्किक असल्यास)
യുക്തിസഹമായ പ്രവർത്തനം,तर्कशुद्ध ऑपरेशन
യുക്തിസഹമായ ഓപ്പറേറ്റർ,तर्कसंगत ऑपरेटर
യുക്തിസഹമായ കണക്ഷൻ,तर्कसंगत कनेक्शन
ലോജിക്കൽ പ്ലാൻ,तार्किक योजना
"1. യുക്തിസഹമായ സ്വഭാവം, 2. യുക്തിപരമായ സ്വഭാവം","1. तर्कशुद्ध वर्ण, 2. तार्किक वर्ण"
ലോജിക്കൽ പാറ്റേൺ,तार्किक नमुना
ലോജിക്കൽ മൂല്യം,तार्किक मूल्य
ലോജിക്കൽ വേരിയബിൾ,लॉजिकल व्हेरिएबल
നേടിയ അവലോകനം,विहंगावलोकन प्राप्त केले
പ്രിവ്യൂ സെറ്റ്,पूर्वावलोकन सेट
നിരീക്ഷണം,निरीक्षण
"1.ലൂപ്പ്, 2.ലൂപ്പ്","1.लूप, 2.लूप"
ലൂപ്പ് നിയന്ത്രണം,पळवाट नियंत्रण
ലൂപ്പ് സമാരംഭം,लूप आरंभीकरण
ലൂപ്പ് വ്യത്യാസം,लूप भिन्नता
"1.ലൂപ്പ് നെറ്റ്‌വർക്ക്, 2.ലൂപ്പ് നെറ്റ്‌വർക്ക്","1.लूप नेटवर्क, 2.लूप नेटवर्क"
ലൂപ്പ് സമാരംഭം,लूप आरंभीकरण
ലൂപ്പ്-കാലാവധി,लूप एंडिंग
കൌണ്ടർ-ലൂപ്പ് ടെസ്റ്റ്,काउंटर-लूप चाचणी
അയഞ്ഞ കപ്പിൾഡ്,सैलपणे जोडलेले
നഷ്ടമില്ലാത്ത കംപ്രഷൻ,दोषरहित कॉम्प्रेशन
ഹസ്സെ കംപ്രഷൻ,हॅसे कॉम्प्रेशन
കുറഞ്ഞ ബൈറ്റ്,कमी बाइट
താഴ്ന്ന നിലയിലുള്ള ഭാഷ,निम्न पातळीची भाषा
കുറഞ്ഞ പാസ് ഫിൽട്ടർ,कमी पास फिल्टर
"1. താഴ്ന്ന അവസ്ഥ, 2. താഴെ ബന്ധിപ്പിച്ചിരിക്കുന്നു","1.कमी कंडिशन, 2. खाली बांधलेले"
"1.MAC പ്രോട്ടോക്കോൾ, 2.MAC എത്തിക്സ് (മിഡിൽ ആക്സസ് കൺട്രോൾ)","1.MAC प्रोटोकॉल, 2.MAC नीतिशास्त्र (मध्यम प्रवेश नियंत्रण)"
"1. യന്ത്രം, 2. യന്ത്രം","1. मशीन, 2. मशीन"
മെഷീൻ വിലാസം,मशीन पत्ता
"1. മെഷീൻ കോഡ്, 2. മെഷീൻ കോഡ്","1. मशीन कोड, 2. मशीन कोड"
യന്ത്രചക്രം,मशीन चाक
യന്ത്രവത്കൃത ഭാഷ,यांत्रिक भाषा
മെക്കാനിക്കൽ സോഫ്റ്റ്വെയർ,यांत्रिक सॉफ्टवेअर
ഉപകരണ പിശക്,डिव्हाइस त्रुटी
മെഷീൻ നിഷ്ക്രിയ സമയം,मशीन निष्क्रिय वेळ
യന്ത്രഭാഷ,मशीन भाषा
മാനുവൽ,मॅन्युअल
യന്ത്രബോധം,मशीन सेन्स
"1.യന്ത്രഭാഷ, 2.യന്ത്രഭാഷ","1.मशीन लँग्वेज, 2.मशीन लँग्वेज"
യന്ത്ര പഠനം,मशीन लर्निंग
യന്ത്ര പ്രവർത്തനം,मशीन ऑपरेशन
യന്ത്രഭാഷ,मशीन भाषा
മെഷീൻ പ്രകടനം,मशीन कामगिरी
മെഷീൻ സിമുലേഷൻ,मशीन सिम्युलेशन
മെഷീൻ ഹൈജാക്കിംഗ് സമയം,मशीन अपहरण वेळ
യന്ത്ര വിവർത്തനം,मशीन भाषांतर
യന്ത്ര വാക്കുകൾ,मशीन शब्द
മാക്രോ നിർദ്ദേശം,मॅक्रो सूचना
മാക്രോ സ്കെയിൽ,मॅक्रो स्केल
മാസ് അസംബ്ലിംഗ് പ്രോഗ്രാം,मास असेंबलिंग कार्यक्रम
മൊത്തത്തിലുള്ള വിളി,एकूण कॉल
"1. മാക്രോ കോഡ്, 2. മാക്രോ കോഡ്","1.मॅक्रो कोड, 2.मॅक्रो कोड"
മാക്രോ കമാൻഡ്,मॅक्रो कमांड
മാക്രോ പ്രഖ്യാപനം,मॅक्रो घोषणा
മാക്രോ നിർവചനം,मॅक्रो व्याख्या
മാക്രോ ഫ്ലോ ചാർട്ട്,मॅक्रो फ्लो चार्ट
മാക്രോ ജനറേറ്റർ,मॅक्रो जनरेटर
മാക്രോ നിർദ്ദേശം,मॅक्रो सूचना
സ്ഥൂല ഭാഷ,ढोबळ भाषा
മാക്രോ ലൈബ്രറി,मॅक्रो लायब्ररी
മാക്രോ പാരാമീറ്റർ,मॅक्रो पॅरामीटर
മാക്രോ പ്രോസസ്സിംഗ്,मॅक्रो प्रक्रिया
"1.മാക്രോ പ്രോസസർ, 2. മാക്രോപ്രോസസർ","1.मॅक्रो प्रोसेसर, 2. मॅक्रोप्रोसेसर"
മാക്രോ പ്രോഗ്രാമിംഗ്,मॅक्रो प्रोग्रामिंग
ഗ്രോസ് പ്രോട്ടോടൈപ്പ്,एकूण प्रोटोटाइप
"1.മാക്രോ എൻകോഡിംഗ്, 2.മാക്രോ കോഡിംഗ്","1.मॅक्रो एन्कोडिंग, 2.मॅक्रो कोडिंग"
മെഗാബൈറ്റ് (MB),मेगाबाइट (MB)
മാന്ത്രിക ചിഹ്നം,जादूचे प्रतीक
മാന്ത്രിക സംഖ്യ,जादूची संख्या
കാന്തിക ബബിൾ മെമ്മറി,चुंबकीय बबल मेमरी
കാന്തിക കാർഡ്,चुंबकीय कार्ड
"1.കാന്തിക കോശം, 2.കാന്തിക കോശം","1.मॅग्नेटिक सेल, 2.चुंबकीय सेल"
കാന്തിക ചിഹ്നം,चुंबकीय चिन्ह
കാന്തിക കോർ സംഭരണം,चुंबकीय कोर स्टोरेज
"1.കാന്തിക ഡിസ്ക്, 2. കാന്തിക ഡിസ്ക്","1.चुंबकीय डिस्क, 2. चुंबकीय डिस्क"
കാന്തിക ഡിസ്ക് വിലാസം,चुंबकीय डिस्क पत्ता
കാന്തിക ഡിസ്ക് മെമ്മറി,चुंबकीय डिस्क मेमरी
കാന്തിക ഡ്രം,चुंबकीय ड्रम
"1.കാന്തിക എൻകോഡിംഗ്, 2.കാന്തിക കോഡിംഗ്, 3.കാന്തിക കോഡിംഗ്","1.मॅग्नेटिक एन्कोडिंग, 2.मॅग्नेटिक कोडिंग, 3.मॅग्नेटिक कोडिंग"
കാന്തിക ടോപ്പ്,चुंबकीय शीर्ष
കാന്തിക മഷി,चुंबकीय शाई
മാഗ്നറ്റിക് ഇങ്ക് ക്യാരക്ടർ റെക്കഗ്നിഷൻ (MICR),मॅग्नेटिक इंक कॅरेक्टर रेकग्निशन (MICR)
കാന്തിക മാധ്യമം,चुंबकीय माध्यम
കാന്തിക വായന,चुंबकीय वाचन
കാന്തിക റെക്കോർഡിംഗ്,चुंबकीय रेकॉर्डिंग
കാന്തിക സംഭരണം,चुंबकीय संचयन
കാന്തിക വര,चुंबकीय पट्टी
കാന്തിക ടേപ്പ്,चुंबकीय टेप
കാന്തിക ടേപ്പ് കാട്രിഡ്ജ്,चुंबकीय टेप काडतूस
കാന്തിക ടേപ്പ് ഡ്രൈവ്,चुंबकीय टेप ड्राइव्ह
കാന്തിക ടേപ്പ് മുൻഗാമി,चुंबकीय टेप अग्रदूत
മാഗ്നറ്റിക് ടേപ്പ് ലൈബ്രേറിയൻ,चुंबकीय टेप ग्रंथपाल
കാന്തിക ടേപ്പ് ആക്സസ്,चुंबकीय टेप प्रवेश
കാന്തിക ടേപ്പ് യൂണിറ്റ്,चुंबकीय टेप युनिट
"1.കാന്തിക നേർത്ത പാളി, 2. കാന്തിക നേർത്ത ഫിലിം","1.चुंबकीय पातळ थर, 2.चुंबकीय पातळ फिल्म"
കാന്തിക പാത,चुंबकीय मार्ग
കാന്തിക ഒപ്റ്റിക്കൽ സംഭരണം,चुंबकीय ऑप्टिकल स्टोरेज
"1.മാഗ്നറ്റ് പ്രിന്റർ, 2.മാഗ്നറ്റ് പ്രിന്റർ","1.चुंबक प्रिंटर, 2.मॅग्नेट प्रिंटर"
കാന്തിക വികലത,चुंबकीय विकृती
കാന്തിക വൈകല്യമുള്ള ടാബ്‌ലെറ്റ്,चुंबकीय विकृत टॅबलेट
"1. മെയിൽ ബോക്സ്, 2. മെയിൽ ബോക്സ്","1. मेल बॉक्स, 2. मेल बॉक्स"
മെയിൽ ലയനം,मेल विलीनीकरण
"1. ചീഫ് കൺട്രോൾ യൂണിറ്റ്, 2. ചീഫ് കൺട്രോൾ യൂണിറ്റ്","1. मुख्य नियंत्रण एकक, 2. मुख्य नियंत्रण एकक"
പ്രധാന ഫ്രെയിം,मुख्य चौकट
"1.മെയിൻ ഫ്രെയിം സിസ്റ്റം, 2.മെയിൻ ഫ്രെയിം മെക്കാനിസം","1.मुख्य फ्रेम प्रणाली, 2.मुख्य फ्रेम यंत्रणा"
"1.മെയിൻ മെമ്മറി, 2.മെയിൻ മെമ്മറി","1.मुख्य मेमरी, 2.मुख्य मेमरी"
"1. പ്രധാന പ്രോഗ്രാം, 2. പ്രധാന പ്രോഗ്രാം","1.मुख्य कार्यक्रम, 2.मुख्य कार्यक्रम"
പ്രധാന സംഭരണം,मुख्य स्टोरेज
"1.മെയിൻ സ്വിച്ച്, 2.മെയിൻ സ്വിച്ച്","1.मुख्य स्विच, 2.मुख्य स्विच"
"1.പരിപാലനം, 2.പരിപാലനം","1. देखभाल, 2. देखभाल"
മെയിന്റനൻസ് പാനൽ,देखभाल पॅनेल
അറ്റകുറ്റപ്പണി സമയം,देखभाल वेळ
വലിയ വൃത്തം,मोठे वर्तुळ
പ്രധാന ഉപകരണം,की डिव्हाइस
പ്രധാന കീ,मुख्य की
പ്രധാന വേദി,प्रमुख मंच
പ്രധാന ഘടന,मुख्य रचना
പ്രധാന ജോലി,मुख्य काम
