Marathi,Kannada
स्लॉप हात मोल्डिंग,ಸ್ಲೋಪ್ ಹ್ಯಾಂಡ್ ಮೋಲ್ಡಿಂಗ್
पट्टा बिजागर,ಸ್ಟ್ರಾಪ್ ಹಿಂಜ್
स्ट्रॉ बोर्ड,ಒಣಹುಲ್ಲಿನ ಹಲಗೆ
प्रवाह,ಸ್ಟ್ರೀಮ್
ताण,ಒತ್ತಡ
स्ट्रेचर,ಸ್ಟ್ರೆಚರ್
स्ट्रेचर बाँड,ಸ್ಟ್ರೆಚರ್ ಬಾಂಡ್
स्ट्रेचर कोर्स,ಸ್ಟ್ರೆಚರ್ ಕೋರ್ಸ್
स्ट्रिंग,ಸ್ಟ್ರಿಂಗ್
स्ट्रिंग कोर्स,ಸ್ಟ್ರಿಂಗ್ ಕೋರ್ಸ್
रचना घटक,ರಚನಾತ್ಮಕ ಅಂಶ
रचना निर्देशांक,ರಚನೆ ಸೂಚ್ಯಂಕ
स्टुको,ಗಾರೆ
स्टड,ಸ್ಟಡ್
स्टायलोबेट,ಸ್ಟೈಲೋಬೇಟ್
पोट माती,ಉಪ ಮಣ್ಣು
उप रचना,ಉಪ ರಚನೆ
बेरीज वक्र,ಸಂಕಲನ ಕರ್ವ್
सूर्य अभ्रक,ಸೂರ್ಯ ಮೈಕಾ
सुपर रचना,ಸೂಪರ್ ರಚನೆ
सर्वेक्षक,ಸರ್ವೇಯರ್
एस-मूल्य,ಎಸ್-ಮೌಲ್ಯ
स्वॅग,ತೋರಣ
हंस मान,ಸ್ವಾನ್ ಕುತ್ತಿಗೆ
तंबू,ಗುಡಾರ
टेबल हँड मोल्डिंग,ಟೇಬಲ್ ಹ್ಯಾಂಡ್ ಮೋಲ್ಡಿಂಗ್
टँकिंग,ಟ್ಯಾಂಕಿಂಗ್
टेम्पिएट्टो,ಟೆಂಪಿಯೆಟ್ಟೊ
टेंपरिंग,ಟೆಂಪರಿಂಗ್
साचा,ಟೆಂಪ್ಲೇಟ್
साचा,ಟೆಂಪ್ಲೇಟ್
Tepidarium,ಟೆಪಿಡೇರಿಯಮ್
टेराकोटा,ಟೆರಾಕೋಟಾ
टेरा रोझा,ಟೆರ್ರಾ ರೋಸಾ
टेराझो,ಟೆರಾಝೋ
टेट्रा शैली,ಟೆಟ್ರಾ ಶೈಲಿ
थ्रेशोल्ड मर्यादा मूल्य,ಮಿತಿ ಮಿತಿ ಮೌಲ್ಯ
घसा,ಗಂಟಲು
दगडातून,ಕಲ್ಲಿನ ಮೂಲಕ
भरतीचे खोरे,ಉಬ್ಬರವಿಳಿತದ ಜಲಾನಯನ ಪ್ರದೇಶ
टाई बार,ಟೈ ಬಾರ್
टाय बीम,ಕಿರಣವನ್ನು ಕಟ್ಟಿಕೊಳ್ಳಿ
टाय रॉड,ಕಟ್ಟಿದ ಸಲಾಕೆ
तीर्स,ಟಿರ್ಸ್
सहिष्णुता,ಸಹಿಷ್ಣುತೆ
दात काढणे,ಹಲ್ಲುಜ್ಜುವುದು
वरची माती किंवा पृष्ठभागाची माती,ಮೇಲಿನ ಮಣ್ಣು ಅಥವಾ ಮೇಲ್ಮೈ ಮಣ್ಣು
एकूण सच्छिद्रता,ಒಟ್ಟು ಸರಂಧ್ರತೆ
ट्रेसरी,ಟ್ರೇಸರಿ
ट्रेन प्रतिकार,ರೈಲು ಪ್ರತಿರೋಧ
ट्रान्सेप्ट,ಟ್ರಾನ್ಸೆಪ್ಟ್
संक्रमणकालीन माती,ಪರಿವರ್ತನೆಯ ಮಣ್ಣು
ट्रान्सम,ಟ್ರಾನ್ಸಮ್
वाहतूक माती,ಸಾರಿಗೆ ಮಣ್ಣು
उपनदी,ಉಪನದಿ
ट्रायफोरियम,ಟ್ರಿಫೊರಿಯಮ್
ट्रायग्लिफ,ಟ್ರೈಗ್ಲಿಫ್
कापलेली माती,ಮೊಟಕುಗೊಳಿಸಿದ ಮಣ್ಣು
अशांत प्रवाह,ಪ್ರಕ್ಷುಬ್ಧ ಹರಿವು
बुर्ज,ತಿರುಗು ಗೋಪುರ
Tympar संख्या,ಟೈಂಪರ್ ಸಂಖ್ಯೆ
अंतिम पत्करण्याची क्षमता,ಅಂತಿಮ ಬೇರಿಂಗ್ ಸಾಮರ್ಥ್ಯ
अंतिम पीएच,ಅಂತಿಮ ಪಿಎಚ್
uncoursed यादृच्छिक भंगार दगडी बांधकाम,ಅನಿರ್ದಿಷ್ಟ ಯಾದೃಚ್ಛಿಕ ಕಲ್ಲುಮಣ್ಣು ಕಲ್ಲು
Uncoursed स्क्वेअर मलबे दगडी बांधकाम,ಕೋರ್ಸೆಡ್ ಸ್ಕ್ವೇರ್ಡ್ ಕಲ್ಲುಮಣ್ಣುಗಳ ಕಲ್ಲು
अंडरक्रॉफ्ट,ಅಂಡರ್ಕ್ರಾಫ್ಟ್
अपूर्ण सच्छिद्रता,ತುಂಬದ ಸರಂಧ್ರತೆ
एकसमान प्रवाह,ಏಕರೂಪದ ಹರಿವು
युनिट फ्रेम प्रकार मचान,ಯೂನಿಟ್ ಫ್ರೇಮ್ ಮಾದರಿ ಸ್ಕ್ಯಾಫೋಲ್ಡ್
अनुत्पादक काम,ಅನುತ್ಪಾದಕ ಕೆಲಸ
असंतृप्त माती,ಅಪರ್ಯಾಪ್ತ ಮಣ್ಣು
अस्थिर प्रवाह,ಅಸ್ಥಿರ ಹರಿವು
वरची प्लास्टिक मर्यादा,ಮೇಲಿನ ಪ್ಲಾಸ್ಟಿಕ್ ಮಿತಿ
दरी गटर,ಕಣಿವೆ ಗಟಾರ
तिजोरी,ವಾಲ್ಟ್
व्हेटेरिअम,ವೆಟೇರಿಯಮ್
वायुवीजन,ವಾತಾಯನ
व्हेंटिलेटर,ವೆಂಟಿಲೇಟರ್
वरमदाह,ವೆರಾಮದಾಹ್
वेस्टिब्युल,ವೆಸ್ಟಿಬುಲ್
व्हिला,ವಿಲ್ಲಾ
