Odiya,English
"ନାବିକ କର୍ଡ, ଲାଟସ୍ ରେକ୍ଟମ୍ |",latus rectum
"ନିୟମ, ନୀତି",law
ବେଗ ମିଶ୍ରଣ ନିୟମ |,law of adding velocities
ସୁସଙ୍ଗତତା ନିୟମ |,law of additivity
ହ୍ରାସ ରିଟର୍ନ ନିୟମ |,law of diminishing return
ମାଧ୍ୟାକର୍ଷଣ ନିୟମ |,law of gravitation
ଗୋଷ୍ଠୀ ପାଇଁ ହୋମୋମର୍ଫିଜିମ୍ ନିୟମ |,law of homomorphism for groups
ରିଙ୍ଗ ପାଇଁ ହୋମୋମର୍ଫିଜିମ୍ ନିୟମ |,law of homomorphism for rings
ମୂଲ୍ୟ ବୃଦ୍ଧିର ନିୟମ |,law of increasing costs
ଏକ୍ସପୋନ୍ସନ୍ ନିୟମ |,law of indices
ନିଷ୍କ୍ରିୟତା ନିୟମ |,law of inertia
ବହୁ ସଂଖ୍ୟାରେ ନିୟମ |,law of large numbers
ସମ୍ଭାବ୍ୟ ନିୟମ |,law of probability
"ସାଇନ ନିୟମ, ସାଇନ ନିୟମ |",law of sines
ପ୍ରଦର୍ଶକଙ୍କ ନିୟମ |,laws of exponents
ଗତି ନିୟମ,laws of motion
"ସ୍ତର, ସ୍ତର",layer
ଅଗ୍ରଗାମୀ ଗୁଣବତ୍ତା,leading coefficient
ସାମ୍ନା ତ୍ରିକୋଣୀୟ |,leading diagonal
ଫରୱାର୍ଡ ସବ୍-ମ୍ୟାଟ୍ରିକ୍ସ |,leading submatrix
ଆଗ ପୋଷ୍ଟ,leading term
"ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ",least
ସର୍ବନିମ୍ନ ସାଧାରଣ (LCM),least common multiple (LCM)
ସର୍ବନିମ୍ନ ଉପାଦାନଗୁଡ଼ିକ |,least element
ସର୍ବନିମ୍ନ ଶ୍ରେଣୀ,least square
ସର୍ବନିମ୍ନ ଓଭରହେଡ୍ ସୀମା |,least upper bound
ବାମ ସେଟ୍ |,left coset
ଓଲଟା,left handed
ଘଣ୍ଟା ବିପରୀତ ସ୍କ୍ରୁ |,left handed screw
ଓଲଟା,left inverse
ବାମ ଗୁଣନ,left multiplication
ଲିବ୍ନିଜ୍ ସୂତ୍ର |,Leibnitz formula
ଲମ୍ବ,length
ତୁଙ୍ଗାକ୍କୁଡି |,leptokurtic
ଟ୍ରାଗସ୍ ବକ୍ର,leptokurtic curve
ଫୁସଫୁସ୍,leptokurtosis
ସ୍ତର ବକ୍ର,level curve
ଆତ୍ମବିଶ୍ୱାସ ସ୍ତର,level of confidence
ମହତ୍ତ୍ level ର ସ୍ତର |,level of significance
କ୍ରମାନୁକ୍ରମିକ ଭାବରେ |,lexicographically
ଅଭିଧାନ କ୍ରମ |,lexicographical order
ସମ୍ଭାବ୍ୟ କାର୍ଯ୍ୟ,likelihood function
ସମ୍ଭାବ୍ୟତା ଅନୁପାତ ପରୀକ୍ଷା,likelihood ratio test
"ସୀମା, ମାର୍ଜିନ",limit
"ମାର୍ଜିନାଲ, ଚରମ",limiting
ମାର୍ଜିନାଲ ମୂଲ୍ୟ,limiting value
ମାର୍ଜିନାଲ ବେଗ,limiting velocity
ହାରାହାରି ପରିସର |,limit in mean
ଏକୀକରଣର ସୀମା |,limit of integration
କ୍ରମ ସୀମା |,limit of sequence
"କ୍ଲଷ୍ଟର ପଏଣ୍ଟ, ସୀମା ବିନ୍ଦୁ |",limit point (=cluster point)
ମାର୍ଜିନାଲ ବେଗ,limit velocity
"ରେଖା, ରେଖା, ଏଲିପ୍ସ |",line
"ର line ଖ୍ୟ, ର line ଖ୍ୟ, ର ar ଖ୍ୟ |",linear
ର line ଖ୍ୟ ବିଜଭାଲୀ |,linear algebraic
ର line ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |,linear algebraic equation
ର line ଖିକ ଆନୁମାନିକତା |,linear approximation
ର line ଖ୍ୟ ଅସ୍ମପଟ୍ଟ |,linear asymptote
ର line ଖ୍ୟ କୋଏଫିସିଏଣ୍ଟ୍ |,linear coefficient
ଶକ୍ ଜମା,linear combination
ଶକ୍ ପ୍ରତିବନ୍ଧକ |,linear constraints
ର line ଖ୍ୟ ନିର୍ଭରଶୀଳତା |,linear dependence
ର line ଖ୍ୟ ଡିଫେରିଏଲ୍ ସମୀକରଣ |,linear differential equation
"ରେଖା ପରିମାପ, ର Line ଖ୍ୟ ମାପ, ର ar ଖ୍ୟ ଦ Length ର୍ଘ୍ୟ-ପ୍ରସ୍ଥ |",linear dimension
"ରେଖା ସମୀକରଣ, ଚତୁର୍ଭୁଜ ସମୀକରଣ |",linear equation
ର line ଖିକ ସମଲିଙ୍ଗୀତା |,linear form
ର line ଖିକ ଭଗ୍ନାଂଶ ରୂପାନ୍ତର |,linear fractional transformation
ର line ଖ୍ୟ କାର୍ଯ୍ୟ |,linear function
ର line ଖ୍ୟ କାର୍ଯ୍ୟ |,linear functional
ରେଖା ଗୋଷ୍ଠୀ |,linear group
ର line ଖ୍ୟ ସ୍ independence ାଧୀନତା |,linear independence
ର line ଖ୍ୟ ସ୍ independent ାଧୀନ ସମ୍ପର୍କ |,linear independent relation
ର line ଖ୍ୟ ଅସମାନତା |,linear inequality
ର Line ଖିକ ଅଣ-ସମଲିଙ୍ଗୀ ଭିନ୍ନ ଭିନ୍ନ ସମୀକରଣ |,linear inhomogeneous differential equation
ର line ଖ୍ୟ ଇଣ୍ଟିଗ୍ରାଲ୍ ସମୀକରଣ |,linear integral equation
ର line ଖ୍ୟ ଇଣ୍ଟରପୋଲେସନ୍ |,linear interpolation
ର Line ଖ୍ୟ ସର୍ବନିମ୍ନ ବର୍ଗଗୁଡିକ ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |,linear least square regression analysis
"ଏକକ ଭାବରେ, ଧାଡ଼ିରେ |",linearity
ଧାଡ଼ିରେ ନିର୍ଭରଶୀଳ |,linearly dependent
ଧାଡ଼ିରେ ସ୍ୱାଧୀନ |,linearly independent
ର line ଖ୍ୟ ମ୍ୟାପିଙ୍ଗ୍ |,linear mapping
ର line ଖିକ କ୍ରମ |,linear order
ର line ଖିକ କ୍ରମିକୀକରଣ |,linear ordering
ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |,linear programming
ରେଖା ପ୍ରୋଗ୍ରାମିଂ ଆଲଗୋରିଦମ |,linear programming algorithm
ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |,linear programming problem
ର line ଖିକ ରିଗ୍ରେସନ୍ |,linear regression
ର line ଖିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,linear regression coefficient
"ର line ଖ୍ୟ ସମ୍ପର୍କ, ସୂକ୍ଷ୍ମ ସମ୍ପର୍କ |",linear relation
ରେଖା ଜନସଂଖ୍ୟା |,linear space (=vector space)
ର line ଖ୍ୟ ସବ୍ ସ୍ପେସ୍ |,linear subspace
ର line ଖିକ ରୂପାନ୍ତର |,linear transformation
ର line ଖିକ ରିଗ୍ରେସନ୍ |,linear trend
ର line ଖ୍ୟ ଭିନ୍ନକ୍ଷମ ଆକଳନ |,linear unbiased estimate
ର line ଖ୍ୟ ବେଗ |,linear velocity
ରେଖା ଅବିଚ୍ଛେଦ୍ୟ,line integral
ଛକ ରେଖା,line of intersection
ରେଗ୍ରେସନ୍ ରେଖା |,line of regression
ସ୍ଥାନିକ ଭେକ୍ଟର୍ |,localised vector
ସ୍ଥାନୀୟ ସର୍ବୋତ୍କୃଷ୍ଟ |,local optimum
"ଲୋକସ୍, ଲୋକସ୍",locus
ଲଗ୍ ଲଗ୍ ଲଗ୍ |,log
"ଲୋଗାରିଥମିକ୍, ଲୋଗାରିଥମିକ୍ |",logarithmic
ଲୋଗାରିଥମିକ୍ ସଠିକତା |,logarithmic accuracy
ଲୋଗାରିଦମ୍ ଗଣନା |,logarithmic calculation
"ଲୋଗାରିଥମିକ୍ ବକ୍ର, ଲୋଗାରିଥମିକ୍ ବକ୍ର |",logarithmic curve
ଲୋଗାରିଥମିକ୍ ଡେରିଭେଟିଭ୍ |,logarithmic derivative
ଲୋଗାରିଥମିକ୍ ଭିନ୍ନକ୍ଷମ |,logarithmic differentiation
"ଲୋଗାରିଥମିକ୍ ଫଙ୍କସନ୍, ଲୋଗାରିଥମିକ୍ ଫଙ୍କସନ୍ |",logarithmic function
"ଲୋଗାରିଥମିକ୍ ଅର୍ଥ, ଜ୍ୟାମିତିକ ଅର୍ଥ |",logarithmic mean (=geometric mean)
ଲୋଗାରିଥମିକ୍ ସାଧାରଣ ବଣ୍ଟନ |,logarithmic normal distribution
ଲୋଗାରିଥମିକ୍ ସମ୍ପର୍କ |,logarithmic relationship
ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |,logarithmic scale
"ଲୋଗାରିଦମ୍ ସିରିଜ୍, ଲୋଗାରିଥମିକ୍ ସିରିଜ୍ |",logarithmic series
"ଲୋଗାରିଥମିକ୍ ସ୍ପିରାଲ୍, ଲୋଗାରିଥମିକ୍ ସ୍ପିରାଲ୍ |",logarithmic spiral (equiangular spiral)
"ଲୋଗାରିଦମ୍ ଟେବୁଲ୍, ଲୋଗାରିଥମିକ୍ ଟେବୁଲ୍ |",logarithmic table (=log table)
"ଲୋଗାରିଦମ୍, ଲୋଗାରିଦମ୍ |",logarithm (log)
ତର୍କ,logic
ଯୁକ୍ତିଯୁକ୍ତ ଭାବରେ ସମାନ |,logically equivalent
"ଅଭିବୃଦ୍ଧି ବକ୍ର, ମୋତି-ରିଡ୍ ବକ୍ର |",logistic curve
"ସାଧାରଣ ବଣ୍ଟନ ଲଗ୍ କରନ୍ତୁ, ସାଧାରଣ ବଣ୍ଟନକୁ ଲଗ୍ କରନ୍ତୁ |",lognormal distribution
"ଦ୍ରାଘିମା, ଦ୍ରାଘିମା",longitude
"ଲୁପ୍, ଲୁପ୍, ନୋଜ (ନା।), ଲୁପ୍ (ver।), ପ୍ରସପଣ୍ଡା |",loop
"ନିର୍ବାଚନ ପ୍ରଚାର, ଲଟେରୀ |",lottery
ଅଣ୍ଡରଲାଇନ୍ |,lower bar
ନିମ୍ନ ବନ୍ଧା |,lower bound
ନିମ୍ନ ରିମାନ୍-ଇଣ୍ଟିଗ୍ରାଲ୍ |,lower Riemann integral
କମ୍ ରାଶି,lower sum
ତ୍ରିକୋଣୀୟ ମ୍ୟାଟ୍ରିକ୍ସ ଅନୁସରଣ କରନ୍ତୁ |,lower triangular matrix
mclarin ବିସ୍ତାର |,Maclaurin's expansion
"ମାୟା ସଂଖ୍ୟା, ମ୍ୟାଜିକ୍ ନମ୍ବର, ସ୍ଥିରତା ସଂଖ୍ୟା |",magic number
ମ୍ୟାଜିକ୍ ବର୍ଗ,magic square
ଉଜ୍ଜ୍ୱଳ ସୀମା |,magnitude limit (=limiting magnitude)
ମେଲିଂ ପ୍ରଶ୍ନପତ୍ର |,mailed questionnaire
ମେଲ ଦ୍ୱାରା ସର୍ଭେ |,mail survey
ଓଭରହେଡ୍ ସୀମା |,majorant (upper bound)
ଲମ୍ବା ଆର୍କ,major arc
ବନ୍ଧା ସେଟ୍ |,majorised set
ବହୁମୁଖୀ କାର୍ଯ୍ୟ,many valued function
"ମାନଚିତ୍ର, ମାନଚିତ୍ର, ମାନଚିତ୍ର",map
ସେଟ୍ ରେ ମ୍ୟାପିଙ୍ଗ୍ |,map into the set
ସେଟ୍ ମାନଚିତ୍ର,mapping of a set
ସାଂଘାତିକ ସମ୍ଭାବନା |,marginal probability
ଗାଣିତିକ ବିଶ୍ଳେଷଣ |,mathematical analysis
ଗାଣିତିକ ତର୍କ,mathematical argument
ଗାଣିତିକ କେନ୍ଦ୍ର,mathematical centre
ଗାଣିତିକ ଜଟିଳତା |,mathematical complexity
ଗାଣିତିକ ଅର୍ଥନୀତି,mathematical economics
ଗାଣିତିକ ଆଶା,mathematical expectation
ଗାଣିତିକ ରୂପ |,mathematical form
"ଗାଣିତିକ ସୂତ୍ର, ଗାଣିତିକ ଫର୍ମାଟ୍ |",mathematical formulation
ଗାଣିତିକ ପରିଚୟ,mathematical identity
"ଗାଣିତିକ ତର୍କ, ଗାଣିତିକ ତର୍କ |",mathematical logic
ଗାଣିତିକ ମଡେଲ୍ |,mathematical model
ଗାଣିତିକ ଉଦ୍ଦେଶ୍ୟ |,mathematical notion
ମ୍ୟାଟ୍ରିକ୍ସ ଡାଇଗୋନାଲାଇଜେସନ୍ |,matrix digonalisation
ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |,matrix inverse
ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |,matrix inversion
ମ୍ୟାଟ୍ରିକ୍ସ ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |,matrix iterative method
ମ୍ୟାଟ୍ରିକ୍ସ ପଦ୍ଧତି |,matrix method
ମ୍ୟାଟ୍ରିକ୍ସ ଗୁଣନ |,matrix multiplication
ସ୍ଥିର ମାଟ୍ରିକ୍ସ |,matrix of constants
ପ୍ରାଧାନ୍ୟ ମ୍ୟାଟ୍ରିକ୍ସ |,matrix of effectiveness
ମ୍ୟାଟ୍ରିକ୍ସ ଅପରେଟର୍ |,matrix operator
ମ୍ୟାଟ୍ରିକ୍ସ ବହୁଭୂତ |,matrix polynomial
ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟିଙ୍ଗ୍ |,matrix printing
ମ୍ୟାଟ୍ରିକ୍ସ ଉତ୍ପାଦ |,matrix product
ସର୍ବାଧିକ,maximized
"ସର୍ବାଧିକ, ସର୍ବାଧିକ, ସର୍ବାଧିକ",maximum
ସର୍ବାଧିକ ସଂପୂର୍ଣ୍ଣ ମୂଲ୍ୟ |,maximum absolute value
ସର୍ବାଧିକ F- ଅନୁପାତ |,maximum F-ratio
ସର୍ବାଧିକ ସମ୍ଭାବନା |,maximum likelihood
ମହଲପିସ୍ତା,maxmin
ଉତ୍ତମ ସିଦ୍ଧାନ୍ତ,maxmin criterian
ଫଙ୍କସନ୍ ର ସର୍ବାଧିକ,max of a function
ମ୍ୟାକ୍ସୱେଲ-ବୋଲ୍ଟସମ୍ୟାନ୍ ପରିସଂଖ୍ୟାନ |,Maxwell-Boltzmann statistics
ଅର୍ଥ ବିଚ୍ୟୁତି |,mean deviation
ବିଚ୍ୟୁତି ସ୍କୋୟାର ଅର୍ଥ |,mean square deviation
ବର୍ଗ ଅର୍ଥ ତ୍ରୁଟି |,mean square error
"ଅର୍ଥ, ଅର୍ଥ ମୂଲ୍ୟ",mean value
ଅର୍ଥ ତତ୍ତ୍। |,mean value theorem
ବବୁଲି ମାପ |,measure of kurtosis
"ମଧ୍ୟମା, ମଧ୍ୟମ, ମଧ୍ୟମା, ମଧ୍ୟମା |",median
ମଧ୍ୟମ କେନ୍ଦ୍ର |,median centre
ମଧ୍ୟମ ବକ୍ର,mesokurtic curve
ମେସୋଥେଲିଓମା |,mesokurtosis
ବାର୍ତ୍ତା |,message
"କଷ୍ଟମ୍, ପଦ୍ଧତି",method
ବିଲୋପ ପଦ୍ଧତି,method of elimination
ଓଲଟା ପଦ୍ଧତି |,method of inversion
ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |,method of iteration
ସର୍ବନିମ୍ନ ବର୍ଗ,method of least squares
ଟର୍କ ପଦ୍ଧତି |,method of moments
ସମାନ ତ୍ରିରଙ୍ଗା ପଦ୍ଧତି |,method of similar triangles
ope ୁଲା ଅବତରଣ ପଦ୍ଧତି |,method of steepest descent
ସଂକଳନ ପଦ୍ଧତି |,method of summation
ନିର୍ଦ୍ଦିଷ୍ଟ କୋଏଫିସିଏଣ୍ଟ୍ ପଦ୍ଧତି |,method of undetermined coefficient
ଦୂରତା ଜନସଂଖ୍ୟା |,metric space
ମେଟ୍ରିକ୍ ସିଷ୍ଟମ୍ |,metric system
ମେଟ୍ରିକ୍ ୟୁନିଟ୍ |,metric unit
ମାଇକ୍ରୋ ସିଦ୍ଧାନ୍ତ |,micro theory
ମଧ୍ୟମ,middle
ମଧ୍ୟମ,middle term
କେନ୍ଦ୍ରୀୟ ବିନ୍ଦୁ |,mid point
ମଧ୍ୟମ ବିନ୍ଦୁ ସୂତ୍ର |,mid point formula
ସର୍ବନିମ୍ନ ବହୁଭୂତ |,minimal polynomial
ମିନିମା ସିଦ୍ଧାନ୍ତ |,minimax principle
"ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ",minimum
ନିମ୍ନ ବିନ୍ଦୁ |,minimum point (of curve)
ସର୍ବନିମ୍ନ ବହୁଭାଷୀ |,minimum polynomial
କାର୍ଯ୍ୟର ସର୍ବନିମ୍ନ,min of a function
କ୍ଷୁଦ୍ର ଆର୍କ,minor arc
କ୍ଷୁଦ୍ର ଅକ୍ଷର,minor axis
ସୀମାବଦ୍ଧ ଉପସେଟ |,minorised subset
"ମାଇନସ୍, debt ଣ",minus
ମାଇନସ୍ ଚିହ୍ନ,minus sign
ମିଶ୍ରିତ ଭଗ୍ନାଂଶ |,mixed fraction
ବିକଳ୍ପ ଉପକରଣ,mixed strategy
"ମୋଡ୍, ମୋଡ୍, ପଦ୍ଧତି, ପଦ୍ଧତି, ସିଷ୍ଟମ୍, ମୋଡ୍ |",mode
"ମଡ୍ୟୁଲସ୍, ମଡ୍ୟୁଲସ୍",modulus
ଜଟିଳ ସଂଖ୍ୟାର ମଡ୍ୟୁଲସ୍ |,modulus of a complex number
ମୁହୂର୍ତ୍ତ,moment
ଟର୍କ କାର୍ଯ୍ୟ,moment generating function
ବଳର ମୁହୂର୍ତ୍ତ,moment of a force
ଆବୃତ୍ତି-ବଣ୍ଟନ ମୁହୂର୍ତ୍ତ |,moment of frequency distribution
ନିଷ୍କ୍ରିୟତାର ମୁହୂର୍ତ୍ତ |,moment of inertia
ମୁହୂର୍ତ୍ତ,moment of momentum
ପ୍ରେରଣା |,momentum
ଏକ ପୋଷ୍ଟ,monomial
ଏକକ ଏକୀକରଣ,monomorphic
"ଏକତା, ମନୋମୋର୍ଫିଜିମ୍ |",monomorphism
ମୋନୋକୁଲାର୍ |,monotone
ଏକପାଖିଆ ଆରୋହଣ କ୍ରମ |,monotone increasing sequence
ଖୋଲାଖୋଲି |,monotonically
ଏକତରଫା ଭାବରେ କ୍ରେସେଣ୍ଟ୍ ଜାଲ୍ |,monotonically increasing net
ଏକମାତ୍ର ବୃଦ୍ଧି କ୍ରମ |,monotonically increasing sequence
ଅଲଗା କାର୍ଯ୍ୟ,monotonic function
ମୋଣ୍ଟେ-କାର୍ଲୋ ଗଣନା |,Monte Carlo calculation
ମୋଣ୍ଟେ-କାର୍ଲୋ ପଦ୍ଧତି |,Monte Carlo method
ମୋରା (କ୍ରୀଡା),morra (game)
ମୃତ୍ୟୁ ପରିସଂଖ୍ୟାନ,mortality statistics
ବହୁତ ସମ୍ଭାବନା,most probable
ଗତି,motion
ଗତିଶୀଳ ଅର୍ଥ |,moving average
M- ଜନସଂଖ୍ୟା |,M-space
ଅବିଚ୍ଛେଦ୍ୟର M- ପରୀକ୍ଷା |,M-test for integral
ଏକାଧିକ ନିଷ୍ପତ୍ତି-ସମସ୍ୟା |,multidecision problem
ବହୁଭାଷୀ ସାଧାରଣ ବଣ୍ଟନ |,multidimensional normal distribution
ପଲିନୋମିଆଲ୍ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |,multidimensional random variable
ମଲ୍ଟିପ୍ଲେକ୍ସ ପରିବହନ ସମସ୍ୟା |,multi-index transportation problem
ବହୁଭୂତ,multinomial
ବହୁଭୂତ ବଣ୍ଟନ |,multinomial distribution
"ଏକାଧିକ, ଏକାଧିକ, ଏକାଧିକ, ଅନେକ (v।), ଏକାଧିକ, ପ୍ରତିକ୍ରିୟାଶୀଳ (n।)",multiple
ଏକାଧିକ ପସନ୍ଦ ସମସ୍ୟା |,multiple choice problem
ସମ୍ମିଳିତ ପ୍ରଦେଶଗୁଡିକ |,multiple connected domain
ଏକାଧିକ ସମ୍ପର୍କ,multiple correlation
ଏକାଧିକ ଫ୍ରିକ୍ୱେନ୍ସି ଟେବୁଲ୍ |,multiple frequency table
ଏକାଧିକ ଅବିଚ୍ଛେଦ୍ୟ |,multiple integral
ଏକାଧିକ ଏକୀକରଣ,multiple integration
ଏକାଧିକ ରିଗ୍ରେସନ୍ |,multiple regression
ଏକାଧିକ ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |,multiple regression analysis
ଏକାଧିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,multiple regression coefficient
ଏକାଧିକ ରିଗ୍ରେସନ୍ ସମୀକରଣ |,multiple regression equation
ଏକାଧିକ ମୂଳ,multiple root
ଗୁଣନ,multiplication
(ନିର୍ଣ୍ଣୟକାରୀ) ସ୍ତମ୍ଭ ଗୁଣନ |,multiplication by columns (of determinant)
(ନିର୍ଣ୍ଣୟକାରୀ) ର ar ଖ୍ୟ ଗୁଣନ |,multiplication by rows (of determinant)
ଗୁଣନ କାରକ |,multiplication factor
ଗୁଣାତ୍ମକ କାର୍ଯ୍ୟ,multiplicative function
ଗୁଣାତ୍ମକ ଗୋଷ୍ଠୀ |,multiplicative group
ବହୁଗୁଣ ଓଲଟା |,multiplicative inverse
ବହୁବଚନତା |,multiplicity
ବହୁବଚନତା |,multiplicity of roots
ଶୂନ୍ୟର ଗୁଣ,multiplicity of zero
ଗୁଣକ,multiplier
"ଗୁଣ କର, ଗୁଣ କର |",multiply
ଏକାଧିକ ବଣ୍ଟନ |,multivariate distribution
ଏକାଧିକ ସାଧାରଣ ବଣ୍ଟନ |,multivariate normal distribution
ବହୁବିଧ ଜନସଂଖ୍ୟା |,multivariate population
"ପାରସ୍ପରିକ, ପାରସ୍ପରିକ",mutual
ନାବଲା |,nabla
ନାପିରିଆ |,Napierian
"napier logarithm, napier logarithm |",Napierian logarithm
"ପ୍ରାକୃତିକ ଲୋଗାରିଦମ୍, ପ୍ରାକୃତିକ ଲୋଗାରିଦମ୍ |",natural logarithm
"ପଜିଟିଭ୍ ଇଣ୍ଟିଜର୍, ପଜିଟିଭ୍ ଇଣ୍ଟିଜର୍",natural number
ନାଟିକାଲ୍ ମାଇଲ୍ |,nautical mile
n-vim,n-dimensional
n-vim ଭେକ୍ଟର-ସ୍ପେସ୍ |,n-dimensional vector space
ଆବଶ୍ୟକ ଏବଂ ପର୍ଯ୍ୟାପ୍ତ ପ୍ରତିବନ୍ଧକ |,necessary and sufficient condition
ଆବଶ୍ୟକ ପ୍ରତିବନ୍ଧକ |,necessary condition
ନିଷେଧ |,negation
"ନକାରାତ୍ମକ, ନକାରାତ୍ମକ, ନକାରାତ୍ମକ",negative
କ୍ରେଡିଟ୍ ବକ୍ରତା,negative curvature
ନକାରାତ୍ମକ ନିର୍ଦ୍ଦିଷ୍ଟ ସମଲିଙ୍ଗୀତା |,negative definite form
ନକାରାତ୍ମକ ସ୍ଥିର ମ୍ୟାଟ୍ରିକ୍ସ |,negative definite matrix
ନକାରାତ୍ମକ ଅର୍ଦ୍ଧସାମରିକ ସମଲିଙ୍ଗୀତା |,negative semi-definite form
"ପଡ଼ୋଶୀ, ନିକଟତର",neighbourhood
"ଏକାଧିକ ନମୁନା ସଂଗ୍ରହ, ଅନ୍ତର୍ଭୂକ୍ତ ନମୁନା ସଂଗ୍ରହ |",nested sampling
ନିଟ୍ ଜନ୍ମ ହାର,net reproduction rate
ନ୍ୟୁଟାନି ମେକାନିକ୍ସ |,Newtonian mechanics
ନ୍ୟୁଟନ୍ ର ବିଭାଜିତ ଭିନ୍ନତା ସୂତ୍ର |,Newton's divided difference formula
ନ୍ୟୁଟନ୍ ଗତିର ନିୟମ |,Newton's laws of motion
ନାମ ଆସାଇନମେଣ୍ଟ,Neyman allocation
ନେମାନ-ପିଆରସନ-ନୀତି |,Neyman Pearson theory
ଶୂନ୍ୟ ସମ୍ଭାବ୍ୟ ଉପାଦାନ |,nilpotent element
ଶୂନ୍ୟ ସମ୍ଭାବ୍ୟ ମ୍ୟାଟ୍ରିକ୍ସ |,nilpotent matrix
"ନୋଡ୍, ନୋଡ୍, ପତ୍ର, ଆଉଟପୁଟ୍, ଫିଲ୍ଟର୍ |",node
ଏକ-ଆବେଲି ଗୋଷ୍ଠୀ |,non-Abelian group
ଆପେକ୍ଷିକ ସମ୍ମିଶ୍ରଣ |,non-absolute convergence
ଟ୍ରାନ୍ସେଣ୍ଡେଣ୍ଟାଲ୍ |,non-algebraic
ଦୁର୍ନୀତିଗ୍ରସ୍ତ,non-degenerate
ଦୁର୍ନୀତିଗ୍ରସ୍ତ ଭିତ୍ତିଭୂମି ସ୍ଥିର ସମାଧାନ |,non-degenerate basic feasible solution
aghan,non-dense
ଘନ ଏଗ୍ରିଗେଟ୍ |,non-dense set
ପଏଣ୍ଟଗୁଡିକର ଅସଂଖ୍ୟ ଅସୀମତା |,non-denumerable infinity of points
ଅଗଣିତ ସେଟ୍ |,non-denumerable set
ତୁଳନାତ୍ମକ,non-differentiable
ଅଣ-ଉପସେଟ |,non empty subset
ଇଉକ୍ଲିଡିଆନ୍ ଜ୍ୟାମିତି |,non-Euclidean geometry
"ଅନୁପଯୁକ୍ତ, ଅନୁପଯୁକ୍ତ",non-homogeneous
ବିଚ୍ଛେଦ ନୁହେଁ |,non-intersecting
ଅଣ-ର ar ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |,non-linear algebraic equation
ଅଣ-ର ar ଖ୍ୟ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |,non-linear differential equation
ଅଣ-ର ar ଖିକ ସମୀକରଣ |,non-linear equation
ଅଣ-ର ar ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |,non-linear programming
ଅଣ-ରେଖା ରିଗ୍ରେସନ୍ |,non-linear regression
ଅଣ-ର ar ଖିକ ସମ୍ପର୍କ |,non-linear relationship
ଅଣ ନେଗେଟିଭ୍ ଇଣ୍ଟିଜର୍ ନନ୍ ନେଗେଟିଭ୍ ଇଣ୍ଟିଜର୍,non-negative integer
ଅଣ ନେଗେଟିଭ୍ ଭେରିଏବଲ୍ |,non-negative variable
ଅଣ-ପାରାମେଟ୍ରିକ୍ ପରୀକ୍ଷା |,non-parametric test
ଅଣ-ସମ୍ଭାବ୍ୟ ଆଭିମୁଖ୍ୟ |,non-probabilistic approach
ଓଲଟା ମ୍ୟାଟ୍ରିକ୍ସ |,non-singular matrix
ଅସୀମେଟ୍ରିକ୍ ମ୍ୟାଟ୍ରିକ୍ସ |,non-symmetric matrix
ଅମୂଳକ,non-trivial
ଶୂନ୍ୟ ନଥିବା ନିର୍ଣ୍ଣୟକାରୀ |,non-vanishing determinant
ଖାଲି,non-void
ଅଣ-ଉପସେଟ |,non-void subset
ଶୂନ୍ୟ ନଥିବା ନିର୍ଣ୍ଣୟକାରୀ |,non-zero determinant
କିମ୍ବା ସଂପୃକ୍ତ ଫାଟକ |,NOR gate
"ସାଧାରଣ, ପ୍ରାକୃତିକ, ମାନକ, ସାଧାରଣ, ସାଧାରଣ, ସାଧାରଣ, ସାଧାରଣ |",normal
ସାଧାରଣ ତ୍ୱରଣ |,normal acceleration
ସାଧାରଣ କୋଣ,normal angle
ସାଧାରଣ ବକ୍ର,normal curve
ସାଧାରଣ ଘନତା କାର୍ଯ୍ୟ,normal density function
ସାଧାରଣ ବଣ୍ଟନ |,normal distribution
ସାଧାରଣ ବଣ୍ଟନ କାର୍ଯ୍ୟ,normal distribution function
ମାଟ୍ରିକ୍ସର ସାଧାରଣ ରୂପ |,normal form for the matrix
