Marathi,Odiya
harts नियम,ହାର୍ଟ ନିୟମ |
ह्रदये,ହୃଦୟ
हार्टस अँटेना,ହାର୍ଟସ୍ ଆଣ୍ଟେନା |
hirtus दुहेरी,ହିରଟସ୍ ଡୁଆଲ୍ |
हार्ट इफेक्ट,ପ୍ରଭାବ ପ୍ରଭାବ
हृदय वेक्टर,ହୃଦୟ ଭେକ୍ଟର |
हृदयाची लहर,ହୃଦୟ ତରଙ୍ଗ
हर्ट्सी द्विध्रुव,ହର୍ଟସି ଡିପୋଲ୍ |
हृदयाचे दोलन,ହୃଦୟର ଓସିଲେଟର
हार्टस्प्रंग रौसेल आकृती,ହାର୍ଟସପ୍ରଙ୍ଗ୍ ରୋସେଲ୍ ଚିତ୍ର |
hess नियम,ହେସ୍ ନିୟମ |
मल्टी-क्रोमॅटिक फोटोमेट्री,ମଲ୍ଟିକ୍ରୋମାଟିକ୍ ଫୋଟୋମେଟ୍ରି |
hetero बाँड,ହେଟେରୋ ବନ୍ଧନ |
heterodyne,ହେଟେରୋଡାଇନ୍ |
heterodyne बीट प्रणाली,ହେଟେରୋଡାଇନ୍ ବିଟ୍ ସିଷ୍ଟମ୍ |
heterodyne हस्तक्षेप,ହେଟେରୋଡାଇନ୍ ହସ୍ତକ୍ଷେପ |
heterodyne मॉड्युलेटर,ହେଟେରୋଡାଇନ୍ ମଡ୍ୟୁଲେଟର
heterodyne oscillator,ହେଟେରୋଡାଇନ୍ ଓସିଲେଟର |
heterodyne प्राप्तकर्ता,ହେଟେରୋଡାଇନ୍ ରସିଭର୍ |
heterodyne रिसेप्शन,ହେଟେରୋଡାଇନ୍ ଗ୍ରହଣ
"heterodyne स्पेक्ट्रोस्कोपी, heterodyne स्पेक्ट्रोस्कोपी","ହେଟେରୋଡାଇନ୍ ସ୍ପେକ୍ଟ୍ରସ୍କୋପି, ହେଟେରୋଡାଇନ୍ ସ୍ପେକ୍ଟ୍ରସ୍କୋପି |"
हेटेरोडाइन सीटी (हेटेरोडाइन हस्तक्षेप),ହେଟେରୋଡାଇନ୍ ସିଟି (ହେଟେରୋଡାଇନ୍ ବାଧା)
विषम ऊर्जा इलेक्ट्रॉन,ଅଦ୍ଭୁତ ଶକ୍ତି ଇଲେକ୍ଟ୍ରନ୍ |
विषम ऊर्जा स्रोत,ଭେଦଭାବ ଶକ୍ତି ଉତ୍ସ |
"विषम, विषम, विषम","heterogeneous, heterogeneous, heterogeneous |"
विषम आकडेवारी,ଭେଦଭାବ ପରିସଂଖ୍ୟାନ |
विषम समतोल,ହେଟେରୋଜେନସ୍ ସନ୍ତୁଳନ |
विषम द्रव,ହେଟେରୋଜେନସ୍ ତରଳ |
विषम जाळी,ଭେଦଭାବ
सरळ रेषा,ସିଧା ରେଖା |
विषम उत्पादन,ହେଟେରୋଜେନସ୍ ଉତ୍ପାଦନ |
विषम माध्यम,ବିପରୀତ ମାଧ୍ୟମ |
विषम विकिरण,ହେଟେରୋଜେନସ୍ ବିକିରଣ |
विषम अणुभट्टी,ହେଟେରୋଜେନସ୍ ରିଆକ୍ଟର |
विषम विकृती,ଭେଦଭାବ ବିକୃତି |
जटिल आयन,ଜଟିଳ ଆୟନ |
मनमानी,ଅବାଧ୍ୟତା |
"heteronuclear, heteronuclear","ହେଟେରୋନ୍ୟୁକ୍ଲିୟର, ହେଟେରୋନ୍ୟୁକ୍ଲିୟର |"
हेटेरोन्यूक्लियर डायटॉमिक रेणू,ହେଟେରୋନ୍ୟୁକ୍ଲିୟର ଡାଏଟୋମିକ୍ ଅଣୁ |
हेटेरोन्यूक्लियर रेणू,ହେଟେରୋନ୍ୟୁକ୍ଲିୟର ଅଣୁ |
हेटेरोपोलर बॉण्ड,ହେଟେରୋପୋଲାର ବଣ୍ଡ |
विषम,ଭେଦଭାବ
विषम,ଭେଦଭାବ
हॉलिंगर समीकरण,ହୋଲିଙ୍ଗର୍ ସମୀକରଣ |
स्वत:चा शोध नित्यक्रम,ଆତ୍ମ ସନ୍ଧାନ ରୁଟିନ୍ |
heisler मिश्र धातु,ହିଜଲର୍ ମିଶ୍ରଣ |
हेक्स अक्ष,ଷୋ ଅକ୍ଷ
हेक्साडेसिमल नोटेशन सिस्टम,ଷୋଡେସିମାଲ୍ ନୋଟେସନ୍ ସିଷ୍ଟମ୍ |
हेक्साडेसिमल पद्धत,ଷୋଡଶମିକ ପଦ୍ଧତି |
षटकोनी संक्षिप्त रचना,ଷୋଡଶାଳ କମ୍ପାକ୍ଟ ଗଠନ |
"षटकोनी क्रिस्टल, चतुर्भुज क्रिस्टल","ଷୋଡଶାଳିଆ ସ୍ଫଟିକ୍, ଚତୁର୍ଭୁଜ ସ୍ଫଟିକ୍ |"
"षटकोनी जाळी, षटकोनी जाळी","ଷୋଡଶାଳିଆ ଲାଟାଇସ୍, ଷୋଡଶାଳିଆ ଲାଟାଇସ୍ |"
षटकोनी जाळी,ଷୋଡଶାଳିଆ ଜାଲ |
षटकोनी समुदाय,ଷୋଡଶାଳିଆ ସମ୍ପ୍ରଦାୟ |
अष्टचंद्रीय,ଅଷ୍ଟାଡ୍ରାଲ୍ |
हेक्सोड,ଷୋଡଶ
षटकोन,ଷୋହଳ
हॅफनियम,ହାଫନିୟମ୍ |
उच्च प्रवाह समस्थानिक अणुभट्टी,ଉଚ୍ଚ ଫ୍ଲକ୍ସ ଆଇସୋଟୋପିକ୍ ରିଆକ୍ଟର |
किमान रचना,ସର୍ବନିମ୍ନ ଗଠନ
"उच्च फील्ड सुपरकंडक्टर, टाइप 2 सुपरकंडक्टर","ହାଇ ଫିଲ୍ଡ ସୁପରକଣ୍ଡକ୍ଟର, ଟାଇପ୍ 2 ସୁପରକଣ୍ଡକ୍ଟର |"
"हेक्टोग्राम, सेंटाग्राम","ହେକ୍ଟୋଗ୍ରାମ୍, ସେଣ୍ଟାଗ୍ରାମ୍ |"
बुध,ବୁଧ
"हायपरथर्मोमेट्री, थर्मोमेट्री","ଉଚ୍ଚ ରକ୍ତଚାପ, ଥର୍ମୋମେଟ୍ରି |"
"homometric, isometric","ହୋମୋମେଟ୍ରିକ୍, ଆଇସୋମେଟ୍ରିକ୍ |"
हिग्ज यंत्रणा,ହାଇଗ୍ସ ଯାନ୍ତ୍ରିକତା |
उच्च ऊर्जा विखुरणे,ଉଚ୍ଚ ଶକ୍ତି ବିଛାଇବା |
अतिआत्मविश्वास प्रतिबंधक उपाय,ଅତ୍ୟଧିକ ଆତ୍ମନିର୍ଭରଶୀଳ ପଦକ୍ଷେପ |
उच्च उंचीवर स्वयंपाक,ଉଚ୍ଚତା ରାନ୍ଧିବା |
उच्च श्रवणीय वारंवारता,ଉଚ୍ଚ ଶ୍ରବଣ ଫ୍ରିକ୍ୱେନ୍ସି |
उच्च वारंवारता प्रवर्धन,ଉଚ୍ଚ ଫ୍ରିକ୍ୱେନ୍ସି ବୃଦ୍ଧି
उच्च अतिशीत तापमान,ଉଚ୍ଚ ଫ୍ରିଜ୍ ତାପମାତ୍ରା |
उच्च स्पर्श,ଉଚ୍ଚ ସ୍ପର୍ଶ |
उच्च कॉन्ट्रास्ट प्रतिबिंब,ଉଚ୍ଚ ବିପରୀତ ପ୍ରତିଫଳନ |
उच्च स्पष्टता दूरदर्शन,ଉଚ୍ଚ ସ୍ୱଚ୍ଛତା ଟେଲିଭିଜନ |
"उच्च दर, उच्च दर","ଉଚ୍ଚ ହାର, ଉଚ୍ଚ ହାର"
उच्च ऊर्जा खगोल भौतिकशास्त्र,ଉଚ୍ଚ ଶକ୍ତି ଜ୍ୟୋତିର୍ବିଜ୍ଞାନ |
उच्च ऊर्जा इलेक्ट्रॉन विवर्तन,ଉଚ୍ଚ ଶକ୍ତି ଇଲେକ୍ଟ୍ରନ୍ ବିଚ୍ଛେଦ |
उच्च ऊर्जा चयापचय,ଉଚ୍ଚ ଶକ୍ତି ମେଟାବୋଲିଜିମ୍ |
उच्च ऊर्जा कण,ଉଚ୍ଚ ଶକ୍ତି କଣିକା |
उच्च ऊर्जा भौतिकशास्त्र,ଉଚ୍ଚ ଶକ୍ତି ପଦାର୍ଥ ବିଜ୍ଞାନ |
उच्च ऊर्जा विकिरण,ଉଚ୍ଚ ଶକ୍ତି ବିକିରଣ |
उच्च एपिथर्मल न्यूट्रॉन श्रेणी,ଉଚ୍ଚ ଏପିଥର୍ମାଲ୍ ନ୍ୟୁଟ୍ରନ୍ ପରିସର |
उच्च प्रवाह अणुभट्टी,ଉଚ୍ଚ ଫ୍ଲକ୍ସ ରିଆକ୍ଟର |
उच्च वारंवारता,ଉଚ୍ଚ ଆବୃତ୍ତି
उच्च वारंवारता पूर्वाग्रह,ଉଚ୍ଚ ଫ୍ରିକ୍ୱେନ୍ସି ପକ୍ଷପାତ |
उच्च वारंवारता प्रवर्धन,ଉଚ୍ଚ ଫ୍ରିକ୍ୱେନ୍ସି ବୃଦ୍ଧି
उच्च वारंवारता वर्तमान,ଉଚ୍ଚ ଫ୍ରିକ୍ୱେନ୍ସି କରେଣ୍ଟ୍ |
उच्च वारंवारता ड्रायर,ଉଚ୍ଚ ଫ୍ରିକ୍ୱେନ୍ସି ଡ୍ରାୟର୍ |
उच्च वारंवारता गरम करणे,ଉଚ୍ଚ ଫ୍ରିକ୍ୱେନ୍ସି ଗରମ
उच्च वारंवारता प्रेरण भट्टी,ଉଚ୍ଚ ଫ୍ରିକ୍ୱେନ୍ସି ଇନଡକ୍ସନ୍ ଚୁଲା |
उच्च वारंवारता दोलन,ଉଚ୍ଚ ଫ୍ରିକ୍ୱେନ୍ସି ଦୋହରିବା |
उच्च वारंवारता पुनरुत्पादन,ଉଚ୍ଚ ଫ୍ରିକ୍ୱେନ୍ସି ପୁନ en ନିର୍ମାଣ |
उच्च वारंवारता प्रतिकार,ଉଚ୍ଚ ଫ୍ରିକ୍ୱେନ୍ସି ପ୍ରତିରୋଧ |
उच्च वारंवारता प्रतिसाद,ଉଚ୍ଚ ଫ୍ରିକ୍ୱେନ୍ସି ପ୍ରତିକ୍ରିୟା |
उच्च आकाशगंगा अक्षांश,ଉଚ୍ଚ ଗାଲାକ୍ଟିକ୍ ଅକ୍ଷାଂଶ |
उच्च कॉन्ट्रास्ट ट्यूब,ଉଚ୍ଚ କଣ୍ଟ୍ରାସ୍ ଟ୍ୟୁବ୍ |
उच्च प्रतिबाधा व्होल्टमीटर,ଉଚ୍ଚ ପ୍ରତିରୋଧ ଭୋଲ୍ଟମିଟର |
उच्च दंड रिझोल्यूशन,ଉଚ୍ଚ ସୂକ୍ଷ୍ମ ରେଜୋଲୁସନ |
उच्च जेट प्रणाली,ଉଚ୍ଚ ଜେଟ୍ ସିଷ୍ଟମ୍ |
उच्च स्तरीय मॉड्यूलेशन,ଉଚ୍ଚ ସ୍ତରୀୟ ମୋଡ୍ୟୁଲେସନ୍ |
तेजस्वी चमक,ଉଜ୍ଜ୍ୱଳ ଆଲୋକ
उच्च-फ्रिक्वेंसी-पार-फिल्टर,ଉଚ୍ଚ-ଫ୍ରିକ୍ୱେନ୍ସି-ପାର-ଫିଲ୍ଟର୍ |
वेगवान संगणक,ଦ୍ରୁତ କମ୍ପ୍ୟୁଟର |
उच्च शक्ती क्षेत्र,ଉଚ୍ଚ ଶକ୍ତି କ୍ଷେତ୍ର
भिंग,ଯବକାଚ
अतिभूमितीय साधन,ହାଇପରଜୋମେଟ୍ରିକ୍ ଯନ୍ତ୍ର |
उच्च दाब क्षेत्र,ଉଚ୍ଚ ଚାପ କ୍ଷେତ୍ର
उच्च दाब रसायने,ଉଚ୍ଚ ଚାପ ରାସାୟନିକ ପଦାର୍ଥ |
उच्च दाब क्लाउड चेंबर,ଉଚ୍ଚ ଚାପ କ୍ଲାଉଡ୍ ଚାମ୍ବର |
उच्च दाबाचा बुध वाष्प दिवा,ଉଚ୍ଚ ଚାପ ବୁଧ ବାଷ୍ପ ପ୍ରଦୀପ |
उच्च दाब भौतिकशास्त्र,ଉଚ୍ଚ ଚାପ ପଦାର୍ଥ ବିଜ୍ଞାନ |
उच्च दाब प्रणाली,ଉଚ୍ଚ ଚାପ ପ୍ରଣାଳୀ |
उच्च q,ଉଚ୍ଚ q
उच्च क्यू रेझोनेटर,ଉଚ୍ଚ Q ରେଜୋନେଟର |
उच्च फ्लटर गुणोत्तर,ଉଚ୍ଚ ଫ୍ଲଟର୍ ଅନୁପାତ |
उच्च परावर्तकता फिल्म,ଉଚ୍ଚ ପ୍ରତିଫଳିତ ଚଳଚ୍ଚିତ୍ର |
उच्च प्रतिकार व्होल्टमीटर,ଉଚ୍ଚ ପ୍ରତିରୋଧ ଭୋଲ୍ଟମିଟର |
उच्च रिझोल्यूशन,ଉଚ୍ଚ ରେଜୋଲୁସନ
उच्च रिझोल्यूशन स्पेक्ट्रोस्कोपी,ଉଚ୍ଚ ରେଜୋଲୁସନ ସ୍ପେକ୍ଟ୍ରସ୍କୋପି |
जलद कॅल्क्युलेटर,ଦ୍ରୁତ କାଲକୁଲେଟର
लहान कॅमेरा,ଛୋଟ କ୍ୟାମେରା |
"जलद तंत्रज्ञान, जलद तंत्रज्ञान","ଦ୍ରୁତ ପ୍ରଯୁକ୍ତିବିଦ୍ୟା, ଶୀଘ୍ର ପ୍ରଯୁକ୍ତିବିଦ୍ୟା |"
उच्च गती ऑसिलोस्कोप,ଉଚ୍ଚ ବେଗ ଓସିଲୋସ୍କୋପ୍ |
उच्च वेग स्कॅनर,ଉଚ୍ଚ ବେଗ ସ୍କାନର୍ |
उच्च तापमान गॅस-कूल्ड अणुभट्टी,ଉଚ୍ଚ ତାପମାତ୍ରା ଗ୍ୟାସ୍-ଥଣ୍ଡା ରିଆକ୍ଟର |
उच्च तापमान घटना,ଉଚ୍ଚ ତାପମାତ୍ରା ଘଟଣା |
"उच्च व्होल्टेज, उच्च व्होल्टेज","ହାଇ ଭୋଲଟେଜ୍, ହାଇ ଭୋଲଟେଜ୍ |"
उच्च संभाव्य विद्युत डिस्चार्ज,ଉଚ୍ଚ ସମ୍ଭାବ୍ୟ ବ electric ଦୁତିକ ନିଷ୍କାସନ |
"उच्च क्षमता, उच्च व्होल्टेज","ଉଚ୍ଚ ସମ୍ଭାବନା, ଉଚ୍ଚ ଭୋଲଟେଜ୍ |"
उच्च वेळ रिझोल्यूशन,ଉଚ୍ଚ ସମୟ ରେଜୋଲୁସନ
उच्च व्हॅक्यूम रेक्टिफायर,ଉଚ୍ଚ ଭାକ୍ୟୁମ୍ ରେକ୍ଟିଫାୟର୍ |
उच्च व्हॅक्यूम ट्यूब,ଉଚ୍ଚ ଭାକ୍ୟୁମ୍ ଟ୍ୟୁବ୍ |
उच्च व्हॅक्यूम,ଉଚ୍ଚ ଶୂନ୍ୟସ୍ଥାନ |
सुपर फास्ट स्टार,ସୁପର ଫାଷ୍ଟ ଷ୍ଟାର୍ |
उच्च विद्युत दाब,ହାଇ ଭୋଲଟେଜ୍ |
उच्च उत्पादन बॉम्ब,ଉଚ୍ଚ ଉତ୍ପାଦ ବୋମା |
उच्च घनता प्लाझ्मा,ଉଚ୍ଚ ସାନ୍ଦ୍ରତା ପ୍ଲାଜମା |
उच्च डायलेक्ट्रिक माध्यम,ଉଚ୍ଚ ଡାଇଲେକ୍ଟ୍ରିକ୍ ମାଧ୍ୟମ |
उच्च तन्य तत्त्व,ଉଚ୍ଚ ଟେନସାଇଲ୍ ନୀତି |
उच्च ऊर्जा बंध,ଉଚ୍ଚ ଶକ୍ତି ବନ୍ଧନ |
उच्च ऊर्जा मेसन,ଉଚ୍ଚ ଶକ୍ତି ମେସନ୍ |
उच्च फील्ड सुपरकंडक्टर,ଉଚ୍ଚ କ୍ଷେତ୍ର ସୁପରକଣ୍ଡକ୍ଟର |
उच्च वारंवारता व्होल्टमीटर,ଉଚ୍ଚ ଫ୍ରିକ୍ୱେନ୍ସି ଭୋଲ୍ଟମିଟର |
उच्च के कॅपेसिटर,ଉଚ୍ଚ କେ କ୍ୟାପେସିଟର୍ |
सुपर ब्राइट झोन,ସୁପର ଉଜ୍ଜ୍ୱଳ ଜୋନ୍ |
"हाय म्यू नोजल, हाय मॅग्निफिकेशन मल्टीप्लायर नोजल","ହାଇ ମୁ ନୋଜଲ୍, ହାଇ ମ୍ୟାଗ୍ନିଫିକେସନ୍ ମଲ୍ଟିପର୍ ନୋଜଲ୍ |"
उच्च रिझोल्यूशन इलेक्ट्रॉन मायक्रोस्कोप,ଉଚ୍ଚ ରେଜୋଲୁସନ ଇଲେକ୍ଟ୍ରନ୍ ମାଇକ୍ରୋସ୍କୋପ୍ |
उच्च विकिरण दोष,ଉଚ୍ଚ ବିକିରଣ ତ୍ରୁଟି |
उच्च तापमान रसायने,ଉଚ୍ଚ ତାପମାତ୍ରା ରାସାୟନିକ ପଦାର୍ଥ |
उच्च व्होल्टेज लाइन,ହାଇ ଭୋଲଟେଜ୍ ଲାଇନ
"उच्च हार्मोनिक, उच्च गुणवत्ता","ଉଚ୍ଚ ହାରମୋନିକ୍, ଉଚ୍ଚ ଗୁଣ |"
उच्च तापमान,ଉଚ୍ଚ ତାପମାତ୍ରା
उच्च प्रकाश पद्धत,ଉଚ୍ଚ ଆଲୋକ ପଦ୍ଧତି |
सुपर सापेक्षतावादी,ସୁପର ଆପେକ୍ଷିକ |
अत्यंत विषारी,ଅତ୍ୟଧିକ ବିଷାକ୍ତ |
जड आयन रेखीय प्रवेगक,ଭାରୀ ଆୟନ ର line ଖ୍ୟ ତ୍ୱରକ |
Hildebrandt कार्य,Hildebrandt କାର୍ଯ୍ୟ
टॉप-डाउन रेकॉर्डिंग,ଟପ୍-ଡାଉନ୍ ରେକର୍ଡିଂ |
सर्वात कमी बँड-रुंदी,ସର୍ବନିମ୍ନ ବ୍ୟାଣ୍ଡ-ଓସାର |
हिल्टनर-हॉल प्रभाव,ହିଲ୍ଟନର୍-ହଲ୍ ପ୍ରଭାବ |
ताब्यात मंडळ,ଅଧିକାର ସର୍କଲ |
hitorf गडद आकाश,ଘୋର ଆକାଶ |
"हिटॉर्फ सिद्धांत, शॉर्टकट सिद्धांत","ହିତର୍ଫ ନୀତି, ସର୍ଟକଟ୍ ଥିଓରୀ |"
हाफनर मेणबत्ती,ହାଫନର୍ ମହମବତୀ |
हेक्टोलिटर,ହେକ୍ଟୋଲିଟର
हेक्टोमीटर,ହେକ୍ଟୋମିଟର |
holmium,ହୋଲମିୟମ୍
"किस्सा, hodograph","ଉପନ୍ୟାସ, ହୋଡୋଗ୍ରାଫ୍ |"
ग्रहण समीकरण,ଚନ୍ଦ୍ରଗ୍ରହଣ ସମୀକରଣ |
ग्रहण पद्धत,ଚନ୍ଦ୍ର ଗ୍ରହଣ ପଦ୍ଧତି |
ग्रहण विमान,ଚନ୍ଦ୍ରଗ୍ରହଣ ବିମାନ |
वेग-परिवर्तन,ବେଗ-ପରିବର୍ତ୍ତନ
"होडोस्कोप, लीक पिक्चर","ହୋଡୋସ୍କୋପ୍, ଲିକ୍ ଛବି |"
हॉफमन इलेक्ट्रोमीटर,ହୋଫମ୍ୟାନ୍ ଇଲେକ୍ଟ୍ରୋମିଟର |
हॉर्न अँटेना,ଶୃଙ୍ଗ ଆଣ୍ଟେନା |
लागू रेडिएशन,ପ୍ରୟୋଗ ବିକିରଣ |
काळे शरीर,କଳା ଶରୀର
बाँडिंग सर्किट,ବନ୍ଧନ ସର୍କିଟ |
समकालिक नियंत्रण,ସମକାଳୀନ ନିୟନ୍ତ୍ରଣ |
बंधन प्रवाह,ବନ୍ଧନ ପ୍ରବାହ |
समर्थन पॅरामीटर,ସମର୍ଥନ ପାରାମିଟର
जागा धारण करणे,ପରିସର ଧରି
प्राप्तकर्ता वाहक,ରିସିଭର୍ ବାହକ |
पकडणे,ଧରିବା
धारक तुळई,ଧାରକ ବିମ୍ |
धारक सर्किट,ଧାରକ ସର୍କିଟ |
धारक की,ଧାରକ ଚାବି |
धारक चुंबक,ଧାରକ ଚୁମ୍ବକ
होल्डिंग कालावधी,ଧାରଣ ଅବଧି
होल्डिशचे प्रमेय,ହୋଲଡିଶ୍ ଙ୍କ ତତ୍ତ୍। |
"भोक, भोक, भोक","ଗର୍ତ୍ତ, ଗର୍ତ୍ତ, ଗର୍ତ୍ତ"
छिद्र स्लॉट कोटर,ଓରିଫାଇସ୍ ସ୍ଲଟ୍ କୋଟର୍ |
"होल ड्राइव्ह, होल ड्राइव्ह","ହୋଲ୍ ଡ୍ରାଇଭ୍, ହୋଲ୍ ଡ୍ରାଇଭ୍ |"
भोक इंजेक्शन,ଗର୍ତ୍ତ ଇଞ୍ଜେକ୍ସନ୍ |
भोक गतिशीलता,ଗର୍ତ୍ତର ଗତିଶୀଳତା |
"छिद्र सिद्धांत, छिद्र सिद्धांत","ଛିଦ୍ର ତତ୍ତ୍, ଗର୍ତ୍ତ ତତ୍ତ୍। |"
भोक विपाश,ହୋଲ୍ ଭିପାଶ୍ |
विणकर आवश्यक,ବୁଣାକାର ଆବଶ୍ୟକ
पोकळ कॅथोड,ଖାଲି କ୍ୟାଥୋଡ୍ |
holmium,ହୋଲମିୟମ୍
गोल अक्ष,ଗୋଲାକାର ଅକ୍ଷ
होलोग्राम,ହୋଲଗ୍ରାମ |
स्टिरिओस्कोपिक इंटरफेरोमीटर,ଷ୍ଟେରିଓସ୍କୋପିକ୍ ଇଣ୍ଟରଫେରୋମିଟର |
होलोग्राफी,ହୋଲୋଗ୍ରାଫି |
डिहेड्रल,ଡାଇହେଡ୍ରାଲ୍ |
पूर्ण पॅनेल,ପୂର୍ଣ୍ଣ ପ୍ୟାନେଲ୍ |
सूक्ष्म स्टिरिओग्राफी,ମାଇକ୍ରୋସ୍କୋପିକ୍ ଷ୍ଟେରିଓଗ୍ରାଫି |
होलोमॉर्फिक फंक्शन,ହୋଲୋମୋର୍ଫିକ୍ କାର୍ଯ୍ୟ
होलोनोमी पद्धत,ହୋଲୋନୋମି ପଦ୍ଧତି |
पूर्ण प्रकाश,ପୂର୍ଣ୍ଣ ଆଲୋକ
पूर्ण प्रकाश,ପୂର୍ଣ୍ଣ ଆଲୋକ
परिपूर्ण सममिती,ସଂପୂର୍ଣ୍ଣ ସମୃଦ୍ଧତା |
डिहेड्रल,ଡାଇହେଡ୍ରାଲ୍ |
होल्ट मशीन,ହୋଲ୍ଟସ୍ ମେସିନ୍ |
holtser पद्धत,ହୋଲ୍ଟର୍ ପଦ୍ଧତି |
अगदी ऊर्जा प्रवाह,ଏପରିକି ଶକ୍ତି ପ୍ରବାହ |
iso-एंट्रोपी प्रवाह,iso-entropy ପ୍ରବାହ |
वर्ण,ବର୍ଣ୍ଣ
मोनोडिफ्यूजन बेस ट्रान्झिस्टर,ମୋନୋଡିଫ୍ୟୁଜନ୍ ବେସ୍ ଟ୍ରାନଜିଷ୍ଟର |
"लक्ष्य, घर, घर","ଲକ୍ଷ୍ୟ, ଘର, ଘର |"
अभिलक्ष्य सहाय,ଅଭିଲକ୍ଷ୍ୟ ସାହେ
रिसेप्शन अँटेना,ରିସେପ୍ସନ୍ ଆଣ୍ଟେନା |
लक्ष्य ठेवणारे उपकरण,ଲକ୍ଷ୍ୟ ଉପକରଣ
लक्ष्य श्रेणी,ଲକ୍ଷ୍ୟ ପରିସର
लक्ष्य केंद्र,ଟାର୍ଗେଟ୍ କେନ୍ଦ୍ର |
केंद्रीत,ଏକାଗ୍ରତା |
नातेवाईक,ସମ୍ପର୍କୀୟ
homodyne रिसेप्शन,ହୋମୋଡାଇନ୍ ଗ୍ରହଣ
एकजिनसीपणा,ଏକତା
स्पेस-टाइम सुसंगतता,ସ୍ଥାନ-ସମୟ ସୁସଙ୍ଗତତା |
समानता कॉम्प्लेक्स,ସମାନତା ଜଟିଳ |
"एकसंध, एकसंध, एकसंध, एकसंध, एकसंध, एकसंध","ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ |"
एकसंध सर्किट,ଏକମାତ୍ର ସର୍କିଟ |
एकसंध डेटा,ଏକମାତ୍ର ତଥ୍ୟ
एकसंध इलेक्ट्रोस्टॅटिक फील्ड,ଏକମାତ୍ର ଇଲେକ୍ଟ୍ରୋଷ୍ଟାଟିକ୍ କ୍ଷେତ୍ର |
"एकसंध समतोल, एकसंध समतोल","ସମକକ୍ଷ ସନ୍ତୁଳନ, ସମତୁଲ ସନ୍ତୁଳନ |"
एकसंध क्षेत्र,ସମଲିଙ୍ଗୀ କ୍ଷେତ୍ର |
एकसंध द्रव,ଏକମାତ୍ର ତରଳ |
एकसंध गुरुत्वीय क्षेत्र,ଏକମାତ୍ର ମାଧ୍ୟାକର୍ଷଣ କ୍ଷେତ୍ର |
एकसंध विसर्जन,ଏକମାତ୍ର ବୁଡ ପକାଇବା |
"एकसंध आयनीकरण कक्ष, एकसंध आयनीकरण कक्ष","ସମଲିଙ୍ଗୀ ଆୟୋନାଇଜେସନ୍ ଚାମ୍ବର, ସମଲିଙ୍ଗୀ ଆୟୋନାଇଜେସନ୍ ଚାମ୍ବର |"
Homologous Laurents रूपांतरण,ହୋମୋଲୋଜିସ୍ ଲ aur ରେଣ୍ଟସ୍ ରୂପାନ୍ତର |
समलैंगिकता,ସମଲିଙ୍ଗୀ ସମ୍ପର୍କ
एकसंध टप्पा,ଏକମାତ୍ର ପର୍ଯ୍ୟାୟ |
एकसंध विमान लहर,ଏକମାତ୍ର ବିମାନ ତରଙ୍ଗ |
एकसंध विकिरण,ଏକମାତ୍ର ବିକିରଣ |
एकसंध अणुभट्टी,ଏକମାତ୍ର ପ୍ରତିକ୍ରିୟା
"एकसंध घन, एकसंध शरीर","ଏକମାତ୍ର କଠିନ, ଏକମାତ୍ର ଶରୀର |"
एकसंध विकृती,ଏକମାତ୍ର ବିକୃତି |
एकसंध शरीर,ଏକମାତ୍ର ଶରୀର
एकसंध रूपांतरण,ଏକମାତ୍ର ରୂପାନ୍ତର |
समरूप रूपांतरण,ହୋମୋଲୋଜିସ୍ ରୂପାନ୍ତର |
"होमोमेट्रिक दुहेरी, सममितीय दुहेरी","ହୋମୋମେଟ୍ରିକ୍ ଡବଲ୍ସ, ଆଇସୋମେଟ୍ରିକ୍ ଡବଲ୍ସ |"
समता,ସମାନତା
एकसंध परिवर्तन,ଏକମାତ୍ର ପରିବର୍ତ୍ତନ
आयसोन्युक्लियर,ଆଇସୋନ୍ୟୁକ୍ଲିୟର |
आयसोमेरिक डायटॉमिक रेणू,ଆଇସୋମେରିକ୍ ଡାଏଟୋମିକ୍ ଅଣୁ |
आण्विक डायटॉमिक संसर्ग,ପରମାଣୁ ଡାଏଟୋମିକ୍ ସଂକ୍ରମଣ |
आयसोमेरिक रेणू,ଆଇସୋମେରିକ୍ ଅଣୁ |
समस्थानिक,ଆଇସୋପୋଲାର୍ |
समस्थानिक बंध,ଆଇସୋପୋଲାର୍ ବଣ୍ଡ୍ |
समस्थानिक बंध,ଆଇସୋପୋଲାର୍ ବଣ୍ଡ୍ |
आयसोपोलर क्रिस्टल,ଆଇସୋପୋଲାର୍ ସ୍ଫଟିକ୍ |
समस्थानिक शक्ती,ଆଇସୋପୋଲାର୍ ଫୋର୍ସ |
आयसोपोलर रेणू,ଆଇସୋପୋଲାର୍ ଅଣୁ |
मधाची कुंडली,ମହୁଫେଣା ରାଶି
करंड कुंडली,କରନ୍ଦ କୁଣ୍ଡଲି |
हुक संपर्क ट्रान्झिस्टर,ହୁକ୍ କଣ୍ଟାକ୍ଟ ଟ୍ରାନଜିଷ୍ଟର |
हुक ट्रान्झिस्टर,ହୁକ୍ ଟ୍ରାନଜିଷ୍ଟର
लूप सिस्टम,ଲୁପ୍ ସିଷ୍ଟମ୍ |
