Hindi,Kannada
अंतराचित्र,ಅಂತಃಪ್ರವೇಶ
"अंतरावेब, अंतराजाल",ಇಂಟ್ರಾವೆಬ್
नैज अर्धचालक,ಆಂತರಿಕ ಅರೆವಾಹಕ
विपरीत धारा,ವಿಲೋಮ ಪ್ರವಾಹ
व्युत्क्रम स्थानिक प्रचालन,ವಿಲೋಮ ಪ್ರಾದೇಶಿಕ ಕಾರ್ಯಾಚರಣೆ
"प्रतिलोमित, व्युत्क्रमित",ತಲೆಕೆಳಗಾದ
प्रतिलोमित L ऐन्टेना,ತಲೆಕೆಳಗಾದ ಎಲ್ ಆಂಟೆನಾ
प्रतिलोमित V ऐन्टेना,ತಲೆಕೆಳಗಾದ ವಿ ಆಂಟೆನಾ
"प्रतीपक, अंतर्वर्तक, इनवर्टर",ವಶಪಡಿಸಿಕೊಳ್ಳುವವನು
अनियमित,ಅಕ್ರಮವಾದ
"असंगत तत्व, असंबंधित तत्व",ಅಪ್ರಸ್ತುತ
पृथक्करण जालक्रम,ಪ್ರತ್ಯೇಕ ಜಾಲ
"विलगक, पृथक्कारक",ಪ್ರತ್ಯೇಕಿಸುವವನು
"संबाधक, जामक",ದಮ್ಮಗ
"संबाधन, जाम होना",ಕಟುಕ
विशेष कूट संचिका,ದರ್ಜಿ ಫೈಲ್
जावा लिपि,ಜಾವಾ ಸ್ಕ್ರಿಪ್ಟ್
झंकार (विज्ञापन) गीत,ಕನ್ನಡಿಯ
"जिटर, प्रकंपन",ಗಲಿಬಿಲಿ
"जोड़ने वाला, मिलाने वाला, योजक",ಸೇರುವವನು
"जोड़, संधि",ಜಂಟಿ
संधित,ಕಲುಷಿತ
"झंपक, जम्पर",ಜಿಗಿತಗಾರ
"कबाड़, जंक",ಮಂಜುಗಡ್ಡ
"अवांछित डाक, अवांछित मेल",ಅನಗತ್ಯ ಪತ್ರ
"vिाष्ट, कर्नेल",ಪಟಲ
कुंजी,ಕೀಲಿ
कुंजी पटल,ಕೀಲಿ ಹಲಗೆ
कुंजीयक,ಮನವಿ
"मूल स्वर, मूल टिप्पणी, आरंभिक स्वर",ಕಶೇಟು
किलोसाइकिल,ಕಿಲೋಸೈಕಲ್
किलोवोल्ट,ಕಿಲೋವೋಲ್ಟ್
किलोवाट,ಕಿಲೋವ್ಯಾಟ್
शुद्धगतिकी,ಚಲನಶಾಸ್ತ್ರ
जानु बिंदु वोल्टता,ಮೊಣಕಾಲಿನ ವೋಲ್ಟೇಜ್
"घुंडी, नॉब",ಗುಬ್ಬಿ
ज्ञानाधार,ಜ್ಞಾನದ ತಳಹದಿ
ज्ञान निरूपण,ಜ್ಞಾನ ನಿರೂಪಣೆ
L' जालक्रम,ಎಲ್ ನೆಟ್‌ವರ್ಕ್
L' परिच्छेद फिल्टर,L ವಿಭಾಗ ಫಿಲ್ಟರ್
पष्चता और अग्रता,ಮಂದಗತಿ ಮತ್ತು ಸೀಸ
पष्चगामी धारा,ಹಿಂದುಳಿದ ಪ್ರವಾಹ
पष्चगामी षक्ति गुणक,ಮಂದಗತಿಯ ವಿದ್ಯುತ್ ಅಂಶ
"स्तरित, पटलित",ಹಾಳಾದ
"लैम्प, दीप",ದೀಪ
लैपटॉप,ಅಬ್ಬರ
लेसर आवृत्ति,ಲೇಸರ್ ಆವರ್ತನ
गुप्त त्रुटि,ಸುಪ್ತ ದೋಷ
गुप्त ऊष्मा,ಸುಪ್ತ ಶಾಖ
अक्षांश,ಅಕ್ಷಾಂಶ
"परत, स्तर",ಹರಿ
"अभिन्यास, नक्शा, खाका",ಲೆಔಟ್
"अभिन्यास योजना,  अनुविक्षेप योजना",ವಿನ್ಯಾಸ
" अग्रता , तार, लीड",ಮುನ್ನಡೆಸಿಸು
"अग्रगामी कला, अग्रगामी फेज",ಪ್ರಮುಖ ಹಂತ
क्षरणरोधी,ಸೋರಿಕೆ ಪುರಾವೆ
क्षरण,ಸೋರಿಕೆ
पट्टा परिपथ,ಗುತ್ತಿಗೆ ಸರ್ಕ್ಯೂಟ್
लेन्स,ಮಸೂರ
तल सूचक,ಸಮಗ್ರ ಸೂಚಕ
प्रकाश नियंत्रण,ಲಘು ನಿಯಂತ್ರಣ
"प्रकाश पेन, प्रकाश लेखनी",ತಿಳಿ ಪೆನ್ನು
तडित् निरोधक,ಮಿಂಚಿನ ಬಂಧಕ
सीमक,ಮಿತಿಗೊಳಿಸು
"सीमक प्रवर्धक, सीमाकारी प्रवर्धक",ಆಂಪ್ಲಿಫೈಯರ್ ಅನ್ನು ಸೀಮಿತಗೊಳಿಸುವುದು
"लाइन क्षय, लाइन हानि",ರೇಖೆಯ ನಷ್ಟ
लाइन रव,ರೇಖೆಯ ಶಬ್ದ
–ष्टि-रेखा,ದೃಷ್ಟಿ
लाइन प्रावस्था,ರೇಖೆಯ ಹಂತ
लाइन संचरण,ಸಾಲು ಹರಡುವಿಕೆ
भाररहित लाइन,ರೇಖೆಯನ್ನು ಇಳಿಸಲಾಗಿಲ್ಲ
रैखिक क्वांटमकारी,ರೇಖೀಯ ಪರಿಮಾಣ
रैखिकता,ರೇಖಾತ್ವ
समाक्ष लाइन,ಸಾಲು ಸಹಭಾಗಿ
लाइन समकारी,ಸಾಲಿನ
लाइन आवृत्ति,ಸಾಲು ಆವರ್ತನ
लाइन प्रतिबाधा,ಸಾಲು-ಉಚ್ಚಾರಣೆ
चतुर्थांश तरंगदैर्घ्य लाइन,ಸಾಲು-ತ್ರೈಮಾಸಿಕ ತರಂಗಾಂತರ
"कड़ी, शृंखला, लिंक",ಮರ
संयोजक शृंखलक,ಕೊಂಡಿ
ओष्ठ माइक्रोफोन,ತುಟಿಯೊಳಗಿರುವ
सजीव प्रसारण,ನೇರ ಪ್ರಸಾರ
सक्रिय परिपथ,ಲೈವ್ ಸರ್ಕ್ಯೂಟ್
जीवंत कार्यक्रम,ನೇರ ಕಾರ್ಯಕ್ರಮ
भार,ಹೊರೆ
भार धारिता,ಲೋಡ್ ಸಾಮರ್ಥ್ಯ
भार वहन क्षमता,ಸಾಗಿಸುವ ಸಾಮರ್ಥ್ಯವನ್ನು ಲೋಡ್ ಮಾಡಿ
लोड अभिलक्षण,ಲೋಡ್ ವಿಶಿಷ್ಟ
लोड प्रतिबाधा,ಪ್ರತಿರೋಧವನ್ನು ಲೋಡ್ ಮಾಡಿ
"भारित, लोडित",ತುಂಬಿರುವ
भारक,ತುಂಬುವವನು
"भारण, लोडन",ಲೋಡ್ ಮಾಡುವುದು
"भारण कुंडली, लोडन कुंडली",ಸುರುಳಿಯನ್ನು ಲೋಡ್ ಮಾಡಲಾಗುತ್ತಿದೆ
"भार परीक्षण, लोड परीक्षण",ಹೊರೆ ಪರೀಕ್ಷೆ
पालि,ಹಾಲೆ
पालि ऐन्टेना,ಹಾಲೆ ಆಂಟೆನಾ
"स्थानीय क्षेत्र जालक्रम, स्थानीय क्षेत्र नेटवर्क",ಸ್ಥಳೀಯ ಪ್ರದೇಶ ಜಾಲ
स्थानीय बैटरी,ಸ್ಥಳೀಯ ಬ್ಯಾಟರಿ
स्थानीय दोलित्र,ಸ್ಥಳೀಯ ಆಂದೋಲನಕಾರ
"लॉग, अभिलेख",ಬ ೦ ದಿಸು
लॉग बुक,ಲಾಗ್ ಪುಸ್ತಕ
सत्रारंभ,ಲಾಗ್ ಇನ್ ಮಾಡಿ (ಲಾಗ್ ಆನ್ ಮಾಡಿ)
सत्रांत,ಲಾಗ್ ಆಫ್ ಮಾಡಿ (ಲಾಗ್ .ಟ್ ಮಾಡಿ)
"लॉगशीट, लॉग प्रपत्र",ಹಾಳೆ
"लघुगणक, लॉगेरिथ्म",ಲಾಗರಿಥಮ್
"लघुगणकीय प्रवर्धक, लॉगेरिथ्मीय प्रवर्धक",ಲಾಗರಿಥಮಿಕ್ ಆಂಪ್ಲಿಫಯರ್
"लघुगणकीय अनुपात, लॉगेरिथ्मीय अनुपात",ಲಾಗರಿಥಮಿಕ್ ಅನುಪಾತ
लघुगणकीय अनुक्रिया,ಲಾಗರಿಥಮಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ
"लघुगणकीय मापक्रम, लघुगणकीय स्केल",ಲಾಗರಿಥಮಿಕ್ ಪ್ರಮಾಣ
"संलेखन, प्रचालेखन",ಕಪ್ಪೆ
तर्क,ತರ್ಕ
"तर्क द्वार, तर्क गेट",ತರ್ಕ ದ್ವಾರ
तर्क संक्रिया,ತರ್ಕ ಕಾರ್ಯಾಚರಣೆ
तार्किक,ತಾರ್ಕಿಕ
तार्किक फ्रेम,ತಾರ್ಕಿಕ ಚೌಕಟ್ಟು
"लोगो अंतर्वेशक, प्रतीक अंतर्वेशक",ಲೋಗಾ ಒಳಹರಿ
देशांतर,ರೇಖಾಂಶ
"लूप, पाश",ಕುಣಿಕೆ
पाश ऐन्टेना,ಲೂಪ್ ಆಂಟೆನಾ
पाश लब्धि,ಲೂಪ್ ಲಾಭ
लूप परीक्षण,ಲೂಪ್ ಪರೀಕ್ಷೆ
शिथिल संपर्क,ಸಡಿಲ ಸಂಪರ್ಕ
"अल्प युग्मन, शिथिल युग्मन",ಸಡಿಲ ಜೋಡಣೆ
हासहीन ऐन्टेना,ನಷ್ಟವಿಲ್ಲದ ಆಂಟೆನಾ
हासहीन संपीडन,ನಷ್ಟವಿಲ್ಲದ ಸಂಕೋಚನ
हासी संपीडन,ನಷ್ಟದ ಸಂಕೋಚನ
प्रबलता (ध्वनि),ಜೋರಾಗಿ (ಧ್ವನಿ)
"ध्वनि विस्तारक, लाउडस्पीकर",ಮೋಡಿಮಾಡುವ
निम्न आवृत्ति,ಕಡಿಮೆ ಆವರ್ತನ
निम्न स्तर भाषा,ಕೆಳಮಟ್ಟದ ಭಾಷೆ
निम्न हानि प्रभरक,ಕಡಿಮೆ ನಷ್ಟ ಫೀಡರ್
निम्न हानि नम्य समाक्ष केबल,ಕಡಿಮೆ ನಷ್ಟ ಹೊಂದಿಕೊಳ್ಳುವ ಏಕಾಕ್ಷ ಕೇಬಲ್
निम्न रव अभिग्राही,ಕಡಿಮೆ ಶಬ್ದ ರಿಸೀವರ್
निम्न कक्षायमान उपग्रह,ಕಡಿಮೆ ಕಕ್ಷೆಯ ಉಪಗ್ರಹ
निम्न पारक फिल्टर,ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್
निम्न प्रतिघात भूसंपर्कन,ಕಡಿಮೆ ಪ್ರತಿಕ್ರಿಯಾತ್ಮಕ ಅರ್ಥ
अल्प प्रतिरोधी पथ,ಕಡಿಮೆ ಪ್ರತಿರೋಧ ಮಾರ್ಗ
"लग, कर्णक",ಹುರಿದುಂಬಿಸು
ज्योतिर्मयता,ಪ್ರಕಾಶ
पिंडित,ಉಂಡವಾದ
बृहत् खंड,ಬೃಹತ್ ಬ್ಲಾಕ್
"बृहत् परिभाषा, बृहत् स्पष्टता",ಬೃಹತ್ ವ್ಯಾಖ್ಯಾನ
"बृहत् –ष्य, बृहत् –ष्टि,",ಬೃಹತ್ ದೃಷ್ಟಿ
"मायाक्षि, मैजिक आई",ಮಾಯಾ ಕಣ್ಣು
चुंबक,ಕಾಂತ
चुंबकीय क्षेत्र,ಕಾಂತಕ್ಷೇತ್ರ
चुंबकीय फ्लक्स,ಕಾಂತೀಯ ಹರಿವೆ
चुंबकीय धुव,ಕಾಂತ ಧ್ರುವ
चुंबकीय विक्षोभ,ಕಾಂತೀಯ ಬಿರುಗಾಳಿ
चुंबकीय स्विच,ಕಾಂತೀಯ ಸ್ವಿಚ್
"चुंबकीय टेप, चुंबकीय फीता",ಕಾಂತೀಯ ಟೇಪ್
चुंबकत्व,ಕಾಂತಶಾಸ್ತ್ರ
"डाक संविलयन, मेल संविलयन",ಮೇಲ್ ವಿಲೀನ
डाक सूची,ಮೇಲಿಂಗ್ ಪಟ್ಟಿ
मुख्य वाहक,ಮುಖ್ಯ ವಾಹಕ
अनुरक्षण करना,ನಿರ್ವಹಿಸು
अनुरक्षण; रख-रखाव,ನಿರ್ವಹಣೆ
अनुरक्षण दल,ನಿರ್ವಹಣಾ ತಂಡ
बहुसंख्यक वाहक,ಬಹುಮತ
संबंध संपर्क रिले,ಸಂಪರ್ಕ ರಿಲೇ ಮಾಡಿ
संपर्क और विच्छेद स्विच,ಮೇಕ್ ಮತ್ತು ಬ್ರೇಕ್ ಸ್ವಿಚ್
पुं-संबंधक,ಪುರುಷ ಸಮರಸಗಾರ
मानव निर्मित रव,ಮನುಷ್ಯ ಶಬ್ದ ಮಾಡಿದನು
प्रबंधन सूचना तंत्र (एम आई एस),ನಿರ್ವಹಣಾ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ (ಎಂಐಎಸ್)
"जोड़-तोड़, जुगाड़, युक्तियोजित",ಕೈಗತ್ತಿದ
हस्त नियंत्रण,ಕೈಪಿಡಿ ನಿಯಂತ್ರಣ
हस्तविधि,ಕೈಪಿಡಿ ವಿಧಾನ
सुरक्षा पूर्वोपाय नियम-पुस्तिका,ಸುರಕ್ಷತಾ ಮುನ್ನೆಚ್ಚರಿಕೆ ಕೈಪಿಡಿ
हस्त प्रचालित,ಹಸ್ತಚಾಲಿತವಾಗಿ ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತದೆ
विनिर्माता,ತಯಾರಕ
प्रच्छादक,ಮುಖವಾಡ
प्रच्छादिती,ಮಂಜುಗಡ್ಡೆ
"प्रच्छादी, प्रच्छादक",ಮಾಸ್ಕರ್
प्रच्छादन,ಮರೆತುಹೋಗುವುದು
प्रच्छादन व्यवहार,ಮರೆಮಾಚುವ ವರ್ತನೆ
श्रव्य प्रच्छादन प्रभाव,ಆಡಿಯೊದ ಮರೆಮಾಚುವ ಪರಿಣಾಮ
प्रच्छादन देहली,ಮರೆಮಾಚುವ ಮಿತಿ
प्रच्छादन स्वर,ಮರೆಮಾಚುವ ಸ್ವರ
मास्ट,ಮಾಸ್ಟಿ
मास्ट विकिरक,ಮಾಸ್ಟ್ ರೇಡಿಯೇಟರ್
प्रधान नियंत्रण,ಮಾಸ್ಟರ್ -ನಿಯಂತ್ರಣ
प्रधान दोलित्र,ಮಾಸ್ಟರ್ ಆಸಿಲಾರೆಟರ್
"प्रतितुलन प्रतिबाधा, सुमेलन प्रतिबाधा",ಪಂದ್ಯ
"प्रतितुलन जालक्रम, सुमेलन जालक्रम",ಹೊಂದಾಣಿಕೆಯ ನೆಟ್‌ವರ್ಕ್
"सुमेलन स्टब, प्रतितुलन स्टब",ಹೊಂದಾಣಿಕೆಯ ಸ್ಟಬ್
"सुमेलन ट्रांसफार्मर, प्रतितुलन ट्रांसफार्मर",ಹೊಂದಾಣಿಕೆಯ ಟ್ರಾನ್ಸ್‌ಫಾರ್ಮರ್
सामग्री प्रापण,ಭೌತಿಕ ಪ್ರಚೋದನೆ
"आव्यूह, मैट्रिक्स",ಕುಶಲತೆ
अधिकतमीकरण,ಗರಿಷ್ಠೀಕರಣ
अधिकतम मांग सूचक,ಗರಿಷ್ಠ ಬೇಡಿಕೆ ಸೂಚಕ
अधिकतम षक्ति घनत्व,ಗರಿಷ್ಠ ವಿದ್ಯುತ್ ಸಾಂದ್ರತೆ
अधिकतम सुग्राहिता,ಗರಿಷ್ಠ ಸಂವೇದನೆ
अधिकतम ताप,ಗರಿಷ್ಠ ಉಷ್ಣ
अधिकतम उपयोज्य आवृत्ति,ಗರಿಷ್ಠ ಬಳಸಬಹುದಾದ ಆವರ್ತನ
अधिकतम मान,ಗರಿಷ್ಠ ಮೌಲ್ಯ
विफलता-माध्य समय,ವೈಫಲ್ಯದ ಸರಾಸರಿ ಸಮಯ
"माध्य मूल्य, माध्य मान",ಸರಾಸರಿ ಮೌಲ್ಯ
मापित संकेत,ಅಳತೆ ಸಂಕೇತ
मापन,ಅಳತೆ
मापन युक्ति,ಅಳೆಯುವ ಸಾಧನ
माप उपस्कर,ಉಪಕರಣಗಳನ್ನು ಅಳೆಯುವುದು
माप यंत्र,ಅಳತೆ ಸಾಧನ
क्षेत्र सामर्थ्य माप यंत्र,ಕ್ಷೇತ್ರದ ಶಕ್ತಿಯ ಅಳತೆ ಸಾಧನ
मापन फीता,ಅಳೆಯುವ ಟೇಪ್
"यंत्रावली, क्रियाविधि",ಯಾಂತ್ರಿಕ ವ್ಯವಸ್ಥೆ
"मीडिया सर्वर, माध्यम परिसेवक",ಮಾಧ್ಯಮ ಸರ್ವರ್
" मध्य , माध्यम  ,मध्यम",ಮಾಧ್ಯಮ
मध्यम आवृत्ति,ಮಧ್ಯಮ ಆವರ್ತನ
मध्यम आवृत्ति तरंग,ಮಧ್ಯಮ ಆವರ್ತನ ತರಂಗ
मध्यम तरंग,ಮಧ್ಯಮ ತರಂಗ (ಮೆಗಾವ್ಯಾಟ್)
मेगा ओम,ಬಗೆಗಿನ
मेगर,ಮೊಳಕೆಯೊಲೆ
स्मृति,ನೆನಪು
मेंटरन,ಮಾರ್ಗದರ್ಶನ
मेनू-बार,ಮೆನು ಬಾರ್
पारद स्विच,ಪಾದರಸ
संविलय,ವಿಲೀನ
संदेश,ಸಂದೇಶ
"अधिआंकड़ा, मेटाडाटा",ಮಾಪಕ
धातु ऑक्साइड अर्धचालक डायोड,ಲೋಹದ-ಆಕ್ಸೈಡ್ ಸೆಮಿಕಂಡಕ್ಟರ್ ಡಯೋಡ್
धातु-कोषित केबल,ಲೋಹದ ಕವಚದ ಕೇಬಲ್
"मीटर, मापक",ಮೀಟರ
मापयंत्र पैनल,ಒಂದುರಂಗ ಫಲಕ
अभ्रक,ಮೈಕಾ
अभ्रक विद्युत् रोधन,ಮೈಕಾ ಚಿಲ್ಲರೆ
"सूक्ष्म-, माइक्रो-",ಸೂಕ್ಷ್ಮ-
सूक्ष्म घटक,ಸೂಕ್ಷ್ಮ ಘಟಕ
"सूक्ष्म कंप्यूटर, सूक्ष्म अभिकलित्र",ಸೂಕ್ಷ್ಮ ಕಂಪ್ಯೂಟರ್
सूक्ष्म नियंत्रक,ಸೂಕ್ಷ್ಮ ನಿಯಂತ್ರಕ
सूक्ष्म इलेक्ट्रॉनिकी,ಮೈಕ್ರೋ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
माइक्रोफोन,ಮೈಕ್ರೋಫೋನ್
माइक्रोफोनिक्स,ಮೈಕ್ರೋಫಿಕಮೋನ
"सूक्ष्मप्रक्रमक, माइक्रोप्रोसेसर",ಮೈಕ್ರೋ ಕಾಲ್ಪನಿಕ
माइक्रो वोल्ट,ಮೈಕ್ರೋ-ವೋಲ್ಟ್ (ಎಂವಿ)
सूक्ष्म तरंग,ಮೈಕ್ರೋವೇವ್
सूक्ष्म तरंग ऐन्टेना,ಮೈಕ್ರೋವೇವ್ ಆಂಟೆನಾ
सूक्ष्म तरंग किरणपुंज,ಮೈಕ್ರೋವೇವ್ ಕಿರಣ
मध्य-बैंड,ಮಧ್ಯವರ್ತಿ
"प्रवास, प्रवजन, अभिगमन, स्थानांतरण",ವಲಸೆ
प्रवास पथ,ವಲಸೆ ಮಾರ್ಗ
"लघुरूप, लघु",ಕಿರುಚಲ
लघुरूपीकृत,ಬಹುಸಂಖ್ಯಾತರಾಗಿರುವ
न्यूनतम,ಕನಿಷ್ಠ
न्यूनतम ताप,ಉಷ್ಣ ತಾಪಮಾನ
न्यूनतम उपयोज्य क्षेत्र सामर्थ्य,ಕನಿಷ್ಠ ಬಳಸಬಹುದಾದ ಕ್ಷೇತ್ರ ಶಕ್ತಿ
"अल्पांश वाहक, अल्पसंख्यक वाहक",ಅಲ್ಪಸಂಖ್ಯಾತ ವಾಹಕ
कुइंगित,ಬಾಳಿಕೆ
मिश्रित करना (क्रि.),ಮಿಶ್ರಣ
मिश्रित लोपन,ಮಿಶ್ರಿತ ಖಾಲಿ
"मिश्रित सिंक, मिश्रित तुल्यकालन",ಮಿಶ್ರ ಸಿಂಕ್
मिश्रक,ಮಿಶ್ರಣ
"मिश्रण ट्यूब, मिश्रण नलिका",ಮಿಕ್ಸರ್ ಟ್ಯೂಬ್
"मिश्रण करना, मिलाना",ಮಿಶ್ರಣ
मिश्रक परिपथ,ಮಿಶ್ರಣ ಸರ್ಕ್ಯೂಟ್
स्मरक,ಜ್ಞಾಪಕ
स्मृति विज्ञान,ಜ್ಞಾಪಕಶಾಸ್ತ್ರ
"चल, मोबाइल",ಮೊಬೈರಿ
चल बहुमाध्यम अनुप्रयोग,ಮೊಬೈಲ್ ಮಲ್ಟಿಮೀಡಿಯಾ ಅಪ್ಲಿಕೇಶನ್
"चल दूरदर्शित्र, चल टीवी, चल TV",ಮೊಬೈಲ್ ಟಿವಿ
विधा,ಕ್ರಮ
भंग-विधा,ವೈಫಲ್ಯದ ವಿಧಾನ
संचरण-विधा,ಪ್ರಸರಣದ ವಿಧಾನ
"निदर्श, मॉडल",ಮಾದರಿ
मॉडेम,ತಿಕ್ಕಲು
आधुनिक एफ एम प्रेषित्र,ಆಧುನಿಕ ಎಫ್‌ಎಂ ಟ್ರಾನ್ಸ್‌ಮಿಟರ್
"आधुनिक प्रचलन, आधुनिक प्रवृत्तियाँ",ಆಧುನಿಕ ಪ್ರವೃತ್ತಿಗಳು
"विन्यास विधा, संरूपण विधा",ಸಂರಚನೆಯ ವಿಧಾನಗಳು
"आशोधन करना, आपरिवर्तन करना (क्रि.)",ಮಾರ್ಪಡಿಸು
मॉडुलित सतत तरंग,ಮಾಡ್ಯುಲೇಟೆಡ್ ನಿರಂತರ ತರಂಗ
मॉडुलित संकेत,ಮಾಡ್ಯುಲೇಟೆಡ್ ಸಂಕೇತ
मॉडुलित तरंगरूप,ಮಾಡ್ಯುಲೇಟೆಡ್ ತರಂಗರೂಪ
मॉडुलन,ಉಚ್ulationಾಟನೆ
मॉडुलन आयाम,ರೂಪಾಂತರದ ವೈಶಾಲ್ಯ
"मॉडुलन क्षमता, मॉडुलन सामर्थ्य",ಮಾಡ್ಯುಲೇಷನ್ ಸಾಮರ್ಥ್ಯ
मॉडुलन आवृत्ति,ಮಾಡ್ಯುಲೇಷನ್ ಆವರ್ತನ
मॉडुलन सूचकांक,ವಿತರಣೀಯ ಸೂಚ್ಯಂಕ
मॉडुलन रैखिकता,ಮಾಡ್ಯುಲೇಷನ್ ರೇಖೀಯತೆ
"मॉडुलेशन मीटर, मॉडुलनमापी",ವಾಚನ
मॉडुलन मॉनीटर,ಮಾಡ್ಯುಲೇಷನ್ ಮಾನಿಟರ್
मॉडुलन प्रतिशत,ವ್ಯತಿರಿಕ್ತ ಶೇಕಡಾವಾರು
मॉडुलक,ಆಯೋಜಕ
"मॉड्यूल, अनुखंड",ಘಟಕ
"नमी, आर्द्रता",ತೇವಾಂಶ
संवेग,ಮೊಳಕೆ
"मॉनीटर, अनुवीक्षण",ಮೇಲ್ವಿಚಾರಣೆ ಮಾಡು
"मॉनीटरन, अनुवीक्षण",ಉಸ್ತುವಾರಿ
अनुवीक्षण और विष्लेषण तकनीक,ಮೇಲ್ವಿಚಾರಣೆ ಮತ್ತು ವಿಶ್ಲೇಷಣೆ ತಂತ್ರಗಳು
अनुवीक्षण और नियंत्रण,ಮೇಲ್ವಿಚಾರಣೆ ಮತ್ತು ನಿಯಂತ್ರಣ
"मॉनीटरन केंद्र, अनुवीक्षण केंद्र",ಮೇಲ್ವಿಚಾರಣಾ ಕೇಂದ್ರ
एकल वर्ण,ಏಕಾಧೀನ
एकपथ ध्वनिक संचरण,ಏಕತಾನತೆಯ ಪ್ರಸಾರ
रूप,ಮಾರ್ಫ್
"रूपण, आकृतीकरण",ಮಾರ್ಫಿಂಗ್
आकारिता,ರೂಪಾಂತರ
मोजैक,ಮೋಸನ
"मदर बोर्ड, उश्म पटल",ತಾಯಿಯ ಹಲಗೆ
गति प्रतिकरण,ಚಲನೆಯ ಪರಿಹಾರ
गति आकलन,ಚಲನೆಯ ಅಂದಾಜು
गति सदिश,ಚಲನೆಯ ವೆಕ್ಟರ್
"गतिक वीडियो, चल–श्य",ಚಲನೆಯ ವಿಡಿಯೋ
मोटर,ಮೋಡ
मोटर प्रचालक,ಮೋಟಾರು ಆಯೋಜಕ
मोटर प्रवर्तक,ಮೋಟಾರುಕಲೆ
आरोह,ಆರೋಹಿಸು
"मूषक, माउस",ಇಲಿ
"माउस इंटरफेस, माउस अंतरापृष्ठ",ಮೌಸ್ ಸಂಪರ್ಕಸಾಧನ
गति,ಚಲನೆ
बहु चैनल विस्तार,ಬಹು ಚಾನಲ್ ವಿಸ್ತರಣೆ
बहुप्रसारण,ಬಹುಕಾಂತೀಯ
बहु चैनल संकेत,ಮಲ್ಟಿಚಾನಲ್ ಸಂಕೇತಗಳು
बहुदिश माइक्रोफोन,ಬಹು ನಿರ್ಣಯದ ಮೈಕ್ರೊಫೋನ್
"बहुभाषी वृत्तविवरण, बहुभाषी कमेंट्री",ಬಹುಭಾಷಾ ವ್ಯಾಖ್ಯಾನ
"बहुमाध्यम, मल्टीमीडिया",ಮಲ್ಟಿಮೀದಿ
"बहुमाध्यम लघुकेंद्र, मल्टीमीडिया कीऑस्क",ಮಲ್ಟಿಮೀಡಿಯ ಕಿಯೋಸ್ಕ್
"बहुमापी, मल्टीमीटर",ಬಹುಮಾಪಕ
बहुपथ,ಬೃಹತ್
बहुपथ अभिग्रहण,ಮಲ್ಟಿಪಾತ್ ಸ್ವಾಗತ
"बहुप्रावस्था, बहुकला",ಬಹುಕೋಶ
बहु,ಬಹು
बहुअभिगम तंत्र,ಬಹು ಪ್ರವೇಶ ವ್ಯವಸ್ಥೆ
बहुसंकेत,ಬಹುಪರಣ
बहुसंकेतक,ಬಹುಪಾಲು
बहुसंकेतन,ಬಹುವಚನ
बहुपद प्रवर्धक,ಮಲ್ಟಿಸ್ಟೇಜ್ ಆಂಪ್ಲಿಫೈಯರ್
बहुकार्यन,ಬಹುಕಾಲಕಾಯ
बहुकंपित्र,ಬಹುಕೋಬಲದವನು
"मूक, निःस्वर",ಮ್ಯೂಟ್
अन्योन्य चालकता,ಪರಸ್ಪರ ನಡವಳಿಕೆ
अन्योन्य प्रतिबाधा,ಪರಸ್ಪರ ಪ್ರತಿರೋಧ
अन्योन्य प्रेरकत्व,ಪರಸ್ಪರ ಪ್ರಚೋದನೆ
अन्योन्य व्यतिकरण,ಪರಸ್ಪರ ಹಸ್ತಕ್ಷೇಪ
नैनो प्रौद्योगिकी,ನ್ಯಾನೊ ತಂತ್ರಜ್ಞಾನ
संकीर्ण बैंड,ಕಿರಿದಾದ ಪಟ್ಟಿ
सीमित प्रसारण,ಕಿರಿದಾದ ಪ್ರದೇಶ
स्वाभाविक प्रवात,ನೈಸರ್ಗಿಕ ಕರಡು
" नौसंचालक  , संचालक",ನ್ಯಾವಿಗೇಟರ್
ऋणात्मक,ಋಣಾತ್ಮಕ
ऋणात्मक अभिनति,ನಕಾರಾತ್ಮಕ ಪಕ್ಷಪಾತ
"ऋणात्मक आवेश, ऋण आवेश",ನಕಾರಾತ್ಮಕ ಶುಲ್ಕ
"ऋणात्मक पुनर्निवेश, ऋणात्मक पुनर्भरण",ನಕಾರಾತ್ಮಕ ಪ್ರತಿಕ್ರಿಯೆ
ऋणात्मक शिखर,ನಕಾರಾತ್ಮಕ ಶಿಖೆ
ऋणात्मक प्रतिरोध,ನಕಾರಾತ್ಮಕ ಪ್ರತಿರೋಧ
शुद्ध लाभ,ನಿವ್ವಳ ಲಾಭ
शुद्ध हानि,ನಿವ್ವಳ ನಷ್ಟ
नेट-शिष्टाचार,ಸಜ್ಜು
"नेटवर्क, जालक्रम",ಜಾಲ
"जालक्रम, विश्लेषित्र",ನೆಟ್ವರ್ಕ್ ವಿಶ್ಲೇಷಕ
