Marathi,Gujarati
उच्च वारंवारता,ઉચ્ચ આવર્તન
उच्च वारंवारता दोलन,ઉચ્ચ આવર્તન ઓસિલેશન
उच्च वारंवारता प्रतिसाद,ઉચ્ચ આવર્તન પ્રતિભાવ
उच्च स्तरीय प्रोग्राम भाषा,ઉચ્ચ કક્ષાની કાર્યક્રમ ભાષા
उच्च पास फिल्टर,ઉચ્ચ પાસ ફિલ્ટર
उच्च उर्जा ट्रान्समीटर,ઉચ્ચ વીજળીનું ટ્રાન્સમીટર
उच्च गुणवत्तेचे स्वागत,ઉચ્ચ ગુણવત્તાનો સ્વાગત
हाय स्पीड कनेक्टिव्हिटी,ઉચ્ચ ગતિ કનેક્ટિવિટી
हाय स्पीड डेटा सिस्टम,ઝડપી ગતિ -પદ્ધતિ
हिस्टोग्राम,Histંચર
मुख्यपृष्ठ,સ્વદેશ પાનું
हुक,હાંસીને કા hookવું
हुक अप वायर,હૂક અપ વાયર
क्षैतिज ब्लॅकआउट कालावधी,આડી બ્લેકઆઉટ સમયગાળો
क्षैतिज ब्लँकिंग,આડી
क्षैतिज व्याख्या (क्षैतिज रिझोल्यूशन),આડી વ્યાખ્યા (આડી ઠરાવ)
क्षैतिज विक्षेपण दोलन,આડી ડિફ્લેક્શન ઓસિલેશન
क्षैतिज रेखा,આડી રેખા
क्षैतिज विभाग,આડા વિભાગ
क्षैतिज स्वीप सर्किट,આડી સ્વીપ સર્કિટ
हॉर्न लाऊडस्पीकर,શિંગડા
होस्ट,યજમાન
हॉट स्पॉट,ગરમ સ્થળ
घरपट्टी,ગૃહ રાખવાનું
हब,હબ
ह्यू,રંગ
हफमन कोडिंग,હફમેન કોડિંગ
हम,ગડબડ
मानवी ऑडिओ समज,માનવીય Audio ડિઓની દ્રષ્ટિ
मानवी ऑडिओ सिस्टम,માનવ audio ડિઓ પદ્ધતિ
मानवी श्रवण यंत्रणा,માનવ સુનાવણી પદ્ધતિ
मानवी व्हिडिओ समज,માનવ વિડિઓ દ્રષ્ટિ
आर्द्रता,ભેજ
संकरित,સંકર
संकरित सर्किट,સંકર સર્કિટ
हायब्रीड इंटरग्रेटेड सर्किट,વર્ણમાલિક સર્કિટ
हायड्रोमीटर,જળમાર્ગ
उच्च,અતિશયોક્તિ
हायपर मीडिया,અતિસિપરી માધ્યમ
अति मजकूर,અસાધારણ લખાણ
हायपरलिंक,અતિશયોક્તિ
चिन्ह,મૂર્તિ
ओळख,ઓળખ
अभिज्ञापक,ઓળખકર્તા
प्रज्वलित करा,સળગવું
प्रज्वलन,પ્રભુત્વ
प्रकाश,રોશની
प्रदीपन,રોશની
प्रतिमा,તસવીર
प्रतिमा अँटेना,છબી
प्रतिमा कॅप्चर,છબી
प्रतिमा आयकॉनोस्कोप,છબી -આઇકોનોસ્કોપ
प्रतिमा नकाशा,તસવીર
प्रतिमा ऑर्थिकॉन,તસવીર
प्रतिमा प्रक्रिया,તસવીર
प्रतिमा सेटर,છબી રચિત
काल्पनिक,કાલ્પનિક
प्रतिबाधा,અવરોધ
प्रतिबाधा जुळणारी,અવરોધ
प्रतिबाधा जुळणारे सर्किट,અવરોધ
प्रतिबाधा जुळत नाही,અવરોધ
मोकळ्या जागेची प्रतिबाधा,ખાલી જગ્યાનો અવરોધ
प्रतिबाधा परिवर्तन,અવરોધ -પરિવર્તન
आयात,આયાત
गर्भवती,ગર્ભિત
व्होल्टेज प्रभावित करा,પ્રભાવિત કરવું
प्रेरणा,આવેશ
आवेग प्रतिसाद,મતાધિકાર પ્રતિભાવ
अशुद्धता चालकता,અશુદ્ધ વાહકતા
अशुद्धता सेमीकंडक्शन,અશુદ્ધતા
निष्क्रिय,નિષ્ક્રિય
निष्क्रिय विंडो,નિષ્ક્રિય બારી
ऐकण्यायोग्य नाही,અશ્રાયત
हल्ल,અગ્નિથી બનેલું
घटना किरण,ઘટના કિરણ
समावेश,સમાવેશ
इनकमिंग सिग्नल,આવતો સંકેત
सूचक,સૂચક
देशी,સ્વદેશી
प्रेरणा,ઇજા
प्रेरक-प्रतिक्रिया,સંલગ્ન-રિએક્ટન્સ
ज्वलनशील सामग्री,સળગેલી સામગ્રી
इन्फॉर पॅच,Infor પેચ
माहिती,જાણ
माहिती आर्किटेक्चर,માહિતી સ્થાપત્ય
माहिती बिट,માહિતી
माहिती अंक,માહિતી અંક
माहिती कियोस्क,માહિતી કિઓસ્ક
माहिती प्रक्रिया,માહિતી પ્રક્રિયા
माहिती तंत्रज्ञान,માહિતી પ્રૌદ્યોગિકી
इन्फोटेनमेंट,રોષ
इन्फ्रारेड रेडिएशन,ઇજાગ્રસ્ત રેએડિએશન
पायाभूत सुविधा,ઈન્ફ્રાસ્ટ્રક્ચર
अंतर्ग्रहण,પીપવું
साहित्य,ઘટકો
आरंभिक शब्द (आयडब्ल्यू),પ્રારંભિક શબ્દ (આઇડબ્લ્યુ)
अंतर्गत कोड,આંતરિક કોડ
नवीनता,નવીનીકરણ
इनपुट,નિઘન
इनपुट लाइन,ઇનપુટ રેખા
इनपुट युनिट,ઇનપુટ એકમ
इनपुट व्होल्टेज,આવતો વિજપ્રવાહ
इनपुट-आउटपुट,ઇનપુટ આઉટપુટ
घाला,દાખલ કરવું
अंतर्भूत तोटा,દાખલ કરવું
स्थापना,ગોઠવણી
त्वरित व्होल्टेज,તત્કાલ વોલ્ટેજ
सूचना,સૂચના
इन्सुलेट सामग्री,ઇન્સ્યુલેટીવ સામગ્રી
इन्सुलेशन,ઉન્મત્ત
इन्सुलेशन प्रतिकार,ઇન્સ્યુલેશન પ્રતિકાર
इन्सुलेटर,અલગ પાડનાર
एकात्मिक सर्किट,ઇન્ટિગ્રેટેડ સર્કિટ
समाकलित नेटवर्क,એકીકૃત નેટવર્ક
इंटिग्रेटर,સંક્રમક
बुद्धिमत्ता,બાતમી
तीव्रता,તીવ્રતા
बोलण्याची तीव्रता,વાણી -વાણી
इंटर चॅनेल हस्तक्षेप,આંતર ચેનલ દખલ
इंटरलीव्ह,ઇન્ટરલેવ
परस्परसंवाद,ક્રિયાપ્રતિક્રિયા
परस्परसंवादीता,ક્રિયાપ્રતિક્રિયા
इंटरकॉम,અંતર્ગત
इंटरकनेक्टिव्हिटी,સંબંધ
इंटरफेस,પ્રસારણ
इंटरफेस स्कॅनिंग,ઇન્ટરફેસ -સ્કેનીંગ
हस्तक्षेप,હસ્તક્ષેપ
हस्तक्षेप झोन,આંતરતાનો વિસ્તાર
हस्तक्षेप चॅनेल,દખલ કરવી
हस्तक्षेप वारंवारता,દખલ કરવાની આવર્તન
हस्तक्षेप रेडिओ फ्रिक्वेन्सी सिग्नल,રેડિયો આવર્તન સંકેત દખલ
इंटरफ्रेम,અંતર્દ્ય
इंटरलीव्ह,ઇન્ટરલેવ
इंटरलीव्ह,અંતરે
अंतर्देशीय प्रवाह,સંગ્રહિત પ્રવાહ
इंटरलीव्हर,મેલીકટર
इंटरलीव्हिंग,સાંધા
इंटरलीव्हिंग,સાંધા
इंटरलीव्हिंग कालावधी,અંતર્ઘોષ સમય
इंटरलॉक सर्किट,અંતરાલ
इंटरलॉक स्विच,અંતરીલ સ્વીચ
इंटरलॉकिंग,એકસમાન
दरम्यानचे अपयश,મધ્યવર્તી નિષ્ફળતા
दरम्यानचे वारंवारता,મધ્યવર્તી આવર્તન
इंटरमीडिएट फ्रिक्वेन्सी ऑसीलेटर,મધ્યવર્તી આવર્તન ઓસિલેટર
अधूनमधून,તૂટક તૂટક
अधूनमधून चालू,તૂટક તૂટક વર્તમાન
इंटरमोड्युलेशन,આંતરસંલાલ
इंटरमोड्युलेशन विकृती,અંતર્જ્ulationાન
इंटरमोड्युलेशन उत्सर्जन,અંતર્દૃષ્ટિનું ઉત્સર્જન
इंटरमोड्युलेशन चाचणी,આંતરસંલાવે પરીક્ષણ
इंटरनेट,ઈનકાર
इंटरनेट प्रसारण,ઇન્ટરનેટ બ્રોડકાસ્ટિંગ
इंटरनेट चॅटिंग,ઇન્ટરનેટ
इंटरनेट प्रोटोकॉल स्टॅक,ઇન્ટરનેટ પ્રોટોકોલ સ્ટેક
इंटरनेट रेडिओ,ઇન્ટરનેટ રેડિયો
इंटरनेट प्रवाह,ઇન્ટરનેટ સ્ટ્રીમિંગ
इंटरनेट व्हिडिओ,ઇન્ટરનેટ વિડિઓ
इंटरऑपरेबिलिटी,ભાષાંતરક્ષમતા
इंटरपोलेशन,પ્રક્ષેપણ
दुभाषे,દુભાષિયા
व्यत्यय,અટકાવવું
व्यत्यय,અટકાયત
व्यत्यय आणणारा,ખલેલકાર
मध्यांतर,અંતરાલ
इंट्राकोडिंग,સાંકળ
इंट्राफ्रेम,અંદરનો ભાગ
इंट्रानेट,જાડું
इंट्रॅपिक्चर,પુનરાવર્તન
इंट्रावेब,એક જાતની
आंतरिक सेमीकंडक्टर,અંતર્ગત સેમિકન્ડક્ટર
व्यस्त करंट,વિપરીત પ્રવાહ
व्यस्त स्थानिक ऑपरेट,Verse ંધી અવકાશી સંચાલન
उलटा,Vertંધું
इनव्हर्टेड एल ten न्टीना,Ver ંધી એલ એન્ટેના
इनव्हर्टेड व्ही अँटेना,Ver ંધી વી એન્ટેના
इनव्हर्टर,Inલટું
अनियमित,અનિયમિત
असंबद्ध घटक,અપ્રસ્તુત તત્વ
अलगाव नेटवर्क,અલગ -અલગ નેટવર્ક
पृथक,અલગ પાડનાર
जैमर,ઘાટ
जामिंग,જખમ
जर्गॉन फाइल,કલાલ
जावा स्क्रिप्ट,જાવા સ્ક્રિપ્ટ
जिंगल,ઝબૂકવું
जिटर,ગફલત
जॉइनर,જોડાણ કરનાર
संयुक्त,સંયુક્ત
जोडलेले,મેનું
जम्पर,ગડબડી
कंन,કચરો
निरुपयोगी पत्र,નકામો મેઇલ
कर्नल,કર્કશ
की,મુખ્ય
कीबोर्ड,પાટિયું
कीर,ક keyંગું
कीनोट,મહત્ત્વ
किलोसायकल,કિલોસાયકલ
किलोवॉल्ट,કિલોવોલ્ટ
किलोवॅट,કિલોવોટ
किनेमॅटिक्स,સંયોજક
गुडघा पॉईंट व्होल्टेज,ઘૂંટણ
नॉब,મૂઠ
पायाभूत माहिती,જ્ઞાન પૃષ્ટ
ज्ञान प्रतिनिधित्व,જ્ knowledgeાન પ્રતિનિધિત્વ
एल नेटवर्क,એલ નેટવર્ક
एल विभाग फिल्टर,એલ વિભાગ ફિલ્ટર
अंतर आणि आघाडी,લેગ અને લીડ
चालू आहे,પાછળ
उर्जा घटक मागे पडत आहे,પાછળ પાવર પરિબળ
लॅमिनेटेड,સ્તુતિશીલ
दिवा,દીવો
लॅपटॉप,લેપટોપ
लेसर वारंवारता,લેસર આવર્તન
सुप्त त्रुटी,સુવ્યવસ્થિત ભૂલ
सुप्त उष्णता,આંતરિક ઉષ્મા
अक्षांश,અક્ષરશ
थर,સ્તર
लेआउट,બાંધકામ
लेआउट योजना,ગોઠવણ યોજના
आघाडी,દોરી
अग्रगण्य टप्पा,અગ્રણી તબક્કો
गळती पुरावा,પ્રૂફ
गळती,રખડુ
लीज्ड सर्किट,લીઝ્ડ સર્કિટ
लेन्स,લેન્સ
स्तर निर्देशक,કક્ષાના સૂચક
प्रकाश नियंत्रण,પ્રકાશ નિયંત્રણ
हलकी पेन,પ્રકાશ કલમ
लाइटनिंग एरेस्टर,લાઈટનિંગ એરેસ્ટર
लिमिटर,મર્યાદા
एम्पलीफायर मर्यादित करणे,મર્યાદિત એમ્પ્લીફાયર
ओळ तोटा,હારી જવું
लाइन आवाज,વાક્યનો અવાજ
दृष्टीक्षेप,દૃષ્ટિની લાઇન
लाइन फेज,હરોળ
लाइन ट्रान्समिशन,મહત્ત્વ
लाइन अनलोड केलेली,રેખા
रेखीय क्वांटिझर,રેખીય ક્વોન્ટીઝર
रेषात्मकता,સુશોભન
लाइन-कॉक्सियल,રેખાને લગતું
लाइन-इक्वलिझर,રેખા-ક્ષેત્રાકાર
लाइन-फ्रिक्वेन्सी,રેખાખરની આવર્તન
लाइन-इम्पेडन्स,વાક્ય-અવબાધ
लाइन-क्वार्टर तरंगलांबी,રેખા-ચતુર્થાંશ
दुवा,સંબંધ
लिंकर,કોરી
लिप-मायक्रोफोन,જિદ્દી
थेट प्रसारण,જીવંત પ્રસારણ
थेट सर्किट,જીવંત સરકી
थेट कार्यक्रम,જીવંત કાર્યક્રમ
लोड,બોજો
भार क्षमता,ભારક્ષમતા
भार वाहून नेण्याची क्षमता,ભાર વહન ક્ષમતા
लोड वैशिष्ट्य,ભાર લાક્ષણિકતા
लोड प्रतिबाधा,ભાર અટકાવવું
भारित,ભરેલું
लोडर,લોહિયો
लोड करीत आहे,ભારણ
लोडिंग कॉइल,કોઇલ લોડિંગ
लोड-चाचणी,ભાર-પરીક્ષા
लोब,ઝઘડો
लोब अँटेना,Loંચી એન્ટેના
स्थानिक नेटवर्क,સ્થાનિક ક્ષેત્ર નેટવર્ક
स्थानिक बॅटरी,સ્થાનિક બેટરી
स्थानिक ऑसीलेटर,સ્થાનિક ઓસિલેટર
लॉग,લોગ
लॉग बुक,લોગ -બુક
लॉग इन (लॉग ऑन),લ log ગ ઇન કરો (લ log ગ ઇન)
लॉग ऑफ (लॉग आउट),લ log ગ ઓફ (લ log ગ આઉટ)
लॉग पत्रक,લોગશીલી
लॉगरिदम,મસાલેદાર
लॉगरिथमिक एम्पलीफायर,લોગરીધમિક એમ્પ્લીફાયર
लॉगरिथमिक गुणोत्तर,લોગરીધમિક ગુણોત્તર
लॉगरिथमिक प्रतिसाद,લોગરીધમિક પ્રતિભાવ
लॉगरिथमिक स्केल,લૌકિક ધોરણ
लॉगिंग,ફાંટો
तर्कशास्त्र,તર્કશાસ્ત્ર
लॉजिक गेट,તર્ક -દ્વાર
तर्कशास्त्र ऑपरेशन,તર્કશાસ્ત્ર
तार्किक,તાર્કિક
तार्किक फ्रेम,તાર્કિક રચના
लोगो घालणारा,લોગો દાખલ કરનાર
रेखांश,રેખાંશ
लूप,ફટકો
लूप अँटेना,લૂપ એન્ટેના
लूप गेन,લૂપ ફાયદો
लूप चाचणी,લૂપ પરીક્ષણ
सैल संपर्क,છૂટક સંપર્ક
सैल कपलिंग,સંતાપ
लॉसलेस अँटेना,લોસલેસ એન્ટેના
लॉसलेस कॉम्प्रेशन,લોસલેસ કમ્પ્રેશન
लॉसि कॉम्प्रेशन,હારી સંકોચન
मोठा आवाज (आवाज),લાઉડનેસ (ધ્વનિ)
लाऊडस्पीकर,લાઉડ સ્પીકર
कमी वारंवारता,ઓછી આવર્તન
निम्न स्तरीय भाषा,નીચા કક્ષાની ભાષા
कमी तोटा फीडर,ઓછું ખોટ ફીડર
कमी तोटा लवचिक कोएक्सियल केबल,ઓછી ખોટ લવચીક કોક્સિયલ કેબલ
कमी आवाज रिसीव्हर,નીચા અવાજ પ્રાપ્તકર્તા
कमी फिरणारी उपग्रह,નીચા ઓર્બિટિંગ ઉપગ્રહ
लो पास फिल्टर,નીચા પાસ ફિલ્ટર
कमी प्रतिक्रिया मिळवणे,ઓછી પ્રતિક્રિયા આપવાની કમાણી
कमी प्रतिकार मार्ग,ઓછો પ્રતિકાર માર્ગ
Lug,ખસી કરવું
ल्युमिनेन्स,ભ્રષ્ટતા
गठ्ठा,ગઠ્ઠો લગાડવો
मॅक्रो ब्लॉक,પારકાન
मॅक्रो व्याख्या,મેક્રો વ્યાખ્યા
मॅक्रो व्हिजन,બનાવટ
जादू डोळा,જાદુઈ આંખ
चुंबक,ચુંબક
चुंबकीय क्षेत्र,ચુંબકીય ક્ષેત્ર
चुंबकीय प्रवाह,ચુંબકીય પ્રવાહ
चुंबकीय खांब,ચુંબકીય ધ્રુવ
चुंबकीय वादळ,ચુંબકીય તોફાન
चुंबकीय स्विच,ચુંબકીય સ્વીચ
चुंबकीय टेप,ચુંબકીય ટેપ
चुंबकत्व,ચુંબનત્વ
मेल विलीनीकरण,ટપાલ મક્કો
पत्रव्यवहाराची यादी,ટપાલ યાદી
मुख्य वाहक,મુખ્ય વાહક
देखभाल,જાળવી
देखभाल,જાળવણી
देखभाल कार्यसंघ,જાળવણી ટીમ
बहुसंख्य वाहक,બહુમતી
संपर्क रिले बनवा,સંપર્ક રિલે બનાવો
मेक-अँड ब्रेक स्विच,બનાવટની સ્વીચ
नर-कनेक्टर,પુરુષ-જોડકવાર
माणसाने आवाज केला,માણસે અવાજ કર્યો
व्यवस्थापन माहिती प्रणाली (एमआयएस),મેનેજમેન્ટ ઇન્ફર્મેશન સિસ્ટમ (એમઆઈએસ)
हाताळले,ચાલાકીભર્યું
मॅन्युअल नियंत्रण,હસ્તકલા નિયંત્રણ
व्यक्तिचलित पद्धत,પદ્ધતિ પદ્ધતિ
सुरक्षिततेची खबरदारी,સલામતી માર્ગદર્શિકા
व्यक्तिचलितपणे ऑपरेट केले,મેન્યુઅલી સંચાલિત
निर्माता,ઉત્પાદક
मुखवटा,મહોરું
मस्की,મસકી
मास्कर,માસ્ક
मास्किंग,છુપાયેલો
मास्किंग वर्तन,માસ્કીંગ વર્તન
ऑडिओचा मास्किंग प्रभाव,Audio ડિઓ -માસ્કિંગ અસર
मास्किंग थ्रेशोल्ड,માસ્કિંગ થ્રેશોલ્ડ
मास्किंग टोन,માસ્કીંગ સ્વર
मास्ट,મસ્ત
मास्ट रेडिएटर,મસ્ત -રેડિયેટર
मास्टर कंट्रोल,મુખ્ય નિયંત્રણ
मास्टर ऑसिलॅटरर,માસ્ટર ઓસિલાટોર
सामना-प्रतिबिंब,મેચ-અવબાધ
मॅचिंग नेटवर्क,મેચિંગ નેટવર્ક
मॅचिंग स्टब,મેચિંગ સ્ટબ
मॅचिंग ट्रान्सफॉर्मर,મેચિંગ ટ્રાન્સફોર્મર
साहित्य-प्रक्रिया,ભૌતિક-તૈયારી
मॅट्रिक्स,માળખું
जास्तीत जास्त,મહત્તમ
जास्तीत जास्त मागणी निर्देशक,મહત્તમ માંગ સૂચક
जास्तीत जास्त उर्जा घनता,મહત્તમ શક્તિ ઘનતા
जास्तीत जास्त संवेदनशीलता,મહત્તમ સંવેદનશીલતા
जास्तीत जास्त तापमान,મહત્તમ તાપમા
जास्तीत जास्त वापरण्यायोग्य वारंवारता,મહત્તમ ઉપયોગી આવર્તન
कमाल मूल्य,મહત્તમ મૂલ્ય
अयशस्वी होण्याचा अर्थ,નિષ્ફળતાનો સરેરાશ સમય
म्हणजे मूल्य,સરેરાશ કિંમત
मोजलेले सिग्नल,માપેલ સંકેત
मोजमाप,માપ
डिव्हाइस मोजत आहे,માપવાનું સાધન
मोजण्याचे उपकरणे,માપવાની સાધનસામગ્રી
मोजण्याचे साधन,માપવાનું સાધન
फील्ड सामर्थ्याचे मोजमाप,ક્ષેત્રની શક્તિનું સાધન માપવા
मोजपट्टी,માપવાની ટેપ
यंत्रणा,યંત્ર
मीडिया सर्व्हर,માધ્યમ સર્વર
मध्यम,માધ્યમ
मध्यम वारंवारता,મધ્યમ આવર્તન
मध्यम वारंवारता लाट,મધ્યમ આવર્તન તરંગ
मध्यम लाट (मेगावॅट),મધ્યમ તરંગ (મેગાવોટ)
मेगा-ओहम,મેગા-ઓહમ
मेगर,મેગર
मेमरी,યાદ
मार्गदर्शक,માર્ગદર્શન
मेनू बार,લૈંગિક પટ્ટી
बुध स्विच,ક્રુ -સ્વીચ
विलीनीकरण,વિલીનીકરણ
संदेश,સંદેશ
मेटाडेटा,મેટાડેટા
मेटल-ऑक्साईड सेमीकंडक्टर डायोड,ધાતુ- ox ક્સાઇડ સેમિકન્ડક્ટર ડાયોડ
मेटल-शीथ केबल,ધાતુની આવરણવાળી કેબલ
मीटर,મીટર
मीटरिंग पॅनेल,મીટરિંગ પેનલ
मीका,માઇકલ
मीका-इन्सुलेशन,માઇકલ-ઇન્સ્યુલેશન
सूक्ष्म-,સૂક્ષ્મ
सूक्ष्म घटक,સૂક્ષ્મ ઘટક
सूक्ष्म संगणक,સૂક્ષ્મ કમ્પ્યુટર
मायक्रो-कंट्रोलर,સૂક્ષ્મ નિયંત્રણ કરનાર
मायक्रो-इलेक्ट्रॉनिक्स,સૂક્ષ્મ ઇલેક્ટ્રોનિક્સ
मायक्रोफोन,માઇક્રોફોન
मायक्रोफोनिक्स,સુક્ષ્મસજીવો
मायक्रोप्रोसेसर,માઇક્રોપ્રોસેસ્રેસ
मायक्रो-व्होल्ट (एमव्ही),માઇક્રો-વોલ્ટ (એમવી)
मायक्रोवेव्ह,સૂક્ષ્મ
मायक्रोवेव्ह अँटेना,માઇક્રોવેવ એન્ટેના
मायक्रोवेव्ह बीम,માઇક્રોવેવ બીમ
मिड-बँड,મધ્યમ
स्थलांतर,સ્થળાંતર
स्थलांतर मार्ग,સ્થળાંતર માર્ગ
सूक्ष्म,લઘુ
लघुलेखित,લઘુચિત્ર
किमान,ન્યૂનતમ
किमान तापमान,લઘુત્તમ તાપમાન
किमान वापरण्यायोग्य फील्ड सामर्थ्य,લઘુત્તમ ઉપયોગી ક્ષેત્ર શક્તિ
अल्पसंख्याक वाहक,લઘુમતી કારીગર
गैरसमज,ખોટી વાતો
मिसळा,એકઠું કરવું
मिश्रित ब्लँकिंग,મિશ્ર ખાલી
मिश्रित समक्रमण,મિશ્ર સમન્વય
मिक्सर,મિશ્રણ કરનાર
मिक्सर ट्यूब,મિક્સર નળી
मिसळणे,મિશ્રણ
मिक्सिंग सर्किट,મિશ્રણ સર્કિટ
मेमोनिक,સ્મરણ સંબંધી
मेमोनोनिक्स,નેમોમિક્સ
मोबाईल,ફરડ
मोबाइल मल्टीमीडिया अनुप्रयोग,મોબાઈલ -મલ્ટિમીડિયા એપ્લિકેશન
मोबाइल टीव्ही,ફરતી ટીવી
मोड,પદ્ધતિ
अपयशाची पद्धत,નિષ્ફળતાની પદ્ધતિ
प्रसार मोड,પ્રચાર પદ્ધતિ
मॉडेल,નમૂનો
मॉडेम,Emાળ
आधुनिक एफएम ट्रान्समीटर,આધુનિક એફએમ ટ્રાન્સમીટર
आधुनिक ट्रेंड,આધુનિક વલણો
कॉन्फिगरेशनचे मोड,રૂપરેખાંકન
सुधारित करा,ફેરફાર કરવો
मॉड्युलेटेड सतत लाट,મોડ્યુલેટેડ સતત તરંગ
मॉड्युलेटेड सिग्नल,મોડ્યુલેટેડ સિગ્નલ
मॉड्युलेटेड वेव्हफॉर्म,મોડ્યુલેટેડ તરંગફોર્મ
मॉड्यूलेशन,વિપુલતા
मॉड्यूलेशन मोठेपणा,મોડ્યુલેશન કંપનવિસ્તાર
मॉड्युलेशन क्षमता,મોડ્યુલેશન ક્ષમતા
मॉड्युलेशन वारंवारता,મોડ્યુલેશન આવર્તન
मॉड्युलेशन इंडेक्स,વિપુલ અનુક્રમણિકા
मॉड्यूलेशन रेषात्मकता,રીંછલા
मॉड्युलेशन मीटर,મોડ્યુલેશન મીટર
मॉड्युलेशन मॉनिटर,મોડ્યુલેશન મોનિટર
मॉड्युलेशन टक्केवारी,વિપુલ ટકાવારી
मॉड्युलेटर,વિધિ કરનાર
मॉड्यूल,વિધિ
ओलावा,ભેજ
चालना,વેગ
मॉनिटर,મોનીટર
देखरेख,અનુશ્રવણ
देखरेख आणि विश्लेषण तंत्र,દેખરેખ અને વિશ્લેષણ તકનીકો
देखरेख आणि नियंत्रण,દેખરેખ અને નિયંત્રણ
देखरेख स्टेशन,નિરીક્ષણ મથક
मोनोक्रोम,એકલતા
मोनोफोनिक ट्रान्समिशन,એકલતા
मॉर्फ,મોર્ફ
मॉर्फिंग,મોરફિંગ
मॉर्फिझम,ક morંગું
मोज़ेक,મોઝેક
मदरबोर्ड,માતૃત્વ
मोशन भरपाई,દરખાસ્ત
गती अंदाज,ગતિ અંદાજ
मोशन वेक्टर,ગતિ -વેક્ટર
मोशन व्हिडिओ,ગતિપત્રક
मोटर,મોટર
मोटर ऑपरेटर,મોટર operatorપરેટર
मोटर स्टार्टर,મોટર
माउंट,પર્વત
माउस,ઉંદર
माउस इंटरफेस,માઉસ ઇન્ટરફેસ
हालचाल,ગતિવિધિ
मल्टी चॅनेल विस्तार,મલ્ટિ ચેનલ વિસ્તરણ
मल्टीकास्टिंग,બહુવિધ
मल्टीचेनेल सिग्नल,બહુવિધ સંકેતો
मल्टीडायरेक्शनल मायक्रोफोन,બહુવિધ માઇક્રોફોન
बहुभाषिक भाष्य,આંતરભાષીય ભાષ્ય
मल्टीमीडिया,બહુમાળી
मल्टीमीडिया कियोस्क,બહુધા ભાગ
मल्टीमीटर,બહુવિધ
मल्टीपाथ,બહુ વધારે
मल्टीपाथ रिसेप्शन,મલ્ટીપાથ
मल्टीफेस,નગર
एकाधिक,બહુવિધ
एकाधिक प्रवेश प्रणाली,બહુવિધ પ્રવેશ પદ્ધતિ
मल्टीप्लेक्स,અનેકગણું
मल्टीप्लेक्सर,મલ્ટીપ્લેક્સર
मल्टीप्लेक्सिंग,મલ્ટિપ્લેક્સિંગ
मल्टीस्टेज एम्पलीफायर,બહુવિધ એમ્પ્લીફાયર
मल्टीटास्किंग,બહુવિધ
मल्टीव्हिब्रेटर,આંતર -માળ
निःशब्द,ચૂપ
परस्पर आवाहन,પરસ્પર વાહકતા
परस्पर प्रतिबाधा,પરસ્પર અવરોધ
परस्पर इंडक्टन्स,પરસ્પર ઉપાય
परस्पर हस्तक्षेप,પરસ્પર દખલ
नॅनो-टेक्नॉलॉजी,નેનો તકનીકી
अरुंदबँड,સાંકડી
अरुंदकास्टिंग,સંકુચિત
नैसर्गिक मसुदा,કુદરતી ડ્રાફ્ટ
नेव्हिगेटर,નૌકાદળ
नकारात्मक,નકારાત્મક
नकारात्मक पूर्वाग्रह,નકારાત્મક પક્ષપાત
नकारात्मक शुल्क,નકારાત્મક ખર્ચ
नकारात्मक अभिप्राय,નકારાત્મક પ્રતિસાદ
नकारात्मक शिखर,નકારાત્મક ટોચ
नकारात्मक प्रतिकार,નકારાત્મક પ્રતિકાર
निव्वळ फायदा,ચોખ્ખો ફાયદો
निव्वळ तोटा,ચોખ્ખી ખોટ
नेटिक्वेट,રણનીતિ
नेटवर्क,નેટવર્ક
नेटवर्क विश्लेषक,નેટવર્ક વિશ્લેષક
नेटवर्क फाइल सिस्टम,નેટવર્ક ફાઇલ પદ્ધતિ
नेटवर्क नियोजन,નેટવર્ક આયોજન
नेटवर्क टर्मिनेशन,નેટવર્ક સમાપ્તિ
नेटवर्किंग,નેટવર્કિંગ
तटस्थ,તુરંત
तटस्थीकरण,તત્ત્વો પાડનારું
न्यूज रूम ऑटोमेशन,સમાચાર -ખંડ
Nebe,ઝૂકી જવું
कोनाडा,વિશિષ્ટ
लोड चाचणी नाही,કોઈ લોડ ટેસ્ટ
नोड,નોડ
आवाज,અવાજ
आवाज आकृती,અવાજ
आवाज फिल्टर,અવાજનું ફિલ્ટર
आवाज मजला,અવાજનું માળખું
आवाज गेट,અવાજનો દરવાજો
आवाज प्रतिकारशक्ती,અવાજની પ્રતિરક્ષા
आवाज किलर,અવાજની કિલર
आवाजाची पातळी,અવાજનું સ્તર
आवाज शक्ती,અવાજ
ध्वनी आकाराचे क्वांटिझर,અવાજ આકારની ક્વોન્ટીઝર
आवाज स्रोत,અવાજ
आवाज दडपशाही सर्किट,અવાજ દમન સર્કિટ
आवाज सप्रेसर,અવાજ -દમન કરનાર
आवाज तापमान,ઘોંઘાટનું તાપમાન
आवाज तापमान,ઘોંઘાટનું તાપમાન
आवाज त्रिकोण,અવાજ ત્રિકોણ
आवाज व्होल्टेज,અવાજ
गोंगाट,ઘોંઘાટહીન
गोंगाट नसलेले कोडिंग,ઘોંઘાટહીન કોડિંગ
गोंगाट करणारा रिसेप्शन,ઘોંઘાટીયા સ્વાગત
