Gujarati,English
પ્રવાહી નિષ્કર્ષણ,Liquid extraction
પ્રવાહી ફિલ્મ,Liquid film
પ્રવાહી પ્રવાહ કાઉન્ટર,Liquid flow counter
પ્રવાહી બળતણ,Liquid fuel
પ્રવાહી ગેસ,Liquid gas
"વિટ્રીયસ પ્રવાહી થર્મોમીટર, કાચનું પ્રવાહી થર્મોમીટર",Liquid in glass thermometer
અંદર પ્રવાહી,Liquid interior
પ્રવાહી લેસર,Liquid laser
"ફ્લુઇડ ફ્લોર ગેજ, લિક્વિડ ફ્લોર ગેજ",Liquid level gauge
પ્રવાહી મર્યાદા,Liquid limit
પ્રવાહી માધ્યમ,Liquid medium
પ્રવાહી ધાતુ પરમાણુ બળતણ,Liquid metal nuclear fuel
પ્રવાહી તબક્કો,Liquid phase
પ્રવાહી ઝેર,Liquid poison
પ્રવાહી-સંચાલિત રોકેટ,Liquid rocket
પ્રવાહી ડાયનેમો,Liquid scintillation
પરફ્યુઝન કાઉન્ટર,Liquid scintillation counter
પ્રવાહી સ્થિતિ,Liquid state
પ્રવાહી રચના,Liquid structure
પ્રવાહી જંકશન,Liquid-junction
પ્રવાહી જંકશન સંભવિત,Liquid-lilquid junction potential
પ્રવાહી-સંચાલિત રોકેટ,Liquid-propellant rocket
પ્રવાહીતા,Liquidity
લિસાજુ આંકડા,Lissajous figures
"યાદી, યાદી",List
ઇન્વેન્ટરી પ્રોસેસિંગ,List processing
યાદી પ્રક્રિયા ભાષા,List processing language
યાદી ચતુર્થાંશ,List quadrat
સાંભળવાની ચાવી,Listening key
સુનાવણી કેન્દ્ર,Listening station
"સૂચિ, સૂચિ",Listing
ઇન્વેન્ટરી એકમ,Listing unit
લિથિયમ બેટરી,Lithium battery
કચરા,Litre
કચરાનું વાતાવરણ,Litre atmosphere
લિટ્રો મિરર,Littrow mirror
lytro સ્થાપન,Littrow mounting
લિટ્રો પ્રિઝમ,Littrow prism
"લિટ્રો સ્પેક્ટ્રોગ્રાફ, લિટ્રો સ્પેક્ટ્રોગ્રાફ",Littrow spectrograph
લાઇટ ડ્રાઇવર,Litz conductor
જીવંત પ્રસારણ,Live
જીવંત સર્કિટ,Live circuit
અવાજ પ્રતિબિંબીત અંત,Live end
ગતિશીલ વધારો,Live load
ફ્લોટિંગ લિફ્ટ અસર,Live load effect
જીવંત કાર્યક્રમ,Live programme
એસ્કોર્ટ રૂમ,Live room
સિમ્યુલેશન સ્ટુડિયો,Live studio
ઇલેક્ટ્રિક વાયર,Live wire
પ્રકાશ બીમ પસંદ કરો,Llight beam pick up
"લાઇટ પાથ નિર્ધારક, પ્રકાશ માર્ગદર્શિકા",Llight-track
ક્ષીણ થયેલ ઇલેક્ટ્રોડ,Llightly coated electrode
વીજળીનો સ્રાવ,Llightning discharge
ભારે ઘર્ષણ,Llimiting friction
"મર્યાદાનો નિયમ, મર્યાદાનો નિયમ",Llimiting law
રેખા પ્રવાહ,Lline flux
રેખા અંતર,Lline gap
રેખીય મોડ્યુલેશન,Llinear modulation
રેખીય ઓસિલેટર,Llinear oscillator
પ્રવાહી જળાશય,Lliquid bath
પ્રવાહી જેટ,Lliquid jet
લોયડ મિરર દખલગીરી,Lloyd's mirror interference
લોયડ બાર,Lloyd's strip
"લોડ, લોડ, લોડ, લોડ, લોડ, લોડ",Load
લોડ ઘૂંસપેંઠ,Load admittance
લોડ હેન્ડલિંગ,Load and go
લોડ હાથ,Load arm
"લોડર કાર્ડ, લિફ્ટ શીટ",Load card
ભાર વહન ક્ષમતા,Load carrying capacity
લોડ સેલ,Load cell
"લોડ સેન્ટર, લોડ સેન્ટર",Load centre
લોડ લાક્ષણિકતાઓ,Load characteristic
"લોડ સર્કિટ, લોડ સર્કિટ",Load circuit
"લોડ કોઇલ, કામ કોઇલ",Load coil (=work coil)
લોડ વળતર,Load compensation
લોડ પરિબળ,Load factor
મૂર્ત સ્વરૂપ,Load format
ભાર નિર્ધારણ વળાંક,Load grading curve
લોડ અવબાધ,Load impedance
લોડ આઇસોલેટર,Load isolator
લોડ નુકશાન,Load loss
લોડ મેચિંગ,Load matching
સપાટ સ્તર,Load plane
"લોડ-પ્રારંભ બિંદુ, લિફ્ટ-પોઇન્ટ",Load point
ભાર દબાણ,Load pressure
અવતરણ કાર્યક્રમ,Load program
લોડ નિયમન,Load regulation
"લોડ શેડિંગ, લોડ ઘટાડો",Load shedding
ભાર ભાર,Load stress
લોડ ટ્રાન્સફર સ્વીચ,Load transfer switch
લિફ્ટ દર,Load-rate
ભારિત,Loaded
ભારિત એન્ટેના,Loaded antenna
ભારિત કોંક્રિટ પ્રિઝર્વેટિવ,Loaded concrete shield
ભારિત કોંક્રિટ,Loaded concrrete
ભારિત અવબાધ,Loaded impedance
લોડ લાઇન લોડેડ લાઇન,Loaded line
ભારિત થ્રોટલ એમ્પ્લીફાયર,Loaded push pull amplifier
ભારિત પ્ર,Loaded Q (=working Q)
યોગ્ય રીતે લોડ થયેલ છે,Loaded to capacity
નેમોનિક,Loader
"લોડ, લિફ્ટ, રેડવું",Loading
ઓપનિંગ પોલાણ,Loading cavity
વેઇટીંગ કોઇલ,Loading coil
લોડ ખ્યાલ,Loading concept
લોડિંગ ડિસ્ક લોડિંગ ડિસ્ક,Loading disk
લોડ ભૂલ,Loading error
અવતરણ નિયમ,Loading law
મેમરી લોડ નિયમિત,Loading routine
ભાર ભાર,Loading stress
કેલિબ્રેટર,Loadmeter
ચુંબક પથ્થર,Loadstone
લોબ વેધન,Lobe penetration
સ્થાનિક વર્ચ્યુઅલ મધ્યાહન,Local apparent moon
સ્થાનિક સંકોચન,Local buckling
સ્થાનિક ચેનલ,Local channel
સ્થાનિક નિયંત્રણ,Local control
સ્થાનિક પ્રવાહ,Local current
સ્થાનિક રોગવિજ્ઞાન કેન્દ્ર,Local deformation centre
સ્થાનિક દર,Local dip
સ્થાનિક ઇલેક્ટ્રોન ઘનતા,Local electron density
સ્થાનિક ગુરુત્વાકર્ષણ નકશો,Local gravity map
દ્રશ્ય ક્ષિતિજ,Local horizon (=apparent h orizon)
સ્થાનિક ક્ષિતિજ શરીર,Local horizon system
સ્થાનિક માહિતી,Local information
સ્થાનિક સ્થિરતા,Local invariance
સ્થાનિક આઇસોમોર્ફિઝમ,Local isotropy
સ્થાનિક નંબર,Local Mach number
સ્થાનિક સરેરાશ સમય,Local mean time
સ્થાનિક વિશેષતા,Local specialisation
સ્થાનિક સમય,Local time
"સ્થાનિક, સ્થાનિક",Localised
અવકાશી વિકૃતિ,Localised distortion
સ્થાનિક ફ્રિન્જ,Localised fringe
સ્થાનિક અશુદ્ધિઓ,Localised impurities
અવકાશી વેક્ટર,Localised vector
સ્થાનિકીકરણ,Localiser
સ્થાનિક એન્ટેના,Localiser antenna
સ્થાનિક રાજ્ય,Localized state
"સ્થાન, સ્થાન, સ્થાન, સ્થાન, સ્થાન",Location
સ્થાન બિકન,Locator beacon
પોસ્ટ ઓર્ડર સ્કેનિંગ,Lock and follow scanner
કસ્ટોડિયલ હાથ,Lock arm
પ્રતિબંધિત સિંક્રનાઇઝેશન,Lock in synchronism
"મેનેજમેન્ટ મિકેનિઝમ, મેનેજમેન્ટ મિકેનિઝમ",Lock mechanism
લક્ષ્ય સર્કિટ,Lock on circuit
સંચાલિત એકમ,Lock unit
"ટેલ્કન, માલસામાન",Lock-in
પ્રતિબંધિત મિક્સર,Lock-in mixer
જોડાયેલ જગ્યા,Lock-in range
સ્થિતિ શ્રેણી,Lock-on range
લોકઆઉટ સર્કિટ,Lock-out corcuit
તાળાબંધી પલ્સ,Lock-out pulse
જોડાયેલ દોષ,Locked dislocation
કેન્દ્રિત ખાંચો,Locked groove
જોડાયેલ ઓસિલેટર,Locked oscillator
દંપતી જાઓ,Locked pair (=Goto pair)
માલસામાન,Locking
માલસામાન,Locking (=maninshold)
પ્રતિબંધિત પ્રતિબંધો,Locking condition
પ્રતિબંધિત કી,Locking key
સોંપણી પાથ,Locking locus
પ્રતિબંધિત ચુંબક,Locking magnet
પ્રતિબંધિત મીડિયા,Locking medium
સંબંધિત ઘટના,Locking phenomenon
"સીમાચિહ્ન, સ્થાન, રેખા માર્ગ",Locus
લોડર,Lodar (=lorad)
ચુંબક પથ્થર,Lodestone
રખડુ,Lofar
લોગ ફ્રીક્વન્સી એન્ટેના,Log periodic antenna
લોગ સર્પાકાર એન્ટેના,Log spiral sntanna
"લઘુગણક, લઘુગણક",Logarithmic
લઘુગણક ચોકસાઈ,Logarithmic accuracy
"લઘુગણક એમ્પ્લીફાયર, લઘુગણક સંવર્ધક",Logarithmic amplifier
"લોગરીધમિક કાઉન્ટીંગ સ્કેલર, લોગરીધમિક કાઉન્ટીંગ સ્કેલર",Logarithmic counting rate meter
"લઘુગણક વળાંક, લઘુગણક વળાંક",Logarithmic curve
લઘુગણક હવામાન,Logarithmic decrement
"લઘુગણક ઉર્જા વિસર્જન, લઘુગણક ઉર્જા વિસર્જન",Logarithmic energy decrement
લઘુગણક ઊર્જા નુકશાન,Logarithmic energy loss
"લઘુગણક કાર્ય, લઘુગણક કાર્ય",Logarithmic function
લઘુગણક ગ્રાફ,Logarithmic graph
લઘુગણક ગ્રાફ પેપર,Logarithmic graphpaper
"લઘુગણક વૃદ્ધિ, લઘુગણક વૃદ્ધિ",Logarithmic increase
લઘુગણક ગ્રાફ,Logarithmic line graph
લઘુગણક સંભવિત,Logarithmic potential
લઘુગણક સંબંધ,Logarithmic relationship
લઘુગણક સ્કેલ,Logarithmic scale
"લઘુગણક શ્રેણી, લઘુગણક શ્રેણી",Logarithmic series
તર્કશાસ્ત્ર,Logic
લોજિક સર્કિટ,Logic circuit
લોજિક ડાયાગ્રામ,Logic diagram
તર્ક તત્વ,Logic element
તર્ક કાર્ય,Logic function
તર્કશાસ્ત્ર કામગીરી,Logic operation
લોજિક રીડ રિલે,Logic reed relay
તર્ક સ્વીચ,Logic switch
તર્ક પ્રતીક,Logic symbol
વાજબી,Logical
તર્કસંગત વિશ્લેષણ,Logical analysis
તર્કસંગત ચુકાદો,Logical decision
તર્કસંગત કાર્ય,Logical function
તર્કસંગત ઓળખ,Logical identity
તર્કસંગત સૂચના,Logical instruction
તર્કસંગત કામગીરી,Logical operation
તર્કસંગત હુકમ,Logical order
તાર્કિક હકારાત્મકવાદ,Logical positivism
તર્કસંગત ઉત્પાદન,Logical product
તર્કસંગત રકમ,Logical sum
તર્કસંગત પ્રતીક,Logical symbol
તર્કસંગત વેક્ટર,Logical vector
તાર્કિક રીતે સમકક્ષ,Logically equivalent
"લોજિસ્ટિક્સ, ઓપરેશનલ",Logistic
લોગ સંગ્રહ,Logistic (s) protection
"લોજિસ્ટિક્સ, ઓપરેશન્સ સાયન્સ",Logistics
ચાર્જ રાખો,Logistics concept
લોજિસ્ટિક યોજના,Logistics plan
સ્થાનિક આધાર,Loktal base
સ્થાનિક નળી,Loktal tube
લંડન ડિસ્પરશન ફોર્સ,London dispersion force
"લંડન ક્રિયાપ્રતિક્રિયા, રાહત દ્વિધ્રુવ ક્રિયાપ્રતિક્રિયા",London interaction (=Vander Waals interation =fluctuating dipole interaction)
લંડન ડ્રિલિંગ ઊંડાઈ,London penetration depth
લંડન સુપરકન્ડક્ટિવિટી થિયરી,London superconductivity theory
લંડન વાન્ડરવાલ્સ આકર્ષણો,London Van Der Waals attraction
લાંબો હાથ વાળ્યો,Lone arm' balance
એકલું ઇલેક્ટ્રોન,Lone electron
ઇલેક્ટ્રોનની એકલ જોડી,Lone electron pair
ન્યુટ્રોન કેલ્ક્યુલેટર,Long counter
લાંબી નિમજ્જન,Long discharge
દૂરસ્થ ટ્રાન્સમિશન,Long distance transmission
અંતર ઝેરોગ્રાફી,Long distance xerography
લાંબી રેખા અસર લાંબી રેખા અસર,Long line effect
લાંબો સ્વર,Long note
લાંબી અવધિ (આવર્ત કોષ્ટક),Long period (periodic table)
લાંબી સામયિક કોષ્ટક,Long periodic table
લાંબી શેલ્ફ લાઇફ,Long persistence
લાંબો રેકોર્ડ,Long play record
લાંબી રેન્જ ડિસઓર્ડર,Long range disorder
લાંબી રેન્જ નેવિગેશન,Long range navigation
લાંબી રેન્જ રડાર,Long range radar
લાંબા આરામનો સમયગાળો,Long relaxation time
વિશાળ શોટ,Long shot (=vista shot)
લાંબી દ્રષ્ટિ,Long sight
લાંબી પૂંછડીની જોડી,Long tail pair
લાંબા ગાળાની સંભાવના,Long tailed potential
લાંબી તરંગનો તબક્કો,Long wave phase
લાંબી તરંગલંબાઇ શ્રેણી,Long wave-length limit
લાંબી તરંગલંબાઇ,Long wavelength
લાંબા વાયર એન્ટેના,Long wire antenna
દૂરસ્થ નેવિગેશન સહાય,Long-distance navigation aid
લાંબા અંતરની સિસ્ટમ,Long-range order
લાંબા કેમ્પસ સિસ્ટમ પરિમાણો,Long-range order parameter
લાંબા ગાળાની સ્થિતિસ્થાપકતા,Long-run elasticity
લાંબા ગાળાની કામગીરી,Long-run parameter
લાંબી તરંગ લાંબી તરંગ,Long-wave
લાંબી તરંગલંબાઇનો પ્રકાશ,Long-wavelength light
લાંબી તરંગલંબાઇ પૂંછડી,Long-wavelength tail
લાંબી શ્રેણીની અસર,Longer-range effect
લાંબા સમય સુધી,Longeron
સૌથી લાંબો દિવસ,Longest day
"રેખાંશ, રેખાંશ",Longitude
રેખાંશ અસર,Longitude effect (cosmic rays)
ભ્રમણકક્ષા રેખાંશ,Longitude in the orbit
સૂર્યાસ્ત રેખાંશ,Longitude of perihelion
રેખાંશ મૂલ્ય,Longitude value
રેખાંશ વેક્ટર,Longitude vector
"રેખાંશ, રેખાંશ",Longitudinal
"રેખાંશ વિકૃતિ, અક્ષીય વિકૃતિ",Longitudinal aberration
રેખાંશ પ્રવેગક,Longitudinal acceleration
રેખાંશ એકોસ્ટિક ફોનોન,Longitudinal acoustical phonon
રેખાંશ અક્ષ,Longitudinal axis
રેખાંશ દંડ,Longitudinal bars
રેખાંશ વિકૃતિ,Longitudinal chromatic aberration
રેખાંશ પ્રવાહ,Longitudinal current
રેખાંશ વળાંક,Longitudinal curve
રેખાંશ વિસ્થાપન,Longitudinal displacement
રેખાંશ વિસ્તરણ,Longitudinal elongation
રેખાંશ ફેલાવો,Longitudinal expansion
રેખાંશ પરિભ્રમણ,Longitudinal gyrofrequency
રેખાંશ અથડામણ,Longitudinal impact
રેખાંશ સ્તર,Longitudinal layer
રેખાંશ હોઠ રેખા,Longitudinal lip striae
રેખાંશ તરંગ,Longitudinal longitudial wave
રેખાંશ ચુંબકીય પ્રતિકાર,Longitudinal magnetoresistance
રેખાંશ વિસ્તૃતીકરણ,Longitudinal magnification
રેખાંશ સમૂહ,Longitudinal mass
રેખાંશ ગતિ,Longitudinal motion
રેખાંશ ઓપ્ટિકલ ફોનોન,Longitudinal optical phonon
રેખાંશ પલ્સ,Longitudinal pulse
રેખાંશ સ્થિરતા,Longitudinal stability
રેખાંશ વિરૂપતા,Longitudinal strain
રેખાંશ તણાવ,Longitudinal stress
રેખાંશ પટ્ટી,Longitudinal striation
રેખાંશ થર્મલ છૂટછાટ સમય,Longitudinal thermal relaxation time
રેખાંશ ટ્રાંસવર્સ તરંગ,Longitudinal transverse wave
રેખાંશ સ્પંદન,Longitudinal vibration
રેખાંશ ઝેમેન અસર,Longitudinal Zeeman effece
રેખાંશ વીમો,Longitudinal-dimension
ક્ષણ અવલોકન,Look through
"લૂપ, લૂપ, લૂપ (ના, ), લૂપ (ક્રિ, ), લૂપ",Loop
લૂપ એન્ટેના,Loop antenna
લૂપ સર્કિટ,Loop circuit
લૂપ જોડાણ,Loop coupling
લૂપ કટ,Loop cut
લૂપ વિભેદક સંકેત,Loop difference signal
લૂપ નિર્ધારક,Loop direction finder
લૂપ યોજના,Loop plan
લૂપ ટેસ્ટ,Loop test
રૂપાંતર ગુણોત્તર,Loop transfer ratio
"લૂપ-માઇલ, લૂપ-માઇલ",Loop-mile
લૂપ કોઇલ,Loop-unwinding
લૂઝબેક,Loose back
હાયપોગેમી,Loose coupling (=small coupling)
ફળદાયી માધ્યમ,Loose medium
ઢીલી રીતે બંધાયેલ,Loosely bound
"છૂટાછવાયા પેક્ડ, અનપેક્ડ",Loosely packed
LOREC (ફાર રિયાલિટી રડાર સિસ્ટમ),Lorac (=long range accuracy radar system)
લૌદર,Lorad (=lodar)
લોરેન (લોંગ રેન્જ એરક્રાફ્ટ નેવિગેશન),Loran (=long range navigation)
લોરેન સ્થિતિ,Loran fix
લોરેન લાઇન,Loran line
લોરેન સેટ,Loran set
લોરેન સેન્ટર,Loran station
"લોરેન સિસ્ટમ, લોંગ રેન્જ સિસ્ટમ",Loran sy stem
લોરેન ટ્રાયક,Loran triplet
લોરેન્ટ-લારેન્ટ્સનું સમીકરણ,Lorentz and Lorentz equation
લોરેન્ટનું વેન્ટિલેશન,Lorentz broadening
લોરેન્ટનો પ્રતિબંધ,Lorentz condition
લોરેન્ટનું કરેક્શન ફેક્ટર,Lorentz correction factor
લોરેન્ટનો વળાંક,Lorentz curve
loront&#39;s multiplier,Lorentz factor
લોરેન્ટનું ફિટ્ઝગેરાલ્ડ સંકોચન,Lorentz Fitzgerald contraction
લોરેન્ટનું બળ,Lorentz forece
લોરેન્ટની ફ્રેમ,Lorentz frame
લોરેન્ટ્સ ગેજ,Lorentz gauge
lorents સ્થાનિક વિસ્તાર,Lorentz local field
લોરન્ટ્સ નંબર,Lorentz number
લોરેન્ટ્સ ટ્રાન્સફોર્મેશન,Lorentz transformation
લોરેન્ટનું પરિવર્તન સમીકરણ,Lorentz transformation equation
લોરેન્ટનું એકમ,Lorentz unit
લોરેન્ટનું ધ્રુવીકરણ પરિબળ,Lorentz-polarisation factor
લોરેન્ટનું સમીકરણ,Lorentz's equation
લોરહમ્બ લાઇન,Lorhumb line
લોરેન્ટ્ઝ ક્ષેત્ર સમીકરણ,Lorrentz field equation
લોરેન્ટ્સ ઇલેક્ટ્રોન દલીલ,Lorrentz' electron theory
લોરેન્ટનું અંતર,Lorrentzian distance
"નુકશાન, સડો",Loss
"લોકસ કોણ, નુકશાન કોણ",Loss angle
સડો શંકુ,Loss cone
નુકસાનકારક પ્રવાહ,Loss currrent
ભૂલને કારણે નુકસાન,Loss due to error
સડો આકારણી,Loss evaluation
ક્ષય રહિત રેખા,Loss free line (=lossless line)
નુકશાન કાર્ય,Loss function
નુકશાન મેટ્રિક્સ,Loss matrix
શોષણ મોડ્યુલેશન,Loss modulation (=absorption modulation)
"સડો સ્પર્શક, સડો સ્પર્શક",Loss tangent
બિન-ઇરોઝિવ જંકશન,Loss-less junction
બિન-ડિગ્રેડેબલ સામગ્રી,Loss-less material
સડો,Losser
લોસલેસ કોડ,Lossless code
હાનિકારક રેડિયેશન,Lossless isotropic radiator
ક્ષય રહિત રેખા,Lossless line (=loss free line)
સડો એટેન્યુએટર,Lossy attenuator
ક્ષીણ થયેલ ડાઇલેક્ટ્રિક,Lossy dielectric
ક્ષીણ રેખા,Lossy line
ક્ષીણ થતા પીંછા,Lossy vanes
અદ્રશ્ય બળ,Lost force
કેટલોગ વાઇઝ સ્વીકૃતિ નમૂના,Lot-by-lot acceptance sampling
લાઉડસ્પીકર,Loud speaker
તાકાત,Loudness (of sound)
તાકાત સ્તર,Loudness level
તાકાત વૃદ્ધિ,Loudness recruitment
તાકાત એકમ,Loudness unit
ledspeaker પાર્ટીશન મેશ,Loudspeaker dividing network
ઘડિયાળનું મેગ્નિફાયર,Loupe (watchmarker's)
"નીચા દબાણ વિસ્તાર, હતાશા",Low
નીચો બેન્ડ,Low band
ઓછી એનેસ્થેસિયા,Low coercivity
ઓછી સ્પષ્ટતા ટેલિવિઝન,Low definition television
હાઇપોડેન્સિટી પ્લાઝ્મા,Low density plasma
નીચા ટ્રેક્શન એન્ટેના,Low drag antenna(=low drag trailing aerial)
ઓછો ઉપયોગ ગુણોત્તર,Low duty cycle
ઓછી ઊર્જા ઇલેક્ટ્રોન વિવર્તન,Low energy electorn diffraction (=leed)
ઓછી ઊર્જા ભૌતિકશાસ્ત્ર,Low energy physics
ઓછી આવર્તન વર્તમાન,Low frequency current
ઓછી આવર્તન ટ્રાન્સમિશન,Low frequency propagation
ઓછી આવર્તન પ્રતિભાવ,Low frequency response
ઓછી આવર્તન સ્પેક્ટ્રમ,Low frequency spectrum
નીચા ગામા,Low gamma
ઓછી સેવન ક્ષમતા,Low I ntake capacity
ટૂંકા ઇન્ડેક્સ ફ્લોર,Low index plan
ઓછી તીવ્રતા વ્યુત્ક્રમ અસ્થિભંગ,Low intensity reciprocity failure
નીચા કપ્પા તફાવત,Low kappa strain
નીચા સ્તરનું જોડાણ,Low level counting
નીચા દબાણવાળા પ્રવાહીનો પ્રવાહ,Low level coupling flow
નીચા સ્તરનું મોડ્યુલેશન,Low level modulation
ઓછી ખોટ કેબલ,Low loss cable
ઓછી ખોટ ઇન્સ્યુલેટર,Low loss insulator
ટૂંકા નુકશાન પ્રક્રિયા,Low loss process
દક્ષિણની સ્થિતિ,Low order position
ઓછી પિચ હમ,Low pitched hum
બૃહદદર્શક કાચ,Low power objective
ઓછી પાવર ટ્રાન્સફર,Low power termination
નીચા દબાણની સિસ્ટમ,Low prerssure system
નીચા દબાણનો દીવો,Low prressure lamp
નિમ્ન પ્ર,Low Q
ઓછો સબસોનિક પ્રવાહ,Low subsonic flow
નીચા સુપરસોનિક મુખ્ય પ્રવાહ,Low supersonic main flow
નીચા તાપમાન રૂપાંતરણ,Low temperature modification
નિમ્ન થર્મોફિઝિક્સ,Low temperature physics
નીચું તાપમાન (નીચા તાપમાન થર્મોમેટ્રી),Low temperature thermometry
ઓછી ગરમીની સારવાર,Low temperature treatment
ઓછી સંભાવના,Low tension
ઓછી સંભવિત બેટરી,Low tension battery
હલકી ગુણવત્તાવાળા શૂન્યાવકાશ,Low vaccum
નીચા વોલ્ટેજ,Low voltage
ઓછી તાકાત ગોઠવણ,Low volume setting
નીચલા રંગમંડળ,Lower chromosphere
નીચા અભિન્ન,Lower integral
"શ્રાવ્યતાની નીચી મર્યાદા, શ્રાવ્યતાની નીચી મર્યાદા",Lower pitch limit
નીચી બાજુની પટ્ટી,Lower side band
નીચી તરંગ,Lower wave
"તિરસ્કાર, નીચું",Lowering
"સૌથી ઓછું, સૌથી નાનું",Lowest
સૌથી ઓછી ઊર્જા,Lowest energy
સૌથી ઓછી ઉચ્ચ આવર્તન વાપરી શકાય,Lowest usable high frequency
સૌથી નાનો વાલ્વ,Lowest value
લોબિંગ પ્રક્રિયા,Lowing process
"ઓછી આવર્તન ફિલ્ટર, લો પાર ફિલ્ટર",Lowpass filter
ઓછી ઝડપ સ્કેનર,Lowspeed scanner
"પ્રવાહી ઓક્સિજન, lox",Lox
ઓક્સિજન ભરવાનો સમય,Loxing time
પ્રવાહી ઓઝોન,Loz
માર્ગદર્શિકા,Lubber line
જુઓ,Lug
પકડ બેન્ડ,Lug band
લગ-થાળી,Lug strip
લુકેશ તીવ્રતા પદ્ધતિ,Lukesh's intensity method
લુકેશ અર્ધધ્રુવીય પદ્ધતિ,Lukesh's semipolar method
લમ્બર્ગ (જથ્થા),Lumberg (unit)
"વિરામ, લ્યુમેન",Lumen
લ્યુમેન (એકમ),Lumen (unit)
લ્યુમેન કલાક,Lumen hour
તેજ,Luminance
પ્રકાશ એમ્પ્લીફાયર,Luminance ampllifier
તેજસ્વી મૂળ,Luminance primary
"પ્રકાશ સંકેત, રોશની સંકેત",Luminance signal
પ્રકાશનું તાપમાન,Luminance temperature
સંદીપ્તિ,Luminescence
તેજસ્વી,Luminescent
તેજસ્વી સૂચક,Luminescent Indicator
"લાઇટ ઝોન, લાઇટ ઝોન, લાઇટ ઝોન",Luminescent zone
તેજસ્વી પેઇન્ટ,Luminescnet paint
હળવાશવાળું,Luminiferous
સાંદીપક,Luminophore
જ્યોત.,Luminosity
જ્યોતિવર્ગ,Luminosity class
પ્રકાશ ગુણાંક,Luminosity coefficient
તેજસ્વી રંગ વિતરણ,Luminosity colour distribution
પ્રકાશ વળાંક,Luminosity curve
અસ્પષ્ટતા,Luminosity function
પ્રકાશનો કાયદો,Luminosity law
પ્રકાશ સ્પેક્ટ્રલ વિતરણ,Luminosity spectral type distribution
"દીપ, પ્રદીપી",Luminous
તેજસ્વી શરીર,Luminous body
તેજસ્વી સ્તંભ,Luminous column
પ્રકાશ ઘનતા,Luminous density
તેજસ્વી કોર,Luminous edge
પ્રકાશ કાર્યક્ષમતા,Luminous efficiency
પ્રકાશ ઉત્સર્જન,Luminous emittance
પ્રકાશ ઊર્જા,Luminous energy
તેજસ્વી જ્યોત,Luminous flame
જ્યોત પ્રવાહ,Luminous flux
અસ્પષ્ટ જંતુ,Luminous insect
પ્રકાશની તીવ્રતા,Luminous intensity
તેજસ્વી પદાર્થ,Luminous material
તેજસ્વી રાત્રિ વાદળો,Luminous night cloud
તેજસ્વી શક્તિ,Luminous power
પ્રકાશ પ્રતિબિંબિતતા,Luminous reflectance
પ્રકાશ સંવેદનશીલતા,Luminous sensitivity
"તેજસ્વી સંકેત, પ્રકાશિત સંકેત",Luminous signal
તેજસ્વી પગેરું,Luminous trail
સ્થાનિક સ્થિર,Lumped constant
સ્થાનિક વિરામ,Lumped discontinuity
સ્થાનિક ઘટકો,Lumped element
સ્થાનિક અવબાધ,Lumped impedance
સ્થાનિક લોડિંગ,Lumped loading
કોમ્પેક્શન,Lumping
ચંદ્ર દિવસ,Lunar day
ચંદ્રગ્રહણ,Lunar eclipse
ચંદ્ર કલાક,Lunar hour
ચંદ્ર કોણ,Lunar hour angle
ચંદ્ર નીચું,Lunar perigee
ચંદ્ર મેઘધનુષ્ય,Lunar rainbow (=moonbow)
ચંદ્ર ઉપગ્રહ,Lunar satellite
ચંદ્ર તબક્કામાં ફેરફાર,Lunar variation
ચંદ્ર વર્ષ,Lunar y ear
luneberg લેન્સ,Luneberg lens
લ્યુસેક (એકમ),Lusec (unit)
લક્સ,Lux
luxmeter,Luxometer
લિડેન-સેક્સ-ટેલર સંબંધ,Lyddane-Sachs-Teller relation
લીમેન ટ્રામ લાઇન,Lyman gohst
લીમેન મર્યાદા,Lyman limit
લીમેન ક્વોન્ટમ,Lyman quantum
લીમેન સિરીઝ,Lyman series
લીમેન રેડિયેશન,Lyman-radiation
લીરીડ,Lyrids
એમ કેન્દ્ર,M center
એમ-કેપ્ચર,M-capture
એમ-ઇલેક્ટ્રોન,M-electron
MKS પદ્ધતિ,M.K.S. System
મહત્તમ સેટ સ્તર,M.P.L. (maximum permissible level)
મેક માઈકલ વિસ્કોમીટર,Mac Michael viscometer
માચ-એન્ગલ,Mach angle
માચ વર્તુળ,Mach circle
રાખ,Mach criterion
માચ હીરા,Mach diamond
માચ ચાહક,Mach fan
માચ આંતરછેદ,Mach intersection
માચ લાઇન,Mach line
mach યાદી,Mach needle
mach નિયમ,Mach principle
માચ સ્ટેમ,Mach stem
માચ તરંગ,Mach wave
મેશ એકમ,Mache unit
મશીન સંકલન,Machine compilation
યાંત્રિક નિયંત્રણ,Machine control
મશીન વ્હીલ,Machine cycle
યાંત્રિક ભૂલ,Machine error
મશીન સપ્લાયર,Machine feeder
મશીન-ફિટર,Machine fitter
મશીન કલાકો,Machine hours
મશીન ભાષા સૂચના,Machine instruction
મશીન ભાષા મશીન ભાષા,Machine language
મશીન ભાષા પ્રોગ્રામિંગ,Machine language programming
મશીન લર્નિંગ,Machine learning
મશીન સ્ક્રિપ્ટ,Machine script
મશીન સિમ્યુલેશન,Machine simulation
મશીન અનુવાદ,Machine translation
મશીન એકમ,Machine unit
મશીન શબ્દ,Machine word
ઉપકરણ સોંપણી સમસ્યા,Machine-assignment problem
યાંત્રિક ભાષા,Machine-dependent language
મશીન ભાષા,Machine-independent language
