Punjabi,Bengali
ਗੁਪਤ ਜਵਾਬ,গোপন প্রতিক্রিয়া
"ਗੁਪਤ, ਕਵਰ","গোপন, আবরণ"
"ਕਵਰ ਫਰੇਮ, ਮਾਸਕ ਫਰੇਮ","কভার ফ্রেম, মুখোশ ফ্রেম"
ਆਵਾਜ਼ ਕਵਰ,শব্দ কভার
ਕਵਰ ਸਰੋਤ,কভার উৎস
"ਪੁੰਜ, ਪੁੰਜ, ਥੋਕ","ভর, ভর, বাল্ক"
ਪੁੰਜ ਸਮਾਈ ਗੁਣਾਂਕ,ভর শোষণ সহগ
ਪੁੰਜ ਬਹੁਤਾਤ,ভর প্রাচুর্য
ਪੁੰਜ ਅਨੁਪਾਤ ਪ੍ਰਤੀਕਰਮ,ভর অনুপাত প্রতিক্রিয়া
ਪੁੰਜ ਕਾਰਵਾਈ ਰੋਕ,গণ কর্ম প্রতিবন্ধকতা
ਪੁੰਜ ਸਮਾਨਤਾ,ভর সাদৃশ্য
ਪੁੰਜ ਵਿਸ਼ਲੇਸ਼ਣ,ভর বিশ্লেষণ
ਪੁੰਜ ਵਿਸ਼ਲੇਸ਼ਕ ਚੁੰਬਕ,ভর বিশ্লেষক চুম্বক
ਪੁੰਜ ਗੁਣਾਂਕ,ভর সহগ
ਪੁੰਜ ਭਾਗ,ভর উপাদান
"ਪੁੰਜ ਇਕਾਗਰਤਾ, ਪੁੰਜ ਭਰਪੂਰਤਾ, ਪੁੰਜ ਇਕਾਗਰਤਾ, ਪੁੰਜ ਭਰਪੂਰਤਾ","ভর ঘনত্ব, ভর প্রাচুর্য, ভর ঘনত্ব, ভর প্রাচুর্য"
ਪੁੰਜ ਮੌਸਮ,ভর আবহাওয়া
ਪੁੰਜ ਨੁਕਸਾਨ,ভর ক্ষতি
ਪੁੰਜ ਘਣਤਾ,ভর ঘনত্ব
ਪੁੰਜ ਫੈਲਾਅ,ভর বিচ্ছুরণ
ਪੁੰਜ ਵੰਡ,ভর বিতরণ
ਪੁੰਜ ਭਿੰਨਤਾ,ভর বিচ্যুতি
ਪੁੰਜ ਸਮੀਕਰਨ,ভর সমীকরণ
ਪੁੰਜ ਸਮਾਨਤਾ,ভর সমতা
ਪੁੰਜ ਫੰਕਸ਼ਨ,ভর ফাংশন
ਪੁੰਜ ਨੁਕਸਾਨ,ভর ক্ষতি
ਮਾਸ ਬ੍ਰਿਲੀਅਨਸ ਕਾਨੂੰਨ,গণ ব্রিলিয়ান্স আইন
ਪੁੰਜ ਲਾਟ ਰੇਡੀਅਸ ਸਬੰਧ,ভর শিখা ব্যাসার্ধ সম্পর্ক
ਪੁੰਜ ਲਾਟ ਸਬੰਧ,ভর শিখা সম্পর্ক
ਪੁੰਜ ਦੀ ਗਤੀ,ভর গতি
ਪੁੰਜ ਸੰਖਿਆ,ভর সংখ্যা
ਇੱਕ ਚਲਦੇ ਕਣ ਦਾ ਪੁੰਜ,একটি চলমান কণার ভর
ਰੇਡੀਏਸ਼ਨ ਪੁੰਜ,বিকিরণ ভর
ਪੁੰਜ ਆਪਰੇਟਰ,ভর অপারেটর
ਪੁੰਜ ਬਿੰਦੂ,ভর বিন্দু
ਚੌੜਾ ਪਹਿਰੇਦਾਰ irradiator,প্রশস্ত ব্যান্ড ইরেডিয়েটর
ਪੁੰਜ ਪੁਨਰਗਠਨ,ভর পুনর্নবীকরণ
ਪੁੰਜ ਪ੍ਰਤੀਰੋਧਕਤਾ,ভর প্রতিরোধ ক্ষমতা
ਪੁੰਜ ਰੈਜ਼ੋਲੂਸ਼ਨ,ভর রেজল্যুশন
ਪੁੰਜ ਸਕੇਲ,ভর স্কেল
ਪੁੰਜ ਸਕੈਟਰਿੰਗ ਗੁਣਾਂਕ,ভর বিক্ষিপ্ত সহগ
"ਪੁੰਜ ਸਪੈਕਟ੍ਰੋਗ੍ਰਾਫ, ਪੁੰਜ ਸਪੈਕਟ੍ਰੋਗ੍ਰਾਫ","ভর স্পেকট্রোগ্রাফ, ভর বর্ণালীগ্রাফ"
"ਮਾਸ ਸਪੈਕਟ੍ਰਮ ਰਾਈਟਿੰਗ, ਮਾਸ ਸਪੈਕਟ੍ਰੋਗ੍ਰਾਫੀ","ভর স্পেকট্রাম লেখা, ভর স্পেকট্রোগ্রাফি"
ਪੁੰਜ ਸਪੈਕਟਰੋਮੀਟਰ ਪੁੰਜ ਸਪੈਕਟਰੋਮੀਟਰ,ভর স্পেকট্রোমিটার ভর স্পেকট্রোমিটার
ਪੁੰਜ ਸਪੈਕਟ੍ਰੋਮੈਟ੍ਰਿਕ ਵਿਸ਼ਲੇਸ਼ਣ,ভর স্পেকট্রোমেট্রিক বিশ্লেষণ
ਪੁੰਜ ਸਪੈਕਟ੍ਰੋਮੈਟ੍ਰਿਕ ਵਿਧੀ,ভর স্পেকট্রোমেট্রিক পদ্ধতি
ਪੁੰਜ ਸਪੈਕਟ੍ਰੋਮੈਟਰੀ,ভর বর্ণালিবীক্ষণ
ਪੁੰਜ ਸਪੈਕਟ੍ਰੋਮੈਟਰੀ,ভর বর্ণালিবীক্ষণ
ਪੁੰਜ ਸਪੈਕਟ੍ਰਮ,ভর বর্ণালী
ਪੁੰਜ ਸਪੈਕਟ੍ਰਮ ਵਕਰ,ভর বর্ণালী বক্ররেখা
ਵਿਰੋਧੀ ਭਾਰੀ ਸਮਰੱਥਾ,অ্যান্টি-ম্যাসিভ ক্ষমতা
"ਪੁੰਜ ਕੁਸ਼ਲਤਾ, ਪੁੰਜ ਪ੍ਰਵਿਰਤੀ (ਚੁੰਬਕੀ)","ভর দক্ষতা, ভর প্রবণতা (চুম্বকীয়)"
ਪੁੰਜ ਸਿੰਕ੍ਰੋਨਾਈਜ਼ਰ,ভর সিঙ্ক্রোনাইজার
ਪੁੰਜ ਚਿੱਤਰ,ভর ইমেজ
ਪੁੰਜ ਤਬਾਦਲਾ,ভর স্থানান্তর
ਪੁੰਜ ਤਬਾਦਲਾ ਸਿਸਟਮ,ভর স্থানান্তর সিস্টেম
ਪੁੰਜ ਪਹੁੰਚ,গণ প্রবেশাধিকার
ਪੁੰਜ ਯੂਨਿਟ,ভর একক
ਪੁੰਜ ਦੀ ਗਤੀ,ভর বেগ
ਪੁੰਜ-ਊਰਜਾ ਦੀ ਸੰਭਾਲ,ভর-শক্তি সংরক্ষণ
ਪੁੰਜ ਸੰਵੇਦਨਸ਼ੀਲ ਪਛਾਣਕਰਤਾ,ভর সংবেদনশীল শনাক্তকারী
ਪੁੰਜ ਲਾਭ ਵਕਰ,ভর লাভ বক্ররেখা
massau ਢੰਗ,মাসউ পদ্ধতি
ਮਾਸਟਰ ਨਿਊਕਲੀਅਸ,মাস্টার নিউক্লিয়াস
"ਸਜ਼ਾ, ਮਸਤ, ਨਟਦੀ, ਸਖ਼ਤ","শাস্তি, মাস্ত, নাটাদি, শক্তিশালী"
"ਗ੍ਰਾਂਟ ਸ਼ੀਟ, ਮਾਸਟਰਕਾਰਡ","গ্রান্ট শিট, মাস্টারকার্ড"
"ਕੰਟਰੋਲਰ ਸਰਕਟ, ਮਾਸਟਰ ਸਰਕਟ","কন্ট্রোলার সার্কিট, মাস্টার সার্কিট"
"ਮਾਸਟਰ ਘੜੀ, ਨਿਯੰਤਰਣ ਘੜੀ","মাস্টার ঘড়ি, নিয়ন্ত্রণ ঘড়ি"
ਮਾਸਟਰ ਗਣਿਤ ਕੈਲਕੁਲੇਟਰ,মাস্টার গাণিতিক ক্যালকুলেটর
"ਮਾਸਟਰ ਕੰਟਰੋਲਰ, ਕੇਂਦਰੀ ਕੰਟਰੋਲਰ ਬੋਰਡ","মাস্টার কন্ট্রোলার, সেন্ট্রাল কন্ট্রোলার বোর্ড"
ਮੁੱਖ ਸੰਪਤੀ,প্রধান সম্পত্তি
ਪ੍ਰਾਪਤੀਆਂ ਦਾ ਪ੍ਰਿੰਸੀਪਲ ਕੰਟਰੋਲਰ,কৃতিত্বের প্রধান নিয়ন্ত্রক
ਮਾਸਟਰ ਸੁਣਵਾਈ ਸਹਾਇਤਾ,মাস্টার হিয়ারিং এইড
"ਫਾਈਨਲ ਮਾਨੀਟਰ, ਮਾਸਟਰ ਮਾਨੀਟਰ","ফাইনাল মনিটর, মাস্টার মনিটর"
ਮਾਸਟਰ ਨਕਾਰਾਤਮਕ,মাস্টার নেতিবাচক
ਮਾਸਟਰ ਔਸਿਲੇਟਰ,মাস্টার অসিলেটর
"ਮਾਸਟਰ ਪਲੇਟ, ਮਾਸਟਰ ਪਲੇਟ","মাস্টার প্লেট, মাস্টার প্লেট"
ਪ੍ਰਮੁੱਖ ਰੁਟੀਨ,প্রধান রুটিন
ਗੁਰੂ ਨਮੂਨਾ,গুরু নমুনা
ਮਾਸਟਰ ਸਵਿੱਚ,মাস্টার সুইচ
ਮਾਸਟਰ ਡਿਸਪੈਚਰ,মাস্টার প্রেরণকারী
ਮੈਚ,ম্যাচ
ਮੇਲ ਖਾਂਦਾ ਡਬਲ,ডবল মিলেছে
ਮੇਲ ਖਾਂਦਾ ਰੁਕਾਵਟ,মিলে যাওয়া প্রতিবন্ধকতা
ਮੇਲ ਖਾਂਦਾ ਲੋਡ,মিলে যাওয়া লোড
ਮੇਲ ਖਾਂਦਾ ਵਿਰੋਧ,মিলিত প্রতিরোধ
ਮੇਲ ਖਾਂਦਾ ਅੰਤ,মিলে যাওয়া শেষ
ਮੇਲ ਖਾਂਦੀ ਟਰਾਂਸਮਿਸ਼ਨ ਲਾਈਨ,মিলিত ট্রান্সমিশন লাইন
ਮੇਲ ਖਾਂਦਾ,ম্যাচিং
ਮੇਲ ਖਾਂਦਾ ਕਾਰਡ,ম্যাচিং কার্ড
ਮੇਲ ਖਾਂਦਾ ਡਾਇਆਫ੍ਰਾਮ,ম্যাচিং ডায়াফ্রাম
ਮੇਲ ਖਾਂਦਾ ਰੁਕਾਵਟ,সামঞ্জস্যপূর্ণ প্রতিবন্ধকতা
ਮੇਲ ਖਾਂਦੀ ਸਮੱਸਿਆ,ম্যাচিং সমস্যা
ਮੇਲ ਖਾਂਦਾ ਪਾਊਡਰ,ম্যাচিং পাউডার
ਮੇਲ ਖਾਂਦਾ ਪਾਊਡਰ,ম্যাচিং পাউডার
ਮੇਲ ਖਾਂਦਾ ਟ੍ਰਾਂਸਫਾਰਮਰ,ম্যাচিং ট্রান্সফরমার
"ਪਦਾਰਥਕ ਸਰੀਰ, ਪਦਾਰਥਕ ਵਸਤੂ","বস্তুগত দেহ, বস্তুগত বস্তু"
ਪੁੰਜ ਵਾਪਸੀ,ভর প্রত্যাহার
ਪਦਾਰਥ ਊਰਜਾ,পদার্থ শক্তি
ਪਦਾਰਥ ਊਰਜਾ ਖੇਤਰ,পদার্থ শক্তি ক্ষেত্র
ਵਸਤੂ ਸੁਰੱਖਿਆ ਕਾਰਕ,পণ্য নিরাপত্তা ফ্যাক্টর
ਪੁੰਜ ਮਾਧਿਅਮ,ভর মাধ্যম
grit,কঙ্কর
ਪਦਾਰਥ ਦਾ ਕਣ,পদার্থের কণা
"ਅਸਲੀ ਉਤਪਾਦ, ਵਸਤੂ ਉਤਪਾਦ","আসল পণ্য, পণ্য পণ্য"
ਵਸਤੂ ਪ੍ਰਤੀਕ,বস্তুর প্রতীক
ਪੁੰਜ ਸਿਸਟਮ,ভর সিস্টেম
ਤਰਲ ਟੈਸਟ ਰਿਐਕਟਰ,তরল পরীক্ষা চুল্লি
ਪੁੰਜ ਲਹਿਰ,ভর তরঙ্গ
ਮਾਮਲੇ ਵਾਲੀਅਮ ਭਾਗ,ব্যাপার ভলিউম উপাদান
"ਪੁੰਜ, ਪੁੰਜ","ভর, ভর"
ਗਣਿਤਿਕ ਆਉਟਪੁੱਟ,গাণিতিক আউটপুট
"ਗਣਿਤਿਕ ਤਰਕ, ਗਣਿਤਿਕ ਤਰਕ","গাণিতিক যুক্তি, গাণিতিক যুক্তি"
ਗਣਿਤ ਦਾ ਆਪਰੇਟਰ,গাণিতিক অপারেটর
ਗਣਿਤਿਕ ਪੈਂਡੂਲਮ,গাণিতিক পেন্ডুলাম
ਗਣਿਤਿਕ ਭੌਤਿਕ ਵਿਗਿਆਨ,গাণিতিক পদার্থবিদ্যা
ਗਣਿਤ ਪ੍ਰੋਗਰਾਮਿੰਗ,গাণিতিক প্রোগ্রামিং
ਗਣਿਤਿਕ ਬਣਤਰ,গাণিতিক গঠন
"ਗਣਿਤਿਕ ਫਿਲਟਰ, ਗਣਿਤਿਕ ਫਿਲਟਰ","গাণিতিক ফিল্টার, গাণিতিক ফিল্টার"
"ਮੈਟਰਿਕਸ, ਮੈਟਰਿਕਸ, ਮੈਟਰਿਕਸ","ম্যাট্রিক্স, ম্যাট্রিক্স, ম্যাট্রিক্স"
ਮੈਟਰਿਕਸ ਡੀਕੋਡਰ,ম্যাট্রিক্স ডিকোডার
"ਗੈਂਗੂ ਪ੍ਰਭਾਵ, ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਭਾਵ","গ্যাঙ্গু প্রভাব, ম্যাট্রিক্স প্রভাব"
ਮੈਟ੍ਰਿਕਸ ਤੱਤ,ম্যাট্রিক্স উপাদান
ਮੈਟਰਿਕਸ ਸਮੀਕਰਨ,ম্যাট্রিক্স সমীকরণ
ਮੈਟ੍ਰਿਕਸ ਮਕੈਨਿਕਸ,ম্যাট্রিক্স মেকানিক্স
ਮੈਟ੍ਰਿਕਸ ਗੁਣਾ,ম্যাট্রিক্স গুণ
ਮੈਟਰਿਕਸ ਆਪਰੇਟਰ,ম্যাট্রিক্স অপারেটর
ਮੈਟਰਿਕਸ ਸਪੈਕਟ੍ਰੋਫੋਟੋਮੈਟਰੀ,ম্যাট্রিক্স স্পেকট্রোফটোমেট্রি
"ਮੈਟਰਿਕਸ, ਮੈਟਰਿਕਸ","ম্যাট্রিক্স, ম্যাট্রিক্স"
"ਮੈਟਰਿਕਸ, ਮੈਟਰਿਕਸ","ম্যাট্রিক্স, ম্যাট্রিক্স"
"ਪਦਾਰਥ, ਪਦਾਰਥ","বস্তু, পদার্থ"
ਮੈਟਰ ਫੀਲਡ ਥਿਊਰੀ,বিষয় ক্ষেত্র তত্ত্ব
ਪੁੰਜ ਲਹਿਰ,ভর তরঙ্গ
ਪੁੰਜ ਮੁਕਤ ਅਸਮਾਨ,ভর মুক্ত আকাশ
ਮੈਟੀਸਨ ਨਿਯਮ,ম্যাটিসেন শাসন
ਚਟਾਈ antenna,গদি অ্যান্টেনা
ਅਧਿਕਤਮ,সর্বোচ্চ
"ਸਭ ਤੋਂ ਉੱਚਾ, ਸਭ ਤੋਂ ਉੱਚਾ, ਸਭ ਤੋਂ ਉੱਚਾ, ਉੱਚਾ, ਉੱਚਾ","সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ"
ਅਧਿਕਤਮ ਸੰਪੂਰਨ ਮੁੱਲ,সর্বোচ্চ পরম মান
ਅਧਿਕਤਮ ਔਸਤ ਰੇਂਜ,সর্বোচ্চ গড় পরিসীমা
ਸਭ ਤੋਂ ਉੱਚਾ ਉਬਾਲਣ ਬਿੰਦੂ,সর্বোচ্চ ফুটন্ত পয়েন্ট
ਵੱਧ ਤੋਂ ਵੱਧ ਫੈਲਾਅ,সর্বাধিক বিস্তার
ਵੱਧ ਤੋਂ ਵੱਧ ਪ੍ਰਵਾਹ ਘਣਤਾ,সর্বাধিক প্রবাহ ঘনত্ব
ਅਸਲੀ ਸਕੈਨਿੰਗ ਬਾਰੰਬਾਰਤਾ,মূল স্ক্যানিং ফ্রিকোয়েন্সি
ਵੱਧ ਤੋਂ ਵੱਧ ਸੰਭਵ ਏਨਕੋਡਿੰਗ,সর্বাধিক সম্ভাব্য এনকোডিং
ਅਧਿਕਤਮ ਮਿਨ ਥਰਮਿਸਟਰ ਅਧਿਕਤਮ ਮਿਨ ਥਰਮਿਸਟਰ,সর্বোচ্চ মিন থার্মিস্টর সর্বোচ্চ মিন থার্মিস্টর
ਉੱਚਤਮ ਮੋਡੂਲੇਸ਼ਨ ਬਾਰੰਬਾਰਤਾ,সর্বোচ্চ মডুলেশন ফ্রিকোয়েন্সি
ਸਭ ਤੋਂ ਵੱਡਾ ਮਾਡਿਊਲਸ ਨਿਯਮ,সর্বশ্রেষ্ঠ মডুলাস নিয়ম
ਸਭ ਤੋਂ ਵੱਡਾ ਮਾਪ ਸਿਧਾਂਤ,সর্বশ্রেষ্ঠ পরিমাপ উপপাদ্য
ਅਧਿਕਤਮ ਅਨੁਮਤੀਯੋਗ ਮਾਤਰਾ ਦੀ ਦਰ,সর্বাধিক অনুমোদিত পরিমাণ হার
ਅਧਿਕਤਮ ਮਨਜ਼ੂਰਸ਼ੁਦਾ ਪ੍ਰਵਾਹ,সর্বাধিক অনুমোদিত ফ্লাক্স
ਵੱਧ ਤੋਂ ਵੱਧ ਮਨਜ਼ੂਰ ਪੱਧਰ,সর্বাধিক অনুমোদিত স্তর
ਅਧਿਕਤਮ ਮਨਜ਼ੂਰ ਸੀਮਾ,সর্বাধিক অনুমোদিত পরিসীমা
ਅਧਿਕਤਮ ਮਨਜ਼ੂਰ ਮੁੱਲ,সর্বাধিক অনুমোদিত মান
ਅਧਿਕਤਮ ਰਿਸ਼ਤੇਦਾਰ ਗਲਤੀ,সর্বোচ্চ আপেক্ষিক ত্রুটি
ਸੰਭਾਵਨਾ ਸੈੱਟ,সম্ভাব্যতা সেট
ਵੱਧ ਤੋਂ ਵੱਧ ਰੋਕਥਾਮ,সর্বোচ্চ প্রতিরোধ
ਵੱਧ ਤੋਂ ਵੱਧ ਵਰਤੋਂਯੋਗ ਬਾਰੰਬਾਰਤਾ,সর্বাধিক ব্যবহারযোগ্য ফ্রিকোয়েন্সি
ਵੱਧ ਤੋਂ ਵੱਧ ਵਰਤੋਂਯੋਗ ਬਾਰੰਬਾਰਤਾ ਗੁਣਕ,সর্বাধিক ব্যবহারযোগ্য ফ্রিকোয়েন্সি গুণক
ਵੱਧ ਤੋਂ ਵੱਧ ਆਉਟਪੁੱਟ,সর্বোচ্চ আউটপুট
ਮੈਕਸਵੈੱਲ ਪੁਲ,ম্যাক্সওয়েল সেতু
ਮੈਕਸਵੈਲ ਕੰਪੋਨੈਂਟਸ,ম্যাক্সওয়েল উপাদান
ਮੈਕਸਵੈਲ ਸਮੀਕਰਨ,ম্যাক্সওয়েল সমীকরণ
ਮੈਕਸਵੈੱਲ ਤਣਾਅ,ম্যাক্সওয়েল চাপ
ਮੈਕਸਵੈੱਲ ਤਣਾਅ ਖੇਤਰ,ম্যাক্সওয়েল স্ট্রেস ক্ষেত্র
ਮੈਕਸਵੈੱਲ-ਬੋਲਟਸਮੈਨ ਵੰਡ ਕਾਨੂੰਨ,ম্যাক্সওয়েল-বোল্টসম্যান বন্টন আইন
ਮੈਕਸਵੈੱਲ-ਬੋਲਟਸਮੈਨ ਸਟੈਟਿਸਟਿਕਸ,ম্যাক্সওয়েল-বোল্টসম্যান পরিসংখ্যান
ਮੈਕਸਵੈੱਲ ਟਰਨ (ਯੂਨਿਟ),ম্যাক্সওয়েল টার্ন (ইউনিট)
ਮੈਕਸਵੈੱਲ ਵੰਡ ਨਿਯਮ,ম্যাক্সওয়েল বন্টন নিয়ম
ਮੈਕਸਵੈਲ ਸਮੀਕਰਨ,ম্যাক্সওয়েল সমীকরণ
ਮੈਕਸਵੈੱਲ ਦਾ ਕਾਨੂੰਨ,ম্যাক্সওয়েলের আইন
ਮੈਕਸਵੈਲ ਵੇਲੋਸਿਟੀ-ਪੋਰਟਫੋਲੀਓ ਕਾਨੂੰਨ,ম্যাক্সওয়েল বেগ-পোর্টফোলিও আইন
ਮੈਕਸਵੈਲ ਥਿਊਰੀ,ম্যাক্সওয়েল তত্ত্ব
ਮੈਕਸਵੈੱਲ ਦੀ ਇਕਾਈ,ম্যাক্সওয়েলের ইউনিট
ਮੈਕਸਵੇਲੀ ਵੰਡ,ম্যাক্সওয়েলি বিতরণ
ਮੈਕਸਵੈਨੇਲੀ ਆਰਾਮ ਦਾ ਸਮਾਂ,maxvanelli শিথিল সময়
ਮੈਕਸਵੇਲੀਅਨ ਵੇਗ-ਵੰਡ,ম্যাক্সওয়েলিয়ান বেগ-বন্টন
ਮਈ ਦਿਨ (ਐਮਰਜੈਂਸੀ ਸਿਗਨਲ),মেডে (জরুরি সংকেত)
ਪਾੜਾ ਤੋੜੋ,বিরতি ফাঁক
"ਮੈਕਲਿਓਡ ਗੇਜ, ਮੈਕਲਿਓਡ ਗੇਜ","ম্যাকলিওড গেজ, ম্যাকলিওড গেজ"
ਮਾਈਕ੍ਰੋਵੇਵ ਟਿਊਬ,মাইক্রোওয়েভ টিউব
"ਮੈਕਨ, ਉਲਝਿਆ ਹੋਇਆ","ম্যাকান, বিভ্রান্ত"
"ਬਣਾਉਣਾ, ਯਾਤਰਾ ਕਰਨਾ","তৈরী করা, ভ্রমণ করা"
ਮਤਲਬ,মানে
ਮਤਲਬ ਪੂਰਨ ਗਲਤੀ,মানে পরম ত্রুটি
ਮਤਲਬ ਪੂਰਨ ਵਿਸ਼ਾਲਤਾ,মানে পরম মাত্রা
ਮਤਲਬ ਸਮਾਈ ਗੁਣਾਂਕ,মানে শোষণ সহগ
ਮਤਲਬ ਪੂਰਨ ਅੱਖਰ,মানে পরম চরিত্র
ਮਤਲਬ ਕੋਣੀ ਗਤੀ,মানে কৌণিক গতি
ਮਤਲਬ ਖਗੋਲ-ਵਿਗਿਆਨਕ ਸਮਾਂ,মানে জ্যোতির্বিজ্ঞানের সময়
ਔਸਤ ਕੈਲੋਰੀ ਮਤਲਬ ਕੈਲੋਰੀ,গড় ক্যালোরি গড় ক্যালোরি
ਮਤਲਬ ਕਵਰੇਜ,মানে কভারেজ
ਮਤਲਬ ਸੈਂਟੀਗ੍ਰੇਡ ਕੈਲੋਰੀ,গড় সেন্টিগ্রেড ক্যালোরি
ਮਤਲਬ ਇਕਾਗਰਤਾ,মানে ঘনত্ব
ਮਤਲਬ ਵਕਰਤਾ,বক্রতা মানে
"ਮਤਲਬ ਡੂੰਘਾਈ, ਮਤਲਬ ਤੀਬਰਤਾ","মানে গভীরতা, মানে তীব্রতা"
"ਮਤਲਬ ਊਰਜਾ, ਮਤਲਬ ਊਰਜਾ","মানে শক্তি, গড় শক্তি"
"ਮਤਲਬ ਭੂਮੱਧ ਰੇਖਾ, ਮਤਲਬ ਤਿਰਛਾ","মানে বিষুবরেখা, মানে তির্যক"
ਮਤਲਬ ਗਲਤੀ,মানে ত্রুটি
"ਮਤਲਬ ਮੁਕਤ ਮਾਰਗ, ਮਤਲਬ ਮੁਕਤ ਮਾਰਗ","মানে মুক্ত পথ, মানে মুক্ত পথ"
"ਮਤਲਬ ਖਾਲੀ ਸਮਾਂ, ਮਤਲਬ ਖਾਲੀ ਸਮਾਂ",মুক্ত সময় মানে অবসর সময়
ਮਤਲਬ ਗਲੈਕਟਿਕ ਕੇਂਦਰੀ ਵੇਗ,মানে গ্যালাকটিক কেন্দ্রীয় বেগ
ਔਸਤ ਕਣ ਦਾ ਆਕਾਰ,গড় কণা আকার
ਰੇਡੀਏਸ਼ਨ ਦਾ ਮਤਲਬ ਹੈ ਤੀਬਰਤਾ,বিকিরণ মানে তীব্রতা
ਮਤਲਬ ਘਾਤਕ ਵਾਲੀਅਮ,মানে প্রাণঘাতী ভলিউম
"ਮਤਲਬ ਉਮਰ, ਮਤਲਬ ਉਮਰ","গড় বয়স, গড় বয়স"
ਮਤਲਬ ਜੀਵਨ ਭਰ,মানে আজীবন
"ਮਤਲਬ ਵਿਥਕਾਰ, ਮਤਲਬ ਲੰਬਕਾਰ","মানে অক্ষাংশ, গড় দ্রাঘিমাংশ"
ਵੱਧ ਤੋਂ ਵੱਧ ਉਚਾਈ ਦਾ ਮਤਲਬ ਹੈ,মানে সর্বোচ্চ উচ্চতা
ਔਸਤ ਰੇਖਿਕ ਵਹਾਅ,গড় রৈখিক প্রবাহ
ਮਤਲਬ ਮਾਡਿਊਲਸ,মানে মডুলাস
ਚੰਦਰ ਪੈਰੀਜੀ ਗਤੀ,চন্দ্র পেরিজি গতি
ਨਿਊਟ੍ਰੋਨ ਔਸਤ ਉਮਰ,নিউট্রন গড় বয়স
ਮੈਰੀਡੀਅਨ ਦਾ ਮਤਲਬ ਹੈ,মানে মেরিডিয়ান
ਮਤਲਬ ਆਮ ਤਣਾਅ,মানে স্বাভাবিক চাপ
ਮਤਲਬ ਪੜਾਅ ਪਰਿਵਰਤਨ,গড় ফেজ ভ্যারিয়েন্স
ਮਤਲਬ ਸੰਭਾਵਨਾ ਵੇਗ,মানে সম্ভাব্যতা বেগ
ਮਤਲਬ ਉਤਪਾਦ,মানে পণ্য
ਮਤਲਬ ਅਨੁਪਾਤਕ,মানে সমানুপাতিক
ਮਤਲਬ ਰੇਡੀਅਸ ਵੇਗ,মানে ব্যাসার্ধের বেগ
ਮਤਲਬ ਸੀਮਾ,গড় পরিসীমা
ਮਤਲਬ ਪ੍ਰਤੀਕਰਮ ਦੀ ਮਿਆਦ,গড় প্রতিক্রিয়া সময়কাল
ਮਤਲਬ ਰਿਫ੍ਰੈਕਸ਼ਨ,মানে প্রতিসরণ
ਮਤਲਬ ਸਮੁੰਦਰ ਦਾ ਪੱਧਰ,মানে সমুদ্রপৃষ্ঠ
ਸੂਰਜੀ ਦਿਨ ਦਾ ਮਤਲਬ ਹੈ,মানে সৌর দিন
ਮਤਲਬ ਸੂਰਜੀ ਸਮਾਂ,মানে সৌর সময়
ਮਤਲਬ ਖਾਸ ਗਰਮੀ,মানে নির্দিষ্ট তাপ
"ਮਤਲਬ ਗਤੀ, ਮਤਲਬ ਗਤੀ, ਮਤਲਬ ਗਤੀ","গড় গতি, গড় গতি, গড় গতি"
ਮਤਲਬ ਸਰਕਲ ਪਲੇਨ,মানে বৃত্ত সমতল
ਡਿਵੀਏਸ਼ਨ ਵਰਗ ਦਾ ਮਤਲਬ,বিচ্যুতি স্কয়ার গড়
ਵਿਸਥਾਪਨ ਵਰਗ ਦਾ ਮਤਲਬ ਹੈ,স্থানচ্যুতি বর্গ মানে
ਗਲਤੀ ਵਰਗ ਦਾ ਮਤਲਬ,ত্রুটি বর্গ গড়
ਗਲਤੀ ਵਰਗ ਦਾ ਮਤਲਬ ਅਨੁਮਾਨ,ত্রুটি বর্গক্ষেত্র মানে অনুমান
ਬੋਲਣ ਵਾਲੀ ਕਲਾਸ ਦਾ ਮਤਲਬ ਹੈ,কথ্য শ্রেণীর মানে
ਮਾਪ ਦਾ ਮਤਲਬ ਵਰਗ ਲੰਬਾਈ,মাত্রা গড় বর্গাকার দৈর্ঘ্য
ਵੇਗ ਵਰਗ ਦਾ ਮਤਲਬ,বেগ বর্গ গড়
ਮਤਲਬ ਤਣਾਅ,মানে চাপ
ਮਤਲਬ ਸੂਰਜ,মানে সূর্য
ਔਸਤ ਬਾਕੀ ਉਮਰ,গড় অবশিষ্ট বয়স
ਮਤਲਬ ਟੋਨ,মানে টোন
ਮਤਲਬ ਟ੍ਰੈਜੈਕਟਰੀ,মানে পথচলা
"ਮਤਲਬ, ਮਤਲਬ ਮੁੱਲ","গড়, গড় মান"
ਮੱਧ ਅੱਧਾ ਜਹਾਜ਼,মাঝারি অর্ধেক সমতল
ਮਤਲਬ ਪ੍ਰਮੇਯ,মানে উপপাদ্য
ਮਤਲਬ ਪਰਿਵਰਤਨ,মানে বৈচিত্র
ਮਤਲਬ ਵੇਗ,মানে বেগ
ਮਤਲਬ ਧਰਤੀ,মানে পৃথিবী
ਮਤਲਬ ਸਮਾਂ,মানে সময়
ਇੰਟਰੱਪਟ-ਮੀਨ-ਟਾਈਮ,interrupt-mean-time
