Bengali,Kannada
ফ্রিকোয়েন্সি বিভাগ  মাল্টিপ্লেক্সিং,ಆವರ್ಗಾರಿ ಕಾರ್ಯ  ಬಹುವಚನ
ফ্রিকোয়েন্সি ব্যাঙিং,ಆವರ್ತನ ಕಪ್ಪೆ
ফ্রিকোয়েন্সি অফসেট,ಆವರ್ತನ ಆಫ್‌ಸೆಟ್
ফ্রিকোয়েন্সি পুনরায় ব্যবহার,ಆವರ್ತನ ಮರುಬಳಕೆ
ফ্রিকোয়েন্সি শিফট কীিং,ಆವರ್ತನ ಶಿಫ್ಟ್ ಕೀಯಿಂಗ್
সামনের অংশ,ಮುಂಭಾಗ
সামনের অংশ  কম্পিউটার,ಮುಂಭಾಗ  ಕಂಪ್ಯೂಟರ್
সামনের অংশ  নিয়ামক,ಮುಂಭಾಗ  ನಿಯಂತ್ರಕ
সামনের অংশ  প্রসেসর,ಮುಂಭಾಗ  ಸಂಸ್ಕರಕ
সম্মুখ প্যানেল,ಮುಂಭಾಗದ ಫಲಕ
সম্পূর্ণ অ্যাডার,ಪೂರ್ಣ ಆಡ್ಡರ್
সম্পূর্ণ দ্বৈত,ಪೂರ್ಣ ಡ್ಯುಪ್ಲೆಕ್ಸ್
সম্পূর্ণ দ্বৈত অপারেশন,ಪೂರ್ಣ ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಕಾರ್ಯಾಚರಣೆ
সম্পূর্ণ দ্বৈত  সংক্রমণ,ಪೂರ್ಣ ದ್ಯುರುಕು  ರೋಗ ಪ್ರಸಾರ
সম্পূর্ণ গ্রুপ,ಪೂರ್ಣ ಗುಂಪು
সম্পূর্ণ মডেম,ಪೂರ್ಣ ಮೋಡೆಮ್
পূর্ণ-স্ক্রিন সম্পাদনা,ಪೂರ್ಣ ಪರದೆಯ ಸಂಪಾದನೆ
পূর্ণ পর্দা  প্রক্রিয়াজাতকরণ,ಪೂರ್ಣ ಪರದೆ  ಸಂಸ್ಕರಣೆ
সম্পূর্ণ সাবট্র্যাক্টর,ಪೂರ್ಣ ಸಬ್ಟ್ರಾಕ್ಟರ್
সম্পূর্ণ সংযুক্ত  অন্তর্জাল,ಸಂಪೂರ್ಣವಾಗಿ ಸಂಪರ್ಕಗೊಂಡಿದೆ  ಜಾಲ
সম্পূর্ণ  বন্ধনীযুক্ত  স্বরলিপি,ಸಂಪೂರ್ಣ  ಆವರಣವಾದ  ನಿದರ್ಶನ
সম্পূর্ণ ছিদ্রযুক্ত  টেপ,ಸಂಪೂರ್ಣವಾಗಿ ರಂದ್ರ  ಟೇಪೆ
ফাংশন,ಕಾರ್ಯ
কার্যকরী নকশা,ಕ್ರಿಯಾಶೀಲತೆ
ফাংশন কোড,ಕಾರ್ಯ ಕೋಡ್
ফাংশন  গণনাযোগ্যতা,ಕಾರ್ಯ  ಲೆಕ್ಕಾಚಾರ
ফাংশন  ঘোষণা  বিবৃতি,ಕಾರ್ಯ  ಪ್ರಕಟಿಸುವುದು  ಹೇಳಿಕೆ
ফাংশন অঙ্ক,ಕಾರ್ಯ ಅಂಕಿಯ
ফাংশন উপাদান,ಕ್ರಿಯಾಶೀಲತೆ
ফাংশন-অমুলু-  টিওন রুটিন,ಫಂಕ್ಷನ್-ಇವಾಲುವಾ-  ಟಿಯಾನ್ ವಾಡಿಕೆಯ
ফাংশন জেনারেটর,ಕಾರ್ಯ ಜನರೇಟರ್
ফাংশন গর্ত,ಕಾರ್ಯ ರಂಧ್ರ
ফাংশন কী,ಕಾರ್ಯ ಕೀ
ফাংশন কীবোর্ড,ಕಾರ್ಯ ಕೀಬೋರ್ಡ್
ফাংশন নাম,ಕಾರ್ಯದ ಹೆಸರು
ফাংশন পোর্ট,ಕಾರ್ಯ ಪೋರ್ಟ್
ফাংশন রেফারেন্স,ಕಾರ್ಯ ಉಲ್ಲೇಖ
ফাংশন  সাবপ্রগ্রাম,ಕಾರ್ಯ  ಉಪ ಪ್ರೋಗ್ರಾಂ
ফাংশন সুইচ,ಕಾರ್ಯ ಸ್ವಿಚ್
ফাংশন টেবিল,ಕಾರ್ಯಪದ್ದಿನ
কেবলমাত্র পঠনযোগ্য  স্মৃতি,ಫ್ಯೂಸಬಲ್ ಓದಲು ಮಾತ್ರ  ನೆನಪು
ঝাপসা সেট,ಅಸ್ಪಷ್ಟ ಸೆಟ್
খেলা তত্ত্ব,ಆಟದ ಸಿದ್ಧಾಂತ
গ্যাং পাঞ্চ,ಗಂಡು ಮುನಿ
গ্যাপ চরিত্র,ಅಂತರ ಅಕ್ಷರ
গ্যাপ ডিজিট,ಅಂತರ -ಅಂಕಿಯ
গ্যাপ স্ক্যাটার,ಗ್ಯಾಪ್ ಸ್ಕ್ಯಾಟರ್
আবর্জনা,ಕಸ
আবর্জনা সংগ্রহ,ಕಸ ಸಂಗ್ರಹ
আবর্জনা  আবর্জনা  (গিগো),ಕಸದಲ್ಲಿ  ಕಸದಿಂದ ಹೊರಗಡೆ  (ಗಿಗೊ)
গ্যাস প্যানেল,ಅನಿಲ ಫಲಕ
গেট,ದ್ವಾರ
গেট পালস,ಗೇಟ್ ನಾಡಿ
লিখুন সংগ্রহ করুন,ಬರೆಯಿರಿ
সাধারণীকরণ  মার্কআপ  ভাষা,ಸಾಮಾನ್ಯೀಕರಿಸಿದ  ಮುಂಗೋಪ  ಭಾಷೆ
সাধারণীকরণ  বাছাই/মার্জ  কার্যক্রম,ಸಾಮಾನ್ಯೀಕರಿಸಿದ  ವಿಂಗಡಿಸಿ/ವಿಲೀನಗೊಳಿಸಿ  ಕಾರ್ಯಕ್ರಮ
সাধারণীকরণ  Subroutine,ಸಾಮಾನ್ಯೀಕರಿಸಿದ  ಪ್ರವಾಹದ
সাধারণ জরিপ,ಸಾಮಾನ್ಯ ಸಮೀಕ್ಷೆ
সাধারণ প্রোগ্রাম,ಸಾಮಾನ್ಯ ಕಾರ್ಯಕ್ರಮ
সাধারন ক্ষেত্রে  কম্পিউটার,ಸಾಮಾನ್ಯ ಉದ್ದೇಶ  ಕಂಪ್ಯೂಟರ್
সাধারন ক্ষেত্রে  ভাষা,ಸಾಮಾನ್ಯ ಉದ್ದೇಶ  ಭಾಷೆ
সাধারন ক্ষেত্রে  অপারেটিং সিস্টেম,ಸಾಮಾನ್ಯ ಉದ್ದೇಶ  ಕಾರ್ಯಾಚರಣಾ ವ್ಯವಸ್ಥೆ
সাধারন ক্ষেত্রে  কাগজ কার্ড,ಸಾಮಾನ್ಯ ಉದ್ದೇಶ  ಕಾಗದದ ಚೀಟಿ
সাধারন ক্ষেত্রে  নিবন্ধন,ಸಾಮಾನ್ಯ ಉದ್ದೇಶ  ನೋಂದಣಿ
সাধারন ক্ষেত্রে  সিস্টেম  সিমুলেটর,ಸಾಮಾನ್ಯ ಉದ್ದೇಶ  ವ್ಯವಸ್ಥೆಗಳು  ಸಂಚಾರಿ
সাধারণ নিবন্ধ,ಸಾಮಾನ್ಯ ನೋಂದಣಿ
সাধারণ রুটিন,ಸಾಮಾನ್ಯ ದಿನಚರಿ
সাধারণ ইউটিলিটি  ফাংশন,ಸಾಮಾನ್ಯ ಉಪಯುಕ್ತತೆ  ಕಾರ್ಯ
উত্পন্ন ঠিকানা,ರಚಿಸಿದ ವಿಳಾಸ
উত্পন্ন বহন,ರಚಿಸಿದ ಕ್ಯಾರಿ
উত্পন্ন ত্রুটি,ದೋಷವನ್ನು ಉಂಟುಮಾಡಿದ ದೋಷ
উত্পন্ন ফাংশন,ರಚಿಸಿದ ಕಾರ್ಯ
উত্পন্ন ডেটা  গ্রুপ,ರಚಿಸಿದ ಡೇಟಾ  ದೆವ್ವ
প্রজন্মের ডেটা  সেট,ಪೀಳಿಗೆಯ ದತ್ತ  ನಿಗದಿ
প্রজন্ম  সংখ্যা,ಉತ್ಪಾದನೆ  ಸಂಖ್ಯೆ
জেনেরিক নাম,ಸಾಮಾನ್ಯ ಹೆಸರು
জেনেরিক প্রোগ্রাম,ಸಾಮಾನ್ಯ ಕಾರ್ಯಕ್ರಮ
ভূ-স্টেশনারি,ಜಿಯೋ ಸ್ಟೇಷನಲ್
গিবসন মিক্স,ಗಿಬ್ಸನ್ ಮಿಶ್ರಣ
গ্লিচ,ಬಡಿ
গ্লোবাল কোড,ಜಾಗತಿಕ ಸಂಹಿತೆ
গ্লোবাল লক,ಜಾಗತಿಕ ಬಂಧ
গ্লোবাল অনুসন্ধান,ಜಾಗತಿಕ ಹುಡುಕಾಟ
গ্লোবাল সার্ভিস,ಜಾಗತಿಕ ಸೇವೆ
গ্লোবাল ভেরিয়েবল,ಜಾಗತಿಕ ವೇರಿಯಬಲ್
গ্লোবাল ভেরিয়েবল  প্রতীক,ಜಾಗತಿಕ ವೇರಿಯಬಲ್  ಚಿಹ್ನೆ
শব্দকোষ ফাংশন,ಗ್ಲಾಸರಿ ಕಾರ್ಯ
গো-ইয়ার্ড টোন,ಗೋ-ಫಾರ್ವರ್ಡ್ ಟೋನ್
গথিক চরিত্র  সেট,ಗೋಥಿಕ್ ಪಾತ್ರ  ನಿಗದಿ
করুণ  অবক্ষয়,ಸುಲಲಿತ  ಅವನತಿ
গ্রেড সূচক ফাইবার,ಶ್ರೇಣೀಕೃತ ಸೂಚ್ಯಂಕ ಫೈಬರ್
পরিষেবা গ্রেড,ಸೇವೆಯ ದರ್ಜೆಯ
ব্যাকরণ,ವ್ಯಾಕರಣ
দাদা টেপ,ಅಜ್ಜ ಟೇಪ್
গ্রাফ অনুসরণকারী,ಅನುಪಾತ
গ্রাফিক চরিত্র,ಗ್ರಾಫಿಕ್ ಪಾತ್ರ
গ্রাফিক ডেটা  হ্রাস,ಗ್ರಾಫಿಕ್ ಡೇಟಾ  ಕಡಿತ
গ্রাফিক ডেটা কাঠামো,ಗ್ರಾಫಿಕ್ ಡೇಟಾ ರಚನೆ
গ্রাফিক প্রদর্শন  কার্যক্রম,ಗ್ರಾಫಿಕ್ ಪ್ರದರ್ಶನ  ಕಾರ್ಯಕ್ರಮ
গ্রাফিক প্রদর্শন  রেজোলিউশন,ಗ್ರಾಫಿಕ್ ಪ್ರದರ್ಶನ  ಪರಿಹಲನ
গ্রাফিক প্রদর্শন  ইউনিট,ಗ್ರಾಫಿಕ್ ಪ್ರದರ್ಶನ  ಘಟಕ
গ্রাফিক  ডকুমেন্টেশন,ಪದಗಳ  ದಸ್ತಾವತಿ
গ্রাফিক ফাইল  রক্ষণাবেক্ষণ,ಗ್ರಾಫಿಕ್ ಫೈಲ್  ನಿರ್ವಹಣೆ
গ্রাফিক কাজ  প্রসেসর,ಗ್ರಾಫಿಕ್ ಕೆಲಸ  ಸಂಸ್ಕರಕ
গ্রাফিক ভাষা,ಗ್ರಾಫಿಕ್ ಭಾಷೆ
গ্রাফিক প্যানেল,ಗ್ರಾಫಿಕ್ ಫಲಕ
গ্রাফিক্স  পেরিফেরাল,ಹೆಗ್ಗಣ  ಬಾಹ್ಯ
গ্রাফিক্স চক্রান্তকারী,ಗ್ರಾಫಿಕ್ಸ್ ಪ್ಲಾಟರ್
গ্রাফিক্স রুটিন,ಗ್ರಾಫಿಕ್ಸ್ ದಿನಚರಿ
গ্রাফিক্স ট্যাবলেট,ಗ್ರಾಫಿಕ್ಸ್ ಟ್ಯಾಬ್ಲೆಟ್
ধূসর কোড,ಬೂದು ಸಂಹಿತೆ
গ্রিড চার্ট,ಗ್ರಿಡ್ ಚಾರ್ಟ್
গ্রস বিয়োগ,ಒಟ್ಟು ಮೈನಸ್
গ্রস প্লাস,ಗ್ರಾಸ್ ಪ್ಲಸ್
গ্রাউন্ড রিটার্ন  সার্কিট,ತಳಮಳ  ಸುತ್ತಾಟ
গ্রাউন্ড স্টার্ট,ತಳಮಳ
গ্রুপ ঠিকানা,ಗುಂಪು ವಿಳಾಸ
গ্রুপ কর্তৃপক্ষ,ಗುಂಪು ಅಧಿಕಾರ
গ্রুপ বিতরণ  ফ্রেম,ಗುಂಪು ಹಂಚಿಕೆ  ಚೌಕಟ್ಟು
দলবদ্ধ রেকর্ড,ಗುಂಪಿನ ದಾಖಲೆ
গোষ্ঠী নির্দেশ করে,ಗುಂಪು ಸೂಚಿಸುತ್ತದೆ
রেকর্ড গ্রুপিং,ದಾಖಲೆಗಳ ಗುಂಪು
দলের নাম,ತಂಡದ ಹೆಸರು
গ্রুপ পোল,ಸಮೀಕ್ಷೆ
গ্রুপ মুদ্রণ,ಗುಂಪು ಮುದ್ರಣ
গ্রুপ বিভাজক,ಗುಂಪು ವಿಭಜಕ
গার্ড ব্যান্ড,ಕಾವಲುಗಾರ
গার্ড সিগন্যাল,ಗಾರ್ಡ್ ಸಂಕೇತ
গাইডেন্স কোড,ಮಾರ್ಗದರ್ಶನ ಸಂಹಿತೆ
গাইড মার্জিন,ಮಾರ್ಗದರ್ಶಿ ಅಂಚು
গুল্প,ಬಿದ್ದು
অর্ধ ক্যারি,ಅರೆರೇಖೆ
অর্ধেক দ্বৈত,ಅರೆತಲೆ
অর্ধেক দ্বৈত  চ্যানেল,ಅರೆತಲೆ  ಚಾನಲ್
অর্ধ-দ্বৈত সার্কিট,ಅರ್ಧದಷ್ಟು ಸರ್ಕ್ಯೂಟ್
অর্ধেক দ্বৈত  অপারেশন,ಅರೆತಲೆ  ಕಾರ್ಯಾಚರಣೆ
অর্ধ-দ্বৈত পরিষেবা,ಅರ್ಧದಷ್ಟು-ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಸೇವೆ
অর্ধেক দ্বৈত  সংক্রমণ,ಅರೆತಲೆ  ರೋಗ ಪ್ರಸಾರ
অর্ধ নির্দেশ,ಅರ್ಧದಷ್ಟು ಸೂಚನೆ
অর্ধ তীব্রতা,ಅರ್ಧದಷ್ಟು
অর্ধ -পাথ,ಅರ್ಧದಷ್ಟು
অর্ধ গতি,ಅರೆ ಹುದ್ದೆ
হাফ-সাবট্র্যাক্টর,ಅರ್ಧಚಂದ್ರಾಕೃತಿಯ
হাফটোন প্লট করা,ಹಾಫ್ಫ್ಟೋನ್ ಪ್ಲಾಟಿಂಗ್
অর্ধ-শব্দ,ಅರೆಬಂದ
হামিং কোড,ಹ್ಯಾಮಿಂಗ್ ಕೋಡ್
হামিং দূরত্ব,ಸುತ್ತುವರಿಯುವ ಅಂತರ
হাতের খোঁচা পাঞ্চ,ಕೈ-ಫೀಡ್ ಪಂಚ್
হ্যান্ড-হোল্ড  ক্যালকুলেটর,ಕೈಯಲ್ಲಿ  ಕ್ಯಾಲ್ಕುಲೇಟರ್
হ্যান্ডলার,ದರ್ವಿತ
হাত বন্ধ,ಕೈ
সমর্পণ করা  পটভূমি,ಕೈಗೆಟುಕುವುದು  ಹಿನ್ನೆಲೆ
হাত সেট,ಕೈ ಹಾಕಿ
হাত কাঁপছে,ಕೈ ನಡುಗುವುದು
মুদ্রিত সংস্করণ,ಹದಗೆಟ್ಟ
হার্ড-অনুলিপি লগ,ಗಟ್ಟಿಮುಟ್ಟಾದ ಲಾಗ್
হার্ড-অনুলিপি ভিডিও  ইন্টারফেস,ಗಟ್ಟಿಮುಟ್ಟಾದ  ಅಂತರಸಂಪರ
হার্ড ডিস্ক,ಹಾರ್ಡ್ ಡಿಸ್ಕ್
হার্ড ত্রুটি,ಕಠಿಣ ದೋಷ
হার্ড সেক্টরিং,ಕಠಿಣ ವಲಯ
হার্ড স্টপ,ಹಾರ್ಡ್ ಸ್ಟಾಪ್
হার্ডওয়্যার,ಚರಂಡಿ
হার্ডওয়্যার চেক,ಹಾರ್ಡ್‌ವೇರ್ ಚೆಕ್
হার্ডওয়্যার ত্রুটি  পুনরুদ্ধার,ಹಾರ್ಡ್‌ವೇರ್ ದೋಷ  ಚೇತರಿಕೆ
হার্ডওয়্যার ভাষা,ಯಂತ್ರಕೋಪಿ ಭಾಷೆ
হার্ডওয়্যার শুল্ক,ಹಾರ್ಡ್‌ವೇರ್ ಸುಂಕ
হার্ড-ওয়্যারড,ಗಟ್ಟಿಮುಟ್ಟಾದ
হার্ডওয়্যারিং,ಗಡಸು
সুরেলা  বিকৃতি,ಸಾಮರಸ್ಯದ  ಅಸ್ಪಷ್ಟತೆ
সুরেলা  টেলিফোন রিঞ্জার,ಸಾಮರಸ್ಯದ  ದೂರವಾಣಿ ರಿಂಗರ್
হ্যাশ,ಒತ್ತು
হ্যাশ সূচক,ಹ್ಯಾಶ್ ಸೂಚ್ಯಂಕ
হ্যাশিং,ಹ್ಯಾಷಿ
হ্যাশিং অ্যালগরিদম,ಹ್ಯಾಶಿಂಗ್ ಅಲ್ಗಾರಿದಮ್
হ্যাশিং ফাংশন,ಹ್ಯಾಶಿಂಗ್ ಕಾರ್ಯ
হ্যাশিং কৌশল,ಹ್ಯಾಶಿಂಗ್ ತಂತ್ರ
হ্যাশ মোট,ಹ್ಯಾಶ್ ಒಟ್ಟು
হ্যাশ মান,ಹ್ಯಾಶ್ ಮೌಲ್ಯ
শিরোনাম,ತಲೆಗಾರ
শিরোনাম কার্ড,ಹೆಪ್ಪರ್ ಕಾರ್ಡ್
শিরোনাম লেবেল,ಹೆನರ್ ಲೇಬಲ್
শিরোনাম বিভাগ,ಹೆಡರ್ ವಿಭಾಗ
শিরোনাম শীট,ವಶವಾಗು
মাথা ফাঁক,ತಲೆಯ ಅಂತರ
শিরোনাম,ಶಿರೋನಾಮೆ
শিরোনাম রেকর্ড,ಶಿರೋನಾಮೆಯ ದಾಖಲೆಗಳು
ধরে রাখা,ನಡೆ
দ্বিধা,ಹಿಂಜರಿಯುವುದು
হেটেরোডিন  অভ্যর্থনা,ಭಿನ್ನಾಭಿಪ್ರಾಯ  ಆರತಕ್ಷತೆ
হেটেরোডিন  পুনরাবৃত্তি,ಭಿನ್ನಾಭಿಪ್ರಾಯ  ಪುನರಾವರ್ತಕ
ভিন্ন ভিন্ন  মাল্টিপ্লেক্স,ಭಿನ್ನಜಾತಿಯ  ಬಹುಪರಣ
ভিন্ন ভিন্ন  অন্তর্জাল,ಭಿನ್ನಜಾತಿಯ  ಜಾಲ
হিউরিস্টিক,ಕವಚ
হিউরিস্টিক পদ্ধতি,ಹ್ಯೂರಿಸ್ಟಿಕ್ ವಿಧಾನ
হেক্সাডেসিমাল,ಷೂಕ್ಸಿನೀಲ್
হেক্সাডেসিমাল  ধ্রুবক,ಷೂಕ್ಸಿನೀಲ್  ನಿರಂತರ
হেক্সাডেসিমাল  স্বরলিপি,ಷೂಕ್ಸಿನೀಲ್  ನಿದರ್ಶನ
হেক্স প্যাড,ಹೆಕ್ಸ್ ಪ್ಯಾಡೆ
লুকানো লাইন,ಗುಪ್ತ ರೇಖೆ
লুকানো লাইন  অপসারণ,ಗುಪ್ತ ರೇಖೆ  ತೆಗೆಯುವುದು
শ্রেণিবদ্ধ  শ্রেণিবদ্ধকরণ,ಕ್ರಮಾನುಗತಕ್ಕೆ ಸಂಬಂಧಿಸಿದ  ವರ್ಗೀಕರಣ
শ্রেণিবদ্ধ  কম্পিউটার  অন্তর্জাল,ಕ್ರಮಾನುಗತಕ್ಕೆ ಸಂಬಂಧಿಸಿದ  ಕಂಪ್ಯೂಟರ್  ಜಾಲ
শ্রেণিবদ্ধভাবে  সিঙ্ক্রোনাইজড  অন্তর্জাল,ಕ್ರಮಾನುಗತ ರೀತಿಯಲ್ಲಿ  ಸಿಂಕ್ರೊನೈಸ್ ಮಾಡಿದ  ಜಾಲ
শ্রেণিবদ্ধ  অন্তর্জাল,ಕ್ರಮಾನುಗತಕ್ಕೆ ಸಂಬಂಧಿಸಿದ  ಜಾಲ
শ্রেণিবদ্ধ  কাঠামো,ಕ್ರಮಾನುಗತಕ್ಕೆ ಸಂಬಂಧಿಸಿದ  ರಚನೆ
হায়ারার্কি,ಶ್ರೇಣಮಾನ
হায়ারার্কি অফ  অপারেশন,ಶ್ರೇಣಿ  ಕಾರ್ಯಾಚರಣೆ
উচ্চ ঠিকানা,ಹೆಚ್ಚಿನ ಉದ್ದೇಶ
উচ্চ বাইট,ಉನ್ನತ ವಾಯ
উচ্চ ঘনত্ব,ಹೆಚ್ಚಿನ ಸಾಂದ್ರತೆ
উচ্চ তরঙ্গ  বিতরণ  ফ্রেম,ಹೆಚ್ಚಿನ ಆವರ್ತನ  ವಿತರಣೆ  ಚೌಕಟ್ಟು
উচ্চ স্তরের সংকলক,ಉನ್ನತ ಮಟ್ಟದ ಕಂಪೈಲರ್
উচ্চ স্তরের ডেটা লিঙ্ক নিয়ন্ত্রণ,ಉನ್ನತ ಮಟ್ಟದ ಡೇಟಾ ಲಿಂಕ್ ನಿಯಂತ್ರಣ
উচ্চস্তর  এসেম্বলার,ಉನ್ನತ ಮಟ್ಟ  ಷೋಬರೆ
উচ্চ স্তরের উত্স  কোড,ಉನ್ನತ ಮಟ್ಟದ ಮೂಲ  ಸಂಹಿತೆ
উচ্চ আলো,ಅಧಿಕ ಬೆಳಕು
উচ্চ আদেশ  অবস্থান,ಉನ್ನತ ಕ್ರಮ  ಸ್ಥಾನ
উচ্চ পাস,ಎತ್ತರದ ಪಾಸ್
উচ্চ পারদর্শিতা  সরঞ্জাম,ಉನ್ನತ ಪ್ರದರ್ಶನ  ಉಪಕರಣ
উচ্চ মুষ্ট্যাঘাত,ಎತ್ತರದ ಗಾಡಿ
উচ্চ গতি বহন,ಹೈಸ್ಪೀಡ್ ಕ್ಯಾರಿ
উচ্চ গতির পাঠক,ಅತಿ ವೇಗದ ಓದುಗ
উচ্চ ব্যবহার গ্রুপ,ಹೆಚ್ಚಿನ ಬಳಕೆಯ ಗುಂಪು
হাইওয়ে,ಹೆದ್ದಾರಿ
হাই-লো শুল্ক,ಹೈ-ಲೋ ಸುಂಕ
হিরাগানা,ಪೃಷ್ಠ
ইতিহাস ফাইল,ಹಿಸ್ಟರಿ ಫೈಲ್
ইতিহাস রান,ಇತಿಹಾಸ ಓಟ
আঘাত,ಹಿಟ್
উড়ে হিট  প্রিন্টার,ನೊಣದಲ್ಲಿ ಹಿಟ್  ಮುದ್ರಕ
লাইনে আঘাত করা,ಸಾಲಿನಲ್ಲಿ ಒತ್ತಿರಿ
আক্রমণ অনুপাত,ಹಿಟ್ ಅನುಪಾತ
সুবিধাটি ধরে রাখুন,ಸೌಲಭ್ಯವನ್ನು ಹಿಡಿದುಕೊಳ್ಳಿ
হোল্ডিং মরীচি,ಹಿಡಿದ ಕಿರಣ
সময় ধারণ,ಸಮಯ ಹಿಡಿದು
নির্দেশ রাখুন,ಸೂಚನೆಯನ್ನು ಹಿಡಿದುಕೊಳ್ಳಿ
প্যাটার্ন ধরে রাখুন,ಹೋಲ್ಡ್ ಪ್ಯಾಟರ್ನ್
হোলারিথ কার্ড,ಹಾಲೆರಿತ್ ಕಾರ್ಡ್
হোলারিথ কোড,ಹೊಲೆರಿತ್ ಕೋಡ್
হলোগ্রাম,ಹೊಲೊಗ್ರಾಮ್
হলোগ্রাফিক ভিত্তিক  পদ্ধতি,ಹೊಲೊಗ್ರಾಫಿಕ್ ಆಧಾರಿತ  ವ್ಯವಸ್ಥೆ
বাসার ঠিকানা,ಮನೆ ವಿಳಾಸ
হোম কী,ಮನೆ ಕೀಲ
হোম লুপ,ಮನೆಯ ಲೂಪ್
হোম নম্বর  পরিকল্পনা অঞ্চল,ಮನೆ ಸಂಖ್ಯೆ  ಯೋಜನಾ ಪ್ರದೇಶ
হোমিওস্ট্যাটিস,ಹೋಮಿಯೋಸ್ಟಾಟಿಸ್
বাসার অবস্থান,ಮನೆಯ ಸ್ಥಾನ
হোম রেকর্ড,ಮನೆಯ ದಾಖಲೆ
সমজাতীয়  অন্তর্জাল,ಏಕರೂಪದ  ಜಾಲ
হপার,ಕುಳಿ
অনুভূমিক ফিড,ಸಮತಲ ಆಹಾರ
অনুভূমিক রাস্টার  গণনা,ಸಮತಲ ರಾಸ್ಟರ್  ಎಣಿಕೆ
অনুভূমিক সিস্টেম,ಸಮತಲ ವ್ಯವಸ್ಥೆಯ
অনুভূমিক টেবিল,ಸಮತಲದ ಪಟ್ಟಿ
অনুভূমিক  সারণী  চরিত্র,ಸಮತಲವಾದ  ಲೇಪನ  ಪಾತ್ರ
অনুভূমিক  চারপাশে মোড়ানো,ಸಮತಲವಾದ  ವೃತ್ತಾಕಾರವಾಗಿ ಸುತ್ತು
হোস্ট,ಅತಿಥೆಯ
হোস্ট অ্যাপ্লিকেশন  কার্যক্রম,ಹೋಸ್ಟ್ ಅಪ್ಲಿಕೇಶನ್  ಕಾರ್ಯಕ್ರಮ
হোস্ট কম্পিউটার,ಹೋಸ್ಟ್ ಕಂಪ್ಯೂಟರ್
হোস্ট ইন্টারফেস,ಹೋಸ್ಟ್ ಇಂಟರ್ಫೇಸ್
হোস্ট নোড,ಆತಿಥ್ಯದ ಹೆಬ್ಬೆ
হোস্ট সুইচ,ಹೋಸ್ಟ್ ಸ್ವಿಚ್
হোস্ট সিস্টেম,ಆತಿಥ್ಯ)
হট চ্যাসিস,ಬಿಸಿ ಚಾಸಿಸ್
গরম স্ট্যান্ডিং,ಬಿಸಿ ನಿಂತ
হট জোন,ಬಿಸಿ ವಲಯ
গৃহস্থালি,ಮನೆ ಕಂಟಿಮಿ
গৃহস্থালি  অপারেশন,ಮನೆ ಕಂಟಿಮಿ  ಕಾರ್ಯಾಚರಣೆ
হাব,ಕೇಂದ್ರ
হাব লেআউট,ಹೂಬ್ ವಿನ್ಯಾಸ
মানব সহায়তা  মেশিন  অনুবাদ,ಮಾನವನ ನೆರವಿನ  ಯಂತ್ರ  ಭಾಷಾಂತರ
মানবমুখী  ভাষা,ಮಾನವ ಆಧಾರಿತ  ಭಾಷೆ
শিকার,ಬೇಟೆ
হাইব্রিড কয়েল,ಹೈಬದಿ ತಯಾರಕ
হাইব্রিড কম্পিউটার,ಹೈಬ್ರಿಡಿಕ್ ಕಂಪ್ಯೂಟರ್
হাইব্রিড ইন্টিগ্রেটেড  সার্কিট,ಹೈಬ್ರಿಡ್ ಸಂಯೋಜಿತ  ಸುತ್ತಾಟ
হাইব্রিড ইন্টারফেস,ಹೈಬ್ರಿಡ್‌ಪೋಕ್ಷಿ
হাইব্রিড  প্রোগ্রামিং,ಸಂಕರಜದ  ಪ್ರೋಗ್ರಾಮಿಂಗ್
হাইব্রিড সেট,ಮಿಶ್ರತಾರ
হাইব্রিড সিস্টেম,ಹೈಬ್ರಿಡಬಂ
হাইফেন ড্রপ,ಹಿಫೆನ್
পরিচয়  বিভাগ,ಗುರುತಿಸುವಿಕೆ  ವಿಭಾಗ
সনাক্তকারী,ಗುರುತಿಸಿಕೊಳ್ಳುವಿಕೆ
সনাক্তকারী শব্দ,ಗುರುತಿಸುವ ಪದ
পরিচয়,ಗುರುತು
পরিচয় উপাদান,ಗುರುತಿನ ಅಂಶ
পরিচয় গেট,ಗುರುತಿನ ಗೇಟ್
পরিচয় অপারেশন,ಗುರುತಿನ ಕಾರ್ಯಾಚರಣೆ
পরিচয় ইউনিট,ಗುರುತಿನ ಘಟಕ
নিষ্ক্রিয় চরিত্র,ಐಡಲ್ ಪಾತ್ರ
নিষ্ক্রিয় লাইন,ನಿಷ್ಕಪಟ ಸಾಲು
নিষ্ক্রিয় লাইন  সমাপ্তি,ನಿಷ್ಕಪಟ ಸಾಲು  ಮುಕ್ತಾಯ
নিষ্ক্রিয় লিঙ্ক,ಐಡಲ್ ಲಿಂಕ್
যদি এবং কেবল-  যদি উপাদান,If ಮತ್ತು only-  ಅಂಶವಾಗಿದ್ದರೆ
যদি এবং কেবল-  যদি গেট,If ಮತ್ತು only-  ಗೇಟ್ ಇದ್ದರೆ
যদি এবং কেবল-  অপারেশন যদি,If ಮತ್ತು only-  ಕಾರ್ಯಾಚರಣೆ ಇದ್ದರೆ
যদি রিপিটার,ರಿಪೀಟರ್ ಆಗಿದ್ದರೆ
