Kannada,Tamil
ಐಸೊಥರ್ಮಲ್ ಶೇಷ ಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್,சமவெப்ப எச்ச காந்தமாக்கல்
ಐಸೊಥರ್ಮಲ್ ಮಾದರಿ,சமவெப்ப மாதிரி
ಐಸೊಥರ್ಮಲ್ ಪ್ರಕ್ರಿಯೆ,சமவெப்ப செயல்முறை
ಐಸೊಥರ್ಮಲ್ ಚಲನೆ,சமவெப்ப இயக்கம்
ಐಸೊಥರ್ಮ್ ಅಸ್ಪಷ್ಟ ಶಕ್ತಿ,சமவெப்ப விலகல் ஆற்றல்
ವಾಯುಮಂಡಲ,அடுக்கு மண்டலம்
ಐಸೊಥರ್ಮಲ್ ಪ್ಲೇನ್,சமவெப்ப விமானம்
ವಿರೋಧಿ ಐಸೊಥರ್ಮಲ್ ಪರಿಣಾಮ,சமவெப்ப எதிர்ப்பு விளைவு
ಐಸೊಥರ್ಮ್ ಪರಿವರ್ತನೆ,சமவெப்ப மாற்றம்
ಐಸೊಥರ್ಮಲ್ ವಲಯ,சமவெப்ப மண்டலம்
ಐಸೊಥರ್ಮಲ್ ಪುಟ,சமவெப்ப பக்கம்
ಸಿಂಕ್ಯುಟ್ರೋನಿಕ್ ಶೀಲ್ಡ್,சிம்நியூட்ரானிக் கவசம்
ಸಮಸ್ಥಾನಿಗಳು,ஐசோடோப்புகள்
ಐಸೊಟೋಪಿಕ್ ಪರಿಣಾಮ,ஐசோடோபிக் விளைவு
ಐಸೊಟೋಪಿಕ್ ವಿನಿಮಯ,ஐசோடோபிக் பரிமாற்றம்
ಐಸೊಟೋಪಿಕ್ ಮಾದರಿ,ஐசோடோபிக் முறை
ಐಸೊಟೋಪಿಕ್ ಅನುಪಾತ,ஐசோடோபிக் விகிதம்
ಐಸೊಟೋಪಿಕ್ ಅನುಪಾತ ಮಾಪನ,ஐசோடோபிக் விகிதம் அளவீடு
ಐಸೊಟೋಪ್ ಐಸೊಲೇಟರ್,ஐசோடோப்பு தனிமைப்படுத்தி
ಐಸೊಟೋಪಿಕ್ ಡಿಸ್ಪ್ಲೇಸ್ಮೆಂಟ್ (ನ್ಯೂಕ್ಲಿಯರ್ ಐಸೊಟೋಪ್ ಡಿಸ್ಪ್ಲೇಸ್ಮೆಂಟ್),ஐசோடோபிக் இடப்பெயர்ச்சி (அணு ஐசோடோப்பு இடப்பெயர்ச்சி)
ಐಸೊಟೋಪಿಕ್ ಥೆರಪಿ (ರೇಡಿಯೋ ಆಕ್ಟಿವ್ ಐಸೊಟೋಪಿಕ್ ಥೆರಪಿ),ஐசோடோபிக் சிகிச்சை (ரேடியோ ஆக்டிவ் ஐசோடோபிக் சிகிச்சை)
ಐಸೊಟೋಪಿಕ್ ಪ್ರವೇಶ,ஐசோடோபிக் அணுகல்
ಸಮಸ್ಥಾನಿಗಳು,ஐசோடோப்புகள்
ಐಸೊಟೋಪಿಕ್ ಸಮೃದ್ಧಿ,ஐசோடோபிக் மிகுதி
ಐಸೊಟೋಪಿಕ್ ವಿಶ್ಲೇಷಣೆ,ஐசோடோபிக் பகுப்பாய்வு
ಐಸೊಟೋಪಿಕ್ ಪರಮಾಣು ದ್ರವ್ಯರಾಶಿ,ஐசோடோபிக் அணு நிறை
ಐಸೊಟೋಪಿಕ್ ಬ್ಯಾಂಡ್,ஐசோடோபிக் பட்டை
ಐಸೊಟೋಪಿಕ್ ವಾಹಕ,ஐசோடோபிக் கேரியர்
ಐಸೊಟೋಪಿಕ್ ಕ್ರೋನೋಮೀಟರ್,ஐசோடோபிக் காலமானி
ಐಸೊಟೋಪಿಕ್ ಗಡಿಯಾರ,ஐசோடோபிக் கடிகாரம்
ಐಸೊಟೋಪಿಕ್ ಸಂಯೋಜನೆ,ஐசோடோபிக் கலவை
ಐಸೊಟೋಪಿಕ್ ಸಾಂದ್ರತೆ,ஐசோடோபிக் செறிவு
ಐಸೊಟೋಪಿಕ್ ಸಂಯೋಜನೆ,ஐசோடோபிக் கலவை
ಐಸೊಟೋಪಿಕ್ ಡೇಟಿಂಗ್,ஐசோடோபிக் டேட்டிங்
ಐಸೊಟೋಪಿಕ್ ದುರ್ಬಲಗೊಳಿಸುವಿಕೆ,ஐசோடோபிக் நீர்த்தல்
ಐಸೊಟೋಪಿಕ್-ದುರ್ಬಲಗೊಳಿಸುವ ವಿಶ್ಲೇಷಣೆ,ஐசோடோபிக்-நீர்த்தல் பகுப்பாய்வு
ಐಸೊಟೋಪ್ ದುರ್ಬಲಗೊಳಿಸುವ ವಿಧಾನ ಐಸೊಟೋಪ್ ದುರ್ಬಲಗೊಳಿಸುವ ವಿಧಾನ,ஐசோடோப்பு நீர்த்த முறை ஐசோடோப்பு நீர்த்த முறை
ಐಸೊಟೋಪಿಕ್ ಸ್ಥಳಾಂತರ,ஐசோடோபிக் இடப்பெயர்ச்சி
ಐಸೊಟೋಪಿಕ್ ಪರಿಣಾಮ,ஐசோடோபிக் விளைவு
ಐಸೊಟೋಪಿಕ್ ಅಂಶಗಳು,ஐசோடோபிக் கூறுகள்
ಐಸೊಟೋಪಿಕ್ ಶ್ರೀಮಂತಿಕೆ,ஐசோடோபிக் செழுமை
ಐಸೊಟೋಪಿಕ್ ಸಮತೋಲನ,ஐசோடோபிக் சமநிலை
ಐಸೊಟೋಪಿಕ್ ನಿಯಂತ್ರಣ,ஐசோடோபிக் ஒழுங்குமுறை
ಐಸೊಟೋಪಿಕ್ ವಿನಿಮಯ ವಿಧಾನ,ஐசோடோபிக் பரிமாற்ற முறை
ಐಸೊಟೋಪಿಕ್ ವಿತರಣೆ,ஐசோடோபிக் விநியோகம்
ಐಸೊಟೋಪಿಕ್ ಪರವಾನಗಿದಾರ,ஐசோடோபிக் உரிமம் பெற்றவர்
ಐಸೊಟೋಪ್ ವಿಕಿರಣ,ஐசோடோப்பு கதிர்வீச்சு
ಐಸೊಟೋಪಿಕ್ ಗುರುತು,ஐசோடோபிக் மார்க்கிங்
ಐಸೊಟೋಪಿಕ್ ಅಣುಗಳು,ஐசோடோபிக் மூலக்கூறுகள்
ಐಸೊಟೋಪ್ ಸಂಖ್ಯೆ (ನ್ಯೂಟ್ರಾನ್ ಹೆಚ್ಚುವರಿ ಸಂಖ್ಯೆ),ஐசோடோப்பு எண் (நியூட்ரான் அதிகப்படியான எண்)
ಐಸೊಟೋಪಿಕ್ ಸ್ಥಳಾಂತರ,ஐசோடோபிக் இடப்பெயர்ச்சி
ಐಸೊಸ್ಟಾಟಿಕ್ ಸ್ಪಿನ್,ஐசோஸ்டேடிக் சுழல்
ಐಸೊಟೋಪಿಕ್ ಪರವಾನಗಿ,ஐசோடோபிக் உரிமம்
ಐಸೊಟೋಪಿಕ್ ಲೋಡ್,ஐசோடோபிக் சுமை
ಐಸೊಟೋಪ್,ஐசோடோப்பு
ಐಸೊಟ್ರಾನ್,ஐசோட்ரான்
"ಸಮಾನಾಂತರ, ಐಸೊಟ್ರೊಪಿಕ್","இணை, ஐசோட்ரோபிக்"
"ಐಸೊಟ್ರೊಪಿಕ್ ಆಂಟೆನಾ, ಯುನಿಪೋಲಾರ್ ಆಂಟೆನಾ","ஐசோட்ரோபிக் ஆண்டெனா, யூனிபோலார் ஆண்டெனா"
ಐಸೊಟ್ರೊಪಿಕ್ ದ್ರವ್ಯರಾಶಿ,ஐசோட்ரோபிக் நிறை
ಐಸೊಟೋಪಿಕ್ ವಾಹಕತೆ,ஐசோடோபிக் கடத்துத்திறன்
ಐಸೊಟೋಪಿಕ್ ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಮಾಧ್ಯಮ,ஐசோடோபிக் மின்கடத்தா ஊடகம்
ಐಸೊಟೋಪಿಕ್ ಡೈಎಲೆಕ್ಟ್ರಿಕ್ಸ್,ஐசோடோபிக் மின்கடத்தா
ಐಸೊಟೋಪಿಕ್ ಪ್ರಸರಣ,ஐசோடோபிக் பரவல்
ಐಸೊಟೋಪಿಕ್ ಸ್ಥಿತಿಸ್ಥಾಪಕ ಮಾಧ್ಯಮ,ஐசோடோபிக் மீள் ஊடகம்
ಐಸೊಟೋಪಿಕ್ ದ್ರವ,ஐசோடோபிக் திரவம்
ಐಸೊಟೋಪಿಕ್ ಹರಿವು,ஐசோடோபிக் ஃப்ளக்ஸ்
ಐಸೊಟ್ರೊಪಿಕ್ ರೂಪ,ஐசோட்ரோபிக் வடிவம்
ಸಮಸ್ಥಿತಿಯ ಒತ್ತಡ,ஐசோஸ்டேடிக் அழுத்தம்
ವೃತ್ತಾಕಾರದ ರೇಖೆ,வட்ட கோடு
ಐಸೊಟೋಪಿಕ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ஐசோடோபிக் அணி
ಐಸೊಟೋಪಿಕ್ ಮಾಧ್ಯಮ,ஐசோடோபிக் நடுத்தர
ಐಸೊಟೋಪಿಕ್ ಶಬ್ದ,ஐசோடோபிக் சத்தம்
ಐಸೊಟ್ರೊಪಿಕ್ ಆಂದೋಲಕ,ஐசோட்ரோபிக் ஆஸிலேட்டர்
ಐಸೊಟೋಪಿಕ್ ಪ್ಲೇನ್,ஐசோடோபிக் விமானம்
ಐಸೊಟೋಪಿಕ್ ವಿಕಿರಣ,ஐசோடோபிக் கதிர்வீச்சு
ಐಸೊಟೋಪಿಕ್ ಸ್ಕ್ಯಾಟರಿಂಗ್,ஐசோடோபிக் சிதறல்
ಐಸೊಟೋಪಿಕ್ ಉಷ್ಣ ಚಲನೆ,ஐசோடோபிக் வெப்ப இயக்கம்
ಐಸೊಟೋಪಿಕ್ ಉಷ್ಣ ಕಂಪನ,ஐசோடோபிக் வெப்ப அதிர்வு
ಐಸೊಟೋಪಿಕ್ ಪರವಾನಗಿದಾರ,ஐசோடோபிக் உரிமம் பெற்றவர்
ಐಸೊಮಾರ್ಫಿಸಂ,ஐசோமார்பிசம்
ಐಸೊಮಾರ್ಫಿಸಂ ಗುಂಪು,ஐசோமார்பிசம் குழு
ಐಸೊ ವೆಕ್ಟರ್,iso திசையன்
ಛೇದಿಸುವ ಸಂಚಯ ರಿಂಗ್,வெட்டும் குவிப்பு வளையம்
ಅಯಾನ್ ಸ್ಕ್ಯಾಟರಿಂಗ್ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿ ಅಯಾನ್ ಸ್ಕ್ಯಾಟರಿಂಗ್ ಸ್ಪೆಕ್ಟ್ರಮ್ ವೀಕ್ಷಣೆ,அயன் சிதறல் ஸ்பெக்ட்ரோஸ்கோபி அயன் சிதறல் ஸ்பெக்ட்ரம் கண்காணிப்பு
ಧ್ರುವೀಯತೆಯ ವಿಧಾನ,துருவமுனைப்பு முறை
"ಪುನರಾವರ್ತಿತ ವಿಘಟನೆಯ ಸಂಭವನೀಯತೆ, ಪುನರಾವರ್ತಿತ ವಿಘಟನೆಯ ಸಂಭವನೀಯತೆ","மறுசெயல் துண்டாக்கும் நிகழ்தகவு, மீண்டும் மீண்டும் கூறும் நிகழ்தகவு"
ಪುನರಾವರ್ತಿತ ವಿಘಟನೆಯ ಸಂಭವನೀಯತೆ,மீண்டும் கூறும் நிகழ்தகவு
ಪುನರಾವರ್ತನೆಯ ಮಿತಿ,மீண்டும் மீண்டும் வரம்பு
ಪುನರಾವರ್ತಿತ ಜಾಲರಿ,மறுமுறை கண்ணி
ಪುನರಾವರ್ತನೆ,மீண்டும் மீண்டும்
ಮರುಕಳಿಸುವ ಸಮೀಕರಣ,மறுநிகழ்வு சமன்பாடு
ಪುನರಾವರ್ತನೆಯ ಸೂತ್ರ,மீண்டும் மீண்டும் சூத்திரம்
ಪುನರಾವರ್ತಿತ ಕಾರ್ಯ,மறுநிகழ்வு செயல்பாடு
ಪುನರಾವರ್ತಿತ ಶ್ರೇಣಿ,மறுசெயல் வரிசை
ಪುನರಾವರ್ತಿತ ಅಳವಡಿಕೆ,சுழல் செருகல்
ನಿಖರವಾದ ಬಲೆ,சரியான பொறி
ಪುನರಾವರ್ತಿತ ಕ್ರಿಯೆ,மீண்டும் மீண்டும் நடவடிக்கை
ಆಂತರಿಕ ಚಲನಶಾಸ್ತ್ರ,உள் இயக்கவியல்
ಅಯಾನ್-ಲ್ಯಾಟಿಸ್,அயனி-லேட்டிஸ்
ಅಯಾನೀಕರಿಸುವ ಘಟನೆ,அயனியாக்கும் நிகழ்வு
ixion,ixion
ಜೆ ಆಂಟೆನಾ,ஜே ஆண்டெனா
ಜೆ-ಫ್ಯಾಕ್ಟರ್,ஜே-காரணி
ಜೆ-ಕಣ,ஜே-துகள்
ಜೆ-ಜೆ ಜೋಡಣೆ,ஜே-ஜே இணைப்பு
ಜೆ-ಜೆ ಕಪ್ಲಿಂಗ್ ಮಾಡೆಲ್,ஜே-ஜே இணைப்பு மாதிரி
ಜ್ಯಾಕ್,பலா
ಜ್ಯಾಕ್ ಸ್ಕ್ರೂ,பலா திருகு
ಜಾಕೋಬಿ ಚಿಹ್ನೆ,ஜேக்கபி சின்னம்
ಜಾಕೋಬಿಯನ್,யாக்கோபியன்
ಜಾಮಿನ್ ವಕ್ರೀಕಾರಕ ಸೂಚ್ಯಂಕ,ஜாமின் ஒளிவிலகல் குறியீடு
ಜಾಮ್ ಇಂಟರ್ಫೆರೋಮೀಟರ್,ஜாம் இன்டர்ஃபெரோமீட்டர்
"ಕನೆಕ್ಟರ್, ಜಮಾಕ್","இணைப்பான், ஜமாக்"
"ಸಂಪರ್ಕ, ಜಾಮ್","இணைப்பு, நெரிசல்"
ಜಾನೆಟ್,ஜேனட்
ಜಾನಸ್ ಟೆಕ್ನಿಕ್,ஜானஸ் டெக்னிக்
ಜೀನ್ಸ್ ಸ್ನಿಗ್ಧತೆಯ ಸಮೀಕರಣ,ஜீன்ஸ் பாகுத்தன்மை சமன்பாடு
"ಎಳೆತ, ಮರುಕಳಿಸುವಿಕೆ","ஜெர்க், மீள்வலி"
"ಜೆಟ್, ತಲೆ","ஜெட், தலை"
ಜೆಟ್-ರಾಕೆಟ್ ಪ್ರೊಪಲ್ಷನ್,ஜெட்-ராக்கெட் உந்துவிசை
ಜೆಟ್ ಹೊರಸೂಸುವಿಕೆ,ஜெட் கழிவுநீர்
ಜೆಟ್ ವಿಮಾನ,ஜெட் விமானம்
ಜೆಟ್ ಪ್ರೊಪಲ್ಷನ್,ஜெட் உந்துவிசை
ಜೆಟ್ ಪ್ರೊಪಲ್ಷನ್ ಇಂಧನ,ஜெட் உந்துவிசை எரிபொருள்
ಜೆಟ್ ಹರಿವು,ஜெட் ஓட்டம்
"ಜೆಟ್ ಅಪರ್ಶನ್, ಜೆಟ್ ಟಪೋನ್","ஜெட் அபார்ஷன், ஜெட் தபோன்"
ಜೆಟ್ ಧ್ವನಿ,ஜெட் ஒலி
ಚಾಲಿತ ವಾಹನ,இயங்கும் வாகனம்
ಪ್ರಧಾನ ಚಾಲಿತ ವಿಮಾನ,முதன்மையான உந்துதல் விமானம்
ಜೆಟ್ ನೀರು,ஜெட் வாட்டர்
ಜೆಟೆವಾನ್,ஜெட்வான்
ಶುಲ್ಕ,கட்டணம்
ಶುಲ್ಕ,கட்டணம்
ಲೋಡ್ ಆಗುತ್ತಿದೆ,ஏற்றுகிறது
ರತ್ನಿತ್,ரட்னிட்
ರತ್ನದ ಬೇರಿಂಗ್ಗಳು,ரத்தின தாங்கு உருளைகள்
ರತ್ನದ ರಿವೆಟ್,ரத்தின ரிவெட்
ವ್ಯವಸ್ಥೆಯ ಬದಲಾವಣೆ,அமைப்பு மாற்றம்
ನಡುಗುವಿಕೆ,நடுக்கம்
ನಡುಗುವ ನಾಡಿ,நடுக்கம் துடிப்பு
ಜಿಟ್ಟೆರಾನ್,ஜிட்டரோன்
ಪ್ರತಿಕ್ರಿಯೆ ಚಲನಶಾಸ್ತ್ರ,எதிர்வினை இயக்கவியல்
ಜೋಗ,ஜாக்
ಬೆರಳಾಡಿಸುವುದು,விரல்
ಜಾನ್ಸನ್ ರಾವ್,ஜான்சன் ராவ்
ಸಹ-ಸ್ವೀಕಾರ,இணை ஏற்பு
ಸಂಯೋಜಿತ ಕ್ಷಣ,இணைந்த தருணம்
ಜಂಟಿ ಧ್ರುವ,கூட்டு கம்பம்
ಜಾಲಿ ಪ್ಯಾರಾಫಿನ್ ವ್ಯಾಕ್ಸ್ ಫೋಟೋಮೀಟರ್,ஜாலியின் பாரஃபின் வாக்ஸ் போட்டோமீட்டர்
ಜಾಲಿ ಬಾಗಿದ,ஜாலி வளைந்த
ಪುಶ್ ಅಪ್ ಪರೀಕ್ಷೆ,புஷ் அப் சோதனை
ಜೌಲ್,ஜூல்
ಜೌಲ್-ಶಾಖ,ஜூல்-வெப்பம்
ಜೌಲ್ಮೀಟರ್,ஜூல்மீட்டர்
ಜೌಲ್-ಕ್ಲಾಸಿಯಸ್ ವೇಗ,ஜூல்-கிளாசியஸ் வேகம்
ಜೌಲ್-ಕೆಲ್ವಿನ್ ಗುಣಾಂಕ,ஜூல்-கெல்வின் குணகம்
ಜೌಲ್-ಕೆಲ್ವಿನ್ ಪರಿಣಾಮ,ஜூல்-கெல்வின் விளைவு
ಜೌಲ್-ಥಾಮ್ಸನ್ ಗುಣಾಂಕ,ஜூல்-தாம்சன் குணகம்
ಜೌಲ್-ಥಾಮ್ಸನ್ ಪರಿಣಾಮ,ஜூல்-தாம்சன் விளைவு
ಜೌಲ್ ಸಮಾನ,ஜூல் சமமான
ಜೌಲ್ ಕಾನೂನು,ஜூலின் சட்டம்
"ಸ್ಪೇಡ್, ಜಂಪ್, ಪ್ಲುಟಿ","மண்வெட்டி, ஜம்ப், புளுட்டி"
ಪ್ಲುಟಿ ನಿಷೇಧ,புளூட்டி தடை
ಜಂಪ್ ಪರಸ್ಪರ ಸಂಬಂಧ,ஜம்ப் தொடர்பு
ಜಂಪಕ್,ஜம்பக்
ಜಿಗಿತ,குதித்தல்
ಒಪ್ಪಂದ,ஒப்பந்தம்
ಜಂಕ್ಷನ್ ಬ್ಯಾಟರಿ,சந்திப்பு பேட்டரி
ಒಪ್ಪಂದ ಹಿಡುವಳಿ,ஒப்பந்தம் வைத்தல்
ಜಂಕ್ಷನ್ ಡಿಟೆಕ್ಟರ್,சந்திப்பு கண்டறிதல்
"ಜಂಕ್ಷನ್ ಲೇಸರ್, ಜಂಕ್ಷನ್ ಲೇಸರ್","சந்தி லேசர், சந்தி லேசர்"
ಸಂಗಮ ಸ್ಥಳ,சங்கமிக்கும் இடம்
ಒಪ್ಪಂದದ ಕಂಬ,ஒப்பந்த துருவம்
ಒಪ್ಪಂದ ವರ್ಗಾವಣೆ,ஒப்பந்த பரிமாற்றம்
ಜಂಕ್ಷನ್-ಟೆಟ್ರೋಡ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್,சந்திப்பு-டெட்ரோட் டிரான்சிஸ்டர்
ಜಂಕ್ಷನ್-ಟ್ರಯೋಡ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್,சந்திப்பு-டிரையோட் டிரான்சிஸ்டர்
"ಸಂಧಿಕರ್, ಜಂಕ್ಟರ್","சந்திகர், சந்திப்பு"
ಸರಿಯಾದ ಉಚ್ಚಾರಾಂಶ,சரியான எழுத்து
ನೈಸರ್ಗಿಕ ಶ್ರುತಿ,இயற்கை ட்யூனிங்
"ಸನ್ನಿಧಿ, ಸಾಮೀಪ್ಯ","சந்நிதி, அருகாமை"
ಕೆ-ಥೆಸಾರಸ್,கே-திசரஸ்
ಕೆ-ಬ್ಯಾಂಡ್,கே-பேண்ட்
ಕೆ-ರೇ ಕಿರಣ,கே-ரே கற்றை
ಕೆ-ಕ್ಯಾಪ್ಚರ್,கே-பிடிப்பு
ಕೆ-ಗ್ರಾಹಕ,கே-ரிசெப்டர்
ಕೆ-ಸಂಯೋಗ,கே-இணைப்பு
ಕೆ-ಎಲೆಕ್ಟ್ರಾನ್,k-எலக்ட்ரான்
ಕೆ-ಎಲೆಕ್ಟ್ರಾನ್ ಕ್ಯಾಪ್ಚರ್,கே-எலக்ட்ரான் பிடிப்பு
ಸ್ಥಿರ (ಘಟಕ),நிலையான (அலகு)
ಕೆ-ಫ್ಯಾಕ್ಟರ್ ನಿರ್ದಿಷ್ಟ ಗಾಮಾ ವಿಕಿರಣ ಗುಣಾಂಕ,K-காரணி குறிப்பிட்ட காமா கதிர்வீச்சு குணகம்
ಕೆ-ಮೆಸನ್,கே-மேசன்
ಕೆ-ವರ್ಗ,கே-வகுப்பு
ಕೆ-ರಜೆ,கே-விடுமுறை
ಕ್ವೇಸರ್ ಪರಿಣಾಮ,குவாசர் விளைவு
"ಕೆಲಿಡೋಸ್ಕೋಪ್, ಕೆಲಿಡೋಸ್ಕೋಪ್","கலைடாஸ்கோப், கலைடாஸ்கோப்"
ಕ್ಯಾಲಿಟ್ರಾನ್ ಆಂದೋಲಕ,காலிட்ரான் ஆஸிலேட்டர்
ಕಲುಜಾ ಸಿದ್ಧಾಂತ,கலுசா கோட்பாடு
ಕ್ಯಾಲ್ವಿನ್ ಕೇ,கால்வின் கே
ಕ್ಯಾನನ್,நியதி
"ಕಪ್ಪ ಮೇಸನ್ಸ್, ಕೆ-ಮೇಸನ್ಸ್","கப்பா மேசன்ஸ், கே-மேசன்ஸ்"
ಕಾರ್ಮನ್ ಗೊಂದಲದ ಹಾದಿ,கார்மன் குழப்பமான பாதை
ಕಾರ್ನಾಫ್ ನಕ್ಷೆ,கார்னாஃப் வரைபடம்
ಕೆಟರ್ನ ಅನಗ್ರಾಮ್ ಲೋಲಕ,கெட்டோரின் அனகிராம் ஊசல்
ಅನಿಲ ಉಷ್ಣ ವಾಹಕತೆ,வாயு வெப்ப கடத்துத்திறன்
ಕ್ಯಾಥೋಡ್,கத்தோட்
ಕ್ಯಾಟಯಾನ್,கேஷன்
ಪ್ರತಿಫಲಿತ ಆಪ್ಟಿಕಲ್ ಸಿಸ್ಟಮ್,பிரதிபலிப்பு ஒளியியல் அமைப்பு
ಕೇಸರಿ,குங்குமப்பூ
ಜೀವನ ಚಕ್ರ,வாழ்க்கை சுழற்சி
ಬದುಕುಳಿಯುವ ವೋಲ್ಟೇಜ್,உயிர் மின்னழுத்தம்
ನೌಕಾಯಾನ,படகோட்டம்
ಕೆಲಿಡೋಫೋನ್,கேலிடோபோன்
ಕೆಲ್ನರ್ ಐಪೀಸ್,கெல்னர் கண் இமை
ಕೆಲ್ವಿನ್ ಅಂದಾಜು,கெல்வின் தோராயம்
ಕೆಲ್ವಿನ್ ಸಮತೋಲನ,கெல்வின் சமநிலை
ಕೆಲ್ವಿನ್ ಕೆಳಗೆ,கெல்வின் கீழே
ಕೆಲ್ವಿನ್ ಹೆಲ್ಮ್ಹೋಲ್ಟ್ಜ್ ಸಿದ್ಧಾಂತ,கெல்வின் ஹெல்ம்ஹோல்ட்ஸ் கோட்பாடு
"ಕೆಲ್ವಿನ್ ತಾಪಮಾನ, ಕೆಲ್ವಿನ್ ಮಾಪಕ","கெல்வின் வெப்பநிலை, கெல்வின் அளவுகோல்"
ಕೆಲ್ವಿನ್ ತಾಪಮಾನ,கெல்வின் வெப்பநிலை
ಕೆಲ್ವಿನ್ ಫೈಟ್ ಘಟಕಗಳು,கெல்வின் சண்டை கூறுகள்
ಕೆಲ್ವಿನ್ ಪರಿಚಲನೆಯ ಪ್ರಮೇಯ,கெல்வின் சுற்றும் தேற்றம்
ಕೆಲ್ವಿನ್ ಲೀಸ್ಟ್ ಎನರ್ಜಿ ಥಿಯರಮ್,கெல்வின் குறைந்த ஆற்றல் தேற்றம்
ಕೆಲ್ವಿನ್ ಪುರಾವೆ,கெல்வின் ஆதாரம்
ಕೆಲ್ವಿನ್ ಸೇತುವೆ,கெல்வின் பாலம்
ಕೆಂಡಾಲ್ ಪರಿಣಾಮ,கெண்டல் விளைவு
ಕ್ಯಾನೋಟ್ರಾನ್,canotron
ಕರ್ಮ,கர்மா
ಕೆರ್ಮನ್ ಸ್ಥಿರ,கெர்மன் மாறிலி
ಕರ್ನಲ್ಗಳು,கர்னல்கள்
ಕೆರ್ ಕೋಶ,ker செல்
ಕೆರ್ ಘಟಕ,கெர் கூறு
ಕೆರ್ ಅವರ ನಿರಂತರ,கெர் நிலையானது
ಕೆರ್ ಅವರ ದ್ಯುತಿವಿದ್ಯುತ್ ಪರಿಣಾಮ,கெர்ரின் ஒளிமின்னழுத்த விளைவு
ಕೆರ್ ಮ್ಯಾಗ್ನೆಟೋ-ಆಪ್ಟಿಕಲ್ ಪರಿಣಾಮ,கெர்ர் காந்த-ஒளியியல் விளைவு
ಕ್ಯೂ-ಮ್ಯಾಗ್ನೆಟೋಮೀಟರ್,Q-காந்தமானி
"ಕೀ, ಪರದೆ, ಕೀ","திறவுகோல், திரை, திறவுகோல்"
"ಕೀ ಬೋರ್ಡ್, ಕರ್ಟನ್ ಬಾರ್","சாவி பலகை, திரைப் பட்டை"
ಕೀಬೋರ್ಡ್ ಉಪಕರಣ,விசைப்பலகை கருவி
ಕೀ ಬೋರ್ಡ್ ರಂದ್ರ,கீ போர்டு துளைப்பான்
ಕೀಲಿ ನಾಕ್,முக்கிய தட்டு
"ಕೋಡ್ ಮಾಡ್ಯುಲೇಶನ್, ಕೀ ಮಾಡ್ಯುಲೇಶನ್","குறியீடு பண்பேற்றம், முக்கிய பண்பேற்றம்"
ಆರಂಭಿಕ ಸ್ವರ,தொடக்க உயிர்
ಕೀಲಿಕೈ,கீயிங் ஆஃப்
ಕೀಲಿಕೈ,முக்கிய
ಪ್ರಮುಖ ನಾಡಿ,முக்கிய துடிப்பு
ಕೀ ಗುದ್ದುವುದು,முக்கிய குத்துதல்
ಕೋಡ್ ರವಾನೆ,குறியீடு அனுப்புதல்
ಮೂಲದ ಬಿಂದು,தோற்றப் புள்ளி
ಪ್ರಮುಖ ಪದ,முக்கிய சொல்
ಸಂಬಂಧಿತ ಕೀವರ್ಡ್ಗಳ ಸೂಚಕ,தொடர்புடைய முக்கிய வார்த்தைகள் காட்டி
ಕೀಲಿ ಬಾಂಡ್ ಸರ್ಕ್ಯೂಟ್,விசைப்பட்ட பிணைப்பு சுற்று
ಕೀ ಬೈಂಡಿಂಗ್,முக்கிய பிணைப்பு
ಕೀ,முக்கிய
ಕೀ ಅಡಾಪ್ಟರ್,முக்கிய அடாப்டர்
ಕೀಯಿಂಗ್,கீயிங்
ಕೀಲಿ ನಾಕ್,முக்கிய தட்டு
ಕೀಯಿಂಗ್ ಆವರ್ತನ,கீயிங் அதிர்வெண்
ಆನ್-ಆಫ್ ಮಾಡ್ಯುಲೇಶನ್,ஆன்-ஆஃப் மாடுலேஷன்
ಕೀಯಿಂಗ್ ನಾಡಿ,கீயிங் துடிப்பு
ಕೀಯಿಂಗ್ ತರಂಗ,விசை அலை
ಕೀಲಿಯಿಲ್ಲದ ಆಟ,சாவி இல்லாமல் விளையாடுவது
ಕೀ ಲಾಕ್ ಸ್ವಿಚ್,முக்கிய பூட்டு சுவிட்ச்
"ಕೀಸ್ಟೋನ್ ವಿರೂಪ, ಟ್ರೆಪೆಜಿಯಂ ವಿರೂಪ","கீஸ்டோன் சிதைவு, ட்ரேபீசியம் சிதைவு"
ಕೀ ಕ್ರೈಸಾಂಥೆಮಮ್,முக்கிய கிரிஸான்தமம்
ಪ್ರೊಜೆಕ್ಷನ್,கணிப்பு
ಪ್ರತಿರೋಧ,எதிர்ப்பு
ಕೇಬಲ್ ಬಳ್ಳಿಯ,கேபிள் தண்டு
ಕಿಕ್ ಸಾರ್ಟರ್,கிக் சார்ட்டர்
ಪ್ರತಿಪ್ರವಾಹ,எதிர் மின்னோட்டம்
"ಮೂತ್ರಪಿಂಡದ ಜಂಟಿ, ಮೂತ್ರಪಿಂಡದ ಜಂಕ್ಷನ್","சிறுநீரக கூட்டு, சிறுநீரக சந்திப்பு"
