Hindi,Kannada
प्रकाश दोलन,ಬೆಳಕಿನ ಆಂದೋಲನ
प्रकाशिक चालकता वर्धक,ಆಪ್ಟಿಕಲ್ ವಾಹಕತೆ ವರ್ಧಕ
प्रकाश-स्पंद,ಬೆಳಕಿನ ನಾಡಿ
रजत प्रदीप्ति प्रकाशन,ಸಿಲ್ವರ್ ಲೈಟ್ ಪಬ್ಲಿಕೇಷನ್ಸ್
हल्का घूसर,ಲೈಟ್ ಗ್ರ್ಯಾಬ್
"तापानुशीतन, प्रकाश करना","ಸಮಶೀತೋಷ್ಣ, ಬೆಳಕು"
प्रकाश क्षेत्र,ಬೆಳಕಿನ ಕ್ಷೇತ್ರ
"तड़ित, बिजली","ಮಿಂಚು, ಮಿಂಚು"
तड़ित निवर्तक,ಮಿಂಚಿನ ಪತ್ತೆಕಾರಕ
तड़ित चालक,ಮಿಂಚಿನ ವಾಹಕ
तड़ित जनित्र,ಮಿಂಚಿನ ಜನರೇಟರ್
तड़ित क्षति,ಮಿಂಚಿನ ಹಾನಿ
तडित सुरक्षा,ಮಿಂಚಿನ ರಕ್ಷಣೆ
तड़ित दंड,ಮಿಂಚಿನ ಮುಷ್ಕರ
तड़ित स्पेक्ट्रमिकी,ಮಿಂಚಿನ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿ
तड़ित आघात,ಮಿಂಚಿನ ಮುಷ್ಕರ
तडित महोर्मि,ಮಿಂಚಿನ ಉಲ್ಬಣ
तडित स्विच,ಮಿಂಚಿನ ಸ್ವಿಚ್
तड़ित ताप,ಮಿಂಚಿನ ಶಾಖ
प्रकाशरोधी,ಬೆಳಕಿನ ಪುರಾವೆ
काष्ठाभ पदार्थ,ಮರದ ವಸ್ತು
"सदृश, सजातीय, समदिश","ಏಕರೂಪದ, ಏಕರೂಪದ, ಏಕರೂಪದ"
समदिश समांतर बल,ಐಸೊಟ್ರೊಪಿಕ್ ಸಮಾನಾಂತರ ಬಲ
मोचन क्षण,ವಿಮೋಚನೆಯ ಕ್ಷಣ
उत्थापन गुणक,ಎತ್ತುವ ಅಂಶ
उत्थापन कर्षण अनुपात,ಎತ್ತುವ ಎಳೆತದ ಅನುಪಾತ
प्रकाश उत्सर्जक प्रकाश उत्सर्जक प्रकाश उत्सर्जक डायोड,ಬೆಳಕು ಹೊರಸೂಸುವ ಬೆಳಕು ಹೊರಸೂಸುವ ಬೆಳಕು ಹೊರಸೂಸುವ ಡಯೋಡ್
प्रकाश गन,ಬೆಳಕಿನ ಗನ್
प्रकाश बिन्दु,ಬೆಳಕಿನ ಬಿಂದು
प्रकाश संकेत,ಬೆಳಕಿನ ಸಂಕೇತ
प्रकाशसह,ಬೆಳಕಿನೊಂದಿಗೆ
"हल्का पीला, मंद पीत","ತಿಳಿ ಹಳದಿ, ತಿಳಿ ಹಳದಿ"
प्रकाश उत्पाद,ಬೆಳಕಿನ ಉತ್ಪನ್ನಗಳು
सीमा मान,ಮಿತಿ ಮೌಲ್ಯ
सीमांत धारा,ಕನಿಷ್ಠ ಪ್ರವಾಹ
सीमांत वक्र,ಕನಿಷ್ಠ ಕರ್ವ್
"सीमांत घनत्व, चरम घनत्व","ಮಾರ್ಜಿನಲ್ ಡೆನ್ಸಿಟಿ, ಎಕ್ಸ್ಟ್ರೀಮ್ ಡೆನ್ಸಿಟಿ"
कांतिमान सीमा,ಪ್ರಸ್ತುತ ಮಿತಿ
सीमांत संख्या,ಕನಿಷ್ಠ ಸಂಖ್ಯೆ
रेखा फोकसी नलिका,ಲೈನ್ ಫೋಕಸಿಂಗ್ ಟ್ಯೂಬ್
लाइन स्पंदित्र,ಲೈನ್ ಪಲ್ಸರ್
लाइन जाँचयंत्र,ಲೈನ್ ಪರೀಕ್ಷಕ
उर्विका रेखा,ಊರ್ವಿಕಾ ರೇಖಾ
रैखिक त्वरक,ರೇಖೀಯ ವೇಗವರ್ಧಕ
रैखिक प्रवर्धक,ರೇಖೀಯ ಆಂಪ್ಲಿಫಯರ್
रैखिक अनुनाद त्वरित्र,ಲೀನಿಯರ್ ರೆಸೋನೆನ್ಸ್ ವೇಗವರ್ಧಕ
द्रव मैनोमीटर,ದ್ರವ ಮಾನೋಮೀಟರ್
लीथियम सेल,ಲಿಥಿಯಂ ಕೋಶ
देहली विपर्याय,ದೆಹಲಿ ಆಂಟೊನಿಮ್ಸ್
"सीमा, सीमान्त","ಮಿತಿ, ಕನಿಷ್ಠ"
सीमा विश्लेषण,ಗಡಿ ವಿಶ್ಲೇಷಣೆ
"सीमा चक्र, चरम आयान चक्र","ಮಿತಿ ಚಕ್ರ, ತೀವ್ರ ವೈಶಾಲ್ಯ ಚಕ್ರ"
सीमा अभिकल्पना,ಗಡಿ ವಿನ್ಯಾಸ
चरम भार गुणक,ಗರಿಷ್ಠ ಲೋಡ್ ಅಂಶ
सीमा संख्या,ಮಿತಿ ಸಂಖ್ಯೆ
श्रव्यता की सीमा,ಶ್ರವ್ಯತೆಯ ವ್ಯಾಪ್ತಿ
त्रुटि सीमा,ದೋಷ ಶ್ರೇಣಿ
अनिर्धारिता सीमा,ಅನಿರ್ದಿಷ್ಟ ಮಿತಿ
रैखिक प्रत्यास्थता की सीमा,ಲೀನಿಯರ್ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ ಮಿತಿ
विभेदन की सीमा,ರೆಸಲ್ಯೂಶನ್ ವ್ಯಾಪ್ತಿ
निस्यंदक का सीमा बिन्दु,ಫಿಲ್ಟರ್ ಗಡಿ ಬಿಂದು
सीमा स्विच,ಮಿತಿ ಸ್ವಿಚ್
सीमांत वेग,ಕನಿಷ್ಠ ವೇಗ
सीमित संशोधन,ಸೀಮಿತ ತಿದ್ದುಪಡಿ
सीमित बंटन,ಸೀಮಿತ ವಿತರಣೆ
सीमित प्रतिवेश,ಸೀಮಿತ ಕೊಠಡಿ
सीमक,ಮಿತಿಗಾರ
सीमक डायोड,ಲಿಮಿಟರ್ ಡಯೋಡ್
"सीमक, सीमांत, चरम","ಮಿತಿ, ಕನಿಷ್ಠ, ತೀವ್ರ"
सीमांत कैथोड विभव,ಕನಿಷ್ಠ ಕ್ಯಾಥೋಡ್ ಸಂಭಾವ್ಯ
सीमांत कोष्ठिका,ಅಂಚಿನ ಕೋಶ
सीमांत प्रतिबंध,ಕನಿಷ್ಠ ನಿರ್ಬಂಧಗಳು
सीमांत चालकता,ಕನಿಷ್ಠ ವಾಹಕತೆ
सीमांत बंटन,ಕನಿಷ್ಠ ವಿತರಣೆ
सीमांत संतुलन,ಕನಿಷ್ಠ ಸಮತೋಲನ
सीमाकारी कारक,ಸೀಮಿತಗೊಳಿಸುವ ಅಂಶ
सीमांत आवृत्ति,ಕನಿಷ್ಠ ಆವರ್ತನ
"सीमक आयनिक गतिशीलता, चरम आयनिक गतिशीलता","ಸೀಮಿತ ಅಯಾನಿಕ್ ಚಲನಶೀಲತೆ, ತೀವ್ರ ಅಯಾನಿಕ್ ಚಲನಶೀಲತೆ"
सीमांत लम्बाई,ಕನಿಷ್ಠ ಉದ್ದ
सीमक याम्योत्तर,ಮಿತಿ ಮೆರಿಡಿಯನ್
सीमांत दोलन,ಕನಿಷ್ಠ ಆಂದೋಲನ
सीमन क्वांटम लब्धि,ಸೀಮಾನ್ ಕ್ವಾಂಟಮ್ ಗೇನ್
सीमक पद,ಮಿತಿ ಪೋಸ್ಟ್
सीमांत वेग,ಕನಿಷ್ಠ ವೇಗ
रैखिक लॉग अभिग्राही,ರೇಖೀಯ ಲಾಗ್ ರಿಸೀವರ್
"रैखिक त्वरित्र, लाइनेक","ಲೀನಿಯರ್ ಆಕ್ಸಿಲರೇಟರ್, ಲಿನಿಯಾಕ್"
लिंडनब्लेड ऐन्टेना,ಲಿಂಡೆನ್ಬ್ಲೇಡ್ ಆಂಟೆನಾ
"रेखा, लाइन, दीर्घतन्तु","ರೇಖೆ, ರೇಖೆ, ದೀರ್ಘವೃತ್ತ"
लाइन प्रवर्धक,ಲೈನ್ ಆಂಪ್ಲಿಫಯರ್
"रेखा आयाम नियंत्रक, क्षैतिज साइज नियंत्रक","ಲೈನ್ ಡೈಮೆನ್ಶನ್ ನಿಯಂತ್ರಕ, ಅಡ್ಡ ಗಾತ್ರದ ನಿಯಂತ್ರಕ"
लाइन क्षीणन,ಸಾಲಿನ ಕ್ಷೀಣತೆ
लाइन संतुलन,ಸಾಲಿನ ಸಮತೋಲನ
रेखा वंकन,ಸಾಲು ಗುರುತು
रेखा लोपन,ಸಾಲು ಬಿಟ್ಟುಬಿಡಿ
रेखा पृथुलन,ಸಾಲಿನ ಸ್ಥಗಿತ
लाइन की धारिता,ಸಾಲಿನ ಸಾಮರ್ಥ್ಯ
लाइन अभिलक्षण,ಸಾಲಿನ ಗುಣಲಕ್ಷಣಗಳು
लाइन परिपथ,ಲೈನ್ ಸರ್ಕ್ಯೂಟ್
लाइन की चालकता,ಲೈನ್ ವಾಹಕತೆ
लाइन स्थिरांक,ಸಾಲು ಸ್ಥಿರ
लाइन रज्जु,ಸಾಲಿನ ಹಗ್ಗ
लाइन युग्मन,ಸಾಲಿನ ಜೋಡಣೆ
रेखा स्फुरण,ಸಾಲು ಬೀಸು
लाइन धारा,ಲೈನ್ ಪ್ರಸ್ತುತ
रैखिक त्रुटि,ರೇಖೀಯ ದೋಷ
रेखा-घनत्व,ರೇಖೆಯ ಸಾಂದ್ರತೆ
रेखा विसरक,ಲೈನ್ ಡಿಫ್ಯೂಸರ್
लाइन विरूपण,ರೇಖೆಯ ಅಸ್ಪಷ್ಟತೆ
लाइन वितरक,ಸಾಲಿನ ವಿತರಕ
रेखा विभाजक,ಲೈನ್ ವಿಭಜಕ
लाइन विभव-पात,ಸಾಲಿನ ಸಂಭಾವ್ಯ
रेखा इलेक्ट्रोड,ಸಾಲಿನ ವಿದ್ಯುದ್ವಾರ
रेखा अल्पांश,ಸಾಲು ಅಲ್ಪಸಂಖ್ಯಾತರು
लाइन संकेत समकारी,ಲೈನ್ ಸಿಗ್ನಲ್ ಸಮೀಕರಣ
लाइन दोष,ಸಾಲಿನ ದೋಷ
लाइन भारण,ಸಾಲಿನ ಲೋಡ್
लाइन फिल्टर,ಲೈನ್ ಫಿಲ್ಟರ್
लाइन अन्वेषक,ಸಾಲಿನ ತನಿಖಾಧಿಕಾರಿ
रेखा स्फुरण,ಸಾಲು ಬೀಸು
रेखा प्रतिधाव स्पंद,ಲೈನ್ ಕೌಂಟರ್ಕರೆಂಟ್ ನಾಡಿ
रेखा आवृत्ति,ಸಾಲಿನ ಆವರ್ತನ
रेखा-फ्रेम आवृत्ति अनुपात,ಲೈನ್-ಫ್ರೇಮ್ ಆವರ್ತನ ಅನುಪಾತ
रेखा-ज्यामिति,ರೇಖಾ ರೇಖಾಗಣಿತ
रेखा ग्राफ,ರೇಖಾ ನಕ್ಷೆ
रेखा-प्रसंवादी,ಸಾಲು ಅನುವಾದ
रेखा जलफ़ोन,ರೇಖಾ ಜಲ್ಫೋನ್
रैखिक अपूर्णता,ರೇಖೀಯ ಅಪೂರ್ಣತೆ
रेखा सूचकांक,ಸಾಲಿನ ಸೂಚ್ಯಂಕ
लाइन का प्रेरकत्व,ರೇಖೆಯ ಇಂಡಕ್ಟನ್ಸ್
लाइन-विद्युत् रोधी,ಲೈನ್ ಇನ್ಸುಲೇಟರ್
रेखा तीव्रता,ಸಾಲಿನ ತೀವ್ರತೆ
लाइन जैक,ಲೈನ್ ಜ್ಯಾಕ್
रेखा कुंचीशिला तरंगरूप,ರೇಖಾ ಕುಂಚಿಶಿಲ ತರಂಗರೂಪ
लाइनगत संकेत स्तर,ಲೈನ್ ಸಿಗ್ನಲ್ ಮಟ್ಟ
लाइन अवस्थापन,ಸಾಲಿನ ಸ್ಥಾಪನೆ
लाइनजात क्षय,ವಂಶದ ಕೊಳೆತ
रेखा मॉनीटर नलिका,ಲೈನ್ ಮಾನಿಟರ್ ನಳಿಕೆಗಳು
क्रिया रेखा,ಕ್ರಿಯೆಯ ಸಾಲು
संधान रेखा,ಕೊಲಿಮೇಷನ್ ಲೈನ್
संरेखता की रेखा,ಜೋಡಣೆಯ ಸಾಲು
वक्रता-रेखा,ವಕ್ರತೆಯ ರೇಖೆ
नति-रेखा,ಸಾಲು ಸಾಲು
वियोजन-रेखा,ಪ್ರತ್ಯೇಕತೆಯ ಸಾಲು
तुल्य बंटन-रेखा,ಸಮಾನ ವಿತರಣಾ ರೇಖೆ
संतुलन-रेखा,ಸಮತೋಲನ ರೇಖೆ
अवपात रेखा,ಪತನದ ಸಾಲು
भ्रंश-रेखा,ದೋಷ ರೇಖೆ
प्रवाह-रेखा,ಹರಿವಿನ ರೇಖೆ
"फ्लक्स रेखा, अभिवाह-रेखा","ಫ್ಲಕ್ಸ್ ಲೈನ್, ಫ್ಲಕ್ಸ್ ಲೈನ್"
बल-रेखा,ಬಲ ರೇಖೆ
"संघट्ट-रेखा, टक्कर-रेखा","ಘರ್ಷಣೆ ರೇಖೆ, ಘರ್ಷಣೆ ರೇಖೆ"
प्रतिच्छेद-रेखा,ಛೇದನದ ಸಾಲು
नौचालन मार्ग,ಸಂಚರಣೆ ಮಾರ್ಗ
पात-रेखा,ಪತನದ ಸಾಲು
आघात-रेखा,ಸ್ಟ್ರೋಕ್ ಲೈನ್
स्थिति-रेखा,ಸ್ಥಿತಿ ರೇಖೆ
शीघ्रतम अवरोहण की रेखा,ಮೂಲದ ಸಾಲು
पृथक्करण-रेखा,ಪ್ರತ್ಯೇಕತೆಯ ಸಾಲು
अपरूपण प्रतिबल-रेखा,ಬರಿಯ ಒತ್ತಡದ ರೇಖೆ
दृष्टि-रेखा,ದೃಷ್ಟಿ ರೇಖೆ
दृष्टिरेखीय संचरण,ದೃಶ್ಯ ಪ್ರಸರಣ
दृष्ठिरेखीय रेडियो संचरण,ದೃಶ್ಯ ರೇಡಿಯೋ ಪ್ರಸರಣ
केन्द्रीय बिन्दुपथ-रेखा,ಕೇಂದ್ರ ಸ್ಥಾನ
प्रणोद रेखा,ಥ್ರಸ್ಟ್ ಲೈನ್
व्यावर्तन-रेखा,ಪಥದ ರೇಖೆ
लाइन प्रचालक,ಲೈನ್ ಆಪರೇಟರ್
लाइन दोलित्र,ಸಾಲಿನ ಆಂದೋಲಕ
रेखा-निर्गम,ಸಾಲಿನ ಔಟ್ಪುಟ್
रेखा निर्गम ट्रांसफार्मर,ಲೈನ್ ಔಟ್ಪುಟ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
लाइन पैड,ಲೈನ್ ಪ್ಯಾಡ್
रेखा आवर्तकाल,ಸಾಲಿನ ಅವಧಿ
रेखा मुद्रित्र,ಲೈನ್ ಪ್ರಿಂಟರ್
लाइन विकिरण,ರೇಖೆಯ ವಿಕಿರಣ
लाइन नियमन,ಸಾಲಿನ ನಿಯಂತ್ರಣ
लाइन रिले,ಲೈನ್ ರಿಲೇ
लाइन रिपीटर,ಸಾಲು ಪುನರಾವರ್ತಕ
लाइन प्रतिरोध,ಸಾಲಿನ ಪ್ರತಿರೋಧ
रेखा प्रतिचयन,ಸಾಲಿನ ಮಾದರಿ
रेखा मापनी,ಸಾಲಿನ ಪ್ರಮಾಣ
रैखिक क्रमवीक्षण,ರೇಖೀಯ ಸ್ಕ್ಯಾನಿಂಗ್
रेखा-प्रकीर्णन,ಸಾಲು ಸ್ಕ್ಯಾಟರಿಂಗ್
लाइन वरक,ಸಾಲಿನ ಕೆಲಸ
रेखा अनुक्रमिक तंत्र,ಸಾಲಿನ ಅನುಕ್ರಮ ವ್ಯವಸ್ಥೆ
लाइन की श्रेणी प्रतिबाधा,ರೇಖೆಯ ವ್ಯಾಪ್ತಿಯ ಪ್ರತಿರೋಧ
लाइन की शंट प्रवेश्यता,ರೇಖೆಯ ಷಂಟ್ ಪ್ರವೇಶಸಾಧ್ಯತೆಯನ್ನು
"लाइन संकेत, लाइन सिग्नल",ಲೈನ್ ಸಿಗ್ನಲ್ ಲೈನ್ ಸಿಗ್ನಲ್
रैखिक स्रोत (प्रकाश का),ರೇಖೀಯ ಮೂಲ (ಬೆಳಕಿನ)
रेखिल स्पेक्ट्रम,ರೇಖೀಯ ವರ್ಣಪಟಲ
रेखा प्रबलता,ಸಾಲಿನ ಶಕ್ತಿ
लाइन विस्तारक,ಲೈನ್ ಎಕ್ಸ್ಟೆಂಡರ್
लाइन स्विच,ಲೈನ್ ಸ್ವಿಚ್
रेखा तुल्यकालन सिग्नल,ಲೈನ್ ಸಿಂಕ್ರೊನೈಸೇಶನ್ ಸಿಗ್ನಲ್
अनुरेख तनाव,ಜಾಡಿನ ಒತ್ತಡ
रेखा खंड,ಲೈನ್ ವಿಭಾಗ
"रेखा संख्यांतरक, लाइन ट्रांसफॉर्मर","ಲೈನ್ ನಂಬರರ್, ಲೈನ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್"
रेखा संख्यांतरण,ಸಾಲು ಸಂಖ್ಯೆ
लाइन ट्रैप,ಸಾಲಿನ ಬಲೆ
लाइन समस्वरण,ಸಾಲಿನ ಶ್ರುತಿ
लाइन वोल्टता,ಲೈನ್ ವೋಲ್ಟೇಜ್
"रेखा विस्तार, रेखा चौड़ाई","ಸಾಲಿನ ಅಗಲ, ಸಾಲಿನ ಅಗಲ"
रेखा अनुक्रमिक रंगीन टेलीविजन,ಸಾಲಿನ ಅನುಕ್ರಮ ಬಣ್ಣದ ದೂರದರ್ಶನ
लाइन स्थायीकृत दोलित्र,ಲೈನ್ ಸ್ಥಿರಗೊಳಿಸಿದ ಆಂದೋಲಕ
वंश वृक्ष संरचना,ಕುಟುಂಬದ ಮರದ ರಚನೆ
"रैखीय, रैखिक, रेखाकार","ರೇಖೀಯ, ರೇಖೀಯ, ರೇಖೀಯ"
रैखिक अवशोषण गुणांक,ರೇಖೀಯ ಹೀರಿಕೊಳ್ಳುವ ಗುಣಾಂಕ
रैखिक ऐन्टेना,ರೇಖೀಯ ಆಂಟೆನಾ
रैखिक व्यूह,ರೇಖೀಯ ರಚನೆ
रेखीय ध्वनि प्रवर्धक,ರೇಖೀಯ ಧ್ವನಿ ಆಂಪ್ಲಿಫಯರ್
रैखिक पश्चगामी तरंग दोलित्र,ರೇಖೀಯ ಹಿಮ್ಮುಖ ತರಂಗ ಆಂದೋಲಕ
रैखिक द्विअपवर्तन,ರೇಖೀಯ ಡಬಲ್ ವಕ್ರೀಭವನ
"रैखिक बोलोमीटर, रैखिक तेजमापी","ಲೀನಿಯರ್ ಬೋಲೋಮೀಟರ್, ಲೀನಿಯರ್ ಹೈಡ್ರೋಮೀಟರ್"
रैखिक ज्वलन दर,ರೇಖೀಯ ದಹನ ದರ
रेखीय विदलन,ರೇಖೀಯ ಸೀಳು
रैखिक गुणांक,ರೇಖೀಯ ಗುಣಾಂಕ
रैखिक संघट्ट सोपानीपात,ಲೀನಿಯರ್ ಘರ್ಷಣೆ ಎಲಿವೇಟರ್
रैखिक अभिकलन अवयव,ರೇಖೀಯ ಗಣನೆಯ ಅಂಶ
रैखिक संबंधन,ರೇಖೀಯ ಸಂಪರ್ಕ
रैखिक नियंत्रण,ರೇಖೀಯ ನಿಯಂತ್ರಣ
रैखिक सहसम्बन्ध,ರೇಖೀಯ ಪರಸ್ಪರ ಸಂಬಂಧ
रैखिक धारा,ರೇಖೀಯ ಪ್ರಸ್ತುತ
"रैखिक विमा, रैखिक माप, रैखिक लम्बाई-चौड़ाई","ಲೀನಿಯರ್ ಡೈಮೆನ್ಷನ್, ಲೀನಿಯರ್ ಮಾಪನ, ಲೀನಿಯರ್ ಉದ್ದ-ಅಗಲ"
रैखिक दूरी,ರೇಖೀಯ ಅಂತರ
रैखिक प्रत्यास्थाता,ರೇಖೀಯ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
रैखिक इलेक्ट्रोड विधि,ಲೀನಿಯರ್ ಎಲೆಕ್ಟ್ರೋಡ್ ವಿಧಾನ
रैखिक अल्पांश,ರೇಖೀಯ ಅಲ್ಪಸಂಖ್ಯಾತ
रैखिक ऊर्जान्तरण,ರೇಖೀಯ ವರ್ಗಾವಣೆ
रैखिक ऊर्जा अंतरण,ರೇಖೀಯ ಶಕ್ತಿ ವರ್ಗಾವಣೆ
"रैखिक समीकरण, एकघात समीकरण","ರೇಖೀಯ ಸಮೀಕರಣ, ಕ್ವಾಡ್ರಾಟಿಕ್ ಸಮೀಕರಣ"
रेखीय अशुद्धि,ರೇಖೀಯ ದೋಷ
रेखीय प्रसार,ರೇಖೀಯ ಹರಡುವಿಕೆ
रैखिक पुनर्निवेश नियंत्रण तंत्र,ಲೀನಿಯರ್ ರೀಇನ್ವೆಸ್ಟ್ಮೆಂಟ್ ಕಂಟ್ರೋಲ್ ಮೆಕ್ಯಾನಿಸಂ
रैखिक उड़ान,ರೇಖೀಯ ವಿಮಾನ
रैखिक प्रवाही संरचना,ರೇಖೀಯ ಹರಿವಿನ ರಚನೆ
रैखिक अर्धतरंग वोल्टतामापी,ರೇಖೀಯ ಅರ್ಧ ತರಂಗ ವೋಲ್ಟ್ಮೀಟರ್
रैखिक हैमिल्टनी निकाय,ರೇಖೀಯ ಹ್ಯಾಮಿಲ್ಟೋನಿಯನ್ ವ್ಯವಸ್ಥೆ
रैखिक आवर्ती दोलक,ರೇಖೀಯ ಆವರ್ತಕ ಆಂದೋಲಕ
रैखिक हर्टसी दोलक,ಲೀನಿಯರ್ ಹಾರ್ಟ್ಸೆ ಆಸಿಲೇಟರ್
रेखीय तुल्याकारिता,ರೇಖೀಯ ಐಸೋಮಾರ್ಫಿಸಮ್
रैखिक संवेग,ರೇಖೀಯ ಆವೇಗ
रैखिक स्थूलाणु,ರೇಖೀಯ ಮ್ಯಾಕ್ರೋಫೇಜಸ್
रैखिक आवर्धन,ರೇಖೀಯ ವರ್ಧನೆ
रैखिक द्रव्यमान स्केल,ರೇಖೀಯ ದ್ರವ್ಯರಾಶಿ ಮಾಪಕ
रैखिक माप,ರೇಖೀಯ ಮಾಪನ
रैखिक माप,ರೇಖೀಯ ಮಾಪನ
रैखिक निदर्श,ರೇಖೀಯ ಮಾದರಿ
रैखिक गति,ರೇಖೀಯ ಚಲನೆ
रैखिक मोटर,ರೇಖೀಯ ಮೋಟಾರ್
रैखिक जाल,ರೇಖೀಯ ಜಾಲರಿ
रैखिक संकारक,ರೇಖೀಯ ಆಪರೇಟರ್
रैखिक क्रम,ರೇಖೀಯ ಕ್ರಮ
रैखिक प्राचल,ರೇಖೀಯ ನಿಯತಾಂಕ
"रैखिक प्रतिरूप, रेखीय चित्राम","ರೇಖೀಯ ಮಾದರಿ, ರೇಖೀಯ ರೇಖಾಚಿತ್ರ"
रैखिक क्षोभ,ರೇಖೀಯ ಪ್ರಕ್ಷುಬ್ಧತೆ
रेखीय संकुचन,ರೇಖೀಯ ಸಂಕೋಚನ
रैखिक ध्रुवक,ರೇಖೀಯ ಧ್ರುವೀಕರಣ
रैखिक ध्रुवण,ರೇಖೀಯ ಧ್ರುವೀಕರಣ
रैखिक शक्ति प्रवर्धक,ರೇಖೀಯ ವಿದ್ಯುತ್ ಆಂಪ್ಲಿಫಯರ್
एकघात मुख्य प्रतिबल विकृति संबंध,ಆಘಾತ ಮುಖ್ಯ ಒತ್ತಡದ ಒತ್ತಡದ ಸಂಬಂಧ
रैखिक समस्या,ರೇಖೀಯ ಸಮಸ್ಯೆ
एकघाती प्रक्रम,ಘಾತೀಯ ಪ್ರಕ್ರಿಯೆ
रैखिक प्रोग्रामन,ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್
रैखिक प्रोग्रामन कलन-विधि,ಲೀನಿಯರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಅಲ್ಗಾರಿದಮ್
रैखिक प्रोग्रामन समस्या,ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಸಮಸ್ಯೆ
"रैखिक संबंध, एकघाती संबंध","ರೇಖೀಯ ಸಂಬಂಧ, ಘಾತೀಯ ಸಂಬಂಧ"
रैखिक संबंध,ರೇಖೀಯ ಸಂಬಂಧ
रेखीय पैमाना,ರೇಖೀಯ ಪ್ರಮಾಣದ
रैखिक क्रमवीक्षण,ರೇಖೀಯ ಸ್ಕ್ಯಾನಿಂಗ್
एकघात अपरूपण प्रतिबल विकृति संबंध,ಏಕ ಬರಿಯ ಒತ್ತಡದ ಒತ್ತಡದ ಸಂಬಂಧ
रैखिक स्टार्क प्रभाव,ರೇಖೀಯ ಸಂಪೂರ್ಣ ಪರಿಣಾಮ
रैखिक निरोधी शक्ति क्षमता,ರೇಖೀಯ ನಿರೋಧಕ ಶಕ್ತಿ ಸಾಮರ್ಥ್ಯ
रैखिक विकृति,ರೇಖೀಯ ಅಸ್ಪಷ್ಟತೆ
रैखिक संरचना,ರೇಖೀಯ ರಚನೆ
रैखिक संरचना गुणक,ಲೀನಿಯರ್ ಸ್ಟ್ರಕ್ಚರ್ ಮಲ್ಟಿಪ್ಲೈಯರ್
एकघात प्रतिस्थापन,ಆಘಾತ ಪರ್ಯಾಯ
रैखिक प्रसर्प,ರೇಖೀಯ ವಿಸ್ತರಣೆ
रैखिक निकाय,ರೇಖೀಯ ವ್ಯವಸ್ಥೆ
रेखीय स्पर्शनी,ರೇಖೀಯ ಸ್ಪರ್ಶಕ
रैखिक सिद्धांत,ರೇಖೀಯ ಸಿದ್ಧಾಂತ
रैखिक समयाधार,ರೇಖೀಯ ಟೈಮ್‌ಲೈನ್
रैखिक ट्रांसड्यूसर,ರೇಖೀಯ ಸಂಜ್ಞಾಪರಿವರ್ತಕ
रैखिक रूपांतरण,ರೇಖೀಯ ರೂಪಾಂತರ
रैखिक प्रकार,ರೇಖೀಯ ಪ್ರಕಾರ
रैखिक वेग,ರೇಖೀಯ ವೇಗ
एकघात विस्कासी प्रत्यास्थ ठोस,ಏಕಶಿಲೆಯ ಸ್ಥಿತಿಸ್ಥಾಪಕ ಘನ
रैखिक विकृति दृढ़ायमान पदार्थ,ರೇಖೀಯ ವಿರೂಪ ಘನ ವಸ್ತು
रैखिक विकृति दृढ़ायमान डोरी,ಲೀನಿಯರ್ ಡಿಫಾರ್ಮೇಶನ್ ರಿಜಿಡ್ ಸ್ಟ್ರಿಂಗ್
रैखिकीकरण,ರೇಖೀಯೀಕರಣ
रेखीकृत समएन्ट्रापिक प्रवाह,ರೇಖೀಯ ಐಸೊಎಂಟ್ರೊಪಿಕ್ ಹರಿವು
रेखीकृत अवध्वनिक प्रवाह,ರೇಖೀಯ ಸಬ್ಸಾನಿಕ್ ಹರಿವು
रेखीकृत पराध्वनिक प्रवाह,ರೇಖೀಯ ಸೂಪರ್ಸಾನಿಕ್ ಹರಿವು
"एकघातता, रैखिकता","ಏಕತಾನತೆ, ರೇಖೀಯತೆ"
रैखिकता सीमा,ರೇಖೀಯತೆಯ ಮಿತಿ
"शिखरक प्रतिरोध, रैखिककारी प्रतिरोध","ಗರಿಷ್ಠ ಪ್ರತಿರೋಧ, ರೇಖೀಯ ಪ್ರತಿರೋಧ"
"एकघाततः, रैखिकतः","ಏಕವಚನದಲ್ಲಿ, ರೇಖೀಯವಾಗಿ"
एकघाततः परतंत्र,ತೀವ್ರವಾಗಿ ಅವಲಂಬಿತವಾಗಿದೆ
एकघाततः स्वतंत्र,ಏಕವಚನದಲ್ಲಿ ಸ್ವತಂತ್ರ
"रेखा-ध्रुवित प्रकाश, समतल ध्रुवित प्रकाश","ರೇಖೆ ಧ್ರುವೀಕೃತ ಬೆಳಕು, ಸಮತಲ ಧ್ರುವೀಕೃತ ಬೆಳಕು"
अवशोषी वाहिनी,ಹೀರಿಕೊಳ್ಳುವ ನಾಳ
रेखाएँ,ಸಾಲುಗಳು
