Assamese,Malayalam
"1. স্থানীয় নেটৱৰ্ক, 2. স্থানীয় কেন্দ্ৰ 3. স্থানীয় বিনিময়","1. ലോക്കൽ നെറ്റ്‌വർക്ക്, 2. പ്രാദേശിക കേന്ദ്രം 3. പ്രാദേശിക കൈമാറ്റം"
স্থানীয় স্মৃতিশক্তি,പ്രാദേശിക മെമ്മറി
স্থানীয় ধৰণ,പ്രാദേശിക മോഡ്
স্থানীয় চলক,പ്രാദേശിക വേരിയബിൾ
"লুপ, লক","ലൂപ്പ്, ലോക്ക്"
লুপ ফাইল,ലൂപ്പ് ഫയൽ
অধিবেশন আৰম্ভ,സെഷൻ ആരംഭം
term end,കാലാവധി അവസാനം
লেখক,രചിക്കുന്നു
যুক্তি বিশ্লেষক,ലോജിക് അനലൈസർ
লজিক বোমা,ലോജിക് ബോംബ്
লজিক কাৰ্ড,ലോജിക് കാർഡ്
লজিক চাৰ্ট (ফ্ল&#39;চাৰ্ট),ലോജിക് ചാർട്ട് (ഫ്ലോചാർട്ട്)
লজিক বৰ্তনী,ലോജിക് സർക്യൂട്ട്
লজিক ডিজাইন,ലോജിക് ഡിസൈൻ
লজিক ডায়েগ্ৰাম,ലോജിക് ഡയഗ്രം
লজিকেল ফ্ল&#39;চাৰ্ট,ലോജിക്കൽ ഫ്ലോചാർട്ട്
লজিক ফাংচন,ലോജിക് ഫംഗ്ഷൻ
লজিক গেট,ലോജിക് ഗേറ്റ്
"1. লজিক প্ৰগ্ৰেমিং, 2. লজিক প্ৰগ্ৰেমিং","1. ലോജിക് പ്രോഗ്രാമിംഗ്, 2. ലോജിക് പ്രോഗ്രാമിംഗ്"
লজিক বিচ্যুতি,ലോജിക് സ്ഥാനചലനം
লজিক অৱস্থা,യുക്തിയുടെ അവസ്ഥ
লজিক চুইচ,ലോജിക് സ്വിച്ച്
লজিক ইউনিট,ലോജിക് യൂണിറ്റ്
যুক্তিসংগত,ലോജിക്കൽ
যুক্তিসংগত সংযোগ,ലോജിക്കൽ സംയോജനം
লজিকেল ডাটা গঠন,ലോജിക്കൽ ഡാറ്റ ഘടന
লজিকেল ডায়েগ্ৰাম,ലോജിക്കൽ ഡയഗ്രം
লজিকেল এক্সপ্ৰেচন,ലോജിക്കൽ എക്സ്പ്രഷൻ
লজিকেল ফ্ল&#39;চাৰ্ট,ലോജിക്കൽ ഫ്ലോചാർട്ട്
লজিকেল IF (লজিকেল যদি),ലോജിക്കൽ IF (ലോജിക്കൽ എങ്കിൽ)
যুক্তিসংগত কাৰ্য্য,യുക്തിസഹമായ പ്രവർത്തനം
যুক্তিসংগত অপাৰেটৰ,യുക്തിസഹമായ ഓപ്പറേറ്റർ
যুক্তিসংগত সংযোগ,യുക്തിസഹമായ കണക്ഷൻ
যুক্তিসংগত পৰিকল্পনা,ലോജിക്കൽ പ്ലാൻ
"1. যুক্তিবাদী চৰিত্ৰ, 2. যুক্তিসংগত চৰিত্ৰ","1. യുക്തിസഹമായ സ്വഭാവം, 2. യുക്തിപരമായ സ്വഭാവം"
যুক্তিসংগত আৰ্হি,ലോജിക്കൽ പാറ്റേൺ
লজিকেল মান,ലോജിക്കൽ മൂല്യം
লজিকেল ভেৰিয়েবল,ലോജിക്കൽ വേരിയബിൾ
অভাৰভিউ লাভ কৰা হৈছে,നേടിയ അവലോകനം
পূৰ্বদৰ্শন ছেট,പ്രിവ്യൂ സെറ്റ്
পৰ্যবেক্ষণ,നിരീക്ഷണം
"১.লুপ, ২.লুপ","1.ലൂപ്പ്, 2.ലൂപ്പ്"
লুপ নিয়ন্ত্ৰণ,ലൂപ്പ് നിയന്ത്രണം
লুপ আৰম্ভণি,ലൂപ്പ് സമാരംഭം
লুপৰ তাৰতম্য,ലൂപ്പ് വ്യത്യാസം
"1.লুপ নেটৱৰ্ক, 2.লুপ নেটৱৰ্ক","1.ലൂപ്പ് നെറ്റ്‌വർക്ക്, 2.ലൂപ്പ് നെറ്റ്‌വർക്ക്"
লুপ আৰম্ভণি,ലൂപ്പ് സമാരംഭം
লুপ-এণ্ডিং,ലൂപ്പ്-കാലാവധി
কাউণ্টাৰ-লুপ পৰীক্ষা,കൌണ്ടർ-ലൂപ്പ് ടെസ്റ്റ്
শিথিলভাৱে সংযুক্ত,അയഞ്ഞ കപ്പിൾഡ്
ক্ষতিহীন সংকোচন,നഷ്ടമില്ലാത്ത കംപ്രഷൻ
হাছে কম্প্ৰেছন,ഹസ്സെ കംപ്രഷൻ
কম বাইট,കുറഞ്ഞ ബൈറ്റ്
নিম্নস্তৰৰ ভাষা,താഴ്ന്ന നിലയിലുള്ള ഭാഷ
লো পাছ ফিল্টাৰ,കുറഞ്ഞ പാസ് ഫിൽട്ടർ
"1.নিম্ন কণ্ডিচনেড, 2. তলত বান্ধি থোৱা আছে","1. താഴ്ന്ന അവസ്ഥ, 2. താഴെ ബന്ധിപ്പിച്ചിരിക്കുന്നു"
"1.MAC প্ৰটোকল, 2.MAC নৈতিকতা (মধ্যমীয়া প্ৰৱেশ নিয়ন্ত্ৰণ)","1.MAC പ്രോട്ടോക്കോൾ, 2.MAC എത്തിക്സ് (മിഡിൽ ആക്സസ് കൺട്രോൾ)"
"১.যন্ত্ৰ, ২.যন্ত্ৰ","1. യന്ത്രം, 2. യന്ത്രം"
মেচিনৰ ঠিকনা,മെഷീൻ വിലാസം
"১.মেচিন ক’ড, ২.মেচিন ক’ড","1. മെഷീൻ കോഡ്, 2. മെഷീൻ കോഡ്"
মেচিনৰ চকা,യന്ത്രചക്രം
যান্ত্ৰিক ভাষা,യന്ത്രവത്കൃത ഭാഷ
যান্ত্ৰিক চফ্টৱেৰ,മെക്കാനിക്കൽ സോഫ്റ്റ്വെയർ
ডিভাইচৰ ভুল,ഉപകരണ പിശക്
মেচিনৰ অচল সময়,മെഷീൻ നിഷ്ക്രിയ സമയം
মেচিন ভাষা,യന്ത്രഭാഷ
হাতপুথি,മാനുവൽ
মেচিন চেন্স,യന്ത്രബോധം
"১.মেচিন লেংগুৱেজ, ২.মেচিন লেংগুৱেজ","1.യന്ത്രഭാഷ, 2.യന്ത്രഭാഷ"
মেচিন লাৰ্নিং,യന്ത്ര പഠനം
মেচিন অপাৰেচন,യന്ത്ര പ്രവർത്തനം
মেচিন ভাষা,യന്ത്രഭാഷ
মেচিনৰ পৰিৱেশন,മെഷീൻ പ്രകടനം
মেচিন চিমুলেচন,മെഷീൻ സിമുലേഷൻ
মেচিন হাইজেকিং সময়,മെഷീൻ ഹൈജാക്കിംഗ് സമയം
মেচিন অনুবাদ,യന്ത്ര വിവർത്തനം
মেচিন শব্দ,യന്ത്ര വാക്കുകൾ
মেক্ৰ&#39; নিৰ্দেশনা,മാക്രോ നിർദ്ദേശം
মেক্ৰ&#39; স্কেল,മാക്രോ സ്കെയിൽ
গণ সমাবেশ কাৰ্যসূচী,മാസ് അസംബ്ലിംഗ് പ്രോഗ്രാം
স্থূল কল,മൊത്തത്തിലുള്ള വിളി
"১.মেক্ৰ’ ক’ড, ২.মেক্ৰ’ ক’ড","1. മാക്രോ കോഡ്, 2. മാക്രോ കോഡ്"
মেক্ৰ&#39; কমাণ্ড,മാക്രോ കമാൻഡ്
মেক্ৰ&#39; ঘোষণা,മാക്രോ പ്രഖ്യാപനം
মেক্ৰ&#39; সংজ্ঞা,മാക്രോ നിർവചനം
মেক্ৰ&#39; ফ্ল&#39; চাৰ্ট,മാക്രോ ഫ്ലോ ചാർട്ട്
মেক্ৰ&#39; জেনেৰেটৰ,മാക്രോ ജനറേറ്റർ
মেক্ৰ&#39; নিৰ্দেশনা,മാക്രോ നിർദ്ദേശം
স্থূল ভাষা,സ്ഥൂല ഭാഷ
মেক্ৰ&#39; লাইব্ৰেৰী,മാക്രോ ലൈബ്രറി
মেক্ৰ&#39; প্ৰাচল,മാക്രോ പാരാമീറ്റർ
মেক্ৰ&#39; প্ৰচেছিং,മാക്രോ പ്രോസസ്സിംഗ്
"1.মেক্ৰ&#39; প্ৰচেছৰ, 2. মেক্ৰ&#39;প্ৰচেছৰ","1.മാക്രോ പ്രോസസർ, 2. മാക്രോപ്രോസസർ"
মেক্ৰ&#39; প্ৰগ্ৰেমিং,മാക്രോ പ്രോഗ്രാമിംഗ്
স্থূল প্ৰট&#39;টাইপ,ഗ്രോസ് പ്രോട്ടോടൈപ്പ്
"1.মেক্ৰ&#39; এনকোডিং, 2.মেক্ৰ&#39; ক&#39;ডিং","1.മാക്രോ എൻകോഡിംഗ്, 2.മാക്രോ കോഡിംഗ്"
মেগাবাইট (MB),മെഗാബൈറ്റ് (MB)
যাদুৰ চিহ্ন,മാന്ത്രിക ചിഹ്നം
যাদু সংখ্যা,മാന്ത്രിക സംഖ്യ
চুম্বকীয় বুদবুদ স্মৃতিশক্তি,കാന്തിക ബബിൾ മെമ്മറി
চুম্বকীয় কাৰ্ড,കാന്തിക കാർഡ്
"১.চুম্বকীয় কোষ, ২.চুম্বকীয় কোষ","1.കാന്തിക കോശം, 2.കാന്തിക കോശം"
চুম্বকীয় চিহ্ন,കാന്തിക ചിഹ്നം
চুম্বকীয় কোৰ সংৰক্ষণ,കാന്തിക കോർ സംഭരണം
"1.চুম্বকীয় ডিস্ক, 2. চুম্বকীয় ডিস্ক","1.കാന്തിക ഡിസ്ക്, 2. കാന്തിക ഡിസ്ക്"
চুম্বকীয় ডিষ্কৰ ঠিকনা,കാന്തിക ഡിസ്ക് വിലാസം
চুম্বকীয় ডিস্ক মেমৰি,കാന്തിക ഡിസ്ക് മെമ്മറി
চুম্বকীয় ড্ৰাম,കാന്തിക ഡ്രം
"1.চুম্বকীয় এনকোডিং, 2.চুম্বকীয় ক&#39;ডিং, 3.চুম্বকীয় ক&#39;ডিং","1.കാന്തിക എൻകോഡിംഗ്, 2.കാന്തിക കോഡിംഗ്, 3.കാന്തിക കോഡിംഗ്"
চুম্বকীয় শীৰ্ষ,കാന്തിക ടോപ്പ്
চুম্বকীয় চিয়াঁহী,കാന്തിക മഷി
চুম্বকীয় চিয়াঁহী আখৰ চিনাক্তকৰণ (MICR),മാഗ്നറ്റിക് ഇങ്ക് ക്യാരക്ടർ റെക്കഗ്നിഷൻ (MICR)
চুম্বকীয় মাধ্যম,കാന്തിക മാധ്യമം
চুম্বকীয় পঢ়া,കാന്തിക വായന
চুম্বকীয় ৰেকৰ্ডিং,കാന്തിക റെക്കോർഡിംഗ്
চুম্বকীয় সংৰক্ষণ,കാന്തിക സംഭരണം
চুম্বকীয় ৰেখা,കാന്തിക വര
চুম্বকীয় টেপ,കാന്തിക ടേപ്പ്
চুম্বকীয় টেপ কাৰ্টিজ,കാന്തിക ടേപ്പ് കാട്രിഡ്ജ്
চুম্বকীয় টেপ ড্ৰাইভ,കാന്തിക ടേപ്പ് ഡ്രൈവ്
চুম্বকীয় টেপ পূৰ্বসূৰী,കാന്തിക ടേപ്പ് മുൻഗാമി
চুম্বকীয় টেপ লাইব্ৰেৰিয়ান,മാഗ്നറ്റിക് ടേപ്പ് ലൈബ്രേറിയൻ
চুম্বকীয় টেপ প্ৰৱেশ,കാന്തിക ടേപ്പ് ആക്സസ്
চুম্বকীয় টেপ ইউনিট,കാന്തിക ടേപ്പ് യൂണിറ്റ്
"1.চুম্বকীয় পাতল স্তৰ, 2.চুম্বকীয় পাতল ফিল্ম","1.കാന്തിക നേർത്ത പാളി, 2. കാന്തിക നേർത്ത ഫിലിം"
চুম্বকীয় পথ,കാന്തിക പാത
চুম্বকীয় আলোকীয় সংৰক্ষণ,കാന്തിക ഒപ്റ്റിക്കൽ സംഭരണം
"1.চুম্বক প্ৰিন্টাৰ, 2.চুম্বক প্ৰিন্টাৰ","1.മാഗ്നറ്റ് പ്രിന്റർ, 2.മാഗ്നറ്റ് പ്രിന്റർ"
চুম্বকীয় বিকৃতি,കാന്തിക വികലത
চুম্বকীয়ভাৱে বিকৃত কৰিব পৰা টেবলেট,കാന്തിക വൈകല്യമുള്ള ടാബ്‌ലെറ്റ്
"১.মেইল বক্স, ২.মেইল বক্স","1. മെയിൽ ബോക്സ്, 2. മെയിൽ ബോക്സ്"
মেইল মাৰ্জ কৰক,മെയിൽ ലയനം
"১.মুখ্য নিয়ন্ত্ৰণ একক, ২.মুখ্য নিয়ন্ত্ৰণ একক","1. ചീഫ് കൺട്രോൾ യൂണിറ്റ്, 2. ചീഫ് കൺട്രോൾ യൂണിറ്റ്"
মূল ফ্ৰেম,പ്രധാന ഫ്രെയിം
"1.মূল ফ্ৰেম ব্যৱস্থা, 2.মূল ফ্ৰেম ব্যৱস্থা","1.മെയിൻ ഫ്രെയിം സിസ്റ്റം, 2.മെയിൻ ഫ്രെയിം മെക്കാനിസം"
"১.মূল স্মৃতি, ২.মূল স্মৃতি","1.മെയിൻ മെമ്മറി, 2.മെയിൻ മെമ്മറി"
"১.মূল কাৰ্যসূচী, ২.মূল কাৰ্যসূচী","1. പ്രധാന പ്രോഗ്രാം, 2. പ്രധാന പ്രോഗ്രാം"
মূল সংৰক্ষণ,പ്രധാന സംഭരണം
"১.মেইন চুইচ, ২.মেইন চুইচ","1.മെയിൻ സ്വിച്ച്, 2.മെയിൻ സ്വിച്ച്"
"1.ৰক্ষণাবেক্ষণ, 2.ৰক্ষণাবেক্ষণ","1.പരിപാലനം, 2.പരിപാലനം"
ৰক্ষণাবেক্ষণ পেনেল,മെയിന്റനൻസ് പാനൽ
ৰক্ষণাবেক্ষণৰ সময়,അറ്റകുറ്റപ്പണി സമയം
ডাঙৰ বৃত্ত,വലിയ വൃത്തം
কী ডিভাইচ,പ്രധാന ഉപകരണം
মূল চাবি,പ്രധാന കീ
মূল মঞ্চ,പ്രധാന വേദി
মূল গঠন,പ്രധാന ഘടന
মূল কাম,പ്രധാന ജോലി
সংখ্যাগৰিষ্ঠ উপাদান,ഭൂരിപക്ഷ ഘടകം
সংখ্যাগৰিষ্ঠতা গেট,ഭൂരിപക്ഷ ഗേറ്റ്
সংখ্যাগৰিষ্ঠতা অপাৰেচন,ഭൂരിപക്ഷ പ്രവർത്തനം
ৰিইম্বৰ্চেমেণ্টৰ সময়সীমা,റീഇംബേഴ്സ്മെന്റ് കാലയളവ്
মিছঅপাৰেচন ৰুটিন,തെറ്റായ പ്രവർത്തന രീതി
ব্যৱস্থাপনা বিকাশ,മാനേജ്മെന്റ് വികസനം
ব্যৱস্থাপনা তথ্য ব্যৱস্থা (MIS),മാനേജ്മെന്റ് ഇൻഫർമേഷൻ സിസ്റ്റം (എംഐഎസ്)
ব্যৱস্থাপনা বিজ্ঞান,മാനേജ്മെന്റ് സയൻസ്
মানচেষ্টাৰ এনকোডিং,മാഞ്ചസ്റ്റർ എൻകോഡിംഗ്
গুণন,ഗുണനം
অনুমান কৰা চলক,കണക്കാക്കിയ വേരിയബിൾ
আনুমানিক সূচকাংক,അനുമാന സൂചിക
মানৱ যন্ত্ৰৰ অনুকৰণ,മനുഷ്യ യന്ത്രം അനുകരണം
মেনুৱেল ঠিকনা চুইচ,സ്വമേധയാലുള്ള വിലാസ സ്വിച്ച്
হাতৰ দ্বাৰা বিশ্লেষণ কৰা,മാനുവൽ വിശകലനം
মেনুৱেল কল,മാനുവൽ കോൾ
হাতৰ দ্বাৰা প্ৰৱেশ কৰা,മാനുവൽ എൻട്രി
"১.মেনুৱেল চেণ্টাৰ, ২.মেনুৱেল চেণ্টাৰ","1.മാനുവൽ സെന്റർ, 2.മാനുവൽ സെന്റർ"
"1. মেনুৱেল ইনপুট, 2. মেনুৱেল ইনপুট","1. മാനുവൽ ഇൻപുട്ട്, 2. മാനുവൽ ഇൻപുട്ട്"
মেনুৱেল অপাৰেচন,മാനുവൽ പ്രവർത്തനം
বহুতৰ লগত বহুতৰ সম্পৰ্ক,പലതും പലതും തമ്മിലുള്ള ബന്ധം
মাল্টি-ডিকোডাৰ,മൾട്ടി-ഡീകോഡർ
মানচিত্ৰ পদ্ধতি,മാപ്പ് രീതി
মেপিং,മാപ്പിംഗ്
প্ৰান্ত,മാർജിൻ
প্ৰান্তীয় ভুল,നാമമാത്ര പിശക്
প্ৰান্তীয় অনুসন্ধান,നാമമാത്ര അന്വേഷണം
প্ৰান্তীয় পৰীক্ষা,മാർജിനൽ ടെസ്റ്റ്
চিহ্ন ধৰা পেলোৱা,ചിഹ്നം കണ്ടെത്തൽ
চিন পঢ়া,സൈൻ വായന
চিহ্ন স্কেনিং,ചിഹ്ന സ്കാനിംഗ്
sign sense,അടയാളബോധം
মাৰ্কাৰ,മാർക്കർ
চিহ্নিত কৰা,അടയാളപ്പെടുത്തൽ
মাৰ্কাৰ তৰংগ,മാർക്കർ തരംഗം
মাৰ্কভ শৃংখল,മാർക്കോവ് ചെയിൻ
মাৰ্কভ উৎস,മാർക്കോവ് ഉറവിടം
markup ভাষা,അടയാളപ്പെടുത്തൽ ഭാഷ
maser,മേസർ
maser,മേസർ
"১.মাস্ক, ২.অভাৰ, ৩.অভাৰ","1. മുഖംമൂടി, 2. മൂടുപടം, 3. മൂടുപടം"
"1. কভাৰ বিট, 2. কভাৰ বিট, 3. মাস্ক দুটা অংক","1. കവർ ബിറ്റ്, 2. കവർ ബിറ്റ്, 3. മാസ്ക് ഇരട്ട അക്കങ്ങൾ"
মাস্ক প্ৰগ্ৰেমেবল ডিভাইচ,മാസ്ക് പ്രോഗ്രാമബിൾ ഉപകരണം
কভাৰ ৰেজিষ্টাৰ,കവർ രജിസ്റ്റർ
"1. কভাৰ ৰম, 2. কভাৰ ৰম","1. കവർ റോം, 2. കവർ റോം"
আৱৰণ,മൂടുക
বিশাল পৰিসংখ্যা,വലിയ ഡാറ്റ
"1.মাছ মেমৰি, 2.মাছ মেমৰি","1. മാസ്സ് മെമ്മറി, 2. മാസ്സ് മെമ്മറി"
বৃহৎ পৰিমাণে সমান্তৰাল,വൻതോതിൽ സമാന്തരമായി
মুখীয়াল,തലവൻ
মাষ্টাৰ কাৰ্ড,മാസ്റ്റർ കാർഡ്
"1.হেড ঘড়ী, 2.নিয়ন্ত্ৰক ঘড়ী","1.ഹെഡ് വാച്ച്, 2.കൺട്രോൾ വാച്ച്"
মূল ক&#39;ন্সোল,പ്രധാന കൺസോൾ
প্ৰাইম ডাটা,പ്രധാന ഡാറ്റ
মাষ্টাৰ ডায়েগ্ৰাম,മാസ്റ്റർ ഡയഗ്രം
মাষ্টাৰ ফাইল,മാസ്റ്റർ ഫയൽ
প্ৰধান গোট,പ്രധാന ഗ്രൂപ്പ്
মাষ্টাৰ কি&#39;,മാസ്റ്റർ കീ
মূল লাইব্ৰেৰীৰ টেপসমূহ,പ്രധാന ലൈബ്രറി ടേപ്പുകൾ
প্ৰাইম প্ৰচেছৰ,പ്രധാന പ്രോസസ്സർ
ফ্লেগশ্বিপ প্ৰগ্ৰেম,മുൻനിര പരിപാടി
হেড চেণ্টাৰ,പ്രധാന കേന്ദ്രം
"১.মাষ্টাৰ টেপ, ২.মাষ্টাৰ টেপ","1.മാസ്റ്റർ ടേപ്പ്, 2.മാസ്റ്റർ ടേപ്പ്"
"১.প্ৰিন্সিপাল টাৰ্মিনেল, ২.মেইন টাৰ্মিনেল","1.പ്രിൻസിപ്പൽ ടെർമിനൽ, 2.മെയിൻ ടെർമിനൽ"
প্ৰধান অধীনস্থ যন্ত্ৰ,പ്രധാന സബോർഡിനേറ്റ് ഉപകരണം
প্ৰধান অধীনস্থ ব্যৱস্থা,പ്രധാന സബോർഡിനേറ്റ് സിസ്റ്റം
"১.মেচ, ২.মেচ, ৩.মিল","1. പൊരുത്തം, 2. മത്സരം, 3. കണ്ടുമുട്ടുക"
মিল থকা,പൊരുത്തം
গাণিতিক প্ৰগ্ৰেমিং,ഗണിതശാസ്ത്ര പ്രോഗ്രാമിംഗ്
গাণিতিক অনুকৰণ,ഗണിത അനുകരണം
"১.মেট্ৰিক্স, ২.মেট্ৰিক্স","1.മാട്രിക്സ്, 2.മാട്രിക്സ്"
"1.মেট্ৰিক্স প্ৰিন্টাৰ, 2.মেট্ৰিক্স প্ৰিন্টাৰ","1.മാട്രിക്സ് പ്രിന്റർ, 2.മാട്രിക്സ് പ്രിന്റർ"
মেট্ৰিক্স চুইচ,മാട്രിക്സ് സ്വിച്ച്
মেট্ৰিক্স টেবুল,മാട്രിക്സ് പട്ടിക
maxi কম্পিউটাৰ,പരമാവധി കമ്പ്യൂട്ടർ
maxi কম্পিউটাৰ,പരമാവധി കമ്പ്യൂട്ടർ
শিখৰ মৌল,പീക്ക് ഘടകം
যোগপদ,യോഗപാഡ്
মেক্সৱেল ডেমন,മാക്സ്വെൽ ഡാമൺ
"১.গড়, ২.গড়","1.അർത്ഥം, 2.അർത്ഥം"
গড় আৰোগ্যৰ সময়,വീണ്ടെടുക്കൽ സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്
বিফলতাৰ অৰ্থ সময়,പരാജയം അർത്ഥമാക്കുന്നത് സമയം
বিফলতাৰ মধ্যম সময় (m t b f),പരാജയ ശരാശരി സമയം (m t b f)
বিফলতাৰ সময় বুজাইছে,പരാജയത്തിന്റെ സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്
মেৰামতিৰ অৰ্থ সময়,റിപ്പയർ ശരാശരി സമയം
সংশোধনৰ গড় সময় (MTTR),തിരുത്തൽ ശരാശരി സമയം (MTTR)
মধ্যমীয়া স্কেল সংহতি (MSI),മീഡിയം സ്കെയിൽ ഇന്റഗ്രേഷൻ (എംഎസ്ഐ)
মধ্যম সংহতি (MSI),മീഡിയം ഇന്റഗ്രേഷൻ (MSI)
গড় টাৰ্ম সংৰক্ষণ ডিভাইচ,ശരാശരി ടേം സ്റ്റോറേജ് ഉപകരണം
প্ৰতি ছেকেণ্ডত মেগা বিট (Mbps),മെഗാ ബിറ്റ് പെർ സെക്കൻഡ് (Mbps)
উপাদান বস্তু,ഘടക വസ്തു
উপাদান ৰেকৰ্ড,ഘടകം റെക്കോർഡ്
"১.স্মৃতি, ২.স্মৃতি","1.ഓർമ്മ, 2.ഓർമ്മ"
"1.মেমৰি এৰে, 2.মেমৰি এৰে","1.മെമ്മറി അറേ, 2.മെമ്മറി അറേ"
"১/ মেমৰি ফাণ্ড, ২/ মেমৰি বেংক","1.മെമ്മറി ഫണ്ട്, 2.മെമ്മറി ബാങ്ക്"
"1.মেমৰি বাফাৰ ৰেজিষ্টাৰ, 2.মেমৰি বাফাৰ ৰেজিষ্টাৰ","1.മെമ്മറി ബഫർ രജിസ്റ്റർ, 2.മെമ്മറി ബഫർ രജിസ്റ്റർ"
"১.মেমৰি বাছ, ২. মেমৰি বাছ","1.മെമ്മറി ബസ്, 2. മെമ്മറി ബസ്"
মেমৰি কাৰ্ড,മെമ്മറി കാര്ഡ്
স্মৃতিশক্তি কোষ,മെമ്മറി സെൽ
স্মৃতিশক্তি হেৰুৱা,ഓര്മ്മ നഷ്ടം
"1.মেমৰি কোৰ, 2.মেমৰি কোৰ","1.മെമ്മറി കോർ, 2.മെമ്മറി കോർ"
স্মৃতি চক্ৰ,മെമ്മറി സൈക്കിൾ
"1.মেমৰি ডাটা ৰেজিষ্টাৰ, 2.মেমৰি ডাটা ৰেজিষ্টাৰ","1.മെമ്മറി ഡാറ്റ രജിസ്റ്റർ, 2.മെമ്മറി ഡാറ്റ രജിസ്റ്റർ"
"1.মেমৰি ডাম্প ,2.মেমৰি ডাম্প","1.മെമ്മറി ഡംപ്, 2.മെമ്മറി ഡംപ്"
"1.মেমৰি এক্সচেঞ্জ, 2.মেমৰি এক্সচেঞ্জ","1.മെമ്മറി എക്സ്ചേഞ്ച്, 2.മെമ്മറി എക്സ്ചേഞ്ച്"
"1.স্মৃতিৰ স্তৰ, 2.স্মৃতিৰ স্তৰ","1.മെമ്മറി ശ്രേണി, 2.മെമ്മറി ശ്രേണി"
স্মৃতিশক্তিৰ নিৰ্দেশনা,മെമ്മറി നിർദ്ദേശം
"১.স্মৃতি ব্যৱস্থাপনা, ২.স্মৃতি ব্যৱস্থাপনা","1.മെമ്മറി മാനേജ്മെന്റ്, 2.മെമ്മറി മാനേജ്മെന്റ്"
"1.মেমৰি মেপ, 2.মেমৰি মেপ","1.മെമ്മറി മാപ്പ്, 2.മെമ്മറി മാപ്പ്"
"1. মেমৰি মেপ কৰা আউটপুট, 2. ইনপুট, 3. মেমৰি মেপ কৰা I/O","1. മെമ്മറി മാപ്പ് ചെയ്ത ഔട്ട്പുട്ട്, 2. ഇൻപുട്ട്, 3. മെമ്മറി മാപ്പ് ചെയ്ത I/O"
"1.মেমৰি মডেল, 2.মেমৰি মডেল, 3.মেমৰি মডেল","1.മെമ്മറി മോഡൽ, 2.മെമ്മറി മോഡൽ, 3.മെമ്മറി മോഡൽ"
"1.মেমৰি মডিউল, 2.মেমৰি মডিউল","1.മെമ്മറി മൊഡ്യൂൾ, 2.മെമ്മറി മൊഡ്യൂൾ"
"1.মেমৰি সূচী ৰেজিষ্টাৰ, 2.মেমৰি সূচী ৰেজিষ্টাৰ","1.മെമ്മറി ഇൻഡക്സ് രജിസ്റ്റർ, 2.മെമ്മറി ഇൻഡക്സ് രജിസ്റ്റർ"
মেমৰি শক্তি,ഓർമ്മ ശക്തി
স্মৃতিশক্তি সুৰক্ষা,മെമ്മറി സംരക്ഷണം
"1.মেমৰি ৰেফাৰেন্স নিৰ্দেশনা, 2.মেমৰি ৰেফাৰেন্স নিৰ্দেশনা","1.മെമ്മറി റഫറൻസ് നിർദ്ദേശം, 2.മെമ്മറി റഫറൻസ് നിർദ്ദേശം"
"১.মেমৰি প্ৰগ্ৰেম, ২.মেমৰি প্ৰগ্ৰেম","1.മെമ്മറി പ്രോഗ്രാം, 2.മെമ്മറി പ്രോഗ്രാം"
"1.মেমৰি ইউনিট, 2.মেমৰি ইউনিট","1.മെമ്മറി യൂണിറ്റ്, 2.മെമ്മറി യൂണിറ്റ്"
মেনু,മെനു
মেনু বাৰ,മെനു ബാർ
মেনু চালিত,മെനു ഓടിച്ചു
মেনু নিৰ্বাচন,മെനു തിരഞ്ഞെടുക്കൽ
মূল-চালিত কাৰ্যসূচী,പ്രധാനമായി നയിക്കുന്ന പ്രോഗ്രാം
"১.অন্তৰ্নিহিত, ২.এত্ৰিত","1. അന്തർലീനമായ, 2. ലയിപ്പിച്ച"
মাৰ্জাৰ এক্সচেঞ্জ সজাই পৰাই তোলা,ലയന എക്സ്ചേഞ്ച് സോർട്ടിംഗ്
"1. একত্ৰীকৰণ সজাই পৰাই তোলা, 2. কেটেলগ নিৰ্বাচন","1. സോർട്ടിംഗ് ലയനം, 2. കാറ്റലോഗ് തിരഞ്ഞെടുക്കൽ"
"১/ একত্ৰীকৰণ, ২. একত্ৰীকৰণ","1. ലയനം, 2. ലയനം"
জালি নেটৱাৰ্ক,ലാറ്റിസ് നെറ്റ്വർക്ക്
বাৰ্তা প্ৰেৰণ,സന്ദേശമയയ്ക്കൽ
বাৰ্তা,സന്ദേശം
বাৰ্তা প্ৰমাণীকৰণ,സന്ദേശ പ്രാമാണീകരണം
বাৰ্তা কোষ,സന്ദേശ സെൽ
বাৰ্তা বৰ্তনী,സന്ദേശ സർക്യൂട്ട്
বাৰ্তা বিন্যাস,സന്ദേശ ഫോർമാറ്റ്
বাৰ্তা পৰ্টে,സന്ദേശ തലക്കെട്ട്
বাৰ্তা ধৰণ,സന്ദേശ മോഡ്
বাৰ্তা প্ৰেৰণ,സന്ദേശമയയ്ക്കൽ
"1.বাৰ্তা সজাই পৰাই তোলা, 2.বাৰ্তা সজাই পৰাই তোলা","1.മെസേജ് സോർട്ടിംഗ്, 2.മെസേജ് സോർട്ടിംഗ്"
বাৰ্তা লাইন,സന്ദേശ വരി
বাৰ্তা চুইচ,സന്ദേശ സ്വിച്ച്
বাৰ্তাৰ লিখনী,സന്ദേശ വാചകം
