Gujarati,Marathi
સમતલ હુકમ,स्तरीय ऑर्डर
સ્તના ઓવરલોડ,लेव्हल ओव्हरलोड
કક્ષા  ભાષા,स्तरीय स्त्रोत  इंग्रजी
કક્ષાના રાજ્યો  નોંધણી કરવી,स्तरीय राज्ये  नोंदणी करा
શણગારવું,लेक्झिम
શબ્દકોશ,शब्दकोष
ગ્રંથપાલ,ग्रंथपाल
ગ્રંથાલય કાર્યક્રમ,ग्रंथपाल कार्यक्रम
પુસ્તકાલય,लायब्ररी
ગ્રંથાલયની ડિરેક્ટરી,लायब्ररी निर्देशिका
ગ્રંથાલયની સુવિધા,लायब्ररी सुविधा
ગ્રંથાલય ફાઇલ સંપાદક,लायब्ररी फाइल संपादक
ગ્રંથાલય કાર્યક્રમ,ग्रंथालय कार्यक्रम
સુસજ્જ,लायब्ररी नित्यक्रम
ગ્રંથાલય,लायब्ररी सबरूटिन
ગ્રંથાલયની ટેપ,लायब्ररी टेप
ગ્રંથાલયનો પાટા,लायब्ररी ट्रॅक
પરાક્રમિત  દસ્તાવેજીકરણ,परवाना  दस्तऐवजीकरण
પરાક્રમિત  પ્રકાશન,परवाना  प्रकाशन
પ્રકાશ બટન,प्रकाश बटण
પ્રકાશ -નળી,हलका नाली
પ્રકાશ-ઉત્સુક  પશુ -વ્યવસ્થા,प्रकाश-उत्सर्जक  डायोड
પ્રકાશ-ઉત્સુક  ડાયોડ પ્રદર્શન,प्रकाश-उत्सर्जक  डायोड डिस्प्ले
પ્રકાશ માર્ગદર્શિકા,प्रकाश मार्गदर्शक
પ્રકાશ બંદૂક,हलकी बंदूक
પ્રકાશ કલમ,हलकी पेन
પ્રકાશ કલમનું ધ્યાન,हलके पेन लक्ष
પ્રકાશ પેન -તપાસ,हलके पेन शोध
પ્રકાશ પેન હિટ,हलकी पेन हिट
પ્રકાશ કલમ હડતાલ,हलका पेन स्ट्राइक
પ્રકાશ પેન ટ્રેકિંગ,हलके पेन ट्रॅकिंग
પ્રકાશ સ્થિરતા,हलकी स्थिरता
મર્યાદા તપાસ,मर्यादा तपासणी
મર્યાદિત અંતર  અનુકૂલન,मर्यादित अंतर  अ‍ॅडॉप्टर
મર્યાદા,लिमिटर
મર્યાદિત સર્કિટ,लिमिटर सर्किट
પંક્તિ,ओळ
રેખા,लाइन अ‍ॅडॉप्टर
રેખા,लाइन अ‍ॅडॉप्टर युनिट
રેખીય  નકલો,रेखीय बाउंड  ऑटोमाटा
રેખીય પટ્ટી,रेखीय संयोजक
રેખીય વિકૃતિ,रेखीय विकृती
રેખીય એકીકૃત  સરકીટ,रेखीय समाकलित  सर्किट
સુશોભન,रेषात्मकता
રેખીય ભાષા,रेखीय भाषा
રેખીય યાદી,रेखीय यादी
રેખીય .પ્ટિમાઇઝેશન,रेखीय ऑप्टिमायझेशन
રેખીય  કાર્યક્રમ,रेखीय  प्रोग्रामिंग
રેખીય નિયમનકાર,रेखीय नियामक
રેખીય  પ્રતિનિધિત્વ,रेखीय  प्रतिनिधित्व
રેખીય શોધ,रेखीय शोध
રેખીય પસંદગી,रेखीय निवड
રેખીય એકમ,रेखीय युनिट
સમય  પ્રિંટર (= રેખા  મુદ્રણ),एक वेळेत लाइन-अट-ए-ए-ए-ए-ए-वेळ  प्रिंटर (= ओळ  प्रिंटर)
મુખ્ય પાત્ર,लाइन वर्ण
રેખા સંહિતા,लाइन कोड
હોદ્દાની સાંદ્રતા,लाइन एकाग्रता
હોદ્દા નિયંત્રણ,लाइन नियंत्रण
રેખા નિયંત્રણ અવરોધ,लाइन कंट्रोल ब्लॉक
હોદ્દા નિયંત્રણ  શિસ્ત (= લાઇન  પ્રોટોકોલ),लाइन नियंत्रण  शिस्त (= ओळ)  प्रोटोकॉल)
રેખા કાઉન્ટર,लाइन काउंटर
રેખા,लाइन डेटा सेट
વાક્ય કા delete ી નાખો પ્રતીક,लाइन चिन्ह हटवा
હોદ્દા  પાત્ર,ओळ हटविणे  वर्ण
હોદ્દો  (= લાઇન પ્રોટોકોલ),लाइन शिस्त  (= लाइन प्रोटोकॉल)
રેખા દોરવા  પ્રદર્શન,लाइन रेखांकन  प्रदर्शन
હરાવીને ચાલતી ડ્રાઈવર,लाइन ड्रायव्हर
વાક્ય -સંપાદન,लाइन संपादन
અનુપસ્થિત  સમાયોજન,लाइन-एंड  समायोजन
રેખા  મુખ્ય,लाइन-एंड कंट्रोल  की
રેખા-સમાપ્તિનો ક્ષેત્ર,लाइन-एंडिंग झोन
રેખા-ક્ષેત્ર,लाइन-एंड झोन
હરણ -સાધનસામગ્રી,लाइन उपकरणे
કતાર જમવું,लाइन फीड
લાઈડ ફીડનું પાત્ર,लाइन फीड वर्ण
રેખાકાર સિલક,लाइन फिल्टर शिल्लक
રેખા શોધક,लाइन शोधक
રેખા જનરેટર,लाइन जनरेटर
હરોળ જૂથ,लाइन गट
મહત્ત્વ,लाइन हिट
હદ અવરોધ,लाइन प्रतिबाधा
રેખાતરો,लाइन इंडेक्स
રેખાઓ,लाइन इंटरफेस बेस
પ્રખ્યાત,लाइन की
હરોળ,लाइन पातळी
રેખા લિંક પલ્સિંગ,लाइन लिंक पल्सिंग
હડપાથલ,लाइन लोड
રેખા,लाइन लूप
રેખા  પ્રતિકાર,लाइन लूप  प्रतिकार
પંક્તિ  ગેરરીતિ,ओळ  चुकीचे कामकाज
"રેખા -દર , સ્વિચિંગ","लाइन मोड, स्विचिंग"
વાક્યનો અવાજ,लाइन आवाज
રેખા,ओळ क्रमांक
રેખા  સંપાદન,ओळ क्रमांक  संपादन
રેખા છાપનાર,लाइन प्रिंटर
હોદ્દા મુદ્રક,लाइन प्रिंटिंग
રેખાની પ્રોટોકોલ,लाइन प्रोटोकॉल
રેખાંશ,लाइन रिले
મહત્ત્વની પ્રતિભાવ  પદ્ધતિ,लाइन प्रतिसाद  मोड
રેખા,लाइन स्क्यू
હરણ ગતિ,लाइन वेग
પ્રતિ-રેખાઓ,प्रति-इंचाच्या ओळी
રેખા,ओळ स्थिती
રેખા,लाइन स्ट्रेचर
હરણ -વધારો,लाइन सर्ज
રેખા ફેરવવું,लाइन स्विचिंग
નક્ષત્ર,लाइन रहदारी
સંબંધ,दुवा
જોડાણ,दुवा
જોડાણ સંપાદક,दुवा संपादक
જોડાણ અનુભાગ,दुवा विभाग
સંલગ્ન,दुवा-संलग्न
સંલગ્ન  કેન્દ્ર,दुवा-संलग्न  स्टेशन
સંલગ્ન  અંતિમ,दुवा-संलग्न  टर्मिनल
કડી,दुवा बिट
બેઉ કારીક  સંકેત,दुवा-बाय-लिंक  सिग्नलिंग
જોડાણ જોડાણ,दुवा कनेक्शन
કડી નિયંત્રણ,दुवा नियंत्रण
કડી નિયંત્રણ  પદ્ધતિ,दुवा नियंत्रण  प्रक्रिया
સંવાદ સંપાદન,दुवा संपादन
કડી થયેલ ક્રમિક  ફાઈલ,दुवा साधलेला अनुक्रमिक  फाईल
કડી,दुवा साधलेला सब्रूटिन
કોરી,लिंकर
જૂથ,दुवा गट
જોડવું લોડર,लोडिंग लोडर
જોડવું લોડર  કારોબારી,लोडिंग लोडर  कार्यकारी
કડી પ્રોટોકોલ,दुवा प्रोटोकॉल
લિસ્પ (સૂચિ  પ્રક્રિયા),लिस्प (यादी  प्रक्रिया))
નિર્દેશ-નિર્દેશિત  ટ્રાન્સમિશન,यादी-निर्देशित  संसर्ग
સાંભળવાની રીત,ऐकण्याचा मोड
યાદી  નિવેદન,यादी हाताळणी  विधान
સૂચિ,सूची
યાદી -પ્રક્રિયા,यादी प्रक्रिया
પ્રક્રિયા ભાષા,प्रक्रिया प्रक्रिया यादी
યાદી -પ્રક્રિયા  કાર્યક્રમ,यादी प्रक्रिया  कार्यक्रम
યાદી -રચના,यादी रचना
શાબ્દિક,शाब्दिक
શાબ્દિક કાર્યભાર,शाब्दिक ऑपरेंड
શાબ્દિક પૂરક,शाब्दिक तलाव
શાબ્દિક શોધ,शाब्दिक शोध
સાહિત્ય શોધ,साहित्य शोध
જીવંત કી -બોર્ડ,लाइव्ह कीबोर्ड
બોજો,लोड
ભાર સંતુલિત કરવું,लोड बॅलेंसिंग
નાબૂદ કાર્ડ,लोड कार्ड
ભારપૂર્વક,लोड कॉइल
ભરેલી રેખા,लोड केलेली ओळ
ભારત મૂળ,भारित मूळ
લોહિયો,लोडर
લોડર (= લોડર),लोडर प्रोग्राम (= लोडर)
લોડર પ્રકાર,लोडर प्रकार
ભારની સુવિધા,लोड सुविधा
લોડ છબી,लोड प्रतिमा
ભારણ,लोड करीत आहे
કોઇલ લોડિંગ,लोडिंग कॉइल
લોડિંગ ભૂલ,लोड करीत आहे त्रुटी
લોડિંગ કાર્યપદ્ધતિ,लोडिंग प्रक्रिया
લોડ -નિયમિત,नित्यक्रम लोड करीत आहे
ભાર સ્તર,लोड लेव्हलिंग
લોડ નકશો,लोड नकाशा
ભાર,लोड मोड
લોડ મોડ્યુલ,लोड मॉड्यूल
લોડ મોડ્યુલ  પુસ્તકાલય,लोड मॉड्यूल  लायब्ररी
ભાર પર ક call લ કરવો,लोड-ऑन-कॉल
ભાર બિંદુ,लोड पॉईंट
લોડ કાર્યક્રમ  (= લોડર),लोड प्रोग्राम  (= लोडर)
ભાર વહેંચણી,लोड सामायिकरण
ઝઘડો,लोब
સ્થાનિક,स्थानिक
સ્થાનિક પ્રવેશ,स्थानिक प्रवेश
સ્થાનિક ક્ષેત્ર નેટવર્ક,स्थानिक नेटवर्क
સ્થાનિક બેટરી,स्थानिक बॅटरी
સ્થાનિક કેન્દ્રીય કચેરી,स्थानिक मध्यवर्ती कार्यालय
સ્થાનિક માટા,स्थानिक चॅनेल
સ્થાનિક સંહિતા,स्थानिक कोड
સ્થાનિક વિનિમય,स्थानिक विनिमय
સ્થાનિક ફોર્મેટ  સંગ્રહ,स्थानिक स्वरूप  संचयन
સ્થાનિક સ્વરૂપો નિયંત્રણ,स्थानिक फॉर्म नियंत्रण
સ્થાનિક વાક્ય,स्थानिक ओळ
સ્થાનિક તાળ,स्थानिक लॉक
સ્થાનિક લૂપ,स्थानिक लूप
સ્થાનિક રીતે જોડાયેલ,स्थानिक पातळीवर संलग्न
સ્થાનિક રીતે જોડાયેલ  કેન્દ્ર,स्थानिक-संलग्न  स्टेशन
સ્થાનિક પદ્ધતિ,स्थानिक मोड
સ્થાનિક ઓર્ડર વાયર,स्थानिक ऑर्डर वायर
સ્થાનિક ઓસિલેટર,स्थानिक ऑसीलेटर
સ્થાનિક સેવા વિસ્તાર,स्थानिक सेवा क्षेत्र
સ્થાનિક બાજુ,स्थानिक बाजू
સ્થાનિક કેન્દ્ર,स्थानिक स्टेशन
સ્થાનિક સ્વિચિંગ  સગવડ,स्थानिक स्विचिंग  सुविधा
સ્થાનિક ચલ,स्थानिक चल
સ્થાનિક ચલ  પ્રતીક,स्थानिक चल  चिन्ह
સ્થાન નક્કી કરવું,शोधून काढणे
સ્થાન મેળવવું,शोध मोड
સ્થાન,स्थान
સ્થાનકો  (= સ્થાન  નોંધણી),स्थान काउंटर  (= स्थान  नोंदणी नोंदणी)
સ્થાન જીવન,स्थान जीवन
સ્થાનાત ઉપકરણ,लोकेटर डिव्हाइस
સ્થાનાતક  લાયકાત,लोकेटर  पात्रता
સ્થાવર ચલ,लोकेटर व्हेरिएबल
તાળ,लॉक
તાળ નામ,लॉक केलेले नाव
લ locked ક પાનું,लॉक केलेले पृष्ठ
તાળ રેકોર્ડ,लॉक रेकॉर्ड
તાળી પાડવી,लॉकिंग
તત્કાળવું,लॉक आउट
તાળમા મોડ્યુલ,लॉकआउट मॉड्यूल
તાળ-ટેબલ,लॉक-अप टेबल
લોગ,लॉग
ફાંટો,लॉगर
ફાંટો,लॉगिंग
તાર્કિક પ્રવેશ સ્તર,तार्किक प्रवेश स्तर
તાર્કિક ઉમેરો,तार्किक जोडा
તાર્કિક વિશ્લેષણ,तार्किक विश्लेषण
તાર્કિક ચાર્ટ  (= ફ્લો ચાર્ટ),तार्किक चार्ट  (= प्रवाह चार्ट)
તાર્કિક બાળક  ભાગ,तार्किक मूल  विभाग
તાર્કિક તુલના,तार्किक तुलना
તાર્કિક જોડાણ,तार्किक संयोजन
તાર્કિક સ્થિર,तार्किक स्थिर
તાર્કિક માહિતી  માળખું,तार्किक डेटा  रचना
તાર્કિક નિર્ણય,तार्किक निर्णय
તાર્કિક રચના,तार्किक डिझाइन
તાર્કિક ઉપકરણ  સંબોધન,तार्किक डिव्हाइस  पत्ता
તાર્કિક આકૃતિ,लॉजिकल डायग्राम
તાર્કિક તફાવત,तार्किक फरक
તાર્કિક વિઘટન,तार्किक विघटन
તાર્કિક તત્વ,तार्किक घटक
તાર્કિક અભિવ્યક્તિ,तार्किक अभिव्यक्ती
તાર્કિક ફાઇલ,तार्किक फाईल
તાર્કિક પ્રવાહ ચાર્ટ  (ફ્લો ચાર્ટ),लॉजिकल फ्लो चार्ट  (फ्लो चार्ट)
તાર્કિક જૂથ  સૂચના,तार्किक गट  सूचना
તાર્કિક જો,तार्किक if
તાર્કિક સૂચના,तार्किक सूचना
તાર્કિક સ્તરે,तार्किक पातळी
તાર્કિક રેખા જૂથ,लॉजिकल लाइन ग्रुप
તાર્કિક ગુણાકાર,तार्किक गुणाकार
તાર્કિક સંખ્યા,तार्किक संख्या
તાર્કિક કામગીરી,तार्किक ऑपरेशन
તાર્કિક પ્રબંધક,लॉजिकल ऑपरेटर
તાર્કિક પૃષ્ઠ  ઓળખકર્તા,तार्किक पृष्ठ  अभिज्ञापक
તાર્કિક પૃષ્ઠ  નંબર,तार्किक पृष्ठ  क्रमांक
તાર્કિક માતાપિતા  ભાગ,तार्किक पालक  विभाग
તર્કસંગત પ્રાથમિક,तार्किक प्राथमिक
તાર્કિક ઉત્પાદન,तार्किक उत्पादन
તાર્કિક વિક્રમ,तार्किक रेकॉर्ड
તાર્કિક વિક્રમ  અવરોધ,तार्किक रेकॉर्ड  ब्लॉक
તાર્કિક સંબંધ,तार्किक संबंध
તાર્કિક પાળી,तार्किक शिफ्ट
તાર્કિક રચના,तार्किक रचना
તાર્કિક રકમ,तार्किक बेरीज
તાર્કિક સ્વીચ,लॉजिकल स्विच
તાર્કિક પ્રતીક,तार्किक प्रतीक
તાર્કિક મુદત,तार्किक संज्ञा
તાર્કિક સમયર,तार्किक टाइमर
તાર્કિક ટ્રેસિંગ,तार्किक ट्रेसिंग
તાર્કિક માર્ગ,तार्किक ट्रॅक
તાર્કિક એકમ,लॉजिकल युनिट
તાર્કિક ચલ,लॉजिकल व्हेरिएबल
તાર્કિક માત્રા,तार्किक खंड
તાર્કિક વિશ્લેષક,तार्किक विश्लेषक
તર્ક કાર્ડ,तर्कशास्त्र कार्ड
તર્ક ચાર્ટ (= પ્રવાહ  ચાર્ટ),तर्कशास्त्र चार्ट (= प्रवाह  चार्ट)
તર્ક -ડીકોડર,लॉजिक डीकोडर
તર્કશાસ્ત્ર,तर्कशास्त्र डिझाइन
તર્ક,तर्कशास्त्र डिव्हाइस
તર્કશાસ્ત્ર,तर्कशास्त्र आकृती
તર્ક તત્વ,तर्कशास्त्र घटक
તર્કશાસ્ત્ર,तर्कशास्त्र अभिव्यक्ती
તર્ક કુટુંબ,तर्कशास्त्र कुटुंब
તર્કશાસ્ત્ર પ્રવાહ ચાર્ટ  (= ફ્લો ચાર્ટ),लॉजिक फ्लो चार्ट  (= प्रवाह चार्ट)
તર્કશાસ્ત્ર,तर्कशास्त्र कार्य
તર્કશાસ્ત્ર,तर्कशास्त्र सूचना
તર્ક પ્રકાશ,तर्कशास्त्र प्रकाश
તર્કશાસ્ત્ર,तर्कशास्त्र ऑपरेशन
તર્ક તપાસ,तर्कशास्त्र चौकशी
તર્ક -ઉત્પાદન,तर्कशास्त्र उत्पादन
તર્ક -પાળી,तर्कशास्त्र शिफ्ट
તર્ક ટૂંકા દોષ,लॉजिक शॉर्ट फॉल्ट
તર્ક સંકેત,तर्कशास्त्र सिग्नल
તર્કશાસ્ત્ર,तर्कशास्त्र राज्य
તર્કશાસ્ત્ર,तर्कशास्त्र प्रतीक
તર્ક એકમ,तर्कशास्त्र युनिट
લ log ગ ઇન કરો (= લ log ગ ઓન),लॉग इन (= लॉग ऑन)
લ log ગ ઓફ (= લ log ગ આઉટ),लॉग ऑफ (= लॉग आउट)
દાખલ કરો,लॉग ऑन
લૉગ આઉટ,बाहेर पडणे
સામયિક  એન્ટેના,नियतकालिक लॉग  अँटेना
રેખાંશ  સમતોલ,रेखांशाचा  शिल्लक
રેખાંશ તપાસ,रेखांशाचा तपासणी
રેખાંશ સર્કિટ,रेखांशाचा सर्किट
રેખાંશ  ઇન્ડક્શન અવાજ,रेखांशाचा  इंडक्शन आवाज
રેખાંશ-માલા  વિલંબ -રેખા,रेखांशाचा-मोड  विलंब ओळ
રેખાંશ સમાનતા  તપાસ,रेखांशाचा समता  तपासा
રેખાંશ  નિરર્થકતા  તપાસ,रेखांशाचा  रिडंडंसी  तपासा
રેખાંશ  ટ્રાન્સમિશન  તપાસ,रेखांशाचा  संसर्ग  तपासा
આગળ જુઓ,पुढे पाहा
આગળ જુઓ,पुढे जा
આગળ એકમ જુઓ,पुढे युनिट पहा
જુઓ,वर बघ
લુક-અપ ટેબલ,लुक-अप-टेबल
ફટકો,लूप
લૂપ-બેક કસોટી,लूप-बॅक चाचणी
લૂપ શરીર,पळवाट शरीर
લૂપ પેટી,लूप बॉक्स
લૂપ ચેક,लूप चेक
લૂપ પૂર્ણતા,पळवाट पूर्ण
લૂપ કમ્પ્યુટિંગ,लूप संगणन
લૂપ નિયંત્રણ,लूप नियंत्रण
લૂપ નિયંત્રણ  નિવેદન,लूप नियंत्रण  विधान
નિયંત્રણ  વધઘટપાત્ર,लूप-कंट्रोल  चल
લૂપ કાઉન્ટર,लूप काउंटर
પ્રતિક્રિયા  સંકેત,लूप अभिप्राय  सिग्नल
ફટકો,लूपिंग
લોપિંગ અમલ,लूपिंग अंमलबजावणी
લૂપ પ્રારંભિક,लूप इनिशिएलायझेशन
લૂપ ઇનપુટ સિગ્નલ,लूप इनपुट सिग्नल
લૂપ જેક  સ્વિચ,लूप जॅक  स्विचबोर्ड
લૂપ -ફેરફાર,लूप सुधारणे
લૂપ નેટવર્ક,लूप नेटवर्क
લૂપ પ્રતિકાર,लूप प्रतिकार
Reલટું  બેટરી,लूप रिव्हर्स  बॅटरी
લૂપ સેલ્ફ ચેકિંગ,लूप स्वत: ची तपासणी
લૂપ સંકેત,लूप सिग्नलिंग
લૂપ પ્રારંભ,लूप प्रारंभ
લૂપ સમાપ્તિ,लूप टर्मिनेशन
લૂપ પરીક્ષણ,लूप चाचणी
લૂપ -તબદીલી  કાર્ય,लूप हस्तांतरण  कार्य
ઉપન -પ્રસારણ,लूप ट्रान्समिशन
લૂપ ટ્રાન્સમિશન ફ્રેમ,लूप ट्रान्समिशन फ्रेम
લૂપ અપડેટ,लूप अद्यतन
ઢીલી રીતે જોડાયેલી,हळूवारपणे जोडलेले
નુકસાન,तोटा
મહત્ત્વનું નુકસાન,महत्त्व कमी
જોરદાર નુકસાન,जोरात तोटा
ઓછી પ્રવૃત્તિ ડેટા  પ્રક્રિયા,कमी क्रियाकलाप डेटा  प्रक्रिया
નીચું બાઇટ,कमी बाइट
નીચા અંતના એમ.પી.યુ.,लो-एंड एमपीयू
ના જેટલું કે તેનાથી ઓછું,लोअर बाउंड
નીચલો પડકાર,लोअर कर्टेट
નીચા સ્તરની ભાષા,निम्न-स्तरीय भाषा
નીચા અવાજવાળું  પ્રવેધક,कमी आवाज  एम्पलीफायर
ઓછું હુકમ,कमी ऑर्डर
નીચા ક્રમનો અંક,कमी ऑर्डर अंक
નીચા ક્રમની સ્થિતિ,कमी-ऑर्डरची स्थिती
નીચા પાસ ફિલ્ટર,लो पास फिल्टर
નિર્દોષ  સામાન,कमी कामगिरी  उपकरणे
ગતિ,कमी वेग
ઓછી ગતિ સંગ્રહ,कमी वेग संचयन
ઓછી ટેપ,कमी टेप
લુકાસિવિઝ  સંકેત,लुकासिव्हिक्झ  नोटेशन
ગઠ્ઠો,लंप लोडिंग
મશીન સરનામું,मशीन पत्ता
મશીન ઉપલબ્ધ  સમય,मशीन उपलब्ध  वेळ
મશીન તપાસ,मशीन चेक
મશીન તપાસ  હાથરિયો,मशीन चेक  हाताळणी
મશીન તપાસ  સૂચક,मशीन चेक  सूचक
મશીન તપાસ  અટકાયત,मशीन चेक  व्यत्यय
મશીન કોડ,मशीन कोड
યંત્ર -માન્યતા,मशीन अनुभूती
મશીન સાયકલ,मशीन सायकल
મશીન  આશ્રિત,मशीन  अवलंबून
મશીન  આશ્રિત  ભાષા,मशीन  अवलंबून  इंग्रजी
મશીન  આશ્રિત  સ software,मशीन  अवलंबून  सॉफ्टवेअर
યંત્ર -સમીકરણ,मशीन समीकरण
મશીન  સમાન,मशीन  समतुल्य
મશીન ભૂલ,मशीन त्रुटी
મશીન નિષ્ક્રિય સમય,मशीन निष्क्रिय वेळ
મશીન  સ્વતંત્ર,मशीन  स्वतंत्र
મશીન  સ્વતંત્ર  ભાષા,मशीन  स्वतंत्र  इंग्रजी
મશીન  સ્વતંત્ર  સ software,मशीन  स्वतंत्र  सॉफ्टवेअर
મશીન  સ્વતંત્ર  ઉકેલ,मशीन  स्वतंत्र  उपाय
મશીન  સૂચના,मशीन  सूचना
મશીન  સૂચના સંહિતા,मशीन  सूचना कोड
મશીન  સૂચના  નિવેદન,मशीन  सूचना  विधान
મશીન  બાતમી,मशीन  बुद्धिमत्ता
મશીન ઇન્ટેમટ,मशीन इंटमेट
યંત્ર -ભાષા  સંહિતા,मशीन भाषा  कोड
મશીન લર્નિંગ,मशीन लर्निंग
યંત્ર -તર્ક,मशीन लॉजिक
યંત્ર -વ્યવસ્થા,मशीन ऑपरेशन
મશીન લક્ષી  ભાષા,मशीन देणारं  इंग्रजी
મશીનને વાંચી શકાય તેવું,मशीन वाचनीय
મશીનને વાંચી શકાય તેવું  માધ્યમ,मशीन वाचनीय  मध्यम
મશીન રન,मशीन रन
યંત્ર -સંવેદનશીલ  જાણ,मशीन समंजस  माहिती
મશીન  સિમ્યુલેશન,मशीन  सिम्युलेशन
મશીન બગડેલું  સમય,मशीन खराब झाले  वेळ
મશીન લોગ  નિયંત્રણ,मशीन साधन  नियंत्रण
મશીન  ભાષાંતર,मशीन  अनुवाद
યંત્ર ઉપયોગ  સમય,मशीन वापर  वेळ
કરચલી,मॅक्रोआर्गमेंट
ઉધરસ,मॅक्रोसेम्बलर
મક્કમતાપૂર્વક  કાર્યક્રમ,मॅक्रोसेमॅली  कार्यक्रम
મ macરક allલ,मॅक्रोकॉल
મ macરકોડ,मॅक्रोकोड
કર્કશ,मॅक्रोकोडिंग
મ macરકોમંડ,मॅक्रोकॉमांड
કર્કશ,मॅक्रोडेक्लेरेशन
મડ્રોડેફિનેશન,मॅक्रोडिफाईनिशन
મડ્રોડેફિનેશન  પુસ્તકાલય,मॅक्रोडिफाईनिशन  लायब्ररी
ઉધરસ,मॅक्रोइलेमेंट
પાગલ,मॅक्रोएक्सर्सरिझर
મનભંગ,मॅक्रोएक्सपॅन्सियन
મ mac્રોફ્લોચાર્ટ,मॅक्रोफ्लोचार्ट
ક્રૂર  કાર્યક્રમ,मॅक्रोजेनरेटिंग  कार्यक्रम
કૌમાર્ગ,मॅक्रोजोरेशन
કર્કશ,मॅक्रोजेनेरेटर
સંસ્કાર,मॅक्रोइन्स्ट्रक्शन
કરચલીઓ  (મેક્રોલ),मॅक्रोलॅंग्वेज  (मॅक्रोल)
Macલટ,मॅक्रोलिब्ररी
મેક્રો (= મેક્રો  સૂચના),मॅक्रो (= मॅक्रो  सूचना)
હાથમારાપેટર,मॅक्रोपेरामीटर
ઉન્માદ  સૂચના,मॅक्रोप्रोसेसिंग  सूचना
કરચલીઓ,मॅक्रोप्रोग्रामिंग
ક્રોપ્રોટોટાઇપ,मॅक्रोप्रोटोटाइप
ક્રોપ્રોટોટાઇપ  નિવેદન,मॅक्रोप्रोटोटाइप  विधान
કરચલી  નંબર,मॅक्रोस्टेटमेंट  क्रमांक
ઉન્માદ,मॅक्रोसिस्टम
ચણતર,मॅक्रोट्रेस
મસમાળ,मॅक्साइमा
મડકેપ,मॅडकॅप
પ્રાણઘાતક,मॅग
ચુંબકીય બબલ  યાદ,चुंबकीय बबल  मेमरी
ચુંબકીય કાર્ડ,चुंबकीय कार्ड
ચુંબકીય કાર્ડ  વાચકો,चुंबकीय कार्ड  वाचक
ચુંબકીય કાર્ડ  સંગ્રહ,चुंबकीय कार्ड  संचयन
ચુંબકીય કોષ,चुंबकीय सेल
ચુંબકીય  પાત્ર,चुंबकीय  वर्ण
ચુંબકીય,चुंबकीय कोर
ચુંબકીય  સંગ્રહ,चुंबकीय कोर  संचयन
ચુંબકીય  સમય,चुंबकीय विलंब  वेळ
ચુંબકીય ડિસ્ક,चुंबकीय डिस्क
ચુંબકીય ડિસ્ક  સંબોધન,चुंबकीय डिस्क  पत्ता
ચુંબકીય ડિસ્ક  યાદ,चुंबकीय डिस्क  मेमरी
ચુંબકીય ડિસ્ક  સંગ્રહ,चुंबकीय डिस्क  संचयन
ચુંબકીય ડિસ્ક  દુકાન,चुंबकीय डिस्क  स्टोअर
ચુંબકીય ડિસ્ક એકમ,चुंबकीय डिस्क युनिट
ચુંબકીય ડ્રમ  સંગ્રહ,चुंबकीय ड्रम  संचयन
ચુંબકીય ડ્રમ  એકમ,चुंबकीय ड्रम  युनिट
ચુંબકીય એન્કોડિંગ,चुंबकीय एन्कोडिंग
ચુંબકીય હાથ  સ્કેનર,चुंबकीय हात  स्कॅनर
ચુંબકીય  હિસ્ટ્રેસિસ લૂપ,चुंबकीय  हिस्टरेसिस लूप
ચુંબકીય,चुंबकीय शाई
ચુંબકીય  પાત્ર સોર્ટર,चुंबकीय शाई  वर्ण सॉर्टर
ચુંબકીય  સ્કેનર,चुंबकीय शाई  स्कॅनर
ચુંબકીય મેમરી,चुंबकीय स्मृती
ચુંબકીય વાંચન,चुंबकीय वाचन
ચુંબકીય  નોંધણી,चुंबकीय  मुद्रित करणे
ચુંબકીય સ્લોટ  વાચકો,चुंबकीय स्लॉट  वाचक
ચુંબકીય સંગ્રહ,चुंबकीय संचयन
ચુંબકીય પટ્ટી,चुंबकीय पट्टी
ચુંબકીય પટ્ટી  નામું  મશીન,चुंबकीय पट्टी  लेखा  मशीन
ચુંબકીય પટ્ટી  વાચકો,चुंबकीय पट्टी  वाचक
ચુંબકીય ટેપ કારતૂસ,चुंबकीय टेप काडतूस
ચુંબકીય ટેપ  કેસેટ,चुंबकीय टेप  कॅसेट
ચુંબકીય ટેપ  તૂતક (= ચુંબકીય  ટેપ ડ્રાઇવ),चुंबकीय टेप  डेक (= चुंबकीय  टेप ड्राइव्ह)
ચુંબકીય ટેપ  ઝુંબેશ,चुंबकीय टेप  चालवा
ચુંબકીય ટેપ ફાઇલ,चुंबकीय टेप फाइल
ચુંબકીય ટેપ  લેબલ,चुंबकीय टेप  लेबल
ચુંબકીય ટેપ  નેતા,चुंबकीय टेप  नेता
ચુંબકીય ટેપ  ગ્રંથપાલ,चुंबकीय टेप  ग्रंथपाल
ચુંબકીય ટેપ  કેન્દ્ર,चुंबकीय टेप  स्टेशन
ચુંબકીય ટેપ સંગ્રહ,चुंबकीय टेप स्टोरेज
ચુંબકીય ટેપ  પેટા -પ્રણાલી,चुंबकीय टेप  उपप्रणाली
ચુંબકીય ટેપ  અંતિમ,चुंबकीय टेप  टर्मिनल
ચુંબકીય ટેપ  અનુમાનિત,चुंबकीय टेप  झलक
