Malayalam,Odiya
പാട്ടുപെട്ടി,ମ୍ୟୁଜିକ୍ ବାକ୍ସ
ശബ്ദം പ്രതിധ്വനി,ଭଏସ୍ ଇକୋ
ഗായിക ജ്വാല,ଗାୟକ ଜୱାଲା |
"ഉപകരണം, ഉപകരണം, ഉപകരണം","ଯନ୍ତ୍ର, ଯନ୍ତ୍ର, ଯନ୍ତ୍ର"
വോക്കൽ ഇടവേള,ସ୍ voc ର ବ୍ୟବଧାନ
അനുരണന ശബ്ദം,ରେଜୋନାଣ୍ଟ ଧ୍ୱନି |
സംഗീത സ്കോർ,ସଂଗୀତ ସ୍କୋର |
സംഗീത സ്വരം,ବାଦ୍ୟଯନ୍ତ୍ର
വേരിയബിൾ പോളാരിറ്റി റൊട്ടേഷൻ,ପରିବର୍ତ୍ତନଶୀଳ ପୋଲାରିଟି ଘୂର୍ଣ୍ଣନ |
നിശ്ശബ്ദം,ନୀରବତା |
രഹസ്യ നിയന്ത്രണം,ଚୋରି ନିୟନ୍ତ୍ରଣ |
നിശബ്ദത സംവേദനക്ഷമത,ନୀରବତା ସମ୍ବେଦନଶୀଳତା |
നിശബ്ദ സ്വിച്ച്,ନୀରବ ସୁଇଚ୍ |
രഹസ്യ സംവിധാനം,ଚୋରି ପ୍ରଣାଳୀ |
"പരസ്പര, പരസ്പര","ପାରସ୍ପରିକ, ପାରସ୍ପରିକ"
പരസ്പര അസിമുത്ത്,ପାରସ୍ପରିକ ଆଜିମ୍ୟୁଥ୍ |
പരസ്പര ചാലകത,ପାରସ୍ପରିକ କଣ୍ଡକ୍ଟିଭିଟି |
പരസ്പര തടസ്സം,ପାରସ୍ପରିକ ପ୍ରତିବନ୍ଧକ |
പരസ്പര പ്രചോദനം,ପାରସ୍ପରିକ ପ୍ରେରଣା |
പരസ്പര പ്രേരണ,ପାରସ୍ପରିକ ଅନୁକରଣ |
പരസ്പര സാധ്യതയുള്ള ഊർജ്ജം,ପାରସ୍ପରିକ ସମ୍ଭାବ୍ୟ ଶକ୍ତି |
പരസ്പര പാരസ്പര്യം,ପାରସ୍ପରିକ ପ୍ରତିକ୍ରିୟା
പരസ്പരവിരുദ്ധം,କେବଳ ପରସ୍ପର ମଧ୍ୟରେ
പരസ്പരവിരുദ്ധമായ ഇവന്റുകൾ,ପାରସ୍ପରିକ ସ୍ୱତନ୍ତ୍ର ଘଟଣା |
പരസ്പര പ്രൊജക്റ്റൈലുകൾ,ପାରସ୍ପରିକ ପ୍ରୋଜେକ୍ଟଲ୍ |
പരസ്പരം ആക്സസ് ചെയ്യാവുന്ന പാത,ପାରସ୍ପରିକ ପ୍ରବେଶ ପଥ
പരസ്പര വിരുദ്ധമായ അളവ്,ପାରସ୍ପରିକ ସ୍ୱତନ୍ତ୍ର ମାପ |
മുജിക്,ମୁଜିକ୍
ചരട് തല വേഗത,କର୍ଡ ମୁଣ୍ଡର ବେଗ |
എംവി ട്യൂബ്,mv ଟ୍ୟୁବ୍ |
മൈലാർ കപ്പാസിറ്റർ,mylar capacitor
"മയോപിയ, മയോപിയ","ମାୟୋପିୟା, ମାୟୋପିଆ"
മിറിയഫോൺ,miriaphone
N ഇലക്ട്രോണുകൾ,N ଇଲେକ୍ଟ୍ରନ୍ |
സ്ഥിരമായ നിമിഷ ഗുണകം,ସ୍ଥିର ମୁହୂର୍ତ୍ତ କୋଏଫିସିଏଣ୍ଟ୍ |
എൻ-ഷെൽ,N-shell |
n-മാസ് പ്രശ്നം,n- ଜନ ସମସ୍ୟା |
എൻ-ഡിസ്പ്ലേ,N- ପ୍ରଦର୍ଶନ
npin ട്രാൻസിസ്റ്റർ,npin ଟ୍ରାନଜିଷ୍ଟର |
npin ട്രയോഡ് ട്രാൻസിസ്റ്റർ,npin triode ଟ୍ରାନଜିଷ୍ଟର |
n-സ്ഥാനചലനം,n- ବିସ୍ଥାପନ
n-ഡിസ്‌പ്ലേസ്‌മെന്റ് റൂൾ,n- ବିସ୍ଥାପନ ନିୟମ |
n-തരം ചാലകത,n- ପ୍ରକାର କଣ୍ଡକ୍ଟିଭିଟି |
n-തരം അർദ്ധചാലകം,n- ପ୍ରକାର ସେମିକଣ୍ଡକ୍ଟର |
സുഗമമായ ഗ്രഹം,ଷ୍ଟିରେବଲ୍ ଗ୍ରହ |
"ആണി, ആണി","ନଖ, ନଖ"
നെയിൽ ഹെഡ് ബാൻഡ്,ନେଲ ହେଡ୍ ବ୍ୟାଣ୍ଡ |
സപ്ലിമെന്റും,ଏବଂ ସପ୍ଲିମେଣ୍ଟ |
പൂരക കവാടങ്ങളും,ଏବଂ ସଂପୃକ୍ତ ଫାଟକ |
നാനോ,ନାନୋ |
നാനോഗ്രാം (യൂണിറ്റ്),ନାନୋଗ୍ରାମ୍ (ଏକକ)
നാനോമീറ്റർ,ନାନୋମିଟର |
നാനോ-സെക്കൻഡ്,ନାନୋ-ସେକେଣ୍ଡ୍ |
ഇടുങ്ങിയ ബാൻഡ് അച്ചുതണ്ട്,ସଂକୀର୍ଣ୍ଣ ବ୍ୟାଣ୍ଡ ଅକ୍ଷ |
ഇടുങ്ങിയ ബീം ആഗിരണം,ସଂକୀର୍ଣ୍ଣ ବିମ୍ ଅବଶୋଷଣ |
"ഒതുങ്ങിയ മൂക്ക്, ഒതുങ്ങിയ മൂക്ക്","ନାକ, ସଙ୍କୁଚିତ ନାକ |"
ഇടുങ്ങിയ തടസ്സം,ସଂକୀର୍ଣ୍ଣ ପ୍ରତିବନ୍ଧକ |
ഇടുങ്ങിയ വിടവ് സ്പാർക്ക് ചേമ്പർ,ସଂକୀର୍ଣ୍ଣ ଫାଙ୍କା ସ୍ପାର୍କ ଚାମ୍ବର |
നാസൽ,ନାକ
സ്വാഭാവിക സമൃദ്ധി,ପ୍ରାକୃତିକ ପ୍ରଚୁରତା |
സ്വാഭാവിക പ്രവർത്തനം,ପ୍ରାକୃତିକ କାର୍ଯ୍ୟକଳାପ |
സ്വാഭാവിക നുഴഞ്ഞുകയറ്റം,ପ୍ରାକୃତିକ ଅନୁପ୍ରବେଶ |
സ്വാഭാവിക ആന്റിന ആവൃത്തി,ପ୍ରାକୃତିକ ଆଣ୍ଟେନା ଫ୍ରିକ୍ୱେନ୍ସି |
സ്വാഭാവിക പശ്ചാത്തല വികിരണം,ପ୍ରାକୃତିକ ପୃଷ୍ଠଭୂମି ବିକିରଣ |
സ്വാഭാവിക ബീറ്റാ റേ സ്പെക്ട്രം,ପ୍ରାକୃତିକ ବିଟା ରେ ସ୍ପେକ୍ଟ୍ରମ୍ |
സ്വാഭാവിക അതിർത്തി നിയന്ത്രണം,ପ୍ରାକୃତିକ ସୀମା ପ୍ରତିବନ୍ଧକ |
"സ്വാഭാവിക വീതി, സ്വാഭാവിക വീതി","ପ୍ରାକୃତିକ ମୋଟେଇ, ପ୍ରାକୃତିକ ମୋଟେଇ |"
സ്വാഭാവിക വായുസഞ്ചാരം,ପ୍ରାକୃତିକ ଜଳବାୟୁ
സ്വാഭാവിക നിറം പിടിച്ചെടുക്കൽ,ପ୍ରାକୃତିକ ରଙ୍ଗ ଧରିବା |
സ്വാഭാവിക സംവഹനം,ପ୍ରାକୃତିକ ସଂକଳନ |
സ്വാഭാവിക ഒഴുക്ക്,ପ୍ରାକୃତିକ ପ୍ରବାହ |
സ്വാഭാവിക ആവൃത്തി സ്വാഭാവിക ആവൃത്തി,ପ୍ରାକୃତିକ ଆବୃତ୍ତି ପ୍ରାକୃତିକ ଆବୃତ୍ତି |
പ്രകൃതി ഇന്ധനം,ପ୍ରାକୃତିକ ଇନ୍ଧନ |
സ്വാഭാവിക ഗാമാ വികിരണ തീവ്രത,ପ୍ରାକୃତିକ ଗାମା ବିକିରଣ ତୀବ୍ରତା |
"പ്രകൃതി വാതകം, പ്രകൃതി വാതകം","ପ୍ରାକୃତିକ ଗ୍ୟାସ, ପ୍ରାକୃତିକ ଗ୍ୟାସ |"
സ്വാഭാവിക ലൈൻ നിർത്തലാക്കൽ,ପ୍ରାକୃତିକ ରେଖା ବିଚ୍ଛିନ୍ନତା |
സ്വാഭാവിക കാന്തം,ପ୍ରାକୃତିକ ଚୁମ୍ବକ
സ്വാഭാവിക ധ്രുവീകരണം,ପ୍ରାକୃତିକ ପୋଲାରିଟି |
"സ്വാഭാവിക ആന്ദോളനം, സ്വാഭാവിക ആന്ദോളനം","ପ୍ରାକୃତିକ ଦୋହରିବା, ପ୍ରାକୃତିକ ଦୋହରିବା |"
സ്വാഭാവിക കാലഘട്ടം,ପ୍ରାକୃତିକ ସମୟ ଅବଧି |
സ്വാഭാവിക വികിരണം,ପ୍ରାକୃତିକ ବିକିରଣ |
സ്വാഭാവിക അനുരണനം,ପ୍ରାକୃତିକ ଅନୁକମ୍ପା |
സ്വാഭാവിക അവസ്ഥ,ପ୍ରାକୃତିକ ଅବସ୍ଥା |
തടസ്സമില്ലാത്ത സംവിധാനം,ବିହୀନ ସିଷ୍ଟମ୍ |
സ്വാഭാവിക സഹിഷ്ണുതയുടെ പരിധി,ପ୍ରାକୃତିକ ସହନଶୀଳତା ସୀମା |
സ്വാഭാവിക സഹിഷ്ണുത പരിധി,ପ୍ରାକୃତିକ ସହନଶୀଳତା ପରିସର |
സ്വാഭാവിക ത്രികോണം,ପ୍ରାକୃତିକ ତ୍ରିରଙ୍ଗା |
സ്വാഭാവിക മോഡലിംഗ്,ପ୍ରାକୃତିକ ମଡେଲିଂ |
സ്വാഭാവിക യുറേനിയം റിയാക്ടർ,ପ୍ରାକୃତିକ ୟୁରାନିୟମ୍ ରିଆକ୍ଟର |
സ്വാഭാവിക വൈബ്രേഷൻ സ്വാഭാവിക വൈബ്രേഷൻ,ପ୍ରାକୃତିକ କମ୍ପନ ପ୍ରାକୃତିକ କମ୍ପନ |
സ്വാഭാവിക തരംഗദൈർഘ്യം,ପ୍ରାକୃତିକ ତରଙ୍ଗଦ eng ର୍ଘ୍ୟ |
എളുപ്പമുള്ള കണ്ണുനീർ,ସହଜ ଲୁହ |
പ്രകാശത്തിന്റെ രൂപം,ଆଲୋକର ରୂପ |
സ്ഥലകാലത്തിന്റെ രൂപം,ସ୍ପେସ୍ ଟାଇମ୍ ର ଫର୍ମ |
നാവിക ശൃംഖല (അടി),ନାବିକ ଶୃଙ୍ଖଳା (ଫୁଟ)
നോട്ടിക്കൽ മൈൽ,ନାଟିକାଲ୍ ମାଇଲ୍ |
"നടാൽ സന്ധ്യപ്രകാശ്, നടാൽ ദ്വാഭ","ନାଟାଲ୍ ସାନ୍ଧ୍ୟାପ୍ରକାଶ, ନାଟାଲ୍ ଦ୍ୱାରବା |"
നെവാഗ്ലൈഡ്,ନେଭାଗ୍ଲାଇଡ୍ |
നെവാർ,ନୂଆ
നവരോ,ନାଭାରୋ |
മുൻ കാഴ്ച,ଆଗ ଦୃଶ୍ୟ |
"പ്രവർത്തനങ്ങൾ, നാവിഗേഷൻ","କାର୍ଯ୍ୟ, ନାଭିଗେସନ୍"
സ്റ്റിയറിംഗ് അസിസ്റ്റന്റ്,ଷ୍ଟିଅରିଂ ଆସିଷ୍ଟାଣ୍ଟ
പ്രവർത്തന പ്രതിസന്ധി,କାର୍ଯ୍ୟକ୍ଷମ ସଙ୍କଟ |
നാവിഗേഷൻ അടയാളം,ନାଭିଗେସନ୍ ମାର୍କ
സ്റ്റിയറിംഗ് മൈക്രോഫിലിം പ്രൊജക്ടർ,ଷ୍ଟିଅରିଂ ମାଇକ୍ରୋଫିଲ୍ମ ପ୍ରୋଜେକ୍ଟର୍ |
നാവിഗേറ്റർ,ନାଭିଗେଟର୍
നിക്കോൾസൺ ബോറിസം,ନିକୋଲସନ ବୋରିଜିମ୍ |
പ്രതിധ്വനിക്ക് സമീപം,ଇକୋ ନିକଟରେ |
അപ്രസക്തമായ സിഗ്നൽ,ଶେଷରେ ଅପ୍ରାସଙ୍ଗିକ ସଙ୍କେତ |
വയലിന് സമീപം,କ୍ଷେତ୍ର ନିକଟରେ
ഇൻഫ്രാറെഡിന് സമീപം,ଇନଫ୍ରାଡ୍ ନିକଟରେ |
കഴിവില്ലായ്മ,ଅକ୍ଷମତା |
(കണ്ണിന്റെ) അടുത്തുള്ള പോയിന്റ്,(ଆଖିର) ବିନ୍ଦୁ ନିକଟରେ |
പോയിന്റ് ഉറവിടം,ବିନ୍ଦୁ ଉତ୍ସ |
അനുരണനം പലപ്പോഴും,ବାରମ୍ବାର ରେଜୋନାନ୍ସ |
തൊട്ടടുത്തുള്ള സെറ്റ്,ସଂଲଗ୍ନ ସେଟ୍ |
അൾട്രാവയലറ്റിന് സമീപം,ଅତିବାଇଗଣି ନିକଟରେ |
ഏറ്റവും അടുത്തുള്ള സമീപനം,ନିକଟତମ ଉପାୟ |
ഏറ്റവും അടുത്തുള്ള അയൽക്കാരൻ,ନିକଟ ପଡୋଶୀ
വൃത്താകൃതിയിലുള്ള ഭ്രമണപഥം,ବୃତ୍ତାକାର କକ୍ଷପଥ |
തികഞ്ഞ ക്രിസ്റ്റൽ,ସଂପୂର୍ଣ୍ଣ କ୍ରିଷ୍ଟାଲ୍
ദ്വിതീയ വിഭാഗം,ଦଳୀୟ ବର୍ଗ
നെബുല,ନିବୁଲା |
നെബുല വിതരണം,ନିବୁଲା ବଣ୍ଟନ |
നെബുല സിദ്ധാന്തം,ନିବୁଲା ଅନୁମାନ |
നെബുല വികിരണം,ନିବୁଲା ବିକିରଣ |
നെബുല സ്പെക്ട്രം,ନିବୁଲା ସ୍ପେକ୍ଟ୍ରମ୍ |
നെബുല സിദ്ധാന്തം,ନିବୁଲା ସିଦ୍ଧାନ୍ତ |
നെബുല കറങ്ങുന്ന നക്ഷത്രം,ନିବୁଲା ଘୂର୍ଣ୍ଣନ ତାରା |
"സൂചി, പട്ടിക","ଛୁଞ୍ଚି, ତାଲିକା |"
"നീഡിൽ ബാർ, നീഡിൽ ബാർ","ସୁଇଲ୍ ବାର୍, ସୁଇଲ୍ ବାର୍ |"
ലിസ്റ്റ് ശബ്ദം,ତାଲିକା ଧ୍ୱନି |
സൂചക വ്യതിയാനം,ସୂଚକ ବିଚ୍ୟୁତି |
സൂചിക ഗാലക്സികൾ,ଇଣ୍ଡେକ୍ସ ଗାଲାକ୍ସି |
"പിൻ വാൽവ്, ഇൻവെന്ററി വാൽവ്","ପିନ୍ ଭଲଭ୍, ଇନଭେଣ୍ଟୋରୀ ଭଲଭ୍ |"
നീല മതിൽ,ନୀଳ କାନ୍ଥ
നീല തത്വം,ନୀଳ-ନୀତି |
"നെഗറ്റീവ്, നെഗറ്റീവ്, നെഗറ്റീവ്","ନକାରାତ୍ମକ, ନକାରାତ୍ମକ, ନକାରାତ୍ମକ"
നെഗറ്റീവ് ആഗിരണം,ନକାରାତ୍ମକ ଅବଶୋଷଣ |
നെഗറ്റീവ് ആന്റിപ്രോട്ടോൺ,ନକାରାତ୍ମକ ଆଣ୍ଟିପ୍ରୋଟନ୍ |
നെഗറ്റീവ് ആംപ്ലിഫയർ,ନେଗେଟିଭ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
നെഗറ്റീവ് ബ്രാഞ്ച്,ନକାରାତ୍ମକ ଶାଖା |
"ലോൺ ചാർജ്, ലോൺ ചാർജ്","loan ଣ ଚାର୍ଜ, loan ଣ ଦେୟ"
കടബാധ്യത കാരിയർ,debt ଣ ଚାର୍ଜ ବାହକ |
"ക്രെഡിറ്റ് സൂചകം, കടബാധ്യത","କ୍ରେଡିଟ୍ ଇଣ୍ଡିକେସନ୍, t ଣ ଚିରାଲିଟି |"
ക്രെഡിറ്റ് കോഫിഫിഷ്യന്റ്,କ୍ରେଡିଟ୍ ଗୁଣବତ୍ତା
വായ്പ സബ്സിഡി,loan ଣ ସବସିଡି
നെഗറ്റീവ് ഡ്രൈവർ,ନକାରାତ୍ମକ ଡ୍ରାଇଭର |
നെഗറ്റീവ് പരസ്പരബന്ധം,ନକାରାତ୍ମକ ସମ୍ପର୍କ
കടം കൂട്ടൽ,debt ଣ ସଂଯୋଗ
നെഗറ്റീവ് ക്രിസ്റ്റൽ,ନକାରାତ୍ମକ ସ୍ଫଟିକ୍ |
കടം ക്രിസ്റ്റലൈസേഷൻ,debt ଣ ସ୍ଫଟିକୀକରଣ
ക്രെഡിറ്റ് വക്രത,କ୍ରେଡିଟ୍ ବକ୍ରତା
നെഗറ്റീവ് ഡാംപിംഗ്,ନକାରାତ୍ମକ ଡ଼ମ୍ପିଂ |
നെഗറ്റീവ് ഡിസ്ചാർജ്,ନକାରାତ୍ମକ ନିଷ୍କାସନ
നെഗറ്റീവ് ഡൈനാമിക് പ്രതിരോധം,ନକାରାତ୍ମକ ଗତିଶୀଳ ପ୍ରତିରୋଧ |
നെഗറ്റീവ് വൈദ്യുത ചാർജ് നെഗറ്റീവ് വൈദ്യുത ചാർജ്,ନକାରାତ୍ମକ ବ electric ଦୁତିକ ଚାର୍ଜ ନକାରାତ୍ମକ ବ electric ଦୁତିକ ଚାର୍ଜ |
നെഗറ്റീവ് വൈദ്യുതി,ନକାରାତ୍ମକ ବିଦ୍ୟୁତ୍ |
മൈനസ് ഇലക്ട്രോഡ്,ମାଇନସ୍ ଇଲେକ୍ଟ୍ରୋଡ୍ |
മൈനസ് ഇലക്ട്രോൺ,ମାଇନସ୍ ଇଲେକ୍ଟ୍ରନ୍ |
നെഗറ്റീവ് നീട്ടൽ,ନକାରାତ୍ମକ ବିସ୍ତାର
നെഗറ്റീവ് ഊർജ്ജം,ନକାରାତ୍ମକ ଶକ୍ତି
നെഗറ്റീവ് എൻട്രികൾ,ନକାରାତ୍ମକ ଏଣ୍ଟ୍ରିଗୁଡିକ |
നെഗറ്റീവ് പിശക്,ନକାରାତ୍ମକ ତ୍ରୁଟି |
"നെഗറ്റീവ് എവിഡൻസ്, നെഗറ്റീവ് എവിഡൻസ്, നെഗറ്റീവ് എവിഡൻസ്","ନକାରାତ୍ମକ ପ୍ରମାଣ, ନକାରାତ୍ମକ ପ୍ରମାଣ, ନକାରାତ୍ମକ ପ୍ରମାଣ |"
നെഗറ്റീവ് റീചാർജ്,ନକାରାତ୍ମକ ରିଚାର୍ଜ |
ക്രെഡിറ്റ് ഏരിയ,କ୍ରେଡିଟ୍ କ୍ଷେତ୍ର
നെഗറ്റീവ് ഗ്രാവിറ്റി,ନକାରାତ୍ମକ ମାଧ୍ୟାକର୍ଷଣ |
വായ്പ തിളക്കം,loan ଣ ଗ୍ଲୋ |
വിപരീത പ്രതിഫലനം,ଓଲଟା ପ୍ରତିଫଳନ |
കടം പ്രതിരോധം,debt ଣ ପ୍ରତିରୋଧ
നെഗറ്റീവ് ഇടപെടൽ,ନକାରାତ୍ମକ ପାରସ୍ପରିକ କ୍ରିୟା |
മൈനസ് അയോൺ,ମାଇନସ୍ ଆୟନ |
"നെഗറ്റീവ് ലെൻസ്, ഡെറ്റ് ലെൻസ്","ନେଗେଟିଭ୍ ଲେନ୍ସ, debt ଣ ଲେନ୍ସ |"
നെഗറ്റീവ് ലെൻസ് സിസ്റ്റം,ନକାରାତ୍ମକ ଲେନ୍ସ ସିଷ୍ଟମ୍ |
നെഗറ്റീവ് കാന്തിക വികലത,ନକାରାତ୍ମକ ଚୁମ୍ବକୀୟ ବିକୃତି |
നെഗറ്റീവ് മാസ്,ନକାରାତ୍ମକ ମାସ
നെഗറ്റീവ് മാട്രിക്സ്,ନକାରାତ୍ମକ ମ୍ୟାଟ୍ରିକ୍ସ |
നെഗറ്റീവ് മോഡുലേഷൻ നെഗറ്റീവ് മോഡുലേഷൻ,ନେଗେଟିଭ୍ ମୋଡ୍ୟୁଲେସନ୍ ନେଗେଟିଭ୍ ମୋଡ୍ୟୁଲେସନ୍ |
വായ്പാ തുക,loan ଣ ରାଶି
നെഗറ്റീവ് നോഡുലാർ പോയിന്റ്,ନକାରାତ୍ମକ ନୋଡୁଲାର୍ ପଏଣ୍ଟ |
വായ്പ നമ്പർ,loan ଣ ସଂଖ୍ୟା
ഡെറ്റ് പീക്ക് മോഡുലേഷൻ,debt ଣ ଶିଖର ମୋଡ୍ୟୁଲେସନ୍ |
നെഗറ്റീവ് ചിത്രം മോഡുലേഷൻ,ନକାରାତ୍ମକ ଚିତ୍ର ମଡ୍ୟୁଲେସନ୍ |
നെഗറ്റീവ് ചിത്ര കല,ନକାରାତ୍ମକ ଚିତ୍ର କଳା |
ക്രെഡിറ്റ് ക്രെഡിറ്റ്,କ୍ରେଡିଟ୍ କ୍ରେଡିଟ୍
നെഗറ്റീവ് പ്ലേറ്റ്,ନକାରାତ୍ମକ ପ୍ଲେଟ୍ |
നെഗറ്റീവ് പ്ലേറ്റ് വാല,ନକାରାତ୍ମକ ପ୍ଲେଟ୍ ୱାଲା |
ലോൺ പോൾ,loan ଣ ପୋଲ
ഓരോ പ്രധാന നിലയിലും,ମୁଖ୍ୟ ମହଲା
നെഗറ്റീവ് കീ പോയിന്റ്,ନକାରାତ୍ମକ କୀ ବିନ୍ଦୁ |
മൈനസ് പ്രോട്ടോൺ,ମାଇନସ୍ ପ୍ରୋଟନ୍ |
നെഗറ്റീവ് മർദ്ദം,ନକାରାତ୍ମକ ଚାପ
ലോൺ,ଋଣ
കടം പ്രതിരോധം,debt ଣ ପ୍ରତିରୋଧ
(പ്രതിരോധത്തിന്റെ) താപത്തിന്റെ ഗുണകം,(ପ୍ରତିରୋଧର) ଉତ୍ତାପର କୋଏଫିସିଏଣ୍ଟ୍ |
"ക്രെഡിറ്റ് പ്രതികരണം, ക്രെഡിറ്റ് പ്രതികരണം","କ୍ରେଡିଟ୍ ପ୍ରତିକ୍ରିୟା, କ୍ରେଡିଟ୍ ପ୍ରତିକ୍ରିୟା"
നെഗറ്റീവ് പരിണതഫലങ്ങൾ,ନକାରାତ୍ମକ ପରିଣାମ |
നെഗറ്റീവ്-തിരുത്തൽ,ନକାରାତ୍ମକ-ସଂଶୋଧନକାରୀ |
നെഗറ്റീവ് റൊട്ടേഷണൽ ലെവൽ,ନକାରାତ୍ମକ ଘୂର୍ଣ୍ଣନ ସ୍ତର |
ക്രെഡിറ്റ് വശം,କ୍ରେଡିଟ୍ ପାର୍ଶ୍ୱ
മൈനസ് താപനില ഗുണകം,ମାଇନସ୍ ତାପମାତ୍ରା ଗୁଣବତ୍ତା |
കടം ചൂടാക്കൽ,debt ଣ ଗରମ
നെഗറ്റീവ് ടാംസൺ പ്രഭാവം,ନକାରାତ୍ମକ ଟ୍ୟାମସନ୍ ପ୍ରଭାବ |
നെഗറ്റീവ് പരസ്പര ചാലകത ഓസിലേറ്റർ,ନକାରାତ୍ମକ ପାରସ୍ପରିକ କଣ୍ଡକ୍ଟିଭିଟି ଓସିଲେଟର |
"ലോൺ ടെർമിനൽ, സിറ","An ଣ ଟର୍ମିନାଲ୍, ସିରା |"
നെഗറ്റീവ് ചാർജ് കണിക,ନକାରାତ୍ମକ ଚାର୍ଜ କଣିକା |
നിയോഡൈമിയം ഗ്ലാസ് ലേസർ,ନିଓଡିୟମ୍ ଗ୍ଲାସ୍ ଲେଜର |
നിയോൺ-ഹീലിയം ലേസർ,ନିନ୍-ହିଲିୟମ୍ ଲେଜର |
നാൻസർട്ട് പാലം,ନାନ୍ସର୍ଟ ବ୍ରିଜ୍ |
നെസെർട്ട് ലുമിനയർ,nensert luminaire |
നെറ്റ് ഫ്ലോ,ନିଟ୍ ପ୍ରବାହ |
മൊത്ത ലാഭം,ନିଟ୍ ଲାଭ |
നെറ്റ് ടോപ്പ്,ନେଟ୍ ଟପ୍ |
നെറ്റ് മാസ് ഫ്ലോ,ନିଟ୍ ମାସ ପ୍ରବାହ |
"നെറ്റ് നിമിഷം, ശേഷിക്കുന്ന നിമിഷം","ନିଟ୍ ମୁହୂର୍ତ୍ତ, ଅବଶିଷ୍ଟ ମୁହୂର୍ତ୍ତ |"
നെറ്റ് പവർ ഫ്ലോ,ନିଟ୍ ଶକ୍ତି ପ୍ରବାହ |
നെറ്റ് ഔട്ട്പുട്ട്,ନିଟ୍ ଆଉଟପୁଟ୍
ശബ്ദായമാനമായ താപനില വ്യത്യാസം,କୋଳାହଳ ତାପମାତ୍ରା ପାର୍ଥକ୍ୟ |
മെഷ് (സർക്യൂട്ട്),ଜାଲ (ସର୍କିଟ)
മെഷ്-സർക്യൂട്ട് പെർമാസബിലിറ്റി,ଜାଲ୍-ସର୍କିଟ୍ ବ୍ୟାପ୍ତତା |
സർക്യൂട്ട് മെഷ് അനലോഗ്,ସର୍କିଟ୍ ଜାଲ୍ ଆନାଗଲ୍ |
"മെഷ് അനലൈസർ, സർക്യൂട്ട് മെഷ് അനലൈസർ","ମେସ୍ ଆନାଲିଜର୍, ସର୍କିଟ୍ ମେସ୍ ଆନାଲିଜର୍ |"
സർക്യൂട്ട് മെഷ് വിശകലനം,ସର୍କିଟ୍ ଜାଲ୍ ବିଶ୍ଳେଷଣ |
മെഷ് സ്ഥിരാങ്കം,ଜାଲ ସ୍ଥିର |
"മെഷ് ഘടകം, മെഷ് ഘടകം","ଜାଲ୍ ଉପାଦାନ, ଜାଲ୍ ଉପାଦାନ |"
മെഷ്-സർക്യൂട്ട് ഫിൽട്ടർ,ଜାଲ-ସର୍କିଟ ଫିଲ୍ଟର |
മെഷ്-സർക്യൂട്ട് ഫ്ലോ,ଜାଲ-ସର୍କିଟ ପ୍ରବାହ |
മെഷ്-സർക്യൂട്ട് ഇൻപുട്ട് ഇം‌പെഡൻസ്,ଜାଲ୍-ସର୍କିଟ୍ ଇନପୁଟ୍ ପ୍ରତିରୋଧ |
മെഷ്-സർക്യൂട്ട് പ്രധാന റിലേ,ଜାଲ୍-ସର୍କିଟ୍ ମୁଖ୍ୟ ରିଲେ |
മെഷ്-സർക്യൂട്ട് ഘട്ടം റിലേ,ଜାଲ୍-ସର୍କିଟ୍ ପର୍ଯ୍ୟାୟ ରିଲେ |
സർക്യൂട്ട് മെഷ് സിന്തസിസ്,ସର୍କିଟ୍ ଜାଲ୍ ସିନ୍ଥେସିସ୍ |
മെഷ്-സർക്യൂട്ട് ട്രാൻസ്ഫർ പെർമാസബിലിറ്റി,ଜାଲ୍-ସର୍କିଟ୍ ସ୍ଥାନାନ୍ତର ଅନୁକୂଳତା |
നൈമാൻ ഫോർമുല,ନାଇମାନ ସୂତ୍ର |
നൈമാൻ വിഭാവ്,ନାଇମାନ ବିଭବ
ന്യൂറിസ്റ്റർ,neurister
മൂഡി,ମୁଡି |
അലിയാത്ത ആറ്റം,ଅଣ-ତରଳ ପରମାଣୁ |
ഗൃഹാതുരമായ,ନାଷ୍ଟାଲଜିକ୍ |
ന്യൂട്രൽ ബീം,ନିରପେକ୍ଷ ବିମ୍ |
ന്യൂട്രൽ കറന്റ് ഇന്ററാക്ഷൻ,ନିରପେକ୍ଷ ସାମ୍ପ୍ରତିକ ପାରସ୍ପରିକ କ୍ରିୟା |
പരോക്ഷമായ പിശക്,ଅନ୍ତର୍ନିହିତ ତ୍ରୁଟି |
ന്യൂട്രൽ ഫിൽട്ടർ,ନିରପେକ୍ଷ ଫିଲ୍ଟର୍ |
ന്യൂട്രൽ ഫൈബർ,ନିରପେକ୍ଷ ଫାଇବର |
ന്യൂട്രൽ ഗ്രൗണ്ട് കണക്ഷൻ,ନିରପେକ୍ଷ ଭୂମି ସଂଯୋଗ |
"ഗൃഹാതുരമായ ജോഗ്, വിഷാദം നിറഞ്ഞ ഓടക്കുഴൽ","ନାଷ୍ଟାଲଜିକ୍ ଜଗ୍, ଦୁ mel ଖ ବଂଶୀ |"
"നോൺ-ഡിഡക്റ്റബിൾ മെസൺ, ചാർജില്ലാത്ത മെസൺ","ଅଣ-ରିହାତି ଯୋଗ୍ୟ ମେସନ୍, ଚାର୍ଜହୀନ ମେସନ୍ |"
