Marathi,Kannada
विकृत शरीर,ಅಸಮರ್ಪಕ ದೇಹ
तर्कहीन,ಅಭಾಗಲಬ್ಧ
उदाहरण द्या,ಉದಾಹರಿಸಿ
"उदाहरण, चित्र, चित्र, चित्रण","ಉದಾಹರಣೆಗೆ, ವಿವರಣೆ, ಚಿತ್ರ, ವಿವರಣೆ"
सेटचे प्रतिबिंब,ಸೆಟ್ನ ಪ್ರತಿಬಿಂಬ
उपसंचाचे प्रतिबिंब,ಉಪವಿಭಾಗದ ಪ್ರತಿಬಿಂಬ
बिंदू प्रतिबिंब,ಪಾಯಿಂಟ್ ಪ್ರತಿಫಲನ
प्रतिमा संच,ಚಿತ್ರ ಸೆಟ್
"कल्पित, काल्पनिक, कल्पित","ಕಲ್ಪಿತ, ಕಾಲ್ಪನಿಕ, ಕಲ್ಪಿತ"
गृहित कोन,ಭಾವಿಸಲಾದ ಕೋನ
कल्पित वर्तुळ,ಕಲ್ಪನೆಯ ವಲಯ
गृहित गोलाकार बिंदू,ಕಾಲ್ಪನಿಕ ವೃತ್ತಾಕಾರದ ಬಿಂದು
काल्पनिक गुणांक,ಕಾಲ್ಪನಿಕ ಗುಣಾಂಕ
गृहीत समन्वय,ನಿರ್ದೇಶಾಂಕಗಳನ್ನು ಊಹಿಸಲಾಗಿದೆ
गृहीत स्थिती,ಊಹೆಯ ಸ್ಥಾನ
छेदनबिंदू गृहीत धरले,ಊಹಿಸಲಾಗಿದೆ ಛೇದಕ
काल्पनिक ओळ,ಕಾಲ್ಪನಿಕ ಸಾಲು
विषम संख्या,ಬೆಸ ಸಂಖ್ಯೆ
काल्पनिक मुद्दा,ಕಾಲ್ಪನಿಕ ಬಿಂದು
मूळ गृहीत,ಮೂಲವನ್ನು ಊಹಿಸಲಾಗಿದೆ
गृहित रोटेशन,ತಿರುಗುವಿಕೆಯನ್ನು ಊಹಿಸಲಾಗಿದೆ
नियुक्त युनिट्स,ಗೊತ್ತುಪಡಿಸಿದ ಘಟಕಗಳು
"एम्बेड करणे, एम्बेड करणे","ಎಂಬೆಡಿಂಗ್, ಎಂಬೆಡಿಂಗ್"
प्रतिबाधा मॅट्रिक्स,ಪ್ರತಿರೋಧ ಮ್ಯಾಟ್ರಿಕ್ಸ್
अस्पष्ट,ಅಸ್ಪಷ್ಟ
अस्पष्ट कार्य,ಅಸ್ಪಷ್ಟ ಕಾರ್ಯ
अस्पष्ट एकीकरण सूत्र,ಅಸ್ಪಷ್ಟ ಏಕೀಕರಣ ಸೂತ್ರ
असामान्य,ಅಸಾಮಾನ್ಯ
"विचित्र, अयोग्य","ಬೆಸ, ಅನುಚಿತ"
अयोग्य विभागणी,ಅಸಮರ್ಪಕ ವಿಭಜನೆ
अनंत दुहेरी अविभाज्य,ಅನಂತ ಉಭಯ ಅವಿಭಾಜ್ಯ
विषम घटक,ಬೆಸ ಅಂಶ
विषम अंश,ಬೆಸ ಭಾಗ
अवास्तव सर्वोच्च,ಅವಿವೇಕದ ಅತ್ಯುನ್ನತ
अवास्तव सर्वात कमी,ಅವಿವೇಕದ ಕಡಿಮೆ
कंपाऊंड रोटेशन,ಸಂಯುಕ್ತ ತಿರುಗುವಿಕೆ
सुधारणा मॅट्रिक्स,ತಿದ್ದುಪಡಿ ಮ್ಯಾಟ್ರಿಕ್ಸ್
आवेग,ಉದ್ವೇಗ
आवेगपूर्ण शक्ती,ಹಠಾತ್ ಶಕ್ತಿ
आवेगपूर्ण दबाव,ಹಠಾತ್ ಒತ್ತಡ
आवेगपूर्ण ताण,ಹಠಾತ್ ಒತ್ತಡ
आवेगपूर्ण पाना,ಹಠಾತ್ ವ್ರೆಂಚ್
आकारलेली किंमत,ವಿಧಿಸಿದ ವೆಚ್ಚ
अपुरेपणा,ಅಸಮರ್ಪಕತೆ
घटना लहर,ಘಟನೆ ತರಂಗ
वेक्टर ग्रेडियंट,ವೆಕ್ಟರ್ ಗ್ರೇಡಿಯಂಟ್
वर्ग तापमान,ವರ್ಗ ತಾಪಮಾನ
"आती, नाती","ಆಟಿ, ನಾಟಿ"
"कललेला, कललेला, वाकलेला","ಒಲವುಳ್ಳ, ಒಲವುಳ್ಳ, ಬಾಗಿದ"
कलते विमान,ಇಳಿಜಾರಾದ ವಿಮಾನ
"अंतर्गत, समाविष्ट","ಅಡಿಯಲ್ಲಿ, ಒಳಗೊಂಡಿರುವ"
"समाविष्ट करणे, समाविष्ट करणे, समाविष्ट करणे, समाविष्ट करणे, समाविष्ट करणे","ಸೇರಿಸಿ, ಸೇರಿಸಿ, ಸೇರಿಸಿ, ಸೇರಿಸಿ, ಸೇರಿಸಿ"
अपूर्ण गामा कार्य,ಅಪೂರ್ಣ ಗಾಮಾ ಕಾರ್ಯ
विसंगती,ಅಸಂಗತತೆ
"विसंगत, विरोधी","ಅಸಮಂಜಸ, ವಿರೋಧಾತ್ಮಕ"
विसंगत नमुने,ಅಸಮಂಜಸ ಮಾದರಿಗಳು
विसंगत शरीर,ಅಸಂಗತ ದೇಹ
"अशुद्ध, चुकीचे","ಅಶುದ್ಧ, ತಪ್ಪು"
चुकीचा निर्णय,ತಪ್ಪು ನಿರ್ಧಾರ
वाढ,ಬೆಳವಣಿಗೆ
वाढते कार्य,ಹೆಚ್ಚುತ್ತಿರುವ ಕಾರ್ಯ
वाढ,ಬೆಳವಣಿಗೆ
अनिश्चित,ಅನಿಶ್ಚಿತ
अनिश्चित फॉर्म,ಅನಿರ್ದಿಷ್ಟ ರೂಪ
अनिश्चित अविभाज्य,ಅನಿರ್ದಿಷ್ಟ ಅವಿಭಾಜ್ಯ
अनिश्चित मॅट्रिक्स,ಅನಿರ್ದಿಷ್ಟ ಮ್ಯಾಟ್ರಿಕ್ಸ್
अनिश्चित द्विधातु एकसमानता,ಅನಿರ್ದಿಷ್ಟ ಬೈಮೆಟಾಲಿಕ್ ಏಕರೂಪತೆ
स्वातंत्र्य,ಸ್ವಾತಂತ್ರ್ಯ
स्वतंत्र घटना,ಸ್ವತಂತ್ರ ಘಟನೆ
स्वतंत्र कार्य,ಸ್ವತಂತ್ರ ಕಾರ್ಯ
स्वतंत्र यादृच्छिक चल,ಸ್ವತಂತ್ರ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್
स्वतंत्र अव्यक्त,ಸ್ವತಂತ್ರ ವೇರಿಯಬಲ್
मनमोकळा विचार करणारा,ಸ್ವತಂತ್ರ ಚಿಂತಕ
अनिश्चितता,ಅನಿಶ್ಚಿತತೆ
"अनिश्चित, अनिश्चित, अनिश्चित, असीम","ಅನಿರ್ದಿಷ್ಟ, ಅನಿರ್ದಿಷ್ಟ, ಅನಿಶ್ಚಿತ, ಅನಂತ"
अनिश्चित समीकरण,ಅನಿರ್ದಿಷ್ಟ ಸಮೀಕರಣ
"अनिर्धारित फॉर्म, अनिर्धारित फॉर्म","ಅನಿರ್ದಿಷ್ಟ ರೂಪ, ಅನಿರ್ದಿಷ್ಟ ರೂಪ"
"घातांक, सूचक, निर्देशांक, निर्देशक, सूचक (v.)","ಘಾತ, ಪಾಯಿಂಟರ್, ಸೂಚ್ಯಂಕ, ನಿರ್ದೇಶಕ, ಪಾಯಿಂಟರ್ (ವಿ.)"
सेटद्वारे माहिती दिली,ಸೆಟ್‌ನಿಂದ ತಿಳಿಸಲಾಗಿದೆ
माहिती कुटुंब,ಕುಟುಂಬಕ್ಕೆ ಮಾಹಿತಿ ನೀಡಿದರು
निर्देशांक,ಸೂಚ್ಯಂಕ
उपसमूह निर्देशांक,ಉಪಗುಂಪು ಸೂಚ್ಯಂಕ
पॉइंटर सेट,ಪಾಯಿಂಟರ್ ಸೆಟ್
चिन्ह,ಚಿಹ್ನೆ
घातांकीय समीकरण,ಘಾತೀಯ ಸಮೀಕರಣ
उदासीनता वक्र,ಅಸಡ್ಡೆ ವಕ್ರಾಕೃತಿಗಳು
अप्रत्यक्ष फरक,ಪರೋಕ್ಷ ವ್ಯತ್ಯಾಸ
अप्रत्यक्ष पुरावा,ಪರೋಕ್ಷ ಸಾಕ್ಷಿ
अविभाज्य,ಪ್ರಧಾನ
"आगमन, प्रेरण, प्रेरण","ಆಗಮನ, ಇಂಡಕ್ಷನ್, ಇಂಡಕ್ಷನ್"
आगमनात्मक,ಅನುಗಮನದ
प्रेरक प्रतिमा,ಅನುಗಮನದ ಕಲ್ಪನೆ
प्रेरक व्याख्या,ಅನುಗಮನದ ವ್ಯಾಖ್ಯಾನ
आगमनात्मक अंदाज,ಅನುಗಮನದ ಅಂದಾಜು
"असमानता, असमानता","ಅಸಮಾನತೆ, ಅಸಮಾನತೆ"
असमानता निर्बंध,ಅಸಮಾನತೆಯ ನಿರ್ಬಂಧ
असमानता,ಅಸಮಾನತೆ
जडत्व,ಜಡತ್ವ
जडत्व शक्ती,ಜಡತ್ವ ಬಲ
जडत्व,ಜಡತ್ವ
अचूक फरक,ನಿಖರವಾದ ವ್ಯತ್ಯಾಸ
रूपांतरण बिंदू,ಪರಿವರ್ತನೆ ಬಿಂದು
"सर्वात कमी, सर्वात मोठी खालची सीमा","ಕಡಿಮೆ, ಶ್ರೇಷ್ಠವಾದ ಕೆಳಬೌಂಡ್"
"अनंत, अनंत","ಅನಂತ, ಅನಂತ"
अमर्याद,ಅಪರಿಮಿತ
असीम वेक्टर जागा,ಅಪರಿಮಿತ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್
अनंत खेळ,ಅನಂತ ಆಟ
अनंत गट,ಅನಂತ ಗುಂಪು
अनंत अविभाज्य,ಅನಂತ ಅವಿಭಾಜ್ಯ
असीम लोकसंख्या,ಅನಂತ ಜನಸಂಖ್ಯೆ
अनंत मालिका,ಅನಂತ ಸರಣಿ
अनंत संच,ಅನಂತ ಸೆಟ್
"अमर्याद सूक्ष्म, अमर्याद","ಅನಂತ ಸೂಕ್ಷ್ಮ, ಅನಂತ ಸೂಕ್ಷ್ಮ"
मूलभूत घटक,ಧಾತುರೂಪದ ಘಟಕಗಳು
असीम लोकसंख्या,ಅನಂತ ಜನಸಂಖ್ಯೆ
"अनंत, अनंत","ಅನಂತ, ಅನಂತ"
"अनंत, अनंत","ಅನಂತ, ಅನಂತ"
महागाई घटक,ಹಣದುಬ್ಬರ ಅಂಶ
परिवर्तनीय स्पर्शिका,ವೇರಿಯಬಲ್ ಸ್ಪರ್ಶಕ
उलट फोकस,ರಿವರ್ಸ್ ಫೋಕಸ್
अर्थातच बदल,ಸಹಜವಾಗಿ ಬದಲಾವಣೆ
फंक्शनचे व्युत्पन्न,ಕ್ರಿಯೆಯ ವ್ಯುತ್ಪನ್ನ
सिग्मा मॅट्रिक्स,ಸಿಗ್ಮಾ ಮ್ಯಾಟ್ರಿಕ್ಸ್
माहिती संसाधने,ಮಾಹಿತಿ ಸಂಪನ್ಮೂಲಗಳು
माहिती विज्ञान,ಮಾಹಿತಿ ವಿಜ್ಞಾನ
"विषम, विषम","ಅಸಮಾನ, ಅಸಮಾನ"
एकसंध नसलेले समीकरण,ಏಕರೂಪವಲ್ಲದ ಸಮೀಕರಣ
नॉन-ट्रॉमॅटिक शरीर,ಆಘಾತಕಾರಿಯಲ್ಲದ ದೇಹ
"प्रारंभिक, प्रारंभिक, प्रारंभिक","ಆರಂಭಿಕ, ಆರಂಭಿಕ, ಆರಂಭಿಕ"
"प्रारंभिक स्थिती, प्रारंभिक प्रतिबंध","ಆರಂಭಿಕ ಸ್ಥಾನ, ಆರಂಭಿಕ ನಿರ್ಬಂಧ"
सुरुवातीची ओळ,ಆರಂಭಿಕ ಸಾಲು
प्रारंभ बिंदू,ಆರಂಭಿಕ ಹಂತ
प्रारंभिक उपाय,ಆರಂಭಿಕ ಪರಿಹಾರ
प्रारंभिक वेग,ಆರಂಭಿಕ ವೇಗ
एकच नकाशा,ಒಂದೇ ನಕ್ಷೆ
एकल मॅपिंग,ಏಕ ಮ್ಯಾಪಿಂಗ್
विभेदक गुणाकार,ಭೇದಾತ್ಮಕ ಗುಣಾಕಾರ
आतील बिंदू,ಆಂತರಿಕ ಬಿಂದು
अंतर्गत उत्पादन,ಆಂತರಿಕ ಉತ್ಪನ್ನ
"इनपुट (n.), इनपुट (v.)","ಇನ್ಪುಟ್ (ಎನ್.), ಇನ್ಪುಟ್ (ವಿ.)"
इनपुट डेटा,ಇನ್ಪುಟ್ ಡೇಟಾ
गुंतवणुकीचे प्रवेशद्वार,ಹೂಡಿಕೆ ಗೇಟ್ವೇ
गुंतवणूक उत्पादन विश्लेषण,ಹೂಡಿಕೆ ಔಟ್ಪುಟ್ ವಿಶ್ಲೇಷಣೆ
इनपुट आउटपुट नियंत्रण प्रणाली,ಇನ್ಪುಟ್ ಔಟ್ಪುಟ್ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ
इनपुट आउटपुट सिस्टम,ಇನ್ಪುಟ್ ಔಟ್ಪುಟ್ ಸಿಸ್ಟಮ್
गुंतवणूक खंड,ಹೂಡಿಕೆಯ ಪರಿಮಾಣ
"गुंतवणूक रजिस्टर, गुंतवणूक रजिस्टर","ಇನ್ವೆಸ್ಟ್ಮೆಂಟ್ ರಿಜಿಸ್ಟರ್, ಇನ್ವೆಸ್ಟ್ಮೆಂಟ್ ರಿಜಿಸ್ಟರ್"
इनपुट टर्मिनल,ಇನ್ಪುಟ್ ಟರ್ಮಿನಲ್
"आत, खाली","ಒಳಗೆ, ಕೆಳಗೆ"
क्षण,ಕ್ಷಣ
"तात्काळ, तात्काळ","ತತ್ಕ್ಷಣ, ತತ್ಕ್ಷಣ"
तात्काळ प्रवेग,ತತ್ಕ್ಷಣದ ವೇಗವರ್ಧನೆ
झटपट रोटेशन,ತ್ವರಿತ ತಿರುಗುವಿಕೆ
त्वरित केंद्र,ತ್ವರಿತ ಕೇಂದ್ರ
तात्काळ वेग,ತತ್ಕ್ಷಣದ ವೇಗ
तात्काळ खंड,ತತ್ಕ್ಷಣದ ಪರಿಮಾಣ
"पूर्ण संख्या, पूर्णांक","ಪೂರ್ಣ ಸಂಖ್ಯೆ, ಪೂರ್ಣಾಂಕ"
पूर्णांक रेखीय प्रोग्रामिंग,ಪೂರ್ಣಾಂಕ ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್
अखंडता,ಸಮಗ್ರತೆ
अविभाज्य,ಸಮಗ್ರ
अविभाज्य विभेदक समीकरण,ಇಂಟಿಗ್ರಬಲ್ ಡಿಫರೆನ್ಷಿಯಲ್ ಸಮೀಕರಣ
अविभाज्य समीकरण,ಸಮಗ್ರ ಸಮೀಕರಣ
अविभाज्य कार्य,ಅವಿಭಾಜ್ಯ ಕಾರ್ಯ
"अविभाज्य, पूर्णांक","ಅವಿಭಾಜ್ಯ, ಪೂರ್ಣಾಂಕ"
इंटिग्रल कॅल्क्युलस इंटिग्रल कॅल्क्युलस,ಅವಿಭಾಜ್ಯ ಕಲನಶಾಸ್ತ್ರ ಸಮಗ್ರ ಕಲನಶಾಸ್ತ್ರ
अविभाज्य वक्र,ಅವಿಭಾಜ್ಯ ಕರ್ವ್
पूर्णांक डोमेन,ಪೂರ್ಣಾಂಕ ಡೊಮೇನ್
अविभाज्य समीकरण,ಸಮಗ್ರ ಸಮೀಕರಣ
"पूर्ण संख्या, पूर्णांक","ಪೂರ್ಣ ಸಂಖ್ಯೆ, ಪೂರ್ಣಾಂಕ"
प्रथम प्रकारचा अविभाज्य,ಮೊದಲ ರೀತಿಯ ಅವಿಭಾಜ್ಯ
अविभाज्य प्रतिनिधित्व,ಸಮಗ್ರ ಪ್ರಾತಿನಿಧ್ಯ
अविभाज्य चिन्ह,ಅವಿಭಾಜ್ಯ ಚಿಹ್ನೆ
समाकलित करा,ಸಂಯೋಜಿಸಲು
एकात्मिक शोषण गुणांक,ಇಂಟಿಗ್ರೇಟೆಡ್ ಹೀರಿಕೊಳ್ಳುವ ಗುಣಾಂಕ
एकीकरण घटक,ಏಕೀಕರಣ ಅಂಶ
एकीकरण,ಏಕೀಕರಣ
भिन्नता द्वारे एकत्रीकरण,ಡಿಫರೆನ್ಷಿಯಲ್ ಮೂಲಕ ಏಕೀಕರಣ
विभागीय एकत्रीकरण,ವಿಭಾಗೀಯ ಏಕೀಕರಣ
तर्कशुद्धीकरणाद्वारे एकत्रीकरण,ತರ್ಕಬದ್ಧತೆಯಿಂದ ಏಕೀಕರಣ
प्रतिस्थापनाद्वारे एकत्रीकरण,ಪರ್ಯಾಯದ ಮೂಲಕ ಏಕೀಕರಣ
प्रोग्रेसिव्ह इक्विव्हलन्सद्वारे एकत्रीकरण,ಪ್ರಗತಿಶೀಲ ಸಮಾನತೆಯಿಂದ ಏಕೀಕರಣ
श्रेणीबद्ध एकीकरण,ಕ್ರಮಾನುಗತ ಏಕೀಕರಣ
वेक्टर एकत्रीकरण,ವೆಕ್ಟರ್ ಏಕೀಕರಣ
बंद पृष्ठावर एकत्रीकरण,ಮುಚ್ಚಿದ ಪುಟದಲ್ಲಿ ಏಕೀಕರಣ
इंटिग्रेटर,ಸಂಯೋಜಕ
अविभाज्य घटक,ಅವಿಭಾಜ್ಯ ಘಟಕ
अभिन्न-विभेद समीकरण,ಅವಿಭಾಜ್ಯ-ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ
व्यत्यय,"ತಡೆಯು, ಅಡ್ಡಿಸು"
बदली ऑपरेशन,ಪರಿವರ್ತಕ ಕಾರ್ಯಾಚರಣೆ
अदलाबदल करण्यायोग्य,ಪರಸ್ಪರ ಬದಲಾಯಿಸಬಹುದಾದ
आंतरवर्गीय सहसंबंध,ಅಂತರವರ್ಗದ ಪರಸ್ಪರ ಸಂಬಂಧ
परस्पर संबंध,ಪರಸ್ಪರ ಸಂಬಂಧ
सहसंबंध गुणांक,ಪರಸ್ಪರ ಸಂಬಂಧ ಗುಣಾಂಕ
"परस्परावलंबन, परस्परावलंबन","ಪರಸ್ಪರ ಅವಲಂಬನೆ, ಪರಸ್ಪರ ಅವಲಂಬನೆ"
परस्परावलंबी,ಪರಸ್ಪರ ಅವಲಂಬಿತ
व्याज,ಆಸಕ್ತಿ
इंटरफेस पृष्ठ,ಇಂಟರ್ಫೇಸ್ ಪುಟ
इंटरफेस कोन,ಇಂಟರ್ಫೇಸ್ ಕೋನ
अविभाज्य,ಅವಿಭಾಜ್ಯ
एकात्मिक,ಸಂಯೋಜಿಸಲಾಗಿದೆ
"आतील, आतील, आतील (सं.), आतील, आतील, आतील (वि.)","ಒಳ, ಒಳ, ಒಳ (adj.), ಒಳ, ಒಳ, ಒಳ (ವಿ.)"
आतील कोन,ಆಂತರಿಕ ಕೋನ
अंतर्गत क्षेत्र,ಆಂತರಿಕ ವಲಯ
आंतर-प्रांत,ಅಂತರ-ಪ್ರಾಂತ್ಯ
अंतर्गत घटक,ಆಂತರಿಕ ಘಟಕಗಳು
सेटचे आतील भाग,ಸೆಟ್ನ ಒಳಭಾಗ
आतील कोन समोर,ಎದುರಿಸುತ್ತಿರುವ ಆಂತರಿಕ ಕೋನ
आत,ಒಳಗೆ
आतील बिंदू,ಆಂತರಿಕ ಬಿಂದು
"मध्यवर्ती, दुय्यम, मध्यम, मध्य","ಮಧ್ಯಂತರ, ಮಾಧ್ಯಮಿಕ, ಮಧ್ಯಮ, ಮಧ್ಯಮ"
मध्यवर्ती बिंदू,ಮಧ್ಯಂತರ ಬಿಂದು
मध्यवर्ती मूल्य प्रमेय,ಮಧ್ಯಂತರ ಮೌಲ್ಯ ಪ್ರಮೇಯ
अंतर्गत दुभाजक,ಆಂತರಿಕ ದ್ವಿಭಾಜಕ
इंटरपोलेशन,ಇಂಟರ್ಪೋಲೇಷನ್
अंतर्भूत सूत्र,ಅಳವಡಿಕೆ ಸೂತ್ರ
छेदन करणारा,ಛೇದಿಸುತ್ತಿದೆ
छेदन करणारा वक्र,ಛೇದಿಸುವ ವಕ್ರರೇಖೆ
छेदणाऱ्या रेषा,ಛೇದಿಸುವ ಸಾಲುಗಳು
"छेदनबिंदू, छेदनबिंदू, छेदनबिंदू","ಛೇದಕ, ಛೇದನ, ಛೇದನ"
छेदनबिंदू वक्र,ಛೇದನ ಕರ್ವ್
वक्र छेदनबिंदू,ವಕ್ರಾಕೃತಿಗಳ ಛೇದಕ
संचांचे छेदनबिंदू,ಸೆಟ್ಗಳ ಛೇದಕ
"अंतर, अंतर","ಅಂತರ, ಅಂತರ"
मध्यांतर अंदाज,ಮಧ್ಯಂತರ ಅಂದಾಜು
मध्यांतर अंदाज,ಮಧ್ಯಂತರ ಅಂದಾಜು
मध्यांतर मध्य बिंदू,ಮಧ್ಯಂತರ ಮಧ್ಯ ಬಿಂದು
"आंतर-विभागीय प्रभाव, आंतर-विभागीय प्रभाव",ಒಳ-ವಿಭಾಗದ ಪರಿಣಾಮ
आंतरवर्गीय सहसंबंध,ಅಂತರವರ್ಗದ ಪರಸ್ಪರ ಸಂಬಂಧ
शांतता,ನಿಶ್ಚಲತೆ
खात्रीने,ಖಚಿತವಾಗಿ
निश्चित प्रणाली,ಸ್ಥಿರ ವ್ಯವಸ್ಥೆ
टेबल,ಟೇಬಲ್
टेबल असाइनमेंट,ಟೇಬಲ್ ನಿಯೋಜನೆ
टेबल नियंत्रण,ಟೇಬಲ್ ನಿಯಂತ್ರಣ
टेबल नियंत्रण मॉडेल,ಟೇಬಲ್ ನಿಯಂತ್ರಣ ಮಾದರಿ
टेबल नियंत्रण प्रणाली,ಟೇಬಲ್ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ
टेबल सायकल,ಟೇಬಲ್ ಸೈಕಲ್
टेबल ठेवण्याची किंमत,ಟೇಬಲ್ ಹಿಡುವಳಿ ವೆಚ್ಚ
टेबल पॉइंट,ಟೇಬಲ್ ಪಾಯಿಂಟ್
टेबल धोरण,ಟೇಬಲ್ ನೀತಿ
टेबल स्थिती,ಮೇಜಿನ ಸ್ಥಾನ
"व्यस्त, उलट, विरुद्ध","ವಿಲೋಮ, ವಿಲೋಮ, ವಿರುದ್ಧ"
व्यस्त सहसंबंध,ವಿಲೋಮ ಪರಸ್ಪರ ಸಂಬಂಧ
व्यस्त कार्य,ವಿಲೋಮ ಕಾರ್ಯ
हायपरबोलिक फंक्शन प्रति फोम,ಪ್ರತಿ ಫೋಮ್ಗೆ ಹೈಪರ್ಬೋಲಿಕ್ ಕಾರ್ಯ
व्यस्त प्रमाणात,ವಿಲೋಮ ಅನುಪಾತದಲ್ಲಿರುತ್ತದೆ
व्यस्त नकाशा,ವಿಲೋಮ ನಕ್ಷೆ
परस्पर संख्या,ಪರಸ್ಪರ ಸಂಖ್ಯೆ
व्यस्त मॅट्रिक्स,ವಿಲೋಮ ಮ್ಯಾಟ್ರಿಕ್ಸ್
व्यस्त क्रमपरिवर्तन,ವಿಲೋಮ ಕ್ರಮಪಲ್ಲಟನೆ
व्यस्त गुणोत्तर,ವಿಲೋಮ ಅನುಪಾತ
व्यस्त त्रिकोणमितीय कार्य,ವಿಲೋಮ ತ್ರಿಕೋನಮಿತಿಯ ಕಾರ್ಯ
व्यस्त सूत्र,ವಿಲೋಮ ಸೂತ್ರ
क्रमाची प्रत,ಅನುಕ್ರಮದ ಪ್ರತಿ
व्यस्त मॅट्रिक्स,ವಿಲೋಮ ಮ್ಯಾಟ್ರಿಕ್ಸ್
व्यस्त रूपांतरण,ವಿಲೋಮ ಪರಿವರ್ತನೆ
तर्कहीन,ಅಭಾಗಲಬ್ಧ
तर्कहीन समीकरण,ಅಭಾಗಲಬ್ಧ ಸಮೀಕರಣ
तर्कहीन अभिव्यक्ती,ಅಭಾಗಲಬ್ಧ ಅಭಿವ್ಯಕ್ತಿ
अपरिमेय संख्या,ಅಭಾಗಲಬ್ಧ ಸಂಖ್ಯೆ
तर्कहीन मूळ,ಅಭಾಗಲಬ್ಧ ಮೂಲ
"अपरिवर्तनीय, अपरिवर्तनीय, असमान","ಬದಲಾಯಿಸಲಾಗದ, ಬದಲಾಯಿಸಲಾಗದ, ಸರಿಪಡಿಸಲಾಗದ"
रोटेशनल वेक्टर,ತಿರುಗುವ ವೆಕ್ಟರ್
रोटेशनल वेक्टर फंक्शन,ತಿರುಗುವ ವೆಕ್ಟರ್ ಕಾರ್ಯ
रोटेशनल वेग,ತಿರುಗುವಿಕೆಯ ವೇಗ
सममितीय (v.) उजवी रेषा (v.),ಸಮಮಾಪನ (ವಿ.) ಬಲ ರೇಖೆ (ವಿ.)
समक्रमण,ಸಿಂಕ್ರೆಟಿಸಮ್
पृथक अनिवार्य विचित्रता,ಪ್ರತ್ಯೇಕವಾದ ಕಡ್ಡಾಯ ವಿಚಿತ್ರತೆ
अलग बिंदू,ಪ್ರತ್ಯೇಕ ಬಿಂದು
"isometric, tritezole, cubic, isometric","ಸಮಮಾಪನ, ಟ್ರೈಟೆಜೋಲ್, ಘನ, ಸಮಮಾಪನ"
समद्विभुज कॉन्फिगरेशन,ಸಮದ್ವಿಬಾಹು ಸಂರಚನೆ
पुनरावृत्ती अविभाज्य,ಪುನರಾವರ್ತಿತ ಅವಿಭಾಜ್ಯ
पुनरावृत्ती समाविष्ट करणे,ಪುನರಾವರ್ತಿತ ಅಳವಡಿಕೆ
पुनरावृत्ती,ಪುನರಾವರ್ತನೆ
पुनरावृत्ती सूत्र,ಪುನರಾವರ್ತನೆಯ ಸೂತ್ರ
आवर्ती एकीकरण सूत्र,ಪುನರಾವರ್ತಿತ ಏಕೀಕರಣ ಸೂತ್ರ
पुनरावृत्ती प्रक्रिया,ಪುನರಾವರ್ತಿತ ಕಾರ್ಯವಿಧಾನ
पुनरावृत्ती पद्धत,ಪುನರಾವರ್ತಿತ ವಿಧಾನ
जेकोबियन,ಜಾಕೋಬಿಯನ್
जेकोबी सारनिक,ಜಾಕೋಬಿ ಸಾರ್ನಿಕ್
जेकोबी मॅट्रिक्स,ಜಾಕೋಬಿ ಮ್ಯಾಟ್ರಿಕ್ಸ್
संचांचे संयोजन,ಸೆಟ್ಗಳ ಸಂಯೋಜನೆ
संयुक्त (v.) संयुक्त (v.),ಜಂಟಿ (ವಿ.) ಜಂಟಿ (ವಿ.)
संयुक्त घनता कार्य,ಜಂಟಿ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
एकत्रित वारंवारता कार्य,ಸಂಯೋಜಿತ ಆವರ್ತನ ಕಾರ್ಯ
संयुक्त अवलंबून चल,ಜಂಟಿ ಅವಲಂಬಿತ ವೇರಿಯಬಲ್
संयुक्त संभाव्यता,ಜಂಟಿ ಸಂಭವನೀಯತೆ
अंतर्भूत,ಅಳವಡಿಕೆ
"कुदळ, उडी, प्लुटी","ಸ್ಪೇಡ್, ಜಂಪ್, ಪ್ಲುಟಿ"
प्लुटी खंडितता,ಪ್ಲುಟಿ ಸ್ಥಗಿತಗೊಳಿಸುವಿಕೆ
"न्याय्यता, औचित्य","ನ್ಯಾಯ, ಸಮರ್ಥನೆ"
समर्थन करणे,ಸಮರ್ಥಿಸಿಕೊಳ್ಳಿ
carnafe नकाशा,ಕಾರ್ನಾಫ್ ನಕ್ಷೆ
"कर्नल, राख","ಕಾಳುಗಳು, ಬೂದಿ"
मॅपिंग पॉइंट,ಮ್ಯಾಪಿಂಗ್ ಪಾಯಿಂಟ್
"पायरोडायनामिक्स, प्युरिन डायनॅमिक्स","ಶುದ್ಧ ಡೈನಾಮಿಕ್ಸ್, ಶುದ್ಧ ಡೈನಾಮಿಕ್ಸ್"
गतीज ऊर्जा,ಚಲನ ಶಕ್ತಿ
"गतीशास्त्र, गतीशास्त्र","ಚಲನಶಾಸ್ತ್ರ, ಚಲನಶಾಸ್ತ್ರ"
कोल्मोगोरोफ-स्मिरनोव्ह चाचणी,ಕೊಲ್ಮೊಗೊರೊಫ್-ಸ್ಮಿರ್ನೋವ್ ಪರೀಕ್ಷೆ
