Tamil,Kannada
ஆக்ரோஷமான ஓட்டம்,ಆಕ್ರಮಣಕಾರಿ ಓಟ
திசைதிருப்பல் முறை,ತಿರುವು ಮೋಡ್
அழியாத வாசிப்பு,ನಾಶವಾಗದ ಓದುವಿಕೆ
dosless பகிர்வு செய்தி,dosless ವಿಭಜನಾ ಸಂದೇಶ
துல்லியமற்ற அறிக்கை,ನಿಖರವಾದ ಹೇಳಿಕೆ
மோசமான செயல்திறன்,ಕಳಪೆ ಪ್ರದರ್ಶನ
அஸங்கத் முத்ராக்,ಅಸ್ಸಂಗತ್ ಮುತ್ರಕ್
தூண்டல் இல்லாத ஜாதகம்,ನಾನ್ ಇಂಡಕ್ಷನ್ ಜಾತಕ
திரும்பப் பெறாத பெருக்கி,ಹಿಂತಿರುಗಿಸದ ಆಂಪ್ಲಿಫಯರ್
தலைகீழ் சராசரி பெருக்கி,ವಿಲೋಮ ಸರಾಸರಿ ಆಂಪ್ಲಿಫಯರ್
தலைகீழ் தாங்கல்,ವಿಲೋಮ ಬಫರ್
தலைகீழ் ஒப்பீட்டாளர்கள்,ವಿಲೋಮ ಹೋಲಿಕೆದಾರರು
தலைகீழ் கட்டமைப்பு,ವಿಲೋಮ ಸಂರಚನೆ
தலைகீழ் கம்பைலர் பெருக்கி,ವಿಲೋಮ ಕಂಪೈಲರ್ ಆಂಪ್ಲಿಫಯರ್
தலைகீழ் மின்னழுத்தம்,ವಿಲೋಮ ವೋಲ್ಟೇಜ್
நேரியல் அல்லாத,ರೇಖಾತ್ಮಕವಲ್ಲದ
நேரியல் அல்லாத மின்தேக்கி,ರೇಖಾತ್ಮಕವಲ್ಲದ ಕೆಪಾಸಿಟರ್
நேரியல் அல்லாத சுற்று பகுப்பாய்வு,ರೇಖಾತ್ಮಕವಲ್ಲದ ಸರ್ಕ್ಯೂಟ್ ವಿಶ್ಲೇಷಣೆ
நேரியல் அல்லாத கூறு,ರೇಖಾತ್ಮಕವಲ್ಲದ ಘಟಕ
நேரியல் அல்லாத சுமை வரி,ರೇಖಾತ್ಮಕವಲ್ಲದ ಲೋಡ್ ಲೈನ್
நேரியல் அல்லாத பண்பேற்றம்,ರೇಖಾತ್ಮಕವಲ್ಲದ ಮಾಡ್ಯುಲೇಶನ್
நேரியல் அல்லாத எதிர்ப்பு,ರೇಖಾತ್ಮಕವಲ್ಲದ ಪ್ರತಿರೋಧ
நேரியல் அல்லாத அமைப்பு,ರೇಖಾತ್ಮಕವಲ್ಲದ ವ್ಯವಸ್ಥೆ
நேரியல் அல்லாத,ರೇಖಾತ್ಮಕವಲ್ಲದ
நேரியல் அல்லாத பிழை,ರೇಖಾತ್ಮಕವಲ್ಲದ ದೋಷ
இயல்பாக்கப்பட்ட அதிர்வெண்,ಸಾಮಾನ್ಯ ಆವರ್ತನ
மீண்டும் நிகழாதது,ಮರುಕಳಿಸುವುದಿಲ್ಲ
பதிலளிக்காத மொழி,ಪ್ರತಿಕ್ರಿಯಿಸದ ಭಾಷೆ
மறுமுறை அமைப்பு,ಪುನರಾವರ್ತಿತ ವ್ಯವಸ್ಥೆ
அமைப்பு இல்லாத வட்டு,ಸಿಸ್ಟಮ್ ರಹಿತ ಡಿಸ್ಕ್
தொடர் குறியீடு,ಸರಣಿ ಕೋಡ್
அல்லாத மேற்பரப்பு,ಮೇಲ್ಮೈಯಲ್ಲದ
நிலையற்ற சேமிப்பு,ಬಾಷ್ಪಶೀಲವಲ್ಲದ ಸಂಗ್ರಹಣೆ
நார்,ನಾರ್
நார் செயல்பாடு,ನಾರ್ ಕಾರ್ಯ
அல்லது வாயில்,ಅಥವಾ ಗೇಟ್
நார் தாழ்ப்பாளை,ನಾರ್ ಲಾಚ್
நோர் அறுவை சிகிச்சை,ನಾರ್ ಕಾರ್ಯಾಚರಣೆ
சாதாரண அடர்த்தி செயல்பாடு,ಸಾಮಾನ್ಯ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
படபடப்பு சத்தம்,ಬೀಸು ಶಬ್ದ
சாதாரண மாதிரி,ಸಾಮಾನ್ಯ ಮಾದರಿ
இயல்பாக்கப்பட்ட ஊடுருவல்,ಸಾಮಾನ್ಯೀಕರಿಸಿದ ನುಗ್ಗುವಿಕೆ
பொதுவாக மூடப்படும் mosfet,ಸಾಮಾನ್ಯವಾಗಿ ಮುಚ್ಚಿದ ಮಾಸ್ಫೆಟ್
அல்லது நெட்வொர்க் அல்ல,ಅಥವಾ ನೆಟ್ವರ್ಕ್ ಅಲ್ಲ
நார்டன் மாடல்,ನಾರ್ಟನ್ ಮಾದರಿಗಳು
வடக்கு காந்த துருவம்,ಉತ್ತರ ಕಾಂತೀಯ ಧ್ರುವ
நார்டன் பிரைவேட்.,ನಾರ್ಟನ್ ಪ್ರೈ.
நார்டன் பெருக்கி,ನಾರ್ಟನ್ ಆಂಪ್ಲಿಫಯರ್
நார்டன் சுற்று,ನಾರ್ಟನ್ ಸರ್ಕ್ಯೂಟ್
நார்டன் டி.டி.,ನಾರ್ಟನ್ ಡಿ.ಡಿ.
நார்டன் சமமான சுற்று,ನಾರ್ಟನ್ ಸಮಾನ ಸರ್ಕ್ಯೂಟ್
நார்டன் தலைகீழ் மற்றும் தலைகீழ்,ನಾರ್ಟನ್ ವಿಲೋಮ ಮತ್ತು ವಿಲೋಮ
நார்டன் செயல்பாட்டு பெருக்கி,ನಾರ್ಟನ್ ಕಾರ್ಯಾಚರಣೆಯ ಆಂಪ್ಲಿಫಯರ್
நார்டன் பயன்பாடு,ನಾರ್ಟನ್ ಯುಟಿಲಿಟಿ
இல்லை,ಅಲ್ಲ
செயல்படவில்லை,ಕಾರ್ಯವಲ್ಲ
வாயில் அல்ல,ಗೇಟ್ ಅಲ್ಲ
செயல்பாடு அல்ல,ಕಾರ್ಯಾಚರಣೆ ಅಲ್ಲ
குறிப்பு முறை,ಸಂಕೇತ ವಿಧಾನ
பள்ளம் ஆண்டெனா,ತೋಡು ಆಂಟೆನಾ
பள்ளம் வடிகட்டி,ತೋಡು ಫಿಲ್ಟರ್
npn டிரான்சிஸ்டர்,npn ಟ್ರಾನ್ಸಿಸ್ಟರ್
என்.டி.எஸ்.சி இடைமுகம்,NTSC ಇಂಟರ್ಫೇಸ್
n-வகை அசுத்தங்கள்,n- ಮಾದರಿಯ ಕಲ್ಮಶಗಳು
n-வகை பொருள்,ಎನ್-ಟೈಪ್ ಮ್ಯಾಟರ್
கரு,ನ್ಯೂಕ್ಲಿಯಸ್
பூஜ்யம்,ಶೂನ್ಯ
காலியிட வட்டம்,ಖಾಲಿ ವೃತ್ತ
பூஜ்ஜிய ஆஃப்செட் மின்னழுத்தம்,ಶೂನ್ಯ ಆಫ್ಸೆಟ್ ವೋಲ್ಟೇಜ್
காலியிட காட்டி,ಖಾಲಿ ಸೂಚಕ
எண் அடிப்படை,ಸಂಖ್ಯೆಯ ಆಧಾರ
எண் அடிப்படையிலான மாற்றம்,ಸಂಖ್ಯೆ ಆಧಾರಿತ ಪರಿವರ್ತನೆ
புள்ளிகள் சேதம்,ಪಾಯಿಂಟ್ ಹಾನಿ
எண் வளைய விசை,ಸಂಖ್ಯೆಯ ಲೂಪ್ ಕೀ
எண் அமைப்பு,ಸಂಖ್ಯಾ ವ್ಯವಸ್ಥೆ
எண் இணை செயலி,ಸಂಖ್ಯಾತ್ಮಕ ಸಹ-ಸಂಸ್ಕಾರಕ
எண் விசைப்பலகை,ಸಂಖ್ಯಾ ಕೀ ಪ್ಯಾಡ್
எண் துளை,ಸಂಖ್ಯಾತ್ಮಕ ದ್ಯುತಿರಂಧ್ರ
எண் தூரம்,ಸಂಖ್ಯಾತ್ಮಕ ಅಂತರ
நுவிகான்,nuvicon
நிக்விஸ்ட்,ನೈಕ್ವಿಸ್ಟ್
nyquist இசைக்குழு நீட்டிப்பு,ನೈಕ್ವಿಸ್ಟ್ ಬ್ಯಾಂಡ್ ವಿಸ್ತರಣೆ
nyquist அளவுகோல்கள்,ನೈಕ್ವಿಸ್ಟ್ ಮಾನದಂಡಗಳು
நிக்விஸ்ட் இடைவெளி,ನೈಕ್ವಿಸ್ಟ್ ಮಧ್ಯಂತರ
nyquist துடிப்பு,ನೈಕ್ವಿಸ್ಟ್ ನಾಡಿ
nyquist விகிதம்,ನೈಕ್ವಿಸ್ಟ್ ದರ
nyquist ஆயுள் அளவுகோல்கள்,ನೈಕ್ವಿಸ್ಟ್ ಬಾಳಿಕೆ ಮಾನದಂಡ
நிக்விஸ்ட் தேற்றம்,ನೈಕ್ವಿಸ್ಟ್ ಪ್ರಮೇಯ
புறநிலை தொகுதி,ವಸ್ತುನಿಷ್ಠ ಮಾಡ್ಯೂಲ್
புறநிலை திட்டம்,ವಸ್ತುನಿಷ್ಠ ಕಾರ್ಯಕ್ರಮ
புறநிலை லென்ஸ்,ವಸ್ತುನಿಷ್ಠ ಮಸೂರ
பொருள் சார்ந்த நிரலாக்கம்,ವಸ್ತು ಆಧಾರಿತ ಪ್ರೊಗ್ರಾಮಿಂಗ್
எண்கோணம்,ಅಷ್ಟಮ
எண்பது பஸ் ரிசீவர்-அனுப்பப்பட்டது,ಎಂಬತ್ತು ಬಸ್ ರಿಸೀವರ್ ಕಳುಹಿಸಲಾಗಿದೆ
எண்ம எண் அமைப்பு,ಅಷ್ಟ ಸಂಖ್ಯೆಯ ವ್ಯವಸ್ಥೆ
எண்கோணம்,ಅಷ್ಟಮ
ஒற்றைப்படை செயல்பாடு,ಬೆಸ ಕಾರ್ಯ
"ஒற்றைப்படை சமநிலை, ஒற்றைப்படை ஒப்புமை","ಬೆಸ ಸಮಾನತೆ, ಬೆಸ ಸಾದೃಶ್ಯ"
"ஓடோமீட்டர், பாத்தோமீட்டர்","ದೂರಮಾಪಕ, ಪಾಥೋಮೀಟರ್"
ஆஃப் லைன்,ಆಫ್ ಲೈನ್
வாய்மொழி அல்லாத பதில்,ಮೌಖಿಕ ಪ್ರತಿಕ್ರಿಯೆ
"ஒழுங்கின்மை, ஈடு","ಅಸಂಗತತೆ, ಸರಿದೂಗಿಸುತ್ತದೆ"
ஆஃப்செட் கோணம்,ಆಫ್ಸೆಟ್ ಕೋನ
ஆஃப்செட் ஸ்ட்ரீம்,ಆಫ್ಸೆಟ್ ಸ್ಟ್ರೀಮ್
ஆஃப்செட் பிழை,ಆಫ್‌ಸೆಟ್ ದೋಷ
ஆஃப்செட் தேர்வுமுறை,ಆಫ್ಸೆಟ್ ಆಪ್ಟಿಮೈಸೇಶನ್
ஆஃப்செட் மின்னழுத்தம்,ಆಫ್ಸೆಟ್ ವೋಲ್ಟೇಜ್
ஓம்,ಓಂ
ஓமிக் தொடர்பு,ಓಮಿಕ್ ಸಂಪರ್ಕ
ஓமிக் புலம்,ಓಮಿಕ್ ಕ್ಷೇತ್ರ
"ஓம்மீட்டர், ஓம்மீட்டர்","ಓಮ್ಮೀಟರ್, ಓಮ್ಮೀಟರ್"
ஓம் விதி,ಓಮ್ನ ನಿಯಮ
வோல்ட்டுக்கு ஓம்ஸ்,ಓಮ್ಸ್ ಪ್ರತಿ ವೋಲ್ಟ್
எண்ணெய் சர்க்யூட் பிரேக்கர்,ತೈಲ ಸರ್ಕ್ಯೂಟ್ ಬ್ರೇಕರ್
சர்வ திசை,ಸರ್ವ ದಿಕ್ಕಿನ
எங்கும் நிறைந்தது,ಸರ್ವತ್ರ
ஓஎம்ஆர் (ஆப்டிகல் கவர் வாசிப்பு),OMR (ಆಪ್ಟಿಕಲ್ ಕವರ್ ಓದುವಿಕೆ)
"ஆன் ரெசிஸ்டன்ஸ், ஆன் ரெசிஸ்டன்ஸ்","ಆನ್ ರೆಸಿಸ್ಟೆನ್ಸ್, ಆನ್ ರೆಸಿಸ್ಟೆನ್ಸ್"
மாநிலத்தில்,ರಾಜ್ಯದ ಮೇಲೆ
சிப் மறைமுக குறிவிலக்கி,ಚಿಪ್ ಇಂಪ್ಲಿಸಿಟ್ ಡಿಕೋಡರ್
ஒன் ஷட் ஸ்டேடிக் மல்டிவைபிரேட்டர்,ಒಂದು ಶಟ್ ಸ್ಟ್ಯಾಟಿಕ್ ಮಲ್ಟಿವೈಬ್ರೇಟರ್
ஒரு-பாஸ் அசெம்பிளர்,ಒಂದು ಪಾಸ್ ಅಸೆಂಬ್ಲರ್
தற்போதைய எதிர்ப்பு,ಪ್ರಸ್ತುತ ಪ್ರತಿರೋಧ
ஒரு பயணி பதிவு,ಒಂದು ಪ್ರಯಾಣಿಕ ನೋಂದಣಿ
ஆன்லைன் அமைப்பு,ಆನ್-ಲೈನ್ ವ್ಯವಸ್ಥೆ
"ஆன்-ஆஃப் கன்ட்ரோலர், ஆன்-ஆஃப் கன்ட்ரோலர்","ಆನ್-ಆಫ್ ನಿಯಂತ್ರಕ, ಆನ್-ಆಫ್ ನಿಯಂತ್ರಕ"
ஆன்-ஆஃப் கீயிங்,ಆನ್-ಆಫ್ ಕೀಯಿಂಗ್
செயல்பாட்டு பெருக்கி,ಕಾರ್ಯಾಚರಣೆಯ ಆಂಪ್ಲಿಫಯರ್
இயக்க சராசரி பெருக்கி,ಆಪರೇಟಿಂಗ್ ಮೀನ್ ಆಂಪ್ಲಿಫಯರ್
செயல்பாட்டு ஒப்பீட்டாளர்,ಕಾರ್ಯಾಚರಣೆಯ ಹೋಲಿಕೆದಾರ
செயல்பாட்டு பெருக்கி பெருக்கி,ಕಾರ್ಯಾಚರಣೆಯ ಆಂಪ್ಲಿಫಯರ್ ಗುಣಕ
செயல்பாட்டு சோபோனி பெருக்கி,ಕಾರ್ಯಾಚರಣೆಯ ಸೋಫೋನಿ ಆಂಪ್ಲಿಫಯರ್
திறந்த சேகரிப்பான்,ತೆರೆದ ಸಂಗ್ರಾಹಕ
திறந்த முதலீடு,ಮುಕ್ತ ಹೂಡಿಕೆ
open loop open loop,ತೆರೆದ ಲೂಪ್ ತೆರೆದ ಲೂಪ್
திறந்த கம்பி வரி,ತೆರೆದ ತಂತಿ ಲೈನ್
திறந்த சுற்று அளவுரு,ಓಪನ್ ಸರ್ಕ್ಯೂಟ್ ಪ್ಯಾರಾಮೀಟರ್
திறந்த சுற்று மின்மறுப்பு,ತೆರೆದ ಸರ್ಕ್ಯೂಟ್ ಪ್ರತಿರೋಧ
திறந்த வளைய ஆதாயம்,ತೆರೆದ ಲೂಪ್ ಲಾಭ
செயல்பாடு,ಒಪೆರಾಂಡ್
இயக்க கோணம்,ಕಾರ್ಯ ಕೋನ
செயல்படுத்தும் முறை,ಸಕ್ರಿಯಗೊಳಿಸುವ ಮೋಡ್
இயக்க புள்ளி,ಆಪರೇಟಿಂಗ್ ಪಾಯಿಂಟ್
தளவாடங்கள்,ಲಾಜಿಸ್ಟಿಕ್ಸ್
இயக்க அதிர்வெண்,ಕಾರ್ಯಾಚರಣೆಯ ಆವರ್ತನ
"செயல்பாடு, செயல்பாடு","ಕಾರ್ಯಾಚರಣೆ, ಕಾರ್ಯಾಚರಣೆ"
செயல்பாட்டு குறியீடு,ಕಾರ್ಯಾಚರಣೆ ಕೋಡ್
செயல்பாட்டு பெருக்கி,ಕಾರ್ಯಾಚರಣೆಯ ಆಂಪ್ಲಿಫಯರ್
இயக்குபவர்,ಆಪರೇಟರ್
ஒளிக்கற்றை,ಆಪ್ಟಿಕಲ್ ಕಿರಣ
ஒளியியல் தொடர்பு,ಆಪ್ಟಿಕಲ್ ಸಂವಹನ
ஒளியியல் வட்டு,ಆಪ್ಟಿಕಲ್ ಡಿಸ್ಕ್
ஆப்டிகல் கோடெக்,ಆಪ್ಟಿಕಲ್ ಕೊಡೆಕ್
ஆப்டிகல் ஃபைபர்,ಆಪ್ಟಿಕಲ್ ಫೈಬರ್
ஆப்டிகல் ஊசி,ಆಪ್ಟಿಕಲ್ ಇಂಜೆಕ್ಷನ್
"ஆப்டிகல் தெர்மோமீட்டர், பைரோமீட்டர்","ಆಪ್ಟಿಕಲ್ ಥರ್ಮಾಮೀಟರ್, ಪೈರೋಮೀಟರ್"
ஆப்டிகல் ரெக்கார்டர்,ಆಪ್ಟಿಕಲ್ ರೆಕಾರ್ಡರ್
ஒளியியல் பதிவு,ಆಪ್ಟಿಕಲ್ ರೆಕಾರ್ಡಿಂಗ್
ஆப்டிகல் ஸ்கேனிங்,ಆಪ್ಟಿಕಲ್ ಸ್ಕ್ಯಾನಿಂಗ್
ஒளியியல் சதுரம்,ಆಪ್ಟಿಕಲ್ ಚೌಕ
ஒளியியல் சேமிப்பு சாதனம்,ಆಪ್ಟಿಕಲ್ ಶೇಖರಣಾ ಸಾಧನ
ஆப்டிகல் இணைந்த தனிமைப்படுத்தி,ಆಪ್ಟಿಕಲ್ ಕಪಲ್ಡ್ ಐಸೊಲೇಟರ್
"உகந்த சார்பு, உகந்த சார்பு","ಅತ್ಯುತ್ತಮ ಪಕ್ಷಪಾತ, ಅತ್ಯುತ್ತಮ ಪಕ್ಷಪಾತ"
உகந்த வடிகட்டி,ಅತ್ಯುತ್ತಮ ಫಿಲ್ಟರ್
உகந்த அமைப்பு,ಅತ್ಯುತ್ತಮ ವ್ಯವಸ್ಥೆ
உகந்த வேலை அதிர்வெண்,ಗರಿಷ್ಠ ಕೆಲಸದ ಆವರ್ತನ
ஆப்டிகல் கப்ளர்,ಆಪ್ಟಿಕಲ್ ಸಂಯೋಜಕ
ஒளி மின்னணு சாதனம்,ಬೆಳಕಿನ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್ ಸಾಧನ
ஒளியியல் மின்னணுவியல்,ಆಪ್ಟಿಕಲ್ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
அல்லது வாயில்,ಅಥವಾ ಗೇಟ್
வர்க்கம்,ವರ್ಗ
வடிகட்டி வரிசை,ಫಿಲ್ಟರ್ ಅನುಕ್ರಮ
சமன்பாட்டின் வரிசை,ಸಮೀಕರಣದ ಕ್ರಮ
எளிய கற்றை,ಸರಳ ಕಿರಣ
பொருளாதார,ಆರ್ಥಿಕ
செங்குத்து மாறும்,ಲಂಬ ಡೈನಾಮಿಕ್
ஆர்த்தோகனல் குறியீடு,ಆರ್ಥೋಗೋನಲ್ ಕೋಡ್
தாமதக் கொள்கை,ಸುಪ್ತ ತತ್ವ
ஊசலாட்ட இருமுனை,ಆಂದೋಲಕ ದ್ವಿಧ್ರುವಿ
ஆஸிலேட்டர்,ಆಂದೋಲಕ
ஆஸிலேட்டர்,ಆಂದೋಲಕ
"அலைக்கற்றை, அலைக்காட்டி","ಆಸಿಲ್ಲೋಗ್ರಾಫ್, ಆಸಿಲ್ಲೋಗ್ರಾಫ್"
அலைக்காட்டி கேமரா,ಆಸಿಲ್ಲೋಸ್ಕೋಪ್ ಕ್ಯಾಮೆರಾ
அலைக்காட்டி,ಆಸಿಲ್ಲೋಸ್ಕೋಪ್
ஆஃப்-பேண்ட் சமிக்ஞை,ಆಫ್-ಬ್ಯಾಂಡ್ ಸಿಗ್ನಲಿಂಗ್
பிரச்சினை,ಸಮಸ್ಯೆ
வெளியீடு ஊடுருவல்,ಔಟ್ಪುಟ್ ನುಗ್ಗುವಿಕೆ
வெளியீடு தாங்கல்,ಔಟ್ಪುಟ್ ಬಫರ್
வெளியீட்டு பண்புகள்,ಔಟ್ಪುಟ್ ಗುಣಲಕ್ಷಣಗಳು
வெளியீடு கடத்துத்திறன்,ಔಟ್ಪುಟ್ ವಾಹಕತೆ
வெளியீடு சாதனம்,ಔಟ್ಪುಟ್ ಸಾಧನ
வெளியீடு ஆஃப்செட் மின்னழுத்தம்,ಔಟ್ಪುಟ್ ಆಫ್ಸೆಟ್ ವೋಲ್ಟೇಜ್
சக்தி வெளியீடு,ವಿದ್ಯುತ್ ಉತ್ಪಾದನೆ
வெளியீடு எதிர்ப்பு,ಔಟ್ಪುಟ್ ಪ್ರತಿರೋಧ
"வெளியேறும் நிலை, வெளியேறும் நிலை","ನಿರ್ಗಮನ ಹಂತ, ನಿರ್ಗಮನ ಹಂತ"
வெளியீடு வரியில்,ಔಟ್ಪುಟ್ ಪ್ರಾಂಪ್ಟ್
வெளியீடு மின்மாற்றி,ಔಟ್ಪುಟ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
கலவை,ಮಿಶ್ರಣ
மிகவும் இணைந்தது,ಹೆಚ್ಚು ಜೋಡಿಸಲಾಗಿದೆ
மிகை இணைப்பு,ಹೈಪರ್ಕಪ್ಲಿಂಗ್
ஓவர் கரண்ட் ரிலே,ಓವರ್ಕರೆಂಟ್ ರಿಲೇ
அதிக மனச்சோர்வு,ಅತಿಯಾದ ಖಿನ್ನತೆ
செயல்படும் பெருக்கி,ಕಾರ್ಯ ಗುಣಕ
மிகை தூண்டுதல்,ಹೈಪರ್ ಸ್ಟಿಮ್ಯುಲೇಶನ್
நிரம்பி வழிகிறது,ಉಕ್ಕಿ ಹರಿಯುತ್ತದೆ
ஒன்றுடன் ஒன்று குழு,ಅತಿಕ್ರಮಿಸುವ ಗುಂಪು
மிகைப்படுத்தல்,ಓವರ್ ಮಾಡ್ಯುಲೇಶನ್
கற்றல் அணுகல்,ಕಲಿಕೆಯ ಪ್ರವೇಶ
மேல் மாதிரி,ಮಾದರಿಯ ಮೇಲೆ
துணை மின்னழுத்தம்,ಓವರ್ವೋಲ್ಟೇಜ್ ಸಬ್ಬಲ್
ஓவர்வோல்டேஜ் டிடெக்டர்,ಓವರ್ವೋಲ್ಟೇಜ್ ಡಿಟೆಕ್ಟರ್
உத்வேகம்,ಪ್ರಚೋದನೆ
இயங்கும் பெருக்கி,ಚಾಲಿತ ಆಂಪ್ಲಿಫಯರ್
"overrunning, overoperative","ಅತಿಕ್ರಮಿಸುವ, ಅತಿಯಾಗಿ ಕಾರ್ಯನಿರ್ವಹಿಸುವ"
அதிக சுமை,ಓವರ್ಲೋಡ್
அதிக சுமை பாதுகாப்பு,ಓವರ್ಲೋಡ್ ರಕ್ಷಣೆ
சுமை மீட்பு நேரம்,ಓವರ್ಲೋಡ್ ಚೇತರಿಕೆ ಸಮಯ
அத்துமீறல்,ಅತಿಕ್ರಮಣ
மேலோட்டம்,ಉಚ್ಚಾರಣೆ
ஓவன் ப்ரீஸ்,ಓವನ್ ಬ್ರೀಜ್
ஆக்சிஜனேற்றம்,ಆಕ್ಸಿಡೀಕರಣ
ஆக்சைடு முறிவு,ಆಕ್ಸೈಡ್ ಮುರಿತ
ஆக்சைடு விலகல்,ಆಕ್ಸೈಡ್ ವಿಘಟನೆ
பி-சேனல் விதி,ಪಿ-ಚಾನೆಲ್ ಫೇಟ್
பேக்கேஜிங்,ಪ್ಯಾಕೇಜಿಂಗ್
சுருக்க அடர்த்தி,ಸಂಕೋಚನ ಸಾಂದ್ರತೆ
திணிப்பு,ಮೆತ್ತೆ
திண்டு மின்தேக்கி,ಪ್ಯಾಡ್ ಕೆಪಾಸಿಟರ್
மிதி,ಪೆಡಲ್
மிதி சுவிட்ச்,ಪೆಡಲ್ ಸ್ವಿಚ್
பக்கம்,ಪುಟ
வழிசெலுத்தல் விசை,ನ್ಯಾವಿಗೇಷನ್ ಕೀ
தோற்ற விசை,ಪೀಳಿಗೆಯ ಕೀ
பேஜினேஷன்,ಪುಟ ವಿನ್ಯಾಸ
ஜோடி,ಜೋಡಿ
காகித மின்தேக்கி,ಕಾಗದದ ಕೆಪಾಸಿಟರ್
பரவளைய பிரதிபலிப்பான்,ಪ್ಯಾರಾಬೋಲಿಕ್ ಪ್ರತಿಫಲಕ
இணை கவுண்டர்,ಸಮಾನಾಂತರ ಕೌಂಟರ್
இணையான தரவு உள்ளீடு,ಸಮಾನಾಂತರ ಡೇಟಾ ಇನ್ಪುಟ್
இணையான இடைமுகம்,ಸಮಾನಾಂತರ ಇಂಟರ್ಫೇಸ್
இணையான துளை,ಸಮಾನಾಂತರ ದ್ಯುತಿರಂಧ್ರ
இணை வளம்,ಸಮಾನಾಂತರ ಸಂಪನ್ಮೂಲ
இணையான அதிர்வு,ಸಮಾನಾಂತರ ಅನುರಣನ
இணை இடப்பெயர்ச்சி,ಸಮಾನಾಂತರ ಸ್ಥಳಾಂತರ
இணையான டியூன் சுற்று,ಸಮಾನಾಂತರ ಟ್ಯೂನ್ಡ್ ಸರ್ಕ್ಯೂಟ್
"இணை-உள்ளீடு, இணை-வெளியீடு","ಸಮಾನಾಂತರ-ಇನ್ಪುಟ್, ಸಮಾನಾಂತರ-ಔಟ್ಪುಟ್"
"இணை-உள்ளீடு, கிரேடு-அவுட்","ಸಮಾನಾಂತರ-ಇನ್ಪುಟ್, ಗ್ರೇಡ್-ಔಟ್"
அளவுரு சமநிலைப்படுத்தி,ನಿಯತಾಂಕ ಈಕ್ವಲೈಜರ್
பரவளைய பெருக்கி,ಪ್ಯಾರಾಬೋಲಿಕ್ ಆಂಪ್ಲಿಫಯರ್
ஒட்டுண்ணி திசை,ಪರಾವಲಂಬಿ ನಿರ್ದೇಶನ
ஒட்டுண்ணி உறுப்பு,ಪರಾವಲಂಬಿ ಅಂಶ
ஒட்டுண்ணி தூண்டுதல்,ಪರಾವಲಂಬಿ ಪ್ರಚೋದನೆ
தேவையற்ற அலைவுகள்,ಅನಗತ್ಯ ಆಂದೋಲನಗಳು
ஒட்டுண்ணி பிரதிபலிப்பான்,ಪರಾವಲಂಬಿ ಪ್ರತಿಫಲಕ
சமத்துவம்,ಸಮಾನತೆ
சமநிலை விளையாட்டு,ಸಮಾನತೆಯ ಆಟ
சமநிலை சோதனையாளர்,ಸಮಾನತೆ ಪರೀಕ್ಷಕ
parity kodak,ಸಮಾನತೆ ಕೊಡಾಕ್
சமநிலை ஜெனரேட்டர்,ಸಮಾನತೆ ಜನರೇಟರ್
பிரிவு,ವಿಭಾಗ
"பராக் பேண்ட், பராக் பந்தி","ಪರಾಕ್ ಬ್ಯಾಂಡ್, ಪರಾಕ್ ಬಂದಿ"
செயலற்ற கழுவுதல் திண்டு,ಜಡ ಜಾಲಾಡುವಿಕೆಯ ಪ್ಯಾಡ್
செயலற்ற சுற்று,ನಿಷ್ಕ್ರಿಯ ಸರ್ಕ್ಯೂಟ್
"செயலற்ற கூறுகள், செயலற்ற கூறுகள்","ನಿಷ್ಕ್ರಿಯ ಘಟಕಗಳು, ನಿಷ್ಕ್ರಿಯ ಘಟಕಗಳು"
செயலற்ற சக்தி நெட்வொர்க்,ನಿಷ್ಕ್ರಿಯ ವಿದ್ಯುತ್ ಜಾಲ
செயலற்ற வடிகட்டி,ನಿಷ್ಕ್ರಿಯ ಫಿಲ್ಟರ್
செயலற்ற சுமை,ಐಡಲ್ ಲೋಡ್
செயலற்ற விந்து வெளியேறுதல்,ನಿಷ್ಕ್ರಿಯ ಸ್ಖಲನ
"இணைப்பு தண்டு, தண்டு","ಕನೆಕ್ಟರ್ ಬಳ್ಳಿಯ, ಬಳ್ಳಿಯ"
சிதைவு,ಶಿಥಿಲಾವಸ್ಥೆ
மாதிரி ஜெனரேட்டர்,ಮಾದರಿ ಜನರೇಟರ್
மாதிரி,ಮಾದರಿ
அச்சிடப்பட்ட சர்க்யூட் போர்டு (பிசிபி),ಪ್ರಿಂಟೆಡ್ ಸರ್ಕ್ಯೂಟ್ ಬೋರ್ಡ್ (PCB)
பி-சேனல்,p-ಚಾನೆಲ್
உச்ச கண்டறிதல்,ಪೀಕ್ ಡಿಟೆಕ್ಟರ್
உச்சம்,ಶಿಖರ
உச்ச-உச்ச பரிமாணம்,ಗರಿಷ್ಠ-ಶಿಖರ ಆಯಾಮ
உச்ச வெள்ளை நிலை,ಗರಿಷ್ಠ ಬಿಳಿ ಮಟ್ಟ
உச்ச கண்டறிதல்,ಪೀಕ್ ಡಿಟೆಕ್ಟರ್
உச்ச பின்தங்கிய,ಗರಿಷ್ಠ ಹಿಂಬಾಲಕ
