Punjabi,Tamil
KB (ਕਿਲੋਗ੍ਰਾਮ ਬਾਈਟ),KB (கிலோகிராம் பைட்)
"1. ਅਸ਼ਟਿ, 2. ਕਰਨਲ, 3. ਕਰਨਲ","1. அஸ்தி, 2. கர்னல்கள், 3. கர்னல்"
ਅੱਠ ਮੋਡ,எட்டு முறை
ਅਨੁਕੂਲਤਾ,பழக்கப்படுத்துதல்
ਕੁੰਜੀ,முக்கிய
ਕੀਬੋਰਡ,விசைப்பலகை
"1.ਕੁੰਜੀ ਉਛਾਲ, 2.ਕੁੰਜੀ ਅਸਵੀਕਾਰ","1.விசை துள்ளல், 2.விசை நிராகரிப்பு"
ਕੁੰਜੀ ਕਲਿੱਕ,முக்கிய கிளிக்
ਕੁੰਜੀ ਕੰਪਰੈਸ਼ਨ,முக்கிய சுருக்கம்
"1.ਕੁੰਜੀ ਡਿਸਕ, 2.ਕੀ ਡਿਸਕ","1.விசை வட்டு, 2.விசை வட்டு"
ਕੁੰਜੀ ਇੰਕੋਡਿੰਗ,முக்கிய குறியாக்கம்
ਮੁੱਖ ਖੇਤਰ,முக்கிய பகுதி
"1.ਕੁੰਜੀ ਫਾਈਲ, 2.ਕੁੰਜੀ ਫਾਈਲ","1.விசை கோப்பு, 2.விசை கோப்பு"
ਮੁੱਖ ਬਣਤਰ,முக்கிய கட்டமைப்பு
ਕੁੰਜੀ ਪ੍ਰਬੰਧਨ,முக்கிய மேலாண்மை
ਕੁੰਜੀ ਪੈਡ,முக்கிய திண்டு
ਕੁੰਜੀ ਪੈਡ,முக்கிய திண்டு
ਮੁੱਖ ਵਾਕਾਂਸ਼,முக்கிய சொற்றொடர்
ਕੁੰਜੀ ਨਬਜ਼,முக்கிய துடிப்பு
ਕੁੰਜੀ puncher,முக்கிய பஞ்சர்
ਕੁੰਜੀ ਲੜੀਬੱਧ,முக்கிய வகை
"1.ਕੁੰਜੀ ਸਟ੍ਰੋਕ, 2.ਕੀ ਸਟ੍ਰੋਕ, 3.ਕੀ ਦਬਾਅ","1.கீ ஸ்ட்ரோக், 2. கீ ஸ்ட்ரோக், 3. கீ பிரஷர்"
ਪਤਾ ਟ੍ਰਾਂਸਫਰ ਕੁੰਜੀ,முகவரி பரிமாற்ற விசை
"1. ਡਿਸਕ ਕੁੰਜੀ, 2. ਡਿਸਕ ਕੁੰਜੀ","1. வட்டு விசை, 2. வட்டு விசை"
ਫਲਾਪੀ ਕੁੰਜੀ,நெகிழ் விசை
ਟੇਪ ਕੁੰਜੀ,டேப் சாவி
ਮੁੱਖ ਸ਼ਬਦ,முக்கிய சொல்
"1.ਲੱਤੀ, 2.ਥੰਪ","1.உதை, 2.தும்பு"
ਝੌਂਪੜੀ,குடிசை
ਕਿਲੋ ਬਿੱਟ,கிலோ பிட்
ਗੰਢ,முடிச்சு
ਗਿਆਨ ਅਧਾਰਤ ਜਾਣਕਾਰੀ ਸੇਵਾਵਾਂ,அறிவு சார்ந்த தகவல் சேவைகள்
ਗਿਆਨ ਦੀ ਖੋਜ,அறிவு தேடல்
ਗਿਆਨ ਖੋਜ ਡੇਟਾਬੇਸ,அறிவு தேடல் தரவுத்தளம்
ਗਿਆਨ ਇੰਜੀਨੀਅਰਿੰਗ,அறிவு பொறியியல்
ਗਿਆਨ ਪ੍ਰਬੰਧਨ,அறிவு மேலாண்மை
ਗਿਆਨ ਕਰਮਚਾਰੀ,அறிவு பணியாளர்
ਲੈਨ ਅਡਾਪਟਰ,லான் அடாப்டர்
"1.LAN ਸਰਵਰ, 2.LAN ਸਰਵਰ","1.LAN சர்வர், 2.LAN சர்வர்"
LAN ਕੰਮ ਵਾਲੀ ਥਾਂ,LAN பணியிடம்
ਖਿਤਿਜੀ ਤਸਵੀਰ,கிடைமட்ட படம்
"1. ਹਰੀਜੱਟਲ ਚਿੱਤਰ, 2. ਲੈਂਡਸਕੇਪ","1.கிடைமட்ட படம், 2.நிலப்பரப்பு"
ਭਾਸ਼ਾ,மொழி
ਭਾਸ਼ਾ ਸਿੱਖਿਅਕ,மொழி பயிற்றுவிப்பாளர்
ਭਾਸ਼ਾ ਪ੍ਰੋਸੈਸਰ,மொழி செயலி
"1.Language Transferr, 2.Language Translator","1.மொழி மாற்றுபவர், 2.மொழி மொழிபெயர்ப்பாளர்"
ਲੈਪਟਾਪ,மடிக்கணினி
ਵਿਆਪਕ ਏਕੀਕਰਣ (LSI),விரிவான ஒருங்கிணைப்பு (LSI)
ਪੁੰਜ ਏਕੀਕਰਣ (LSI),வெகுஜன ஒருங்கிணைப்பு (LSI)
ਲੇਜ਼ਰ,லேசர்
ਲੇਜ਼ਰ ਪ੍ਰਿੰਟਰ,லேசர் அச்சுப்பொறி
ਆਖਰੀ ਇਨਪੁਟ ਪਹਿਲਾ ਅੰਕ (LIFO),கடைசி உள்ளீடு முதல் வெளியீடு (LIFO)
ਪਰਤ,அடுக்கு
"ਖਾਕਾ, ਖਾਕਾ","வரைபடம், தளவமைப்பு"
"1. ਪੱਤੇ, 2. ਪੱਤੇ, 3. ਪੱਤਰ","1. இலைகள், 2. இலைகள், 3. கடிதம்"
ਪੱਤਾ ਨੋਡ,இலை முனை
ਪੱਤਾ ਸਪਾਟ,இலைப்புள்ளி
ਲੀਜ਼,குத்தகை
"1.ਲੀਜ਼ ਚੈਨਲ, 2.ਲੀਜ਼ ਸਿਸਟਮ","1.லீஸ் சேனல், 2.லீஸ் சிஸ்டம்"
"1.ਲਾਈਨ, 2.ਲੀਸ਼ ਲਾਈਨ","1.கோடு, 2.லீஷ் லைன்"
ਘੱਟੋ-ਘੱਟ ਅਰਥਪੂਰਨ ਬਿੱਟ shell.sb),குறைந்தபட்ச அர்த்தமுள்ள பிட் ஷெல்.எஸ்பி)
ਘੱਟੋ-ਘੱਟ ਮਹੱਤਵਪੂਰਨ ਸਕੋਰ,குறைந்த குறிப்பிடத்தக்க மதிப்பெண்
"1. ਵਿਰਾਸਤੀ ਪ੍ਰਣਾਲੀ, 2. ਵਿਰਾਸਤੀ ਪ੍ਰਣਾਲੀ","1. பரம்பரை அமைப்பு, 2. பரம்பரை அமைப்பு"
"1. ਲੇਮਾ, 2. ਪ੍ਰਮੇਯ","1. லெமா, 2. தேற்றம்"
ਅੱਖਰ ਗੁਣਵੱਤਾ (LQ),கடிதத்தின் தரம் (LQ)
ਸ਼ਬਦਾਵਲੀ,வார்த்தைகளால்
ਕੋਸ਼ ਵਿਗਿਆਨ,அகராதியியல்
"1.ਆਰਕਾਈਵ, 2.ਲਾਇਬ੍ਰੇਰੀ","1.காப்பகம், 2.நூலகம்"
"1.ਲਾਇਬ੍ਰੇਰੀ ਪ੍ਰੋਗਰਾਮ, 2.ਆਰਕਾਈਵ ਪ੍ਰੋਗਰਾਮਿੰਗ","1.நூலக திட்டம், 2.காப்பக நிரலாக்கம்"
ਲਾਇਬ੍ਰੇਰੀ ਡਾਇਰੈਕਟਰੀ,நூலக அடைவு
"1. ਲਾਇਸੈਂਸ ਇਕਰਾਰਨਾਮਾ, 2. ਲਾਇਸੈਂਸ ਇਕਰਾਰਨਾਮਾ","1. உரிம ஒப்பந்தம், 2. உரிம ஒப்பந்தம்"
ਲਾਈਟ ਐਮੀਟਿੰਗ ਡਾਇਡਸ (LEDs),ஒளி உமிழும் டையோட்கள் (எல்இடி)
ਹਲਕਾ ਬੰਦੂਕ,லேசான துப்பாக்கி
ਹਲਕਾ ਕਲਮ,ஒளி பேனா
ਰੇਖਿਕ ਅਡਾਪਟਰ,நேரியல் அடாப்டர்
ਲਾਈਨ ਸੰਪਾਦਨ,வரி எடிட்டிங்
"1.ਲਾਈਨ ਪ੍ਰਿੰਟਰ, 2.ਲਾਈਨ ਪ੍ਰਿੰਟਰ","1.லைன் பிரிண்டர், 2.லைன் பிரிண்டர்"
"1.ਰੇਖਿਕ, 2.ਰੇਖਿਕ","1.நேரியல், 2.நேரியல்"
ਲਾਈਨਾਂ ਪ੍ਰਤੀ ਮਿੰਟ (LPM),நிமிடத்திற்கு வரிகள் (LPM)
"1. ਲਿੰਕ, ਲਿੰਕ, 2. ਚੇਨ, 3. ਬਾਂਡ","1. இணைப்பு, இணைப்பு, 2. சங்கிலி, 3. பத்திரம்"
ਜੰਜੀਰੀ ਸੂਚੀ,சங்கிலியால் பிணைக்கப்பட்ட பட்டியல்
ਲੀਨਕਸ,லினக்ஸ்
"1.ਤਰਲ ਕ੍ਰਿਸਟਲ ਡਿਸਪਲੇ, 2.ਲਿਕਵਿਡ ਕ੍ਰਿਸਟਲ ਡਿਸਪਲੇ (LCD)","1.லிக்விட் கிரிஸ்டல் டிஸ்ப்ளே, 2.லிக்விட் கிரிஸ்டல் டிஸ்ப்ளே (எல்சிடி)"
ਸੂਚੀ ਦੀ ਕਾਰਵਾਈ,பட்டியல் செயலாக்கம்
"1. ਅੱਖਰ, 2. ਸ਼ਾਬਦਿਕ","1.எழுத்து, 2.எழுத்து"
"1. ਕਿਰਿਆਸ਼ੀਲ, 2. ਜੀਵਤ, 3. ਬਿਜਲੀ, 4. ਚਲਦਾ","1. செயலில், 2. வாழும், 3. மின், 4. நகரும்"
ਲਾਈਵ ਗੰਢ,நேரடி முடிச்சு
"1. ਲੋਡ, 2. ਲੋਡ","1.ஏற்றுதல், 2.ஏற்றுதல்"
"1.ਲੋਡ ਮੋਡਿਊਲ, 2.ਲੋਡ ਮੋਡਿਊਲੇਟਰ","1.load module, 2.load modulator"
"1.ਸਥਾਨਕ, 2.ਸਥਾਨਕ","1.உள்ளூர், 2.உள்ளூர்"
ਸਥਾਨਕ ਪਹੁੰਚ,உள்ளூர் அணுகல்
ਲੋਕਲ ਏਰੀਆ ਨੈੱਟਵਰਕ (LAN),லோக்கல் ஏரியா நெட்வொர்க் (LAN)
ਸਥਾਨਕ ਸਪੱਸ਼ਟਤਾ,உள்ளூர் தெளிவு
"1. ਸਥਾਨਕ ਨੈੱਟਵਰਕ, 2. ਸਥਾਨਕ ਕੇਂਦਰ 3. ਸਥਾਨਕ ਮੁਦਰਾ","1. உள்ளூர் நெட்வொர்க், 2. உள்ளூர் மையம் 3. உள்ளூர் பரிமாற்றம்"
ਸਥਾਨਕ ਮੈਮੋਰੀ,உள்ளூர் நினைவகம்
ਸਥਾਨਕ ਮੋਡ,உள்ளூர் முறை
ਸਥਾਨਕ ਵੇਰੀਏਬਲ,உள்ளூர் மாறி
"ਲੂਪ, ਲਾਕ","வளைய, பூட்டு"
ਲੂਪ ਫਾਈਲ,லூப் கோப்பு
ਸੈਸ਼ਨ ਸ਼ੁਰੂ,அமர்வு ஆரம்பம்
ਮਿਆਦ ਦੇ ਅੰਤ,கால முடிவு
ਲੇਖਕ,எழுதுதல்
ਤਰਕ ਵਿਸ਼ਲੇਸ਼ਕ,தர்க்க பகுப்பாய்வி
ਤਰਕ ਬੰਬ,தர்க்க வெடிகுண்டு
ਤਰਕ ਕਾਰਡ,தர்க்க அட்டை
ਤਰਕ ਚਾਰਟ (ਫਲੋਚਾਰਟ),தர்க்க விளக்கப்படம் (பாய்வு விளக்கப்படம்)
ਤਰਕ ਸਰਕਟ,தர்க்க சுற்று
ਤਰਕ ਡਿਜ਼ਾਈਨ,தர்க்க வடிவமைப்பு
ਤਰਕ ਚਿੱਤਰ,தர்க்க வரைபடம்
ਲਾਜ਼ੀਕਲ ਫਲੋਚਾਰਟ,தருக்க பாய்வு விளக்கப்படம்
ਤਰਕ ਫੰਕਸ਼ਨ,தர்க்க செயல்பாடு
ਤਰਕ ਗੇਟ,தர்க்க வாயில்
"1. ਤਰਕ ਪ੍ਰੋਗਰਾਮਿੰਗ, 2. ਤਰਕ ਪ੍ਰੋਗਰਾਮਿੰਗ","1. லாஜிக் புரோகிராமிங், 2. லாஜிக் புரோகிராமிங்"
ਤਰਕ ਵਿਸਥਾਪਨ,தர்க்க இடப்பெயர்ச்சி
ਤਰਕ ਸਥਿਤੀ,தர்க்க நிலை
ਤਰਕ ਸਵਿੱਚ,தர்க்க சுவிட்ச்
ਤਰਕ ਇਕਾਈ,தர்க்க அலகு
ਲਾਜ਼ੀਕਲ,தருக்க
ਲਾਜ਼ੀਕਲ ਜੋੜ,தருக்க இணைப்பு
ਲਾਜ਼ੀਕਲ ਡਾਟਾ ਬਣਤਰ,தருக்க தரவு அமைப்பு
ਲਾਜ਼ੀਕਲ ਚਿੱਤਰ,தருக்க வரைபடம்
ਲਾਜ਼ੀਕਲ ਸਮੀਕਰਨ,தருக்க வெளிப்பாடு
ਲਾਜ਼ੀਕਲ ਫਲੋਚਾਰਟ,தருக்க பாய்வு விளக்கப்படம்
ਲਾਜ਼ੀਕਲ IF (ਲਾਜ਼ੀਕਲ ਜੇ),தருக்க IF (லாஜிக்கல் என்றால்)
ਤਰਕਸੰਗਤ ਕਾਰਵਾਈ,பகுத்தறிவு செயல்பாடு
ਤਰਕਸ਼ੀਲ ਆਪਰੇਟਰ,பகுத்தறிவு இயக்குபவர்
ਤਰਕਸ਼ੀਲ ਕੁਨੈਕਸ਼ਨ,பகுத்தறிவு இணைப்பு
ਲਾਜ਼ੀਕਲ ਯੋਜਨਾ,தர்க்கரீதியான திட்டம்
"1. ਤਰਕਸ਼ੀਲ ਅੱਖਰ, 2. ਤਰਕਸ਼ੀਲ ਅੱਖਰ","1. பகுத்தறிவு தன்மை, 2. தருக்க தன்மை"
ਲਾਜ਼ੀਕਲ ਪੈਟਰਨ,தருக்க முறை
ਲਾਜ਼ੀਕਲ ਮੁੱਲ,தருக்க மதிப்பு
ਲਾਜ਼ੀਕਲ ਵੇਰੀਏਬਲ,தருக்க மாறி
ਸੰਖੇਪ ਜਾਣਕਾਰੀ ਪ੍ਰਾਪਤ ਕੀਤੀ,கண்ணோட்டத்தை அடைந்தது
ਝਲਕ ਸੈੱਟ,முன்னோட்ட தொகுப்பு
ਨਿਰੀਖਣ,கவனிப்பு
"1.ਲੂਪ, 2.ਲੂਪ","1.லூப், 2.லூப்"
ਲੂਪ ਕੰਟਰੋਲ,வளைய கட்டுப்பாடு
ਲੂਪ ਸ਼ੁਰੂਆਤ,வளைய துவக்கம்
ਲੂਪ ਪਰਿਵਰਤਨ,வளைய மாறுபாடு
"1. ਲੂਪ ਨੈੱਟਵਰਕ, 2. ਲੂਪ ਨੈੱਟਵਰਕ","1.லூப் நெட்வொர்க், 2.லூப் நெட்வொர்க்"
ਲੂਪ ਸ਼ੁਰੂਆਤ,வளைய துவக்கம்
ਲੂਪ-ਐਂਡ,வளைய-முடிவு
ਵਿਰੋਧੀ-ਲੂਪ ਟੈਸਟ,எதிர்-லூப் சோதனை
ਢਿੱਲੀ ਜੋੜੀ,தளர்வாக இணைக்கப்பட்டது
ਨੁਕਸਾਨ ਰਹਿਤ ਸੰਕੁਚਨ,இழப்பற்ற சுருக்கம்
ਹੈਸ ਕੰਪਰੈਸ਼ਨ,ஹஸ்ஸே சுருக்கம்
ਘੱਟ ਬਾਈਟ,குறைந்த பைட்
ਹੇਠਲੇ ਪੱਧਰ ਦੀ ਭਾਸ਼ਾ,குறைந்த அளவிலான மொழி
ਘੱਟ ਪਾਸ ਫਿਲਟਰ,குறைந்த பாஸ் வடிகட்டி
"1. ਘੱਟ ਕੰਡੀਸ਼ਨਡ, 2. ਹੇਠਾਂ ਬੰਨ੍ਹਿਆ ਹੋਇਆ ਹੈ","1.குறைந்த நிலை, 2. கீழே பிணைக்கப்பட்டுள்ளது"
"1.MAC ਪ੍ਰੋਟੋਕੋਲ, 2.MAC ਨੈਤਿਕਤਾ (ਮਿਡਲ ਐਕਸੈਸ ਕੰਟਰੋਲ)","1.MAC நெறிமுறை, 2.MAC நெறிமுறைகள் (நடுத்தர அணுகல் கட்டுப்பாடு)"
"1. ਮਸ਼ੀਨ, 2. ਮਸ਼ੀਨ","1. இயந்திரம், 2. இயந்திரம்"
ਮਸ਼ੀਨ ਦਾ ਪਤਾ,இயந்திர முகவரி
"1. ਮਸ਼ੀਨ ਕੋਡ, 2. ਮਸ਼ੀਨ ਕੋਡ","1. இயந்திரக் குறியீடு, 2. இயந்திரக் குறியீடு"
ਮਸ਼ੀਨ ਦਾ ਚੱਕਰ,இயந்திர சக்கரம்
ਮਸ਼ੀਨੀ ਭਾਸ਼ਾ,இயந்திரமயமாக்கப்பட்ட மொழி
ਮਕੈਨੀਕਲ ਸਾਫਟਵੇਅਰ,இயந்திர மென்பொருள்
ਜੰਤਰ ਗਲਤੀ,சாதன பிழை
ਮਸ਼ੀਨ ਦਾ ਵਿਹਲਾ ਸਮਾਂ,இயந்திரம் செயலற்ற நேரம்
ਮਸ਼ੀਨ ਭਾਸ਼ਾ,இயந்திர மொழி
ਮੈਨੁਅਲ,கையேடு
ਮਸ਼ੀਨ ਦੀ ਭਾਵਨਾ,இயந்திர உணர்வு
"1.ਮਸ਼ੀਨ ਭਾਸ਼ਾ, 2.ਮਸ਼ੀਨ ਭਾਸ਼ਾ","1.இயந்திர மொழி, 2.இயந்திர மொழி"
ਮਸ਼ੀਨ ਸਿਖਲਾਈ,இயந்திர வழி கற்றல்
ਮਸ਼ੀਨ ਦੀ ਕਾਰਵਾਈ,இயந்திர செயல்பாடு
ਮਸ਼ੀਨ ਭਾਸ਼ਾ,இயந்திர மொழி
ਮਸ਼ੀਨ ਦੀ ਕਾਰਗੁਜ਼ਾਰੀ,இயந்திர செயல்திறன்
ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ,இயந்திர உருவகப்படுத்துதல்
ਮਸ਼ੀਨ ਅਗਵਾ ਕਰਨ ਦਾ ਸਮਾਂ,இயந்திர கடத்தல் நேரம்
ਮਸ਼ੀਨ ਅਨੁਵਾਦ,இயந்திர மொழிபெயர்ப்பு
ਮਸ਼ੀਨ ਸ਼ਬਦ,இயந்திர வார்த்தைகள்
ਮੈਕਰੋ ਹਦਾਇਤ,மேக்ரோ அறிவுறுத்தல்
ਮੈਕਰੋ ਸਕੇਲ,மேக்ரோ அளவுகோல்
ਮਾਸ ਅਸੈਂਬਲਿੰਗ ਪ੍ਰੋਗਰਾਮ,வெகுஜன அசெம்பிளிங் திட்டம்
ਕੁੱਲ ਕਾਲ,மொத்த அழைப்பு
"1.ਮੈਕਰੋ ਕੋਡ, 2.ਮੈਕਰੋ ਕੋਡ","1.மேக்ரோ குறியீடு, 2.மேக்ரோ குறியீடு"
ਮੈਕਰੋ ਕਮਾਂਡ,மேக்ரோ கட்டளை
ਮੈਕਰੋ ਘੋਸ਼ਣਾ,மேக்ரோ பிரகடனம்
ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ,மேக்ரோ வரையறை
ਮੈਕਰੋ ਫਲੋ ਚਾਰਟ,மேக்ரோ ஓட்ட விளக்கப்படம்
ਮੈਕਰੋ ਜਨਰੇਟਰ,மேக்ரோ ஜெனரேட்டர்
ਮੈਕਰੋ ਹਦਾਇਤ,மேக்ரோ அறிவுறுத்தல்
ਕੁੱਲ ਭਾਸ਼ਾ,மொத்த மொழி
ਮੈਕਰੋ ਲਾਇਬ੍ਰੇਰੀ,மேக்ரோ நூலகம்
ਮੈਕਰੋ ਪੈਰਾਮੀਟਰ,மேக்ரோ அளவுரு
ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਿੰਗ,மேக்ரோ செயலாக்கம்
"1.ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਰ, 2. ਮੈਕਰੋਪ੍ਰੋਸੈਸਰ","1.மேக்ரோ செயலி, 2. மேக்ரோப்ராசசர்"
ਮੈਕਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ,மேக்ரோ நிரலாக்க
ਕੁੱਲ ਪ੍ਰੋਟੋਟਾਈਪ,மொத்த முன்மாதிரி
"1.ਮੈਕਰੋ ਏਨਕੋਡਿੰਗ, 2.ਮੈਕਰੋ ਕੋਡਿੰਗ","1.மேக்ரோ என்கோடிங், 2.மேக்ரோ கோடிங்"
ਮੈਗਾਬਾਈਟ (MB),மெகாபைட் (MB)
ਜਾਦੂ ਦਾ ਪ੍ਰਤੀਕ,மந்திர சின்னம்
ਮੈਜਿਕ ਨੰਬਰ,மந்திர எண்
ਚੁੰਬਕੀ ਬੁਲਬੁਲਾ ਮੈਮੋਰੀ,காந்த குமிழி நினைவகம்
ਚੁੰਬਕੀ ਕਾਰਡ,காந்த அட்டை
"1.ਮੈਗਨੈਟਿਕ ਸੈੱਲ, 2.ਮੈਗਨੈਟਿਕ ਸੈੱਲ","1.காந்த செல், 2.காந்த செல்"
ਚੁੰਬਕੀ ਪ੍ਰਤੀਕ,காந்த சின்னம்
ਚੁੰਬਕੀ ਕੋਰ ਸਟੋਰੇਜ਼,காந்த மைய சேமிப்பு
"1.ਮੈਗਨੈਟਿਕ ਡਿਸਕ, 2. ਚੁੰਬਕੀ ਡਿਸਕ","1.காந்த வட்டு, 2. காந்த வட்டு"
ਚੁੰਬਕੀ ਡਿਸਕ ਪਤਾ,காந்த வட்டு முகவரி
ਚੁੰਬਕੀ ਡਿਸਕ ਮੈਮੋਰੀ,காந்த வட்டு நினைவகம்
ਚੁੰਬਕੀ ਡਰੱਮ,காந்த டிரம்
"1.ਮੈਗਨੈਟਿਕ ਏਨਕੋਡਿੰਗ, 2.ਮੈਗਨੈਟਿਕ ਕੋਡਿੰਗ, 3.ਮੈਗਨੈਟਿਕ ਕੋਡਿੰਗ","1.காந்த குறியாக்கம், 2.காந்தக் குறியீட்டு முறை, 3.காந்தக் குறியீட்டு முறை"
ਚੁੰਬਕੀ ਸਿਖਰ,காந்த மேல்
ਚੁੰਬਕੀ ਸਿਆਹੀ,காந்த மை
ਚੁੰਬਕੀ ਸਿਆਹੀ ਅੱਖਰ ਪਛਾਣ (MICR),காந்த மை எழுத்து அங்கீகாரம் (MICR)
ਚੁੰਬਕੀ ਮਾਧਿਅਮ,காந்த ஊடகம்
ਚੁੰਬਕੀ ਰੀਡਿੰਗ,காந்த வாசிப்பு
ਚੁੰਬਕੀ ਰਿਕਾਰਡਿੰਗ,காந்த பதிவு
ਚੁੰਬਕੀ ਸਟੋਰੇਜ਼,காந்த சேமிப்பு
ਚੁੰਬਕੀ ਪੱਟੀ,காந்தப் பட்டை
ਚੁੰਬਕੀ ਟੇਪ,காந்த நாடா
ਚੁੰਬਕੀ ਟੇਪ ਕਾਰਤੂਸ,காந்த நாடா கெட்டி
ਚੁੰਬਕੀ ਟੇਪ ਡਰਾਈਵ,காந்த நாடா இயக்கி
ਚੁੰਬਕੀ ਟੇਪ ਪੂਰਵਗਾਮੀ,காந்த நாடா முன்னோடி
ਚੁੰਬਕੀ ਟੇਪ ਲਾਇਬ੍ਰੇਰੀਅਨ,காந்த நாடா நூலகர்
ਚੁੰਬਕੀ ਟੇਪ ਪਹੁੰਚ,காந்த நாடா அணுகல்
ਚੁੰਬਕੀ ਟੇਪ ਯੂਨਿਟ,காந்த நாடா அலகு
"1.ਮੈਗਨੈਟਿਕ ਪਤਲੀ ਪਰਤ, 2.ਮੈਗਨੈਟਿਕ ਪਤਲੀ ਫਿਲਮ","1.காந்த மெல்லிய அடுக்கு, 2.காந்த மெல்லிய படலம்"
ਚੁੰਬਕੀ ਮਾਰਗ,காந்த பாதை
ਚੁੰਬਕੀ ਆਪਟੀਕਲ ਸਟੋਰੇਜ਼,காந்த ஒளியியல் சேமிப்பு
"1.ਮੈਗਨੇਟ ਪ੍ਰਿੰਟਰ, 2.ਮੈਗਨੇਟ ਪ੍ਰਿੰਟਰ","1.காந்த அச்சுப்பொறி, 2.காந்த அச்சுப்பொறி"
ਚੁੰਬਕੀ ਵਿਗਾੜ,காந்த விலகல்
ਚੁੰਬਕੀ ਤੌਰ &#39;ਤੇ ਖਰਾਬ ਹੋਣ ਵਾਲੀ ਟੈਬਲੇਟ,காந்தமாக சிதைக்கக்கூடிய மாத்திரை
"1. ਮੇਲ ਬਾਕਸ, 2. ਮੇਲ ਬਾਕਸ","1. அஞ்சல் பெட்டி, 2. அஞ்சல் பெட்டி"
ਮੇਲ ਅਭੇਦ,அஞ்சல் இணைப்பு
"1. ਚੀਫ਼ ਕੰਟਰੋਲ ਯੂਨਿਟ, 2. ਚੀਫ਼ ਕੰਟਰੋਲ ਯੂਨਿਟ","1. தலைமைக் கட்டுப்பாட்டுப் பிரிவு, 2. தலைமைக் கட்டுப்பாட்டுப் பிரிவு"
ਮੁੱਖ ਫਰੇਮ,முக்கிய சட்டகம்
"1. ਮੁੱਖ ਫਰੇਮ ਸਿਸਟਮ, 2. ਮੁੱਖ ਫਰੇਮ ਵਿਧੀ","1.முதன்மை சட்ட அமைப்பு, 2.முதன்மை சட்ட அமைப்பு"
"1. ਮੁੱਖ ਮੈਮੋਰੀ, 2. ਮੁੱਖ ਮੈਮੋਰੀ","1.முதன்மை நினைவகம், 2.முதன்மை நினைவகம்"
"1.ਮੁੱਖ ਪ੍ਰੋਗਰਾਮ, 2.ਮੁੱਖ ਪ੍ਰੋਗਰਾਮ","1.முதன்மை திட்டம், 2.முதன்மை திட்டம்"
ਮੁੱਖ ਸਟੋਰੇਜ਼,முக்கிய சேமிப்பு
"1. ਮੁੱਖ ਸਵਿੱਚ, 2. ਮੁੱਖ ਸਵਿੱਚ","1.மெயின் ஸ்விட்ச், 2.மெயின் ஸ்விட்ச்"
"1. ਮੇਨਟੇਨੈਂਸ, 2. ਮੇਨਟੇਨੈਂਸ","1.பராமரிப்பு, 2.பராமரிப்பு"
ਰੱਖ-ਰਖਾਅ ਪੈਨਲ,பராமரிப்பு குழு
ਰੱਖ-ਰਖਾਅ ਦਾ ਸਮਾਂ,பராமரிப்பு நேரம்
ਵੱਡਾ ਚੱਕਰ,பெரிய வட்டம்
ਕੁੰਜੀ ਜੰਤਰ,முக்கிய சாதனம்
ਮੁੱਖ ਕੁੰਜੀ,முக்கிய விசை
ਮੁੱਖ ਪੜਾਅ,முக்கியமான கட்டம்
ਮੁੱਖ ਬਣਤਰ,முக்கிய கட்டமைப்பு
ਮੁੱਖ ਕੰਮ,முக்கிய வேலை
ਬਹੁਗਿਣਤੀ ਭਾਗ,பெரும்பான்மை கூறு
ਬਹੁਗਿਣਤੀ ਗੇਟ,பெரும்பான்மை வாயில்
ਬਹੁਮਤ ਕਾਰਵਾਈ,பெரும்பான்மை செயல்பாடு
ਅਦਾਇਗੀ ਦੀ ਮਿਆਦ,திருப்பிச் செலுத்தும் காலம்
ਗਲਤ ਕੰਮ ਕਰਨ ਦੀ ਰੁਟੀਨ,தவறான நடைமுறை
ਪ੍ਰਬੰਧਨ ਵਿਕਾਸ,மேலாண்மை வளர்ச்சி
ਪ੍ਰਬੰਧਨ ਸੂਚਨਾ ਪ੍ਰਣਾਲੀ (MIS),மேலாண்மை தகவல் அமைப்பு (எம்ஐஎஸ்)
ਪ੍ਰਬੰਧਨ ਵਿਗਿਆਨ,மேலாண்மை அறிவியல்
ਮਾਨਚੈਸਟਰ ਇੰਕੋਡਿੰਗ,மான்செஸ்டர் குறியாக்கம்
ਗੁਣਾ,பெருக்கல்
ਅਨੁਮਾਨਿਤ ਵੇਰੀਏਬਲ,மதிப்பிடப்பட்ட மாறி
ਅਨੁਮਾਨਿਤ ਸੂਚਕਾਂਕ,மதிப்பிடப்பட்ட குறியீடு
ਮਨੁੱਖੀ ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ,மனித இயந்திர உருவகப்படுத்துதல்
ਦਸਤੀ ਪਤਾ ਸਵਿੱਚ,கையேடு முகவரி சுவிட்ச்
ਦਸਤੀ ਵਿਸ਼ਲੇਸ਼ਣ,கையேடு பகுப்பாய்வு
ਦਸਤੀ ਕਾਲ,கைமுறை அழைப்பு
ਦਸਤੀ ਇੰਦਰਾਜ਼,கைமுறை நுழைவு
