English,Malayalam
linked list,ചങ്ങലയിട്ട പട്ടിക
LINUX,ലിനക്സ്
liquid crystal display (LCD),"1.ലിക്വിഡ് ക്രിസ്റ്റൽ ഡിസ്പ്ലേ, 2.ലിക്വിഡ് ക്രിസ്റ്റൽ ഡിസ്പ്ലേ (എൽസിഡി)"
list processing,ലിസ്റ്റ് പ്രോസസ്സിംഗ്
Literal,"1.അക്ഷരം, 2.അക്ഷരം"
Live,"1. സജീവമായ, 2. ജീവനുള്ള, 3. ഇലക്ട്രിക്കൽ, 4. ചലിക്കുന്ന"
live node,ലൈവ് കെട്ട്
Load,"1.ലോഡ്, 2.ലോഡ്"
load module,"1.ലോഡ് മൊഡ്യൂൾ, 2.ലോഡ് മോഡുലേറ്റർ"
Local,"1. പ്രാദേശികം, 2. പ്രാദേശികം"
local access,പ്രാദേശിക പ്രവേശനം
local area network (Lan),ലോക്കൽ ഏരിയ നെറ്റ്‌വർക്ക് (LAN)
local definition,പ്രാദേശിക വ്യക്തത
local exchange,"1. ലോക്കൽ നെറ്റ്‌വർക്ക്, 2. പ്രാദേശിക കേന്ദ്രം 3. പ്രാദേശിക കൈമാറ്റം"
local memory,പ്രാദേശിക മെമ്മറി
local mode,പ്രാദേശിക മോഡ്
local variable,പ്രാദേശിക വേരിയബിൾ
Lock,"ലൂപ്പ്, ലോക്ക്"
locked file,ലൂപ്പ് ഫയൽ
log in=log on,സെഷൻ ആരംഭം
log off-log out,കാലാവധി അവസാനം
Logging,രചിക്കുന്നു
logic analyser,ലോജിക് അനലൈസർ
logic bomb,ലോജിക് ബോംബ്
logic card,ലോജിക് കാർഡ്
logic chart (flow chart),ലോജിക് ചാർട്ട് (ഫ്ലോചാർട്ട്)
logic circuit,ലോജിക് സർക്യൂട്ട്
logic design,ലോജിക് ഡിസൈൻ
logic diagram,ലോജിക് ഡയഗ്രം
logic flow chart,ലോജിക്കൽ ഫ്ലോചാർട്ട്
logic function,ലോജിക് ഫംഗ്ഷൻ
logic gate,ലോജിക് ഗേറ്റ്
logic programming,"1. ലോജിക് പ്രോഗ്രാമിംഗ്, 2. ലോജിക് പ്രോഗ്രാമിംഗ്"
logic shift,ലോജിക് സ്ഥാനചലനം
logic state,യുക്തിയുടെ അവസ്ഥ
logic switch,ലോജിക് സ്വിച്ച്
logic unit,ലോജിക് യൂണിറ്റ്
Logical,ലോജിക്കൽ
logical connection,ലോജിക്കൽ സംയോജനം
logical data structure,ലോജിക്കൽ ഡാറ്റ ഘടന
logical diagram,ലോജിക്കൽ ഡയഗ്രം
logical expression,ലോജിക്കൽ എക്സ്പ്രഷൻ
logical flow chart (flow chart),ലോജിക്കൽ ഫ്ലോചാർട്ട്
logical IF,ലോജിക്കൽ IF (ലോജിക്കൽ എങ്കിൽ)
logical operation,യുക്തിസഹമായ പ്രവർത്തനം
logical operator,യുക്തിസഹമായ ഓപ്പറേറ്റർ
logical relation,യുക്തിസഹമായ കണക്ഷൻ
logical scheme,ലോജിക്കൽ പ്ലാൻ
logical symbol,"1. യുക്തിസഹമായ സ്വഭാവം, 2. യുക്തിപരമായ സ്വഭാവം"
logical type,ലോജിക്കൽ പാറ്റേൺ
logical value,ലോജിക്കൽ മൂല്യം
logical variable,ലോജിക്കൽ വേരിയബിൾ
look ahead carry,നേടിയ അവലോകനം
look ahead set,പ്രിവ്യൂ സെറ്റ്
Look-up,നിരീക്ഷണം
Loop,"1.ലൂപ്പ്, 2.ലൂപ്പ്"
loop control,ലൂപ്പ് നിയന്ത്രണം
loop initialization,ലൂപ്പ് സമാരംഭം
loop modification,ലൂപ്പ് വ്യത്യാസം
loop network,"1.ലൂപ്പ് നെറ്റ്‌വർക്ക്, 2.ലൂപ്പ് നെറ്റ്‌വർക്ക്"
loop start,ലൂപ്പ് സമാരംഭം
loop termination,ലൂപ്പ്-കാലാവധി
loop-back test,കൌണ്ടർ-ലൂപ്പ് ടെസ്റ്റ്
loosely coupled,അയഞ്ഞ കപ്പിൾഡ്
lossless compression,നഷ്ടമില്ലാത്ത കംപ്രഷൻ
lossy compression,ഹസ്സെ കംപ്രഷൻ
low byte,കുറഞ്ഞ ബൈറ്റ്
low level language,താഴ്ന്ന നിലയിലുള്ള ഭാഷ
low pass filter,കുറഞ്ഞ പാസ് ഫിൽട്ടർ
lower bound,"1. താഴ്ന്ന അവസ്ഥ, 2. താഴെ ബന്ധിപ്പിച്ചിരിക്കുന്നു"
mac protocol (medium access control),"1.MAC പ്രോട്ടോക്കോൾ, 2.MAC എത്തിക്സ് (മിഡിൽ ആക്സസ് കൺട്രോൾ)"
Machine,"1. യന്ത്രം, 2. യന്ത്രം"
machine address,മെഷീൻ വിലാസം
machine code,"1. മെഷീൻ കോഡ്, 2. മെഷീൻ കോഡ്"
machine cycle,യന്ത്രചക്രം
machine dependent language,യന്ത്രവത്കൃത ഭാഷ
machine dependent software,മെക്കാനിക്കൽ സോഫ്റ്റ്വെയർ
machine error,ഉപകരണ പിശക്
machine idle time,മെഷീൻ നിഷ്ക്രിയ സമയം
machine independent language,യന്ത്രഭാഷ
machine instruction,മാനുവൽ
machine intelligence,യന്ത്രബോധം
machine language,"1.യന്ത്രഭാഷ, 2.യന്ത്രഭാഷ"
machine learning,യന്ത്ര പഠനം
machine operation,യന്ത്ര പ്രവർത്തനം
machine oriented language,യന്ത്രഭാഷ
machine run,മെഷീൻ പ്രകടനം
machine simulation,മെഷീൻ സിമുലേഷൻ
machine spoiled time,മെഷീൻ ഹൈജാക്കിംഗ് സമയം
machine translation,യന്ത്ര വിവർത്തനം
machine word,യന്ത്ര വാക്കുകൾ
macro (=macro instruction),മാക്രോ നിർദ്ദേശം
macro argument,മാക്രോ സ്കെയിൽ
macro assembly program,മാസ് അസംബ്ലിംഗ് പ്രോഗ്രാം
macro call,മൊത്തത്തിലുള്ള വിളി
macro code,"1. മാക്രോ കോഡ്, 2. മാക്രോ കോഡ്"
macro command,മാക്രോ കമാൻഡ്
macro declaration,മാക്രോ പ്രഖ്യാപനം
macro definition,മാക്രോ നിർവചനം
macro flow chart,മാക്രോ ഫ്ലോ ചാർട്ട്
macro generator,മാക്രോ ജനറേറ്റർ
macro instruction,മാക്രോ നിർദ്ദേശം
macro language,സ്ഥൂല ഭാഷ
macro library,മാക്രോ ലൈബ്രറി
macro parameter,മാക്രോ പാരാമീറ്റർ
macro processing,മാക്രോ പ്രോസസ്സിംഗ്
macro processor,"1.മാക്രോ പ്രോസസർ, 2. മാക്രോപ്രോസസർ"
macro programming,മാക്രോ പ്രോഗ്രാമിംഗ്
macro prototype,ഗ്രോസ് പ്രോട്ടോടൈപ്പ്
Macro-coding,"1.മാക്രോ എൻകോഡിംഗ്, 2.മാക്രോ കോഡിംഗ്"
magabyte (MB),മെഗാബൈറ്റ് (MB)
magic character,മാന്ത്രിക ചിഹ്നം
magic number,മാന്ത്രിക സംഖ്യ
magnetic bubble memory,കാന്തിക ബബിൾ മെമ്മറി
magnetic card,കാന്തിക കാർഡ്
magnetic cell,"1.കാന്തിക കോശം, 2.കാന്തിക കോശം"
magnetic character,കാന്തിക ചിഹ്നം
magnetic core storage,കാന്തിക കോർ സംഭരണം
magnetic disk,"1.കാന്തിക ഡിസ്ക്, 2. കാന്തിക ഡിസ്ക്"
magnetic disk address,കാന്തിക ഡിസ്ക് വിലാസം
magnetic disk memory,കാന്തിക ഡിസ്ക് മെമ്മറി
magnetic drum,കാന്തിക ഡ്രം
magnetic encoding,"1.കാന്തിക എൻകോഡിംഗ്, 2.കാന്തിക കോഡിംഗ്, 3.കാന്തിക കോഡിംഗ്"
magnetic head,കാന്തിക ടോപ്പ്
magnetic ink,കാന്തിക മഷി
magnetic ink character recognition (MICR),മാഗ്നറ്റിക് ഇങ്ക് ക്യാരക്ടർ റെക്കഗ്നിഷൻ (MICR)
magnetic media,കാന്തിക മാധ്യമം
magnetic reading,കാന്തിക വായന
magnetic recording,കാന്തിക റെക്കോർഡിംഗ്
magnetic storage,കാന്തിക സംഭരണം
magnetic strip,കാന്തിക വര
magnetic tape,കാന്തിക ടേപ്പ്
magnetic tape cartridge,കാന്തിക ടേപ്പ് കാട്രിഡ്ജ്
magnetic tape drive,കാന്തിക ടേപ്പ് ഡ്രൈവ്
magnetic tape header,കാന്തിക ടേപ്പ് മുൻഗാമി
magnetic tape librarian,മാഗ്നറ്റിക് ടേപ്പ് ലൈബ്രേറിയൻ
magnetic tape transport,കാന്തിക ടേപ്പ് ആക്സസ്
magnetic tape unit,കാന്തിക ടേപ്പ് യൂണിറ്റ്
magnetic thin film,"1.കാന്തിക നേർത്ത പാളി, 2. കാന്തിക നേർത്ത ഫിലിം"
magnetic track,കാന്തിക പാത
magneto optic storage,കാന്തിക ഒപ്റ്റിക്കൽ സംഭരണം
magnetographic printer,"1.മാഗ്നറ്റ് പ്രിന്റർ, 2.മാഗ്നറ്റ് പ്രിന്റർ"
Magnetostriction,കാന്തിക വികലത
magnetostrictive tablet,കാന്തിക വൈകല്യമുള്ള ടാബ്‌ലെറ്റ്
mail box,"1. മെയിൽ ബോക്സ്, 2. മെയിൽ ബോക്സ്"
mail merge,മെയിൽ ലയനം
main control unit,"1. ചീഫ് കൺട്രോൾ യൂണിറ്റ്, 2. ചീഫ് കൺട്രോൾ യൂണിറ്റ്"
main frame,പ്രധാന ഫ്രെയിം
main frame system,"1.മെയിൻ ഫ്രെയിം സിസ്റ്റം, 2.മെയിൻ ഫ്രെയിം മെക്കാനിസം"
main memory,"1.മെയിൻ മെമ്മറി, 2.മെയിൻ മെമ്മറി"
main program,"1. പ്രധാന പ്രോഗ്രാം, 2. പ്രധാന പ്രോഗ്രാം"
main storage,പ്രധാന സംഭരണം
main switch,"1.മെയിൻ സ്വിച്ച്, 2.മെയിൻ സ്വിച്ച്"
Maintenance,"1.പരിപാലനം, 2.പരിപാലനം"
maintenance panel,മെയിന്റനൻസ് പാനൽ
maintenance time,അറ്റകുറ്റപ്പണി സമയം
major cycle,വലിയ വൃത്തം
major device,പ്രധാന ഉപകരണം
major key,പ്രധാന കീ
major state,പ്രധാന വേദി
major structure,പ്രധാന ഘടന
major task,പ്രധാന ജോലി
majority element,ഭൂരിപക്ഷ ഘടകം
majority gate,ഭൂരിപക്ഷ ഗേറ്റ്
majority operation,ഭൂരിപക്ഷ പ്രവർത്തനം
makeup time,റീഇംബേഴ്സ്മെന്റ് കാലയളവ്
malfunction routine,തെറ്റായ പ്രവർത്തന രീതി
management development,മാനേജ്മെന്റ് വികസനം
management information system (MIS),മാനേജ്മെന്റ് ഇൻഫർമേഷൻ സിസ്റ്റം (എംഐഎസ്)
management science,മാനേജ്മെന്റ് സയൻസ്
Manchester coding,മാഞ്ചസ്റ്റർ എൻകോഡിംഗ്
Manifolding,ഗുണനം
manipulated variable,കണക്കാക്കിയ വേരിയബിൾ
manipulating indexing,അനുമാന സൂചിക
man-machine simulation,മനുഷ്യ യന്ത്രം അനുകരണം
manual address switch,സ്വമേധയാലുള്ള വിലാസ സ്വിച്ച്
manual analysis,മാനുവൽ വിശകലനം
manual answering,മാനുവൽ കോൾ
manual entry,മാനുവൽ എൻട്രി
manual exchange,"1.മാനുവൽ സെന്റർ, 2.മാനുവൽ സെന്റർ"
manual input,"1. മാനുവൽ ഇൻപുട്ട്, 2. മാനുവൽ ഇൻപുട്ട്"
manual operation,മാനുവൽ പ്രവർത്തനം
many to many relationship,പലതും പലതും തമ്മിലുള്ള ബന്ധം
many to one decoder,മൾട്ടി-ഡീകോഡർ
map method,മാപ്പ് രീതി
Mapping,മാപ്പിംഗ്
Margin,മാർജിൻ
margin error,നാമമാത്ര പിശക്
marginal check,നാമമാത്ര അന്വേഷണം
marginal test,മാർജിനൽ ടെസ്റ്റ്
mark detection,ചിഹ്നം കണ്ടെത്തൽ
mark reading,സൈൻ വായന
mark scanning,ചിഹ്ന സ്കാനിംഗ്
mark sense,അടയാളബോധം
Marker,മാർക്കർ
Marking,അടയാളപ്പെടുത്തൽ
marking wave,മാർക്കർ തരംഗം
markov chain,മാർക്കോവ് ചെയിൻ
markov source,മാർക്കോവ് ഉറവിടം
mark-up language,അടയാളപ്പെടുത്തൽ ഭാഷ
Maser,മേസർ
Maser,മേസർ
Mask,"1. മുഖംമൂടി, 2. മൂടുപടം, 3. മൂടുപടം"
mask bit,"1. കവർ ബിറ്റ്, 2. കവർ ബിറ്റ്, 3. മാസ്ക് ഇരട്ട അക്കങ്ങൾ"
mask programmable device,മാസ്ക് പ്രോഗ്രാമബിൾ ഉപകരണം
mask register,കവർ രജിസ്റ്റർ
masked ROM,"1. കവർ റോം, 2. കവർ റോം"
Masking,മൂടുക
mass data,വലിയ ഡാറ്റ
mass memory,"1. മാസ്സ് മെമ്മറി, 2. മാസ്സ് മെമ്മറി"
massively parallel,വൻതോതിൽ സമാന്തരമായി
Master,തലവൻ
master card,മാസ്റ്റർ കാർഡ്
master clock,"1.ഹെഡ് വാച്ച്, 2.കൺട്രോൾ വാച്ച്"
master consol,പ്രധാന കൺസോൾ
master data,പ്രധാന ഡാറ്റ
master diagram,മാസ്റ്റർ ഡയഗ്രം
master file,മാസ്റ്റർ ഫയൽ
master group,പ്രധാന ഗ്രൂപ്പ്
master key,മാസ്റ്റർ കീ
master library tape,പ്രധാന ലൈബ്രറി ടേപ്പുകൾ
master processor,പ്രധാന പ്രോസസ്സർ
master program,മുൻനിര പരിപാടി
master station,പ്രധാന കേന്ദ്രം
master tape,"1.മാസ്റ്റർ ടേപ്പ്, 2.മാസ്റ്റർ ടേപ്പ്"
master terminal,"1.പ്രിൻസിപ്പൽ ടെർമിനൽ, 2.മെയിൻ ടെർമിനൽ"
master/slave device,പ്രധാന സബോർഡിനേറ്റ് ഉപകരണം
master/slave system,പ്രധാന സബോർഡിനേറ്റ് സിസ്റ്റം
Match,"1. പൊരുത്തം, 2. മത്സരം, 3. കണ്ടുമുട്ടുക"
Matching,പൊരുത്തം
mathematical programming,ഗണിതശാസ്ത്ര പ്രോഗ്രാമിംഗ്
mathematical simulation,ഗണിത അനുകരണം
Matrix,"1.മാട്രിക്സ്, 2.മാട്രിക്സ്"
matrix printer,"1.മാട്രിക്സ് പ്രിന്റർ, 2.മാട്രിക്സ് പ്രിന്റർ"
matrix switch,മാട്രിക്സ് സ്വിച്ച്
matrix table,മാട്രിക്സ് പട്ടിക
maxi computer,പരമാവധി കമ്പ്യൂട്ടർ
Maxicomputer,പരമാവധി കമ്പ്യൂട്ടർ
maximal element,പീക്ക് ഘടകം
maxterm (standard sum term),യോഗപാഡ്
maxwell daemon,മാക്സ്വെൽ ഡാമൺ
Mean,"1.അർത്ഥം, 2.അർത്ഥം"
mean repair time,വീണ്ടെടുക്കൽ സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്
mean time between failure (MTBF),പരാജയം അർത്ഥമാക്കുന്നത് സമയം
mean time between failure (MTBF),പരാജയ ശരാശരി സമയം (m t b f)
mean time to failure,പരാജയത്തിന്റെ സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്
mean time to repair,റിപ്പയർ ശരാശരി സമയം
mean time to repair (MTTR),തിരുത്തൽ ശരാശരി സമയം (MTTR)
medium scale integration (MSI),മീഡിയം സ്കെയിൽ ഇന്റഗ്രേഷൻ (എംഎസ്ഐ)
medium scale integration (MSI),മീഡിയം ഇന്റഗ്രേഷൻ (MSI)
medium term storage device,ശരാശരി ടേം സ്റ്റോറേജ് ഉപകരണം
megabit per second (MB Ps),മെഗാ ബിറ്റ് പെർ സെക്കൻഡ് (Mbps)
member object,ഘടക വസ്തു
member record,ഘടകം റെക്കോർഡ്
Memory,"1.ഓർമ്മ, 2.ഓർമ്മ"
memory array,"1.മെമ്മറി അറേ, 2.മെമ്മറി അറേ"
memory bank,"1.മെമ്മറി ഫണ്ട്, 2.മെമ്മറി ബാങ്ക്"
memory buffer register,"1.മെമ്മറി ബഫർ രജിസ്റ്റർ, 2.മെമ്മറി ബഫർ രജിസ്റ്റർ"
memory bus,"1.മെമ്മറി ബസ്, 2. മെമ്മറി ബസ്"
memory card,മെമ്മറി കാര്ഡ്
memory cell,മെമ്മറി സെൽ
memory compaction,ഓര്മ്മ നഷ്ടം
memory core,"1.മെമ്മറി കോർ, 2.മെമ്മറി കോർ"
memory cycle,മെമ്മറി സൈക്കിൾ
memory data register,"1.മെമ്മറി ഡാറ്റ രജിസ്റ്റർ, 2.മെമ്മറി ഡാറ്റ രജിസ്റ്റർ"
memory dump,"1.മെമ്മറി ഡംപ്, 2.മെമ്മറി ഡംപ്"
memory exchange,"1.മെമ്മറി എക്സ്ചേഞ്ച്, 2.മെമ്മറി എക്സ്ചേഞ്ച്"
memory hierarchy,"1.മെമ്മറി ശ്രേണി, 2.മെമ്മറി ശ്രേണി"
memory instruction,മെമ്മറി നിർദ്ദേശം
memory management,"1.മെമ്മറി മാനേജ്മെന്റ്, 2.മെമ്മറി മാനേജ്മെന്റ്"
memory map,"1.മെമ്മറി മാപ്പ്, 2.മെമ്മറി മാപ്പ്"
memory mapped I/O,"1. മെമ്മറി മാപ്പ് ചെയ്ത ഔട്ട്പുട്ട്, 2. ഇൻപുട്ട്, 3. മെമ്മറി മാപ്പ് ചെയ്ത I/O"
memory model,"1.മെമ്മറി മോഡൽ, 2.മെമ്മറി മോഡൽ, 3.മെമ്മറി മോഡൽ"
memory module,"1.മെമ്മറി മൊഡ്യൂൾ, 2.മെമ്മറി മൊഡ്യൂൾ"
memory pointer register,"1.മെമ്മറി ഇൻഡക്സ് രജിസ്റ്റർ, 2.മെമ്മറി ഇൻഡക്സ് രജിസ്റ്റർ"
memory power,ഓർമ്മ ശക്തി
memory protection,മെമ്മറി സംരക്ഷണം
memory reference instruction,"1.മെമ്മറി റഫറൻസ് നിർദ്ദേശം, 2.മെമ്മറി റഫറൻസ് നിർദ്ദേശം"
memory resident program,"1.മെമ്മറി പ്രോഗ്രാം, 2.മെമ്മറി പ്രോഗ്രാം"
memory unit,"1.മെമ്മറി യൂണിറ്റ്, 2.മെമ്മറി യൂണിറ്റ്"
Menu,മെനു
menu bar,മെനു ബാർ
menu drive,മെനു ഓടിച്ചു
menu selection,മെനു തിരഞ്ഞെടുക്കൽ
menu-driven program,പ്രധാനമായി നയിക്കുന്ന പ്രോഗ്രാം
Merge,"1. അന്തർലീനമായ, 2. ലയിപ്പിച്ച"
merge exchange sort,ലയന എക്സ്ചേഞ്ച് സോർട്ടിംഗ്
merge sort,"1. സോർട്ടിംഗ് ലയനം, 2. കാറ്റലോഗ് തിരഞ്ഞെടുക്കൽ"
Merging,"1. ലയനം, 2. ലയനം"
mesh network,ലാറ്റിസ് നെറ്റ്വർക്ക്
Messagaing,സന്ദേശമയയ്ക്കൽ
Message,സന്ദേശം
message authentication,സന്ദേശ പ്രാമാണീകരണം
message box,സന്ദേശ സെൽ
message circuit,സന്ദേശ സർക്യൂട്ട്
message format,സന്ദേശ ഫോർമാറ്റ്
message header,സന്ദേശ തലക്കെട്ട്
message mode,സന്ദേശ മോഡ്
message passing,സന്ദേശമയയ്ക്കൽ
message polling,"1.മെസേജ് സോർട്ടിംഗ്, 2.മെസേജ് സോർട്ടിംഗ്"
message queue,സന്ദേശ വരി
message switch,സന്ദേശ സ്വിച്ച്
message text,സന്ദേശ വാചകം
message transfer agent,സന്ദേശ കൈമാറ്റ ഏജന്റ്
meta assembler,സൂപ്പർ അസംബ്ലർ
meta class,മെറ്റാക്ലാസ്
meta compilation,"1. കൂടുതൽ സമാഹാരം, 2. കൂടുതൽ വ്യാഖ്യാനം"
meta compiler,"1. കൂടുതൽ വ്യാഖ്യാതാക്കൾ, 2. കൂടുതൽ കമ്പൈലർമാർ"
meta language,ഭാഷാഭേദം
meta network,"1.മെറ്റാ നെറ്റ്‌വർക്ക്, 2.മെറ്റാ നെറ്റ്‌വർക്ക്"
meta system,ഏകാധിപത്യം
Method,പ്രക്രിയ
metropolitan area network (MAN),മെട്രോപൊളിറ്റൻ ഏരിയ നെറ്റ്‌വർക്ക് (MAN)
Micro,മൈക്രോ
micro code,"1.മൈക്രോകോഡ്, 2.മൈക്രോകോഡ്"
micro computer,മൈക്രോകമ്പ്യൂട്ടർ
micro controller,മൈക്രോ കൺട്രോളർ
micro cycle,മൈക്രോ സൈക്കിൾ
micro electronic mechanical system (MEMS),മൈക്രോഇലക്‌ട്രോണിക് മെക്കാനിക്കൽ മെക്കാനിസങ്ങൾ (MEMS)
micro electronics,മൈക്രോ ഇലക്ട്രോണിക്സ്
micro miniauthorization,മൈക്രോ മിനിയേച്ചറൈസേഷൻ
micro order,മൈക്രോ ഓർഡർ
micro/mainframe link,"1.മൈക്രോ, 2.മെയിൻഫ്രെയിം ലിങ്ക്"
Microchip,മൈക്രോ ചിപ്പ്
Microcobol,മൈക്രോ കോബോൾ
Microcode,മൈക്രോ കോഡ്
Microfiche,"1.മൈക്രോഫിൽ, 2.മൈക്രോഫിഷ്, 3.മൈക്രോഫിൽ"
Microfloppy,മൈക്രോ ഫ്ലോപ്പി
microform reader,മൈക്രോഫോം വായന ഉപകരണം
Microframe,മൈക്രോ ഫ്രെയിം
Micrographics,മൈക്രോഗ്രാഫിക്സ്
Microphone,മൈക്രോഫോൺ
Microphotograph,മൈക്രോഫോട്ടോഗ്രാഫ്
microprocessing unit,"1.മൈക്രോപ്രോസസിംഗ് യൂണിറ്റ്, 2.മൈക്രോപ്രോസസിംഗ് യൂണിറ്റ്"
Microprocessor,മൈക്രോപ്രൊസസർ
microprocessor chip,മൈക്രോപ്രൊസസർ ചിപ്പ്
microprocessor compiler,മൈക്രോപ്രൊസസർ ഇന്റർപ്രെറ്റർ
microprocessor unit (MPU),മൈക്രോ പ്രോസസർ യൂണിറ്റ് (എംപിയു)
Microprogram,"1. മൈക്രോ പ്രോഗ്രാം, 2. മൈക്രോ പ്രോഗ്രാം"
Microsequence,മൈക്രോ സീക്വൻസ്
Microsoft,മൈക്രോസോഫ്റ്റ്
microsoft windows,മൈക്രോസോഫ്റ്റ് വിൻഡോസ്
Microwave,മൈക്രോ വേവ്
microwave link,മൈക്രോ വേവ് ലിങ്ക്
microwave propagation,മൈക്രോവേവ് ട്രാൻസ്മിഷൻ
middle management,മധ്യ മാനേജ്മെന്റ്
Middleware,"1.മിഡിൽവെയർ, 2. മിഡിൽ വെയർ"
Midicomputer,മിഡി കമ്പ്യൂട്ടർ
Midpoint,കേന്ദ്ര പോയിന്റ്
Midterm,ഇടത്തരം
migration path,മൈഗ്രേഷൻ റൂട്ട്
million instructions per second (MIPS),സെക്കൻഡിൽ ദശലക്ഷം നിർദ്ദേശങ്ങൾ (MIPS)
minicomputer,മിനി കമ്പ്യൂട്ടർ
Minidiskette,ചെറിയ ഡിസ്കെറ്റ്
minimal kernel,"1.ചെറിയ കോളൻ, 2.ലിറ്റിൽ ആഷ്"
minimal product,കുറഞ്ഞ ഉൽപ്പന്നം
minimal tree,വിരളമായ വൃക്ഷം
minimax (min-max) algorithm,"1.മിനിമാക്സ് അൽഗോരിതം, 2. അൽഗോരിതം"
minimax procedure,മിനിയേച്ചറൈസേഷൻ പ്രക്രിയ
minimum cost spanning tree,ഏറ്റവും ചെലവു കുറഞ്ഞ വിപുലീകരണ മരം
minimum latency coding,"1.ലോ ലേറ്റൻസി എൻകോഡിംഗ്, 2. ലോ ലേറ്റൻസി കോഡിംഗ്"
minor device,ചെറിയ ഉപകരണം
Minterim,"1. ഗുണനം, 2. ഗുണനം, 3. ഗുണന പദം"
minus flag,ക്രെഡിറ്റ് കാർഡ്
minus flag,ക്രെഡിറ്റ് കാർഡ്
minus zone,ക്രെഡിറ്റ് ഏരിയ
mirror,മിറർ ചെയ്ത ഡിസ്ക്
mirror site,"1. മിറർ സ്പോട്ട്, 2. ഫോട്ടോകോപ്പി, 3. മിറർ കോപ്പി"
mixed-radix notation,മിക്സഡ് റാഡിക്സ് നൊട്ടേഷൻ
Mixer,മിക്സർ
Mnemonic,ഓർമ്മപ്പെടുത്തൽ
mnemonic address,സ്മരണിക വിലാസം
Mnemonics,അവിസ്മരണീയമായ
Mobile,"1.മൊബൈൽ, 2.ചലിക്കുന്ന"
mobile computing,"1. മൊബൈൽ കമ്പ്യൂട്ടിംഗ്, 2. മൊബൈൽ കമ്പ്യൂട്ടിംഗ്"
Model,"1.മാതൃക, 2.മാതൃക"
modeless editor,മാതൃകയില്ലാത്ത എഡിറ്റർ
Modelling,"1. മോഡലിംഗ്, 2. മോഡലിംഗ്"
Modem,മോഡം
Moderate,"1.ലളിതമായ ശരാശരി, 2.സാധാരണ, 3.അർത്ഥം"
Moderation,വിമന്ദൻ
Moderator,മോഡറേറ്റർ
modified instruction,പരിഷ്കരിച്ച നിർദ്ദേശം
Modifier,മോഡിഫയർ
modifier bit,മോഡിഫയർ ബിറ്റ്
Modify,പരിഷ്ക്കരണം
Modular,മോഡുലാർ
Modularity,"1. മോഡുലാരിറ്റി, 2. മോഡുലാരിറ്റി"
Modulation,മോഡുലേഷൻ
Module,മൊഡ്യൂൾ
module architecture,മോഡുലാർ ഘടന
Monitor,മോണിറ്റർ
monitoring program,"1. മോണിറ്റർ പ്രോഗ്രാം, 2. മോണിറ്റർ പ്രോഗ്രാം"
monocrome display,മോണോക്രോമാറ്റിക് ഡിസ്പ്ലേ
monolithic integrated circuit,മോണോലിത്തിക്ക് ഇന്റഗ്രേറ്റഡ് സർക്യൂട്ട്
monolithic technology,മോണോലിത്തിക്ക് സാങ്കേതികവിദ്യ
monospace font,ഒറ്റ സ്പേസ് ഫോണ്ട്
Monostable,ഒരു സ്ഥാനം
Monotoricity,ഏകതാനത
Morph,"1. ആകൃതി, 2. രൂപം"
Morpheme,രൂപം
Morphism,ആകൃതി
Mortgage,"1. മോർട്ട്ഗേജ്, 2. മോർട്ട്ഗേജ്, മോർട്ട്ഗേജ്"
mosfet (MOSFET),MOSFET (MOSFET)
most significant bit,"1. ഏറ്റവും ഉയർന്ന രണ്ട് അക്കങ്ങൾ, 2. ഏറ്റവും ഉയർന്ന ബിറ്റ്"
mother board,മദർ ബോർഡ്
mother register,അമ്മ രജിസ്റ്റർ
motion picture,സിനിമകൾ
motion picture experts group (MPEG),ഫിലിം എക്സ്പെർട്ട് ഗ്രൂപ്പ് (എംപിഇജി)
Mount,മൗണ്ട്
Mouse,"1.എലി, 2.എലി"
Move,"1.ചലിക്കുന്ന, 2. സ്ഥാനചലനം"
move character,ചലിക്കുന്ന ചിഹ്നം
MS-DOS,MS-DOS
MS-Windows,MS-Windows
multi aspect,ഒന്നിലധികം ഓറിയന്റേഷൻ
multi processor,മൾട്ടി പ്രൊസസർ
multi programming,"1.മൾട്ടിപ്രോഗ്രാമിംഗ്, 2.മൾട്ടിപ്രോഗ്രാമിംഗ്"
multi tasking,മൾട്ടിടാസ്കിംഗ്
Multibus,ബഹുബസ്
Multicast,പ്രക്ഷേപണം
multicast address,ബഹുരൂപ വിലാസം
Multicasting,പ്രക്ഷേപണം
Multichip,മൾട്ടിചിപ്പ്
Multics,മൾട്ടിക്സ്
multijob operation,മൾട്ടിടാസ്കിംഗ് ഓപ്പറേഷൻ
multilevel memory,"1. മൾട്ടിലെവൽ മെമ്മറി, 2. മൾട്ടി ലെവൽ മെമ്മറി"
multimedia technology,"1.മൾട്ടീമീഡിയ ടെക്നോളജി, 2.മൾട്ടീമീഡിയ ടെക്നോളജി"
Multimode,ബഹുസ്വരത
Multiple,ഒന്നിലധികം
multiple precision,"1.കൃത്യത, 2.മൾട്ടി ജാമ്യം"
multiple regression,ഒന്നിലധികം റിഗ്രഷൻ
Multiplex,"1.മൾട്ടിപ്ലക്സ്, 2.മൾട്ടിപ്ലക്സ്"
multiplex mode,മൾട്ടിപ്ലക്സ് മോഡ്
Multiplexer,മൾട്ടിപ്ലക്സർ
