Tamil,Punjabi
செயலற்றது,ਅਕਿਰਿਆਸ਼ੀਲ
செயலற்ற சாளரம்,ਨਾ-ਸਰਗਰਮ ਵਿੰਡੋ
செவிக்கு புலப்படாமல்,ਅਯੋਗ
ஒளிரும் தன்மை,ਇਨਕੈਂਡੀਸੈਂਸ
சம்பவ ரே,ਘਟਨਾ ਰੇ
சேர்த்தல்,ਸ਼ਾਮਲ ਕਰਨ ਲਈ
உள்வரும் சமிக்ஞை,ਆਉਣ ਵਾਲੇ ਸੰਕੇਤ
காட்டி,ਸੰਕੇਤਕ
உள்நாட்டு,ਸਵਦੇਸ਼ੀ
தூண்டல்,ਸ਼ਾਮਲ
தூண்டல்-எதிர்வினை,ਇੰਸੀਐਕਟਿਵ-ਇੰਟਰਐਕਟਿਵ
அழற்சி பொருள்,ਜਲਣਸ਼ੀਲ ਸਮੱਗਰੀ
தகவல் இணைப்பு,ਇਨਫੋਰ ਪੈਚ
தகவல்,ਜਾਣਕਾਰੀ
தகவல் கட்டமைப்பு,ਜਾਣਕਾਰੀ architect ਾਂਚਾ
தகவல் பிட்,ਜਾਣਕਾਰੀ
தகவல் இலக்க,ਜਾਣਕਾਰੀ ਅੰਕ
தகவல் கியோஸ்க்,ਜਾਣਕਾਰੀ ਕਿਓਸਕ
தகவல் செயல்முறை,ਜਾਣਕਾਰੀ ਪ੍ਰਕਿਰਿਆ
தகவல் தொழில்நுட்பம்,ਸੂਚਨਾ ਤਕਨੀਕ
இன்போடெயின்மென்ட்,ਇਨਫੋਟੇਨਮੈਂਟ
அகச்சிவப்பு கதிர்வீச்சு,ਇਨਫਰਾਰੈੱਡ ਰੇਡੀਏਸ਼ਨ
உள்கட்டமைப்பு,ਬੁਨਿਆਦੀ .ਾਂਚਾ
உட்கொள்ளுங்கள்,ਗ੍ਰਹਿਣ
பொருட்கள்,ਸਮੱਗਰੀ
துவக்க சொல் (IW),ਸ਼ੁਰੂਆਤੀ ਸ਼ਬਦ (ਆਈਡਬਲਯੂ)
உள் குறியீடுகள்,ਅੰਦਰੂਨੀ ਕੋਡ
புதுமை,ਨਵੀਨਤਾ
உள்ளீடு,ਇੰਪੁੱਟ
உள்ளீட்டு வரி,ਇਨਪੁਟ ਲਾਈਨ
உள்ளீட்டு அலகு,ਇਨਪੁਟ ਯੂਨਿਟ
உள்ளீடு மின்னழுத்தம்,ਇੰਪੁੱਟ ਵੋਲਟੇਜ
உள்ளீடு வெளியீடு,ਇਨਪੁਟ-ਆਉਟਪੁਟ
செருகவும்,ਸੰਮਿਲਿਤ ਕਰੋ
உள்ளிடலில் இழப்பு,ਸੰਮਿਲਨ ਦਾ ਨੁਕਸਾਨ
நிறுவல்,ਇੰਸਟਾਲੇਸ਼ਨ
உடனடி மின்னழுத்தம்,ਤਤਕਾਲ ਵੋਲਟੇਜ
வழிமுறைகள்,ਹਦਾਇਤ
இன்சுலேடிங் பொருள்,ਇਨਸੂਲੇਟਿੰਗ ਸਮੱਗਰੀ
காப்பு,ਇਨਸੂਲੇਸ਼ਨ
காப்பு எதிர்ப்பு,ਇਨਸੂਲੇਸ਼ਨ ਟੱਪਣ
இன்சுலேட்டர்,ਇਨਸੂਲੇਟਰ
ஒருங்கிணைந்த மின்சுற்று,ਇੰਟੀਗਰੇਟਡ ਸਰਕਟ
பிணையத்தை ஒருங்கிணைத்தல்,ਨੈੱਟਵਰਕ ਨੂੰ ਏਕੀਕ੍ਰਿਤ ਕਰਨਾ
ஒருங்கிணைப்பாளர்,ਇੰਟੀਗਰੇਟਰ
நுண்ணறிவு,ਬੁੱਧੀਮਾਨ
தீவிரம்,ਤੀਬਰਤਾ
பேச்சின் தீவிரம்,ਬੋਲਣ ਦੀ ਤੀਬਰਤਾ
இடை சேனல் குறுக்கீடு,ਅੰਤਰ ਚੈਨਲ ਦਖਲ
இடைக்கணிப்பு,ਇੰਟਰਲੇਵ
தொடர்பு,ਗੱਲਬਾਤ ਕਰਨੀ
ஊடாடும் தன்மை,ਗੱਲਬਾਤ
இண்டர்காம்,ਇੰਟਰਕਾੱਮ
ஒன்றோடொன்று,ਇੰਟਰਸੀਕੇਸ਼ਨਵਿਟੀ
இடைமுகம்,ਇੰਟਰਫੇਸ
இடைமுக ஸ்கேனிங்,ਇੰਟਰਫੇਸ ਸਕੈਨਿੰਗ
குறுக்கீடு,ਦਖ਼ਲਅੰਦਾਜ਼ੀ
குறுக்கீடு மண்டலம்,ਦਖਲ ਦਾ ਜ਼ੋਨ
குறுக்கிடும் சேனல்,ਦਖਲ ਦੇਣ ਵਾਲੇ ਚੈਨਲ
குறுக்கிடும் அதிர்வெண்,ਦਖਲਅੰਦਾਜ਼ੀ ਬਾਰੰਬਾਰਤਾ
ரேடியோ அதிர்வெண் சமிக்ஞையை குறுக்கிடுதல்,ਦਖਲਅੰਦਾਜ਼ੀ ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਸੰਕੇਤ
இடைமுகம்,ਅੰਤਰਫ੍ਰੇਮ
இடைக்கணிப்பு,ਇੰਟਰਲੇਵ
இடைக்கணிப்பு,ਇੰਟਰਲੇਡ
ஒன்றோடொன்று ஸ்ட்ரீம்,ਇੰਟਰਲੀਏਡ ਸਟ੍ਰੀਮ
இன்டர்லீவர்,ਇੰਟਰਲੇਵਰ
இடைமுகம்,ਇੰਟਰਲੇਵਿੰਗ
இடைமுகம்,ਇੰਟਰਲੇਵਿੰਗ
இடைமுக காலம்,ਇੰਟਰਲੇਵਿੰਗ ਪੀਰੀਅਡ
இன்டர்லாக் சுற்று,ਇੰਟਰਕੈਕ ਸਰਕਟ
இன்டர்லாக் சுவிட்ச்,ਇੰਟਰਲੌਕ ਸਵਿਚ
ஒன்றோடொன்று,ਇੰਟਰਲੋਕਿੰਗ
இடைநிலை தோல்வி,ਵਿਚਕਾਰਲੀ ਅਸਫਲਤਾ
இடைநிலை அதிர்வெண்,ਵਿਚਕਾਰਲੀ ਬਾਰੰਬਾਰਤਾ
இடைநிலை அதிர்வெண் ஆஸிலேட்டர்,ਵਿਚਕਾਰਲੀ ਬਾਰੰਬਾਰਤਾ
இடைப்பட்ட,ਰੁਕ-ਰੁਕ ਕੇ
இடைப்பட்ட மின்னோட்டம்,ਰੁਕ-ਰੁਕ ਕੇ ਮੌਜੂਦਾ
இடைநிலை,ਇੰਟਰਮੋਡੀਜੂਲੇਸ਼ਨ
இடைநிலை விலகல்,ਇੰਟਰਮੋਜ਼ਨ ਵਿਗਾੜ
இடைநிலை உமிழ்வு,ਇੰਟਰਮੋਜ਼ਨ ਦੇ ਨਿਕਾਸ
இடைநிலை சோதனை,ਇੰਟਰਮੋਜ਼ਨ ਟੈਸਟ
இணையதளம்,ਇੰਟਰਨੈੱਟ
இணைய ஒளிபரப்பு,ਇੰਟਰਨੈੱਟ ਪ੍ਰਸਾਰਣ
இணைய அரட்டை,ਇੰਟਰਨੈੱਟ ਚੈਟਿੰਗ
இணைய நெறிமுறை அடுக்கு,ਇੰਟਰਨੈਟ ਪ੍ਰੋਟੋਕੋਲ ਸਟੈਕ
இணைய வானொலி,ਇੰਟਰਨੈੱਟ ਰੇਡੀਓ
இணைய ஸ்ட்ரீமிங்,ਇੰਟਰਨੈੱਟ ਸਟ੍ਰੀਮਿੰਗ
இணைய வீடியோ,ਇੰਟਰਨੈੱਟ ਵੀਡੀਓ
இயங்குதன்மை,ਅੰਤਰ-ਕਾਰਜਸ਼ੀਲਤਾ
இடைக்கணிப்பு,ਇੰਟਰਪੋਲੇਸ਼ਨ
மொழிபெயர்ப்பாளர்,ਦੁਭਾਸ਼ੀਏ
குறுக்கீடு,ਵਿਘਨ
குறுக்கீடு,ਰੁਕਾਵਟ
குறுக்கீடு,ਵਿਘਨ
இடைவெளி,ਅੰਤਰਾਲ
இன்ட்ராகோடிங்,ਇੰਟਰਕੋਡਿੰਗ
இன்ட்ராஃப்ரேம்,ਇੰਟਰਾਫ੍ਰੇਮ
இன்ட்ராநெட்,ਇੰਟਰਨੇਟ
உள்ளார்ந்த,ਇਨਟਰੇਪੈਕਸ਼ਨਚਰ
இன்ட்ராவெப்,ਇੰਟਰਾਵੈਬ
உள்ளார்ந்த குறைக்கடத்தி,ਅੰਦਰੂਨੀ ਸੈਮੀਕੰਡਕਟਰ
தலைகீழ் மின்னோட்டம்,ਉਲਟਾ ਮੌਜੂਦਾ
தலைகீழ் இடஞ்சார்ந்த செயல்பாடு,ਉਲਟਾ ਸਥਾਨ ਦਾ ਕੰਮ
தலைகீழ்,ਉਲਟਾ
தலைகீழ் எல் ஆண்டெனா,ਉਲਟਾ ਐਲ ਐਂਟੀਨਾ
தலைகீழ் வி ஆண்டெனா,ਉਲਟਾ v ਅਨਟਨਨਾ
இன்வெர்ட்டர்,ਇਨਵਰਟਰ
ஒழுங்கற்ற,ਅਨਿਯਮਿਤ
பொருத்தமற்ற உறுப்பு,ਅਸਪਸ਼ਟ ਤੱਤ
தனிமைப்படுத்தும் நெட்வொர்க்,ਇਕੱਲਤਾ ਨੈਟਵਰਕ
தனிமைப்படுத்துபவர்,ISolator
ஜாம்மர்,ਜੈਮਰ
நெரிசல்,ਜਾਮ
வாசகக் கோப்பு,ਜਾਰਗਨ ਫਾਈਲ
ஜாவா ஸ்கிரிப்ட்,ਜਾਵਾ ਸਕ੍ਰਿਪਟ
ஜிங்கிள்,ਜਿੰਗਲ
நடுக்கம்,Jitter
இணைப்பவர்,ਸ਼ਾਮਲ ਕਰਨ ਵਾਲੇ
கூட்டு,ਜੁਆਇੰਟ
இணைந்தது,ਸ਼ਾਮਲ
ஜம்பர்,ਜੰਪਰ
குப்பை,ਕਬਾੜ
குப்பை அஞ்சல்,ਬੇਕਾਰ ਚਿਠੀ
கர்னல்,ਕਰਨਲ
விசை,ਕੁੰਜੀ
விசைப்பலகை,ਕੀਬੋਰਡ
கீயர்,ਕੀਰ
முக்கிய குறிப்பு,ਕੀਨੋਟ
கிலோசைக்கிள்,ਕਿਲ੍ਹੇ ਚੱਕਰ
கிலோவோல்ட்,ਕਿਲ੍ਹੇ
கிலோவாட்,ਕਿਲੋਟ
இயக்கவியல்,ਕਿਨਮੈਟਿਕਸ
முழங்கால் புள்ளி மின்னழுத்தம்,ਗੋਡੇ ਬਿੰਦੂ ਵੋਲਟੇਜ
குமிழ்,ਗੋਬ
அறிவு சார்ந்த,ਗਿਆਨ ਅਧਾਰ
அறிவு பிரதிநிதித்துவம்,ਗਿਆਨ ਦੀ ਨੁਮਾਇੰਦਗੀ
எல் நெட்வொர்க்,L ਨੈੱਟਵਰਕ
எல் பிரிவு வடிகட்டி,L ਸੈਕਸ਼ਨ ਫਿਲਟਰ
பின்னடைவு மற்றும் ஈயம்,Lag ਅਤੇ ਅਗਵਾਈ
பின்தங்கிய மின்னோட்டம்,Lagging ਮੌਜੂਦਾ
பின்தங்கிய சக்தி காரணி,ਪਛੜਨਾ ਪਾਵਰ ਫੈਕਟਰ
லேமினேட்,ਲਮੀਨੇਟਡ
விளக்கு,ਦੀਵੇ
மடிக்கணினி,ਲੈਪਟਾਪ
லேசர் அதிர்வெண்,ਲੇਜ਼ਰ ਬਾਰੰਬਾਰਤਾ
மறைந்த பிழை,ਅਸ਼ੁੱਧ ਗਲਤੀ
உள்ளுறை வெப்பம்,ਨਿਰੰਤਰ ਗਰਮੀ
அட்சரேகை,ਵਿਥਕਾਰ
அடுக்கு,ਪਰਤ
தளவமைப்பு,ਖਾਕਾ
தளவமைப்பு திட்டம்,ਲੇਆਉਟ ਯੋਜਨਾ
வழி நடத்து,ਲੀਡ
முன்னணி கட்டம்,ਪ੍ਰਮੁੱਖ ਪੜਾਅ
கசிவடையாத,ਲੀਕ ਸਬੂਤ
கசிவு,ਲੀਕ
குத்தகைக்கு விடப்பட்ட சுற்று,ਲੀਜ਼ਡ ਸਰਕਟ
லென்ஸ்,ਲੈਂਸ
நிலை காட்டி,ਪੱਧਰ ਸੂਚਕ
ஒளி கட்டுப்பாடு,ਲਾਈਟ ਕੰਟਰੋਲ
ஒளி பேனா,ਲਾਈਟ ਕਲਮ
மின்னல் கைது,ਬਿਜਲੀ ਦੀ ਪ੍ਰੇਸ਼ਾਨ
லிமிட்டர்,ਸੀਮਾ
பெருக்கியைக் கட்டுப்படுத்துதல்,ਐਂਪਲੀਫਾਇਰ ਨੂੰ ਸੀਮਿਤ ਕਰਨਾ
வரி இழப்பு,ਲਾਈਨ ਦਾ ਨੁਕਸਾਨ
வரி சத்தம்,ਲਾਈਨ ਸ਼ੋਰ
பார்வை கோடு,ਨਜ਼ਰ ਦੀ ਲਾਈਨ
வரி கட்டம்,ਲਾਈਨ ਪੜਾਅ
வரி பரிமாற்றம்,ਲਾਈਨ ਸੰਚਾਰ
வரி இறக்கப்பட்டது,ਲਾਈਨ ਅਨਲੋਡ
நேரியல் அளவு,ਲੀਨੀਅਰੁਮਾਰੀ
நேரியல்,ਰੇਖਾ
வரி-ஒட்டக,ਲਾਈਨ-ਕੋਐਕਸਿਆਲ
வரி-சமநிலை,ਲਾਈਨ-ਬਰਾਬਰੀ
வரி-அதிர்வெண்,ਲਾਈਨ-ਬਾਰੰਬਾਰਤਾ
வரி-மின்மறுப்பு,ਲਾਈਨ-ਪ੍ਰੇਸ਼ਾਨ
வரி-காலாண்டு அலைநீளம்,ਲਾਈਨ-ਕੁਆਰਟਰ ਵੇਵੈਲਥ
இணைப்பு,ਲਿੰਕ
இணைப்பான்,ਲਿੰਕ
லிப்-மைக்ரோஃபோன்,ਲਿਪ-ਮਾਈਕ੍ਰੋਫੋਨ
நேரடி ஒளிபரப்பு,ਲਾਈਵ ਪ੍ਰਸਾਰਣ
நேரடி சுற்று,ਲਾਈਵ ਸਰਕਟ
நேரடி திட்டம்,ਲਾਈਵ ਪ੍ਰੋਗਰਾਮ
சுமை,ਲੋਡ
சுமை திறன்,ਲੋਡ ਸਮਰੱਥਾ
சுமை சுமக்கும் திறன்,ਲਿਜਾਣ ਦੀ ਸਮਰੱਥਾ ਲੋਡ ਕਰੋ
சுமை சிறப்பியல்பு,ਲੋਡ ਗੁਣ
சுமை மின்மறுப்பு,ਲੋਡ ਰੁਕਾਵਟ
ஏற்றப்பட்டது,ਲੋਡ ਹੋ ਗਿਆ
ஏற்றி,ਲੋਡਰ
ஏற்றுகிறது,ਲੋਡ ਹੋ ਰਿਹਾ ਹੈ
ஏற்றுதல் சுருள்,ਕੋਡ ਲੋਡ ਕਰਨਾ
சுமை-சோதனை,ਲੋਡ-ਟੈਸਟ
லோப்,ਲੋਬ
லோப் ஆண்டெனா,ਲੋਬੇ ਐਂਟੀਨਾ
உள்ளூர் பகுதி நெட்வொர்க்,ਸਥਾਨਕ ਏਰੀਆ ਨੈਟਵਰਕ
உள்ளூர் பேட்டரி,ਸਥਾਨਕ ਬੈਟਰੀ
உள்ளூர் ஆஸிலேட்டர்,ਸਥਾਨਕ c ਸਿਲੇਟਰ
பதிவு,ਲਾਗ
பதிவு புத்தகம்,ਲੌਗ ਬੁੱਕ
உள்நுழைக (உள்நுழைக),ਲੌਗ ਇਨ ਕਰੋ (ਲੌਗ ਇਨ ਕਰੋ)
உள்நுழைக (வெளியேறு),ਲੌਗ ਬੰਦ (ਲਾਗ ਆਉਟ)
பதிவு தாள்,ਲਾਗ ਸ਼ੀਟ
மடக்கை,ਲੋਗਰੀਥਮ
மடக்கை பெருக்கி,ਲੋਗਰੀਥਿਕਮਿਕ ਐਂਪਲੀਫਾਇਰ
மடக்கை விகிதம்,ਲੋਗਰੀਥਿਮਿਕ ਅਨੁਪਾਤ
மடக்கை பதில்,ਲੋਗਰੀਥਿਮਿਕ ਜਵਾਬ
மடக்கை அளவு,ਲੋਗਰੀਥਿਮਿਕ ਸਕੇਲ
பதிவு,ਲਾਗਿੰਗ
தர்க்கம்,ਤਰਕ
லாஜிக் கேட்,ਤਰਕ ਗੇਟ
தர்க்க செயல்பாடு,ਤਰਕ ਕਾਰਜ
தருக்க,ਲਾਜ਼ੀਕਲ
தருக்க சட்டகம்,ਲਾਜ਼ੀਕਲ ਫਰੇਮ
லோகோ செருகல்,ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੇ
தீர்க்கரேகை,ਲੰਬਕਾਰ
லூப்,ਲੂਪ
லூப் ஆண்டெனா,ਲੂਪ ਐਂਟੀਨਾ
லூப் ஆதாயம்,ਲੂਪ ਲਾਭ
லூப் சோதனை,ਲੂਪ ਟੈਸਟ
தளர்வான தொடர்பு,Oose ਿੱਲਾ ਸੰਪਰਕ
தளர்ந்தவிணைப்பு,Loose ਿੱਲੇ ਕਪਲਿੰਗ
இழப்பற்ற ஆண்டெனா,ਘਾਟੇ ਐਂਟੀਨਾ
இழப்பற்ற சுருக்க,ਘਾਟਾ
இழப்பு சுருக்க,ਘਾਟੀ
சத்தம் (ஒலி),ਉੱਚਾ (ਆਵਾਜ਼)
ஒலிபெருக்கி,ਲਾ loud ਥਸਪੀਕਰ
குறைந்த அதிர்வெண்,ਘੱਟ ਬਾਰੰਬਾਰਤਾ
குறைந்த நிலை மொழி,ਘੱਟ ਪੱਧਰ ਦੀ ਭਾਸ਼ਾ
குறைந்த இழப்பு ஊட்டி,ਘੱਟ ਘਾਟੇ ਫੀਡਰ
குறைந்த இழப்பு நெகிழ்வான கோஆக்சியல் கேபிள்,ਘੱਟ ਨੁਕਸਾਨ ਲਚਕਦਾਰ ਕੋਕਸਿਅਲ ਕੇਬਲ
குறைந்த இரைச்சல் பெறுநர்,ਘੱਟ ਸ਼ੋਰ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ
குறைந்த சுற்றுப்பாதை செயற்கைக்கோள்,ਘੱਟ ਬਕਾਇਆ ਸੈਟੇਲਾਈਟ
குறைந்த பாஸ் வடிகட்டி,ਘੱਟ ਪਾਸ ਫਿਲਟਰ
குறைந்த எதிர்வினை பூமி,ਘੱਟ ਪ੍ਰਤੀਕ੍ਰਿਆ
குறைந்த எதிர்ப்பு பாதை,ਘੱਟ ਵਿਰੋਧ ਰਸਤਾ
லக்,ਲੱਗ
ஒளிரும்,ਪ੍ਰਕਾਸ਼
கட்டப்பட்டது,ਬੁਲਾਇਆ ਗਿਆ
ரோ தொகுதி,ਮੈਕਰੋ ਬਲਾਕ
மேக்ரோ வரையறை,ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ
ரோ பார்வை,ਮੈਕਰੋ ਵਿਜ਼ਨ
மேஜிக் கண்,ਜਾਦੂ ਦੀ ਅੱਖ
காந்தம்,ਚੁੰਬਕ
காந்த புலம்,ਚੁੰਬਕੀ ਖੇਤਰ
காந்தப் பாய்வு,ਚੁੰਬਕੀ ਪ੍ਰਵਾਹ
காந்த துருவம்,ਚੁੰਬਕੀ ਖੰਭੇ
காந்த புயல்,ਚੁੰਬਕੀ ਤੂਫਾਨ
காந்த சுவிட்ச்,ਚੁੰਬਕੀ ਸਵਿਚ
காந்த நாடா,ਚੁੰਬਕੀ ਟੇਪ
காந்தவியல்,ਚੁੰਬਕੀ
அஞ்சல் ஒன்றிணைப்பு,ਮੇਲ ਮਰਜ
அஞ்சல் பட்டியலில்,ਮੇਲਿੰਗ ਲਿਸਟ
பிரதான கார்,ਮੁੱਖ ਕੈਰੀਅਰ
பராமரிக்கவும்,ਕਾਇਮ ਰੱਖੋ
பராமரிப்பு,ਰੱਖ ਰਖਾਵ
பராமரிப்பு குழு,ਰੱਖ-ਰਖਾਅ ਟੀਮ
பெரும்பான்மை கேரியர்,ਬਹੁਗਿਣਤੀ ਕੈਰੀਅਰ
தொடர்பு ரிலே செய்யுங்கள்,ਸੰਪਰਕ ਰੀਲੇਅ ਬਣਾਓ
மேக்-அண்ட் பிரேக் சுவிட்ச்,ਮੇਕ-ਐਂਡ-ਬਰੇਕ ਸਵਿੱਚ
ஆண்-இணைப்பான்,ਮਰਦ-ਕੁਨੈਕਟਰ
மனிதன் சத்தம் சொன்னான்,ਆਦਮੀ ਨੇ ਰੌਲਾ ਪਾਇਆ
மேலாண்மை தகவல் அமைப்பு (MIS),ਪ੍ਰਬੰਧਨ ਜਾਣਕਾਰੀ ਪ੍ਰਣਾਲੀ (ਮਿਸ)
கையாளப்பட்டது,ਹੇਰਾਫੇਰੀ
கையேடு கட்டுப்பாடு,ਮੈਨੁਅਲ ਕੰਟਰੋਲ
கையேடு முறை,ਮੈਨੁਅਲ ਵਿਧੀ
பாதுகாப்பு முன்னெச்சரிக்கையின் கையேடு,ਸੁਰੱਖਿਆ ਸਾਵਧਾਨੀ ਦਾ ਦਸਤਾਵੇਜ਼
கைமுறையாக இயக்கப்படுகிறது,ਹੱਥੀਂ ਚਲਾਏ ਗਏ
உற்பத்தியாளர்,ਨਿਰਮਾਤਾ
முகமூடி,ਮਾਸਕ
முகமூடி,ਮਾਸਕੀ
முகமூடி,ਮਾਸਕਰ
மறைத்தல்,ਮਾਸਕਿੰਗ
மறைக்கும் நடத்தை,ਮਾਸਕਿੰਗ ਵਰਤਾਓ
ஆடியோவின் மறைக்கும் விளைவு,ਆਡੀਓ ਦਾ ਮਾਸਕਿੰਗ ਪ੍ਰਭਾਵ
மறைக்கும் வாசல்,ਮਾਸਕਿੰਗ ਥ੍ਰੈਸ਼ੋਲਡ
மறைக்கும் தொனி,ਮਾਸਕਿੰਗ ਟੋਨ
மாஸ்ட்,ਮਸਤ
மாஸ்ட் ரேடியேட்டர்,ਮਸਤ ਰੇਡੀਏਟਰ
முதன்மை கட்டுப்பாடு,ਮਾਸਟਰ ਕੰਟਰੋਲ
மாஸ்டர் ஆஸிலேட்ரர்,ਮਾਸਟਰ ਓਸਕਿਲਟਰ
போட்டி-மின்மறுப்பு,ਮੈਚ-ਪ੍ਰੇਸ਼ਾਨ
பொருந்தும் நெட்வொர்க்,ਮੈਚਿੰਗ ਨੈਟਵਰਕ
பொருந்தும் ஸ்டப்,ਮੈਚਿੰਗ ਸਟੱਬ
பொருந்தும் மின்மாற்றி,ਮੈਚਿੰਗ ਟਰਾਂਸਫਾਰਮਰ
பொருள்-தடை,ਪਦਾਰਥਕ-ਖਰੀਦ
அணி,ਮੈਟਰਿਕਸ
அதிகரிப்பு,ਵੱਧ ਤੋਂ ਵੱਧ
அதிகபட்ச தேவை காட்டி,ਵੱਧ ਤੋਂ ਵੱਧ ਮੰਗ ਸੰਕੇਤਕ
அதிகபட்ச சக்தி அடர்த்தி,ਵੱਧ ਤੋਂ ਵੱਧ ਬਿਜਲੀ ਦੀ ਘਣਤਾ
அதிகபட்ச உணர்திறன்,ਵੱਧ ਤੋਂ ਵੱਧ ਸੰਵੇਦਨਸ਼ੀਲਤਾ
அதிகபட்ச வெப்பநிலை,ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ
அதிகபட்ச பயன்படுத்தக்கூடிய அதிர்வெண்,ਵੱਧ ਤੋਂ ਵੱਧ ਵਰਤੋਂ ਯੋਗ ਬਾਰੰਬਾਰਤਾ
அதிகபட்ச மதிப்பு,ਵੱਧ ਤੋਂ ਵੱਧ ਮੁੱਲ
தோல்விக்கான சராசரி நேரம்,ਫੇਲ੍ਹ ਹੋਣ ਦਾ ਸਮਾਂ
சராசரி மதிப்பு,ਮਤਲਬ ਮੁੱਲ
அளவிடப்பட்ட சமிக்ஞை,ਮਾਪਿਆ ਸੰਕੇਤ
அளவீட்டு,ਮਾਪ
அளக்கும் கருவி,ਮਾਪਣ ਵਾਲਾ ਉਪਕਰਣ
அளவிடும் உபகரணங்கள்,ਮਾਪਣ ਵਾਲੇ ਉਪਕਰਣ
அளவீட்டு கருவி,ਮਾਪਣ ਵਾਲੇ ਸਾਧਨ
புல வலிமையின் கருவியை அளவிடுதல்,ਫੀਲਡ ਦੀ ਤਾਕਤ ਦੇ ਸਾਧਨ ਨੂੰ ਮਾਪਣਾ
அளவை நாடா,ਮਾਪਣ ਟੇਪ
பொறிமுறைகள்,ਵਿਧੀ
மீடியா சேவையகம்,ਮੀਡੀਆ ਸਰਵਰ
நடுத்தர,ਮਾਧਿਅਮ
நடுத்தர அதிர்வெண்,ਦਰਮਿਆਨੀ ਬਾਰੰਬਾਰਤਾ
நடுத்தர அதிர்வெண் அலை,ਦਰਮਿਆਨੀ ਬਾਰੰਬਾਰਤਾ ਲਹਿਰ
நடுத்தர அலை (மெகாவாட்),ਦਰਮਿਆਨੀ ਵੇਵ (MW)
மெகா-ஓம்,ਮੈਗਾ-ਓਮ
மெகர்,ਮੇਜਰ
நினைவு,ਯਾਦਦਾਸ਼ਤ
வழிகாட்டுதல்,ਸਲਾਹ ਦੇਣਾ
பட்டி பட்டி,ਮੇਨੂ ਬਾਰ
மெர்குரி சுவிட்ச்,ਮਰਕਰੀ ਸਵਿਚ
ஒன்றிணைத்தல்,ਮਰਜਣਾ
செய்தி,ਸੁਨੇਹਾ
மெட்டாடேட்டா,ਮੈਟਾਡੇਟਾ
மெட்டல்-ஆக்சைடு குறைக்கடத்தி டையோடு,ਧਾਤ-ਆਕਸਾਈਡ ਸੈਮੀਕੰਡਕਟਰ ਡਿਓਡ
உலோக-உறைந்த கேபிள்,ਮੈਟਲ-ਸ਼ੀਟਡ ਕੇਬਲ
மீட்டர்,ਮੀਟਰ
அளவீட்டு குழு,ਮੀਟਰਿੰਗ ਪੈਨਲ
மைக்கா,ਮੀਕਾ
மைக்கா-இன்சுலேஷன்,ਮੀਕਾ-ਇਨਸੂਲੇਸ਼ਨ
மைக்ரோ-,ਮਾਈਕਰੋ-
மைக்ரோ கூறு,ਮਾਈਕਰੋ ਕੰਪੋਨੈਂਟ
மைக்ரோ கணினி,ਮਾਈਕਰੋ ਕੰਪਿ computer ਟਰ
மைக்ரோ-கண்ட்ரோலர்,ਮਾਈਕਰੋ-ਕੰਟਰੋਲਰ
மைக்ரோ-எலக்ட்ரானிக்ஸ்,ਮਾਈਕਰੋ-ਇਲੈਕਟ੍ਰਾਨਿਕਸ
மைக்ரோஃபோன்,ਮਾਈਕ੍ਰੋਫੋਨ
மைக்ரோஃபோனிக்ஸ்,ਮਾਈਕ੍ਰੋਫੋਨਿਕਸ
நுண்செயலி,ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ
மைக்ரோ-வோல்ட் (எம்.வி),ਮਾਈਕਰੋ-ਵੋਲਟ (ਐਮਵੀ)
மைக்ரோவேவ்,ਮਾਈਕ੍ਰੋਵੇਵ
மைக்ரோவேவ் ஆண்டெனா,ਮਾਈਕ੍ਰੋਵੇਵ ਇਰਾਟਨਾ
மைக்ரோவேவ் கற்றை,ਮਾਈਕ੍ਰੋਵੇਵ ਸ਼ਤੀਰ
நடுப்பகுதி,ਮਿਡ-ਬੈਂਡ
இடம்பெயர்வு,ਮਾਈਗ੍ਰੇਸ਼ਨ
இடம்பெயர்வு பாதை,ਮਾਈਗ੍ਰੇਸ਼ਨ ਮਾਰਗ
மினியேச்சர்,ਛੋਟਾ
மினியேட்டரிஸ்,ਛੋਟਾ
குறைந்தபட்சம்,ਘੱਟੋ ਘੱਟ
குறைந்தபட்ச வெப்பநிலை,ਘੱਟੋ ਘੱਟ ਤਾਪਮਾਨ
குறைந்தபட்ச பயன்படுத்தக்கூடிய புல வலிமை,ਘੱਟੋ ਘੱਟ ਵਰਤੋਂ ਯੋਗ ਖੇਤਰ ਦੀ ਤਾਕਤ
சிறுபான்மை கேரியர்,ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ
தவறான,ਗਲਤ
கலக்கவும்,ਰਲਾਉ
கலப்பு வெற்று,ਮਿਕਸਡ ਖਾਲੀ
கலப்பு ஒத்திசைவு,ਮਿਸ਼ਰਤ ਸਿੰਕ
கலவை,ਮਿਕਸਰ
மிக்சர் குழாய்,ਮਿਕਸਰ ਟਿ .ਬ
