Gujarati,Telugu
પેરિસાઈડ,పారిసిడ్
પેરિસાઈડ,పారిసిడ్
પક્ષપાતી,పక్షపాతం
પક્ષપાતી,పక్షపాతం
પક્ષપાતી,పక్షపాతం
પાસ,పాస్
પાસ શબ્દ (=વોચ શબ્દ),పాస్ వర్డ్ (=వాచ్ వర్డ్)
પિતૃસત્તાક,జాతిపిత
પિતૃઓ,పితృదేవతలు
પેટ્રિશિયન,పాట్రిషియన్
દેશભક્તિ,పితృస్వామ్యం
પેક્સ બ્રિટાનિકા,పాక్స్ బ్రిటానికా
પેક્સ રોમાના,పాక్స్ రొమానా
વંશાવલિ,పూర్వీకుల నుండి వంశక్రమము
વંશાવલિ,పూర్వీకుల నుండి వంశక్రమము
વંશાવલિ વ્યક્તિ,వంశపారంపర్య వ్యక్తి
પીઅર,పీర్
પીઅર,పీర్
પીરેજ,పీరేజ్
પીરેજ,పీరేజ్
પીરેજ,పీరేజ్
આયર્લેન્ડના સાથીદારો,ఐర్లాండ్ సహచరులు
સ્કોટલેન્ડના સાથીદારો,స్కాట్లాండ్ సహచరులు
દ્વીપકલ્પ ઝુંબેશ,పెనిన్సులర్ ప్రచారం
દ્વીપકલ્પ યુદ્ધ,ద్వీపకల్ప యుద్ధం
પેનન્ટ,పెన్నెంట్
પીપલ્સ ચાર્ટર (=રાષ્ટ્રીય ચાર્ટર),పీపుల్స్ చార్టర్ (=నేషనల్ చార్టర్)
લોકોનો મોરચો (=લોકપ્રિય મોરચો),పీపుల్స్ ఫ్రంట్ (=పాపులర్ ఫ్రంట్)
બેફામ,అపవిత్రత
સમયગાળો,కాలం
સમયગાળો,కాలం
પરિઘ,పెరిఫెరీ
કાયમી સમાધાન,శాశ్వత పరిష్కారం
શાશ્વત જાગીર,శాశ్వత ఫైఫ్
ફાલેન્ક્સ,ఫాలాంక్స్
ફાલેન્ક્સ,ఫాలాంక్స్
ફેરો,ఫారో
પિક્ટોગ્રામ,పిక్టోగ్రామ్
પિક્ટોગ્રાફ,పిక్టోగ్రాఫ్
પિક્ટોગ્રાફ,పిక్టోగ్రాఫ్
યાત્રાળુ,యాత్రికుడు
યાત્રાળુ પિતા,యాత్రికుల తండ్రులు
લૂંટ,దోపిడీ
લૂંટ,దోపిడీ
સ્તંભ,పిల్లర్
સ્તંભના આજ્ઞાઓ (અશોકના),స్తంభ శాసనాలు (అశోకుని)
સ્તંભના આજ્ઞાઓ (અશોકના),స్తంభ శాసనాలు (అశోకుని)
સ્તંભના આજ્ઞાઓ (અશોકના),స్తంభ శాసనాలు (అశోకుని)
ચાંચિયો,పైరేట్
ચાંચિયો,పైరేట్
પીચ યુદ્ધ,పిచ్ యుద్ధం
પ્લોટ,ప్లాట్లు
પોલિસ,పోలిస్
પોલિસ,పోలిస్
પોલિટાર્ક,రాజనీతిజ్ఞుడు
પોલિટિકલ એજન્ટ,రాజకీయ ఏజెంట్
રાજકીય આશ્રય,రాజకీయ ఆశ్రయం
રાજકીય નિવાસી,రాజకీయ నివాసి
રાજકીય આતંકવાદ,రాజకీయ ఉగ్రవాదం
મતદાન કર,ఎన్నికల పన్ను
પોન્ટૂન,పాంటూన్
પ્રીમિયર,ప్రీమియర్
પ્રીમિયર,ప్రీమియర్
પ્રીમિયરશિપ,ప్రీమియర్‌షిప్
પ્રમુખપદ,ప్రెసిడెన్సీ
પ્રમુખપદ,ప్రెసిడెన్సీ
રાષ્ટ્રપતિ,అధ్యక్షుడు
રાષ્ટ્રપતિ,అధ్యక్షుడు
પ્રેસિડિયમ,ప్రెసిడియం
પ્રધાન મંત્રી,ప్రధాన మంత్రి
પ્રિમોજેનિચર,ప్రిమోజెనిచర్
રાજકુમાર,యువరాజు
રાજકુમાર,యువరాజు
પ્રિન્સ બિશપ,ప్రిన్స్ బిషప్
પ્રિન્સ કોન્સોર્ટ,ప్రిన్స్ కన్సార్ట్
પ્રિન્સ રીજન્ટ,ప్రిన్స్ రీజెంట్
પિન્સ રેગ્નન્ટ,పిన్స్ రెగ్నెంట్
પ્રિન્સેસ રીજન્ટ,ప్రిన్సెస్ రీజెంట్
પ્રિન્સેસ રોયલ,ప్రిన్సెస్ రాయల్
હુકુમત,ప్రిన్సిపాలిటీ
હુકુમત,ప్రిన్సిపాలిటీ
હુકુમત,ప్రిన్సిపాలిటీ
ઇનામ,బహుమతి
ઇનામ,బహుమతి
ઈનામની રકમ,నగదు బహుమతి
વ્યવસાયિક સૈનિક,వృత్తిపరమైన సైనికుడు
વચન,ప్రామిస్
પ્રોમોન્ટરી કિલ્લો,ప్రమోన్టరీ కోట
સંરક્ષક,రక్షించు
સંરક્ષક,రక్షించు
સંરક્ષક,రక్షించు
પ્રોટેજી,ఆశ్రితుడు
ઉત્પત્તિ,మూలాధారం
ઉત્પત્તિ,మూలాధారం
પ્રોવેન્સ સિસ્ટમ,మూలాధార వ్యవస్థ
ઝાયોનિસ્ટ તરફી,ప్రో-జియోనిస్ట్
જાહેર દુશ્મન,ప్రజా శత్రువు
જાહેર દુશ્મન,ప్రజా శత్రువు
વિરામચિહ્નો,పంక్టేషన్స్
પ્યુનિક યુદ્ધો,ప్యూనిక్ యుద్ధాలు
પ્યુરિટન,ప్యూరిటన్
પુશ,పుట్చ్
ક્વાડ્રિગા,చతుర్భుజం
ચારગણું જોડાણ,చతుర్భుజ కూటమి
ક્વેકર,క్వేకర్
રાણી,రాణి
રાણીની પત્ની,రాణి భార్య
રાણી દાવેદાર,క్వీన్ వరుడు
ક્વીનડમ,క్వీన్డమ్
ક્વીનડમ,క్వీన్డమ్
રાણી માતા,రాణి తల్లి
રાજવી રાણી,రాణి రాణి
ક્વિસલિંગ,క్విస్లింగ్
ક્વિસલિંગ,క్విస్లింగ్
ભાડું છોડો,అద్దె మానేయండి
ધ્રુજારી,వణుకు
વોરન્ટો,వారెంటో
રેસ,జాతి
વંશીય સર્વોપરિતા,జాతి ఆధిపత్యం
રેક,ర్యాక్
રેક,ర్యాక్
દરોડો પાડ્યો,రైడ్
દરોડો પાડ્યો,రైడ్
રેમ્પાર્ટ,ప్రాకారము
રેમ્પાર્ટ,ప్రాకారము
લૂંટફાટ,దోపిడీ
ખંડણી,విమోచన క్రయధనం
ખંડણી,విమోచన క్రయధనం
તબાહી,విధ్వంసం
તબાહી,విధ్వంసం
ક્ષેત્ર,రాజ్యం
પાછળનો રક્ષક,వెనుక గార్డు
પાછળના રક્ષકની ક્રિયા,వెనుక రక్షణ చర్య
બળવાખોર,తిరుగుబాటుదారుడు
બળવો,తిరుగుబాటు
બળવાની માન્યતા,తిరుగుబాటుకు గుర్తింపు
રીકન્ડક્શન,రీకండక్షన్
રિકોનિસન્સ,నిఘా
પુનઃનિર્માણ,పునర్నిర్మాణం
રેકોર્ડ,రికార్డ్ చేయండి
રેકોર્ડ ઓફિસ,రికార్డు కార్యాలయం
રેકોર્ડ નિવૃત્તિ,రికార్డ్ రిటైర్మెంట్
લાલ શર્ટ,ఎర్ర చొక్కాలు
સુધારણા,సంస్కరణ
શરણાર્થી,శరణార్థ
રેગાલિયા,రెగాలియా
રેગાલિયા,రెగాలియా
રેગાલિયા,రెగాలియా
રીજન્સી,రీజెన్సీ
કારભારી,రీజెంట్
કારભારી રાણી,రీజెంట్ రాణి
રેજીસાઈડ,రెజిసైడ్
રેજીસાઇડ્સ,రెజిసైడ్లు
શાસન,పాలన
શાસન,పాలన
પ્રદેશ,ప్రాంతం
શાસન વર્ષ,రెగ్నల్ సంవత్సరం
રેગ્નન્ટ,రెగ్నెంట్
રેગ્નમ,రెగ్నమ్
રીક,రీచ్
શાસન,పాలన
શાસન,పాలన
રાજ પરિવાર,పాలించే కుటుంబం
આતંકનું શાસન,భయానక పాలన
આતંકનું શાસન,భయానక పాలన
મજબૂત કરો,బలపరచు
મજબૂતીકરણ,అదనపుబల o
પુનઃસ્થાપન,పునఃస్థాపన
ફરીથી રોકાણ કરો,తిరిగి పెట్టుబడి పెట్టండి
રિલે પોસ્ટ,రిలే పోస్ట్
રિલે માર્ગ,రిలే మార్గం
રિલે સિસ્ટમ,రిలే వ్యవస్థ
પ્રકાશન,విడుదల
પ્રકાશન,విడుదల
ત્યાગ,త్యజించుట
ત્યાગ,త్యజించుట
રેપર્ટરી (= ઇન્વેન્ટરી),రెపర్టరీ (=ఇన్వెంటరీ)
ભંડાર,రిపోజిటరీ
ભંડાર,రిపోజిటరీ
પ્રજાસત્તાક,రిపబ్లిక్
ગણતંત્ર દિવસ,గణతంత్ర దినోత్సవం
રીસ્ક્રીપ્ટ,రిస్క్రిప్ట్
રીસ્ક્રીપ્ટ,రిస్క్రిప్ట్
રહેવાસી,నివాసి
પુનઃસ્થાપન,పునరుద్ధరణ
પુનરુત્થાન,పునరుత్థానం
પુનરુત્થાન,పునరుత్థానం
પીછેહઠ,తిరోగమనం
ઊલટું (સિક્કાનું),రివర్స్ (నాణెం)
બળવો,తిరుగుబాటు
ક્રાંતિ,విప్లవం
"ક્રાંતિ, ફ્રેન્ચ","విప్లవం, ఫ్రెంచ్"
ક્રાંતિ ભવ્ય,విప్లవం గ్లోరియస్
"ક્રાંતિ, ઔદ્યોગિક","విప్లవం, పారిశ్రామిక"
રાઇઝિંગ,రైజింగ్
રોટન-બરો,రాటెన్-బరో
રફ રાઇડર્સ,రఫ్ రైడర్స్
રાઉન્ડ-હેડ્સ,గుండ్రని తలలు
રાઉટ,రూట్
રોયલ પ્રેક્ષકો,రాయల్ ప్రేక్షకులు
રોયલ ચાર્ટર,రాయల్ చార్టర్
રોયલ ક્રેસ્ટ,రాయల్ క్రెస్ట్
રોયલ ક્રેસ્ટ,రాయల్ క్రెస్ట్
રોયલ હુકમનામું,రాయల్ డిక్రీ
રૂબ્રિક,రూబ్రిక్
ખંડેર,శిథిలాలు
દોડવીર,రన్నర్
તોડફોડ,విధ్వంసం
સાબર,సాబెర్
સાબર્સ,సాబర్స్
બલિદાન,త్యాగం
બલિદાન,త్యాగం
બલિદાન,త్యాగం
સલામત આચરણ,సురక్షితమైన ప్రవర్తన
સેફગાર્ડ,రక్షణ
સેફગાર્ડ,రక్షణ
સુરક્ષા ફરજો,రక్షణ విధులు
સેલી,సాలీ
સેલી-બંદર,సాలీ-పోర్ట్
રાજદંડ,రాజదండం
સ્કીમિટર,స్కిమిటార్
બીજી એસ્ટેટ,రెండవ ఎస్టేట్
સંપ્રદાય,శాఖ
સંપ્રદાય,శాఖ
જપ્તી,నిర్భందించటం
જપ્તી,నిర్భందించటం
સેનેટ,సెనేట్
સેનેટ,సెనేట్
સેનેટ,సెనేట్
સેનેટ,సెనేట్
નોકર (=બોર્ડર અથવા વિલિન),సెర్ఫ్ (=బోర్డార్ లేదా విల్లెన్)
નોકર (=બોર્ડર અથવા વિલિન),సెర్ఫ్ (=బోర్డార్ లేదా విల్లెన్)
સર્ફડમ (સર્ફહુડ અથવા સર્ફેજ),సెర్ఫోడమ్ (సెర్ఫ్‌హుడ్ లేదా సెర్ఫేజ్)
સર્ફડમ (સર્ફહુડ અથવા સર્ફેજ),సెర్ఫోడమ్ (సెర్ఫ్‌హుడ్ లేదా సెర్ఫేజ్)
છાયા રાજા,నీడ రాజు
શિપ મની,షిప్ మనీ
શોક ટુકડીઓ (= તોફાન ટુકડીઓ),షాక్ దళాలు (=తుఫాను దళాలు)
ટૂંકી સંસદ,పొట్టి పార్లమెంట్
અથડામણ,వాగ్వివాదం
ગુલામ,బానిస
ગુલામી,బానిసత్వం
ગુલામી,బానిసత్వం
સૈનિક રાજનેતા,సైనిక రాజనీతిజ్ఞుడు
ભાલા,ఈటె
ભાલા-માથું,ఈటె-తల
ગોળાકાર,గోళము
સ્ફ્રાજીસ્ટિક્સ,స్ఫ్రాగిస్టిక్స్
સિસ્ટમ બગાડે છે,వ్యవస్థను పాడు చేస్తుంది
સ્ક્વેર,స్క్వైర్
સ્ક્વેર,స్క్వైర్
સ્ક્વેરઆર્કી,Squirearchy
સ્ક્વેરઆર્કી,Squirearchy
ધોરણ,ప్రామాణికం
ધોરણ-વાહક,స్టాండర్డ్ బేరర్
સ્થાયી સૈન્ય,స్టాండింగ్ ఆర్మీ
સ્ટેન્ડિંગ ઓર્ડર,స్టాండింగ్ ఆర్డర్లు
સ્ટેન્ડિંગ ઓર્ડર,స్టాండింగ్ ఆర్డర్లు
સ્ટેટ્સમેન,రాజనీతిజ్ఞుడు
સ્ટોન શિલાલેખ,రాతి శాసనం
તોફાન ટુકડીઓ,తుఫాను దళాలు
સ્ટ્રેટેજમ,వ్యూహం
વ્યૂહરચના,వ్యూహం
વ્યૂહરચના,వ్యూహం
વ્યૂહરચના,వ్యూహం
સ્ટ્રેટોક્રસી,స్ట్రాటోక్రసీ
ઝઘડો,కలహాలు
ઝઘડો,కలహాలు
મજબૂત પકડ,బలమైన పట్టు
મજબૂત પકડ,బలమైన పట్టు
પેટાકંપની ટેલિઅન્સ,అనుబంధ టాలయన్స్
ઉત્તરાધિકાર,వారసత్వం
અનુગામી,వారసుడు
મતાધિકાર,ఓటు హక్కు
મતાધિકારવાદી,ఓటు హక్కుదారుడు
સલ્તનત,సుల్తానేట్
સલ્તનત સમયગાળો,సుల్తానేట్ కాలం
શરણાગતિ,లొంగిపో
સુઝેરેન,సుజెరైన్
સુઝેરેન રાજ્ય,సుజరైన్ రాష్ట్రం
તલવારબાજ,ఖడ్గవీరుడు
તમ્માની સોસાયટી,తమ్మనీ సొసైటీ
ટેમ્પર્ડ તલવાર,కోపముగల కత్తి
ભાડૂત,అద్దెదారు
ભાડૂત,అద్దెదారు
પ્રદેશ,భూభాగం
પ્રદેશ,భూభాగం
પ્રદેશ સરકાર,భూభాగం ప్రభుత్వం
આતંકવાદ,తీవ్రవాదం
ત્રીજી એસ્ટેટ,థర్డ్ ఎస్టేట్
ત્રણ વસાહતો,మూడు ఎస్టేట్లు
ટોલ,టోల్
ટોલ હાઉસ,టోల్ హౌస్
કબર,సమాధి
ટોરી,టోరీ
ટોટેમ,టోటెమ్
ટાવર,టవర్
ટાવર,టవర్
વિજય ટાવર,విజయ టవర్
દેશદ્રોહી,దేశద్రోహి
વિશ્વાસઘાત,ద్రోహం
રાજદ્રોહ,రాజద్రోహం
સંધિ,సంధి
યુદ્ધ દ્વારા અજમાયશ (= લડાઇ દ્વારા પગેરું),యుద్ధం ద్వారా విచారణ (=యుద్ధం ద్వారా కాలిబాట)
શ્રદ્ધાંજલિ,నివాళి
શ્રદ્ધાંજલિ,నివాళి
શ્રદ્ધાંજલિ જમીન,నివాళి భూమి
ત્રિવિધ જોડાણ,ట్రిపుల్ కూటమి
ટ્રિપલ entente,ట్రిపుల్ entente
વિજય,విజయం
વિજય,విజయం
ગરબડ,అలజడి
જુલમી હત્યા,నిరంకుశ హత్య
જુલમી હત્યા,నిరంకుశ హత్య
જુલમ,దౌర్జన్యం
જુલમ,దౌర్జన్యం
જુલમી,నిరంకుశుడు
ઉહલાન,ఉహ్లాన్
ઉકાસે,ఉకాసే
ઉકાસે,ఉకాసే
ઉલેમા,ఉలేమా
અલ્ટીમેટમ,అల్టిమేటం
અલ્ટીમેટમ,అల్టిమేటం
અંકલ સેમ,సామ్ మామయ్య
અન્ડર-કિંગ,అండర్-కింగ్
યુનાઇટેડ આઇરિશમેન,యునైటెడ్ ఐరిష్ మెన్
સંયુક્ત રાષ્ટ્રો,ఐక్యరాజ్యసమితి
સંયુક્ત પ્રાંતો,యునైటెడ్ ప్రావిన్స్
સંયુક્ત પ્રાંતો,యునైటెడ్ ప్రావిన్స్
અવિશ્વસનીય કિલ્લો,అసమానమైన కోట
સાર્વત્રિક રાજા,సార్వత్రిక చక్రవర్తి
સાર્વત્રિક મતાધિકાર,సార్వత్రిక ఓటు హక్కు
બળવો,తిరుగుబాటు
હડપચી,దోపిడీ
હડપ કરનાર,దోపిడీదారుడు
યુટોપિયા,ఆదర్శధామం
તોડફોડ,విధ్వంసం
તોડફોડ,విధ్వంసం
વેનગાર્ડ,వాన్గార్డ్
વાનગાર્ડ,వాన్గార్డ్
વેનગાર્ડ,వాన్గార్డ్
વરાંજીયન,వరంజియన్
વરાંજિયન રક્ષક,వరంజియన్ గార్డు
વાસલ,వాసల్
વાસલ,వాసల్
વાસલ રાજ્ય,వాసల్ రాష్ట్రం
વેટિકન કાઉન્સિલ,వాటికన్ కౌన్సిల్
વહાણ,ఓడ
વહાણ,ఓడ
વહાણ,ఓడ
ઉપ-રાજા,ఉపరాజు
વાઇસરોય,వైస్రాయ్
વાઇસરોયલ્ટી = વાઇસરોયશિપ,వైస్రాయిల్టీ=వైస్రాయ్‌షిప్
વિક્ટર,విక్టర్
વિજય,విజయం
વિલેન,విలన్
સફર,సముద్రయానం
સંવેદનશીલ ગઢ,దుర్బలమైన కోట
વોલ પેઇન્ટિંગ,వాల్ పెయింటింగ్
વોલ પેઇન્ટિંગ,వాల్ పెయింటింగ్
યુદ્ધ,యుద్ధం
યુદ્ધ-સ્વામી,యుద్ధ ప్రభువు
યોદ્ધા,యోధుడు
યોદ્ધા,యోధుడు
યોદ્ધા,యోధుడు
યુદ્ધ જહાજ,యుద్ధనౌక
વૉચ-વર્ડ,వాచ్-వర్డ్
કલ્યાણ રાજ્ય,సంక్షేమ రాజ్యం
કલ્યાણ કાર્ય,సంక్షేమ పనులు
વ્હિગ,విగ్
સફેદ ધ્વજ,తెల్ల జెండా
વ્હાઇટમેનનો બોજ,తెల్లవారి భారం
વિશ્વ સામ્રાજ્ય,ప్రపంచ సామ్రాజ్యం
વિશ્વ ચળવળ,ప్రపంచ ఉద్యమం
વિશ્વ રાજકારણ,ప్రపంచ రాజకీయాలు
વિશ્વ શક્તિ,ప్రపంచ శక్తి
વિશ્વ યુદ્ધ,ప్రపంచ యుద్ధం
Wreeker,వ్రేకర్
બરબાદીનો સુધારો,ధ్వంసమైన సవరణ
ઝેનેલેસિસ,జెనెలాసిస్
ઝેનોફોબિયા,జెనోఫోబియా
યાન્કી,యాంకీ
પીળો જેકેટ,పసుపు రంగు గల చొక్కా
પીળો માણસ,పసుపు మనిషి
પીળો જોખમ,పసుపు ప్రమాదం
યલો પ્રેસ,పసుపు ప్రెస్
યંગ ટર્ક્સ,యంగ్ టర్క్స్
ઝિયસ,జ్యూస్
ઝાયોનિઝમ,జియోనిజం
પારસી ધર્મ,జొరాస్ట్రియనిజం
