Kannada,Odiya
ಪ್ರತಿ ಲೀಟರ್‌ಗೆ ಮಿಲಿ ಸಮಾನ,ଲିଟର ପିଛା ମିଲି ସମାନ |
ಖನಿಜ,ମିନେରାଲ୍ |
ಖನಿಜ ಮಣ್ಣು,ଖଣିଜ ମାଟି |
ಚಿಕ್ಕ ಬಂದರು,ଛୋଟ ବନ୍ଦର
ಮಿಟ್ರೆಡ್ ಮುಚ್ಚುವಿಕೆ,ମିତ୍ରେଡ୍ ବନ୍ଦ |
ಮೊಬೈಲ್ ಮಣ್ಣಿನ ಕೊಲೊಯ್ಡ್,ମୋବାଇଲ୍ ମାଟି କୋଲଏଡ୍ |
ತೇವಾಂಶ,ଆର୍ଦ୍ରତା ବିଷୟବସ୍ତୁ |
ತೇವಾಂಶ ಗ್ರೇಡಿಯಂಟ್,ଆର୍ଦ୍ରତା ଗ୍ରେଡିଏଣ୍ଟ୍ |
ಏಕಶಿಲೆ,ମୋନୋଲିଥ୍ |
ಮೊನೊರೈಲ್,ମୋନୋରାଇଲ୍ |
ರಾಷ್ಟ್ರೀಯ ಬಂದರು ಮಂಡಳಿ,ଜାତୀୟ ବନ୍ଦର ପରିଷଦ |
ನೈಸರ್ಗಿಕ ಹಾಸಿಗೆ,ପ୍ରାକୃତିକ ଶଯ୍ୟା |
ನೈಸರ್ಗಿಕ ಮುಕ್ತಾಯ,ପ୍ରାକୃତିକ ସମାପ୍ତି |
ನೈಸರ್ಗಿಕ ಬಂದರು,ପ୍ରାକୃତିକ ବନ୍ଦର
ನೈಸರ್ಗಿಕ ವಾತಾಯನ,ପ୍ରାକୃତିକ ଭେଣ୍ଟିଲେସନ୍ |
ನೌಕಾ ಬಂದರು,ନାଭାଲ୍ ବନ୍ଦର
ನ್ಯೂಟನ್,ନ୍ୟୁଟନ୍ |
ಏಕರೂಪವಲ್ಲದ ಹರಿವು,ଅଣ ୟୁନିଫର୍ମ ପ୍ରବାହ |
ನೀರಿನ ದರವನ್ನು ಆಕ್ರಮಿಸುತ್ತದೆ,ଜଳ ହାର ଦଖଲ କରେ |
ಎಣ್ಣೆ ಬಣ್ಣ,ତେଲ ରଙ୍ଗ |
ತೈಲ ಬಾವಿ ಸಿಮೆಂಟ್,ତେଲ କୂଅ ସିମେଣ୍ଟ |
ಚಾನಲ್ ಹರಿವನ್ನು ತೆರೆಯಿರಿ,ଖୋଲା ଚ୍ୟାନେଲ ପ୍ରବାହ |
ಆಪ್ಟಿಮಮ್ ಆರ್ದ್ರತೆ,ସର୍ବୋଚ୍ଚ ଆର୍ଦ୍ରତା |
ಸಾವಯವ ಮಣ್ಣು,ଜ Organ ବିକ ମାଟି |
ದೃಷ್ಟಿಕೋನ,ଓରିଏଣ୍ଟେସନ୍
ಆರ್ಥೋಗೋನಲ್,Orthogonal
ಒರ್ಟ್ಸ್ಟೈನ್,ଅର୍ଟଷ୍ଟାଇନ୍ |
ಬಾಹ್ಯ ಸಂಕೇತ,ବାହ୍ୟ ସଙ୍କେତ
ಆಕ್ಸಿಡೀಕರಣ,ଅକ୍ସିଡେସନ୍ |
ಪ್ಯಾಂಟ್ರಿ,ପାନ୍ଟ୍ରି |
ಪ್ಯಾರಪೆಟ್,ପାରାପେଟ୍ |
ಪ್ಯಾರಪೆಟ್ ಗೋಡೆ,ପାରାପେଟ୍ କାନ୍ଥ |
ಮೂಲ ವಸ್ತು,ପିତାମାତା ସାମଗ୍ରୀ |
ಬೆಣಚುಕಲ್ಲು ಎರಕಹೊಯ್ದ ಪ್ಲಾಸ್ಟರ್,ପେବଲ୍ କାଷ୍ଟ ପ୍ଲାଷ୍ଟର |
ಪೆಡಲ್ಫರ್,ପେଡାଲଫର୍ |
ಪೆಡೋಕಲ್,ପେଡୋକାଲ୍ |
ಪೆಡೋಜೆನೆಸಿಸ್,ପେଡୋଜେନେସିସ୍ |
ಪೆಡೋಲಜಿ,ପେଡୋଲୋଜି |
ಪೀಡೋಸ್ಪಿಯರ್,ପେଡୋସଫିସର୍ |
ಪೆನೆಟ್ರೋಮೀಟರ್,ପେନେଟ୍ରୋମିଟର |
ಪೆಂಟ್ ಛಾವಣಿ,ପେଣ୍ଟ ଛାତ |
ಪೆಪ್ಟೈಸಿಂಗ್ ಏಜೆಂಟ್,ପେପ୍ଟାଇଜିଂ ଏଜେଣ୍ଟ |
ವಿಶ್ಲೇಷಣೆಯ ಅವಧಿ,ବିଶ୍ଳେଷଣର ସମୟ |
ಪರ್ಪೆಂಡ್,Perpend
ಪರ್ಸರ್ಪ್ಶನ್,ପର୍ସପର୍ସନ୍ |
ಪಿಯರ್,ପିଆର୍ |
ಪಿಲಾಸ್ಟರ್,ପାଇଲଷ୍ଟର |
ಪಿಚ್,ପିଚ୍
ಪಿಚ್ ಛಾವಣಿ,ଛାତ ଛାତ
ಸರಳ ಕಾಂಕ್ರೀಟ್,ସାଧା କଂକ୍ରିଟ୍ |
ಪ್ಲೇನ್ ಕೋನ,ବିମାନ କୋଣ
ಬಯಲು ಅಂಗಳ,ସମତଳ ପ୍ରାଙ୍ଗଣ
ಪ್ಲಾನ್ಸೋಲ್,ପ୍ଲାନସୋଲ୍ |
ಪ್ಲಾಸ್ಟಿಕ್ ಸ್ಥಿರತೆ,ପ୍ଲାଷ୍ଟିକ୍ ସ୍ଥିରତା |
ಪ್ಲಾಸ್ಟಿಟಿ,ପ୍ଲାଷ୍ଟିକ୍ |
ಪ್ಲಾಸ್ಟಿಟಿ ಸೂಚ್ಯಂಕ,ପ୍ଲାଷ୍ଟିକ୍ ଇଣ୍ଡେକ୍ସ |
ಪ್ಲಾಸ್ಟಿಸಿಟಿ ಮಿತಿ,ପ୍ଲାଷ୍ଟିକ୍ ସୀମା |
ಪ್ಲಾಸ್ಟಿಸಿಟಿ ಶ್ರೇಣಿ,ପ୍ଲାଷ୍ଟିକ୍ ପରିସର |
ಪ್ಲಾಟಿ ರಚನೆ,ପ୍ଲାଟି ଗଠନ |
ಸ್ತಂಭ,ପ୍ଲିଣ୍ଟ୍ |
ನೇಗಿಲು ಮಣ್ಣು,ହଳ ମାଟି
ಪ್ಲಮ್ ಕಲ್ಲು,ଘିଅ ପଥର |
ಪೊಡ್ಜೋಲ್,ପୋଡଜୋଲ୍ |
ಸೂಚಿಸುತ್ತಿದೆ,ସୂଚାଉଛି |
ಬಹುಭುಜಾಕೃತಿಯ ಗೋಡೆ,ବହୁମୁଖୀ କାନ୍ଥ |
ರಂಧ್ರದ ಜಾಗ,ଖୋଲା ସ୍ଥାନ |
ಬಂದರು,ବନ୍ଦର
ಧನಾತ್ಮಕ ವಾತಾಯನ,ସକରାତ୍ମକ ଭେଣ୍ଟିଲେସନ୍ |
ಹುಲ್ಲುಗಾವಲು ಮಣ್ಣು,ପ୍ରିରି ମାଟି |
ನಿಖರತೆ,ସଠିକତା
ಪ್ರಾಥಮಿಕ ಕಣ,ପ୍ରାଥମିକ କଣିକା |
ಪ್ರಿಸ್ಮಾಟಿಕ್ ರಚನೆ,ପ୍ରିଜାମେଟିକ୍ ଗଠନ |
ಉತ್ಪಾದಕ ಕೆಲಸ,ଉତ୍ପାଦକ କାର୍ଯ୍ୟ |
ಯೋಜನೆಯ ಸಮರ್ಥನೆ,ପ୍ରକଳ୍ପ ଯଥାର୍ଥତା |
ರಕ್ಷಣಾತ್ಮಕ ಕೆಲಸ,ପ୍ରତିରକ୍ଷା କାର୍ଯ୍ୟ |
ಸ್ಯೂಡೋ-ಮೈಸಿಲಿಯಮ್,ସିଉଡୋ-ମାଇସେଲିୟମ୍ |
ಕೊಚ್ಚೆಗುಂಡಿ,ପୁଡଲ୍ |
ಪಗ್ಗಿಂಗ್,ପଗ୍ କରିବା |
ಪ್ಯೂಮಿಸ್,ପୁମିସ୍ |
ಪಂಚೆಯಾನ್,ପୁଞ୍ଚେନ୍ |
ಬೊಂಬೆ,ପପୁଟ୍
ಪುಟ್ಲಾಗ್,ପୁଟଲଗ୍ |
ಪುಟ್ಲಾಗ್ ಸ್ಕ್ಯಾಫೋಲ್ಡ್,ପୁଟ୍ଲଗ୍ ସ୍କାଫୋଲ୍ଡ |
ಪ್ರಮಾಣ ಸರ್ವೇಯರ್,ପରିମାଣ ସର୍ବେକ୍ଷଣକାରୀ |
ಕ್ವಾರಿ ಸಾಪ್,କ୍ୱାରି ସପ୍ |
ಕ್ವೇ,କ୍ୱେ
ರಾಣಿ ಮುಚ್ಚುವಿಕೆ,ରାଣୀ ବନ୍ଦ
ಕ್ವೊಯಿನ್,କୁଇନ୍ |
ರಾಫ್ಟ್ ಅಡಿಪಾಯ,ରାଫ୍ଟ ଫାଉଣ୍ଡେସନ୍ |
ರೇಕರ್,ରାକର୍ |
ರೇಕಿಂಗ್,Raking
ರಾಕಿಂಗ್ ಬಾಂಡ್,ବନ୍ଧନ
ಮಿನುಗುವ ರೇಕಿಂಗ್,ଫ୍ଲାସ୍ କରିବା
ವೇಗವಾಗಿ ಬದಲಾಗುತ್ತಿರುವ ಹರಿವು,ଶୀଘ୍ର ଭିନ୍ନ ଭିନ୍ନ ପ୍ରବାହ |
ಮರುಪಾವತಿಸಬಹುದಾದ ಪಾವತಿ,ପୁନରୁଦ୍ଧାରଯୋଗ୍ୟ ଦେୟ |
ಕೆಂಪು ಭೂಮಿ,ଲାଲ ପୃଥିବୀ |
ಕೆಂಪು ಲೋಮ್,ଲାଲ୍ ଲୋମ୍ |
ನಿಯಂತ್ರಕ,ନିୟାମକ
ರೆಗರ್ ಅಥವಾ ಕಪ್ಪು ಹತ್ತಿ ಮಣ್ಣು,ରେଗୁର କିମ୍ବା କଳା ସୂତା ମାଟି |
ಮರುಪಾವತಿ ಒಪ್ಪಂದ,ପରିଶୋଧ ଚୁକ୍ତି
ಉಳಿದ ಕುಗ್ಗುವಿಕೆ,ଅବଶିଷ୍ଟ ସଙ୍କୋଚନ |
ಉಳಿಕೆ ಮಣ್ಣು,ଅବଶିଷ୍ଟ ମାଟି |
ಬಹಿರಂಗಪಡಿಸಿ,ପ୍ରକାଶ କରନ୍ତୁ |
ಪಿನ್ ಅನ್ನು ಬಹಿರಂಗಪಡಿಸಿ,ପିନ୍ ପ୍ରକାଶ କରନ୍ତୁ |
ರಿವೀಲ್ ಟೈ,ଟାଇ ପ୍ରକାଶ କରନ୍ତୁ |
ರಿಡ್ಜ್,ରିଜ୍
ರಿಡ್ಜ್ ಕ್ಯಾಪಿಂಗ್,ରିଜ୍ କ୍ୟାପିଙ୍ଗ୍ |
ನದಿ,ନଦୀ
ರೋಡ್ ಸ್ಟೇಡ್,ରାସ୍ତା ସ୍ଥିର
ಒರಟು ಪ್ಲಾಸ್ಟರ್,କଠିନ ପ୍ଲାଷ୍ଟର |
ಅವಶೇಷಗಳು,ଅଳିଆ |
ಕಲ್ಲುಮಣ್ಣು ಕಲ್ಲು,ଅଳିଆ ଆବର୍ଜନା |
ಅವಶೇಷಗಳ ಗೋಡೆ,ଅଳିଆ ଆବର୍ଜନା |
ಚಾಲನೆಯಲ್ಲಿರುವ ಮಾಪನ,ଚାଲୁଥିବା ପରିମାପ |
ಸುರಕ್ಷಿತ ಬೇರಿಂಗ್ ಸಾಮರ್ಥ್ಯ,ନିରାପଦ ବହନ କ୍ଷମତା |
ಉಪ್ಪು ಮೆರುಗು,ଲୁଣ ଗ୍ଲେଜ୍ |
ಮಾದರಿ ಅಳತೆ,ନମୁନା ଆକାର
ಮಾದರಿ ವಿತರಣೆ,ନମୁନା ବଣ୍ଟନ
ಮಾದರಿ ದೋಷ,ନମୁନା ତ୍ରୁଟି |
ಮರಳು,ବାଲି
ಮರಳು ಮುಕ್ತಾಯ,ବାଲି ଶେଷ
ಮರಳು ಕೈ ಮೋಲ್ಡಿಂಗ್,ବାଲି ହାତ ତିଆରି
ಮರಳುಗಾರಿಕೆ,ବାଲିଯାତ୍ରା |
ಸ್ಯಾಚುರೇಟೆಡ್ ಮಣ್ಣು,ପରିପୂର୍ଣ୍ଣ ମାଟି
ಸ್ಯಾಚುರೇಟೆಡ್ ಮಣ್ಣಿನ ಪೇಸ್ಟ್,ସନ୍ତୁଳିତ ମାଟି ପେଷ୍ଟ |
ಶುದ್ಧತ್ವ ಸಾರ,ସାଚୁଚରେସନ୍ ଏକ୍ସଟ୍ରାକ୍ଟ |
ಶುದ್ಧತ್ವ ಶೇಕಡಾವಾರು,ସାଚୁଚରେସନ୍ ଶତକଡା
ಸಾಸರ್ ಗುಮ್ಮಟ,ସସ୍ ଗମ୍ବୁଜ |
ಸ್ಕ್ಯಾಫೋಲ್ಡ್,ସ୍କାଫୋଲ୍ଡ |
ಸ್ಕಿಸ್ಟ್,ସ୍କିଷ୍ଟ୍ |
ಸಮುದ್ರ ಬಂದರು,ସମୁଦ୍ର ବନ୍ଦର
ರಹಸ್ಯ ಗಟಾರ,ଗୁପ୍ତ ଗୁଟର୍ |
ಎರಡನೇ,ଦ୍ୱିତୀୟ |
ಸೆಡಿಮೆಂಟೇಶನ್ ವಿಶ್ಲೇಷಣೆ,ଅବତରଣ ବିଶ୍ଳେଷଣ |
ಅರೆ ಕೃತಕ ಬಂದರು,ସେମି-କୃତ୍ରିମ ବନ୍ଦର |
ಸೆಮಿ ಟೈಡಲ್ ಡಾಕ್,ସେମି ଜୁଆର ଡକ୍ |
ವಯಸ್ಸಾದ,ସେନିଲ୍ |
ಶೇಲ್,ଶେଲ୍
ಹಾಳೆಯ ರಾಶಿ,ସିଟ୍ ଗଦା |
ಕುಗ್ಗುವಿಕೆ ಮಿತಿ,ସଙ୍କୋଚନ ସୀମା |
ಶಟರಿಂಗ್,ବନ୍ଦ
ಸಿಯಾಲಿಟಿಕ್ ಮಣ್ಣು,ସିଆଲିଟିକ୍ ମାଟି |
ಸಿರೋಜೆಮ್,ସିରୋଜେମ୍ |
ಸಿಲ್,ସିଲ୍ |
ಹೂಳು,ସିଲ୍ଟ |
ಏಕ ಮಾಂಸದ ರಕ್ತ,ଏକକ ଫ୍ଲେମିସ୍ ରକ୍ତ |
ಏಕ ಹರಳಿನ ರಚನೆ,ଏକକ ଶସ୍ୟ ଗଠନ |
ಅಸ್ಥಿಪಂಜರದ ಮಣ್ಣು,କଙ୍କାଳ ମାଟି |
ಸ್ಕರ್ಟಿಂಗ್,ସ୍କର୍ଟିଂ
ಸ್ಲೀಪರ್ ಗೋಡೆ,ଶୋଇବା କାନ୍ଥ |
ಸೈಡ್ ಗಟರ್,ସାଇଡ୍ ଗୁଟର୍ |
ಸ್ಲೈಡ್ ನಿಯಮ,ସ୍ଲାଇଡ୍ ନିୟମ |
ಸ್ಲಿಪ್ ಡಾಕ್,ସ୍ଲିପ୍ ଡକ୍ |
ಸ್ಮೋನಿಜಾ,ସ୍ମୋନିଜା |
ನೆನೆಯುವುದು,ଭିଜିବା |
ಮಣ್ಣಿನ ಸಂಘ,ମୃତ୍ତିକା ସଙ୍ଗଠନ |
ಮಣ್ಣಿನ ವರ್ಗ,ମୃତ୍ତିକା ଶ୍ରେଣୀ
ಮಣ್ಣಿನ ಸಂಕೀರ್ಣ,ମୃତ୍ତିକା ଜଟିଳ |
ಮಣ್ಣಿನ ಸ್ಥಿರತೆ,ମୃତ୍ତିକାର ସ୍ଥିରତା |
ಮಣ್ಣಿನ ಕುಟುಂಬ,ମୃତ୍ତିକା ପରିବାର |
ಮಣ್ಣಿನ ಚೌಕಟ್ಟಿನ ಕೆಲಸ,ମୃତ୍ତିକା ଫ୍ରେମ୍ କାମ |
ಮಣ್ಣಿನ ತೇವಾಂಶ,ମୃତ୍ତିକାର ଆର୍ଦ୍ରତା |
ಮಣ್ಣಿನ ತೇವಾಂಶ ಸಂಗ್ರಹಣೆ,ମୃତ୍ତିକାର ଆର୍ଦ୍ରତା ବୃଦ୍ଧି |
ಮಣ್ಣಿನ ತೇವಾಂಶದ ಕೊರತೆ,ମୃତ୍ତିକାର ଆର୍ଦ୍ରତା ଅଭାବ |
ಮಣ್ಣಿನ ರೂಪವಿಜ್ಞಾನ,ମୃତ୍ତିକା ରୂପବିଜ୍ ology ାନ |
ಮಣ್ಣಿನ ಕಣ,ମୃତ୍ତିକା କଣିକା |
ಮಣ್ಣಿನ ಹಂತ,ମୃତ୍ତିକା ପର୍ଯ୍ୟାୟ |
ಮಣ್ಣಿನ ಪ್ರೊಫೈಲ್,ମୃତ୍ତିକା ପ୍ରୋଫାଇଲ୍ |
ಮಣ್ಣಿನ ಪ್ರತಿಕ್ರಿಯೆ,ମୃତ୍ତିକା ପ୍ରତିକ୍ରିୟା |
ಮಣ್ಣು ಬೇರ್ಪಡುತ್ತದೆ,ମୃତ୍ତିକା ଅଲଗା ହୁଏ |
ಮಣ್ಣಿನ ಸರಣಿ,ମୃତ୍ତିକା କ୍ରମ |
ಮಣ್ಣಿನ ಪರಿಹಾರ,ମୃତ୍ତିକା ସମାଧାନ |
ಮಣ್ಣಿನ ರಚನೆ,ମୃତ୍ତିକା ଗଠନ
ಮಣ್ಣಿನ ರಚನೆ,ମୃତ୍ତିକା ଗଠନ
ಮಣ್ಣಿನ ಪ್ರಕಾರ,ମୃତ୍ତିକା ପ୍ରକାର |
ಸೋಲಮ್,ସୋଲମ୍ |
ಸೋರ್ಪ್ಶನ್,Sorption
ಸ್ಪ್ಯಾಲ್ಸ್,ସ୍ପଲ୍
ನಿರ್ದಿಷ್ಟ ಅಯಾನು ಪರಿಣಾಮ,ନିର୍ଦ୍ଦିଷ୍ଟ ଆୟନ ପ୍ରଭାବ |
ಚೌಕಾಕಾರದ ಕಲ್ಲುಮಣ್ಣುಗಳ ಕಲ್ಲು,ବର୍ଗାକାର କୋର୍ସଡ୍ ଅଳିଆ ଆବର୍ଜନା |
ಸ್ಕ್ವೇರ್ಡ್ ರೆಗ್ಯುಲರ್ ಕೋರ್ಸ್ಡ್ ಕಲ್ಲುಮಣ್ಣುಗಳ ಕಲ್ಲು,ସ୍କ୍ୱାର୍ଡ ନିୟମିତ କୋର୍ସଡ୍ ଅଳିଆ ଆବର୍ଜନା |
ಸ್ಥಿರ ಹರಿವು,ସ୍ଥିର ପ୍ରବାହ |
ಮಿನುಗುತ್ತಾ ಹೆಜ್ಜೆ ಹಾಕಿದೆ,ଷ୍ଟେପ୍ ଫ୍ଲାସ୍
ಜಿಗುಟುತನ,ସ୍ଥିରତା |
ಅಂಟಿಕೊಳ್ಳುವ ಬಿಂದು,ଷ୍ଟିକ୍ ପଏଣ୍ଟ |
ಕಲ್ಲು,ପଥର |
ಸ್ಲೋಪ್ ಹ್ಯಾಂಡ್ ಮೋಲ್ಡಿಂಗ್,ସ୍ଲପ୍ ହ୍ୟାଣ୍ଡ ମୋଲିଡିଂ |
ಸ್ಟ್ರಾಪ್ ಹಿಂಜ್,ଷ୍ଟ୍ରାପ୍ ହିଙ୍ଗ୍ |
ಒಣಹುಲ್ಲಿನ ಹಲಗೆ,ଷ୍ଟ୍ରୋ ବୋର୍ଡ |
ಸ್ಟ್ರೀಮ್,ଷ୍ଟ୍ରିମ୍
ಒತ್ತಡ,ଚାପ
ಸ್ಟ್ರೆಚರ್,ଷ୍ଟ୍ରେଚର୍
ಸ್ಟ್ರೆಚರ್ ಬಾಂಡ್,ଷ୍ଟ୍ରେଚର୍ ବଣ୍ଡ୍ |
ಸ್ಟ್ರೆಚರ್ ಕೋರ್ಸ್,ଷ୍ଟ୍ରେଚର୍ ପାଠ୍ୟକ୍ରମ
ಸ್ಟ್ರಿಂಗ್,ବାକ୍ୟ
ಸ್ಟ್ರಿಂಗ್ ಕೋರ್ಸ್,ଷ୍ଟ୍ରିଙ୍ଗ୍ ପାଠ୍ୟକ୍ରମ
ರಚನಾತ್ಮಕ ಅಂಶ,ଗଠନ କାରକ |
ರಚನೆ ಸೂಚ್ಯಂಕ,ସଂରଚନା ସୂଚକାଙ୍କ |
ಗಾರೆ,ଷ୍ଟୁକୋ |
ಸ್ಟಡ್,ଅଧ୍ୟୟନ |
ಸ್ಟೈಲೋಬೇಟ್,ଷ୍ଟାଇଲୋବେଟ୍ |
ಉಪ ಮಣ್ಣು,ଉପ ମାଟି |
ಉಪ ರಚನೆ,ଉପ ଗଠନ
ಸಂಕಲನ ಕರ್ವ್,ସମୀକରଣ ବକ୍ର
ಸೂರ್ಯ ಮೈಕಾ,ସୂର୍ଯ୍ୟ ମିକା |
ಸೂಪರ್ ರಚನೆ,ସୁପର ଗଠନ
ಸರ್ವೇಯರ್,ସର୍ବେକ୍ଷଣକାରୀ |
ಎಸ್-ಮೌಲ್ಯ,S- ମୂଲ୍ୟ
ತೋರಣ,ଚୋରାମାଲ
ಸ್ವಾನ್ ಕುತ್ತಿಗೆ,ସ୍ an ାନ୍ ବେକ
ಗುಡಾರ,ତମ୍ବୁ
ಟೇಬಲ್ ಹ್ಯಾಂಡ್ ಮೋಲ್ಡಿಂಗ್,ଟେବୁଲ୍ ହ୍ୟାଣ୍ଡ ମୋଲିଡିଂ |
ಟ್ಯಾಂಕಿಂಗ್,ଟ୍ୟାଙ୍କିଂ |
ಟೆಂಪಿಯೆಟ್ಟೊ,ଟେମ୍ପିଏଟୋ |
ಟೆಂಪರಿಂಗ್,ତାପମାତ୍ରା
ಟೆಂಪ್ಲೇಟ್,ଟେମ୍ପଲେଟ୍ |
ಟೆಂಪ್ಲೇಟ್,ଟେମ୍ପଲେଟ୍ |
ಟೆಪಿಡೇರಿಯಮ್,ଟେପିଡାରିୟମ୍ |
ಟೆರಾಕೋಟಾ,ଟେରାକୋଟା |
ಟೆರ್ರಾ ರೋಸಾ,ଟେରା ରୋସା |
ಟೆರಾಝೋ,ଟେରାଜଜୋ |
ಟೆಟ್ರಾ ಶೈಲಿ,ଟେଟ୍ରା ଶ style ଳୀ
ಮಿತಿ ಮಿತಿ ಮೌಲ್ಯ,ସୀମା ସୀମା ମୂଲ୍ୟ
ಗಂಟಲು,ଗଳା
ಕಲ್ಲಿನ ಮೂಲಕ,ପଥର ମାଧ୍ୟମରେ |
ಉಬ್ಬರವಿಳಿತದ ಜಲಾನಯನ ಪ್ರದೇಶ,ଜୁଆର ବେସିନ |
ಟೈ ಬಾರ್,ଟାଇ ବାର୍ |
ಕಿರಣವನ್ನು ಕಟ್ಟಿಕೊಳ್ಳಿ,ବିମ୍ ବାନ୍ଧ |
ಕಟ್ಟಿದ ಸಲಾಕೆ,ବାଡ଼ି ବାନ୍ଧ |
ಟಿರ್ಸ್,ତିରସ୍
ಸಹಿಷ್ಣುತೆ,ସହନଶୀଳତା |
ಹಲ್ಲುಜ್ಜುವುದು,ଦାନ୍ତ
ಮೇಲಿನ ಮಣ್ಣು ಅಥವಾ ಮೇಲ್ಮೈ ಮಣ್ಣು,ଉପର ମାଟି କିମ୍ବା ଭୂପୃଷ୍ଠ ମାଟି |
ಒಟ್ಟು ಸರಂಧ್ರತೆ,ସମୁଦାୟ ପୋରୋସିଟି |
ಟ್ರೇಸರಿ,ଟ୍ରେସରୀ
ರೈಲು ಪ್ರತಿರೋಧ,ଟ୍ରେନ୍ ପ୍ରତିରୋଧ |
ಟ್ರಾನ್ಸೆಪ್ಟ್,ଟ୍ରାନ୍ସସେପ୍ଟ
ಪರಿವರ್ತನೆಯ ಮಣ್ಣು,ଗତିଶୀଳ ମାଟି |
ಟ್ರಾನ್ಸಮ್,ଟ୍ରାନ୍ସମ୍ |
ಸಾರಿಗೆ ಮಣ್ಣು,ପରିବହନ ମାଟି |
ಉಪನದಿ,ଉପନଦୀ
ಟ್ರಿಫೊರಿಯಮ್,ଟ୍ରାଇଫୋରିୟମ୍ |
ಟ್ರೈಗ್ಲಿಫ್,ଟ୍ରାଇଗ୍ଲିଫ୍ |
ಮೊಟಕುಗೊಳಿಸಿದ ಮಣ್ಣು,କଟା ମାଟି |
ಪ್ರಕ್ಷುಬ್ಧ ಹರಿವು,ଅଶାନ୍ତ ପ୍ରବାହ |
ತಿರುಗು ಗೋಪುರ,ଟୁରେଟ୍ |
ಟೈಂಪರ್ ಸಂಖ್ಯೆ,ଟାଇମ୍ପର୍ ନମ୍
ಅಂತಿಮ ಬೇರಿಂಗ್ ಸಾಮರ್ಥ್ಯ,ଅନ୍ତିମ ବହନ କ୍ଷମତା |
ಅಂತಿಮ ಪಿಎಚ್,ଅନ୍ତିମ ph
ಅನಿರ್ದಿಷ್ಟ ಯಾದೃಚ್ಛಿಕ ಕಲ್ಲುಮಣ್ಣು ಕಲ್ಲು,ଅଣସଂରକ୍ଷିତ ରାଣ୍ଡମ ପଥର ନିର୍ମାଣ |
ಕೋರ್ಸೆಡ್ ಸ್ಕ್ವೇರ್ಡ್ ಕಲ್ಲುಮಣ್ಣುಗಳ ಕಲ್ಲು,ଅଣସଂରକ୍ଷିତ ସ୍କ୍ୱାର୍ଡ ଅଳିଆ ଆବର୍ଜନା |
ಅಂಡರ್ಕ್ರಾಫ್ಟ್,ଅଣ୍ଡରକ୍ରଫ୍ଟ |
ತುಂಬದ ಸರಂಧ್ರತೆ,ଅସମ୍ପୂର୍ଣ୍ଣ ପୋରୋସିଟି |
ಏಕರೂಪದ ಹರಿವು,ୟୁନିଫର୍ମ ପ୍ରବାହ |
ಯೂನಿಟ್ ಫ್ರೇಮ್ ಮಾದರಿ ಸ್ಕ್ಯಾಫೋಲ್ಡ್,ୟୁନିଟ୍ ଫ୍ରେମ୍ ପ୍ରକାର ସ୍କାଫୋଲ୍ଡ |
ಅನುತ್ಪಾದಕ ಕೆಲಸ,ଅଣ-ଉତ୍ପାଦନ କାର୍ଯ୍ୟ |
ಅಪರ್ಯಾಪ್ತ ಮಣ್ಣು,ଅସନ୍ତୁଷ୍ଟ ମାଟି |
ಅಸ್ಥಿರ ಹರಿವು,ଅସ୍ଥିର ପ୍ରବାହ |
ಮೇಲಿನ ಪ್ಲಾಸ್ಟಿಕ್ ಮಿತಿ,ଉପର ପ୍ଲାଷ୍ଟିକ୍ ସୀମା |
ಕಣಿವೆ ಗಟಾರ,ଉପତ୍ୟକା
ವಾಲ್ಟ್,ଭାଲ୍ଟ |
ವೆಟೇರಿಯಮ್,ଭେଟାରିୟମ୍ |
ವಾತಾಯನ,ଭେଣ୍ଟିଲେସନ୍ |
ವೆಂಟಿಲೇಟರ್,ଭେଣ୍ଟିଲେଟର
ವೆರಾಮದಾಹ್,ଭେରାମଦା
ವೆಸ್ಟಿಬುಲ್,ଭେଷ୍ଟିବୁଲ୍ |
ವಿಲ್ಲಾ,ଭିଲ୍ଲା
