Marathi,English
"एकसारखे, एकसारखे, सर्वव्यापी, व्यक्तिमत्व",Identity
कामहीन,Idle
"निष्क्रिय वेळ, कार्यक्रम परीक्षा वेळ",idle time
प्रज्वलित करणे,Ignite
प्रज्वलित करणारा,Ignitor
प्रज्वलन,ignition
सूचना दुर्लक्ष,Ignore
प्रदीपन घनता,illuminance
प्रकाशक,illuminant
प्रकाशक,Illuminating
प्रदीपन मापक,illumination photometer
प्रकाशक,Illuminator
प्रतिबिंब,image
"काल्पनिक, काल्पनिक, काल्पनिक",Imaginary
बुडलेली वस्तू,immersed body
विसर्जन,Immersion
प्रतिबाधा प्रवेश,immittance
"प्रभाव, प्रभाव, प्रभाव, टक्कर, प्रतिक्षेप",Impact
प्रभाव प्रभाव,impact effect
प्रतिबाधा,Impedance
धक्कादायक,Impinging
दबाव लागू,imposed pressure
"impregnated, embedded",impregnated
आवेग,impulse
अशुद्ध,Impure
बाह्य चालकता (बाह्य चालकता),impurity conductivity (=extrinsic conductivity)
ऐकण्यायोग्यता,Inaudibility
ऐकू न येणारा,Inaudible
तप्त झाल्यावर प्रकाशमान होणारा,Incandescence
तप्त झाल्यावर प्रकाशमान होणारा,incandescent
रॅपसोडिक,Incoherent
आगामी,incoming
संकुचितता,Incompressibility
वाढीव दोलन,increasing oscillation
वाढलेले चुंबकत्व,incremental permeability
मोफत वितरण,independent distribution
"अनंत, अनिश्चित, अनिश्चित, 4 अनिश्चित",Indeterminate
"घातक, सूचक, 3 निर्देशांक",Index
"अप्रत्यक्ष, अप्रत्यक्ष",indirect
प्रेरणा दिली,Induced
"आगमन, प्रेरण, प्रेरण",Induction
प्रेरणादायी,inductive
प्रेरक,inductor
जडत्व,Inertial
अक्षय स्रोत,inexhaustible source
"अनंत, अनंत",Infinite
"अनंत, अनंत",Infinities
"अनंत, अनंत",infinity
ज्वलनशीलता,Inflammability
ज्वलनशील,Inflammable
आवक,Inflow
आवक,Influx
माहिती,information
खूप कमी वारंवारता,infralow-frequency
इन्फ्रारेड,Infra-red
ऐकू न येणारा,Infrasonic
अवा श्राविकी,Infrasonics
विसंगतता,Inhomogeneity
असमान,Inhomogeneous
आरंभिक,initial
इंजेक्शन,Injection
प्रविष्ट करा,Inlet
"आतील, आतील, आतील, आतील",Inner
"इनपुट (n.), इनपुट (v.)",Input
उद्धट,Insensitive
लिव्हेशन,Insertion
"क्षुल्लक, नगण्य",insignificant
पर्यवेक्षण,Inspection
"स्थापना, स्थापना, स्थापना",Installation
क्षण,instant
सूचना,instruction
मशीन,instrument
यांत्रिक,Instrumental
"यांत्रिकीकरण, असेंब्ली",Instrumentation
"इन्सुलेट, इन्सुलेट",Insulated
इन्सुलेट,Insulation
"insulating, insulating, insulating",insulator
"1 संपूर्ण संख्या, पूर्णांक",Integer
अखंडता,integrability
"अविभाज्य, पूर्णांक",integral
एकीकरण,Integration
"तीव्र, चिडलेला",Intense
तीव्रता,intensification
"कर्षण, प्रवेग",intensifier
"तीव्रता, तीव्रता, तीव्रता",Intensity
तीव्र,Intensive
परस्परसंवाद,Interaction
आंतरपरमाणू,interatomic
"देवाणघेवाण, व्यवहार",Interchange
"परस्परावलंबन, परस्परावलंबन",Interdependency
परस्परावलंबी,Interdependent
परस्पर प्रसार,inter diffusion
इंटरफेस पृष्ठ,Interface
क्रॉस फिल,interface connection (=feed __through)
इंटरफेस कोन,interfacial angle
"हस्तक्षेप, हस्तक्षेप, अडथळा",interference
अंतरगॅलेक्टिक,Intergalactic
"आतील, आतील, आतील (v.), आतील, आतील, आतील (v.)",Interior
"synapse, synapse",Interlocking
"मध्यवर्ती, दुय्यम, मध्य, मध्य",Intermediate
intermetallic,Intermetallic
"मधूनमधून, मधूनमधून",intermittent
intermolecular,Intermolecular
अंतर्गत,internal
आंतरराष्ट्रीय,International
इंटरस्टिशियल,interplanar
आंतरग्रहीय,interplanetary
इंटरपोलेशन,Interpolation
अर्थपूर्णता,Interpretability
"निर्वाचक, दुभाषी",interpreter
व्यत्यय आणणारा,interrupter
छेदन करणारा,intersecting
"छेदनबिंदू, छेदनबिंदू, छेदनबिंदू",Intersection
मध्यांतर,interspace
इंटरस्टेलर,Interstellar
इंटरस्टिशियल,Interstitial
"अंतर, अंतर",Interval
बंद,Intimate
शेवटी,Intra
आंतरपरमाणू,Intra-atomic
"नाझ (वारसा), अंतर (अंतर्गत)",Intrinsic
खात्रीने,Invariant
"शोध, शोध",Invention
"व्यस्त, उलट, विरुद्ध",Inverse
"उलटा, उलटा",Inversion
प्रतिनिधित्व करणे,invert
"व्यस्त, व्यस्त",Inverted
आंधळा,inviscid
गढूळ द्रव,inviscid fluid
अदृश्यता,Invisibility
अदृश्य,Invisible
आयन,Ion
आयनिक,Ionic
ionizable,Ionisable
"आयनीकरण करणे, आयनीकरण करणे",Ionise
"ionosphere, ionosphere",Ionosphere
ionosphere,inospheric
बुबुळ,iris (in waveguide)
विकिरणित,Irradiated
विकिरण,Irradiation
तर्कहीन,irrational
"भरून न येणारे, भरून न येणारे, भरून न येणारे",irreducible
अनियमित,Irregular
अपरिवर्तनीय,Irreversible
फिरत आहे,irrotational
"isotropic, isotropic वक्र",isentropic
Sapantropically,Isentropically
"मी सिग्नल करतो, मी सिग्नल करतो",I signal
"isobars, isotopes",isobar
"isobaric, संतुलित, संतुलित",Isobaric
"समस्थानिक रेखा, समस्थानिक रेखा",Isochore
iso-ionic,Isochoric
एकसंध,isochromatic
सिंक ओळ,isochronic line
समकालिक गती,isochronous motion
सममितीय,Isoclinal
इक्विपटेन्शिअल,Isoelectric
सम-उत्साही,Isoenergetic
"समभुज (v.), समद्विभुज रेषा (सं.)",Isogonal
"वेगळे करणे, (अ‍ॅड.), वेगळे करणे",Isolate
"अलिप्त, अलिप्त, एकल",isolated
"वेगळे करणे, वेगळे करणे, वेगळे करणे",Isolation
isomer,Isomeric
isomer,Isomerisation
आयसोमेरिझम,Isomerism
"isometric, tritezole, cubic, isometric",Isometric
समरूपता,Isomorphism
समरूपी,isomorphous
isotherm,Isotherm
isotherm,Isothermal
समस्थानिक,Isotope
समस्थानिक,isotopic
समस्थानिक,Isotropic
वर्तुळाकार रेषा,isotropic line (=circular line)
समरूपता,Isotropy
पुनरावृत्ती,Iteration
आंतरिक अर्धसंवाहक,1-type (=intrinsic semiconductor )
जॅम इंटरफेरोमीटर,Jamin's interferometer
"धक्का, प्रतिक्षेप",Jerk
"जेट, डोके",Jet
जेट-रॉकेट प्रणोदन,jet and rocket propulsion
जे-जे जोडणी,j-j coupling
आनंदी वाकलेला,Jolly's balance
जूल-उष्णता,Joule heat
ज्युलमीटर,joule meter
जूल-थॉमसन प्रभाव,Joule-Thomson effect
जूल,joule (unit)
"कुदळ, उडी, बासरी",Jump
करार,junction
संगमाचे ठिकाण,junction point
योग्य अक्षर,just scale
"kesanidhi, निकटता",juxtaposition
"कॅलिडोस्कोप, कॅलिडोस्कोप",kaleidoscope
"कप्पा मेसन्स, के-मेसन्स",kappa meson (=k=meson)
कॅथोड,kathode (=Cathode)
घानायन,kation (=cation)
के-बँड,K-band
के-कॅप्चर,K-capture (=K-electron capture)
k-रिसेप्टर,K-capturer
केल्विन अंदाजे,Kelvin approximation
एकजिनसीपणाचे एकक,kernel of homomorphism
केर सेल,kerr cell
"किल्ली, पडदा, किल्ली",Key
"की बोर्ड, पडदा बार",key board
सुरुवातीचा स्वर,key note
की नाडी,key pulse
मुख्य संज्ञा,key word
प्रक्षेपण,Kick
प्रतिकार,kick back
किलो,Kilo
किलोज्युल,kilojoule (KJ)
किलोपारसेक,kiloparsec
किलोटन बॉम्ब,kiloton bomb
किनेमॅटिक,Kinematical
पूर्णपणे गतिमान,Kinematically
"गतीशील, गतिमान",Kinetic
गतिमानपणे,Kinetically
फ्रॅक्चर,Kink
klystron,klystron
तीक्ष्ण धार,knife edge
kruskal सीमा,Kruskal limit
थर्मोजेनिक,Kryogenic
लेबल,Label
"चिन्हांकित, कोरलेले, लेबल केलेले",Labelled
प्रयोगशाळा,Laboratory
शिडी,Ladar
घड्याळाच्या उलट दिशेने,Laevorotation
"घड्याळाच्या उलट दिशेने, डावी ध्रुवीयता",laevorotatory
पुढे आणि मागे,lag and lead
Lagrange प्रसारण,Lagrange's expansion
Lagrangianism,Laggrangian
कोकरू निर्मिती,Lamb shift
फळी बोर्ड,Lamina
पृष्ठीय प्लेट,lamina dorsalis
"पृष्ठभाग प्रवाह, पातळी प्रवाह",laminar flow
"प्लेटिंग, पॅनेल, लेव्हल, लेयर बाँड",laminate
स्तरीकरण,Laminating
लॅमिना,Lamination
"दिवा, दिवा",lamp
"काजल, दीप काजल",lamp black
lande-interval नियम,Lande's interval rule
लांडे विभाजन घटक,Lande splitting factor
लँडिंग,Landing
"सूक्ष्म घर्षण, लॅमिनेशन, पोशाख",lapping
larmore वारंवारता,Larmor frequency
larmore precession,Larmor precession
लेसर,Laser
लेझरायझेशन,Lasing
गुप्त,Latent
"पार्श्व, बाजूकडील, बाजूकडील",Lateral
"अक्षांश, अक्षांश",Latitude
"जाळी, जाळी",lattice
laue वर्ग,Laue class
प्रक्षेपण,Launcher
प्रक्षेपण,Launching
लाँच प्लॅटफॉर्म,launch pad
वस्तुमान गुणोत्तर कायदा,law of mass action
एकाधिक गुणोत्तर नियम,law of multiple proportion
"स्तर, स्तर",layer
एल-बँड,L-band
"आघाडी, आघाडी, आघाडी, आघाडी, आघाडी",Lead
पुढे,leading
"चुना, गळती (Cr.), Risen Line, च्यवन",Leak
"चघळणे, गंजणे, गळणे",Leakage
"किमान, किमान, किमान",Least
किमान गणना,least count (of a vernier)
कुंडीची तार,Lecher's wire
Leduc प्रभाव,Leduc effect
वैध ओम,legal ohm
- इलेक्ट्रॉन,L-electron
लांबीची मर्यादा,length contraction
वाढवणे,Lengthening
लेन्स,Lens
लेन्झचा कायदा,Lenz's law
सपाट बोगदा,Level
क्षैतिज उड्डाण,level flight
"समतल करणे, समतल करणे",Levelling
"क्षैतिज स्क्रू, लेव्हलिंग स्क्रू",levelling screw
आत्मविश्वास पातळी,level of confidence
महत्त्व पातळी,level of significance
"क्षैतिज पृष्ठ, सपाट पृष्ठ, समतुल्य पृष्ठ",level surface
"लीव्हर, लीव्हर",Lever
आभासी दोलन,Libration
"लिडर, लेझर इन्फ्रारेड रडार",Lidar
"आयुष्य, वय",Life
"लिफ्ट, लिफ्ट",lift
विमोचन क्षण,lift off
"लहान, प्रकाश, मंद, लहान, लहान, 6 प्रकाश",light
"समशीतोष्ण., प्रकाश",Lighting
वीज,Lightning
प्रकाश वर्ष प्रकाश वर्ष,light year
"एकसंध, एकसंध, एकसंध",Like
"मर्यादा, किरकोळ",Limit
"मर्यादा, मर्यादा, टोक",Limiting
वर्तमान मर्यादा,limiting magnitude (=magnitude ___limit)
"रेषा, रेषा, लंबवर्तुळाकार",Line
"रेखीय, रेखीय, रेखीय",Liner
रेखीयकरण,Linearisation
"एकसंधता, रेखीयता",linearity
"एकेरी, रेखीय",Linearly
ओळ संभाव्य,line drop
रेखीय अपूर्णता,line imperfection (onedimensional)
स्ट्रोक लाइन,line of percussion
रेखीय स्पेक्ट्रम,line spectrum
लाइन व्होल्टेज,line voltage
"बंध, तार, साखळी, ग्रंथी, दुवा",Link
द्रवीकरण,Liquefaction
द्रवरूप,Liquefied
द्रवरूप,liquefier
द्रवपदार्थ,Liquid
द्रव साठा,liquid bath
लिक्विड क्रिस्टल,liquid crystal
तरलता,liquidity
द्रव-चालित रॉकेट,liquid rocket
lisaju आकडेवारी,Lissajous figures
"यादी, यादी",List
"सूची, सूची",Listing
कचरा,litre
थेट कार्यक्रम,live programme
इलेक्ट्रिक वायर,live wire
"भार, भार, भार, भार, भार",load
चुंबक दगड,Loadstone
"स्थानिक, स्थानिक",localised
स्थानिक मॅक्सवेल,locally Maxwellian
"स्थान, स्थान, स्थान, स्थान, स्थान",Location
संलग्न दोष,locked dislocation
"तलाक, माल",lock in
"locus, locus",Locus
चुंबक दगड,Lodestone
लॉगरिदमिक,Logarithmic
तर्कशास्त्र,logic
वाजवी,logical
"लॉजिस्टिक्स, ऑपरेशन्स सायन्स",Logistics
लंडन वेंडरवाल आकर्षणे,London Van Der Waals attraction
रिमोट ट्रान्समिशन,long distance Transmission
"रेखांश, रेखांश",longitude
रेविनेचचे रेखांश,longitude of perihelion
"रेखांशाचा, रेखांशाचा",Longitudinal
लांब स्वर,long note
"loop, loop, loop (ed.), loop (v.), prasand",Loop
सैलपणे बांधलेले,loosely bound
"विरळ पॅक, पॅक",lossely packed
lorents fittsgerald आकुंचन,Lorentz Fitzgerald contraction
तोटा मुक्त ओळ,lossless line (=loss free line)
सडलेले डायलेक्ट्रिक,lossy dielectric
शक्ती,loudness (of sound)
"कमी दाबाचे क्षेत्र, नैराश्य",Low
"तिरस्कार, कमी",Lowering
"सर्वात कमी, सर्वात लहान",Lowest
निकृष्ट व्हॅक्यूम,low vaccum
प्रकाशमानता,luminance
संदीप्ती,Luminescence
तेजस्वी,Luminescent
ज्योत.,luminosity
"दीप, प्रदीपी, ज्योती-",luminous
चंद्र दिवस,lunar day
चंद्रग्रहण,lunar eclipse
चंद्र उपग्रह,lunar satellite
चंद्र टप्प्यात बदल,lunar variation
लक्स,lux
लिमन मालिका,Lyman series
स्थूल,Macro
स्थूल,Macroscopic
"मॅजिक लँटर्न, सचित्र कंदील",magic lantern
"माया क्रमांक, जादूचा क्रमांक, स्थायी क्रमांक",magic number
चुंबकीयदृष्ट्या,Magnetically
चुंबकीय,magnetic
चुंबकीय प्रतिरोधक,magnetic bottle
चुंबकीकरण,magnetisable
चुंबकीकरण,magnetisation
चुंबकत्व,magnetism
चुंबक थर्मल प्रभाव,magnetocaloric effect
चुंबक हायड्रोडायनामिक्स,Magnetohydro-dynamics
चुंबक हायड्रोस्टॅटिक्स,Magnetohydro-statics
मॅग्नेटोमीटर,Magentometer
मॅग्नेटन,Magneton
चुंबक मंडळ,Magnetosphere
स्थिर चुंबकत्व,magnetostatics
मॅग्नेट्रॉन रेक्टिफायर,magnetron rectifier
मोठे केलेली प्रतिमा,magnified image
भिंग,magnifier
"मोठे करणे, मोठे करणे",magnify
"भिंग, मोठेपणा-",magnifying
आवर्धक लेन्स,magnifying glass (magnifying lens)
"विशालता, विशालता",magnitude
मॅग्नॉन,Magnon
मुख्य बँड,main band
"मुख्य रस्ता, मुख्य मार्ग",Mainline
"मुख्य तार, मुख्य नळ",Mains
"देखभाल, पोषण, देखभाल",Maintenance
mayorana अर्क,Majorana effect
प्रमुख अक्ष,major axis
मुख्य दोष,major defect
बहुविध,majority
मास्टर टोन,major tone
संपर्क आणि खंडित,make and break
लवचिकता,malleability
कौशल्ये,manoeuvre
मॅन्युअल हाताळणी,mainpulation
ऑपरेटर,manipulator
मानवयुक्त फुगा,manned baloon
"बॅरोमीटर, मॅनोमीटर",Manometer
पॉलीहेड्रॉन,many body
माणूस माणूस वर्षे,man year
"सीमांत, सीमांत, सीमांत",Marginal
सीमांत एन्ट्रॉपी,marginal entropy
सुरक्षित परिसर,margin of safety
नाविक Dsuichak,mariner's compass
"गुण, गुण, गुण",Mark
मार्कर,Marker
maser,Maser
"मुखवटा, मुखवटा, आवरण",Mask
झाकणे,Masking
"वस्तुमान, वस्तुमान, मोठ्या प्रमाणात",Mass
वस्तुमान विपुलता,mass abundance
वस्तुमान गुणोत्तर प्रतिक्रिया,mass action
"वस्तुमान एकाग्रता, वस्तुमान एकाग्रता, वस्तुमान एकाग्रता, वस्तुमान विपुलता",mass concentration
वस्तुमान नुकसान,mass defect
मास्टर न्यूक्लियस,massive nucleus
वस्तुमान गती,mass motion
वस्तुमान प्रतिरोधकता,mass resistivity
"मास्टर प्लेट, मास्टर प्लेट",master plate
जुळणे,Match
जुळले,Matched
जुळणारे,Matching
"मॅट्रिक्स, मॅट्रिक्स, मॅट्रिक्स, मॅट्रिक्स",Matrix
"पदार्थ, पदार्थ",Matter
कमाल,Maxima
"सर्वोच्च, सर्वोच्च, सर्वोच्च, सर्वोच्च, सर्वोच्च",Maximum
जास्तीत जास्त परवानगी,maximum permissible
मॅक्सवेल-वोल्ट्समन वितरण कायदा,Maxwell-Boltz-mann distribution law
मॅक्सवेल वितरण,Mazwellian distribution
"मॅक्लिओड गेज, मॅक्लिओड गेज",Mc Leod guage
अर्थ,Mean
"म्हणजे मुक्त मार्ग, म्हणजे मुक्त मार्ग",mean free path
सरासरी वय मध्यम वय,mean life
म्हणजे आयुष्यभर,mean life time
बेड मोजा,Measure
"मोजणे, मोजणे, मोजणे",measurement
"शक्ती, यांत्रिक",mechanical
यांत्रिक फायदा,mechanical advantage
"बल विज्ञान, यांत्रिकी, यांत्रिकी",Mechanics
यांत्रिकीकरण,Mechanisation
"यंत्रणा, यांत्रिकी",Mechanism
"मध्यक, मध्य, मध्य, मध्य",Median
"स्थूल, गुरु, महा, स्पष्ट, नियुत (दशलक्षा)",Mega
मेगाक्युरी,Megacurie
मॅगोम,megohm
मॉसनर प्रभाव,Meissner effect
एम-इलेक्ट्रॉन,M-electron
"स्वर, ताल",melody
"वितळणे (adj.), वितळणे, वितळणे (ver.)",Melt
"वितळणे, वितळणे",Melting
द्रवणांक,melting point
"मेमरी, मेमरी सिस्टम",Memory
"meniscus, meniscus",Meniscus
"pariya, murial",Mercurial
"mercury-barometer, mercury-barometer",mercurial barometer
"पारडिक, मयुरनिक",Mercuric
मेरिडियन,meridian
गुणांक,merit (of coil)
गवंडी,Meson
"मासोनी पोल, युकावा पोल",mesonic potential well (=Yukawa potential well)
संदेश,Message
"धातू, मूलभूत पदार्थ",metal
"धातूकाम, धातूचे चित्रण",metallography
मेटाफिजिक्स,metaphysics
काटकसरी,metastable
उल्का,Meteorite
उल्का,Meteoritic
हवामानशास्त्रीय,meteorological
हवामानशास्त्रज्ञ,meteorologist
"मीटर पूल, मीटर पूल",meter bridge
"अंतर, मीटर",Metric
मिशेलसन इंटरफेरोमीटर,Michelson interferometer
microampere,microampere
सूक्ष्म विश्लेषण,micro analysis
मायक्रो-कॅनोनिकल संच,microcanonical assembly
मायक्रो कॅनॉनिकल समुदाय,microcanonical ensemble
सूक्ष्म सर्किट,Microcircuit
मायक्रो फिशर,Microcrack
मायक्रॉन,Micron
मायक्रोफोन,microphone
"मायक्रोफोटोग्राफ, मायक्रोस्कोप फोटो",Microphotograph
सूक्ष्म भौतिकशास्त्र,Microphysics
"सूक्ष्मदर्शक, सूक्ष्मदर्शक",Microscope
"सूक्ष्मदर्शक, सूक्ष्मदर्शक, सूक्ष्मदर्शक",microscopic
छान बाब,microscopic impurity
सूक्ष्मदर्शक,Microscopy
"मायक्रोस्टेट, मायक्रोस्टेट",microstate
मायक्रोटॉर,microtorr
सूक्ष्म लहर,microwave
मेरिडियन,mid-day
मधला,middle
येणारे आयन,migrating ion
मैल,mile
"आकाश गंगा, मिल्खा मेखला",milky way
मिलर निर्देशांक,Miller index
खनिजे,mineral
शॉर्ट सर्किट,miniature circuit
लहान करणे,Miniaturization
किमान मार्ग,minimal path
"सर्वात कमी, सर्वात कमी, सर्वात कमी, सर्वात कमी",minimum
सर्वात कमी आयनीकरण,minimum ionization
अल्पसंख्याक वाहक,minority carrier
अल्पसंख्याक उत्सर्जित करणारे,minority emitter
लहान टोन,minor tone
"कला, मिनिट, मिनिट",Minute
मारिचिका,Mirage
"आरसा, मुकूर",Mirror
"प्रतिप न्यूक्लियस, प्रतिप न्यूक्लियस",mirror nuclei
मिसळण्याची क्षमता,miscibility
न जुळलेल्या ओळी,mismatched lines
कुमेलोन,mismatching
"ओरिएंटियरिंग, टेली ओरिएंटेशन",misorientation
"क्षेपणास्त्रे, क्षेपणास्त्रे",Missile
अनुपस्थित इलेक्ट्रॉन,missing electron
गहाळ ओळी,missing line
असभ्यता,mistuning
"मिक्सर, मिक्सर, मिक्सर (व्यक्ती)",Mixer
एमके. s पद्धत,M.K.S. System
"हलवणे, हलवणे, हलवणे",mobile
पोर्टेबल अँटेना,mobile antenna (=portable antenna)
गतिशीलता,Modility
"पद्धत, पद्धत, प्रणाली, मोड, पॉलिमर, मोड, स्टेज, 8. मोड",Mode
विमानमंडन,Moderation
नियंत्रक,moderator
चमकणारी जाळी,moderator lattice
"बदल, रूपांतर, परिवर्तन",modification
रूपांतरित घातांकीय वक्र,modified exponential curve
"कनवर्टर, कनवर्टर, कॅलिब्रेटर",modifier
रूपांतरित करा,modify
मॉड्यूलर सर्किट,modular circuit
"संगीत, मोड्युलेटेड",modulated
"संगीत, मॉड्युलेशन",modulation
मॉड्युलेटर,Modulator
"मॉड्यूल, मॉड्यूलर",Module
"मापांक, मापांक",Modulus
झुंड प्रभाव,moire effect
ओलसर,Moisture
"gram molecular, molar, mole",Molar
"ग्राम आण्विकता, molarity",molarity
"ग्राम रेणू, तीळ",mole
आण्विक रेणू,Molecular
रेणू,Molecule
क्षण,Moment
क्षण हात,moment arm
क्षणिक,Momentary
आवेग,Momentum
मोनोअॅटॉमिक,monatomic (=monoatomic)
"मॉनिटर, मॉनिटर, डायनॅमिक विश्लेषक",Monitor
देखरेख,monitoring
मोनोक्रोमॅटिक,monochromatic
"monochromator, monochromator",monochromator
मोनोक्रोमॅटिक,Monochromic
नीरसपणा,monoclinic
मोनोक्युलर मायक्रोस्कोप,monocular microscope
सामोरजी,Monoenergetic
वेगवान,Monokinetic
"एकजिनसीपणा, एकसंधता",Monomorphism
monopolar,Monopole
मोनोक्युलर,monotonic
मोर्स की,Morse key
मोज़ेक-क्रिस्टल,mosaic crystal
"MOSFETs, मेटल ऑक्साइड सेमीकंडक्टर",Mosfet
बहुधा,most probable
आई क्रिस्टल,mother crystal
आकृतिबंध सूत्र,Motif-formula
अंतर रूपांतरण गती,motion
चित्रपट,motion picture
प्रेरक शक्ती,motivating force
मोटर,Motor
"माउंट, माउंट, धारक, आरोपकर्ता, टेकडी",Mount
"तोंड, तोंड",mouth
प्रमुख स्पीकर,mouth piece
एसपी संपर्ककर्ता,movable contact
एसपी संपर्ककर्ता,movable jockey
जंगम कप्पी,movable pully
चित्रपट,Movie
चित्रपट कॅमेरा,move camera
मोबाईल,Moving
एकाधिक छिद्र उपकरण,multiaperture device
बहुघटक,Multicomponent
अनेक केबल्स,multicore cable
मल्टीमीटर,Multimeter
polymath अमूर्तता,multiple absorption
"एकाधिक संपर्क, एकाधिक संपर्क",multiple contact
एकाधिक अनुनाद,multiple echo
मल्टी ionized,multiple ionised
मल्टीटास्किंग ऑपरेशन,multiple operation
एकाधिक प्रतिक्रिया,multiple reaction
एकाधिक प्रतिबिंब,multiple reflection
गुणाकार,multiplication
प्रचारात्मक प्रभाव,multiplicative collision
गुणाकार प्रभाव,multiplicative effect
गुणक,multiplicator
अनेकत्व,Multiplicity
गुणक,Multiplier
"गुणाकार, गुणाकार",multiply
"मल्टीस्टेज रॉकेट, मल्टीस्टेज रॉकेट",multistage rocket
"mu-meson,μ-meson",मु-(μ ) meson
"muon, mumason",Muon
muoni,Muonic
संगीत,music
"संगीत, संगीत",musical
स्वारा हरभरा,music scale
"परस्पर, परस्पर",Mutual
"दूरदृष्टी, मायोपिया",Myopia
"नखे, नखे",Nail
आणि पूरक,NAND
नॅनो,Nano
"नैसर्गिक, नैसर्गिक",Natural
नॉटिकल मैल,nautical mile
"ऑपरेशन्स, नेव्हिगेशन",Navigation
नेव्हिगेटर,Navigator
जवळचे,Nearest
नेबुला,Nebula
सुई यादी,needle
"नकारात्मक, नकारात्मक, नकारात्मक",Negative
उपेक्षणीय,Negligible
"शेजारचा बिंदू, शेजारचा बिंदू",neighbouring point
निऑन दिवा,neon-lamp
नेपच्यून,Neptune
सर्वात चांगला प्रभाव,Nernst effect
निव्वळ शुल्क,net charge
जाळी (सर्किट),network
नैमन विभव,Neumann's potential
मूडी,neutral
विरघळणारा अणू,neutral atom
तटस्थीकरण पत्रिका,neutralising coil
उदासीनता,neutrality
"नॉन-डिस्चार्ज मेसन, चार्जलेस मेसन",neutral meson
न्यूट्रिनो,Neutrino
न्यूट्रॉन,Neutron
बातम्या प्रसारित,Newscast
न्यूटनी,Neutonian
काढा,nicol
वेंट प्रिझम,nicol prism
निळी उष्णता,Niel temperature
बारीक धातू,noble metal
फिल्टर आकृती,nodal diagram
"नोड, पॉइंट, नोड पॉइंट, क्लीवेज पॉइंट, फिल्टरेशन पॉइंट, ड्रॉप पॉइंट",nodal point
"नोड, नोड, पाईप",Node
"आवाज, आवाज",Noise
शून्य लोड स्थिती,no-load condition
शोषून न घेणारे माध्यम,non-absorbing medium
मुळसंख्या,Non-additive number
प्रतिष्ठा,non-classical
नॉन-कुलंब स्कॅटरिंग,non-coulomb scattering
दूषित,non-degenerate
अविनाशी,non destructive
ऊर्जा संवर्धन,Non-dissipative
अनिलेक्ट्रॉनी,non electronic
नॉन-हायड्रोजन प्रणाली,non-hydrogen like system
अपूर्णांक संख्या,non-integral
निनावी संपर्क,non ohmic contact
न विभाज्य जाळी,non primitive lattice
संधीसाधू,non-rectifying
नातेवाईक नसलेले,non-relativistic
अलौकिक,non-sinusoidal
सुपर कंडक्टर,non-superconductor
नॉन-ट्रान्झिशनल घटक,non-transition element
असमान अभिसरण,non-uniform convergence
शून्य नसलेली फिरकी,non-zero spin
किंवा पूरक,NOR
सामान्य प्रवेग,normal acceleration
"उत्तेजित अणू, सामान्य अणू",normal atom
"सामान्य, सामान्य, सामान्य",Normal
सामान्यीकरण,Normalization
सामान्य चुंबकत्व,normal permeability
मानक दबाव,normal pressure
मानक तापमान,normal temperature
साधा geman triad,normal Zeeman triplet
उत्तर द्या,North
"nasa, नाकपुड्या, नाक",nose
"नोटेशन, नोटेशन, नोटेशन पद्धत, नोटेशन पद्धत",Notation
स्वर,Note
गेट नाही गेट नाही,NOT gate
चंकी,nozzle
"आण्विक, आण्विक",nuclear
"न्यूक्लियस ऑर्गन, न्यूक्लियस एग्रीगेट",nuclear apparatus
अणुबॉम्ब अणुबॉम्ब,nuclear bomb
आण्विक स्फोट,nuclear explosion
"आण्विक आयसोमेरिझम, आण्विक अणुभट्टी",nuclear isomierism
आण्विक पातळी आण्विक ऊर्जा पातळी,nuclear level
परमाणु अणुभट्टी अणुभट्टी,nuclear reactor
परमाणु प्रजाती परमाणु प्रजाती,nuclear species
"आण्विक फिरकी, आण्विक फिरकी",nuclear spin
न्यूक्लिएशन,Nucleation
न्यूक्लिओन,Nucleon
"केंद्रक, केंद्रक, केंद्रक",Nucleus
शून्य,Null
शून्य विक्षेपण स्थिती,null point
संख्यात्मक छिद्र,numerical aperture
संख्यात्मक आरक्षण,numerical content
"वस्तू, शरीर, वस्तू",Object
"उद्देश (v.), उद्दिष्ट, उद्दिष्ट (सं.)",objective
तिरकस,oblique
"वेधशाळा, वेधशाळा",observatory
निरीक्षण केले,Observed
निरीक्षक,observer
स्थापना क्रमांक,occupation number
अष्टचंद्रीय,Octagonal
अष्टचंद्रीय,octahedral
"अष्टक, अष्टक",octave
विषम,odd
केंद्राभिमुख,Off-centre
वर कर्ण,off-diagonal
एक्झॉस्ट लोड,off load
ओम,ohm
ओमी,ohmic
ओनसागर चालकता समीकरण,Onsager conductivity equation
"अपारदर्शक, शामक",opacifier
अपारदर्शकता,Opacimeter
"अपारदर्शकता, अपारदर्शकता",Opacity
"दुधाळपणा, दुधाळपणा, उपलब्धता",Opalescencee
"अपारदर्शक, अपारदर्शक",opaque
"ऑपरेटर, ऑपरेशन",Operating
"ऑपरेटर, ऑपरेटर, ऑपरेटर",Operator
विरोधक,Opposing
"विरुद्ध, विरुद्ध",opposite
"ऑप्टिकल, व्हिज्युअल",Optic
"व्हिज्युअल, ऑप्टिकल, ऑप्टिकल",Optical
ध्रुवीयता,optical acitivity
