Assamese,Gujarati
পেলেটিনেট,પેલેટિનેટ
কল-পাত,તાડ-પાન
পাম দেওবাৰ,પામ રવિવાર
পেনেগিৰিষ্ট,પેનેગિરિસ્ટ
ত্ৰাস,ગભરાટ
ত্ৰাস,ગભરાટ
আতংক-মংগাৰ,ગભરામણ કરનાર
পোপৰ পদ,પોપસી
পোপৰ পদ,પોપસી
পোপৰ পদ,પોપસી
পোপৰ পদ,પોપસી
পোপৰ ম&#39;হ,પાપલ બળદ
পোপবাদ,પોપવાદ
পোপবাদ,પોપવાદ
পোপবাদী,પોપલિસ્ટ
পোপৰ ৰাজ্য,પાપલ રાજ્ય
পেপিজম (=পেপিষ্ট্ৰি),પેપિઝમ (=પેપિસ્ટ્રી)
পেপিষ্ট,પેપિસ્ટ
পেপিৰাছ,પેપિરસ
দৃষ্টান্ত,ઉપમા
পেৰামাউণ্ট,પેરામાઉન્ટ
Paramountcy (=পৰম শক্তি),સર્વોપરીતા (= સર્વોપરી શક્તિ)
পেৰামাউণ্ট লেডী,સર્વોપરી મહિલા
পৰম প্ৰভু,સર્વોપરી સ્વામી
পাৰ্চমেণ্ট,ચર્મપત્ર
পাৰ্চমেণ্ট,ચર્મપત્ર
পাৰ্চমেণ্ট,ચર્મપત્ર
ক্ষমা কৰিব,ક્ષમા
পাৰ্লিছ,વાર્તાલાપ
পাৰ্লিছ,વાર્તાલાપ
সংসদ (=সংসদ),સંસદ (=સંસદ)
সংসদ,લોકસભા
সংসদ,લોકસભા
সংসদ,લોકસભા
সংসদ আইন,સંસદ અધિનિયમ
সংসদ সদস্য,સંસદસભ્ય
সংসদ সদস্য,સંસદસભ્ય
সংসদীয় এজেণ্ট,સંસદીય એજન્ટ
পাৰ্নেলিজম,પાર્નેલિઝમ
পেৰ’ল,પેરોલ
পেৰ’ল,પેરોલ
পেৰিচাইড,પેરિસાઈડ
পেৰিচাইড,પેરિસાઈડ
পাৰ্টিছান,પક્ષપાતી
পাৰ্টিছান,પક્ષપાતી
পাৰ্টিছান,પક્ષપાતી
উত্তীৰ্ণ,પાસ
পাছ ৱৰ্ড (=watch word),પાસ શબ્દ (=વોચ શબ્દ)
পেট্ৰিয়াৰ্ক,પિતૃસત્તાક
পিতৃপুৰুষসকল,પિતૃઓ
পেট্ৰিচিয়ান,પેટ્રિશિયન
পৈতৃকত্ব,દેશભક્તિ
পেক্স ব্ৰিটানিকা,પેક્સ બ્રિટાનિકા
পেক্স ৰোমানা,પેક્સ રોમાના
বংশবৃক্ষ,વંશાવલિ
বংশবৃক্ষ,વંશાવલિ
বংশবৃক্ষ ব্যক্তি,વંશાવલિ વ્યક્તિ
সহকৰ্মী,પીઅર
সহকৰ্মী,પીઅર
পিৰেজ,પીરેજ
পিৰেজ,પીરેજ
পিৰেজ,પીરેજ
আয়াৰলেণ্ডৰ সমনীয়া,આયર્લેન્ડના સાથીદારો
স্কটলেণ্ডৰ সমনীয়া,સ્કોટલેન્ડના સાથીદારો
উপদ্বীপীয় অভিযান,દ્વીપકલ્પ ઝુંબેશ
উপদ্বীপীয় যুদ্ধ,દ્વીપકલ્પ યુદ્ધ
পেনেণ্ট,પેનન્ટ
জনসাধাৰণৰ চনদ (=ৰাষ্ট্ৰীয় চনদ),પીપલ્સ ચાર્ટર (=રાષ્ટ્રીય ચાર્ટર)
জনমূখ (=জনপ্ৰিয় ফ্ৰণ্ট),લોકોનો મોરચો (=લોકપ્રિય મોરચો)
পাৰ্ফিডি,બેફામ
সময়কাল,સમયગાળો
সময়কাল,સમયગાળો
পেৰিফেৰী,પરિઘ
স্থায়ী বন্দোবস্ত,કાયમી સમાધાન
চিৰন্তন ফিফ,શાશ્વત જાગીર
ফালানক্স,ફાલેન્ક્સ
ফালানক্স,ફાલેન્ક્સ
ফ্ৰাউন,ફેરો
চিত্ৰচিত্ৰ,પિક્ટોગ્રામ
পিক্টোগ্ৰাফ,પિક્ટોગ્રાફ
পিক্টোগ্ৰাফ,પિક્ટોગ્રાફ
তীৰ্থযাত্ৰী,યાત્રાળુ
তীৰ্থযাত্ৰী পিতৃসকল,યાત્રાળુ પિતા
লুটপাত,લૂંટ
লুটপাত,લૂંટ
স্তম্ভ,સ્તંભ
স্তম্ভ আদেশ (অশোকৰ),સ્તંભના આજ્ઞાઓ (અશોકના)
স্তম্ভ আদেশ (অশোকৰ),સ્તંભના આજ્ઞાઓ (અશોકના)
স্তম্ভ আদেশ (অশোকৰ),સ્તંભના આજ્ઞાઓ (અશોકના)
পাইৰেট,ચાંચિયો
পাইৰেট,ચાંચિયો
পিটচড যুদ্ধ,પીચ યુદ્ધ
পটভূমি,પ્લોટ
পলিছ,પોલિસ
পলিছ,પોલિસ
পলিটাৰ্চ,પોલિટાર્ક
ৰাজনৈতিক এজেন্ট,પોલિટિકલ એજન્ટ
ৰাজনৈতিক আশ্ৰয়,રાજકીય આશ્રય
ৰাজনৈতিক আৱাসী,રાજકીય નિવાસી
ৰাজনৈতিক সন্ত্ৰাসবাদ,રાજકીય આતંકવાદ
ভোটগ্ৰহণ কৰ,મતદાન કર
পণ্টুন,પોન્ટૂન
প্ৰধানমন্ত্ৰী,પ્રીમિયર
প্ৰধানমন্ত্ৰী,પ્રીમિયર
প্ৰিমিয়াৰ লীগ,પ્રીમિયરશિપ
ৰাষ্ট্ৰপতিত্ব,પ્રમુખપદ
ৰাষ্ট্ৰপতিত্ব,પ્રમુખપદ
ৰাষ্ট্ৰপতি,રાષ્ટ્રપતિ
ৰাষ্ট্ৰপতি,રાષ્ટ્રપતિ
প্ৰেচিডিয়াম,પ્રેસિડિયમ
প্ৰধানমন্ত্ৰী,પ્રધાન મંત્રી
প্ৰাইমোজেনিচাৰ,પ્રિમોજેનિચર
প্ৰিন্স,રાજકુમાર
প্ৰিন্স,રાજકુમાર
প্ৰিন্স বিচপ,પ્રિન્સ બિશપ
প্ৰিন্স কনচৰ্ট,પ્રિન્સ કોન્સોર્ટ
প্ৰিন্স ৰিজেণ্ট,પ્રિન્સ રીજન્ટ
পিন্স ৰেগনেণ্ট,પિન્સ રેગ્નન્ટ
ৰাজকুমাৰী ৰিজেণ্ট,પ્રિન્સેસ રીજન્ટ
ৰাজকুমাৰী ৰয়েল,પ્રિન્સેસ રોયલ
প্ৰিন্সিপালিটি,હુકુમત
প্ৰিন্সিপালিটি,હુકુમત
প্ৰিন্সিপালিটি,હુકુમત
পুৰষ্কাৰ,ઇનામ
পুৰষ্কাৰ,ઇનામ
পুৰস্কাৰৰ ধন,ઈનામની રકમ
পেছাদাৰী সৈনিক,વ્યવસાયિક સૈનિક
প্ৰতিশ্ৰুতি,વચન
প্ৰমন্টৰী দুৰ্গ,પ્રોમોન્ટરી કિલ્લો
প্ৰটেক্টৰেট,સંરક્ષક
প্ৰটেক্টৰেট,સંરક્ષક
প্ৰটেক্টৰেট,સંરક્ષક
Protégé,પ્રોટેજી
উৎপত্তিস্থল,ઉત્પત્તિ
উৎপত্তিস্থল,ઉત્પત્તિ
প্ৰভেনেন্স ব্যৱস্থা,પ્રોવેન્સ સિસ્ટમ
জিয়নিষ্ট সমৰ্থক,ઝાયોનિસ્ટ તરફી
ৰাজহুৱা শত্ৰু,જાહેર દુશ્મન
ৰাজহুৱা শত্ৰু,જાહેર દુશ્મન
বিৰাম চিহ্ন,વિરામચિહ્નો
পুনিক যুদ্ধ,પ્યુનિક યુદ્ધો
পিউৰিটান,પ્યુરિટન
পুচ্চ,પુશ
কোৱাড্ৰিগা,ક્વાડ્રિગા
চতুৰ্ভুজ মিত্ৰতা,ચારગણું જોડાણ
কোৱাকাৰ,ક્વેકર
ৰাণী,રાણી
ৰাণী কনচৰ্ট,રાણીની પત્ની
ৰাণী বিধৱা,રાણી દાવેદાર
কুইনডম,ક્વીનડમ
কুইনডম,ક્વીનડમ
ৰাণী মা,રાણી માતા
ৰাণী ৰাজত্ব কৰা,રાજવી રાણી
কুইছলিং,ક્વિસલિંગ
কুইছলিং,ક્વિસલિંગ
ভাড়া এৰি দিয়ক,ભાડું છોડો
কুইভাৰ,ધ્રુજારી
Quo warranto,વોરન્ટો
জাতি,રેસ
বৰ্ণবাদী আধিপত্য,વંશીય સર્વોપરિતા
ৰেক,રેક
ৰেক,રેક
অভিযান,દરોડો પાડ્યો
অভিযান,દરોડો પાડ્યો
ৰেমপাৰ্ট,રેમ્પાર્ટ
ৰেমপাৰ্ট,રેમ્પાર્ટ
ৰেনছাক,લૂંટફાટ
মুক্তিপণ,ખંડણી
মুক্তিপণ,ખંડણી
ৰেভেজ,તબાહી
ৰেভেজ,તબાહી
ৰাজ্য,ક્ષેત્ર
ৰিয়াৰ গাৰ্ড,પાછળનો રક્ષક
ৰিয়াৰ গাৰ্ডৰ একচন,પાછળના રક્ષકની ક્રિયા
বিদ্ৰোহী,બળવાખોર
বিদ্ৰোহ,બળવો
বিদ্ৰোহৰ স্বীকৃতি,બળવાની માન્યતા
পুনৰ পৰিবাহী,રીકન્ડક્શન
গোপনীয়তা,રિકોનિસન્સ
পুনৰ্গঠন,પુનઃનિર્માણ
নথিভুক্ত,રેકોર્ડ
ৰেকৰ্ড অফিচ,રેકોર્ડ ઓફિસ
অৱসৰৰ অভিলেখ,રેકોર્ડ નિવૃત્તિ
ৰঙা চাৰ্ট,લાલ શર્ટ
সংস্কাৰ,સુધારણા
শৰণাৰ্থী,શરણાર્થી
ৰেগালিয়া,રેગાલિયા
ৰেগালিয়া,રેગાલિયા
ৰেগালিয়া,રેગાલિયા
ৰিজেন্সি,રીજન્સી
ৰিজেণ্ট,કારભારી
ৰিজেণ্ট কুইন,કારભારી રાણી
ৰেজিচাইড,રેજીસાઈડ
ৰেজিচাইড,રેજીસાઇડ્સ
শাসন ব্যৱস্থা,શાસન
শাসন ব্যৱস্থা,શાસન
অঞ্চল,પ્રદેશ
ৰেগনাল বছৰ,શાસન વર્ષ
ৰেগনেণ্ট,રેગ્નન્ટ
ৰেগনাম,રેગ્નમ
ৰাইচ,રીક
ৰাজত্ব কৰক,શાસન
ৰাজত্ব কৰক,શાસન
ৰাজত্ব কৰা পৰিয়াল,રાજ પરિવાર
আতংকৰ ৰাজত্ব,આતંકનું શાસન
আতংকৰ ৰাজত্ব,આતંકનું શાસન
শক্তিশালী কৰক,મજબૂત કરો
শক্তিবৰ্ধক,મજબૂતીકરણ
পুনৰ নিযুক্তি,પુનઃસ્થાપન
পুনৰ বিনিয়োগ কৰক,ફરીથી રોકાણ કરો
ৰিলে পোষ্ট,રિલે પોસ્ટ
ৰিলেৰ পথ,રિલે માર્ગ
ৰিলে ব্যৱস্থা,રિલે સિસ્ટમ
মুক্তি দিয়া,પ્રકાશન
মুক্তি দিয়া,પ્રકાશન
ত্যাগ,ત્યાગ
ত্যাগ,ત્યાગ
ৰেপাৰ্টৰী (=ইনভেণ্টৰী),રેપર્ટરી (= ઇન્વેન્ટરી)
ভঁৰাল,ભંડાર
ভঁৰাল,ભંડાર
ৰিপাব্লিক,પ્રજાસત્તાક
গণৰাজ্য দিৱস,ગણતંત્ર દિવસ
পুনৰ লিপিবদ্ধ কৰক,રીસ્ક્રીપ્ટ
পুনৰ লিপিবদ্ধ কৰক,રીસ્ક્રીપ્ટ
বাসিন্দা,રહેવાસી
পুনৰুদ্ধাৰ,પુનઃસ્થાપન
পুনৰুত্থান,પુનરુત્થાન
পুনৰুত্থান,પુનરુત્થાન
পশ্চাদপসৰণ,પીછેહઠ
ওলোটা (এটা মুদ্ৰাৰ),ઊલટું (સિક્કાનું)
বিদ্ৰোহ,બળવો
বিপ্লৱ,ક્રાંતિ
"বিপ্লৱ, ফৰাচী","ક્રાંતિ, ફ્રેન્ચ"
বিপ্লৱ গৌৰৱময়,ક્રાંતિ ભવ્ય
"বিপ্লৱ, ঔদ্যোগিক","ક્રાંતિ, ઔદ્યોગિક"
ৰাইজিং,રાઇઝિંગ
পচি যোৱা-বৰো,રોટન-બરો
ৰাফ ৰাইডাৰ,રફ રાઇડર્સ
ঘূৰণীয়া মূৰ,રાઉન્ડ-હેડ્સ
ৰাউট,રાઉટ
ৰয়েল দৰ্শক,રોયલ પ્રેક્ષકો
ৰয়েল চাৰ্টাৰ,રોયલ ચાર્ટર
ৰয়েল ক্ৰেষ্ট,રોયલ ક્રેસ્ટ
ৰয়েল ক্ৰেষ্ট,રોયલ ક્રેસ્ટ
ৰয়েল ডিক্রী,રોયલ હુકમનામું
ৰুব্ৰীক,રૂબ્રિક
ধ্বংসাৱশেষ,ખંડેર
দৌৰবিদ,દોડવીર
ভেঙুচালি কৰা,તોડફોડ
ছাবেৰ,સાબર
চেব্ৰেছ,સાબર્સ
ত্যাগ,બલિદાન
ত্যাগ,બલિદાન
ত্যাগ,બલિદાન
নিৰাপদ আচৰণ,સલામત આચરણ
সুৰক্ষা,સેફગાર્ડ
সুৰক্ষা,સેફગાર્ડ
সুৰক্ষাৰ কৰ্তব্য,સુરક્ષા ફરજો
চেলি,સેલી
চেলি-পৰ্ট,સેલી-બંદર
ৰাজদণ্ড,રાજદંડ
স্কিমিটাৰ,સ્કીમિટર
দ্বিতীয় বাগিচা,બીજી એસ્ટેટ
পন্থা,સંપ્રદાય
পন্থা,સંપ્રદાય
বাজেয়াপ্ত,જપ્તી
বাজেয়াপ্ত,જપ્તી
চেনেট,સેનેટ
চেনেট,સેનેટ
চেনেট,સેનેટ
চেনেট,સેનેટ
Serf (=bordar বা villein),નોકર (=બોર્ડર અથવા વિલિન)
Serf (=bordar বা villein),નોકર (=બોર્ડર અથવા વિલિન)
দাসত্ব (serfhood বা serfage),સર્ફડમ (સર્ફહુડ અથવા સર્ફેજ)
দাসত্ব (serfhood বা serfage),સર્ફડમ (સર્ફહુડ અથવા સર્ફેજ)
ছাঁ ৰজা,છાયા રાજા
জাহাজৰ ধন,શિપ મની
শ্বক সৈন্য (=ধুমুহা সৈন্য),શોક ટુકડીઓ (= તોફાન ટુકડીઓ)
চুটি সংসদ,ટૂંકી સંસદ
স্কিমিছ,અથડામણ
দাস,ગુલામ
দাসত্ব,ગુલામી
দাসত্ব,ગુલામી
সৈনিক ৰাষ্ট্ৰনেতা,સૈનિક રાજનેતા
বৰশী,ભાલા
বৰশীৰ মূৰ,ભાલા-માથું
গোলক,ગોળાકાર
স্ফ্ৰেজিষ্টিকছ,સ્ફ્રાજીસ્ટિક્સ
ব্যৱস্থা নষ্ট কৰে,સિસ્ટમ બગાડે છે
স্কোৱায়াৰ,સ્ક્વેર
স্কোৱায়াৰ,સ્ક્વેર
স্কুয়াৰআৰ্চি,સ્ક્વેરઆર્કી
স্কুয়াৰআৰ্চি,સ્ક્વેરઆર્કી
মানদণ্ড,ધોરણ
ষ্টেণ্ডাৰ্ড-বাহক,ધોરણ-વાહક
থিয় হৈ থকা সেনাবাহিনী,સ્થાયી સૈન્ય
ষ্টেণ্ডিং অৰ্ডাৰ,સ્ટેન્ડિંગ ઓર્ડર
ষ্টেণ্ডিং অৰ্ডাৰ,સ્ટેન્ડિંગ ઓર્ડર
ৰাষ্ট্ৰনেতা,સ્ટેટ્સમેન
শিলৰ শিলালিপি,સ્ટોન શિલાલેખ
ধুমুহাৰ সৈন্য,તોફાન ટુકડીઓ
কৌশল,સ્ટ્રેટેજમ
কৌশল,વ્યૂહરચના
কৌশল,વ્યૂહરચના
কৌশল,વ્યૂહરચના
ষ্ট্ৰেট’ক্ৰেচি,સ્ટ્રેટોક્રસી
বিবাদ,ઝઘડો
বিবাদ,ઝઘડો
শক্তিশালী ধৰি ৰখা,મજબૂત પકડ
শক্তিশালী ধৰি ৰখা,મજબૂત પકડ
সহযোগী টেলায়েন্স,પેટાકંપની ટેલિઅન્સ
উত্তৰাধিকাৰ,ઉત્તરાધિકાર
উত্তৰাধিকাৰী,અનુગામી
ভোটাধিকাৰ,મતાધિકાર
ভোটাধিকাৰী,મતાધિકારવાદી
চুলতানত্ব,સલ્તનત
চুলতানত্বৰ যুগ,સલ્તનત સમયગાળો
সমৰ্পণ,શરણાગતિ
চুজেৰেইন,સુઝેરેન
চুজেৰেইন ৰাজ্য,સુઝેરેન રાજ્ય
তৰোৱালধাৰী,તલવારબાજ
টামমানী ছ&#39;চাইটি,તમ્માની સોસાયટી
টেম্পাৰড তৰোৱাল,ટેમ્પર્ડ તલવાર
ভাড়াতীয়া,ભાડૂત
ভাড়াতীয়া,ભાડૂત
অঞ্চল,પ્રદેશ
অঞ্চল,પ્રદેશ
টেৰিটৰী চৰকাৰ,પ્રદેશ સરકાર
সন্ত্ৰাসবাদ,આતંકવાદ
তৃতীয় বাগিচা,ત્રીજી એસ્ટેટ
তিনিটা বাগিচা,ત્રણ વસાહતો
টোল,ટોલ
টোল হাউচ,ટોલ હાઉસ
সমাধিস্থল,કબર
ট&#39;ৰী,ટોરી
টটেম,ટોટેમ
টাৱাৰ,ટાવર
টাৱাৰ,ટાવર
বিজয়ৰ টাৱাৰ,વિજય ટાવર
বিশ্বাসঘাতক,દેશદ્રોહી
বিশ্বাসঘাতকতা,વિશ્વાસઘાત
দেশদ্ৰোহ,રાજદ્રોહ
সন্ধি,સંધિ
যুদ্ধৰ দ্বাৰা পৰীক্ষা (=যুদ্ধৰ দ্বাৰা ট্ৰেইল),યુદ્ધ દ્વારા અજમાયશ (= લડાઇ દ્વારા પગેરું)
শ্ৰদ্ধাঞ্জলি,શ્રદ્ધાંજલિ
শ্ৰদ্ধাঞ্জলি,શ્રદ્ધાંજલિ
শ্ৰদ্ধাঞ্জলি ভূমি,શ્રદ્ધાંજલિ જમીન
ট্ৰিপল এলায়েন্স,ત્રિવિધ જોડાણ
ট্ৰিপল এণ্টেণ্ট,ટ્રિપલ entente
জয়লাভ,વિજય
জয়লাভ,વિજય
অস্থিৰতা,ગરબડ
অত্যাচাৰী হত্যা,જુલમી હત્યા
অত্যাচাৰী হত্যা,જુલમી હત્યા
অত্যাচাৰ,જુલમ
অত্যাচাৰ,જુલમ
অত্যাচাৰী,જુલમી
উহলান,ઉહલાન
উকাচে,ઉકાસે
উকাচে,ઉકાસે
উলেমা,ઉલેમા
আলটিমেটাম,અલ્ટીમેટમ
আলটিমেটাম,અલ્ટીમેટમ
ককাক ছেম,અંકલ સેમ
আণ্ডাৰ-কিং,અન્ડર-કિંગ
ইউনাইটেড আইৰিছমেন,યુનાઇટેડ આઇરિશમેન
যুক্তৰাষ্ট্ৰ,સંયુક્ત રાષ્ટ્રો
সংযুক্ত প্ৰভিন্স,સંયુક્ત પ્રાંતો
সংযুক্ত প্ৰভিন্স,સંયુક્ત પ્રાંતો
ইউনিভেলেটেড দুৰ্গ,અવિશ્વસનીય કિલ્લો
সাৰ্বজনীন ৰজা,સાર્વત્રિક રાજા
সাৰ্বজনীন ভোটাধিকাৰ,સાર્વત્રિક મતાધિકાર
বিদ্ৰোহ,બળવો
দখল কৰা,હડપચી
দখলদাৰী,હડપ કરનાર
ইউটোপিয়া,યુટોપિયા
ভাণ্ডাল,તોડફોડ
ভাঙি-ছিঙি পেলোৱা,તોડફોડ
ভ্যানগাৰ্ড,વેનગાર્ડ
ভ্যানগাৰ্ড,વાનગાર્ડ
ভ্যানগাৰ্ড,વેનગાર્ડ
ভাৰংগিয়ান,વરાંજીયન
ভাৰংগিয়ান গাৰ্ড,વરાંજિયન રક્ષક
ভেছাল,વાસલ
ভেছাল,વાસલ
ভেছাল অৱস্থা,વાસલ રાજ્ય
ভেটিকান কাউন্সিল,વેટિકન કાઉન્સિલ
পাত্ৰ,વહાણ
পাত্ৰ,વહાણ
পাত্ৰ,વહાણ
উপ-ৰজা,ઉપ-રાજા
ভাইচৰয়,વાઇસરોય
ভাইচৰয়লিটি=ভাইচৰয়শ্বিপ,વાઇસરોયલ્ટી = વાઇસરોયશિપ
ভিক্টৰ,વિક્ટર
বিজয়,વિજય
ভিলেইন,વિલેન
জলপথে গমন,સફર
দুৰ্বল দুৰ্গ,સંવેદનશીલ ગઢ
ৱাল পেইন্টিং,વોલ પેઇન્ટિંગ
ৱাল পেইন্টিং,વોલ પેઇન્ટિંગ
যুদ্ধ,યુદ્ધ
যুদ্ধ-প্ৰভু,યુદ્ધ-સ્વામી
যোদ্ধা,યોદ્ધા
যোদ্ধা,યોદ્ધા
যোদ্ধা,યોદ્ધા
যুদ্ধজাহাজ,યુદ્ધ જહાજ
ৱাচ-ৱৰ্ড,વૉચ-વર્ડ
কল্যাণকামী ৰাষ্ট্ৰ,કલ્યાણ રાજ્ય
কল্যাণমূলক কাম,કલ્યાણ કાર્ય
হুইগ,વ્હિગ
বগা পতাকা,સફેદ ધ્વજ
বগা মানুহৰ বোজা,વ્હાઇટમેનનો બોજ
বিশ্ব সাম্ৰাজ্য,વિશ્વ સામ્રાજ્ય
বিশ্ব আন্দোলন,વિશ્વ ચળવળ
বিশ্ব ৰাজনীতি,વિશ્વ રાજકારણ
বিশ্ব শক্তি,વિશ્વ શક્તિ
বিশ্বযুদ্ধ,વિશ્વ યુદ્ધ
ৰেকাৰ,Wreeker
ধ্বংসাত্মক সংশোধনী,બરબાદીનો સુધારો
জেনেলাচিছ,ઝેનેલેસિસ
বিদেশী ঘৃণা,ઝેનોફોબિયા
য়েংকি,યાન્કી
হালধীয়া জেকেট,પીળો જેકેટ
হালধীয়া মানুহ,પીળો માણસ
হালধীয়া বিপদ,પીળો જોખમ
হালধীয়া প্ৰেছ,યલો પ્રેસ
যুৱ তুৰ্কী,યંગ ટર્ક્સ
জিউছ,ઝિયસ
জায়নিজম,ઝાયોનિઝમ
জৰদস্তি ধৰ্ম,પારસી ધર્મ
