Tamil,Punjabi
கிலோ பிட்,ਕਿਲੋ ਬਿੱਟ
முடிச்சு,ਗੰਢ
அறிவு சார்ந்த தகவல் சேவைகள்,ਗਿਆਨ ਅਧਾਰਤ ਜਾਣਕਾਰੀ ਸੇਵਾਵਾਂ
அறிவு தேடல்,ਗਿਆਨ ਦੀ ਖੋਜ
அறிவு தேடல் தரவுத்தளம்,ਗਿਆਨ ਖੋਜ ਡੇਟਾਬੇਸ
அறிவு பொறியியல்,ਗਿਆਨ ਇੰਜੀਨੀਅਰਿੰਗ
அறிவு மேலாண்மை,ਗਿਆਨ ਪ੍ਰਬੰਧਨ
அறிவு பணியாளர்,ਗਿਆਨ ਕਰਮਚਾਰੀ
லான் அடாப்டர்,ਲੈਨ ਅਡਾਪਟਰ
"1.LAN சர்வர், 2.LAN சர்வர்","1.LAN ਸਰਵਰ, 2.LAN ਸਰਵਰ"
LAN பணியிடம்,LAN ਕੰਮ ਵਾਲੀ ਥਾਂ
கிடைமட்ட படம்,ਖਿਤਿਜੀ ਤਸਵੀਰ
"1.கிடைமட்ட படம், 2.நிலப்பரப்பு","1. ਹਰੀਜੱਟਲ ਚਿੱਤਰ, 2. ਲੈਂਡਸਕੇਪ"
மொழி,ਭਾਸ਼ਾ
மொழி பயிற்றுவிப்பாளர்,ਭਾਸ਼ਾ ਸਿੱਖਿਅਕ
மொழி செயலி,ਭਾਸ਼ਾ ਪ੍ਰੋਸੈਸਰ
"1.மொழி மாற்றுபவர், 2.மொழி மொழிபெயர்ப்பாளர்","1.Language Transferr, 2.Language Translator"
மடிக்கணினி,ਲੈਪਟਾਪ
விரிவான ஒருங்கிணைப்பு (LSI),ਵਿਆਪਕ ਏਕੀਕਰਣ (LSI)
வெகுஜன ஒருங்கிணைப்பு (LSI),ਪੁੰਜ ਏਕੀਕਰਣ (LSI)
லேசர்,ਲੇਜ਼ਰ
லேசர் அச்சுப்பொறி,ਲੇਜ਼ਰ ਪ੍ਰਿੰਟਰ
கடைசி உள்ளீடு முதல் வெளியீடு (LIFO),ਆਖਰੀ ਇਨਪੁਟ ਪਹਿਲਾ ਅੰਕ (LIFO)
அடுக்கு,ਪਰਤ
"வரைபடம், தளவமைப்பு","ਖਾਕਾ, ਖਾਕਾ"
"1. இலைகள், 2. இலைகள், 3. கடிதம்","1. ਪੱਤੇ, 2. ਪੱਤੇ, 3. ਪੱਤਰ"
இலை முனை,ਪੱਤਾ ਨੋਡ
இலைப்புள்ளி,ਪੱਤਾ ਸਪਾਟ
குத்தகை,ਲੀਜ਼
"1.லீஸ் சேனல், 2.லீஸ் சிஸ்டம்","1.ਲੀਜ਼ ਚੈਨਲ, 2.ਲੀਜ਼ ਸਿਸਟਮ"
"1.கோடு,2.லீஷ் லைன்","1.ਲਾਈਨ, 2.ਲੀਸ਼ ਲਾਈਨ"
குறைந்தபட்ச அர்த்தமுள்ள பிட் ஷெல்.எஸ்பி),ਘੱਟੋ-ਘੱਟ ਅਰਥਪੂਰਨ ਬਿੱਟ shell.sb)
குறைந்த குறிப்பிடத்தக்க மதிப்பெண்,ਘੱਟੋ-ਘੱਟ ਮਹੱਤਵਪੂਰਨ ਸਕੋਰ
"1. பரம்பரை அமைப்பு, 2. பரம்பரை அமைப்பு","1. ਵਿਰਾਸਤੀ ਪ੍ਰਣਾਲੀ, 2. ਵਿਰਾਸਤੀ ਪ੍ਰਣਾਲੀ"
"1. லெமா, 2. தேற்றம்","1. ਲੇਮਾ, 2. ਪ੍ਰਮੇਯ"
கடிதத்தின் தரம் (LQ),ਅੱਖਰ ਗੁਣਵੱਤਾ (LQ)
வார்த்தைகளால்,ਸ਼ਬਦਾਵਲੀ
அகராதியியல்,ਕੋਸ਼ ਵਿਗਿਆਨ
"1.காப்பகம்,2.நூலகம்","1.ਆਰਕਾਈਵ, 2.ਲਾਇਬ੍ਰੇਰੀ"
"1.நூலக திட்டம், 2.காப்பக நிரலாக்கம்","1.ਲਾਇਬ੍ਰੇਰੀ ਪ੍ਰੋਗਰਾਮ, 2.ਆਰਕਾਈਵ ਪ੍ਰੋਗਰਾਮਿੰਗ"
நூலக அடைவு,ਲਾਇਬ੍ਰੇਰੀ ਡਾਇਰੈਕਟਰੀ
"1. உரிம ஒப்பந்தம், 2. உரிம ஒப்பந்தம்","1. ਲਾਇਸੈਂਸ ਇਕਰਾਰਨਾਮਾ, 2. ਲਾਇਸੈਂਸ ਇਕਰਾਰਨਾਮਾ"
ஒளி உமிழும் டையோட்கள் (எல்இடி),ਲਾਈਟ ਐਮੀਟਿੰਗ ਡਾਇਡਸ (LEDs)
லேசான துப்பாக்கி,ਹਲਕਾ ਬੰਦੂਕ
ஒளி பேனா,ਹਲਕਾ ਕਲਮ
நேரியல் அடாப்டர்,ਰੇਖਿਕ ਅਡਾਪਟਰ
வரி எடிட்டிங்,ਲਾਈਨ ਸੰਪਾਦਨ
"1.லைன் பிரிண்டர், 2.லைன் பிரிண்டர்","1.ਲਾਈਨ ਪ੍ਰਿੰਟਰ, 2.ਲਾਈਨ ਪ੍ਰਿੰਟਰ"
"1.நேரியல், 2.நேரியல்","1.ਰੇਖਿਕ, 2.ਰੇਖਿਕ"
நிமிடத்திற்கு வரிகள் (LPM),ਲਾਈਨਾਂ ਪ੍ਰਤੀ ਮਿੰਟ (LPM)
"1. இணைப்பு, இணைப்பு, 2. சங்கிலி ,3. பத்திரம்","1. ਲਿੰਕ, ਲਿੰਕ, 2. ਚੇਨ, 3. ਬਾਂਡ"
சங்கிலியால் பிணைக்கப்பட்ட பட்டியல்,ਜੰਜੀਰੀ ਸੂਚੀ
லினக்ஸ்,ਲੀਨਕਸ
"1.லிக்விட் கிரிஸ்டல் டிஸ்ப்ளே, 2.லிக்விட் கிரிஸ்டல் டிஸ்ப்ளே (எல்சிடி)","1.ਤਰਲ ਕ੍ਰਿਸਟਲ ਡਿਸਪਲੇ, 2.ਲਿਕਵਿਡ ਕ੍ਰਿਸਟਲ ਡਿਸਪਲੇ (LCD)"
பட்டியல் செயலாக்கம்,ਸੂਚੀ ਦੀ ਕਾਰਵਾਈ
"1.எழுத்து, 2.எழுத்து","1. ਅੱਖਰ, 2. ਸ਼ਾਬਦਿਕ"
"1. செயலில், 2. வாழும், 3. மின், 4. நகரும்","1. ਕਿਰਿਆਸ਼ੀਲ, 2. ਜੀਵਤ, 3. ਬਿਜਲੀ, 4. ਚਲਦਾ"
நேரடி முடிச்சு,ਲਾਈਵ ਗੰਢ
"1.ஏற்றுதல், 2.ஏற்றுதல்","1. ਲੋਡ, 2. ਲੋਡ"
"1.load module, 2.load modulator","1.ਲੋਡ ਮੋਡਿਊਲ, 2.ਲੋਡ ਮੋਡਿਊਲੇਟਰ"
"1.உள்ளூர், 2.உள்ளூர்","1.ਸਥਾਨਕ, 2.ਸਥਾਨਕ"
உள்ளூர் அணுகல்,ਸਥਾਨਕ ਪਹੁੰਚ
லோக்கல் ஏரியா நெட்வொர்க் (LAN),ਲੋਕਲ ਏਰੀਆ ਨੈੱਟਵਰਕ (LAN)
உள்ளூர் தெளிவு,ਸਥਾਨਕ ਸਪੱਸ਼ਟਤਾ
"1. உள்ளூர் நெட்வொர்க், 2. உள்ளூர் மையம் 3. உள்ளூர் பரிமாற்றம்","1. ਸਥਾਨਕ ਨੈੱਟਵਰਕ, 2. ਸਥਾਨਕ ਕੇਂਦਰ 3. ਸਥਾਨਕ ਮੁਦਰਾ"
உள்ளூர் நினைவகம்,ਸਥਾਨਕ ਮੈਮੋਰੀ
உள்ளூர் முறை,ਸਥਾਨਕ ਮੋਡ
உள்ளூர் மாறி,ਸਥਾਨਕ ਵੇਰੀਏਬਲ
"வளைய, பூட்டு","ਲੂਪ, ਲਾਕ"
லூப் கோப்பு,ਲੂਪ ਫਾਈਲ
அமர்வு ஆரம்பம்,ਸੈਸ਼ਨ ਸ਼ੁਰੂ
கால முடிவு,ਮਿਆਦ ਦੇ ਅੰਤ
எழுதுதல்,ਲੇਖਕ
தர்க்க பகுப்பாய்வி,ਤਰਕ ਵਿਸ਼ਲੇਸ਼ਕ
தர்க்க வெடிகுண்டு,ਤਰਕ ਬੰਬ
தர்க்க அட்டை,ਤਰਕ ਕਾਰਡ
தர்க்க விளக்கப்படம் (பாய்வு விளக்கப்படம்),ਤਰਕ ਚਾਰਟ (ਫਲੋਚਾਰਟ)
தர்க்க சுற்று,ਤਰਕ ਸਰਕਟ
தர்க்க வடிவமைப்பு,ਤਰਕ ਡਿਜ਼ਾਈਨ
தர்க்க வரைபடம்,ਤਰਕ ਚਿੱਤਰ
தருக்க பாய்வு விளக்கப்படம்,ਲਾਜ਼ੀਕਲ ਫਲੋਚਾਰਟ
தர்க்க செயல்பாடு,ਤਰਕ ਫੰਕਸ਼ਨ
தர்க்க வாயில்,ਤਰਕ ਗੇਟ
"1. லாஜிக் புரோகிராமிங், 2. லாஜிக் புரோகிராமிங்","1. ਤਰਕ ਪ੍ਰੋਗਰਾਮਿੰਗ, 2. ਤਰਕ ਪ੍ਰੋਗਰਾਮਿੰਗ"
தர்க்க இடப்பெயர்ச்சி,ਤਰਕ ਵਿਸਥਾਪਨ
தர்க்க நிலை,ਤਰਕ ਸਥਿਤੀ
தர்க்க சுவிட்ச்,ਤਰਕ ਸਵਿੱਚ
தர்க்க அலகு,ਤਰਕ ਇਕਾਈ
தருக்க,ਲਾਜ਼ੀਕਲ
தருக்க இணைப்பு,ਲਾਜ਼ੀਕਲ ਜੋੜ
தருக்க தரவு அமைப்பு,ਲਾਜ਼ੀਕਲ ਡਾਟਾ ਬਣਤਰ
தருக்க வரைபடம்,ਲਾਜ਼ੀਕਲ ਚਿੱਤਰ
தருக்க வெளிப்பாடு,ਲਾਜ਼ੀਕਲ ਸਮੀਕਰਨ
தருக்க பாய்வு விளக்கப்படம்,ਲਾਜ਼ੀਕਲ ਫਲੋਚਾਰਟ
தருக்க IF (லாஜிக்கல் என்றால்),ਲਾਜ਼ੀਕਲ IF (ਲਾਜ਼ੀਕਲ ਜੇ)
பகுத்தறிவு செயல்பாடு,ਤਰਕਸੰਗਤ ਕਾਰਵਾਈ
பகுத்தறிவு இயக்குபவர்,ਤਰਕਸ਼ੀਲ ਆਪਰੇਟਰ
பகுத்தறிவு இணைப்பு,ਤਰਕਸ਼ੀਲ ਕੁਨੈਕਸ਼ਨ
தர்க்கரீதியான திட்டம்,ਲਾਜ਼ੀਕਲ ਯੋਜਨਾ
"1. பகுத்தறிவு தன்மை, 2. தருக்க தன்மை","1. ਤਰਕਸ਼ੀਲ ਅੱਖਰ, 2. ਤਰਕਸ਼ੀਲ ਅੱਖਰ"
தருக்க முறை,ਲਾਜ਼ੀਕਲ ਪੈਟਰਨ
தருக்க மதிப்பு,ਲਾਜ਼ੀਕਲ ਮੁੱਲ
தருக்க மாறி,ਲਾਜ਼ੀਕਲ ਵੇਰੀਏਬਲ
கண்ணோட்டத்தை அடைந்தது,ਸੰਖੇਪ ਜਾਣਕਾਰੀ ਪ੍ਰਾਪਤ ਕੀਤੀ
முன்னோட்ட தொகுப்பு,ਝਲਕ ਸੈੱਟ
கவனிப்பு,ਨਿਰੀਖਣ
"1.லூப், 2.லூப்","1.ਲੂਪ, 2.ਲੂਪ"
வளைய கட்டுப்பாடு,ਲੂਪ ਕੰਟਰੋਲ
வளைய துவக்கம்,ਲੂਪ ਸ਼ੁਰੂਆਤ
வளைய மாறுபாடு,ਲੂਪ ਪਰਿਵਰਤਨ
"1.லூப் நெட்வொர்க், 2.லூப் நெட்வொர்க்","1. ਲੂਪ ਨੈੱਟਵਰਕ, 2. ਲੂਪ ਨੈੱਟਵਰਕ"
வளைய துவக்கம்,ਲੂਪ ਸ਼ੁਰੂਆਤ
வளைய-முடிவு,ਲੂਪ-ਐਂਡ
எதிர்-லூப் சோதனை,ਵਿਰੋਧੀ-ਲੂਪ ਟੈਸਟ
தளர்வாக இணைக்கப்பட்டது,ਢਿੱਲੀ ਜੋੜੀ
இழப்பற்ற சுருக்கம்,ਨੁਕਸਾਨ ਰਹਿਤ ਸੰਕੁਚਨ
ஹஸ்ஸே சுருக்கம்,ਹੈਸ ਕੰਪਰੈਸ਼ਨ
குறைந்த பைட்,ਘੱਟ ਬਾਈਟ
குறைந்த அளவிலான மொழி,ਹੇਠਲੇ ਪੱਧਰ ਦੀ ਭਾਸ਼ਾ
குறைந்த பாஸ் வடிகட்டி,ਘੱਟ ਪਾਸ ਫਿਲਟਰ
"1.குறைந்த நிலை, 2. கீழே பிணைக்கப்பட்டுள்ளது","1. ਘੱਟ ਕੰਡੀਸ਼ਨਡ, 2. ਹੇਠਾਂ ਬੰਨ੍ਹਿਆ ਹੋਇਆ ਹੈ"
"1.MAC நெறிமுறை, 2.MAC நெறிமுறைகள் (நடுத்தர அணுகல் கட்டுப்பாடு)","1.MAC ਪ੍ਰੋਟੋਕੋਲ, 2.MAC ਨੈਤਿਕਤਾ (ਮਿਡਲ ਐਕਸੈਸ ਕੰਟਰੋਲ)"
"1. இயந்திரம், 2. இயந்திரம்","1. ਮਸ਼ੀਨ, 2. ਮਸ਼ੀਨ"
இயந்திர முகவரி,ਮਸ਼ੀਨ ਦਾ ਪਤਾ
"1. இயந்திரக் குறியீடு, 2. இயந்திரக் குறியீடு","1. ਮਸ਼ੀਨ ਕੋਡ, 2. ਮਸ਼ੀਨ ਕੋਡ"
இயந்திர சக்கரம்,ਮਸ਼ੀਨ ਦਾ ਚੱਕਰ
இயந்திரமயமாக்கப்பட்ட மொழி,ਮਸ਼ੀਨੀ ਭਾਸ਼ਾ
இயந்திர மென்பொருள்,ਮਕੈਨੀਕਲ ਸਾਫਟਵੇਅਰ
சாதன பிழை,ਜੰਤਰ ਗਲਤੀ
இயந்திரம் செயலற்ற நேரம்,ਮਸ਼ੀਨ ਦਾ ਵਿਹਲਾ ਸਮਾਂ
இயந்திர மொழி,ਮਸ਼ੀਨ ਭਾਸ਼ਾ
கையேடு,ਮੈਨੁਅਲ
இயந்திர உணர்வு,ਮਸ਼ੀਨ ਦੀ ਭਾਵਨਾ
"1.இயந்திர மொழி, 2.இயந்திர மொழி","1.ਮਸ਼ੀਨ ਭਾਸ਼ਾ, 2.ਮਸ਼ੀਨ ਭਾਸ਼ਾ"
இயந்திர வழி கற்றல்,ਮਸ਼ੀਨ ਸਿਖਲਾਈ
இயந்திர செயல்பாடு,ਮਸ਼ੀਨ ਦੀ ਕਾਰਵਾਈ
இயந்திர மொழி,ਮਸ਼ੀਨ ਭਾਸ਼ਾ
இயந்திர செயல்திறன்,ਮਸ਼ੀਨ ਦੀ ਕਾਰਗੁਜ਼ਾਰੀ
இயந்திர உருவகப்படுத்துதல்,ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ
இயந்திர கடத்தல் நேரம்,ਮਸ਼ੀਨ ਅਗਵਾ ਕਰਨ ਦਾ ਸਮਾਂ
இயந்திர மொழிபெயர்ப்பு,ਮਸ਼ੀਨ ਅਨੁਵਾਦ
இயந்திர வார்த்தைகள்,ਮਸ਼ੀਨ ਸ਼ਬਦ
மேக்ரோ அறிவுறுத்தல்,ਮੈਕਰੋ ਹਦਾਇਤ
மேக்ரோ அளவுகோல்,ਮੈਕਰੋ ਸਕੇਲ
வெகுஜன அசெம்பிளிங் திட்டம்,ਮਾਸ ਅਸੈਂਬਲਿੰਗ ਪ੍ਰੋਗਰਾਮ
மொத்த அழைப்பு,ਕੁੱਲ ਕਾਲ
"1.மேக்ரோ குறியீடு, 2.மேக்ரோ குறியீடு","1.ਮੈਕਰੋ ਕੋਡ, 2.ਮੈਕਰੋ ਕੋਡ"
மேக்ரோ கட்டளை,ਮੈਕਰੋ ਕਮਾਂਡ
மேக்ரோ பிரகடனம்,ਮੈਕਰੋ ਘੋਸ਼ਣਾ
மேக்ரோ வரையறை,ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ
மேக்ரோ ஓட்ட விளக்கப்படம்,ਮੈਕਰੋ ਫਲੋ ਚਾਰਟ
மேக்ரோ ஜெனரேட்டர்,ਮੈਕਰੋ ਜਨਰੇਟਰ
மேக்ரோ அறிவுறுத்தல்,ਮੈਕਰੋ ਹਦਾਇਤ
மொத்த மொழி,ਕੁੱਲ ਭਾਸ਼ਾ
மேக்ரோ நூலகம்,ਮੈਕਰੋ ਲਾਇਬ੍ਰੇਰੀ
மேக்ரோ அளவுரு,ਮੈਕਰੋ ਪੈਰਾਮੀਟਰ
மேக்ரோ செயலாக்கம்,ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਿੰਗ
"1.மேக்ரோ செயலி, 2. மேக்ரோப்ராசசர்","1.ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਰ, 2. ਮੈਕਰੋਪ੍ਰੋਸੈਸਰ"
மேக்ரோ நிரலாக்க,ਮੈਕਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ
மொத்த முன்மாதிரி,ਕੁੱਲ ਪ੍ਰੋਟੋਟਾਈਪ
"1.மேக்ரோ என்கோடிங், 2.மேக்ரோ கோடிங்","1.ਮੈਕਰੋ ਏਨਕੋਡਿੰਗ, 2.ਮੈਕਰੋ ਕੋਡਿੰਗ"
மெகாபைட் (MB),ਮੈਗਾਬਾਈਟ (MB)
மந்திர சின்னம்,ਜਾਦੂ ਦਾ ਪ੍ਰਤੀਕ
மந்திர எண்,ਮੈਜਿਕ ਨੰਬਰ
காந்த குமிழி நினைவகம்,ਚੁੰਬਕੀ ਬੁਲਬੁਲਾ ਮੈਮੋਰੀ
காந்த அட்டை,ਚੁੰਬਕੀ ਕਾਰਡ
"1.காந்த செல், 2.காந்த செல்","1.ਮੈਗਨੈਟਿਕ ਸੈੱਲ, 2.ਮੈਗਨੈਟਿਕ ਸੈੱਲ"
காந்த சின்னம்,ਚੁੰਬਕੀ ਪ੍ਰਤੀਕ
காந்த மைய சேமிப்பு,ਚੁੰਬਕੀ ਕੋਰ ਸਟੋਰੇਜ਼
"1.காந்த வட்டு, 2. காந்த வட்டு","1.ਮੈਗਨੈਟਿਕ ਡਿਸਕ, 2. ਚੁੰਬਕੀ ਡਿਸਕ"
காந்த வட்டு முகவரி,ਚੁੰਬਕੀ ਡਿਸਕ ਪਤਾ
காந்த வட்டு நினைவகம்,ਚੁੰਬਕੀ ਡਿਸਕ ਮੈਮੋਰੀ
காந்த டிரம்,ਚੁੰਬਕੀ ਡਰੱਮ
"1.காந்த குறியாக்கம், 2.காந்தக் குறியீட்டு முறை, 3.காந்தக் குறியீட்டு முறை","1.ਮੈਗਨੈਟਿਕ ਏਨਕੋਡਿੰਗ, 2.ਮੈਗਨੈਟਿਕ ਕੋਡਿੰਗ, 3.ਮੈਗਨੈਟਿਕ ਕੋਡਿੰਗ"
காந்த மேல்,ਚੁੰਬਕੀ ਸਿਖਰ
காந்த மை,ਚੁੰਬਕੀ ਸਿਆਹੀ
காந்த மை எழுத்து அங்கீகாரம் (MICR),ਚੁੰਬਕੀ ਸਿਆਹੀ ਅੱਖਰ ਪਛਾਣ (MICR)
காந்த ஊடகம்,ਚੁੰਬਕੀ ਮਾਧਿਅਮ
காந்த வாசிப்பு,ਚੁੰਬਕੀ ਰੀਡਿੰਗ
காந்த பதிவு,ਚੁੰਬਕੀ ਰਿਕਾਰਡਿੰਗ
காந்த சேமிப்பு,ਚੁੰਬਕੀ ਸਟੋਰੇਜ਼
காந்தப் பட்டை,ਚੁੰਬਕੀ ਪੱਟੀ
காந்த நாடா,ਚੁੰਬਕੀ ਟੇਪ
காந்த நாடா கெட்டி,ਚੁੰਬਕੀ ਟੇਪ ਕਾਰਤੂਸ
காந்த நாடா இயக்கி,ਚੁੰਬਕੀ ਟੇਪ ਡਰਾਈਵ
காந்த நாடா முன்னோடி,ਚੁੰਬਕੀ ਟੇਪ ਪੂਰਵਗਾਮੀ
காந்த நாடா நூலகர்,ਚੁੰਬਕੀ ਟੇਪ ਲਾਇਬ੍ਰੇਰੀਅਨ
காந்த நாடா அணுகல்,ਚੁੰਬਕੀ ਟੇਪ ਪਹੁੰਚ
காந்த நாடா அலகு,ਚੁੰਬਕੀ ਟੇਪ ਯੂਨਿਟ
"1.காந்த மெல்லிய அடுக்கு, 2.காந்த மெல்லிய படலம்","1.ਮੈਗਨੈਟਿਕ ਪਤਲੀ ਪਰਤ, 2.ਮੈਗਨੈਟਿਕ ਪਤਲੀ ਫਿਲਮ"
காந்த பாதை,ਚੁੰਬਕੀ ਮਾਰਗ
காந்த ஒளியியல் சேமிப்பு,ਚੁੰਬਕੀ ਆਪਟੀਕਲ ਸਟੋਰੇਜ਼
"1.காந்த அச்சுப்பொறி, 2.காந்த அச்சுப்பொறி","1.ਮੈਗਨੇਟ ਪ੍ਰਿੰਟਰ, 2.ਮੈਗਨੇਟ ਪ੍ਰਿੰਟਰ"
காந்த விலகல்,ਚੁੰਬਕੀ ਵਿਗਾੜ
காந்தமாக சிதைக்கக்கூடிய மாத்திரை,ਚੁੰਬਕੀ ਤੌਰ &#39;ਤੇ ਖਰਾਬ ਹੋਣ ਵਾਲੀ ਟੈਬਲੇਟ
"1. அஞ்சல் பெட்டி, 2. அஞ்சல் பெட்டி","1. ਮੇਲ ਬਾਕਸ, 2. ਮੇਲ ਬਾਕਸ"
அஞ்சல் இணைப்பு,ਮੇਲ ਅਭੇਦ
"1. தலைமைக் கட்டுப்பாட்டுப் பிரிவு, 2. தலைமைக் கட்டுப்பாட்டுப் பிரிவு","1. ਚੀਫ਼ ਕੰਟਰੋਲ ਯੂਨਿਟ, 2. ਚੀਫ਼ ਕੰਟਰੋਲ ਯੂਨਿਟ"
முக்கிய சட்டகம்,ਮੁੱਖ ਫਰੇਮ
"1.முதன்மை சட்ட அமைப்பு, 2.முதன்மை சட்ட அமைப்பு","1. ਮੁੱਖ ਫਰੇਮ ਸਿਸਟਮ, 2. ਮੁੱਖ ਫਰੇਮ ਵਿਧੀ"
"1.முதன்மை நினைவகம், 2.முதன்மை நினைவகம்","1. ਮੁੱਖ ਮੈਮੋਰੀ, 2. ਮੁੱਖ ਮੈਮੋਰੀ"
"1.முதன்மை திட்டம், 2.முதன்மை திட்டம்","1.ਮੁੱਖ ਪ੍ਰੋਗਰਾਮ, 2.ਮੁੱਖ ਪ੍ਰੋਗਰਾਮ"
முக்கிய சேமிப்பு,ਮੁੱਖ ਸਟੋਰੇਜ਼
"1.மெயின் ஸ்விட்ச், 2.மெயின் ஸ்விட்ச்","1. ਮੁੱਖ ਸਵਿੱਚ, 2. ਮੁੱਖ ਸਵਿੱਚ"
"1.பராமரிப்பு, 2.பராமரிப்பு","1. ਮੇਨਟੇਨੈਂਸ, 2. ਮੇਨਟੇਨੈਂਸ"
பராமரிப்பு குழு,ਰੱਖ-ਰਖਾਅ ਪੈਨਲ
பராமரிப்பு நேரம்,ਰੱਖ-ਰਖਾਅ ਦਾ ਸਮਾਂ
பெரிய வட்டம்,ਵੱਡਾ ਚੱਕਰ
முக்கிய சாதனம்,ਕੁੰਜੀ ਜੰਤਰ
முக்கிய விசை,ਮੁੱਖ ਕੁੰਜੀ
முக்கியமான கட்டம்,ਮੁੱਖ ਪੜਾਅ
முக்கிய கட்டமைப்பு,ਮੁੱਖ ਬਣਤਰ
முக்கிய வேலை,ਮੁੱਖ ਕੰਮ
பெரும்பான்மை கூறு,ਬਹੁਗਿਣਤੀ ਭਾਗ
பெரும்பான்மை வாயில்,ਬਹੁਗਿਣਤੀ ਗੇਟ
பெரும்பான்மை செயல்பாடு,ਬਹੁਮਤ ਕਾਰਵਾਈ
திருப்பிச் செலுத்தும் காலம்,ਅਦਾਇਗੀ ਦੀ ਮਿਆਦ
தவறான நடைமுறை,ਗਲਤ ਕੰਮ ਕਰਨ ਦੀ ਰੁਟੀਨ
மேலாண்மை வளர்ச்சி,ਪ੍ਰਬੰਧਨ ਵਿਕਾਸ
மேலாண்மை தகவல் அமைப்பு (எம்ஐஎஸ்),ਪ੍ਰਬੰਧਨ ਸੂਚਨਾ ਪ੍ਰਣਾਲੀ (MIS)
மேலாண்மை அறிவியல்,ਪ੍ਰਬੰਧਨ ਵਿਗਿਆਨ
மான்செஸ்டர் குறியாக்கம்,ਮਾਨਚੈਸਟਰ ਇੰਕੋਡਿੰਗ
பெருக்கல்,ਗੁਣਾ
மதிப்பிடப்பட்ட மாறி,ਅਨੁਮਾਨਿਤ ਵੇਰੀਏਬਲ
மதிப்பிடப்பட்ட குறியீடு,ਅਨੁਮਾਨਿਤ ਸੂਚਕਾਂਕ
மனித இயந்திர உருவகப்படுத்துதல்,ਮਨੁੱਖੀ ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ
கையேடு முகவரி சுவிட்ச்,ਦਸਤੀ ਪਤਾ ਸਵਿੱਚ
கையேடு பகுப்பாய்வு,ਦਸਤੀ ਵਿਸ਼ਲੇਸ਼ਣ
கைமுறை அழைப்பு,ਦਸਤੀ ਕਾਲ
கைமுறை நுழைவு,ਦਸਤੀ ਇੰਦਰਾਜ਼
"1. கையேடு மையம், 2. கையேடு மையம்","1.ਮੈਨੁਅਲ ਸੈਂਟਰ, 2.ਮੈਨੁਅਲ ਸੈਂਟਰ"
"1. கைமுறை உள்ளீடு, 2. கைமுறை உள்ளீடு","1. ਮੈਨੁਅਲ ਇੰਪੁੱਟ, 2. ਮੈਨੂਅਲ ਇਨਪੁਟ"
கைமுறை செயல்பாடு,ਦਸਤੀ ਕਾਰਵਾਈ
பல-பல உறவு,ਕਈ-ਤੋਂ-ਕਈ ਰਿਸ਼ਤੇ
பல குறிவிலக்கி,ਮਲਟੀ-ਡੀਕੋਡਰ
வரைபட முறை,ਨਕਸ਼ਾ ਵਿਧੀ
விவரணையாக்கம்,ਮੈਪਿੰਗ
விளிம்பு,ਹਾਸ਼ੀਏ
விளிம்பு பிழை,ਮਾਮੂਲੀ ਗਲਤੀ
விளிம்பு விசாரணை,ਮਾਮੂਲੀ ਪੁੱਛਗਿੱਛ
விளிம்பு சோதனை,ਮਾਮੂਲੀ ਟੈਸਟ
சின்னம் கண்டறிதல்,ਪ੍ਰਤੀਕ ਖੋਜ
கையெழுத்து வாசிப்பு,ਸਾਈਨ ਰੀਡਿੰਗ
சின்னம் ஸ்கேனிங்,ਪ੍ਰਤੀਕ ਸਕੈਨਿੰਗ
அடையாள உணர்வு,ਸੰਕੇਤ ਭਾਵਨਾ
குறிப்பான்,ਮਾਰਕਰ
குறிக்கும்,ਨਿਸ਼ਾਨਦੇਹੀ
மார்க்கர் அலை,ਮਾਰਕਰ ਲਹਿਰ
மார்க்கோவ் சங்கிலி,markov ਚੇਨ
மார்க்கோவ் ஆதாரம்,markov ਸਰੋਤ
மார்க்அப் மொழி,ਮਾਰਕਅੱਪ ਭਾਸ਼ਾ
மேசர்,maser
மேசர்,maser
"1.முகமூடி, 2.முக்காடு, 3.முக்காடு","1. ਮਾਸਕ, 2. ਪਰਦਾ, 3. ਪਰਦਾ"
"1. கவர் பிட், 2. கவர் பிட், 3. முகமூடி இரட்டை இலக்கங்கள்","1. ਕਵਰ ਬਿੱਟ, 2. ਕਵਰ ਬਿੱਟ, 3. ਦੋਹਰੇ ਅੰਕਾਂ ਨੂੰ ਮਾਸਕ ਕਰੋ"
முகமூடி நிரல்படுத்தக்கூடிய சாதனம்,ਮਾਸਕ ਪ੍ਰੋਗਰਾਮੇਬਲ ਡਿਵਾਈਸ
கவர் பதிவு,ਕਵਰ ਰਜਿਸਟਰ
"1. கவர் ரோம், 2. கவர் ரோம்","1. ਕਵਰ ਰੋਮ, 2. ਕਵਰ ਰੋਮ"
கவர்,ਕਵਰ
பெரிய புள்ளிவிவரங்கள்,ਵਿਸ਼ਾਲ ਡਾਟਾ
